"plh0206i06","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2016","1-pers.-HH","in school","","","",""
"1 Strongly disagree","2016","1-pers.-HH","inadequately","9","","",""
"1 Strongly disagree","2016","1-pers.-HH","general elemantary","1","","",""
"1 Strongly disagree","2016","1-pers.-HH","middle vocational","2","","",""
"1 Strongly disagree","2016","1-pers.-HH","vocational + Abi","","","",""
"1 Strongly disagree","2016","1-pers.-HH","higher vocational","","","",""
"1 Strongly disagree","2016","1-pers.-HH","higher education","1","","",""
"1 Strongly disagree","2016","(Married) couple without C. ","in school","","","",""
"1 Strongly disagree","2016","(Married) couple without C. ","inadequately","","","",""
"1 Strongly disagree","2016","(Married) couple without C. ","general elemantary","","","",""
"1 Strongly disagree","2016","(Married) couple without C. ","middle vocational","","","",""
"1 Strongly disagree","2016","(Married) couple without C. ","vocational + Abi","1","","",""
"1 Strongly disagree","2016","(Married) couple without C. ","higher vocational","","","",""
"1 Strongly disagree","2016","(Married) couple without C. ","higher education","2","","",""
"1 Strongly disagree","2016","Single parent ","in school","","","",""
"1 Strongly disagree","2016","Single parent ","inadequately","4","","",""
"1 Strongly disagree","2016","Single parent ","general elemantary","1","","",""
"1 Strongly disagree","2016","Single parent ","middle vocational","","","",""
"1 Strongly disagree","2016","Single parent ","vocational + Abi","","","",""
"1 Strongly disagree","2016","Single parent ","higher vocational","","","",""
"1 Strongly disagree","2016","Single parent ","higher education","","","",""
"1 Strongly disagree","2016","Couple + C. LE 16 ","in school","","","",""
"1 Strongly disagree","2016","Couple + C. LE 16 ","inadequately","5","","",""
"1 Strongly disagree","2016","Couple + C. LE 16 ","general elemantary","5","","",""
"1 Strongly disagree","2016","Couple + C. LE 16 ","middle vocational","2","","",""
"1 Strongly disagree","2016","Couple + C. LE 16 ","vocational + Abi","2","","",""
"1 Strongly disagree","2016","Couple + C. LE 16 ","higher vocational","","","",""
"1 Strongly disagree","2016","Couple + C. LE 16 ","higher education","","","",""
"1 Strongly disagree","2016","Couple + C. GT 16 ","in school","","","",""
"1 Strongly disagree","2016","Couple + C. GT 16 ","inadequately","","","",""
"1 Strongly disagree","2016","Couple + C. GT 16 ","general elemantary","1","","",""
"1 Strongly disagree","2016","Couple + C. GT 16 ","middle vocational","1","","",""
"1 Strongly disagree","2016","Couple + C. GT 16 ","vocational + Abi","","","",""
"1 Strongly disagree","2016","Couple + C. GT 16 ","higher vocational","","","",""
"1 Strongly disagree","2016","Couple + C. GT 16 ","higher education","","","",""
"1 Strongly disagree","2016","Couple + C. LE and GT 16","in school","","","",""
"1 Strongly disagree","2016","Couple + C. LE and GT 16","inadequately","1","","",""
"1 Strongly disagree","2016","Couple + C. LE and GT 16","general elemantary","","","",""
"1 Strongly disagree","2016","Couple + C. LE and GT 16","middle vocational","1","","",""
"1 Strongly disagree","2016","Couple + C. LE and GT 16","vocational + Abi","","","",""
"1 Strongly disagree","2016","Couple + C. LE and GT 16","higher vocational","","","",""
"1 Strongly disagree","2016","Couple + C. LE and GT 16","higher education","","","",""
"2 on scale 1-7 ","2016","1-pers.-HH","in school","","","",""
"2 on scale 1-7 ","2016","1-pers.-HH","inadequately","3","","",""
"2 on scale 1-7 ","2016","1-pers.-HH","general elemantary","3","","",""
"2 on scale 1-7 ","2016","1-pers.-HH","middle vocational","","","",""
"2 on scale 1-7 ","2016","1-pers.-HH","vocational + Abi","","","",""
"2 on scale 1-7 ","2016","1-pers.-HH","higher vocational","","","",""
"2 on scale 1-7 ","2016","1-pers.-HH","higher education","2","","",""
"2 on scale 1-7 ","2016","(Married) couple without C. ","in school","","","",""
"2 on scale 1-7 ","2016","(Married) couple without C. ","inadequately","","","",""
"2 on scale 1-7 ","2016","(Married) couple without C. ","general elemantary","2","","",""
"2 on scale 1-7 ","2016","(Married) couple without C. ","middle vocational","1","","",""
"2 on scale 1-7 ","2016","(Married) couple without C. ","vocational + Abi","","","",""
"2 on scale 1-7 ","2016","(Married) couple without C. ","higher vocational","","","",""
"2 on scale 1-7 ","2016","(Married) couple without C. ","higher education","","","",""
"2 on scale 1-7 ","2016","Single parent ","in school","","","",""
"2 on scale 1-7 ","2016","Single parent ","inadequately","1","","",""
"2 on scale 1-7 ","2016","Single parent ","general elemantary","","","",""
"2 on scale 1-7 ","2016","Single parent ","middle vocational","1","","",""
"2 on scale 1-7 ","2016","Single parent ","vocational + Abi","","","",""
"2 on scale 1-7 ","2016","Single parent ","higher vocational","","","",""
"2 on scale 1-7 ","2016","Single parent ","higher education","","","",""
"2 on scale 1-7 ","2016","Couple + C. LE 16 ","in school","","","",""
"2 on scale 1-7 ","2016","Couple + C. LE 16 ","inadequately","3","","",""
"2 on scale 1-7 ","2016","Couple + C. LE 16 ","general elemantary","1","","",""
"2 on scale 1-7 ","2016","Couple + C. LE 16 ","middle vocational","2","","",""
"2 on scale 1-7 ","2016","Couple + C. LE 16 ","vocational + Abi","","","",""
"2 on scale 1-7 ","2016","Couple + C. LE 16 ","higher vocational","","","",""
"2 on scale 1-7 ","2016","Couple + C. LE 16 ","higher education","2","","",""
"2 on scale 1-7 ","2016","Couple + C. GT 16 ","in school","","","",""
"2 on scale 1-7 ","2016","Couple + C. GT 16 ","inadequately","","","",""
"2 on scale 1-7 ","2016","Couple + C. GT 16 ","general elemantary","","","",""
"2 on scale 1-7 ","2016","Couple + C. GT 16 ","middle vocational","","","",""
"2 on scale 1-7 ","2016","Couple + C. GT 16 ","vocational + Abi","","","",""
"2 on scale 1-7 ","2016","Couple + C. GT 16 ","higher vocational","","","",""
"2 on scale 1-7 ","2016","Couple + C. GT 16 ","higher education","","","",""
"2 on scale 1-7 ","2016","Couple + C. LE and GT 16","in school","","","",""
"2 on scale 1-7 ","2016","Couple + C. LE and GT 16","inadequately","1","","",""
"2 on scale 1-7 ","2016","Couple + C. LE and GT 16","general elemantary","1","","",""
"2 on scale 1-7 ","2016","Couple + C. LE and GT 16","middle vocational","","","",""
"2 on scale 1-7 ","2016","Couple + C. LE and GT 16","vocational + Abi","","","",""
"2 on scale 1-7 ","2016","Couple + C. LE and GT 16","higher vocational","","","",""
"2 on scale 1-7 ","2016","Couple + C. LE and GT 16","higher education","1","","",""
"3 on scale 1-7 ","2016","1-pers.-HH","in school","","","",""
"3 on scale 1-7 ","2016","1-pers.-HH","inadequately","7","","",""
"3 on scale 1-7 ","2016","1-pers.-HH","general elemantary","","","",""
"3 on scale 1-7 ","2016","1-pers.-HH","middle vocational","","","",""
"3 on scale 1-7 ","2016","1-pers.-HH","vocational + Abi","1","","",""
"3 on scale 1-7 ","2016","1-pers.-HH","higher vocational","","","",""
"3 on scale 1-7 ","2016","1-pers.-HH","higher education","4","","",""
"3 on scale 1-7 ","2016","(Married) couple without C. ","in school","","","",""
"3 on scale 1-7 ","2016","(Married) couple without C. ","inadequately","","","",""
"3 on scale 1-7 ","2016","(Married) couple without C. ","general elemantary","","","",""
"3 on scale 1-7 ","2016","(Married) couple without C. ","middle vocational","1","","",""
"3 on scale 1-7 ","2016","(Married) couple without C. ","vocational + Abi","","","",""
"3 on scale 1-7 ","2016","(Married) couple without C. ","higher vocational","","","",""
"3 on scale 1-7 ","2016","(Married) couple without C. ","higher education","","","",""
"3 on scale 1-7 ","2016","Single parent ","in school","","","",""
"3 on scale 1-7 ","2016","Single parent ","inadequately","2","","",""
"3 on scale 1-7 ","2016","Single parent ","general elemantary","","","",""
"3 on scale 1-7 ","2016","Single parent ","middle vocational","2","","",""
"3 on scale 1-7 ","2016","Single parent ","vocational + Abi","","","",""
"3 on scale 1-7 ","2016","Single parent ","higher vocational","","","",""
"3 on scale 1-7 ","2016","Single parent ","higher education","1","","",""
"3 on scale 1-7 ","2016","Couple + C. LE 16 ","in school","","","",""
"3 on scale 1-7 ","2016","Couple + C. LE 16 ","inadequately","3","","",""
"3 on scale 1-7 ","2016","Couple + C. LE 16 ","general elemantary","1","","",""
"3 on scale 1-7 ","2016","Couple + C. LE 16 ","middle vocational","3","","",""
"3 on scale 1-7 ","2016","Couple + C. LE 16 ","vocational + Abi","","","",""
"3 on scale 1-7 ","2016","Couple + C. LE 16 ","higher vocational","","","",""
"3 on scale 1-7 ","2016","Couple + C. LE 16 ","higher education","6","","",""
"3 on scale 1-7 ","2016","Couple + C. GT 16 ","in school","","","",""
"3 on scale 1-7 ","2016","Couple + C. GT 16 ","inadequately","","","",""
"3 on scale 1-7 ","2016","Couple + C. GT 16 ","general elemantary","1","","",""
"3 on scale 1-7 ","2016","Couple + C. GT 16 ","middle vocational","","","",""
"3 on scale 1-7 ","2016","Couple + C. GT 16 ","vocational + Abi","","","",""
"3 on scale 1-7 ","2016","Couple + C. GT 16 ","higher vocational","","","",""
"3 on scale 1-7 ","2016","Couple + C. GT 16 ","higher education","","","",""
"3 on scale 1-7 ","2016","Couple + C. LE and GT 16","in school","","","",""
"3 on scale 1-7 ","2016","Couple + C. LE and GT 16","inadequately","","","",""
"3 on scale 1-7 ","2016","Couple + C. LE and GT 16","general elemantary","","","",""
"3 on scale 1-7 ","2016","Couple + C. LE and GT 16","middle vocational","1","","",""
"3 on scale 1-7 ","2016","Couple + C. LE and GT 16","vocational + Abi","","","",""
"3 on scale 1-7 ","2016","Couple + C. LE and GT 16","higher vocational","","","",""
"3 on scale 1-7 ","2016","Couple + C. LE and GT 16","higher education","","","",""
"4 on scale 1-7","2016","1-pers.-HH","in school","1","","",""
"4 on scale 1-7","2016","1-pers.-HH","inadequately","12","","",""
"4 on scale 1-7","2016","1-pers.-HH","general elemantary","9","","",""
"4 on scale 1-7","2016","1-pers.-HH","middle vocational","13","","",""
"4 on scale 1-7","2016","1-pers.-HH","vocational + Abi","1","","",""
"4 on scale 1-7","2016","1-pers.-HH","higher vocational","","","",""
"4 on scale 1-7","2016","1-pers.-HH","higher education","12","","",""
"4 on scale 1-7","2016","(Married) couple without C. ","in school","","","",""
"4 on scale 1-7","2016","(Married) couple without C. ","inadequately","4","","",""
"4 on scale 1-7","2016","(Married) couple without C. ","general elemantary","4","","",""
"4 on scale 1-7","2016","(Married) couple without C. ","middle vocational","3","","",""
"4 on scale 1-7","2016","(Married) couple without C. ","vocational + Abi","","","",""
"4 on scale 1-7","2016","(Married) couple without C. ","higher vocational","","","",""
"4 on scale 1-7","2016","(Married) couple without C. ","higher education","3","","",""
"4 on scale 1-7","2016","Single parent ","in school","","","",""
"4 on scale 1-7","2016","Single parent ","inadequately","7","","",""
"4 on scale 1-7","2016","Single parent ","general elemantary","4","","",""
"4 on scale 1-7","2016","Single parent ","middle vocational","4","","",""
"4 on scale 1-7","2016","Single parent ","vocational + Abi","","","",""
"4 on scale 1-7","2016","Single parent ","higher vocational","","","",""
"4 on scale 1-7","2016","Single parent ","higher education","","","",""
"4 on scale 1-7","2016","Couple + C. LE 16 ","in school","","","",""
"4 on scale 1-7","2016","Couple + C. LE 16 ","inadequately","26","","",""
"4 on scale 1-7","2016","Couple + C. LE 16 ","general elemantary","5","","",""
"4 on scale 1-7","2016","Couple + C. LE 16 ","middle vocational","16","","",""
"4 on scale 1-7","2016","Couple + C. LE 16 ","vocational + Abi","","","",""
"4 on scale 1-7","2016","Couple + C. LE 16 ","higher vocational","","","",""
"4 on scale 1-7","2016","Couple + C. LE 16 ","higher education","11","","",""
"4 on scale 1-7","2016","Couple + C. GT 16 ","in school","","","",""
"4 on scale 1-7","2016","Couple + C. GT 16 ","inadequately","1","","",""
"4 on scale 1-7","2016","Couple + C. GT 16 ","general elemantary","1","","",""
"4 on scale 1-7","2016","Couple + C. GT 16 ","middle vocational","1","","",""
"4 on scale 1-7","2016","Couple + C. GT 16 ","vocational + Abi","","","",""
"4 on scale 1-7","2016","Couple + C. GT 16 ","higher vocational","","","",""
"4 on scale 1-7","2016","Couple + C. GT 16 ","higher education","1","","",""
"4 on scale 1-7","2016","Couple + C. LE and GT 16","in school","","","",""
"4 on scale 1-7","2016","Couple + C. LE and GT 16","inadequately","3","","",""
"4 on scale 1-7","2016","Couple + C. LE and GT 16","general elemantary","3","","",""
"4 on scale 1-7","2016","Couple + C. LE and GT 16","middle vocational","1","","",""
"4 on scale 1-7","2016","Couple + C. LE and GT 16","vocational + Abi","","","",""
"4 on scale 1-7","2016","Couple + C. LE and GT 16","higher vocational","","","",""
"4 on scale 1-7","2016","Couple + C. LE and GT 16","higher education","","","",""
"5 on scale 1-7","2016","1-pers.-HH","in school","1","","",""
"5 on scale 1-7","2016","1-pers.-HH","inadequately","24","","",""
"5 on scale 1-7","2016","1-pers.-HH","general elemantary","12","","",""
"5 on scale 1-7","2016","1-pers.-HH","middle vocational","16","","",""
"5 on scale 1-7","2016","1-pers.-HH","vocational + Abi","4","","",""
"5 on scale 1-7","2016","1-pers.-HH","higher vocational","","","",""
"5 on scale 1-7","2016","1-pers.-HH","higher education","11","","",""
"5 on scale 1-7","2016","(Married) couple without C. ","in school","","","",""
"5 on scale 1-7","2016","(Married) couple without C. ","inadequately","2","","",""
"5 on scale 1-7","2016","(Married) couple without C. ","general elemantary","7","","",""
"5 on scale 1-7","2016","(Married) couple without C. ","middle vocational","2","","",""
"5 on scale 1-7","2016","(Married) couple without C. ","vocational + Abi","","","",""
"5 on scale 1-7","2016","(Married) couple without C. ","higher vocational","","","",""
"5 on scale 1-7","2016","(Married) couple without C. ","higher education","3","","",""
"5 on scale 1-7","2016","Single parent ","in school","","","",""
"5 on scale 1-7","2016","Single parent ","inadequately","9","","",""
"5 on scale 1-7","2016","Single parent ","general elemantary","2","","",""
"5 on scale 1-7","2016","Single parent ","middle vocational","5","","",""
"5 on scale 1-7","2016","Single parent ","vocational + Abi","2","","",""
"5 on scale 1-7","2016","Single parent ","higher vocational","","","",""
"5 on scale 1-7","2016","Single parent ","higher education","7","","",""
"5 on scale 1-7","2016","Couple + C. LE 16 ","in school","","","",""
"5 on scale 1-7","2016","Couple + C. LE 16 ","inadequately","41","0.0771023441460676","0.0573130209123882","0.0968916673797469"
"5 on scale 1-7","2016","Couple + C. LE 16 ","general elemantary","19","","",""
"5 on scale 1-7","2016","Couple + C. LE 16 ","middle vocational","24","","",""
"5 on scale 1-7","2016","Couple + C. LE 16 ","vocational + Abi","4","","",""
"5 on scale 1-7","2016","Couple + C. LE 16 ","higher vocational","","","",""
"5 on scale 1-7","2016","Couple + C. LE 16 ","higher education","42","0.126761291031894","0.0909191527999864","0.162603429263801"
"5 on scale 1-7","2016","Couple + C. GT 16 ","in school","","","",""
"5 on scale 1-7","2016","Couple + C. GT 16 ","inadequately","","","",""
"5 on scale 1-7","2016","Couple + C. GT 16 ","general elemantary","1","","",""
"5 on scale 1-7","2016","Couple + C. GT 16 ","middle vocational","","","",""
"5 on scale 1-7","2016","Couple + C. GT 16 ","vocational + Abi","","","",""
"5 on scale 1-7","2016","Couple + C. GT 16 ","higher vocational","","","",""
"5 on scale 1-7","2016","Couple + C. GT 16 ","higher education","","","",""
"5 on scale 1-7","2016","Couple + C. LE and GT 16","in school","1","","",""
"5 on scale 1-7","2016","Couple + C. LE and GT 16","inadequately","7","","",""
"5 on scale 1-7","2016","Couple + C. LE and GT 16","general elemantary","6","","",""
"5 on scale 1-7","2016","Couple + C. LE and GT 16","middle vocational","3","","",""
"5 on scale 1-7","2016","Couple + C. LE and GT 16","vocational + Abi","1","","",""
"5 on scale 1-7","2016","Couple + C. LE and GT 16","higher vocational","","","",""
"5 on scale 1-7","2016","Couple + C. LE and GT 16","higher education","4","","",""
"6 on scale 1-7","2016","1-pers.-HH","in school","","","",""
"6 on scale 1-7","2016","1-pers.-HH","inadequately","44","0.158081091698665","0.117404557129936","0.198757626267394"
"6 on scale 1-7","2016","1-pers.-HH","general elemantary","32","0.177135957155582","0.122416132821837","0.231855781489326"
"6 on scale 1-7","2016","1-pers.-HH","middle vocational","22","","",""
"6 on scale 1-7","2016","1-pers.-HH","vocational + Abi","9","","",""
"6 on scale 1-7","2016","1-pers.-HH","higher vocational","","","",""
"6 on scale 1-7","2016","1-pers.-HH","higher education","20","","",""
"6 on scale 1-7","2016","(Married) couple without C. ","in school","","","",""
"6 on scale 1-7","2016","(Married) couple without C. ","inadequately","4","","",""
"6 on scale 1-7","2016","(Married) couple without C. ","general elemantary","2","","",""
"6 on scale 1-7","2016","(Married) couple without C. ","middle vocational","6","","",""
"6 on scale 1-7","2016","(Married) couple without C. ","vocational + Abi","1","","",""
"6 on scale 1-7","2016","(Married) couple without C. ","higher vocational","","","",""
"6 on scale 1-7","2016","(Married) couple without C. ","higher education","9","","",""
"6 on scale 1-7","2016","Single parent ","in school","","","",""
"6 on scale 1-7","2016","Single parent ","inadequately","16","","",""
"6 on scale 1-7","2016","Single parent ","general elemantary","7","","",""
"6 on scale 1-7","2016","Single parent ","middle vocational","5","","",""
"6 on scale 1-7","2016","Single parent ","vocational + Abi","2","","",""
"6 on scale 1-7","2016","Single parent ","higher vocational","","","",""
"6 on scale 1-7","2016","Single parent ","higher education","8","","",""
"6 on scale 1-7","2016","Couple + C. LE 16 ","in school","2","","",""
"6 on scale 1-7","2016","Couple + C. LE 16 ","inadequately","69","0.0911265556745809","0.0697767186284295","0.112476392720732"
"6 on scale 1-7","2016","Couple + C. LE 16 ","general elemantary","43","0.103906307481235","0.0710338811995863","0.136778733762883"
"6 on scale 1-7","2016","Couple + C. LE 16 ","middle vocational","40","0.259995024899597","0.211556305524914","0.308433744274279"
"6 on scale 1-7","2016","Couple + C. LE 16 ","vocational + Abi","10","","",""
"6 on scale 1-7","2016","Couple + C. LE 16 ","higher vocational","1","","",""
"6 on scale 1-7","2016","Couple + C. LE 16 ","higher education","44","0.17381278200062","0.132988910775157","0.214636653226084"
"6 on scale 1-7","2016","Couple + C. GT 16 ","in school","","","",""
"6 on scale 1-7","2016","Couple + C. GT 16 ","inadequately","1","","",""
"6 on scale 1-7","2016","Couple + C. GT 16 ","general elemantary","2","","",""
"6 on scale 1-7","2016","Couple + C. GT 16 ","middle vocational","1","","",""
"6 on scale 1-7","2016","Couple + C. GT 16 ","vocational + Abi","1","","",""
"6 on scale 1-7","2016","Couple + C. GT 16 ","higher vocational","","","",""
"6 on scale 1-7","2016","Couple + C. GT 16 ","higher education","1","","",""
"6 on scale 1-7","2016","Couple + C. LE and GT 16","in school","1","","",""
"6 on scale 1-7","2016","Couple + C. LE and GT 16","inadequately","13","","",""
"6 on scale 1-7","2016","Couple + C. LE and GT 16","general elemantary","6","","",""
"6 on scale 1-7","2016","Couple + C. LE and GT 16","middle vocational","6","","",""
"6 on scale 1-7","2016","Couple + C. LE and GT 16","vocational + Abi","1","","",""
"6 on scale 1-7","2016","Couple + C. LE and GT 16","higher vocational","","","",""
"6 on scale 1-7","2016","Couple + C. LE and GT 16","higher education","3","","",""
"7 Strongly agree","2016","1-pers.-HH","in school","7","","",""
"7 Strongly agree","2016","1-pers.-HH","inadequately","210","0.612959597853236","0.558651708150623","0.667267487555849"
"7 Strongly agree","2016","1-pers.-HH","general elemantary","130","0.670186598679178","0.602802207854614","0.737570989503743"
"7 Strongly agree","2016","1-pers.-HH","middle vocational","109","0.687694632379466","0.616330806433716","0.759058458325216"
"7 Strongly agree","2016","1-pers.-HH","vocational + Abi","13","","",""
"7 Strongly agree","2016","1-pers.-HH","higher vocational","","","",""
"7 Strongly agree","2016","1-pers.-HH","higher education","117","0.696672510499437","0.626952077126791","0.766392943872084"
"7 Strongly agree","2016","(Married) couple without C. ","in school","1","","",""
"7 Strongly agree","2016","(Married) couple without C. ","inadequately","29","","",""
"7 Strongly agree","2016","(Married) couple without C. ","general elemantary","18","","",""
"7 Strongly agree","2016","(Married) couple without C. ","middle vocational","22","","",""
"7 Strongly agree","2016","(Married) couple without C. ","vocational + Abi","4","","",""
"7 Strongly agree","2016","(Married) couple without C. ","higher vocational","","","",""
"7 Strongly agree","2016","(Married) couple without C. ","higher education","22","","",""
"7 Strongly agree","2016","Single parent ","in school","1","","",""
"7 Strongly agree","2016","Single parent ","inadequately","97","0.502047020354705","0.418014962031614","0.586079078677796"
"7 Strongly agree","2016","Single parent ","general elemantary","47","0.717640623472177","0.604677214977227","0.830604031967128"
"7 Strongly agree","2016","Single parent ","middle vocational","55","0.597768736782163","0.48450618208922","0.711031291475107"
"7 Strongly agree","2016","Single parent ","vocational + Abi","7","","",""
"7 Strongly agree","2016","Single parent ","higher vocational","","","",""
"7 Strongly agree","2016","Single parent ","higher education","29","","",""
"7 Strongly agree","2016","Couple + C. LE 16 ","in school","3","","",""
"7 Strongly agree","2016","Couple + C. LE 16 ","inadequately","551","0.741265273374082","0.708776406218138","0.773754140530027"
"7 Strongly agree","2016","Couple + C. LE 16 ","general elemantary","257","0.742582459197791","0.695481960456779","0.789682957938804"
"7 Strongly agree","2016","Couple + C. LE 16 ","middle vocational","228","0.411523555538422","0.357179167136238","0.465867943940605"
"7 Strongly agree","2016","Couple + C. LE 16 ","vocational + Abi","31","0.282495129059701","0.153783712264078","0.411206545855324"
"7 Strongly agree","2016","Couple + C. LE 16 ","higher vocational","","","",""
"7 Strongly agree","2016","Couple + C. LE 16 ","higher education","226","0.479582194344985","0.425762442252997","0.533401946436973"
"7 Strongly agree","2016","Couple + C. GT 16 ","in school","2","","",""
"7 Strongly agree","2016","Couple + C. GT 16 ","inadequately","22","","",""
"7 Strongly agree","2016","Couple + C. GT 16 ","general elemantary","16","","",""
"7 Strongly agree","2016","Couple + C. GT 16 ","middle vocational","15","","",""
"7 Strongly agree","2016","Couple + C. GT 16 ","vocational + Abi","","","",""
"7 Strongly agree","2016","Couple + C. GT 16 ","higher vocational","","","",""
"7 Strongly agree","2016","Couple + C. GT 16 ","higher education","12","","",""
"7 Strongly agree","2016","Couple + C. LE and GT 16","in school","2","","",""
"7 Strongly agree","2016","Couple + C. LE and GT 16","inadequately","127","0.681582223571325","0.607522160564813","0.755642286577836"
"7 Strongly agree","2016","Couple + C. LE and GT 16","general elemantary","68","0.625179197680352","0.5216596059864","0.728698789374304"
"7 Strongly agree","2016","Couple + C. LE and GT 16","middle vocational","64","0.636479782825562","0.528336914079272","0.744622651571852"
"7 Strongly agree","2016","Couple + C. LE and GT 16","vocational + Abi","5","","",""
"7 Strongly agree","2016","Couple + C. LE and GT 16","higher vocational","","","",""
"7 Strongly agree","2016","Couple + C. LE and GT 16","higher education","48","0.91743682172029","0.845353405251412","0.989520238189168"
"1 Strongly disagree","2017","1-pers.-HH","in school","","","",""
"1 Strongly disagree","2017","1-pers.-HH","inadequately","5","","",""
"1 Strongly disagree","2017","1-pers.-HH","general elemantary","","","",""
"1 Strongly disagree","2017","1-pers.-HH","middle vocational","2","","",""
"1 Strongly disagree","2017","1-pers.-HH","vocational + Abi","","","",""
"1 Strongly disagree","2017","1-pers.-HH","higher vocational","","","",""
"1 Strongly disagree","2017","1-pers.-HH","higher education","2","","",""
"1 Strongly disagree","2017","(Married) couple without C. ","in school","","","",""
"1 Strongly disagree","2017","(Married) couple without C. ","inadequately","","","",""
"1 Strongly disagree","2017","(Married) couple without C. ","general elemantary","","","",""
"1 Strongly disagree","2017","(Married) couple without C. ","middle vocational","","","",""
"1 Strongly disagree","2017","(Married) couple without C. ","vocational + Abi","","","",""
"1 Strongly disagree","2017","(Married) couple without C. ","higher vocational","","","",""
"1 Strongly disagree","2017","(Married) couple without C. ","higher education","","","",""
"1 Strongly disagree","2017","Single parent ","in school","","","",""
"1 Strongly disagree","2017","Single parent ","inadequately","","","",""
"1 Strongly disagree","2017","Single parent ","general elemantary","","","",""
"1 Strongly disagree","2017","Single parent ","middle vocational","","","",""
"1 Strongly disagree","2017","Single parent ","vocational + Abi","","","",""
"1 Strongly disagree","2017","Single parent ","higher vocational","","","",""
"1 Strongly disagree","2017","Single parent ","higher education","","","",""
"1 Strongly disagree","2017","Couple + C. LE 16 ","in school","","","",""
"1 Strongly disagree","2017","Couple + C. LE 16 ","inadequately","7","","",""
"1 Strongly disagree","2017","Couple + C. LE 16 ","general elemantary","4","","",""
"1 Strongly disagree","2017","Couple + C. LE 16 ","middle vocational","2","","",""
"1 Strongly disagree","2017","Couple + C. LE 16 ","vocational + Abi","","","",""
"1 Strongly disagree","2017","Couple + C. LE 16 ","higher vocational","","","",""
"1 Strongly disagree","2017","Couple + C. LE 16 ","higher education","3","","",""
"1 Strongly disagree","2017","Couple + C. GT 16 ","in school","","","",""
"1 Strongly disagree","2017","Couple + C. GT 16 ","inadequately","1","","",""
"1 Strongly disagree","2017","Couple + C. GT 16 ","general elemantary","","","",""
"1 Strongly disagree","2017","Couple + C. GT 16 ","middle vocational","","","",""
"1 Strongly disagree","2017","Couple + C. GT 16 ","vocational + Abi","","","",""
"1 Strongly disagree","2017","Couple + C. GT 16 ","higher vocational","","","",""
"1 Strongly disagree","2017","Couple + C. GT 16 ","higher education","","","",""
"1 Strongly disagree","2017","Couple + C. LE and GT 16","in school","","","",""
"1 Strongly disagree","2017","Couple + C. LE and GT 16","inadequately","3","","",""
"1 Strongly disagree","2017","Couple + C. LE and GT 16","general elemantary","2","","",""
"1 Strongly disagree","2017","Couple + C. LE and GT 16","middle vocational","","","",""
"1 Strongly disagree","2017","Couple + C. LE and GT 16","vocational + Abi","","","",""
"1 Strongly disagree","2017","Couple + C. LE and GT 16","higher vocational","","","",""
"1 Strongly disagree","2017","Couple + C. LE and GT 16","higher education","","","",""
"2 on scale 1-7 ","2017","1-pers.-HH","in school","","","",""
"2 on scale 1-7 ","2017","1-pers.-HH","inadequately","1","","",""
"2 on scale 1-7 ","2017","1-pers.-HH","general elemantary","","","",""
"2 on scale 1-7 ","2017","1-pers.-HH","middle vocational","","","",""
"2 on scale 1-7 ","2017","1-pers.-HH","vocational + Abi","1","","",""
"2 on scale 1-7 ","2017","1-pers.-HH","higher vocational","","","",""
"2 on scale 1-7 ","2017","1-pers.-HH","higher education","1","","",""
"2 on scale 1-7 ","2017","(Married) couple without C. ","in school","","","",""
"2 on scale 1-7 ","2017","(Married) couple without C. ","inadequately","","","",""
"2 on scale 1-7 ","2017","(Married) couple without C. ","general elemantary","","","",""
"2 on scale 1-7 ","2017","(Married) couple without C. ","middle vocational","","","",""
"2 on scale 1-7 ","2017","(Married) couple without C. ","vocational + Abi","","","",""
"2 on scale 1-7 ","2017","(Married) couple without C. ","higher vocational","","","",""
"2 on scale 1-7 ","2017","(Married) couple without C. ","higher education","","","",""
"2 on scale 1-7 ","2017","Single parent ","in school","","","",""
"2 on scale 1-7 ","2017","Single parent ","inadequately","","","",""
"2 on scale 1-7 ","2017","Single parent ","general elemantary","1","","",""
"2 on scale 1-7 ","2017","Single parent ","middle vocational","","","",""
"2 on scale 1-7 ","2017","Single parent ","vocational + Abi","","","",""
"2 on scale 1-7 ","2017","Single parent ","higher vocational","","","",""
"2 on scale 1-7 ","2017","Single parent ","higher education","","","",""
"2 on scale 1-7 ","2017","Couple + C. LE 16 ","in school","1","","",""
"2 on scale 1-7 ","2017","Couple + C. LE 16 ","inadequately","4","","",""
"2 on scale 1-7 ","2017","Couple + C. LE 16 ","general elemantary","1","","",""
"2 on scale 1-7 ","2017","Couple + C. LE 16 ","middle vocational","2","","",""
"2 on scale 1-7 ","2017","Couple + C. LE 16 ","vocational + Abi","","","",""
"2 on scale 1-7 ","2017","Couple + C. LE 16 ","higher vocational","","","",""
"2 on scale 1-7 ","2017","Couple + C. LE 16 ","higher education","1","","",""
"2 on scale 1-7 ","2017","Couple + C. GT 16 ","in school","","","",""
"2 on scale 1-7 ","2017","Couple + C. GT 16 ","inadequately","","","",""
"2 on scale 1-7 ","2017","Couple + C. GT 16 ","general elemantary","","","",""
"2 on scale 1-7 ","2017","Couple + C. GT 16 ","middle vocational","","","",""
"2 on scale 1-7 ","2017","Couple + C. GT 16 ","vocational + Abi","","","",""
