"plh0206i06","year","age_gr","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"2 on scale 1-7 ","2013","16-34 y.","Single parent ","","","",""
"2 on scale 1-7 ","2013","16-34 y.","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2013","16-34 y.","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2013","16-34 y.","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2013","35-65 y.","1-pers.-HH","","","",""
"2 on scale 1-7 ","2013","35-65 y.","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2013","35-65 y.","Single parent ","","","",""
"2 on scale 1-7 ","2013","35-65 y.","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2013","35-65 y.","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2013","35-65 y.","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2013","66 and older","1-pers.-HH","","","",""
"2 on scale 1-7 ","2013","66 and older","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2013","66 and older","Single parent ","","","",""
"2 on scale 1-7 ","2013","66 and older","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2013","66 and older","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2013","66 and older","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2013","16-34 y.","1-pers.-HH","","","",""
"3 on scale 1-7 ","2013","16-34 y.","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2013","16-34 y.","Single parent ","","","",""
"3 on scale 1-7 ","2013","16-34 y.","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2013","16-34 y.","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2013","16-34 y.","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2013","35-65 y.","1-pers.-HH","","","",""
"3 on scale 1-7 ","2013","35-65 y.","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2013","35-65 y.","Single parent ","","","",""
"3 on scale 1-7 ","2013","35-65 y.","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2013","35-65 y.","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2013","35-65 y.","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2013","66 and older","1-pers.-HH","","","",""
"3 on scale 1-7 ","2013","66 and older","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2013","66 and older","Single parent ","","","",""
"3 on scale 1-7 ","2013","66 and older","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2013","66 and older","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2013","66 and older","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2013","16-34 y.","1-pers.-HH","","","",""
"4 on scale 1-7","2013","16-34 y.","(Married) couple without C. ","","","",""
"4 on scale 1-7","2013","16-34 y.","Single parent ","","","",""
"4 on scale 1-7","2013","16-34 y.","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2013","16-34 y.","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2013","16-34 y.","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2013","35-65 y.","1-pers.-HH","","","",""
"4 on scale 1-7","2013","35-65 y.","(Married) couple without C. ","","","",""
"4 on scale 1-7","2013","35-65 y.","Single parent ","","","",""
"4 on scale 1-7","2013","35-65 y.","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2013","35-65 y.","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2013","35-65 y.","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2013","66 and older","1-pers.-HH","","","",""
"4 on scale 1-7","2013","66 and older","(Married) couple without C. ","","","",""
"4 on scale 1-7","2013","66 and older","Single parent ","","","",""
"4 on scale 1-7","2013","66 and older","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2013","66 and older","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2013","66 and older","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2013","16-34 y.","1-pers.-HH","","","",""
"5 on scale 1-7","2013","16-34 y.","(Married) couple without C. ","","","",""
"5 on scale 1-7","2013","16-34 y.","Single parent ","","","",""
"5 on scale 1-7","2013","16-34 y.","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2013","16-34 y.","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2013","16-34 y.","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2013","35-65 y.","1-pers.-HH","","","",""
"5 on scale 1-7","2013","35-65 y.","(Married) couple without C. ","","","",""
"5 on scale 1-7","2013","35-65 y.","Single parent ","","","",""
"5 on scale 1-7","2013","35-65 y.","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2013","35-65 y.","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2013","35-65 y.","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2013","66 and older","1-pers.-HH","","","",""
"5 on scale 1-7","2013","66 and older","(Married) couple without C. ","","","",""
"5 on scale 1-7","2013","66 and older","Single parent ","","","",""
"5 on scale 1-7","2013","66 and older","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2013","66 and older","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2013","66 and older","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2013","16-34 y.","1-pers.-HH","","","",""
"6 on scale 1-7","2013","16-34 y.","(Married) couple without C. ","","","",""
"6 on scale 1-7","2013","16-34 y.","Single parent ","","","",""
"6 on scale 1-7","2013","16-34 y.","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2013","16-34 y.","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2013","16-34 y.","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2013","35-65 y.","1-pers.-HH","","","",""
"6 on scale 1-7","2013","35-65 y.","(Married) couple without C. ","","","",""
"6 on scale 1-7","2013","35-65 y.","Single parent ","","","",""
"6 on scale 1-7","2013","35-65 y.","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2013","35-65 y.","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2013","35-65 y.","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2013","66 and older","1-pers.-HH","","","",""
"6 on scale 1-7","2013","66 and older","(Married) couple without C. ","","","",""
"6 on scale 1-7","2013","66 and older","Single parent ","","","",""
"6 on scale 1-7","2013","66 and older","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2013","66 and older","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2013","66 and older","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2013","16-34 y.","1-pers.-HH","","","",""
"7 Strongly agree","2013","16-34 y.","(Married) couple without C. ","","","",""
"7 Strongly agree","2013","16-34 y.","Single parent ","","","",""
"7 Strongly agree","2013","16-34 y.","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2013","16-34 y.","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2013","16-34 y.","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2013","35-65 y.","1-pers.-HH","","","",""
"7 Strongly agree","2013","35-65 y.","(Married) couple without C. ","","","",""
"7 Strongly agree","2013","35-65 y.","Single parent ","","","",""
"7 Strongly agree","2013","35-65 y.","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2013","35-65 y.","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2013","35-65 y.","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2013","66 and older","1-pers.-HH","","","",""
"7 Strongly agree","2013","66 and older","(Married) couple without C. ","","","",""
"7 Strongly agree","2013","66 and older","Single parent ","","","",""
"7 Strongly agree","2013","66 and older","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2013","66 and older","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2013","66 and older","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2014","16-34 y.","1-pers.-HH","","","",""
"1 Strongly disagree","2014","16-34 y.","(Married) couple without C. ","","","",""
"1 Strongly disagree","2014","16-34 y.","Single parent ","","","",""
"1 Strongly disagree","2014","16-34 y.","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2014","16-34 y.","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2014","16-34 y.","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2014","35-65 y.","1-pers.-HH","","","",""
"1 Strongly disagree","2014","35-65 y.","(Married) couple without C. ","","","",""
"1 Strongly disagree","2014","35-65 y.","Single parent ","","","",""
"1 Strongly disagree","2014","35-65 y.","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2014","35-65 y.","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2014","35-65 y.","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2014","66 and older","1-pers.-HH","","","",""
"1 Strongly disagree","2014","66 and older","(Married) couple without C. ","","","",""
"1 Strongly disagree","2014","66 and older","Single parent ","","","",""
"1 Strongly disagree","2014","66 and older","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2014","66 and older","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2014","66 and older","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2014","16-34 y.","1-pers.-HH","","","",""
"2 on scale 1-7 ","2014","16-34 y.","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2014","16-34 y.","Single parent ","","","",""
"2 on scale 1-7 ","2014","16-34 y.","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2014","16-34 y.","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2014","16-34 y.","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2014","35-65 y.","1-pers.-HH","","","",""
"2 on scale 1-7 ","2014","35-65 y.","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2014","35-65 y.","Single parent ","","","",""
"2 on scale 1-7 ","2014","35-65 y.","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2014","35-65 y.","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2014","35-65 y.","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2014","66 and older","1-pers.-HH","","","",""
"2 on scale 1-7 ","2014","66 and older","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2014","66 and older","Single parent ","","","",""
"2 on scale 1-7 ","2014","66 and older","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2014","66 and older","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2014","66 and older","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2014","16-34 y.","1-pers.-HH","","","",""
"3 on scale 1-7 ","2014","16-34 y.","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2014","16-34 y.","Single parent ","","","",""
"3 on scale 1-7 ","2014","16-34 y.","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2014","16-34 y.","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2014","16-34 y.","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2014","35-65 y.","1-pers.-HH","","","",""
"3 on scale 1-7 ","2014","35-65 y.","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2014","35-65 y.","Single parent ","","","",""
"3 on scale 1-7 ","2014","35-65 y.","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2014","35-65 y.","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2014","35-65 y.","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2014","66 and older","1-pers.-HH","","","",""
"3 on scale 1-7 ","2014","66 and older","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2014","66 and older","Single parent ","","","",""
"3 on scale 1-7 ","2014","66 and older","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2014","66 and older","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2014","66 and older","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2014","16-34 y.","1-pers.-HH","","","",""
"4 on scale 1-7","2014","16-34 y.","(Married) couple without C. ","","","",""
"4 on scale 1-7","2014","16-34 y.","Single parent ","","","",""
"4 on scale 1-7","2014","16-34 y.","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2014","16-34 y.","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2014","16-34 y.","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2014","35-65 y.","1-pers.-HH","","","",""
"4 on scale 1-7","2014","35-65 y.","(Married) couple without C. ","","","",""
"4 on scale 1-7","2014","35-65 y.","Single parent ","","","",""
"4 on scale 1-7","2014","35-65 y.","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2014","35-65 y.","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2014","35-65 y.","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2014","66 and older","1-pers.-HH","","","",""
"4 on scale 1-7","2014","66 and older","(Married) couple without C. ","","","",""
"4 on scale 1-7","2014","66 and older","Single parent ","","","",""
"4 on scale 1-7","2014","66 and older","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2014","66 and older","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2014","66 and older","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2014","16-34 y.","1-pers.-HH","","","",""
"5 on scale 1-7","2014","16-34 y.","(Married) couple without C. ","","","",""
"5 on scale 1-7","2014","16-34 y.","Single parent ","","","",""
"5 on scale 1-7","2014","16-34 y.","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2014","16-34 y.","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2014","16-34 y.","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2014","35-65 y.","1-pers.-HH","","","",""
"5 on scale 1-7","2014","35-65 y.","(Married) couple without C. ","","","",""
"5 on scale 1-7","2014","35-65 y.","Single parent ","","","",""
"5 on scale 1-7","2014","35-65 y.","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2014","35-65 y.","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2014","35-65 y.","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2014","66 and older","1-pers.-HH","","","",""
"5 on scale 1-7","2014","66 and older","(Married) couple without C. ","","","",""
"5 on scale 1-7","2014","66 and older","Single parent ","","","",""
"5 on scale 1-7","2014","66 and older","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2014","66 and older","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2014","66 and older","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2014","16-34 y.","1-pers.-HH","","","",""
"6 on scale 1-7","2014","16-34 y.","(Married) couple without C. ","","","",""
"6 on scale 1-7","2014","16-34 y.","Single parent ","","","",""
"6 on scale 1-7","2014","16-34 y.","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2014","16-34 y.","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2014","16-34 y.","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2014","35-65 y.","1-pers.-HH","","","",""
"6 on scale 1-7","2014","35-65 y.","(Married) couple without C. ","","","",""
"6 on scale 1-7","2014","35-65 y.","Single parent ","","","",""
"6 on scale 1-7","2014","35-65 y.","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2014","35-65 y.","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2014","35-65 y.","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2014","66 and older","1-pers.-HH","","","",""
"6 on scale 1-7","2014","66 and older","(Married) couple without C. ","","","",""
"6 on scale 1-7","2014","66 and older","Single parent ","","","",""
"6 on scale 1-7","2014","66 and older","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2014","66 and older","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2014","66 and older","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2014","16-34 y.","1-pers.-HH","","","",""
"7 Strongly agree","2014","16-34 y.","(Married) couple without C. ","","","",""
"7 Strongly agree","2014","16-34 y.","Single parent ","","","",""
"7 Strongly agree","2014","16-34 y.","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2014","16-34 y.","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2014","16-34 y.","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2014","35-65 y.","1-pers.-HH","","","",""
"7 Strongly agree","2014","35-65 y.","(Married) couple without C. ","","","",""
"7 Strongly agree","2014","35-65 y.","Single parent ","","","",""
"7 Strongly agree","2014","35-65 y.","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2014","35-65 y.","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2014","35-65 y.","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2014","66 and older","1-pers.-HH","","","",""
"7 Strongly agree","2014","66 and older","(Married) couple without C. ","","","",""
"7 Strongly agree","2014","66 and older","Single parent ","","","",""
"7 Strongly agree","2014","66 and older","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2014","66 and older","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2014","66 and older","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2015","16-34 y.","1-pers.-HH","21","","",""
"1 Strongly disagree","2015","16-34 y.","(Married) couple without C. ","16","","",""
"1 Strongly disagree","2015","16-34 y.","Single parent ","29","","",""
"1 Strongly disagree","2015","16-34 y.","Couple + C. LE 16 ","72","0.0307725615396758","0.0228164020909879","0.0387287209883638"
"1 Strongly disagree","2015","16-34 y.","Couple + C. GT 16 ","11","","",""
"1 Strongly disagree","2015","16-34 y.","Couple + C. LE and GT 16","26","","",""
"1 Strongly disagree","2015","35-65 y.","1-pers.-HH","52","0.0291955354619898","0.0207679897188002","0.0376230812051794"
"1 Strongly disagree","2015","35-65 y.","(Married) couple without C. ","70","0.0184643789139964","0.0140843700288721","0.0228443877991207"
"1 Strongly disagree","2015","35-65 y.","Single parent ","74","0.047048716255473","0.0362501255129503","0.0578473069979957"
"1 Strongly disagree","2015","35-65 y.","Couple + C. LE 16 ","93","0.017963348031646","0.014233836607362","0.0216928594559299"
"1 Strongly disagree","2015","35-65 y.","Couple + C. GT 16 ","43","0.0288562140074969","0.0210750663695827","0.036637361645411"
"1 Strongly disagree","2015","35-65 y.","Couple + C. LE and GT 16","36","0.0283075958734232","0.0198408749183599","0.0367743168284866"
"1 Strongly disagree","2015","66 and older","1-pers.-HH","55","0.0436037468024958","0.0327901880295554","0.0544173055754362"
"1 Strongly disagree","2015","66 and older","(Married) couple without C. ","55","0.026216044656486","0.0206496226904661","0.0317824666225059"
"1 Strongly disagree","2015","66 and older","Single parent ","1","","",""
"1 Strongly disagree","2015","66 and older","Couple + C. LE 16 ","1","","",""
"1 Strongly disagree","2015","66 and older","Couple + C. GT 16 ","5","","",""
"1 Strongly disagree","2015","66 and older","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2015","16-34 y.","1-pers.-HH","18","","",""
"2 on scale 1-7 ","2015","16-34 y.","(Married) couple without C. ","16","","",""
"2 on scale 1-7 ","2015","16-34 y.","Single parent ","39","0.0322469237552923","0.020250493983641","0.0442433535269436"
"2 on scale 1-7 ","2015","16-34 y.","Couple + C. LE 16 ","63","0.0267061743423609","0.0192787775175991","0.0341335711671227"
"2 on scale 1-7 ","2015","16-34 y.","Couple + C. GT 16 ","32","0.0301930325694195","0.0194355419448861","0.0409505231939529"
"2 on scale 1-7 ","2015","16-34 y.","Couple + C. LE and GT 16","15","","",""
"2 on scale 1-7 ","2015","35-65 y.","1-pers.-HH","59","0.0425685248704292","0.0324626209654082","0.0526744287754503"
"2 on scale 1-7 ","2015","35-65 y.","(Married) couple without C. ","123","0.0345564140452643","0.0286137334008173","0.0404990946897113"
"2 on scale 1-7 ","2015","35-65 y.","Single parent ","64","0.0361451503273411","0.026626208352826","0.0456640923018563"
"2 on scale 1-7 ","2015","35-65 y.","Couple + C. LE 16 ","147","0.0269468848471988","0.0223999680407496","0.0314938016536479"
"2 on scale 1-7 ","2015","35-65 y.","Couple + C. GT 16 ","58","0.0361514850694747","0.0274748830978652","0.0448280870410841"
"2 on scale 1-7 ","2015","35-65 y.","Couple + C. LE and GT 16","62","0.0505746637325537","0.0393881113729965","0.0617612160921109"
"2 on scale 1-7 ","2015","66 and older","1-pers.-HH","45","0.0415831909790405","0.0310119998550819","0.0521543821029992"
"2 on scale 1-7 ","2015","66 and older","(Married) couple without C. ","63","0.0219361884316893","0.0168331902567929","0.0270391866065857"
"2 on scale 1-7 ","2015","66 and older","Single parent ","4","","",""
"2 on scale 1-7 ","2015","66 and older","Couple + C. LE 16 ","1","","",""
"2 on scale 1-7 ","2015","66 and older","Couple + C. GT 16 ","5","","",""
"2 on scale 1-7 ","2015","66 and older","Couple + C. LE and GT 16","1","","",""
"3 on scale 1-7 ","2015","16-34 y.","1-pers.-HH","39","0.0543426308815853","0.0386730528209352","0.0700122089422354"
"3 on scale 1-7 ","2015","16-34 y.","(Married) couple without C. ","56","0.047821103767132","0.0352052014223537","0.0604370061119102"
"3 on scale 1-7 ","2015","16-34 y.","Single parent ","49","0.0473234808491493","0.0329044303910075","0.061742531307291"
"3 on scale 1-7 ","2015","16-34 y.","Couple + C. LE 16 ","94","0.0488540521547179","0.0389232877146139","0.0587848165948218"
"3 on scale 1-7 ","2015","16-34 y.","Couple + C. GT 16 ","54","0.0563536169456798","0.0418565382586694","0.0708506956326902"
"3 on scale 1-7 ","2015","16-34 y.","Couple + C. LE and GT 16","36","0.0427693626426514","0.0281515002867091","0.0573872249985936"
"3 on scale 1-7 ","2015","35-65 y.","1-pers.-HH","88","0.0578510141481309","0.0461643034200677","0.0695377248761942"
"3 on scale 1-7 ","2015","35-65 y.","(Married) couple without C. ","216","0.0604560072606431","0.0527018804769194","0.0682101340443668"
"3 on scale 1-7 ","2015","35-65 y.","Single parent ","102","0.0496925865830039","0.0386101385495597","0.0607750346164482"
"3 on scale 1-7 ","2015","35-65 y.","Couple + C. LE 16 ","263","0.0505562481881169","0.0444042458733456","0.0567082505028883"
"3 on scale 1-7 ","2015","35-65 y.","Couple + C. GT 16 ","104","0.0698118575348336","0.0579669354281368","0.0816567796415304"
"3 on scale 1-7 ","2015","35-65 y.","Couple + C. LE and GT 16","82","0.0576023712361522","0.0457081332869555","0.069496609185349"
"3 on scale 1-7 ","2015","66 and older","1-pers.-HH","62","0.0512106264785032","0.0395384254755955","0.0628828274814109"
"3 on scale 1-7 ","2015","66 and older","(Married) couple without C. ","131","0.0435680982042362","0.0364564123848283","0.0506797840236441"
"3 on scale 1-7 ","2015","66 and older","Single parent ","6","","",""
"3 on scale 1-7 ","2015","66 and older","Couple + C. LE 16 ","3","","",""
"3 on scale 1-7 ","2015","66 and older","Couple + C. GT 16 ","10","","",""
"3 on scale 1-7 ","2015","66 and older","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2015","16-34 y.","1-pers.-HH","80","0.108612102522519","0.0871044731601546","0.130119731884884"
"4 on scale 1-7","2015","16-34 y.","(Married) couple without C. ","152","0.127346593951088","0.107637629520676","0.147055558381499"
"4 on scale 1-7","2015","16-34 y.","Single parent ","133","0.135291137226282","0.112064024956039","0.158518249496525"
"4 on scale 1-7","2015","16-34 y.","Couple + C. LE 16 ","258","0.141134718393325","0.125095313238575","0.157174123548075"
"4 on scale 1-7","2015","16-34 y.","Couple + C. GT 16 ","158","0.173681317182271","0.149865510484582","0.197497123879959"
"4 on scale 1-7","2015","16-34 y.","Couple + C. LE and GT 16","120","0.177238349493055","0.149650042326596","0.204826656659513"
"4 on scale 1-7","2015","35-65 y.","1-pers.-HH","216","0.134519268475061","0.117438871356623","0.151599665593498"
"4 on scale 1-7","2015","35-65 y.","(Married) couple without C. ","549","0.154104402877566","0.142357577503679","0.165851228251454"
"4 on scale 1-7","2015","35-65 y.","Single parent ","244","0.15983264081161","0.141144182185194","0.178521099438026"
"4 on scale 1-7","2015","35-65 y.","Couple + C. LE 16 ","733","0.160382838941663","0.150078644320794","0.170687033562533"
"4 on scale 1-7","2015","35-65 y.","Couple + C. GT 16 ","261","0.138117051051205","0.122079797122729","0.15415430497968"
"4 on scale 1-7","2015","35-65 y.","Couple + C. LE and GT 16","218","0.132099975385313","0.114814331244439","0.149385619526188"
"4 on scale 1-7","2015","66 and older","1-pers.-HH","208","0.154879633690607","0.135721894890036","0.174037372491178"
"4 on scale 1-7","2015","66 and older","(Married) couple without C. ","460","0.150422813024356","0.137968507715823","0.162877118332889"
"4 on scale 1-7","2015","66 and older","Single parent ","12","","",""
"4 on scale 1-7","2015","66 and older","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2015","66 and older","Couple + C. GT 16 ","33","0.178141446304761","0.124845212243503","0.23143768036602"
"4 on scale 1-7","2015","66 and older","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2015","16-34 y.","1-pers.-HH","180","0.244041304974723","0.214351949521678","0.273730660427768"
"5 on scale 1-7","2015","16-34 y.","(Married) couple without C. ","254","0.25105797767098","0.225421381794502","0.276694573547457"
"5 on scale 1-7","2015","16-34 y.","Single parent ","189","0.240838526977073","0.211801265767335","0.269875788186811"
"5 on scale 1-7","2015","16-34 y.","Couple + C. LE 16 ","411","0.247446198249406","0.227566125310159","0.267326271188653"
"5 on scale 1-7","2015","16-34 y.","Couple + C. GT 16 ","233","0.239817795560572","0.212975817861607","0.266659773259537"
"5 on scale 1-7","2015","16-34 y.","Couple + C. LE and GT 16","172","0.267203521336031","0.235235043406433","0.29917199926563"
"5 on scale 1-7","2015","35-65 y.","1-pers.-HH","314","0.212375195415726","0.191901859989937","0.232848530841515"
"5 on scale 1-7","2015","35-65 y.","(Married) couple without C. ","758","0.214533904630004","0.201178215638422","0.227889593621586"
"5 on scale 1-7","2015","35-65 y.","Single parent ","268","0.184970134858149","0.165168756992478","0.20477151272382"
"5 on scale 1-7","2015","35-65 y.","Couple + C. LE 16 ","1130","0.24191788946922","0.229892848414681","0.253942930523759"
"5 on scale 1-7","2015","35-65 y.","Couple + C. GT 16 ","365","0.209347569566533","0.190436809717515","0.228258329415551"
"5 on scale 1-7","2015","35-65 y.","Couple + C. LE and GT 16","325","0.233668484640604","0.212065798126074","0.255271171155133"
"5 on scale 1-7","2015","66 and older","1-pers.-HH","291","0.207767549941648","0.186284151641075","0.22925094824222"
"5 on scale 1-7","2015","66 and older","(Married) couple without C. ","712","0.223455258841903","0.208942841295541","0.237967676388264"
"5 on scale 1-7","2015","66 and older","Single parent ","15","","",""
"5 on scale 1-7","2015","66 and older","Couple + C. LE 16 ","3","","",""
"5 on scale 1-7","2015","66 and older","Couple + C. GT 16 ","46","0.255929457502673","0.195146379361251","0.316712535644094"
"5 on scale 1-7","2015","66 and older","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2015","16-34 y.","1-pers.-HH","231","0.285860711754832","0.254629505017616","0.317091918492048"
"6 on scale 1-7","2015","16-34 y.","(Married) couple without C. ","351","0.336726317490321","0.308785818492894","0.364666816487747"
"6 on scale 1-7","2015","16-34 y.","Single parent ","205","0.253902494415542","0.224345731492605","0.28345925733848"
"6 on scale 1-7","2015","16-34 y.","Couple + C. LE 16 ","437","0.265953208750852","0.24559810627596","0.286308311225744"
"6 on scale 1-7","2015","16-34 y.","Couple + C. GT 16 ","291","0.300094651968679","0.271283293065677","0.328906010871681"
"6 on scale 1-7","2015","16-34 y.","Couple + C. LE and GT 16","205","0.251395180262958","0.220054099621349","0.282736260904567"
"6 on scale 1-7","2015","35-65 y.","1-pers.-HH","410","0.279990358148662","0.257514426238704","0.302466290058619"
"6 on scale 1-7","2015","35-65 y.","(Married) couple without C. ","1016","0.279533562928029","0.26493270201379","0.294134423842267"
"6 on scale 1-7","2015","35-65 y.","Single parent ","365","0.249254067031432","0.227193053341888","0.271315080720976"
