"plh0206i06","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence"
"3 on scale 1-7 ","2013","16-34 y.","middle vocational","","","",""
"3 on scale 1-7 ","2013","16-34 y.","vocational + Abi","","","",""
"3 on scale 1-7 ","2013","16-34 y.","higher vocational","","","",""
"3 on scale 1-7 ","2013","16-34 y.","higher education","","","",""
"3 on scale 1-7 ","2013","35-65 y.","in school","","","",""
"3 on scale 1-7 ","2013","35-65 y.","inadequately","","","",""
"3 on scale 1-7 ","2013","35-65 y.","general elemantary","","","",""
"3 on scale 1-7 ","2013","35-65 y.","middle vocational","","","",""
"3 on scale 1-7 ","2013","35-65 y.","vocational + Abi","","","",""
"3 on scale 1-7 ","2013","35-65 y.","higher vocational","","","",""
"3 on scale 1-7 ","2013","35-65 y.","higher education","","","",""
"3 on scale 1-7 ","2013","66 and older","in school","","","",""
"3 on scale 1-7 ","2013","66 and older","inadequately","","","",""
"3 on scale 1-7 ","2013","66 and older","general elemantary","","","",""
"3 on scale 1-7 ","2013","66 and older","middle vocational","","","",""
"3 on scale 1-7 ","2013","66 and older","vocational + Abi","","","",""
"3 on scale 1-7 ","2013","66 and older","higher vocational","","","",""
"3 on scale 1-7 ","2013","66 and older","higher education","","","",""
"4 on scale 1-7","2013","16-34 y.","in school","","","",""
"4 on scale 1-7","2013","16-34 y.","inadequately","","","",""
"4 on scale 1-7","2013","16-34 y.","general elemantary","","","",""
"4 on scale 1-7","2013","16-34 y.","middle vocational","","","",""
"4 on scale 1-7","2013","16-34 y.","vocational + Abi","","","",""
"4 on scale 1-7","2013","16-34 y.","higher vocational","","","",""
"4 on scale 1-7","2013","16-34 y.","higher education","","","",""
"4 on scale 1-7","2013","35-65 y.","in school","","","",""
"4 on scale 1-7","2013","35-65 y.","inadequately","","","",""
"4 on scale 1-7","2013","35-65 y.","general elemantary","","","",""
"4 on scale 1-7","2013","35-65 y.","middle vocational","","","",""
"4 on scale 1-7","2013","35-65 y.","vocational + Abi","","","",""
"4 on scale 1-7","2013","35-65 y.","higher vocational","","","",""
"4 on scale 1-7","2013","35-65 y.","higher education","","","",""
"4 on scale 1-7","2013","66 and older","in school","","","",""
"4 on scale 1-7","2013","66 and older","inadequately","","","",""
"4 on scale 1-7","2013","66 and older","general elemantary","","","",""
"4 on scale 1-7","2013","66 and older","middle vocational","","","",""
"4 on scale 1-7","2013","66 and older","vocational + Abi","","","",""
"4 on scale 1-7","2013","66 and older","higher vocational","","","",""
"4 on scale 1-7","2013","66 and older","higher education","","","",""
"5 on scale 1-7","2013","16-34 y.","in school","","","",""
"5 on scale 1-7","2013","16-34 y.","inadequately","","","",""
"5 on scale 1-7","2013","16-34 y.","general elemantary","","","",""
"5 on scale 1-7","2013","16-34 y.","middle vocational","","","",""
"5 on scale 1-7","2013","16-34 y.","vocational + Abi","","","",""
"5 on scale 1-7","2013","16-34 y.","higher vocational","","","",""
"5 on scale 1-7","2013","16-34 y.","higher education","","","",""
"5 on scale 1-7","2013","35-65 y.","in school","","","",""
"5 on scale 1-7","2013","35-65 y.","inadequately","","","",""
"5 on scale 1-7","2013","35-65 y.","general elemantary","","","",""
"5 on scale 1-7","2013","35-65 y.","middle vocational","","","",""
"5 on scale 1-7","2013","35-65 y.","vocational + Abi","","","",""
"5 on scale 1-7","2013","35-65 y.","higher vocational","","","",""
"5 on scale 1-7","2013","35-65 y.","higher education","","","",""
"5 on scale 1-7","2013","66 and older","in school","","","",""
"5 on scale 1-7","2013","66 and older","inadequately","","","",""
"5 on scale 1-7","2013","66 and older","general elemantary","","","",""
"5 on scale 1-7","2013","66 and older","middle vocational","","","",""
"5 on scale 1-7","2013","66 and older","vocational + Abi","","","",""
"5 on scale 1-7","2013","66 and older","higher vocational","","","",""
"5 on scale 1-7","2013","66 and older","higher education","","","",""
"6 on scale 1-7","2013","16-34 y.","in school","","","",""
"6 on scale 1-7","2013","16-34 y.","inadequately","","","",""
"6 on scale 1-7","2013","16-34 y.","general elemantary","","","",""
"6 on scale 1-7","2013","16-34 y.","middle vocational","","","",""
"6 on scale 1-7","2013","16-34 y.","vocational + Abi","","","",""
"6 on scale 1-7","2013","16-34 y.","higher vocational","","","",""
"6 on scale 1-7","2013","16-34 y.","higher education","","","",""
"6 on scale 1-7","2013","35-65 y.","in school","","","",""
"6 on scale 1-7","2013","35-65 y.","inadequately","","","",""
"6 on scale 1-7","2013","35-65 y.","general elemantary","","","",""
"6 on scale 1-7","2013","35-65 y.","middle vocational","","","",""
"6 on scale 1-7","2013","35-65 y.","vocational + Abi","","","",""
"6 on scale 1-7","2013","35-65 y.","higher vocational","","","",""
"6 on scale 1-7","2013","35-65 y.","higher education","","","",""
"6 on scale 1-7","2013","66 and older","in school","","","",""
"6 on scale 1-7","2013","66 and older","inadequately","","","",""
"6 on scale 1-7","2013","66 and older","general elemantary","","","",""
"6 on scale 1-7","2013","66 and older","middle vocational","","","",""
"6 on scale 1-7","2013","66 and older","vocational + Abi","","","",""
"6 on scale 1-7","2013","66 and older","higher vocational","","","",""
"6 on scale 1-7","2013","66 and older","higher education","","","",""
"7 Strongly agree","2013","16-34 y.","in school","","","",""
"7 Strongly agree","2013","16-34 y.","inadequately","","","",""
"7 Strongly agree","2013","16-34 y.","general elemantary","","","",""
"7 Strongly agree","2013","16-34 y.","middle vocational","","","",""
"7 Strongly agree","2013","16-34 y.","vocational + Abi","","","",""
"7 Strongly agree","2013","16-34 y.","higher vocational","","","",""
"7 Strongly agree","2013","16-34 y.","higher education","","","",""
"7 Strongly agree","2013","35-65 y.","in school","","","",""
"7 Strongly agree","2013","35-65 y.","inadequately","","","",""
"7 Strongly agree","2013","35-65 y.","general elemantary","","","",""
"7 Strongly agree","2013","35-65 y.","middle vocational","","","",""
"7 Strongly agree","2013","35-65 y.","vocational + Abi","","","",""
"7 Strongly agree","2013","35-65 y.","higher vocational","","","",""
"7 Strongly agree","2013","35-65 y.","higher education","","","",""
"7 Strongly agree","2013","66 and older","in school","","","",""
"7 Strongly agree","2013","66 and older","inadequately","","","",""
"7 Strongly agree","2013","66 and older","general elemantary","","","",""
"7 Strongly agree","2013","66 and older","middle vocational","","","",""
"7 Strongly agree","2013","66 and older","vocational + Abi","","","",""
"7 Strongly agree","2013","66 and older","higher vocational","","","",""
"7 Strongly agree","2013","66 and older","higher education","","","",""
"1 Strongly disagree","2014","16-34 y.","in school","","","",""
"1 Strongly disagree","2014","16-34 y.","inadequately","","","",""
"1 Strongly disagree","2014","16-34 y.","general elemantary","","","",""
"1 Strongly disagree","2014","16-34 y.","middle vocational","","","",""
"1 Strongly disagree","2014","16-34 y.","vocational + Abi","","","",""
"1 Strongly disagree","2014","16-34 y.","higher vocational","","","",""
"1 Strongly disagree","2014","16-34 y.","higher education","","","",""
"1 Strongly disagree","2014","35-65 y.","in school","","","",""
"1 Strongly disagree","2014","35-65 y.","inadequately","","","",""
"1 Strongly disagree","2014","35-65 y.","general elemantary","","","",""
"1 Strongly disagree","2014","35-65 y.","middle vocational","","","",""
"1 Strongly disagree","2014","35-65 y.","vocational + Abi","","","",""
"1 Strongly disagree","2014","35-65 y.","higher vocational","","","",""
"1 Strongly disagree","2014","35-65 y.","higher education","","","",""
"1 Strongly disagree","2014","66 and older","in school","","","",""
"1 Strongly disagree","2014","66 and older","inadequately","","","",""
"1 Strongly disagree","2014","66 and older","general elemantary","","","",""
"1 Strongly disagree","2014","66 and older","middle vocational","","","",""
"1 Strongly disagree","2014","66 and older","vocational + Abi","","","",""
"1 Strongly disagree","2014","66 and older","higher vocational","","","",""
"1 Strongly disagree","2014","66 and older","higher education","","","",""
"2 on scale 1-7 ","2014","16-34 y.","in school","","","",""
"2 on scale 1-7 ","2014","16-34 y.","inadequately","","","",""
"2 on scale 1-7 ","2014","16-34 y.","general elemantary","","","",""
"2 on scale 1-7 ","2014","16-34 y.","middle vocational","","","",""
"2 on scale 1-7 ","2014","16-34 y.","vocational + Abi","","","",""
"2 on scale 1-7 ","2014","16-34 y.","higher vocational","","","",""
"2 on scale 1-7 ","2014","16-34 y.","higher education","","","",""
"2 on scale 1-7 ","2014","35-65 y.","in school","","","",""
"2 on scale 1-7 ","2014","35-65 y.","inadequately","","","",""
"2 on scale 1-7 ","2014","35-65 y.","general elemantary","","","",""
"2 on scale 1-7 ","2014","35-65 y.","middle vocational","","","",""
"2 on scale 1-7 ","2014","35-65 y.","vocational + Abi","","","",""
"2 on scale 1-7 ","2014","35-65 y.","higher vocational","","","",""
"2 on scale 1-7 ","2014","35-65 y.","higher education","","","",""
"2 on scale 1-7 ","2014","66 and older","in school","","","",""
"2 on scale 1-7 ","2014","66 and older","inadequately","","","",""
"2 on scale 1-7 ","2014","66 and older","general elemantary","","","",""
"2 on scale 1-7 ","2014","66 and older","middle vocational","","","",""
"2 on scale 1-7 ","2014","66 and older","vocational + Abi","","","",""
"2 on scale 1-7 ","2014","66 and older","higher vocational","","","",""
"2 on scale 1-7 ","2014","66 and older","higher education","","","",""
"3 on scale 1-7 ","2014","16-34 y.","in school","","","",""
"3 on scale 1-7 ","2014","16-34 y.","inadequately","","","",""
"3 on scale 1-7 ","2014","16-34 y.","general elemantary","","","",""
"3 on scale 1-7 ","2014","16-34 y.","middle vocational","","","",""
"3 on scale 1-7 ","2014","16-34 y.","vocational + Abi","","","",""
"3 on scale 1-7 ","2014","16-34 y.","higher vocational","","","",""
"3 on scale 1-7 ","2014","16-34 y.","higher education","","","",""
"3 on scale 1-7 ","2014","35-65 y.","in school","","","",""
"3 on scale 1-7 ","2014","35-65 y.","inadequately","","","",""
"3 on scale 1-7 ","2014","35-65 y.","general elemantary","","","",""
"3 on scale 1-7 ","2014","35-65 y.","middle vocational","","","",""
"3 on scale 1-7 ","2014","35-65 y.","vocational + Abi","","","",""
"3 on scale 1-7 ","2014","35-65 y.","higher vocational","","","",""
"3 on scale 1-7 ","2014","35-65 y.","higher education","","","",""
"3 on scale 1-7 ","2014","66 and older","in school","","","",""
"3 on scale 1-7 ","2014","66 and older","inadequately","","","",""
"3 on scale 1-7 ","2014","66 and older","general elemantary","","","",""
"3 on scale 1-7 ","2014","66 and older","middle vocational","","","",""
"3 on scale 1-7 ","2014","66 and older","vocational + Abi","","","",""
"3 on scale 1-7 ","2014","66 and older","higher vocational","","","",""
"3 on scale 1-7 ","2014","66 and older","higher education","","","",""
"4 on scale 1-7","2014","16-34 y.","in school","","","",""
"4 on scale 1-7","2014","16-34 y.","inadequately","","","",""
"4 on scale 1-7","2014","16-34 y.","general elemantary","","","",""
"4 on scale 1-7","2014","16-34 y.","middle vocational","","","",""
"4 on scale 1-7","2014","16-34 y.","vocational + Abi","","","",""
"4 on scale 1-7","2014","16-34 y.","higher vocational","","","",""
"4 on scale 1-7","2014","16-34 y.","higher education","","","",""
"4 on scale 1-7","2014","35-65 y.","in school","","","",""
"4 on scale 1-7","2014","35-65 y.","inadequately","","","",""
"4 on scale 1-7","2014","35-65 y.","general elemantary","","","",""
"4 on scale 1-7","2014","35-65 y.","middle vocational","","","",""
"4 on scale 1-7","2014","35-65 y.","vocational + Abi","","","",""
"4 on scale 1-7","2014","35-65 y.","higher vocational","","","",""
"4 on scale 1-7","2014","35-65 y.","higher education","","","",""
"4 on scale 1-7","2014","66 and older","in school","","","",""
"4 on scale 1-7","2014","66 and older","inadequately","","","",""
"4 on scale 1-7","2014","66 and older","general elemantary","","","",""
"4 on scale 1-7","2014","66 and older","middle vocational","","","",""
"4 on scale 1-7","2014","66 and older","vocational + Abi","","","",""
"4 on scale 1-7","2014","66 and older","higher vocational","","","",""
"4 on scale 1-7","2014","66 and older","higher education","","","",""
"5 on scale 1-7","2014","16-34 y.","in school","","","",""
"5 on scale 1-7","2014","16-34 y.","inadequately","","","",""
"5 on scale 1-7","2014","16-34 y.","general elemantary","","","",""
"5 on scale 1-7","2014","16-34 y.","middle vocational","","","",""
"5 on scale 1-7","2014","16-34 y.","vocational + Abi","","","",""
"5 on scale 1-7","2014","16-34 y.","higher vocational","","","",""
"5 on scale 1-7","2014","16-34 y.","higher education","","","",""
"5 on scale 1-7","2014","35-65 y.","in school","","","",""
"5 on scale 1-7","2014","35-65 y.","inadequately","","","",""
"5 on scale 1-7","2014","35-65 y.","general elemantary","","","",""
"5 on scale 1-7","2014","35-65 y.","middle vocational","","","",""
"5 on scale 1-7","2014","35-65 y.","vocational + Abi","","","",""
"5 on scale 1-7","2014","35-65 y.","higher vocational","","","",""
"5 on scale 1-7","2014","35-65 y.","higher education","","","",""
"5 on scale 1-7","2014","66 and older","in school","","","",""
"5 on scale 1-7","2014","66 and older","inadequately","","","",""
"5 on scale 1-7","2014","66 and older","general elemantary","","","",""
"5 on scale 1-7","2014","66 and older","middle vocational","","","",""
"5 on scale 1-7","2014","66 and older","vocational + Abi","","","",""
"5 on scale 1-7","2014","66 and older","higher vocational","","","",""
"5 on scale 1-7","2014","66 and older","higher education","","","",""
"6 on scale 1-7","2014","16-34 y.","in school","","","",""
"6 on scale 1-7","2014","16-34 y.","inadequately","","","",""
"6 on scale 1-7","2014","16-34 y.","general elemantary","","","",""
"6 on scale 1-7","2014","16-34 y.","middle vocational","","","",""
"6 on scale 1-7","2014","16-34 y.","vocational + Abi","","","",""
"6 on scale 1-7","2014","16-34 y.","higher vocational","","","",""
"6 on scale 1-7","2014","16-34 y.","higher education","","","",""
"6 on scale 1-7","2014","35-65 y.","in school","","","",""
"6 on scale 1-7","2014","35-65 y.","inadequately","","","",""
"6 on scale 1-7","2014","35-65 y.","general elemantary","","","",""
"6 on scale 1-7","2014","35-65 y.","middle vocational","","","",""
"6 on scale 1-7","2014","35-65 y.","vocational + Abi","","","",""
"6 on scale 1-7","2014","35-65 y.","higher vocational","","","",""
"6 on scale 1-7","2014","35-65 y.","higher education","","","",""
"6 on scale 1-7","2014","66 and older","in school","","","",""
"6 on scale 1-7","2014","66 and older","inadequately","","","",""
"6 on scale 1-7","2014","66 and older","general elemantary","","","",""
"6 on scale 1-7","2014","66 and older","middle vocational","","","",""
"6 on scale 1-7","2014","66 and older","vocational + Abi","","","",""
"6 on scale 1-7","2014","66 and older","higher vocational","","","",""
"6 on scale 1-7","2014","66 and older","higher education","","","",""
"7 Strongly agree","2014","16-34 y.","in school","","","",""
"7 Strongly agree","2014","16-34 y.","inadequately","","","",""
"7 Strongly agree","2014","16-34 y.","general elemantary","","","",""
"7 Strongly agree","2014","16-34 y.","middle vocational","","","",""
"7 Strongly agree","2014","16-34 y.","vocational + Abi","","","",""
"7 Strongly agree","2014","16-34 y.","higher vocational","","","",""
"7 Strongly agree","2014","16-34 y.","higher education","","","",""
"7 Strongly agree","2014","35-65 y.","in school","","","",""
"7 Strongly agree","2014","35-65 y.","inadequately","","","",""
"7 Strongly agree","2014","35-65 y.","general elemantary","","","",""
"7 Strongly agree","2014","35-65 y.","middle vocational","","","",""
"7 Strongly agree","2014","35-65 y.","vocational + Abi","","","",""
"7 Strongly agree","2014","35-65 y.","higher vocational","","","",""
"7 Strongly agree","2014","35-65 y.","higher education","","","",""
"7 Strongly agree","2014","66 and older","in school","","","",""
"7 Strongly agree","2014","66 and older","inadequately","","","",""
"7 Strongly agree","2014","66 and older","general elemantary","","","",""
"7 Strongly agree","2014","66 and older","middle vocational","","","",""
"7 Strongly agree","2014","66 and older","vocational + Abi","","","",""
"7 Strongly agree","2014","66 and older","higher vocational","","","",""
"7 Strongly agree","2014","66 and older","higher education","","","",""
"1 Strongly disagree","2015","16-34 y.","in school","6","","",""
"1 Strongly disagree","2015","16-34 y.","inadequately","13","","",""
"1 Strongly disagree","2015","16-34 y.","general elemantary","59","0.0464524132737132","0.0341100924629388","0.0587947340844876"
"1 Strongly disagree","2015","16-34 y.","middle vocational","65","0.0233242374860695","0.0175227367786737","0.0291257381934653"
"1 Strongly disagree","2015","16-34 y.","vocational + Abi","10","","",""
"1 Strongly disagree","2015","16-34 y.","higher vocational","1","","",""
"1 Strongly disagree","2015","16-34 y.","higher education","11","","",""
"1 Strongly disagree","2015","35-65 y.","in school","","","",""
"1 Strongly disagree","2015","35-65 y.","inadequately","17","","",""
"1 Strongly disagree","2015","35-65 y.","general elemantary","57","0.0317943904424088","0.0216406646483351","0.0419481162364824"
"1 Strongly disagree","2015","35-65 y.","middle vocational","213","0.0310064538560099","0.026949083988253","0.0350638237237667"
"1 Strongly disagree","2015","35-65 y.","vocational + Abi","30","0.0191550794114147","0.0121528499546478","0.0261573088681816"
"1 Strongly disagree","2015","35-65 y.","higher vocational","22","","",""
"1 Strongly disagree","2015","35-65 y.","higher education","37","0.0109202166795349","0.00771748822386244","0.0141229451352074"
"1 Strongly disagree","2015","66 and older","in school","","","",""
"1 Strongly disagree","2015","66 and older","inadequately","4","","",""
"1 Strongly disagree","2015","66 and older","general elemantary","24","","",""
"1 Strongly disagree","2015","66 and older","middle vocational","65","0.0352234739455701","0.0280388650179094","0.0424080828732309"
"1 Strongly disagree","2015","66 and older","vocational + Abi","5","","",""
"1 Strongly disagree","2015","66 and older","higher vocational","4","","",""
"1 Strongly disagree","2015","66 and older","higher education","21","","",""
"2 on scale 1-7 ","2015","16-34 y.","in school","13","","",""
"2 on scale 1-7 ","2015","16-34 y.","inadequately","6","","",""
"2 on scale 1-7 ","2015","16-34 y.","general elemantary","40","0.0278742138727974","0.0182207305636136","0.0375276971819812"
"2 on scale 1-7 ","2015","16-34 y.","middle vocational","89","0.0311459022231445","0.0244687532598085","0.0378230511864804"
"2 on scale 1-7 ","2015","16-34 y.","vocational + Abi","12","","",""
"2 on scale 1-7 ","2015","16-34 y.","higher vocational","1","","",""
"2 on scale 1-7 ","2015","16-34 y.","higher education","23","","",""
"2 on scale 1-7 ","2015","35-65 y.","in school","","","",""
"2 on scale 1-7 ","2015","35-65 y.","inadequately","18","","",""
"2 on scale 1-7 ","2015","35-65 y.","general elemantary","51","0.0335261388052559","0.0231088859011353","0.0439433917093766"
"2 on scale 1-7 ","2015","35-65 y.","middle vocational","282","0.0429279150277242","0.038183307102427","0.0476725229530214"
"2 on scale 1-7 ","2015","35-65 y.","vocational + Abi","46","0.0255544899595947","0.017493162294075","0.0336158176251145"
"2 on scale 1-7 ","2015","35-65 y.","higher vocational","40","0.0458933661789957","0.0333259296196297","0.0584608027383617"
"2 on scale 1-7 ","2015","35-65 y.","higher education","93","0.0230627922946588","0.018437085541911","0.0276884990474065"
"2 on scale 1-7 ","2015","66 and older","in school","","","",""
"2 on scale 1-7 ","2015","66 and older","inadequately","1","","",""
"2 on scale 1-7 ","2015","66 and older","general elemantary","29","","",""
"2 on scale 1-7 ","2015","66 and older","middle vocational","53","0.0225457347719638","0.0167600589470653","0.0283314105968622"
"2 on scale 1-7 ","2015","66 and older","vocational + Abi","7","","",""
"2 on scale 1-7 ","2015","66 and older","higher vocational","3","","",""
"2 on scale 1-7 ","2015","66 and older","higher education","26","","",""
"3 on scale 1-7 ","2015","16-34 y.","in school","23","","",""
"3 on scale 1-7 ","2015","16-34 y.","inadequately","12","","",""
"3 on scale 1-7 ","2015","16-34 y.","general elemantary","64","0.0540553431015388","0.0407944222540316","0.067316263949046"
"3 on scale 1-7 ","2015","16-34 y.","middle vocational","140","0.0607345658876085","0.0515539133060383","0.0699152184691786"
"3 on scale 1-7 ","2015","16-34 y.","vocational + Abi","30","0.0456350093068912","0.027934580646876","0.0633354379669064"
"3 on scale 1-7 ","2015","16-34 y.","higher vocational","8","","",""
"3 on scale 1-7 ","2015","16-34 y.","higher education","39","0.0311968760707327","0.0212352902859823","0.041158461855483"
"3 on scale 1-7 ","2015","35-65 y.","in school","","","",""
"3 on scale 1-7 ","2015","35-65 y.","inadequately","17","","",""
"3 on scale 1-7 ","2015","35-65 y.","general elemantary","79","0.0771393553577441","0.0616984611432779","0.0925802495722102"
"3 on scale 1-7 ","2015","35-65 y.","middle vocational","460","0.0629869998997465","0.0573003514977822","0.0686736483017108"
"3 on scale 1-7 ","2015","35-65 y.","vocational + Abi","67","0.044124356949356","0.0336329416614524","0.0546157722372596"
"3 on scale 1-7 ","2015","35-65 y.","higher vocational","64","0.0748625589280426","0.0590570403388569","0.0906680775172282"
"3 on scale 1-7 ","2015","35-65 y.","higher education","175","0.0400084089205074","0.033968947898641","0.0460478699423737"
"3 on scale 1-7 ","2015","66 and older","in school","","","",""
"3 on scale 1-7 ","2015","66 and older","inadequately","4","","",""
"3 on scale 1-7 ","2015","66 and older","general elemantary","33","0.0662581676445119","0.0471805289718381","0.0853358063171857"
"3 on scale 1-7 ","2015","66 and older","middle vocational","120","0.0479585999309065","0.0396307125871813","0.0562864872746318"
"3 on scale 1-7 ","2015","66 and older","vocational + Abi","4","","",""
"3 on scale 1-7 ","2015","66 and older","higher vocational","15","","",""
"3 on scale 1-7 ","2015","66 and older","higher education","39","0.0353918696446172","0.0248895707135726","0.0458941685756618"
"4 on scale 1-7","2015","16-34 y.","in school","68","0.183809007735181","0.14455431485017","0.223063700620193"
"4 on scale 1-7","2015","16-34 y.","inadequately","34","0.16068743294546","0.106120909324926","0.215253956565994"
"4 on scale 1-7","2015","16-34 y.","general elemantary","172","0.138191389992474","0.117953398389457","0.158429381595492"
"4 on scale 1-7","2015","16-34 y.","middle vocational","373","0.151025864796174","0.13726219286533","0.164789536727018"
"4 on scale 1-7","2015","16-34 y.","vocational + Abi","78","0.14450108014285","0.114680043114176","0.174322117171523"
"4 on scale 1-7","2015","16-34 y.","higher vocational","11","","",""
"4 on scale 1-7","2015","16-34 y.","higher education","134","0.108789902669402","0.0909480682975413","0.126631737041263"
"4 on scale 1-7","2015","35-65 y.","in school","","","",""
"4 on scale 1-7","2015","35-65 y.","inadequately","45","0.153469325000359","0.112268437874084","0.194670212126635"
"4 on scale 1-7","2015","35-65 y.","general elemantary","173","0.160688723489886","0.139435705419524","0.181941741560248"
"4 on scale 1-7","2015","35-65 y.","middle vocational","1152","0.160847814060893","0.152248059547327","0.16944756857446"
"4 on scale 1-7","2015","35-65 y.","vocational + Abi","229","0.165653024416796","0.146661176724276","0.184644872109315"
"4 on scale 1-7","2015","35-65 y.","higher vocational","171","0.152489650752395","0.130898987832188","0.174080313672603"
"4 on scale 1-7","2015","35-65 y.","higher education","484","0.104904565031057","0.0954613323061571","0.114347797755956"
"4 on scale 1-7","2015","66 and older","in school","","","",""
"4 on scale 1-7","2015","66 and older","inadequately","7","","",""
"4 on scale 1-7","2015","66 and older","general elemantary","113","0.177189494932561","0.147903471913294","0.206475517951829"
"4 on scale 1-7","2015","66 and older","middle vocational","397","0.165632089139394","0.151143546182532","0.180120632096255"
"4 on scale 1-7","2015","66 and older","vocational + Abi","21","","",""
"4 on scale 1-7","2015","66 and older","higher vocational","45","0.11518416625421","0.0814483125937191","0.1489200199147"
"4 on scale 1-7","2015","66 and older","higher education","143","0.119503899925191","0.101065980138241","0.137941819712141"
"5 on scale 1-7","2015","16-34 y.","in school","84","0.213273928836282","0.171760085140465","0.254787772532099"
"5 on scale 1-7","2015","16-34 y.","inadequately","33","0.301745088204143","0.23354254470087","0.369947631707415"
"5 on scale 1-7","2015","16-34 y.","general elemantary","211","0.193372199073021","0.170211315916648","0.216533082229394"
"5 on scale 1-7","2015","16-34 y.","middle vocational","610","0.239107006888831","0.222711707145902","0.25550230663176"
"5 on scale 1-7","2015","16-34 y.","vocational + Abi","124","0.236660853946602","0.200611337512639","0.272710370380565"
"5 on scale 1-7","2015","16-34 y.","higher vocational","41","0.324428887386256","0.243006932635171","0.40585084213734"
"5 on scale 1-7","2015","16-34 y.","higher education","281","0.270532616509776","0.245077920453663","0.295987312565889"
"5 on scale 1-7","2015","35-65 y.","in school","","","",""
"5 on scale 1-7","2015","35-65 y.","inadequately","47","0.193120077622126","0.147997635766014","0.238242519478238"
"5 on scale 1-7","2015","35-65 y.","general elemantary","193","0.18105579234309","0.158771453601404","0.203340131084777"
"5 on scale 1-7","2015","35-65 y.","middle vocational","1429","0.20373655931366","0.194308528802547","0.213164589824774"
"5 on scale 1-7","2015","35-65 y.","vocational + Abi","314","0.211723862960844","0.190854063282324","0.232593662639364"
"5 on scale 1-7","2015","35-65 y.","higher vocational","245","0.213539837219909","0.188927599267666","0.238152075172153"
"5 on scale 1-7","2015","35-65 y.","higher education","978","0.264288689276395","0.250699866551208","0.277877512001582"
"5 on scale 1-7","2015","66 and older","in school","","","",""
"5 on scale 1-7","2015","66 and older","inadequately","10","","",""
"5 on scale 1-7","2015","66 and older","general elemantary","151","0.213041832160967","0.181636761983451","0.244446902338483"
"5 on scale 1-7","2015","66 and older","middle vocational","568","0.221402054824512","0.205220467301964","0.23758364234706"
"5 on scale 1-7","2015","66 and older","vocational + Abi","32","0.283912022389356","0.208409251474914","0.359414793303798"
"5 on scale 1-7","2015","66 and older","higher vocational","80","0.262626458407484","0.216123360708072","0.309129556106895"
"5 on scale 1-7","2015","66 and older","higher education","242","0.189902259322858","0.167608108234527","0.212196410411188"
"6 on scale 1-7","2015","16-34 y.","in school","106","0.290497766754298","0.244486883288792","0.336508650219803"
"6 on scale 1-7","2015","16-34 y.","inadequately","24","","",""
"6 on scale 1-7","2015","16-34 y.","general elemantary","251","0.263072905758259","0.237251978897797","0.288893832618721"
"6 on scale 1-7","2015","16-34 y.","middle vocational","712","0.285156368108056","0.267802012964482","0.302510723251629"
"6 on scale 1-7","2015","16-34 y.","vocational + Abi","146","0.308965105835978","0.269774482763366","0.34815572890859"
"6 on scale 1-7","2015","16-34 y.","higher vocational","36","0.310430299970878","0.229963381903001","0.390897218038755"
"6 on scale 1-7","2015","16-34 y.","higher education","399","0.343747129119269","0.31653200569926","0.370962252539279"
"6 on scale 1-7","2015","35-65 y.","in school","","","",""
"6 on scale 1-7","2015","35-65 y.","inadequately","53","0.157133023860562","0.115533565207788","0.198732482513337"
"6 on scale 1-7","2015","35-65 y.","general elemantary","260","0.229821401047068","0.205473734831264","0.254169067262873"
"6 on scale 1-7","2015","35-65 y.","middle vocational","1787","0.258007683017434","0.24776593395028","0.268249432084587"
"6 on scale 1-7","2015","35-65 y.","vocational + Abi","412","0.317874160573713","0.29408637309706","0.341661948050366"
"6 on scale 1-7","2015","35-65 y.","higher vocational","308","0.298253935497422","0.27077775431834","0.325730116676505"
"6 on scale 1-7","2015","35-65 y.","higher education","1416","0.359586654310559","0.34479826764463","0.374375040976488"
"6 on scale 1-7","2015","66 and older","in school","","","",""
"6 on scale 1-7","2015","66 and older","inadequately","7","","",""
"6 on scale 1-7","2015","66 and older","general elemantary","155","0.220891072521949","0.189072574676016","0.252709570367883"
"6 on scale 1-7","2015","66 and older","middle vocational","706","0.256062076805853","0.239051671677393","0.273072481934314"
"6 on scale 1-7","2015","66 and older","vocational + Abi","28","","",""
"6 on scale 1-7","2015","66 and older","higher vocational","120","0.315105619780913","0.266013843608916","0.36419739595291"
"6 on scale 1-7","2015","66 and older","higher education","413","0.321554870213789","0.295006242703711","0.348103497723866"
"7 Strongly agree","2015","16-34 y.","in school","74","0.170014996153192","0.131944281643529","0.208085710662856"
"7 Strongly agree","2015","16-34 y.","inadequately","52","0.282025067880591","0.215164207065374","0.348885928695808"
"7 Strongly agree","2015","16-34 y.","general elemantary","320","0.276981534928196","0.25073804382","0.303225026036393"
"7 Strongly agree","2015","16-34 y.","middle vocational","611","0.209506054610117","0.193863453164082","0.225148656056153"
"7 Strongly agree","2015","16-34 y.","vocational + Abi","134","0.236149128356275","0.200126539173937","0.272171717538613"
"7 Strongly agree","2015","16-34 y.","higher vocational","29","","",""
"7 Strongly agree","2015","16-34 y.","higher education","283","0.209400852538444","0.186086543239153","0.232715161837736"
"7 Strongly agree","2015","35-65 y.","in school","","","",""
"7 Strongly agree","2015","35-65 y.","inadequately","97","0.349767759870239","0.295254950658164","0.404280569082315"
