"plh0206i06","year","pgisced97","sampreg","n","percent","lower_confidence","upper_confidence"
"5 on scale 1-7","2017","in school","East Germany","","","",""
"5 on scale 1-7","2017","inadequately","West Germany","90","0.0764647124295287","0.0607177530614758","0.0922116717975816"
"5 on scale 1-7","2017","inadequately","East Germany","5","","",""
"5 on scale 1-7","2017","general elemantary","West Germany","44","0.112932013557288","0.0852995369079844","0.140564490206592"
"5 on scale 1-7","2017","general elemantary","East Germany","5","","",""
"5 on scale 1-7","2017","middle vocational","West Germany","30","0.105474006869038","0.0752209194115241","0.135727094326551"
"5 on scale 1-7","2017","middle vocational","East Germany","7","","",""
"5 on scale 1-7","2017","vocational + Abi","West Germany","7","","",""
"5 on scale 1-7","2017","vocational + Abi","East Germany","","","",""
"5 on scale 1-7","2017","higher vocational","West Germany","","","",""
"5 on scale 1-7","2017","higher vocational","East Germany","","","",""
"5 on scale 1-7","2017","higher education","West Germany","40","0.0769629250485287","0.0509082644787","0.103017585618357"
"5 on scale 1-7","2017","higher education","East Germany","4","","",""
"6 on scale 1-7","2017","in school","West Germany","2","","",""
"6 on scale 1-7","2017","in school","East Germany","","","",""
"6 on scale 1-7","2017","inadequately","West Germany","113","0.110169996028504","0.0916165485282896","0.128723443528718"
"6 on scale 1-7","2017","inadequately","East Germany","6","","",""
"6 on scale 1-7","2017","general elemantary","West Germany","69","0.14818953417358","0.117171585349819","0.179207482997342"
"6 on scale 1-7","2017","general elemantary","East Germany","3","","",""
"6 on scale 1-7","2017","middle vocational","West Germany","55","0.168076393426969","0.131246913832666","0.204905873021273"
"6 on scale 1-7","2017","middle vocational","East Germany","3","","",""
"6 on scale 1-7","2017","vocational + Abi","West Germany","9","","",""
"6 on scale 1-7","2017","vocational + Abi","East Germany","","","",""
"6 on scale 1-7","2017","higher vocational","West Germany","","","",""
"6 on scale 1-7","2017","higher vocational","East Germany","","","",""
"6 on scale 1-7","2017","higher education","West Germany","52","0.129562034631617","0.0967341531516568","0.162389916111576"
"6 on scale 1-7","2017","higher education","East Germany","3","","",""
"7 Strongly agree","2017","in school","West Germany","9","","",""
"7 Strongly agree","2017","in school","East Germany","4","","",""
"7 Strongly agree","2017","inadequately","West Germany","807","0.727245144701921","0.700853522213242","0.753636767190601"
"7 Strongly agree","2017","inadequately","East Germany","79","0.725050799044101","0.637540626585888","0.812560971502314"
"7 Strongly agree","2017","general elemantary","West Germany","356","0.653108336875038","0.611553424790983","0.694663248959093"
"7 Strongly agree","2017","general elemantary","East Germany","40","0.601117868147951","0.466728437856578","0.735507298439323"
"7 Strongly agree","2017","middle vocational","West Germany","284","0.652065485621869","0.605152306899877","0.698978664343861"
"7 Strongly agree","2017","middle vocational","East Germany","31","0.804219426386362","0.688284601012977","0.920154251759748"
"7 Strongly agree","2017","vocational + Abi","West Germany","43","0.612431804569261","0.493992909752942","0.730870699385581"
"7 Strongly agree","2017","vocational + Abi","East Germany","3","","",""
"7 Strongly agree","2017","higher vocational","West Germany","","","",""
"7 Strongly agree","2017","higher vocational","East Germany","","","",""
"7 Strongly agree","2017","higher education","West Germany","285","0.704048016842593","0.659426242923016","0.74866979076217"
"7 Strongly agree","2017","higher education","East Germany","32","0.789432321433177","0.667570639030488","0.911294003835866"
"1 Strongly disagree","2018","in school","West Germany","","","",""
"1 Strongly disagree","2018","in school","East Germany","","","",""
"1 Strongly disagree","2018","inadequately","West Germany","3","","",""
"1 Strongly disagree","2018","inadequately","East Germany","","","",""
"1 Strongly disagree","2018","general elemantary","West Germany","2","","",""
"1 Strongly disagree","2018","general elemantary","East Germany","2","","",""
"1 Strongly disagree","2018","middle vocational","West Germany","1","","",""
"1 Strongly disagree","2018","middle vocational","East Germany","","","",""
"1 Strongly disagree","2018","vocational + Abi","West Germany","","","",""
"1 Strongly disagree","2018","vocational + Abi","East Germany","","","",""
"1 Strongly disagree","2018","higher vocational","West Germany","","","",""
"1 Strongly disagree","2018","higher vocational","East Germany","","","",""
"1 Strongly disagree","2018","higher education","West Germany","","","",""
"1 Strongly disagree","2018","higher education","East Germany","","","",""
"2 on scale 1-7 ","2018","in school","West Germany","","","",""
"2 on scale 1-7 ","2018","in school","East Germany","","","",""
"2 on scale 1-7 ","2018","inadequately","West Germany","6","","",""
"2 on scale 1-7 ","2018","inadequately","East Germany","","","",""
"2 on scale 1-7 ","2018","general elemantary","West Germany","","","",""
"2 on scale 1-7 ","2018","general elemantary","East Germany","1","","",""
"2 on scale 1-7 ","2018","middle vocational","West Germany","","","",""
"2 on scale 1-7 ","2018","middle vocational","East Germany","","","",""
"2 on scale 1-7 ","2018","vocational + Abi","West Germany","","","",""
"2 on scale 1-7 ","2018","vocational + Abi","East Germany","","","",""
"2 on scale 1-7 ","2018","higher vocational","West Germany","","","",""
"2 on scale 1-7 ","2018","higher vocational","East Germany","","","",""
"2 on scale 1-7 ","2018","higher education","West Germany","","","",""
"2 on scale 1-7 ","2018","higher education","East Germany","","","",""
"3 on scale 1-7 ","2018","in school","West Germany","","","",""
"3 on scale 1-7 ","2018","in school","East Germany","","","",""
"3 on scale 1-7 ","2018","inadequately","West Germany","1","","",""
"3 on scale 1-7 ","2018","inadequately","East Germany","","","",""
"3 on scale 1-7 ","2018","general elemantary","West Germany","","","",""
"3 on scale 1-7 ","2018","general elemantary","East Germany","","","",""
"3 on scale 1-7 ","2018","middle vocational","West Germany","","","",""
"3 on scale 1-7 ","2018","middle vocational","East Germany","","","",""
"3 on scale 1-7 ","2018","vocational + Abi","West Germany","","","",""
"3 on scale 1-7 ","2018","vocational + Abi","East Germany","","","",""
"3 on scale 1-7 ","2018","higher vocational","West Germany","","","",""
"3 on scale 1-7 ","2018","higher vocational","East Germany","","","",""
"3 on scale 1-7 ","2018","higher education","West Germany","","","",""
"3 on scale 1-7 ","2018","higher education","East Germany","","","",""
"4 on scale 1-7","2018","in school","West Germany","","","",""
"4 on scale 1-7","2018","in school","East Germany","","","",""
"4 on scale 1-7","2018","inadequately","West Germany","10","","",""
"4 on scale 1-7","2018","inadequately","East Germany","","","",""
"4 on scale 1-7","2018","general elemantary","West Germany","3","","",""
"4 on scale 1-7","2018","general elemantary","East Germany","1","","",""
"4 on scale 1-7","2018","middle vocational","West Germany","6","","",""
"4 on scale 1-7","2018","middle vocational","East Germany","1","","",""
"4 on scale 1-7","2018","vocational + Abi","West Germany","","","",""
"4 on scale 1-7","2018","vocational + Abi","East Germany","","","",""
"4 on scale 1-7","2018","higher vocational","West Germany","","","",""
"4 on scale 1-7","2018","higher vocational","East Germany","","","",""
"4 on scale 1-7","2018","higher education","West Germany","3","","",""
"4 on scale 1-7","2018","higher education","East Germany","","","",""
"5 on scale 1-7","2018","in school","West Germany","","","",""
"5 on scale 1-7","2018","in school","East Germany","","","",""
"5 on scale 1-7","2018","inadequately","West Germany","11","","",""
"5 on scale 1-7","2018","inadequately","East Germany","","","",""
"5 on scale 1-7","2018","general elemantary","West Germany","9","","",""
"5 on scale 1-7","2018","general elemantary","East Germany","","","",""
"5 on scale 1-7","2018","middle vocational","West Germany","6","","",""
"5 on scale 1-7","2018","middle vocational","East Germany","","","",""
"5 on scale 1-7","2018","vocational + Abi","West Germany","1","","",""
"5 on scale 1-7","2018","vocational + Abi","East Germany","","","",""
"5 on scale 1-7","2018","higher vocational","West Germany","","","",""
"5 on scale 1-7","2018","higher vocational","East Germany","","","",""
"5 on scale 1-7","2018","higher education","West Germany","2","","",""
"5 on scale 1-7","2018","higher education","East Germany","1","","",""
"6 on scale 1-7","2018","in school","West Germany","3","","",""
"6 on scale 1-7","2018","in school","East Germany","","","",""
"6 on scale 1-7","2018","inadequately","West Germany","10","","",""
"6 on scale 1-7","2018","inadequately","East Germany","1","","",""
"6 on scale 1-7","2018","general elemantary","West Germany","12","","",""
"6 on scale 1-7","2018","general elemantary","East Germany","1","","",""
"6 on scale 1-7","2018","middle vocational","West Germany","8","","",""
"6 on scale 1-7","2018","middle vocational","East Germany","1","","",""
"6 on scale 1-7","2018","vocational + Abi","West Germany","","","",""
"6 on scale 1-7","2018","vocational + Abi","East Germany","","","",""
"6 on scale 1-7","2018","higher vocational","West Germany","","","",""
"6 on scale 1-7","2018","higher vocational","East Germany","","","",""
"6 on scale 1-7","2018","higher education","West Germany","6","","",""
"6 on scale 1-7","2018","higher education","East Germany","1","","",""
"7 Strongly agree","2018","in school","West Germany","6","","",""
"7 Strongly agree","2018","in school","East Germany","","","",""
"7 Strongly agree","2018","inadequately","West Germany","108","0.709612682685809","0.636724946190452","0.782500419181167"
"7 Strongly agree","2018","inadequately","East Germany","11","","",""
"7 Strongly agree","2018","general elemantary","West Germany","55","0.799629225736096","0.712459215060774","0.886799236411418"
"7 Strongly agree","2018","general elemantary","East Germany","13","","",""
"7 Strongly agree","2018","middle vocational","West Germany","30","0.662480009787558","0.5327025880438","0.792257431531316"
"7 Strongly agree","2018","middle vocational","East Germany","3","","",""
"7 Strongly agree","2018","vocational + Abi","West Germany","5","","",""
"7 Strongly agree","2018","vocational + Abi","East Germany","","","",""
"7 Strongly agree","2018","higher vocational","West Germany","","","",""
"7 Strongly agree","2018","higher vocational","East Germany","","","",""
"7 Strongly agree","2018","higher education","West Germany","28","","",""
"7 Strongly agree","2018","higher education","East Germany","8","","",""
"1 Strongly disagree","2019","in school","West Germany","","","",""
"1 Strongly disagree","2019","in school","East Germany","","","",""
"1 Strongly disagree","2019","inadequately","West Germany","2","","",""
"1 Strongly disagree","2019","inadequately","East Germany","2","","",""
"1 Strongly disagree","2019","general elemantary","West Germany","","","",""
"1 Strongly disagree","2019","general elemantary","East Germany","","","",""
"1 Strongly disagree","2019","middle vocational","West Germany","","","",""
"1 Strongly disagree","2019","middle vocational","East Germany","","","",""
"1 Strongly disagree","2019","vocational + Abi","West Germany","","","",""
"1 Strongly disagree","2019","vocational + Abi","East Germany","","","",""
"1 Strongly disagree","2019","higher vocational","West Germany","","","",""
"1 Strongly disagree","2019","higher vocational","East Germany","","","",""
"1 Strongly disagree","2019","higher education","West Germany","","","",""
"1 Strongly disagree","2019","higher education","East Germany","","","",""
"2 on scale 1-7 ","2019","in school","West Germany","","","",""
"2 on scale 1-7 ","2019","in school","East Germany","","","",""
"2 on scale 1-7 ","2019","inadequately","West Germany","3","","",""
"2 on scale 1-7 ","2019","inadequately","East Germany","","","",""
"2 on scale 1-7 ","2019","general elemantary","West Germany","1","","",""
"2 on scale 1-7 ","2019","general elemantary","East Germany","","","",""
"2 on scale 1-7 ","2019","middle vocational","West Germany","","","",""
"2 on scale 1-7 ","2019","middle vocational","East Germany","","","",""
"2 on scale 1-7 ","2019","vocational + Abi","West Germany","","","",""
"2 on scale 1-7 ","2019","vocational + Abi","East Germany","","","",""
"2 on scale 1-7 ","2019","higher vocational","West Germany","","","",""
"2 on scale 1-7 ","2019","higher vocational","East Germany","","","",""
"2 on scale 1-7 ","2019","higher education","West Germany","","","",""
"2 on scale 1-7 ","2019","higher education","East Germany","","","",""
"3 on scale 1-7 ","2019","in school","West Germany","","","",""
"3 on scale 1-7 ","2019","in school","East Germany","","","",""
"3 on scale 1-7 ","2019","inadequately","West Germany","5","","",""
"3 on scale 1-7 ","2019","inadequately","East Germany","","","",""
"3 on scale 1-7 ","2019","general elemantary","West Germany","","","",""
"3 on scale 1-7 ","2019","general elemantary","East Germany","","","",""
"3 on scale 1-7 ","2019","middle vocational","West Germany","1","","",""
"3 on scale 1-7 ","2019","middle vocational","East Germany","","","",""
"3 on scale 1-7 ","2019","vocational + Abi","West Germany","","","",""
"3 on scale 1-7 ","2019","vocational + Abi","East Germany","","","",""
"3 on scale 1-7 ","2019","higher vocational","West Germany","","","",""
"3 on scale 1-7 ","2019","higher vocational","East Germany","","","",""
"3 on scale 1-7 ","2019","higher education","West Germany","2","","",""
"3 on scale 1-7 ","2019","higher education","East Germany","","","",""
"4 on scale 1-7","2019","in school","West Germany","","","",""
"4 on scale 1-7","2019","in school","East Germany","","","",""
"4 on scale 1-7","2019","inadequately","West Germany","9","","",""
"4 on scale 1-7","2019","inadequately","East Germany","","","",""
"4 on scale 1-7","2019","general elemantary","West Germany","3","","",""
"4 on scale 1-7","2019","general elemantary","East Germany","","","",""
"4 on scale 1-7","2019","middle vocational","West Germany","4","","",""
"4 on scale 1-7","2019","middle vocational","East Germany","","","",""
"4 on scale 1-7","2019","vocational + Abi","West Germany","","","",""
"4 on scale 1-7","2019","vocational + Abi","East Germany","","","",""
"4 on scale 1-7","2019","higher vocational","West Germany","","","",""
"4 on scale 1-7","2019","higher vocational","East Germany","","","",""
"4 on scale 1-7","2019","higher education","West Germany","2","","",""
"4 on scale 1-7","2019","higher education","East Germany","","","",""
"5 on scale 1-7","2019","in school","West Germany","","","",""
"5 on scale 1-7","2019","in school","East Germany","","","",""
"5 on scale 1-7","2019","inadequately","West Germany","22","","",""
"5 on scale 1-7","2019","inadequately","East Germany","","","",""
"5 on scale 1-7","2019","general elemantary","West Germany","2","","",""
"5 on scale 1-7","2019","general elemantary","East Germany","","","",""
"5 on scale 1-7","2019","middle vocational","West Germany","2","","",""
"5 on scale 1-7","2019","middle vocational","East Germany","","","",""
"5 on scale 1-7","2019","vocational + Abi","West Germany","","","",""
"5 on scale 1-7","2019","vocational + Abi","East Germany","","","",""
"5 on scale 1-7","2019","higher vocational","West Germany","","","",""
"5 on scale 1-7","2019","higher vocational","East Germany","","","",""
"5 on scale 1-7","2019","higher education","West Germany","4","","",""
"5 on scale 1-7","2019","higher education","East Germany","","","",""
"6 on scale 1-7","2019","in school","West Germany","1","","",""
"6 on scale 1-7","2019","in school","East Germany","","","",""
"6 on scale 1-7","2019","inadequately","West Germany","12","","",""
"6 on scale 1-7","2019","inadequately","East Germany","1","","",""
"6 on scale 1-7","2019","general elemantary","West Germany","5","","",""
"6 on scale 1-7","2019","general elemantary","East Germany","2","","",""
"6 on scale 1-7","2019","middle vocational","West Germany","3","","",""
"6 on scale 1-7","2019","middle vocational","East Germany","","","",""
"6 on scale 1-7","2019","vocational + Abi","West Germany","","","",""
"6 on scale 1-7","2019","vocational + Abi","East Germany","","","",""
"6 on scale 1-7","2019","higher vocational","West Germany","","","",""
"6 on scale 1-7","2019","higher vocational","East Germany","","","",""
"6 on scale 1-7","2019","higher education","West Germany","3","","",""
"6 on scale 1-7","2019","higher education","East Germany","","","",""
"7 Strongly agree","2019","in school","West Germany","1","","",""
"7 Strongly agree","2019","in school","East Germany","","","",""
"7 Strongly agree","2019","inadequately","West Germany","67","0.5733233952547","0.484830844147926","0.661815946361473"
"7 Strongly agree","2019","inadequately","East Germany","9","","",""
"7 Strongly agree","2019","general elemantary","West Germany","38","0.640767447878202","0.506432777750165","0.775102118006238"
"7 Strongly agree","2019","general elemantary","East Germany","1","","",""
"7 Strongly agree","2019","middle vocational","West Germany","22","","",""
"7 Strongly agree","2019","middle vocational","East Germany","1","","",""
"7 Strongly agree","2019","vocational + Abi","West Germany","","","",""
"7 Strongly agree","2019","vocational + Abi","East Germany","2","","",""
"7 Strongly agree","2019","higher vocational","West Germany","","","",""
"7 Strongly agree","2019","higher vocational","East Germany","","","",""
"7 Strongly agree","2019","higher education","West Germany","14","","",""
"7 Strongly agree","2019","higher education","East Germany","2","","",""
