"plh0206i06","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"6 on scale 1-7","2016","Not Employed","higher education","106","0.187846482271057","0.160186346701074","0.215506617841039","6"
"6 on scale 1-7","2016","Employed","in school","","","","","6"
"6 on scale 1-7","2016","Employed","higher vocational","","","","","6"
"6 on scale 1-7","2016","Employed","higher education","","","","","6"
"7 Strongly agree","2016","Not Employed","in school","21","","","","7"
"7 Strongly agree","2016","Not Employed","inadequately","1149","0.635888306663916","0.611674502074768","0.660102111253064","7"
"7 Strongly agree","2016","Not Employed","general elemantary","609","0.62449776708581","0.591413624773466","0.657581909398154","7"
"7 Strongly agree","2016","Not Employed","middle vocational","569","0.55517879093383","0.520393211961832","0.589964369905828","7"
"7 Strongly agree","2016","Not Employed","vocational + Abi","66","0.273255475989408","0.190354064950355","0.356156887028462","7"
"7 Strongly agree","2016","Employed","in school","","","","","7"
"7 Strongly agree","2016","Employed","inadequately","","","","","7"
"7 Strongly agree","2016","Employed","general elemantary","","","","","7"
"7 Strongly agree","2016","Not Employed","higher vocational","","","","","7"
"7 Strongly agree","2016","Not Employed","higher education","534","0.543135505543452","0.507859329015189","0.578411682071715","7"
"7 Strongly agree","2016","Employed","middle vocational","","","","","7"
"7 Strongly agree","2016","Employed","vocational + Abi","","","","","7"
"7 Strongly agree","2016","Employed","higher vocational","","","","","7"
"7 Strongly agree","2016","Employed","higher education","","","","","7"
"1 Strongly disagree","2017","Not Employed","in school","","","","","1"
"1 Strongly disagree","2017","Not Employed","inadequately","17","","","","1"
"1 Strongly disagree","2017","Not Employed","general elemantary","10","","","","1"
"1 Strongly disagree","2017","Not Employed","middle vocational","5","","","","1"
"1 Strongly disagree","2017","Not Employed","vocational + Abi","1","","","","1"
"1 Strongly disagree","2017","Not Employed","higher vocational","","","","","1"
"1 Strongly disagree","2017","Not Employed","higher education","5","","","","1"
"1 Strongly disagree","2017","Employed","in school","","","","","1"
"1 Strongly disagree","2017","Employed","inadequately","","","","","1"
"1 Strongly disagree","2017","Employed","general elemantary","","","","","1"
"1 Strongly disagree","2017","Employed","middle vocational","","","","","1"
"1 Strongly disagree","2017","Employed","vocational + Abi","","","","","1"
"1 Strongly disagree","2017","Employed","higher vocational","","","","","1"
"1 Strongly disagree","2017","Employed","higher education","","","","","1"
"2 on scale 1-7 ","2017","Employed","inadequately","","","","","2"
"2 on scale 1-7 ","2017","Employed","general elemantary","","","","","2"
"2 on scale 1-7 ","2017","Employed","middle vocational","","","","","2"
"2 on scale 1-7 ","2017","Employed","vocational + Abi","","","","","2"
"2 on scale 1-7 ","2017","Employed","higher vocational","","","","","2"
"2 on scale 1-7 ","2017","Employed","higher education","","","","","2"
"2 on scale 1-7 ","2017","Not Employed","in school","2","","","","2"
"2 on scale 1-7 ","2017","Not Employed","inadequately","7","","","","2"
"2 on scale 1-7 ","2017","Not Employed","general elemantary","2","","","","2"
"2 on scale 1-7 ","2017","Not Employed","vocational + Abi","1","","","","2"
"2 on scale 1-7 ","2017","Not Employed","higher vocational","","","","","2"
"2 on scale 1-7 ","2017","Not Employed","higher education","2","","","","2"
"2 on scale 1-7 ","2017","Not Employed","middle vocational","4","","","","2"
"2 on scale 1-7 ","2017","Employed","in school","","","","","2"
"3 on scale 1-7 ","2017","Not Employed","in school","","","","","3"
"3 on scale 1-7 ","2017","Not Employed","inadequately","11","","","","3"
"3 on scale 1-7 ","2017","Not Employed","general elemantary","3","","","","3"
"3 on scale 1-7 ","2017","Not Employed","middle vocational","7","","","","3"
"3 on scale 1-7 ","2017","Not Employed","vocational + Abi","2","","","","3"
"3 on scale 1-7 ","2017","Not Employed","higher vocational","","","","","3"
"3 on scale 1-7 ","2017","Not Employed","higher education","4","","","","3"
"3 on scale 1-7 ","2017","Employed","in school","","","","","3"
"3 on scale 1-7 ","2017","Employed","inadequately","","","","","3"
"3 on scale 1-7 ","2017","Employed","general elemantary","","","","","3"
"3 on scale 1-7 ","2017","Employed","middle vocational","","","","","3"
"3 on scale 1-7 ","2017","Employed","vocational + Abi","","","","","3"
"3 on scale 1-7 ","2017","Employed","higher vocational","","","","","3"
"3 on scale 1-7 ","2017","Employed","higher education","","","","","3"
"4 on scale 1-7","2017","Employed","general elemantary","","","","","4"
"4 on scale 1-7","2017","Employed","middle vocational","","","","","4"
"4 on scale 1-7","2017","Employed","vocational + Abi","","","","","4"
"4 on scale 1-7","2017","Employed","higher vocational","","","","","4"
"4 on scale 1-7","2017","Employed","higher education","","","","","4"
"4 on scale 1-7","2017","Not Employed","in school","1","","","","4"
"4 on scale 1-7","2017","Not Employed","inadequately","59","0.0624591210959404","0.0487332799453609","0.0761849622465199","4"
"4 on scale 1-7","2017","Not Employed","general elemantary","23","","","","4"
"4 on scale 1-7","2017","Not Employed","middle vocational","15","","","","4"
"4 on scale 1-7","2017","Not Employed","vocational + Abi","2","","","","4"
"4 on scale 1-7","2017","Not Employed","higher vocational","","","","","4"
"4 on scale 1-7","2017","Employed","inadequately","","","","","4"
"4 on scale 1-7","2017","Not Employed","higher education","18","","","","4"
"4 on scale 1-7","2017","Employed","in school","","","","","4"
"5 on scale 1-7","2017","Not Employed","in school","2","","","","5"
"5 on scale 1-7","2017","Not Employed","inadequately","95","0.0732121121657474","0.0584371094114205","0.0879871149200744","5"
"5 on scale 1-7","2017","Not Employed","general elemantary","49","0.14332828306706","0.114175852937562","0.172480713196557","5"
"5 on scale 1-7","2017","Not Employed","middle vocational","37","0.104587542405632","0.0760260865088473","0.133148998302416","5"
"5 on scale 1-7","2017","Employed","higher education","","","","","5"
"5 on scale 1-7","2017","Not Employed","vocational + Abi","7","","","","5"
"5 on scale 1-7","2017","Not Employed","higher vocational","","","","","5"
"5 on scale 1-7","2017","Not Employed","higher education","44","0.0718051809714531","0.0478187547751683","0.095791607167738","5"
"5 on scale 1-7","2017","Employed","in school","","","","","5"
"5 on scale 1-7","2017","Employed","inadequately","","","","","5"
"5 on scale 1-7","2017","Employed","general elemantary","","","","","5"
"5 on scale 1-7","2017","Employed","middle vocational","","","","","5"
"5 on scale 1-7","2017","Employed","vocational + Abi","","","","","5"
"5 on scale 1-7","2017","Employed","higher vocational","","","","","5"
"6 on scale 1-7","2017","Employed","general elemantary","","","","","6"
"6 on scale 1-7","2017","Employed","middle vocational","","","","","6"
"6 on scale 1-7","2017","Employed","vocational + Abi","","","","","6"
"6 on scale 1-7","2017","Employed","higher vocational","","","","","6"
"6 on scale 1-7","2017","Employed","higher education","","","","","6"
"6 on scale 1-7","2017","Not Employed","in school","2","","","","6"
"6 on scale 1-7","2017","Employed","inadequately","","","","","6"
"6 on scale 1-7","2017","Not Employed","general elemantary","72","0.132203698567508","0.104024262381269","0.160383134753747","6"
"6 on scale 1-7","2017","Not Employed","middle vocational","58","0.158734069598729","0.124628090444884","0.192840048752574","6"
"6 on scale 1-7","2017","Not Employed","higher education","55","0.129766898604688","0.0985443861516823","0.160989411057694","6"
"6 on scale 1-7","2017","Not Employed","inadequately","119","0.101255868865115","0.0841449211732294","0.118366816557002","6"
"6 on scale 1-7","2017","Not Employed","vocational + Abi","9","","","","6"
"6 on scale 1-7","2017","Not Employed","higher vocational","","","","","6"
"6 on scale 1-7","2017","Employed","in school","","","","","6"
"7 Strongly agree","2017","Not Employed","general elemantary","396","0.646124823465046","0.606342983842769","0.685906663087324","7"
"7 Strongly agree","2017","Not Employed","middle vocational","315","0.667195545659858","0.623216081814049","0.711175009505668","7"
"7 Strongly agree","2017","Not Employed","in school","13","","","","7"
"7 Strongly agree","2017","Not Employed","inadequately","886","0.726997985848177","0.701728555188","0.752267416508355","7"
"7 Strongly agree","2017","Not Employed","vocational + Abi","46","0.648435330222741","0.534952650704971","0.76191800974051","7"
"7 Strongly agree","2017","Not Employed","higher vocational","","","","","7"
"7 Strongly agree","2017","Not Employed","higher education","317","0.713690614177432","0.671691428410094","0.75568979994477","7"
"7 Strongly agree","2017","Employed","in school","","","","","7"
"7 Strongly agree","2017","Employed","inadequately","","","","","7"
"7 Strongly agree","2017","Employed","general elemantary","","","","","7"
"7 Strongly agree","2017","Employed","middle vocational","","","","","7"
"7 Strongly agree","2017","Employed","vocational + Abi","","","","","7"
"7 Strongly agree","2017","Employed","higher vocational","","","","","7"
"7 Strongly agree","2017","Employed","higher education","","","","","7"
"1 Strongly disagree","2018","Employed","general elemantary","","","","","1"
"1 Strongly disagree","2018","Employed","middle vocational","","","","","1"
"1 Strongly disagree","2018","Employed","vocational + Abi","","","","","1"
"1 Strongly disagree","2018","Employed","higher vocational","","","","","1"
"1 Strongly disagree","2018","Employed","higher education","","","","","1"
"1 Strongly disagree","2018","Not Employed","general elemantary","4","","","","1"
"1 Strongly disagree","2018","Not Employed","middle vocational","1","","","","1"
"1 Strongly disagree","2018","Not Employed","vocational + Abi","","","","","1"
"1 Strongly disagree","2018","Not Employed","higher vocational","","","","","1"
"1 Strongly disagree","2018","Not Employed","in school","","","","","1"
"1 Strongly disagree","2018","Not Employed","inadequately","3","","","","1"
"1 Strongly disagree","2018","Not Employed","higher education","","","","","1"
"1 Strongly disagree","2018","Employed","in school","","","","","1"
"1 Strongly disagree","2018","Employed","inadequately","","","","","1"
"2 on scale 1-7 ","2018","Employed","middle vocational","","","","","2"
"2 on scale 1-7 ","2018","Employed","vocational + Abi","","","","","2"
"2 on scale 1-7 ","2018","Employed","higher vocational","","","","","2"
"2 on scale 1-7 ","2018","Not Employed","in school","","","","","2"
"2 on scale 1-7 ","2018","Not Employed","inadequately","6","","","","2"
"2 on scale 1-7 ","2018","Not Employed","general elemantary","1","","","","2"
"2 on scale 1-7 ","2018","Not Employed","middle vocational","","","","","2"
"2 on scale 1-7 ","2018","Not Employed","vocational + Abi","","","","","2"
"2 on scale 1-7 ","2018","Not Employed","higher vocational","","","","","2"
"2 on scale 1-7 ","2018","Not Employed","higher education","","","","","2"
"2 on scale 1-7 ","2018","Employed","in school","","","","","2"
"2 on scale 1-7 ","2018","Employed","inadequately","","","","","2"
"2 on scale 1-7 ","2018","Employed","general elemantary","","","","","2"
"2 on scale 1-7 ","2018","Employed","higher education","","","","","2"
"3 on scale 1-7 ","2018","Not Employed","in school","","","","","3"
"3 on scale 1-7 ","2018","Not Employed","inadequately","1","","","","3"
"3 on scale 1-7 ","2018","Not Employed","general elemantary","","","","","3"
"3 on scale 1-7 ","2018","Not Employed","middle vocational","","","","","3"
"3 on scale 1-7 ","2018","Not Employed","vocational + Abi","","","","","3"
"3 on scale 1-7 ","2018","Not Employed","higher vocational","","","","","3"
"3 on scale 1-7 ","2018","Not Employed","higher education","","","","","3"
"3 on scale 1-7 ","2018","Employed","in school","","","","","3"
"3 on scale 1-7 ","2018","Employed","inadequately","","","","","3"
"3 on scale 1-7 ","2018","Employed","general elemantary","","","","","3"
"3 on scale 1-7 ","2018","Employed","middle vocational","","","","","3"
"3 on scale 1-7 ","2018","Employed","vocational + Abi","","","","","3"
"3 on scale 1-7 ","2018","Employed","higher vocational","","","","","3"
"3 on scale 1-7 ","2018","Employed","higher education","","","","","3"
"4 on scale 1-7","2018","Not Employed","general elemantary","4","","","","4"
"4 on scale 1-7","2018","Not Employed","middle vocational","7","","","","4"
"4 on scale 1-7","2018","Employed","general elemantary","","","","","4"
"4 on scale 1-7","2018","Employed","middle vocational","","","","","4"
"4 on scale 1-7","2018","Employed","vocational + Abi","","","","","4"
"4 on scale 1-7","2018","Not Employed","vocational + Abi","","","","","4"
"4 on scale 1-7","2018","Not Employed","higher vocational","","","","","4"
"4 on scale 1-7","2018","Not Employed","higher education","3","","","","4"
"4 on scale 1-7","2018","Employed","inadequately","","","","","4"
"4 on scale 1-7","2018","Employed","higher vocational","","","","","4"
"4 on scale 1-7","2018","Employed","higher education","","","","","4"
"4 on scale 1-7","2018","Not Employed","in school","","","","","4"
"4 on scale 1-7","2018","Not Employed","inadequately","10","","","","4"
"4 on scale 1-7","2018","Employed","in school","","","","","4"
"5 on scale 1-7","2018","Not Employed","in school","","","","","5"
"5 on scale 1-7","2018","Not Employed","inadequately","11","","","","5"
"5 on scale 1-7","2018","Not Employed","general elemantary","9","","","","5"
"5 on scale 1-7","2018","Not Employed","middle vocational","6","","","","5"
"5 on scale 1-7","2018","Not Employed","vocational + Abi","1","","","","5"
"5 on scale 1-7","2018","Not Employed","higher vocational","","","","","5"
"5 on scale 1-7","2018","Not Employed","higher education","3","","","","5"
"5 on scale 1-7","2018","Employed","in school","","","","","5"
"5 on scale 1-7","2018","Employed","inadequately","","","","","5"
"5 on scale 1-7","2018","Employed","general elemantary","","","","","5"
"5 on scale 1-7","2018","Employed","middle vocational","","","","","5"
"5 on scale 1-7","2018","Employed","vocational + Abi","","","","","5"
"5 on scale 1-7","2018","Employed","higher vocational","","","","","5"
"5 on scale 1-7","2018","Employed","higher education","","","","","5"
"6 on scale 1-7","2018","Employed","general elemantary","","","","","6"
"6 on scale 1-7","2018","Employed","middle vocational","","","","","6"
"6 on scale 1-7","2018","Employed","vocational + Abi","","","","","6"
"6 on scale 1-7","2018","Employed","higher vocational","","","","","6"
"6 on scale 1-7","2018","Employed","higher education","","","","","6"
"6 on scale 1-7","2018","Not Employed","vocational + Abi","","","","","6"
"6 on scale 1-7","2018","Not Employed","higher vocational","","","","","6"
"6 on scale 1-7","2018","Not Employed","higher education","7","","","","6"
"6 on scale 1-7","2018","Not Employed","general elemantary","13","","","","6"
"6 on scale 1-7","2018","Not Employed","middle vocational","9","","","","6"
"6 on scale 1-7","2018","Employed","in school","","","","","6"
"6 on scale 1-7","2018","Employed","inadequately","","","","","6"
"6 on scale 1-7","2018","Not Employed","inadequately","11","","","","6"
"6 on scale 1-7","2018","Not Employed","in school","3","","","","6"
"7 Strongly agree","2018","Not Employed","in school","6","","","","7"
"7 Strongly agree","2018","Not Employed","inadequately","119","0.730561827971771","0.662029860046946","0.799093795896597","7"
"7 Strongly agree","2018","Not Employed","general elemantary","68","0.80553571011208","0.72757194153576","0.8834994786884","7"
"7 Strongly agree","2018","Not Employed","middle vocational","33","0.705510439205328","0.586127916513279","0.824892961897376","7"
"7 Strongly agree","2018","Employed","inadequately","","","","","7"
"7 Strongly agree","2018","Employed","general elemantary","","","","","7"
"7 Strongly agree","2018","Employed","middle vocational","","","","","7"
"7 Strongly agree","2018","Employed","vocational + Abi","","","","","7"
"7 Strongly agree","2018","Employed","higher vocational","","","","","7"
"7 Strongly agree","2018","Employed","higher education","","","","","7"
"7 Strongly agree","2018","Not Employed","vocational + Abi","5","","","","7"
"7 Strongly agree","2018","Not Employed","higher vocational","","","","","7"
"7 Strongly agree","2018","Not Employed","higher education","36","0.760947785132088","0.641528665393657","0.880366904870519","7"
"7 Strongly agree","2018","Employed","in school","","","","","7"
"1 Strongly disagree","2019","Employed","general elemantary","","","","","1"
"1 Strongly disagree","2019","Employed","middle vocational","","","","","1"
"1 Strongly disagree","2019","Employed","vocational + Abi","","","","","1"
"1 Strongly disagree","2019","Employed","higher vocational","","","","","1"
"1 Strongly disagree","2019","Employed","higher education","","","","","1"
"1 Strongly disagree","2019","Not Employed","vocational + Abi","","","","","1"
"1 Strongly disagree","2019","Not Employed","higher vocational","","","","","1"
"1 Strongly disagree","2019","Not Employed","higher education","","","","","1"
"1 Strongly disagree","2019","Employed","in school","","","","","1"
"1 Strongly disagree","2019","Employed","inadequately","","","","","1"
"1 Strongly disagree","2019","Not Employed","general elemantary","","","","","1"
"1 Strongly disagree","2019","Not Employed","inadequately","4","","","","1"
"1 Strongly disagree","2019","Not Employed","in school","","","","","1"
"1 Strongly disagree","2019","Not Employed","middle vocational","","","","","1"
"2 on scale 1-7 ","2019","Not Employed","general elemantary","1","","","","2"
"2 on scale 1-7 ","2019","Not Employed","middle vocational","","","","","2"
"2 on scale 1-7 ","2019","Not Employed","vocational + Abi","","","","","2"
"2 on scale 1-7 ","2019","Not Employed","higher vocational","","","","","2"
"2 on scale 1-7 ","2019","Not Employed","higher education","","","","","2"
"2 on scale 1-7 ","2019","Employed","in school","","","","","2"
"2 on scale 1-7 ","2019","Employed","inadequately","","","","","2"
"2 on scale 1-7 ","2019","Employed","general elemantary","","","","","2"
"2 on scale 1-7 ","2019","Employed","middle vocational","","","","","2"
"2 on scale 1-7 ","2019","Employed","vocational + Abi","","","","","2"
"2 on scale 1-7 ","2019","Employed","higher vocational","","","","","2"
"2 on scale 1-7 ","2019","Employed","higher education","","","","","2"
"2 on scale 1-7 ","2019","Not Employed","in school","","","","","2"
"2 on scale 1-7 ","2019","Not Employed","inadequately","3","","","","2"
"3 on scale 1-7 ","2019","Not Employed","vocational + Abi","","","","","3"
"3 on scale 1-7 ","2019","Not Employed","higher vocational","","","","","3"
"3 on scale 1-7 ","2019","Not Employed","higher education","2","","","","3"
"3 on scale 1-7 ","2019","Employed","in school","","","","","3"
"3 on scale 1-7 ","2019","Employed","inadequately","","","","","3"
"3 on scale 1-7 ","2019","Employed","general elemantary","","","","","3"
"3 on scale 1-7 ","2019","Employed","middle vocational","","","","","3"
"3 on scale 1-7 ","2019","Employed","vocational + Abi","","","","","3"
"3 on scale 1-7 ","2019","Employed","higher vocational","","","","","3"
"3 on scale 1-7 ","2019","Employed","higher education","","","","","3"
"3 on scale 1-7 ","2019","Not Employed","in school","","","","","3"
"3 on scale 1-7 ","2019","Not Employed","inadequately","5","","","","3"
"3 on scale 1-7 ","2019","Not Employed","general elemantary","","","","","3"
"3 on scale 1-7 ","2019","Not Employed","middle vocational","1","","","","3"
"4 on scale 1-7","2019","Employed","general elemantary","","","","","4"
"4 on scale 1-7","2019","Employed","middle vocational","","","","","4"
"4 on scale 1-7","2019","Employed","vocational + Abi","","","","","4"
"4 on scale 1-7","2019","Not Employed","inadequately","9","","","","4"
"4 on scale 1-7","2019","Not Employed","general elemantary","3","","","","4"
"4 on scale 1-7","2019","Not Employed","middle vocational","4","","","","4"
"4 on scale 1-7","2019","Not Employed","vocational + Abi","","","","","4"
"4 on scale 1-7","2019","Employed","higher vocational","","","","","4"
"4 on scale 1-7","2019","Employed","higher education","","","","","4"
"4 on scale 1-7","2019","Not Employed","higher vocational","","","","","4"
"4 on scale 1-7","2019","Not Employed","higher education","2","","","","4"
"4 on scale 1-7","2019","Not Employed","in school","","","","","4"
"4 on scale 1-7","2019","Employed","inadequately","","","","","4"
"4 on scale 1-7","2019","Employed","in school","","","","","4"
"5 on scale 1-7","2019","Not Employed","in school","","","","","5"
"5 on scale 1-7","2019","Not Employed","inadequately","22","","","","5"
"5 on scale 1-7","2019","Not Employed","general elemantary","2","","","","5"
"5 on scale 1-7","2019","Not Employed","middle vocational","2","","","","5"
"5 on scale 1-7","2019","Not Employed","vocational + Abi","","","","","5"
"5 on scale 1-7","2019","Not Employed","higher vocational","","","","","5"
"5 on scale 1-7","2019","Not Employed","higher education","4","","","","5"
"5 on scale 1-7","2019","Employed","middle vocational","","","","","5"
"5 on scale 1-7","2019","Employed","vocational + Abi","","","","","5"
"5 on scale 1-7","2019","Employed","higher vocational","","","","","5"
"5 on scale 1-7","2019","Employed","higher education","","","","","5"
"5 on scale 1-7","2019","Employed","in school","","","","","5"
"5 on scale 1-7","2019","Employed","inadequately","","","","","5"
"5 on scale 1-7","2019","Employed","general elemantary","","","","","5"
"6 on scale 1-7","2019","Not Employed","vocational + Abi","","","","","6"
"6 on scale 1-7","2019","Employed","general elemantary","","","","","6"
"6 on scale 1-7","2019","Employed","middle vocational","","","","","6"
"6 on scale 1-7","2019","Employed","vocational + Abi","","","","","6"
"6 on scale 1-7","2019","Employed","higher vocational","","","","","6"
"6 on scale 1-7","2019","Employed","higher education","","","","","6"
"6 on scale 1-7","2019","Not Employed","in school","1","","","","6"
"6 on scale 1-7","2019","Not Employed","inadequately","13","","","","6"
"6 on scale 1-7","2019","Not Employed","general elemantary","7","","","","6"
"6 on scale 1-7","2019","Not Employed","middle vocational","3","","","","6"
"6 on scale 1-7","2019","Not Employed","higher vocational","","","","","6"
"6 on scale 1-7","2019","Not Employed","higher education","3","","","","6"
"6 on scale 1-7","2019","Employed","in school","","","","","6"
"6 on scale 1-7","2019","Employed","inadequately","","","","","6"
"7 Strongly agree","2019","Not Employed","in school","1","","","","7"
"7 Strongly agree","2019","Not Employed","inadequately","76","0.58318570877593","0.499077988356854","0.667293429195007","7"
"7 Strongly agree","2019","Not Employed","general elemantary","39","0.601651845075477","0.468590946913346","0.734712743237608","7"
"7 Strongly agree","2019","Not Employed","middle vocational","23","","","","7"
"7 Strongly agree","2019","Not Employed","vocational + Abi","2","","","","7"
"7 Strongly agree","2019","Not Employed","higher vocational","","","","","7"
"7 Strongly agree","2019","Not Employed","higher education","16","","","","7"
"7 Strongly agree","2019","Employed","in school","","","","","7"
"7 Strongly agree","2019","Employed","inadequately","","","","","7"
"7 Strongly agree","2019","Employed","general elemantary","","","","","7"
"7 Strongly agree","2019","Employed","middle vocational","","","","","7"
"7 Strongly agree","2019","Employed","vocational + Abi","","","","","7"
"7 Strongly agree","2019","Employed","higher vocational","","","","","7"
"7 Strongly agree","2019","Employed","higher education","","","","","7"
