"plh0206i06","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2016","Couple + C. GT 16 ","no migration background","","","",""
"1 Strongly disagree","2016","Couple + C. GT 16 ","direct migration background","2","","",""
"1 Strongly disagree","2016","Couple + C. GT 16 ","indirect migration background","","","",""
"1 Strongly disagree","2016","Couple + C. LE and GT 16","no migration background","","","",""
"1 Strongly disagree","2016","Couple + C. LE and GT 16","direct migration background","2","","",""
"1 Strongly disagree","2016","Couple + C. LE and GT 16","indirect migration background","","","",""
"2 on scale 1-7 ","2016","1-pers.-HH","no migration background","","","",""
"2 on scale 1-7 ","2016","1-pers.-HH","direct migration background","12","","",""
"2 on scale 1-7 ","2016","1-pers.-HH","indirect migration background","","","",""
"2 on scale 1-7 ","2016","(Married) couple without C. ","no migration background","","","",""
"2 on scale 1-7 ","2016","(Married) couple without C. ","direct migration background","1","","",""
"2 on scale 1-7 ","2016","(Married) couple without C. ","indirect migration background","2","","",""
"2 on scale 1-7 ","2016","Single parent ","no migration background","","","",""
"2 on scale 1-7 ","2016","Single parent ","direct migration background","3","","",""
"2 on scale 1-7 ","2016","Single parent ","indirect migration background","","","",""
"2 on scale 1-7 ","2016","Couple + C. LE 16 ","no migration background","","","",""
"2 on scale 1-7 ","2016","Couple + C. LE 16 ","direct migration background","9","","",""
"2 on scale 1-7 ","2016","Couple + C. LE 16 ","indirect migration background","","","",""
"2 on scale 1-7 ","2016","Couple + C. GT 16 ","no migration background","","","",""
"2 on scale 1-7 ","2016","Couple + C. GT 16 ","direct migration background","","","",""
"2 on scale 1-7 ","2016","Couple + C. GT 16 ","indirect migration background","","","",""
"2 on scale 1-7 ","2016","Couple + C. LE and GT 16","no migration background","","","",""
"2 on scale 1-7 ","2016","Couple + C. LE and GT 16","direct migration background","4","","",""
"2 on scale 1-7 ","2016","Couple + C. LE and GT 16","indirect migration background","","","",""
"3 on scale 1-7 ","2016","1-pers.-HH","no migration background","","","",""
"3 on scale 1-7 ","2016","1-pers.-HH","direct migration background","14","","",""
"3 on scale 1-7 ","2016","1-pers.-HH","indirect migration background","","","",""
"3 on scale 1-7 ","2016","(Married) couple without C. ","no migration background","","","",""
"3 on scale 1-7 ","2016","(Married) couple without C. ","direct migration background","1","","",""
"3 on scale 1-7 ","2016","(Married) couple without C. ","indirect migration background","","","",""
"3 on scale 1-7 ","2016","Single parent ","no migration background","","","",""
"3 on scale 1-7 ","2016","Single parent ","direct migration background","4","","",""
"3 on scale 1-7 ","2016","Single parent ","indirect migration background","1","","",""
"3 on scale 1-7 ","2016","Couple + C. LE 16 ","no migration background","","","",""
"3 on scale 1-7 ","2016","Couple + C. LE 16 ","direct migration background","14","","",""
"3 on scale 1-7 ","2016","Couple + C. LE 16 ","indirect migration background","","","",""
"3 on scale 1-7 ","2016","Couple + C. GT 16 ","no migration background","","","",""
"3 on scale 1-7 ","2016","Couple + C. GT 16 ","direct migration background","1","","",""
"3 on scale 1-7 ","2016","Couple + C. GT 16 ","indirect migration background","","","",""
"3 on scale 1-7 ","2016","Couple + C. LE and GT 16","no migration background","","","",""
"3 on scale 1-7 ","2016","Couple + C. LE and GT 16","direct migration background","1","","",""
"3 on scale 1-7 ","2016","Couple + C. LE and GT 16","indirect migration background","","","",""
"4 on scale 1-7","2016","1-pers.-HH","no migration background","","","",""
"4 on scale 1-7","2016","1-pers.-HH","direct migration background","55","0.0669405654985485","0.0508869597481291","0.0829941712489679"
"4 on scale 1-7","2016","1-pers.-HH","indirect migration background","","","",""
"4 on scale 1-7","2016","(Married) couple without C. ","no migration background","3","","",""
"4 on scale 1-7","2016","(Married) couple without C. ","direct migration background","12","","",""
"4 on scale 1-7","2016","(Married) couple without C. ","indirect migration background","","","",""
"4 on scale 1-7","2016","Single parent ","no migration background","","","",""
"4 on scale 1-7","2016","Single parent ","direct migration background","17","","",""
"4 on scale 1-7","2016","Single parent ","indirect migration background","","","",""
"4 on scale 1-7","2016","Couple + C. LE 16 ","no migration background","2","","",""
"4 on scale 1-7","2016","Couple + C. LE 16 ","direct migration background","58","0.0359118800074933","0.0274375565595123","0.0443862034554744"
"4 on scale 1-7","2016","Couple + C. LE 16 ","indirect migration background","1","","",""
"4 on scale 1-7","2016","Couple + C. GT 16 ","no migration background","","","",""
"4 on scale 1-7","2016","Couple + C. GT 16 ","direct migration background","4","","",""
"4 on scale 1-7","2016","Couple + C. GT 16 ","indirect migration background","","","",""
"4 on scale 1-7","2016","Couple + C. LE and GT 16","no migration background","","","",""
"4 on scale 1-7","2016","Couple + C. LE and GT 16","direct migration background","7","","",""
"4 on scale 1-7","2016","Couple + C. LE and GT 16","indirect migration background","1","","",""
"5 on scale 1-7","2016","1-pers.-HH","no migration background","","","",""
"5 on scale 1-7","2016","1-pers.-HH","direct migration background","79","0.0926743344182153","0.0740476916148856","0.111300977221545"
"5 on scale 1-7","2016","1-pers.-HH","indirect migration background","","","",""
"5 on scale 1-7","2016","(Married) couple without C. ","no migration background","","","",""
"5 on scale 1-7","2016","(Married) couple without C. ","direct migration background","19","","",""
"5 on scale 1-7","2016","(Married) couple without C. ","indirect migration background","","","",""
"5 on scale 1-7","2016","Single parent ","no migration background","","","",""
"5 on scale 1-7","2016","Single parent ","direct migration background","24","","",""
"5 on scale 1-7","2016","Single parent ","indirect migration background","1","","",""
"5 on scale 1-7","2016","Couple + C. LE 16 ","no migration background","","","",""
"5 on scale 1-7","2016","Couple + C. LE 16 ","direct migration background","142","0.0820191174842517","0.0695222269895778","0.0945160079789257"
"5 on scale 1-7","2016","Couple + C. LE 16 ","indirect migration background","1","","",""
"5 on scale 1-7","2016","Couple + C. GT 16 ","no migration background","","","",""
"5 on scale 1-7","2016","Couple + C. GT 16 ","direct migration background","1","","",""
"5 on scale 1-7","2016","Couple + C. GT 16 ","indirect migration background","","","",""
"5 on scale 1-7","2016","Couple + C. LE and GT 16","no migration background","","","",""
"5 on scale 1-7","2016","Couple + C. LE and GT 16","direct migration background","25","","",""
"5 on scale 1-7","2016","Couple + C. LE and GT 16","indirect migration background","","","",""
"6 on scale 1-7","2016","1-pers.-HH","no migration background","","","",""
"6 on scale 1-7","2016","1-pers.-HH","direct migration background","131","0.160949476926809","0.137344037384741","0.184554916468877"
"6 on scale 1-7","2016","1-pers.-HH","indirect migration background","","","",""
"6 on scale 1-7","2016","(Married) couple without C. ","no migration background","2","","",""
"6 on scale 1-7","2016","(Married) couple without C. ","direct migration background","18","","",""
"6 on scale 1-7","2016","(Married) couple without C. ","indirect migration background","2","","",""
"6 on scale 1-7","2016","Single parent ","no migration background","","","",""
"6 on scale 1-7","2016","Single parent ","direct migration background","44","0.160107416992416","0.121468260216254","0.198746573768578"
"6 on scale 1-7","2016","Single parent ","indirect migration background","","","",""
"6 on scale 1-7","2016","Couple + C. LE 16 ","no migration background","","","",""
"6 on scale 1-7","2016","Couple + C. LE 16 ","direct migration background","234","0.192407435933546","0.174454533046155","0.210360338820938"
"6 on scale 1-7","2016","Couple + C. LE 16 ","indirect migration background","1","","",""
"6 on scale 1-7","2016","Couple + C. GT 16 ","no migration background","","","",""
"6 on scale 1-7","2016","Couple + C. GT 16 ","direct migration background","6","","",""
"6 on scale 1-7","2016","Couple + C. GT 16 ","indirect migration background","","","",""
"6 on scale 1-7","2016","Couple + C. LE and GT 16","no migration background","","","",""
"6 on scale 1-7","2016","Couple + C. LE and GT 16","direct migration background","36","0.111302125981214","0.0807097030392985","0.141894548923129"
"6 on scale 1-7","2016","Couple + C. LE and GT 16","indirect migration background","","","",""
"7 Strongly agree","2016","1-pers.-HH","no migration background","","","",""
"7 Strongly agree","2016","1-pers.-HH","direct migration background","625","0.640321439245419","0.609494560941009","0.671148317549829"
"7 Strongly agree","2016","1-pers.-HH","indirect migration background","","","",""
"7 Strongly agree","2016","(Married) couple without C. ","no migration background","4","","",""
"7 Strongly agree","2016","(Married) couple without C. ","direct migration background","101","0.419493791616638","0.34180677473423","0.497180808499046"
"7 Strongly agree","2016","(Married) couple without C. ","indirect migration background","1","","",""
"7 Strongly agree","2016","Single parent ","no migration background","","","",""
"7 Strongly agree","2016","Single parent ","direct migration background","249","0.629418027229919","0.57852927822118","0.680306776238657"
"7 Strongly agree","2016","Single parent ","indirect migration background","1","","",""
"7 Strongly agree","2016","Couple + C. LE 16 ","no migration background","1","","",""
"7 Strongly agree","2016","Couple + C. LE 16 ","direct migration background","1378","0.59614220719565","0.573795333768532","0.618489080622769"
"7 Strongly agree","2016","Couple + C. LE 16 ","indirect migration background","2","","",""
"7 Strongly agree","2016","Couple + C. GT 16 ","no migration background","","","",""
"7 Strongly agree","2016","Couple + C. GT 16 ","direct migration background","68","0.769987526155314","0.678900042601209","0.861075009709419"
"7 Strongly agree","2016","Couple + C. GT 16 ","indirect migration background","","","",""
"7 Strongly agree","2016","Couple + C. LE and GT 16","no migration background","","","",""
"7 Strongly agree","2016","Couple + C. LE and GT 16","direct migration background","331","0.632711492539922","0.585820264633434","0.67960272044641"
"7 Strongly agree","2016","Couple + C. LE and GT 16","indirect migration background","1","","",""
"1 Strongly disagree","2017","1-pers.-HH","no migration background","","","",""
"1 Strongly disagree","2017","1-pers.-HH","direct migration background","9","","",""
"1 Strongly disagree","2017","1-pers.-HH","indirect migration background","","","",""
"1 Strongly disagree","2017","(Married) couple without C. ","no migration background","","","",""
"1 Strongly disagree","2017","(Married) couple without C. ","direct migration background","","","",""
"1 Strongly disagree","2017","(Married) couple without C. ","indirect migration background","","","",""
"1 Strongly disagree","2017","Single parent ","no migration background","","","",""
"1 Strongly disagree","2017","Single parent ","direct migration background","","","",""
"1 Strongly disagree","2017","Single parent ","indirect migration background","","","",""
"1 Strongly disagree","2017","Couple + C. LE 16 ","no migration background","","","",""
"1 Strongly disagree","2017","Couple + C. LE 16 ","direct migration background","16","","",""
"1 Strongly disagree","2017","Couple + C. LE 16 ","indirect migration background","","","",""
"1 Strongly disagree","2017","Couple + C. GT 16 ","no migration background","","","",""
"1 Strongly disagree","2017","Couple + C. GT 16 ","direct migration background","1","","",""
"1 Strongly disagree","2017","Couple + C. GT 16 ","indirect migration background","","","",""
"1 Strongly disagree","2017","Couple + C. LE and GT 16","no migration background","","","",""
"1 Strongly disagree","2017","Couple + C. LE and GT 16","direct migration background","5","","",""
"1 Strongly disagree","2017","Couple + C. LE and GT 16","indirect migration background","","","",""
"2 on scale 1-7 ","2017","1-pers.-HH","no migration background","","","",""
"2 on scale 1-7 ","2017","1-pers.-HH","direct migration background","4","","",""
"2 on scale 1-7 ","2017","1-pers.-HH","indirect migration background","","","",""
"2 on scale 1-7 ","2017","(Married) couple without C. ","no migration background","","","",""
"2 on scale 1-7 ","2017","(Married) couple without C. ","direct migration background","","","",""
"2 on scale 1-7 ","2017","(Married) couple without C. ","indirect migration background","","","",""
"2 on scale 1-7 ","2017","Single parent ","no migration background","","","",""
"2 on scale 1-7 ","2017","Single parent ","direct migration background","1","","",""
"2 on scale 1-7 ","2017","Single parent ","indirect migration background","","","",""
"2 on scale 1-7 ","2017","Couple + C. LE 16 ","no migration background","","","",""
"2 on scale 1-7 ","2017","Couple + C. LE 16 ","direct migration background","10","","",""
"2 on scale 1-7 ","2017","Couple + C. LE 16 ","indirect migration background","","","",""
"2 on scale 1-7 ","2017","Couple + C. GT 16 ","no migration background","","","",""
"2 on scale 1-7 ","2017","Couple + C. GT 16 ","direct migration background","","","",""
"2 on scale 1-7 ","2017","Couple + C. GT 16 ","indirect migration background","","","",""
"2 on scale 1-7 ","2017","Couple + C. LE and GT 16","no migration background","","","",""
"2 on scale 1-7 ","2017","Couple + C. LE and GT 16","direct migration background","1","","",""
"2 on scale 1-7 ","2017","Couple + C. LE and GT 16","indirect migration background","","","",""
"3 on scale 1-7 ","2017","1-pers.-HH","no migration background","","","",""
"3 on scale 1-7 ","2017","1-pers.-HH","direct migration background","7","","",""
"3 on scale 1-7 ","2017","1-pers.-HH","indirect migration background","","","",""
"3 on scale 1-7 ","2017","(Married) couple without C. ","no migration background","","","",""
"3 on scale 1-7 ","2017","(Married) couple without C. ","direct migration background","2","","",""
"3 on scale 1-7 ","2017","(Married) couple without C. ","indirect migration background","","","",""
"3 on scale 1-7 ","2017","Single parent ","no migration background","","","",""
"3 on scale 1-7 ","2017","Single parent ","direct migration background","4","","",""
"3 on scale 1-7 ","2017","Single parent ","indirect migration background","","","",""
"3 on scale 1-7 ","2017","Couple + C. LE 16 ","no migration background","","","",""
"3 on scale 1-7 ","2017","Couple + C. LE 16 ","direct migration background","11","","",""
"3 on scale 1-7 ","2017","Couple + C. LE 16 ","indirect migration background","","","",""
"3 on scale 1-7 ","2017","Couple + C. GT 16 ","no migration background","","","",""
"3 on scale 1-7 ","2017","Couple + C. GT 16 ","direct migration background","","","",""
"3 on scale 1-7 ","2017","Couple + C. GT 16 ","indirect migration background","","","",""
"3 on scale 1-7 ","2017","Couple + C. LE and GT 16","no migration background","","","",""
"3 on scale 1-7 ","2017","Couple + C. LE and GT 16","direct migration background","2","","",""
"3 on scale 1-7 ","2017","Couple + C. LE and GT 16","indirect migration background","","","",""
"4 on scale 1-7","2017","1-pers.-HH","no migration background","","","",""
"4 on scale 1-7","2017","1-pers.-HH","direct migration background","24","","",""
"4 on scale 1-7","2017","1-pers.-HH","indirect migration background","","","",""
"4 on scale 1-7","2017","(Married) couple without C. ","no migration background","","","",""
"4 on scale 1-7","2017","(Married) couple without C. ","direct migration background","8","","",""
"4 on scale 1-7","2017","(Married) couple without C. ","indirect migration background","","","",""
"4 on scale 1-7","2017","Single parent ","no migration background","","","",""
"4 on scale 1-7","2017","Single parent ","direct migration background","10","","",""
"4 on scale 1-7","2017","Single parent ","indirect migration background","","","",""
"4 on scale 1-7","2017","Couple + C. LE 16 ","no migration background","","","",""
"4 on scale 1-7","2017","Couple + C. LE 16 ","direct migration background","58","0.0666979780292687","0.0516923813196194","0.081703574738918"
"4 on scale 1-7","2017","Couple + C. LE 16 ","indirect migration background","","","",""
"4 on scale 1-7","2017","Couple + C. GT 16 ","no migration background","","","",""
"4 on scale 1-7","2017","Couple + C. GT 16 ","direct migration background","","","",""
"4 on scale 1-7","2017","Couple + C. GT 16 ","indirect migration background","","","",""
"4 on scale 1-7","2017","Couple + C. LE and GT 16","no migration background","","","",""
"4 on scale 1-7","2017","Couple + C. LE and GT 16","direct migration background","8","","",""
"4 on scale 1-7","2017","Couple + C. LE and GT 16","indirect migration background","","","",""
"5 on scale 1-7","2017","1-pers.-HH","no migration background","","","",""
"5 on scale 1-7","2017","1-pers.-HH","direct migration background","41","0.109194916178266","0.0835008742490264","0.134888958107505"
"5 on scale 1-7","2017","1-pers.-HH","indirect migration background","","","",""
"5 on scale 1-7","2017","(Married) couple without C. ","no migration background","","","",""
"5 on scale 1-7","2017","(Married) couple without C. ","direct migration background","12","","",""
"5 on scale 1-7","2017","(Married) couple without C. ","indirect migration background","","","",""
"5 on scale 1-7","2017","Single parent ","no migration background","","","",""
"5 on scale 1-7","2017","Single parent ","direct migration background","13","","",""
"5 on scale 1-7","2017","Single parent ","indirect migration background","","","",""
"5 on scale 1-7","2017","Couple + C. LE 16 ","no migration background","","","",""
"5 on scale 1-7","2017","Couple + C. LE 16 ","direct migration background","97","0.0803941888707025","0.0640411294414861","0.0967472482999189"
"5 on scale 1-7","2017","Couple + C. LE 16 ","indirect migration background","","","",""
"5 on scale 1-7","2017","Couple + C. GT 16 ","no migration background","","","",""
"5 on scale 1-7","2017","Couple + C. GT 16 ","direct migration background","6","","",""
"5 on scale 1-7","2017","Couple + C. GT 16 ","indirect migration background","","","",""
"5 on scale 1-7","2017","Couple + C. LE and GT 16","no migration background","","","",""
"5 on scale 1-7","2017","Couple + C. LE and GT 16","direct migration background","28","","",""
"5 on scale 1-7","2017","Couple + C. LE and GT 16","indirect migration background","","","",""
"6 on scale 1-7","2017","1-pers.-HH","no migration background","","","",""
"6 on scale 1-7","2017","1-pers.-HH","direct migration background","77","0.133775245808583","0.105731046208243","0.161819445408923"
"6 on scale 1-7","2017","1-pers.-HH","indirect migration background","","","",""
"6 on scale 1-7","2017","(Married) couple without C. ","no migration background","","","",""
"6 on scale 1-7","2017","(Married) couple without C. ","direct migration background","14","","",""
"6 on scale 1-7","2017","(Married) couple without C. ","indirect migration background","","","",""
"6 on scale 1-7","2017","Single parent ","no migration background","","","",""
"6 on scale 1-7","2017","Single parent ","direct migration background","12","","",""
"6 on scale 1-7","2017","Single parent ","indirect migration background","","","",""
"6 on scale 1-7","2017","Couple + C. LE 16 ","no migration background","","","",""
"6 on scale 1-7","2017","Couple + C. LE 16 ","direct migration background","116","0.11496878445727","0.0957840807224276","0.134153488192112"
"6 on scale 1-7","2017","Couple + C. LE 16 ","indirect migration background","","","",""
"6 on scale 1-7","2017","Couple + C. GT 16 ","no migration background","","","",""
"6 on scale 1-7","2017","Couple + C. GT 16 ","direct migration background","12","","",""
"6 on scale 1-7","2017","Couple + C. GT 16 ","indirect migration background","","","",""
"6 on scale 1-7","2017","Couple + C. LE and GT 16","no migration background","","","",""
"6 on scale 1-7","2017","Couple + C. LE and GT 16","direct migration background","30","0.124527110659167","0.0872881178513623","0.161766103466972"
"6 on scale 1-7","2017","Couple + C. LE and GT 16","indirect migration background","","","",""
"7 Strongly agree","2017","1-pers.-HH","no migration background","","","",""
"7 Strongly agree","2017","1-pers.-HH","direct migration background","404","0.671460828893172","0.63276681394503","0.710154843841315"
"7 Strongly agree","2017","1-pers.-HH","indirect migration background","","","",""
"7 Strongly agree","2017","(Married) couple without C. ","no migration background","","","",""
"7 Strongly agree","2017","(Married) couple without C. ","direct migration background","86","0.604818565206705","0.518066664399813","0.691570466013597"
"7 Strongly agree","2017","(Married) couple without C. ","indirect migration background","","","",""
"7 Strongly agree","2017","Single parent ","no migration background","","","",""
"7 Strongly agree","2017","Single parent ","direct migration background","137","0.750910959654985","0.687197235776406","0.814624683533564"
"7 Strongly agree","2017","Single parent ","indirect migration background","","","",""
"7 Strongly agree","2017","Couple + C. LE 16 ","no migration background","","","",""
"7 Strongly agree","2017","Couple + C. LE 16 ","direct migration background","754","0.697400630353935","0.66977189477969","0.725029365928181"
"7 Strongly agree","2017","Couple + C. LE 16 ","indirect migration background","","","",""
"7 Strongly agree","2017","Couple + C. GT 16 ","no migration background","","","",""
"7 Strongly agree","2017","Couple + C. GT 16 ","direct migration background","39","0.791748044118809","0.687246636995934","0.896249451241685"
"7 Strongly agree","2017","Couple + C. GT 16 ","indirect migration background","","","",""
"7 Strongly agree","2017","Couple + C. LE and GT 16","no migration background","","","",""
"7 Strongly agree","2017","Couple + C. LE and GT 16","direct migration background","228","0.723947374746972","0.673528394318254","0.774366355175691"
"7 Strongly agree","2017","Couple + C. LE and GT 16","indirect migration background","","","",""
"1 Strongly disagree","2018","1-pers.-HH","no migration background","","","",""
"1 Strongly disagree","2018","1-pers.-HH","direct migration background","","","",""
"1 Strongly disagree","2018","1-pers.-HH","indirect migration background","","","",""
"1 Strongly disagree","2018","(Married) couple without C. ","no migration background","","","",""
"1 Strongly disagree","2018","(Married) couple without C. ","direct migration background","","","",""
"1 Strongly disagree","2018","(Married) couple without C. ","indirect migration background","","","",""
"1 Strongly disagree","2018","Single parent ","no migration background","","","",""
"1 Strongly disagree","2018","Single parent ","direct migration background","","","",""
"1 Strongly disagree","2018","Single parent ","indirect migration background","","","",""
"1 Strongly disagree","2018","Couple + C. LE 16 ","no migration background","","","",""
"1 Strongly disagree","2018","Couple + C. LE 16 ","direct migration background","1","","",""
"1 Strongly disagree","2018","Couple + C. LE 16 ","indirect migration background","","","",""
"1 Strongly disagree","2018","Couple + C. GT 16 ","no migration background","","","",""
"1 Strongly disagree","2018","Couple + C. GT 16 ","direct migration background","","","",""
"1 Strongly disagree","2018","Couple + C. GT 16 ","indirect migration background","","","",""
"1 Strongly disagree","2018","Couple + C. LE and GT 16","no migration background","","","",""
"1 Strongly disagree","2018","Couple + C. LE and GT 16","direct migration background","4","","",""
"1 Strongly disagree","2018","Couple + C. LE and GT 16","indirect migration background","","","",""
"2 on scale 1-7 ","2018","1-pers.-HH","no migration background","","","",""
"2 on scale 1-7 ","2018","1-pers.-HH","direct migration background","","","",""
"2 on scale 1-7 ","2018","1-pers.-HH","indirect migration background","","","",""
"2 on scale 1-7 ","2018","(Married) couple without C. ","no migration background","","","",""
"2 on scale 1-7 ","2018","(Married) couple without C. ","direct migration background","","","",""
"2 on scale 1-7 ","2018","(Married) couple without C. ","indirect migration background","","","",""
"2 on scale 1-7 ","2018","Single parent ","no migration background","","","",""
"2 on scale 1-7 ","2018","Single parent ","direct migration background","1","","",""
"2 on scale 1-7 ","2018","Single parent ","indirect migration background","","","",""
"2 on scale 1-7 ","2018","Couple + C. LE 16 ","no migration background","","","",""
"2 on scale 1-7 ","2018","Couple + C. LE 16 ","direct migration background","2","","",""
"2 on scale 1-7 ","2018","Couple + C. LE 16 ","indirect migration background","","","",""
"2 on scale 1-7 ","2018","Couple + C. GT 16 ","no migration background","","","",""
"2 on scale 1-7 ","2018","Couple + C. GT 16 ","direct migration background","","","",""
"2 on scale 1-7 ","2018","Couple + C. GT 16 ","indirect migration background","","","",""
"2 on scale 1-7 ","2018","Couple + C. LE and GT 16","no migration background","","","",""
"2 on scale 1-7 ","2018","Couple + C. LE and GT 16","direct migration background","4","","",""
"2 on scale 1-7 ","2018","Couple + C. LE and GT 16","indirect migration background","","","",""
"3 on scale 1-7 ","2018","1-pers.-HH","no migration background","","","",""
"3 on scale 1-7 ","2018","1-pers.-HH","direct migration background","","","",""
"3 on scale 1-7 ","2018","1-pers.-HH","indirect migration background","","","",""
"3 on scale 1-7 ","2018","(Married) couple without C. ","no migration background","","","",""
"3 on scale 1-7 ","2018","(Married) couple without C. ","direct migration background","","","",""
"3 on scale 1-7 ","2018","(Married) couple without C. ","indirect migration background","","","",""
"3 on scale 1-7 ","2018","Single parent ","no migration background","","","",""
"3 on scale 1-7 ","2018","Single parent ","direct migration background","","","",""
"3 on scale 1-7 ","2018","Single parent ","indirect migration background","","","",""
"3 on scale 1-7 ","2018","Couple + C. LE 16 ","no migration background","","","",""
"3 on scale 1-7 ","2018","Couple + C. LE 16 ","direct migration background","","","",""
"3 on scale 1-7 ","2018","Couple + C. LE 16 ","indirect migration background","","","",""
"3 on scale 1-7 ","2018","Couple + C. GT 16 ","no migration background","","","",""
"3 on scale 1-7 ","2018","Couple + C. GT 16 ","direct migration background","","","",""
"3 on scale 1-7 ","2018","Couple + C. GT 16 ","indirect migration background","","","",""
"3 on scale 1-7 ","2018","Couple + C. LE and GT 16","no migration background","","","",""
"3 on scale 1-7 ","2018","Couple + C. LE and GT 16","direct migration background","1","","",""
"3 on scale 1-7 ","2018","Couple + C. LE and GT 16","indirect migration background","","","",""
"4 on scale 1-7","2018","1-pers.-HH","no migration background","","","",""
"4 on scale 1-7","2018","1-pers.-HH","direct migration background","1","","",""
"4 on scale 1-7","2018","1-pers.-HH","indirect migration background","","","",""
"4 on scale 1-7","2018","(Married) couple without C. ","no migration background","","","",""
"4 on scale 1-7","2018","(Married) couple without C. ","direct migration background","","","",""
"4 on scale 1-7","2018","(Married) couple without C. ","indirect migration background","","","",""
"4 on scale 1-7","2018","Single parent ","no migration background","","","",""
"4 on scale 1-7","2018","Single parent ","direct migration background","2","","",""
"4 on scale 1-7","2018","Single parent ","indirect migration background","","","",""
"4 on scale 1-7","2018","Couple + C. LE 16 ","no migration background","","","",""
"4 on scale 1-7","2018","Couple + C. LE 16 ","direct migration background","12","","",""
"4 on scale 1-7","2018","Couple + C. LE 16 ","indirect migration background","","","",""
"4 on scale 1-7","2018","Couple + C. GT 16 ","no migration background","","","",""
"4 on scale 1-7","2018","Couple + C. GT 16 ","direct migration background","1","","",""
"4 on scale 1-7","2018","Couple + C. GT 16 ","indirect migration background","","","",""
"4 on scale 1-7","2018","Couple + C. LE and GT 16","no migration background","","","",""
"4 on scale 1-7","2018","Couple + C. LE and GT 16","direct migration background","6","","",""
"4 on scale 1-7","2018","Couple + C. LE and GT 16","indirect migration background","","","",""
"5 on scale 1-7","2018","1-pers.-HH","no migration background","","","",""
"5 on scale 1-7","2018","1-pers.-HH","direct migration background","","","",""
"5 on scale 1-7","2018","1-pers.-HH","indirect migration background","","","",""
"5 on scale 1-7","2018","(Married) couple without C. ","no migration background","","","",""
"5 on scale 1-7","2018","(Married) couple without C. ","direct migration background","","","",""
"5 on scale 1-7","2018","(Married) couple without C. ","indirect migration background","","","",""
"5 on scale 1-7","2018","Single parent ","no migration background","","","",""
"5 on scale 1-7","2018","Single parent ","direct migration background","2","","",""
"5 on scale 1-7","2018","Single parent ","indirect migration background","","","",""
"5 on scale 1-7","2018","Couple + C. LE 16 ","no migration background","","","",""
"5 on scale 1-7","2018","Couple + C. LE 16 ","direct migration background","11","","",""
"5 on scale 1-7","2018","Couple + C. LE 16 ","indirect migration background","","","",""
"5 on scale 1-7","2018","Couple + C. GT 16 ","no migration background","","","",""
"5 on scale 1-7","2018","Couple + C. GT 16 ","direct migration background","2","","",""
"5 on scale 1-7","2018","Couple + C. GT 16 ","indirect migration background","","","",""
"5 on scale 1-7","2018","Couple + C. LE and GT 16","no migration background","","","",""
"5 on scale 1-7","2018","Couple + C. LE and GT 16","direct migration background","4","","",""
"5 on scale 1-7","2018","Couple + C. LE and GT 16","indirect migration background","","","",""
"6 on scale 1-7","2018","1-pers.-HH","no migration background","","","",""
"6 on scale 1-7","2018","1-pers.-HH","direct migration background","","","",""
"6 on scale 1-7","2018","1-pers.-HH","indirect migration background","","","",""
"6 on scale 1-7","2018","(Married) couple without C. ","no migration background","","","",""
"6 on scale 1-7","2018","(Married) couple without C. ","direct migration background","2","","",""
"6 on scale 1-7","2018","(Married) couple without C. ","indirect migration background","","","",""
"6 on scale 1-7","2018","Single parent ","no migration background","","","",""
"6 on scale 1-7","2018","Single parent ","direct migration background","5","","",""
"6 on scale 1-7","2018","Single parent ","indirect migration background","","","",""
"6 on scale 1-7","2018","Couple + C. LE 16 ","no migration background","","","",""
"6 on scale 1-7","2018","Couple + C. LE 16 ","direct migration background","21","","",""
"6 on scale 1-7","2018","Couple + C. LE 16 ","indirect migration background","","","",""
"6 on scale 1-7","2018","Couple + C. GT 16 ","no migration background","","","",""
"6 on scale 1-7","2018","Couple + C. GT 16 ","direct migration background","1","","",""
"6 on scale 1-7","2018","Couple + C. GT 16 ","indirect migration background","","","",""
"6 on scale 1-7","2018","Couple + C. LE and GT 16","no migration background","","","",""
"6 on scale 1-7","2018","Couple + C. LE and GT 16","direct migration background","13","","",""
"6 on scale 1-7","2018","Couple + C. LE and GT 16","indirect migration background","","","",""
"7 Strongly agree","2018","1-pers.-HH","no migration background","","","",""
"7 Strongly agree","2018","1-pers.-HH","direct migration background","7","","",""
"7 Strongly agree","2018","1-pers.-HH","indirect migration background","","","",""
"7 Strongly agree","2018","(Married) couple without C. ","no migration background","","","",""
"7 Strongly agree","2018","(Married) couple without C. ","direct migration background","17","","",""
"7 Strongly agree","2018","(Married) couple without C. ","indirect migration background","","","",""
"7 Strongly agree","2018","Single parent ","no migration background","","","",""
"7 Strongly agree","2018","Single parent ","direct migration background","15","","",""
"7 Strongly agree","2018","Single parent ","indirect migration background","","","",""
"7 Strongly agree","2018","Couple + C. LE 16 ","no migration background","","","",""
"7 Strongly agree","2018","Couple + C. LE 16 ","direct migration background","102","0.741535943663881","0.671241477321923","0.811830410005839"
"7 Strongly agree","2018","Couple + C. LE 16 ","indirect migration background","","","",""
"7 Strongly agree","2018","Couple + C. GT 16 ","no migration background","","","",""
"7 Strongly agree","2018","Couple + C. GT 16 ","direct migration background","15","","",""
"7 Strongly agree","2018","Couple + C. GT 16 ","indirect migration background","","","",""
