"plh0206i06","year","e11103","pgisced97","n","percent","lower_confidence","upper_confidence"
"5 on scale 1-7","2013","Full Time","higher education","","","",""
"5 on scale 1-7","2013","Part Time","in school","","","",""
"5 on scale 1-7","2013","Part Time","inadequately","","","",""
"5 on scale 1-7","2013","Part Time","general elemantary","","","",""
"5 on scale 1-7","2013","Part Time","middle vocational","","","",""
"5 on scale 1-7","2013","Part Time","vocational + Abi","","","",""
"5 on scale 1-7","2013","Part Time","higher vocational","","","",""
"5 on scale 1-7","2013","Part Time","higher education","","","",""
"5 on scale 1-7","2013","Not Working","in school","","","",""
"5 on scale 1-7","2013","Not Working","inadequately","","","",""
"5 on scale 1-7","2013","Not Working","general elemantary","","","",""
"5 on scale 1-7","2013","Not Working","middle vocational","","","",""
"5 on scale 1-7","2013","Not Working","vocational + Abi","","","",""
"5 on scale 1-7","2013","Not Working","higher vocational","","","",""
"5 on scale 1-7","2013","Not Working","higher education","","","",""
"6 on scale 1-7","2013","Full Time","in school","","","",""
"6 on scale 1-7","2013","Full Time","inadequately","","","",""
"6 on scale 1-7","2013","Full Time","general elemantary","","","",""
"6 on scale 1-7","2013","Full Time","middle vocational","","","",""
"6 on scale 1-7","2013","Full Time","vocational + Abi","","","",""
"6 on scale 1-7","2013","Full Time","higher vocational","","","",""
"6 on scale 1-7","2013","Full Time","higher education","","","",""
"6 on scale 1-7","2013","Part Time","in school","","","",""
"6 on scale 1-7","2013","Part Time","inadequately","","","",""
"6 on scale 1-7","2013","Part Time","general elemantary","","","",""
"6 on scale 1-7","2013","Part Time","middle vocational","","","",""
"6 on scale 1-7","2013","Part Time","vocational + Abi","","","",""
"6 on scale 1-7","2013","Part Time","higher vocational","","","",""
"6 on scale 1-7","2013","Part Time","higher education","","","",""
"6 on scale 1-7","2013","Not Working","in school","","","",""
"6 on scale 1-7","2013","Not Working","inadequately","","","",""
"6 on scale 1-7","2013","Not Working","general elemantary","","","",""
"6 on scale 1-7","2013","Not Working","middle vocational","","","",""
"6 on scale 1-7","2013","Not Working","vocational + Abi","","","",""
"6 on scale 1-7","2013","Not Working","higher vocational","","","",""
"6 on scale 1-7","2013","Not Working","higher education","","","",""
"7 Strongly agree","2013","Full Time","in school","","","",""
"7 Strongly agree","2013","Full Time","inadequately","","","",""
"7 Strongly agree","2013","Full Time","general elemantary","","","",""
"7 Strongly agree","2013","Full Time","middle vocational","","","",""
"7 Strongly agree","2013","Full Time","vocational + Abi","","","",""
"7 Strongly agree","2013","Full Time","higher vocational","","","",""
"7 Strongly agree","2013","Full Time","higher education","","","",""
"7 Strongly agree","2013","Part Time","in school","","","",""
"7 Strongly agree","2013","Part Time","inadequately","","","",""
"7 Strongly agree","2013","Part Time","general elemantary","","","",""
"7 Strongly agree","2013","Part Time","middle vocational","","","",""
"7 Strongly agree","2013","Part Time","vocational + Abi","","","",""
"7 Strongly agree","2013","Part Time","higher vocational","","","",""
"7 Strongly agree","2013","Part Time","higher education","","","",""
"7 Strongly agree","2013","Not Working","in school","","","",""
"7 Strongly agree","2013","Not Working","inadequately","","","",""
"7 Strongly agree","2013","Not Working","general elemantary","","","",""
"7 Strongly agree","2013","Not Working","middle vocational","","","",""
"7 Strongly agree","2013","Not Working","vocational + Abi","","","",""
"7 Strongly agree","2013","Not Working","higher vocational","","","",""
"7 Strongly agree","2013","Not Working","higher education","","","",""
"1 Strongly disagree","2014","Full Time","in school","","","",""
"1 Strongly disagree","2014","Full Time","inadequately","","","",""
"1 Strongly disagree","2014","Full Time","general elemantary","","","",""
"1 Strongly disagree","2014","Full Time","middle vocational","","","",""
"1 Strongly disagree","2014","Full Time","vocational + Abi","","","",""
"1 Strongly disagree","2014","Full Time","higher vocational","","","",""
"1 Strongly disagree","2014","Full Time","higher education","","","",""
"1 Strongly disagree","2014","Part Time","in school","","","",""
"1 Strongly disagree","2014","Part Time","inadequately","","","",""
"1 Strongly disagree","2014","Part Time","general elemantary","","","",""
"1 Strongly disagree","2014","Part Time","middle vocational","","","",""
"1 Strongly disagree","2014","Part Time","vocational + Abi","","","",""
"1 Strongly disagree","2014","Part Time","higher vocational","","","",""
"1 Strongly disagree","2014","Part Time","higher education","","","",""
"1 Strongly disagree","2014","Not Working","in school","","","",""
"1 Strongly disagree","2014","Not Working","inadequately","","","",""
"1 Strongly disagree","2014","Not Working","general elemantary","","","",""
"1 Strongly disagree","2014","Not Working","middle vocational","","","",""
"1 Strongly disagree","2014","Not Working","vocational + Abi","","","",""
"1 Strongly disagree","2014","Not Working","higher vocational","","","",""
"1 Strongly disagree","2014","Not Working","higher education","","","",""
"2 on scale 1-7 ","2014","Full Time","in school","","","",""
"2 on scale 1-7 ","2014","Full Time","inadequately","","","",""
"2 on scale 1-7 ","2014","Full Time","general elemantary","","","",""
"2 on scale 1-7 ","2014","Full Time","middle vocational","","","",""
"2 on scale 1-7 ","2014","Full Time","vocational + Abi","","","",""
"2 on scale 1-7 ","2014","Full Time","higher vocational","","","",""
"2 on scale 1-7 ","2014","Full Time","higher education","","","",""
"2 on scale 1-7 ","2014","Part Time","in school","","","",""
"2 on scale 1-7 ","2014","Part Time","inadequately","","","",""
"2 on scale 1-7 ","2014","Part Time","general elemantary","","","",""
"2 on scale 1-7 ","2014","Part Time","middle vocational","","","",""
"2 on scale 1-7 ","2014","Part Time","vocational + Abi","","","",""
"2 on scale 1-7 ","2014","Part Time","higher vocational","","","",""
"2 on scale 1-7 ","2014","Part Time","higher education","","","",""
"2 on scale 1-7 ","2014","Not Working","in school","","","",""
"2 on scale 1-7 ","2014","Not Working","inadequately","","","",""
"2 on scale 1-7 ","2014","Not Working","general elemantary","","","",""
"2 on scale 1-7 ","2014","Not Working","middle vocational","","","",""
"2 on scale 1-7 ","2014","Not Working","vocational + Abi","","","",""
"2 on scale 1-7 ","2014","Not Working","higher vocational","","","",""
"2 on scale 1-7 ","2014","Not Working","higher education","","","",""
"3 on scale 1-7 ","2014","Full Time","in school","","","",""
"3 on scale 1-7 ","2014","Full Time","inadequately","","","",""
"3 on scale 1-7 ","2014","Full Time","general elemantary","","","",""
"3 on scale 1-7 ","2014","Full Time","middle vocational","","","",""
"3 on scale 1-7 ","2014","Full Time","vocational + Abi","","","",""
"3 on scale 1-7 ","2014","Full Time","higher vocational","","","",""
"3 on scale 1-7 ","2014","Full Time","higher education","","","",""
"3 on scale 1-7 ","2014","Part Time","in school","","","",""
"3 on scale 1-7 ","2014","Part Time","inadequately","","","",""
"3 on scale 1-7 ","2014","Part Time","general elemantary","","","",""
"3 on scale 1-7 ","2014","Part Time","middle vocational","","","",""
"3 on scale 1-7 ","2014","Part Time","vocational + Abi","","","",""
"3 on scale 1-7 ","2014","Part Time","higher vocational","","","",""
"3 on scale 1-7 ","2014","Part Time","higher education","","","",""
"3 on scale 1-7 ","2014","Not Working","in school","","","",""
"3 on scale 1-7 ","2014","Not Working","inadequately","","","",""
"3 on scale 1-7 ","2014","Not Working","general elemantary","","","",""
"3 on scale 1-7 ","2014","Not Working","middle vocational","","","",""
"3 on scale 1-7 ","2014","Not Working","vocational + Abi","","","",""
"3 on scale 1-7 ","2014","Not Working","higher vocational","","","",""
"3 on scale 1-7 ","2014","Not Working","higher education","","","",""
"4 on scale 1-7","2014","Full Time","in school","","","",""
"4 on scale 1-7","2014","Full Time","inadequately","","","",""
"4 on scale 1-7","2014","Full Time","general elemantary","","","",""
"4 on scale 1-7","2014","Full Time","middle vocational","","","",""
"4 on scale 1-7","2014","Full Time","vocational + Abi","","","",""
"4 on scale 1-7","2014","Full Time","higher vocational","","","",""
"4 on scale 1-7","2014","Full Time","higher education","","","",""
"4 on scale 1-7","2014","Part Time","in school","","","",""
"4 on scale 1-7","2014","Part Time","inadequately","","","",""
"4 on scale 1-7","2014","Part Time","general elemantary","","","",""
"4 on scale 1-7","2014","Part Time","middle vocational","","","",""
"4 on scale 1-7","2014","Part Time","vocational + Abi","","","",""
"4 on scale 1-7","2014","Part Time","higher vocational","","","",""
"4 on scale 1-7","2014","Part Time","higher education","","","",""
"4 on scale 1-7","2014","Not Working","in school","","","",""
"4 on scale 1-7","2014","Not Working","inadequately","","","",""
"4 on scale 1-7","2014","Not Working","general elemantary","","","",""
"4 on scale 1-7","2014","Not Working","middle vocational","","","",""
"4 on scale 1-7","2014","Not Working","vocational + Abi","","","",""
"4 on scale 1-7","2014","Not Working","higher vocational","","","",""
"4 on scale 1-7","2014","Not Working","higher education","","","",""
"5 on scale 1-7","2014","Full Time","in school","","","",""
"5 on scale 1-7","2014","Full Time","inadequately","","","",""
"5 on scale 1-7","2014","Full Time","general elemantary","","","",""
"5 on scale 1-7","2014","Full Time","middle vocational","","","",""
"5 on scale 1-7","2014","Full Time","vocational + Abi","","","",""
"5 on scale 1-7","2014","Full Time","higher vocational","","","",""
"5 on scale 1-7","2014","Full Time","higher education","","","",""
"5 on scale 1-7","2014","Part Time","in school","","","",""
"5 on scale 1-7","2014","Part Time","inadequately","","","",""
"5 on scale 1-7","2014","Part Time","general elemantary","","","",""
"5 on scale 1-7","2014","Part Time","middle vocational","","","",""
"5 on scale 1-7","2014","Part Time","vocational + Abi","","","",""
"5 on scale 1-7","2014","Part Time","higher vocational","","","",""
"5 on scale 1-7","2014","Part Time","higher education","","","",""
"5 on scale 1-7","2014","Not Working","in school","","","",""
"5 on scale 1-7","2014","Not Working","inadequately","","","",""
"5 on scale 1-7","2014","Not Working","general elemantary","","","",""
"5 on scale 1-7","2014","Not Working","middle vocational","","","",""
"5 on scale 1-7","2014","Not Working","vocational + Abi","","","",""
"5 on scale 1-7","2014","Not Working","higher vocational","","","",""
"5 on scale 1-7","2014","Not Working","higher education","","","",""
"6 on scale 1-7","2014","Full Time","in school","","","",""
"6 on scale 1-7","2014","Full Time","inadequately","","","",""
"6 on scale 1-7","2014","Full Time","general elemantary","","","",""
"6 on scale 1-7","2014","Full Time","middle vocational","","","",""
"6 on scale 1-7","2014","Full Time","vocational + Abi","","","",""
"6 on scale 1-7","2014","Full Time","higher vocational","","","",""
"6 on scale 1-7","2014","Full Time","higher education","","","",""
"6 on scale 1-7","2014","Part Time","in school","","","",""
"6 on scale 1-7","2014","Part Time","inadequately","","","",""
"6 on scale 1-7","2014","Part Time","general elemantary","","","",""
"6 on scale 1-7","2014","Part Time","middle vocational","","","",""
"6 on scale 1-7","2014","Part Time","vocational + Abi","","","",""
"6 on scale 1-7","2014","Part Time","higher vocational","","","",""
"6 on scale 1-7","2014","Part Time","higher education","","","",""
"6 on scale 1-7","2014","Not Working","in school","","","",""
"6 on scale 1-7","2014","Not Working","inadequately","","","",""
"6 on scale 1-7","2014","Not Working","general elemantary","","","",""
"6 on scale 1-7","2014","Not Working","middle vocational","","","",""
"6 on scale 1-7","2014","Not Working","vocational + Abi","","","",""
"6 on scale 1-7","2014","Not Working","higher vocational","","","",""
"6 on scale 1-7","2014","Not Working","higher education","","","",""
"7 Strongly agree","2014","Full Time","in school","","","",""
"7 Strongly agree","2014","Full Time","inadequately","","","",""
"7 Strongly agree","2014","Full Time","general elemantary","","","",""
"7 Strongly agree","2014","Full Time","middle vocational","","","",""
"7 Strongly agree","2014","Full Time","vocational + Abi","","","",""
"7 Strongly agree","2014","Full Time","higher vocational","","","",""
"7 Strongly agree","2014","Full Time","higher education","","","",""
"7 Strongly agree","2014","Part Time","in school","","","",""
"7 Strongly agree","2014","Part Time","inadequately","","","",""
"7 Strongly agree","2014","Part Time","general elemantary","","","",""
"7 Strongly agree","2014","Part Time","middle vocational","","","",""
"7 Strongly agree","2014","Part Time","vocational + Abi","","","",""
"7 Strongly agree","2014","Part Time","higher vocational","","","",""
"7 Strongly agree","2014","Part Time","higher education","","","",""
"7 Strongly agree","2014","Not Working","in school","","","",""
"7 Strongly agree","2014","Not Working","inadequately","","","",""
"7 Strongly agree","2014","Not Working","general elemantary","","","",""
"7 Strongly agree","2014","Not Working","middle vocational","","","",""
"7 Strongly agree","2014","Not Working","vocational + Abi","","","",""
"7 Strongly agree","2014","Not Working","higher vocational","","","",""
"7 Strongly agree","2014","Not Working","higher education","","","",""
"1 Strongly disagree","2015","Full Time","in school","","","",""
"1 Strongly disagree","2015","Full Time","inadequately","2","","",""
"1 Strongly disagree","2015","Full Time","general elemantary","21","","",""
"1 Strongly disagree","2015","Full Time","middle vocational","102","0.0284534266792922","0.0234082655439533","0.0334985878146311"
"1 Strongly disagree","2015","Full Time","vocational + Abi","16","","",""
"1 Strongly disagree","2015","Full Time","higher vocational","11","","",""
"1 Strongly disagree","2015","Full Time","higher education","16","","",""
"1 Strongly disagree","2015","Part Time","in school","","","",""
"1 Strongly disagree","2015","Part Time","inadequately","3","","",""
"1 Strongly disagree","2015","Part Time","general elemantary","33","0.0371514046525673","0.0230085739595163","0.0512942353456184"
"1 Strongly disagree","2015","Part Time","middle vocational","80","0.0212153937305853","0.0163480093278713","0.0260827781332994"
"1 Strongly disagree","2015","Part Time","vocational + Abi","16","","",""
"1 Strongly disagree","2015","Part Time","higher vocational","8","","",""
"1 Strongly disagree","2015","Part Time","higher education","24","","",""
"1 Strongly disagree","2015","Not Working","in school","6","","",""
"1 Strongly disagree","2015","Not Working","inadequately","29","","",""
"1 Strongly disagree","2015","Not Working","general elemantary","86","0.0499203047162786","0.0391098573767866","0.0607307520557705"
"1 Strongly disagree","2015","Not Working","middle vocational","161","0.0384221114901999","0.0328681249566292","0.0439760980237707"
"1 Strongly disagree","2015","Not Working","vocational + Abi","13","","",""
"1 Strongly disagree","2015","Not Working","higher vocational","8","","",""
"1 Strongly disagree","2015","Not Working","higher education","29","","",""
"2 on scale 1-7 ","2015","Full Time","in school","","","",""
"2 on scale 1-7 ","2015","Full Time","inadequately","4","","",""
"2 on scale 1-7 ","2015","Full Time","general elemantary","26","","",""
"2 on scale 1-7 ","2015","Full Time","middle vocational","143","0.0349278732755798","0.0293567611570042","0.0404989853941554"
"2 on scale 1-7 ","2015","Full Time","vocational + Abi","21","","",""
"2 on scale 1-7 ","2015","Full Time","higher vocational","28","","",""
"2 on scale 1-7 ","2015","Full Time","higher education","51","0.0237794708437664","0.0181157641521747","0.0294431775353581"
"2 on scale 1-7 ","2015","Part Time","in school","3","","",""
"2 on scale 1-7 ","2015","Part Time","inadequately","","","",""
"2 on scale 1-7 ","2015","Part Time","general elemantary","29","","",""
"2 on scale 1-7 ","2015","Part Time","middle vocational","129","0.0334258042013062","0.0273544570819413","0.039497151320671"
"2 on scale 1-7 ","2015","Part Time","vocational + Abi","25","","",""
"2 on scale 1-7 ","2015","Part Time","higher vocational","10","","",""
"2 on scale 1-7 ","2015","Part Time","higher education","40","0.0270178531246455","0.0191029896819248","0.0349327165673661"
"2 on scale 1-7 ","2015","Not Working","in school","10","","",""
"2 on scale 1-7 ","2015","Not Working","inadequately","21","","",""
"2 on scale 1-7 ","2015","Not Working","general elemantary","65","0.0381382856876244","0.0286308819578361","0.0476456894174127"
"2 on scale 1-7 ","2015","Not Working","middle vocational","152","0.0363527813598461","0.0309446176111104","0.0417609451085819"
"2 on scale 1-7 ","2015","Not Working","vocational + Abi","19","","",""
"2 on scale 1-7 ","2015","Not Working","higher vocational","6","","",""
"2 on scale 1-7 ","2015","Not Working","higher education","51","0.0325952469082849","0.0248360754493316","0.0403544183672382"
"3 on scale 1-7 ","2015","Full Time","in school","","","",""
"3 on scale 1-7 ","2015","Full Time","inadequately","5","","",""
"3 on scale 1-7 ","2015","Full Time","general elemantary","30","0.0531516146288583","0.0361775722014476","0.070125657056269"
"3 on scale 1-7 ","2015","Full Time","middle vocational","253","0.0604897175026174","0.0532559009983052","0.0677235340069297"
"3 on scale 1-7 ","2015","Full Time","vocational + Abi","39","0.0435556301553931","0.0301161262357544","0.0569951340750318"
"3 on scale 1-7 ","2015","Full Time","higher vocational","40","0.0590168090882673","0.0421514242948108","0.0758821938817239"
"3 on scale 1-7 ","2015","Full Time","higher education","111","0.0355644270120927","0.0286799617718457","0.0424488922523397"
"3 on scale 1-7 ","2015","Part Time","in school","6","","",""
"3 on scale 1-7 ","2015","Part Time","inadequately","6","","",""
"3 on scale 1-7 ","2015","Part Time","general elemantary","44","0.0716683812099168","0.0523804747418574","0.0909562876779762"
"3 on scale 1-7 ","2015","Part Time","middle vocational","226","0.0615401492946792","0.0534228108425833","0.069657487746775"
"3 on scale 1-7 ","2015","Part Time","vocational + Abi","45","0.0591749122660322","0.0419878336262533","0.076361990905811"
"3 on scale 1-7 ","2015","Part Time","higher vocational","23","","",""
"3 on scale 1-7 ","2015","Part Time","higher education","64","0.035339539000683","0.0263262509355651","0.0443528270658008"
"3 on scale 1-7 ","2015","Not Working","in school","17","","",""
"3 on scale 1-7 ","2015","Not Working","inadequately","22","","",""
"3 on scale 1-7 ","2015","Not Working","general elemantary","102","0.0700745211626278","0.0574029876550605","0.082746054670195"
"3 on scale 1-7 ","2015","Not Working","middle vocational","241","0.0548223530270657","0.0482449033893518","0.0613998026647795"
"3 on scale 1-7 ","2015","Not Working","vocational + Abi","17","","",""
"3 on scale 1-7 ","2015","Not Working","higher vocational","24","","",""
"3 on scale 1-7 ","2015","Not Working","higher education","78","0.0409209884847502","0.0322646475245392","0.0495773294449611"
"4 on scale 1-7","2015","Full Time","in school","","","",""
"4 on scale 1-7","2015","Full Time","inadequately","9","","",""
"4 on scale 1-7","2015","Full Time","general elemantary","97","0.12471164702353","0.0997130340354113","0.149710260011649"
"4 on scale 1-7","2015","Full Time","middle vocational","653","0.155787035050221","0.144782603690611","0.16679146640983"
"4 on scale 1-7","2015","Full Time","vocational + Abi","139","0.163322101666675","0.138981413170945","0.187662790162404"
"4 on scale 1-7","2015","Full Time","higher vocational","105","0.133026332327583","0.108721690717371","0.157330973937795"
"4 on scale 1-7","2015","Full Time","higher education","318","0.100034381537204","0.0888808269286446","0.111187936145764"
"4 on scale 1-7","2015","Part Time","in school","10","","",""
"4 on scale 1-7","2015","Part Time","inadequately","21","","",""
"4 on scale 1-7","2015","Part Time","general elemantary","107","0.153829330168415","0.126850800258559","0.180807860078271"
"4 on scale 1-7","2015","Part Time","middle vocational","548","0.165097756433104","0.152557254119384","0.177638258746823"
"4 on scale 1-7","2015","Part Time","vocational + Abi","106","0.152862492604502","0.126650126093408","0.179074859115595"
"4 on scale 1-7","2015","Part Time","higher vocational","53","0.138263739848616","0.101840390680152","0.174687089017079"
"4 on scale 1-7","2015","Part Time","higher education","187","0.107762564536838","0.0926255665963725","0.122899562477304"
"4 on scale 1-7","2015","Not Working","in school","58","0.172364122891365","0.12962451289957","0.21510373288316"
"4 on scale 1-7","2015","Not Working","inadequately","56","0.190256092072654","0.148350086037113","0.232162098108195"
"4 on scale 1-7","2015","Not Working","general elemantary","254","0.176389213405371","0.157469173062845","0.195309253747897"
"4 on scale 1-7","2015","Not Working","middle vocational","721","0.161257374180477","0.15063073037507","0.171884017985885"
"4 on scale 1-7","2015","Not Working","vocational + Abi","83","0.137386870507938","0.108161156236702","0.166612584779174"
"4 on scale 1-7","2015","Not Working","higher vocational","69","0.140449437130827","0.108021112472408","0.172877761789247"
"4 on scale 1-7","2015","Not Working","higher education","256","0.124617073832124","0.110185226922609","0.139048920741638"
"5 on scale 1-7","2015","Full Time","in school","1","","",""
"5 on scale 1-7","2015","Full Time","inadequately","17","","",""
"5 on scale 1-7","2015","Full Time","general elemantary","128","0.212016133751901","0.181089692429735","0.242942575074068"
"5 on scale 1-7","2015","Full Time","middle vocational","911","0.212053667900234","0.199650084969942","0.224457250830527"
"5 on scale 1-7","2015","Full Time","vocational + Abi","193","0.2103781867686","0.183540742691069","0.23721563084613"
"5 on scale 1-7","2015","Full Time","higher vocational","192","0.237856202873013","0.207384750140882","0.268327655605144"
"5 on scale 1-7","2015","Full Time","higher education","681","0.273693840071998","0.257120193694215","0.290267486449782"
"5 on scale 1-7","2015","Part Time","in school","20","","",""
"5 on scale 1-7","2015","Part Time","inadequately","12","","",""
"5 on scale 1-7","2015","Part Time","general elemantary","124","0.183408501057719","0.154469610294068","0.21234739182137"
"5 on scale 1-7","2015","Part Time","middle vocational","746","0.238747824885443","0.224347890343676","0.253147759427211"
"5 on scale 1-7","2015","Part Time","vocational + Abi","165","0.229031100091734","0.198422429525905","0.259639770657563"
"5 on scale 1-7","2015","Part Time","higher vocational","80","0.220365292472312","0.176627614476299","0.264102970468325"
"5 on scale 1-7","2015","Part Time","higher education","415","0.257169106440375","0.23583276518572","0.278505447695029"
"5 on scale 1-7","2015","Not Working","in school","63","0.214312233635392","0.167878250374199","0.260746216896584"
"5 on scale 1-7","2015","Not Working","inadequately","61","0.159506515517902","0.120414367900976","0.198598663134828"
"5 on scale 1-7","2015","Not Working","general elemantary","303","0.193604676197858","0.173991092406553","0.213218259989163"
"5 on scale 1-7","2015","Not Working","middle vocational","950","0.203839401199808","0.192199041992729","0.215479760406886"
"5 on scale 1-7","2015","Not Working","vocational + Abi","112","0.262271528996242","0.224928603964243","0.29961445402824"
"5 on scale 1-7","2015","Not Working","higher vocational","94","0.24565849729889","0.20548138739501","0.285835607202769"
"5 on scale 1-7","2015","Not Working","higher education","405","0.202826522500646","0.185256476616501","0.22039656838479"
"6 on scale 1-7","2015","Full Time","in school","1","","",""
"6 on scale 1-7","2015","Full Time","inadequately","13","","",""
"6 on scale 1-7","2015","Full Time","general elemantary","171","0.254411881378001","0.221458118295635","0.287365644460367"
"6 on scale 1-7","2015","Full Time","middle vocational","1120","0.272717420159383","0.259203418318323","0.286231422000442"
"6 on scale 1-7","2015","Full Time","vocational + Abi","278","0.365358276245398","0.333651286269726","0.39706526622107"
"6 on scale 1-7","2015","Full Time","higher vocational","227","0.325545556670422","0.292010452830461","0.359080660510382"
"6 on scale 1-7","2015","Full Time","higher education","1017","0.37093319222595","0.35297668242614","0.388889702025761"
"6 on scale 1-7","2015","Part Time","in school","24","","",""
"6 on scale 1-7","2015","Part Time","inadequately","16","","",""
"6 on scale 1-7","2015","Part Time","general elemantary","157","0.234385287012962","0.202708579754105","0.26606199427182"
"6 on scale 1-7","2015","Part Time","middle vocational","894","0.255523497763749","0.240791302988101","0.270255692539397"
"6 on scale 1-7","2015","Part Time","vocational + Abi","190","0.261782955603629","0.22976146640965","0.293804444797607"
"6 on scale 1-7","2015","Part Time","higher vocational","92","0.226269077723362","0.182117510535877","0.270420644910846"
"6 on scale 1-7","2015","Part Time","higher education","576","0.353514470267579","0.330177279614084","0.376851660921074"
"6 on scale 1-7","2015","Not Working","in school","81","0.275979645039122","0.225397018395664","0.326562271682581"
"6 on scale 1-7","2015","Not Working","inadequately","55","0.14816258202973","0.110232763398837","0.186092400660623"
"6 on scale 1-7","2015","Not Working","general elemantary","338","0.230293007252013","0.209393881220258","0.251192133283767"
"6 on scale 1-7","2015","Not Working","middle vocational","1191","0.258218380931547","0.245572369064608","0.270864392798487"
"6 on scale 1-7","2015","Not Working","vocational + Abi","118","0.223330456834993","0.187973359748941","0.258687553921044"
"6 on scale 1-7","2015","Not Working","higher vocational","145","0.314850817269348","0.271502346543456","0.358199287995239"
"6 on scale 1-7","2015","Not Working","higher education","635","0.304963513012627","0.284846576477649","0.325080449547605"
"7 Strongly agree","2015","Full Time","in school","","","",""
"7 Strongly agree","2015","Full Time","inadequately","31","0.333619675920924","0.230938107828854","0.436301244012995"
"7 Strongly agree","2015","Full Time","general elemantary","198","0.297427126926714","0.262839337398841","0.332014916454588"
"7 Strongly agree","2015","Full Time","middle vocational","990","0.235570859432673","0.222694136785669","0.248447582079676"
"7 Strongly agree","2015","Full Time","vocational + Abi","200","0.185115620455107","0.159541496840599","0.210689744069614"
"7 Strongly agree","2015","Full Time","higher vocational","147","0.197895815135327","0.169382274043745","0.226409356226909"
"7 Strongly agree","2015","Full Time","higher education","586","0.1896461328751","0.175073600018061","0.204218665732139"
"7 Strongly agree","2015","Part Time","in school","9","","",""
"7 Strongly agree","2015","Part Time","inadequately","32","0.340817876684343","0.242893519346682","0.438742234022005"
"7 Strongly agree","2015","Part Time","general elemantary","193","0.29013130388215","0.25619566498954","0.32406694277476"
"7 Strongly agree","2015","Part Time","middle vocational","744","0.224449573691134","0.210356979516255","0.238542167866012"
"7 Strongly agree","2015","Part Time","vocational + Abi","177","0.249433915138072","0.217916468377226","0.280951361898917"
"7 Strongly agree","2015","Part Time","higher vocational","79","0.248378343577041","0.202785671157151","0.29397101599693"
"7 Strongly agree","2015","Part Time","higher education","306","0.199669941016488","0.180155483564468","0.219184398468509"
"7 Strongly agree","2015","Not Working","in school","65","0.182941682580861","0.139192461426535","0.226690903735186"
"7 Strongly agree","2015","Not Working","inadequately","93","0.294332394775671","0.24567461784741","0.342990171703931"
"7 Strongly agree","2015","Not Working","general elemantary","411","0.241579991578227","0.220332365971558","0.262827617184897"
"7 Strongly agree","2015","Not Working","middle vocational","1185","0.247087597811056","0.234624681650146","0.259550513971966"
"7 Strongly agree","2015","Not Working","vocational + Abi","171","0.273265032056639","0.235432575161466","0.311097488951811"
"7 Strongly agree","2015","Not Working","higher vocational","95","0.20843262432112","0.170522466895958","0.246342781746282"
"7 Strongly agree","2015","Not Working","higher education","558","0.280243947863593","0.260619615676548","0.299868280050638"
"1 Strongly disagree","2016","Full Time","in school","","","",""
"1 Strongly disagree","2016","Full Time","inadequately","","","",""
"1 Strongly disagree","2016","Full Time","general elemantary","","","",""
"1 Strongly disagree","2016","Full Time","middle vocational","","","",""
"1 Strongly disagree","2016","Full Time","vocational + Abi","","","",""
"1 Strongly disagree","2016","Full Time","higher vocational","","","",""
"1 Strongly disagree","2016","Full Time","higher education","","","",""
"1 Strongly disagree","2016","Part Time","in school","","","",""
"1 Strongly disagree","2016","Part Time","inadequately","","","",""
"1 Strongly disagree","2016","Part Time","general elemantary","","","",""
"1 Strongly disagree","2016","Part Time","middle vocational","","","",""
"1 Strongly disagree","2016","Part Time","vocational + Abi","","","",""
"1 Strongly disagree","2016","Part Time","higher vocational","","","",""
"1 Strongly disagree","2016","Part Time","higher education","","","",""
"1 Strongly disagree","2016","Not Working","in school","","","",""
"1 Strongly disagree","2016","Not Working","inadequately","21","","",""
"1 Strongly disagree","2016","Not Working","general elemantary","8","","",""
"1 Strongly disagree","2016","Not Working","middle vocational","7","","",""
"1 Strongly disagree","2016","Not Working","vocational + Abi","3","","",""
"1 Strongly disagree","2016","Not Working","higher vocational","","","",""
"1 Strongly disagree","2016","Not Working","higher education","3","","",""
"2 on scale 1-7 ","2016","Full Time","in school","","","",""
"2 on scale 1-7 ","2016","Full Time","inadequately","","","",""
"2 on scale 1-7 ","2016","Full Time","general elemantary","","","",""
"2 on scale 1-7 ","2016","Full Time","middle vocational","","","",""
"2 on scale 1-7 ","2016","Full Time","vocational + Abi","","","",""
"2 on scale 1-7 ","2016","Full Time","higher vocational","","","",""
"2 on scale 1-7 ","2016","Full Time","higher education","","","",""
"2 on scale 1-7 ","2016","Part Time","in school","","","",""
"2 on scale 1-7 ","2016","Part Time","inadequately","","","",""
"2 on scale 1-7 ","2016","Part Time","general elemantary","","","",""
"2 on scale 1-7 ","2016","Part Time","middle vocational","","","",""
"2 on scale 1-7 ","2016","Part Time","vocational + Abi","","","",""
"2 on scale 1-7 ","2016","Part Time","higher vocational","","","",""
"2 on scale 1-7 ","2016","Part Time","higher education","","","",""
"2 on scale 1-7 ","2016","Not Working","in school","","","",""
"2 on scale 1-7 ","2016","Not Working","inadequately","8","","",""
"2 on scale 1-7 ","2016","Not Working","general elemantary","9","","",""
"2 on scale 1-7 ","2016","Not Working","middle vocational","5","","",""
"2 on scale 1-7 ","2016","Not Working","vocational + Abi","","","",""
"2 on scale 1-7 ","2016","Not Working","higher vocational","","","",""
"2 on scale 1-7 ","2016","Not Working","higher education","5","","",""
"3 on scale 1-7 ","2016","Full Time","in school","","","",""
