"plh0206i06","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"6 on scale 1-7","2015","lower secondary degree","higher education","41","0.337211438840548","0.258619257607615","0.41580362007348"
"6 on scale 1-7","2015","secondary school degree","in school","","","",""
"6 on scale 1-7","2015","secondary school degree","inadequately","","","",""
"6 on scale 1-7","2015","secondary school degree","general elemantary","194","0.28309569344134","0.251171892108306","0.315019494774374"
"6 on scale 1-7","2015","secondary school degree","middle vocational","1386","0.265395636800436","0.253286971139953","0.277504302460919"
"6 on scale 1-7","2015","secondary school degree","vocational + Abi","","","",""
"6 on scale 1-7","2015","secondary school degree","higher vocational","207","0.325400206290834","0.290185372035323","0.360615040546346"
"6 on scale 1-7","2015","secondary school degree","higher education","206","0.323253941584302","0.286614764869506","0.359893118299098"
"6 on scale 1-7","2015","college entrance qualification","in school","","","",""
"6 on scale 1-7","2015","college entrance qualification","inadequately","","","",""
"6 on scale 1-7","2015","college entrance qualification","general elemantary","","","",""
"6 on scale 1-7","2015","college entrance qualification","middle vocational","331","0.324948512771248","0.296592629772285","0.353304395770212"
"6 on scale 1-7","2015","college entrance qualification","vocational + Abi","422","0.322818196565532","0.298618765336031","0.347017627795034"
"6 on scale 1-7","2015","college entrance qualification","higher vocational","130","0.296482435522599","0.252804670956623","0.340160200088574"
"6 on scale 1-7","2015","college entrance qualification","higher education","1570","0.359080080377624","0.344731312413655","0.373428848341593"
"6 on scale 1-7","2015","Other degree","in school","","","",""
"6 on scale 1-7","2015","Other degree","inadequately","","","",""
"6 on scale 1-7","2015","Other degree","general elemantary","132","0.219443067325315","0.188290311629026","0.250595823021604"
"6 on scale 1-7","2015","Other degree","middle vocational","297","0.249124876461589","0.225403217999342","0.272846534923836"
"6 on scale 1-7","2015","Other degree","vocational + Abi","161","0.25314368748766","0.220676807240697","0.285610567734622"
"6 on scale 1-7","2015","Other degree","higher vocational","","","",""
"6 on scale 1-7","2015","Other degree","higher education","379","0.324569793842099","0.298435495652936","0.350704092031261"
"6 on scale 1-7","2015","no degree/no degree yet","in school","106","0.290497766754298","0.244486883288792","0.336508650219803"
"6 on scale 1-7","2015","no degree/no degree yet","inadequately","77","0.146215469337452","0.113387887874468","0.179043050800436"
"6 on scale 1-7","2015","no degree/no degree yet","general elemantary","","","",""
"6 on scale 1-7","2015","no degree/no degree yet","middle vocational","","","",""
"6 on scale 1-7","2015","no degree/no degree yet","vocational + Abi","","","",""
"6 on scale 1-7","2015","no degree/no degree yet","higher vocational","","","",""
"6 on scale 1-7","2015","no degree/no degree yet","higher education","","","",""
"7 Strongly agree","2015","lower secondary degree","in school","","","",""
"7 Strongly agree","2015","lower secondary degree","inadequately","","","",""
"7 Strongly agree","2015","lower secondary degree","general elemantary","399","0.263015785957998","0.240539769076169","0.285491802839826"
"7 Strongly agree","2015","lower secondary degree","middle vocational","1058","0.238815190053599","0.226228737931881","0.251401642175316"
"7 Strongly agree","2015","lower secondary degree","vocational + Abi","","","",""
"7 Strongly agree","2015","lower secondary degree","higher vocational","72","0.209469045983174","0.166714939325404","0.252223152640945"
"7 Strongly agree","2015","lower secondary degree","higher education","30","0.147201469796501","0.0883008336017159","0.206102105991286"
"7 Strongly agree","2015","secondary school degree","in school","","","",""
"7 Strongly agree","2015","secondary school degree","inadequately","","","",""
"7 Strongly agree","2015","secondary school degree","general elemantary","190","0.240167863418804","0.209896383762114","0.270439343075494"
"7 Strongly agree","2015","secondary school degree","middle vocational","1134","0.225261927263219","0.213805637388581","0.236718217137858"
"7 Strongly agree","2015","secondary school degree","vocational + Abi","","","",""
"7 Strongly agree","2015","secondary school degree","higher vocational","133","0.173913619329087","0.145424884528584","0.202402354129591"
"7 Strongly agree","2015","secondary school degree","higher education","140","0.224834781419901","0.192131614462214","0.257537948377587"
"7 Strongly agree","2015","college entrance qualification","in school","","","",""
"7 Strongly agree","2015","college entrance qualification","inadequately","","","",""
"7 Strongly agree","2015","college entrance qualification","general elemantary","","","",""
"7 Strongly agree","2015","college entrance qualification","middle vocational","219","0.189016638378262","0.165312540086908","0.212720736669617"
"7 Strongly agree","2015","college entrance qualification","vocational + Abi","289","0.194165157507413","0.173692124540986","0.21463819047384"
"7 Strongly agree","2015","college entrance qualification","higher vocational","82","0.215409667480147","0.176092925965728","0.254726408994566"
"7 Strongly agree","2015","college entrance qualification","higher education","846","0.202393484870491","0.190376107987833","0.214410861753149"
"7 Strongly agree","2015","Other degree","in school","","","",""
"7 Strongly agree","2015","Other degree","inadequately","","","",""
"7 Strongly agree","2015","Other degree","general elemantary","213","0.306292210935991","0.271595404291849","0.340989017580133"
"7 Strongly agree","2015","Other degree","middle vocational","438","0.361293398268325","0.334946265621914","0.387640530914736"
"7 Strongly agree","2015","Other degree","vocational + Abi","252","0.335818482792129","0.300554271856156","0.371082693728101"
"7 Strongly agree","2015","Other degree","higher vocational","","","",""
"7 Strongly agree","2015","Other degree","higher education","402","0.315343283472938","0.28940777410404","0.341278792841836"
"7 Strongly agree","2015","no degree/no degree yet","in school","74","0.170014996153192","0.131944281643529","0.208085710662856"
"7 Strongly agree","2015","no degree/no degree yet","inadequately","135","0.31976514018224","0.276432706007094","0.363097574357387"
"7 Strongly agree","2015","no degree/no degree yet","general elemantary","","","",""
"7 Strongly agree","2015","no degree/no degree yet","middle vocational","33","0.314836921532546","0.229202439758566","0.400471403306525"
"7 Strongly agree","2015","no degree/no degree yet","vocational + Abi","","","",""
"7 Strongly agree","2015","no degree/no degree yet","higher vocational","","","",""
"7 Strongly agree","2015","no degree/no degree yet","higher education","","","",""
"1 Strongly disagree","2016","lower secondary degree","in school","","","",""
"1 Strongly disagree","2016","lower secondary degree","inadequately","","","",""
"1 Strongly disagree","2016","lower secondary degree","general elemantary","","","",""
"1 Strongly disagree","2016","lower secondary degree","middle vocational","","","",""
"1 Strongly disagree","2016","lower secondary degree","vocational + Abi","","","",""
"1 Strongly disagree","2016","lower secondary degree","higher vocational","","","",""
"1 Strongly disagree","2016","lower secondary degree","higher education","","","",""
"1 Strongly disagree","2016","secondary school degree","in school","","","",""
"1 Strongly disagree","2016","secondary school degree","inadequately","","","",""
"1 Strongly disagree","2016","secondary school degree","general elemantary","","","",""
"1 Strongly disagree","2016","secondary school degree","middle vocational","","","",""
"1 Strongly disagree","2016","secondary school degree","vocational + Abi","","","",""
"1 Strongly disagree","2016","secondary school degree","higher vocational","","","",""
"1 Strongly disagree","2016","secondary school degree","higher education","","","",""
"1 Strongly disagree","2016","college entrance qualification","in school","","","",""
"1 Strongly disagree","2016","college entrance qualification","inadequately","","","",""
"1 Strongly disagree","2016","college entrance qualification","general elemantary","","","",""
"1 Strongly disagree","2016","college entrance qualification","middle vocational","","","",""
"1 Strongly disagree","2016","college entrance qualification","vocational + Abi","","","",""
"1 Strongly disagree","2016","college entrance qualification","higher vocational","","","",""
"1 Strongly disagree","2016","college entrance qualification","higher education","","","",""
"1 Strongly disagree","2016","Other degree","in school","","","",""
"1 Strongly disagree","2016","Other degree","inadequately","","","",""
"1 Strongly disagree","2016","Other degree","general elemantary","","","",""
"1 Strongly disagree","2016","Other degree","middle vocational","","","",""
"1 Strongly disagree","2016","Other degree","vocational + Abi","","","",""
"1 Strongly disagree","2016","Other degree","higher vocational","","","",""
"1 Strongly disagree","2016","Other degree","higher education","","","",""
"1 Strongly disagree","2016","no degree/no degree yet","in school","","","",""
"1 Strongly disagree","2016","no degree/no degree yet","inadequately","","","",""
"1 Strongly disagree","2016","no degree/no degree yet","general elemantary","","","",""
"1 Strongly disagree","2016","no degree/no degree yet","middle vocational","","","",""
"1 Strongly disagree","2016","no degree/no degree yet","vocational + Abi","","","",""
"1 Strongly disagree","2016","no degree/no degree yet","higher vocational","","","",""
"1 Strongly disagree","2016","no degree/no degree yet","higher education","","","",""
"2 on scale 1-7 ","2016","lower secondary degree","in school","","","",""
"2 on scale 1-7 ","2016","lower secondary degree","inadequately","","","",""
"2 on scale 1-7 ","2016","lower secondary degree","general elemantary","","","",""
"2 on scale 1-7 ","2016","lower secondary degree","middle vocational","","","",""
"2 on scale 1-7 ","2016","lower secondary degree","vocational + Abi","","","",""
"2 on scale 1-7 ","2016","lower secondary degree","higher vocational","","","",""
"2 on scale 1-7 ","2016","lower secondary degree","higher education","","","",""
"2 on scale 1-7 ","2016","secondary school degree","in school","","","",""
"2 on scale 1-7 ","2016","secondary school degree","inadequately","","","",""
"2 on scale 1-7 ","2016","secondary school degree","general elemantary","","","",""
"2 on scale 1-7 ","2016","secondary school degree","middle vocational","","","",""
"2 on scale 1-7 ","2016","secondary school degree","vocational + Abi","","","",""
"2 on scale 1-7 ","2016","secondary school degree","higher vocational","","","",""
"2 on scale 1-7 ","2016","secondary school degree","higher education","","","",""
"2 on scale 1-7 ","2016","college entrance qualification","in school","","","",""
"2 on scale 1-7 ","2016","college entrance qualification","inadequately","","","",""
"2 on scale 1-7 ","2016","college entrance qualification","general elemantary","","","",""
"2 on scale 1-7 ","2016","college entrance qualification","middle vocational","","","",""
"2 on scale 1-7 ","2016","college entrance qualification","vocational + Abi","","","",""
"2 on scale 1-7 ","2016","college entrance qualification","higher vocational","","","",""
"2 on scale 1-7 ","2016","college entrance qualification","higher education","","","",""
"2 on scale 1-7 ","2016","Other degree","in school","","","",""
"2 on scale 1-7 ","2016","Other degree","inadequately","","","",""
"2 on scale 1-7 ","2016","Other degree","general elemantary","","","",""
"2 on scale 1-7 ","2016","Other degree","middle vocational","","","",""
"2 on scale 1-7 ","2016","Other degree","vocational + Abi","","","",""
"2 on scale 1-7 ","2016","Other degree","higher vocational","","","",""
"2 on scale 1-7 ","2016","Other degree","higher education","","","",""
"2 on scale 1-7 ","2016","no degree/no degree yet","in school","","","",""
"2 on scale 1-7 ","2016","no degree/no degree yet","inadequately","","","",""
"2 on scale 1-7 ","2016","no degree/no degree yet","general elemantary","","","",""
"2 on scale 1-7 ","2016","no degree/no degree yet","middle vocational","","","",""
"2 on scale 1-7 ","2016","no degree/no degree yet","vocational + Abi","","","",""
"2 on scale 1-7 ","2016","no degree/no degree yet","higher vocational","","","",""
"2 on scale 1-7 ","2016","no degree/no degree yet","higher education","","","",""
"3 on scale 1-7 ","2016","lower secondary degree","in school","","","",""
"3 on scale 1-7 ","2016","lower secondary degree","inadequately","","","",""
"3 on scale 1-7 ","2016","lower secondary degree","general elemantary","","","",""
"3 on scale 1-7 ","2016","lower secondary degree","middle vocational","","","",""
"3 on scale 1-7 ","2016","lower secondary degree","vocational + Abi","","","",""
"3 on scale 1-7 ","2016","lower secondary degree","higher vocational","","","",""
"3 on scale 1-7 ","2016","lower secondary degree","higher education","","","",""
"3 on scale 1-7 ","2016","secondary school degree","in school","","","",""
"3 on scale 1-7 ","2016","secondary school degree","inadequately","","","",""
"3 on scale 1-7 ","2016","secondary school degree","general elemantary","","","",""
"3 on scale 1-7 ","2016","secondary school degree","middle vocational","","","",""
"3 on scale 1-7 ","2016","secondary school degree","vocational + Abi","","","",""
"3 on scale 1-7 ","2016","secondary school degree","higher vocational","","","",""
"3 on scale 1-7 ","2016","secondary school degree","higher education","","","",""
"3 on scale 1-7 ","2016","college entrance qualification","in school","","","",""
"3 on scale 1-7 ","2016","college entrance qualification","inadequately","","","",""
"3 on scale 1-7 ","2016","college entrance qualification","general elemantary","","","",""
"3 on scale 1-7 ","2016","college entrance qualification","middle vocational","","","",""
"3 on scale 1-7 ","2016","college entrance qualification","vocational + Abi","","","",""
"3 on scale 1-7 ","2016","college entrance qualification","higher vocational","","","",""
"3 on scale 1-7 ","2016","college entrance qualification","higher education","","","",""
"3 on scale 1-7 ","2016","Other degree","in school","","","",""
"3 on scale 1-7 ","2016","Other degree","inadequately","","","",""
"3 on scale 1-7 ","2016","Other degree","general elemantary","","","",""
"3 on scale 1-7 ","2016","Other degree","middle vocational","","","",""
"3 on scale 1-7 ","2016","Other degree","vocational + Abi","","","",""
"3 on scale 1-7 ","2016","Other degree","higher vocational","","","",""
"3 on scale 1-7 ","2016","Other degree","higher education","","","",""
"3 on scale 1-7 ","2016","no degree/no degree yet","in school","","","",""
"3 on scale 1-7 ","2016","no degree/no degree yet","inadequately","","","",""
"3 on scale 1-7 ","2016","no degree/no degree yet","general elemantary","","","",""
"3 on scale 1-7 ","2016","no degree/no degree yet","middle vocational","","","",""
"3 on scale 1-7 ","2016","no degree/no degree yet","vocational + Abi","","","",""
"3 on scale 1-7 ","2016","no degree/no degree yet","higher vocational","","","",""
"3 on scale 1-7 ","2016","no degree/no degree yet","higher education","","","",""
"4 on scale 1-7","2016","lower secondary degree","in school","","","",""
"4 on scale 1-7","2016","lower secondary degree","inadequately","","","",""
"4 on scale 1-7","2016","lower secondary degree","general elemantary","","","",""
"4 on scale 1-7","2016","lower secondary degree","middle vocational","","","",""
"4 on scale 1-7","2016","lower secondary degree","vocational + Abi","","","",""
"4 on scale 1-7","2016","lower secondary degree","higher vocational","","","",""
"4 on scale 1-7","2016","lower secondary degree","higher education","","","",""
"4 on scale 1-7","2016","secondary school degree","in school","","","",""
"4 on scale 1-7","2016","secondary school degree","inadequately","","","",""
"4 on scale 1-7","2016","secondary school degree","general elemantary","","","",""
"4 on scale 1-7","2016","secondary school degree","middle vocational","","","",""
"4 on scale 1-7","2016","secondary school degree","vocational + Abi","","","",""
"4 on scale 1-7","2016","secondary school degree","higher vocational","","","",""
"4 on scale 1-7","2016","secondary school degree","higher education","","","",""
"4 on scale 1-7","2016","college entrance qualification","in school","","","",""
"4 on scale 1-7","2016","college entrance qualification","inadequately","","","",""
"4 on scale 1-7","2016","college entrance qualification","general elemantary","","","",""
"4 on scale 1-7","2016","college entrance qualification","middle vocational","","","",""
"4 on scale 1-7","2016","college entrance qualification","vocational + Abi","","","",""
"4 on scale 1-7","2016","college entrance qualification","higher vocational","","","",""
"4 on scale 1-7","2016","college entrance qualification","higher education","","","",""
"4 on scale 1-7","2016","Other degree","in school","","","",""
"4 on scale 1-7","2016","Other degree","inadequately","","","",""
"4 on scale 1-7","2016","Other degree","general elemantary","","","",""
"4 on scale 1-7","2016","Other degree","middle vocational","37","0.0610459759168565","0.043606658108016","0.078485293725697"
"4 on scale 1-7","2016","Other degree","vocational + Abi","","","",""
"4 on scale 1-7","2016","Other degree","higher vocational","","","",""
"4 on scale 1-7","2016","Other degree","higher education","","","",""
"4 on scale 1-7","2016","no degree/no degree yet","in school","","","",""
"4 on scale 1-7","2016","no degree/no degree yet","inadequately","58","0.0728231664338513","0.0597429612816725","0.0859033715860301"
"4 on scale 1-7","2016","no degree/no degree yet","general elemantary","","","",""
"4 on scale 1-7","2016","no degree/no degree yet","middle vocational","","","",""
"4 on scale 1-7","2016","no degree/no degree yet","vocational + Abi","","","",""
"4 on scale 1-7","2016","no degree/no degree yet","higher vocational","","","",""
"4 on scale 1-7","2016","no degree/no degree yet","higher education","","","",""
"5 on scale 1-7","2016","lower secondary degree","in school","","","",""
"5 on scale 1-7","2016","lower secondary degree","inadequately","","","",""
"5 on scale 1-7","2016","lower secondary degree","general elemantary","","","",""
"5 on scale 1-7","2016","lower secondary degree","middle vocational","","","",""
"5 on scale 1-7","2016","lower secondary degree","vocational + Abi","","","",""
"5 on scale 1-7","2016","lower secondary degree","higher vocational","","","",""
"5 on scale 1-7","2016","lower secondary degree","higher education","","","",""
"5 on scale 1-7","2016","secondary school degree","in school","","","",""
"5 on scale 1-7","2016","secondary school degree","inadequately","","","",""
"5 on scale 1-7","2016","secondary school degree","general elemantary","","","",""
"5 on scale 1-7","2016","secondary school degree","middle vocational","","","",""
"5 on scale 1-7","2016","secondary school degree","vocational + Abi","","","",""
"5 on scale 1-7","2016","secondary school degree","higher vocational","","","",""
"5 on scale 1-7","2016","secondary school degree","higher education","","","",""
"5 on scale 1-7","2016","college entrance qualification","in school","","","",""
"5 on scale 1-7","2016","college entrance qualification","inadequately","","","",""
"5 on scale 1-7","2016","college entrance qualification","general elemantary","","","",""
"5 on scale 1-7","2016","college entrance qualification","middle vocational","","","",""
"5 on scale 1-7","2016","college entrance qualification","vocational + Abi","","","",""
"5 on scale 1-7","2016","college entrance qualification","higher vocational","","","",""
"5 on scale 1-7","2016","college entrance qualification","higher education","","","",""
"5 on scale 1-7","2016","Other degree","in school","","","",""
"5 on scale 1-7","2016","Other degree","inadequately","","","",""
"5 on scale 1-7","2016","Other degree","general elemantary","51","0.0804646758200046","0.061448479178375","0.0994808724616343"
"5 on scale 1-7","2016","Other degree","middle vocational","53","0.0604080676813456","0.0430542144790077","0.0777619208836836"
"5 on scale 1-7","2016","Other degree","vocational + Abi","","","",""
"5 on scale 1-7","2016","Other degree","higher vocational","","","",""
"5 on scale 1-7","2016","Other degree","higher education","70","0.120615307834534","0.0968430121123792","0.14438760355669"
"5 on scale 1-7","2016","no degree/no degree yet","in school","","","",""
"5 on scale 1-7","2016","no degree/no degree yet","inadequately","97","0.106371408546344","0.0908514887291056","0.121891328363582"
"5 on scale 1-7","2016","no degree/no degree yet","general elemantary","","","",""
"5 on scale 1-7","2016","no degree/no degree yet","middle vocational","","","",""
"5 on scale 1-7","2016","no degree/no degree yet","vocational + Abi","","","",""
"5 on scale 1-7","2016","no degree/no degree yet","higher vocational","","","",""
"5 on scale 1-7","2016","no degree/no degree yet","higher education","","","",""
"6 on scale 1-7","2016","lower secondary degree","in school","","","",""
"6 on scale 1-7","2016","lower secondary degree","inadequately","","","",""
"6 on scale 1-7","2016","lower secondary degree","general elemantary","","","",""
"6 on scale 1-7","2016","lower secondary degree","middle vocational","","","",""
"6 on scale 1-7","2016","lower secondary degree","vocational + Abi","","","",""
"6 on scale 1-7","2016","lower secondary degree","higher vocational","","","",""
"6 on scale 1-7","2016","lower secondary degree","higher education","","","",""
"6 on scale 1-7","2016","secondary school degree","in school","","","",""
"6 on scale 1-7","2016","secondary school degree","inadequately","","","",""
"6 on scale 1-7","2016","secondary school degree","general elemantary","","","",""
"6 on scale 1-7","2016","secondary school degree","middle vocational","","","",""
"6 on scale 1-7","2016","secondary school degree","vocational + Abi","","","",""
"6 on scale 1-7","2016","secondary school degree","higher vocational","","","",""
"6 on scale 1-7","2016","secondary school degree","higher education","","","",""
"6 on scale 1-7","2016","college entrance qualification","in school","","","",""
"6 on scale 1-7","2016","college entrance qualification","inadequately","","","",""
"6 on scale 1-7","2016","college entrance qualification","general elemantary","","","",""
"6 on scale 1-7","2016","college entrance qualification","middle vocational","","","",""
"6 on scale 1-7","2016","college entrance qualification","vocational + Abi","","","",""
"6 on scale 1-7","2016","college entrance qualification","higher vocational","","","",""
"6 on scale 1-7","2016","college entrance qualification","higher education","","","",""
"6 on scale 1-7","2016","Other degree","in school","","","",""
"6 on scale 1-7","2016","Other degree","inadequately","","","",""
"6 on scale 1-7","2016","Other degree","general elemantary","100","0.122430920448248","0.0995157531805024","0.145346087715994"
"6 on scale 1-7","2016","Other degree","middle vocational","90","0.199652912973767","0.170535296744208","0.228770529203326"
"6 on scale 1-7","2016","Other degree","vocational + Abi","","","",""
"6 on scale 1-7","2016","Other degree","higher vocational","","","",""
"6 on scale 1-7","2016","Other degree","higher education","97","0.187988028684931","0.159469522609715","0.216506534760147"
"6 on scale 1-7","2016","no degree/no degree yet","in school","","","",""
"6 on scale 1-7","2016","no degree/no degree yet","inadequately","168","0.12680019975171","0.110050181944928","0.143550217558491"
"6 on scale 1-7","2016","no degree/no degree yet","general elemantary","","","",""
"6 on scale 1-7","2016","no degree/no degree yet","middle vocational","","","",""
"6 on scale 1-7","2016","no degree/no degree yet","vocational + Abi","","","",""
"6 on scale 1-7","2016","no degree/no degree yet","higher vocational","","","",""
"6 on scale 1-7","2016","no degree/no degree yet","higher education","","","",""
"7 Strongly agree","2016","lower secondary degree","in school","","","",""
"7 Strongly agree","2016","lower secondary degree","inadequately","","","",""
"7 Strongly agree","2016","lower secondary degree","general elemantary","","","",""
"7 Strongly agree","2016","lower secondary degree","middle vocational","","","",""
"7 Strongly agree","2016","lower secondary degree","vocational + Abi","","","",""
"7 Strongly agree","2016","lower secondary degree","higher vocational","","","",""
"7 Strongly agree","2016","lower secondary degree","higher education","","","",""
"7 Strongly agree","2016","secondary school degree","in school","","","",""
"7 Strongly agree","2016","secondary school degree","inadequately","","","",""
"7 Strongly agree","2016","secondary school degree","general elemantary","","","",""
"7 Strongly agree","2016","secondary school degree","middle vocational","","","",""
"7 Strongly agree","2016","secondary school degree","vocational + Abi","","","",""
"7 Strongly agree","2016","secondary school degree","higher vocational","","","",""
"7 Strongly agree","2016","secondary school degree","higher education","","","",""
"7 Strongly agree","2016","college entrance qualification","in school","","","",""
"7 Strongly agree","2016","college entrance qualification","inadequately","","","",""
"7 Strongly agree","2016","college entrance qualification","general elemantary","","","",""
"7 Strongly agree","2016","college entrance qualification","middle vocational","","","",""
"7 Strongly agree","2016","college entrance qualification","vocational + Abi","","","",""
"7 Strongly agree","2016","college entrance qualification","higher vocational","","","",""
"7 Strongly agree","2016","college entrance qualification","higher education","","","",""
"7 Strongly agree","2016","Other degree","in school","","","",""
"7 Strongly agree","2016","Other degree","inadequately","","","",""
"7 Strongly agree","2016","Other degree","general elemantary","589","0.688653336796799","0.656282102890166","0.721024570703432"
"7 Strongly agree","2016","Other degree","middle vocational","527","0.578232435276357","0.542260266567639","0.614204603985074"
"7 Strongly agree","2016","Other degree","vocational + Abi","64","0.248631553626439","0.16786038865496","0.329402718597918"
"7 Strongly agree","2016","Other degree","higher vocational","","","",""
"7 Strongly agree","2016","Other degree","higher education","508","0.556181462685789","0.519916149488091","0.592446775883487"
"7 Strongly agree","2016","no degree/no degree yet","in school","","","",""
"7 Strongly agree","2016","no degree/no degree yet","inadequately","1152","0.64754369618285","0.623495324722917","0.671592067642784"
"7 Strongly agree","2016","no degree/no degree yet","general elemantary","","","",""
"7 Strongly agree","2016","no degree/no degree yet","middle vocational","","","",""
"7 Strongly agree","2016","no degree/no degree yet","vocational + Abi","","","",""
"7 Strongly agree","2016","no degree/no degree yet","higher vocational","","","",""
"7 Strongly agree","2016","no degree/no degree yet","higher education","","","",""
"1 Strongly disagree","2017","lower secondary degree","in school","","","",""
"1 Strongly disagree","2017","lower secondary degree","inadequately","","","",""
"1 Strongly disagree","2017","lower secondary degree","general elemantary","","","",""
"1 Strongly disagree","2017","lower secondary degree","middle vocational","","","",""
"1 Strongly disagree","2017","lower secondary degree","vocational + Abi","","","",""
"1 Strongly disagree","2017","lower secondary degree","higher vocational","","","",""
"1 Strongly disagree","2017","lower secondary degree","higher education","","","",""
"1 Strongly disagree","2017","secondary school degree","in school","","","",""
"1 Strongly disagree","2017","secondary school degree","inadequately","","","",""
"1 Strongly disagree","2017","secondary school degree","general elemantary","","","",""
"1 Strongly disagree","2017","secondary school degree","middle vocational","","","",""
"1 Strongly disagree","2017","secondary school degree","vocational + Abi","","","",""
"1 Strongly disagree","2017","secondary school degree","higher vocational","","","",""
"1 Strongly disagree","2017","secondary school degree","higher education","","","",""
"1 Strongly disagree","2017","college entrance qualification","in school","","","",""
"1 Strongly disagree","2017","college entrance qualification","inadequately","","","",""
"1 Strongly disagree","2017","college entrance qualification","general elemantary","","","",""
"1 Strongly disagree","2017","college entrance qualification","middle vocational","","","",""
"1 Strongly disagree","2017","college entrance qualification","vocational + Abi","","","",""
"1 Strongly disagree","2017","college entrance qualification","higher vocational","","","",""
"1 Strongly disagree","2017","college entrance qualification","higher education","","","",""
"1 Strongly disagree","2017","Other degree","in school","","","",""
"1 Strongly disagree","2017","Other degree","inadequately","","","",""
"1 Strongly disagree","2017","Other degree","general elemantary","","","",""
"1 Strongly disagree","2017","Other degree","middle vocational","","","",""
"1 Strongly disagree","2017","Other degree","vocational + Abi","","","",""
"1 Strongly disagree","2017","Other degree","higher vocational","","","",""
"1 Strongly disagree","2017","Other degree","higher education","","","",""
"1 Strongly disagree","2017","no degree/no degree yet","in school","","","",""
"1 Strongly disagree","2017","no degree/no degree yet","inadequately","","","",""
"1 Strongly disagree","2017","no degree/no degree yet","general elemantary","","","",""
"1 Strongly disagree","2017","no degree/no degree yet","middle vocational","","","",""
"1 Strongly disagree","2017","no degree/no degree yet","vocational + Abi","","","",""
"1 Strongly disagree","2017","no degree/no degree yet","higher vocational","","","",""
"1 Strongly disagree","2017","no degree/no degree yet","higher education","","","",""
"2 on scale 1-7 ","2017","lower secondary degree","in school","","","",""
"2 on scale 1-7 ","2017","lower secondary degree","inadequately","","","",""
"2 on scale 1-7 ","2017","lower secondary degree","general elemantary","","","",""
"2 on scale 1-7 ","2017","lower secondary degree","middle vocational","","","",""
"2 on scale 1-7 ","2017","lower secondary degree","vocational + Abi","","","",""
"2 on scale 1-7 ","2017","lower secondary degree","higher vocational","","","",""
"2 on scale 1-7 ","2017","lower secondary degree","higher education","","","",""
"2 on scale 1-7 ","2017","secondary school degree","in school","","","",""
"2 on scale 1-7 ","2017","secondary school degree","inadequately","","","",""
"2 on scale 1-7 ","2017","secondary school degree","general elemantary","","","",""
"2 on scale 1-7 ","2017","secondary school degree","middle vocational","","","",""
"2 on scale 1-7 ","2017","secondary school degree","vocational + Abi","","","",""
"2 on scale 1-7 ","2017","secondary school degree","higher vocational","","","",""
"2 on scale 1-7 ","2017","secondary school degree","higher education","","","",""
"2 on scale 1-7 ","2017","college entrance qualification","in school","","","",""
"2 on scale 1-7 ","2017","college entrance qualification","inadequately","","","",""
"2 on scale 1-7 ","2017","college entrance qualification","general elemantary","","","",""
"2 on scale 1-7 ","2017","college entrance qualification","middle vocational","","","",""
"2 on scale 1-7 ","2017","college entrance qualification","vocational + Abi","","","",""
"2 on scale 1-7 ","2017","college entrance qualification","higher vocational","","","",""
"2 on scale 1-7 ","2017","college entrance qualification","higher education","","","",""
"2 on scale 1-7 ","2017","Other degree","in school","","","",""
"2 on scale 1-7 ","2017","Other degree","inadequately","","","",""
"2 on scale 1-7 ","2017","Other degree","general elemantary","","","",""
"2 on scale 1-7 ","2017","Other degree","middle vocational","","","",""
"2 on scale 1-7 ","2017","Other degree","vocational + Abi","","","",""
"2 on scale 1-7 ","2017","Other degree","higher vocational","","","",""
"2 on scale 1-7 ","2017","Other degree","higher education","","","",""
"2 on scale 1-7 ","2017","no degree/no degree yet","in school","","","",""
"2 on scale 1-7 ","2017","no degree/no degree yet","inadequately","","","",""
"2 on scale 1-7 ","2017","no degree/no degree yet","general elemantary","","","",""
"2 on scale 1-7 ","2017","no degree/no degree yet","middle vocational","","","",""
"2 on scale 1-7 ","2017","no degree/no degree yet","vocational + Abi","","","",""
"2 on scale 1-7 ","2017","no degree/no degree yet","higher vocational","","","",""
"2 on scale 1-7 ","2017","no degree/no degree yet","higher education","","","",""
"3 on scale 1-7 ","2017","lower secondary degree","in school","","","",""
"3 on scale 1-7 ","2017","lower secondary degree","inadequately","","","",""
"3 on scale 1-7 ","2017","lower secondary degree","general elemantary","","","",""
"3 on scale 1-7 ","2017","lower secondary degree","middle vocational","","","",""
"3 on scale 1-7 ","2017","lower secondary degree","vocational + Abi","","","",""
"3 on scale 1-7 ","2017","lower secondary degree","higher vocational","","","",""
"3 on scale 1-7 ","2017","lower secondary degree","higher education","","","",""
"3 on scale 1-7 ","2017","secondary school degree","in school","","","",""
"3 on scale 1-7 ","2017","secondary school degree","inadequately","","","",""
"3 on scale 1-7 ","2017","secondary school degree","general elemantary","","","",""
"3 on scale 1-7 ","2017","secondary school degree","middle vocational","","","",""
"3 on scale 1-7 ","2017","secondary school degree","vocational + Abi","","","",""
"3 on scale 1-7 ","2017","secondary school degree","higher vocational","","","",""
"3 on scale 1-7 ","2017","secondary school degree","higher education","","","",""
"3 on scale 1-7 ","2017","college entrance qualification","in school","","","",""
"3 on scale 1-7 ","2017","college entrance qualification","inadequately","","","",""
"3 on scale 1-7 ","2017","college entrance qualification","general elemantary","","","",""
