"plh0206i06","year","hgtyp1hh","pgcasmin","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2017","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2017","Couple + C. LE 16 ","(3b) higher tertiary education","3","","",""
"1 Strongly disagree","2017","Couple + C. GT 16 ","(0) in school","","","",""
"1 Strongly disagree","2017","Couple + C. GT 16 ","(1a) inadequately completed","1","","",""
"1 Strongly disagree","2017","Couple + C. GT 16 ","(1b) general elementary school","","","",""
"1 Strongly disagree","2017","Couple + C. GT 16 ","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2017","Couple + C. GT 16 ","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2017","Couple + C. GT 16 ","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2017","Couple + C. GT 16 ","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2017","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2017","Couple + C. GT 16 ","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2017","Couple + C. GT 16 ","(3b) higher tertiary education","","","",""
"1 Strongly disagree","2017","Couple + C. LE and GT 16","(0) in school","","","",""
"1 Strongly disagree","2017","Couple + C. LE and GT 16","(1a) inadequately completed","3","","",""
"1 Strongly disagree","2017","Couple + C. LE and GT 16","(1b) general elementary school","2","","",""
"1 Strongly disagree","2017","Couple + C. LE and GT 16","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2017","Couple + C. LE and GT 16","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2017","Couple + C. LE and GT 16","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2017","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2017","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2017","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2017","Couple + C. LE and GT 16","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2017","1-pers.-HH","(0) in school","","","",""
"2 on scale 1-7 ","2017","1-pers.-HH","(1a) inadequately completed","1","","",""
"2 on scale 1-7 ","2017","1-pers.-HH","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2017","1-pers.-HH","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2017","1-pers.-HH","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2017","1-pers.-HH","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2017","1-pers.-HH","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2017","1-pers.-HH","(2c_voc) vocational maturity certificate","1","","",""
"2 on scale 1-7 ","2017","1-pers.-HH","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2017","1-pers.-HH","(3b) higher tertiary education","1","","",""
"2 on scale 1-7 ","2017","(Married) couple without C. ","(0) in school","","","",""
"2 on scale 1-7 ","2017","(Married) couple without C. ","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2017","(Married) couple without C. ","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2017","(Married) couple without C. ","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2017","(Married) couple without C. ","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2017","(Married) couple without C. ","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2017","(Married) couple without C. ","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2017","(Married) couple without C. ","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2017","(Married) couple without C. ","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2017","(Married) couple without C. ","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2017","Single parent ","(0) in school","","","",""
"2 on scale 1-7 ","2017","Single parent ","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2017","Single parent ","(1b) general elementary school","1","","",""
"2 on scale 1-7 ","2017","Single parent ","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2017","Single parent ","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2017","Single parent ","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2017","Single parent ","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2017","Single parent ","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2017","Single parent ","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2017","Single parent ","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2017","Couple + C. LE 16 ","(0) in school","1","","",""
"2 on scale 1-7 ","2017","Couple + C. LE 16 ","(1a) inadequately completed","4","","",""
"2 on scale 1-7 ","2017","Couple + C. LE 16 ","(1b) general elementary school","1","","",""
"2 on scale 1-7 ","2017","Couple + C. LE 16 ","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2017","Couple + C. LE 16 ","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2017","Couple + C. LE 16 ","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2017","Couple + C. LE 16 ","(2c_gen) general maturity certificate","2","","",""
"2 on scale 1-7 ","2017","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2017","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2017","Couple + C. LE 16 ","(3b) higher tertiary education","1","","",""
"2 on scale 1-7 ","2017","Couple + C. GT 16 ","(0) in school","","","",""
"2 on scale 1-7 ","2017","Couple + C. GT 16 ","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2017","Couple + C. GT 16 ","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2017","Couple + C. GT 16 ","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2017","Couple + C. GT 16 ","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2017","Couple + C. GT 16 ","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2017","Couple + C. GT 16 ","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2017","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2017","Couple + C. GT 16 ","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2017","Couple + C. GT 16 ","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2017","Couple + C. LE and GT 16","(0) in school","","","",""
"2 on scale 1-7 ","2017","Couple + C. LE and GT 16","(1a) inadequately completed","1","","",""
"2 on scale 1-7 ","2017","Couple + C. LE and GT 16","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2017","Couple + C. LE and GT 16","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2017","Couple + C. LE and GT 16","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2017","Couple + C. LE and GT 16","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2017","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2017","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2017","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2017","Couple + C. LE and GT 16","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2017","1-pers.-HH","(0) in school","","","",""
"3 on scale 1-7 ","2017","1-pers.-HH","(1a) inadequately completed","3","","",""
"3 on scale 1-7 ","2017","1-pers.-HH","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2017","1-pers.-HH","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2017","1-pers.-HH","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2017","1-pers.-HH","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2017","1-pers.-HH","(2c_gen) general maturity certificate","2","","",""
"3 on scale 1-7 ","2017","1-pers.-HH","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2017","1-pers.-HH","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2017","1-pers.-HH","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2017","(Married) couple without C. ","(0) in school","","","",""
"3 on scale 1-7 ","2017","(Married) couple without C. ","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2017","(Married) couple without C. ","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2017","(Married) couple without C. ","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2017","(Married) couple without C. ","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2017","(Married) couple without C. ","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2017","(Married) couple without C. ","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2017","(Married) couple without C. ","(2c_voc) vocational maturity certificate","1","","",""
"3 on scale 1-7 ","2017","(Married) couple without C. ","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2017","(Married) couple without C. ","(3b) higher tertiary education","1","","",""
"3 on scale 1-7 ","2017","Single parent ","(0) in school","","","",""
"3 on scale 1-7 ","2017","Single parent ","(1a) inadequately completed","2","","",""
"3 on scale 1-7 ","2017","Single parent ","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2017","Single parent ","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2017","Single parent ","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2017","Single parent ","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2017","Single parent ","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2017","Single parent ","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2017","Single parent ","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2017","Single parent ","(3b) higher tertiary education","2","","",""
"3 on scale 1-7 ","2017","Couple + C. LE 16 ","(0) in school","","","",""
"3 on scale 1-7 ","2017","Couple + C. LE 16 ","(1a) inadequately completed","5","","",""
"3 on scale 1-7 ","2017","Couple + C. LE 16 ","(1b) general elementary school","2","","",""
"3 on scale 1-7 ","2017","Couple + C. LE 16 ","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2017","Couple + C. LE 16 ","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2017","Couple + C. LE 16 ","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2017","Couple + C. LE 16 ","(2c_gen) general maturity certificate","3","","",""
"3 on scale 1-7 ","2017","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2017","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2017","Couple + C. LE 16 ","(3b) higher tertiary education","1","","",""
"3 on scale 1-7 ","2017","Couple + C. GT 16 ","(0) in school","","","",""
"3 on scale 1-7 ","2017","Couple + C. GT 16 ","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2017","Couple + C. GT 16 ","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2017","Couple + C. GT 16 ","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2017","Couple + C. GT 16 ","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2017","Couple + C. GT 16 ","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2017","Couple + C. GT 16 ","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2017","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2017","Couple + C. GT 16 ","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2017","Couple + C. GT 16 ","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2017","Couple + C. LE and GT 16","(0) in school","","","",""
"3 on scale 1-7 ","2017","Couple + C. LE and GT 16","(1a) inadequately completed","1","","",""
"3 on scale 1-7 ","2017","Couple + C. LE and GT 16","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2017","Couple + C. LE and GT 16","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2017","Couple + C. LE and GT 16","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2017","Couple + C. LE and GT 16","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2017","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2017","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2017","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2017","Couple + C. LE and GT 16","(3b) higher tertiary education","","","",""
"4 on scale 1-7","2017","1-pers.-HH","(0) in school","","","",""
"4 on scale 1-7","2017","1-pers.-HH","(1a) inadequately completed","8","","",""
"4 on scale 1-7","2017","1-pers.-HH","(1b) general elementary school","5","","",""
"4 on scale 1-7","2017","1-pers.-HH","(1c) basic vocational qualification","","","",""
"4 on scale 1-7","2017","1-pers.-HH","(2b) intermediate general qualification","","","",""
"4 on scale 1-7","2017","1-pers.-HH","(2a) intermediate vocational","","","",""
"4 on scale 1-7","2017","1-pers.-HH","(2c_gen) general maturity certificate","3","","",""
"4 on scale 1-7","2017","1-pers.-HH","(2c_voc) vocational maturity certificate","1","","",""
"4 on scale 1-7","2017","1-pers.-HH","(3a) lower tertiary education","","","",""
"4 on scale 1-7","2017","1-pers.-HH","(3b) higher tertiary education","7","","",""
"4 on scale 1-7","2017","(Married) couple without C. ","(0) in school","","","",""
"4 on scale 1-7","2017","(Married) couple without C. ","(1a) inadequately completed","5","","",""
"4 on scale 1-7","2017","(Married) couple without C. ","(1b) general elementary school","1","","",""
"4 on scale 1-7","2017","(Married) couple without C. ","(1c) basic vocational qualification","","","",""
"4 on scale 1-7","2017","(Married) couple without C. ","(2b) intermediate general qualification","","","",""
"4 on scale 1-7","2017","(Married) couple without C. ","(2a) intermediate vocational","","","",""
"4 on scale 1-7","2017","(Married) couple without C. ","(2c_gen) general maturity certificate","1","","",""
"4 on scale 1-7","2017","(Married) couple without C. ","(2c_voc) vocational maturity certificate","","","",""
"4 on scale 1-7","2017","(Married) couple without C. ","(3a) lower tertiary education","","","",""
"4 on scale 1-7","2017","(Married) couple without C. ","(3b) higher tertiary education","1","","",""
"4 on scale 1-7","2017","Single parent ","(0) in school","","","",""
"4 on scale 1-7","2017","Single parent ","(1a) inadequately completed","3","","",""
"4 on scale 1-7","2017","Single parent ","(1b) general elementary school","1","","",""
"4 on scale 1-7","2017","Single parent ","(1c) basic vocational qualification","","","",""
"4 on scale 1-7","2017","Single parent ","(2b) intermediate general qualification","","","",""
"4 on scale 1-7","2017","Single parent ","(2a) intermediate vocational","","","",""
"4 on scale 1-7","2017","Single parent ","(2c_gen) general maturity certificate","3","","",""
"4 on scale 1-7","2017","Single parent ","(2c_voc) vocational maturity certificate","","","",""
"4 on scale 1-7","2017","Single parent ","(3a) lower tertiary education","","","",""
"4 on scale 1-7","2017","Single parent ","(3b) higher tertiary education","3","","",""
"4 on scale 1-7","2017","Couple + C. LE 16 ","(0) in school","1","","",""
"4 on scale 1-7","2017","Couple + C. LE 16 ","(1a) inadequately completed","29","","",""
"4 on scale 1-7","2017","Couple + C. LE 16 ","(1b) general elementary school","9","","",""
"4 on scale 1-7","2017","Couple + C. LE 16 ","(1c) basic vocational qualification","","","",""
"4 on scale 1-7","2017","Couple + C. LE 16 ","(2b) intermediate general qualification","","","",""
"4 on scale 1-7","2017","Couple + C. LE 16 ","(2a) intermediate vocational","","","",""
"4 on scale 1-7","2017","Couple + C. LE 16 ","(2c_gen) general maturity certificate","4","","",""
"4 on scale 1-7","2017","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","1","","",""
"4 on scale 1-7","2017","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
"4 on scale 1-7","2017","Couple + C. LE 16 ","(3b) higher tertiary education","5","","",""
"4 on scale 1-7","2017","Couple + C. GT 16 ","(0) in school","","","",""
"4 on scale 1-7","2017","Couple + C. GT 16 ","(1a) inadequately completed","","","",""
"4 on scale 1-7","2017","Couple + C. GT 16 ","(1b) general elementary school","","","",""
"4 on scale 1-7","2017","Couple + C. GT 16 ","(1c) basic vocational qualification","","","",""
"4 on scale 1-7","2017","Couple + C. GT 16 ","(2b) intermediate general qualification","","","",""
"4 on scale 1-7","2017","Couple + C. GT 16 ","(2a) intermediate vocational","","","",""
"4 on scale 1-7","2017","Couple + C. GT 16 ","(2c_gen) general maturity certificate","","","",""
"4 on scale 1-7","2017","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","","","",""
"4 on scale 1-7","2017","Couple + C. GT 16 ","(3a) lower tertiary education","","","",""
"4 on scale 1-7","2017","Couple + C. GT 16 ","(3b) higher tertiary education","","","",""
"4 on scale 1-7","2017","Couple + C. LE and GT 16","(0) in school","","","",""
"4 on scale 1-7","2017","Couple + C. LE and GT 16","(1a) inadequately completed","5","","",""
"4 on scale 1-7","2017","Couple + C. LE and GT 16","(1b) general elementary school","1","","",""
"4 on scale 1-7","2017","Couple + C. LE and GT 16","(1c) basic vocational qualification","","","",""
"4 on scale 1-7","2017","Couple + C. LE and GT 16","(2b) intermediate general qualification","","","",""
"4 on scale 1-7","2017","Couple + C. LE and GT 16","(2a) intermediate vocational","","","",""
"4 on scale 1-7","2017","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","2","","",""
"4 on scale 1-7","2017","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","",""
"4 on scale 1-7","2017","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"4 on scale 1-7","2017","Couple + C. LE and GT 16","(3b) higher tertiary education","","","",""
"5 on scale 1-7","2017","1-pers.-HH","(0) in school","","","",""
"5 on scale 1-7","2017","1-pers.-HH","(1a) inadequately completed","13","","",""
"5 on scale 1-7","2017","1-pers.-HH","(1b) general elementary school","8","","",""
"5 on scale 1-7","2017","1-pers.-HH","(1c) basic vocational qualification","3","","",""
"5 on scale 1-7","2017","1-pers.-HH","(2b) intermediate general qualification","","","",""
"5 on scale 1-7","2017","1-pers.-HH","(2a) intermediate vocational","","","",""
"5 on scale 1-7","2017","1-pers.-HH","(2c_gen) general maturity certificate","4","","",""
"5 on scale 1-7","2017","1-pers.-HH","(2c_voc) vocational maturity certificate","3","","",""
"5 on scale 1-7","2017","1-pers.-HH","(3a) lower tertiary education","","","",""
"5 on scale 1-7","2017","1-pers.-HH","(3b) higher tertiary education","6","","",""
"5 on scale 1-7","2017","(Married) couple without C. ","(0) in school","","","",""
"5 on scale 1-7","2017","(Married) couple without C. ","(1a) inadequately completed","5","","",""
"5 on scale 1-7","2017","(Married) couple without C. ","(1b) general elementary school","2","","",""
"5 on scale 1-7","2017","(Married) couple without C. ","(1c) basic vocational qualification","1","","",""
"5 on scale 1-7","2017","(Married) couple without C. ","(2b) intermediate general qualification","","","",""
"5 on scale 1-7","2017","(Married) couple without C. ","(2a) intermediate vocational","","","",""
"5 on scale 1-7","2017","(Married) couple without C. ","(2c_gen) general maturity certificate","","","",""
"5 on scale 1-7","2017","(Married) couple without C. ","(2c_voc) vocational maturity certificate","","","",""
"5 on scale 1-7","2017","(Married) couple without C. ","(3a) lower tertiary education","","","",""
"5 on scale 1-7","2017","(Married) couple without C. ","(3b) higher tertiary education","3","","",""
"5 on scale 1-7","2017","Single parent ","(0) in school","1","","",""
"5 on scale 1-7","2017","Single parent ","(1a) inadequately completed","4","","",""
"5 on scale 1-7","2017","Single parent ","(1b) general elementary school","1","","",""
"5 on scale 1-7","2017","Single parent ","(1c) basic vocational qualification","","","",""
"5 on scale 1-7","2017","Single parent ","(2b) intermediate general qualification","","","",""
"5 on scale 1-7","2017","Single parent ","(2a) intermediate vocational","","","",""
"5 on scale 1-7","2017","Single parent ","(2c_gen) general maturity certificate","1","","",""
"5 on scale 1-7","2017","Single parent ","(2c_voc) vocational maturity certificate","1","","",""
"5 on scale 1-7","2017","Single parent ","(3a) lower tertiary education","","","",""
"5 on scale 1-7","2017","Single parent ","(3b) higher tertiary education","2","","",""
"5 on scale 1-7","2017","Couple + C. LE 16 ","(0) in school","1","","",""
"5 on scale 1-7","2017","Couple + C. LE 16 ","(1a) inadequately completed","34","0.065909576813382","0.0427779766031198","0.0890411770236441"
"5 on scale 1-7","2017","Couple + C. LE 16 ","(1b) general elementary school","16","","",""
"5 on scale 1-7","2017","Couple + C. LE 16 ","(1c) basic vocational qualification","2","","",""
"5 on scale 1-7","2017","Couple + C. LE 16 ","(2b) intermediate general qualification","","","",""
"5 on scale 1-7","2017","Couple + C. LE 16 ","(2a) intermediate vocational","1","","",""
"5 on scale 1-7","2017","Couple + C. LE 16 ","(2c_gen) general maturity certificate","14","","",""
"5 on scale 1-7","2017","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","2","","",""
"5 on scale 1-7","2017","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
"5 on scale 1-7","2017","Couple + C. LE 16 ","(3b) higher tertiary education","21","","",""
"5 on scale 1-7","2017","Couple + C. GT 16 ","(0) in school","","","",""
"5 on scale 1-7","2017","Couple + C. GT 16 ","(1a) inadequately completed","2","","",""
"5 on scale 1-7","2017","Couple + C. GT 16 ","(1b) general elementary school","3","","",""
"5 on scale 1-7","2017","Couple + C. GT 16 ","(1c) basic vocational qualification","","","",""
"5 on scale 1-7","2017","Couple + C. GT 16 ","(2b) intermediate general qualification","","","",""
"5 on scale 1-7","2017","Couple + C. GT 16 ","(2a) intermediate vocational","","","",""
"5 on scale 1-7","2017","Couple + C. GT 16 ","(2c_gen) general maturity certificate","1","","",""
"5 on scale 1-7","2017","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","","","",""
"5 on scale 1-7","2017","Couple + C. GT 16 ","(3a) lower tertiary education","","","",""
"5 on scale 1-7","2017","Couple + C. GT 16 ","(3b) higher tertiary education","","","",""
"5 on scale 1-7","2017","Couple + C. LE and GT 16","(0) in school","","","",""
"5 on scale 1-7","2017","Couple + C. LE and GT 16","(1a) inadequately completed","18","","",""
"5 on scale 1-7","2017","Couple + C. LE and GT 16","(1b) general elementary school","6","","",""
"5 on scale 1-7","2017","Couple + C. LE and GT 16","(1c) basic vocational qualification","","","",""
"5 on scale 1-7","2017","Couple + C. LE and GT 16","(2b) intermediate general qualification","1","","",""
"5 on scale 1-7","2017","Couple + C. LE and GT 16","(2a) intermediate vocational","","","",""
"5 on scale 1-7","2017","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","","","",""
"5 on scale 1-7","2017","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","",""
"5 on scale 1-7","2017","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"5 on scale 1-7","2017","Couple + C. LE and GT 16","(3b) higher tertiary education","","","",""
"6 on scale 1-7","2017","1-pers.-HH","(0) in school","","","",""
"6 on scale 1-7","2017","1-pers.-HH","(1a) inadequately completed","21","","",""
"6 on scale 1-7","2017","1-pers.-HH","(1b) general elementary school","17","","",""
"6 on scale 1-7","2017","1-pers.-HH","(1c) basic vocational qualification","","","",""
"6 on scale 1-7","2017","1-pers.-HH","(2b) intermediate general qualification","","","",""
"6 on scale 1-7","2017","1-pers.-HH","(2a) intermediate vocational","","","",""
"6 on scale 1-7","2017","1-pers.-HH","(2c_gen) general maturity certificate","21","","",""
"6 on scale 1-7","2017","1-pers.-HH","(2c_voc) vocational maturity certificate","2","","",""
"6 on scale 1-7","2017","1-pers.-HH","(3a) lower tertiary education","","","",""
"6 on scale 1-7","2017","1-pers.-HH","(3b) higher tertiary education","13","","",""
"6 on scale 1-7","2017","(Married) couple without C. ","(0) in school","","","",""
"6 on scale 1-7","2017","(Married) couple without C. ","(1a) inadequately completed","6","","",""
"6 on scale 1-7","2017","(Married) couple without C. ","(1b) general elementary school","1","","",""
"6 on scale 1-7","2017","(Married) couple without C. ","(1c) basic vocational qualification","","","",""
"6 on scale 1-7","2017","(Married) couple without C. ","(2b) intermediate general qualification","","","",""
"6 on scale 1-7","2017","(Married) couple without C. ","(2a) intermediate vocational","","","",""
"6 on scale 1-7","2017","(Married) couple without C. ","(2c_gen) general maturity certificate","","","",""
"6 on scale 1-7","2017","(Married) couple without C. ","(2c_voc) vocational maturity certificate","1","","",""
"6 on scale 1-7","2017","(Married) couple without C. ","(3a) lower tertiary education","","","",""
"6 on scale 1-7","2017","(Married) couple without C. ","(3b) higher tertiary education","5","","",""
"6 on scale 1-7","2017","Single parent ","(0) in school","","","",""
"6 on scale 1-7","2017","Single parent ","(1a) inadequately completed","9","","",""
"6 on scale 1-7","2017","Single parent ","(1b) general elementary school","","","",""
"6 on scale 1-7","2017","Single parent ","(1c) basic vocational qualification","","","",""
"6 on scale 1-7","2017","Single parent ","(2b) intermediate general qualification","","","",""
"6 on scale 1-7","2017","Single parent ","(2a) intermediate vocational","","","",""
"6 on scale 1-7","2017","Single parent ","(2c_gen) general maturity certificate","","","",""
"6 on scale 1-7","2017","Single parent ","(2c_voc) vocational maturity certificate","","","",""
"6 on scale 1-7","2017","Single parent ","(3a) lower tertiary education","","","",""
"6 on scale 1-7","2017","Single parent ","(3b) higher tertiary education","1","","",""
"6 on scale 1-7","2017","Couple + C. LE 16 ","(0) in school","1","","",""
"6 on scale 1-7","2017","Couple + C. LE 16 ","(1a) inadequately completed","41","0.0986576788773782","0.0708575195640247","0.126457838190732"
"6 on scale 1-7","2017","Couple + C. LE 16 ","(1b) general elementary school","29","","",""
"6 on scale 1-7","2017","Couple + C. LE 16 ","(1c) basic vocational qualification","2","","",""
"6 on scale 1-7","2017","Couple + C. LE 16 ","(2b) intermediate general qualification","","","",""
"6 on scale 1-7","2017","Couple + C. LE 16 ","(2a) intermediate vocational","","","",""
"6 on scale 1-7","2017","Couple + C. LE 16 ","(2c_gen) general maturity certificate","20","","",""
"6 on scale 1-7","2017","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","4","","",""
"6 on scale 1-7","2017","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
"6 on scale 1-7","2017","Couple + C. LE 16 ","(3b) higher tertiary education","15","","",""
"6 on scale 1-7","2017","Couple + C. GT 16 ","(0) in school","","","",""
"6 on scale 1-7","2017","Couple + C. GT 16 ","(1a) inadequately completed","6","","",""
"6 on scale 1-7","2017","Couple + C. GT 16 ","(1b) general elementary school","3","","",""
"6 on scale 1-7","2017","Couple + C. GT 16 ","(1c) basic vocational qualification","","","",""
"6 on scale 1-7","2017","Couple + C. GT 16 ","(2b) intermediate general qualification","","","",""
"6 on scale 1-7","2017","Couple + C. GT 16 ","(2a) intermediate vocational","","","",""
"6 on scale 1-7","2017","Couple + C. GT 16 ","(2c_gen) general maturity certificate","2","","",""
"6 on scale 1-7","2017","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","","","",""
"6 on scale 1-7","2017","Couple + C. GT 16 ","(3a) lower tertiary education","","","",""
"6 on scale 1-7","2017","Couple + C. GT 16 ","(3b) higher tertiary education","1","","",""
"6 on scale 1-7","2017","Couple + C. LE and GT 16","(0) in school","","","",""
"6 on scale 1-7","2017","Couple + C. LE and GT 16","(1a) inadequately completed","15","","",""
"6 on scale 1-7","2017","Couple + C. LE and GT 16","(1b) general elementary school","7","","",""
"6 on scale 1-7","2017","Couple + C. LE and GT 16","(1c) basic vocational qualification","","","",""
"6 on scale 1-7","2017","Couple + C. LE and GT 16","(2b) intermediate general qualification","","","",""
"6 on scale 1-7","2017","Couple + C. LE and GT 16","(2a) intermediate vocational","","","",""
"6 on scale 1-7","2017","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","5","","",""
"6 on scale 1-7","2017","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","1","","",""
"6 on scale 1-7","2017","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
