"pli0091_h","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence"
"Min 1x per month","2017","Single parent ","higher vocational","21","","",""
"Min 1x per month","2017","Single parent ","higher education","111","0.320894854170553","0.274504981825945","0.367284726515162"
"Min 1x per month","2017","Couple + C. LE 16 ","in school","","","",""
"Min 1x per month","2017","Couple + C. LE 16 ","inadequately","55","0.0530755479809706","0.0393041156945402","0.0668469802674009"
"Min 1x per month","2017","Couple + C. LE 16 ","general elemantary","108","0.178157350415694","0.153656875330259","0.202657825501129"
"Min 1x per month","2017","Couple + C. LE 16 ","middle vocational","445","0.167249396092971","0.153180344395785","0.181318447790158"
"Min 1x per month","2017","Couple + C. LE 16 ","vocational + Abi","159","0.25088639867314","0.220655786251486","0.281117011094794"
"Min 1x per month","2017","Couple + C. LE 16 ","higher vocational","60","0.161770965569405","0.12117001623095","0.20237191490786"
"Min 1x per month","2017","Couple + C. LE 16 ","higher education","460","0.226810203127536","0.209575614691478","0.244044791563594"
"Min 1x per month","2017","Couple + C. GT 16 ","in school","74","0.517689530830508","0.43401643397615","0.601362627684866"
"Min 1x per month","2017","Couple + C. GT 16 ","inadequately","6","","",""
"Min 1x per month","2017","Couple + C. GT 16 ","general elemantary","80","0.201803736543101","0.162764211887394","0.240843261198808"
"Min 1x per month","2017","Couple + C. GT 16 ","middle vocational","352","0.230262208451826","0.209166937243715","0.251357479659936"
"Min 1x per month","2017","Couple + C. GT 16 ","vocational + Abi","67","0.305221543052906","0.249138835448397","0.361304250657416"
"Min 1x per month","2017","Couple + C. GT 16 ","higher vocational","48","0.213869861560763","0.158412339448936","0.26932738367259"
"Min 1x per month","2017","Couple + C. GT 16 ","higher education","154","0.281552596153977","0.245322916358879","0.317782275949075"
"Min 1x per month","2017","Couple + C. LE and GT 16","in school","74","0.500261367201101","0.423969882996523","0.576552851405679"
"Min 1x per month","2017","Couple + C. LE and GT 16","inadequately","26","","",""
"Min 1x per month","2017","Couple + C. LE and GT 16","general elemantary","94","0.25288932772233","0.21333929730772","0.29243935813694"
"Min 1x per month","2017","Couple + C. LE and GT 16","middle vocational","216","0.24036120410408","0.214047673563657","0.266674734644503"
"Min 1x per month","2017","Couple + C. LE and GT 16","vocational + Abi","36","0.183917974500146","0.127163439542035","0.240672509458257"
"Min 1x per month","2017","Couple + C. LE and GT 16","higher vocational","23","","",""
"Min 1x per month","2017","Couple + C. LE and GT 16","higher education","105","0.308497497928591","0.265632445168397","0.351362550688784"
"Rarely","2017","1-pers.-HH","in school","","","",""
"Rarely","2017","1-pers.-HH","inadequately","82","0.280485990050909","0.238746868971085","0.322225111130734"
"Rarely","2017","1-pers.-HH","general elemantary","172","0.281264085269875","0.247295115735305","0.315233054804445"
"Rarely","2017","1-pers.-HH","middle vocational","675","0.323974871967282","0.303651785753264","0.344297958181299"
"Rarely","2017","1-pers.-HH","vocational + Abi","128","0.367580671226041","0.315873145308969","0.419288197143112"
"Rarely","2017","1-pers.-HH","higher vocational","102","0.496556522407397","0.431799025330678","0.561314019484116"
"Rarely","2017","1-pers.-HH","higher education","460","0.411631078160923","0.383716898566614","0.439545257755232"
"Rarely","2017","(Married) couple without C. ","in school","","","",""
"Rarely","2017","(Married) couple without C. ","inadequately","35","0.321234989734745","0.247001916226058","0.395468063243432"
"Rarely","2017","(Married) couple without C. ","general elemantary","237","0.384052158612685","0.346861618958077","0.421242698267294"
"Rarely","2017","(Married) couple without C. ","middle vocational","1948","0.472040972455895","0.456780628901488","0.487301316010303"
"Rarely","2017","(Married) couple without C. ","vocational + Abi","255","0.489232789994533","0.446101492475399","0.532364087513666"
"Rarely","2017","(Married) couple without C. ","higher vocational","299","0.565621767121447","0.52545496634485","0.605788567898044"
"Rarely","2017","(Married) couple without C. ","higher education","1199","0.496172137889612","0.475961545027436","0.516382730751787"
"Rarely","2017","Single parent ","in school","41","0.351084142334321","0.25510296144682","0.447065323221822"
"Rarely","2017","Single parent ","inadequately","43","0.260403289703364","0.204174222247979","0.31663235715875"
"Rarely","2017","Single parent ","general elemantary","156","0.44783647853394","0.398099881484069","0.49757307558381"
"Rarely","2017","Single parent ","middle vocational","517","0.469627684027579","0.440201481440691","0.499053886614467"
"Rarely","2017","Single parent ","vocational + Abi","117","0.542086416826812","0.475019832835037","0.609153000818586"
"Rarely","2017","Single parent ","higher vocational","38","0.58874594864545","0.471792590856567","0.705699306434333"
"Rarely","2017","Single parent ","higher education","177","0.463486047755099","0.413931657903598","0.513040437606601"
"Rarely","2017","Couple + C. LE 16 ","in school","5","","",""
"Rarely","2017","Couple + C. LE 16 ","inadequately","141","0.268059108977074","0.240849174746478","0.29526904320767"
"Rarely","2017","Couple + C. LE 16 ","general elemantary","309","0.478910351505441","0.446924226462546","0.510896476548336"
"Rarely","2017","Couple + C. LE 16 ","middle vocational","1482","0.633074446618252","0.614905010927334","0.65124388230917"
"Rarely","2017","Couple + C. LE 16 ","vocational + Abi","431","0.54536991303671","0.510647554302368","0.580092271771052"
"Rarely","2017","Couple + C. LE 16 ","higher vocational","213","0.670567084833648","0.618745682595207","0.722388487072088"
"Rarely","2017","Couple + C. LE 16 ","higher education","1217","0.604034893643315","0.583907569639859","0.624162217646771"
"Rarely","2017","Couple + C. GT 16 ","in school","42","0.291931835050611","0.215800039889416","0.368063630211806"
"Rarely","2017","Couple + C. GT 16 ","inadequately","22","","",""
"Rarely","2017","Couple + C. GT 16 ","general elemantary","168","0.406848262908485","0.359064074891741","0.45463245092523"
"Rarely","2017","Couple + C. GT 16 ","middle vocational","728","0.458231248172356","0.433265090867977","0.483197405476735"
"Rarely","2017","Couple + C. GT 16 ","vocational + Abi","132","0.465804386067592","0.405053844380088","0.526554927755096"
"Rarely","2017","Couple + C. GT 16 ","higher vocational","123","0.617825372950371","0.552104664119137","0.683546081781605"
"Rarely","2017","Couple + C. GT 16 ","higher education","314","0.5320729311821","0.491878868563129","0.57226699380107"
"Rarely","2017","Couple + C. LE and GT 16","in school","62","0.406568369986894","0.331620678829819","0.481516061143968"
"Rarely","2017","Couple + C. LE and GT 16","inadequately","61","0.200950977807614","0.158294988782345","0.243606966832884"
"Rarely","2017","Couple + C. LE and GT 16","general elemantary","150","0.38488318700289","0.340610857953727","0.429155516052052"
"Rarely","2017","Couple + C. LE and GT 16","middle vocational","487","0.467170782160791","0.436446961549393","0.497894602772188"
"Rarely","2017","Couple + C. LE and GT 16","vocational + Abi","91","0.553365218047743","0.480536313933716","0.626194122161769"
"Rarely","2017","Couple + C. LE and GT 16","higher vocational","68","0.706156465790815","0.6202462613149","0.79206667026673"
"Rarely","2017","Couple + C. LE and GT 16","higher education","227","0.565358920772619","0.519353588524991","0.611364253020246"
"Never","2017","1-pers.-HH","in school","5","","",""
"Never","2017","1-pers.-HH","inadequately","289","0.544278724088152","0.498005643112169","0.590551805064135"
"Never","2017","1-pers.-HH","general elemantary","384","0.569831085417496","0.532425785669736","0.607236385165256"
"Never","2017","1-pers.-HH","middle vocational","840","0.426237218597853","0.404761661054038","0.447712776141667"
"Never","2017","1-pers.-HH","vocational + Abi","80","0.26402974216831","0.216754755464429","0.31130472887219"
"Never","2017","1-pers.-HH","higher vocational","59","0.26513905794591","0.207968848025251","0.322309267866569"
"Never","2017","1-pers.-HH","higher education","301","0.19327715799968","0.170879718604681","0.215674597394678"
"Never","2017","(Married) couple without C. ","in school","3","","",""
"Never","2017","(Married) couple without C. ","inadequately","104","0.600162496835894","0.522286702907724","0.678038290764064"
"Never","2017","(Married) couple without C. ","general elemantary","361","0.50825564084177","0.470028113879021","0.546483167804518"
"Never","2017","(Married) couple without C. ","middle vocational","1470","0.350408199317713","0.335824028251053","0.364992370384372"
"Never","2017","(Married) couple without C. ","vocational + Abi","114","0.199213198002089","0.164751176642804","0.233675219361374"
"Never","2017","(Married) couple without C. ","higher vocational","157","0.229905121429998","0.195808087756482","0.264002155103514"
"Never","2017","(Married) couple without C. ","higher education","490","0.190955898739562","0.175067709145814","0.206844088333311"
"Never","2017","Single parent ","in school","6","","",""
"Never","2017","Single parent ","inadequately","166","0.494537484516799","0.430477880874735","0.558597088158862"
"Never","2017","Single parent ","general elemantary","131","0.351265255464624","0.303519622482166","0.399010888447081"
"Never","2017","Single parent ","middle vocational","252","0.212559886724497","0.188437716698552","0.236682056750441"
"Never","2017","Single parent ","vocational + Abi","35","0.17588583841324","0.124636379351723","0.227135297474757"
"Never","2017","Single parent ","higher vocational","7","","",""
"Never","2017","Single parent ","higher education","88","0.180953188985671","0.142696201153627","0.219210176817715"
"Never","2017","Couple + C. LE 16 ","in school","2","","",""
"Never","2017","Couple + C. LE 16 ","inadequately","812","0.671424673983852","0.642571717267617","0.700277630700087"
"Never","2017","Couple + C. LE 16 ","general elemantary","514","0.339289431432282","0.308973627581965","0.369605235282599"
"Never","2017","Couple + C. LE 16 ","middle vocational","726","0.181447219133104","0.166918625702847","0.195975812563362"
"Never","2017","Couple + C. LE 16 ","vocational + Abi","176","0.172191069870583","0.145863855413055","0.198518284328111"
"Never","2017","Couple + C. LE 16 ","higher vocational","32","0.126443923810827","0.0898002569348474","0.163087590686806"
"Never","2017","Couple + C. LE 16 ","higher education","538","0.132179712272945","0.118240961067742","0.146118463478147"
"Never","2017","Couple + C. GT 16 ","in school","3","","",""
"Never","2017","Couple + C. GT 16 ","inadequately","54","0.558093751260068","0.4512552723659","0.664932230154235"
"Never","2017","Couple + C. GT 16 ","general elemantary","134","0.33779396354954","0.291788693528162","0.383799233570919"
"Never","2017","Couple + C. GT 16 ","middle vocational","333","0.234276937952133","0.213054121949877","0.255499753954389"
"Never","2017","Couple + C. GT 16 ","vocational + Abi","46","0.163510850642568","0.118470511307669","0.208551189977466"
"Never","2017","Couple + C. GT 16 ","higher vocational","30","0.147561168577106","0.0995926728794891","0.195529664274722"
"Never","2017","Couple + C. GT 16 ","higher education","97","0.14185265208564","0.113747437864518","0.169957866306761"
"Never","2017","Couple + C. LE and GT 16","in school","6","","",""
"Never","2017","Couple + C. LE and GT 16","inadequately","251","0.673589089781923","0.623674432070801","0.723503747493045"
"Never","2017","Couple + C. LE and GT 16","general elemantary","194","0.273423623390861","0.232868310671034","0.313978936110688"
"Never","2017","Couple + C. LE and GT 16","middle vocational","244","0.196690696337273","0.172212654333496","0.22116873834105"
"Never","2017","Couple + C. LE and GT 16","vocational + Abi","38","0.140047803114497","0.0892088169804142","0.190886789248579"
"Never","2017","Couple + C. LE and GT 16","higher vocational","12","","",""
"Never","2017","Couple + C. LE and GT 16","higher education","95","0.0922595235408835","0.0654019288248149","0.119117118256952"
"Daily","2018","1-pers.-HH","in school","","","",""
"Daily","2018","1-pers.-HH","inadequately","","","",""
"Daily","2018","1-pers.-HH","general elemantary","","","",""
"Daily","2018","1-pers.-HH","middle vocational","","","",""
"Daily","2018","1-pers.-HH","vocational + Abi","","","",""
"Daily","2018","1-pers.-HH","higher vocational","","","",""
"Daily","2018","1-pers.-HH","higher education","1","","",""
"Daily","2018","(Married) couple without C. ","in school","","","",""
"Daily","2018","(Married) couple without C. ","inadequately","","","",""
"Daily","2018","(Married) couple without C. ","general elemantary","","","",""
"Daily","2018","(Married) couple without C. ","middle vocational","1","","",""
"Daily","2018","(Married) couple without C. ","vocational + Abi","1","","",""
"Daily","2018","(Married) couple without C. ","higher vocational","","","",""
"Daily","2018","(Married) couple without C. ","higher education","","","",""
"Daily","2018","Single parent ","in school","","","",""
"Daily","2018","Single parent ","inadequately","1","","",""
"Daily","2018","Single parent ","general elemantary","1","","",""
"Daily","2018","Single parent ","middle vocational","1","","",""
"Daily","2018","Single parent ","vocational + Abi","","","",""
"Daily","2018","Single parent ","higher vocational","","","",""
"Daily","2018","Single parent ","higher education","","","",""
"Daily","2018","Couple + C. LE 16 ","in school","","","",""
"Daily","2018","Couple + C. LE 16 ","inadequately","3","","",""
"Daily","2018","Couple + C. LE 16 ","general elemantary","1","","",""
"Daily","2018","Couple + C. LE 16 ","middle vocational","","","",""
"Daily","2018","Couple + C. LE 16 ","vocational + Abi","","","",""
"Daily","2018","Couple + C. LE 16 ","higher vocational","","","",""
"Daily","2018","Couple + C. LE 16 ","higher education","1","","",""
"Daily","2018","Couple + C. GT 16 ","in school","","","",""
"Daily","2018","Couple + C. GT 16 ","inadequately","","","",""
"Daily","2018","Couple + C. GT 16 ","general elemantary","","","",""
"Daily","2018","Couple + C. GT 16 ","middle vocational","","","",""
"Daily","2018","Couple + C. GT 16 ","vocational + Abi","","","",""
"Daily","2018","Couple + C. GT 16 ","higher vocational","","","",""
"Daily","2018","Couple + C. GT 16 ","higher education","","","",""
"Daily","2018","Couple + C. LE and GT 16","in school","","","",""
"Daily","2018","Couple + C. LE and GT 16","inadequately","","","",""
"Daily","2018","Couple + C. LE and GT 16","general elemantary","","","",""
"Daily","2018","Couple + C. LE and GT 16","middle vocational","","","",""
"Daily","2018","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Daily","2018","Couple + C. LE and GT 16","higher vocational","","","",""
"Daily","2018","Couple + C. LE and GT 16","higher education","","","",""
"Min 1x per week","2018","1-pers.-HH","in school","1","","",""
"Min 1x per week","2018","1-pers.-HH","inadequately","8","","",""
"Min 1x per week","2018","1-pers.-HH","general elemantary","5","","",""
"Min 1x per week","2018","1-pers.-HH","middle vocational","8","","",""
"Min 1x per week","2018","1-pers.-HH","vocational + Abi","1","","",""
"Min 1x per week","2018","1-pers.-HH","higher vocational","","","",""
"Min 1x per week","2018","1-pers.-HH","higher education","4","","",""
"Min 1x per week","2018","(Married) couple without C. ","in school","","","",""
"Min 1x per week","2018","(Married) couple without C. ","inadequately","1","","",""
"Min 1x per week","2018","(Married) couple without C. ","general elemantary","","","",""
"Min 1x per week","2018","(Married) couple without C. ","middle vocational","1","","",""
"Min 1x per week","2018","(Married) couple without C. ","vocational + Abi","","","",""
"Min 1x per week","2018","(Married) couple without C. ","higher vocational","","","",""
"Min 1x per week","2018","(Married) couple without C. ","higher education","1","","",""
"Min 1x per week","2018","Single parent ","in school","","","",""
"Min 1x per week","2018","Single parent ","inadequately","2","","",""
"Min 1x per week","2018","Single parent ","general elemantary","","","",""
"Min 1x per week","2018","Single parent ","middle vocational","","","",""
"Min 1x per week","2018","Single parent ","vocational + Abi","","","",""
"Min 1x per week","2018","Single parent ","higher vocational","","","",""
"Min 1x per week","2018","Single parent ","higher education","1","","",""
"Min 1x per week","2018","Couple + C. LE 16 ","in school","","","",""
"Min 1x per week","2018","Couple + C. LE 16 ","inadequately","6","","",""
"Min 1x per week","2018","Couple + C. LE 16 ","general elemantary","2","","",""
"Min 1x per week","2018","Couple + C. LE 16 ","middle vocational","7","","",""
"Min 1x per week","2018","Couple + C. LE 16 ","vocational + Abi","","","",""
"Min 1x per week","2018","Couple + C. LE 16 ","higher vocational","","","",""
"Min 1x per week","2018","Couple + C. LE 16 ","higher education","6","","",""
"Min 1x per week","2018","Couple + C. GT 16 ","in school","","","",""
"Min 1x per week","2018","Couple + C. GT 16 ","inadequately","","","",""
"Min 1x per week","2018","Couple + C. GT 16 ","general elemantary","1","","",""
"Min 1x per week","2018","Couple + C. GT 16 ","middle vocational","1","","",""
"Min 1x per week","2018","Couple + C. GT 16 ","vocational + Abi","","","",""
"Min 1x per week","2018","Couple + C. GT 16 ","higher vocational","","","",""
"Min 1x per week","2018","Couple + C. GT 16 ","higher education","","","",""
"Min 1x per week","2018","Couple + C. LE and GT 16","in school","","","",""
"Min 1x per week","2018","Couple + C. LE and GT 16","inadequately","4","","",""
"Min 1x per week","2018","Couple + C. LE and GT 16","general elemantary","1","","",""
"Min 1x per week","2018","Couple + C. LE and GT 16","middle vocational","","","",""
"Min 1x per week","2018","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Min 1x per week","2018","Couple + C. LE and GT 16","higher vocational","","","",""
"Min 1x per week","2018","Couple + C. LE and GT 16","higher education","","","",""
"Min 1x per month","2018","1-pers.-HH","in school","","","",""
"Min 1x per month","2018","1-pers.-HH","inadequately","52","0.207472323544177","0.159282987442235","0.255661659646119"
"Min 1x per month","2018","1-pers.-HH","general elemantary","24","","",""
"Min 1x per month","2018","1-pers.-HH","middle vocational","27","","",""
"Min 1x per month","2018","1-pers.-HH","vocational + Abi","1","","",""
"Min 1x per month","2018","1-pers.-HH","higher vocational","","","",""
"Min 1x per month","2018","1-pers.-HH","higher education","35","0.217143147026221","0.151598000339524","0.282688293712917"
"Min 1x per month","2018","(Married) couple without C. ","in school","","","",""
"Min 1x per month","2018","(Married) couple without C. ","inadequately","2","","",""
"Min 1x per month","2018","(Married) couple without C. ","general elemantary","","","",""
"Min 1x per month","2018","(Married) couple without C. ","middle vocational","2","","",""
"Min 1x per month","2018","(Married) couple without C. ","vocational + Abi","1","","",""
"Min 1x per month","2018","(Married) couple without C. ","higher vocational","","","",""
"Min 1x per month","2018","(Married) couple without C. ","higher education","1","","",""
"Min 1x per month","2018","Single parent ","in school","","","",""
"Min 1x per month","2018","Single parent ","inadequately","13","","",""
"Min 1x per month","2018","Single parent ","general elemantary","5","","",""
"Min 1x per month","2018","Single parent ","middle vocational","4","","",""
"Min 1x per month","2018","Single parent ","vocational + Abi","","","",""
"Min 1x per month","2018","Single parent ","higher vocational","","","",""
"Min 1x per month","2018","Single parent ","higher education","3","","",""
"Min 1x per month","2018","Couple + C. LE 16 ","in school","","","",""
"Min 1x per month","2018","Couple + C. LE 16 ","inadequately","39","0.0712100310277796","0.0507003471087571","0.0917197149468022"
"Min 1x per month","2018","Couple + C. LE 16 ","general elemantary","16","","",""
"Min 1x per month","2018","Couple + C. LE 16 ","middle vocational","22","","",""
"Min 1x per month","2018","Couple + C. LE 16 ","vocational + Abi","4","","",""
"Min 1x per month","2018","Couple + C. LE 16 ","higher vocational","","","",""
"Min 1x per month","2018","Couple + C. LE 16 ","higher education","16","","",""
"Min 1x per month","2018","Couple + C. GT 16 ","in school","","","",""
"Min 1x per month","2018","Couple + C. GT 16 ","inadequately","2","","",""
"Min 1x per month","2018","Couple + C. GT 16 ","general elemantary","1","","",""
"Min 1x per month","2018","Couple + C. GT 16 ","middle vocational","","","",""
"Min 1x per month","2018","Couple + C. GT 16 ","vocational + Abi","","","",""
"Min 1x per month","2018","Couple + C. GT 16 ","higher vocational","","","",""
"Min 1x per month","2018","Couple + C. GT 16 ","higher education","1","","",""
"Min 1x per month","2018","Couple + C. LE and GT 16","in school","","","",""
"Min 1x per month","2018","Couple + C. LE and GT 16","inadequately","9","","",""
"Min 1x per month","2018","Couple + C. LE and GT 16","general elemantary","10","","",""
"Min 1x per month","2018","Couple + C. LE and GT 16","middle vocational","1","","",""
"Min 1x per month","2018","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Min 1x per month","2018","Couple + C. LE and GT 16","higher vocational","","","",""
"Min 1x per month","2018","Couple + C. LE and GT 16","higher education","4","","",""
"Rarely","2018","1-pers.-HH","in school","","","",""
"Rarely","2018","1-pers.-HH","inadequately","47","0.190005765706402","0.143384077817979","0.236627453594825"
"Rarely","2018","1-pers.-HH","general elemantary","39","0.254532642749247","0.183137916742837","0.325927368755657"
"Rarely","2018","1-pers.-HH","middle vocational","38","0.32106053316383","0.244804214810472","0.397316851517188"
"Rarely","2018","1-pers.-HH","vocational + Abi","3","","",""
"Rarely","2018","1-pers.-HH","higher vocational","","","",""
"Rarely","2018","1-pers.-HH","higher education","39","0.251325355475899","0.182366346372972","0.320284364578826"
"Rarely","2018","(Married) couple without C. ","in school","","","",""
"Rarely","2018","(Married) couple without C. ","inadequately","6","","",""
"Rarely","2018","(Married) couple without C. ","general elemantary","3","","",""
"Rarely","2018","(Married) couple without C. ","middle vocational","4","","",""
"Rarely","2018","(Married) couple without C. ","vocational + Abi","2","","",""
"Rarely","2018","(Married) couple without C. ","higher vocational","","","",""
"Rarely","2018","(Married) couple without C. ","higher education","12","","",""
"Rarely","2018","Single parent ","in school","","","",""
"Rarely","2018","Single parent ","inadequately","27","","",""
"Rarely","2018","Single parent ","general elemantary","14","","",""
"Rarely","2018","Single parent ","middle vocational","13","","",""
"Rarely","2018","Single parent ","vocational + Abi","","","",""
"Rarely","2018","Single parent ","higher vocational","","","",""
"Rarely","2018","Single parent ","higher education","8","","",""
"Rarely","2018","Couple + C. LE 16 ","in school","","","",""
"Rarely","2018","Couple + C. LE 16 ","inadequately","90","0.148376983266998","0.120028058886578","0.176725907647418"
"Rarely","2018","Couple + C. LE 16 ","general elemantary","54","0.185567847512869","0.142906794613644","0.228228900412094"
"Rarely","2018","Couple + C. LE 16 ","middle vocational","47","0.177998363802371","0.132623940991082","0.22337278661366"
"Rarely","2018","Couple + C. LE 16 ","vocational + Abi","4","","",""
"Rarely","2018","Couple + C. LE 16 ","higher vocational","","","",""
"Rarely","2018","Couple + C. LE 16 ","higher education","66","0.188402029611813","0.14377989441576","0.233024164807865"
"Rarely","2018","Couple + C. GT 16 ","in school","","","",""
"Rarely","2018","Couple + C. GT 16 ","inadequately","1","","",""
"Rarely","2018","Couple + C. GT 16 ","general elemantary","4","","",""
"Rarely","2018","Couple + C. GT 16 ","middle vocational","4","","",""
"Rarely","2018","Couple + C. GT 16 ","vocational + Abi","","","",""
"Rarely","2018","Couple + C. GT 16 ","higher vocational","","","",""
"Rarely","2018","Couple + C. GT 16 ","higher education","2","","",""
"Rarely","2018","Couple + C. LE and GT 16","in school","","","",""
"Rarely","2018","Couple + C. LE and GT 16","inadequately","40","0.179961287430796","0.12824981740541","0.231672757456182"
"Rarely","2018","Couple + C. LE and GT 16","general elemantary","22","","",""
"Rarely","2018","Couple + C. LE and GT 16","middle vocational","16","","",""
"Rarely","2018","Couple + C. LE and GT 16","vocational + Abi","1","","",""
"Rarely","2018","Couple + C. LE and GT 16","higher vocational","","","",""
"Rarely","2018","Couple + C. LE and GT 16","higher education","18","","",""
"Never","2018","1-pers.-HH","in school","1","","",""
"Never","2018","1-pers.-HH","inadequately","165","0.558557689371858","0.499546463763172","0.617568914980543"
"Never","2018","1-pers.-HH","general elemantary","75","0.524097910843552","0.44224293358081","0.605952888106293"
"Never","2018","1-pers.-HH","middle vocational","71","0.496371943403581","0.414708927293002","0.578034959514161"
"Never","2018","1-pers.-HH","vocational + Abi","13","","",""
"Never","2018","1-pers.-HH","higher vocational","","","",""
"Never","2018","1-pers.-HH","higher education","73","0.458749109084086","0.37953305124614","0.537965166922033"
"Never","2018","(Married) couple without C. ","in school","","","",""
"Never","2018","(Married) couple without C. ","inadequately","36","0.788583546510888","0.669285019485082","0.907882073536693"
"Never","2018","(Married) couple without C. ","general elemantary","23","","",""
"Never","2018","(Married) couple without C. ","middle vocational","8","","",""
"Never","2018","(Married) couple without C. ","vocational + Abi","1","","",""
"Never","2018","(Married) couple without C. ","higher vocational","","","",""
"Never","2018","(Married) couple without C. ","higher education","20","","",""
"Never","2018","Single parent ","in school","","","",""
"Never","2018","Single parent ","inadequately","100","0.644527217822356","0.566075243066543","0.722979192578168"
"Never","2018","Single parent ","general elemantary","30","0.411390149922163","0.274993470951986","0.547786828892341"
"Never","2018","Single parent ","middle vocational","37","0.558884783338932","0.427663612456212","0.690105954221651"
"Never","2018","Single parent ","vocational + Abi","6","","",""
"Never","2018","Single parent ","higher vocational","","","",""
"Never","2018","Single parent ","higher education","33","0.71498218263697","0.583088058332327","0.846876306941612"
"Never","2018","Couple + C. LE 16 ","in school","1","","",""
"Never","2018","Couple + C. LE 16 ","inadequately","466","0.767095560192518","0.733386764253857","0.800804356131178"
"Never","2018","Couple + C. LE 16 ","general elemantary","246","0.751160419761363","0.70371668956302","0.798604149959707"
"Never","2018","Couple + C. LE 16 ","middle vocational","197","0.745507972903048","0.693838979101023","0.797176966705073"
"Never","2018","Couple + C. LE 16 ","vocational + Abi","31","0.827977511387647","0.70953225532127","0.946422767454025"
"Never","2018","Couple + C. LE 16 ","higher vocational","","","",""
"Never","2018","Couple + C. LE 16 ","higher education","206","0.754764878989645","0.705670218818441","0.803859539160849"
"Never","2018","Couple + C. GT 16 ","in school","1","","",""
"Never","2018","Couple + C. GT 16 ","inadequately","34","0.907822927984858","0.814613625740621","1.0010322302291"
"Never","2018","Couple + C. GT 16 ","general elemantary","10","","",""
"Never","2018","Couple + C. GT 16 ","middle vocational","7","","",""
"Never","2018","Couple + C. GT 16 ","vocational + Abi","4","","",""
"Never","2018","Couple + C. GT 16 ","higher vocational","","","",""
"Never","2018","Couple + C. GT 16 ","higher education","9","","",""
"Never","2018","Couple + C. LE and GT 16","in school","1","","",""
"Never","2018","Couple + C. LE and GT 16","inadequately","159","0.779529224436034","0.723724383289699","0.835334065582369"
"Never","2018","Couple + C. LE and GT 16","general elemantary","82","0.654650049730376","0.56774730921113","0.741552790249623"
"Never","2018","Couple + C. LE and GT 16","middle vocational","70","0.809056424252288","0.726465867133349","0.891646981371227"
"Never","2018","Couple + C. LE and GT 16","vocational + Abi","5","","",""
"Never","2018","Couple + C. LE and GT 16","higher vocational","","","",""
"Never","2018","Couple + C. LE and GT 16","higher education","33","0.628619938294214","0.500926049223465","0.756313827364963"
"Daily","2019","1-pers.-HH","in school","","","",""
"Daily","2019","1-pers.-HH","inadequately","2","","",""
"Daily","2019","1-pers.-HH","general elemantary","","","",""
"Daily","2019","1-pers.-HH","middle vocational","1","","",""
"Daily","2019","1-pers.-HH","vocational + Abi","","","",""
"Daily","2019","1-pers.-HH","higher vocational","","","",""
"Daily","2019","1-pers.-HH","higher education","1","","",""
"Daily","2019","(Married) couple without C. ","in school","","","",""
"Daily","2019","(Married) couple without C. ","inadequately","","","",""
"Daily","2019","(Married) couple without C. ","general elemantary","2","","",""
"Daily","2019","(Married) couple without C. ","middle vocational","1","","",""
"Daily","2019","(Married) couple without C. ","vocational + Abi","","","",""
"Daily","2019","(Married) couple without C. ","higher vocational","","","",""
"Daily","2019","(Married) couple without C. ","higher education","1","","",""
"Daily","2019","Single parent ","in school","","","",""
"Daily","2019","Single parent ","inadequately","","","",""
"Daily","2019","Single parent ","general elemantary","","","",""
"Daily","2019","Single parent ","middle vocational","1","","",""
"Daily","2019","Single parent ","vocational + Abi","","","",""
"Daily","2019","Single parent ","higher vocational","","","",""
"Daily","2019","Single parent ","higher education","","","",""
"Daily","2019","Couple + C. LE 16 ","in school","","","",""
"Daily","2019","Couple + C. LE 16 ","inadequately","1","","",""
"Daily","2019","Couple + C. LE 16 ","general elemantary","","","",""
"Daily","2019","Couple + C. LE 16 ","middle vocational","","","",""
"Daily","2019","Couple + C. LE 16 ","vocational + Abi","","","",""
"Daily","2019","Couple + C. LE 16 ","higher vocational","","","",""
"Daily","2019","Couple + C. LE 16 ","higher education","","","",""
"Daily","2019","Couple + C. GT 16 ","in school","","","",""
"Daily","2019","Couple + C. GT 16 ","inadequately","","","",""
"Daily","2019","Couple + C. GT 16 ","general elemantary","","","",""
"Daily","2019","Couple + C. GT 16 ","middle vocational","","","",""
"Daily","2019","Couple + C. GT 16 ","vocational + Abi","","","",""
"Daily","2019","Couple + C. GT 16 ","higher vocational","","","",""
"Daily","2019","Couple + C. GT 16 ","higher education","","","",""
"Daily","2019","Couple + C. LE and GT 16","in school","","","",""
"Daily","2019","Couple + C. LE and GT 16","inadequately","3","","",""
"Daily","2019","Couple + C. LE and GT 16","general elemantary","","","",""
"Daily","2019","Couple + C. LE and GT 16","middle vocational","2","","",""
"Daily","2019","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Daily","2019","Couple + C. LE and GT 16","higher vocational","","","",""
"Daily","2019","Couple + C. LE and GT 16","higher education","1","","",""
"Min 1x per week","2019","1-pers.-HH","in school","","","",""
"Min 1x per week","2019","1-pers.-HH","inadequately","6","","",""
"Min 1x per week","2019","1-pers.-HH","general elemantary","10","","",""
