"pli0091_h","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Never","2013","Lower Saxony","general elemantary","152","0.575545462208828","0.520701831031891","0.630389093385764","5"
"Never","2013","Lower Saxony","middle vocational","391","0.368602708370198","0.341664211725769","0.395541205014628","5"
"Never","2013","Lower Saxony","vocational + Abi","42","0.290827222515476","0.220458177749777","0.361196267281174","5"
"Never","2013","Hesse","vocational + Abi","36","0.192260691382327","0.129196428991698","0.255324953772955","5"
"Never","2013","Hesse","higher vocational","20","","","","5"
"Never","2013","Hesse","higher education","87","0.157177211227971","0.124950723517005","0.189403698938938","5"
"Never","2013","Rhineland-Palatinate,Saarland","in school","1","","","","5"
"Never","2013","Rhineland-Palatinate,Saarland","inadequately","16","","","","5"
"Never","2013","Rhineland-Palatinate,Saarland","general elemantary","119","0.581530181930592","0.513162431010603","0.64989793285058","5"
"Never","2013","Bavaria","inadequately","24","","","","5"
"Never","2013","Bavaria","general elemantary","193","0.596108764617932","0.548555383088774","0.643662146147089","5"
"Never","2013","Bavaria","middle vocational","690","0.379481245522454","0.358800531940654","0.400161959104253","5"
"Never","2013","Bavaria","vocational + Abi","50","0.218444739043365","0.164811835664937","0.272077642421793","5"
"Never","2013","Bavaria","higher vocational","79","0.289888635439011","0.237848850653867","0.341928420224154","5"
"Never","2013","Saxony","middle vocational","372","0.39825026379598","0.366565577359803","0.429934950232157","5"
"Never","2013","Saxony","vocational + Abi","20","","","","5"
"Never","2013","Saxony","higher vocational","57","0.360052882888274","0.279673809149578","0.440431956626971","5"
"Never","2013","Saxony","higher education","112","0.298417280754015","0.256281561081342","0.340553000426688","5"
"Never","2013","Saxony-Anhalt","in school","1","","","","5"
"Never","2013","Saxony-Anhalt","inadequately","8","","","","5"
"Never","2013","Saxony-Anhalt","general elemantary","39","0.590899013722597","0.474889009805815","0.706909017639378","5"
"Never","2013","Saxony-Anhalt","middle vocational","233","0.494197973391891","0.451308214766175","0.537087732017608","5"
"Never","2013","Saxony-Anhalt","vocational + Abi","6","","","","5"
"Never","2013","Saxony-Anhalt","higher vocational","25","","","","5"
"Never","2013","Saxony-Anhalt","higher education","48","0.272416682223255","0.213317964184436","0.331515400262073","5"
"Never","2013","Thuringia","in school","","","","","5"
"Never","2013","Thuringia","inadequately","3","","","","5"
"Never","2013","Thuringia","general elemantary","30","0.703367243503001","0.579217152443821","0.827517334562181","5"
"Never","2013","Schleswig-Holstein","inadequately","6","","","","5"
"Never","2013","Schleswig-Holstein","general elemantary","37","0.446169349440194","0.347751603800643","0.544587095079744","5"
"Never","2013","Schleswig-Holstein","middle vocational","125","0.275484510283347","0.235094720589048","0.315874299977646","5"
"Never","2013","Schleswig-Holstein","vocational + Abi","15","","","","5"
"Never","2013","Schleswig-Holstein","higher vocational","13","","","","5"
"Never","2013","Schleswig-Holstein","higher education","38","0.267913401989312","0.19632084540288","0.339505958575744","5"
"Never","2013","Hamburg","in school","","","","","5"
"Never","2013","Hamburg","inadequately","1","","","","5"
"Never","2013","Hamburg","general elemantary","19","","","","5"
"Never","2013","Hamburg","middle vocational","60","0.472291446669583","0.397465513316812","0.547117380022355","5"
"Never","2013","Hamburg","vocational + Abi","5","","","","5"
"Never","2013","Hamburg","higher vocational","6","","","","5"
"Never","2013","Hamburg","higher education","17","","","","5"
"Never","2013","Rhineland-Palatinate,Saarland","middle vocational","305","0.417788873019683","0.38122702084662","0.454350725192747","5"
"Never","2013","Rhineland-Palatinate,Saarland","vocational + Abi","18","","","","5"
"Never","2013","Rhineland-Palatinate,Saarland","higher vocational","30","0.315977875622905","0.221491317599423","0.410464433646388","5"
"Never","2013","Rhineland-Palatinate,Saarland","higher education","60","0.204606478969348","0.154897076145362","0.254315881793333","5"
"Never","2013","Baden-Württemberg","in school","3","","","","5"
"Never","2013","Baden-Württemberg","inadequately","21","","","","5"
"Never","2013","Baden-Württemberg","general elemantary","166","0.567840041121818","0.515338710869772","0.620341371373864","5"
"Never","2013","Baden-Württemberg","middle vocational","499","0.40842859218562","0.382698831872485","0.434158352498754","5"
"Never","2013","Baden-Württemberg","vocational + Abi","44","0.174285442331879","0.122481834372384","0.226089050291373","5"
"Never","2013","Baden-Württemberg","higher vocational","56","0.265630987600746","0.207662469339487","0.323599505862004","5"
"Never","2013","Baden-Württemberg","higher education","129","0.179865226396273","0.151534222880239","0.208196229912307","5"
"Never","2013","Bavaria","in school","","","","","5"
"Never","2013","Lower Saxony","higher vocational","36","0.268984742086188","0.194183596268811","0.343785887903564","5"
"Never","2013","Lower Saxony","higher education","87","0.198365493046334","0.162912637498205","0.233818348594463","5"
"Never","2013","Bremen","in school","","","","","5"
"Never","2013","Bremen","inadequately","1","","","","5"
"Never","2013","Bremen","general elemantary","4","","","","5"
"Never","2013","Bremen","middle vocational","23","","","","5"
"Never","2013","Bremen","vocational + Abi","2","","","","5"
"Never","2013","Bremen","higher vocational","3","","","","5"
"Never","2013","Bremen","higher education","12","","","","5"
"Never","2013","North Rhine-Westphalia","in school","4","","","","5"
"Never","2013","North Rhine-Westphalia","inadequately","55","0.656140232853546","0.55516202822995","0.757118437477142","5"
"Never","2013","North Rhine-Westphalia","general elemantary","292","0.544746424496416","0.505766750959709","0.583726098033123","5"
"Never","2013","North Rhine-Westphalia","middle vocational","833","0.418931558641228","0.398458464232765","0.43940465304969","5"
"Never","2013","North Rhine-Westphalia","vocational + Abi","95","0.189901709487761","0.155827758463712","0.22397566051181","5"
"Never","2013","North Rhine-Westphalia","higher vocational","69","0.283869816311776","0.231977304853786","0.335762327769766","5"
"Never","2013","North Rhine-Westphalia","higher education","222","0.183256469461504","0.160486899562165","0.206026039360844","5"
"Never","2013","Hesse","in school","1","","","","5"
"Never","2013","Hesse","inadequately","22","","","","5"
"Never","2013","Hesse","general elemantary","94","0.646318753684177","0.574866939105527","0.717770568262827","5"
"Never","2013","Hesse","middle vocational","266","0.383861084565587","0.34917134989386","0.418550819237314","5"
"Never","2013","Bavaria","higher education","160","0.22460842212525","0.195725943201965","0.253490901048535","5"
"Never","2013","Berlin","in school","","","","","5"
"Never","2013","Berlin","inadequately","7","","","","5"
"Never","2013","Berlin","general elemantary","20","","","","5"
"Never","2013","Berlin","middle vocational","130","0.342956121399726","0.296024205683034","0.389888037116419","5"
"Never","2013","Berlin","vocational + Abi","11","","","","5"
"Never","2013","Berlin","higher vocational","18","","","","5"
"Never","2013","Berlin","higher education","49","0.140364596583908","0.104874259911004","0.175854933256811","5"
"Never","2013","Brandenburg","in school","","","","","5"
"Never","2013","Brandenburg","inadequately","4","","","","5"
"Never","2013","Brandenburg","general elemantary","46","0.61535708854682","0.505978134662266","0.724736042431375","5"
"Never","2013","Brandenburg","middle vocational","219","0.484746406792196","0.441708511466172","0.527784302118219","5"
"Never","2013","Brandenburg","vocational + Abi","14","","","","5"
"Never","2013","Brandenburg","higher vocational","22","","","","5"
"Never","2013","Brandenburg","higher education","62","0.272281891042208","0.218175024046023","0.326388758038394","5"
"Never","2013","Mecklenburg-Western Pomerania","in school","1","","","","5"
"Never","2013","Mecklenburg-Western Pomerania","inadequately","6","","","","5"
"Never","2013","Mecklenburg-Western Pomerania","general elemantary","17","","","","5"
"Never","2013","Mecklenburg-Western Pomerania","middle vocational","132","0.425473048796759","0.371132282068344","0.479813815525174","5"
"Never","2013","Mecklenburg-Western Pomerania","vocational + Abi","5","","","","5"
"Never","2013","Mecklenburg-Western Pomerania","higher vocational","20","","","","5"
"Never","2013","Mecklenburg-Western Pomerania","higher education","40","0.333771714664437","0.255659244526717","0.411884184802156","5"
"Never","2013","Saxony","in school","2","","","","5"
"Never","2013","Saxony","inadequately","2","","","","5"
"Never","2013","Saxony","general elemantary","50","0.439406659937326","0.337433781294936","0.541379538579717","5"
"Rarely","2013","Brandenburg","vocational + Abi","34","0.544600628222139","0.419626977643319","0.669574278800959","4"
"Rarely","2013","Schleswig-Holstein","in school","6","","","","4"
"Rarely","2013","Schleswig-Holstein","inadequately","6","","","","4"
"Rarely","2013","Schleswig-Holstein","general elemantary","36","0.337153984693852","0.24355836447804","0.430749604909664","4"
"Rarely","2013","Schleswig-Holstein","middle vocational","253","0.51725586361846","0.472079592925647","0.562432134311273","4"
"Rarely","2013","Schleswig-Holstein","vocational + Abi","47","0.599622547005701","0.491576637653142","0.70766845635826","4"
"Rarely","2013","Schleswig-Holstein","higher vocational","35","0.65053957561182","0.524530273209867","0.776548878013774","4"
"Rarely","2013","Schleswig-Holstein","higher education","79","0.529043469164619","0.448352391763089","0.609734546566148","4"
"Rarely","2013","Hamburg","in school","4","","","","4"
"Rarely","2013","Hamburg","inadequately","1","","","","4"
"Rarely","2013","Hamburg","general elemantary","10","","","","4"
"Rarely","2013","Hamburg","middle vocational","70","0.340987816432189","0.269937471835611","0.412038161028766","4"
"Rarely","2013","Hamburg","vocational + Abi","18","","","","4"
"Rarely","2013","Hamburg","higher vocational","13","","","","4"
"Rarely","2013","Hamburg","higher education","67","0.493365059629652","0.406413376295156","0.580316742964148","4"
"Rarely","2013","Lower Saxony","in school","15","","","","4"
"Rarely","2013","Lower Saxony","inadequately","8","","","","4"
"Rarely","2013","Lower Saxony","general elemantary","103","0.221186365660469","0.175132430695949","0.267240300624988","4"
"Rarely","2013","Lower Saxony","middle vocational","614","0.428704956599841","0.401070418015193","0.45633949518449","4"
"Rarely","2013","Lower Saxony","vocational + Abi","84","0.503330633017811","0.425857972863402","0.580803293172219","4"
"Rarely","2013","Lower Saxony","higher vocational","75","0.552163942029657","0.468280786941708","0.636047097117607","4"
"Rarely","2013","Lower Saxony","higher education","273","0.521208487151217","0.476795609072331","0.565621365230102","4"
"Rarely","2013","Bremen","higher education","23","","","","4"
"Rarely","2013","North Rhine-Westphalia","in school","36","0.350476630252579","0.267821459150664","0.433131801354495","4"
"Rarely","2013","North Rhine-Westphalia","inadequately","18","","","","4"
"Rarely","2013","North Rhine-Westphalia","general elemantary","212","0.267320547046242","0.232679780202351","0.301961313890132","4"
"Rarely","2013","North Rhine-Westphalia","middle vocational","1034","0.41978853438365","0.399309628715441","0.44026744005186","4"
"Rarely","2013","North Rhine-Westphalia","vocational + Abi","303","0.547187376135331","0.50394430824018","0.590430444030481","4"
"Rarely","2013","North Rhine-Westphalia","higher vocational","179","0.595412303872839","0.538923246186519","0.651901361559159","4"
"Rarely","2013","North Rhine-Westphalia","higher education","598","0.518199680142831","0.488791751884702","0.547607608400961","4"
"Rarely","2013","Hesse","in school","9","","","","4"
"Rarely","2013","Hesse","inadequately","7","","","","4"
"Rarely","2013","Hesse","general elemantary","55","0.271743613090211","0.205261365808037","0.338225860372386","4"
"Rarely","2013","Hesse","middle vocational","361","0.444569127137224","0.40912377680878","0.480014477465667","4"
"Rarely","2013","Hesse","vocational + Abi","77","0.516680444178882","0.436709788379054","0.59665109997871","4"
"Rarely","2013","Hesse","higher vocational","48","0.495410671603465","0.393244790045417","0.597576553161513","4"
"Rarely","2013","Hesse","higher education","279","0.567189840682251","0.523320309240938","0.611059372123563","4"
"Rarely","2013","Rhineland-Palatinate,Saarland","in school","9","","","","4"
"Rarely","2013","Rhineland-Palatinate,Saarland","inadequately","5","","","","4"
"Rarely","2013","Rhineland-Palatinate,Saarland","general elemantary","58","0.319481653825589","0.254860311636065","0.384102996015113","4"
"Rarely","2013","Rhineland-Palatinate,Saarland","middle vocational","291","0.416477749257042","0.379932231797339","0.453023266716745","4"
"Rarely","2013","Rhineland-Palatinate,Saarland","vocational + Abi","59","0.522996694435843","0.422026235435367","0.623967153436319","4"
"Rarely","2013","Rhineland-Palatinate,Saarland","higher vocational","51","0.546658082904579","0.445482097674031","0.647834068135127","4"
"Rarely","2013","Rhineland-Palatinate,Saarland","higher education","142","0.595634775821337","0.53516132484538","0.656108226797295","4"
"Rarely","2013","Baden-Württemberg","in school","17","","","","4"
"Rarely","2013","Baden-Württemberg","inadequately","8","","","","4"
"Rarely","2013","Bavaria","inadequately","14","","","","4"
"Rarely","2013","Bavaria","general elemantary","127","0.217431047001123","0.177454201421524","0.257407892580721","4"
"Rarely","2013","Bavaria","middle vocational","990","0.425641846929459","0.404569812858827","0.446713881000092","4"
"Rarely","2013","Bavaria","vocational + Abi","118","0.466542109269452","0.401786683459087","0.531297535079816","4"
"Rarely","2013","Bavaria","higher vocational","159","0.490972954777221","0.433633193711689","0.548312715842753","4"
"Rarely","2013","Bavaria","higher education","446","0.463403656743427","0.428892104794015","0.49791520869284","4"
"Rarely","2013","Berlin","in school","6","","","","4"
"Rarely","2013","Brandenburg","inadequately","2","","","","4"
"Rarely","2013","Brandenburg","general elemantary","23","","","","4"
"Rarely","2013","Brandenburg","middle vocational","232","0.382536656308692","0.340683778059546","0.424389534557838","4"
"Rarely","2013","Thuringia","vocational + Abi","24","","","","4"
"Rarely","2013","Thuringia","higher vocational","37","0.553969044740786","0.438346062826851","0.66959202665472","4"
"Rarely","2013","Thuringia","higher education","117","0.488214129153871","0.420927390552984","0.555500867754758","4"
"Rarely","2013","Bremen","in school","1","","","","4"
"Rarely","2013","Bremen","inadequately","2","","","","4"
"Rarely","2013","Bremen","general elemantary","10","","","","4"
"Rarely","2013","Bremen","middle vocational","41","0.563191759421104","0.454504996328062","0.671878522514146","4"
"Rarely","2013","Bremen","vocational + Abi","2","","","","4"
"Rarely","2013","Bremen","higher vocational","","","","","4"
"Rarely","2013","Baden-Württemberg","general elemantary","103","0.267636515691772","0.220715104781141","0.314557926602404","4"
"Rarely","2013","Baden-Württemberg","middle vocational","647","0.39928329188386","0.37364733640899","0.424919247358729","4"
"Rarely","2013","Baden-Württemberg","vocational + Abi","114","0.568593371242594","0.500960350672081","0.636226391813106","4"
"Rarely","2013","Baden-Württemberg","higher vocational","131","0.595335351905471","0.530914846382434","0.659755857428509","4"
"Rarely","2013","Baden-Württemberg","higher education","378","0.486274199493369","0.449405990298656","0.523142408688082","4"
"Rarely","2013","Bavaria","in school","13","","","","4"
"Rarely","2013","Berlin","inadequately","3","","","","4"
"Rarely","2013","Berlin","general elemantary","31","0.383629139124352","0.264495352139726","0.502762926108978","4"
"Rarely","2013","Berlin","middle vocational","177","0.416910329316041","0.368164123537591","0.465656535094491","4"
"Rarely","2013","Berlin","vocational + Abi","32","0.515888347952341","0.38727539150449","0.644501304400193","4"
"Rarely","2013","Berlin","higher vocational","22","","","","4"
"Rarely","2013","Berlin","higher education","204","0.545032093298804","0.494154612282297","0.595909574315311","4"
"Rarely","2013","Brandenburg","in school","3","","","","4"
"Rarely","2013","Thuringia","general elemantary","11","","","","4"
"Rarely","2013","Thuringia","middle vocational","259","0.443605256813136","0.403786531783169","0.483423981843103","4"
"Rarely","2013","Brandenburg","higher vocational","45","0.726254831311977","0.621802816946989","0.830706845676965","4"
"Rarely","2013","Brandenburg","higher education","144","0.544377221619761","0.483841168308982","0.60491327493054","4"
"Rarely","2013","Mecklenburg-Western Pomerania","in school","2","","","","4"
"Rarely","2013","Mecklenburg-Western Pomerania","inadequately","4","","","","4"
"Rarely","2013","Mecklenburg-Western Pomerania","general elemantary","8","","","","4"
"Rarely","2013","Mecklenburg-Western Pomerania","middle vocational","141","0.430034910121214","0.375620927251892","0.484448892990536","4"
"Rarely","2013","Mecklenburg-Western Pomerania","vocational + Abi","19","","","","4"
"Rarely","2013","Mecklenburg-Western Pomerania","higher vocational","24","","","","4"
"Rarely","2013","Mecklenburg-Western Pomerania","higher education","77","0.529025407982257","0.446341484220492","0.611709331744022","4"
"Rarely","2013","Saxony","in school","6","","","","4"
"Rarely","2013","Saxony","inadequately","3","","","","4"
"Rarely","2013","Saxony","general elemantary","21","","","","4"
"Rarely","2013","Saxony","middle vocational","417","0.431907784290444","0.399847426989842","0.463968141591046","4"
"Rarely","2013","Saxony","vocational + Abi","39","0.454860671448167","0.342908055399596","0.566813287496737","4"
"Rarely","2013","Saxony","higher vocational","64","0.500138182604015","0.416412673849355","0.583863691358676","4"
"Rarely","2013","Saxony","higher education","244","0.503941852039338","0.457899712404693","0.549983991673984","4"
"Rarely","2013","Saxony-Anhalt","in school","4","","","","4"
"Rarely","2013","Saxony-Anhalt","inadequately","8","","","","4"
"Rarely","2013","Saxony-Anhalt","general elemantary","16","","","","4"
"Rarely","2013","Saxony-Anhalt","middle vocational","230","0.363963323371258","0.322688736942488","0.405237909800029","4"
"Rarely","2013","Saxony-Anhalt","vocational + Abi","23","","","","4"
"Rarely","2013","Saxony-Anhalt","higher vocational","42","0.547437992054609","0.434789865688713","0.660086118420506","4"
"Rarely","2013","Saxony-Anhalt","higher education","135","0.565437223653794","0.499635343422876","0.631239103884713","4"
"Rarely","2013","Thuringia","in school","2","","","","4"
"Rarely","2013","Thuringia","inadequately","4","","","","4"
"Daily","2014","Thuringia","general elemantary","","","","","1"
"Daily","2014","Thuringia","middle vocational","","","","","1"
"Daily","2014","Thuringia","vocational + Abi","","","","","1"
"Daily","2014","Thuringia","higher vocational","","","","","1"
"Daily","2014","Thuringia","higher education","","","","","1"
"Daily","2014","Lower Saxony","middle vocational","","","","","1"
"Daily","2014","Lower Saxony","vocational + Abi","","","","","1"
"Daily","2014","Lower Saxony","higher vocational","","","","","1"
"Daily","2014","Lower Saxony","higher education","","","","","1"
"Daily","2014","Bremen","in school","","","","","1"
"Daily","2014","Bremen","inadequately","","","","","1"
"Daily","2014","Bremen","general elemantary","","","","","1"
"Daily","2014","North Rhine-Westphalia","general elemantary","","","","","1"
"Daily","2014","North Rhine-Westphalia","middle vocational","","","","","1"
"Daily","2014","North Rhine-Westphalia","vocational + Abi","","","","","1"
"Daily","2014","North Rhine-Westphalia","higher vocational","","","","","1"
"Daily","2014","North Rhine-Westphalia","higher education","","","","","1"
"Daily","2014","Hesse","in school","","","","","1"
"Daily","2014","Hesse","inadequately","","","","","1"
"Daily","2014","Hesse","higher education","","","","","1"
"Daily","2014","Rhineland-Palatinate,Saarland","in school","","","","","1"
"Daily","2014","Schleswig-Holstein","in school","","","","","1"
"Daily","2014","Schleswig-Holstein","inadequately","","","","","1"
"Daily","2014","Schleswig-Holstein","general elemantary","","","","","1"
"Daily","2014","Schleswig-Holstein","middle vocational","","","","","1"
"Daily","2014","Schleswig-Holstein","vocational + Abi","","","","","1"
"Daily","2014","Schleswig-Holstein","higher vocational","","","","","1"
"Daily","2014","Schleswig-Holstein","higher education","","","","","1"
"Daily","2014","Hamburg","in school","","","","","1"
"Daily","2014","Hamburg","inadequately","","","","","1"
"Daily","2014","Hamburg","higher education","","","","","1"
"Daily","2014","Lower Saxony","in school","","","","","1"
"Daily","2014","Lower Saxony","inadequately","","","","","1"
"Daily","2014","Lower Saxony","general elemantary","","","","","1"
"Daily","2014","Bremen","middle vocational","","","","","1"
"Daily","2014","Bremen","vocational + Abi","","","","","1"
"Daily","2014","Bremen","higher vocational","","","","","1"
"Daily","2014","Bremen","higher education","","","","","1"
"Daily","2014","North Rhine-Westphalia","in school","","","","","1"
"Daily","2014","North Rhine-Westphalia","inadequately","","","","","1"
"Daily","2014","Hesse","general elemantary","","","","","1"
"Daily","2014","Hesse","middle vocational","","","","","1"
"Daily","2014","Hesse","vocational + Abi","","","","","1"
"Daily","2014","Hesse","higher vocational","","","","","1"
"Daily","2014","Rhineland-Palatinate,Saarland","inadequately","","","","","1"
"Daily","2014","Rhineland-Palatinate,Saarland","general elemantary","","","","","1"
"Daily","2014","Rhineland-Palatinate,Saarland","middle vocational","","","","","1"
"Daily","2014","Rhineland-Palatinate,Saarland","vocational + Abi","","","","","1"
"Daily","2014","Rhineland-Palatinate,Saarland","higher vocational","","","","","1"
"Daily","2014","Rhineland-Palatinate,Saarland","higher education","","","","","1"
"Daily","2014","Baden-Württemberg","in school","","","","","1"
"Daily","2014","Baden-Württemberg","inadequately","","","","","1"
"Daily","2014","Baden-Württemberg","general elemantary","","","","","1"
"Daily","2014","Baden-Württemberg","middle vocational","","","","","1"
"Daily","2014","Bavaria","higher vocational","","","","","1"
"Daily","2014","Bavaria","higher education","","","","","1"
"Daily","2014","Berlin","in school","","","","","1"
"Daily","2014","Berlin","inadequately","","","","","1"
"Daily","2014","Berlin","general elemantary","","","","","1"
"Daily","2014","Brandenburg","general elemantary","","","","","1"
"Daily","2014","Saxony","inadequately","","","","","1"
"Daily","2014","Berlin","middle vocational","","","","","1"
"Daily","2014","Berlin","vocational + Abi","","","","","1"
"Daily","2014","Berlin","higher vocational","","","","","1"
"Daily","2014","Berlin","higher education","","","","","1"
"Daily","2014","Brandenburg","in school","","","","","1"
"Daily","2014","Brandenburg","inadequately","","","","","1"
"Daily","2014","Brandenburg","higher vocational","","","","","1"
"Daily","2014","Brandenburg","middle vocational","","","","","1"
"Daily","2014","Brandenburg","vocational + Abi","","","","","1"
"Daily","2014","Mecklenburg-Western Pomerania","middle vocational","","","","","1"
"Daily","2014","Brandenburg","higher education","","","","","1"
"Daily","2014","Mecklenburg-Western Pomerania","in school","","","","","1"
"Daily","2014","Mecklenburg-Western Pomerania","inadequately","","","","","1"
"Daily","2014","Mecklenburg-Western Pomerania","vocational + Abi","","","","","1"
"Daily","2014","Mecklenburg-Western Pomerania","higher vocational","","","","","1"
"Daily","2014","Hamburg","middle vocational","","","","","1"
"Daily","2014","Hamburg","general elemantary","","","","","1"
"Daily","2014","Hamburg","vocational + Abi","","","","","1"
"Daily","2014","Hamburg","higher vocational","","","","","1"
"Daily","2014","Baden-Württemberg","vocational + Abi","","","","","1"
"Daily","2014","Saxony-Anhalt","inadequately","","","","","1"
"Daily","2014","Baden-Württemberg","higher vocational","","","","","1"
"Daily","2014","Baden-Württemberg","higher education","","","","","1"
"Daily","2014","Bavaria","in school","","","","","1"
"Daily","2014","Saxony","vocational + Abi","","","","","1"
"Daily","2014","Mecklenburg-Western Pomerania","general elemantary","","","","","1"
"Daily","2014","Saxony-Anhalt","general elemantary","","","","","1"
"Daily","2014","Saxony-Anhalt","middle vocational","","","","","1"
"Daily","2014","Mecklenburg-Western Pomerania","higher education","","","","","1"
"Daily","2014","Bavaria","inadequately","","","","","1"
"Daily","2014","Bavaria","general elemantary","","","","","1"
"Daily","2014","Saxony","higher vocational","","","","","1"
"Daily","2014","Saxony","higher education","","","","","1"
"Daily","2014","Saxony-Anhalt","in school","","","","","1"
"Daily","2014","Saxony-Anhalt","vocational + Abi","","","","","1"
"Daily","2014","Saxony","in school","","","","","1"
"Daily","2014","Bavaria","middle vocational","","","","","1"
"Daily","2014","Bavaria","vocational + Abi","","","","","1"
"Daily","2014","Saxony","middle vocational","","","","","1"
"Daily","2014","Saxony","general elemantary","","","","","1"
"Daily","2014","Thuringia","in school","","","","","1"
"Daily","2014","Saxony-Anhalt","higher education","","","","","1"
"Daily","2014","Thuringia","inadequately","","","","","1"
"Daily","2014","Saxony-Anhalt","higher vocational","","","","","1"
"Min 1x per month","2014","North Rhine-Westphalia","middle vocational","","","","","3"
"Min 1x per month","2014","Schleswig-Holstein","in school","","","","","3"
"Min 1x per month","2014","Schleswig-Holstein","inadequately","","","","","3"
"Min 1x per month","2014","Schleswig-Holstein","general elemantary","","","","","3"
"Min 1x per month","2014","Schleswig-Holstein","middle vocational","","","","","3"
"Min 1x per month","2014","Schleswig-Holstein","vocational + Abi","","","","","3"
"Min 1x per month","2014","Schleswig-Holstein","higher vocational","","","","","3"
"Min 1x per month","2014","Schleswig-Holstein","higher education","","","","","3"
"Min 1x per month","2014","Hamburg","in school","","","","","3"
"Min 1x per month","2014","Hamburg","inadequately","","","","","3"
"Min 1x per month","2014","Hamburg","general elemantary","","","","","3"
"Min 1x per month","2014","Hamburg","middle vocational","","","","","3"
"Min 1x per month","2014","Hamburg","vocational + Abi","","","","","3"
"Min 1x per month","2014","Hamburg","higher vocational","","","","","3"
"Min 1x per month","2014","Hamburg","higher education","","","","","3"
"Min 1x per month","2014","Lower Saxony","in school","","","","","3"
"Min 1x per month","2014","Lower Saxony","inadequately","","","","","3"
"Min 1x per month","2014","Lower Saxony","general elemantary","","","","","3"
"Min 1x per month","2014","Lower Saxony","middle vocational","","","","","3"
"Min 1x per month","2014","Lower Saxony","vocational + Abi","","","","","3"
"Min 1x per month","2014","Bremen","higher vocational","","","","","3"
"Min 1x per month","2014","Bremen","higher education","","","","","3"
"Min 1x per month","2014","North Rhine-Westphalia","in school","","","","","3"
"Min 1x per month","2014","North Rhine-Westphalia","inadequately","","","","","3"
"Min 1x per month","2014","North Rhine-Westphalia","general elemantary","","","","","3"
"Min 1x per month","2014","North Rhine-Westphalia","vocational + Abi","","","","","3"
"Min 1x per month","2014","North Rhine-Westphalia","higher vocational","","","","","3"
"Min 1x per month","2014","North Rhine-Westphalia","higher education","","","","","3"
"Min 1x per month","2014","Hesse","in school","","","","","3"
"Min 1x per month","2014","Hesse","inadequately","","","","","3"
"Min 1x per month","2014","Hesse","general elemantary","","","","","3"
"Min 1x per month","2014","Hesse","middle vocational","","","","","3"
"Min 1x per month","2014","Lower Saxony","higher vocational","","","","","3"
"Min 1x per month","2014","Lower Saxony","higher education","","","","","3"
"Min 1x per month","2014","Bremen","in school","","","","","3"
"Min 1x per month","2014","Bremen","inadequately","","","","","3"
"Min 1x per month","2014","Bremen","general elemantary","","","","","3"
"Min 1x per month","2014","Bremen","middle vocational","","","","","3"
"Min 1x per month","2014","Bremen","vocational + Abi","","","","","3"
"Min 1x per month","2014","Hesse","vocational + Abi","","","","","3"
"Min 1x per month","2014","Hesse","higher vocational","","","","","3"
"Min 1x per month","2014","Hesse","higher education","","","","","3"
"Min 1x per month","2014","Rhineland-Palatinate,Saarland","in school","","","","","3"
"Min 1x per month","2014","Rhineland-Palatinate,Saarland","inadequately","","","","","3"
"Min 1x per month","2014","Rhineland-Palatinate,Saarland","general elemantary","","","","","3"
"Min 1x per month","2014","Rhineland-Palatinate,Saarland","middle vocational","","","","","3"
"Min 1x per month","2014","Rhineland-Palatinate,Saarland","vocational + Abi","","","","","3"
"Min 1x per month","2014","Rhineland-Palatinate,Saarland","higher vocational","","","","","3"
"Min 1x per month","2014","Rhineland-Palatinate,Saarland","higher education","","","","","3"
"Min 1x per month","2014","Baden-Württemberg","in school","","","","","3"
"Min 1x per month","2014","Thuringia","general elemantary","","","","","3"
"Min 1x per month","2014","Thuringia","middle vocational","","","","","3"
"Min 1x per month","2014","Thuringia","vocational + Abi","","","","","3"
"Min 1x per month","2014","Thuringia","higher vocational","","","","","3"
"Min 1x per month","2014","Thuringia","higher education","","","","","3"
"Min 1x per month","2014","Brandenburg","middle vocational","","","","","3"
"Min 1x per month","2014","Brandenburg","vocational + Abi","","","","","3"
"Min 1x per month","2014","Brandenburg","higher vocational","","","","","3"
"Min 1x per month","2014","Brandenburg","higher education","","","","","3"
"Min 1x per month","2014","Mecklenburg-Western Pomerania","in school","","","","","3"
"Min 1x per month","2014","Mecklenburg-Western Pomerania","inadequately","","","","","3"
"Min 1x per month","2014","Mecklenburg-Western Pomerania","general elemantary","","","","","3"
"Min 1x per month","2014","Mecklenburg-Western Pomerania","middle vocational","","","","","3"
"Min 1x per month","2014","Mecklenburg-Western Pomerania","vocational + Abi","","","","","3"
"Min 1x per month","2014","Mecklenburg-Western Pomerania","higher vocational","","","","","3"
"Min 1x per month","2014","Mecklenburg-Western Pomerania","higher education","","","","","3"
"Min 1x per month","2014","Saxony","in school","","","","","3"
"Min 1x per month","2014","Saxony","inadequately","","","","","3"
"Min 1x per month","2014","Saxony","general elemantary","","","","","3"
"Min 1x per month","2014","Saxony","middle vocational","","","","","3"
"Min 1x per month","2014","Saxony","vocational + Abi","","","","","3"
"Min 1x per month","2014","Saxony","higher vocational","","","","","3"
"Min 1x per month","2014","Saxony","higher education","","","","","3"
"Min 1x per month","2014","Saxony-Anhalt","in school","","","","","3"
"Min 1x per month","2014","Saxony-Anhalt","inadequately","","","","","3"
