"pli0091_h","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Min 1x per week","2012","Employed","higher vocational","","","","","2"
"Min 1x per week","2012","Employed","higher education","","","","","2"
"Never","2012","Not Employed","in school","","","","","5"
"Never","2012","Not Employed","inadequately","","","","","5"
"Never","2012","Not Employed","general elemantary","","","","","5"
"Never","2012","Not Employed","middle vocational","","","","","5"
"Never","2012","Not Employed","vocational + Abi","","","","","5"
"Never","2012","Not Employed","higher vocational","","","","","5"
"Never","2012","Not Employed","higher education","","","","","5"
"Never","2012","Employed","in school","","","","","5"
"Never","2012","Employed","inadequately","","","","","5"
"Never","2012","Employed","general elemantary","","","","","5"
"Never","2012","Employed","middle vocational","","","","","5"
"Never","2012","Employed","vocational + Abi","","","","","5"
"Never","2012","Employed","higher vocational","","","","","5"
"Never","2012","Employed","higher education","","","","","5"
"Rarely","2012","Not Employed","higher vocational","","","","","4"
"Rarely","2012","Not Employed","higher education","","","","","4"
"Rarely","2012","Employed","in school","","","","","4"
"Rarely","2012","Employed","inadequately","","","","","4"
"Rarely","2012","Employed","general elemantary","","","","","4"
"Rarely","2012","Employed","middle vocational","","","","","4"
"Rarely","2012","Employed","vocational + Abi","","","","","4"
"Rarely","2012","Employed","higher vocational","","","","","4"
"Rarely","2012","Employed","higher education","","","","","4"
"Rarely","2012","Not Employed","in school","","","","","4"
"Rarely","2012","Not Employed","inadequately","","","","","4"
"Rarely","2012","Not Employed","general elemantary","","","","","4"
"Rarely","2012","Not Employed","middle vocational","","","","","4"
"Rarely","2012","Not Employed","vocational + Abi","","","","","4"
"Daily","2013","Not Employed","in school","","","","","1"
"Daily","2013","Not Employed","inadequately","","","","","1"
"Daily","2013","Not Employed","general elemantary","","","","","1"
"Daily","2013","Not Employed","middle vocational","1","","","","1"
"Daily","2013","Not Employed","vocational + Abi","","","","","1"
"Daily","2013","Not Employed","higher vocational","","","","","1"
"Daily","2013","Not Employed","higher education","","","","","1"
"Daily","2013","Employed","in school","","","","","1"
"Daily","2013","Employed","inadequately","","","","","1"
"Daily","2013","Employed","general elemantary","1","","","","1"
"Daily","2013","Employed","middle vocational","3","","","","1"
"Daily","2013","Employed","vocational + Abi","1","","","","1"
"Daily","2013","Employed","higher vocational","","","","","1"
"Daily","2013","Employed","higher education","1","","","","1"
"Min 1x per month","2013","Not Employed","in school","182","0.484995147269567","0.432334717532241","0.537655577006894","3"
"Min 1x per month","2013","Not Employed","inadequately","12","","","","3"
"Min 1x per month","2013","Not Employed","general elemantary","119","0.0564793103270459","0.0441789000035996","0.0687797206504921","3"
"Min 1x per month","2013","Not Employed","middle vocational","414","0.0802274439308074","0.0722237005645629","0.088231187297052","3"
"Min 1x per month","2013","Not Employed","vocational + Abi","50","0.148935147785115","0.111689591878377","0.186180703691853","3"
"Min 1x per month","2013","Not Employed","higher vocational","38","0.0721603526038434","0.0488417078006424","0.0954789974070444","3"
"Min 1x per month","2013","Not Employed","higher education","223","0.150750563510233","0.132422159116771","0.169078967903695","3"
"Min 1x per month","2013","Employed","in school","53","0.522786668739389","0.423896392717697","0.621676944761081","3"
"Min 1x per month","2013","Employed","inadequately","20","","","","3"
"Min 1x per month","2013","Employed","general elemantary","278","0.250185374139936","0.226097681248719","0.274273067031152","3"
"Min 1x per month","2013","Employed","middle vocational","1487","0.201052710058061","0.192268034468462","0.209837385647661","3"
"Min 1x per month","2013","Employed","vocational + Abi","328","0.246614414192726","0.224242342105495","0.268986486279957","3"
"Min 1x per month","2013","Employed","higher vocational","217","0.182368784439136","0.160557118825927","0.204180450052345","3"
"Min 1x per month","2013","Employed","higher education","1126","0.298353876362256","0.284774495937871","0.311933256786641","3"
"Min 1x per week","2013","Not Employed","in school","48","0.146758739425674","0.109472554229671","0.184044924621678","2"
"Min 1x per week","2013","Not Employed","inadequately","4","","","","2"
"Min 1x per week","2013","Not Employed","general elemantary","16","","","","2"
"Min 1x per week","2013","Not Employed","middle vocational","48","0.0128640905379768","0.00954385057233778","0.0161843305036158","2"
"Min 1x per week","2013","Not Employed","vocational + Abi","4","","","","2"
"Min 1x per week","2013","Not Employed","higher vocational","6","","","","2"
"Min 1x per week","2013","Not Employed","higher education","14","","","","2"
"Min 1x per week","2013","Employed","in school","13","","","","2"
"Min 1x per week","2013","Employed","inadequately","2","","","","2"
"Min 1x per week","2013","Employed","general elemantary","79","0.0644302569431102","0.050775929647006","0.0780845842392145","2"
"Min 1x per week","2013","Employed","middle vocational","188","0.0327606345085382","0.028858925895536","0.0366623431215405","2"
"Min 1x per week","2013","Employed","vocational + Abi","31","0.0349303679895071","0.0254008873153261","0.0444598486636882","2"
"Min 1x per week","2013","Employed","higher vocational","13","","","","2"
"Min 1x per week","2013","Employed","higher education","81","0.0254535055716119","0.0207790597408085","0.0301279514024154","2"
"Never","2013","Not Employed","in school","12","","","","5"
"Never","2013","Not Employed","inadequately","133","0.766172555239213","0.704510238025672","0.827834872452753","5"
"Never","2013","Not Employed","general elemantary","893","0.75462091125293","0.731692055335821","0.777549767170039","5"
"Never","2013","Not Employed","middle vocational","2514","0.608543670164763","0.594163004543287","0.622924335786238","5"
"Never","2013","Not Employed","vocational + Abi","147","0.51406373279753","0.461776859509887","0.566350606085172","5"
"Never","2013","Not Employed","higher vocational","256","0.607069973850089","0.563055602259765","0.651084345440413","5"
"Never","2013","Not Employed","higher education","589","0.421014449330595","0.395723803720092","0.446305094941099","5"
"Never","2013","Employed","in school","3","","","","5"
"Never","2013","Employed","inadequately","64","0.398891200589403","0.319733495574982","0.478048905603824","5"
"Never","2013","Employed","general elemantary","385","0.293812418130824","0.268479664177009","0.31914517208464","5"
"Never","2013","Employed","middle vocational","2009","0.258815057120205","0.24921508964371","0.268415024596699","5"
"Never","2013","Employed","vocational + Abi","223","0.127041453393784","0.109756911814402","0.144325994973165","5"
"Never","2013","Employed","higher vocational","222","0.153492166154438","0.133131431417288","0.173852900891589","5"
"Never","2013","Employed","higher education","585","0.125658258000513","0.115820612439799","0.135495903561227","5"
"Rarely","2013","Not Employed","in school","104","0.333232479640135","0.283565137266511","0.382899822013759","4"
"Rarely","2013","Not Employed","inadequately","32","0.144010462914829","0.0928611204765963","0.195159805353061","4"
"Rarely","2013","Not Employed","general elemantary","325","0.180576947001653","0.160080223869263","0.201073670134044","4"
"Rarely","2013","Not Employed","middle vocational","1448","0.298162663158233","0.284684325964301","0.311641000352165","4"
"Rarely","2013","Not Employed","vocational + Abi","150","0.310226648839792","0.261833120274935","0.358620177404649","4"
"Rarely","2013","Not Employed","higher vocational","173","0.310943589775665","0.26922921743332","0.352657962118011","4"
"Rarely","2013","Not Employed","higher education","638","0.417512909252688","0.392251611425244","0.442774207080131","4"
"Rarely","2013","Employed","in school","29","","","","4"
"Rarely","2013","Employed","inadequately","61","0.394805395337511","0.315786948882752","0.473823841792269","4"
"Rarely","2013","Employed","general elemantary","499","0.391524705443328","0.364379798719777","0.418669612166879","4"
"Rarely","2013","Employed","middle vocational","4309","0.5061074086343","0.495148954318383","0.517065862950218","4"
"Rarely","2013","Employed","vocational + Abi","843","0.587311054102636","0.561758528395838","0.612863579809434","4"
"Rarely","2013","Employed","higher vocational","752","0.64934791846268","0.622394628431315","0.676301208494046","4"
"Rarely","2013","Employed","higher education","2568","0.550430225849192","0.535666202029167","0.565194249669217","4"
"Daily","2014","Not Employed","middle vocational","","","","","1"
"Daily","2014","Not Employed","vocational + Abi","","","","","1"
"Daily","2014","Not Employed","higher vocational","","","","","1"
"Daily","2014","Not Employed","higher education","","","","","1"
"Daily","2014","Not Employed","in school","","","","","1"
"Daily","2014","Not Employed","inadequately","","","","","1"
"Daily","2014","Not Employed","general elemantary","","","","","1"
"Daily","2014","Employed","in school","","","","","1"
"Daily","2014","Employed","inadequately","","","","","1"
"Daily","2014","Employed","general elemantary","","","","","1"
"Daily","2014","Employed","middle vocational","","","","","1"
"Daily","2014","Employed","vocational + Abi","","","","","1"
"Daily","2014","Employed","higher vocational","","","","","1"
"Daily","2014","Employed","higher education","","","","","1"
"Min 1x per month","2014","Not Employed","in school","","","","","3"
"Min 1x per month","2014","Not Employed","inadequately","","","","","3"
"Min 1x per month","2014","Not Employed","general elemantary","","","","","3"
"Min 1x per month","2014","Not Employed","middle vocational","","","","","3"
"Min 1x per month","2014","Not Employed","vocational + Abi","","","","","3"
"Min 1x per month","2014","Not Employed","higher vocational","","","","","3"
"Min 1x per month","2014","Not Employed","higher education","","","","","3"
"Min 1x per month","2014","Employed","in school","","","","","3"
"Min 1x per month","2014","Employed","inadequately","","","","","3"
"Min 1x per month","2014","Employed","general elemantary","","","","","3"
"Min 1x per month","2014","Employed","middle vocational","","","","","3"
"Min 1x per month","2014","Employed","vocational + Abi","","","","","3"
"Min 1x per month","2014","Employed","higher vocational","","","","","3"
"Min 1x per month","2014","Employed","higher education","","","","","3"
"Min 1x per week","2014","Not Employed","in school","","","","","2"
"Min 1x per week","2014","Not Employed","inadequately","","","","","2"
"Min 1x per week","2014","Not Employed","general elemantary","","","","","2"
"Min 1x per week","2014","Not Employed","middle vocational","","","","","2"
"Min 1x per week","2014","Not Employed","vocational + Abi","","","","","2"
"Min 1x per week","2014","Not Employed","higher vocational","","","","","2"
"Min 1x per week","2014","Not Employed","higher education","","","","","2"
"Min 1x per week","2014","Employed","in school","","","","","2"
"Min 1x per week","2014","Employed","inadequately","","","","","2"
"Min 1x per week","2014","Employed","general elemantary","","","","","2"
"Min 1x per week","2014","Employed","middle vocational","","","","","2"
"Min 1x per week","2014","Employed","vocational + Abi","","","","","2"
"Min 1x per week","2014","Employed","higher vocational","","","","","2"
"Min 1x per week","2014","Employed","higher education","","","","","2"
"Never","2014","Not Employed","in school","","","","","5"
"Never","2014","Not Employed","inadequately","","","","","5"
"Never","2014","Not Employed","general elemantary","","","","","5"
"Never","2014","Not Employed","middle vocational","","","","","5"
"Never","2014","Not Employed","vocational + Abi","","","","","5"
"Never","2014","Not Employed","higher vocational","","","","","5"
"Never","2014","Not Employed","higher education","","","","","5"
"Never","2014","Employed","in school","","","","","5"
"Never","2014","Employed","inadequately","","","","","5"
"Never","2014","Employed","general elemantary","","","","","5"
"Never","2014","Employed","middle vocational","","","","","5"
"Never","2014","Employed","vocational + Abi","","","","","5"
"Never","2014","Employed","higher vocational","","","","","5"
"Never","2014","Employed","higher education","","","","","5"
"Rarely","2014","Not Employed","in school","","","","","4"
"Rarely","2014","Not Employed","inadequately","","","","","4"
"Rarely","2014","Not Employed","general elemantary","","","","","4"
"Rarely","2014","Not Employed","middle vocational","","","","","4"
"Rarely","2014","Not Employed","vocational + Abi","","","","","4"
"Rarely","2014","Not Employed","higher vocational","","","","","4"
"Rarely","2014","Not Employed","higher education","","","","","4"
"Rarely","2014","Employed","in school","","","","","4"
"Rarely","2014","Employed","inadequately","","","","","4"
"Rarely","2014","Employed","general elemantary","","","","","4"
"Rarely","2014","Employed","middle vocational","","","","","4"
"Rarely","2014","Employed","vocational + Abi","","","","","4"
"Rarely","2014","Employed","higher vocational","","","","","4"
"Rarely","2014","Employed","higher education","","","","","4"
"Daily","2015","Not Employed","in school","","","","","1"
"Daily","2015","Not Employed","inadequately","","","","","1"
"Daily","2015","Not Employed","general elemantary","","","","","1"
"Daily","2015","Not Employed","middle vocational","","","","","1"
"Daily","2015","Not Employed","vocational + Abi","","","","","1"
"Daily","2015","Not Employed","higher vocational","","","","","1"
"Daily","2015","Not Employed","higher education","","","","","1"
"Daily","2015","Employed","in school","","","","","1"
"Daily","2015","Employed","inadequately","","","","","1"
"Daily","2015","Employed","general elemantary","","","","","1"
"Daily","2015","Employed","middle vocational","","","","","1"
"Daily","2015","Employed","vocational + Abi","","","","","1"
"Daily","2015","Employed","higher vocational","","","","","1"
"Daily","2015","Employed","higher education","","","","","1"
"Min 1x per month","2015","Not Employed","in school","138","0.470115534036811","0.413731293109391","0.526499774964231","3"
"Min 1x per month","2015","Not Employed","inadequately","20","","","","3"
"Min 1x per month","2015","Not Employed","general elemantary","181","0.0857611745809654","0.072100519799053","0.0994218293628778","3"
"Min 1x per month","2015","Not Employed","middle vocational","535","0.104418950075803","0.0956266224317751","0.113211277719831","3"
"Min 1x per month","2015","Not Employed","vocational + Abi","67","0.145351283021274","0.115895538554964","0.174807027487584","3"
"Min 1x per month","2015","Not Employed","higher vocational","46","0.0901819280656454","0.0634780710479637","0.116885785083327","3"
"Min 1x per month","2015","Not Employed","higher education","381","0.186585235529985","0.16967560411502","0.203494866944949","3"
"Min 1x per month","2015","Employed","in school","43","0.596632539517242","0.485607392348693","0.70765768668579","3"
"Min 1x per month","2015","Employed","inadequately","17","","","","3"
"Min 1x per month","2015","Employed","general elemantary","259","0.199375575589299","0.178180637132298","0.2205705140463","3"
"Min 1x per month","2015","Employed","middle vocational","1447","0.19944795820651","0.190433456456336","0.208462459956684","3"
"Min 1x per month","2015","Employed","vocational + Abi","361","0.250624679386085","0.229482101645758","0.271767257126412","3"
"Min 1x per month","2015","Employed","higher vocational","212","0.186515474068869","0.163433576343811","0.209597371793927","3"
"Min 1x per month","2015","Employed","higher education","1103","0.291419199368145","0.278001451855338","0.304836946880952","3"
"Min 1x per week","2015","Not Employed","in school","39","0.117084060387406","0.0807617546737066","0.153406366101104","2"
"Min 1x per week","2015","Not Employed","inadequately","5","","","","2"
"Min 1x per week","2015","Not Employed","general elemantary","40","0.0198756152481569","0.0130663976405592","0.0266848328557546","2"
"Min 1x per week","2015","Not Employed","middle vocational","135","0.0264586772104978","0.0218441945976656","0.03107315982333","2"
"Min 1x per week","2015","Not Employed","vocational + Abi","8","","","","2"
"Min 1x per week","2015","Not Employed","higher vocational","6","","","","2"
"Min 1x per week","2015","Not Employed","higher education","80","0.0363135017442879","0.0281937746927294","0.0444332287958465","2"
"Min 1x per week","2015","Employed","in school","14","","","","2"
"Min 1x per week","2015","Employed","inadequately","4","","","","2"
"Min 1x per week","2015","Employed","general elemantary","82","0.0447140927018135","0.0337500514161036","0.0556781339875233","2"
"Min 1x per week","2015","Employed","middle vocational","278","0.0420756790122768","0.0375465643906726","0.046604793633881","2"
"Min 1x per week","2015","Employed","vocational + Abi","79","0.0791579511286896","0.065986422825959","0.0923294794314203","2"
"Min 1x per week","2015","Employed","higher vocational","27","","","","2"
"Min 1x per week","2015","Employed","higher education","157","0.040392831640162","0.0345795048632299","0.0462061584170941","2"
"Never","2015","Not Employed","in school","17","","","","5"
"Never","2015","Not Employed","inadequately","225","0.666897721814483","0.618478721602318","0.715316722026648","5"
"Never","2015","Not Employed","general elemantary","931","0.649465171985824","0.626187483794054","0.672742860177594","5"
"Never","2015","Not Employed","middle vocational","2264","0.526224231181572","0.511868226263596","0.540580236099549","5"
"Never","2015","Not Employed","vocational + Abi","232","0.466224795094694","0.424533668821681","0.507915921367706","5"
"Never","2015","Not Employed","higher vocational","211","0.507606046169339","0.460998449898247","0.554213642440431","5"
"Never","2015","Not Employed","higher education","640","0.341963199245514","0.321373298409688","0.36255310008134","5"
"Never","2015","Employed","in school","1","","","","5"
"Never","2015","Employed","inadequately","83","0.485713647914671","0.411451737070727","0.559975558758616","5"
"Never","2015","Employed","general elemantary","437","0.330095757870684","0.305149345280876","0.355042170460491","5"
"Never","2015","Employed","middle vocational","1564","0.214675824609528","0.205412898522349","0.223938750696706","5"
"Never","2015","Employed","vocational + Abi","258","0.153727636209695","0.136131092210006","0.171324180209385","5"
"Never","2015","Employed","higher vocational","156","0.137764763032032","0.117341675985841","0.158187850078224","5"
"Never","2015","Employed","higher education","582","0.121504570438615","0.111857578735726","0.131151562141503","5"
"Rarely","2015","Not Employed","in school","107","0.330899676067889","0.277742899881109","0.384056452254669","4"
"Rarely","2015","Not Employed","inadequately","114","0.278846797237855","0.232779365833359","0.324914228642352","4"
"Rarely","2015","Not Employed","general elemantary","462","0.244898038185054","0.223918700271387","0.26587737609872","4"
"Rarely","2015","Not Employed","middle vocational","1713","0.342898141532127","0.329250403797203","0.356545879267051","4"
"Rarely","2015","Not Employed","vocational + Abi","243","0.372951963656716","0.332536868896483","0.413367058416949","4"
"Rarely","2015","Not Employed","higher vocational","179","0.383054419500555","0.337734344095057","0.428374494906052","4"
"Rarely","2015","Not Employed","higher education","938","0.435138063480213","0.41361896016009","0.456657166800336","4"
"Rarely","2015","Employed","in school","17","","","","4"
"Rarely","2015","Employed","inadequately","70","0.338824181236208","0.268497658167762","0.409150704304654","4"
"Rarely","2015","Employed","general elemantary","587","0.425814573838204","0.399583376865459","0.452045770810948","4"
"Rarely","2015","Employed","middle vocational","4259","0.543800538171686","0.532564082415006","0.555036993928366","4"
"Rarely","2015","Employed","vocational + Abi","916","0.51648973327553","0.492109939792067","0.540869526758994","4"
"Rarely","2015","Employed","higher vocational","699","0.649984396728132","0.621720333354285","0.67824846010198","4"
"Rarely","2015","Employed","higher education","2564","0.546683398553078","0.531984168075399","0.561382629030757","4"
"Daily","2016","Not Employed","higher vocational","","","","","1"
"Daily","2016","Not Employed","higher education","","","","","1"
"Daily","2016","Employed","in school","","","","","1"
"Daily","2016","Employed","inadequately","","","","","1"
"Daily","2016","Employed","general elemantary","","","","","1"
"Daily","2016","Not Employed","in school","","","","","1"
"Daily","2016","Employed","middle vocational","","","","","1"
"Daily","2016","Employed","vocational + Abi","","","","","1"
"Daily","2016","Employed","higher vocational","","","","","1"
"Daily","2016","Employed","higher education","","","","","1"
"Daily","2016","Not Employed","inadequately","","","","","1"
"Daily","2016","Not Employed","general elemantary","","","","","1"
"Daily","2016","Not Employed","middle vocational","","","","","1"
"Daily","2016","Not Employed","vocational + Abi","","","","","1"
"Min 1x per month","2016","Not Employed","in school","","","","","3"
"Min 1x per month","2016","Not Employed","inadequately","","","","","3"
"Min 1x per month","2016","Not Employed","general elemantary","","","","","3"
"Min 1x per month","2016","Not Employed","middle vocational","","","","","3"
"Min 1x per month","2016","Not Employed","vocational + Abi","","","","","3"
"Min 1x per month","2016","Not Employed","higher vocational","","","","","3"
"Min 1x per month","2016","Not Employed","higher education","","","","","3"
"Min 1x per month","2016","Employed","in school","","","","","3"
"Min 1x per month","2016","Employed","inadequately","","","","","3"
"Min 1x per month","2016","Employed","general elemantary","","","","","3"
"Min 1x per month","2016","Employed","middle vocational","","","","","3"
"Min 1x per month","2016","Employed","vocational + Abi","","","","","3"
"Min 1x per month","2016","Employed","higher vocational","","","","","3"
"Min 1x per month","2016","Employed","higher education","","","","","3"
"Min 1x per week","2016","Not Employed","in school","","","","","2"
"Min 1x per week","2016","Not Employed","inadequately","","","","","2"
"Min 1x per week","2016","Not Employed","general elemantary","","","","","2"
"Min 1x per week","2016","Not Employed","middle vocational","","","","","2"
"Min 1x per week","2016","Not Employed","higher vocational","","","","","2"
"Min 1x per week","2016","Not Employed","higher education","","","","","2"
"Min 1x per week","2016","Employed","in school","","","","","2"
"Min 1x per week","2016","Employed","inadequately","","","","","2"
"Min 1x per week","2016","Employed","general elemantary","","","","","2"
"Min 1x per week","2016","Employed","middle vocational","","","","","2"
"Min 1x per week","2016","Employed","vocational + Abi","","","","","2"
"Min 1x per week","2016","Employed","higher vocational","","","","","2"
"Min 1x per week","2016","Employed","higher education","","","","","2"
"Min 1x per week","2016","Not Employed","vocational + Abi","","","","","2"
"Never","2016","Not Employed","in school","","","","","5"
"Never","2016","Not Employed","inadequately","","","","","5"
"Never","2016","Not Employed","general elemantary","","","","","5"
"Never","2016","Not Employed","middle vocational","","","","","5"
"Never","2016","Not Employed","vocational + Abi","","","","","5"
"Never","2016","Not Employed","higher vocational","","","","","5"
"Never","2016","Not Employed","higher education","","","","","5"
"Never","2016","Employed","in school","","","","","5"
"Never","2016","Employed","inadequately","","","","","5"
"Never","2016","Employed","general elemantary","","","","","5"
"Never","2016","Employed","middle vocational","","","","","5"
"Never","2016","Employed","vocational + Abi","","","","","5"
"Never","2016","Employed","higher vocational","","","","","5"
"Never","2016","Employed","higher education","","","","","5"
"Rarely","2016","Not Employed","in school","","","","","4"
"Rarely","2016","Not Employed","inadequately","","","","","4"
"Rarely","2016","Not Employed","general elemantary","","","","","4"
"Rarely","2016","Not Employed","middle vocational","","","","","4"
"Rarely","2016","Not Employed","vocational + Abi","","","","","4"
"Rarely","2016","Not Employed","higher vocational","","","","","4"
"Rarely","2016","Not Employed","higher education","","","","","4"
"Rarely","2016","Employed","in school","","","","","4"
"Rarely","2016","Employed","inadequately","","","","","4"
"Rarely","2016","Employed","general elemantary","","","","","4"
"Rarely","2016","Employed","middle vocational","","","","","4"
"Rarely","2016","Employed","vocational + Abi","","","","","4"
"Rarely","2016","Employed","higher vocational","","","","","4"
"Rarely","2016","Employed","higher education","","","","","4"
"Daily","2017","Not Employed","in school","","","","","1"
"Daily","2017","Not Employed","inadequately","1","","","","1"
"Daily","2017","Not Employed","general elemantary","1","","","","1"
"Daily","2017","Not Employed","middle vocational","1","","","","1"
"Daily","2017","Not Employed","vocational + Abi","","","","","1"
"Daily","2017","Not Employed","higher vocational","","","","","1"
"Daily","2017","Not Employed","higher education","1","","","","1"
"Daily","2017","Employed","in school","","","","","1"
"Daily","2017","Employed","inadequately","","","","","1"
"Daily","2017","Employed","general elemantary","","","","","1"
"Daily","2017","Employed","middle vocational","1","","","","1"
"Daily","2017","Employed","vocational + Abi","","","","","1"
"Daily","2017","Employed","higher vocational","","","","","1"
"Daily","2017","Employed","higher education","","","","","1"
"Min 1x per month","2017","Not Employed","middle vocational","583","0.1179278689108","0.108902923270443","0.126952814551157","3"
"Min 1x per month","2017","Not Employed","vocational + Abi","69","0.150934155664532","0.120076191550656","0.181792119778407","3"
"Min 1x per month","2017","Not Employed","higher vocational","59","0.128551220208525","0.0966173982029031","0.160485042214147","3"
"Min 1x per month","2017","Not Employed","higher education","353","0.18403358167646","0.16869544723749","0.199371716115431","3"
"Min 1x per month","2017","Employed","in school","41","0.413468863215781","0.307524955941927","0.519412770489635","3"
"Min 1x per month","2017","Employed","inadequately","38","0.201201170589287","0.152750010702286","0.249652330476288","3"
"Min 1x per month","2017","Employed","general elemantary","313","0.204494238715536","0.184130680430216","0.224857797000856","3"
"Min 1x per month","2017","Employed","middle vocational","1843","0.236634477195706","0.22738216939217","0.245886784999242","3"
"Min 1x per month","2017","Not Employed","in school","154","0.530684924428186","0.478475950197021","0.582893898659351","3"
"Min 1x per month","2017","Not Employed","inadequately","158","0.0575006341545674","0.0480824235695917","0.066918844739543","3"
"Min 1x per month","2017","Not Employed","general elemantary","231","0.0945826013071375","0.0827231929049592","0.106442009709316","3"
"Min 1x per month","2017","Employed","vocational + Abi","487","0.297481284416049","0.276593231798946","0.318369337033152","3"
"Min 1x per month","2017","Employed","higher vocational","263","0.211626785616075","0.187715852058509","0.23553771917364","3"
"Min 1x per month","2017","Employed","higher education","1469","0.320787005579754","0.307873300317438","0.33370071084207","3"
"Min 1x per week","2017","Not Employed","middle vocational","143","0.0285486486869773","0.0238886303502449","0.0332086670237098","2"
"Min 1x per week","2017","Not Employed","in school","35","0.097973305946841","0.0668734692054129","0.129073142688269","2"
"Min 1x per week","2017","Not Employed","inadequately","40","0.0112573485528184","0.00698908491044937","0.0155256121951875","2"
"Min 1x per week","2017","Not Employed","general elemantary","58","0.0252768654172622","0.0189157214443768","0.0316380093901476","2"
"Min 1x per week","2017","Not Employed","higher vocational","9","","","","2"
"Min 1x per week","2017","Employed","in school","18","","","","2"
"Min 1x per week","2017","Employed","inadequately","6","","","","2"
"Min 1x per week","2017","Employed","middle vocational","367","0.0485519976979868","0.0438731288416123","0.0532308665543613","2"
"Min 1x per week","2017","Employed","vocational + Abi","99","0.0718154986530476","0.0600186658040015","0.0836123315020937","2"
"Min 1x per week","2017","Not Employed","higher education","69","0.0322237316549738","0.0252339556530579","0.0392135076568897","2"
"Min 1x per week","2017","Not Employed","vocational + Abi","6","","","","2"
"Min 1x per week","2017","Employed","general elemantary","60","0.0358769284658148","0.0264869341354057","0.0452669227962238","2"
"Min 1x per week","2017","Employed","higher vocational","54","0.041942287840377","0.0302077178803551","0.0536768578003989","2"
"Min 1x per week","2017","Employed","higher education","205","0.0482546105003793","0.0423257764945791","0.0541834445061795","2"
"Never","2017","Not Employed","in school","29","","","","5"
"Never","2017","Not Employed","inadequately","1807","0.731199779609714","0.713263829700847","0.749135729518582","5"
"Never","2017","Not Employed","general elemantary","1445","0.600472874056473","0.580623225937287","0.620322522175659","5"
"Never","2017","Not Employed","middle vocational","2474","0.51699354783436","0.503010451594312","0.530976644074409","5"
"Never","2017","Not Employed","vocational + Abi","270","0.552487693988646","0.509626268061968","0.595349119915324","5"
"Never","2017","Not Employed","higher vocational","184","0.456308438672304","0.408786143016045","0.503830734328564","5"
"Never","2017","Not Employed","higher education","1145","0.376578899996055","0.35740075499448","0.39575704499763","5"
"Never","2017","Employed","in school","2","","","","5"
"Never","2017","Employed","inadequately","124","0.372849766242297","0.314408051705097","0.431291480779498","5"
"Never","2017","Employed","general elemantary","459","0.284330664760759","0.261555605293237","0.307105724228282","5"
"Never","2017","Employed","middle vocational","1603","0.201304131536899","0.192575184579476","0.210033078494323","5"
"Never","2017","Employed","vocational + Abi","253","0.114826070037773","0.100258948709483","0.129393191366062","5"
"Never","2017","Employed","higher vocational","118","0.0994851891953712","0.0819637437869158","0.117006634603827","5"
"Never","2017","Employed","higher education","558","0.0989361249241587","0.0906758456541903","0.107196404194127","5"
"Rarely","2017","Not Employed","in school","133","0.326874411695321","0.277802492310702","0.37594633107994","4"
"Rarely","2017","Not Employed","inadequately","341","0.199267697753304","0.183107239481616","0.215428156024991","4"
"Rarely","2017","Not Employed","general elemantary","604","0.279658762560909","0.261469447952094","0.297848077169724","4"
"Rarely","2017","Not Employed","middle vocational","1705","0.336526692359235","0.323304428935939","0.349748955782531","4"
"Rarely","2017","Not Employed","vocational + Abi","172","0.292814903429395","0.253589631958876","0.332040174899915","4"
"Rarely","2017","Not Employed","higher vocational","170","0.405261833517612","0.358421214821073","0.452102452214152","4"
"Rarely","2017","Not Employed","higher education","884","0.40711017409616","0.38766414930869","0.42655619888363","4"
"Rarely","2017","Employed","in school","22","","","","4"
"Rarely","2017","Employed","inadequately","95","0.406653854250338","0.347287999381337","0.466019709119339","4"
"Rarely","2017","Employed","general elemantary","675","0.47529816805789","0.450084802221663","0.500511533894116","4"
"Rarely","2017","Employed","middle vocational","4292","0.513503263074433","0.502622574980167","0.524383951168699","4"
"Rarely","2017","Employed","vocational + Abi","1001","0.51587714689313","0.493042719990097","0.538711573796164","4"
"Rarely","2017","Employed","higher vocational","686","0.646945737348177","0.618968814689221","0.674922660007133","4"
"Rarely","2017","Employed","higher education","2787","0.532022258995708","0.518217876225737","0.545826641765679","4"
"Daily","2018","Employed","general elemantary","1","","","","1"
"Daily","2018","Employed","middle vocational","","","","","1"
"Daily","2018","Employed","vocational + Abi","","","","","1"
"Daily","2018","Employed","higher vocational","","","","","1"
"Daily","2018","Employed","higher education","","","","","1"
"Daily","2018","Not Employed","higher education","2","","","","1"
"Daily","2018","Employed","in school","","","","","1"
"Daily","2018","Employed","inadequately","","","","","1"
"Daily","2018","Not Employed","in school","","","","","1"
"Daily","2018","Not Employed","inadequately","4","","","","1"
"Daily","2018","Not Employed","general elemantary","1","","","","1"
"Daily","2018","Not Employed","middle vocational","2","","","","1"
"Daily","2018","Not Employed","vocational + Abi","1","","","","1"
"Daily","2018","Not Employed","higher vocational","","","","","1"
"Min 1x per month","2018","Not Employed","in school","","","","","3"
"Min 1x per month","2018","Not Employed","inadequately","104","0.126595172323244","0.108463694613949","0.144726650032539","3"
"Min 1x per month","2018","Not Employed","general elemantary","45","0.113674239614083","0.0888882917887802","0.138460187439385","3"
"Min 1x per month","2018","Not Employed","middle vocational","50","0.104721799042054","0.0791553834752746","0.130288214608834","3"
