"pli0091_h","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"Min 1x per month","2012","lower secondary degree","vocational + Abi","","","",""
"Min 1x per month","2012","lower secondary degree","higher vocational","","","",""
"Min 1x per month","2012","lower secondary degree","higher education","","","",""
"Min 1x per month","2012","secondary school degree","in school","","","",""
"Min 1x per month","2012","secondary school degree","inadequately","","","",""
"Min 1x per month","2012","secondary school degree","general elemantary","","","",""
"Min 1x per month","2012","secondary school degree","middle vocational","","","",""
"Min 1x per month","2012","secondary school degree","vocational + Abi","","","",""
"Min 1x per month","2012","secondary school degree","higher vocational","","","",""
"Min 1x per month","2012","secondary school degree","higher education","","","",""
"Min 1x per month","2012","college entrance qualification","in school","","","",""
"Min 1x per month","2012","college entrance qualification","inadequately","","","",""
"Min 1x per month","2012","college entrance qualification","general elemantary","","","",""
"Min 1x per month","2012","college entrance qualification","middle vocational","","","",""
"Min 1x per month","2012","college entrance qualification","vocational + Abi","","","",""
"Min 1x per month","2012","college entrance qualification","higher vocational","","","",""
"Min 1x per month","2012","college entrance qualification","higher education","","","",""
"Min 1x per month","2012","Other degree","in school","","","",""
"Min 1x per month","2012","Other degree","inadequately","","","",""
"Min 1x per month","2012","Other degree","general elemantary","","","",""
"Min 1x per month","2012","Other degree","middle vocational","","","",""
"Min 1x per month","2012","Other degree","vocational + Abi","","","",""
"Min 1x per month","2012","Other degree","higher vocational","","","",""
"Min 1x per month","2012","Other degree","higher education","","","",""
"Min 1x per month","2012","no degree/no degree yet","in school","","","",""
"Min 1x per month","2012","no degree/no degree yet","inadequately","","","",""
"Min 1x per month","2012","no degree/no degree yet","general elemantary","","","",""
"Min 1x per month","2012","no degree/no degree yet","middle vocational","","","",""
"Min 1x per month","2012","no degree/no degree yet","vocational + Abi","","","",""
"Min 1x per month","2012","no degree/no degree yet","higher vocational","","","",""
"Min 1x per month","2012","no degree/no degree yet","higher education","","","",""
"Rarely","2012","lower secondary degree","in school","","","",""
"Rarely","2012","lower secondary degree","inadequately","","","",""
"Rarely","2012","lower secondary degree","general elemantary","","","",""
"Rarely","2012","lower secondary degree","middle vocational","","","",""
"Rarely","2012","lower secondary degree","vocational + Abi","","","",""
"Rarely","2012","lower secondary degree","higher vocational","","","",""
"Rarely","2012","lower secondary degree","higher education","","","",""
"Rarely","2012","secondary school degree","in school","","","",""
"Rarely","2012","secondary school degree","inadequately","","","",""
"Rarely","2012","secondary school degree","general elemantary","","","",""
"Rarely","2012","secondary school degree","middle vocational","","","",""
"Rarely","2012","secondary school degree","vocational + Abi","","","",""
"Rarely","2012","secondary school degree","higher vocational","","","",""
"Rarely","2012","secondary school degree","higher education","","","",""
"Rarely","2012","college entrance qualification","in school","","","",""
"Rarely","2012","college entrance qualification","inadequately","","","",""
"Rarely","2012","college entrance qualification","general elemantary","","","",""
"Rarely","2012","college entrance qualification","middle vocational","","","",""
"Rarely","2012","college entrance qualification","vocational + Abi","","","",""
"Rarely","2012","college entrance qualification","higher vocational","","","",""
"Rarely","2012","college entrance qualification","higher education","","","",""
"Rarely","2012","Other degree","in school","","","",""
"Rarely","2012","Other degree","inadequately","","","",""
"Rarely","2012","Other degree","general elemantary","","","",""
"Rarely","2012","Other degree","middle vocational","","","",""
"Rarely","2012","Other degree","vocational + Abi","","","",""
"Rarely","2012","Other degree","higher vocational","","","",""
"Rarely","2012","Other degree","higher education","","","",""
"Rarely","2012","no degree/no degree yet","in school","","","",""
"Rarely","2012","no degree/no degree yet","inadequately","","","",""
"Rarely","2012","no degree/no degree yet","general elemantary","","","",""
"Rarely","2012","no degree/no degree yet","middle vocational","","","",""
"Rarely","2012","no degree/no degree yet","vocational + Abi","","","",""
"Rarely","2012","no degree/no degree yet","higher vocational","","","",""
"Rarely","2012","no degree/no degree yet","higher education","","","",""
"Never","2012","lower secondary degree","in school","","","",""
"Never","2012","lower secondary degree","inadequately","","","",""
"Never","2012","lower secondary degree","general elemantary","","","",""
"Never","2012","lower secondary degree","middle vocational","","","",""
"Never","2012","lower secondary degree","vocational + Abi","","","",""
"Never","2012","lower secondary degree","higher vocational","","","",""
"Never","2012","lower secondary degree","higher education","","","",""
"Never","2012","secondary school degree","in school","","","",""
"Never","2012","secondary school degree","inadequately","","","",""
"Never","2012","secondary school degree","general elemantary","","","",""
"Never","2012","secondary school degree","middle vocational","","","",""
"Never","2012","secondary school degree","vocational + Abi","","","",""
"Never","2012","secondary school degree","higher vocational","","","",""
"Never","2012","secondary school degree","higher education","","","",""
"Never","2012","college entrance qualification","in school","","","",""
"Never","2012","college entrance qualification","inadequately","","","",""
"Never","2012","college entrance qualification","general elemantary","","","",""
"Never","2012","college entrance qualification","middle vocational","","","",""
"Never","2012","college entrance qualification","vocational + Abi","","","",""
"Never","2012","college entrance qualification","higher vocational","","","",""
"Never","2012","college entrance qualification","higher education","","","",""
"Never","2012","Other degree","in school","","","",""
"Never","2012","Other degree","inadequately","","","",""
"Never","2012","Other degree","general elemantary","","","",""
"Never","2012","Other degree","middle vocational","","","",""
"Never","2012","Other degree","vocational + Abi","","","",""
"Never","2012","Other degree","higher vocational","","","",""
"Never","2012","Other degree","higher education","","","",""
"Never","2012","no degree/no degree yet","in school","","","",""
"Never","2012","no degree/no degree yet","inadequately","","","",""
"Never","2012","no degree/no degree yet","general elemantary","","","",""
"Never","2012","no degree/no degree yet","middle vocational","","","",""
"Never","2012","no degree/no degree yet","vocational + Abi","","","",""
"Never","2012","no degree/no degree yet","higher vocational","","","",""
"Never","2012","no degree/no degree yet","higher education","","","",""
"Daily","2013","lower secondary degree","in school","","","",""
"Daily","2013","lower secondary degree","inadequately","","","",""
"Daily","2013","lower secondary degree","general elemantary","","","",""
"Daily","2013","lower secondary degree","middle vocational","1","","",""
"Daily","2013","lower secondary degree","vocational + Abi","","","",""
"Daily","2013","lower secondary degree","higher vocational","","","",""
"Daily","2013","lower secondary degree","higher education","","","",""
"Daily","2013","secondary school degree","in school","","","",""
"Daily","2013","secondary school degree","inadequately","","","",""
"Daily","2013","secondary school degree","general elemantary","1","","",""
"Daily","2013","secondary school degree","middle vocational","1","","",""
"Daily","2013","secondary school degree","vocational + Abi","","","",""
"Daily","2013","secondary school degree","higher vocational","","","",""
"Daily","2013","secondary school degree","higher education","","","",""
"Daily","2013","college entrance qualification","in school","","","",""
"Daily","2013","college entrance qualification","inadequately","","","",""
"Daily","2013","college entrance qualification","general elemantary","","","",""
"Daily","2013","college entrance qualification","middle vocational","2","","",""
"Daily","2013","college entrance qualification","vocational + Abi","1","","",""
"Daily","2013","college entrance qualification","higher vocational","","","",""
"Daily","2013","college entrance qualification","higher education","1","","",""
"Daily","2013","Other degree","in school","","","",""
"Daily","2013","Other degree","inadequately","","","",""
"Daily","2013","Other degree","general elemantary","","","",""
"Daily","2013","Other degree","middle vocational","","","",""
"Daily","2013","Other degree","vocational + Abi","","","",""
"Daily","2013","Other degree","higher vocational","","","",""
"Daily","2013","Other degree","higher education","","","",""
"Daily","2013","no degree/no degree yet","in school","","","",""
"Daily","2013","no degree/no degree yet","inadequately","","","",""
"Daily","2013","no degree/no degree yet","general elemantary","","","",""
"Daily","2013","no degree/no degree yet","middle vocational","","","",""
"Daily","2013","no degree/no degree yet","vocational + Abi","","","",""
"Daily","2013","no degree/no degree yet","higher vocational","","","",""
"Daily","2013","no degree/no degree yet","higher education","","","",""
"Min 1x per week","2013","lower secondary degree","in school","","","",""
"Min 1x per week","2013","lower secondary degree","inadequately","","","",""
"Min 1x per week","2013","lower secondary degree","general elemantary","33","0.0149201511933307","0.0088710972479402","0.0209692051387212"
"Min 1x per week","2013","lower secondary degree","middle vocational","52","0.00942177809058298","0.00674293238822013","0.0121006237929458"
"Min 1x per week","2013","lower secondary degree","vocational + Abi","","","",""
"Min 1x per week","2013","lower secondary degree","higher vocational","2","","",""
"Min 1x per week","2013","lower secondary degree","higher education","","","",""
"Min 1x per week","2013","secondary school degree","in school","","","",""
"Min 1x per week","2013","secondary school degree","inadequately","","","",""
"Min 1x per week","2013","secondary school degree","general elemantary","60","0.083660670664965","0.063464532803809","0.103856808526121"
"Min 1x per week","2013","secondary school degree","middle vocational","82","0.0181188986176005","0.0146629322110351","0.0215748650241659"
"Min 1x per week","2013","secondary school degree","vocational + Abi","1","","",""
"Min 1x per week","2013","secondary school degree","higher vocational","12","","",""
"Min 1x per week","2013","secondary school degree","higher education","5","","",""
"Min 1x per week","2013","college entrance qualification","in school","","","",""
"Min 1x per week","2013","college entrance qualification","inadequately","","","",""
"Min 1x per week","2013","college entrance qualification","general elemantary","","","",""
"Min 1x per week","2013","college entrance qualification","middle vocational","81","0.138597413552399","0.115716324755535","0.161478502349264"
"Min 1x per week","2013","college entrance qualification","vocational + Abi","31","0.0357918075661198","0.0264802662890715","0.0451033488431681"
"Min 1x per week","2013","college entrance qualification","higher vocational","3","","",""
"Min 1x per week","2013","college entrance qualification","higher education","83","0.02554435047021","0.0209509785477069","0.0301377223927131"
"Min 1x per week","2013","Other degree","in school","","","",""
"Min 1x per week","2013","Other degree","inadequately","2","","",""
"Min 1x per week","2013","Other degree","general elemantary","2","","",""
"Min 1x per week","2013","Other degree","middle vocational","7","","",""
"Min 1x per week","2013","Other degree","vocational + Abi","3","","",""
"Min 1x per week","2013","Other degree","higher vocational","","","",""
"Min 1x per week","2013","Other degree","higher education","4","","",""
"Min 1x per week","2013","no degree/no degree yet","in school","61","0.143300603495912","0.110709816628317","0.175891390363506"
"Min 1x per week","2013","no degree/no degree yet","inadequately","4","","",""
"Min 1x per week","2013","no degree/no degree yet","general elemantary","","","",""
"Min 1x per week","2013","no degree/no degree yet","middle vocational","2","","",""
"Min 1x per week","2013","no degree/no degree yet","vocational + Abi","","","",""
"Min 1x per week","2013","no degree/no degree yet","higher vocational","","","",""
"Min 1x per week","2013","no degree/no degree yet","higher education","","","",""
"Min 1x per month","2013","lower secondary degree","in school","","","",""
"Min 1x per month","2013","lower secondary degree","inadequately","","","",""
"Min 1x per month","2013","lower secondary degree","general elemantary","168","0.100460567363986","0.0854611964665335","0.115459938261438"
"Min 1x per month","2013","lower secondary degree","middle vocational","461","0.084485323854565","0.0767734455426822","0.0921972021664479"
"Min 1x per month","2013","lower secondary degree","vocational + Abi","","","",""
"Min 1x per month","2013","lower secondary degree","higher vocational","39","0.118562246373255","0.0869610082676558","0.150163484478855"
"Min 1x per month","2013","lower secondary degree","higher education","15","","",""
"Min 1x per month","2013","secondary school degree","in school","","","",""
"Min 1x per month","2013","secondary school degree","inadequately","","","",""
"Min 1x per month","2013","secondary school degree","general elemantary","206","0.275342502372977","0.242760144106558","0.307924860639395"
"Min 1x per month","2013","secondary school degree","middle vocational","950","0.179866783149482","0.169915207493801","0.189818358805164"
"Min 1x per month","2013","secondary school degree","vocational + Abi","3","","",""
"Min 1x per month","2013","secondary school degree","higher vocational","125","0.161080370627146","0.134806705578789","0.187354035675502"
"Min 1x per month","2013","secondary school degree","higher education","116","0.185252646440531","0.155791234985854","0.214714057895209"
"Min 1x per month","2013","college entrance qualification","in school","","","",""
"Min 1x per month","2013","college entrance qualification","inadequately","","","",""
"Min 1x per month","2013","college entrance qualification","general elemantary","","","",""
"Min 1x per month","2013","college entrance qualification","middle vocational","386","0.462866194215743","0.429847110855475","0.49588527757601"
"Min 1x per month","2013","college entrance qualification","vocational + Abi","340","0.235158920494036","0.213901494286793","0.256416346701278"
"Min 1x per month","2013","college entrance qualification","higher vocational","81","0.158894154234333","0.125229180843231","0.192559127625434"
"Min 1x per month","2013","college entrance qualification","higher education","1113","0.275481215472963","0.262474310701856","0.288488120244071"
"Min 1x per month","2013","Other degree","in school","","","",""
"Min 1x per month","2013","Other degree","inadequately","6","","",""
"Min 1x per month","2013","Other degree","general elemantary","23","","",""
"Min 1x per month","2013","Other degree","middle vocational","37","0.067209822643531","0.0465089673262661","0.0879106779607958"
"Min 1x per month","2013","Other degree","vocational + Abi","35","0.156791632676381","0.10928155648051","0.204301708872251"
"Min 1x per month","2013","Other degree","higher vocational","3","","",""
"Min 1x per month","2013","Other degree","higher education","75","0.198886868857309","0.159271311726644","0.238502425987975"
"Min 1x per month","2013","no degree/no degree yet","in school","235","0.495815599039196","0.449309340517742","0.54232185756065"
"Min 1x per month","2013","no degree/no degree yet","inadequately","26","","",""
"Min 1x per month","2013","no degree/no degree yet","general elemantary","","","",""
"Min 1x per month","2013","no degree/no degree yet","middle vocational","11","","",""
"Min 1x per month","2013","no degree/no degree yet","vocational + Abi","","","",""
"Min 1x per month","2013","no degree/no degree yet","higher vocational","1","","",""
"Min 1x per month","2013","no degree/no degree yet","higher education","","","",""
"Rarely","2013","lower secondary degree","in school","","","",""
"Rarely","2013","lower secondary degree","inadequately","","","",""
"Rarely","2013","lower secondary degree","general elemantary","440","0.230415305396812","0.209404195182548","0.251426415611077"
"Rarely","2013","lower secondary degree","middle vocational","1971","0.363660776566058","0.350321586710391","0.376999966421726"
"Rarely","2013","lower secondary degree","vocational + Abi","3","","",""
"Rarely","2013","lower secondary degree","higher vocational","185","0.410659587573471","0.362569102338158","0.458750072808784"
"Rarely","2013","lower secondary degree","higher education","61","0.325469401491278","0.252640218313776","0.398298584668779"
"Rarely","2013","secondary school degree","in school","","","",""
"Rarely","2013","secondary school degree","inadequately","","","",""
"Rarely","2013","secondary school degree","general elemantary","303","0.39167580415313","0.356070851756671","0.427280756549589"
"Rarely","2013","secondary school degree","middle vocational","3139","0.516327108001643","0.503378815502621","0.529275400500664"
"Rarely","2013","secondary school degree","vocational + Abi","10","","",""
"Rarely","2013","secondary school degree","higher vocational","430","0.592252075364743","0.557129338828512","0.627374811900974"
"Rarely","2013","secondary school degree","higher education","384","0.536316200601026","0.498499705172331","0.574132696029721"
"Rarely","2013","college entrance qualification","in school","","","",""
"Rarely","2013","college entrance qualification","inadequately","","","",""
"Rarely","2013","college entrance qualification","general elemantary","","","",""
"Rarely","2013","college entrance qualification","middle vocational","328","0.32183992704568","0.290902648543105","0.352777205548256"
"Rarely","2013","college entrance qualification","vocational + Abi","898","0.55403605706747","0.529120922536323","0.578951191598617"
"Rarely","2013","college entrance qualification","higher vocational","281","0.622856802959804","0.578224814586063","0.667488791333546"
"Rarely","2013","college entrance qualification","higher education","2553","0.524372104255104","0.509832365964473","0.538911842545735"
"Rarely","2013","Other degree","in school","","","",""
"Rarely","2013","Other degree","inadequately","18","","",""
"Rarely","2013","Other degree","general elemantary","81","0.222359915618036","0.177494810387466","0.267225020848607"
"Rarely","2013","Other degree","middle vocational","212","0.332280393716661","0.293337398100974","0.371223389332347"
"Rarely","2013","Other degree","vocational + Abi","82","0.275794400764005","0.217398751224506","0.334190050303505"
"Rarely","2013","Other degree","higher vocational","19","","",""
"Rarely","2013","Other degree","higher education","176","0.45202673390113","0.402632354478468","0.501421113323793"
"Rarely","2013","no degree/no degree yet","in school","133","0.324433921508347","0.280887381754603","0.36798046126209"
"Rarely","2013","no degree/no degree yet","inadequately","75","0.222962583660211","0.173497289168899","0.272427878151522"
"Rarely","2013","no degree/no degree yet","general elemantary","","","",""
"Rarely","2013","no degree/no degree yet","middle vocational","28","","",""
"Rarely","2013","no degree/no degree yet","vocational + Abi","","","",""
"Rarely","2013","no degree/no degree yet","higher vocational","2","","",""
"Rarely","2013","no degree/no degree yet","higher education","2","","",""
"Never","2013","lower secondary degree","in school","","","",""
"Never","2013","lower secondary degree","inadequately","","","",""
"Never","2013","lower secondary degree","general elemantary","902","0.654203976045871","0.630472119453112","0.67793583263863"
"Never","2013","lower secondary degree","middle vocational","2511","0.54140971436219","0.527592759986574","0.555226668737806"
"Never","2013","lower secondary degree","vocational + Abi","2","","",""
"Never","2013","lower secondary degree","higher vocational","176","0.468230915664537","0.419452616877203","0.517009214451872"
"Never","2013","lower secondary degree","higher education","83","0.570476424953161","0.493534706355645","0.647418143550677"
"Never","2013","secondary school degree","in school","","","",""
"Never","2013","secondary school degree","inadequately","","","",""
"Never","2013","secondary school degree","general elemantary","152","0.249240533567882","0.21768763677659","0.280793430359174"
"Never","2013","secondary school degree","middle vocational","1550","0.285491122598387","0.273788740266447","0.297193504930327"
"Never","2013","secondary school degree","vocational + Abi","4","","",""
"Never","2013","secondary school degree","higher vocational","185","0.225013403209156","0.195167105916169","0.254859700502144"
"Never","2013","secondary school degree","higher education","163","0.270883674200635","0.237182138828436","0.304585209572834"
"Never","2013","college entrance qualification","in school","","","",""
"Never","2013","college entrance qualification","inadequately","","","",""
"Never","2013","college entrance qualification","general elemantary","","","",""
"Never","2013","college entrance qualification","middle vocational","79","0.0725925000964175","0.0554103615462834","0.0897746386465516"
"Never","2013","college entrance qualification","vocational + Abi","259","0.17137497103937","0.152486488495929","0.190263453582812"
"Never","2013","college entrance qualification","higher vocational","88","0.21078746783757","0.173228091712844","0.248346843962296"
"Never","2013","college entrance qualification","higher education","782","0.174505544577399","0.163455479495298","0.1855556096595"
"Never","2013","Other degree","in school","","","",""
"Never","2013","Other degree","inadequately","30","0.486601345960602","0.355692771580505","0.617509920340699"
"Never","2013","Other degree","general elemantary","224","0.709300022930663","0.660307635121013","0.758292410740313"
"Never","2013","Other degree","middle vocational","306","0.573948401516464","0.533064958957083","0.614831844075844"
"Never","2013","Other degree","vocational + Abi","105","0.551059284611107","0.486068692886477","0.616049876335737"
"Never","2013","Other degree","higher vocational","22","","",""
"Never","2013","Other degree","higher education","135","0.342217602796981","0.295129837127858","0.389305368466104"
"Never","2013","no degree/no degree yet","in school","15","","",""
"Never","2013","no degree/no degree yet","inadequately","167","0.646585697826099","0.58977648828835","0.703394907363848"
"Never","2013","no degree/no degree yet","general elemantary","","","",""
"Never","2013","no degree/no degree yet","middle vocational","47","0.57970047069883","0.476569754615374","0.682831186782287"
"Never","2013","no degree/no degree yet","vocational + Abi","","","",""
"Never","2013","no degree/no degree yet","higher vocational","1","","",""
"Never","2013","no degree/no degree yet","higher education","3","","",""
"Daily","2014","lower secondary degree","in school","","","",""
"Daily","2014","lower secondary degree","inadequately","","","",""
"Daily","2014","lower secondary degree","general elemantary","","","",""
"Daily","2014","lower secondary degree","middle vocational","","","",""
"Daily","2014","lower secondary degree","vocational + Abi","","","",""
"Daily","2014","lower secondary degree","higher vocational","","","",""
"Daily","2014","lower secondary degree","higher education","","","",""
"Daily","2014","secondary school degree","in school","","","",""
"Daily","2014","secondary school degree","inadequately","","","",""
"Daily","2014","secondary school degree","general elemantary","","","",""
"Daily","2014","secondary school degree","middle vocational","","","",""
"Daily","2014","secondary school degree","vocational + Abi","","","",""
"Daily","2014","secondary school degree","higher vocational","","","",""
"Daily","2014","secondary school degree","higher education","","","",""
"Daily","2014","college entrance qualification","in school","","","",""
"Daily","2014","college entrance qualification","inadequately","","","",""
"Daily","2014","college entrance qualification","general elemantary","","","",""
"Daily","2014","college entrance qualification","middle vocational","","","",""
"Daily","2014","college entrance qualification","vocational + Abi","","","",""
"Daily","2014","college entrance qualification","higher vocational","","","",""
"Daily","2014","college entrance qualification","higher education","","","",""
"Daily","2014","Other degree","in school","","","",""
"Daily","2014","Other degree","inadequately","","","",""
"Daily","2014","Other degree","general elemantary","","","",""
"Daily","2014","Other degree","middle vocational","","","",""
"Daily","2014","Other degree","vocational + Abi","","","",""
"Daily","2014","Other degree","higher vocational","","","",""
"Daily","2014","Other degree","higher education","","","",""
"Daily","2014","no degree/no degree yet","in school","","","",""
"Daily","2014","no degree/no degree yet","inadequately","","","",""
"Daily","2014","no degree/no degree yet","general elemantary","","","",""
"Daily","2014","no degree/no degree yet","middle vocational","","","",""
"Daily","2014","no degree/no degree yet","vocational + Abi","","","",""
"Daily","2014","no degree/no degree yet","higher vocational","","","",""
"Daily","2014","no degree/no degree yet","higher education","","","",""
"Min 1x per week","2014","lower secondary degree","in school","","","",""
"Min 1x per week","2014","lower secondary degree","inadequately","","","",""
"Min 1x per week","2014","lower secondary degree","general elemantary","","","",""
"Min 1x per week","2014","lower secondary degree","middle vocational","","","",""
"Min 1x per week","2014","lower secondary degree","vocational + Abi","","","",""
"Min 1x per week","2014","lower secondary degree","higher vocational","","","",""
"Min 1x per week","2014","lower secondary degree","higher education","","","",""
"Min 1x per week","2014","secondary school degree","in school","","","",""
"Min 1x per week","2014","secondary school degree","inadequately","","","",""
"Min 1x per week","2014","secondary school degree","general elemantary","","","",""
"Min 1x per week","2014","secondary school degree","middle vocational","","","",""
"Min 1x per week","2014","secondary school degree","vocational + Abi","","","",""
"Min 1x per week","2014","secondary school degree","higher vocational","","","",""
"Min 1x per week","2014","secondary school degree","higher education","","","",""
"Min 1x per week","2014","college entrance qualification","in school","","","",""
"Min 1x per week","2014","college entrance qualification","inadequately","","","",""
"Min 1x per week","2014","college entrance qualification","general elemantary","","","",""
"Min 1x per week","2014","college entrance qualification","middle vocational","","","",""
"Min 1x per week","2014","college entrance qualification","vocational + Abi","","","",""
"Min 1x per week","2014","college entrance qualification","higher vocational","","","",""
"Min 1x per week","2014","college entrance qualification","higher education","","","",""
"Min 1x per week","2014","Other degree","in school","","","",""
"Min 1x per week","2014","Other degree","inadequately","","","",""
"Min 1x per week","2014","Other degree","general elemantary","","","",""
"Min 1x per week","2014","Other degree","middle vocational","","","",""
"Min 1x per week","2014","Other degree","vocational + Abi","","","",""
"Min 1x per week","2014","Other degree","higher vocational","","","",""
"Min 1x per week","2014","Other degree","higher education","","","",""
"Min 1x per week","2014","no degree/no degree yet","in school","","","",""
"Min 1x per week","2014","no degree/no degree yet","inadequately","","","",""
"Min 1x per week","2014","no degree/no degree yet","general elemantary","","","",""
"Min 1x per week","2014","no degree/no degree yet","middle vocational","","","",""
"Min 1x per week","2014","no degree/no degree yet","vocational + Abi","","","",""
"Min 1x per week","2014","no degree/no degree yet","higher vocational","","","",""
"Min 1x per week","2014","no degree/no degree yet","higher education","","","",""
"Min 1x per month","2014","lower secondary degree","in school","","","",""
"Min 1x per month","2014","lower secondary degree","inadequately","","","",""
"Min 1x per month","2014","lower secondary degree","general elemantary","","","",""
"Min 1x per month","2014","lower secondary degree","middle vocational","","","",""
"Min 1x per month","2014","lower secondary degree","vocational + Abi","","","",""
"Min 1x per month","2014","lower secondary degree","higher vocational","","","",""
"Min 1x per month","2014","lower secondary degree","higher education","","","",""
"Min 1x per month","2014","secondary school degree","in school","","","",""
"Min 1x per month","2014","secondary school degree","inadequately","","","",""
"Min 1x per month","2014","secondary school degree","general elemantary","","","",""
"Min 1x per month","2014","secondary school degree","middle vocational","","","",""
"Min 1x per month","2014","secondary school degree","vocational + Abi","","","",""
"Min 1x per month","2014","secondary school degree","higher vocational","","","",""
"Min 1x per month","2014","secondary school degree","higher education","","","",""
"Min 1x per month","2014","college entrance qualification","in school","","","",""
"Min 1x per month","2014","college entrance qualification","inadequately","","","",""
"Min 1x per month","2014","college entrance qualification","general elemantary","","","",""
"Min 1x per month","2014","college entrance qualification","middle vocational","","","",""
"Min 1x per month","2014","college entrance qualification","vocational + Abi","","","",""
"Min 1x per month","2014","college entrance qualification","higher vocational","","","",""
"Min 1x per month","2014","college entrance qualification","higher education","","","",""
"Min 1x per month","2014","Other degree","in school","","","",""
"Min 1x per month","2014","Other degree","inadequately","","","",""
"Min 1x per month","2014","Other degree","general elemantary","","","",""
"Min 1x per month","2014","Other degree","middle vocational","","","",""
"Min 1x per month","2014","Other degree","vocational + Abi","","","",""
"Min 1x per month","2014","Other degree","higher vocational","","","",""
"Min 1x per month","2014","Other degree","higher education","","","",""
"Min 1x per month","2014","no degree/no degree yet","in school","","","",""
"Min 1x per month","2014","no degree/no degree yet","inadequately","","","",""
"Min 1x per month","2014","no degree/no degree yet","general elemantary","","","",""
"Min 1x per month","2014","no degree/no degree yet","middle vocational","","","",""
"Min 1x per month","2014","no degree/no degree yet","vocational + Abi","","","",""
"Min 1x per month","2014","no degree/no degree yet","higher vocational","","","",""
"Min 1x per month","2014","no degree/no degree yet","higher education","","","",""
"Rarely","2014","lower secondary degree","in school","","","",""
"Rarely","2014","lower secondary degree","inadequately","","","",""
"Rarely","2014","lower secondary degree","general elemantary","","","",""
"Rarely","2014","lower secondary degree","middle vocational","","","",""
"Rarely","2014","lower secondary degree","vocational + Abi","","","",""
"Rarely","2014","lower secondary degree","higher vocational","","","",""
"Rarely","2014","lower secondary degree","higher education","","","",""
"Rarely","2014","secondary school degree","in school","","","",""
"Rarely","2014","secondary school degree","inadequately","","","",""
"Rarely","2014","secondary school degree","general elemantary","","","",""
"Rarely","2014","secondary school degree","middle vocational","","","",""
"Rarely","2014","secondary school degree","vocational + Abi","","","",""
"Rarely","2014","secondary school degree","higher vocational","","","",""
"Rarely","2014","secondary school degree","higher education","","","",""
"Rarely","2014","college entrance qualification","in school","","","",""
"Rarely","2014","college entrance qualification","inadequately","","","",""
"Rarely","2014","college entrance qualification","general elemantary","","","",""
"Rarely","2014","college entrance qualification","middle vocational","","","",""
"Rarely","2014","college entrance qualification","vocational + Abi","","","",""
"Rarely","2014","college entrance qualification","higher vocational","","","",""
"Rarely","2014","college entrance qualification","higher education","","","",""
"Rarely","2014","Other degree","in school","","","",""
"Rarely","2014","Other degree","inadequately","","","",""
"Rarely","2014","Other degree","general elemantary","","","",""
"Rarely","2014","Other degree","middle vocational","","","",""
"Rarely","2014","Other degree","vocational + Abi","","","",""
"Rarely","2014","Other degree","higher vocational","","","",""
"Rarely","2014","Other degree","higher education","","","",""
"Rarely","2014","no degree/no degree yet","in school","","","",""
"Rarely","2014","no degree/no degree yet","inadequately","","","",""
"Rarely","2014","no degree/no degree yet","general elemantary","","","",""
"Rarely","2014","no degree/no degree yet","middle vocational","","","",""
"Rarely","2014","no degree/no degree yet","vocational + Abi","","","",""
"Rarely","2014","no degree/no degree yet","higher vocational","","","",""
"Rarely","2014","no degree/no degree yet","higher education","","","",""
"Never","2014","lower secondary degree","in school","","","",""
"Never","2014","lower secondary degree","inadequately","","","",""
"Never","2014","lower secondary degree","general elemantary","","","",""
"Never","2014","lower secondary degree","middle vocational","","","",""
"Never","2014","lower secondary degree","vocational + Abi","","","",""
"Never","2014","lower secondary degree","higher vocational","","","",""
"Never","2014","lower secondary degree","higher education","","","",""
"Never","2014","secondary school degree","in school","","","",""
"Never","2014","secondary school degree","inadequately","","","",""
"Never","2014","secondary school degree","general elemantary","","","",""
"Never","2014","secondary school degree","middle vocational","","","",""
"Never","2014","secondary school degree","vocational + Abi","","","",""
"Never","2014","secondary school degree","higher vocational","","","",""
"Never","2014","secondary school degree","higher education","","","",""
"Never","2014","college entrance qualification","in school","","","",""
"Never","2014","college entrance qualification","inadequately","","","",""
"Never","2014","college entrance qualification","general elemantary","","","",""
"Never","2014","college entrance qualification","middle vocational","","","",""
"Never","2014","college entrance qualification","vocational + Abi","","","",""
"Never","2014","college entrance qualification","higher vocational","","","",""
"Never","2014","college entrance qualification","higher education","","","",""
"Never","2014","Other degree","in school","","","",""
"Never","2014","Other degree","inadequately","","","",""
"Never","2014","Other degree","general elemantary","","","",""
"Never","2014","Other degree","middle vocational","","","",""
"Never","2014","Other degree","vocational + Abi","","","",""
"Never","2014","Other degree","higher vocational","","","",""
"Never","2014","Other degree","higher education","","","",""
"Never","2014","no degree/no degree yet","in school","","","",""
"Never","2014","no degree/no degree yet","inadequately","","","",""
"Never","2014","no degree/no degree yet","general elemantary","","","",""
"Never","2014","no degree/no degree yet","middle vocational","","","",""
"Never","2014","no degree/no degree yet","vocational + Abi","","","",""
"Never","2014","no degree/no degree yet","higher vocational","","","",""
"Never","2014","no degree/no degree yet","higher education","","","",""
"Daily","2015","lower secondary degree","in school","","","",""
"Daily","2015","lower secondary degree","inadequately","","","",""
"Daily","2015","lower secondary degree","general elemantary","","","",""
"Daily","2015","lower secondary degree","middle vocational","","","",""
"Daily","2015","lower secondary degree","vocational + Abi","","","",""
