"pgnation","year","age_gr","migback","n","percent","lower_confidence","upper_confidence"
"55","2010","16-34 y.","direct migration background","","","",""
"55","2010","16-34 y.","indirect migration background","","","",""
"55","2010","35-65 y.","no migration background","","","",""
"55","2010","35-65 y.","direct migration background","2","","",""
"55","2010","35-65 y.","indirect migration background","","","",""
"55","2010","66 and older","no migration background","","","",""
"55","2010","66 and older","direct migration background","","","",""
"55","2010","66 and older","indirect migration background","","","",""
"56","2010","16-34 y.","no migration background","","","",""
"56","2010","16-34 y.","direct migration background","","","",""
"56","2010","16-34 y.","indirect migration background","","","",""
"56","2010","35-65 y.","no migration background","","","",""
"56","2010","35-65 y.","direct migration background","","","",""
"56","2010","35-65 y.","indirect migration background","","","",""
"56","2010","66 and older","no migration background","","","",""
"56","2010","66 and older","direct migration background","","","",""
"56","2010","66 and older","indirect migration background","","","",""
"59","2010","16-34 y.","no migration background","","","",""
"59","2010","16-34 y.","direct migration background","1","","",""
"59","2010","16-34 y.","indirect migration background","","","",""
"59","2010","35-65 y.","no migration background","","","",""
"59","2010","35-65 y.","direct migration background","1","","",""
"59","2010","35-65 y.","indirect migration background","","","",""
"59","2010","66 and older","no migration background","","","",""
"59","2010","66 and older","direct migration background","","","",""
"59","2010","66 and older","indirect migration background","","","",""
"60","2010","16-34 y.","no migration background","","","",""
"60","2010","16-34 y.","direct migration background","4","","",""
"60","2010","16-34 y.","indirect migration background","","","",""
"60","2010","35-65 y.","no migration background","","","",""
"60","2010","35-65 y.","direct migration background","4","","",""
"60","2010","35-65 y.","indirect migration background","","","",""
"60","2010","66 and older","no migration background","","","",""
"60","2010","66 and older","direct migration background","","","",""
"60","2010","66 and older","indirect migration background","","","",""
"61","2010","16-34 y.","no migration background","","","",""
"61","2010","16-34 y.","direct migration background","6","","",""
"61","2010","16-34 y.","indirect migration background","","","",""
"61","2010","35-65 y.","no migration background","","","",""
"61","2010","35-65 y.","direct migration background","4","","",""
"61","2010","35-65 y.","indirect migration background","","","",""
"61","2010","66 and older","no migration background","","","",""
"61","2010","66 and older","direct migration background","","","",""
"61","2010","66 and older","indirect migration background","","","",""
"64","2010","16-34 y.","no migration background","","","",""
"64","2010","16-34 y.","direct migration background","1","","",""
"64","2010","16-34 y.","indirect migration background","","","",""
"64","2010","35-65 y.","no migration background","","","",""
"64","2010","35-65 y.","direct migration background","2","","",""
"64","2010","35-65 y.","indirect migration background","","","",""
"64","2010","66 and older","no migration background","","","",""
"64","2010","66 and older","direct migration background","","","",""
"64","2010","66 and older","indirect migration background","","","",""
"65","2010","16-34 y.","no migration background","","","",""
"65","2010","16-34 y.","direct migration background","3","","",""
"65","2010","16-34 y.","indirect migration background","","","",""
"65","2010","35-65 y.","no migration background","","","",""
"65","2010","35-65 y.","direct migration background","3","","",""
"65","2010","35-65 y.","indirect migration background","","","",""
"65","2010","66 and older","no migration background","","","",""
"65","2010","66 and older","direct migration background","","","",""
"65","2010","66 and older","indirect migration background","","","",""
"66","2010","16-34 y.","no migration background","","","",""
"66","2010","16-34 y.","direct migration background","","","",""
"66","2010","16-34 y.","indirect migration background","","","",""
"66","2010","35-65 y.","no migration background","","","",""
"66","2010","35-65 y.","direct migration background","","","",""
"66","2010","35-65 y.","indirect migration background","","","",""
"66","2010","66 and older","no migration background","","","",""
"66","2010","66 and older","direct migration background","","","",""
"66","2010","66 and older","indirect migration background","","","",""
"67","2010","16-34 y.","no migration background","","","",""
"67","2010","16-34 y.","direct migration background","4","","",""
"67","2010","16-34 y.","indirect migration background","","","",""
"67","2010","35-65 y.","no migration background","","","",""
"67","2010","35-65 y.","direct migration background","6","","",""
"67","2010","35-65 y.","indirect migration background","","","",""
"67","2010","66 and older","no migration background","","","",""
"67","2010","66 and older","direct migration background","","","",""
"67","2010","66 and older","indirect migration background","","","",""
"68","2010","16-34 y.","no migration background","","","",""
"68","2010","16-34 y.","direct migration background","3","","",""
"68","2010","16-34 y.","indirect migration background","","","",""
"68","2010","35-65 y.","no migration background","","","",""
"68","2010","35-65 y.","direct migration background","2","","",""
"68","2010","35-65 y.","indirect migration background","","","",""
"68","2010","66 and older","no migration background","","","",""
"68","2010","66 and older","direct migration background","","","",""
"68","2010","66 and older","indirect migration background","","","",""
"71","2010","16-34 y.","no migration background","","","",""
"71","2010","16-34 y.","direct migration background","1","","",""
"71","2010","16-34 y.","indirect migration background","","","",""
"71","2010","35-65 y.","no migration background","","","",""
"71","2010","35-65 y.","direct migration background","","","",""
"71","2010","35-65 y.","indirect migration background","","","",""
"71","2010","66 and older","no migration background","","","",""
"71","2010","66 and older","direct migration background","","","",""
"71","2010","66 and older","indirect migration background","","","",""
"72","2010","16-34 y.","no migration background","","","",""
"72","2010","16-34 y.","direct migration background","","","",""
"72","2010","16-34 y.","indirect migration background","","","",""
"72","2010","35-65 y.","no migration background","","","",""
"72","2010","35-65 y.","direct migration background","","","",""
"72","2010","35-65 y.","indirect migration background","","","",""
"72","2010","66 and older","no migration background","","","",""
"72","2010","66 and older","direct migration background","","","",""
"72","2010","66 and older","indirect migration background","","","",""
"73","2010","16-34 y.","no migration background","","","",""
"73","2010","16-34 y.","direct migration background","1","","",""
"73","2010","16-34 y.","indirect migration background","","","",""
"73","2010","35-65 y.","no migration background","","","",""
"73","2010","35-65 y.","direct migration background","1","","",""
"73","2010","35-65 y.","indirect migration background","","","",""
"73","2010","66 and older","no migration background","","","",""
"73","2010","66 and older","direct migration background","","","",""
"73","2010","66 and older","indirect migration background","","","",""
"74","2010","16-34 y.","no migration background","","","",""
"74","2010","16-34 y.","direct migration background","7","","",""
"74","2010","16-34 y.","indirect migration background","","","",""
"74","2010","35-65 y.","no migration background","","","",""
"74","2010","35-65 y.","direct migration background","7","","",""
"74","2010","35-65 y.","indirect migration background","","","",""
"74","2010","66 and older","no migration background","","","",""
"74","2010","66 and older","direct migration background","","","",""
"74","2010","66 and older","indirect migration background","","","",""
"75","2010","16-34 y.","no migration background","","","",""
"75","2010","16-34 y.","direct migration background","8","","",""
"75","2010","16-34 y.","indirect migration background","","","",""
"75","2010","35-65 y.","no migration background","","","",""
"75","2010","35-65 y.","direct migration background","6","","",""
"75","2010","35-65 y.","indirect migration background","","","",""
"75","2010","66 and older","no migration background","","","",""
"75","2010","66 and older","direct migration background","","","",""
"75","2010","66 and older","indirect migration background","","","",""
"76","2010","16-34 y.","no migration background","","","",""
"76","2010","16-34 y.","direct migration background","3","","",""
"76","2010","16-34 y.","indirect migration background","3","","",""
"76","2010","35-65 y.","no migration background","","","",""
"76","2010","35-65 y.","direct migration background","3","","",""
"76","2010","35-65 y.","indirect migration background","","","",""
"76","2010","66 and older","no migration background","","","",""
"76","2010","66 and older","direct migration background","","","",""
"76","2010","66 and older","indirect migration background","","","",""
"77","2010","16-34 y.","no migration background","","","",""
"77","2010","16-34 y.","direct migration background","","","",""
"77","2010","16-34 y.","indirect migration background","","","",""
"77","2010","35-65 y.","no migration background","","","",""
"77","2010","35-65 y.","direct migration background","3","","",""
"77","2010","35-65 y.","indirect migration background","","","",""
"77","2010","66 and older","no migration background","","","",""
"77","2010","66 and older","direct migration background","","","",""
"77","2010","66 and older","indirect migration background","","","",""
"78","2010","16-34 y.","no migration background","","","",""
"78","2010","16-34 y.","direct migration background","12","","",""
"78","2010","16-34 y.","indirect migration background","","","",""
"78","2010","35-65 y.","no migration background","","","",""
"78","2010","35-65 y.","direct migration background","11","","",""
"78","2010","35-65 y.","indirect migration background","","","",""
"78","2010","66 and older","no migration background","","","",""
"78","2010","66 and older","direct migration background","2","","",""
"78","2010","66 and older","indirect migration background","","","",""
"79","2010","16-34 y.","no migration background","","","",""
"79","2010","16-34 y.","direct migration background","2","","",""
"79","2010","16-34 y.","indirect migration background","","","",""
"79","2010","35-65 y.","no migration background","","","",""
"79","2010","35-65 y.","direct migration background","2","","",""
"79","2010","35-65 y.","indirect migration background","","","",""
"79","2010","66 and older","no migration background","","","",""
"79","2010","66 and older","direct migration background","","","",""
"79","2010","66 and older","indirect migration background","","","",""
"80","2010","16-34 y.","no migration background","","","",""
"80","2010","16-34 y.","direct migration background","","","",""
"80","2010","16-34 y.","indirect migration background","","","",""
"80","2010","35-65 y.","no migration background","","","",""
"80","2010","35-65 y.","direct migration background","","","",""
"80","2010","35-65 y.","indirect migration background","","","",""
"80","2010","66 and older","no migration background","","","",""
"80","2010","66 and older","direct migration background","","","",""
"80","2010","66 and older","indirect migration background","","","",""
"81","2010","16-34 y.","no migration background","","","",""
"81","2010","16-34 y.","direct migration background","","","",""
"81","2010","16-34 y.","indirect migration background","","","",""
"81","2010","35-65 y.","no migration background","","","",""
"81","2010","35-65 y.","direct migration background","","","",""
"81","2010","35-65 y.","indirect migration background","","","",""
"81","2010","66 and older","no migration background","","","",""
"81","2010","66 and older","direct migration background","","","",""
"81","2010","66 and older","indirect migration background","","","",""
"82","2010","16-34 y.","no migration background","","","",""
"82","2010","16-34 y.","direct migration background","","","",""
"82","2010","16-34 y.","indirect migration background","","","",""
"82","2010","35-65 y.","no migration background","","","",""
"82","2010","35-65 y.","direct migration background","","","",""
"82","2010","35-65 y.","indirect migration background","","","",""
"82","2010","66 and older","no migration background","","","",""
"82","2010","66 and older","direct migration background","","","",""
"82","2010","66 and older","indirect migration background","","","",""
"83","2010","16-34 y.","no migration background","","","",""
"83","2010","16-34 y.","direct migration background","1","","",""
"83","2010","16-34 y.","indirect migration background","","","",""
"83","2010","35-65 y.","no migration background","","","",""
"83","2010","35-65 y.","direct migration background","3","","",""
"83","2010","35-65 y.","indirect migration background","","","",""
"83","2010","66 and older","no migration background","","","",""
"83","2010","66 and older","direct migration background","","","",""
"83","2010","66 and older","indirect migration background","","","",""
"84","2010","16-34 y.","no migration background","","","",""
"84","2010","16-34 y.","direct migration background","","","",""
"84","2010","16-34 y.","indirect migration background","","","",""
"84","2010","35-65 y.","no migration background","","","",""
"84","2010","35-65 y.","direct migration background","","","",""
"84","2010","35-65 y.","indirect migration background","","","",""
"84","2010","66 and older","no migration background","","","",""
"84","2010","66 and older","direct migration background","","","",""
"84","2010","66 and older","indirect migration background","","","",""
"85","2010","16-34 y.","no migration background","","","",""
"85","2010","16-34 y.","direct migration background","5","","",""
"85","2010","16-34 y.","indirect migration background","","","",""
"85","2010","35-65 y.","no migration background","","","",""
"85","2010","35-65 y.","direct migration background","2","","",""
"85","2010","35-65 y.","indirect migration background","","","",""
"85","2010","66 and older","no migration background","","","",""
"85","2010","66 and older","direct migration background","","","",""
"85","2010","66 and older","indirect migration background","","","",""
"86","2010","16-34 y.","no migration background","","","",""
"86","2010","16-34 y.","direct migration background","","","",""
"86","2010","16-34 y.","indirect migration background","","","",""
"86","2010","35-65 y.","no migration background","","","",""
"86","2010","35-65 y.","direct migration background","","","",""
"86","2010","35-65 y.","indirect migration background","","","",""
"86","2010","66 and older","no migration background","","","",""
"86","2010","66 and older","direct migration background","","","",""
"86","2010","66 and older","indirect migration background","","","",""
"89","2010","16-34 y.","no migration background","","","",""
"89","2010","16-34 y.","direct migration background","","","",""
"89","2010","16-34 y.","indirect migration background","","","",""
"89","2010","35-65 y.","no migration background","","","",""
"89","2010","35-65 y.","direct migration background","","","",""
"89","2010","35-65 y.","indirect migration background","","","",""
"89","2010","66 and older","no migration background","","","",""
"89","2010","66 and older","direct migration background","","","",""
"89","2010","66 and older","indirect migration background","","","",""
"90","2010","16-34 y.","no migration background","","","",""
"90","2010","16-34 y.","direct migration background","","","",""
"90","2010","16-34 y.","indirect migration background","","","",""
"90","2010","35-65 y.","no migration background","","","",""
"90","2010","35-65 y.","direct migration background","","","",""
"90","2010","35-65 y.","indirect migration background","","","",""
"90","2010","66 and older","no migration background","","","",""
"90","2010","66 and older","direct migration background","","","",""
"90","2010","66 and older","indirect migration background","","","",""
"92","2010","16-34 y.","no migration background","","","",""
"92","2010","16-34 y.","direct migration background","","","",""
"92","2010","16-34 y.","indirect migration background","","","",""
"92","2010","35-65 y.","no migration background","","","",""
"92","2010","35-65 y.","direct migration background","","","",""
"92","2010","35-65 y.","indirect migration background","","","",""
"92","2010","66 and older","no migration background","","","",""
"92","2010","66 and older","direct migration background","","","",""
"92","2010","66 and older","indirect migration background","","","",""
"94","2010","16-34 y.","no migration background","","","",""
"94","2010","16-34 y.","direct migration background","","","",""
"94","2010","16-34 y.","indirect migration background","","","",""
"94","2010","35-65 y.","no migration background","","","",""
"94","2010","35-65 y.","direct migration background","","","",""
"94","2010","35-65 y.","indirect migration background","","","",""
"94","2010","66 and older","no migration background","","","",""
"94","2010","66 and older","direct migration background","","","",""
"94","2010","66 and older","indirect migration background","","","",""
"95","2010","16-34 y.","no migration background","","","",""
"95","2010","16-34 y.","direct migration background","","","",""
"95","2010","16-34 y.","indirect migration background","","","",""
"95","2010","35-65 y.","no migration background","","","",""
"95","2010","35-65 y.","direct migration background","","","",""
"95","2010","35-65 y.","indirect migration background","","","",""
"95","2010","66 and older","no migration background","","","",""
"95","2010","66 and older","direct migration background","","","",""
"95","2010","66 and older","indirect migration background","","","",""
"96","2010","16-34 y.","no migration background","","","",""
"96","2010","16-34 y.","direct migration background","","","",""
"96","2010","16-34 y.","indirect migration background","","","",""
"96","2010","35-65 y.","no migration background","","","",""
"96","2010","35-65 y.","direct migration background","1","","",""
"96","2010","35-65 y.","indirect migration background","","","",""
"96","2010","66 and older","no migration background","","","",""
"96","2010","66 and older","direct migration background","","","",""
"96","2010","66 and older","indirect migration background","","","",""
"97","2010","16-34 y.","no migration background","","","",""
"97","2010","16-34 y.","direct migration background","","","",""
"97","2010","16-34 y.","indirect migration background","","","",""
"97","2010","35-65 y.","no migration background","","","",""
"97","2010","35-65 y.","direct migration background","","","",""
"97","2010","35-65 y.","indirect migration background","","","",""
"97","2010","66 and older","no migration background","","","",""
"97","2010","66 and older","direct migration background","","","",""
"97","2010","66 and older","indirect migration background","","","",""
"98","2010","16-34 y.","no migration background","","","",""
"98","2010","16-34 y.","direct migration background","2","","",""
"98","2010","16-34 y.","indirect migration background","1","","",""
"98","2010","35-65 y.","no migration background","","","",""
"98","2010","35-65 y.","direct migration background","11","","",""
"98","2010","35-65 y.","indirect migration background","","","",""
"98","2010","66 and older","no migration background","","","",""
"98","2010","66 and older","direct migration background","","","",""
"98","2010","66 and older","indirect migration background","","","",""
"101","2010","16-34 y.","no migration background","","","",""
"101","2010","16-34 y.","direct migration background","","","",""
"101","2010","16-34 y.","indirect migration background","","","",""
"101","2010","35-65 y.","no migration background","","","",""
"101","2010","35-65 y.","direct migration background","","","",""
"101","2010","35-65 y.","indirect migration background","","","",""
"101","2010","66 and older","no migration background","","","",""
"101","2010","66 and older","direct migration background","","","",""
"101","2010","66 and older","indirect migration background","","","",""
"102","2010","16-34 y.","no migration background","","","",""
"102","2010","16-34 y.","direct migration background","4","","",""
"102","2010","16-34 y.","indirect migration background","","","",""
"102","2010","35-65 y.","no migration background","","","",""
"102","2010","35-65 y.","direct migration background","1","","",""
"102","2010","35-65 y.","indirect migration background","","","",""
"102","2010","66 and older","no migration background","","","",""
"102","2010","66 and older","direct migration background","","","",""
"102","2010","66 and older","indirect migration background","","","",""
"103","2010","16-34 y.","no migration background","","","",""
"103","2010","16-34 y.","direct migration background","1","","",""
"103","2010","16-34 y.","indirect migration background","","","",""
"103","2010","35-65 y.","no migration background","","","",""
"103","2010","35-65 y.","direct migration background","1","","",""
"103","2010","35-65 y.","indirect migration background","","","",""
"103","2010","66 and older","no migration background","","","",""
"103","2010","66 and older","direct migration background","","","",""
"103","2010","66 and older","indirect migration background","","","",""
"105","2010","16-34 y.","no migration background","","","",""
"105","2010","16-34 y.","direct migration background","","","",""
"105","2010","16-34 y.","indirect migration background","","","",""
"105","2010","35-65 y.","no migration background","","","",""
"105","2010","35-65 y.","direct migration background","","","",""
"105","2010","35-65 y.","indirect migration background","","","",""
"105","2010","66 and older","no migration background","","","",""
"105","2010","66 and older","direct migration background","","","",""
"105","2010","66 and older","indirect migration background","","","",""
"108","2010","16-34 y.","no migration background","","","",""
"108","2010","16-34 y.","direct migration background","1","","",""
"108","2010","16-34 y.","indirect migration background","","","",""
"108","2010","35-65 y.","no migration background","","","",""
"108","2010","35-65 y.","direct migration background","","","",""
"108","2010","35-65 y.","indirect migration background","","","",""
"108","2010","66 and older","no migration background","","","",""
"108","2010","66 and older","direct migration background","","","",""
"108","2010","66 and older","indirect migration background","","","",""
"110","2010","16-34 y.","no migration background","","","",""
"110","2010","16-34 y.","direct migration background","","","",""
"110","2010","16-34 y.","indirect migration background","","","",""
"110","2010","35-65 y.","no migration background","","","",""
"110","2010","35-65 y.","direct migration background","","","",""
"110","2010","35-65 y.","indirect migration background","","","",""
"110","2010","66 and older","no migration background","","","",""
"110","2010","66 and older","direct migration background","","","",""
"110","2010","66 and older","indirect migration background","","","",""
"111","2010","16-34 y.","no migration background","","","",""
"111","2010","16-34 y.","direct migration background","","","",""
"111","2010","16-34 y.","indirect migration background","","","",""
"111","2010","35-65 y.","no migration background","","","",""
"111","2010","35-65 y.","direct migration background","","","",""
"111","2010","35-65 y.","indirect migration background","","","",""
"111","2010","66 and older","no migration background","","","",""
"111","2010","66 and older","direct migration background","","","",""
"111","2010","66 and older","indirect migration background","","","",""
"113","2010","16-34 y.","no migration background","","","",""
"113","2010","16-34 y.","direct migration background","","","",""
"113","2010","16-34 y.","indirect migration background","","","",""
"113","2010","35-65 y.","no migration background","","","",""
"113","2010","35-65 y.","direct migration background","","","",""
"113","2010","35-65 y.","indirect migration background","","","",""
"113","2010","66 and older","no migration background","","","",""
"113","2010","66 and older","direct migration background","","","",""
"113","2010","66 and older","indirect migration background","","","",""
"116","2010","16-34 y.","no migration background","","","",""
"116","2010","16-34 y.","direct migration background","1","","",""
"116","2010","16-34 y.","indirect migration background","","","",""
"116","2010","35-65 y.","no migration background","","","",""
"116","2010","35-65 y.","direct migration background","3","","",""
"116","2010","35-65 y.","indirect migration background","","","",""
"116","2010","66 and older","no migration background","","","",""
"116","2010","66 and older","direct migration background","1","","",""
"116","2010","66 and older","indirect migration background","","","",""
"117","2010","16-34 y.","no migration background","","","",""
"117","2010","16-34 y.","direct migration background","1","","",""
"117","2010","16-34 y.","indirect migration background","","","",""
"117","2010","35-65 y.","no migration background","","","",""
"117","2010","35-65 y.","direct migration background","4","","",""
"117","2010","35-65 y.","indirect migration background","","","",""
"117","2010","66 and older","no migration background","","","",""
"117","2010","66 and older","direct migration background","","","",""
"117","2010","66 and older","indirect migration background","","","",""
"118","2010","16-34 y.","no migration background","","","",""
"118","2010","16-34 y.","direct migration background","4","","",""
"118","2010","16-34 y.","indirect migration background","1","","",""
"118","2010","35-65 y.","no migration background","1","","",""
"118","2010","35-65 y.","direct migration background","16","","",""
"118","2010","35-65 y.","indirect migration background","6","","",""
"118","2010","66 and older","no migration background","1","","",""
"118","2010","66 and older","direct migration background","6","","",""
"118","2010","66 and older","indirect migration background","","","",""
"119","2010","16-34 y.","no migration background","","","",""
"119","2010","16-34 y.","direct migration background","13","","",""
"119","2010","16-34 y.","indirect migration background","11","","",""
"119","2010","35-65 y.","no migration background","","","",""
"119","2010","35-65 y.","direct migration background","38","0.0398400068880205","0.0304257220645513","0.0492542917114897"
"119","2010","35-65 y.","indirect migration background","3","","",""
"119","2010","66 and older","no migration background","","","",""
"119","2010","66 and older","direct migration background","4","","",""
"119","2010","66 and older","indirect migration background","","","",""
"120","2010","16-34 y.","no migration background","","","",""
"120","2010","16-34 y.","direct migration background","8","","",""
"120","2010","16-34 y.","indirect migration background","3","","",""
"120","2010","35-65 y.","no migration background","","","",""
"120","2010","35-65 y.","direct migration background","12","","",""
"120","2010","35-65 y.","indirect migration background","1","","",""
"120","2010","66 and older","no migration background","","","",""
"120","2010","66 and older","direct migration background","2","","",""
"120","2010","66 and older","indirect migration background","","","",""
"121","2010","16-34 y.","no migration background","","","",""
"121","2010","16-34 y.","direct migration background","5","","",""
"121","2010","16-34 y.","indirect migration background","5","","",""
"121","2010","35-65 y.","no migration background","","","",""
"121","2010","35-65 y.","direct migration background","11","","",""
"121","2010","35-65 y.","indirect migration background","3","","",""
"121","2010","66 and older","no migration background","","","",""
"121","2010","66 and older","direct migration background","1","","",""
"121","2010","66 and older","indirect migration background","","","",""
"122","2010","16-34 y.","no migration background","","","",""
"122","2010","16-34 y.","direct migration background","2","","",""
"122","2010","16-34 y.","indirect migration background","1","","",""
"122","2010","35-65 y.","no migration background","","","",""
"122","2010","35-65 y.","direct migration background","4","","",""
"122","2010","35-65 y.","indirect migration background","","","",""
"122","2010","66 and older","no migration background","","","",""
"122","2010","66 and older","direct migration background","","","",""
"122","2010","66 and older","indirect migration background","","","",""
"123","2010","16-34 y.","no migration background","","","",""
"123","2010","16-34 y.","direct migration background","5","","",""
"123","2010","16-34 y.","indirect migration background","","","",""
"123","2010","35-65 y.","no migration background","","","",""
"123","2010","35-65 y.","direct migration background","2","","",""
"123","2010","35-65 y.","indirect migration background","","","",""
"123","2010","66 and older","no migration background","","","",""
"123","2010","66 and older","direct migration background","","","",""
"123","2010","66 and older","indirect migration background","","","",""
"124","2010","16-34 y.","no migration background","","","",""
"124","2010","16-34 y.","direct migration background","","","",""
"124","2010","16-34 y.","indirect migration background","","","",""
"124","2010","35-65 y.","no migration background","","","",""
"124","2010","35-65 y.","direct migration background","","","",""
"124","2010","35-65 y.","indirect migration background","","","",""
"124","2010","66 and older","no migration background","","","",""
"124","2010","66 and older","direct migration background","","","",""
"124","2010","66 and older","indirect migration background","","","",""
"125","2010","16-34 y.","no migration background","","","",""
"125","2010","16-34 y.","direct migration background","","","",""
"125","2010","16-34 y.","indirect migration background","","","",""
"125","2010","35-65 y.","no migration background","","","",""
"125","2010","35-65 y.","direct migration background","","","",""
"125","2010","35-65 y.","indirect migration background","","","",""
"125","2010","66 and older","no migration background","","","",""
"125","2010","66 and older","direct migration background","","","",""
"125","2010","66 and older","indirect migration background","","","",""
"127","2010","16-34 y.","no migration background","","","",""
"127","2010","16-34 y.","direct migration background","","","",""
"127","2010","16-34 y.","indirect migration background","","","",""
"127","2010","35-65 y.","no migration background","","","",""
"127","2010","35-65 y.","direct migration background","","","",""
"127","2010","35-65 y.","indirect migration background","","","",""
"127","2010","66 and older","no migration background","","","",""
"127","2010","66 and older","direct migration background","","","",""
"127","2010","66 and older","indirect migration background","","","",""
"128","2010","16-34 y.","no migration background","","","",""
"128","2010","16-34 y.","direct migration background","","","",""
"128","2010","16-34 y.","indirect migration background","","","",""
"128","2010","35-65 y.","no migration background","","","",""
"128","2010","35-65 y.","direct migration background","","","",""
"128","2010","35-65 y.","indirect migration background","","","",""
"128","2010","66 and older","no migration background","","","",""
"128","2010","66 and older","direct migration background","","","",""
"128","2010","66 and older","indirect migration background","","","",""
"129","2010","16-34 y.","no migration background","","","",""
"129","2010","16-34 y.","direct migration background","","","",""
"129","2010","16-34 y.","indirect migration background","","","",""
"129","2010","35-65 y.","no migration background","","","",""
"129","2010","35-65 y.","direct migration background","","","",""
"129","2010","35-65 y.","indirect migration background","","","",""
"129","2010","66 and older","no migration background","","","",""
"129","2010","66 and older","direct migration background","","","",""
"129","2010","66 and older","indirect migration background","","","",""
"130","2010","16-34 y.","no migration background","","","",""
"130","2010","16-34 y.","direct migration background","1","","",""
"130","2010","16-34 y.","indirect migration background","1","","",""
"130","2010","35-65 y.","no migration background","","","",""
"130","2010","35-65 y.","direct migration background","5","","",""
"130","2010","35-65 y.","indirect migration background","","","",""
"130","2010","66 and older","no migration background","","","",""
"130","2010","66 and older","direct migration background","","","",""
"130","2010","66 and older","indirect migration background","","","",""
"131","2010","16-34 y.","no migration background","","","",""
"131","2010","16-34 y.","direct migration background","","","",""
"131","2010","16-34 y.","indirect migration background","","","",""
"131","2010","35-65 y.","no migration background","","","",""
"131","2010","35-65 y.","direct migration background","","","",""
"131","2010","35-65 y.","indirect migration background","","","",""
"131","2010","66 and older","no migration background","","","",""
"131","2010","66 and older","direct migration background","","","",""
"131","2010","66 and older","indirect migration background","","","",""
"132","2010","16-34 y.","no migration background","","","",""
"132","2010","16-34 y.","direct migration background","3","","",""
"132","2010","16-34 y.","indirect migration background","","","",""
"132","2010","35-65 y.","no migration background","","","",""
"132","2010","35-65 y.","direct migration background","3","","",""
"132","2010","35-65 y.","indirect migration background","","","",""
"132","2010","66 and older","no migration background","","","",""
"132","2010","66 and older","direct migration background","","","",""
"132","2010","66 and older","indirect migration background","","","",""
"133","2010","16-34 y.","no migration background","","","",""
"133","2010","16-34 y.","direct migration background","","","",""
"133","2010","16-34 y.","indirect migration background","","","",""
"133","2010","35-65 y.","no migration background","","","",""
"133","2010","35-65 y.","direct migration background","","","",""
"133","2010","35-65 y.","indirect migration background","","","",""
"133","2010","66 and older","no migration background","","","",""
"133","2010","66 and older","direct migration background","","","",""
"133","2010","66 and older","indirect migration background","","","",""
"135","2010","16-34 y.","no migration background","","","",""
"135","2010","16-34 y.","direct migration background","1","","",""
"135","2010","16-34 y.","indirect migration background","","","",""
"135","2010","35-65 y.","no migration background","","","",""
"135","2010","35-65 y.","direct migration background","","","",""
"135","2010","35-65 y.","indirect migration background","","","",""
"135","2010","66 and older","no migration background","","","",""
"135","2010","66 and older","direct migration background","","","",""
"135","2010","66 and older","indirect migration background","","","",""
"138","2010","16-34 y.","no migration background","","","",""
"138","2010","16-34 y.","direct migration background","","","",""
"138","2010","16-34 y.","indirect migration background","","","",""
"138","2010","35-65 y.","no migration background","","","",""
"138","2010","35-65 y.","direct migration background","","","",""
"138","2010","35-65 y.","indirect migration background","","","",""
"138","2010","66 and older","no migration background","","","",""
"138","2010","66 and older","direct migration background","","","",""
"138","2010","66 and older","indirect migration background","","","",""
"139","2010","16-34 y.","no migration background","","","",""
"139","2010","16-34 y.","direct migration background","2","","",""
"139","2010","16-34 y.","indirect migration background","","","",""
"139","2010","35-65 y.","no migration background","","","",""
"139","2010","35-65 y.","direct migration background","","","",""
"139","2010","35-65 y.","indirect migration background","","","",""
"139","2010","66 and older","no migration background","","","",""
"139","2010","66 and older","direct migration background","","","",""
"139","2010","66 and older","indirect migration background","","","",""
"140","2010","16-34 y.","no migration background","","","",""
"140","2010","16-34 y.","direct migration background","25","","",""
"140","2010","16-34 y.","indirect migration background","1","","",""
"140","2010","35-65 y.","no migration background","","","",""
"140","2010","35-65 y.","direct migration background","25","","",""
"140","2010","35-65 y.","indirect migration background","","","",""
"140","2010","66 and older","no migration background","","","",""
"140","2010","66 and older","direct migration background","3","","",""
"140","2010","66 and older","indirect migration background","","","",""
"141","2010","16-34 y.","no migration background","","","",""
"141","2010","16-34 y.","direct migration background","","","",""
"141","2010","16-34 y.","indirect migration background","","","",""
"141","2010","35-65 y.","no migration background","","","",""
"141","2010","35-65 y.","direct migration background","1","","",""
"141","2010","35-65 y.","indirect migration background","","","",""
"141","2010","66 and older","no migration background","","","",""
"141","2010","66 and older","direct migration background","","","",""
"141","2010","66 and older","indirect migration background","","","",""
"142","2010","16-34 y.","no migration background","","","",""
"142","2010","16-34 y.","direct migration background","","","",""
"142","2010","16-34 y.","indirect migration background","","","",""
"142","2010","35-65 y.","no migration background","","","",""
"142","2010","35-65 y.","direct migration background","","","",""
"142","2010","35-65 y.","indirect migration background","","","",""
"142","2010","66 and older","no migration background","","","",""
"142","2010","66 and older","direct migration background","","","",""
"142","2010","66 and older","indirect migration background","","","",""
"143","2010","16-34 y.","no migration background","","","",""
"143","2010","16-34 y.","direct migration background","","","",""
"143","2010","16-34 y.","indirect migration background","","","",""
"143","2010","35-65 y.","no migration background","","","",""
"143","2010","35-65 y.","direct migration background","2","","",""
"143","2010","35-65 y.","indirect migration background","","","",""
"143","2010","66 and older","no migration background","","","",""
"143","2010","66 and older","direct migration background","","","",""
"143","2010","66 and older","indirect migration background","","","",""
