"pgnation","year","migback","sex","n","percent","lower_confidence","upper_confidence"
"96","2014","direct migration background","Female","","","",""
"96","2014","indirect migration background","Male","","","",""
"96","2014","indirect migration background","Female","","","",""
"97","2014","no migration background","Male","","","",""
"97","2014","no migration background","Female","","","",""
"97","2014","direct migration background","Male","2","","",""
"97","2014","direct migration background","Female","3","","",""
"97","2014","indirect migration background","Male","","","",""
"97","2014","indirect migration background","Female","","","",""
"98","2014","no migration background","Male","","","",""
"98","2014","no migration background","Female","","","",""
"98","2014","direct migration background","Male","9","","",""
"98","2014","direct migration background","Female","6","","",""
"98","2014","indirect migration background","Male","","","",""
"98","2014","indirect migration background","Female","1","","",""
"101","2014","no migration background","Male","","","",""
"101","2014","no migration background","Female","","","",""
"101","2014","direct migration background","Male","","","",""
"101","2014","direct migration background","Female","","","",""
"101","2014","indirect migration background","Male","","","",""
"101","2014","indirect migration background","Female","","","",""
"102","2014","no migration background","Male","","","",""
"102","2014","no migration background","Female","","","",""
"102","2014","direct migration background","Male","2","","",""
"102","2014","direct migration background","Female","3","","",""
"102","2014","indirect migration background","Male","1","","",""
"102","2014","indirect migration background","Female","","","",""
"103","2014","no migration background","Male","","","",""
"103","2014","no migration background","Female","","","",""
"103","2014","direct migration background","Male","1","","",""
"103","2014","direct migration background","Female","","","",""
"103","2014","indirect migration background","Male","","","",""
"103","2014","indirect migration background","Female","","","",""
"105","2014","no migration background","Male","","","",""
"105","2014","no migration background","Female","","","",""
"105","2014","direct migration background","Male","1","","",""
"105","2014","direct migration background","Female","","","",""
"105","2014","indirect migration background","Male","","","",""
"105","2014","indirect migration background","Female","","","",""
"108","2014","no migration background","Male","","","",""
"108","2014","no migration background","Female","","","",""
"108","2014","direct migration background","Male","","","",""
"108","2014","direct migration background","Female","1","","",""
"108","2014","indirect migration background","Male","","","",""
"108","2014","indirect migration background","Female","","","",""
"110","2014","no migration background","Male","","","",""
"110","2014","no migration background","Female","","","",""
"110","2014","direct migration background","Male","","","",""
"110","2014","direct migration background","Female","2","","",""
"110","2014","indirect migration background","Male","","","",""
"110","2014","indirect migration background","Female","","","",""
"111","2014","no migration background","Male","","","",""
"111","2014","no migration background","Female","","","",""
"111","2014","direct migration background","Male","","","",""
"111","2014","direct migration background","Female","","","",""
"111","2014","indirect migration background","Male","","","",""
"111","2014","indirect migration background","Female","","","",""
"113","2014","no migration background","Male","","","",""
"113","2014","no migration background","Female","","","",""
"113","2014","direct migration background","Male","","","",""
"113","2014","direct migration background","Female","","","",""
"113","2014","indirect migration background","Male","","","",""
"113","2014","indirect migration background","Female","","","",""
"116","2014","no migration background","Male","","","",""
"116","2014","no migration background","Female","","","",""
"116","2014","direct migration background","Male","2","","",""
"116","2014","direct migration background","Female","","","",""
"116","2014","indirect migration background","Male","1","","",""
"116","2014","indirect migration background","Female","","","",""
"117","2014","no migration background","Male","","","",""
"117","2014","no migration background","Female","","","",""
"117","2014","direct migration background","Male","1","","",""
"117","2014","direct migration background","Female","2","","",""
"117","2014","indirect migration background","Male","","","",""
"117","2014","indirect migration background","Female","","","",""
"118","2014","no migration background","Male","1","","",""
"118","2014","no migration background","Female","","","",""
"118","2014","direct migration background","Male","20","","",""
"118","2014","direct migration background","Female","20","","",""
"118","2014","indirect migration background","Male","3","","",""
"118","2014","indirect migration background","Female","2","","",""
"119","2014","no migration background","Male","","","",""
"119","2014","no migration background","Female","","","",""
"119","2014","direct migration background","Male","35","0.0197040086276835","0.0140955950965667","0.0253124221588002"
"119","2014","direct migration background","Female","44","0.0279319825260186","0.0218535463632217","0.0340104186888154"
"119","2014","indirect migration background","Male","9","","",""
"119","2014","indirect migration background","Female","18","","",""
"120","2014","no migration background","Male","","","",""
"120","2014","no migration background","Female","","","",""
"120","2014","direct migration background","Male","22","","",""
"120","2014","direct migration background","Female","32","0.0119163356798022","0.00791356347000646","0.0159191078895979"
"120","2014","indirect migration background","Male","9","","",""
"120","2014","indirect migration background","Female","3","","",""
"121","2014","no migration background","Male","","","",""
"121","2014","no migration background","Female","","","",""
"121","2014","direct migration background","Male","18","","",""
"121","2014","direct migration background","Female","16","","",""
"121","2014","indirect migration background","Male","1","","",""
"121","2014","indirect migration background","Female","3","","",""
"122","2014","no migration background","Male","","","",""
"122","2014","no migration background","Female","","","",""
"122","2014","direct migration background","Male","3","","",""
"122","2014","direct migration background","Female","4","","",""
"122","2014","indirect migration background","Male","1","","",""
"122","2014","indirect migration background","Female","3","","",""
"123","2014","no migration background","Male","","","",""
"123","2014","no migration background","Female","","","",""
"123","2014","direct migration background","Male","6","","",""
"123","2014","direct migration background","Female","9","","",""
"123","2014","indirect migration background","Male","","","",""
"123","2014","indirect migration background","Female","","","",""
"124","2014","no migration background","Male","","","",""
"124","2014","no migration background","Female","","","",""
"124","2014","direct migration background","Male","","","",""
"124","2014","direct migration background","Female","","","",""
"124","2014","indirect migration background","Male","","","",""
"124","2014","indirect migration background","Female","","","",""
"125","2014","no migration background","Male","","","",""
"125","2014","no migration background","Female","","","",""
"125","2014","direct migration background","Male","","","",""
"125","2014","direct migration background","Female","","","",""
"125","2014","indirect migration background","Male","","","",""
"125","2014","indirect migration background","Female","","","",""
"127","2014","no migration background","Male","","","",""
"127","2014","no migration background","Female","","","",""
"127","2014","direct migration background","Male","","","",""
"127","2014","direct migration background","Female","","","",""
"127","2014","indirect migration background","Male","","","",""
"127","2014","indirect migration background","Female","","","",""
"128","2014","no migration background","Male","","","",""
"128","2014","no migration background","Female","","","",""
"128","2014","direct migration background","Male","1","","",""
"128","2014","direct migration background","Female","","","",""
"128","2014","indirect migration background","Male","","","",""
"128","2014","indirect migration background","Female","","","",""
"129","2014","no migration background","Male","","","",""
"129","2014","no migration background","Female","","","",""
"129","2014","direct migration background","Male","","","",""
"129","2014","direct migration background","Female","","","",""
"129","2014","indirect migration background","Male","","","",""
"129","2014","indirect migration background","Female","","","",""
"130","2014","no migration background","Male","","","",""
"130","2014","no migration background","Female","","","",""
"130","2014","direct migration background","Male","10","","",""
"130","2014","direct migration background","Female","11","","",""
"130","2014","indirect migration background","Male","","","",""
"130","2014","indirect migration background","Female","","","",""
"131","2014","no migration background","Male","","","",""
"131","2014","no migration background","Female","","","",""
"131","2014","direct migration background","Male","","","",""
"131","2014","direct migration background","Female","","","",""
"131","2014","indirect migration background","Male","","","",""
"131","2014","indirect migration background","Female","","","",""
"132","2014","no migration background","Male","","","",""
"132","2014","no migration background","Female","","","",""
"132","2014","direct migration background","Male","4","","",""
"132","2014","direct migration background","Female","15","","",""
"132","2014","indirect migration background","Male","","","",""
"132","2014","indirect migration background","Female","","","",""
"133","2014","no migration background","Male","","","",""
"133","2014","no migration background","Female","","","",""
"133","2014","direct migration background","Male","1","","",""
"133","2014","direct migration background","Female","","","",""
"133","2014","indirect migration background","Male","","","",""
"133","2014","indirect migration background","Female","","","",""
"135","2014","no migration background","Male","","","",""
"135","2014","no migration background","Female","","","",""
"135","2014","direct migration background","Male","","","",""
"135","2014","direct migration background","Female","","","",""
"135","2014","indirect migration background","Male","","","",""
"135","2014","indirect migration background","Female","","","",""
"138","2014","no migration background","Male","","","",""
"138","2014","no migration background","Female","","","",""
"138","2014","direct migration background","Male","","","",""
"138","2014","direct migration background","Female","","","",""
"138","2014","indirect migration background","Male","","","",""
"138","2014","indirect migration background","Female","","","",""
"139","2014","no migration background","Male","","","",""
"139","2014","no migration background","Female","","","",""
"139","2014","direct migration background","Male","2","","",""
"139","2014","direct migration background","Female","2","","",""
"139","2014","indirect migration background","Male","","","",""
"139","2014","indirect migration background","Female","","","",""
"140","2014","no migration background","Male","","","",""
"140","2014","no migration background","Female","","","",""
"140","2014","direct migration background","Male","73","0.0206147515069529","0.0148808536549104","0.0263486493589955"
"140","2014","direct migration background","Female","82","0.0165862437834233","0.0118750082855806","0.0212974792812659"
"140","2014","indirect migration background","Male","8","","",""
"140","2014","indirect migration background","Female","14","","",""
"141","2014","no migration background","Male","","","",""
"141","2014","no migration background","Female","","","",""
"141","2014","direct migration background","Male","4","","",""
"141","2014","direct migration background","Female","2","","",""
"141","2014","indirect migration background","Male","","","",""
"141","2014","indirect migration background","Female","","","",""
"142","2014","no migration background","Male","","","",""
"142","2014","no migration background","Female","","","",""
"142","2014","direct migration background","Male","1","","",""
"142","2014","direct migration background","Female","","","",""
"142","2014","indirect migration background","Male","","","",""
"142","2014","indirect migration background","Female","","","",""
"143","2014","no migration background","Male","","","",""
"143","2014","no migration background","Female","","","",""
"143","2014","direct migration background","Male","1","","",""
"143","2014","direct migration background","Female","1","","",""
"143","2014","indirect migration background","Male","","","",""
"143","2014","indirect migration background","Female","1","","",""
"144","2014","no migration background","Male","","","",""
"144","2014","no migration background","Female","","","",""
"144","2014","direct migration background","Male","3","","",""
"144","2014","direct migration background","Female","4","","",""
"144","2014","indirect migration background","Male","","","",""
"144","2014","indirect migration background","Female","","","",""
"145","2014","no migration background","Male","","","",""
"145","2014","no migration background","Female","","","",""
"145","2014","direct migration background","Male","","","",""
"145","2014","direct migration background","Female","","","",""
"145","2014","indirect migration background","Male","","","",""
"145","2014","indirect migration background","Female","","","",""
"146","2014","no migration background","Male","","","",""
"146","2014","no migration background","Female","","","",""
"146","2014","direct migration background","Male","2","","",""
"146","2014","direct migration background","Female","3","","",""
"146","2014","indirect migration background","Male","","","",""
"146","2014","indirect migration background","Female","","","",""
"147","2014","no migration background","Male","","","",""
"147","2014","no migration background","Female","","","",""
"147","2014","direct migration background","Male","","","",""
"147","2014","direct migration background","Female","","","",""
"147","2014","indirect migration background","Male","","","",""
"147","2014","indirect migration background","Female","","","",""
"148","2014","no migration background","Male","","","",""
"148","2014","no migration background","Female","","","",""
"148","2014","direct migration background","Male","7","","",""
"148","2014","direct migration background","Female","5","","",""
"148","2014","indirect migration background","Male","2","","",""
"148","2014","indirect migration background","Female","1","","",""
"149","2014","no migration background","Male","","","",""
"149","2014","no migration background","Female","","","",""
"149","2014","direct migration background","Male","","","",""
"149","2014","direct migration background","Female","2","","",""
"149","2014","indirect migration background","Male","","","",""
"149","2014","indirect migration background","Female","","","",""
"151","2014","no migration background","Male","","","",""
"151","2014","no migration background","Female","","","",""
"151","2014","direct migration background","Male","","","",""
"151","2014","direct migration background","Female","","","",""
"151","2014","indirect migration background","Male","","","",""
"151","2014","indirect migration background","Female","","","",""
"152","2014","no migration background","Male","","","",""
"152","2014","no migration background","Female","","","",""
"152","2014","direct migration background","Male","1","","",""
"152","2014","direct migration background","Female","1","","",""
"152","2014","indirect migration background","Male","","","",""
"152","2014","indirect migration background","Female","","","",""
"154","2014","no migration background","Male","","","",""
"154","2014","no migration background","Female","","","",""
"154","2014","direct migration background","Male","","","",""
"154","2014","direct migration background","Female","4","","",""
"154","2014","indirect migration background","Male","","","",""
"154","2014","indirect migration background","Female","","","",""
"155","2014","no migration background","Male","","","",""
"155","2014","no migration background","Female","","","",""
"155","2014","direct migration background","Male","","","",""
"155","2014","direct migration background","Female","","","",""
"155","2014","indirect migration background","Male","","","",""
"155","2014","indirect migration background","Female","","","",""
"156","2014","no migration background","Male","","","",""
"156","2014","no migration background","Female","","","",""
"156","2014","direct migration background","Male","","","",""
"156","2014","direct migration background","Female","","","",""
"156","2014","indirect migration background","Male","","","",""
"156","2014","indirect migration background","Female","","","",""
"158","2014","no migration background","Male","","","",""
"158","2014","no migration background","Female","","","",""
"158","2014","direct migration background","Male","","","",""
"158","2014","direct migration background","Female","","","",""
"158","2014","indirect migration background","Male","","","",""
"158","2014","indirect migration background","Female","","","",""
"162","2014","no migration background","Male","","","",""
"162","2014","no migration background","Female","","","",""
"162","2014","direct migration background","Male","","","",""
"162","2014","direct migration background","Female","","","",""
"162","2014","indirect migration background","Male","","","",""
"162","2014","indirect migration background","Female","","","",""
"164","2014","no migration background","Male","","","",""
"164","2014","no migration background","Female","","","",""
"164","2014","direct migration background","Male","","","",""
"164","2014","direct migration background","Female","","","",""
"164","2014","indirect migration background","Male","","","",""
"164","2014","indirect migration background","Female","","","",""
"165","2014","no migration background","Male","","","",""
"165","2014","no migration background","Female","","","",""
"165","2014","direct migration background","Male","38","0.0134562695017605","0.00880678687407781","0.0181057521294433"
"165","2014","direct migration background","Female","49","0.0124306808831371","0.00834349955818984","0.0165178622080844"
"165","2014","indirect migration background","Male","15","","",""
"165","2014","indirect migration background","Female","12","","",""
"166","2014","no migration background","Male","","","",""
"166","2014","no migration background","Female","","","",""
"166","2014","direct migration background","Male","4","","",""
"166","2014","direct migration background","Female","","","",""
"166","2014","indirect migration background","Male","","","",""
"166","2014","indirect migration background","Female","","","",""
"167","2014","no migration background","Male","","","",""
"167","2014","no migration background","Female","","","",""
"167","2014","direct migration background","Male","1","","",""
"167","2014","direct migration background","Female","","","",""
"167","2014","indirect migration background","Male","","","",""
"167","2014","indirect migration background","Female","","","",""
"168","2014","no migration background","Male","","","",""
"168","2014","no migration background","Female","","","",""
"168","2014","direct migration background","Male","2","","",""
"168","2014","direct migration background","Female","2","","",""
"168","2014","indirect migration background","Male","1","","",""
"168","2014","indirect migration background","Female","","","",""
"169","2014","no migration background","Male","","","",""
"169","2014","no migration background","Female","","","",""
"169","2014","direct migration background","Male","","","",""
"169","2014","direct migration background","Female","1","","",""
"169","2014","indirect migration background","Male","","","",""
"169","2014","indirect migration background","Female","","","",""
"172","2014","no migration background","Male","","","",""
"172","2014","no migration background","Female","","","",""
"172","2014","direct migration background","Male","","","",""
"172","2014","direct migration background","Female","","","",""
"172","2014","indirect migration background","Male","","","",""
"172","2014","indirect migration background","Female","","","",""
"173","2014","no migration background","Male","","","",""
"173","2014","no migration background","Female","","","",""
"173","2014","direct migration background","Male","1","","",""
"173","2014","direct migration background","Female","","","",""
"173","2014","indirect migration background","Male","","","",""
"173","2014","indirect migration background","Female","","","",""
"178","2014","no migration background","Male","","","",""
"178","2014","no migration background","Female","","","",""
"178","2014","direct migration background","Male","","","",""
"178","2014","direct migration background","Female","","","",""
"178","2014","indirect migration background","Male","","","",""
"178","2014","indirect migration background","Female","","","",""
"181","2014","no migration background","Male","","","",""
"181","2014","no migration background","Female","","","",""
"181","2014","direct migration background","Male","","","",""
"181","2014","direct migration background","Female","","","",""
"181","2014","indirect migration background","Male","","","",""
"181","2014","indirect migration background","Female","","","",""
"183","2014","no migration background","Male","","","",""
"183","2014","no migration background","Female","","","",""
"183","2014","direct migration background","Male","","","",""
"183","2014","direct migration background","Female","","","",""
"183","2014","indirect migration background","Male","","","",""
"183","2014","indirect migration background","Female","","","",""
"188","2014","no migration background","Male","","","",""
"188","2014","no migration background","Female","","","",""
"188","2014","direct migration background","Male","","","",""
"188","2014","direct migration background","Female","","","",""
"188","2014","indirect migration background","Male","","","",""
"188","2014","indirect migration background","Female","","","",""
"195","2014","no migration background","Male","","","",""
"195","2014","no migration background","Female","","","",""
"195","2014","direct migration background","Male","","","",""
"195","2014","direct migration background","Female","","","",""
"195","2014","indirect migration background","Male","","","",""
"195","2014","indirect migration background","Female","","","",""
"196","2014","no migration background","Male","","","",""
"196","2014","no migration background","Female","","","",""
"196","2014","direct migration background","Male","","","",""
"196","2014","direct migration background","Female","","","",""
"196","2014","indirect migration background","Male","","","",""
"196","2014","indirect migration background","Female","","","",""
"999","2014","no migration background","Male","","","",""
"999","2014","no migration background","Female","","","",""
"999","2014","direct migration background","Male","","","",""
"999","2014","direct migration background","Female","","","",""
"999","2014","indirect migration background","Male","","","",""
"999","2014","indirect migration background","Female","","","",""
"1","2015","no migration background","Male","9071","0.999338404178894","0.998809406808917","0.999867401548871"
"1","2015","no migration background","Female","10625","0.999764381347774","0.999472628774193","1.00005613392135"
"1","2015","direct migration background","Male","1098","0.422664579703822","0.404225394066457","0.441103765341188"
"1","2015","direct migration background","Female","1299","0.446973439983464","0.429854004512465","0.464092875454463"
"1","2015","indirect migration background","Male","616","0.738064645777698","0.708241797793999","0.767887493761398"
"1","2015","indirect migration background","Female","731","0.747681521109302","0.720390202258929","0.774972839959676"
"2","2015","no migration background","Male","","","",""
"2","2015","no migration background","Female","","","",""
"2","2015","direct migration background","Male","166","0.105584105607028","0.0941131728259202","0.117055038388135"
"2","2015","direct migration background","Female","152","0.0822782088178888","0.072816414081236","0.0917400035545416"
"2","2015","indirect migration background","Male","81","0.126928889183337","0.104349618917114","0.14950815944956"
"2","2015","indirect migration background","Female","74","0.0947852942500945","0.0763802039494367","0.113190384550752"
"3","2015","no migration background","Male","","","",""
"3","2015","no migration background","Female","","","",""
"3","2015","direct migration background","Male","2","","",""
"3","2015","direct migration background","Female","4","","",""
"3","2015","indirect migration background","Male","","","",""
"3","2015","indirect migration background","Female","","","",""
"4","2015","no migration background","Male","","","",""
"4","2015","no migration background","Female","4","","",""
"4","2015","direct migration background","Male","76","0.0163975366919487","0.0116569857539137","0.0211380876299838"
"4","2015","direct migration background","Female","80","0.0130931739173162","0.00917903594212706","0.0170073118925054"
"4","2015","indirect migration background","Male","29","","",""
"4","2015","indirect migration background","Female","41","0.0184919843354623","0.0100269182160127","0.0269570504549119"
"5","2015","no migration background","Male","1","","",""
"5","2015","no migration background","Female","","","",""
"5","2015","direct migration background","Male","146","0.0521416925944489","0.0438432999336429","0.060440085255255"
"5","2015","direct migration background","Female","104","0.0346215760042813","0.0283265461116456","0.040916605896917"
"5","2015","indirect migration background","Male","35","0.0365632844865226","0.0238329724047472","0.0492935965682981"
"5","2015","indirect migration background","Female","42","0.0418318668120543","0.0292522864053315","0.054411447218777"
"6","2015","no migration background","Male","","","",""
"6","2015","no migration background","Female","","","",""
"6","2015","direct migration background","Male","53","0.0138679737004517","0.00950277774242247","0.0182331696584808"
"6","2015","direct migration background","Female","52","0.0112831672503571","0.00764630323517751","0.0149200312655366"
"6","2015","indirect migration background","Male","6","","",""
"6","2015","indirect migration background","Female","7","","",""
"10","2015","no migration background","Male","3","","",""
"10","2015","no migration background","Female","1","","",""
"10","2015","direct migration background","Male","28","","",""
"10","2015","direct migration background","Female","31","0.0269143488584301","0.0213419389100089","0.0324867588068512"
"10","2015","indirect migration background","Male","5","","",""
"10","2015","indirect migration background","Female","3","","",""
"11","2015","no migration background","Male","","","",""
"11","2015","no migration background","Female","","","",""
"11","2015","direct migration background","Male","19","","",""
"11","2015","direct migration background","Female","22","","",""
"11","2015","indirect migration background","Male","1","","",""
"11","2015","indirect migration background","Female","2","","",""
"12","2015","no migration background","Male","","","",""
"12","2015","no migration background","Female","","","",""
"12","2015","direct migration background","Male","","","",""
"12","2015","direct migration background","Female","","","",""
"12","2015","indirect migration background","Male","","","",""
"12","2015","indirect migration background","Female","","","",""
"13","2015","no migration background","Male","","","",""
"13","2015","no migration background","Female","","","",""
"13","2015","direct migration background","Male","3","","",""
"13","2015","direct migration background","Female","7","","",""
"13","2015","indirect migration background","Male","1","","",""
"13","2015","indirect migration background","Female","","","",""
"14","2015","no migration background","Male","","","",""
"14","2015","no migration background","Female","","","",""
"14","2015","direct migration background","Male","24","","",""
"14","2015","direct migration background","Female","10","","",""
"14","2015","indirect migration background","Male","1","","",""
"14","2015","indirect migration background","Female","3","","",""
"15","2015","no migration background","Male","","","",""
"15","2015","no migration background","Female","","","",""
"15","2015","direct migration background","Male","4","","",""
"15","2015","direct migration background","Female","4","","",""
"15","2015","indirect migration background","Male","","","",""
"15","2015","indirect migration background","Female","","","",""
"16","2015","no migration background","Male","","","",""
"16","2015","no migration background","Female","","","",""
"16","2015","direct migration background","Male","1","","",""
"16","2015","direct migration background","Female","3","","",""
"16","2015","indirect migration background","Male","","","",""
"16","2015","indirect migration background","Female","","","",""
"17","2015","no migration background","Male","","","",""
"17","2015","no migration background","Female","","","",""
"17","2015","direct migration background","Male","1","","",""
"17","2015","direct migration background","Female","8","","",""
"17","2015","indirect migration background","Male","","","",""
"17","2015","indirect migration background","Female","","","",""
"18","2015","no migration background","Male","","","",""
"18","2015","no migration background","Female","","","",""
"18","2015","direct migration background","Male","17","","",""
"18","2015","direct migration background","Female","15","","",""
"18","2015","indirect migration background","Male","2","","",""
"18","2015","indirect migration background","Female","4","","",""
"19","2015","no migration background","Male","","","",""
"19","2015","no migration background","Female","","","",""
"19","2015","direct migration background","Male","6","","",""
"19","2015","direct migration background","Female","6","","",""
"19","2015","indirect migration background","Male","","","",""
"19","2015","indirect migration background","Female","1","","",""
"20","2015","no migration background","Male","","","",""
"20","2015","no migration background","Female","","","",""
"20","2015","direct migration background","Male","1","","",""
"20","2015","direct migration background","Female","","","",""
"20","2015","indirect migration background","Male","","","",""
"20","2015","indirect migration background","Female","","","",""
"21","2015","no migration background","Male","","","",""
"21","2015","no migration background","Female","","","",""
"21","2015","direct migration background","Male","128","0.0126605969987974","0.00848719677425908","0.0168339972233357"
"21","2015","direct migration background","Female","186","0.0205971834503328","0.0157066055753826","0.025487761325283"
"21","2015","indirect migration background","Male","1","","",""
"21","2015","indirect migration background","Female","","","",""
"22","2015","no migration background","Male","","","",""
"22","2015","no migration background","Female","","","",""
"22","2015","direct migration background","Male","139","0.0404560042675187","0.0331014958851165","0.047810512649921"
"22","2015","direct migration background","Female","212","0.0437418268377269","0.0366995738217213","0.0507840798537326"
"22","2015","indirect migration background","Male","1","","",""
"22","2015","indirect migration background","Female","1","","",""
"23","2015","no migration background","Male","","","",""
"23","2015","no migration background","Female","","","",""
"23","2015","direct migration background","Male","2","","",""
"23","2015","direct migration background","Female","1","","",""
"23","2015","indirect migration background","Male","","","",""
"23","2015","indirect migration background","Female","","","",""
"24","2015","no migration background","Male","","","",""
"24","2015","no migration background","Female","","","",""
"24","2015","direct migration background","Male","10","","",""
"24","2015","direct migration background","Female","11","","",""
"24","2015","indirect migration background","Male","","","",""
"24","2015","indirect migration background","Female","","","",""
"25","2015","no migration background","Male","","","",""
"25","2015","no migration background","Female","","","",""
"25","2015","direct migration background","Male","1","","",""
"25","2015","direct migration background","Female","2","","",""
"25","2015","indirect migration background","Male","","","",""
"25","2015","indirect migration background","Female","","","",""
"26","2015","no migration background","Male","","","",""
"26","2015","no migration background","Female","","","",""
"26","2015","direct migration background","Male","41","0.0123839498575062","0.00825581981280178","0.0165120799022106"
"26","2015","direct migration background","Female","41","0.0102321608077515","0.00676697973653065","0.0136973418789723"
"26","2015","indirect migration background","Male","","","",""
"26","2015","indirect migration background","Female","","","",""
"27","2015","no migration background","Male","","","",""
"27","2015","no migration background","Female","","","",""
"27","2015","direct migration background","Male","","","",""
"27","2015","direct migration background","Female","","","",""
"27","2015","indirect migration background","Male","","","",""
"27","2015","indirect migration background","Female","","","",""
"28","2015","no migration background","Male","","","",""
"28","2015","no migration background","Female","1","","",""
"28","2015","direct migration background","Male","27","","",""
"28","2015","direct migration background","Female","24","","",""
"28","2015","indirect migration background","Male","3","","",""
"28","2015","indirect migration background","Female","1","","",""
"29","2015","no migration background","Male","","","",""
"29","2015","no migration background","Female","","","",""
"29","2015","direct migration background","Male","72","0.0112185440080788","0.00728713605058667","0.015149951965571"
"29","2015","direct migration background","Female","87","0.00803284282425997","0.00495916129498311","0.0111065243535368"
"29","2015","indirect migration background","Male","","","",""
"29","2015","indirect migration background","Female","","","",""
"30","2015","no migration background","Male","","","",""
"30","2015","no migration background","Female","","","",""
"30","2015","direct migration background","Male","32","0.00834649392864178","0.0049505405083843","0.0117424473488993"
"30","2015","direct migration background","Female","29","","",""
"30","2015","indirect migration background","Male","","","",""
"30","2015","indirect migration background","Female","","","",""
"31","2015","no migration background","Male","","","",""
"31","2015","no migration background","Female","","","",""
"31","2015","direct migration background","Male","8","","",""
"31","2015","direct migration background","Female","19","","",""
"31","2015","indirect migration background","Male","","","",""
"31","2015","indirect migration background","Female","","","",""
"32","2015","no migration background","Male","","","",""
"32","2015","no migration background","Female","","","",""
"32","2015","direct migration background","Male","56","0.0125083166326928","0.00835977106753319","0.0166568621978525"
"32","2015","direct migration background","Female","112","0.0250009603785323","0.0196250004142209","0.0303769203428438"
"32","2015","indirect migration background","Male","1","","",""
"32","2015","indirect migration background","Female","1","","",""
"34","2015","no migration background","Male","","","",""
"34","2015","no migration background","Female","","","",""
"34","2015","direct migration background","Male","4","","",""
"34","2015","direct migration background","Female","6","","",""
"34","2015","indirect migration background","Male","","","",""
"34","2015","indirect migration background","Female","","","",""
"35","2015","no migration background","Male","","","",""
"35","2015","no migration background","Female","","","",""
"35","2015","direct migration background","Male","1","","",""
"35","2015","direct migration background","Female","","","",""
"35","2015","indirect migration background","Male","","","",""
"35","2015","indirect migration background","Female","","","",""
"36","2015","no migration background","Male","","","",""
"36","2015","no migration background","Female","","","",""
"36","2015","direct migration background","Male","","","",""
"36","2015","direct migration background","Female","","","",""
"36","2015","indirect migration background","Male","","","",""
"36","2015","indirect migration background","Female","","","",""
"37","2015","no migration background","Male","","","",""
"37","2015","no migration background","Female","","","",""
"37","2015","direct migration background","Male","","","",""
"37","2015","direct migration background","Female","1","","",""
"37","2015","indirect migration background","Male","","","",""
"37","2015","indirect migration background","Female","","","",""
"38","2015","no migration background","Male","","","",""
"38","2015","no migration background","Female","","","",""
"38","2015","direct migration background","Male","1","","",""
"38","2015","direct migration background","Female","5","","",""
"38","2015","indirect migration background","Male","","","",""
"38","2015","indirect migration background","Female","","","",""
"39","2015","no migration background","Male","","","",""
"39","2015","no migration background","Female","","","",""
"39","2015","direct migration background","Male","2","","",""
"39","2015","direct migration background","Female","","","",""
"39","2015","indirect migration background","Male","","","",""
"39","2015","indirect migration background","Female","","","",""
"40","2015","no migration background","Male","","","",""
"40","2015","no migration background","Female","","","",""
"40","2015","direct migration background","Male","2","","",""
"40","2015","direct migration background","Female","5","","",""
"40","2015","indirect migration background","Male","","","",""
"40","2015","indirect migration background","Female","","","",""
"41","2015","no migration background","Male","","","",""
"41","2015","no migration background","Female","","","",""
"41","2015","direct migration background","Male","1","","",""
"41","2015","direct migration background","Female","","","",""
"41","2015","indirect migration background","Male","","","",""
"41","2015","indirect migration background","Female","","","",""
"42","2015","no migration background","Male","","","",""
"42","2015","no migration background","Female","","","",""
"42","2015","direct migration background","Male","17","","",""
"42","2015","direct migration background","Female","16","","",""
"42","2015","indirect migration background","Male","","","",""
"42","2015","indirect migration background","Female","","","",""
"43","2015","no migration background","Male","","","",""
"43","2015","no migration background","Female","","","",""
"43","2015","direct migration background","Male","22","","",""
"43","2015","direct migration background","Female","18","","",""
"43","2015","indirect migration background","Male","","","",""
"43","2015","indirect migration background","Female","","","",""
"44","2015","no migration background","Male","","","",""
"44","2015","no migration background","Female","","","",""
"44","2015","direct migration background","Male","","","",""
"44","2015","direct migration background","Female","19","","",""
"44","2015","indirect migration background","Male","","","",""
"44","2015","indirect migration background","Female","","","",""
"45","2015","no migration background","Male","","","",""
"45","2015","no migration background","Female","","","",""
"45","2015","direct migration background","Male","1","","",""
"45","2015","direct migration background","Female","","","",""
"45","2015","indirect migration background","Male","","","",""
"45","2015","indirect migration background","Female","","","",""
"46","2015","no migration background","Male","","","",""
"46","2015","no migration background","Female","","","",""
"46","2015","direct migration background","Male","","","",""
"46","2015","direct migration background","Female","","","",""
"46","2015","indirect migration background","Male","","","",""
"46","2015","indirect migration background","Female","","","",""
"47","2015","no migration background","Male","","","",""
"47","2015","no migration background","Female","","","",""
"47","2015","direct migration background","Male","1","","",""
"47","2015","direct migration background","Female","3","","",""
"47","2015","indirect migration background","Male","","","",""
"47","2015","indirect migration background","Female","","","",""
"48","2015","no migration background","Male","","","",""
"48","2015","no migration background","Female","","","",""
"48","2015","direct migration background","Male","4","","",""
"48","2015","direct migration background","Female","3","","",""
"48","2015","indirect migration background","Male","","","",""
"48","2015","indirect migration background","Female","","","",""
"49","2015","no migration background","Male","","","",""
"49","2015","no migration background","Female","","","",""
"49","2015","direct migration background","Male","6","","",""
"49","2015","direct migration background","Female","3","","",""
"49","2015","indirect migration background","Male","","","",""
