"pgnation","year","e11102","migback","n","percent","lower_confidence","upper_confidence"
"2","2011","Employed","no migration background","","","",""
"2","2011","Employed","direct migration background","133","0.0687228121247961","0.0574712344708077","0.0799743897787846"
"2","2011","Employed","indirect migration background","69","0.092001021236476","0.0732222833989729","0.110779759073979"
"3","2011","Not Employed","no migration background","","","",""
"3","2011","Not Employed","direct migration background","12","","",""
"3","2011","Not Employed","indirect migration background","1","","",""
"3","2011","Employed","no migration background","","","",""
"3","2011","Employed","direct migration background","6","","",""
"3","2011","Employed","indirect migration background","1","","",""
"4","2011","Not Employed","no migration background","","","",""
"4","2011","Not Employed","direct migration background","29","","",""
"4","2011","Not Employed","indirect migration background","5","","",""
"4","2011","Employed","no migration background","1","","",""
"4","2011","Employed","direct migration background","40","0.0120933460750258","0.00723202087699905","0.0169546712730526"
"4","2011","Employed","indirect migration background","25","","",""
"5","2011","Not Employed","no migration background","","","",""
"5","2011","Not Employed","direct migration background","64","0.0729029464189122","0.0589676077338166","0.0868382851040078"
"5","2011","Not Employed","indirect migration background","20","","",""
"5","2011","Employed","no migration background","1","","",""
"5","2011","Employed","direct migration background","67","0.041967553024549","0.0330494925871112","0.0508856134619868"
"5","2011","Employed","indirect migration background","48","0.0597203134639155","0.0443239923250177","0.0751166346028134"
"6","2011","Not Employed","no migration background","","","",""
"6","2011","Not Employed","direct migration background","14","","",""
"6","2011","Not Employed","indirect migration background","3","","",""
"6","2011","Employed","no migration background","","","",""
"6","2011","Employed","direct migration background","20","","",""
"6","2011","Employed","indirect migration background","12","","",""
"10","2011","Not Employed","no migration background","2","","",""
"10","2011","Not Employed","direct migration background","15","","",""
"10","2011","Not Employed","indirect migration background","3","","",""
"10","2011","Employed","no migration background","1","","",""
"10","2011","Employed","direct migration background","28","","",""
"10","2011","Employed","indirect migration background","5","","",""
"11","2011","Not Employed","no migration background","","","",""
"11","2011","Not Employed","direct migration background","6","","",""
"11","2011","Not Employed","indirect migration background","1","","",""
"11","2011","Employed","no migration background","","","",""
"11","2011","Employed","direct migration background","25","","",""
"11","2011","Employed","indirect migration background","1","","",""
"12","2011","Not Employed","no migration background","","","",""
"12","2011","Not Employed","direct migration background","","","",""
"12","2011","Not Employed","indirect migration background","","","",""
"12","2011","Employed","no migration background","","","",""
"12","2011","Employed","direct migration background","","","",""
"12","2011","Employed","indirect migration background","","","",""
"13","2011","Not Employed","no migration background","","","",""
"13","2011","Not Employed","direct migration background","3","","",""
"13","2011","Not Employed","indirect migration background","1","","",""
"13","2011","Employed","no migration background","","","",""
"13","2011","Employed","direct migration background","7","","",""
"13","2011","Employed","indirect migration background","2","","",""
"14","2011","Not Employed","no migration background","1","","",""
"14","2011","Not Employed","direct migration background","8","","",""
"14","2011","Not Employed","indirect migration background","1","","",""
"14","2011","Employed","no migration background","","","",""
"14","2011","Employed","direct migration background","17","","",""
"14","2011","Employed","indirect migration background","4","","",""
"15","2011","Not Employed","no migration background","","","",""
"15","2011","Not Employed","direct migration background","1","","",""
"15","2011","Not Employed","indirect migration background","","","",""
"15","2011","Employed","no migration background","","","",""
"15","2011","Employed","direct migration background","2","","",""
"15","2011","Employed","indirect migration background","","","",""
"16","2011","Not Employed","no migration background","","","",""
"16","2011","Not Employed","direct migration background","","","",""
"16","2011","Not Employed","indirect migration background","","","",""
"16","2011","Employed","no migration background","","","",""
"16","2011","Employed","direct migration background","2","","",""
"16","2011","Employed","indirect migration background","","","",""
"17","2011","Not Employed","no migration background","","","",""
"17","2011","Not Employed","direct migration background","2","","",""
"17","2011","Not Employed","indirect migration background","","","",""
"17","2011","Employed","no migration background","","","",""
"17","2011","Employed","direct migration background","2","","",""
"17","2011","Employed","indirect migration background","","","",""
"18","2011","Not Employed","no migration background","","","",""
"18","2011","Not Employed","direct migration background","8","","",""
"18","2011","Not Employed","indirect migration background","","","",""
"18","2011","Employed","no migration background","","","",""
"18","2011","Employed","direct migration background","20","","",""
"18","2011","Employed","indirect migration background","2","","",""
"19","2011","Not Employed","no migration background","","","",""
"19","2011","Not Employed","direct migration background","5","","",""
"19","2011","Not Employed","indirect migration background","","","",""
"19","2011","Employed","no migration background","","","",""
"19","2011","Employed","direct migration background","10","","",""
"19","2011","Employed","indirect migration background","","","",""
"20","2011","Not Employed","no migration background","","","",""
"20","2011","Not Employed","direct migration background","2","","",""
"20","2011","Not Employed","indirect migration background","","","",""
"20","2011","Employed","no migration background","","","",""
"20","2011","Employed","direct migration background","","","",""
"20","2011","Employed","indirect migration background","","","",""
"21","2011","Not Employed","no migration background","","","",""
"21","2011","Not Employed","direct migration background","5","","",""
"21","2011","Not Employed","indirect migration background","","","",""
"21","2011","Employed","no migration background","","","",""
"21","2011","Employed","direct migration background","19","","",""
"21","2011","Employed","indirect migration background","","","",""
"22","2011","Not Employed","no migration background","","","",""
"22","2011","Not Employed","direct migration background","19","","",""
"22","2011","Not Employed","indirect migration background","","","",""
"22","2011","Employed","no migration background","","","",""
"22","2011","Employed","direct migration background","35","0.0256727430825582","0.0186385863376052","0.0327068998275113"
"22","2011","Employed","indirect migration background","","","",""
"23","2011","Not Employed","no migration background","","","",""
"23","2011","Not Employed","direct migration background","","","",""
"23","2011","Not Employed","indirect migration background","","","",""
"23","2011","Employed","no migration background","","","",""
"23","2011","Employed","direct migration background","1","","",""
"23","2011","Employed","indirect migration background","","","",""
"24","2011","Not Employed","no migration background","","","",""
"24","2011","Not Employed","direct migration background","4","","",""
"24","2011","Not Employed","indirect migration background","","","",""
"24","2011","Employed","no migration background","","","",""
"24","2011","Employed","direct migration background","3","","",""
"24","2011","Employed","indirect migration background","","","",""
"25","2011","Not Employed","no migration background","","","",""
"25","2011","Not Employed","direct migration background","2","","",""
"25","2011","Not Employed","indirect migration background","","","",""
"25","2011","Employed","no migration background","","","",""
"25","2011","Employed","direct migration background","2","","",""
"25","2011","Employed","indirect migration background","1","","",""
"26","2011","Not Employed","no migration background","","","",""
"26","2011","Not Employed","direct migration background","3","","",""
"26","2011","Not Employed","indirect migration background","","","",""
"26","2011","Employed","no migration background","","","",""
"26","2011","Employed","direct migration background","11","","",""
"26","2011","Employed","indirect migration background","","","",""
"27","2011","Not Employed","no migration background","","","",""
"27","2011","Not Employed","direct migration background","","","",""
"27","2011","Not Employed","indirect migration background","","","",""
"27","2011","Employed","no migration background","","","",""
"27","2011","Employed","direct migration background","1","","",""
"27","2011","Employed","indirect migration background","","","",""
"28","2011","Not Employed","no migration background","","","",""
"28","2011","Not Employed","direct migration background","2","","",""
"28","2011","Not Employed","indirect migration background","","","",""
"28","2011","Employed","no migration background","1","","",""
"28","2011","Employed","direct migration background","15","","",""
"28","2011","Employed","indirect migration background","6","","",""
"29","2011","Not Employed","no migration background","","","",""
"29","2011","Not Employed","direct migration background","3","","",""
"29","2011","Not Employed","indirect migration background","","","",""
"29","2011","Employed","no migration background","","","",""
"29","2011","Employed","direct migration background","7","","",""
"29","2011","Employed","indirect migration background","","","",""
"30","2011","Not Employed","no migration background","","","",""
"30","2011","Not Employed","direct migration background","4","","",""
"30","2011","Not Employed","indirect migration background","","","",""
"30","2011","Employed","no migration background","","","",""
"30","2011","Employed","direct migration background","2","","",""
"30","2011","Employed","indirect migration background","","","",""
"31","2011","Not Employed","no migration background","","","",""
"31","2011","Not Employed","direct migration background","7","","",""
"31","2011","Not Employed","indirect migration background","","","",""
"31","2011","Employed","no migration background","","","",""
"31","2011","Employed","direct migration background","5","","",""
"31","2011","Employed","indirect migration background","","","",""
"32","2011","Not Employed","no migration background","","","",""
"32","2011","Not Employed","direct migration background","32","0.0256838888526334","0.0172045357594543","0.0341632419458125"
"32","2011","Not Employed","indirect migration background","","","",""
"32","2011","Employed","no migration background","","","",""
"32","2011","Employed","direct migration background","27","","",""
"32","2011","Employed","indirect migration background","","","",""
"34","2011","Not Employed","no migration background","","","",""
"34","2011","Not Employed","direct migration background","2","","",""
"34","2011","Not Employed","indirect migration background","","","",""
"34","2011","Employed","no migration background","","","",""
"34","2011","Employed","direct migration background","2","","",""
"34","2011","Employed","indirect migration background","","","",""
"35","2011","Not Employed","no migration background","","","",""
"35","2011","Not Employed","direct migration background","","","",""
"35","2011","Not Employed","indirect migration background","","","",""
"35","2011","Employed","no migration background","","","",""
"35","2011","Employed","direct migration background","2","","",""
"35","2011","Employed","indirect migration background","","","",""
"36","2011","Not Employed","no migration background","","","",""
"36","2011","Not Employed","direct migration background","","","",""
"36","2011","Not Employed","indirect migration background","","","",""
"36","2011","Employed","no migration background","","","",""
"36","2011","Employed","direct migration background","","","",""
"36","2011","Employed","indirect migration background","","","",""
"37","2011","Not Employed","no migration background","","","",""
"37","2011","Not Employed","direct migration background","","","",""
"37","2011","Not Employed","indirect migration background","","","",""
"37","2011","Employed","no migration background","","","",""
"37","2011","Employed","direct migration background","","","",""
"37","2011","Employed","indirect migration background","","","",""
"38","2011","Not Employed","no migration background","","","",""
"38","2011","Not Employed","direct migration background","2","","",""
"38","2011","Not Employed","indirect migration background","","","",""
"38","2011","Employed","no migration background","","","",""
"38","2011","Employed","direct migration background","4","","",""
"38","2011","Employed","indirect migration background","","","",""
"39","2011","Not Employed","no migration background","","","",""
"39","2011","Not Employed","direct migration background","","","",""
"39","2011","Not Employed","indirect migration background","","","",""
"39","2011","Employed","no migration background","","","",""
"39","2011","Employed","direct migration background","","","",""
"39","2011","Employed","indirect migration background","","","",""
"40","2011","Not Employed","no migration background","","","",""
"40","2011","Not Employed","direct migration background","2","","",""
"40","2011","Not Employed","indirect migration background","","","",""
"40","2011","Employed","no migration background","","","",""
"40","2011","Employed","direct migration background","3","","",""
"40","2011","Employed","indirect migration background","","","",""
"41","2011","Not Employed","no migration background","","","",""
"41","2011","Not Employed","direct migration background","","","",""
"41","2011","Not Employed","indirect migration background","","","",""
"41","2011","Employed","no migration background","","","",""
"41","2011","Employed","direct migration background","1","","",""
"41","2011","Employed","indirect migration background","","","",""
"42","2011","Not Employed","no migration background","","","",""
"42","2011","Not Employed","direct migration background","3","","",""
"42","2011","Not Employed","indirect migration background","","","",""
"42","2011","Employed","no migration background","1","","",""
"42","2011","Employed","direct migration background","4","","",""
"42","2011","Employed","indirect migration background","","","",""
"43","2011","Not Employed","no migration background","","","",""
"43","2011","Not Employed","direct migration background","3","","",""
"43","2011","Not Employed","indirect migration background","","","",""
"43","2011","Employed","no migration background","","","",""
"43","2011","Employed","direct migration background","4","","",""
"43","2011","Employed","indirect migration background","","","",""
"44","2011","Not Employed","no migration background","","","",""
"44","2011","Not Employed","direct migration background","5","","",""
"44","2011","Not Employed","indirect migration background","","","",""
"44","2011","Employed","no migration background","","","",""
"44","2011","Employed","direct migration background","9","","",""
"44","2011","Employed","indirect migration background","","","",""
"45","2011","Not Employed","no migration background","","","",""
"45","2011","Not Employed","direct migration background","","","",""
"45","2011","Not Employed","indirect migration background","","","",""
"45","2011","Employed","no migration background","","","",""
"45","2011","Employed","direct migration background","1","","",""
"45","2011","Employed","indirect migration background","","","",""
"46","2011","Not Employed","no migration background","","","",""
"46","2011","Not Employed","direct migration background","","","",""
"46","2011","Not Employed","indirect migration background","","","",""
"46","2011","Employed","no migration background","","","",""
"46","2011","Employed","direct migration background","","","",""
"46","2011","Employed","indirect migration background","","","",""
"47","2011","Not Employed","no migration background","","","",""
"47","2011","Not Employed","direct migration background","1","","",""
"47","2011","Not Employed","indirect migration background","","","",""
"47","2011","Employed","no migration background","","","",""
"47","2011","Employed","direct migration background","","","",""
"47","2011","Employed","indirect migration background","","","",""
"48","2011","Not Employed","no migration background","","","",""
"48","2011","Not Employed","direct migration background","","","",""
"48","2011","Not Employed","indirect migration background","","","",""
"48","2011","Employed","no migration background","","","",""
"48","2011","Employed","direct migration background","1","","",""
"48","2011","Employed","indirect migration background","","","",""
"49","2011","Not Employed","no migration background","","","",""
"49","2011","Not Employed","direct migration background","2","","",""
"49","2011","Not Employed","indirect migration background","","","",""
"49","2011","Employed","no migration background","","","",""
"49","2011","Employed","direct migration background","2","","",""
"49","2011","Employed","indirect migration background","","","",""
"50","2011","Not Employed","no migration background","","","",""
"50","2011","Not Employed","direct migration background","1","","",""
"50","2011","Not Employed","indirect migration background","","","",""
"50","2011","Employed","no migration background","","","",""
"50","2011","Employed","direct migration background","1","","",""
"50","2011","Employed","indirect migration background","","","",""
"51","2011","Not Employed","no migration background","","","",""
"51","2011","Not Employed","direct migration background","","","",""
"51","2011","Not Employed","indirect migration background","","","",""
"51","2011","Employed","no migration background","","","",""
"51","2011","Employed","direct migration background","","","",""
"51","2011","Employed","indirect migration background","","","",""
"52","2011","Not Employed","no migration background","","","",""
"52","2011","Not Employed","direct migration background","4","","",""
"52","2011","Not Employed","indirect migration background","","","",""
"52","2011","Employed","no migration background","","","",""
"52","2011","Employed","direct migration background","2","","",""
"52","2011","Employed","indirect migration background","","","",""
"53","2011","Not Employed","no migration background","","","",""
"53","2011","Not Employed","direct migration background","","","",""
"53","2011","Not Employed","indirect migration background","","","",""
"53","2011","Employed","no migration background","","","",""
"53","2011","Employed","direct migration background","","","",""
"53","2011","Employed","indirect migration background","","","",""
"54","2011","Not Employed","no migration background","","","",""
"54","2011","Not Employed","direct migration background","3","","",""
"54","2011","Not Employed","indirect migration background","","","",""
"54","2011","Employed","no migration background","","","",""
"54","2011","Employed","direct migration background","2","","",""
"54","2011","Employed","indirect migration background","","","",""
"55","2011","Not Employed","no migration background","","","",""
"55","2011","Not Employed","direct migration background","2","","",""
"55","2011","Not Employed","indirect migration background","","","",""
"55","2011","Employed","no migration background","","","",""
"55","2011","Employed","direct migration background","1","","",""
"55","2011","Employed","indirect migration background","1","","",""
"56","2011","Not Employed","no migration background","","","",""
"56","2011","Not Employed","direct migration background","","","",""
"56","2011","Not Employed","indirect migration background","","","",""
"56","2011","Employed","no migration background","","","",""
"56","2011","Employed","direct migration background","","","",""
"56","2011","Employed","indirect migration background","","","",""
"59","2011","Not Employed","no migration background","","","",""
"59","2011","Not Employed","direct migration background","2","","",""
"59","2011","Not Employed","indirect migration background","","","",""
"59","2011","Employed","no migration background","","","",""
"59","2011","Employed","direct migration background","2","","",""
"59","2011","Employed","indirect migration background","","","",""
"60","2011","Not Employed","no migration background","","","",""
"60","2011","Not Employed","direct migration background","4","","",""
"60","2011","Not Employed","indirect migration background","","","",""
"60","2011","Employed","no migration background","","","",""
"60","2011","Employed","direct migration background","5","","",""
"60","2011","Employed","indirect migration background","","","",""
"61","2011","Not Employed","no migration background","","","",""
"61","2011","Not Employed","direct migration background","2","","",""
"61","2011","Not Employed","indirect migration background","","","",""
"61","2011","Employed","no migration background","","","",""
"61","2011","Employed","direct migration background","6","","",""
"61","2011","Employed","indirect migration background","","","",""
"64","2011","Not Employed","no migration background","","","",""
"64","2011","Not Employed","direct migration background","1","","",""
"64","2011","Not Employed","indirect migration background","","","",""
"64","2011","Employed","no migration background","","","",""
"64","2011","Employed","direct migration background","2","","",""
"64","2011","Employed","indirect migration background","","","",""
"65","2011","Not Employed","no migration background","","","",""
"65","2011","Not Employed","direct migration background","3","","",""
"65","2011","Not Employed","indirect migration background","","","",""
"65","2011","Employed","no migration background","","","",""
"65","2011","Employed","direct migration background","","","",""
"65","2011","Employed","indirect migration background","","","",""
"66","2011","Not Employed","no migration background","","","",""
"66","2011","Not Employed","direct migration background","","","",""
"66","2011","Not Employed","indirect migration background","","","",""
"66","2011","Employed","no migration background","","","",""
"66","2011","Employed","direct migration background","","","",""
"66","2011","Employed","indirect migration background","","","",""
"67","2011","Not Employed","no migration background","","","",""
"67","2011","Not Employed","direct migration background","9","","",""
"67","2011","Not Employed","indirect migration background","","","",""
"67","2011","Employed","no migration background","","","",""
"67","2011","Employed","direct migration background","3","","",""
"67","2011","Employed","indirect migration background","1","","",""
"68","2011","Not Employed","no migration background","","","",""
"68","2011","Not Employed","direct migration background","","","",""
"68","2011","Not Employed","indirect migration background","","","",""
"68","2011","Employed","no migration background","","","",""
"68","2011","Employed","direct migration background","2","","",""
"68","2011","Employed","indirect migration background","","","",""
"71","2011","Not Employed","no migration background","","","",""
"71","2011","Not Employed","direct migration background","2","","",""
"71","2011","Not Employed","indirect migration background","","","",""
"71","2011","Employed","no migration background","","","",""
"71","2011","Employed","direct migration background","1","","",""
"71","2011","Employed","indirect migration background","","","",""
"72","2011","Not Employed","no migration background","","","",""
"72","2011","Not Employed","direct migration background","","","",""
"72","2011","Not Employed","indirect migration background","","","",""
"72","2011","Employed","no migration background","","","",""
"72","2011","Employed","direct migration background","","","",""
"72","2011","Employed","indirect migration background","","","",""
"73","2011","Not Employed","no migration background","","","",""
"73","2011","Not Employed","direct migration background","2","","",""
"73","2011","Not Employed","indirect migration background","","","",""
"73","2011","Employed","no migration background","","","",""
"73","2011","Employed","direct migration background","","","",""
"73","2011","Employed","indirect migration background","","","",""
"74","2011","Not Employed","no migration background","","","",""
"74","2011","Not Employed","direct migration background","8","","",""
"74","2011","Not Employed","indirect migration background","","","",""
"74","2011","Employed","no migration background","","","",""
"74","2011","Employed","direct migration background","6","","",""
"74","2011","Employed","indirect migration background","","","",""
"75","2011","Not Employed","no migration background","","","",""
"75","2011","Not Employed","direct migration background","3","","",""
"75","2011","Not Employed","indirect migration background","1","","",""
"75","2011","Employed","no migration background","","","",""
"75","2011","Employed","direct migration background","5","","",""
"75","2011","Employed","indirect migration background","","","",""
"76","2011","Not Employed","no migration background","","","",""
"76","2011","Not Employed","direct migration background","7","","",""
"76","2011","Not Employed","indirect migration background","2","","",""
"76","2011","Employed","no migration background","","","",""
"76","2011","Employed","direct migration background","2","","",""
"76","2011","Employed","indirect migration background","","","",""
"77","2011","Not Employed","no migration background","","","",""
"77","2011","Not Employed","direct migration background","1","","",""
"77","2011","Not Employed","indirect migration background","","","",""
"77","2011","Employed","no migration background","","","",""
"77","2011","Employed","direct migration background","3","","",""
"77","2011","Employed","indirect migration background","","","",""
"78","2011","Not Employed","no migration background","","","",""
"78","2011","Not Employed","direct migration background","17","","",""
"78","2011","Not Employed","indirect migration background","","","",""
"78","2011","Employed","no migration background","","","",""
"78","2011","Employed","direct migration background","12","","",""
"78","2011","Employed","indirect migration background","","","",""
"79","2011","Not Employed","no migration background","","","",""
"79","2011","Not Employed","direct migration background","2","","",""
"79","2011","Not Employed","indirect migration background","","","",""
"79","2011","Employed","no migration background","","","",""
"79","2011","Employed","direct migration background","2","","",""
"79","2011","Employed","indirect migration background","","","",""
"80","2011","Not Employed","no migration background","","","",""
"80","2011","Not Employed","direct migration background","","","",""
"80","2011","Not Employed","indirect migration background","","","",""
"80","2011","Employed","no migration background","","","",""
"80","2011","Employed","direct migration background","","","",""
"80","2011","Employed","indirect migration background","","","",""
"81","2011","Not Employed","no migration background","","","",""
"81","2011","Not Employed","direct migration background","","","",""
"81","2011","Not Employed","indirect migration background","","","",""
"81","2011","Employed","no migration background","","","",""
"81","2011","Employed","direct migration background","","","",""
"81","2011","Employed","indirect migration background","","","",""
"82","2011","Not Employed","no migration background","","","",""
"82","2011","Not Employed","direct migration background","","","",""
"82","2011","Not Employed","indirect migration background","","","",""
"82","2011","Employed","no migration background","","","",""
"82","2011","Employed","direct migration background","","","",""
"82","2011","Employed","indirect migration background","","","",""
"83","2011","Not Employed","no migration background","","","",""
"83","2011","Not Employed","direct migration background","3","","",""
"83","2011","Not Employed","indirect migration background","","","",""
"83","2011","Employed","no migration background","","","",""
"83","2011","Employed","direct migration background","4","","",""
"83","2011","Employed","indirect migration background","","","",""
"84","2011","Not Employed","no migration background","","","",""
"84","2011","Not Employed","direct migration background","","","",""
"84","2011","Not Employed","indirect migration background","","","",""
"84","2011","Employed","no migration background","","","",""
"84","2011","Employed","direct migration background","","","",""
"84","2011","Employed","indirect migration background","","","",""
"85","2011","Not Employed","no migration background","","","",""
"85","2011","Not Employed","direct migration background","2","","",""
"85","2011","Not Employed","indirect migration background","","","",""
"85","2011","Employed","no migration background","","","",""
"85","2011","Employed","direct migration background","2","","",""
"85","2011","Employed","indirect migration background","","","",""
"86","2011","Not Employed","no migration background","","","",""
"86","2011","Not Employed","direct migration background","","","",""
"86","2011","Not Employed","indirect migration background","","","",""
"86","2011","Employed","no migration background","","","",""
"86","2011","Employed","direct migration background","","","",""
"86","2011","Employed","indirect migration background","","","",""
"89","2011","Not Employed","no migration background","","","",""
"89","2011","Not Employed","direct migration background","","","",""
"89","2011","Not Employed","indirect migration background","","","",""
"89","2011","Employed","no migration background","","","",""
"89","2011","Employed","direct migration background","1","","",""
"89","2011","Employed","indirect migration background","","","",""
"90","2011","Not Employed","no migration background","","","",""
"90","2011","Not Employed","direct migration background","","","",""
"90","2011","Not Employed","indirect migration background","","","",""
"90","2011","Employed","no migration background","","","",""
"90","2011","Employed","direct migration background","","","",""
"90","2011","Employed","indirect migration background","","","",""
"92","2011","Not Employed","no migration background","","","",""
"92","2011","Not Employed","direct migration background","","","",""
"92","2011","Not Employed","indirect migration background","","","",""
"92","2011","Employed","no migration background","","","",""
"92","2011","Employed","direct migration background","","","",""
"92","2011","Employed","indirect migration background","","","",""
"94","2011","Not Employed","no migration background","","","",""
"94","2011","Not Employed","direct migration background","","","",""
"94","2011","Not Employed","indirect migration background","","","",""
"94","2011","Employed","no migration background","","","",""
"94","2011","Employed","direct migration background","","","",""
"94","2011","Employed","indirect migration background","","","",""
"95","2011","Not Employed","no migration background","","","",""
"95","2011","Not Employed","direct migration background","","","",""
"95","2011","Not Employed","indirect migration background","","","",""
"95","2011","Employed","no migration background","","","",""
"95","2011","Employed","direct migration background","","","",""
"95","2011","Employed","indirect migration background","","","",""
"96","2011","Not Employed","no migration background","","","",""
"96","2011","Not Employed","direct migration background","1","","",""
"96","2011","Not Employed","indirect migration background","","","",""
"96","2011","Employed","no migration background","","","",""
"96","2011","Employed","direct migration background","","","",""
"96","2011","Employed","indirect migration background","","","",""
"97","2011","Not Employed","no migration background","","","",""
"97","2011","Not Employed","direct migration background","","","",""
"97","2011","Not Employed","indirect migration background","","","",""
"97","2011","Employed","no migration background","","","",""
"97","2011","Employed","direct migration background","","","",""
"97","2011","Employed","indirect migration background","","","",""
"98","2011","Not Employed","no migration background","","","",""
"98","2011","Not Employed","direct migration background","6","","",""
"98","2011","Not Employed","indirect migration background","2","","",""
"98","2011","Employed","no migration background","1","","",""
"98","2011","Employed","direct migration background","6","","",""
"98","2011","Employed","indirect migration background","","","",""
"101","2011","Not Employed","no migration background","","","",""
"101","2011","Not Employed","direct migration background","1","","",""
"101","2011","Not Employed","indirect migration background","","","",""
"101","2011","Employed","no migration background","","","",""
"101","2011","Employed","direct migration background","","","",""
"101","2011","Employed","indirect migration background","","","",""
"102","2011","Not Employed","no migration background","","","",""
"102","2011","Not Employed","direct migration background","2","","",""
"102","2011","Not Employed","indirect migration background","","","",""
"102","2011","Employed","no migration background","","","",""
"102","2011","Employed","direct migration background","2","","",""
"102","2011","Employed","indirect migration background","","","",""
"103","2011","Not Employed","no migration background","","","",""
"103","2011","Not Employed","direct migration background","1","","",""
"103","2011","Not Employed","indirect migration background","","","",""
"103","2011","Employed","no migration background","","","",""
"103","2011","Employed","direct migration background","","","",""
"103","2011","Employed","indirect migration background","","","",""
"105","2011","Not Employed","no migration background","","","",""
"105","2011","Not Employed","direct migration background","","","",""
"105","2011","Not Employed","indirect migration background","","","",""
"105","2011","Employed","no migration background","","","",""
"105","2011","Employed","direct migration background","1","","",""
"105","2011","Employed","indirect migration background","","","",""
"108","2011","Not Employed","no migration background","","","",""
"108","2011","Not Employed","direct migration background","1","","",""
"108","2011","Not Employed","indirect migration background","","","",""
"108","2011","Employed","no migration background","","","",""
"108","2011","Employed","direct migration background","","","",""
"108","2011","Employed","indirect migration background","","","",""
"110","2011","Not Employed","no migration background","","","",""
"110","2011","Not Employed","direct migration background","1","","",""
"110","2011","Not Employed","indirect migration background","","","",""
"110","2011","Employed","no migration background","","","",""
"110","2011","Employed","direct migration background","1","","",""
"110","2011","Employed","indirect migration background","","","",""
"111","2011","Not Employed","no migration background","","","",""
"111","2011","Not Employed","direct migration background","","","",""
"111","2011","Not Employed","indirect migration background","","","",""
"111","2011","Employed","no migration background","","","",""
"111","2011","Employed","direct migration background","","","",""
"111","2011","Employed","indirect migration background","","","",""
"113","2011","Not Employed","no migration background","","","",""
"113","2011","Not Employed","direct migration background","","","",""
"113","2011","Not Employed","indirect migration background","","","",""
"113","2011","Employed","no migration background","","","",""
"113","2011","Employed","direct migration background","","","",""
"113","2011","Employed","indirect migration background","","","",""
"116","2011","Not Employed","no migration background","1","","",""
"116","2011","Not Employed","direct migration background","2","","",""
"116","2011","Not Employed","indirect migration background","","","",""
"116","2011","Employed","no migration background","","","",""
"116","2011","Employed","direct migration background","2","","",""
"116","2011","Employed","indirect migration background","","","",""
"117","2011","Not Employed","no migration background","","","",""
"117","2011","Not Employed","direct migration background","1","","",""
"117","2011","Not Employed","indirect migration background","","","",""
"117","2011","Employed","no migration background","","","",""
"117","2011","Employed","direct migration background","5","","",""
"117","2011","Employed","indirect migration background","","","",""
"118","2011","Not Employed","no migration background","2","","",""
"118","2011","Not Employed","direct migration background","13","","",""
"118","2011","Not Employed","indirect migration background","","","",""
"118","2011","Employed","no migration background","1","","",""
"118","2011","Employed","direct migration background","22","","",""
"118","2011","Employed","indirect migration background","6","","",""
"119","2011","Not Employed","no migration background","","","",""
"119","2011","Not Employed","direct migration background","28","","",""
"119","2011","Not Employed","indirect migration background","8","","",""
"119","2011","Employed","no migration background","","","",""
"119","2011","Employed","direct migration background","37","0.033428057204714","0.0254334682572029","0.0414226461522251"
"119","2011","Employed","indirect migration background","8","","",""
"120","2011","Not Employed","no migration background","","","",""
"120","2011","Not Employed","direct migration background","14","","",""
"120","2011","Not Employed","indirect migration background","2","","",""
"120","2011","Employed","no migration background","","","",""
"120","2011","Employed","direct migration background","19","","",""
"120","2011","Employed","indirect migration background","3","","",""
"121","2011","Not Employed","no migration background","","","",""
"121","2011","Not Employed","direct migration background","9","","",""
"121","2011","Not Employed","indirect migration background","4","","",""
"121","2011","Employed","no migration background","","","",""
"121","2011","Employed","direct migration background","7","","",""
"121","2011","Employed","indirect migration background","5","","",""
"122","2011","Not Employed","no migration background","","","",""
"122","2011","Not Employed","direct migration background","5","","",""
"122","2011","Not Employed","indirect migration background","1","","",""
"122","2011","Employed","no migration background","","","",""
"122","2011","Employed","direct migration background","1","","",""
"122","2011","Employed","indirect migration background","","","",""
"123","2011","Not Employed","no migration background","","","",""
"123","2011","Not Employed","direct migration background","7","","",""
"123","2011","Not Employed","indirect migration background","","","",""
"123","2011","Employed","no migration background","","","",""
"123","2011","Employed","direct migration background","2","","",""
"123","2011","Employed","indirect migration background","","","",""
"124","2011","Not Employed","no migration background","","","",""
"124","2011","Not Employed","direct migration background","","","",""
"124","2011","Not Employed","indirect migration background","","","",""
"124","2011","Employed","no migration background","","","",""
"124","2011","Employed","direct migration background","","","",""
"124","2011","Employed","indirect migration background","","","",""
"125","2011","Not Employed","no migration background","","","",""
"125","2011","Not Employed","direct migration background","","","",""
"125","2011","Not Employed","indirect migration background","","","",""
"125","2011","Employed","no migration background","","","",""
"125","2011","Employed","direct migration background","","","",""
"125","2011","Employed","indirect migration background","","","",""
"127","2011","Not Employed","no migration background","","","",""
"127","2011","Not Employed","direct migration background","","","",""
"127","2011","Not Employed","indirect migration background","","","",""
"127","2011","Employed","no migration background","","","",""
"127","2011","Employed","direct migration background","","","",""
"127","2011","Employed","indirect migration background","","","",""
"128","2011","Not Employed","no migration background","","","",""
"128","2011","Not Employed","direct migration background","","","",""
"128","2011","Not Employed","indirect migration background","","","",""
"128","2011","Employed","no migration background","","","",""
"128","2011","Employed","direct migration background","","","",""
"128","2011","Employed","indirect migration background","","","",""
"129","2011","Not Employed","no migration background","","","",""
"129","2011","Not Employed","direct migration background","","","",""
