"pgnation","year","sex","n","percent","lower_confidence","upper_confidence"
"196","2011","Male","","","",""
"196","2011","Female","","","",""
"999","2011","Male","","","",""
"999","2011","Female","","","",""
"1","2012","Male","12146","0.921806572632613","0.917166416097496","0.926446729167729"
"1","2012","Female","14525","0.914263042286956","0.909843166846361","0.918682917727552"
"2","2012","Male","167","0.017463482597375","0.0151995297106175","0.0197274354841325"
"2","2012","Female","151","0.0150440979282727","0.0131224143316695","0.0169657815248758"
"3","2012","Male","5","","",""
"3","2012","Female","6","","",""
"4","2012","Male","49","0.00292652920011685","0.00199291463558346","0.00386014376465024"
"4","2012","Female","49","0.00228593790425934","0.0015320171918107","0.00303985861670797"
"5","2012","Male","93","0.0103587209002631","0.00860879534444868","0.0121086464560775"
"5","2012","Female","88","0.00925874014415661","0.00774675861314895","0.0107707216751643"
"6","2012","Male","18","","",""
"6","2012","Female","25","","",""
"10","2012","Male","31","0.00400980562261769","0.00291756883892553","0.00510204240630985"
"10","2012","Female","33","0.00491894513698425","0.00381447079308193","0.00602341948088658"
"11","2012","Male","15","","",""
"11","2012","Female","15","","",""
"12","2012","Male","","","",""
"12","2012","Female","","","",""
"13","2012","Male","3","","",""
"13","2012","Female","9","","",""
"14","2012","Male","18","","",""
"14","2012","Female","12","","",""
"15","2012","Male","2","","",""
"15","2012","Female","3","","",""
"16","2012","Male","","","",""
"16","2012","Female","1","","",""
"17","2012","Male","","","",""
"17","2012","Female","6","","",""
"18","2012","Male","17","","",""
"18","2012","Female","14","","",""
"19","2012","Male","7","","",""
"19","2012","Female","9","","",""
"20","2012","Male","","","",""
"20","2012","Female","2","","",""
"21","2012","Male","7","","",""
"21","2012","Female","20","","",""
"22","2012","Male","14","","",""
"22","2012","Female","45","0.0042729342031734","0.00324320347546057","0.00530266493088623"
"23","2012","Male","1","","",""
"23","2012","Female","","","",""
"24","2012","Male","6","","",""
"24","2012","Female","3","","",""
"25","2012","Male","2","","",""
"25","2012","Female","2","","",""
"26","2012","Male","8","","",""
"26","2012","Female","8","","",""
"27","2012","Male","","","",""
"27","2012","Female","","","",""
"28","2012","Male","10","","",""
"28","2012","Female","8","","",""
"29","2012","Male","8","","",""
"29","2012","Female","3","","",""
"30","2012","Male","1","","",""
"30","2012","Female","3","","",""
"31","2012","Male","4","","",""
"31","2012","Female","10","","",""
"32","2012","Male","15","","",""
"32","2012","Female","40","0.00346351621544113","0.00253605527650032","0.00439097715438195"
"34","2012","Male","","","",""
"34","2012","Female","3","","",""
"35","2012","Male","1","","",""
"35","2012","Female","","","",""
"36","2012","Male","","","",""
"36","2012","Female","","","",""
"37","2012","Male","","","",""
"37","2012","Female","","","",""
"38","2012","Male","1","","",""
"38","2012","Female","4","","",""
"39","2012","Male","","","",""
"39","2012","Female","","","",""
"40","2012","Male","1","","",""
"40","2012","Female","3","","",""
"41","2012","Male","","","",""
"41","2012","Female","","","",""
"42","2012","Male","3","","",""
"42","2012","Female","3","","",""
"43","2012","Male","1","","",""
"43","2012","Female","2","","",""
"44","2012","Male","","","",""
"44","2012","Female","13","","",""
"45","2012","Male","","","",""
"45","2012","Female","1","","",""
"46","2012","Male","","","",""
"46","2012","Female","","","",""
"47","2012","Male","","","",""
"47","2012","Female","1","","",""
"48","2012","Male","","","",""
"48","2012","Female","1","","",""
"49","2012","Male","2","","",""
"49","2012","Female","2","","",""
"50","2012","Male","1","","",""
"50","2012","Female","1","","",""
"51","2012","Male","","","",""
"51","2012","Female","","","",""
"52","2012","Male","2","","",""
"52","2012","Female","4","","",""
"53","2012","Male","","","",""
"53","2012","Female","","","",""
"54","2012","Male","1","","",""
"54","2012","Female","2","","",""
"55","2012","Male","1","","",""
"55","2012","Female","2","","",""
"56","2012","Male","","","",""
"56","2012","Female","","","",""
"59","2012","Male","1","","",""
"59","2012","Female","1","","",""
"60","2012","Male","4","","",""
"60","2012","Female","3","","",""
"61","2012","Male","1","","",""
"61","2012","Female","8","","",""
"64","2012","Male","1","","",""
"64","2012","Female","4","","",""
"65","2012","Male","1","","",""
"65","2012","Female","4","","",""
"66","2012","Male","","","",""
"66","2012","Female","","","",""
"67","2012","Male","6","","",""
"67","2012","Female","5","","",""
"68","2012","Male","1","","",""
"68","2012","Female","3","","",""
"71","2012","Male","1","","",""
"71","2012","Female","2","","",""
"72","2012","Male","","","",""
"72","2012","Female","","","",""
"73","2012","Male","","","",""
"73","2012","Female","2","","",""
"74","2012","Male","5","","",""
"74","2012","Female","14","","",""
"75","2012","Male","3","","",""
"75","2012","Female","8","","",""
"76","2012","Male","7","","",""
"76","2012","Female","5","","",""
"77","2012","Male","2","","",""
"77","2012","Female","2","","",""
"78","2012","Male","8","","",""
"78","2012","Female","21","","",""
"79","2012","Male","3","","",""
"79","2012","Female","","","",""
"80","2012","Male","1","","",""
"80","2012","Female","","","",""
"81","2012","Male","","","",""
"81","2012","Female","","","",""
"82","2012","Male","","","",""
"82","2012","Female","","","",""
"83","2012","Male","2","","",""
"83","2012","Female","4","","",""
"84","2012","Male","","","",""
"84","2012","Female","","","",""
"85","2012","Male","1","","",""
"85","2012","Female","1","","",""
"86","2012","Male","","","",""
"86","2012","Female","","","",""
"89","2012","Male","","","",""
"89","2012","Female","1","","",""
"90","2012","Male","","","",""
"90","2012","Female","","","",""
"92","2012","Male","","","",""
"92","2012","Female","","","",""
"94","2012","Male","","","",""
"94","2012","Female","","","",""
"95","2012","Male","","","",""
"95","2012","Female","","","",""
"96","2012","Male","","","",""
"96","2012","Female","","","",""
"97","2012","Male","","","",""
"97","2012","Female","","","",""
"98","2012","Male","4","","",""
"98","2012","Female","3","","",""
"101","2012","Male","","","",""
"101","2012","Female","","","",""
"102","2012","Male","1","","",""
"102","2012","Female","3","","",""
"103","2012","Male","1","","",""
"103","2012","Female","","","",""
"105","2012","Male","","","",""
"105","2012","Female","","","",""
"108","2012","Male","","","",""
"108","2012","Female","1","","",""
"110","2012","Male","1","","",""
"110","2012","Female","2","","",""
"111","2012","Male","","","",""
"111","2012","Female","","","",""
"113","2012","Male","","","",""
"113","2012","Female","","","",""
"116","2012","Male","2","","",""
"116","2012","Female","1","","",""
"117","2012","Male","1","","",""
"117","2012","Female","5","","",""
"118","2012","Male","24","","",""
"118","2012","Female","19","","",""
"119","2012","Male","21","","",""
"119","2012","Female","41","0.00538128549575214","0.00422633932386744","0.00653623166763685"
"120","2012","Male","13","","",""
"120","2012","Female","18","","",""
"121","2012","Male","10","","",""
"121","2012","Female","12","","",""
"122","2012","Male","3","","",""
"122","2012","Female","5","","",""
"123","2012","Male","3","","",""
"123","2012","Female","6","","",""
"124","2012","Male","","","",""
"124","2012","Female","","","",""
"125","2012","Male","","","",""
"125","2012","Female","","","",""
"127","2012","Male","","","",""
"127","2012","Female","","","",""
"128","2012","Male","","","",""
"128","2012","Female","","","",""
"129","2012","Male","","","",""
"129","2012","Female","","","",""
"130","2012","Male","3","","",""
"130","2012","Female","4","","",""
"131","2012","Male","","","",""
"131","2012","Female","","","",""
"132","2012","Male","","","",""
"132","2012","Female","5","","",""
"133","2012","Male","","","",""
"133","2012","Female","","","",""
"135","2012","Male","","","",""
"135","2012","Female","","","",""
"138","2012","Male","","","",""
"138","2012","Female","","","",""
"139","2012","Male","2","","",""
"139","2012","Female","1","","",""
"140","2012","Male","23","","",""
"140","2012","Female","23","","",""
"141","2012","Male","","","",""
"141","2012","Female","","","",""
"142","2012","Male","","","",""
"142","2012","Female","","","",""
"143","2012","Male","","","",""
"143","2012","Female","2","","",""
"144","2012","Male","2","","",""
"144","2012","Female","1","","",""
"145","2012","Male","","","",""
"145","2012","Female","","","",""
"146","2012","Male","1","","",""
"146","2012","Female","4","","",""
"147","2012","Male","","","",""
"147","2012","Female","","","",""
"148","2012","Male","","","",""
"148","2012","Female","","","",""
"149","2012","Male","","","",""
"149","2012","Female","1","","",""
"151","2012","Male","","","",""
"151","2012","Female","","","",""
"152","2012","Male","4","","",""
"152","2012","Female","4","","",""
"154","2012","Male","1","","",""
"154","2012","Female","1","","",""
"155","2012","Male","","","",""
"155","2012","Female","","","",""
"156","2012","Male","","","",""
"156","2012","Female","","","",""
"158","2012","Male","","","",""
"158","2012","Female","","","",""
"162","2012","Male","","","",""
"162","2012","Female","","","",""
"164","2012","Male","","","",""
"164","2012","Female","","","",""
"165","2012","Male","25","","",""
"165","2012","Female","29","","",""
"166","2012","Male","2","","",""
"166","2012","Female","1","","",""
"167","2012","Male","1","","",""
"167","2012","Female","","","",""
"168","2012","Male","2","","",""
"168","2012","Female","1","","",""
"169","2012","Male","","","",""
"169","2012","Female","1","","",""
"172","2012","Male","","","",""
"172","2012","Female","","","",""
"173","2012","Male","1","","",""
"173","2012","Female","","","",""
"178","2012","Male","","","",""
"178","2012","Female","","","",""
"181","2012","Male","","","",""
"181","2012","Female","","","",""
"183","2012","Male","","","",""
"183","2012","Female","","","",""
"188","2012","Male","","","",""
"188","2012","Female","","","",""
"195","2012","Male","","","",""
"195","2012","Female","","","",""
"196","2012","Male","","","",""
"196","2012","Female","","","",""
"999","2012","Male","","","",""
"999","2012","Female","","","",""
"1","2013","Male","12548","0.914008359304121","0.909414828314221","0.918601890294021"
"1","2013","Female","14815","0.913339335857505","0.909110955065473","0.917567716649537"
"2","2013","Male","367","0.0198391996816874","0.0175543681249251","0.0221240312384496"
"2","2013","Female","344","0.017328344270562","0.0153671087413632","0.0192895797997608"
"3","2013","Male","2","","",""
"3","2013","Female","5","","",""
"4","2013","Male","128","0.00263333745323239","0.00179363749610936","0.00347303741035542"
"4","2013","Female","142","0.00238285114674777","0.00165006472510427","0.00311563756839127"
"5","2013","Male","202","0.00910249297925327","0.00754639122113869","0.0106585947373679"
"5","2013","Female","179","0.0071498007197219","0.00588350296760398","0.00841609847183982"
"6","2013","Male","44","0.00206471471178375","0.00132096867462452","0.00280846074894299"
"6","2013","Female","66","0.00161557318530922","0.00101195930099987","0.00221918706961858"
"10","2013","Male","34","0.00365089042684445","0.00266268185412067","0.00463909899956823"
"10","2013","Female","33","0.00418739130879544","0.00321686438520743","0.00515791823238345"
"11","2013","Male","20","","",""
"11","2013","Female","22","","",""
"12","2013","Male","","","",""
"12","2013","Female","","","",""
"13","2013","Male","3","","",""
"13","2013","Female","10","","",""
"14","2013","Male","20","","",""
"14","2013","Female","15","","",""
"15","2013","Male","5","","",""
"15","2013","Female","7","","",""
"16","2013","Male","1","","",""
"16","2013","Female","3","","",""
"17","2013","Male","","","",""
"17","2013","Female","7","","",""
"18","2013","Male","17","","",""
"18","2013","Female","17","","",""
"19","2013","Male","9","","",""
"19","2013","Female","8","","",""
"20","2013","Male","","","",""
"20","2013","Female","","","",""
"21","2013","Male","88","0.00139727785368669","0.000785235875977082","0.00200931983139629"
"21","2013","Female","133","0.00219415855438124","0.00149091780444926","0.00289739930431321"
"22","2013","Male","91","0.00362183784835584","0.0026375546975646","0.00460612099914708"
"22","2013","Female","198","0.00511044629121511","0.00403876943154413","0.00618212315088609"
"23","2013","Male","1","","",""
"23","2013","Female","1","","",""
"24","2013","Male","4","","",""
"24","2013","Female","7","","",""
"25","2013","Male","2","","",""
"25","2013","Female","4","","",""
"26","2013","Male","10","","",""
"26","2013","Female","13","","",""
"27","2013","Male","","","",""
"27","2013","Female","","","",""
"28","2013","Male","17","","",""
"28","2013","Female","13","","",""
"29","2013","Male","11","","",""
"29","2013","Female","9","","",""
"30","2013","Male","9","","",""
"30","2013","Female","13","","",""
"31","2013","Male","7","","",""
"31","2013","Female","16","","",""
"32","2013","Male","65","0.001461551729495","0.00083561139058082","0.00208749206840919"
"32","2013","Female","135","0.00325318012021849","0.00239733833221693","0.00410902190822005"
"34","2013","Male","","","",""
"34","2013","Female","3","","",""
"35","2013","Male","1","","",""
"35","2013","Female","2","","",""
"36","2013","Male","","","",""
"36","2013","Female","","","",""
"37","2013","Male","","","",""
"37","2013","Female","","","",""
"38","2013","Male","1","","",""
"38","2013","Female","4","","",""
"39","2013","Male","1","","",""
"39","2013","Female","","","",""
"40","2013","Male","1","","",""
"40","2013","Female","3","","",""
"41","2013","Male","","","",""
"41","2013","Female","","","",""
"42","2013","Male","10","","",""
"42","2013","Female","7","","",""
"43","2013","Male","10","","",""
"43","2013","Female","11","","",""
"44","2013","Male","","","",""
"44","2013","Female","26","","",""
"45","2013","Male","","","",""
"45","2013","Female","1","","",""
"46","2013","Male","","","",""
"46","2013","Female","","","",""
"47","2013","Male","1","","",""
"47","2013","Female","5","","",""
"48","2013","Male","2","","",""
"48","2013","Female","2","","",""
"49","2013","Male","5","","",""
"49","2013","Female","4","","",""
"50","2013","Male","","","",""
"50","2013","Female","1","","",""
"51","2013","Male","","","",""
"51","2013","Female","","","",""
"52","2013","Male","6","","",""
"52","2013","Female","5","","",""
"53","2013","Male","","","",""
"53","2013","Female","","","",""
"54","2013","Male","4","","",""
"54","2013","Female","5","","",""
"55","2013","Male","1","","",""
"55","2013","Female","3","","",""
"56","2013","Male","3","","",""
"56","2013","Female","","","",""
"59","2013","Male","1","","",""
"59","2013","Female","5","","",""
"60","2013","Male","17","","",""
"60","2013","Female","23","","",""
"61","2013","Male","2","","",""
"61","2013","Female","9","","",""
"64","2013","Male","1","","",""
"64","2013","Female","4","","",""
"65","2013","Male","3","","",""
"65","2013","Female","8","","",""
"66","2013","Male","","","",""
"66","2013","Female","1","","",""
"67","2013","Male","21","","",""
"67","2013","Female","12","","",""
"68","2013","Male","3","","",""
"68","2013","Female","9","","",""
"71","2013","Male","3","","",""
"71","2013","Female","3","","",""
"72","2013","Male","","","",""
"72","2013","Female","","","",""
"73","2013","Male","5","","",""
"73","2013","Female","3","","",""
"74","2013","Male","28","","",""
"74","2013","Female","33","0.000535527273502094","0.000187813830734341","0.000883240716269846"
"75","2013","Male","9","","",""
"75","2013","Female","7","","",""
"76","2013","Male","15","","",""
"76","2013","Female","12","","",""
"77","2013","Male","6","","",""
"77","2013","Female","9","","",""
"78","2013","Male","41","0.0014009159862185","0.000788078847199468","0.00201375312523754"
"78","2013","Female","85","0.00206381884714791","0.00138174063791196","0.00274589705638385"
"79","2013","Male","5","","",""
"79","2013","Female","","","",""
"80","2013","Male","","","",""
"80","2013","Female","","","",""
"81","2013","Male","","","",""
"81","2013","Female","","","",""
"82","2013","Male","","","",""
"82","2013","Female","","","",""
"83","2013","Male","4","","",""
"83","2013","Female","7","","",""
"84","2013","Male","","","",""
"84","2013","Female","","","",""
"85","2013","Male","9","","",""
"85","2013","Female","5","","",""
"86","2013","Male","1","","",""
"86","2013","Female","1","","",""
"89","2013","Male","2","","",""
"89","2013","Female","1","","",""
"90","2013","Male","2","","",""
"90","2013","Female","2","","",""
"92","2013","Male","","","",""
"92","2013","Female","","","",""
"94","2013","Male","","","",""
"94","2013","Female","","","",""
"95","2013","Male","","","",""
"95","2013","Female","","","",""
"96","2013","Male","","","",""
"96","2013","Female","2","","",""
"97","2013","Male","2","","",""
"97","2013","Female","2","","",""
"98","2013","Male","11","","",""
"98","2013","Female","10","","",""
"101","2013","Male","","","",""
"101","2013","Female","1","","",""
"102","2013","Male","3","","",""
"102","2013","Female","5","","",""
"103","2013","Male","1","","",""
"103","2013","Female","1","","",""
"105","2013","Male","1","","",""
"105","2013","Female","","","",""
"108","2013","Male","","","",""
"108","2013","Female","1","","",""
"110","2013","Male","1","","",""
"110","2013","Female","2","","",""
"111","2013","Male","","","",""
"111","2013","Female","","","",""
"113","2013","Male","","","",""
"113","2013","Female","","","",""
"116","2013","Male","3","","",""
"116","2013","Female","2","","",""
"117","2013","Male","2","","",""
"117","2013","Female","2","","",""
"118","2013","Male","23","","",""
"118","2013","Female","25","","",""
"119","2013","Male","48","0.0033012783172539","0.00236141116936391","0.0042411454651439"
"119","2013","Female","74","0.00560082250394858","0.004479183025818","0.00672246198207916"
"120","2013","Male","35","0.00158146381766292","0.000930391250340662","0.00223253638498517"
"120","2013","Female","45","0.00167075553335482","0.00105693649519091","0.00228457457151873"
"121","2013","Male","22","","",""
"121","2013","Female","21","","",""
"122","2013","Male","6","","",""
"122","2013","Female","9","","",""
"123","2013","Male","6","","",""
"123","2013","Female","10","","",""
"124","2013","Male","","","",""
"124","2013","Female","","","",""
"125","2013","Male","","","",""
"125","2013","Female","","","",""
"127","2013","Male","","","",""
"127","2013","Female","","","",""
"128","2013","Male","2","","",""
"128","2013","Female","","","",""
"129","2013","Male","","","",""
"129","2013","Female","","","",""
"130","2013","Male","9","","",""
"130","2013","Female","14","","",""
"131","2013","Male","","","",""
"131","2013","Female","1","","",""
"132","2013","Male","4","","",""
"132","2013","Female","16","","",""
"133","2013","Male","1","","",""
"133","2013","Female","","","",""
"135","2013","Male","","","",""
"135","2013","Female","","","",""
"138","2013","Male","","","",""
"138","2013","Female","","","",""
"139","2013","Male","3","","",""
"139","2013","Female","3","","",""
"140","2013","Male","92","0.00280735160643902","0.00194042688449472","0.00367427632838331"
"140","2013","Female","108","0.00267508704576803","0.00189877862571528","0.00345139546582077"
"141","2013","Male","3","","",""
"141","2013","Female","3","","",""
"142","2013","Male","1","","",""
"142","2013","Female","","","",""
"143","2013","Male","2","","",""
"143","2013","Female","5","","",""
"144","2013","Male","6","","",""
"144","2013","Female","5","","",""
"145","2013","Male","","","",""
"145","2013","Female","","","",""
"146","2013","Male","4","","",""
"146","2013","Female","6","","",""
"147","2013","Male","","","",""
"147","2013","Female","","","",""
"148","2013","Male","6","","",""
"148","2013","Female","4","","",""
"149","2013","Male","1","","",""
"149","2013","Female","3","","",""
"151","2013","Male","","","",""
"151","2013","Female","","","",""
"152","2013","Male","3","","",""
"152","2013","Female","3","","",""
"154","2013","Male","1","","",""
"154","2013","Female","5","","",""
"155","2013","Male","","","",""
"155","2013","Female","","","",""
"156","2013","Male","","","",""
"156","2013","Female","","","",""
"158","2013","Male","","","",""
"158","2013","Female","","","",""
"162","2013","Male","","","",""
"162","2013","Female","","","",""
"164","2013","Male","","","",""
"164","2013","Female","","","",""
"165","2013","Male","68","0.00237880571442629","0.00158061665767384","0.00317699477117874"
"165","2013","Female","78","0.00204783781143198","0.00136840010635858","0.00272727551650539"
"166","2013","Male","4","","",""
"166","2013","Female","1","","",""
"167","2013","Male","1","","",""
"167","2013","Female","","","",""
"168","2013","Male","4","","",""
"168","2013","Female","2","","",""
"169","2013","Male","","","",""
"169","2013","Female","1","","",""
"172","2013","Male","","","",""
"172","2013","Female","","","",""
"173","2013","Male","1","","",""
"173","2013","Female","","","",""
"178","2013","Male","","","",""
"178","2013","Female","","","",""
"181","2013","Male","","","",""
"181","2013","Female","","","",""
"183","2013","Male","","","",""
"183","2013","Female","","","",""
"188","2013","Male","","","",""
"188","2013","Female","","","",""
"195","2013","Male","","","",""
"195","2013","Female","","","",""
"196","2013","Male","","","",""
"196","2013","Female","","","",""
"999","2013","Male","","","",""
"999","2013","Female","","","",""
"1","2014","Male","11346","0.906670883317277","0.901627963107778","0.911713803526777"
"1","2014","Female","13271","0.907486283560331","0.902850024854181","0.912122542266482"
"2","2014","Male","285","0.0219139712713486","0.01937593539901","0.0244520071436872"
"2","2014","Female","290","0.0180712064619804","0.0159397418099734","0.0202026711139874"
"3","2014","Male","3","","",""
"3","2014","Female","4","","",""
"4","2014","Male","106","0.00289486047769819","0.00196346745466902","0.00382625350072735"
"4","2014","Female","111","0.00245505139968794","0.00166320472967511","0.00324689806970077"
"5","2014","Male","165","0.0090769764560363","0.00743283474065212","0.0107211181714205"
"5","2014","Female","139","0.00719206755241315","0.00583998234472133","0.00854415276010496"
"6","2014","Male","32","0.00182109735753098","0.00108196968941413","0.00256022502564783"
"6","2014","Female","45","0.00173555960524326","0.0010695398203047","0.00240157939018182"
"10","2014","Male","30","0.00308100786897359","0.0021202255040167","0.00404179023393047"
"10","2014","Female","30","0.00461950175823191","0.00353448437661926","0.00570451913984456"
"11","2014","Male","18","","",""
"11","2014","Female","17","","",""
"12","2014","Male","","","",""
"12","2014","Female","","","",""
"13","2014","Male","3","","",""
"13","2014","Female","8","","",""
"14","2014","Male","18","","",""
"14","2014","Female","12","","",""
"15","2014","Male","2","","",""
"15","2014","Female","2","","",""
"16","2014","Male","","","",""
"16","2014","Female","2","","",""
"17","2014","Male","","","",""
"17","2014","Female","5","","",""
"18","2014","Male","18","","",""
"18","2014","Female","16","","",""
"19","2014","Male","8","","",""
"19","2014","Female","9","","",""
"20","2014","Male","","","",""
"20","2014","Female","","","",""
"21","2014","Male","61","0.00219056659294918","0.00138007088888069","0.00300106229701767"
"21","2014","Female","98","0.00281350407139665","0.00196597123840591","0.00366103690438739"
"22","2014","Male","76","0.00475916918895368","0.00356606505877462","0.00595227331913273"
"22","2014","Female","149","0.00578861919254807","0.00457475131607608","0.00700248706902006"
"23","2014","Male","1","","",""
"23","2014","Female","","","",""
"24","2014","Male","3","","",""
"24","2014","Female","5","","",""
"25","2014","Male","1","","",""
"25","2014","Female","3","","",""
"26","2014","Male","8","","",""
"26","2014","Female","10","","",""
"27","2014","Male","","","",""
"27","2014","Female","","","",""
"28","2014","Male","11","","",""
"28","2014","Female","11","","",""
"29","2014","Male","11","","",""
"29","2014","Female","9","","",""
"30","2014","Male","10","","",""
"30","2014","Female","9","","",""
"31","2014","Male","4","","",""
"31","2014","Female","13","","",""
"32","2014","Male","56","0.00158782349288253","0.000897576170549518","0.00227807081521555"
"32","2014","Female","102","0.003101077905658","0.00221141298883312","0.00399074282248288"
"34","2014","Male","1","","",""
"34","2014","Female","3","","",""
"35","2014","Male","1","","",""
"35","2014","Female","","","",""
"36","2014","Male","","","",""
"36","2014","Female","","","",""
"37","2014","Male","","","",""
"37","2014","Female","","","",""
"38","2014","Male","1","","",""
"38","2014","Female","2","","",""
"39","2014","Male","2","","",""
"39","2014","Female","","","",""
"40","2014","Male","1","","",""
"40","2014","Female","5","","",""
"41","2014","Male","","","",""
"41","2014","Female","","","",""
"42","2014","Male","3","","",""
"42","2014","Female","4","","",""
"43","2014","Male","5","","",""
"43","2014","Female","6","","",""
"44","2014","Male","","","",""
"44","2014","Female","19","","",""
"45","2014","Male","","","",""
"45","2014","Female","1","","",""
"46","2014","Male","","","",""
"46","2014","Female","","","",""
"47","2014","Male","","","",""
"47","2014","Female","4","","",""
"48","2014","Male","3","","",""
"48","2014","Female","2","","",""
"49","2014","Male","5","","",""
"49","2014","Female","3","","",""
"50","2014","Male","1","","",""
"50","2014","Female","1","","",""
"51","2014","Male","","","",""
"51","2014","Female","","","",""
"52","2014","Male","4","","",""
"52","2014","Female","3","","",""
"53","2014","Male","","","",""
"53","2014","Female","","","",""
"54","2014","Male","6","","",""
"54","2014","Female","4","","",""
"55","2014","Male","2","","",""
"55","2014","Female","3","","",""
"56","2014","Male","3","","",""
"56","2014","Female","","","",""
"59","2014","Male","1","","",""
"59","2014","Female","6","","",""
"60","2014","Male","14","","",""
"60","2014","Female","18","","",""
"61","2014","Male","2","","",""
"61","2014","Female","10","","",""
"64","2014","Male","1","","",""
"64","2014","Female","4","","",""
"65","2014","Male","2","","",""
"65","2014","Female","6","","",""
"66","2014","Male","","","",""
"66","2014","Female","1","","",""
"67","2014","Male","14","","",""
"67","2014","Female","8","","",""
"68","2014","Male","1","","",""
"68","2014","Female","6","","",""
"71","2014","Male","2","","",""
"71","2014","Female","2","","",""
"72","2014","Male","","","",""
"72","2014","Female","","","",""
"73","2014","Male","5","","",""
"73","2014","Female","1","","",""
"74","2014","Male","25","","",""
"74","2014","Female","29","","",""
"75","2014","Male","6","","",""
"75","2014","Female","2","","",""
"76","2014","Male","12","","",""
"76","2014","Female","10","","",""
"77","2014","Male","2","","",""
"77","2014","Female","7","","",""
"78","2014","Male","34","0.00147496365575092","0.000809661664587445","0.00214026564691439"
"78","2014","Female","68","0.00222626380472573","0.00147212912970125","0.00298039847975021"
"79","2014","Male","2","","",""
"79","2014","Female","","","",""
"80","2014","Male","","","",""
"80","2014","Female","","","",""
"81","2014","Male","","","",""
"81","2014","Female","","","",""
"82","2014","Male","","","",""
"82","2014","Female","","","",""
"83","2014","Male","2","","",""
"83","2014","Female","4","","",""
"84","2014","Male","","","",""
"84","2014","Female","","","",""
"85","2014","Male","8","","",""
"85","2014","Female","6","","",""
"86","2014","Male","1","","",""
"86","2014","Female","1","","",""
"89","2014","Male","2","","",""
"89","2014","Female","1","","",""
"90","2014","Male","2","","",""
"90","2014","Female","","","",""
"92","2014","Male","","","",""
"92","2014","Female","","","",""
"94","2014","Male","","","",""
"94","2014","Female","","","",""
"95","2014","Male","","","",""
"95","2014","Female","","","",""
"96","2014","Male","","","",""
"96","2014","Female","","","",""
"97","2014","Male","2","","",""
"97","2014","Female","3","","",""
"98","2014","Male","9","","",""
"98","2014","Female","7","","",""
"101","2014","Male","","","",""
"101","2014","Female","","","",""
"102","2014","Male","3","","",""
"102","2014","Female","3","","",""
"103","2014","Male","1","","",""
"103","2014","Female","","","",""
"105","2014","Male","1","","",""
"105","2014","Female","","","",""
"108","2014","Male","","","",""
"108","2014","Female","1","","",""
"110","2014","Male","","","",""
"110","2014","Female","2","","",""
"111","2014","Male","","","",""
"111","2014","Female","","","",""
"113","2014","Male","","","",""
"113","2014","Female","","","",""
"116","2014","Male","3","","",""
"116","2014","Female","","","",""
"117","2014","Male","1","","",""
"117","2014","Female","2","","",""
"118","2014","Male","24","","",""
"118","2014","Female","22","","",""
"119","2014","Male","44","0.00342886978615762","0.00241547577889759","0.00444226379341766"
"119","2014","Female","62","0.00529526277033124","0.00413398686676497","0.00645653867389752"
"120","2014","Male","31","0.00150670510257914","0.000834293203201678","0.0021791170019566"
"120","2014","Female","35","0.00178676786192566","0.00111101127028273","0.00246252445356859"
"121","2014","Male","19","","",""
"121","2014","Female","19","","",""
"122","2014","Male","4","","",""
"122","2014","Female","7","","",""
"123","2014","Male","6","","",""
"123","2014","Female","9","","",""
"124","2014","Male","","","",""
"124","2014","Female","","","",""
"125","2014","Male","","","",""
"125","2014","Female","","","",""
"127","2014","Male","","","",""
"127","2014","Female","","","",""
"128","2014","Male","1","","",""
"128","2014","Female","","","",""
"129","2014","Male","","","",""
"129","2014","Female","","","",""
"130","2014","Male","10","","",""
"130","2014","Female","11","","",""
"131","2014","Male","","","",""
"131","2014","Female","","","",""
"132","2014","Male","4","","",""
"132","2014","Female","15","","",""
"133","2014","Male","1","","",""
"133","2014","Female","","","",""
"135","2014","Male","","","",""
"135","2014","Female","","","",""
"138","2014","Male","","","",""
"138","2014","Female","","","",""
"139","2014","Male","2","","",""
"139","2014","Female","2","","",""
"140","2014","Male","81","0.00312108569450922","0.00215409401774847","0.00408807737126997"
"140","2014","Female","96","0.00268887209623633","0.00186027202202056","0.0035174721704521"
"141","2014","Male","4","","",""
"141","2014","Female","2","","",""
"142","2014","Male","1","","",""
"142","2014","Female","","","",""
"143","2014","Male","1","","",""
"143","2014","Female","2","","",""
"144","2014","Male","3","","",""
"144","2014","Female","4","","",""
"145","2014","Male","","","",""
"145","2014","Female","","","",""
"146","2014","Male","2","","",""
"146","2014","Female","3","","",""
"147","2014","Male","","","",""
"147","2014","Female","","","",""
"148","2014","Male","9","","",""
"148","2014","Female","6","","",""
"149","2014","Male","","","",""
"149","2014","Female","2","","",""
"151","2014","Male","","","",""
"151","2014","Female","","","",""
"152","2014","Male","1","","",""
"152","2014","Female","1","","",""
"154","2014","Male","","","",""
"154","2014","Female","4","","",""
"155","2014","Male","","","",""
"155","2014","Female","","","",""
"156","2014","Male","","","",""
"156","2014","Female","","","",""
"158","2014","Male","","","",""
"158","2014","Female","","","",""
"162","2014","Male","","","",""
"162","2014","Female","","","",""
"164","2014","Male","","","",""
"164","2014","Female","","","",""
"165","2014","Male","53","0.00238990195986213","0.00154341719627733","0.00323638672344693"
"165","2014","Female","61","0.00258133962601797","0.00176943338097021","0.00339324587106573"
