"pgnation","year","e11103","sex","n","percent","lower_confidence","upper_confidence"
"97","2016","Full Time","Female","","","",""
"97","2016","Part Time","Male","","","",""
"97","2016","Part Time","Female","1","","",""
"97","2016","Not Working","Male","1","","",""
"97","2016","Not Working","Female","","","",""
"98","2016","Full Time","Male","2","","",""
"98","2016","Full Time","Female","","","",""
"98","2016","Part Time","Male","4","","",""
"98","2016","Part Time","Female","","","",""
"98","2016","Not Working","Male","38","0.00102174572768826","0.000240487224158672","0.00180300423121785"
"98","2016","Not Working","Female","33","0.000795851372290727","0.000126093797508787","0.00146560894707267"
"101","2016","Full Time","Male","","","",""
"101","2016","Full Time","Female","","","",""
"101","2016","Part Time","Male","","","",""
"101","2016","Part Time","Female","","","",""
"101","2016","Not Working","Male","","","",""
"101","2016","Not Working","Female","","","",""
"102","2016","Full Time","Male","","","",""
"102","2016","Full Time","Female","","","",""
"102","2016","Part Time","Male","","","",""
"102","2016","Part Time","Female","","","",""
"102","2016","Not Working","Male","","","",""
"102","2016","Not Working","Female","1","","",""
"103","2016","Full Time","Male","2","","",""
"103","2016","Full Time","Female","3","","",""
"103","2016","Part Time","Male","","","",""
"103","2016","Part Time","Female","2","","",""
"103","2016","Not Working","Male","3","","",""
"103","2016","Not Working","Female","2","","",""
"105","2016","Full Time","Male","1","","",""
"105","2016","Full Time","Female","","","",""
"105","2016","Part Time","Male","","","",""
"105","2016","Part Time","Female","","","",""
"105","2016","Not Working","Male","","","",""
"105","2016","Not Working","Female","","","",""
"108","2016","Full Time","Male","","","",""
"108","2016","Full Time","Female","1","","",""
"108","2016","Part Time","Male","","","",""
"108","2016","Part Time","Female","","","",""
"108","2016","Not Working","Male","","","",""
"108","2016","Not Working","Female","","","",""
"110","2016","Full Time","Male","","","",""
"110","2016","Full Time","Female","","","",""
"110","2016","Part Time","Male","","","",""
"110","2016","Part Time","Female","2","","",""
"110","2016","Not Working","Male","","","",""
"110","2016","Not Working","Female","3","","",""
"111","2016","Full Time","Male","","","",""
"111","2016","Full Time","Female","","","",""
"111","2016","Part Time","Male","","","",""
"111","2016","Part Time","Female","","","",""
"111","2016","Not Working","Male","4","","",""
"111","2016","Not Working","Female","3","","",""
"113","2016","Full Time","Male","","","",""
"113","2016","Full Time","Female","","","",""
"113","2016","Part Time","Male","","","",""
"113","2016","Part Time","Female","","","",""
"113","2016","Not Working","Male","","","",""
"113","2016","Not Working","Female","","","",""
"116","2016","Full Time","Male","","","",""
"116","2016","Full Time","Female","","","",""
"116","2016","Part Time","Male","","","",""
"116","2016","Part Time","Female","1","","",""
"116","2016","Not Working","Male","2","","",""
"116","2016","Not Working","Female","","","",""
"117","2016","Full Time","Male","2","","",""
"117","2016","Full Time","Female","1","","",""
"117","2016","Part Time","Male","","","",""
"117","2016","Part Time","Female","","","",""
"117","2016","Not Working","Male","","","",""
"117","2016","Not Working","Female","2","","",""
"118","2016","Full Time","Male","10","","",""
"118","2016","Full Time","Female","4","","",""
"118","2016","Part Time","Male","7","","",""
"118","2016","Part Time","Female","2","","",""
"118","2016","Not Working","Male","3","","",""
"118","2016","Not Working","Female","13","","",""
"119","2016","Full Time","Male","28","","",""
"119","2016","Full Time","Female","16","","",""
"119","2016","Part Time","Male","2","","",""
"119","2016","Part Time","Female","16","","",""
"119","2016","Not Working","Male","7","","",""
"119","2016","Not Working","Female","12","","",""
"120","2016","Full Time","Male","15","","",""
"120","2016","Full Time","Female","2","","",""
"120","2016","Part Time","Male","2","","",""
"120","2016","Part Time","Female","15","","",""
"120","2016","Not Working","Male","9","","",""
"120","2016","Not Working","Female","13","","",""
"121","2016","Full Time","Male","13","","",""
"121","2016","Full Time","Female","1","","",""
"121","2016","Part Time","Male","3","","",""
"121","2016","Part Time","Female","7","","",""
"121","2016","Not Working","Male","17","","",""
"121","2016","Not Working","Female","25","","",""
"122","2016","Full Time","Male","4","","",""
"122","2016","Full Time","Female","1","","",""
"122","2016","Part Time","Male","","","",""
"122","2016","Part Time","Female","4","","",""
"122","2016","Not Working","Male","1","","",""
"122","2016","Not Working","Female","1","","",""
"123","2016","Full Time","Male","6","","",""
"123","2016","Full Time","Female","6","","",""
"123","2016","Part Time","Male","1","","",""
"123","2016","Part Time","Female","6","","",""
"123","2016","Not Working","Male","1","","",""
"123","2016","Not Working","Female","1","","",""
"124","2016","Full Time","Male","","","",""
"124","2016","Full Time","Female","","","",""
"124","2016","Part Time","Male","","","",""
"124","2016","Part Time","Female","","","",""
"124","2016","Not Working","Male","","","",""
"124","2016","Not Working","Female","","","",""
"125","2016","Full Time","Male","","","",""
"125","2016","Full Time","Female","","","",""
"125","2016","Part Time","Male","","","",""
"125","2016","Part Time","Female","","","",""
"125","2016","Not Working","Male","11","","",""
"125","2016","Not Working","Female","2","","",""
"127","2016","Full Time","Male","","","",""
"127","2016","Full Time","Female","","","",""
"127","2016","Part Time","Male","","","",""
"127","2016","Part Time","Female","","","",""
"127","2016","Not Working","Male","","","",""
"127","2016","Not Working","Female","","","",""
"128","2016","Full Time","Male","","","",""
"128","2016","Full Time","Female","","","",""
"128","2016","Part Time","Male","1","","",""
"128","2016","Part Time","Female","","","",""
"128","2016","Not Working","Male","","","",""
"128","2016","Not Working","Female","","","",""
"129","2016","Full Time","Male","","","",""
"129","2016","Full Time","Female","","","",""
"129","2016","Part Time","Male","","","",""
"129","2016","Part Time","Female","1","","",""
"129","2016","Not Working","Male","","","",""
"129","2016","Not Working","Female","1","","",""
"130","2016","Full Time","Male","3","","",""
"130","2016","Full Time","Female","1","","",""
"130","2016","Part Time","Male","3","","",""
"130","2016","Part Time","Female","3","","",""
"130","2016","Not Working","Male","4","","",""
"130","2016","Not Working","Female","6","","",""
"131","2016","Full Time","Male","","","",""
"131","2016","Full Time","Female","","","",""
"131","2016","Part Time","Male","","","",""
"131","2016","Part Time","Female","","","",""
"131","2016","Not Working","Male","","","",""
"131","2016","Not Working","Female","","","",""
"132","2016","Full Time","Male","","","",""
"132","2016","Full Time","Female","1","","",""
"132","2016","Part Time","Male","","","",""
"132","2016","Part Time","Female","8","","",""
"132","2016","Not Working","Male","1","","",""
"132","2016","Not Working","Female","5","","",""
"133","2016","Full Time","Male","","","",""
"133","2016","Full Time","Female","","","",""
"133","2016","Part Time","Male","","","",""
"133","2016","Part Time","Female","","","",""
"133","2016","Not Working","Male","1","","",""
"133","2016","Not Working","Female","","","",""
"135","2016","Full Time","Male","","","",""
"135","2016","Full Time","Female","","","",""
"135","2016","Part Time","Male","","","",""
"135","2016","Part Time","Female","","","",""
"135","2016","Not Working","Male","","","",""
"135","2016","Not Working","Female","1","","",""
"138","2016","Full Time","Male","","","",""
"138","2016","Full Time","Female","","","",""
"138","2016","Part Time","Male","","","",""
"138","2016","Part Time","Female","","","",""
"138","2016","Not Working","Male","2","","",""
"138","2016","Not Working","Female","","","",""
"139","2016","Full Time","Male","","","",""
"139","2016","Full Time","Female","1","","",""
"139","2016","Part Time","Male","1","","",""
"139","2016","Part Time","Female","","","",""
"139","2016","Not Working","Male","9","","",""
"139","2016","Not Working","Female","4","","",""
"140","2016","Full Time","Male","28","","",""
"140","2016","Full Time","Female","8","","",""
"140","2016","Part Time","Male","18","","",""
"140","2016","Part Time","Female","26","","",""
"140","2016","Not Working","Male","56","0.00406397517259608","0.00250823678180061","0.00561971356339155"
"140","2016","Not Working","Female","56","0.00210119358380355","0.00101363960990819","0.0031887475576989"
"141","2016","Full Time","Male","1","","",""
"141","2016","Full Time","Female","2","","",""
"141","2016","Part Time","Male","","","",""
"141","2016","Part Time","Female","1","","",""
"141","2016","Not Working","Male","7","","",""
"141","2016","Not Working","Female","9","","",""
"142","2016","Full Time","Male","1","","",""
"142","2016","Full Time","Female","","","",""
"142","2016","Part Time","Male","","","",""
"142","2016","Part Time","Female","","","",""
"142","2016","Not Working","Male","2","","",""
"142","2016","Not Working","Female","1","","",""
"143","2016","Full Time","Male","","","",""
"143","2016","Full Time","Female","","","",""
"143","2016","Part Time","Male","","","",""
"143","2016","Part Time","Female","","","",""
"143","2016","Not Working","Male","2","","",""
"143","2016","Not Working","Female","2","","",""
"144","2016","Full Time","Male","1","","",""
"144","2016","Full Time","Female","1","","",""
"144","2016","Part Time","Male","","","",""
"144","2016","Part Time","Female","2","","",""
"144","2016","Not Working","Male","2","","",""
"144","2016","Not Working","Female","","","",""
"145","2016","Full Time","Male","","","",""
"145","2016","Full Time","Female","","","",""
"145","2016","Part Time","Male","","","",""
"145","2016","Part Time","Female","","","",""
"145","2016","Not Working","Male","","","",""
"145","2016","Not Working","Female","1","","",""
"146","2016","Full Time","Male","6","","",""
"146","2016","Full Time","Female","1","","",""
"146","2016","Part Time","Male","1","","",""
"146","2016","Part Time","Female","4","","",""
"146","2016","Not Working","Male","1","","",""
"146","2016","Not Working","Female","3","","",""
"147","2016","Full Time","Male","","","",""
"147","2016","Full Time","Female","","","",""
"147","2016","Part Time","Male","","","",""
"147","2016","Part Time","Female","","","",""
"147","2016","Not Working","Male","4","","",""
"147","2016","Not Working","Female","","","",""
"148","2016","Full Time","Male","1","","",""
"148","2016","Full Time","Female","","","",""
"148","2016","Part Time","Male","1","","",""
"148","2016","Part Time","Female","","","",""
"148","2016","Not Working","Male","10","","",""
"148","2016","Not Working","Female","18","","",""
"149","2016","Full Time","Male","","","",""
"149","2016","Full Time","Female","","","",""
"149","2016","Part Time","Male","","","",""
"149","2016","Part Time","Female","","","",""
"149","2016","Not Working","Male","1","","",""
"149","2016","Not Working","Female","","","",""
"151","2016","Full Time","Male","","","",""
"151","2016","Full Time","Female","","","",""
"151","2016","Part Time","Male","","","",""
"151","2016","Part Time","Female","","","",""
"151","2016","Not Working","Male","2","","",""
"151","2016","Not Working","Female","1","","",""
"152","2016","Full Time","Male","","","",""
"152","2016","Full Time","Female","","","",""
"152","2016","Part Time","Male","","","",""
"152","2016","Part Time","Female","","","",""
"152","2016","Not Working","Male","19","","",""
"152","2016","Not Working","Female","12","","",""
"154","2016","Full Time","Male","","","",""
"154","2016","Full Time","Female","2","","",""
"154","2016","Part Time","Male","","","",""
"154","2016","Part Time","Female","","","",""
"154","2016","Not Working","Male","","","",""
"154","2016","Not Working","Female","1","","",""
"155","2016","Full Time","Male","","","",""
"155","2016","Full Time","Female","","","",""
"155","2016","Part Time","Male","","","",""
"155","2016","Part Time","Female","","","",""
"155","2016","Not Working","Male","","","",""
"155","2016","Not Working","Female","1","","",""
"156","2016","Full Time","Male","","","",""
"156","2016","Full Time","Female","","","",""
"156","2016","Part Time","Male","","","",""
"156","2016","Part Time","Female","","","",""
"156","2016","Not Working","Male","","","",""
"156","2016","Not Working","Female","","","",""
"158","2016","Full Time","Male","","","",""
"158","2016","Full Time","Female","","","",""
"158","2016","Part Time","Male","","","",""
"158","2016","Part Time","Female","","","",""
"158","2016","Not Working","Male","1","","",""
"158","2016","Not Working","Female","1","","",""
"162","2016","Full Time","Male","","","",""
"162","2016","Full Time","Female","","","",""
"162","2016","Part Time","Male","","","",""
"162","2016","Part Time","Female","","","",""
"162","2016","Not Working","Male","2","","",""
"162","2016","Not Working","Female","","","",""
"164","2016","Full Time","Male","","","",""
"164","2016","Full Time","Female","","","",""
"164","2016","Part Time","Male","","","",""
"164","2016","Part Time","Female","","","",""
"164","2016","Not Working","Male","","","",""
"164","2016","Not Working","Female","","","",""
"165","2016","Full Time","Male","24","","",""
"165","2016","Full Time","Female","7","","",""
"165","2016","Part Time","Male","13","","",""
"165","2016","Part Time","Female","20","","",""
"165","2016","Not Working","Male","57","0.00467583341991189","0.003007598857329","0.00634406798249477"
"165","2016","Not Working","Female","56","0.00387978949145279","0.00240328595294456","0.00535629302996102"
"166","2016","Full Time","Male","1","","",""
"166","2016","Full Time","Female","","","",""
"166","2016","Part Time","Male","","","",""
"166","2016","Part Time","Female","","","",""
"166","2016","Not Working","Male","15","","",""
"166","2016","Not Working","Female","","","",""
"167","2016","Full Time","Male","","","",""
"167","2016","Full Time","Female","","","",""
"167","2016","Part Time","Male","","","",""
"167","2016","Part Time","Female","","","",""
"167","2016","Not Working","Male","","","",""
"167","2016","Not Working","Female","","","",""
"168","2016","Full Time","Male","1","","",""
"168","2016","Full Time","Female","","","",""
"168","2016","Part Time","Male","1","","",""
"168","2016","Part Time","Female","1","","",""
"168","2016","Not Working","Male","4","","",""
"168","2016","Not Working","Female","1","","",""
"169","2016","Full Time","Male","","","",""
"169","2016","Full Time","Female","","","",""
"169","2016","Part Time","Male","","","",""
"169","2016","Part Time","Female","","","",""
"169","2016","Not Working","Male","","","",""
"169","2016","Not Working","Female","","","",""
"172","2016","Full Time","Male","","","",""
"172","2016","Full Time","Female","","","",""
"172","2016","Part Time","Male","","","",""
"172","2016","Part Time","Female","","","",""
"172","2016","Not Working","Male","","","",""
"172","2016","Not Working","Female","","","",""
"173","2016","Full Time","Male","1","","",""
"173","2016","Full Time","Female","","","",""
"173","2016","Part Time","Male","","","",""
"173","2016","Part Time","Female","","","",""
"173","2016","Not Working","Male","","","",""
"173","2016","Not Working","Female","","","",""
"178","2016","Full Time","Male","","","",""
"178","2016","Full Time","Female","","","",""
"178","2016","Part Time","Male","","","",""
"178","2016","Part Time","Female","","","",""
"178","2016","Not Working","Male","","","",""
"178","2016","Not Working","Female","2","","",""
"181","2016","Full Time","Male","","","",""
"181","2016","Full Time","Female","","","",""
"181","2016","Part Time","Male","","","",""
"181","2016","Part Time","Female","","","",""
"181","2016","Not Working","Male","","","",""
"181","2016","Not Working","Female","","","",""
"183","2016","Full Time","Male","1","","",""
"183","2016","Full Time","Female","","","",""
"183","2016","Part Time","Male","","","",""
"183","2016","Part Time","Female","","","",""
"183","2016","Not Working","Male","1","","",""
"183","2016","Not Working","Female","2","","",""
"188","2016","Full Time","Male","","","",""
"188","2016","Full Time","Female","","","",""
"188","2016","Part Time","Male","","","",""
"188","2016","Part Time","Female","","","",""
"188","2016","Not Working","Male","5","","",""
"188","2016","Not Working","Female","6","","",""
"195","2016","Full Time","Male","","","",""
"195","2016","Full Time","Female","","","",""
"195","2016","Part Time","Male","","","",""
"195","2016","Part Time","Female","","","",""
"195","2016","Not Working","Male","","","",""
"195","2016","Not Working","Female","","","",""
"196","2016","Full Time","Male","","","",""
"196","2016","Full Time","Female","","","",""
"196","2016","Part Time","Male","","","",""
"196","2016","Part Time","Female","","","",""
"196","2016","Not Working","Male","","","",""
"196","2016","Not Working","Female","","","",""
"999","2016","Full Time","Male","","","",""
"999","2016","Full Time","Female","","","",""
"999","2016","Part Time","Male","","","",""
"999","2016","Part Time","Female","","","",""
"999","2016","Not Working","Male","","","",""
"999","2016","Not Working","Female","2","","",""
"1","2017","Full Time","Male","5954","0.897360104972075","0.890114750776639","0.904605459167511"
"1","2017","Full Time","Female","3402","0.903685613728299","0.894222910947925","0.913148316508672"
"1","2017","Part Time","Male","1816","0.865145870001409","0.850908475632187","0.879383264370632"
"1","2017","Part Time","Female","4951","0.869068129232918","0.860262230800135","0.8778740276657"
"1","2017","Not Working","Male","3500","0.851660306189492","0.843356934084777","0.859963678294206"
"1","2017","Not Working","Female","4691","0.874616893202453","0.867144225070272","0.882089561334633"
"2","2017","Full Time","Male","93","0.0153577895795582","0.0124220216361088","0.0182935575230076"
"2","2017","Full Time","Female","33","0.0128592294740258","0.00924548074367967","0.016472978204372"
"2","2017","Part Time","Male","46","0.0257958603108595","0.0191881086379581","0.0324036119837609"
"2","2017","Part Time","Female","68","0.0177733067499573","0.0143241410545069","0.0212224724454077"
"2","2017","Not Working","Male","69","0.0259470039815916","0.0222331270271384","0.0296608809360447"
"2","2017","Not Working","Female","103","0.0204300084864431","0.0172377411011776","0.0236222758717087"
"3","2017","Full Time","Male","1","","",""
"3","2017","Full Time","Female","","","",""
"3","2017","Part Time","Male","","","",""
"3","2017","Part Time","Female","2","","",""
"3","2017","Not Working","Male","1","","",""
"3","2017","Not Working","Female","3","","",""
"4","2017","Full Time","Male","42","0.00388381445812013","0.00239889677780975","0.00536873213843051"
"4","2017","Full Time","Female","24","","",""
"4","2017","Part Time","Male","7","","",""
"4","2017","Part Time","Female","39","0.00488095018355265","0.00306161054706052","0.00670028982004478"
"4","2017","Not Working","Male","13","","",""
"4","2017","Not Working","Female","24","","",""
"5","2017","Full Time","Male","70","0.00933049161074584","0.00703521619964203","0.0116257670218496"
"5","2017","Full Time","Female","27","","",""
"5","2017","Part Time","Male","20","","",""
"5","2017","Part Time","Female","50","0.0138554234517515","0.010803987417002","0.016906859486501"
"5","2017","Not Working","Male","32","0.0140425762428025","0.0112937639498765","0.0167913885357286"
"5","2017","Not Working","Female","29","","",""
"6","2017","Full Time","Male","17","","",""
"6","2017","Full Time","Female","6","","",""
"6","2017","Part Time","Male","12","","",""
"6","2017","Part Time","Female","15","","",""
"6","2017","Not Working","Male","4","","",""
"6","2017","Not Working","Female","17","","",""
"10","2017","Full Time","Male","19","","",""
"10","2017","Full Time","Female","4","","",""
"10","2017","Part Time","Male","6","","",""
"10","2017","Part Time","Female","13","","",""
"10","2017","Not Working","Male","12","","",""
"10","2017","Not Working","Female","8","","",""
"11","2017","Full Time","Male","9","","",""
"11","2017","Full Time","Female","5","","",""
"11","2017","Part Time","Male","2","","",""
"11","2017","Part Time","Female","9","","",""
"11","2017","Not Working","Male","4","","",""
"11","2017","Not Working","Female","5","","",""
"12","2017","Full Time","Male","","","",""
"12","2017","Full Time","Female","","","",""
"12","2017","Part Time","Male","","","",""
"12","2017","Part Time","Female","","","",""
"12","2017","Not Working","Male","","","",""
"12","2017","Not Working","Female","","","",""
"13","2017","Full Time","Male","3","","",""
"13","2017","Full Time","Female","2","","",""
"13","2017","Part Time","Male","2","","",""
"13","2017","Part Time","Female","3","","",""
"13","2017","Not Working","Male","","","",""
"13","2017","Not Working","Female","3","","",""
"14","2017","Full Time","Male","11","","",""
"14","2017","Full Time","Female","4","","",""
"14","2017","Part Time","Male","1","","",""
"14","2017","Part Time","Female","4","","",""
"14","2017","Not Working","Male","5","","",""
"14","2017","Not Working","Female","2","","",""
"15","2017","Full Time","Male","4","","",""
"15","2017","Full Time","Female","","","",""
"15","2017","Part Time","Male","","","",""
"15","2017","Part Time","Female","2","","",""
"15","2017","Not Working","Male","","","",""
"15","2017","Not Working","Female","2","","",""
"16","2017","Full Time","Male","1","","",""
"16","2017","Full Time","Female","","","",""
"16","2017","Part Time","Male","","","",""
"16","2017","Part Time","Female","2","","",""
"16","2017","Not Working","Male","","","",""
"16","2017","Not Working","Female","","","",""
"17","2017","Full Time","Male","1","","",""
"17","2017","Full Time","Female","","","",""
"17","2017","Part Time","Male","","","",""
"17","2017","Part Time","Female","4","","",""
"17","2017","Not Working","Male","","","",""
"17","2017","Not Working","Female","2","","",""
"18","2017","Full Time","Male","6","","",""
"18","2017","Full Time","Female","6","","",""
"18","2017","Part Time","Male","5","","",""
"18","2017","Part Time","Female","7","","",""
"18","2017","Not Working","Male","4","","",""
"18","2017","Not Working","Female","3","","",""
"19","2017","Full Time","Male","4","","",""
"19","2017","Full Time","Female","2","","",""
"19","2017","Part Time","Male","1","","",""
"19","2017","Part Time","Female","4","","",""
"19","2017","Not Working","Male","","","",""
"19","2017","Not Working","Female","2","","",""
"20","2017","Full Time","Male","","","",""
"20","2017","Full Time","Female","","","",""
"20","2017","Part Time","Male","","","",""
"20","2017","Part Time","Female","1","","",""
"20","2017","Not Working","Male","","","",""
"20","2017","Not Working","Female","1","","",""
"21","2017","Full Time","Male","63","0.00309274622837171","0.00176713045291193","0.00441836200383148"
"21","2017","Full Time","Female","33","0.00360993052958745","0.00168628498210398","0.00553357607707092"
"21","2017","Part Time","Male","8","","",""
"21","2017","Part Time","Female","55","0.00388151650243412","0.00225828563959199","0.00550474736527625"
"21","2017","Not Working","Male","12","","",""
"21","2017","Not Working","Female","37","0.00310549224343087","0.00184993338286079","0.00436105110400095"
"22","2017","Full Time","Male","54","0.00671849191233866","0.00476824222365122","0.00866874160102611"
"22","2017","Full Time","Female","45","0.010888246478944","0.00755963898006751","0.0142168539778206"
"22","2017","Part Time","Male","11","","",""
"22","2017","Part Time","Female","73","0.0106320759667924","0.00795468359201115","0.0133094683415736"
"22","2017","Not Working","Male","18","","",""
"22","2017","Not Working","Female","41","0.00614147426182905","0.00437850048277151","0.00790444804088659"
"23","2017","Full Time","Male","1","","",""
"23","2017","Full Time","Female","","","",""
"23","2017","Part Time","Male","","","",""
"23","2017","Part Time","Female","","","",""
"23","2017","Not Working","Male","","","",""
"23","2017","Not Working","Female","","","",""
"24","2017","Full Time","Male","2","","",""
"24","2017","Full Time","Female","1","","",""
"24","2017","Part Time","Male","1","","",""
"24","2017","Part Time","Female","3","","",""
"24","2017","Not Working","Male","76","0.00279679608734718","0.00156308109413978","0.00403051108055459"
"24","2017","Not Working","Female","47","0.00137013405965702","0.000535432821853208","0.00220483529746084"
"25","2017","Full Time","Male","","","",""
"25","2017","Full Time","Female","","","",""
"25","2017","Part Time","Male","","","",""
"25","2017","Part Time","Female","1","","",""
"25","2017","Not Working","Male","1","","",""
"25","2017","Not Working","Female","1","","",""
"26","2017","Full Time","Male","29","","",""
"26","2017","Full Time","Female","10","","",""
"26","2017","Part Time","Male","2","","",""
"26","2017","Part Time","Female","13","","",""
"26","2017","Not Working","Male","3","","",""
"26","2017","Not Working","Female","6","","",""
"27","2017","Full Time","Male","","","",""
"27","2017","Full Time","Female","","","",""
"27","2017","Part Time","Male","","","",""
"27","2017","Part Time","Female","","","",""
"27","2017","Not Working","Male","","","",""
"27","2017","Not Working","Female","","","",""
"28","2017","Full Time","Male","10","","",""
"28","2017","Full Time","Female","1","","",""
"28","2017","Part Time","Male","6","","",""
"28","2017","Part Time","Female","10","","",""
"28","2017","Not Working","Male","2","","",""
"28","2017","Not Working","Female","2","","",""
"29","2017","Full Time","Male","23","","",""
"29","2017","Full Time","Female","5","","",""
"29","2017","Part Time","Male","12","","",""
"29","2017","Part Time","Female","26","","",""
"29","2017","Not Working","Male","6","","",""
"29","2017","Not Working","Female","18","","",""
"30","2017","Full Time","Male","27","","",""
"30","2017","Full Time","Female","5","","",""
"30","2017","Part Time","Male","64","0.0041273071070849","0.00145498364640933","0.00679963056776047"
"30","2017","Part Time","Female","16","","",""
"30","2017","Not Working","Male","1662","0.0200161034171076","0.0167442650098462","0.023287941824369"
"30","2017","Not Working","Female","1201","0.0082782195692278","0.00623360878315781","0.0103228303552978"
"31","2017","Full Time","Male","4","","",""
"31","2017","Full Time","Female","3","","",""
"31","2017","Part Time","Male","","","",""
"31","2017","Part Time","Female","10","","",""
"31","2017","Not Working","Male","2","","",""
"31","2017","Not Working","Female","2","","",""
"32","2017","Full Time","Male","29","","",""
"32","2017","Full Time","Female","19","","",""
"32","2017","Part Time","Male","12","","",""
"32","2017","Part Time","Female","40","0.00608366811846043","0.00405373493028099","0.00811360130663987"
"32","2017","Not Working","Male","41","0.00133606837595806","0.000482739124488804","0.00218939762742732"
"32","2017","Not Working","Female","77","0.0032170695758089","0.00193922576436099","0.00449491338725682"
"34","2017","Full Time","Male","","","",""
"34","2017","Full Time","Female","","","",""
"34","2017","Part Time","Male","1","","",""
"34","2017","Part Time","Female","2","","",""
"34","2017","Not Working","Male","","","",""
"34","2017","Not Working","Female","1","","",""
"35","2017","Full Time","Male","2","","",""
"35","2017","Full Time","Female","","","",""
"35","2017","Part Time","Male","","","",""
"35","2017","Part Time","Female","","","",""
"35","2017","Not Working","Male","","","",""
"35","2017","Not Working","Female","","","",""
"36","2017","Full Time","Male","","","",""
"36","2017","Full Time","Female","","","",""
"36","2017","Part Time","Male","","","",""
"36","2017","Part Time","Female","","","",""
"36","2017","Not Working","Male","","","",""
"36","2017","Not Working","Female","","","",""
"37","2017","Full Time","Male","","","",""
"37","2017","Full Time","Female","","","",""
"37","2017","Part Time","Male","","","",""
"37","2017","Part Time","Female","","","",""
"37","2017","Not Working","Male","","","",""
"37","2017","Not Working","Female","","","",""
"38","2017","Full Time","Male","1","","",""
"38","2017","Full Time","Female","2","","",""
"38","2017","Part Time","Male","","","",""
"38","2017","Part Time","Female","1","","",""
"38","2017","Not Working","Male","","","",""
"38","2017","Not Working","Female","1","","",""
"39","2017","Full Time","Male","1","","",""
"39","2017","Full Time","Female","","","",""
"39","2017","Part Time","Male","","","",""
"39","2017","Part Time","Female","","","",""
"39","2017","Not Working","Male","","","",""
"39","2017","Not Working","Female","","","",""
"40","2017","Full Time","Male","1","","",""
"40","2017","Full Time","Female","","","",""
"40","2017","Part Time","Male","1","","",""
"40","2017","Part Time","Female","1","","",""
"40","2017","Not Working","Male","","","",""
"40","2017","Not Working","Female","3","","",""
"41","2017","Full Time","Male","","","",""
"41","2017","Full Time","Female","","","",""
"41","2017","Part Time","Male","","","",""
"41","2017","Part Time","Female","","","",""
"41","2017","Not Working","Male","","","",""
"41","2017","Not Working","Female","","","",""
"42","2017","Full Time","Male","8","","",""
"42","2017","Full Time","Female","2","","",""
"42","2017","Part Time","Male","3","","",""
"42","2017","Part Time","Female","4","","",""
"42","2017","Not Working","Male","3","","",""
"42","2017","Not Working","Female","7","","",""
"43","2017","Full Time","Male","16","","",""
"43","2017","Full Time","Female","1","","",""
"43","2017","Part Time","Male","17","","",""
"43","2017","Part Time","Female","2","","",""
"43","2017","Not Working","Male","458","0.00763369053273816","0.00560041661738996","0.00966696444808635"
"43","2017","Not Working","Female","300","0.00301728522490708","0.00177963122826773","0.00425493922154644"
"44","2017","Full Time","Male","","","",""
"44","2017","Full Time","Female","1","","",""
"44","2017","Part Time","Male","","","",""
"44","2017","Part Time","Female","11","","",""
"44","2017","Not Working","Male","1","","",""
"44","2017","Not Working","Female","2","","",""
"45","2017","Full Time","Male","1","","",""
"45","2017","Full Time","Female","","","",""
"45","2017","Part Time","Male","","","",""
"45","2017","Part Time","Female","","","",""
"45","2017","Not Working","Male","","","",""
"45","2017","Not Working","Female","1","","",""
"46","2017","Full Time","Male","","","",""
"46","2017","Full Time","Female","","","",""
"46","2017","Part Time","Male","","","",""
"46","2017","Part Time","Female","","","",""
"46","2017","Not Working","Male","1","","",""
"46","2017","Not Working","Female","1","","",""
"47","2017","Full Time","Male","","","",""
"47","2017","Full Time","Female","","","",""
"47","2017","Part Time","Male","2","","",""
"47","2017","Part Time","Female","2","","",""
"47","2017","Not Working","Male","9","","",""
"47","2017","Not Working","Female","7","","",""
"48","2017","Full Time","Male","","","",""
"48","2017","Full Time","Female","1","","",""
"48","2017","Part Time","Male","1","","",""
"48","2017","Part Time","Female","1","","",""
"48","2017","Not Working","Male","","","",""
"48","2017","Not Working","Female","","","",""
"49","2017","Full Time","Male","2","","",""
"49","2017","Full Time","Female","1","","",""
"49","2017","Part Time","Male","","","",""
"49","2017","Part Time","Female","3","","",""
"49","2017","Not Working","Male","5","","",""
"49","2017","Not Working","Female","4","","",""
"50","2017","Full Time","Male","","","",""
"50","2017","Full Time","Female","","","",""
"50","2017","Part Time","Male","1","","",""
"50","2017","Part Time","Female","1","","",""
"50","2017","Not Working","Male","8","","",""
"50","2017","Not Working","Female","2","","",""
"51","2017","Full Time","Male","","","",""
"51","2017","Full Time","Female","","","",""
"51","2017","Part Time","Male","","","",""
"51","2017","Part Time","Female","","","",""
"51","2017","Not Working","Male","","","",""
"51","2017","Not Working","Female","","","",""
"52","2017","Full Time","Male","1","","",""
"52","2017","Full Time","Female","","","",""
"52","2017","Part Time","Male","1","","",""
"52","2017","Part Time","Female","1","","",""
"52","2017","Not Working","Male","1","","",""
"52","2017","Not Working","Female","6","","",""
"53","2017","Full Time","Male","","","",""
"53","2017","Full Time","Female","","","",""
"53","2017","Part Time","Male","","","",""
"53","2017","Part Time","Female","","","",""
"53","2017","Not Working","Male","","","",""
"53","2017","Not Working","Female","","","",""
"54","2017","Full Time","Male","3","","",""
