"transab_cat","year","education","migback","n","percent","lower_confidence","upper_confidence"
"No transfer dependency","2015","no degree/no degree yet","direct migration background","57","0.262030740297047","0.222019284022898","0.302042196571196"
"No transfer dependency","2015","no degree/no degree yet","indirect migration background","6","","",""
"Very low transfer dependency","2015","lower secondary degree","no migration background","1511","0.206492269316025","0.195739594489917","0.217244944142134"
"Very low transfer dependency","2015","lower secondary degree","direct migration background","259","0.408939408974373","0.367511315944245","0.4503675020045"
"Very low transfer dependency","2015","lower secondary degree","indirect migration background","195","0.365355716009369","0.317808716057033","0.412902715961706"
"Very low transfer dependency","2015","secondary school degree","no migration background","2958","0.355241404269681","0.343482212068928","0.367000596470433"
"Very low transfer dependency","2015","secondary school degree","direct migration background","220","0.423755651026205","0.375390004692031","0.472121297360379"
"Very low transfer dependency","2015","secondary school degree","indirect migration background","261","0.469066622618163","0.422384229607907","0.515749015628419"
"Very low transfer dependency","2015","college entrance qualification","no migration background","3321","0.389500962539772","0.377356052271158","0.401645872808387"
"Very low transfer dependency","2015","college entrance qualification","direct migration background","233","0.373060831795939","0.328327891085667","0.417793772506212"
"Very low transfer dependency","2015","college entrance qualification","indirect migration background","314","0.467267466388935","0.425186220144972","0.509348712632898"
"Very low transfer dependency","2015","Other degree","no migration background","46","0.173083976685749","0.115705502991873","0.230462450379626"
"Very low transfer dependency","2015","Other degree","direct migration background","1667","0.354173744371021","0.339001387788495","0.369346100953546"
"Very low transfer dependency","2015","Other degree","indirect migration background","26","","",""
"Very low transfer dependency","2015","no degree/no degree yet","no migration background","451","0.623270409275081","0.586606400167769","0.659934418382392"
"Very low transfer dependency","2015","no degree/no degree yet","direct migration background","140","0.255633199602374","0.21594227407122","0.295324125133529"
"Very low transfer dependency","2015","no degree/no degree yet","indirect migration background","114","0.597581967848384","0.529619279165279","0.665544656531488"
"Low transfer dependency","2015","lower secondary degree","no migration background","323","0.0454415753167651","0.0399091319169567","0.0509740187165735"
"Low transfer dependency","2015","lower secondary degree","direct migration background","77","0.104381823636153","0.0786172269820194","0.130146420290286"
"Low transfer dependency","2015","lower secondary degree","indirect migration background","51","0.118661119227935","0.0867291527169344","0.150593085738935"
"Low transfer dependency","2015","secondary school degree","no migration background","375","0.0374670808876807","0.0328010258823317","0.0421331358930297"
"Low transfer dependency","2015","secondary school degree","direct migration background","41","0.0720653976039636","0.0467550573742744","0.0973757378336529"
"Low transfer dependency","2015","secondary school degree","indirect migration background","41","0.0715158344899174","0.0474109981590108","0.095620670820824"
"Low transfer dependency","2015","college entrance qualification","no migration background","283","0.0433907787228138","0.0383166257649578","0.0484649316806698"
"Low transfer dependency","2015","college entrance qualification","direct migration background","44","0.0953595402261167","0.0681923328100714","0.122526747642162"
"Low transfer dependency","2015","college entrance qualification","indirect migration background","36","0.0482148546567125","0.0301468121637502","0.0662828971496749"
"Low transfer dependency","2015","Other degree","no migration background","15","","",""
"Low transfer dependency","2015","Other degree","direct migration background","366","0.0758569106336005","0.0674573958860606","0.0842564253811405"
"Low transfer dependency","2015","Other degree","indirect migration background","7","","",""
"Low transfer dependency","2015","no degree/no degree yet","no migration background","66","0.0909813812700201","0.0692218526354265","0.112740909904614"
"Low transfer dependency","2015","no degree/no degree yet","direct migration background","73","0.162813742404311","0.129220983296939","0.196406501511683"
"Low transfer dependency","2015","no degree/no degree yet","indirect migration background","26","","",""
"High transfer dependency","2015","lower secondary degree","no migration background","177","0.0224071321594372","0.018475605881252","0.0263386584376224"
"High transfer dependency","2015","lower secondary degree","direct migration background","36","0.0367672014716778","0.0209093123493153","0.0526250905940403"
"High transfer dependency","2015","lower secondary degree","indirect migration background","36","0.0937443623590124","0.0649638898067954","0.122524834911229"
"High transfer dependency","2015","secondary school degree","no migration background","166","0.0184720948987061","0.0151636300060587","0.0217805597913535"
"High transfer dependency","2015","secondary school degree","direct migration background","27","","",""
"High transfer dependency","2015","secondary school degree","indirect migration background","27","","",""
"High transfer dependency","2015","college entrance qualification","no migration background","88","0.012529807331889","0.00975947580085266","0.0153001388629252"
"High transfer dependency","2015","college entrance qualification","direct migration background","24","","",""
"High transfer dependency","2015","college entrance qualification","indirect migration background","25","","",""
"High transfer dependency","2015","Other degree","no migration background","7","","",""
"High transfer dependency","2015","Other degree","direct migration background","249","0.0542561228286722","0.0470699417239204","0.061442303933424"
"High transfer dependency","2015","Other degree","indirect migration background","10","","",""
"High transfer dependency","2015","no degree/no degree yet","no migration background","49","0.0991392588123226","0.0765272838793462","0.121751233745299"
"High transfer dependency","2015","no degree/no degree yet","direct migration background","61","0.123146207030394","0.0932467560948633","0.153045657965924"
"High transfer dependency","2015","no degree/no degree yet","indirect migration background","23","","",""
"Very high transfer dependency","2015","lower secondary degree","no migration background","101","0.0131410745744946","0.0101160283913875","0.0161661207576016"
"Very high transfer dependency","2015","lower secondary degree","direct migration background","14","","",""
"Very high transfer dependency","2015","lower secondary degree","indirect migration background","25","","",""
"Very high transfer dependency","2015","secondary school degree","no migration background","123","0.0183867211949297","0.0150857670824433","0.0216876753074161"
"Very high transfer dependency","2015","secondary school degree","direct migration background","11","","",""
"Very high transfer dependency","2015","secondary school degree","indirect migration background","19","","",""
"Very high transfer dependency","2015","college entrance qualification","no migration background","45","0.00556366804720413","0.00371113208435335","0.00741620401005491"
"Very high transfer dependency","2015","college entrance qualification","direct migration background","16","","",""
"Very high transfer dependency","2015","college entrance qualification","indirect migration background","15","","",""
"Very high transfer dependency","2015","Other degree","no migration background","9","","",""
"Very high transfer dependency","2015","Other degree","direct migration background","195","0.0374604018504961","0.0314364356070845","0.0434843680939076"
"Very high transfer dependency","2015","Other degree","indirect migration background","3","","",""
"Very high transfer dependency","2015","no degree/no degree yet","no migration background","32","0.019275977480661","0.00887274167097851","0.0296792132903434"
"Very high transfer dependency","2015","no degree/no degree yet","direct migration background","59","0.0956382355757877","0.0688788600267985","0.122397611124777"
"Very high transfer dependency","2015","no degree/no degree yet","indirect migration background","21","","",""
"Complete transfer dependency","2015","lower secondary degree","no migration background","108","0.0232692679244172","0.0192645879215472","0.0272739479272873"
"Complete transfer dependency","2015","lower secondary degree","direct migration background","27","","",""
"Complete transfer dependency","2015","lower secondary degree","indirect migration background","19","","",""
"Complete transfer dependency","2015","secondary school degree","no migration background","75","0.0132180019634733","0.0104118534991381","0.0160241504278086"
"Complete transfer dependency","2015","secondary school degree","direct migration background","8","","",""
"Complete transfer dependency","2015","secondary school degree","indirect migration background","9","","",""
"Complete transfer dependency","2015","college entrance qualification","no migration background","16","","",""
"Complete transfer dependency","2015","college entrance qualification","direct migration background","9","","",""
"Complete transfer dependency","2015","college entrance qualification","indirect migration background","8","","",""
"Complete transfer dependency","2015","Other degree","no migration background","14","","",""
"Complete transfer dependency","2015","Other degree","direct migration background","195","0.0431536230582544","0.0367072304612859","0.0496000156552228"
"Complete transfer dependency","2015","Other degree","indirect migration background","6","","",""
"Complete transfer dependency","2015","no degree/no degree yet","no migration background","26","","",""
"Complete transfer dependency","2015","no degree/no degree yet","direct migration background","74","0.100737875090086","0.0733518725081505","0.128123877672022"
"Complete transfer dependency","2015","no degree/no degree yet","indirect migration background","10","","",""
"No transfer dependency","2016","lower secondary degree","no migration background","2969","0.681419905920315","0.668525953796734","0.694313858043896"
"No transfer dependency","2016","lower secondary degree","direct migration background","120","0.400380689102267","0.356177718293959","0.444583659910576"
"No transfer dependency","2016","lower secondary degree","indirect migration background","62","0.299228675281801","0.251727566285627","0.346729784277976"
"No transfer dependency","2016","secondary school degree","no migration background","2556","0.547649192149826","0.534932804217531","0.56036558008212"
"No transfer dependency","2016","secondary school degree","direct migration background","82","0.417932962206208","0.36542948612969","0.470436438282726"
"No transfer dependency","2016","secondary school degree","indirect migration background","75","0.310946701400602","0.266250679815705","0.3556427229855"
"No transfer dependency","2016","college entrance qualification","no migration background","2347","0.535065322749774","0.522247981960443","0.547882663539106"
"No transfer dependency","2016","college entrance qualification","direct migration background","117","0.455191059794632","0.407336822325933","0.503045297263331"
"No transfer dependency","2016","college entrance qualification","indirect migration background","129","0.359202528389232","0.317726551983891","0.400678504794574"
"No transfer dependency","2016","Other degree","no migration background","66","0.59220669014125","0.51221943515913","0.67219394512337"
"No transfer dependency","2016","Other degree","direct migration background","847","0.447781909908252","0.43017462881933","0.465389190997173"
"No transfer dependency","2016","Other degree","indirect migration background","10","","",""
"No transfer dependency","2016","no degree/no degree yet","no migration background","48","0.141285552729595","0.114299996989389","0.168271108469801"
"No transfer dependency","2016","no degree/no degree yet","direct migration background","49","0.261835207202616","0.216609489912041","0.30706092449319"
"No transfer dependency","2016","no degree/no degree yet","indirect migration background","4","","",""
"Very low transfer dependency","2016","lower secondary degree","no migration background","1400","0.218911583660193","0.207468217432645","0.230354949887742"
"Very low transfer dependency","2016","lower secondary degree","direct migration background","223","0.416936789129095","0.372456252260787","0.461417325997402"
"Very low transfer dependency","2016","lower secondary degree","indirect migration background","173","0.34664332991855","0.297277030667447","0.396009629169654"
"Very low transfer dependency","2016","secondary school degree","no migration background","2670","0.356952820220499","0.344712248999267","0.369193391441731"
"Very low transfer dependency","2016","secondary school degree","direct migration background","183","0.396322419323566","0.344253917024699","0.448390921622433"
"Very low transfer dependency","2016","secondary school degree","indirect migration background","239","0.479872388924154","0.431631275989871","0.528113501858437"
"Very low transfer dependency","2016","college entrance qualification","no migration background","3115","0.400969598595579","0.388375162882778","0.413564034308381"
"Very low transfer dependency","2016","college entrance qualification","direct migration background","217","0.397136532977539","0.350116727386514","0.444156338568565"
"Very low transfer dependency","2016","college entrance qualification","indirect migration background","308","0.508495559211297","0.465276646502111","0.551714471920483"
"Very low transfer dependency","2016","Other degree","no migration background","37","0.185646434563827","0.122359523728988","0.248933345398665"
"Very low transfer dependency","2016","Other degree","direct migration background","1378","0.33682969807119","0.320094863127694","0.353564533014686"
"Very low transfer dependency","2016","Other degree","indirect migration background","21","","",""
"Very low transfer dependency","2016","no degree/no degree yet","no migration background","445","0.638556731382725","0.601336598591771","0.675776864173678"
"Very low transfer dependency","2016","no degree/no degree yet","direct migration background","109","0.295347960315617","0.248418114954906","0.342277805676328"
"Very low transfer dependency","2016","no degree/no degree yet","indirect migration background","100","0.560663534876156","0.487957349964122","0.633369719788189"
"Low transfer dependency","2016","lower secondary degree","no migration background","312","0.0463928509631108","0.0405720921126797","0.0522136098135418"
"Low transfer dependency","2016","lower secondary degree","direct migration background","56","0.0826727908167504","0.0578288475574136","0.107516734076087"
"Low transfer dependency","2016","lower secondary degree","indirect migration background","48","0.145481261169074","0.108906768806651","0.182055753531498"
"Low transfer dependency","2016","secondary school degree","no migration background","355","0.0499079863082907","0.044344555196835","0.0554714174197464"
"Low transfer dependency","2016","secondary school degree","direct migration background","42","0.0955481812111442","0.0642548229321836","0.126841539490105"
"Low transfer dependency","2016","secondary school degree","indirect migration background","58","0.109351752973589","0.0792171505217614","0.139486355425417"
"Low transfer dependency","2016","college entrance qualification","no migration background","239","0.0396626614812937","0.0346473097814234","0.044678013181164"
"Low transfer dependency","2016","college entrance qualification","direct migration background","45","0.0901413259809345","0.0626212032297115","0.117661448732157"
"Low transfer dependency","2016","college entrance qualification","indirect migration background","39","0.0593914832774579","0.0389584392512106","0.0798245273037053"
"Low transfer dependency","2016","Other degree","no migration background","19","","",""
"Low transfer dependency","2016","Other degree","direct migration background","360","0.0912165570195019","0.0810219438467403","0.101411170192263"
"Low transfer dependency","2016","Other degree","indirect migration background","9","","",""
"Low transfer dependency","2016","no degree/no degree yet","no migration background","56","0.0790685566065284","0.0581624259568435","0.0999746872562133"
"Low transfer dependency","2016","no degree/no degree yet","direct migration background","62","0.151930475372425","0.115004416700138","0.188856534044711"
"Low transfer dependency","2016","no degree/no degree yet","indirect migration background","28","","",""
"High transfer dependency","2016","lower secondary degree","no migration background","147","0.0233473215221063","0.0191684604613967","0.027526182582816"
"High transfer dependency","2016","lower secondary degree","direct migration background","21","","",""
"High transfer dependency","2016","lower secondary degree","indirect migration background","42","0.101487950341861","0.0701635203746314","0.132812380309091"
"High transfer dependency","2016","secondary school degree","no migration background","149","0.0205062439024054","0.0168853253783816","0.0241271624264292"
"High transfer dependency","2016","secondary school degree","direct migration background","8","","",""
"High transfer dependency","2016","secondary school degree","indirect migration background","22","","",""
"High transfer dependency","2016","college entrance qualification","no migration background","56","0.012267878054867","0.00943907395268114","0.015096682157053"
"High transfer dependency","2016","college entrance qualification","direct migration background","17","","",""
"High transfer dependency","2016","college entrance qualification","indirect migration background","22","","",""
"High transfer dependency","2016","Other degree","no migration background","7","","",""
"High transfer dependency","2016","Other degree","direct migration background","184","0.0455573552154245","0.0381739300049261","0.0529407804259228"
"High transfer dependency","2016","Other degree","indirect migration background","4","","",""
"High transfer dependency","2016","no degree/no degree yet","no migration background","39","0.0623850089734416","0.0436475585754057","0.0811224593714775"
"High transfer dependency","2016","no degree/no degree yet","direct migration background","45","0.108746236723391","0.0767202451409443","0.140772228305837"
"High transfer dependency","2016","no degree/no degree yet","indirect migration background","21","","",""
"Very high transfer dependency","2016","lower secondary degree","no migration background","101","0.0126165009315394","0.00952775830463023","0.0157052435584486"
"Very high transfer dependency","2016","lower secondary degree","direct migration background","34","0.0381690516535078","0.0208835435507762","0.0554545597562395"
"Very high transfer dependency","2016","lower secondary degree","indirect migration background","19","","",""
"Very high transfer dependency","2016","secondary school degree","no migration background","106","0.0143030524662036","0.0112694342108464","0.0173366707215609"
"Very high transfer dependency","2016","secondary school degree","direct migration background","16","","",""
"Very high transfer dependency","2016","secondary school degree","indirect migration background","8","","",""
"Very high transfer dependency","2016","college entrance qualification","no migration background","43","0.00748445900079998","0.00526959316689907","0.00969932483470089"
"Very high transfer dependency","2016","college entrance qualification","direct migration background","12","","",""
"Very high transfer dependency","2016","college entrance qualification","indirect migration background","13","","",""
"Very high transfer dependency","2016","Other degree","no migration background","12","","",""
"Very high transfer dependency","2016","Other degree","direct migration background","147","0.0382315060284231","0.03144182008091","0.0450211919759362"
"Very high transfer dependency","2016","Other degree","indirect migration background","8","","",""
"Very high transfer dependency","2016","no degree/no degree yet","no migration background","30","0.0312617003313979","0.0177792870073356","0.0447441136554602"
"Very high transfer dependency","2016","no degree/no degree yet","direct migration background","59","0.106923662582244","0.0751347272265046","0.138712597937983"
"Very high transfer dependency","2016","no degree/no degree yet","indirect migration background","17","","",""
"Complete transfer dependency","2016","lower secondary degree","no migration background","87","0.0173118370027355","0.0137023227029109","0.02092135130256"
"Complete transfer dependency","2016","lower secondary degree","direct migration background","18","","",""
"Complete transfer dependency","2016","lower secondary degree","indirect migration background","13","","",""
"Complete transfer dependency","2016","secondary school degree","no migration background","49","0.0106807049527759","0.00805441267811816","0.0133069972274335"
"Complete transfer dependency","2016","secondary school degree","direct migration background","8","","",""
"Complete transfer dependency","2016","secondary school degree","indirect migration background","10","","",""
"Complete transfer dependency","2016","college entrance qualification","no migration background","17","","",""
"Complete transfer dependency","2016","college entrance qualification","direct migration background","8","","",""
"Complete transfer dependency","2016","college entrance qualification","indirect migration background","3","","",""
"Complete transfer dependency","2016","Other degree","no migration background","4","","",""
"Complete transfer dependency","2016","Other degree","direct migration background","148","0.0403829737572093","0.0334126679639665","0.0473532795504521"
"Complete transfer dependency","2016","Other degree","indirect migration background","3","","",""
"Complete transfer dependency","2016","no degree/no degree yet","no migration background","22","","",""
"Complete transfer dependency","2016","no degree/no degree yet","direct migration background","39","0.0752164578037081","0.0480851165915923","0.102347799015824"
"Complete transfer dependency","2016","no degree/no degree yet","indirect migration background","9","","",""
"No transfer dependency","2017","lower secondary degree","no migration background","3114","0.695373415233682","0.682942571529719","0.707804258937644"
"No transfer dependency","2017","lower secondary degree","direct migration background","128","0.421749533666356","0.376669635149877","0.466829432182836"
"No transfer dependency","2017","lower secondary degree","indirect migration background","71","0.3193522965229","0.270647360988909","0.368057232056891"
"No transfer dependency","2017","secondary school degree","no migration background","3138","0.579621955418854","0.567908509946732","0.591335400890976"
"No transfer dependency","2017","secondary school degree","direct migration background","83","0.396526381455678","0.345924571087356","0.447128191823999"
"No transfer dependency","2017","secondary school degree","indirect migration background","93","0.373625180291344","0.327900668470933","0.419349692111754"
"No transfer dependency","2017","college entrance qualification","no migration background","2787","0.532524613894008","0.520699617779015","0.544349610009001"
"No transfer dependency","2017","college entrance qualification","direct migration background","109","0.395799519886958","0.349252344996919","0.442346694776998"
"No transfer dependency","2017","college entrance qualification","indirect migration background","173","0.444078060646963","0.404680979080229","0.483475142213697"
"No transfer dependency","2017","Other degree","no migration background","73","0.554898607487265","0.478132159345167","0.631665055629363"
"No transfer dependency","2017","Other degree","direct migration background","797","0.40706213607978","0.391892177213427","0.422232094946133"
"No transfer dependency","2017","Other degree","indirect migration background","8","","",""
"No transfer dependency","2017","no degree/no degree yet","no migration background","69","0.146664361761436","0.121018833892581","0.172309889630291"
"No transfer dependency","2017","no degree/no degree yet","direct migration background","70","0.224869594289323","0.200353106687941","0.249386081890704"
"No transfer dependency","2017","no degree/no degree yet","indirect migration background","3","","",""
"Very low transfer dependency","2017","lower secondary degree","no migration background","1450","0.204788254059129","0.193888879473753","0.215687628644504"
"Very low transfer dependency","2017","lower secondary degree","direct migration background","205","0.383006461131306","0.33863119337344","0.427381728889171"
"Very low transfer dependency","2017","lower secondary degree","indirect migration background","172","0.350197316910787","0.300363527044414","0.40003110677716"
"Very low transfer dependency","2017","secondary school degree","no migration background","2983","0.342026679875038","0.330769583926236","0.353283775823839"
"Very low transfer dependency","2017","secondary school degree","direct migration background","189","0.401148946440087","0.35044834588135","0.451849546998824"
"Very low transfer dependency","2017","secondary school degree","indirect migration background","246","0.440079032146969","0.393160699803007","0.486997364490931"
"Very low transfer dependency","2017","college entrance qualification","no migration background","3657","0.411696030098497","0.400032204473936","0.423359855723057"
"Very low transfer dependency","2017","college entrance qualification","direct migration background","243","0.499933200055021","0.452341067756926","0.547525332353116"
"Very low transfer dependency","2017","college entrance qualification","indirect migration background","349","0.430866874973215","0.391601841590608","0.470131908355822"
"Very low transfer dependency","2017","Other degree","no migration background","47","0.19208423691775","0.131233750083541","0.252934723751959"
"Very low transfer dependency","2017","Other degree","direct migration background","1381","0.357795436609582","0.342994010905644","0.372596862313519"
"Very low transfer dependency","2017","Other degree","indirect migration background","22","","",""
"Very low transfer dependency","2017","no degree/no degree yet","no migration background","500","0.643274633755013","0.608548645669717","0.678000621840309"
"Very low transfer dependency","2017","no degree/no degree yet","direct migration background","120","0.274633008226815","0.248423386254601","0.300842630199028"
"Very low transfer dependency","2017","no degree/no degree yet","indirect migration background","134","0.616829371850437","0.552877945977113","0.680780797723761"
"Low transfer dependency","2017","lower secondary degree","no migration background","327","0.0426075482298824","0.037152533403279","0.0480625630564857"
"Low transfer dependency","2017","lower secondary degree","direct migration background","53","0.0963235492404295","0.0693914411284448","0.123255657352414"
"Low transfer dependency","2017","lower secondary degree","indirect migration background","43","0.13179484351479","0.0964572354894082","0.167132451540171"
"Low transfer dependency","2017","secondary school degree","no migration background","380","0.040438524810116","0.0357641203539908","0.0451129292662412"
"Low transfer dependency","2017","secondary school degree","direct migration background","40","0.0793390292179122","0.0513817969764282","0.107296261459396"
"Low transfer dependency","2017","secondary school degree","indirect migration background","46","0.0768856178925496","0.0517051279306076","0.102066107854492"
"Low transfer dependency","2017","college entrance qualification","no migration background","251","0.0330116376694174","0.0287771980183828","0.037246077320452"
"Low transfer dependency","2017","college entrance qualification","direct migration background","26","","",""
"Low transfer dependency","2017","college entrance qualification","indirect migration background","47","0.0642838554073939","0.0448369498512643","0.0837307609635236"
"Low transfer dependency","2017","Other degree","no migration background","16","","",""
"Low transfer dependency","2017","Other degree","direct migration background","368","0.0927335340365164","0.083777096689233","0.1016899713838"
"Low transfer dependency","2017","Other degree","indirect migration background","7","","",""
"Low transfer dependency","2017","no degree/no degree yet","no migration background","72","0.0847248290110423","0.0645378842941561","0.104911773727929"
"Low transfer dependency","2017","no degree/no degree yet","direct migration background","77","0.116329611272118","0.0975019756278923","0.135157246916343"
"Low transfer dependency","2017","no degree/no degree yet","indirect migration background","33","0.107380846187028","0.0666551876480259","0.14810650472603"
"High transfer dependency","2017","lower secondary degree","no migration background","184","0.024946156500597","0.0207338129497347","0.0291585000514593"
"High transfer dependency","2017","lower secondary degree","direct migration background","30","0.0435269943382617","0.02490126333211","0.0621527253444134"
"High transfer dependency","2017","lower secondary degree","indirect migration background","29","","",""
"High transfer dependency","2017","secondary school degree","no migration background","171","0.0175691853471856","0.0144515951033542","0.020686775591017"
"High transfer dependency","2017","secondary school degree","direct migration background","17","","",""
"High transfer dependency","2017","secondary school degree","indirect migration background","15","","",""
"High transfer dependency","2017","college entrance qualification","no migration background","82","0.0126002463441907","0.00995669460718734","0.015243798081194"
"High transfer dependency","2017","college entrance qualification","direct migration background","16","","",""
"High transfer dependency","2017","college entrance qualification","indirect migration background","24","","",""
"High transfer dependency","2017","Other degree","no migration background","8","","",""
"High transfer dependency","2017","Other degree","direct migration background","288","0.0592908438677293","0.0519984358703564","0.0665832518651022"
"High transfer dependency","2017","Other degree","indirect migration background","3","","",""
"High transfer dependency","2017","no degree/no degree yet","no migration background","35","0.0318748005077168","0.0191403883342719","0.0446092126811617"
"High transfer dependency","2017","no degree/no degree yet","direct migration background","96","0.110163004191991","0.0917773702104033","0.128548638173579"
"High transfer dependency","2017","no degree/no degree yet","indirect migration background","22","","",""
"Very high transfer dependency","2017","lower secondary degree","no migration background","97","0.0133526363590286","0.010252561690526","0.0164527110275312"
"Very high transfer dependency","2017","lower secondary degree","direct migration background","22","","",""
"Very high transfer dependency","2017","lower secondary degree","indirect migration background","20","","",""
"Very high transfer dependency","2017","secondary school degree","no migration background","89","0.0106426747229603","0.00820770135972885","0.0130776480861918"
"Very high transfer dependency","2017","secondary school degree","direct migration background","10","","",""
"Very high transfer dependency","2017","secondary school degree","indirect migration background","23","","",""
"Very high transfer dependency","2017","college entrance qualification","no migration background","41","0.00457553802774249","0.00297606460448578","0.0061750114509992"
"Very high transfer dependency","2017","college entrance qualification","direct migration background","15","","",""
"Very high transfer dependency","2017","college entrance qualification","indirect migration background","8","","",""
"Very high transfer dependency","2017","Other degree","no migration background","6","","",""
"Very high transfer dependency","2017","Other degree","direct migration background","250","0.0355011778152684","0.029787421832503","0.0412149337980338"
"Very high transfer dependency","2017","Other degree","indirect migration background","5","","",""
"Very high transfer dependency","2017","no degree/no degree yet","no migration background","31","0.0622320738727899","0.044719731997304","0.0797444157482759"
"Very high transfer dependency","2017","no degree/no degree yet","direct migration background","112","0.0941671329625583","0.0770165373563429","0.111317728568774"
"Very high transfer dependency","2017","no degree/no degree yet","indirect migration background","22","","",""
"Complete transfer dependency","2017","lower secondary degree","no migration background","94","0.0189319896176817","0.0152510783374726","0.0226129008978908"
"Complete transfer dependency","2017","lower secondary degree","direct migration background","23","","",""
"Complete transfer dependency","2017","lower secondary degree","indirect migration background","17","","",""
"Complete transfer dependency","2017","secondary school degree","no migration background","61","0.00970097982584637","0.00737512175869762","0.0120268378929951"
"Complete transfer dependency","2017","secondary school degree","direct migration background","20","","",""
"Complete transfer dependency","2017","secondary school degree","indirect migration background","7","","",""
"Complete transfer dependency","2017","college entrance qualification","no migration background","21","","",""
"Complete transfer dependency","2017","college entrance qualification","direct migration background","15","","",""
"Complete transfer dependency","2017","college entrance qualification","indirect migration background","10","","",""
"Complete transfer dependency","2017","Other degree","no migration background","11","","",""
"Complete transfer dependency","2017","Other degree","direct migration background","945","0.047616871591124","0.0410412663423212","0.0541924768399268"
"Complete transfer dependency","2017","Other degree","indirect migration background","1","","",""
"Complete transfer dependency","2017","no degree/no degree yet","no migration background","24","","",""
"Complete transfer dependency","2017","no degree/no degree yet","direct migration background","639","0.179837649057196","0.157285095721421","0.20239020239297"
"Complete transfer dependency","2017","no degree/no degree yet","indirect migration background","8","","",""
"No transfer dependency","2018","lower secondary degree","no migration background","2935","0.69969009043787","0.686889247161898","0.712490933713842"
"No transfer dependency","2018","lower secondary degree","direct migration background","124","0.381979012100284","0.336785304803871","0.427172719396697"
"No transfer dependency","2018","lower secondary degree","indirect migration background","76","0.277034957565864","0.230348956629373","0.323720958502354"
"No transfer dependency","2018","secondary school degree","no migration background","3038","0.586277877108047","0.574293960011525","0.598261794204569"
"No transfer dependency","2018","secondary school degree","direct migration background","72","0.368108651154243","0.316994134917727","0.41922316739076"
"No transfer dependency","2018","secondary school degree","indirect migration background","86","0.349965045855846","0.304778733868831","0.395151357842862"
"No transfer dependency","2018","college entrance qualification","no migration background","2758","0.533403816550514","0.521402521376155","0.545405111724873"
"No transfer dependency","2018","college entrance qualification","direct migration background","111","0.42164896119464","0.373849011450861","0.46944891093842"
"No transfer dependency","2018","college entrance qualification","indirect migration background","150","0.438305274799017","0.39757201337099","0.479038536227044"
"No transfer dependency","2018","Other degree","no migration background","65","0.554531996855533","0.475777758024215","0.633286235686852"
"No transfer dependency","2018","Other degree","direct migration background","819","0.429759004275516","0.415251578659114","0.444266429891918"
"No transfer dependency","2018","Other degree","indirect migration background","11","","",""
"No transfer dependency","2018","no degree/no degree yet","no migration background","60","0.141370448239318","0.114034255397111","0.168706641081525"
"No transfer dependency","2018","no degree/no degree yet","direct migration background","91","0.191116408542714","0.172046570737149","0.210186246348278"
"No transfer dependency","2018","no degree/no degree yet","indirect migration background","6","","",""
"Very low transfer dependency","2018","lower secondary degree","no migration background","1327","0.195944915653456","0.184860551428102","0.207029279878811"
"Very low transfer dependency","2018","lower secondary degree","direct migration background","189","0.448177727659341","0.40192031326791","0.494435142050771"
"Very low transfer dependency","2018","lower secondary degree","indirect migration background","168","0.457425313194046","0.405455566554607","0.509395059833485"
"Very low transfer dependency","2018","secondary school degree","no migration background","2803","0.34252171866639","0.330974498849176","0.354068938483605"
"Very low transfer dependency","2018","secondary school degree","direct migration background","181","0.426270159608466","0.373858100381195","0.478682218835737"
"Very low transfer dependency","2018","secondary school degree","indirect migration background","259","0.492159630760558","0.44479623729511","0.539523024226007"
"Very low transfer dependency","2018","college entrance qualification","no migration background","3485","0.412094069728901","0.400253255434937","0.423934884022864"
"Very low transfer dependency","2018","college entrance qualification","direct migration background","219","0.480385638174329","0.432025031173699","0.528746245174959"
"Very low transfer dependency","2018","college entrance qualification","indirect migration background","325","0.437716161823069","0.39698894293524","0.478443380710898"
"Very low transfer dependency","2018","Other degree","no migration background","45","0.267381087757057","0.197250612618037","0.337511562896077"
"Very low transfer dependency","2018","Other degree","direct migration background","1267","0.340179433382091","0.326295401801608","0.354063464962575"
"Very low transfer dependency","2018","Other degree","indirect migration background","22","","",""
"Very low transfer dependency","2018","no degree/no degree yet","no migration background","415","0.642953411347951","0.60536032409874","0.680546498597162"
"Very low transfer dependency","2018","no degree/no degree yet","direct migration background","118","0.211850067643409","0.192031433367562","0.231668701919256"
"Very low transfer dependency","2018","no degree/no degree yet","indirect migration background","116","0.548351090983026","0.479380661261857","0.617321520704195"
"Low transfer dependency","2018","lower secondary degree","no migration background","296","0.0498570660146343","0.0437790936998487","0.05593503832942"
"Low transfer dependency","2018","lower secondary degree","direct migration background","48","0.0925504480259683","0.0655943446026696","0.119506551449267"
"Low transfer dependency","2018","lower secondary degree","indirect migration background","46","0.0889092997978492","0.0592189619038413","0.118599637691857"
"Low transfer dependency","2018","secondary school degree","no migration background","347","0.0367581860808284","0.0321795368898595","0.0413368352717974"
"Low transfer dependency","2018","secondary school degree","direct migration background","38","0.0943671871624406","0.0633843190903295","0.125350055234552"
"Low transfer dependency","2018","secondary school degree","indirect migration background","40","0.0576208669245296","0.0355444325267906","0.0796973013222686"
"Low transfer dependency","2018","college entrance qualification","no migration background","250","0.0310766940949607","0.0269023180018398","0.0352510701880815"
