"transab_cat","year","bula_h","education","n","percent","lower_confidence","upper_confidence"
"No transfer dependency","2014","Bavaria","lower secondary degree","675","0.629983003146736","0.604454228017358","0.655511778276115"
"No transfer dependency","2014","Bavaria","secondary school degree","396","0.555271682264345","0.525356247891915","0.585187116636775"
"No transfer dependency","2014","Bavaria","college entrance qualification","391","0.543286480442325","0.512983468495603","0.573589492389048"
"No transfer dependency","2014","Bavaria","Other degree","189","0.448885343329273","0.410199691255542","0.487570995403005"
"No transfer dependency","2014","Bavaria","no degree/no degree yet","26","","",""
"No transfer dependency","2014","Berlin","lower secondary degree","78","0.604611638412704","0.528131536673177","0.681091740152232"
"No transfer dependency","2014","Berlin","secondary school degree","136","0.529992953767236","0.472149754333987","0.587836153200486"
"No transfer dependency","2014","Berlin","college entrance qualification","175","0.609770438578812","0.561357766520595","0.658183110637029"
"No transfer dependency","2014","Berlin","Other degree","31","0.35279102962179","0.256703435541028","0.448878623702551"
"No transfer dependency","2014","Berlin","no degree/no degree yet","2","","",""
"No transfer dependency","2014","Brandenburg","lower secondary degree","149","0.665155515624645","0.604296450855829","0.726014580393461"
"No transfer dependency","2014","Brandenburg","secondary school degree","171","0.49381192079466","0.445535371009167","0.542088470580153"
"No transfer dependency","2014","Brandenburg","college entrance qualification","107","0.633715121972277","0.57276157258538","0.694668671359173"
"No transfer dependency","2014","Brandenburg","Other degree","19","","",""
"No transfer dependency","2014","Brandenburg","no degree/no degree yet","1","","",""
"No transfer dependency","2014","Mecklenburg-Western Pomerania","lower secondary degree","68","0.65538413651267","0.566973972390457","0.743794300634883"
"No transfer dependency","2014","Mecklenburg-Western Pomerania","secondary school degree","106","0.536650368848889","0.476384649652679","0.596916088045098"
"No transfer dependency","2014","Mecklenburg-Western Pomerania","college entrance qualification","58","0.556647863272755","0.470586586998813","0.642709139546696"
"No transfer dependency","2014","Mecklenburg-Western Pomerania","Other degree","5","","",""
"No transfer dependency","2014","Mecklenburg-Western Pomerania","no degree/no degree yet","2","","",""
"No transfer dependency","2014","Saxony","lower secondary degree","196","0.637893437099921","0.584131962987907","0.691654911211934"
"No transfer dependency","2014","Saxony","secondary school degree","296","0.480118393015994","0.444761279137828","0.515475506894161"
"No transfer dependency","2014","Saxony","college entrance qualification","175","0.53537186388686","0.486738094298573","0.584005633475147"
"No transfer dependency","2014","Saxony","Other degree","24","","",""
"No transfer dependency","2014","Saxony","no degree/no degree yet","3","","",""
"No transfer dependency","2014","Saxony-Anhalt","lower secondary degree","129","0.668350713415016","0.606418964344339","0.730282462485692"
"No transfer dependency","2014","Saxony-Anhalt","secondary school degree","161","0.52230502590784","0.474072842594984","0.570537209220696"
"No transfer dependency","2014","Saxony-Anhalt","college entrance qualification","95","0.530895953702694","0.462414605074975","0.599377302330415"
"No transfer dependency","2014","Saxony-Anhalt","Other degree","5","","",""
"No transfer dependency","2014","Saxony-Anhalt","no degree/no degree yet","1","","",""
"No transfer dependency","2014","Thuringia","lower secondary degree","168","0.721870769827282","0.666982296236503","0.776759243418062"
"No transfer dependency","2014","Thuringia","secondary school degree","183","0.498201130235305","0.451693544046212","0.544708716424398"
"No transfer dependency","2014","Thuringia","college entrance qualification","85","0.537793337407569","0.470680442873761","0.604906231941377"
"No transfer dependency","2014","Thuringia","Other degree","8","","",""
"No transfer dependency","2014","Thuringia","no degree/no degree yet","2","","",""
"Very low transfer dependency","2014","Schleswig-Holstein","lower secondary degree","84","0.211678471968673","0.161242794369009","0.262114149568338"
"Very low transfer dependency","2014","Schleswig-Holstein","secondary school degree","111","0.262291268425876","0.208301386288386","0.316281150563365"
"Very low transfer dependency","2014","Schleswig-Holstein","college entrance qualification","118","0.337622582770885","0.275274879932356","0.399970285609413"
"Very low transfer dependency","2014","Schleswig-Holstein","Other degree","36","0.329058322080313","0.238316331230414","0.419800312930211"
"Very low transfer dependency","2014","Schleswig-Holstein","no degree/no degree yet","33","0.470708659272969","0.3537795720823","0.587637746463637"
"Very low transfer dependency","2014","Hamburg","lower secondary degree","18","","",""
"Very low transfer dependency","2014","Hamburg","secondary school degree","38","0.206091888787255","0.122055253219352","0.290128524355157"
"Very low transfer dependency","2014","Hamburg","college entrance qualification","104","0.407082154622252","0.333873347138786","0.480290962105719"
"Very low transfer dependency","2014","Hamburg","Other degree","33","0.389140562376297","0.276523099792046","0.501758024960547"
"Very low transfer dependency","2014","Hamburg","no degree/no degree yet","12","","",""
"Very low transfer dependency","2014","Lower Saxony","lower secondary degree","200","0.230139906910707","0.198526128451746","0.261753685369667"
"Very low transfer dependency","2014","Lower Saxony","secondary school degree","390","0.412497983496721","0.377475833899732","0.44752013309371"
"Very low transfer dependency","2014","Lower Saxony","college entrance qualification","376","0.420217751697658","0.382503560483847","0.457931942911468"
"Very low transfer dependency","2014","Lower Saxony","Other degree","120","0.359270135540531","0.301828243501959","0.416712027579103"
"Very low transfer dependency","2014","Lower Saxony","no degree/no degree yet","86","0.553366421697081","0.477739550451724","0.628993292942439"
"Very low transfer dependency","2014","Bremen","lower secondary degree","10","","",""
"Very low transfer dependency","2014","Bremen","secondary school degree","18","","",""
"Very low transfer dependency","2014","Bremen","college entrance qualification","25","","",""
"Very low transfer dependency","2014","Bremen","Other degree","13","","",""
"Very low transfer dependency","2014","Bremen","no degree/no degree yet","4","","",""
"Very low transfer dependency","2014","North Rhine-Westphalia","lower secondary degree","457","0.249585016303199","0.227083537800746","0.272086494805652"
"Very low transfer dependency","2014","North Rhine-Westphalia","secondary school degree","584","0.415006675368934","0.386603155003162","0.443410195734706"
"Very low transfer dependency","2014","North Rhine-Westphalia","college entrance qualification","1015","0.451257632835703","0.427909782431338","0.474605483240068"
"Very low transfer dependency","2014","North Rhine-Westphalia","Other degree","363","0.344109678080769","0.310876083494968","0.377343272666571"
"Very low transfer dependency","2014","North Rhine-Westphalia","no degree/no degree yet","196","0.575560230749987","0.524645057059238","0.626475404440737"
"Very low transfer dependency","2014","Hesse","lower secondary degree","135","0.241814302352114","0.199853200744975","0.283775403959252"
"Very low transfer dependency","2014","Hesse","secondary school degree","229","0.398232480835794","0.352387294024298","0.444077667647291"
"Very low transfer dependency","2014","Hesse","college entrance qualification","352","0.460957082045772","0.421751833712422","0.500162330379123"
"Very low transfer dependency","2014","Hesse","Other degree","124","0.337496813924208","0.280778764778088","0.394214863070328"
"Very low transfer dependency","2014","Hesse","no degree/no degree yet","71","0.53433271473507","0.447235039130803","0.621430390339338"
"Very low transfer dependency","2014","Rhineland-Palatinate,Saarland","lower secondary degree","195","0.287484771061885","0.249276427881702","0.325693114242067"
"Very low transfer dependency","2014","Rhineland-Palatinate,Saarland","secondary school degree","179","0.402705101018848","0.349790065816581","0.455620136221115"
"Very low transfer dependency","2014","Rhineland-Palatinate,Saarland","college entrance qualification","196","0.377089942474187","0.327706384669512","0.426473500278863"
"Very low transfer dependency","2014","Rhineland-Palatinate,Saarland","Other degree","127","0.401771726946639","0.339875707132591","0.463667746760687"
"Very low transfer dependency","2014","Rhineland-Palatinate,Saarland","no degree/no degree yet","47","0.655700539822653","0.550256574124125","0.76114450552118"
"Very low transfer dependency","2014","Baden-Württemberg","lower secondary degree","313","0.268614350464931","0.238109037376853","0.29911966355301"
"Very low transfer dependency","2014","Baden-Württemberg","secondary school degree","480","0.444613012834471","0.410285757099459","0.478940268569482"
"Very low transfer dependency","2014","Baden-Württemberg","college entrance qualification","525","0.423091585773509","0.390921321914514","0.455261849632504"
"Very low transfer dependency","2014","Baden-Württemberg","Other degree","265","0.38875417431458","0.345145492605104","0.432362856024055"
"Very low transfer dependency","2014","Baden-Württemberg","no degree/no degree yet","110","0.689624601159178","0.617937978867987","0.76131122345037"
"Very low transfer dependency","2014","Bavaria","lower secondary degree","569","0.296796142197084","0.272640172686182","0.320952111707986"
"Very low transfer dependency","2014","Bavaria","secondary school degree","585","0.383138189969526","0.353871957235143","0.412404422703909"
"Very low transfer dependency","2014","Bavaria","college entrance qualification","593","0.416627027397968","0.386635658649213","0.446618396146723"
"Very low transfer dependency","2014","Bavaria","Other degree","299","0.364693468780046","0.327255103159557","0.402131834400535"
"Very low transfer dependency","2014","Bavaria","no degree/no degree yet","132","0.498568395852768","0.430781901871871","0.566354889833664"
"Very low transfer dependency","2014","Berlin","lower secondary degree","32","0.152467630229638","0.0962379987769005","0.208697261682376"
"Very low transfer dependency","2014","Berlin","secondary school degree","92","0.257881682915715","0.207181223128215","0.308582142703214"
"Very low transfer dependency","2014","Berlin","college entrance qualification","158","0.239985963624845","0.197600248516192","0.282371678733498"
"Very low transfer dependency","2014","Berlin","Other degree","27","","",""
"Very low transfer dependency","2014","Berlin","no degree/no degree yet","20","","",""
"Very low transfer dependency","2014","Brandenburg","lower secondary degree","25","","",""
"Very low transfer dependency","2014","Brandenburg","secondary school degree","163","0.361075528407616","0.314696326399742","0.407454730415491"
"Very low transfer dependency","2014","Brandenburg","college entrance qualification","104","0.301774790271133","0.243700794164647","0.359848786377619"
"Very low transfer dependency","2014","Brandenburg","Other degree","27","","",""
"Very low transfer dependency","2014","Brandenburg","no degree/no degree yet","16","","",""
"Very low transfer dependency","2014","Mecklenburg-Western Pomerania","lower secondary degree","16","","",""
"Very low transfer dependency","2014","Mecklenburg-Western Pomerania","secondary school degree","102","0.330954370055563","0.274084511777783","0.387824228333343"
"Very low transfer dependency","2014","Mecklenburg-Western Pomerania","college entrance qualification","52","0.346079775349164","0.263667178130587","0.428492372567742"
"Very low transfer dependency","2014","Mecklenburg-Western Pomerania","Other degree","5","","",""
"Very low transfer dependency","2014","Mecklenburg-Western Pomerania","no degree/no degree yet","10","","",""
"Very low transfer dependency","2014","Saxony","lower secondary degree","51","0.175954424709492","0.133359817725567","0.218549031693416"
"Very low transfer dependency","2014","Saxony","secondary school degree","349","0.401805273543522","0.367109265063695","0.436501282023349"
"Very low transfer dependency","2014","Saxony","college entrance qualification","173","0.348935640327504","0.302458217891279","0.395413062763728"
"Very low transfer dependency","2014","Saxony","Other degree","16","","",""
"Very low transfer dependency","2014","Saxony","no degree/no degree yet","20","","",""
"Very low transfer dependency","2014","Saxony-Anhalt","lower secondary degree","35","0.14459814434006","0.0983346899324087","0.190861598747711"
"Very low transfer dependency","2014","Saxony-Anhalt","secondary school degree","166","0.29503768757014","0.251000337176598","0.339075037963681"
"Very low transfer dependency","2014","Saxony-Anhalt","college entrance qualification","85","0.320965034207891","0.25690193602443","0.385028132391351"
"Very low transfer dependency","2014","Saxony-Anhalt","Other degree","17","","",""
"Very low transfer dependency","2014","Saxony-Anhalt","no degree/no degree yet","20","","",""
"Very low transfer dependency","2014","Thuringia","lower secondary degree","45","0.158375404531704","0.113652377944767","0.203098431118642"
"Very low transfer dependency","2014","Thuringia","secondary school degree","186","0.346935336751061","0.302660296276471","0.391210377225652"
"Very low transfer dependency","2014","Thuringia","college entrance qualification","93","0.313480086238051","0.251033067604868","0.375927104871233"
"Very low transfer dependency","2014","Thuringia","Other degree","16","","",""
"Very low transfer dependency","2014","Thuringia","no degree/no degree yet","18","","",""
"Low transfer dependency","2014","Schleswig-Holstein","lower secondary degree","19","","",""
"Low transfer dependency","2014","Schleswig-Holstein","secondary school degree","31","0.0719806940454764","0.0402584047591833","0.10370298333177"
"Low transfer dependency","2014","Schleswig-Holstein","college entrance qualification","21","","",""
"Low transfer dependency","2014","Schleswig-Holstein","Other degree","20","","",""
"Low transfer dependency","2014","Schleswig-Holstein","no degree/no degree yet","12","","",""
"Low transfer dependency","2014","Hamburg","lower secondary degree","4","","",""
"Low transfer dependency","2014","Hamburg","secondary school degree","6","","",""
"Low transfer dependency","2014","Hamburg","college entrance qualification","7","","",""
"Low transfer dependency","2014","Hamburg","Other degree","4","","",""
"Low transfer dependency","2014","Hamburg","no degree/no degree yet","2","","",""
"Low transfer dependency","2014","Lower Saxony","lower secondary degree","63","0.0812863744291962","0.060761831683231","0.101810917175162"
"Low transfer dependency","2014","Lower Saxony","secondary school degree","59","0.05131767851506","0.0356205176929733","0.0670148393371466"
"Low transfer dependency","2014","Lower Saxony","college entrance qualification","35","0.0425831495567708","0.0271553294046202","0.0580109697089215"
"Low transfer dependency","2014","Lower Saxony","Other degree","34","0.110869370735239","0.0732796351356286","0.148459106334849"
"Low transfer dependency","2014","Lower Saxony","no degree/no degree yet","17","","",""
"Low transfer dependency","2014","Bremen","lower secondary degree","4","","",""
"Low transfer dependency","2014","Bremen","secondary school degree","5","","",""
"Low transfer dependency","2014","Bremen","college entrance qualification","4","","",""
"Low transfer dependency","2014","Bremen","Other degree","2","","",""
"Low transfer dependency","2014","Bremen","no degree/no degree yet","","","",""
"Low transfer dependency","2014","North Rhine-Westphalia","lower secondary degree","126","0.0601579672965297","0.0477949333777308","0.0725210012153285"
"Low transfer dependency","2014","North Rhine-Westphalia","secondary school degree","76","0.0339906082256487","0.0235448657126309","0.0444363507386665"
"Low transfer dependency","2014","North Rhine-Westphalia","college entrance qualification","92","0.0546153793150216","0.0439540313271878","0.0652767273028555"
"Low transfer dependency","2014","North Rhine-Westphalia","Other degree","96","0.0857231291378488","0.0661391410145569","0.105307117261141"
"Low transfer dependency","2014","North Rhine-Westphalia","no degree/no degree yet","63","0.143186511716512","0.107104727277048","0.179268296155976"
"Low transfer dependency","2014","Hesse","lower secondary degree","28","","",""
"Low transfer dependency","2014","Hesse","secondary school degree","28","","",""
"Low transfer dependency","2014","Hesse","college entrance qualification","20","","",""
"Low transfer dependency","2014","Hesse","Other degree","36","0.114997824716092","0.0767321441215027","0.153263505310682"
"Low transfer dependency","2014","Hesse","no degree/no degree yet","18","","",""
"Low transfer dependency","2014","Rhineland-Palatinate,Saarland","lower secondary degree","43","0.0581253376115438","0.0383723400720474","0.0778783351510402"
"Low transfer dependency","2014","Rhineland-Palatinate,Saarland","secondary school degree","22","","",""
"Low transfer dependency","2014","Rhineland-Palatinate,Saarland","college entrance qualification","15","","",""
"Low transfer dependency","2014","Rhineland-Palatinate,Saarland","Other degree","25","","",""
"Low transfer dependency","2014","Rhineland-Palatinate,Saarland","no degree/no degree yet","13","","",""
"Low transfer dependency","2014","Baden-Württemberg","lower secondary degree","48","0.0333591706701281","0.021000326564394","0.0457180147758621"
"Low transfer dependency","2014","Baden-Württemberg","secondary school degree","45","0.0287892878985779","0.0172382144822959","0.04034036131486"
"Low transfer dependency","2014","Baden-Württemberg","college entrance qualification","33","0.0275563267185586","0.0168970709702531","0.038215582466864"
"Low transfer dependency","2014","Baden-Württemberg","Other degree","42","0.0769137518517432","0.0530768059290899","0.100750697774397"
"Low transfer dependency","2014","Baden-Württemberg","no degree/no degree yet","17","","",""
"Low transfer dependency","2014","Bavaria","lower secondary degree","82","0.0458814341862268","0.0348183965353437","0.05694447183711"
"Low transfer dependency","2014","Bavaria","secondary school degree","60","0.0354741843378885","0.0243387209163653","0.0466096477594116"
"Low transfer dependency","2014","Bavaria","college entrance qualification","34","0.0279018445033646","0.0178829239955246","0.0379207650112046"
"Low transfer dependency","2014","Bavaria","Other degree","70","0.0890509593300026","0.0668982131764515","0.111203705483554"
"Low transfer dependency","2014","Bavaria","no degree/no degree yet","20","","",""
"Low transfer dependency","2014","Berlin","lower secondary degree","12","","",""
"Low transfer dependency","2014","Berlin","secondary school degree","32","0.126809799476121","0.0882445709746754","0.165375027977566"
"Low transfer dependency","2014","Berlin","college entrance qualification","31","0.0714010160718037","0.0458456512275786","0.0969563809160288"
"Low transfer dependency","2014","Berlin","Other degree","15","","",""
"Low transfer dependency","2014","Berlin","no degree/no degree yet","5","","",""
"Low transfer dependency","2014","Brandenburg","lower secondary degree","22","","",""
"Low transfer dependency","2014","Brandenburg","secondary school degree","37","0.0513540725916352","0.0300413465907391","0.0726667985925314"
"Low transfer dependency","2014","Brandenburg","college entrance qualification","18","","",""
"Low transfer dependency","2014","Brandenburg","Other degree","16","","",""
"Low transfer dependency","2014","Brandenburg","no degree/no degree yet","5","","",""
"Low transfer dependency","2014","Mecklenburg-Western Pomerania","lower secondary degree","12","","",""
"Low transfer dependency","2014","Mecklenburg-Western Pomerania","secondary school degree","25","","",""
"Low transfer dependency","2014","Mecklenburg-Western Pomerania","college entrance qualification","11","","",""
"Low transfer dependency","2014","Mecklenburg-Western Pomerania","Other degree","1","","",""
"Low transfer dependency","2014","Mecklenburg-Western Pomerania","no degree/no degree yet","8","","",""
"Low transfer dependency","2014","Saxony","lower secondary degree","20","","",""
"Low transfer dependency","2014","Saxony","secondary school degree","55","0.0538476041489409","0.0378735869306254","0.0698216213672564"
"Low transfer dependency","2014","Saxony","college entrance qualification","31","0.0417668724724258","0.0222590418082373","0.0612747031366144"
"Low transfer dependency","2014","Saxony","Other degree","6","","",""
"Low transfer dependency","2014","Saxony","no degree/no degree yet","3","","",""
"Low transfer dependency","2014","Saxony-Anhalt","lower secondary degree","23","","",""
"Low transfer dependency","2014","Saxony-Anhalt","secondary school degree","45","0.0765459589244603","0.0508734531581606","0.10221846469076"
"Low transfer dependency","2014","Saxony-Anhalt","college entrance qualification","11","","",""
"Low transfer dependency","2014","Saxony-Anhalt","Other degree","15","","",""
"Low transfer dependency","2014","Saxony-Anhalt","no degree/no degree yet","9","","",""
"Low transfer dependency","2014","Thuringia","lower secondary degree","19","","",""
"Low transfer dependency","2014","Thuringia","secondary school degree","41","0.0956648864324429","0.068306052511534","0.123023720353352"
"Low transfer dependency","2014","Thuringia","college entrance qualification","20","","",""
"Low transfer dependency","2014","Thuringia","Other degree","4","","",""
"Low transfer dependency","2014","Thuringia","no degree/no degree yet","4","","",""
"High transfer dependency","2014","Schleswig-Holstein","lower secondary degree","17","","",""
"High transfer dependency","2014","Schleswig-Holstein","secondary school degree","6","","",""
"High transfer dependency","2014","Schleswig-Holstein","college entrance qualification","8","","",""
"High transfer dependency","2014","Schleswig-Holstein","Other degree","10","","",""
"High transfer dependency","2014","Schleswig-Holstein","no degree/no degree yet","7","","",""
"High transfer dependency","2014","Hamburg","lower secondary degree","3","","",""
"High transfer dependency","2014","Hamburg","secondary school degree","2","","",""
"High transfer dependency","2014","Hamburg","college entrance qualification","1","","",""
"High transfer dependency","2014","Hamburg","Other degree","8","","",""
"High transfer dependency","2014","Hamburg","no degree/no degree yet","3","","",""
"High transfer dependency","2014","Lower Saxony","lower secondary degree","39","0.0341272900747338","0.020491340555699","0.0477632395937686"
"High transfer dependency","2014","Lower Saxony","secondary school degree","30","0.0182719082901089","0.00874362270237771","0.0278001938778401"
"High transfer dependency","2014","Lower Saxony","college entrance qualification","17","","",""
"High transfer dependency","2014","Lower Saxony","Other degree","16","","",""
"High transfer dependency","2014","Lower Saxony","no degree/no degree yet","29","","",""
"High transfer dependency","2014","Bremen","lower secondary degree","4","","",""
"High transfer dependency","2014","Bremen","secondary school degree","4","","",""
"High transfer dependency","2014","Bremen","college entrance qualification","2","","",""
"High transfer dependency","2014","Bremen","Other degree","4","","",""
"High transfer dependency","2014","Bremen","no degree/no degree yet","3","","",""
"High transfer dependency","2014","North Rhine-Westphalia","lower secondary degree","60","0.0281675216683541","0.0195650931000472","0.036769950236661"
"High transfer dependency","2014","North Rhine-Westphalia","secondary school degree","44","0.0174308277494484","0.00988668761945159","0.0249749678794452"
"High transfer dependency","2014","North Rhine-Westphalia","college entrance qualification","22","","",""
"High transfer dependency","2014","North Rhine-Westphalia","Other degree","69","0.0557708789694433","0.0397178975712977","0.0718238603675888"
"High transfer dependency","2014","North Rhine-Westphalia","no degree/no degree yet","29","","",""
"High transfer dependency","2014","Hesse","lower secondary degree","18","","",""
"High transfer dependency","2014","Hesse","secondary school degree","10","","",""
"High transfer dependency","2014","Hesse","college entrance qualification","16","","",""
"High transfer dependency","2014","Hesse","Other degree","16","","",""
"High transfer dependency","2014","Hesse","no degree/no degree yet","6","","",""
"High transfer dependency","2014","Rhineland-Palatinate,Saarland","lower secondary degree","17","","",""
"High transfer dependency","2014","Rhineland-Palatinate,Saarland","secondary school degree","9","","",""
"High transfer dependency","2014","Rhineland-Palatinate,Saarland","college entrance qualification","2","","",""
"High transfer dependency","2014","Rhineland-Palatinate,Saarland","Other degree","15","","",""
"High transfer dependency","2014","Rhineland-Palatinate,Saarland","no degree/no degree yet","5","","",""
"High transfer dependency","2014","Baden-Württemberg","lower secondary degree","20","","",""
"High transfer dependency","2014","Baden-Württemberg","secondary school degree","14","","",""
"High transfer dependency","2014","Baden-Württemberg","college entrance qualification","15","","",""
"High transfer dependency","2014","Baden-Württemberg","Other degree","23","","",""
"High transfer dependency","2014","Baden-Württemberg","no degree/no degree yet","5","","",""
"High transfer dependency","2014","Bavaria","lower secondary degree","22","","",""
"High transfer dependency","2014","Bavaria","secondary school degree","10","","",""
"High transfer dependency","2014","Bavaria","college entrance qualification","13","","",""
"High transfer dependency","2014","Bavaria","Other degree","31","0.0293537086873477","0.0162249635369134","0.042482453837782"
"High transfer dependency","2014","Bavaria","no degree/no degree yet","15","","",""
"High transfer dependency","2014","Berlin","lower secondary degree","16","","",""
"High transfer dependency","2014","Berlin","secondary school degree","19","","",""
"High transfer dependency","2014","Berlin","college entrance qualification","13","","",""
"High transfer dependency","2014","Berlin","Other degree","10","","",""
"High transfer dependency","2014","Berlin","no degree/no degree yet","6","","",""
"High transfer dependency","2014","Brandenburg","lower secondary degree","14","","",""
"High transfer dependency","2014","Brandenburg","secondary school degree","20","","",""
"High transfer dependency","2014","Brandenburg","college entrance qualification","9","","",""
"High transfer dependency","2014","Brandenburg","Other degree","11","","",""
"High transfer dependency","2014","Brandenburg","no degree/no degree yet","5","","",""
"High transfer dependency","2014","Mecklenburg-Western Pomerania","lower secondary degree","10","","",""
"High transfer dependency","2014","Mecklenburg-Western Pomerania","secondary school degree","13","","",""
"High transfer dependency","2014","Mecklenburg-Western Pomerania","college entrance qualification","4","","",""
"High transfer dependency","2014","Mecklenburg-Western Pomerania","Other degree","3","","",""
"High transfer dependency","2014","Mecklenburg-Western Pomerania","no degree/no degree yet","4","","",""
"High transfer dependency","2014","Saxony","lower secondary degree","19","","",""
"High transfer dependency","2014","Saxony","secondary school degree","36","0.0363656208934447","0.0231175679391159","0.0496136738477734"
"High transfer dependency","2014","Saxony","college entrance qualification","15","","",""
"High transfer dependency","2014","Saxony","Other degree","9","","",""
"High transfer dependency","2014","Saxony","no degree/no degree yet","2","","",""
"High transfer dependency","2014","Saxony-Anhalt","lower secondary degree","12","","",""
"High transfer dependency","2014","Saxony-Anhalt","secondary school degree","22","","",""
"High transfer dependency","2014","Saxony-Anhalt","college entrance qualification","10","","",""
"High transfer dependency","2014","Saxony-Anhalt","Other degree","7","","",""
"High transfer dependency","2014","Saxony-Anhalt","no degree/no degree yet","6","","",""
"High transfer dependency","2014","Thuringia","lower secondary degree","10","","",""
"High transfer dependency","2014","Thuringia","secondary school degree","18","","",""
"High transfer dependency","2014","Thuringia","college entrance qualification","6","","",""
"High transfer dependency","2014","Thuringia","Other degree","4","","",""
"High transfer dependency","2014","Thuringia","no degree/no degree yet","2","","",""
"Very high transfer dependency","2014","Schleswig-Holstein","lower secondary degree","9","","",""
"Very high transfer dependency","2014","Schleswig-Holstein","secondary school degree","7","","",""
"Very high transfer dependency","2014","Schleswig-Holstein","college entrance qualification","","","",""
"Very high transfer dependency","2014","Schleswig-Holstein","Other degree","8","","",""
"Very high transfer dependency","2014","Schleswig-Holstein","no degree/no degree yet","6","","",""
"Very high transfer dependency","2014","Hamburg","lower secondary degree","2","","",""
"Very high transfer dependency","2014","Hamburg","secondary school degree","1","","",""
"Very high transfer dependency","2014","Hamburg","college entrance qualification","","","",""
"Very high transfer dependency","2014","Hamburg","Other degree","3","","",""
"Very high transfer dependency","2014","Hamburg","no degree/no degree yet","1","","",""
"Very high transfer dependency","2014","Lower Saxony","lower secondary degree","25","","",""
"Very high transfer dependency","2014","Lower Saxony","secondary school degree","16","","",""
"Very high transfer dependency","2014","Lower Saxony","college entrance qualification","7","","",""
"Very high transfer dependency","2014","Lower Saxony","Other degree","22","","",""
"Very high transfer dependency","2014","Lower Saxony","no degree/no degree yet","16","","",""
"Very high transfer dependency","2014","Bremen","lower secondary degree","2","","",""
"Very high transfer dependency","2014","Bremen","secondary school degree","3","","",""
"Very high transfer dependency","2014","Bremen","college entrance qualification","3","","",""
"Very high transfer dependency","2014","Bremen","Other degree","5","","",""
"Very high transfer dependency","2014","Bremen","no degree/no degree yet","9","","",""
"Very high transfer dependency","2014","North Rhine-Westphalia","lower secondary degree","48","0.0153420270192713","0.00895152281947382","0.0217325312190688"
"Very high transfer dependency","2014","North Rhine-Westphalia","secondary school degree","23","","",""
"Very high transfer dependency","2014","North Rhine-Westphalia","college entrance qualification","20","","",""
"Very high transfer dependency","2014","North Rhine-Westphalia","Other degree","41","0.0301778637331832","0.0182103604422237","0.0421453670241427"
"Very high transfer dependency","2014","North Rhine-Westphalia","no degree/no degree yet","32","0.0536671011793101","0.0304520394000312","0.0768821629585889"
"Very high transfer dependency","2014","Hesse","lower secondary degree","14","","",""
"Very high transfer dependency","2014","Hesse","secondary school degree","6","","",""
"Very high transfer dependency","2014","Hesse","college entrance qualification","6","","",""
"Very high transfer dependency","2014","Hesse","Other degree","25","","",""
"Very high transfer dependency","2014","Hesse","no degree/no degree yet","14","","",""
"Very high transfer dependency","2014","Rhineland-Palatinate,Saarland","lower secondary degree","12","","",""
"Very high transfer dependency","2014","Rhineland-Palatinate,Saarland","secondary school degree","6","","",""
"Very high transfer dependency","2014","Rhineland-Palatinate,Saarland","college entrance qualification","4","","",""
"Very high transfer dependency","2014","Rhineland-Palatinate,Saarland","Other degree","10","","",""
"Very high transfer dependency","2014","Rhineland-Palatinate,Saarland","no degree/no degree yet","5","","",""
"Very high transfer dependency","2014","Baden-Württemberg","lower secondary degree","12","","",""
"Very high transfer dependency","2014","Baden-Württemberg","secondary school degree","5","","",""
"Very high transfer dependency","2014","Baden-Württemberg","college entrance qualification","7","","",""
"Very high transfer dependency","2014","Baden-Württemberg","Other degree","18","","",""
"Very high transfer dependency","2014","Baden-Württemberg","no degree/no degree yet","12","","",""
"Very high transfer dependency","2014","Bavaria","lower secondary degree","17","","",""
"Very high transfer dependency","2014","Bavaria","secondary school degree","5","","",""
"Very high transfer dependency","2014","Bavaria","college entrance qualification","1","","",""
"Very high transfer dependency","2014","Bavaria","Other degree","24","","",""
"Very high transfer dependency","2014","Bavaria","no degree/no degree yet","12","","",""
"Very high transfer dependency","2014","Berlin","lower secondary degree","15","","",""
"Very high transfer dependency","2014","Berlin","secondary school degree","4","","",""
"Very high transfer dependency","2014","Berlin","college entrance qualification","10","","",""
"Very high transfer dependency","2014","Berlin","Other degree","8","","",""
"Very high transfer dependency","2014","Berlin","no degree/no degree yet","8","","",""
"Very high transfer dependency","2014","Brandenburg","lower secondary degree","7","","",""
"Very high transfer dependency","2014","Brandenburg","secondary school degree","14","","",""
"Very high transfer dependency","2014","Brandenburg","college entrance qualification","2","","",""
"Very high transfer dependency","2014","Brandenburg","Other degree","5","","",""
"Very high transfer dependency","2014","Brandenburg","no degree/no degree yet","","","",""
"Very high transfer dependency","2014","Mecklenburg-Western Pomerania","lower secondary degree","3","","",""
"Very high transfer dependency","2014","Mecklenburg-Western Pomerania","secondary school degree","11","","",""
"Very high transfer dependency","2014","Mecklenburg-Western Pomerania","college entrance qualification","1","","",""
"Very high transfer dependency","2014","Mecklenburg-Western Pomerania","Other degree","4","","",""
"Very high transfer dependency","2014","Mecklenburg-Western Pomerania","no degree/no degree yet","3","","",""
"Very high transfer dependency","2014","Saxony","lower secondary degree","13","","",""
"Very high transfer dependency","2014","Saxony","secondary school degree","20","","",""
"Very high transfer dependency","2014","Saxony","college entrance qualification","6","","",""
"Very high transfer dependency","2014","Saxony","Other degree","3","","",""
"Very high transfer dependency","2014","Saxony","no degree/no degree yet","3","","",""
