"transab_cat","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"High transfer dependency","2014","secondary school degree","middle vocational","157","0.0230387495592424","0.0190042731627385","0.0270732259557463"
"High transfer dependency","2014","secondary school degree","vocational + Abi","","","",""
"High transfer dependency","2014","secondary school degree","higher vocational","11","","",""
"High transfer dependency","2014","secondary school degree","higher education","8","","",""
"High transfer dependency","2014","college entrance qualification","in school","","","",""
"High transfer dependency","2014","college entrance qualification","inadequately","","","",""
"High transfer dependency","2014","college entrance qualification","general elemantary","","","",""
"High transfer dependency","2014","college entrance qualification","middle vocational","70","0.0648608757137646","0.0499573210586129","0.0797644303689163"
"High transfer dependency","2014","college entrance qualification","vocational + Abi","38","0.0107961621309258","0.00557858281062402","0.0160137414512276"
"High transfer dependency","2014","college entrance qualification","higher vocational","6","","",""
"High transfer dependency","2014","college entrance qualification","higher education","39","0.00860712527166805","0.00586895801402706","0.011345292529309"
"High transfer dependency","2014","Other degree","in school","","","",""
"High transfer dependency","2014","Other degree","inadequately","10","","",""
"High transfer dependency","2014","Other degree","general elemantary","66","0.0622156833153981","0.0439665611168206","0.0804648055139755"
"High transfer dependency","2014","Other degree","middle vocational","80","0.0543407601266466","0.0408460475293469","0.0678354727239463"
"High transfer dependency","2014","Other degree","vocational + Abi","38","0.070560553856999","0.0479089537650684","0.0932121539489295"
"High transfer dependency","2014","Other degree","higher vocational","4","","",""
"High transfer dependency","2014","Other degree","higher education","38","0.0412571010251544","0.0281316500893025","0.0543825519610063"
"High transfer dependency","2014","no degree/no degree yet","in school","55","0.0426864550241434","0.0292228521948567","0.0561500578534302"
"High transfer dependency","2014","no degree/no degree yet","inadequately","55","0.103362005189601","0.0744190642787024","0.132304946100499"
"High transfer dependency","2014","no degree/no degree yet","general elemantary","","","",""
"High transfer dependency","2014","no degree/no degree yet","middle vocational","15","","",""
"High transfer dependency","2014","no degree/no degree yet","vocational + Abi","","","",""
"High transfer dependency","2014","no degree/no degree yet","higher vocational","2","","",""
"High transfer dependency","2014","no degree/no degree yet","higher education","","","",""
"Very high transfer dependency","2014","lower secondary degree","in school","","","",""
"Very high transfer dependency","2014","lower secondary degree","inadequately","","","",""
"Very high transfer dependency","2014","lower secondary degree","general elemantary","107","0.0381842384679447","0.0289289639855131","0.0474395129503762"
"Very high transfer dependency","2014","lower secondary degree","middle vocational","87","0.0126580035114094","0.00946397682385995","0.0158520301989588"
"Very high transfer dependency","2014","lower secondary degree","vocational + Abi","","","",""
"Very high transfer dependency","2014","lower secondary degree","higher vocational","2","","",""
"Very high transfer dependency","2014","lower secondary degree","higher education","1","","",""
"Very high transfer dependency","2014","secondary school degree","in school","","","",""
"Very high transfer dependency","2014","secondary school degree","inadequately","","","",""
"Very high transfer dependency","2014","secondary school degree","general elemantary","34","0.0322709399418578","0.0204186612566337","0.0441232186270819"
"Very high transfer dependency","2014","secondary school degree","middle vocational","102","0.01579127201539","0.0124387532212564","0.0191437908095237"
"Very high transfer dependency","2014","secondary school degree","vocational + Abi","","","",""
"Very high transfer dependency","2014","secondary school degree","higher vocational","6","","",""
"Very high transfer dependency","2014","secondary school degree","higher education","2","","",""
"Very high transfer dependency","2014","college entrance qualification","in school","","","",""
"Very high transfer dependency","2014","college entrance qualification","inadequately","","","",""
"Very high transfer dependency","2014","college entrance qualification","general elemantary","","","",""
"Very high transfer dependency","2014","college entrance qualification","middle vocational","28","","",""
"Very high transfer dependency","2014","college entrance qualification","vocational + Abi","21","","",""
"Very high transfer dependency","2014","college entrance qualification","higher vocational","1","","",""
"Very high transfer dependency","2014","college entrance qualification","higher education","24","","",""
"Very high transfer dependency","2014","Other degree","in school","","","",""
"Very high transfer dependency","2014","Other degree","inadequately","6","","",""
"Very high transfer dependency","2014","Other degree","general elemantary","52","0.0527007634589883","0.0358199797279062","0.0695815471900703"
"Very high transfer dependency","2014","Other degree","middle vocational","61","0.0497531160874505","0.0368093153054188","0.0626969168694823"
"Very high transfer dependency","2014","Other degree","vocational + Abi","28","","",""
"Very high transfer dependency","2014","Other degree","higher vocational","","","",""
"Very high transfer dependency","2014","Other degree","higher education","40","0.0444126896194851","0.030816959884917","0.0580084193540531"
"Very high transfer dependency","2014","no degree/no degree yet","in school","59","0.0606479004661983","0.0447510446343126","0.0765447562980839"
"Very high transfer dependency","2014","no degree/no degree yet","inadequately","56","0.0803709816538219","0.0545240142112622","0.106217949096381"
"Very high transfer dependency","2014","no degree/no degree yet","general elemantary","","","",""
"Very high transfer dependency","2014","no degree/no degree yet","middle vocational","7","","",""
"Very high transfer dependency","2014","no degree/no degree yet","vocational + Abi","","","",""
"Very high transfer dependency","2014","no degree/no degree yet","higher vocational","1","","",""
"Very high transfer dependency","2014","no degree/no degree yet","higher education","","","",""
"Complete transfer dependency","2014","lower secondary degree","in school","","","",""
"Complete transfer dependency","2014","lower secondary degree","inadequately","","","",""
"Complete transfer dependency","2014","lower secondary degree","general elemantary","65","0.0390073957492705","0.0296568966577339","0.048357894840807"
"Complete transfer dependency","2014","lower secondary degree","middle vocational","63","0.015484899088438","0.0119572326743523","0.0190125655025238"
"Complete transfer dependency","2014","lower secondary degree","vocational + Abi","","","",""
"Complete transfer dependency","2014","lower secondary degree","higher vocational","1","","",""
"Complete transfer dependency","2014","lower secondary degree","higher education","","","",""
"Complete transfer dependency","2014","secondary school degree","in school","","","",""
"Complete transfer dependency","2014","secondary school degree","inadequately","","","",""
"Complete transfer dependency","2014","secondary school degree","general elemantary","23","","",""
"Complete transfer dependency","2014","secondary school degree","middle vocational","52","0.0115117846212028","0.00864314406762447","0.0143804251747812"
"Complete transfer dependency","2014","secondary school degree","vocational + Abi","","","",""
"Complete transfer dependency","2014","secondary school degree","higher vocational","1","","",""
"Complete transfer dependency","2014","secondary school degree","higher education","3","","",""
"Complete transfer dependency","2014","college entrance qualification","in school","","","",""
"Complete transfer dependency","2014","college entrance qualification","inadequately","","","",""
"Complete transfer dependency","2014","college entrance qualification","general elemantary","","","",""
"Complete transfer dependency","2014","college entrance qualification","middle vocational","17","","",""
"Complete transfer dependency","2014","college entrance qualification","vocational + Abi","17","","",""
"Complete transfer dependency","2014","college entrance qualification","higher vocational","1","","",""
"Complete transfer dependency","2014","college entrance qualification","higher education","13","","",""
"Complete transfer dependency","2014","Other degree","in school","","","",""
"Complete transfer dependency","2014","Other degree","inadequately","9","","",""
"Complete transfer dependency","2014","Other degree","general elemantary","44","0.0473648665470885","0.0313164563974608","0.0634132766967161"
"Complete transfer dependency","2014","Other degree","middle vocational","52","0.0511312557889885","0.0380189294288196","0.0642435821491574"
"Complete transfer dependency","2014","Other degree","vocational + Abi","16","","",""
"Complete transfer dependency","2014","Other degree","higher vocational","","","",""
"Complete transfer dependency","2014","Other degree","higher education","26","","",""
"Complete transfer dependency","2014","no degree/no degree yet","in school","13","","",""
"Complete transfer dependency","2014","no degree/no degree yet","inadequately","47","0.11160237520803","0.0816663566615651","0.141538393754495"
"Complete transfer dependency","2014","no degree/no degree yet","general elemantary","","","",""
"Complete transfer dependency","2014","no degree/no degree yet","middle vocational","6","","",""
"Complete transfer dependency","2014","no degree/no degree yet","vocational + Abi","","","",""
"Complete transfer dependency","2014","no degree/no degree yet","higher vocational","","","",""
"Complete transfer dependency","2014","no degree/no degree yet","higher education","","","",""
"No transfer dependency","2015","lower secondary degree","in school","","","",""
"No transfer dependency","2015","lower secondary degree","inadequately","","","",""
"No transfer dependency","2015","lower secondary degree","general elemantary","585","0.540407576639785","0.515329025322021","0.565486127957549"
"No transfer dependency","2015","lower secondary degree","middle vocational","2516","0.684891044483077","0.671123711439549","0.698658377526605"
"No transfer dependency","2015","lower secondary degree","vocational + Abi","1","","",""
"No transfer dependency","2015","lower secondary degree","higher vocational","203","0.654837433012641","0.604743095743558","0.704931770281725"
"No transfer dependency","2015","lower secondary degree","higher education","115","0.880681051276785","0.826399550983658","0.934962551569912"
"No transfer dependency","2015","secondary school degree","in school","","","",""
"No transfer dependency","2015","secondary school degree","inadequately","","","",""
"No transfer dependency","2015","secondary school degree","general elemantary","162","0.341201353196721","0.308829601029774","0.373573105363669"
"No transfer dependency","2015","secondary school degree","middle vocational","1989","0.549490932370712","0.535796837913548","0.563185026827876"
"No transfer dependency","2015","secondary school degree","vocational + Abi","10","","",""
"No transfer dependency","2015","secondary school degree","higher vocational","294","0.560803085305941","0.523307909319251","0.598298261292631"
"No transfer dependency","2015","secondary school degree","higher education","387","0.68276693772408","0.646163004531019","0.719370870917141"
"No transfer dependency","2015","college entrance qualification","in school","","","",""
"No transfer dependency","2015","college entrance qualification","inadequately","","","",""
"No transfer dependency","2015","college entrance qualification","general elemantary","","","",""
"No transfer dependency","2015","college entrance qualification","middle vocational","185","0.263360510300082","0.236744494417778","0.289976526182386"
"No transfer dependency","2015","college entrance qualification","vocational + Abi","437","0.497882366163456","0.471967666408607","0.523797065918305"
"No transfer dependency","2015","college entrance qualification","higher vocational","170","0.595957503405919","0.548803063062746","0.643111943749092"
"No transfer dependency","2015","college entrance qualification","higher education","1913","0.595392246873196","0.580694794968435","0.610089698777958"
"No transfer dependency","2015","Other degree","in school","","","",""
"No transfer dependency","2015","Other degree","inadequately","8","","",""
"No transfer dependency","2015","Other degree","general elemantary","180","0.479304816476226","0.442428187878665","0.516181445073788"
"No transfer dependency","2015","Other degree","middle vocational","373","0.456709532983479","0.429590033435398","0.48382903253156"
"No transfer dependency","2015","Other degree","vocational + Abi","198","0.371395678593292","0.335602013089595","0.407189344096989"
"No transfer dependency","2015","Other degree","higher vocational","19","","",""
"No transfer dependency","2015","Other degree","higher education","454","0.458840127524175","0.431071351986534","0.486608903061815"
"No transfer dependency","2015","no degree/no degree yet","in school","6","","",""
"No transfer dependency","2015","no degree/no degree yet","inadequately","65","0.246799035226436","0.207007840158182","0.286590230294691"
"No transfer dependency","2015","no degree/no degree yet","general elemantary","","","",""
"No transfer dependency","2015","no degree/no degree yet","middle vocational","34","0.464354989670854","0.37199100302404","0.556718976317669"
"No transfer dependency","2015","no degree/no degree yet","vocational + Abi","","","",""
"No transfer dependency","2015","no degree/no degree yet","higher vocational","1","","",""
"No transfer dependency","2015","no degree/no degree yet","higher education","4","","",""
"Very low transfer dependency","2015","lower secondary degree","in school","","","",""
"Very low transfer dependency","2015","lower secondary degree","inadequately","","","",""
"Very low transfer dependency","2015","lower secondary degree","general elemantary","478","0.238454374907901","0.2170103693158","0.259898380500003"
"Very low transfer dependency","2015","lower secondary degree","middle vocational","1333","0.218642555115197","0.206393546899596","0.230891563330798"
"Very low transfer dependency","2015","lower secondary degree","vocational + Abi","4","","",""
"Very low transfer dependency","2015","lower secondary degree","higher vocational","129","0.289724389274673","0.241925696354331","0.337523082195015"
"Very low transfer dependency","2015","lower secondary degree","higher education","21","","",""
"Very low transfer dependency","2015","secondary school degree","in school","","","",""
"Very low transfer dependency","2015","secondary school degree","inadequately","","","",""
"Very low transfer dependency","2015","secondary school degree","general elemantary","447","0.483228426247994","0.44910834706949","0.517348505426498"
"Very low transfer dependency","2015","secondary school degree","middle vocational","2453","0.353722090847201","0.34056251071029","0.366881670984113"
"Very low transfer dependency","2015","secondary school degree","vocational + Abi","3","","",""
"Very low transfer dependency","2015","secondary school degree","higher vocational","339","0.406276243694721","0.369170299563137","0.443382187826304"
"Very low transfer dependency","2015","secondary school degree","higher education","197","0.255582601229798","0.221276118729285","0.289889083730312"
"Very low transfer dependency","2015","college entrance qualification","in school","","","",""
"Very low transfer dependency","2015","college entrance qualification","inadequately","","","",""
"Very low transfer dependency","2015","college entrance qualification","general elemantary","","","",""
"Very low transfer dependency","2015","college entrance qualification","middle vocational","656","0.555140184292198","0.525110335699957","0.58517003288444"
"Very low transfer dependency","2015","college entrance qualification","vocational + Abi","852","0.428515748535004","0.402867034265158","0.454164462804849"
"Very low transfer dependency","2015","college entrance qualification","higher vocational","221","0.359034381547673","0.312935879594371","0.405132883500974"
"Very low transfer dependency","2015","college entrance qualification","higher education","2139","0.346079171256639","0.331833803140314","0.360324539372963"
"Very low transfer dependency","2015","Other degree","in school","","","",""
"Very low transfer dependency","2015","Other degree","inadequately","16","","",""
"Very low transfer dependency","2015","Other degree","general elemantary","256","0.286730227898829","0.253347856691757","0.320112599105901"
"Very low transfer dependency","2015","Other degree","middle vocational","564","0.326550279828312","0.301018963364677","0.352081596291946"
"Very low transfer dependency","2015","Other degree","vocational + Abi","304","0.38874691360132","0.352635617150909","0.42485821005173"
"Very low transfer dependency","2015","Other degree","higher vocational","21","","",""
"Very low transfer dependency","2015","Other degree","higher education","578","0.386734871394719","0.359595858753332","0.413873884036106"
"Very low transfer dependency","2015","no degree/no degree yet","in school","550","0.798949001706605","0.770454967519271","0.827443035893939"
"Very low transfer dependency","2015","no degree/no degree yet","inadequately","120","0.240448745734597","0.201007591070866","0.279889900398328"
"Very low transfer dependency","2015","no degree/no degree yet","general elemantary","","","",""
"Very low transfer dependency","2015","no degree/no degree yet","middle vocational","31","0.185765376167845","0.113738223251481","0.257792529084209"
"Very low transfer dependency","2015","no degree/no degree yet","vocational + Abi","","","",""
"Very low transfer dependency","2015","no degree/no degree yet","higher vocational","2","","",""
"Very low transfer dependency","2015","no degree/no degree yet","higher education","2","","",""
"Low transfer dependency","2015","lower secondary degree","in school","","","",""
"Low transfer dependency","2015","lower secondary degree","inadequately","","","",""
"Low transfer dependency","2015","lower secondary degree","general elemantary","193","0.0869159314476672","0.0727397136267413","0.101092149268593"
"Low transfer dependency","2015","lower secondary degree","middle vocational","247","0.0423578175856563","0.0363891536958141","0.0483264814754984"
"Low transfer dependency","2015","lower secondary degree","vocational + Abi","","","",""
"Low transfer dependency","2015","lower secondary degree","higher vocational","11","","",""
"Low transfer dependency","2015","lower secondary degree","higher education","","","",""
"Low transfer dependency","2015","secondary school degree","in school","","","",""
"Low transfer dependency","2015","secondary school degree","inadequately","","","",""
"Low transfer dependency","2015","secondary school degree","general elemantary","79","0.0496120803967197","0.0347859212281316","0.0644382395653078"
"Low transfer dependency","2015","secondary school degree","middle vocational","333","0.0423540703669873","0.0368109878188576","0.047897152915117"
"Low transfer dependency","2015","secondary school degree","vocational + Abi","1","","",""
"Low transfer dependency","2015","secondary school degree","higher vocational","22","","",""
"Low transfer dependency","2015","secondary school degree","higher education","22","","",""
"Low transfer dependency","2015","college entrance qualification","in school","","","",""
"Low transfer dependency","2015","college entrance qualification","inadequately","","","",""
"Low transfer dependency","2015","college entrance qualification","general elemantary","","","",""
"Low transfer dependency","2015","college entrance qualification","middle vocational","108","0.101309743079466","0.0830762093493841","0.119543276809548"
"Low transfer dependency","2015","college entrance qualification","vocational + Abi","78","0.0388326146553406","0.0288192991181554","0.0488459301925258"
"Low transfer dependency","2015","college entrance qualification","higher vocational","20","","",""
"Low transfer dependency","2015","college entrance qualification","higher education","157","0.0383486783732392","0.0325981549473071","0.0440992017991713"
"Low transfer dependency","2015","Other degree","in school","","","",""
"Low transfer dependency","2015","Other degree","inadequately","12","","",""
"Low transfer dependency","2015","Other degree","general elemantary","87","0.0757240097077976","0.0561954070266644","0.0952526123889308"
"Low transfer dependency","2015","Other degree","middle vocational","132","0.0820006138398296","0.0670632026099957","0.0969380250696634"
"Low transfer dependency","2015","Other degree","vocational + Abi","82","0.0882484653251975","0.0672353277789332","0.109261602871462"
"Low transfer dependency","2015","Other degree","higher vocational","5","","",""
"Low transfer dependency","2015","Other degree","higher education","70","0.0482930922526938","0.0363461336377499","0.0602400508676377"
"Low transfer dependency","2015","no degree/no degree yet","in school","71","0.0662224484453598","0.0485431256101154","0.0839017712806043"
"Low transfer dependency","2015","no degree/no degree yet","inadequately","77","0.199498404267511","0.162616729466424","0.236380079068598"
"Low transfer dependency","2015","no degree/no degree yet","general elemantary","","","",""
"Low transfer dependency","2015","no degree/no degree yet","middle vocational","17","","",""
"Low transfer dependency","2015","no degree/no degree yet","vocational + Abi","","","",""
"Low transfer dependency","2015","no degree/no degree yet","higher vocational","","","",""
"Low transfer dependency","2015","no degree/no degree yet","higher education","","","",""
"High transfer dependency","2015","lower secondary degree","in school","","","",""
"High transfer dependency","2015","lower secondary degree","inadequately","","","",""
"High transfer dependency","2015","lower secondary degree","general elemantary","103","0.0534052658072038","0.0420909216934144","0.0647196099209933"
"High transfer dependency","2015","lower secondary degree","middle vocational","143","0.01980881728188","0.015679356266672","0.0239382782970879"
"High transfer dependency","2015","lower secondary degree","vocational + Abi","","","",""
"High transfer dependency","2015","lower secondary degree","higher vocational","2","","",""
"High transfer dependency","2015","lower secondary degree","higher education","1","","",""
"High transfer dependency","2015","secondary school degree","in school","","","",""
"High transfer dependency","2015","secondary school degree","inadequately","","","",""
"High transfer dependency","2015","secondary school degree","general elemantary","61","0.0521015851374528","0.0369279075486643","0.0672752627262414"
"High transfer dependency","2015","secondary school degree","middle vocational","140","0.0198334601826742","0.0159959418211519","0.0236709785441965"
"High transfer dependency","2015","secondary school degree","vocational + Abi","","","",""
"High transfer dependency","2015","secondary school degree","higher vocational","10","","",""
"High transfer dependency","2015","secondary school degree","higher education","9","","",""
"High transfer dependency","2015","college entrance qualification","in school","","","",""
"High transfer dependency","2015","college entrance qualification","inadequately","","","",""
"High transfer dependency","2015","college entrance qualification","general elemantary","","","",""
"High transfer dependency","2015","college entrance qualification","middle vocational","56","0.0388560350774246","0.0271781637938684","0.0505339063609808"
"High transfer dependency","2015","college entrance qualification","vocational + Abi","37","0.0180380188750778","0.0111400405161731","0.0249359972339825"
"High transfer dependency","2015","college entrance qualification","higher vocational","3","","",""
"High transfer dependency","2015","college entrance qualification","higher education","41","0.0119752862546622","0.00871804283328602","0.0152325296760383"
"High transfer dependency","2015","Other degree","in school","","","",""
"High transfer dependency","2015","Other degree","inadequately","7","","",""
"High transfer dependency","2015","Other degree","general elemantary","76","0.0688330193539226","0.0501448945244623","0.0875211441833829"
"High transfer dependency","2015","Other degree","middle vocational","96","0.0502753405690364","0.0383787652609018","0.062171915877171"
"High transfer dependency","2015","Other degree","vocational + Abi","43","0.0556375040280673","0.0386569343563632","0.0726180736997715"
"High transfer dependency","2015","Other degree","higher vocational","1","","",""
"High transfer dependency","2015","Other degree","higher education","43","0.043152292715692","0.0318286387618275","0.0544759466695565"
"High transfer dependency","2015","no degree/no degree yet","in school","51","0.0726330979469891","0.0541814833509036","0.0910847125430746"
"High transfer dependency","2015","no degree/no degree yet","inadequately","66","0.133739585791108","0.102326251109954","0.165152920472263"
"High transfer dependency","2015","no degree/no degree yet","general elemantary","","","",""
"High transfer dependency","2015","no degree/no degree yet","middle vocational","14","","",""
"High transfer dependency","2015","no degree/no degree yet","vocational + Abi","","","",""
"High transfer dependency","2015","no degree/no degree yet","higher vocational","2","","",""
"High transfer dependency","2015","no degree/no degree yet","higher education","","","",""
"Very high transfer dependency","2015","lower secondary degree","in school","","","",""
"Very high transfer dependency","2015","lower secondary degree","inadequately","","","",""
"Very high transfer dependency","2015","lower secondary degree","general elemantary","74","0.0252428530588183","0.0173492963329934","0.0331364097846433"
"Very high transfer dependency","2015","lower secondary degree","middle vocational","65","0.013266088655571","0.00987546040430856","0.0166567169068335"
"Very high transfer dependency","2015","lower secondary degree","vocational + Abi","","","",""
"Very high transfer dependency","2015","lower secondary degree","higher vocational","1","","",""
"Very high transfer dependency","2015","lower secondary degree","higher education","","","",""
"Very high transfer dependency","2015","secondary school degree","in school","","","",""
"Very high transfer dependency","2015","secondary school degree","inadequately","","","",""
"Very high transfer dependency","2015","secondary school degree","general elemantary","46","0.0372291130061542","0.0243024238860632","0.0501558021262453"
"Very high transfer dependency","2015","secondary school degree","middle vocational","97","0.0206058105621871","0.0166958272959552","0.0245157938284189"
"Very high transfer dependency","2015","secondary school degree","vocational + Abi","","","",""
"Very high transfer dependency","2015","secondary school degree","higher vocational","5","","",""
"Very high transfer dependency","2015","secondary school degree","higher education","5","","",""
"Very high transfer dependency","2015","college entrance qualification","in school","","","",""
"Very high transfer dependency","2015","college entrance qualification","inadequately","","","",""
"Very high transfer dependency","2015","college entrance qualification","general elemantary","","","",""
"Very high transfer dependency","2015","college entrance qualification","middle vocational","33","0.0221873229395092","0.0132866979112448","0.0310879479677736"
"Very high transfer dependency","2015","college entrance qualification","vocational + Abi","17","","",""
"Very high transfer dependency","2015","college entrance qualification","higher vocational","1","","",""
"Very high transfer dependency","2015","college entrance qualification","higher education","25","","",""
"Very high transfer dependency","2015","Other degree","in school","","","",""
"Very high transfer dependency","2015","Other degree","inadequately","8","","",""
"Very high transfer dependency","2015","Other degree","general elemantary","44","0.0393835068713599","0.0250257781159042","0.0537412356268156"
"Very high transfer dependency","2015","Other degree","middle vocational","63","0.0366732893303785","0.0264401868404874","0.0469063918202696"
"Very high transfer dependency","2015","Other degree","vocational + Abi","44","0.0572180565229048","0.0400123999413864","0.0744237131044232"
"Very high transfer dependency","2015","Other degree","higher vocational","1","","",""
"Very high transfer dependency","2015","Other degree","higher education","47","0.0285803985826699","0.0192949943954029","0.0378658027699369"
"Very high transfer dependency","2015","no degree/no degree yet","in school","54","0.0359986412798557","0.0227545192847347","0.0492427632749767"
"Very high transfer dependency","2015","no degree/no degree yet","inadequately","47","0.060388404593048","0.0384041987430406","0.0823726104430553"
"Very high transfer dependency","2015","no degree/no degree yet","general elemantary","","","",""
"Very high transfer dependency","2015","no degree/no degree yet","middle vocational","10","","",""
"Very high transfer dependency","2015","no degree/no degree yet","vocational + Abi","","","",""
"Very high transfer dependency","2015","no degree/no degree yet","higher vocational","1","","",""
"Very high transfer dependency","2015","no degree/no degree yet","higher education","","","",""
"Complete transfer dependency","2015","lower secondary degree","in school","","","",""
"Complete transfer dependency","2015","lower secondary degree","inadequately","","","",""
"Complete transfer dependency","2015","lower secondary degree","general elemantary","84","0.0555739981386244","0.0440454374668317","0.0671025588104172"
"Complete transfer dependency","2015","lower secondary degree","middle vocational","70","0.0210336768786189","0.016781119553129","0.0252862342041088"
"Complete transfer dependency","2015","lower secondary degree","vocational + Abi","","","",""
"Complete transfer dependency","2015","lower secondary degree","higher vocational","","","",""
"Complete transfer dependency","2015","lower secondary degree","higher education","","","",""
"Complete transfer dependency","2015","secondary school degree","in school","","","",""
"Complete transfer dependency","2015","secondary school degree","inadequately","","","",""
"Complete transfer dependency","2015","secondary school degree","general elemantary","29","","",""
"Complete transfer dependency","2015","secondary school degree","middle vocational","59","0.0139936356702381","0.0107606302986911","0.0172266410417851"
"Complete transfer dependency","2015","secondary school degree","vocational + Abi","","","",""
"Complete transfer dependency","2015","secondary school degree","higher vocational","3","","",""
"Complete transfer dependency","2015","secondary school degree","higher education","1","","",""
"Complete transfer dependency","2015","college entrance qualification","in school","","","",""
"Complete transfer dependency","2015","college entrance qualification","inadequately","","","",""
"Complete transfer dependency","2015","college entrance qualification","general elemantary","","","",""
"Complete transfer dependency","2015","college entrance qualification","middle vocational","14","","",""
"Complete transfer dependency","2015","college entrance qualification","vocational + Abi","9","","",""
"Complete transfer dependency","2015","college entrance qualification","higher vocational","1","","",""
"Complete transfer dependency","2015","college entrance qualification","higher education","9","","",""
"Complete transfer dependency","2015","Other degree","in school","","","",""
"Complete transfer dependency","2015","Other degree","inadequately","10","","",""
"Complete transfer dependency","2015","Other degree","general elemantary","62","0.0500244196918648","0.0339327620933482","0.0661160772903815"
"Complete transfer dependency","2015","Other degree","middle vocational","68","0.0477909434489647","0.0361768705899442","0.0594050163079853"
"Complete transfer dependency","2015","Other degree","vocational + Abi","29","","",""
"Complete transfer dependency","2015","Other degree","higher vocational","1","","",""
"Complete transfer dependency","2015","Other degree","higher education","45","0.0343992175300504","0.0242428986589888","0.044555536401112"
"Complete transfer dependency","2015","no degree/no degree yet","in school","28","","",""
"Complete transfer dependency","2015","no degree/no degree yet","inadequately","76","0.119125824387299","0.0892293677240872","0.149022281050511"
"Complete transfer dependency","2015","no degree/no degree yet","general elemantary","","","",""
"Complete transfer dependency","2015","no degree/no degree yet","middle vocational","6","","",""
"Complete transfer dependency","2015","no degree/no degree yet","vocational + Abi","","","",""
"Complete transfer dependency","2015","no degree/no degree yet","higher vocational","","","",""
"Complete transfer dependency","2015","no degree/no degree yet","higher education","","","",""
"No transfer dependency","2016","lower secondary degree","in school","","","",""
"No transfer dependency","2016","lower secondary degree","inadequately","","","",""
"No transfer dependency","2016","lower secondary degree","general elemantary","551","0.536890632181622","0.510591831237254","0.563189433125989"
"No transfer dependency","2016","lower secondary degree","middle vocational","2305","0.671011462323804","0.65648009129052","0.685542833357088"
"No transfer dependency","2016","lower secondary degree","vocational + Abi","2","","",""
"No transfer dependency","2016","lower secondary degree","higher vocational","192","0.70480879471669","0.654596990778351","0.755020598655029"
"No transfer dependency","2016","lower secondary degree","higher education","101","0.847392820484008","0.78485019573153","0.909935445236486"
"No transfer dependency","2016","secondary school degree","in school","","","",""
"No transfer dependency","2016","secondary school degree","inadequately","","","",""
"No transfer dependency","2016","secondary school degree","general elemantary","147","0.310519945850005","0.277964560915892","0.343075330784118"
"No transfer dependency","2016","secondary school degree","middle vocational","1898","0.539917015620766","0.525596351531275","0.554237679710257"
"No transfer dependency","2016","secondary school degree","vocational + Abi","11","","",""
"No transfer dependency","2016","secondary school degree","higher vocational","286","0.566606539096994","0.527378208912786","0.605834869281202"
"No transfer dependency","2016","secondary school degree","higher education","371","0.703399089773984","0.666162378912134","0.740635800635834"
"No transfer dependency","2016","college entrance qualification","in school","","","",""
"No transfer dependency","2016","college entrance qualification","inadequately","","","",""
"No transfer dependency","2016","college entrance qualification","general elemantary","","","",""
"No transfer dependency","2016","college entrance qualification","middle vocational","159","0.265085980410546","0.236989263974781","0.293182696846311"
"No transfer dependency","2016","college entrance qualification","vocational + Abi","427","0.487366023777662","0.460839995757631","0.513892051797692"
"No transfer dependency","2016","college entrance qualification","higher vocational","164","0.581990341464594","0.533472230364485","0.630508452564703"
"No transfer dependency","2016","college entrance qualification","higher education","1843","0.583624966754349","0.568420394562044","0.598829538946655"
"No transfer dependency","2016","Other degree","in school","","","",""
"No transfer dependency","2016","Other degree","inadequately","8","","",""
"No transfer dependency","2016","Other degree","general elemantary","135","0.514165230111298","0.471774283837484","0.556556176385112"
"No transfer dependency","2016","Other degree","middle vocational","284","0.475531981493004","0.444594822965864","0.506469140020144"
"No transfer dependency","2016","Other degree","vocational + Abi","175","0.413653736642595","0.374981470267453","0.452326003017737"
"No transfer dependency","2016","Other degree","higher vocational","19","","",""
"No transfer dependency","2016","Other degree","higher education","302","0.42022435603371","0.389858490571092","0.450590221496327"
"No transfer dependency","2016","no degree/no degree yet","in school","6","","",""
"No transfer dependency","2016","no degree/no degree yet","inadequately","60","0.280379141208814","0.233454443723481","0.327303838694148"
"No transfer dependency","2016","no degree/no degree yet","general elemantary","","","",""
"No transfer dependency","2016","no degree/no degree yet","middle vocational","33","0.449786502786085","0.358864707965123","0.540708297607046"
"No transfer dependency","2016","no degree/no degree yet","vocational + Abi","","","",""
"No transfer dependency","2016","no degree/no degree yet","higher vocational","1","","",""
"No transfer dependency","2016","no degree/no degree yet","higher education","1","","",""
"Very low transfer dependency","2016","lower secondary degree","in school","","","",""
"Very low transfer dependency","2016","lower secondary degree","inadequately","","","",""
"Very low transfer dependency","2016","lower secondary degree","general elemantary","424","0.253312002137989","0.230374362746868","0.27624964152911"
"Very low transfer dependency","2016","lower secondary degree","middle vocational","1232","0.233336750569417","0.220255624399722","0.246417876739111"
"Very low transfer dependency","2016","lower secondary degree","vocational + Abi","2","","",""
"Very low transfer dependency","2016","lower secondary degree","higher vocational","115","0.261133913316823","0.21277985108628","0.309487975547365"
"Very low transfer dependency","2016","lower secondary degree","higher education","23","","",""
"Very low transfer dependency","2016","secondary school degree","in school","","","",""
"Very low transfer dependency","2016","secondary school degree","inadequately","","","",""
