"transab_cat","year","e11103","pgisced97","n","percent","lower_confidence","upper_confidence"
"Complete transfer dependency","2010","Part Time","inadequately","","","",""
"Complete transfer dependency","2010","Part Time","general elemantary","","","",""
"Complete transfer dependency","2010","Part Time","middle vocational","","","",""
"Complete transfer dependency","2010","Part Time","vocational + Abi","","","",""
"Complete transfer dependency","2010","Part Time","higher vocational","","","",""
"Complete transfer dependency","2010","Part Time","higher education","","","",""
"Complete transfer dependency","2010","Not Working","in school","14","","",""
"Complete transfer dependency","2010","Not Working","inadequately","46","0.194187164376263","0.140037158145686","0.248337170606841"
"Complete transfer dependency","2010","Not Working","general elemantary","104","0.0477625755073296","0.0364282644171238","0.0590968865975354"
"Complete transfer dependency","2010","Not Working","middle vocational","184","0.0370594696085312","0.0312939547493582","0.0428249844677042"
"Complete transfer dependency","2010","Not Working","vocational + Abi","18","","",""
"Complete transfer dependency","2010","Not Working","higher vocational","10","","",""
"Complete transfer dependency","2010","Not Working","higher education","24","","",""
"No transfer dependency","2011","Full Time","in school","1","","",""
"No transfer dependency","2011","Full Time","inadequately","12","","",""
"No transfer dependency","2011","Full Time","general elemantary","162","0.385640993532877","0.348562523332697","0.422719463733056"
"No transfer dependency","2011","Full Time","middle vocational","1735","0.531457871926365","0.517382068106457","0.545533675746273"
"No transfer dependency","2011","Full Time","vocational + Abi","281","0.545491962855887","0.510836120523336","0.580147805188438"
"No transfer dependency","2011","Full Time","higher vocational","297","0.508738375156911","0.476040947156713","0.541435803157109"
"No transfer dependency","2011","Full Time","higher education","1106","0.542397332756714","0.524785716837338","0.56000894867609"
"No transfer dependency","2011","Part Time","in school","1","","",""
"No transfer dependency","2011","Part Time","inadequately","10","","",""
"No transfer dependency","2011","Part Time","general elemantary","126","0.293742250040768","0.259253654316336","0.328230845765201"
"No transfer dependency","2011","Part Time","middle vocational","783","0.304881781535476","0.290355245970856","0.319408317100096"
"No transfer dependency","2011","Part Time","vocational + Abi","79","0.239052876038435","0.20776880872907","0.2703369433478"
"No transfer dependency","2011","Part Time","higher vocational","108","0.422678393455536","0.376096177184819","0.469260609726252"
"No transfer dependency","2011","Part Time","higher education","380","0.4113635013493","0.386658090587003","0.436068912111597"
"No transfer dependency","2011","Not Working","in school","4","","",""
"No transfer dependency","2011","Not Working","inadequately","55","0.36301709199149","0.300735776626341","0.425298407356639"
"No transfer dependency","2011","Not Working","general elemantary","789","0.603463715747249","0.580058149069247","0.626869282425251"
"No transfer dependency","2011","Not Working","middle vocational","2888","0.687090394953213","0.674273971664462","0.699906818241963"
"No transfer dependency","2011","Not Working","vocational + Abi","134","0.495916715373451","0.450176598503142","0.54165683224376"
"No transfer dependency","2011","Not Working","higher vocational","355","0.725604948085069","0.687030050017203","0.764179846152935"
"No transfer dependency","2011","Not Working","higher education","1027","0.753671880414722","0.732276869315241","0.775066891514202"
"Very low transfer dependency","2011","Full Time","in school","3","","",""
"Very low transfer dependency","2011","Full Time","inadequately","29","","",""
"Very low transfer dependency","2011","Full Time","general elemantary","372","0.495111910717089","0.457025649117221","0.533198172316957"
"Very low transfer dependency","2011","Full Time","middle vocational","2603","0.424236915847587","0.410296022755547","0.438177808939626"
"Very low transfer dependency","2011","Full Time","vocational + Abi","447","0.423000149720414","0.388615103841821","0.457385195599007"
"Very low transfer dependency","2011","Full Time","higher vocational","555","0.477026476567964","0.444358591713741","0.509694361422187"
"Very low transfer dependency","2011","Full Time","higher education","1852","0.439909165615028","0.422362003129301","0.457456328100754"
"Very low transfer dependency","2011","Part Time","in school","74","0.891186775510888","0.826124093524581","0.956249457497196"
"Very low transfer dependency","2011","Part Time","inadequately","24","","",""
"Very low transfer dependency","2011","Part Time","general elemantary","278","0.42098919628562","0.383604875146631","0.458373517424608"
"Very low transfer dependency","2011","Part Time","middle vocational","2086","0.483654264427111","0.467885241401023","0.499423287453198"
"Very low transfer dependency","2011","Part Time","vocational + Abi","467","0.564966078024343","0.528602071026642","0.601330085022043"
"Very low transfer dependency","2011","Part Time","higher vocational","260","0.485032006849464","0.437903732781222","0.532160280917705"
"Very low transfer dependency","2011","Part Time","higher education","915","0.473126783971775","0.448060068268943","0.498193499674607"
"Very low transfer dependency","2011","Not Working","in school","583","0.809287948113326","0.781823085945188","0.836752810281463"
"Very low transfer dependency","2011","Not Working","inadequately","36","0.178224728630821","0.128657930560477","0.227791526701166"
"Very low transfer dependency","2011","Not Working","general elemantary","357","0.184274081293138","0.165723549209451","0.202824613376824"
"Very low transfer dependency","2011","Not Working","middle vocational","1064","0.168864747142693","0.158509611186991","0.179219883098395"
"Very low transfer dependency","2011","Not Working","vocational + Abi","176","0.270664754515715","0.230018437296792","0.311311071734638"
"Very low transfer dependency","2011","Not Working","higher vocational","101","0.15386028300512","0.12266773619924","0.185052829810999"
"Very low transfer dependency","2011","Not Working","higher education","347","0.160104326213372","0.141895641750927","0.178313010675817"
"Low transfer dependency","2011","Full Time","in school","","","",""
"Low transfer dependency","2011","Full Time","inadequately","26","","",""
"Low transfer dependency","2011","Full Time","general elemantary","80","0.06843209838319","0.0491986886788092","0.0876655080875709"
"Low transfer dependency","2011","Full Time","middle vocational","431","0.03698452675882","0.0316611019293014","0.0423079515883386"
"Low transfer dependency","2011","Full Time","vocational + Abi","59","0.0298350107788895","0.0179937649890504","0.0416762565687285"
"Low transfer dependency","2011","Full Time","higher vocational","41","0.00993750323064658","0.00344996591231603","0.0164250405489771"
"Low transfer dependency","2011","Full Time","higher education","107","0.0162362618927571","0.0117685558706504","0.0207039679148638"
"Low transfer dependency","2011","Part Time","in school","8","","",""
"Low transfer dependency","2011","Part Time","inadequately","16","","",""
"Low transfer dependency","2011","Part Time","general elemantary","107","0.119269257731166","0.0947280164212019","0.14381049904113"
"Low transfer dependency","2011","Part Time","middle vocational","516","0.110436122081202","0.100545784322791","0.120326459839613"
"Low transfer dependency","2011","Part Time","vocational + Abi","106","0.116483383606789","0.0929524946294934","0.140014272584084"
"Low transfer dependency","2011","Part Time","higher vocational","40","0.0478947763152169","0.0277578692279931","0.0680316834024407"
"Low transfer dependency","2011","Part Time","higher education","163","0.082274110674653","0.0684784120767243","0.0960698092725817"
"Low transfer dependency","2011","Not Working","in school","102","0.0804622501402417","0.061446315049511","0.0994781852309724"
"Low transfer dependency","2011","Not Working","inadequately","30","0.110779943830762","0.0701294762953826","0.151430411366142"
"Low transfer dependency","2011","Not Working","general elemantary","163","0.0720393255826665","0.0596684135733821","0.084410237591951"
"Low transfer dependency","2011","Not Working","middle vocational","398","0.0508576595577782","0.0447847849304808","0.0569305341850756"
"Low transfer dependency","2011","Not Working","vocational + Abi","59","0.0825442136967801","0.0573687407643221","0.107719686629238"
"Low transfer dependency","2011","Not Working","higher vocational","37","0.0515265200946046","0.0324150306883391","0.0706380095008701"
"Low transfer dependency","2011","Not Working","higher education","80","0.0264294657215358","0.0184643467530526","0.0343945846900191"
"High transfer dependency","2011","Full Time","in school","","","",""
"High transfer dependency","2011","Full Time","inadequately","7","","",""
"High transfer dependency","2011","Full Time","general elemantary","41","0.0456910666359485","0.0297843978096919","0.0615977354622051"
"High transfer dependency","2011","Full Time","middle vocational","50","0.00701707377622797","0.00466249420224622","0.00937165335020972"
"High transfer dependency","2011","Full Time","vocational + Abi","4","","",""
"High transfer dependency","2011","Full Time","higher vocational","5","","",""
"High transfer dependency","2011","Full Time","higher education","7","","",""
"High transfer dependency","2011","Part Time","in school","4","","",""
"High transfer dependency","2011","Part Time","inadequately","18","","",""
"High transfer dependency","2011","Part Time","general elemantary","100","0.0969054058774616","0.0745052359230099","0.119305575831913"
"High transfer dependency","2011","Part Time","middle vocational","319","0.070917208825237","0.0628174888533583","0.0790169287971157"
"High transfer dependency","2011","Part Time","vocational + Abi","41","0.051564057120824","0.035343098083178","0.06778501615847"
"High transfer dependency","2011","Part Time","higher vocational","15","","",""
"High transfer dependency","2011","Part Time","higher education","47","0.0246391867906792","0.016856107694204","0.0324222658871543"
"High transfer dependency","2011","Not Working","in school","43","0.0557830769007704","0.0397386599066639","0.0718274938948769"
"High transfer dependency","2011","Not Working","inadequately","33","0.10018927968529","0.0613011945819192","0.139077364788661"
"High transfer dependency","2011","Not Working","general elemantary","123","0.0441347498572712","0.0343073011852373","0.0539621985293052"
"High transfer dependency","2011","Not Working","middle vocational","217","0.0327240273227011","0.0278063613117287","0.0376416933336734"
"High transfer dependency","2011","Not Working","vocational + Abi","29","","",""
"High transfer dependency","2011","Not Working","higher vocational","10","","",""
"High transfer dependency","2011","Not Working","higher education","40","0.0270628949114528","0.0190055144115124","0.0351202754113931"
"Very high transfer dependency","2011","Full Time","in school","","","",""
"Very high transfer dependency","2011","Full Time","inadequately","2","","",""
"Very high transfer dependency","2011","Full Time","general elemantary","7","","",""
"Very high transfer dependency","2011","Full Time","middle vocational","9","","",""
"Very high transfer dependency","2011","Full Time","vocational + Abi","2","","",""
"Very high transfer dependency","2011","Full Time","higher vocational","","","",""
"Very high transfer dependency","2011","Full Time","higher education","2","","",""
"Very high transfer dependency","2011","Part Time","in school","1","","",""
"Very high transfer dependency","2011","Part Time","inadequately","19","","",""
"Very high transfer dependency","2011","Part Time","general elemantary","59","0.0690938900649847","0.0498902546422059","0.0882975254877634"
"Very high transfer dependency","2011","Part Time","middle vocational","154","0.0301106231309742","0.0247181504665429","0.0355030957954056"
"Very high transfer dependency","2011","Part Time","vocational + Abi","21","","",""
"Very high transfer dependency","2011","Part Time","higher vocational","9","","",""
"Very high transfer dependency","2011","Part Time","higher education","19","","",""
"Very high transfer dependency","2011","Not Working","in school","37","0.0318564521993891","0.0195790806386736","0.0441338237601046"
"Very high transfer dependency","2011","Not Working","inadequately","33","0.10525384727172","0.0655073136132094","0.14500038093023"
"Very high transfer dependency","2011","Not Working","general elemantary","108","0.0340638905368922","0.0253848156074151","0.0427429654663694"
"Very high transfer dependency","2011","Not Working","middle vocational","253","0.0241626010043217","0.0199182525950871","0.0284069494135563"
"Very high transfer dependency","2011","Not Working","vocational + Abi","26","","",""
"Very high transfer dependency","2011","Not Working","higher vocational","5","","",""
"Very high transfer dependency","2011","Not Working","higher education","35","0.0153348237333478","0.00923316311541073","0.0214364843512849"
"Complete transfer dependency","2011","Full Time","in school","","","",""
"Complete transfer dependency","2011","Full Time","inadequately","","","",""
"Complete transfer dependency","2011","Full Time","general elemantary","","","",""
"Complete transfer dependency","2011","Full Time","middle vocational","","","",""
"Complete transfer dependency","2011","Full Time","vocational + Abi","","","",""
"Complete transfer dependency","2011","Full Time","higher vocational","","","",""
"Complete transfer dependency","2011","Full Time","higher education","","","",""
"Complete transfer dependency","2011","Part Time","in school","","","",""
"Complete transfer dependency","2011","Part Time","inadequately","","","",""
"Complete transfer dependency","2011","Part Time","general elemantary","","","",""
"Complete transfer dependency","2011","Part Time","middle vocational","","","",""
"Complete transfer dependency","2011","Part Time","vocational + Abi","","","",""
"Complete transfer dependency","2011","Part Time","higher vocational","","","",""
"Complete transfer dependency","2011","Part Time","higher education","","","",""
"Complete transfer dependency","2011","Not Working","in school","17","","",""
"Complete transfer dependency","2011","Not Working","inadequately","42","0.142535108589917","0.0972558352147421","0.187814381965091"
"Complete transfer dependency","2011","Not Working","general elemantary","138","0.0620242369827834","0.0504836304019641","0.0735648435636027"
"Complete transfer dependency","2011","Not Working","middle vocational","208","0.0363005700192929","0.0311307195737212","0.0414704204648646"
"Complete transfer dependency","2011","Not Working","vocational + Abi","35","0.0826966934752713","0.0575000726595537","0.107893314290989"
"Complete transfer dependency","2011","Not Working","higher vocational","6","","",""
"Complete transfer dependency","2011","Not Working","higher education","29","","",""
"No transfer dependency","2012","Full Time","in school","","","",""
"No transfer dependency","2012","Full Time","inadequately","14","","",""
"No transfer dependency","2012","Full Time","general elemantary","160","0.366874999617","0.330326996747712","0.403423002486288"
"No transfer dependency","2012","Full Time","middle vocational","1764","0.543674167310489","0.529521354954734","0.557826979666244"
"No transfer dependency","2012","Full Time","vocational + Abi","285","0.528965418143136","0.494862761691687","0.563068074594585"
"No transfer dependency","2012","Full Time","higher vocational","326","0.558788506169294","0.52685935485515","0.590717657483437"
"No transfer dependency","2012","Full Time","higher education","1139","0.555487161976583","0.537649157427442","0.573325166525724"
"No transfer dependency","2012","Part Time","in school","1","","",""
"No transfer dependency","2012","Part Time","inadequately","14","","",""
"No transfer dependency","2012","Part Time","general elemantary","141","0.306061432378236","0.271473809140524","0.340649055615949"
"No transfer dependency","2012","Part Time","middle vocational","798","0.318591679335803","0.303671118928545","0.333512239743061"
"No transfer dependency","2012","Part Time","vocational + Abi","86","0.257802582157194","0.225649941880337","0.28995522243405"
"No transfer dependency","2012","Part Time","higher vocational","103","0.409833936537582","0.358674589887836","0.460993283187328"
"No transfer dependency","2012","Part Time","higher education","414","0.390516033204033","0.366298739395388","0.414733327012678"
"No transfer dependency","2012","Not Working","in school","7","","",""
"No transfer dependency","2012","Not Working","inadequately","49","0.371039772541263","0.305230855723182","0.436848689359345"
"No transfer dependency","2012","Not Working","general elemantary","770","0.6047091265873","0.580730335263121","0.628687917911478"
"No transfer dependency","2012","Not Working","middle vocational","2918","0.687665493144273","0.674689259667953","0.700641726620593"
"No transfer dependency","2012","Not Working","vocational + Abi","132","0.510268819035492","0.461822048695736","0.558715589375249"
"No transfer dependency","2012","Not Working","higher vocational","360","0.714618290486919","0.675877991252039","0.753358589721799"
"No transfer dependency","2012","Not Working","higher education","1074","0.752488318284965","0.731024346202584","0.773952290367347"
"Very low transfer dependency","2012","Full Time","in school","","","",""
"Very low transfer dependency","2012","Full Time","inadequately","38","0.325894025741306","0.221204070043092","0.430583981439519"
"Very low transfer dependency","2012","Full Time","general elemantary","391","0.533931755686313","0.496102526507594","0.571760984865032"
"Very low transfer dependency","2012","Full Time","middle vocational","2608","0.41691277389224","0.402903189984169","0.430922357800311"
"Very low transfer dependency","2012","Full Time","vocational + Abi","487","0.446426105545098","0.412462736395594","0.480389474694602"
"Very low transfer dependency","2012","Full Time","higher vocational","558","0.425718793859444","0.39392341915413","0.457514168564757"
"Very low transfer dependency","2012","Full Time","higher education","1754","0.428019234302999","0.410257332763975","0.445781135842023"
"Very low transfer dependency","2012","Part Time","in school","83","0.928002306370511","0.875748493669257","0.980256119071764"
"Very low transfer dependency","2012","Part Time","inadequately","21","","",""
"Very low transfer dependency","2012","Part Time","general elemantary","287","0.448715014363022","0.411387481475738","0.486042547250307"
"Very low transfer dependency","2012","Part Time","middle vocational","2057","0.481404501254443","0.465403997748271","0.497405004760616"
"Very low transfer dependency","2012","Part Time","vocational + Abi","501","0.600544768483997","0.564543314462203","0.636546222505791"
"Very low transfer dependency","2012","Part Time","higher vocational","210","0.524963153836286","0.473015974126038","0.576910333546533"
"Very low transfer dependency","2012","Part Time","higher education","930","0.480220835096354","0.455420647483757","0.505021022708951"
"Very low transfer dependency","2012","Not Working","in school","611","0.810014038356818","0.78279619728069","0.837231879432946"
"Very low transfer dependency","2012","Not Working","inadequately","30","0.145041795512788","0.097070445107399","0.193013145918177"
"Very low transfer dependency","2012","Not Working","general elemantary","336","0.181514714874797","0.162610572048899","0.200418857700696"
"Very low transfer dependency","2012","Not Working","middle vocational","1041","0.170361995507129","0.159835574655217","0.180888416359041"
"Very low transfer dependency","2012","Not Working","vocational + Abi","163","0.319156534626782","0.273980100906672","0.364332968346893"
"Very low transfer dependency","2012","Not Working","higher vocational","105","0.187722016788647","0.154223715362519","0.221220318214776"
"Very low transfer dependency","2012","Not Working","higher education","322","0.159036304327643","0.14084771050831","0.177224898146977"
"Low transfer dependency","2012","Full Time","in school","","","",""
"Low transfer dependency","2012","Full Time","inadequately","19","","",""
"Low transfer dependency","2012","Full Time","general elemantary","85","0.0645178563236523","0.0458876538265967","0.083148058820708"
"Low transfer dependency","2012","Full Time","middle vocational","313","0.0334462753202088","0.0283374300240884","0.0385551206163293"
"Low transfer dependency","2012","Full Time","vocational + Abi","39","0.0189724154367149","0.00965168182723112","0.0282931490461986"
"Low transfer dependency","2012","Full Time","higher vocational","40","0.0134696046302876","0.00605696489353626","0.0208822443670389"
"Low transfer dependency","2012","Full Time","higher education","82","0.0157279384380869","0.0112615079204717","0.0201943689557022"
"Low transfer dependency","2012","Part Time","in school","5","","",""
"Low transfer dependency","2012","Part Time","inadequately","20","","",""
"Low transfer dependency","2012","Part Time","general elemantary","92","0.10135025565302","0.0787004982098887","0.124000013096151"
"Low transfer dependency","2012","Part Time","middle vocational","464","0.106542463747393","0.0966623366712026","0.116422590823584"
"Low transfer dependency","2012","Part Time","vocational + Abi","71","0.0820911436002631","0.0619139285097647","0.102268358690761"
"Low transfer dependency","2012","Part Time","higher vocational","25","","",""
"Low transfer dependency","2012","Part Time","higher education","156","0.0880152466396563","0.0739516054527089","0.102078887826604"
"Low transfer dependency","2012","Not Working","in school","89","0.0970126040481365","0.0764772795159571","0.117547928580316"
"Low transfer dependency","2012","Not Working","inadequately","31","0.0975672333382311","0.0571448104468093","0.137989656229653"
"Low transfer dependency","2012","Not Working","general elemantary","148","0.0604507411174038","0.0487623099157957","0.0721391723190119"
"Low transfer dependency","2012","Not Working","middle vocational","354","0.0517452087884201","0.0455429819537885","0.0579474356230518"
"Low transfer dependency","2012","Not Working","vocational + Abi","43","0.0521301954219647","0.0305872313186182","0.0736731595253112"
"Low transfer dependency","2012","Not Working","higher vocational","30","0.0326457245877215","0.0174010284090343","0.0478904207664088"
"Low transfer dependency","2012","Not Working","higher education","66","0.0332331844505702","0.0243184336102009","0.0421479352909395"
"High transfer dependency","2012","Full Time","in school","","","",""
"High transfer dependency","2012","Full Time","inadequately","4","","",""
"High transfer dependency","2012","Full Time","general elemantary","30","0.0340553616536908","0.0203013709579463","0.0478093523494354"
"High transfer dependency","2012","Full Time","middle vocational","62","0.00522554187415214","0.00317691035063347","0.00727417339767082"
"High transfer dependency","2012","Full Time","vocational + Abi","10","","",""
"High transfer dependency","2012","Full Time","higher vocational","5","","",""
"High transfer dependency","2012","Full Time","higher education","3","","",""
"High transfer dependency","2012","Part Time","in school","4","","",""
"High transfer dependency","2012","Part Time","inadequately","19","","",""
"High transfer dependency","2012","Part Time","general elemantary","105","0.0938232609685891","0.0719397187918327","0.115706803145346"
"High transfer dependency","2012","Part Time","middle vocational","273","0.0568387372646821","0.04942427955125","0.0642531949781142"
"High transfer dependency","2012","Part Time","vocational + Abi","31","0.036926391012782","0.0230648516121444","0.0507879304134196"
"High transfer dependency","2012","Part Time","higher vocational","14","","",""
"High transfer dependency","2012","Part Time","higher education","39","0.0289517435962097","0.0206286878825373","0.0372747993098822"
"High transfer dependency","2012","Not Working","in school","50","0.0441250449461002","0.0298758684084055","0.058374221483795"
"High transfer dependency","2012","Not Working","inadequately","32","0.127780630294638","0.0823019038191803","0.173259356770096"
"High transfer dependency","2012","Not Working","general elemantary","107","0.0511349377873527","0.0403316305593523","0.061938245015353"
"High transfer dependency","2012","Not Working","middle vocational","209","0.0348988074429717","0.0297602434375613","0.0400373714483822"
"High transfer dependency","2012","Not Working","vocational + Abi","25","","",""
"High transfer dependency","2012","Not Working","higher vocational","13","","",""
"High transfer dependency","2012","Not Working","higher education","35","0.0263884983876691","0.0184165853975561","0.0343604113777822"
"Very high transfer dependency","2012","Full Time","in school","","","",""
"Very high transfer dependency","2012","Full Time","inadequately","2","","",""
"Very high transfer dependency","2012","Full Time","general elemantary","2","","",""
"Very high transfer dependency","2012","Full Time","middle vocational","11","","",""
"Very high transfer dependency","2012","Full Time","vocational + Abi","2","","",""
"Very high transfer dependency","2012","Full Time","higher vocational","","","",""
"Very high transfer dependency","2012","Full Time","higher education","3","","",""
"Very high transfer dependency","2012","Part Time","in school","1","","",""
"Very high transfer dependency","2012","Part Time","inadequately","18","","",""
"Very high transfer dependency","2012","Part Time","general elemantary","57","0.0500500366371321","0.0336853207902833","0.0664147524839809"
"Very high transfer dependency","2012","Part Time","middle vocational","154","0.0366226183976781","0.0306075977403323","0.0426376390550239"
"Very high transfer dependency","2012","Part Time","vocational + Abi","22","","",""
"Very high transfer dependency","2012","Part Time","higher vocational","3","","",""
"Very high transfer dependency","2012","Part Time","higher education","20","","",""
"Very high transfer dependency","2012","Not Working","in school","20","","",""
"Very high transfer dependency","2012","Not Working","inadequately","24","","",""
"Very high transfer dependency","2012","Not Working","general elemantary","104","0.0337842071024331","0.0249230677953596","0.0426453464095067"
"Very high transfer dependency","2012","Not Working","middle vocational","197","0.022577379191041","0.0184180048584603","0.0267367535236216"
"Very high transfer dependency","2012","Not Working","vocational + Abi","23","","",""
"Very high transfer dependency","2012","Not Working","higher vocational","8","","",""
"Very high transfer dependency","2012","Not Working","higher education","27","","",""
"Complete transfer dependency","2012","Full Time","in school","","","",""
"Complete transfer dependency","2012","Full Time","inadequately","","","",""
"Complete transfer dependency","2012","Full Time","general elemantary","","","",""
"Complete transfer dependency","2012","Full Time","middle vocational","","","",""
"Complete transfer dependency","2012","Full Time","vocational + Abi","","","",""
"Complete transfer dependency","2012","Full Time","higher vocational","","","",""
"Complete transfer dependency","2012","Full Time","higher education","","","",""
"Complete transfer dependency","2012","Part Time","in school","","","",""
"Complete transfer dependency","2012","Part Time","inadequately","","","",""
"Complete transfer dependency","2012","Part Time","general elemantary","","","",""
"Complete transfer dependency","2012","Part Time","middle vocational","","","",""
"Complete transfer dependency","2012","Part Time","vocational + Abi","","","",""
"Complete transfer dependency","2012","Part Time","higher vocational","","","",""
"Complete transfer dependency","2012","Part Time","higher education","","","",""
"Complete transfer dependency","2012","Not Working","in school","21","","",""
"Complete transfer dependency","2012","Not Working","inadequately","41","0.190791818882724","0.137264816235343","0.244318821530105"
"Complete transfer dependency","2012","Not Working","general elemantary","132","0.0684062725307136","0.0560252397359409","0.0807873053254864"
"Complete transfer dependency","2012","Not Working","middle vocational","181","0.0327511159261648","0.0277676416504761","0.0377345902018534"
"Complete transfer dependency","2012","Not Working","vocational + Abi","23","","",""
"Complete transfer dependency","2012","Not Working","higher vocational","6","","",""
"Complete transfer dependency","2012","Not Working","higher education","29","","",""
"No transfer dependency","2013","Full Time","in school","","","",""
"No transfer dependency","2013","Full Time","inadequately","12","","",""
"No transfer dependency","2013","Full Time","general elemantary","138","0.402764055092343","0.363388808869993","0.442139301314693"
"No transfer dependency","2013","Full Time","middle vocational","1648","0.564117632109086","0.549435761501003","0.578799502717168"
"No transfer dependency","2013","Full Time","vocational + Abi","275","0.590244856346317","0.555372626035202","0.625117086657433"
"No transfer dependency","2013","Full Time","higher vocational","272","0.497360343140688","0.463528079010308","0.531192607271069"
"No transfer dependency","2013","Full Time","higher education","1119","0.592990881531499","0.574941732940776","0.611040030122222"
"No transfer dependency","2013","Part Time","in school","","","",""
"No transfer dependency","2013","Part Time","inadequately","9","","",""
"No transfer dependency","2013","Part Time","general elemantary","115","0.319956892516624","0.283958576065451","0.355955208967796"
"No transfer dependency","2013","Part Time","middle vocational","812","0.357262425919492","0.341578547591363","0.372946304247622"
"No transfer dependency","2013","Part Time","vocational + Abi","77","0.239215234907381","0.206594726355678","0.271835743459084"
"No transfer dependency","2013","Part Time","higher vocational","104","0.434381596667794","0.382964037394657","0.485799155940931"
"No transfer dependency","2013","Part Time","higher education","399","0.398753057874002","0.374023630583054","0.423482485164949"
"No transfer dependency","2013","Not Working","in school","13","","",""
"No transfer dependency","2013","Not Working","inadequately","76","0.272032157695922","0.231671719631534","0.31239259576031"
"No transfer dependency","2013","Not Working","general elemantary","838","0.534116974140044","0.514586436830513","0.553647511449575"
"No transfer dependency","2013","Not Working","middle vocational","3099","0.660592442742711","0.64864901211806","0.672535873367362"
"No transfer dependency","2013","Not Working","vocational + Abi","295","0.487603692371157","0.455357107323841","0.519850277418474"
"No transfer dependency","2013","Not Working","higher vocational","353","0.718298960353496","0.679857306591908","0.756740614115083"
"No transfer dependency","2013","Not Working","higher education","1376","0.703575989471462","0.685529500021605","0.72162247892132"
"Very low transfer dependency","2013","Full Time","in school","3","","",""
"Very low transfer dependency","2013","Full Time","inadequately","37","0.410557555183367","0.293634175099881","0.527480935266853"
"Very low transfer dependency","2013","Full Time","general elemantary","358","0.501649807162143","0.461508399202735","0.541791215121551"
"Very low transfer dependency","2013","Full Time","middle vocational","2388","0.397092639312991","0.382605484007985","0.411579794617997"
"Very low transfer dependency","2013","Full Time","vocational + Abi","446","0.378658378797078","0.344263766335679","0.413052991258477"
"Very low transfer dependency","2013","Full Time","higher vocational","538","0.478376474855659","0.444575392857926","0.512177556853392"
"Very low transfer dependency","2013","Full Time","higher education","1656","0.393086348935749","0.375141571464486","0.411031126407011"
"Very low transfer dependency","2013","Part Time","in school","84","0.887696323686645","0.825184200387738","0.950208446985552"
"Very low transfer dependency","2013","Part Time","inadequately","19","","",""
"Very low transfer dependency","2013","Part Time","general elemantary","299","0.448444057462822","0.410062980705947","0.486825134219698"
"Very low transfer dependency","2013","Part Time","middle vocational","1987","0.466580943286945","0.450252653090221","0.482909233483668"
"Very low transfer dependency","2013","Part Time","vocational + Abi","463","0.616917922835722","0.579745144937074","0.654090700734371"
"Very low transfer dependency","2013","Part Time","higher vocational","217","0.486506121548955","0.434658865974565","0.538353377123345"
"Very low transfer dependency","2013","Part Time","higher education","943","0.499355862860298","0.47410331231651","0.524608413404086"
"Very low transfer dependency","2013","Not Working","in school","677","0.793025845448557","0.767263344676003","0.818788346221112"
"Very low transfer dependency","2013","Not Working","inadequately","116","0.203615015419543","0.167092886679532","0.240137144159554"
"Very low transfer dependency","2013","Not Working","general elemantary","810","0.22103066925831","0.204784760618754","0.237276577897867"
"Very low transfer dependency","2013","Not Working","middle vocational","1709","0.19229725544098","0.182356626593207","0.202237884288753"
"Very low transfer dependency","2013","Not Working","vocational + Abi","387","0.302785447799322","0.27314409903428","0.332426796564365"
"Very low transfer dependency","2013","Not Working","higher vocational","118","0.194454426863611","0.160631655186066","0.228277198541157"
"Very low transfer dependency","2013","Not Working","higher education","801","0.206677837167069","0.1906766470554","0.222679027278738"
"Low transfer dependency","2013","Full Time","in school","1","","",""
"Low transfer dependency","2013","Full Time","inadequately","13","","",""
"Low transfer dependency","2013","Full Time","general elemantary","65","0.053049257040519","0.0350552324898818","0.0710432815911561"
"Low transfer dependency","2013","Full Time","middle vocational","285","0.0334837676836722","0.0281573693669638","0.0388101660003806"
"Low transfer dependency","2013","Full Time","vocational + Abi","37","0.0245739339999734","0.0135956127776456","0.0355522552223012"
"Low transfer dependency","2013","Full Time","higher vocational","27","","",""
"Low transfer dependency","2013","Full Time","higher education","60","0.0117987213220795","0.00783164258153427","0.0157658000626247"
"Low transfer dependency","2013","Part Time","in school","8","","",""
"Low transfer dependency","2013","Part Time","inadequately","19","","",""
"Low transfer dependency","2013","Part Time","general elemantary","87","0.0918185627625566","0.0695331958214291","0.114103929703684"
"Low transfer dependency","2013","Part Time","middle vocational","398","0.094479784374242","0.0849064887473884","0.104053080001096"
"Low transfer dependency","2013","Part Time","vocational + Abi","73","0.0958380670658273","0.0733289977576833","0.118347136373971"
"Low transfer dependency","2013","Part Time","higher vocational","27","","",""
"Low transfer dependency","2013","Part Time","higher education","105","0.061327999304179","0.0492102507820739","0.073445747826284"
"Low transfer dependency","2013","Not Working","in school","93","0.0646756531501123","0.0490356145819088","0.0803156917183157"
"Low transfer dependency","2013","Not Working","inadequately","75","0.182324897608089","0.147305955127177","0.217343840089001"
"Low transfer dependency","2013","Not Working","general elemantary","311","0.0944056361757293","0.0829578008192729","0.105853471532186"
"Low transfer dependency","2013","Not Working","middle vocational","468","0.0517216406832986","0.0461355805963104","0.0573077007702869"
"Low transfer dependency","2013","Not Working","vocational + Abi","112","0.0935868359338463","0.0747972277082615","0.112376444159431"
"Low transfer dependency","2013","Not Working","higher vocational","27","","",""
