"transab_cat","year","age_gr","education","n","percent","lower_confidence","upper_confidence"
"No transfer dependency","2011","16-34 y.","Other degree","28","","",""
"No transfer dependency","2011","16-34 y.","no degree/no degree yet","10","","",""
"No transfer dependency","2011","35-65 y.","lower secondary degree","1443","0.491753371084893","0.47631262780148","0.507194114368307"
"No transfer dependency","2011","35-65 y.","secondary school degree","1607","0.427933322382557","0.415023970342055","0.440842674423059"
"No transfer dependency","2011","35-65 y.","college entrance qualification","1187","0.437423545636642","0.423469654579804","0.45137743669348"
"No transfer dependency","2011","35-65 y.","Other degree","259","0.321107900476435","0.294811161697395","0.347404639255476"
"No transfer dependency","2011","35-65 y.","no degree/no degree yet","45","0.334830955006156","0.272327381270539","0.397334528741774"
"No transfer dependency","2011","66 and older","lower secondary degree","2564","0.869530609585454","0.857330624243768","0.88173059492714"
"No transfer dependency","2011","66 and older","secondary school degree","868","0.895978563199661","0.876646617344547","0.915310509054776"
"No transfer dependency","2011","66 and older","college entrance qualification","835","0.882208002203862","0.861467584764208","0.902948419643516"
"No transfer dependency","2011","66 and older","Other degree","213","0.778038626570622","0.727719079151724","0.828358173989519"
"No transfer dependency","2011","66 and older","no degree/no degree yet","58","0.729981529425031","0.632080509203902","0.82788254964616"
"Very low transfer dependency","2011","16-34 y.","lower secondary degree","480","0.397329764284669","0.369047472903314","0.425612055666025"
"Very low transfer dependency","2011","16-34 y.","secondary school degree","1061","0.476328026998746","0.454434061595326","0.498221992402166"
"Very low transfer dependency","2011","16-34 y.","college entrance qualification","1060","0.434278099903772","0.413017852990916","0.455538346816628"
"Very low transfer dependency","2011","16-34 y.","Other degree","149","0.417976044134076","0.366812560304901","0.46913952796325"
"Very low transfer dependency","2011","16-34 y.","no degree/no degree yet","687","0.75151646154772","0.724692768399764","0.778340154695676"
"Very low transfer dependency","2011","35-65 y.","lower secondary degree","1726","0.359922778620952","0.345098344353291","0.374747212888613"
"Very low transfer dependency","2011","35-65 y.","secondary school degree","3099","0.461615326136223","0.448608254869131","0.474622397403315"
"Very low transfer dependency","2011","35-65 y.","college entrance qualification","3216","0.506516817292774","0.492453538477256","0.520580096108291"
"Very low transfer dependency","2011","35-65 y.","Other degree","549","0.437918453588953","0.409975500199561","0.465861406978346"
"Very low transfer dependency","2011","35-65 y.","no degree/no degree yet","59","0.218631378195702","0.163890688710386","0.273372067681019"
"Very low transfer dependency","2011","66 and older","lower secondary degree","270","0.097153660620906","0.0864261473607893","0.107881173881023"
"Very low transfer dependency","2011","66 and older","secondary school degree","62","0.0672897067849981","0.0514256944381578","0.0831537191318385"
"Very low transfer dependency","2011","66 and older","college entrance qualification","83","0.0968021596148857","0.0777778865342333","0.115826432695538"
"Very low transfer dependency","2011","66 and older","Other degree","23","","",""
"Very low transfer dependency","2011","66 and older","no degree/no degree yet","10","","",""
"Low transfer dependency","2011","16-34 y.","lower secondary degree","232","0.133530866327493","0.113871634122775","0.15319009853221"
"Low transfer dependency","2011","16-34 y.","secondary school degree","302","0.0863803900619908","0.0740654591221871","0.0986953210017945"
"Low transfer dependency","2011","16-34 y.","college entrance qualification","228","0.0673427172987865","0.0565931940106973","0.0780922405868758"
"Low transfer dependency","2011","16-34 y.","Other degree","76","0.162882011466956","0.124578033216791","0.201185989717121"
"Low transfer dependency","2011","16-34 y.","no degree/no degree yet","132","0.0870337209957256","0.0695363960975993","0.104531045893852"
"Low transfer dependency","2011","35-65 y.","lower secondary degree","406","0.0640178202967751","0.0564574771455005","0.0715781634480496"
"Low transfer dependency","2011","35-65 y.","secondary school degree","512","0.0528529632916177","0.0470153349841669","0.0586905915990685"
"Low transfer dependency","2011","35-65 y.","college entrance qualification","316","0.0325128953507623","0.0275240057956611","0.0375017849058635"
"Low transfer dependency","2011","35-65 y.","Other degree","179","0.0940713646760166","0.0776294747913979","0.110513254560635"
"Low transfer dependency","2011","35-65 y.","no degree/no degree yet","42","0.137656967337212","0.0920254235605092","0.183288511113915"
"Low transfer dependency","2011","66 and older","lower secondary degree","67","0.0216777049890032","0.0164028541766921","0.0269525558013142"
"Low transfer dependency","2011","66 and older","secondary school degree","19","","",""
"Low transfer dependency","2011","66 and older","college entrance qualification","8","","",""
"Low transfer dependency","2011","66 and older","Other degree","16","","",""
"Low transfer dependency","2011","66 and older","no degree/no degree yet","4","","",""
"High transfer dependency","2011","16-34 y.","lower secondary degree","128","0.0807288752455578","0.0649841375033738","0.0964736129877418"
"High transfer dependency","2011","16-34 y.","secondary school degree","146","0.0435831257312164","0.0346330956301351","0.0525331558322976"
"High transfer dependency","2011","16-34 y.","college entrance qualification","98","0.0443470505884535","0.035516956793827","0.0531771443830801"
"High transfer dependency","2011","16-34 y.","Other degree","36","0.0608854853019382","0.0360810042447259","0.0856899663591505"
"High transfer dependency","2011","16-34 y.","no degree/no degree yet","72","0.0663750258954953","0.0509228695455738","0.0818271822454167"
"High transfer dependency","2011","35-65 y.","lower secondary degree","206","0.0375174593503109","0.0316483741160008","0.043386544584621"
"High transfer dependency","2011","35-65 y.","secondary school degree","220","0.0271409031395095","0.0229012513802699","0.0313805548987492"
"High transfer dependency","2011","35-65 y.","college entrance qualification","76","0.0118480752947863","0.00880446364965931","0.0148916869399133"
"High transfer dependency","2011","35-65 y.","Other degree","93","0.0720212526190013","0.0574607834277677","0.0865817218102349"
"High transfer dependency","2011","35-65 y.","no degree/no degree yet","23","","",""
"High transfer dependency","2011","66 and older","lower secondary degree","25","","",""
"High transfer dependency","2011","66 and older","secondary school degree","7","","",""
"High transfer dependency","2011","66 and older","college entrance qualification","2","","",""
"High transfer dependency","2011","66 and older","Other degree","5","","",""
"High transfer dependency","2011","66 and older","no degree/no degree yet","5","","",""
"Very high transfer dependency","2011","16-34 y.","lower secondary degree","106","0.0512755671960178","0.0385280839448364","0.0640230504471993"
"Very high transfer dependency","2011","16-34 y.","secondary school degree","106","0.0251859142085697","0.0183171050248369","0.0320547233923025"
"Very high transfer dependency","2011","16-34 y.","college entrance qualification","60","0.0190247662038464","0.0131651181810614","0.0248844142266314"
"Very high transfer dependency","2011","16-34 y.","Other degree","38","0.0648155712308847","0.0392766650369845","0.0903544774247848"
"Very high transfer dependency","2011","16-34 y.","no degree/no degree yet","63","0.0454051659797389","0.032482185582678","0.0583281463767997"
"Very high transfer dependency","2011","35-65 y.","lower secondary degree","134","0.0180960344486562","0.0139790095796322","0.0222130593176802"
"Very high transfer dependency","2011","35-65 y.","secondary school degree","145","0.0176610658940158","0.0142244404597238","0.0210976913283077"
"Very high transfer dependency","2011","35-65 y.","college entrance qualification","38","0.0048933604567141","0.00293048886350574","0.00685623204992245"
"Very high transfer dependency","2011","35-65 y.","Other degree","77","0.046402069200583","0.0345545521288612","0.0582495862723047"
"Very high transfer dependency","2011","35-65 y.","no degree/no degree yet","20","","",""
"Very high transfer dependency","2011","66 and older","lower secondary degree","2","","",""
"Very high transfer dependency","2011","66 and older","secondary school degree","2","","",""
"Very high transfer dependency","2011","66 and older","college entrance qualification","","","",""
"Very high transfer dependency","2011","66 and older","Other degree","3","","",""
"Very high transfer dependency","2011","66 and older","no degree/no degree yet","1","","",""
"Complete transfer dependency","2011","16-34 y.","lower secondary degree","70","0.0594677105355393","0.0457990286809827","0.073136392390096"
"Complete transfer dependency","2011","16-34 y.","secondary school degree","32","0.0159742540190959","0.0104781465298458","0.0214703615083459"
"Complete transfer dependency","2011","16-34 y.","college entrance qualification","26","","",""
"Complete transfer dependency","2011","16-34 y.","Other degree","30","0.0668490149525941","0.0409408025741214","0.0927572273310667"
"Complete transfer dependency","2011","16-34 y.","no degree/no degree yet","33","0.0236790749754977","0.0142410922762139","0.0331170576747815"
"Complete transfer dependency","2011","35-65 y.","lower secondary degree","112","0.0286925361984122","0.0235364507226602","0.0338486216741642"
"Complete transfer dependency","2011","35-65 y.","secondary school degree","60","0.0127964191560773","0.00986390136543859","0.015728936946716"
"Complete transfer dependency","2011","35-65 y.","college entrance qualification","22","","",""
"Complete transfer dependency","2011","35-65 y.","Other degree","54","0.0284789594390105","0.0191105862327051","0.037847332645316"
"Complete transfer dependency","2011","35-65 y.","no degree/no degree yet","30","0.120287155599259","0.0772041366655778","0.163370174532941"
"Complete transfer dependency","2011","66 and older","lower secondary degree","","","",""
"Complete transfer dependency","2011","66 and older","secondary school degree","","","",""
"Complete transfer dependency","2011","66 and older","college entrance qualification","","","",""
"Complete transfer dependency","2011","66 and older","Other degree","2","","",""
"Complete transfer dependency","2011","66 and older","no degree/no degree yet","1","","",""
"No transfer dependency","2012","16-34 y.","lower secondary degree","143","0.252137072690391","0.226130524585132","0.278143620795651"
"No transfer dependency","2012","16-34 y.","secondary school degree","366","0.365685636164907","0.343570983196129","0.387800289133685"
"No transfer dependency","2012","16-34 y.","college entrance qualification","624","0.45185436117581","0.42983852616376","0.47387019618786"
"No transfer dependency","2012","16-34 y.","Other degree","27","","",""
"No transfer dependency","2012","16-34 y.","no degree/no degree yet","13","","",""
"No transfer dependency","2012","35-65 y.","lower secondary degree","1429","0.491229298873715","0.475611359817167","0.506847237930262"
"No transfer dependency","2012","35-65 y.","secondary school degree","1678","0.445320042525388","0.432291388703528","0.458348696347247"
"No transfer dependency","2012","35-65 y.","college entrance qualification","1262","0.446911315296763","0.432903244045614","0.460919386547912"
"No transfer dependency","2012","35-65 y.","Other degree","258","0.328701092964427","0.30236380621468","0.355038379714173"
"No transfer dependency","2012","35-65 y.","no degree/no degree yet","42","0.324783228115093","0.261893937350384","0.387672518879802"
"No transfer dependency","2012","66 and older","lower secondary degree","2539","0.874154772515331","0.86204562292333","0.886263922107332"
"No transfer dependency","2012","66 and older","secondary school degree","908","0.900654704710324","0.882170451288254","0.919138958132393"
"No transfer dependency","2012","66 and older","college entrance qualification","865","0.892177159930751","0.872485488770672","0.91186883109083"
"No transfer dependency","2012","66 and older","Other degree","227","0.794901459104787","0.747437536680508","0.842365381529066"
"No transfer dependency","2012","66 and older","no degree/no degree yet","63","0.751310733464969","0.656590793322116","0.846030673607823"
"Very low transfer dependency","2012","16-34 y.","lower secondary degree","501","0.473418027259587","0.443515441480147","0.503320613039027"
"Very low transfer dependency","2012","16-34 y.","secondary school degree","995","0.467974949947712","0.445063569939975","0.490886329955449"
"Very low transfer dependency","2012","16-34 y.","college entrance qualification","973","0.409710874818782","0.387955875295488","0.431465874342075"
"Very low transfer dependency","2012","16-34 y.","Other degree","157","0.500534226887659","0.445230675187423","0.555837778587895"
"Very low transfer dependency","2012","16-34 y.","no degree/no degree yet","727","0.757768446535821","0.731463064416879","0.784073828654763"
"Very low transfer dependency","2012","35-65 y.","lower secondary degree","1724","0.361257708442878","0.346250775444782","0.376264641440974"
"Very low transfer dependency","2012","35-65 y.","secondary school degree","3022","0.447036677427666","0.434003151255609","0.460070203599723"
"Very low transfer dependency","2012","35-65 y.","college entrance qualification","3203","0.49957962309755","0.485491921925699","0.513667324269402"
"Very low transfer dependency","2012","35-65 y.","Other degree","605","0.453892998385091","0.425978610938061","0.48180738583212"
"Very low transfer dependency","2012","35-65 y.","no degree/no degree yet","66","0.231463580015024","0.174822457867642","0.288104702162406"
"Very low transfer dependency","2012","66 and older","lower secondary degree","259","0.0987590390806027","0.087866979919799","0.109651098241406"
"Very low transfer dependency","2012","66 and older","secondary school degree","71","0.0686623919855682","0.0530358769097066","0.0842889070614298"
"Very low transfer dependency","2012","66 and older","college entrance qualification","75","0.0906174101765789","0.072391854372592","0.108842965980566"
"Very low transfer dependency","2012","66 and older","Other degree","26","","",""
"Very low transfer dependency","2012","66 and older","no degree/no degree yet","9","","",""
"Low transfer dependency","2012","16-34 y.","lower secondary degree","164","0.102876783194539","0.0846823683943282","0.12107119799475"
"Low transfer dependency","2012","16-34 y.","secondary school degree","225","0.0816975684510566","0.0691207342039655","0.0942744026981478"
"Low transfer dependency","2012","16-34 y.","college entrance qualification","217","0.0796921551711967","0.0677120042490537","0.0916723060933396"
"Low transfer dependency","2012","16-34 y.","Other degree","48","0.087114012378923","0.0559225636865859","0.11830546107126"
"Low transfer dependency","2012","16-34 y.","no degree/no degree yet","120","0.0952905193786293","0.0772628154597413","0.113318223297517"
"Low transfer dependency","2012","35-65 y.","lower secondary degree","350","0.0611856901265913","0.0536982161159262","0.0686731641372563"
"Low transfer dependency","2012","35-65 y.","secondary school degree","476","0.0519574486878236","0.0461393643695229","0.0577755330061243"
"Low transfer dependency","2012","35-65 y.","college entrance qualification","255","0.0355728229153282","0.0303541008853318","0.0407915449453246"
"Low transfer dependency","2012","35-65 y.","Other degree","157","0.0920628351917124","0.0758528522605427","0.108272818122882"
"Low transfer dependency","2012","35-65 y.","no degree/no degree yet","34","0.150519372062187","0.102498368935872","0.198540375188502"
"Low transfer dependency","2012","66 and older","lower secondary degree","66","0.0185648783890431","0.013636796056301","0.0234929607217852"
"Low transfer dependency","2012","66 and older","secondary school degree","14","","",""
"Low transfer dependency","2012","66 and older","college entrance qualification","11","","",""
"Low transfer dependency","2012","66 and older","Other degree","11","","",""
"Low transfer dependency","2012","66 and older","no degree/no degree yet","1","","",""
"High transfer dependency","2012","16-34 y.","lower secondary degree","121","0.0775842914023934","0.0615627757008308","0.093605807103956"
"High transfer dependency","2012","16-34 y.","secondary school degree","126","0.0426098577550695","0.0333357225593307","0.0518839929508084"
"High transfer dependency","2012","16-34 y.","college entrance qualification","80","0.0355500424173601","0.0273588363437589","0.0437412484909612"
"High transfer dependency","2012","16-34 y.","Other degree","33","0.0848033256772877","0.053989407454992","0.115617243899583"
"High transfer dependency","2012","16-34 y.","no degree/no degree yet","79","0.0614191573068205","0.0466774165845975","0.0761608980290434"
"High transfer dependency","2012","35-65 y.","lower secondary degree","197","0.0369685025101088","0.0310738701843819","0.0428631348358357"
"High transfer dependency","2012","35-65 y.","secondary school degree","201","0.0207686303497332","0.0170302044724452","0.0245070562270211"
"High transfer dependency","2012","35-65 y.","college entrance qualification","64","0.00855421637035597","0.00595947019425175","0.0111489625464602"
"High transfer dependency","2012","35-65 y.","Other degree","84","0.0530640934033477","0.0404958913278222","0.0656322954788732"
"High transfer dependency","2012","35-65 y.","no degree/no degree yet","33","0.100606578656423","0.0602098373995513","0.141003319913296"
"High transfer dependency","2012","66 and older","lower secondary degree","17","","",""
"High transfer dependency","2012","66 and older","secondary school degree","9","","",""
"High transfer dependency","2012","66 and older","college entrance qualification","1","","",""
"High transfer dependency","2012","66 and older","Other degree","11","","",""
"High transfer dependency","2012","66 and older","no degree/no degree yet","5","","",""
"Very high transfer dependency","2012","16-34 y.","lower secondary degree","93","0.049678002361298","0.0366652007534628","0.0626908039691332"
"Very high transfer dependency","2012","16-34 y.","secondary school degree","77","0.0268646804370171","0.0194404513921297","0.0342889094819045"
"Very high transfer dependency","2012","16-34 y.","college entrance qualification","54","0.01614609824972","0.0105705568771592","0.0217216396222808"
"Very high transfer dependency","2012","16-34 y.","Other degree","25","","",""
"Very high transfer dependency","2012","16-34 y.","no degree/no degree yet","46","0.0252917718778954","0.0156515297236718","0.0349320140321191"
"Very high transfer dependency","2012","35-65 y.","lower secondary degree","132","0.0219395518514541","0.017363222518747","0.0265158811841611"
"Very high transfer dependency","2012","35-65 y.","secondary school degree","138","0.0193293537788723","0.0157201413642616","0.022938566193483"
"Very high transfer dependency","2012","35-65 y.","college entrance qualification","37","0.00427301415880488","0.00243517464537577","0.00611085367223399"
"Very high transfer dependency","2012","35-65 y.","Other degree","65","0.0312352183580888","0.0214820901700451","0.0409883465461326"
"Very high transfer dependency","2012","35-65 y.","no degree/no degree yet","14","","",""
"Very high transfer dependency","2012","66 and older","lower secondary degree","1","","",""
"Very high transfer dependency","2012","66 and older","secondary school degree","4","","",""
"Very high transfer dependency","2012","66 and older","college entrance qualification","1","","",""
"Very high transfer dependency","2012","66 and older","Other degree","3","","",""
"Very high transfer dependency","2012","66 and older","no degree/no degree yet","1","","",""
"Complete transfer dependency","2012","16-34 y.","lower secondary degree","49","0.0443058230917909","0.0319820631475236","0.0566295830360583"
"Complete transfer dependency","2012","16-34 y.","secondary school degree","33","0.0151673072442378","0.00955541432765966","0.0207792001608158"
"Complete transfer dependency","2012","16-34 y.","college entrance qualification","15","","",""
"Complete transfer dependency","2012","16-34 y.","Other degree","24","","",""
"Complete transfer dependency","2012","16-34 y.","no degree/no degree yet","34","0.0265348252864772","0.0166668211024137","0.0364028294705407"
"Complete transfer dependency","2012","35-65 y.","lower secondary degree","104","0.0274192481952532","0.0223175924129567","0.0325209039775496"
"Complete transfer dependency","2012","35-65 y.","secondary school degree","75","0.0155878472305172","0.0123405372992215","0.018835157161813"
"Complete transfer dependency","2012","35-65 y.","college entrance qualification","18","","",""
"Complete transfer dependency","2012","35-65 y.","Other degree","53","0.0410437616973335","0.0299204153223478","0.0521671080723192"
"Complete transfer dependency","2012","35-65 y.","no degree/no degree yet","24","","",""
"Complete transfer dependency","2012","66 and older","lower secondary degree","","","",""
"Complete transfer dependency","2012","66 and older","secondary school degree","","","",""
"Complete transfer dependency","2012","66 and older","college entrance qualification","","","",""
"Complete transfer dependency","2012","66 and older","Other degree","","","",""
"Complete transfer dependency","2012","66 and older","no degree/no degree yet","1","","",""
"No transfer dependency","2013","16-34 y.","lower secondary degree","189","0.268671718740916","0.244831171806106","0.292512265675726"
"No transfer dependency","2013","16-34 y.","secondary school degree","416","0.373743454508444","0.352846506871956","0.394640402144932"
"No transfer dependency","2013","16-34 y.","college entrance qualification","701","0.421847857774296","0.401234782571012","0.44246093297758"
"No transfer dependency","2013","16-34 y.","Other degree","197","0.374916602428971","0.341370704909704","0.408462499948238"
"No transfer dependency","2013","16-34 y.","no degree/no degree yet","25","","",""
"No transfer dependency","2013","35-65 y.","lower secondary degree","1299","0.497727213144229","0.481642636859527","0.513811789428931"
"No transfer dependency","2013","35-65 y.","secondary school degree","1636","0.44714787511918","0.433873194639939","0.460422555598421"
"No transfer dependency","2013","35-65 y.","college entrance qualification","1309","0.481952218576498","0.467867870395339","0.496036566757656"
"No transfer dependency","2013","35-65 y.","Other degree","639","0.339422174677139","0.322366810835958","0.35647753851832"
"No transfer dependency","2013","35-65 y.","no degree/no degree yet","63","0.253374538256987","0.210804034638473","0.295945041875502"
"No transfer dependency","2013","66 and older","lower secondary degree","2367","0.878406917439216","0.866045215896893","0.890768618981539"
"No transfer dependency","2013","66 and older","secondary school degree","904","0.906420600654015","0.888432373379646","0.924408827928384"
"No transfer dependency","2013","66 and older","college entrance qualification","878","0.906855305741324","0.888546565113596","0.925164046369053"
"No transfer dependency","2013","66 and older","Other degree","232","0.822246167225292","0.779825137159611","0.864667197290973"
"No transfer dependency","2013","66 and older","no degree/no degree yet","60","0.729764749924471","0.63750430856402","0.822025191284922"
"Very low transfer dependency","2013","16-34 y.","lower secondary degree","648","0.443883711415089","0.417161864869464","0.470605557960713"
"Very low transfer dependency","2013","16-34 y.","secondary school degree","1124","0.446618792719541","0.425145402435034","0.468092183004048"
"Very low transfer dependency","2013","16-34 y.","college entrance qualification","1119","0.436440886668249","0.415740605358707","0.457141167977791"
"Very low transfer dependency","2013","16-34 y.","Other degree","355","0.356986586775949","0.323786511916799","0.3901866616351"
"Very low transfer dependency","2013","16-34 y.","no degree/no degree yet","811","0.732776806925576","0.708166885608253","0.7573867282429"
"Very low transfer dependency","2013","35-65 y.","lower secondary degree","1656","0.347016806241407","0.331703450793248","0.362330161689566"
"Very low transfer dependency","2013","35-65 y.","secondary school degree","2985","0.448157907995275","0.434880388644805","0.461435427345745"
"Very low transfer dependency","2013","35-65 y.","college entrance qualification","3176","0.464094173452857","0.450037027655388","0.478151319250325"
"Very low transfer dependency","2013","35-65 y.","Other degree","1478","0.422075221070369","0.404285895909678","0.43986454623106"
"Very low transfer dependency","2013","35-65 y.","no degree/no degree yet","129","0.275409705472207","0.231686521383491","0.319132889560922"
"Very low transfer dependency","2013","66 and older","lower secondary degree","231","0.0894529585002682","0.0786579125784755","0.100248004422061"
"Very low transfer dependency","2013","66 and older","secondary school degree","73","0.069691297232254","0.0539646490328844","0.0854179454316236"
"Very low transfer dependency","2013","66 and older","college entrance qualification","82","0.0817831600566156","0.0645202112440518","0.0990461088691795"
"Very low transfer dependency","2013","66 and older","Other degree","33","0.089334743863253","0.0576857158982651","0.120983771828241"
"Very low transfer dependency","2013","66 and older","no degree/no degree yet","19","","",""
"Low transfer dependency","2013","16-34 y.","lower secondary degree","200","0.113055301626681","0.0960241980148615","0.1300864052385"
"Low transfer dependency","2013","16-34 y.","secondary school degree","247","0.0897241595408105","0.07738001139079","0.102068307690831"
"Low transfer dependency","2013","16-34 y.","college entrance qualification","216","0.0776348701836919","0.0664656295480099","0.0888041108193739"
"Low transfer dependency","2013","16-34 y.","Other degree","108","0.109680607557499","0.0880264676819825","0.131334747433016"
"Low transfer dependency","2013","16-34 y.","no degree/no degree yet","139","0.082656860788766","0.0673427192971047","0.0979710022804273"
"Low transfer dependency","2013","35-65 y.","lower secondary degree","321","0.0671673486755728","0.0591149535082995","0.0752197438428462"
"Low transfer dependency","2013","35-65 y.","secondary school degree","385","0.0472399994002451","0.0415757717599186","0.0529042270405717"
"Low transfer dependency","2013","35-65 y.","college entrance qualification","232","0.033769678110417","0.028678085547855","0.0388612706729789"
"Low transfer dependency","2013","35-65 y.","Other degree","350","0.0964603118349386","0.0858267971541009","0.107093826515776"
"Low transfer dependency","2013","35-65 y.","no degree/no degree yet","64","0.148336239723616","0.113547906501034","0.183124572946198"
"Low transfer dependency","2013","66 and older","lower secondary degree","67","0.0229308160355602","0.0172690964054741","0.0285925356656464"
"Low transfer dependency","2013","66 and older","secondary school degree","18","","",""
"Low transfer dependency","2013","66 and older","college entrance qualification","4","","",""
"Low transfer dependency","2013","66 and older","Other degree","20","","",""
"Low transfer dependency","2013","66 and older","no degree/no degree yet","8","","",""
"High transfer dependency","2013","16-34 y.","lower secondary degree","124","0.0673094395916722","0.0538336000378229","0.0807852791455215"
"High transfer dependency","2013","16-34 y.","secondary school degree","153","0.0399269711406301","0.0314701871959705","0.0483837550852898"
"High transfer dependency","2013","16-34 y.","college entrance qualification","101","0.0399929800528798","0.0318144946707973","0.0481714654349623"
"High transfer dependency","2013","16-34 y.","Other degree","47","0.0486410089513262","0.0337344775798489","0.0635475403228034"
"High transfer dependency","2013","16-34 y.","no degree/no degree yet","123","0.0671491960911086","0.0532300114143396","0.0810683807678776"
"High transfer dependency","2013","35-65 y.","lower secondary degree","204","0.0413213211754434","0.0349185535398214","0.0477240888110653"
"High transfer dependency","2013","35-65 y.","secondary school degree","194","0.0234214536139545","0.019383563354923","0.027459343872986"
"High transfer dependency","2013","35-65 y.","college entrance qualification","58","0.00640844312248759","0.00415923281507783","0.00865765342989734"
"High transfer dependency","2013","35-65 y.","Other degree","211","0.0493632379525535","0.0415606619195108","0.0571658139855962"
"High transfer dependency","2013","35-65 y.","no degree/no degree yet","56","0.119418766659601","0.0876794985222154","0.151158034796986"
"High transfer dependency","2013","66 and older","lower secondary degree","16","","",""
"High transfer dependency","2013","66 and older","secondary school degree","7","","",""
"High transfer dependency","2013","66 and older","college entrance qualification","2","","",""
"High transfer dependency","2013","66 and older","Other degree","12","","",""
"High transfer dependency","2013","66 and older","no degree/no degree yet","1","","",""
"Very high transfer dependency","2013","16-34 y.","lower secondary degree","100","0.0503114502937636","0.0385550849810219","0.0620678156065054"
"Very high transfer dependency","2013","16-34 y.","secondary school degree","84","0.0271253257704319","0.020108578278618","0.0341420732622458"
"Very high transfer dependency","2013","16-34 y.","college entrance qualification","44","0.0172060117711751","0.0117783203663824","0.0226337031759677"
"Very high transfer dependency","2013","16-34 y.","Other degree","44","0.0598296652298398","0.0433948564346846","0.0762644740249951"
"Very high transfer dependency","2013","16-34 y.","no degree/no degree yet","95","0.0523036521028388","0.0399217346637244","0.0646855695419533"
"Very high transfer dependency","2013","35-65 y.","lower secondary degree","135","0.0216993277538411","0.017012236348266","0.0263864191594163"
"Very high transfer dependency","2013","35-65 y.","secondary school degree","119","0.0169032052046605","0.0134614762045834","0.0203449342047376"
"Very high transfer dependency","2013","35-65 y.","college entrance qualification","37","0.00720504505646992","0.00482109044197465","0.00958899967096519"
"Very high transfer dependency","2013","35-65 y.","Other degree","132","0.0327365053073061","0.0263271043057344","0.0391459063088778"
"Very high transfer dependency","2013","35-65 y.","no degree/no degree yet","37","0.0672096818707065","0.042703038014844","0.0917163257265689"
"Very high transfer dependency","2013","66 and older","lower secondary degree","4","","",""
"Very high transfer dependency","2013","66 and older","secondary school degree","5","","",""
"Very high transfer dependency","2013","66 and older","college entrance qualification","2","","",""
"Very high transfer dependency","2013","66 and older","Other degree","9","","",""
"Very high transfer dependency","2013","66 and older","no degree/no degree yet","","","",""
"Complete transfer dependency","2013","16-34 y.","lower secondary degree","67","0.0567683783318786","0.0443229034228791","0.0692138532408781"
"Complete transfer dependency","2013","16-34 y.","secondary school degree","35","0.0228612963201425","0.0164055203351828","0.0293170723051022"
"Complete transfer dependency","2013","16-34 y.","college entrance qualification","24","","",""
"Complete transfer dependency","2013","16-34 y.","Other degree","49","0.0499455290564138","0.0348507882716652","0.0650402698411624"
"Complete transfer dependency","2013","16-34 y.","no degree/no degree yet","49","0.0346943904033733","0.0245166975912605","0.0448720832154861"
"Complete transfer dependency","2013","35-65 y.","lower secondary degree","97","0.0250679830095069","0.0200388749241183","0.0300970910948954"
"Complete transfer dependency","2013","35-65 y.","secondary school degree","70","0.0171295586666852","0.0136652608247232","0.0205938565086472"
"Complete transfer dependency","2013","35-65 y.","college entrance qualification","23","","",""
"Complete transfer dependency","2013","35-65 y.","Other degree","151","0.0599425491576938","0.051392400033847","0.0684926982815405"
"Complete transfer dependency","2013","35-65 y.","no degree/no degree yet","52","0.136251068016883","0.102674243261502","0.169827892772265"
"Complete transfer dependency","2013","66 and older","lower secondary degree","","","",""
"Complete transfer dependency","2013","66 and older","secondary school degree","","","",""
"Complete transfer dependency","2013","66 and older","college entrance qualification","","","",""
"Complete transfer dependency","2013","66 and older","Other degree","6","","",""
"Complete transfer dependency","2013","66 and older","no degree/no degree yet","1","","",""
"No transfer dependency","2014","16-34 y.","lower secondary degree","134","0.230764181973186","0.205671457833098","0.255856906113274"
"No transfer dependency","2014","16-34 y.","secondary school degree","323","0.34790442536725","0.325121559885486","0.370687290849014"
"No transfer dependency","2014","16-34 y.","college entrance qualification","644","0.431586061015903","0.409830087292769","0.453342034739037"
"No transfer dependency","2014","16-34 y.","Other degree","134","0.354301714052458","0.315342494114698","0.393260933990219"
"No transfer dependency","2014","16-34 y.","no degree/no degree yet","8","","",""
"No transfer dependency","2014","35-65 y.","lower secondary degree","1154","0.501077081056023","0.483769541665947","0.518384620446099"
"No transfer dependency","2014","35-65 y.","secondary school degree","1565","0.461764035060417","0.447705955996961","0.475822114123874"
"No transfer dependency","2014","35-65 y.","college entrance qualification","1226","0.457090176628149","0.442400912866648","0.471779440389649"
"No transfer dependency","2014","35-65 y.","Other degree","442","0.318623308340168","0.299784797566619","0.337461819113717"
"No transfer dependency","2014","35-65 y.","no degree/no degree yet","48","0.212275102864162","0.168551567715373","0.255998638012951"
"No transfer dependency","2014","66 and older","lower secondary degree","2277","0.878938466373104","0.866383106825822","0.891493825920386"
"No transfer dependency","2014","66 and older","secondary school degree","916","0.904254257479594","0.886134666698382","0.922373848260805"
"No transfer dependency","2014","66 and older","college entrance qualification","866","0.911607423923662","0.893594437328893","0.92962041051843"
"No transfer dependency","2014","66 and older","Other degree","224","0.810259126753222","0.766959392848197","0.853558860658248"
"No transfer dependency","2014","66 and older","no degree/no degree yet","48","0.720975525613293","0.616647658873005","0.82530339235358"
"Very low transfer dependency","2014","16-34 y.","lower secondary degree","525","0.449244608658639","0.419619859739482","0.478869357577796"
