"transab_cat","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"High transfer dependency","2012","direct migration background","(2c_voc) vocational maturity certificate","17","","",""
"High transfer dependency","2012","direct migration background","(3a) lower tertiary education","1","","",""
"High transfer dependency","2012","direct migration background","(3b) higher tertiary education","22","","",""
"High transfer dependency","2012","indirect migration background","(0) in school","16","","",""
"High transfer dependency","2012","indirect migration background","(1a) inadequately completed","3","","",""
"High transfer dependency","2012","indirect migration background","(1b) general elementary school","20","","",""
"High transfer dependency","2012","indirect migration background","(1c) basic vocational qualification","10","","",""
"High transfer dependency","2012","indirect migration background","(2b) intermediate general qualification","11","","",""
"High transfer dependency","2012","indirect migration background","(2a) intermediate vocational","7","","",""
"High transfer dependency","2012","indirect migration background","(2c_gen) general maturity certificate","6","","",""
"High transfer dependency","2012","indirect migration background","(2c_voc) vocational maturity certificate","9","","",""
"High transfer dependency","2012","indirect migration background","(3a) lower tertiary education","","","",""
"High transfer dependency","2012","indirect migration background","(3b) higher tertiary education","3","","",""
"Very high transfer dependency","2012","no migration background","(0) in school","12","","",""
"Very high transfer dependency","2012","no migration background","(1a) inadequately completed","28","","",""
"Very high transfer dependency","2012","no migration background","(1b) general elementary school","87","0.0318117429962609","0.0229540411378656","0.0406694448546562"
"Very high transfer dependency","2012","no migration background","(1c) basic vocational qualification","125","0.0118692708938207","0.00902494925255568","0.0147135925350858"
"Very high transfer dependency","2012","no migration background","(2b) intermediate general qualification","43","0.0396066264116891","0.0246933210782492","0.054519931745129"
"Very high transfer dependency","2012","no migration background","(2a) intermediate vocational","150","0.0171802716078978","0.0140103252490831","0.0203502179667124"
"Very high transfer dependency","2012","no migration background","(2c_gen) general maturity certificate","19","","",""
"Very high transfer dependency","2012","no migration background","(2c_voc) vocational maturity certificate","27","","",""
"Very high transfer dependency","2012","no migration background","(3a) lower tertiary education","10","","",""
"Very high transfer dependency","2012","no migration background","(3b) higher tertiary education","21","","",""
"Very high transfer dependency","2012","direct migration background","(0) in school","1","","",""
"Very high transfer dependency","2012","direct migration background","(1a) inadequately completed","10","","",""
"Very high transfer dependency","2012","direct migration background","(1b) general elementary school","30","0.0254404682991435","0.0123991704167977","0.0384817661814893"
"Very high transfer dependency","2012","direct migration background","(1c) basic vocational qualification","17","","",""
"Very high transfer dependency","2012","direct migration background","(2b) intermediate general qualification","2","","",""
"Very high transfer dependency","2012","direct migration background","(2a) intermediate vocational","5","","",""
"Very high transfer dependency","2012","direct migration background","(2c_gen) general maturity certificate","14","","",""
"Very high transfer dependency","2012","direct migration background","(2c_voc) vocational maturity certificate","20","","",""
"Very high transfer dependency","2012","direct migration background","(3a) lower tertiary education","2","","",""
"Very high transfer dependency","2012","direct migration background","(3b) higher tertiary education","17","","",""
"Very high transfer dependency","2012","indirect migration background","(0) in school","8","","",""
"Very high transfer dependency","2012","indirect migration background","(1a) inadequately completed","2","","",""
"Very high transfer dependency","2012","indirect migration background","(1b) general elementary school","6","","",""
"Very high transfer dependency","2012","indirect migration background","(1c) basic vocational qualification","10","","",""
"Very high transfer dependency","2012","indirect migration background","(2b) intermediate general qualification","8","","",""
"Very high transfer dependency","2012","indirect migration background","(2a) intermediate vocational","4","","",""
"Very high transfer dependency","2012","indirect migration background","(2c_gen) general maturity certificate","11","","",""
"Very high transfer dependency","2012","indirect migration background","(2c_voc) vocational maturity certificate","2","","",""
"Very high transfer dependency","2012","indirect migration background","(3a) lower tertiary education","","","",""
"Very high transfer dependency","2012","indirect migration background","(3b) higher tertiary education","","","",""
"Complete transfer dependency","2012","no migration background","(0) in school","10","","",""
"Complete transfer dependency","2012","no migration background","(1a) inadequately completed","22","","",""
"Complete transfer dependency","2012","no migration background","(1b) general elementary school","59","0.0359538955751846","0.0265573267599741","0.045350464390395"
"Complete transfer dependency","2012","no migration background","(1c) basic vocational qualification","75","0.0122741789529538","0.00938234128016236","0.0151660166257452"
"Complete transfer dependency","2012","no migration background","(2b) intermediate general qualification","31","0.0360853176809374","0.0218243179894817","0.0503463173723931"
"Complete transfer dependency","2012","no migration background","(2a) intermediate vocational","66","0.0109089883598911","0.00837496663139759","0.0134430100883845"
"Complete transfer dependency","2012","no migration background","(2c_gen) general maturity certificate","3","","",""
"Complete transfer dependency","2012","no migration background","(2c_voc) vocational maturity certificate","11","","",""
"Complete transfer dependency","2012","no migration background","(3a) lower tertiary education","2","","",""
"Complete transfer dependency","2012","no migration background","(3b) higher tertiary education","8","","",""
"Complete transfer dependency","2012","direct migration background","(0) in school","3","","",""
"Complete transfer dependency","2012","direct migration background","(1a) inadequately completed","16","","",""
"Complete transfer dependency","2012","direct migration background","(1b) general elementary school","32","0.0337172291065631","0.0187675409355496","0.0486669172775765"
"Complete transfer dependency","2012","direct migration background","(1c) basic vocational qualification","14","","",""
"Complete transfer dependency","2012","direct migration background","(2b) intermediate general qualification","2","","",""
"Complete transfer dependency","2012","direct migration background","(2a) intermediate vocational","2","","",""
"Complete transfer dependency","2012","direct migration background","(2c_gen) general maturity certificate","12","","",""
"Complete transfer dependency","2012","direct migration background","(2c_voc) vocational maturity certificate","13","","",""
"Complete transfer dependency","2012","direct migration background","(3a) lower tertiary education","1","","",""
"Complete transfer dependency","2012","direct migration background","(3b) higher tertiary education","17","","",""
"Complete transfer dependency","2012","indirect migration background","(0) in school","8","","",""
"Complete transfer dependency","2012","indirect migration background","(1a) inadequately completed","","","",""
"Complete transfer dependency","2012","indirect migration background","(1b) general elementary school","12","","",""
"Complete transfer dependency","2012","indirect migration background","(1c) basic vocational qualification","3","","",""
"Complete transfer dependency","2012","indirect migration background","(2b) intermediate general qualification","4","","",""
"Complete transfer dependency","2012","indirect migration background","(2a) intermediate vocational","1","","",""
"Complete transfer dependency","2012","indirect migration background","(2c_gen) general maturity certificate","1","","",""
"Complete transfer dependency","2012","indirect migration background","(2c_voc) vocational maturity certificate","1","","",""
"Complete transfer dependency","2012","indirect migration background","(3a) lower tertiary education","","","",""
"Complete transfer dependency","2012","indirect migration background","(3b) higher tertiary education","1","","",""
"No transfer dependency","2013","no migration background","(0) in school","5","","",""
"No transfer dependency","2013","no migration background","(1a) inadequately completed","52","0.405225092667361","0.337355608808861","0.473094576525862"
"No transfer dependency","2013","no migration background","(1b) general elementary school","655","0.587003822923741","0.56098831228853","0.613019333558952"
"No transfer dependency","2013","no migration background","(1c) basic vocational qualification","2896","0.686777147554154","0.674046801102521","0.699507494005788"
"No transfer dependency","2013","no migration background","(2b) intermediate general qualification","137","0.370441015669661","0.333258537275874","0.407623494063448"
"No transfer dependency","2013","no migration background","(2a) intermediate vocational","2238","0.52831019527694","0.51577985877698","0.5408405317769"
"No transfer dependency","2013","no migration background","(2c_gen) general maturity certificate","158","0.273841826708811","0.241712787561671","0.305970865855951"
"No transfer dependency","2013","no migration background","(2c_voc) vocational maturity certificate","576","0.524553578598708","0.501735193880533","0.547371963316883"
"No transfer dependency","2013","no migration background","(3a) lower tertiary education","937","0.605879225144102","0.584317066202695","0.62744138408551"
"No transfer dependency","2013","no migration background","(3b) higher tertiary education","1464","0.631460052523169","0.614722193161289","0.648197911885048"
"No transfer dependency","2013","direct migration background","(0) in school","3","","",""
"No transfer dependency","2013","direct migration background","(1a) inadequately completed","71","0.330963219720713","0.285303538741047","0.376622900700378"
"No transfer dependency","2013","direct migration background","(1b) general elementary school","241","0.403634871303352","0.375473793274105","0.431795949332598"
"No transfer dependency","2013","direct migration background","(1c) basic vocational qualification","302","0.432691803790232","0.404229472833872","0.461154134746592"
"No transfer dependency","2013","direct migration background","(2b) intermediate general qualification","18","","",""
"No transfer dependency","2013","direct migration background","(2a) intermediate vocational","71","0.351780969701815","0.301022830577716","0.402539108825913"
"No transfer dependency","2013","direct migration background","(2c_gen) general maturity certificate","132","0.3543686081651","0.317047601283537","0.391689615046663"
"No transfer dependency","2013","direct migration background","(2c_voc) vocational maturity certificate","222","0.406623217037376","0.373185841209315","0.440060592865437"
"No transfer dependency","2013","direct migration background","(3a) lower tertiary education","54","0.725078372579366","0.647731985022606","0.802424760136127"
"No transfer dependency","2013","direct migration background","(3b) higher tertiary education","334","0.407271304484434","0.379449226451849","0.435093382517018"
"No transfer dependency","2013","indirect migration background","(0) in school","6","","",""
"No transfer dependency","2013","indirect migration background","(1a) inadequately completed","4","","",""
"No transfer dependency","2013","indirect migration background","(1b) general elementary school","26","","",""
"No transfer dependency","2013","indirect migration background","(1c) basic vocational qualification","75","0.400497505266422","0.3440045135291","0.456990497003745"
"No transfer dependency","2013","indirect migration background","(2b) intermediate general qualification","21","","",""
"No transfer dependency","2013","indirect migration background","(2a) intermediate vocational","74","0.37889614740577","0.326476710874275","0.431315583937264"
"No transfer dependency","2013","indirect migration background","(2c_gen) general maturity certificate","33","0.19378726560307","0.139941648015557","0.247632883190583"
"No transfer dependency","2013","indirect migration background","(2c_voc) vocational maturity certificate","39","0.373044678148668","0.299476031326092","0.446613324971245"
"No transfer dependency","2013","indirect migration background","(3a) lower tertiary education","32","0.557037625293765","0.454978209129929","0.659097041457602"
"No transfer dependency","2013","indirect migration background","(3b) higher tertiary education","73","0.430171023473882","0.366324839883514","0.494017207064251"
"Very low transfer dependency","2013","no migration background","(0) in school","558","0.869418646212183","0.844350431012605","0.89448686141176"
"Very low transfer dependency","2013","no migration background","(1a) inadequately completed","48","0.183634443169861","0.130107866321993","0.237161020017729"
"Very low transfer dependency","2013","no migration background","(1b) general elementary school","349","0.213834535555274","0.192170728513825","0.235498342596724"
"Very low transfer dependency","2013","no migration background","(1c) basic vocational qualification","1559","0.226075201634029","0.214594156352583","0.237556246915475"
"Very low transfer dependency","2013","no migration background","(2b) intermediate general qualification","339","0.448137825070754","0.409848148032176","0.486427502109333"
"Very low transfer dependency","2013","no migration background","(2a) intermediate vocational","3006","0.375427296575217","0.363272591753053","0.38758200139738"
"Very low transfer dependency","2013","no migration background","(2c_gen) general maturity certificate","449","0.564550203667579","0.528826822193903","0.600273585141255"
"Very low transfer dependency","2013","no migration background","(2c_voc) vocational maturity certificate","1068","0.400785035210594","0.378393377145808","0.42317669327538"
"Very low transfer dependency","2013","no migration background","(3a) lower tertiary education","933","0.353474859405151","0.332380976915694","0.374568741894607"
"Very low transfer dependency","2013","no migration background","(3b) higher tertiary education","1579","0.328731286090382","0.312432569372805","0.345030002807959"
"Very low transfer dependency","2013","direct migration background","(0) in school","63","0.449138679582155","0.362287806865095","0.535989552299215"
"Very low transfer dependency","2013","direct migration background","(1a) inadequately completed","119","0.259714549110865","0.217167861342909","0.30226123687882"
"Very low transfer dependency","2013","direct migration background","(1b) general elementary school","494","0.358102363871058","0.33058319597435","0.385621531767767"
"Very low transfer dependency","2013","direct migration background","(1c) basic vocational qualification","593","0.406447466823219","0.378230950556278","0.434663983090159"
"Very low transfer dependency","2013","direct migration background","(2b) intermediate general qualification","90","0.48777092417386","0.409080423297304","0.566461425050416"
"Very low transfer dependency","2013","direct migration background","(2a) intermediate vocational","194","0.447845324754621","0.394988261281939","0.500702388227303"
"Very low transfer dependency","2013","direct migration background","(2c_gen) general maturity certificate","274","0.351396808884921","0.314147187866057","0.388646429903786"
"Very low transfer dependency","2013","direct migration background","(2c_voc) vocational maturity certificate","396","0.400449396481096","0.367094655709627","0.433804137252566"
"Very low transfer dependency","2013","direct migration background","(3a) lower tertiary education","59","0.206157393855024","0.136074864763887","0.276239922946161"
"Very low transfer dependency","2013","direct migration background","(3b) higher tertiary education","648","0.44141740587043","0.413299167495229","0.469535644245632"
"Very low transfer dependency","2013","indirect migration background","(0) in school","150","0.689648324156237","0.631480094774209","0.747816553538265"
"Very low transfer dependency","2013","indirect migration background","(1a) inadequately completed","18","","",""
"Very low transfer dependency","2013","indirect migration background","(1b) general elementary school","118","0.412545681059801","0.354361514597667","0.470729847521935"
"Very low transfer dependency","2013","indirect migration background","(1c) basic vocational qualification","157","0.416550208295616","0.359712757375381","0.473387659215851"
"Very low transfer dependency","2013","indirect migration background","(2b) intermediate general qualification","98","0.44172306537276","0.372023404244775","0.511422726500745"
"Very low transfer dependency","2013","indirect migration background","(2a) intermediate vocational","197","0.486522406128902","0.432513881491487","0.540530930766318"
"Very low transfer dependency","2013","indirect migration background","(2c_gen) general maturity certificate","116","0.465357146970105","0.397407376316402","0.533306917623808"
"Very low transfer dependency","2013","indirect migration background","(2c_voc) vocational maturity certificate","104","0.470679904687908","0.394749438478629","0.546610370897187"
"Very low transfer dependency","2013","indirect migration background","(3a) lower tertiary education","51","0.33781421972007","0.240638831714652","0.434989607725489"
"Very low transfer dependency","2013","indirect migration background","(3b) higher tertiary education","130","0.470319239248994","0.40595486183673","0.534683616661257"
"Low transfer dependency","2013","no migration background","(0) in school","57","0.0544838869520389","0.0375974950389948","0.071370278865083"
"Low transfer dependency","2013","no migration background","(1a) inadequately completed","30","0.162990321739604","0.111928511102971","0.214052132376237"
"Low transfer dependency","2013","no migration background","(1b) general elementary school","142","0.0846937447682459","0.0699825563749559","0.0994049331615358"
"Low transfer dependency","2013","no migration background","(1c) basic vocational qualification","310","0.0427202771722788","0.0371696501479442","0.0482709041966134"
"Low transfer dependency","2013","no migration background","(2b) intermediate general qualification","60","0.0717987495851444","0.0519222408877452","0.0916752582825437"
"Low transfer dependency","2013","no migration background","(2a) intermediate vocational","445","0.0479021616022078","0.0425416240976811","0.0532626991067345"
"Low transfer dependency","2013","no migration background","(2c_gen) general maturity certificate","77","0.0915952525272899","0.0708122442322976","0.112378260822282"
"Low transfer dependency","2013","no migration background","(2c_voc) vocational maturity certificate","126","0.0429301294032488","0.0336683997372152","0.0521918590692824"
"Low transfer dependency","2013","no migration background","(3a) lower tertiary education","71","0.0255553935316978","0.0185922649812054","0.0325185220821902"
"Low transfer dependency","2013","no migration background","(3b) higher tertiary education","98","0.024428419648043","0.0190721560100793","0.0297846832860066"
"Low transfer dependency","2013","direct migration background","(0) in school","18","","",""
"Low transfer dependency","2013","direct migration background","(1a) inadequately completed","68","0.136936459021096","0.103578540650913","0.170294377391278"
"Low transfer dependency","2013","direct migration background","(1b) general elementary school","183","0.0986611335104182","0.0815445960271606","0.115777670993676"
"Low transfer dependency","2013","direct migration background","(1c) basic vocational qualification","126","0.0844160581226407","0.0684450173388556","0.100387098906426"
"Low transfer dependency","2013","direct migration background","(2b) intermediate general qualification","15","","",""
"Low transfer dependency","2013","direct migration background","(2a) intermediate vocational","46","0.10937688606759","0.0762013162493678","0.142552455885813"
"Low transfer dependency","2013","direct migration background","(2c_gen) general maturity certificate","97","0.126654719981104","0.100704736264945","0.152604703697262"
"Low transfer dependency","2013","direct migration background","(2c_voc) vocational maturity certificate","105","0.104860281437938","0.0840047265567788","0.125715836319097"
"Low transfer dependency","2013","direct migration background","(3a) lower tertiary education","9","","",""
"Low transfer dependency","2013","direct migration background","(3b) higher tertiary education","78","0.0436880795062965","0.0321136140374451","0.0552625449751479"
"Low transfer dependency","2013","indirect migration background","(0) in school","28","","",""
"Low transfer dependency","2013","indirect migration background","(1a) inadequately completed","10","","",""
"Low transfer dependency","2013","indirect migration background","(1b) general elementary school","39","0.0920838099205803","0.0579097745780797","0.126257845263081"
"Low transfer dependency","2013","indirect migration background","(1c) basic vocational qualification","26","","",""
"Low transfer dependency","2013","indirect migration background","(2b) intermediate general qualification","34","0.164911914708383","0.112825682102401","0.216998147314366"
"Low transfer dependency","2013","indirect migration background","(2a) intermediate vocational","31","0.0581871451803835","0.0328914875840917","0.0834828027766752"
"Low transfer dependency","2013","indirect migration background","(2c_gen) general maturity certificate","22","","",""
"Low transfer dependency","2013","indirect migration background","(2c_voc) vocational maturity certificate","12","","",""
"Low transfer dependency","2013","indirect migration background","(3a) lower tertiary education","7","","",""
"Low transfer dependency","2013","indirect migration background","(3b) higher tertiary education","18","","",""
"High transfer dependency","2013","no migration background","(0) in school","39","0.03649017195492","0.0225398450354977","0.0504404988743423"
"High transfer dependency","2013","no migration background","(1a) inadequately completed","28","","",""
"High transfer dependency","2013","no migration background","(1b) general elementary school","88","0.0444551086678102","0.0335651743674204","0.0553450429681999"
"High transfer dependency","2013","no migration background","(1c) basic vocational qualification","171","0.0224118976631524","0.0183491218894516","0.0264746734368533"
"High transfer dependency","2013","no migration background","(2b) intermediate general qualification","49","0.0363535103052702","0.0219425594758137","0.0507644611347268"
"High transfer dependency","2013","no migration background","(2a) intermediate vocational","222","0.0211374810281115","0.017526896983287","0.0247480650729359"
"High transfer dependency","2013","no migration background","(2c_gen) general maturity certificate","33","0.0422825247264566","0.0277837469685913","0.0567813024843218"
"High transfer dependency","2013","no migration background","(2c_voc) vocational maturity certificate","33","0.00827016098886736","0.00413213845248886","0.0124081835252459"
"High transfer dependency","2013","no migration background","(3a) lower tertiary education","19","","",""
"High transfer dependency","2013","no migration background","(3b) higher tertiary education","31","0.00738940186732281","0.00441788099014599","0.0103609227444996"
"High transfer dependency","2013","direct migration background","(0) in school","21","","",""
"High transfer dependency","2013","direct migration background","(1a) inadequately completed","57","0.107037008413598","0.0770383577403432","0.137035659086853"
"High transfer dependency","2013","direct migration background","(1b) general elementary school","105","0.0504838316643855","0.0379169897196343","0.0630506736091367"
"High transfer dependency","2013","direct migration background","(1c) basic vocational qualification","60","0.0262273819884912","0.0170466385534675","0.035408125423515"
"High transfer dependency","2013","direct migration background","(2b) intermediate general qualification","20","","",""
"High transfer dependency","2013","direct migration background","(2a) intermediate vocational","15","","",""
"High transfer dependency","2013","direct migration background","(2c_gen) general maturity certificate","57","0.0810483145627389","0.059754584480723","0.102342044644755"
"High transfer dependency","2013","direct migration background","(2c_voc) vocational maturity certificate","45","0.0289833480826952","0.0175635495839639","0.0404031465814264"
"High transfer dependency","2013","direct migration background","(3a) lower tertiary education","3","","",""
"High transfer dependency","2013","direct migration background","(3b) higher tertiary education","61","0.0524135503775558","0.0397937962874294","0.0650333044676823"
"High transfer dependency","2013","indirect migration background","(0) in school","26","","",""
"High transfer dependency","2013","indirect migration background","(1a) inadequately completed","8","","",""
"High transfer dependency","2013","indirect migration background","(1b) general elementary school","34","0.108465466231111","0.0717121464779178","0.145218785984304"
"High transfer dependency","2013","indirect migration background","(1c) basic vocational qualification","14","","",""
"High transfer dependency","2013","indirect migration background","(2b) intermediate general qualification","23","","",""
"High transfer dependency","2013","indirect migration background","(2a) intermediate vocational","16","","",""
"High transfer dependency","2013","indirect migration background","(2c_gen) general maturity certificate","20","","",""
"High transfer dependency","2013","indirect migration background","(2c_voc) vocational maturity certificate","7","","",""
"High transfer dependency","2013","indirect migration background","(3a) lower tertiary education","1","","",""
"High transfer dependency","2013","indirect migration background","(3b) higher tertiary education","5","","",""
"Very high transfer dependency","2013","no migration background","(0) in school","24","","",""
"Very high transfer dependency","2013","no migration background","(1a) inadequately completed","22","","",""
"Very high transfer dependency","2013","no migration background","(1b) general elementary school","81","0.0295917825422045","0.0206381004518008","0.0385454646326081"
"Very high transfer dependency","2013","no migration background","(1c) basic vocational qualification","102","0.0114298131790533","0.00851219198271288","0.0143474343753938"
"Very high transfer dependency","2013","no migration background","(2b) intermediate general qualification","42","0.0353792635585056","0.0211555407818448","0.0496029863351664"
"Very high transfer dependency","2013","no migration background","(2a) intermediate vocational","129","0.015538771053406","0.0124342283647134","0.0186433137420986"
"Very high transfer dependency","2013","no migration background","(2c_gen) general maturity certificate","19","","",""
"Very high transfer dependency","2013","no migration background","(2c_voc) vocational maturity certificate","23","","",""
"Very high transfer dependency","2013","no migration background","(3a) lower tertiary education","12","","",""
"Very high transfer dependency","2013","no migration background","(3b) higher tertiary education","12","","",""
"Very high transfer dependency","2013","direct migration background","(0) in school","13","","",""
"Very high transfer dependency","2013","direct migration background","(1a) inadequately completed","43","0.0639273334009562","0.040190865955079","0.0876638008468334"
"Very high transfer dependency","2013","direct migration background","(1b) general elementary school","67","0.0412219717700985","0.0298110104541824","0.0526329330860146"
"Very high transfer dependency","2013","direct migration background","(1c) basic vocational qualification","34","0.0159766413135375","0.00877358106572808","0.0231797015613468"
"Very high transfer dependency","2013","direct migration background","(2b) intermediate general qualification","6","","",""
"Very high transfer dependency","2013","direct migration background","(2a) intermediate vocational","6","","",""
"Very high transfer dependency","2013","direct migration background","(2c_gen) general maturity certificate","36","0.0383047039380749","0.0233293114948047","0.053280096381345"
"Very high transfer dependency","2013","direct migration background","(2c_voc) vocational maturity certificate","30","0.0269315612765174","0.015911772135828","0.0379513504172068"
"Very high transfer dependency","2013","direct migration background","(3a) lower tertiary education","2","","",""
"Very high transfer dependency","2013","direct migration background","(3b) higher tertiary education","43","0.0296756415316449","0.0200666412287747","0.0392846418345152"
"Very high transfer dependency","2013","indirect migration background","(0) in school","24","","",""
"Very high transfer dependency","2013","indirect migration background","(1a) inadequately completed","6","","",""
"Very high transfer dependency","2013","indirect migration background","(1b) general elementary school","31","0.113492919226523","0.076003627806317","0.150982210646728"
"Very high transfer dependency","2013","indirect migration background","(1c) basic vocational qualification","8","","",""
"Very high transfer dependency","2013","indirect migration background","(2b) intermediate general qualification","13","","",""
"Very high transfer dependency","2013","indirect migration background","(2a) intermediate vocational","4","","",""
"Very high transfer dependency","2013","indirect migration background","(2c_gen) general maturity certificate","12","","",""
"Very high transfer dependency","2013","indirect migration background","(2c_voc) vocational maturity certificate","2","","",""
"Very high transfer dependency","2013","indirect migration background","(3a) lower tertiary education","","","",""
"Very high transfer dependency","2013","indirect migration background","(3b) higher tertiary education","2","","",""
"Complete transfer dependency","2013","no migration background","(0) in school","11","","",""
"Complete transfer dependency","2013","no migration background","(1a) inadequately completed","21","","",""
"Complete transfer dependency","2013","no migration background","(1b) general elementary school","61","0.0404210055427242","0.0300150300940822","0.0508269809913662"
"Complete transfer dependency","2013","no migration background","(1c) basic vocational qualification","61","0.010585662797332","0.00777665003439031","0.0133946755602736"
"Complete transfer dependency","2013","no migration background","(2b) intermediate general qualification","21","","",""
"Complete transfer dependency","2013","no migration background","(2a) intermediate vocational","57","0.0116840944641182","0.00898675618523717","0.0143814327429992"
"Complete transfer dependency","2013","no migration background","(2c_gen) general maturity certificate","4","","",""
"Complete transfer dependency","2013","no migration background","(2c_voc) vocational maturity certificate","14","","",""
"Complete transfer dependency","2013","no migration background","(3a) lower tertiary education","1","","",""
"Complete transfer dependency","2013","no migration background","(3b) higher tertiary education","7","","",""
"Complete transfer dependency","2013","direct migration background","(0) in school","8","","",""
"Complete transfer dependency","2013","direct migration background","(1a) inadequately completed","50","0.101421430332773","0.0721286291858993","0.130714231479646"
"Complete transfer dependency","2013","direct migration background","(1b) general elementary school","76","0.0478958278806881","0.0356386668388243","0.060152988922552"
"Complete transfer dependency","2013","direct migration background","(1c) basic vocational qualification","49","0.03424064796188","0.0237939978464482","0.0446872980773118"
"Complete transfer dependency","2013","direct migration background","(2b) intermediate general qualification","6","","",""
"Complete transfer dependency","2013","direct migration background","(2a) intermediate vocational","8","","",""
"Complete transfer dependency","2013","direct migration background","(2c_gen) general maturity certificate","35","0.048226844468061","0.0315103749629063","0.0649433139732156"
"Complete transfer dependency","2013","direct migration background","(2c_voc) vocational maturity certificate","31","0.0321521956843774","0.0201439468568008","0.044160444511954"
"Complete transfer dependency","2013","direct migration background","(3a) lower tertiary education","1","","",""
"Complete transfer dependency","2013","direct migration background","(3b) higher tertiary education","34","0.0255340182296389","0.0166017325335982","0.0344663039256796"
"Complete transfer dependency","2013","indirect migration background","(0) in school","9","","",""
"Complete transfer dependency","2013","indirect migration background","(1a) inadequately completed","2","","",""
"Complete transfer dependency","2013","indirect migration background","(1b) general elementary school","27","","",""
"Complete transfer dependency","2013","indirect migration background","(1c) basic vocational qualification","9","","",""
"Complete transfer dependency","2013","indirect migration background","(2b) intermediate general qualification","6","","",""
"Complete transfer dependency","2013","indirect migration background","(2a) intermediate vocational","7","","",""
"Complete transfer dependency","2013","indirect migration background","(2c_gen) general maturity certificate","4","","",""
"Complete transfer dependency","2013","indirect migration background","(2c_voc) vocational maturity certificate","2","","",""
"Complete transfer dependency","2013","indirect migration background","(3a) lower tertiary education","","","",""
"Complete transfer dependency","2013","indirect migration background","(3b) higher tertiary education","3","","",""
"No transfer dependency","2014","no migration background","(0) in school","2","","",""
"No transfer dependency","2014","no migration background","(1a) inadequately completed","46","0.333672493114582","0.266090443031425","0.401254543197738"
"No transfer dependency","2014","no migration background","(1b) general elementary school","584","0.584578877005212","0.557227404553481","0.611930349456944"
"No transfer dependency","2014","no migration background","(1c) basic vocational qualification","2741","0.692647659598958","0.679341627778311","0.705953691419605"
"No transfer dependency","2014","no migration background","(2b) intermediate general qualification","123","0.358500009146905","0.319370617377406","0.397629400916404"
"No transfer dependency","2014","no migration background","(2a) intermediate vocational","2152","0.538247989268498","0.525000174508984","0.551495804028012"
"No transfer dependency","2014","no migration background","(2c_gen) general maturity certificate","150","0.270201926499302","0.238120419496447","0.302283433502157"
"No transfer dependency","2014","no migration background","(2c_voc) vocational maturity certificate","566","0.530162325132039","0.50631094875185","0.554013701512229"
"No transfer dependency","2014","no migration background","(3a) lower tertiary education","930","0.611691182634108","0.589361770867241","0.634020594400975"
"No transfer dependency","2014","no migration background","(3b) higher tertiary education","1396","0.625310840592344","0.607902658960042","0.642719022224647"
"No transfer dependency","2014","direct migration background","(0) in school","","","",""
"No transfer dependency","2014","direct migration background","(1a) inadequately completed","48","0.273935483875168","0.223966659719674","0.323904308030662"
"No transfer dependency","2014","direct migration background","(1b) general elementary school","181","0.395255369412213","0.363472650344469","0.427038088479957"
"No transfer dependency","2014","direct migration background","(1c) basic vocational qualification","235","0.420330167571879","0.388741427675295","0.451918907468462"
"No transfer dependency","2014","direct migration background","(2b) intermediate general qualification","14","","",""
"No transfer dependency","2014","direct migration background","(2a) intermediate vocational","51","0.371053753754996","0.314670684110652","0.427436823399341"
"No transfer dependency","2014","direct migration background","(2c_gen) general maturity certificate","92","0.297636717343325","0.257877265533063","0.337396169153588"
"No transfer dependency","2014","direct migration background","(2c_voc) vocational maturity certificate","168","0.402137091123309","0.364586626718934","0.439687555527683"
"No transfer dependency","2014","direct migration background","(3a) lower tertiary education","47","0.627264245706025","0.53771439351782","0.71681409789423"
"No transfer dependency","2014","direct migration background","(3b) higher tertiary education","250","0.371882871921327","0.341685166235557","0.402080577607098"
"No transfer dependency","2014","indirect migration background","(0) in school","1","","",""
"No transfer dependency","2014","indirect migration background","(1a) inadequately completed","3","","",""
"No transfer dependency","2014","indirect migration background","(1b) general elementary school","19","","",""
"No transfer dependency","2014","indirect migration background","(1c) basic vocational qualification","40","0.286073403658291","0.228293118331128","0.343853688985454"
"No transfer dependency","2014","indirect migration background","(2b) intermediate general qualification","16","","",""
"No transfer dependency","2014","indirect migration background","(2a) intermediate vocational","55","0.368206855088753","0.312308572611727","0.424105137565778"
"No transfer dependency","2014","indirect migration background","(2c_gen) general maturity certificate","30","0.15007611092924","0.100329752182957","0.199822469675523"
"No transfer dependency","2014","indirect migration background","(2c_voc) vocational maturity certificate","32","0.291852466135699","0.217600082096582","0.366104850174816"
"No transfer dependency","2014","indirect migration background","(3a) lower tertiary education","23","","",""
"No transfer dependency","2014","indirect migration background","(3b) higher tertiary education","62","0.535301668505267","0.463040097146422","0.607563239864113"
"Very low transfer dependency","2014","no migration background","(0) in school","474","0.872188086056933","0.844826528197124","0.899549643916742"
"Very low transfer dependency","2014","no migration background","(1a) inadequately completed","42","0.189659545522084","0.133470921000482","0.245848170043685"
"Very low transfer dependency","2014","no migration background","(1b) general elementary school","326","0.227280715367329","0.204020858730296","0.250540572004362"
"Very low transfer dependency","2014","no migration background","(1c) basic vocational qualification","1350","0.21463531305424","0.202795076398899","0.226475549709581"
"Very low transfer dependency","2014","no migration background","(2b) intermediate general qualification","316","0.475539304930046","0.434790970028614","0.516287639831479"
