"transab_cat","year","age_gr","e11102","n","percent","lower_confidence","upper_confidence","value"
"Very low transfer dependency","2008","35-65 y.","Not Employed","721","0.272042557207138","0.253353363173455","0.290731751240821","1"
"Very low transfer dependency","2008","35-65 y.","Employed","4967","0.533904640221715","0.523214476520531","0.544594803922898","1"
"Very low transfer dependency","2008","66 and older","Not Employed","429","0.100252383236766","0.0910003849345513","0.109504381538981","1"
"Very low transfer dependency","2008","66 and older","Employed","42","0.138104893494404","0.0981896407316996","0.178020146257109","1"
"Complete transfer dependency","2009","16-34 y.","Not Employed","66","0.0799247522700071","0.0648616044375553","0.0949879001024589","5"
"Complete transfer dependency","2009","16-34 y.","Employed","","","","","5"
"Complete transfer dependency","2009","35-65 y.","Not Employed","106","0.093568272205335","0.0804073734669006","0.106729170943769","5"
"Complete transfer dependency","2009","35-65 y.","Employed","","","","","5"
"Complete transfer dependency","2009","66 and older","Not Employed","1","","","","5"
"Complete transfer dependency","2009","66 and older","Employed","","","","","5"
"High transfer dependency","2009","35-65 y.","Not Employed","72","0.0426119682494919","0.0334842234830769","0.051739713015907","3"
"High transfer dependency","2009","16-34 y.","Not Employed","54","0.0488746645371571","0.0368983226514039","0.0608510064229104","3"
"High transfer dependency","2009","16-34 y.","Employed","89","0.0258379757349205","0.0200973018397933","0.0315786496300476","3"
"High transfer dependency","2009","35-65 y.","Employed","110","0.0179822263701495","0.0150489283604273","0.0209155243798717","3"
"High transfer dependency","2009","66 and older","Employed","","","","","3"
"High transfer dependency","2009","66 and older","Not Employed","14","","","","3"
"Low transfer dependency","2009","16-34 y.","Not Employed","144","0.145881451074982","0.126273937273924","0.16548896487604","2"
"Low transfer dependency","2009","16-34 y.","Employed","235","0.0817788622464412","0.0718634172120305","0.0916943072808519","2"
"Low transfer dependency","2009","35-65 y.","Not Employed","167","0.096330019979936","0.0829966648662129","0.109663375093659","2"
"Low transfer dependency","2009","35-65 y.","Employed","357","0.0512143726356015","0.0463485669632704","0.0560801783079326","2"
"Low transfer dependency","2009","66 and older","Not Employed","98","0.028349303978514","0.023131748157808","0.0335668597992199","2"
"Low transfer dependency","2009","66 and older","Employed","1","","","","2"
"No transfer dependency","2009","16-34 y.","Not Employed","65","0.0523345423497572","0.0399641020948106","0.0647049826047038","0"
"No transfer dependency","2009","16-34 y.","Employed","1040","0.379813937818122","0.362252321439147","0.397375554197096","0"
"No transfer dependency","2009","35-65 y.","Not Employed","855","0.461871710244967","0.439341912844114","0.48440150764582","0"
"No transfer dependency","2009","35-65 y.","Employed","2830","0.407175383293002","0.396330405807565","0.418020360778439","0"
"No transfer dependency","2009","66 and older","Not Employed","3381","0.864680612582453","0.853927140968471","0.875434084196435","0"
"No transfer dependency","2009","66 and older","Employed","272","0.88715863131048","0.852050670271221","0.922266592349739","0"
"Very high transfer dependency","2009","16-34 y.","Not Employed","60","0.061326899087909","0.0479994784671746","0.0746543197086434","4"
"Very high transfer dependency","2009","16-34 y.","Employed","60","0.0258717658109324","0.020127439034964","0.0316160925869008","4"
"Very high transfer dependency","2009","66 and older","Employed","","","","","4"
"Very high transfer dependency","2009","35-65 y.","Not Employed","76","0.032144345370908","0.0241733734007622","0.0401153173410537","4"
"Very high transfer dependency","2009","35-65 y.","Employed","67","0.0110684381379123","0.00875902797262846","0.0133778483031962","4"
"Very high transfer dependency","2009","66 and older","Not Employed","8","","","","4"
"Very low transfer dependency","2009","16-34 y.","Employed","1510","0.486697458389584","0.46861180169388","0.504783115085289","1"
"Very low transfer dependency","2009","16-34 y.","Not Employed","856","0.611657690680188","0.584585400897243","0.638729980463132","1"
"Very low transfer dependency","2009","66 and older","Not Employed","385","0.0971251137627376","0.0878157419216569","0.106434485603818","1"
"Very low transfer dependency","2009","35-65 y.","Employed","4520","0.512559579563335","0.501526221043532","0.523592938083137","1"
"Very low transfer dependency","2009","66 and older","Employed","39","0.110768664627285","0.0759440248193897","0.14559330443518","1"
"Very low transfer dependency","2009","35-65 y.","Not Employed","605","0.273473683949362","0.253330081639839","0.293617286258886","1"
"Complete transfer dependency","2010","16-34 y.","Not Employed","206","0.0816492718229851","0.0704898750318204","0.0928086686141497","5"
"Complete transfer dependency","2010","16-34 y.","Employed","","","","","5"
"Complete transfer dependency","2010","35-65 y.","Not Employed","203","0.101137149361308","0.0893370301435055","0.112937268579111","5"
"Complete transfer dependency","2010","35-65 y.","Employed","","","","","5"
"Complete transfer dependency","2010","66 and older","Not Employed","2","","","","5"
"Complete transfer dependency","2010","66 and older","Employed","","","","","5"
"High transfer dependency","2010","16-34 y.","Not Employed","218","0.077678770897578","0.0667705845205611","0.0885869572745949","3"
"High transfer dependency","2010","16-34 y.","Employed","228","0.0367397124006644","0.0312000164096389","0.04227940839169","3"
"High transfer dependency","2010","35-65 y.","Not Employed","174","0.0486200668401898","0.0402028387828247","0.057037294897555","3"
"High transfer dependency","2010","35-65 y.","Employed","309","0.0204965625732186","0.0178016183617974","0.0231915067846398","3"
"High transfer dependency","2010","66 and older","Not Employed","16","","","","3"
"High transfer dependency","2010","66 and older","Employed","","","","","3"
"Low transfer dependency","2010","16-34 y.","Not Employed","380","0.118602802832003","0.105426499523229","0.131779106140777","2"
"Low transfer dependency","2010","16-34 y.","Employed","540","0.0788994925368739","0.0709610218830753","0.0868379631906726","2"
"Low transfer dependency","2010","35-65 y.","Not Employed","328","0.121381059683271","0.108600199973254","0.134161919393288","2"
"Low transfer dependency","2010","35-65 y.","Employed","864","0.0496202989138204","0.0454899708843648","0.053750626943276","2"
"Low transfer dependency","2010","66 and older","Not Employed","88","0.026972282829078","0.0217886034174863","0.0321559622406697","2"
"Low transfer dependency","2010","66 and older","Employed","3","","","","2"
"No transfer dependency","2010","16-34 y.","Not Employed","75","0.0612033172605247","0.0514346902229976","0.0709719442980517","0"
"No transfer dependency","2010","16-34 y.","Employed","1090","0.384835103352116","0.370507308963327","0.399162897740906","0"
"No transfer dependency","2010","35-65 y.","Not Employed","705","0.409510229128582","0.390265008621443","0.42875544963572","0"
"No transfer dependency","2010","35-65 y.","Employed","2662","0.403534696665953","0.394203457636245","0.412865935695661","0"
"No transfer dependency","2010","66 and older","Employed","248","0.844337326420121","0.803651006607341","0.885023646232901","0"
"No transfer dependency","2010","66 and older","Not Employed","3157","0.834327736901554","0.822431491362935","0.846223982440172","0"
"Very high transfer dependency","2010","16-34 y.","Not Employed","251","0.0824001937363884","0.0711941826540748","0.093606204818702","4"
"Very high transfer dependency","2010","16-34 y.","Employed","135","0.0227443361266738","0.0183541093075509","0.0271345629457966","4"
"Very high transfer dependency","2010","66 and older","Employed","","","","","4"
"Very high transfer dependency","2010","66 and older","Not Employed","3","","","","4"
"Very high transfer dependency","2010","35-65 y.","Not Employed","185","0.047424205327108","0.039105913988856","0.05574249666536","4"
"Very high transfer dependency","2010","35-65 y.","Employed","151","0.0146171545151801","0.0123344999306567","0.0168998090997035","4"
"Very low transfer dependency","2010","16-34 y.","Employed","2437","0.476781355583672","0.462073564050552","0.491489147116791","1"
"Very low transfer dependency","2010","16-34 y.","Not Employed","1183","0.578465643450521","0.558341586012955","0.598589700888086","1"
"Very low transfer dependency","2010","66 and older","Not Employed","486","0.130717232241231","0.119931152337227","0.141503312145234","1"
"Very low transfer dependency","2010","35-65 y.","Employed","6633","0.511731287331828","0.502223997927792","0.521238576735864","1"
"Very low transfer dependency","2010","35-65 y.","Not Employed","913","0.271927289659541","0.254513307367002","0.289341271952081","1"
"Very low transfer dependency","2010","66 and older","Employed","54","0.147564365970765","0.107761007539926","0.187367724401603","1"
"Complete transfer dependency","2011","16-34 y.","Not Employed","208","0.0888645408166737","0.0778333247489465","0.099895756884401","5"
"Complete transfer dependency","2011","35-65 y.","Employed","","","","","5"
"Complete transfer dependency","2011","66 and older","Not Employed","3","","","","5"
"Complete transfer dependency","2011","16-34 y.","Employed","","","","","5"
"Complete transfer dependency","2011","35-65 y.","Not Employed","290","0.107276186947476","0.0963771603518118","0.118175213543139","5"
"Complete transfer dependency","2011","66 and older","Employed","","","","","5"
"High transfer dependency","2011","16-34 y.","Not Employed","249","0.0940018924049288","0.0826883239258581","0.105315460884","3"
"High transfer dependency","2011","16-34 y.","Employed","281","0.0425002367429926","0.036684588470884","0.0483158850151012","3"
"High transfer dependency","2011","35-65 y.","Not Employed","225","0.0635052459846553","0.0549163970521097","0.072094094917201","3"
"High transfer dependency","2011","35-65 y.","Employed","406","0.024576850423198","0.0219208023626522","0.0272328984837438","3"
"High transfer dependency","2011","66 and older","Not Employed","45","0.0123087523752844","0.00919148662588117","0.0154260181246876","3"
"High transfer dependency","2011","66 and older","Employed","1","","","","3"
"Low transfer dependency","2011","35-65 y.","Not Employed","381","0.0928307781167793","0.0826103841404395","0.103051172093119","2"
"Low transfer dependency","2011","35-65 y.","Employed","1100","0.0483712342256589","0.044690761091136","0.0520517073601819","2"
"Low transfer dependency","2011","66 and older","Not Employed","108","0.0262007138279779","0.0216847807698205","0.0307166468861353","2"
"Low transfer dependency","2011","16-34 y.","Not Employed","412","0.108768908543331","0.0966986877072285","0.120839129379434","2"
"Low transfer dependency","2011","16-34 y.","Employed","651","0.089233683352113","0.0810150234217457","0.0974523432824803","2"
"Low transfer dependency","2011","66 and older","Employed","8","","","","2"
"No transfer dependency","2011","16-34 y.","Not Employed","75","0.0609551128269882","0.0516800702433761","0.0702301554106002","0"
"No transfer dependency","2011","16-34 y.","Employed","1172","0.412123727787879","0.39793348271539","0.426313972860369","0"
"No transfer dependency","2011","35-65 y.","Not Employed","960","0.434033130205556","0.416577544185858","0.451488716225254","0"
"No transfer dependency","2011","35-65 y.","Employed","3612","0.437683909320573","0.429173570855576","0.44619424778557","0"
"No transfer dependency","2011","66 and older","Not Employed","4232","0.865702298212869","0.856062348167451","0.875342248258287","0"
"No transfer dependency","2011","66 and older","Employed","333","0.892700110087246","0.861744817649144","0.923655402525347","0"
"Very high transfer dependency","2011","16-34 y.","Not Employed","270","0.0728761314990796","0.0627991792018448","0.0829530837963143","4"
"Very high transfer dependency","2011","16-34 y.","Employed","132","0.0164605205355605","0.0127923391596521","0.0201287019114688","4"
"Very high transfer dependency","2011","66 and older","Not Employed","9","","","","4"
"Very high transfer dependency","2011","66 and older","Employed","","","","","4"
"Very high transfer dependency","2011","35-65 y.","Employed","182","0.010070260972686","0.00835749180959201","0.0117830301357799","4"
"Very high transfer dependency","2011","35-65 y.","Not Employed","239","0.0549070026414509","0.046884153441282","0.0629298518416198","4"
"Very low transfer dependency","2011","16-34 y.","Not Employed","1342","0.574533413908998","0.555366241852997","0.593700585965","1"
"Very low transfer dependency","2011","16-34 y.","Employed","2386","0.439681831581455","0.425372487298672","0.453991175864237","1"
"Very low transfer dependency","2011","35-65 y.","Employed","7754","0.479297745057884","0.470727885418261","0.487867604697507","1"
"Very low transfer dependency","2011","66 and older","Not Employed","409","0.0903679568794223","0.0822621488363311","0.0984737649225135","1"
"Very low transfer dependency","2011","35-65 y.","Not Employed","1002","0.247447656104083","0.232249618423932","0.262645693784233","1"
"Very low transfer dependency","2011","66 and older","Employed","42","0.0842350865591543","0.0564558061228587","0.11201436699545","1"
"Complete transfer dependency","2012","16-34 y.","Not Employed","172","0.0767177334474092","0.0659251155721765","0.087510351322642","5"
"Complete transfer dependency","2012","16-34 y.","Employed","","","","","5"
"Complete transfer dependency","2012","35-65 y.","Not Employed","277","0.109360889763101","0.0981911833870065","0.120530596139196","5"
"Complete transfer dependency","2012","35-65 y.","Employed","","","","","5"
"Complete transfer dependency","2012","66 and older","Not Employed","1","","","","5"
"Complete transfer dependency","2012","66 and older","Employed","","","","","5"
"High transfer dependency","2012","16-34 y.","Not Employed","227","0.0852167801821506","0.0738945148796019","0.0965390454846992","3"
"High transfer dependency","2012","16-34 y.","Employed","262","0.0396046713533463","0.0338446689814925","0.0453646737252001","3"
"High transfer dependency","2012","35-65 y.","Not Employed","224","0.0674618096555682","0.0584849969329802","0.0764386223781562","3"
"High transfer dependency","2012","35-65 y.","Employed","359","0.0177783082495338","0.0154971534198746","0.020059463079193","3"
"High transfer dependency","2012","66 and older","Not Employed","44","0.0159517279271324","0.0124180126284943","0.0194854432257705","3"
"High transfer dependency","2012","66 and older","Employed","2","","","","3"
"Low transfer dependency","2012","35-65 y.","Not Employed","346","0.0940167497033489","0.0835714102354243","0.104462089171273","2"
"Low transfer dependency","2012","35-65 y.","Employed","939","0.0474354074133787","0.0437659375813984","0.051104877245359","2"
"Low transfer dependency","2012","66 and older","Not Employed","98","0.0189002151308407","0.0150595233826198","0.0227409068790616","2"
"Low transfer dependency","2012","16-34 y.","Employed","494","0.0793944669406982","0.0714098084674906","0.0873791254139058","2"
"Low transfer dependency","2012","66 and older","Employed","7","","","","2"
"Low transfer dependency","2012","16-34 y.","Not Employed","343","0.115443756290704","0.102485110394572","0.128402402186835","2"
"No transfer dependency","2012","16-34 y.","Not Employed","82","0.0711610290082173","0.0607353824949568","0.0815866755214778","0"
"No transfer dependency","2012","16-34 y.","Employed","1188","0.412412565796673","0.397873830471958","0.426951301121387","0"
"No transfer dependency","2012","35-65 y.","Not Employed","985","0.430119136493716","0.412399848060657","0.447838424926775","0"
"No transfer dependency","2012","35-65 y.","Employed","3712","0.448591351290076","0.440005823036332","0.45717687954382","0"
"No transfer dependency","2012","66 and older","Not Employed","4261","0.869860415397498","0.860370791937099","0.879350038857897","0"
"No transfer dependency","2012","66 and older","Employed","374","0.905041290386777","0.876836320426102","0.933246260347453","0"
"Very high transfer dependency","2012","16-34 y.","Not Employed","207","0.0641623231745618","0.0542253990211226","0.074099247328001","4"
"Very high transfer dependency","2012","16-34 y.","Employed","112","0.0150107762633502","0.0114195584108617","0.0186019941158388","4"
"Very high transfer dependency","2012","66 and older","Not Employed","11","","","","4"
"Very high transfer dependency","2012","66 and older","Employed","","","","","4"
"Very high transfer dependency","2012","35-65 y.","Employed","190","0.0119301042095077","0.0100558834704851","0.0138043249485304","4"
"Very high transfer dependency","2012","35-65 y.","Not Employed","199","0.0459431139677303","0.038450088524729","0.0534361394107315","4"
"Very low transfer dependency","2012","16-34 y.","Not Employed","1305","0.587298377896957","0.567333844688439","0.607262911105476","1"
"Very low transfer dependency","2012","16-34 y.","Employed","2348","0.453577519645933","0.438874231243429","0.468280808048436","1"
"Very low transfer dependency","2012","66 and older","Not Employed","414","0.0913098902272283","0.083185583729294","0.0994341967251626","1"
"Very low transfer dependency","2012","35-65 y.","Employed","7691","0.474264828837504","0.465644997618646","0.482884660056362","1"
"Very low transfer dependency","2012","35-65 y.","Not Employed","968","0.253098300416535","0.237537347222453","0.268659253610618","1"
"Very low transfer dependency","2012","66 and older","Employed","32","0.0733677330309744","0.0482817974758558","0.098453668586093","1"
"Complete transfer dependency","2013","16-34 y.","Not Employed","238","0.0649290599173524","0.0574931068343082","0.0723650130003966","5"
"Complete transfer dependency","2013","66 and older","Not Employed","7","","","","5"
"Complete transfer dependency","2013","35-65 y.","Employed","","","","","5"
"Complete transfer dependency","2013","35-65 y.","Not Employed","406","0.0991707308026602","0.0910849343261099","0.10725652727921","5"
"Complete transfer dependency","2013","16-34 y.","Employed","","","","","5"
"Complete transfer dependency","2013","66 and older","Employed","","","","","5"
"High transfer dependency","2013","16-34 y.","Not Employed","396","0.0776581884217552","0.0695814804729084","0.085734896370602","3"
"High transfer dependency","2013","16-34 y.","Employed","202","0.0328198760284298","0.0273225882678657","0.0383171637889938","3"
"High transfer dependency","2013","35-65 y.","Not Employed","401","0.0634046429801838","0.0568122007062059","0.0699970852541617","3"
"High transfer dependency","2013","35-65 y.","Employed","343","0.017796205304616","0.015454207892038","0.0201382027171939","3"
"High transfer dependency","2013","66 and older","Not Employed","35","0.00700851523760905","0.00461357702948462","0.00940345344573348","3"
"High transfer dependency","2013","66 and older","Employed","3","","","","3"
"Low transfer dependency","2013","35-65 y.","Not Employed","583","0.103951614508394","0.0956952063385961","0.112208022678193","2"
"Low transfer dependency","2013","35-65 y.","Employed","790","0.0421058216862114","0.0385482656967981","0.0456633776756247","2"
"Low transfer dependency","2013","16-34 y.","Not Employed","541","0.110792625961747","0.101320406338053","0.120264845585441","2"
"Low transfer dependency","2013","16-34 y.","Employed","441","0.0778890928689682","0.0696200313304244","0.0861581544075121","2"
"Low transfer dependency","2013","66 and older","Not Employed","118","0.0229576851055091","0.0186580730350903","0.0272572971759279","2"
"Low transfer dependency","2013","66 and older","Employed","4","","","","2"
"No transfer dependency","2013","16-34 y.","Employed","1080","0.419255850008103","0.404030814683777","0.434480885332429","0"
"No transfer dependency","2013","35-65 y.","Not Employed","1437","0.383109283647345","0.369957784535639","0.396260782759052","0"
"No transfer dependency","2013","66 and older","Employed","387","0.901575068669817","0.873549351601381","0.929600785738254","0"
"No transfer dependency","2013","16-34 y.","Not Employed","566","0.178927663710861","0.167360569867755","0.190494757553966","0"
"No transfer dependency","2013","66 and older","Not Employed","4077","0.879163957697551","0.869806847944129","0.888521067450973","0"
"No transfer dependency","2013","35-65 y.","Employed","3545","0.474829450756466","0.465983573496362","0.48367532801657","0"
"Very high transfer dependency","2013","16-34 y.","Not Employed","290","0.0589160863867195","0.0518100746018319","0.0660220981716071","4"
"Very high transfer dependency","2013","16-34 y.","Employed","110","0.0164652951439898","0.0125387922132218","0.0203917980747577","4"
"Very high transfer dependency","2013","66 and older","Not Employed","20","","","","4"
"Very high transfer dependency","2013","66 and older","Employed","1","","","","4"
"Very high transfer dependency","2013","35-65 y.","Employed","176","0.00941363408092085","0.00770304091381966","0.011124227248022","4"
"Very high transfer dependency","2013","35-65 y.","Not Employed","294","0.0481369905165984","0.0423462180986003","0.0539277629345964","4"
"Very low transfer dependency","2013","16-34 y.","Not Employed","2187","0.508776375601565","0.493689549152208","0.523863202050923","1"
"Very low transfer dependency","2013","16-34 y.","Employed","2202","0.453569885950509","0.438209018538793","0.468930753362225","1"
"Very low transfer dependency","2013","35-65 y.","Not Employed","2128","0.302226737544818","0.289803539512472","0.314649935577164","1"
"Very low transfer dependency","2013","35-65 y.","Employed","7388","0.455854888171785","0.447032369674174","0.464677406669397","1"
"Very low transfer dependency","2013","66 and older","Not Employed","404","0.0857979907783867","0.0777577661162246","0.0938382154405488","1"
"Very low transfer dependency","2013","66 and older","Employed","39","0.0750443973082013","0.0502574635020207","0.0998313311143819","1"
"Complete transfer dependency","2014","16-34 y.","Not Employed","177","0.0867745331764925","0.0756707059391862","0.0978783604137989","5"
"Complete transfer dependency","2014","35-65 y.","Employed","","","","","5"
"Complete transfer dependency","2014","66 and older","Not Employed","8","","","","5"
"Complete transfer dependency","2014","16-34 y.","Employed","","","","","5"
"Complete transfer dependency","2014","35-65 y.","Not Employed","301","0.125330866192984","0.113029809815332","0.137631922570637","5"
"Complete transfer dependency","2014","66 and older","Employed","","","","","5"
"High transfer dependency","2014","16-34 y.","Not Employed","253","0.0870421430274603","0.0759228365971803","0.0981614494577404","3"
"High transfer dependency","2014","16-34 y.","Employed","259","0.0431075234814654","0.037204887923481","0.0490101590394497","3"
"High transfer dependency","2014","35-65 y.","Not Employed","243","0.0692589297600893","0.059826060501854","0.0786917990183246","3"
"High transfer dependency","2014","35-65 y.","Employed","342","0.0188692821006609","0.0164895450247947","0.021249019176527","3"
"High transfer dependency","2014","66 and older","Not Employed","36","0.00902863490774226","0.00626865993394871","0.0117886098815358","3"
"High transfer dependency","2014","66 and older","Employed","4","","","","3"
"Low transfer dependency","2014","35-65 y.","Not Employed","367","0.110048752977378","0.0984217667328772","0.121675739221879","2"
"Low transfer dependency","2014","35-65 y.","Employed","838","0.0462242554873802","0.0425518895460395","0.0498966214287209","2"
"Low transfer dependency","2014","16-34 y.","Not Employed","354","0.120789447356391","0.107935145647828","0.133643749064954","2"
"Low transfer dependency","2014","16-34 y.","Employed","516","0.0923180780745622","0.0839051324261095","0.100731023723015","2"
"Low transfer dependency","2014","66 and older","Not Employed","99","0.0192934262635183","0.0152797922493398","0.0233070602776968","2"
"Low transfer dependency","2014","66 and older","Employed","9","","","","2"
"No transfer dependency","2014","35-65 y.","Not Employed","803","0.372188084790853","0.354228863674793","0.390147305906912","0"
"No transfer dependency","2014","16-34 y.","Employed","1261","0.415073363256752","0.400753100243388","0.429393626270116","0"
"No transfer dependency","2014","66 and older","Employed","418","0.892806569959855","0.865015364345378","0.920597775574332","0"
"No transfer dependency","2014","66 and older","Not Employed","3939","0.879511400633867","0.870012851793386","0.889009949474349","0"
"No transfer dependency","2014","16-34 y.","Not Employed","111","0.0675991859952064","0.0576963496660726","0.0775020223243401","0"
"No transfer dependency","2014","35-65 y.","Employed","3664","0.465475533715054","0.456751444960638","0.47419962246947","0"
"Very high transfer dependency","2014","16-34 y.","Not Employed","204","0.0784278128264242","0.0678233840980277","0.0890322415548208","4"
"Very high transfer dependency","2014","16-34 y.","Employed","133","0.0225034604982248","0.0181930351199229","0.0268138858765268","4"
"Very high transfer dependency","2014","66 and older","Not Employed","20","","","","4"
"Very high transfer dependency","2014","66 and older","Employed","2","","","","4"
"Very high transfer dependency","2014","35-65 y.","Employed","200","0.0102630621427382","0.00850033041978336","0.0120257938656931","4"
"Very high transfer dependency","2014","35-65 y.","Not Employed","222","0.064054811423745","0.054957929150209","0.0731516936972811","4"
"Very low transfer dependency","2014","16-34 y.","Not Employed","1370","0.559366877618026","0.539784091109759","0.578949664126292","1"
"Very low transfer dependency","2014","16-34 y.","Employed","2379","0.426997574688995","0.412621881436984","0.441373267941007","1"
"Very low transfer dependency","2014","35-65 y.","Not Employed","847","0.259118554854951","0.242840027882777","0.275397081827125","1"
"Very low transfer dependency","2014","35-65 y.","Employed","7514","0.459167866554167","0.450452115058178","0.467883618050156","1"
"Very low transfer dependency","2014","66 and older","Not Employed","410","0.0877781876529379","0.0795214767873635","0.0960348985185123","1"
"Very low transfer dependency","2014","66 and older","Employed","43","0.0748382739372526","0.0512000237601882","0.0984765241143169","1"
"Complete transfer dependency","2015","16-34 y.","Not Employed","246","0.102819364441512","0.0920173911718639","0.113621337711161","5"
"Complete transfer dependency","2015","16-34 y.","Employed","","","","","5"
"Complete transfer dependency","2015","35-65 y.","Not Employed","381","0.13800345710876","0.126002640475194","0.150004273742327","5"
"Complete transfer dependency","2015","35-65 y.","Employed","","","","","5"
"Complete transfer dependency","2015","66 and older","Not Employed","12","","","","5"
"Complete transfer dependency","2015","66 and older","Employed","","","","","5"
"High transfer dependency","2015","16-34 y.","Not Employed","257","0.0750254710411967","0.065656434186618","0.0843945078957754","3"
"High transfer dependency","2015","16-34 y.","Employed","247","0.046261691423923","0.0398171775803043","0.0527062052675418","3"
"High transfer dependency","2015","35-65 y.","Not Employed","250","0.0622709070578782","0.0538628752501372","0.0706789388656191","3"
"High transfer dependency","2015","66 and older","Not Employed","31","0.00718606530382213","0.00470102204092577","0.0096711085667185","3"
"High transfer dependency","2015","66 and older","Employed","5","","","","3"
"High transfer dependency","2015","35-65 y.","Employed","276","0.0172765866853094","0.0149320402258006","0.0196211331448182","3"
"Low transfer dependency","2015","35-65 y.","Not Employed","382","0.114584090836763","0.1035013066306","0.125666875042926","2"
"Low transfer dependency","2015","35-65 y.","Employed","684","0.0433976187838599","0.0397314462553924","0.0470637913123274","2"
"Low transfer dependency","2015","66 and older","Employed","7","","","","2"
"Low transfer dependency","2015","16-34 y.","Employed","385","0.0694539138304508","0.0616541383954883","0.0772536892654133","2"
"Low transfer dependency","2015","16-34 y.","Not Employed","364","0.103522610384413","0.0926880081336463","0.114357212635181","2"
"Low transfer dependency","2015","66 and older","Not Employed","105","0.021362418312454","0.0171084858126284","0.0256163508122796","2"
"No transfer dependency","2015","16-34 y.","Not Employed","472","0.159893920953766","0.146858990002446","0.172928851905086","0"
"No transfer dependency","2015","16-34 y.","Employed","1189","0.440544597556658","0.425313104755752","0.455776090357565","0"
"No transfer dependency","2015","35-65 y.","Not Employed","935","0.375176961586749","0.358330462873406","0.392023460300091","0"
"No transfer dependency","2015","35-65 y.","Employed","3614","0.482143362487727","0.473152381289818","0.491134343685636","0"
"No transfer dependency","2015","66 and older","Not Employed","3859","0.878655227085111","0.869048527117897","0.888261927052326","0"
"No transfer dependency","2015","66 and older","Employed","443","0.896490924786418","0.870156205430528","0.922825644142307","0"
"Very high transfer dependency","2015","16-34 y.","Not Employed","239","0.061929049936452","0.0533568804869613","0.0705012193859427","4"
"Very high transfer dependency","2015","66 and older","Not Employed","22","","","","4"
"Very high transfer dependency","2015","16-34 y.","Employed","100","0.018058772384332","0.0139732118186729","0.022144332949991","4"
"Very high transfer dependency","2015","66 and older","Employed","2","","","","4"
"Very high transfer dependency","2015","35-65 y.","Employed","151","0.0117355579348264","0.00979778593835272","0.0136733299313","4"
"Very high transfer dependency","2015","35-65 y.","Not Employed","242","0.0630474297997514","0.0545906396923933","0.0715042199071094","4"
"Very low transfer dependency","2015","16-34 y.","Not Employed","1459","0.496809583242659","0.479027327249248","0.514591839236071","1"
"Very low transfer dependency","2015","16-34 y.","Employed","2160","0.425681024804636","0.410511096716508","0.440850952892764","1"
"Very low transfer dependency","2015","35-65 y.","Employed","7140","0.445446874108277","0.436503863284178","0.454389884932377","1"
"Very low transfer dependency","2015","66 and older","Not Employed","409","0.0874302127899146","0.0791198831126333","0.095740542467196","1"
"Very low transfer dependency","2015","66 and older","Employed","57","0.0750900206191902","0.0523072060210002","0.0978728352173802","1"
"Very low transfer dependency","2015","35-65 y.","Not Employed","983","0.246917153610098","0.231913049684162","0.261921257536035","1"
"Complete transfer dependency","2016","16-34 y.","Not Employed","166","0.10033431314157","0.0873443626059906","0.113324263677149","5"
"Complete transfer dependency","2016","16-34 y.","Employed","","","","","5"
"Complete transfer dependency","2016","35-65 y.","Not Employed","296","0.1274544043271","0.113807854245187","0.141100954409014","5"
"Complete transfer dependency","2016","35-65 y.","Employed","","","","","5"
"Complete transfer dependency","2016","66 and older","Not Employed","8","","","","5"
"Complete transfer dependency","2016","66 and older","Employed","","","","","5"
"High transfer dependency","2016","35-65 y.","Not Employed","194","0.0719033228054035","0.0613321670104027","0.0824744786004043","3"
"High transfer dependency","2016","16-34 y.","Not Employed","169","0.0778535791341113","0.0662689692884555","0.0894381889797671","3"
"High transfer dependency","2016","16-34 y.","Employed","177","0.0403025250021003","0.0342085997981485","0.0463964502060522","3"
"High transfer dependency","2016","35-65 y.","Employed","253","0.0165506817506455","0.0142149617991301","0.0188864017021608","3"
"High transfer dependency","2016","66 and older","Not Employed","41","0.00858669961774755","0.0058176605764276","0.0113557386590675","3"
"High transfer dependency","2016","66 and older","Employed","2","","","","3"
"Low transfer dependency","2016","35-65 y.","Not Employed","303","0.127615659241443","0.113961740965442","0.141269577517444","2"
"Low transfer dependency","2016","35-65 y.","Employed","705","0.0388746058028679","0.0353357745024868","0.042413437103249","2"
"Low transfer dependency","2016","16-34 y.","Not Employed","299","0.128934259867681","0.114444812884364","0.143423706850997","2"
"Low transfer dependency","2016","16-34 y.","Employed","440","0.0956315374458831","0.0865190469407458","0.10474402795102","2"
"Low transfer dependency","2016","66 and older","Employed","3","","","","2"
"Low transfer dependency","2016","66 and older","Not Employed","94","0.0218158253452269","0.0174316823234229","0.0261999683670309","2"
"No transfer dependency","2016","16-34 y.","Not Employed","98","0.0839549544167071","0.0719648281098037","0.0959450807236104","0"
"No transfer dependency","2016","16-34 y.","Employed","1244","0.439703328439136","0.42432345671769","0.455083200160582","0"
"No transfer dependency","2016","35-65 y.","Not Employed","624","0.351270443172904","0.331735865285684","0.370805021060123","0"
"No transfer dependency","2016","35-65 y.","Employed","3544","0.478045193506854","0.468900108150966","0.487190278862743","0"
"No transfer dependency","2016","66 and older","Not Employed","3716","0.880890537774163","0.871169275111459","0.890611800436867","0"
"No transfer dependency","2016","66 and older","Employed","443","0.894821565531385","0.86795817657374","0.921684954489029","0"
