"transab_cat","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence"
"No transfer dependency","2011","direct migration background","vocational + Abi","68","0.31233179310958","0.263569858935115","0.361093727284044"
"No transfer dependency","2011","direct migration background","higher vocational","38","0.429472897715691","0.340907619915796","0.518038175515586"
"No transfer dependency","2011","direct migration background","higher education","173","0.4055442673907","0.366354893223371","0.444733641558029"
"No transfer dependency","2011","indirect migration background","in school","1","","",""
"No transfer dependency","2011","indirect migration background","inadequately","2","","",""
"No transfer dependency","2011","indirect migration background","general elemantary","17","","",""
"No transfer dependency","2011","indirect migration background","middle vocational","97","0.327776825003983","0.287624166814075","0.36792948319389"
"No transfer dependency","2011","indirect migration background","vocational + Abi","13","","",""
"No transfer dependency","2011","indirect migration background","higher vocational","9","","",""
"No transfer dependency","2011","indirect migration background","higher education","47","0.503374862836832","0.432652365528057","0.574097360145606"
"Very low transfer dependency","2011","no migration background","in school","533","0.856065841332151","0.829446617954321","0.88268506470998"
"Very low transfer dependency","2011","no migration background","inadequately","36","0.184376871691629","0.129381088064558","0.239372655318699"
"Very low transfer dependency","2011","no migration background","general elemantary","681","0.281503977222514","0.262458458324734","0.300549496120294"
"Very low transfer dependency","2011","no migration background","middle vocational","4973","0.326936709661761","0.318554180494582","0.33531923882894"
"Very low transfer dependency","2011","no migration background","vocational + Abi","862","0.408064551556678","0.383421866706767","0.432707236406589"
"Very low transfer dependency","2011","no migration background","higher vocational","813","0.367444372335582","0.344280210411916","0.390608534259247"
"Very low transfer dependency","2011","no migration background","higher education","2697","0.36270271003584","0.349832915203406","0.375572504868274"
"Very low transfer dependency","2011","direct migration background","in school","15","","",""
"Very low transfer dependency","2011","direct migration background","inadequately","44","0.240577932683569","0.176884516892498","0.30427134847464"
"Very low transfer dependency","2011","direct migration background","general elemantary","231","0.34989220125366","0.313056836340532","0.386727566166789"
"Very low transfer dependency","2011","direct migration background","middle vocational","488","0.395302788813222","0.367155258533152","0.423450319093292"
"Very low transfer dependency","2011","direct migration background","vocational + Abi","170","0.488222461108541","0.435628867992248","0.540816054224834"
"Very low transfer dependency","2011","direct migration background","higher vocational","63","0.43093517512946","0.342333014765485","0.519537335493435"
"Very low transfer dependency","2011","direct migration background","higher education","297","0.431339323044806","0.391809437216049","0.470869208873563"
"Very low transfer dependency","2011","indirect migration background","in school","112","0.783228519923083","0.721470216930007","0.844986822916159"
"Very low transfer dependency","2011","indirect migration background","inadequately","9","","",""
"Very low transfer dependency","2011","indirect migration background","general elemantary","95","0.399333136538978","0.335196143684587","0.463470129393368"
"Very low transfer dependency","2011","indirect migration background","middle vocational","292","0.498823997525648","0.456054195261371","0.541593799789925"
"Very low transfer dependency","2011","indirect migration background","vocational + Abi","58","0.486281757879028","0.383590404444105","0.588973111313952"
"Very low transfer dependency","2011","indirect migration background","higher vocational","40","0.588222328045826","0.463692148108463","0.71275250798319"
"Very low transfer dependency","2011","indirect migration background","higher education","120","0.402581338041432","0.333212616819994","0.471950059262871"
"Low transfer dependency","2011","no migration background","in school","71","0.0745349140291124","0.0546181051077095","0.0944517229505152"
"Low transfer dependency","2011","no migration background","inadequately","32","0.120100092223604","0.0739980977920781","0.16620208665513"
"Low transfer dependency","2011","no migration background","general elemantary","213","0.070650583257277","0.0597991838488389","0.0815019826657151"
"Low transfer dependency","2011","no migration background","middle vocational","1075","0.0523767388019553","0.0483956454565299","0.0563578321473806"
"Low transfer dependency","2011","no migration background","vocational + Abi","154","0.0508846178487512","0.0398656940803708","0.0619035416171316"
"Low transfer dependency","2011","no migration background","higher vocational","104","0.0296253638390206","0.0214788275844907","0.0377719000935506"
"Low transfer dependency","2011","no migration background","higher education","262","0.0258283491432177","0.02158223900267","0.0300744592837654"
"Low transfer dependency","2011","direct migration background","in school","9","","",""
"Low transfer dependency","2011","direct migration background","inadequately","35","0.162771355508205","0.107762061800524","0.217780649215885"
"Low transfer dependency","2011","direct migration background","general elemantary","99","0.0985568752288588","0.0755362144404076","0.12157753601731"
"Low transfer dependency","2011","direct migration background","middle vocational","191","0.114305928756179","0.0959877361881715","0.132624121324187"
"Low transfer dependency","2011","direct migration background","vocational + Abi","60","0.118089739338044","0.0841349036383651","0.152044575037723"
"Low transfer dependency","2011","direct migration background","higher vocational","7","","",""
"Low transfer dependency","2011","direct migration background","higher education","68","0.0707804653539002","0.0503110561821613","0.0912498745256391"
"Low transfer dependency","2011","indirect migration background","in school","30","0.0612257881941809","0.0252924302405545","0.0971591461478074"
"Low transfer dependency","2011","indirect migration background","inadequately","5","","",""
"Low transfer dependency","2011","indirect migration background","general elemantary","38","0.137389861935335","0.0923072879163712","0.1824724359543"
"Low transfer dependency","2011","indirect migration background","middle vocational","79","0.0963482479134552","0.0711081580082756","0.121588337818635"
"Low transfer dependency","2011","indirect migration background","vocational + Abi","10","","",""
"Low transfer dependency","2011","indirect migration background","higher vocational","7","","",""
"Low transfer dependency","2011","indirect migration background","higher education","20","","",""
"High transfer dependency","2011","no migration background","in school","25","","",""
"High transfer dependency","2011","no migration background","inadequately","30","0.144921734623128","0.0949986854616866","0.194844783784569"
"High transfer dependency","2011","no migration background","general elemantary","170","0.0501520236225257","0.0409090941462612","0.0593949530987902"
"High transfer dependency","2011","no migration background","middle vocational","473","0.0280623584975212","0.0251111726296579","0.0310135443653845"
"High transfer dependency","2011","no migration background","vocational + Abi","50","0.022861708055013","0.0153676204181091","0.0303557956919169"
"High transfer dependency","2011","no migration background","higher vocational","23","","",""
"High transfer dependency","2011","no migration background","higher education","66","0.00886549992099923","0.00635625473659106","0.0113747451054074"
"High transfer dependency","2011","direct migration background","in school","9","","",""
"High transfer dependency","2011","direct migration background","inadequately","22","","",""
"High transfer dependency","2011","direct migration background","general elemantary","56","0.0568617776167017","0.0389761968624463","0.0747473583709571"
"High transfer dependency","2011","direct migration background","middle vocational","92","0.0728382677732085","0.0578771539647277","0.0877993815816893"
"High transfer dependency","2011","direct migration background","vocational + Abi","19","","",""
"High transfer dependency","2011","direct migration background","higher vocational","4","","",""
"High transfer dependency","2011","direct migration background","higher education","24","","",""
"High transfer dependency","2011","indirect migration background","in school","13","","",""
"High transfer dependency","2011","indirect migration background","inadequately","6","","",""
"High transfer dependency","2011","indirect migration background","general elemantary","38","0.107441045536212","0.0668876101343674","0.147994480938056"
"High transfer dependency","2011","indirect migration background","middle vocational","21","","",""
"High transfer dependency","2011","indirect migration background","vocational + Abi","5","","",""
"High transfer dependency","2011","indirect migration background","higher vocational","3","","",""
"High transfer dependency","2011","indirect migration background","higher education","4","","",""
"Very high transfer dependency","2011","no migration background","in school","26","","",""
"Very high transfer dependency","2011","no migration background","inadequately","36","0.102653376848981","0.0596108118487716","0.14569594184919"
"Very high transfer dependency","2011","no migration background","general elemantary","113","0.0304035385363223","0.0231325085651199","0.0376745685075247"
"Very high transfer dependency","2011","no migration background","middle vocational","335","0.0147182864313051","0.0125663763812803","0.0168701964813299"
"Very high transfer dependency","2011","no migration background","vocational + Abi","28","","",""
"Very high transfer dependency","2011","no migration background","higher vocational","7","","",""
"Very high transfer dependency","2011","no migration background","higher education","35","0.0044781546967909","0.00269084368674528","0.00626546570683652"
"Very high transfer dependency","2011","direct migration background","in school","3","","",""
"Very high transfer dependency","2011","direct migration background","inadequately","14","","",""
"Very high transfer dependency","2011","direct migration background","general elemantary","42","0.039900605758567","0.0247840448004339","0.0550171667167002"
"Very high transfer dependency","2011","direct migration background","middle vocational","54","0.0276262541356152","0.0181903398641651","0.0370621684070654"
"Very high transfer dependency","2011","direct migration background","vocational + Abi","18","","",""
"Very high transfer dependency","2011","direct migration background","higher vocational","6","","",""
"Very high transfer dependency","2011","direct migration background","higher education","21","","",""
"Very high transfer dependency","2011","indirect migration background","in school","9","","",""
"Very high transfer dependency","2011","indirect migration background","inadequately","4","","",""
"Very high transfer dependency","2011","indirect migration background","general elemantary","19","","",""
"Very high transfer dependency","2011","indirect migration background","middle vocational","27","","",""
"Very high transfer dependency","2011","indirect migration background","vocational + Abi","3","","",""
"Very high transfer dependency","2011","indirect migration background","higher vocational","1","","",""
"Very high transfer dependency","2011","indirect migration background","higher education","","","",""
"Complete transfer dependency","2011","no migration background","in school","8","","",""
"Complete transfer dependency","2011","no migration background","inadequately","20","","",""
"Complete transfer dependency","2011","no migration background","general elemantary","77","0.0276453878864855","0.0207021500672864","0.0345886257056845"
"Complete transfer dependency","2011","no migration background","middle vocational","155","0.012604650349881","0.0106111045502817","0.0145981961494802"
"Complete transfer dependency","2011","no migration background","vocational + Abi","21","","",""
"Complete transfer dependency","2011","no migration background","higher vocational","4","","",""
"Complete transfer dependency","2011","no migration background","higher education","8","","",""
"Complete transfer dependency","2011","direct migration background","in school","3","","",""
"Complete transfer dependency","2011","direct migration background","inadequately","20","","",""
"Complete transfer dependency","2011","direct migration background","general elemantary","44","0.0394365085895152","0.0244044858232185","0.0544685313558119"
"Complete transfer dependency","2011","direct migration background","middle vocational","44","0.0252766773362793","0.0162400360268656","0.0343133186456931"
"Complete transfer dependency","2011","direct migration background","vocational + Abi","12","","",""
"Complete transfer dependency","2011","direct migration background","higher vocational","2","","",""
"Complete transfer dependency","2011","direct migration background","higher education","20","","",""
"Complete transfer dependency","2011","indirect migration background","in school","6","","",""
"Complete transfer dependency","2011","indirect migration background","inadequately","2","","",""
"Complete transfer dependency","2011","indirect migration background","general elemantary","17","","",""
"Complete transfer dependency","2011","indirect migration background","middle vocational","9","","",""
"Complete transfer dependency","2011","indirect migration background","vocational + Abi","2","","",""
"Complete transfer dependency","2011","indirect migration background","higher vocational","","","",""
"Complete transfer dependency","2011","indirect migration background","higher education","1","","",""
"No transfer dependency","2012","no migration background","in school","8","","",""
"No transfer dependency","2012","no migration background","inadequately","40","0.324583528923406","0.260014914228769","0.389152143618043"
"No transfer dependency","2012","no migration background","general elemantary","887","0.537772094931593","0.5165189692091","0.559025220654085"
"No transfer dependency","2012","no migration background","middle vocational","5107","0.57909363128898","0.570185376431048","0.588001886146913"
"No transfer dependency","2012","no migration background","vocational + Abi","406","0.47623206110348","0.450881472962435","0.501582649244526"
"No transfer dependency","2012","no migration background","higher vocational","744","0.605659877249064","0.58200021721369","0.629319537284437"
"No transfer dependency","2012","no migration background","higher education","2403","0.603463802291603","0.590295304953714","0.616632299629492"
"No transfer dependency","2012","direct migration background","in school","","","",""
"No transfer dependency","2012","direct migration background","inadequately","34","0.3919621172406","0.312501587435001","0.4714226470462"
"No transfer dependency","2012","direct migration background","general elemantary","162","0.407466091983553","0.368536959930397","0.446395224036709"
"No transfer dependency","2012","direct migration background","middle vocational","278","0.369894230432772","0.341299465007106","0.398488995858438"
"No transfer dependency","2012","direct migration background","vocational + Abi","78","0.324636749361883","0.27606524708382","0.373208251639945"
"No transfer dependency","2012","direct migration background","higher vocational","33","0.425379107515473","0.33213637390476","0.518621841126186"
"No transfer dependency","2012","direct migration background","higher education","173","0.386613155334793","0.347680287309706","0.425546023359881"
"No transfer dependency","2012","indirect migration background","in school","","","",""
"No transfer dependency","2012","indirect migration background","inadequately","3","","",""
"No transfer dependency","2012","indirect migration background","general elemantary","22","","",""
"No transfer dependency","2012","indirect migration background","middle vocational","95","0.274022606899922","0.235313090267545","0.312732123532299"
"No transfer dependency","2012","indirect migration background","vocational + Abi","19","","",""
"No transfer dependency","2012","indirect migration background","higher vocational","12","","",""
"No transfer dependency","2012","indirect migration background","higher education","51","0.513910126268543","0.443028563851844","0.584791688685242"
"Very low transfer dependency","2012","no migration background","in school","561","0.858758486236591","0.832810016786352","0.88470695568683"
"Very low transfer dependency","2012","no migration background","inadequately","40","0.164457675589473","0.113338515782598","0.215576835396349"
"Very low transfer dependency","2012","no migration background","general elemantary","666","0.285023756490294","0.265780350824784","0.304267162155803"
"Very low transfer dependency","2012","no migration background","middle vocational","4899","0.319717633867079","0.311302647971974","0.328132619762184"
"Very low transfer dependency","2012","no migration background","vocational + Abi","892","0.445350541675196","0.420123312163693","0.470577771186699"
"Very low transfer dependency","2012","no migration background","higher vocational","771","0.352463031131666","0.329334519595275","0.375591542668057"
"Very low transfer dependency","2012","no migration background","higher education","2568","0.348998277267715","0.336166940620521","0.361829613914908"
"Very low transfer dependency","2012","direct migration background","in school","18","","",""
"Very low transfer dependency","2012","direct migration background","inadequately","41","0.223541561664431","0.155730219974055","0.291352903354807"
"Very low transfer dependency","2012","direct migration background","general elemantary","239","0.389031004367646","0.350405508030217","0.427656500705076"
"Very low transfer dependency","2012","direct migration background","middle vocational","511","0.405192063495986","0.376114375390728","0.434269751601244"
"Very low transfer dependency","2012","direct migration background","vocational + Abi","198","0.532596679933232","0.480840870291431","0.584352489575033"
"Very low transfer dependency","2012","direct migration background","higher vocational","62","0.452501941349997","0.358629583066489","0.546374299633505"
"Very low transfer dependency","2012","direct migration background","higher education","314","0.461924923413472","0.422066695071369","0.501783151755575"
"Very low transfer dependency","2012","indirect migration background","in school","115","0.788927398275394","0.727221326327533","0.850633470223255"
"Very low transfer dependency","2012","indirect migration background","inadequately","8","","",""
"Very low transfer dependency","2012","indirect migration background","general elemantary","109","0.497581635103242","0.431661683700327","0.563501586506156"
"Very low transfer dependency","2012","indirect migration background","middle vocational","296","0.522769887128571","0.479420575610773","0.566119198646369"
"Very low transfer dependency","2012","indirect migration background","vocational + Abi","61","0.417358603386837","0.318197433336636","0.516519773437037"
"Very low transfer dependency","2012","indirect migration background","higher vocational","40","0.63310239392302","0.510123239644529","0.756081548201512"
"Very low transfer dependency","2012","indirect migration background","higher education","124","0.441635311232872","0.371211053969615","0.512059568496128"
"Low transfer dependency","2012","no migration background","in school","66","0.0703859780349914","0.0513274457781356","0.0894445102918471"
"Low transfer dependency","2012","no migration background","inadequately","34","0.155389328828453","0.105430611003267","0.205348046653639"
"Low transfer dependency","2012","no migration background","general elemantary","203","0.0618385617552093","0.0515710767188303","0.0721060467915883"
"Low transfer dependency","2012","no migration background","middle vocational","908","0.049000597119669","0.0451055178658494","0.0528956763734887"
"Low transfer dependency","2012","no migration background","vocational + Abi","116","0.0404160754168164","0.0304200392024063","0.0504121116312265"
"Low transfer dependency","2012","no migration background","higher vocational","88","0.0254488607047743","0.0178246462567624","0.0330730751527862"
"Low transfer dependency","2012","no migration background","higher education","238","0.0325344311865052","0.0277584945429276","0.0373103678300828"
"Low transfer dependency","2012","direct migration background","in school","7","","",""
"Low transfer dependency","2012","direct migration background","inadequately","27","","",""
"Low transfer dependency","2012","direct migration background","general elemantary","88","0.0792721423129447","0.0578679758835695","0.10067630874232"
"Low transfer dependency","2012","direct migration background","middle vocational","156","0.114753763590671","0.0958757391083486","0.133631788072994"
"Low transfer dependency","2012","direct migration background","vocational + Abi","33","0.0665656841863271","0.0407085097972203","0.092422858575434"
"Low transfer dependency","2012","direct migration background","higher vocational","3","","",""
"Low transfer dependency","2012","direct migration background","higher education","54","0.0631292051430988","0.0436860891964753","0.0825723210897222"
"Low transfer dependency","2012","indirect migration background","in school","21","","",""
"Low transfer dependency","2012","indirect migration background","inadequately","9","","",""
"Low transfer dependency","2012","indirect migration background","general elemantary","34","0.135389427955854","0.0902813209913605","0.180497534920347"
"Low transfer dependency","2012","indirect migration background","middle vocational","67","0.109348953937638","0.0822642488867728","0.136433658988503"
"Low transfer dependency","2012","indirect migration background","vocational + Abi","4","","",""
"Low transfer dependency","2012","indirect migration background","higher vocational","4","","",""
"Low transfer dependency","2012","indirect migration background","higher education","12","","",""
"High transfer dependency","2012","no migration background","in school","35","0.0335215294666311","0.0201107800196393","0.0469322789136228"
"High transfer dependency","2012","no migration background","inadequately","31","0.0923706043202665","0.0524411315955873","0.132300077044946"
"High transfer dependency","2012","no migration background","general elemantary","155","0.0510530014369377","0.0416703146791647","0.0604356881947107"
"High transfer dependency","2012","no migration background","middle vocational","439","0.0245642380980316","0.0217712024640473","0.0273572737320159"
"High transfer dependency","2012","no migration background","vocational + Abi","41","0.0168377687246671","0.0103070025825114","0.0233685348668228"
"High transfer dependency","2012","no migration background","higher vocational","24","","",""
"High transfer dependency","2012","no migration background","higher education","51","0.00886845176579721","0.00634462964145965","0.0113922738901348"
"High transfer dependency","2012","direct migration background","in school","3","","",""
"High transfer dependency","2012","direct migration background","inadequately","21","","",""
"High transfer dependency","2012","direct migration background","general elemantary","57","0.0661494747923411","0.0464581804580092","0.0858407691266729"
"High transfer dependency","2012","direct migration background","middle vocational","83","0.062655592348341","0.0483016714744723","0.0770095132222098"
"High transfer dependency","2012","direct migration background","vocational + Abi","17","","",""
"High transfer dependency","2012","direct migration background","higher vocational","5","","",""
"High transfer dependency","2012","direct migration background","higher education","23","","",""
"High transfer dependency","2012","indirect migration background","in school","16","","",""
"High transfer dependency","2012","indirect migration background","inadequately","3","","",""
"High transfer dependency","2012","indirect migration background","general elemantary","30","0.0751935276543645","0.0404264958863108","0.109960559422418"
"High transfer dependency","2012","indirect migration background","middle vocational","22","","",""
"High transfer dependency","2012","indirect migration background","vocational + Abi","8","","",""
"High transfer dependency","2012","indirect migration background","higher vocational","3","","",""
"High transfer dependency","2012","indirect migration background","higher education","3","","",""
"Very high transfer dependency","2012","no migration background","in school","12","","",""
"Very high transfer dependency","2012","no migration background","inadequately","33","0.132230245709036","0.0855169979094041","0.178943493508669"
"Very high transfer dependency","2012","no migration background","general elemantary","119","0.0304659427172295","0.0231396469943346","0.0377922384401245"
"Very high transfer dependency","2012","no migration background","middle vocational","300","0.0161862626160239","0.013909303551446","0.0184632216806017"
"Very high transfer dependency","2012","no migration background","vocational + Abi","25","","",""
"Very high transfer dependency","2012","no migration background","higher vocational","9","","",""
"Very high transfer dependency","2012","no migration background","higher education","31","0.0047815183493783","0.00292452085174936","0.00663851584700723"
"Very high transfer dependency","2012","direct migration background","in school","1","","",""
"Very high transfer dependency","2012","direct migration background","inadequately","7","","",""
"Very high transfer dependency","2012","direct migration background","general elemantary","32","0.0260009774736671","0.013392969407911","0.0386089855394232"
"Very high transfer dependency","2012","direct migration background","middle vocational","37","0.0246157277350258","0.0154379984007943","0.0337934570692574"
"Very high transfer dependency","2012","direct migration background","vocational + Abi","20","","",""
"Very high transfer dependency","2012","direct migration background","higher vocational","2","","",""
"Very high transfer dependency","2012","direct migration background","higher education","19","","",""
"Very high transfer dependency","2012","indirect migration background","in school","8","","",""
"Very high transfer dependency","2012","indirect migration background","inadequately","4","","",""
"Very high transfer dependency","2012","indirect migration background","general elemantary","12","","",""
"Very high transfer dependency","2012","indirect migration background","middle vocational","25","","",""
"Very high transfer dependency","2012","indirect migration background","vocational + Abi","2","","",""
"Very high transfer dependency","2012","indirect migration background","higher vocational","","","",""
"Very high transfer dependency","2012","indirect migration background","higher education","","","",""
"Complete transfer dependency","2012","no migration background","in school","10","","",""
"Complete transfer dependency","2012","no migration background","inadequately","24","","",""
"Complete transfer dependency","2012","no migration background","general elemantary","84","0.0338466426687372","0.026138026325563","0.0415552590119115"
"Complete transfer dependency","2012","no migration background","middle vocational","146","0.0114376370102168","0.00951898735000135","0.0133562866704323"
"Complete transfer dependency","2012","no migration background","vocational + Abi","11","","",""
"Complete transfer dependency","2012","no migration background","higher vocational","3","","",""
"Complete transfer dependency","2012","no migration background","higher education","10","","",""
"Complete transfer dependency","2012","direct migration background","in school","3","","",""
"Complete transfer dependency","2012","direct migration background","inadequately","15","","",""
"Complete transfer dependency","2012","direct migration background","general elemantary","34","0.0320803090698481","0.0181194766401353","0.046041141499561"
"Complete transfer dependency","2012","direct migration background","middle vocational","30","0.0228886223972038","0.0140308831015406","0.0317463616928671"
"Complete transfer dependency","2012","direct migration background","vocational + Abi","11","","",""
"Complete transfer dependency","2012","direct migration background","higher vocational","3","","",""
"Complete transfer dependency","2012","direct migration background","higher education","18","","",""
"Complete transfer dependency","2012","indirect migration background","in school","8","","",""
"Complete transfer dependency","2012","indirect migration background","inadequately","2","","",""
"Complete transfer dependency","2012","indirect migration background","general elemantary","14","","",""
"Complete transfer dependency","2012","indirect migration background","middle vocational","5","","",""
"Complete transfer dependency","2012","indirect migration background","vocational + Abi","1","","",""
"Complete transfer dependency","2012","indirect migration background","higher vocational","","","",""
"Complete transfer dependency","2012","indirect migration background","higher education","1","","",""
"No transfer dependency","2013","no migration background","in school","5","","",""
"No transfer dependency","2013","no migration background","inadequately","34","0.295886073231094","0.229934841830635","0.361837304631552"
"No transfer dependency","2013","no migration background","general elemantary","785","0.534661009298744","0.512679428260243","0.556642590337246"
"No transfer dependency","2013","no migration background","middle vocational","4868","0.588820313799783","0.579643911428018","0.597996716171547"
"No transfer dependency","2013","no migration background","vocational + Abi","409","0.502005678716324","0.475972351561239","0.528039005871409"
"No transfer dependency","2013","no migration background","higher vocational","685","0.571126864751058","0.546416594935573","0.595837134566543"
"No transfer dependency","2013","no migration background","higher education","2401","0.621019290871071","0.607787577888594","0.634251003853548"
"No transfer dependency","2013","direct migration background","in school","3","","",""
"No transfer dependency","2013","direct migration background","inadequately","60","0.304338695543012","0.257580888772645","0.351096502313379"
"No transfer dependency","2013","direct migration background","general elemantary","259","0.400040496158785","0.373541545576277","0.426539446741292"
"No transfer dependency","2013","direct migration background","middle vocational","508","0.395860152434963","0.375145416950016","0.41657488791991"
"No transfer dependency","2013","direct migration background","vocational + Abi","205","0.390146203488648","0.356045497016744","0.424246909960553"
"No transfer dependency","2013","direct migration background","higher vocational","33","0.478685865122158","0.386985573370562","0.570386156873755"
"No transfer dependency","2013","direct migration background","higher education","388","0.454755391161116","0.427953777216847","0.481557005105385"
"No transfer dependency","2013","indirect migration background","in school","5","","",""
"No transfer dependency","2013","indirect migration background","inadequately","3","","",""
"No transfer dependency","2013","indirect migration background","general elemantary","47","0.158436137738755","0.124921360882109","0.1919509145954"
"No transfer dependency","2013","indirect migration background","middle vocational","183","0.333165319323003","0.300904146789831","0.365426491856176"
"No transfer dependency","2013","indirect migration background","vocational + Abi","33","0.374198770281089","0.294324313279652","0.454073227282526"
"No transfer dependency","2013","indirect migration background","higher vocational","11","","",""
"No transfer dependency","2013","indirect migration background","higher education","105","0.473633732814733","0.419097455081506","0.528170010547959"
"Very low transfer dependency","2013","no migration background","in school","555","0.869290162922845","0.844138884499789","0.8944414413459"
"Very low transfer dependency","2013","no migration background","inadequately","42","0.200549499484661","0.142693851759088","0.258405147210233"
"Very low transfer dependency","2013","no migration background","general elemantary","675","0.278109926950672","0.258363945361421","0.297855908539924"
"Very low transfer dependency","2013","no migration background","middle vocational","4571","0.309611563806236","0.300989314587231","0.31823381302524"
"Very low transfer dependency","2013","no migration background","vocational + Abi","835","0.412298465056115","0.386668534033317","0.437928396078914"
"Very low transfer dependency","2013","no migration background","higher vocational","761","0.380213472580318","0.355976320479352","0.404450624681283"
"Very low transfer dependency","2013","no migration background","higher education","2512","0.33883032423221","0.325921027807654","0.351739620656766"
"Very low transfer dependency","2013","direct migration background","in school","60","0.438977190758018","0.350917042481354","0.527037339034682"
"Very low transfer dependency","2013","direct migration background","inadequately","109","0.242911897851741","0.199333202407294","0.286490593296188"
"Very low transfer dependency","2013","direct migration background","general elemantary","581","0.369309304127213","0.343204582605498","0.395414025648929"
"Very low transfer dependency","2013","direct migration background","middle vocational","1050","0.393954328587618","0.373256948623336","0.414651708551901"
"Very low transfer dependency","2013","direct migration background","vocational + Abi","373","0.402673428566371","0.368387239046226","0.436959618086516"
"Very low transfer dependency","2013","direct migration background","higher vocational","64","0.396493935196421","0.306698396724546","0.486289473668297"
"Very low transfer dependency","2013","direct migration background","higher education","707","0.406266813188332","0.379831913606066","0.432701712770597"
"Very low transfer dependency","2013","indirect migration background","in school","149","0.696733291933578","0.638578149982665","0.75488843388449"
"Very low transfer dependency","2013","indirect migration background","inadequately","21","","",""
"Very low transfer dependency","2013","indirect migration background","general elemantary","211","0.429069564110625","0.383641825101448","0.474497303119802"
"Very low transfer dependency","2013","indirect migration background","middle vocational","463","0.454841412969981","0.420758822715187","0.488924003224775"
"Very low transfer dependency","2013","indirect migration background","vocational + Abi","88","0.470469535159162","0.388084228365949","0.552854841952376"
"Very low transfer dependency","2013","indirect migration background","higher vocational","48","0.617190003895623","0.500801049584751","0.733578958206496"
"Very low transfer dependency","2013","indirect migration background","higher education","181","0.424924887485986","0.370931754831167","0.478918020140804"
"Low transfer dependency","2013","no migration background","in school","56","0.0541119204375979","0.037231242058461","0.0709925988167348"
"Low transfer dependency","2013","no migration background","inadequately","34","0.22906215999872","0.168343030492492","0.289781289504947"
"Low transfer dependency","2013","no migration background","general elemantary","194","0.0779150663732764","0.0661028570940149","0.0897272756525379"
"Low transfer dependency","2013","no migration background","middle vocational","803","0.0494449808955792","0.0454018763877613","0.053488085403397"
"Low transfer dependency","2013","no migration background","vocational + Abi","110","0.049462188877487","0.0381724335422932","0.0607519442126807"
"Low transfer dependency","2013","no migration background","higher vocational","64","0.0322405958005418","0.0234213387441934","0.0410598528568903"
"Low transfer dependency","2013","no migration background","higher education","169","0.0248883917018401","0.0206394521349459","0.0291373312687343"
"Low transfer dependency","2013","direct migration background","in school","18","","",""
"Low transfer dependency","2013","direct migration background","inadequately","62","0.159447045540943","0.122244950425325","0.196649140656562"
"Low transfer dependency","2013","direct migration background","general elemantary","198","0.0969001194048953","0.0808991690960335","0.112901069713757"
"Low transfer dependency","2013","direct migration background","middle vocational","269","0.0987788423595648","0.0861405786553537","0.111417106063776"
"Low transfer dependency","2013","direct migration background","vocational + Abi","103","0.110008906552931","0.0881341326818163","0.131883680424046"
"Low transfer dependency","2013","direct migration background","higher vocational","11","","",""
"Low transfer dependency","2013","direct migration background","higher education","87","0.043352638177548","0.0323913894254871","0.054313886929609"
"Low transfer dependency","2013","indirect migration background","in school","28","","",""
"Low transfer dependency","2013","indirect migration background","inadequately","11","","",""
"Low transfer dependency","2013","indirect migration background","general elemantary","71","0.128139798020491","0.0974615104480793","0.158818085592902"
"Low transfer dependency","2013","indirect migration background","middle vocational","79","0.0685219960931305","0.0512301058752215","0.0858138863110395"
"Low transfer dependency","2013","indirect migration background","vocational + Abi","9","","",""
"Low transfer dependency","2013","indirect migration background","higher vocational","6","","",""
"Low transfer dependency","2013","indirect migration background","higher education","25","","",""
"High transfer dependency","2013","no migration background","in school","39","0.036730147083581","0.0226952619148387","0.0507650322523233"
"High transfer dependency","2013","no migration background","inadequately","27","","",""
"High transfer dependency","2013","no migration background","general elemantary","134","0.0421353007791746","0.0332819008918612","0.050988700666488"
"High transfer dependency","2013","no migration background","middle vocational","419","0.0244244360996919","0.021545659521593","0.0273032126777908"
"High transfer dependency","2013","no migration background","vocational + Abi","32","0.0103206751812911","0.00505851008466001","0.0155828402779222"
"High transfer dependency","2013","no migration background","higher vocational","17","","",""
"High transfer dependency","2013","no migration background","higher education","50","0.00871123831501542","0.0061767224562426","0.0112457541737882"
"High transfer dependency","2013","direct migration background","in school","21","","",""
"High transfer dependency","2013","direct migration background","inadequately","53","0.103724569213362","0.0727405190781483","0.134708619348576"
"High transfer dependency","2013","direct migration background","general elemantary","123","0.0522905483331818","0.0402494824700426","0.0643316141963211"
"High transfer dependency","2013","direct migration background","middle vocational","137","0.0464913626107032","0.0375729366620293","0.0554097885593772"
"High transfer dependency","2013","direct migration background","vocational + Abi","45","0.0321655221373491","0.0198307064219862","0.044500337852712"
"High transfer dependency","2013","direct migration background","higher vocational","2","","",""
"High transfer dependency","2013","direct migration background","higher education","64","0.0458291990802134","0.0345738097026721","0.0570845884577547"
"High transfer dependency","2013","indirect migration background","in school","26","","",""
"High transfer dependency","2013","indirect migration background","inadequately","8","","",""
"High transfer dependency","2013","indirect migration background","general elemantary","56","0.0988648776997106","0.0714692254453197","0.126260529954101"
"High transfer dependency","2013","indirect migration background","middle vocational","50","0.0724063559233623","0.054668203097459","0.0901445087492656"
"High transfer dependency","2013","indirect migration background","vocational + Abi","7","","",""
