"plb0195_h","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence"
"Not paid","2010","direct migration background","middle vocational","24","","",""
"Not paid","2010","direct migration background","vocational + Abi","15","","",""
"Not paid","2010","direct migration background","higher vocational","8","","",""
"Not paid","2010","direct migration background","higher education","57","0.343709050007633","0.274132119219118","0.413285980796147"
"Not paid","2010","indirect migration background","in school","","","",""
"Not paid","2010","indirect migration background","inadequately","","","",""
"Not paid","2010","indirect migration background","general elemantary","4","","",""
"Not paid","2010","indirect migration background","middle vocational","20","","",""
"Not paid","2010","indirect migration background","vocational + Abi","5","","",""
"Not paid","2010","indirect migration background","higher vocational","4","","",""
"Not paid","2010","indirect migration background","higher education","38","0.35386301177263","0.256680861748369","0.451045161796891"
"Acclaimed","2011","no migration background","in school","4","","",""
"Acclaimed","2011","no migration background","inadequately","10","","",""
"Acclaimed","2011","no migration background","general elemantary","202","0.513236509828349","0.464497671003404","0.561975348653295"
"Acclaimed","2011","no migration background","middle vocational","2181","0.511654311774401","0.496650849488102","0.526657774060699"
"Acclaimed","2011","no migration background","vocational + Abi","431","0.589991990516876","0.554410897147443","0.625573083886309"
"Acclaimed","2011","no migration background","higher vocational","393","0.505461818244916","0.469463428176439","0.541460208313393"
"Acclaimed","2011","no migration background","higher education","1113","0.458560270283384","0.438813633534779","0.47830690703199"
"Acclaimed","2011","direct migration background","in school","","","",""
"Acclaimed","2011","direct migration background","inadequately","4","","",""
"Acclaimed","2011","direct migration background","general elemantary","36","0.302795954375099","0.220588263143555","0.385003645606642"
"Acclaimed","2011","direct migration background","middle vocational","161","0.443288400544198","0.392184612020454","0.494392189067942"
"Acclaimed","2011","direct migration background","vocational + Abi","61","0.502080219955499","0.413718984204162","0.590441455706836"
"Acclaimed","2011","direct migration background","higher vocational","22","","",""
"Acclaimed","2011","direct migration background","higher education","92","0.448129327154211","0.380869029518636","0.515389624789786"
"Acclaimed","2011","indirect migration background","in school","1","","",""
"Acclaimed","2011","indirect migration background","inadequately","1","","",""
"Acclaimed","2011","indirect migration background","general elemantary","22","","",""
"Acclaimed","2011","indirect migration background","middle vocational","113","0.481966189873411","0.415175458291195","0.548756921455627"
"Acclaimed","2011","indirect migration background","vocational + Abi","22","","",""
"Acclaimed","2011","indirect migration background","higher vocational","20","","",""
"Acclaimed","2011","indirect migration background","higher education","54","0.38612177748813","0.299730193364441","0.472513361611819"
"Partly, partly","2011","no migration background","in school","1","","",""
"Partly, partly","2011","no migration background","inadequately","5","","",""
"Partly, partly","2011","no migration background","general elemantary","80","0.206614524093013","0.167134268555547","0.246094779630478"
"Partly, partly","2011","no migration background","middle vocational","958","0.228528962710304","0.215926078958508","0.2411318464621"
"Partly, partly","2011","no migration background","vocational + Abi","120","0.158863029486183","0.132417952105713","0.185308106866653"
"Partly, partly","2011","no migration background","higher vocational","136","0.161942023246147","0.135416998390591","0.188467048101703"
"Partly, partly","2011","no migration background","higher education","341","0.15407476247912","0.139767662596645","0.168381862361596"
"Partly, partly","2011","direct migration background","in school","","","",""
"Partly, partly","2011","direct migration background","inadequately","5","","",""
"Partly, partly","2011","direct migration background","general elemantary","23","","",""
"Partly, partly","2011","direct migration background","middle vocational","85","0.238757020996503","0.194900466992314","0.282613575000692"
"Partly, partly","2011","direct migration background","vocational + Abi","26","","",""
"Partly, partly","2011","direct migration background","higher vocational","8","","",""
"Partly, partly","2011","direct migration background","higher education","25","","",""
"Partly, partly","2011","indirect migration background","in school","","","",""
"Partly, partly","2011","indirect migration background","inadequately","1","","",""
"Partly, partly","2011","indirect migration background","general elemantary","13","","",""
"Partly, partly","2011","indirect migration background","middle vocational","41","0.192432993209866","0.13973938811006","0.245126598309673"
"Partly, partly","2011","indirect migration background","vocational + Abi","8","","",""
"Partly, partly","2011","indirect migration background","higher vocational","6","","",""
"Partly, partly","2011","indirect migration background","higher education","22","","",""
"Paid","2011","no migration background","in school","2","","",""
"Paid","2011","no migration background","inadequately","8","","",""
"Paid","2011","no migration background","general elemantary","86","0.184630745437041","0.146796368555344","0.222465122318738"
"Paid","2011","no migration background","middle vocational","616","0.141050078382851","0.130602633680654","0.151497523085049"
"Paid","2011","no migration background","vocational + Abi","70","0.0902997762857306","0.0695653248915357","0.111034227679926"
"Paid","2011","no migration background","higher vocational","61","0.0951988410174371","0.0740672891691296","0.116330392865745"
"Paid","2011","no migration background","higher education","102","0.0415865373158616","0.0336747847290595","0.0494982899026638"
"Paid","2011","direct migration background","in school","","","",""
"Paid","2011","direct migration background","inadequately","15","","",""
"Paid","2011","direct migration background","general elemantary","42","0.360610631669308","0.274697522438982","0.446523740899634"
"Paid","2011","direct migration background","middle vocational","87","0.214593644373626","0.172360792243572","0.25682649650368"
"Paid","2011","direct migration background","vocational + Abi","22","","",""
"Paid","2011","direct migration background","higher vocational","7","","",""
"Paid","2011","direct migration background","higher education","21","","",""
"Paid","2011","indirect migration background","in school","","","",""
"Paid","2011","indirect migration background","inadequately","2","","",""
"Paid","2011","indirect migration background","general elemantary","15","","",""
"Paid","2011","indirect migration background","middle vocational","32","0.107190711361352","0.0658396379580932","0.148541784764611"
"Paid","2011","indirect migration background","vocational + Abi","6","","",""
"Paid","2011","indirect migration background","higher vocational","3","","",""
"Paid","2011","indirect migration background","higher education","6","","",""
"Not paid","2011","no migration background","in school","2","","",""
"Not paid","2011","no migration background","inadequately","1","","",""
"Not paid","2011","no migration background","general elemantary","36","0.0955182206415972","0.0668566205885116","0.124179820694683"
"Not paid","2011","no migration background","middle vocational","509","0.118766647132444","0.109056357050217","0.12847693721467"
"Not paid","2011","no migration background","vocational + Abi","113","0.160845203711211","0.13426702855524","0.187423378867181"
"Not paid","2011","no migration background","higher vocational","151","0.2373973174915","0.206761741155831","0.268032893827169"
"Not paid","2011","no migration background","higher education","890","0.345778429921634","0.326929736823433","0.364627123019834"
"Not paid","2011","direct migration background","in school","","","",""
"Not paid","2011","direct migration background","inadequately","6","","",""
"Not paid","2011","direct migration background","general elemantary","19","","",""
"Not paid","2011","direct migration background","middle vocational","30","0.103360934085673","0.0720438138536801","0.134678054317666"
"Not paid","2011","direct migration background","vocational + Abi","14","","",""
"Not paid","2011","direct migration background","higher vocational","10","","",""
"Not paid","2011","direct migration background","higher education","72","0.354367893497631","0.289674760081124","0.419061026914138"
"Not paid","2011","indirect migration background","in school","","","",""
"Not paid","2011","indirect migration background","inadequately","2","","",""
"Not paid","2011","indirect migration background","general elemantary","5","","",""
"Not paid","2011","indirect migration background","middle vocational","29","","",""
"Not paid","2011","indirect migration background","vocational + Abi","5","","",""
"Not paid","2011","indirect migration background","higher vocational","3","","",""
"Not paid","2011","indirect migration background","higher education","40","0.300409480495222","0.219061467268904","0.38175749372154"
"Acclaimed","2012","no migration background","in school","3","","",""
"Acclaimed","2012","no migration background","inadequately","14","","",""
"Acclaimed","2012","no migration background","general elemantary","211","0.506789688125523","0.458337165187356","0.55524221106369"
"Acclaimed","2012","no migration background","middle vocational","2370","0.536741427304826","0.522029301902942","0.551453552706711"
"Acclaimed","2012","no migration background","vocational + Abi","431","0.566436754966329","0.53131960068823","0.601553909244428"
"Acclaimed","2012","no migration background","higher vocational","413","0.531736533354261","0.495856976368604","0.567616090339918"
"Acclaimed","2012","no migration background","higher education","1162","0.478790672830976","0.459058132600507","0.498523213061444"
"Acclaimed","2012","direct migration background","in school","","","",""
"Acclaimed","2012","direct migration background","inadequately","4","","",""
"Acclaimed","2012","direct migration background","general elemantary","51","0.39296955970015","0.307689497484392","0.478249621915908"
"Acclaimed","2012","direct migration background","middle vocational","155","0.428836085216035","0.377712313982849","0.47995985644922"
"Acclaimed","2012","direct migration background","vocational + Abi","58","0.452974406002018","0.369314130174759","0.536634681829278"
"Acclaimed","2012","direct migration background","higher vocational","19","","",""
"Acclaimed","2012","direct migration background","higher education","114","0.446685689548851","0.384306439560094","0.509064939537607"
"Acclaimed","2012","indirect migration background","in school","","","",""
"Acclaimed","2012","indirect migration background","inadequately","2","","",""
"Acclaimed","2012","indirect migration background","general elemantary","29","","",""
"Acclaimed","2012","indirect migration background","middle vocational","108","0.459831403442037","0.394123753614697","0.525539053269377"
"Acclaimed","2012","indirect migration background","vocational + Abi","33","0.82500395447632","0.724586576131101","0.92542133282154"
"Acclaimed","2012","indirect migration background","higher vocational","20","","",""
"Acclaimed","2012","indirect migration background","higher education","57","0.457807219138167","0.367531003776183","0.548083434500151"
"Partly, partly","2012","no migration background","in school","","","",""
"Partly, partly","2012","no migration background","inadequately","10","","",""
"Partly, partly","2012","no migration background","general elemantary","78","0.191928554913191","0.153762162269182","0.2300949475572"
"Partly, partly","2012","no migration background","middle vocational","995","0.232120864395439","0.219664690845874","0.244577037945004"
"Partly, partly","2012","no migration background","vocational + Abi","155","0.183573876618106","0.156140374070566","0.211007379165647"
"Partly, partly","2012","no migration background","higher vocational","141","0.201352711175412","0.172518376440886","0.230187045909939"
"Partly, partly","2012","no migration background","higher education","353","0.151253090095793","0.137100194667514","0.165405985524071"
"Partly, partly","2012","direct migration background","in school","","","",""
"Partly, partly","2012","direct migration background","inadequately","8","","",""
"Partly, partly","2012","direct migration background","general elemantary","23","","",""
"Partly, partly","2012","direct migration background","middle vocational","91","0.261379060222949","0.215990851375533","0.306767269070366"
"Partly, partly","2012","direct migration background","vocational + Abi","39","0.308844952148634","0.231195815255581","0.386494089041686"
"Partly, partly","2012","direct migration background","higher vocational","11","","",""
"Partly, partly","2012","direct migration background","higher education","32","0.169335056948565","0.122276396781016","0.216393717116115"
"Partly, partly","2012","indirect migration background","in school","","","",""
"Partly, partly","2012","indirect migration background","inadequately","1","","",""
"Partly, partly","2012","indirect migration background","general elemantary","14","","",""
"Partly, partly","2012","indirect migration background","middle vocational","65","0.280682736245891","0.221442054635871","0.339923417855912"
"Partly, partly","2012","indirect migration background","vocational + Abi","9","","",""
"Partly, partly","2012","indirect migration background","higher vocational","8","","",""
"Partly, partly","2012","indirect migration background","higher education","14","","",""
"Paid","2012","no migration background","in school","6","","",""
"Paid","2012","no migration background","inadequately","11","","",""
"Paid","2012","no migration background","general elemantary","90","0.199000167578766","0.160307437769582","0.237692897387949"
"Paid","2012","no migration background","middle vocational","606","0.134432155957163","0.124367863089239","0.144496448825087"
"Paid","2012","no migration background","vocational + Abi","64","0.0963954310427085","0.0754815416236854","0.117309320461732"
"Paid","2012","no migration background","higher vocational","60","0.0816398246415782","0.061951387796122","0.101328261487034"
"Paid","2012","no migration background","higher education","107","0.0343893985523407","0.0271913069437612","0.0415874901609202"
"Paid","2012","direct migration background","in school","","","",""
"Paid","2012","direct migration background","inadequately","15","","",""
"Paid","2012","direct migration background","general elemantary","39","0.251099832711641","0.175382031489343","0.326817633933938"
"Paid","2012","direct migration background","middle vocational","80","0.200229122102904","0.158891712776989","0.241566531428819"
"Paid","2012","direct migration background","vocational + Abi","28","","",""
"Paid","2012","direct migration background","higher vocational","9","","",""
"Paid","2012","direct migration background","higher education","25","","",""
"Paid","2012","indirect migration background","in school","2","","",""
"Paid","2012","indirect migration background","inadequately","2","","",""
"Paid","2012","indirect migration background","general elemantary","11","","",""
"Paid","2012","indirect migration background","middle vocational","23","","",""
"Paid","2012","indirect migration background","vocational + Abi","5","","",""
"Paid","2012","indirect migration background","higher vocational","3","","",""
"Paid","2012","indirect migration background","higher education","6","","",""
"Not paid","2012","no migration background","in school","1","","",""
"Not paid","2012","no migration background","inadequately","4","","",""
"Not paid","2012","no migration background","general elemantary","30","0.10228158938252","0.0729148832746568","0.131648295490384"
"Not paid","2012","no migration background","middle vocational","442","0.0967055523425715","0.0879854515954258","0.105425653089717"
"Not paid","2012","no migration background","vocational + Abi","115","0.153593937372856","0.128043767437001","0.179144107308712"
"Not paid","2012","no migration background","higher vocational","129","0.185270930828749","0.157334949491693","0.213206912165804"
"Not paid","2012","no migration background","higher education","840","0.335566838520891","0.316915103595145","0.354218573446637"
"Not paid","2012","direct migration background","in school","","","",""
"Not paid","2012","direct migration background","inadequately","4","","",""
"Not paid","2012","direct migration background","general elemantary","13","","",""
"Not paid","2012","direct migration background","middle vocational","34","0.109555732458112","0.0772917654275146","0.14181969948871"
"Not paid","2012","direct migration background","vocational + Abi","11","","",""
"Not paid","2012","direct migration background","higher vocational","9","","",""
"Not paid","2012","direct migration background","higher education","73","0.278820391817831","0.22255554205471","0.335085241580952"
"Not paid","2012","indirect migration background","in school","","","",""
"Not paid","2012","indirect migration background","inadequately","1","","",""
"Not paid","2012","indirect migration background","general elemantary","10","","",""
"Not paid","2012","indirect migration background","middle vocational","25","","",""
"Not paid","2012","indirect migration background","vocational + Abi","8","","",""
"Not paid","2012","indirect migration background","higher vocational","3","","",""
"Not paid","2012","indirect migration background","higher education","40","0.304274640669654","0.22090518688092","0.387644094458388"
"Acclaimed","2013","no migration background","in school","2","","",""
"Acclaimed","2013","no migration background","inadequately","12","","",""
"Acclaimed","2013","no migration background","general elemantary","187","0.522323846169225","0.470868498944817","0.573779193393633"
"Acclaimed","2013","no migration background","middle vocational","2150","0.526573075401502","0.511159709328651","0.541986441474354"
"Acclaimed","2013","no migration background","vocational + Abi","429","0.587498881435445","0.55161536217655","0.62338240069434"
"Acclaimed","2013","no migration background","higher vocational","373","0.561835675272592","0.524570969331889","0.599100381213296"
"Acclaimed","2013","no migration background","higher education","1133","0.475463345666805","0.455089330237746","0.495837361095865"
"Acclaimed","2013","direct migration background","in school","2","","",""
"Acclaimed","2013","direct migration background","inadequately","19","","",""
"Acclaimed","2013","direct migration background","general elemantary","133","0.404585938802071","0.351469847959625","0.457702029644517"
"Acclaimed","2013","direct migration background","middle vocational","326","0.486362646358123","0.450757845786134","0.521967446930112"
"Acclaimed","2013","direct migration background","vocational + Abi","144","0.453574614992499","0.398771118993099","0.508378110991898"
"Acclaimed","2013","direct migration background","higher vocational","14","","",""
"Acclaimed","2013","direct migration background","higher education","230","0.415299047330243","0.372447786681292","0.458150307979193"
"Acclaimed","2013","indirect migration background","in school","1","","",""
"Acclaimed","2013","indirect migration background","inadequately","2","","",""
"Acclaimed","2013","indirect migration background","general elemantary","55","0.425851564764453","0.339853743821933","0.511849385706972"
"Acclaimed","2013","indirect migration background","middle vocational","180","0.558119023000127","0.50470010162158","0.611537944378675"
"Acclaimed","2013","indirect migration background","vocational + Abi","46","0.664710226577969","0.559264480905132","0.770155972250805"
"Acclaimed","2013","indirect migration background","higher vocational","26","","",""
"Acclaimed","2013","indirect migration background","higher education","87","0.500914163674284","0.428864575087025","0.572963752261543"
"Partly, partly","2013","no migration background","in school","2","","",""
"Partly, partly","2013","no migration background","inadequately","8","","",""
"Partly, partly","2013","no migration background","general elemantary","72","0.196690005014436","0.155742585611964","0.237637424416908"
"Partly, partly","2013","no migration background","middle vocational","921","0.244869311636908","0.23159475782819","0.258143865445627"
"Partly, partly","2013","no migration background","vocational + Abi","137","0.195090188597617","0.166205328574861","0.223975048620373"
"Partly, partly","2013","no migration background","higher vocational","136","0.170215994221154","0.141989480089922","0.198442508352386"
"Partly, partly","2013","no migration background","higher education","304","0.150077639305039","0.135507026710016","0.164648251900062"
"Partly, partly","2013","direct migration background","in school","","","",""
"Partly, partly","2013","direct migration background","inadequately","18","","",""
"Partly, partly","2013","direct migration background","general elemantary","76","0.237931292404742","0.191849006360564","0.284013578448919"
"Partly, partly","2013","direct migration background","middle vocational","179","0.194720927900144","0.166512448695478","0.22292940710481"
"Partly, partly","2013","direct migration background","vocational + Abi","68","0.282301810168151","0.232751518318896","0.331852102017406"
"Partly, partly","2013","direct migration background","higher vocational","16","","",""
"Partly, partly","2013","direct migration background","higher education","94","0.151618888084473","0.120430826433565","0.182806949735382"
"Partly, partly","2013","indirect migration background","in school","","","",""
"Partly, partly","2013","indirect migration background","inadequately","2","","",""
"Partly, partly","2013","indirect migration background","general elemantary","28","","",""
"Partly, partly","2013","indirect migration background","middle vocational","83","0.240890372460939","0.194892153051894","0.286888591869985"
"Partly, partly","2013","indirect migration background","vocational + Abi","13","","",""
"Partly, partly","2013","indirect migration background","higher vocational","6","","",""
"Partly, partly","2013","indirect migration background","higher education","28","","",""
"Paid","2013","no migration background","in school","8","","",""
"Paid","2013","no migration background","inadequately","7","","",""
"Paid","2013","no migration background","general elemantary","68","0.156432684385785","0.119011508784276","0.193853859987293"
"Paid","2013","no migration background","middle vocational","556","0.12862804769164","0.118293027740954","0.138963067642327"
"Paid","2013","no migration background","vocational + Abi","59","0.0825030785480104","0.0624483712685502","0.102557785827471"
"Paid","2013","no migration background","higher vocational","46","0.0796492470868076","0.0593143462715281","0.0999841479020871"
"Paid","2013","no migration background","higher education","81","0.0370074433764921","0.0293057505091099","0.0447091362438743"
"Paid","2013","direct migration background","in school","1","","",""
"Paid","2013","direct migration background","inadequately","23","","",""
"Paid","2013","direct migration background","general elemantary","97","0.273551863729341","0.225308973872672","0.321794753586009"
"Paid","2013","direct migration background","middle vocational","195","0.239269936905528","0.208877920954207","0.269661952856848"
"Paid","2013","direct migration background","vocational + Abi","73","0.152253007798506","0.11270409682352","0.191801918773491"
"Paid","2013","direct migration background","higher vocational","6","","",""
"Paid","2013","direct migration background","higher education","63","0.111833056986045","0.0844268687892133","0.139239245182877"
"Paid","2013","indirect migration background","in school","2","","",""
"Paid","2013","indirect migration background","inadequately","5","","",""
"Paid","2013","indirect migration background","general elemantary","30","0.193833132932759","0.125083131636321","0.262583134229197"
"Paid","2013","indirect migration background","middle vocational","44","0.11908849464223","0.0842483384727921","0.153928650811669"
"Paid","2013","indirect migration background","vocational + Abi","5","","",""
"Paid","2013","indirect migration background","higher vocational","2","","",""
"Paid","2013","indirect migration background","higher education","16","","",""
"Not paid","2013","no migration background","in school","2","","",""
"Not paid","2013","no migration background","inadequately","2","","",""
"Not paid","2013","no migration background","general elemantary","35","0.124553464430554","0.0905372072858792","0.158569721575229"
"Not paid","2013","no migration background","middle vocational","404","0.099929565269949","0.0906713571527031","0.109187773387195"
"Not paid","2013","no migration background","vocational + Abi","98","0.134907851418927","0.11000616611398","0.159809536723874"
"Not paid","2013","no migration background","higher vocational","126","0.188299083419446","0.158936338233823","0.217661828605068"
"Not paid","2013","no migration background","higher education","790","0.337451571651664","0.318161016309538","0.356742126993789"
"Not paid","2013","direct migration background","in school","","","",""
"Not paid","2013","direct migration background","inadequately","2","","",""
"Not paid","2013","direct migration background","general elemantary","22","","",""
"Not paid","2013","direct migration background","middle vocational","57","0.0796464888362052","0.0603596609230779","0.0989333167493326"
"Not paid","2013","direct migration background","vocational + Abi","32","0.111870567040845","0.0771717626140151","0.146569371467675"
"Not paid","2013","direct migration background","higher vocational","8","","",""
"Not paid","2013","direct migration background","higher education","121","0.321249007599239","0.280642805571982","0.361855209626496"
"Not paid","2013","indirect migration background","in school","1","","",""
"Not paid","2013","indirect migration background","inadequately","1","","",""
"Not paid","2013","indirect migration background","general elemantary","14","","",""
"Not paid","2013","indirect migration background","middle vocational","25","","",""
"Not paid","2013","indirect migration background","vocational + Abi","13","","",""
"Not paid","2013","indirect migration background","higher vocational","4","","",""
"Not paid","2013","indirect migration background","higher education","54","0.256122419118126","0.19322443023439","0.319020408001863"
"Acclaimed","2014","no migration background","in school","1","","",""
"Acclaimed","2014","no migration background","inadequately","15","","",""
"Acclaimed","2014","no migration background","general elemantary","184","0.500596091087535","0.449160412455016","0.552031769720054"
"Acclaimed","2014","no migration background","middle vocational","1943","0.517376186778333","0.501248940206789","0.533503433349877"
"Acclaimed","2014","no migration background","vocational + Abi","411","0.536976990576092","0.500479110641942","0.573474870510242"
"Acclaimed","2014","no migration background","higher vocational","336","0.501940982577758","0.462552477476603","0.541329487678914"
"Acclaimed","2014","no migration background","higher education","1119","0.522051915900183","0.501263828714266","0.5428400030861"
"Acclaimed","2014","direct migration background","in school","","","",""
"Acclaimed","2014","direct migration background","inadequately","8","","",""
"Acclaimed","2014","direct migration background","general elemantary","80","0.299728008568012","0.241028129762281","0.358427887373743"
"Acclaimed","2014","direct migration background","middle vocational","266","0.489802323831804","0.450229457101974","0.529375190561634"
"Acclaimed","2014","direct migration background","vocational + Abi","105","0.419397609590127","0.358592480389674","0.480202738790581"
"Acclaimed","2014","direct migration background","higher vocational","19","","",""
"Acclaimed","2014","direct migration background","higher education","210","0.41748516120881","0.371089513227435","0.463880809190184"
"Acclaimed","2014","indirect migration background","in school","1","","",""
"Acclaimed","2014","indirect migration background","inadequately","1","","",""
"Acclaimed","2014","indirect migration background","general elemantary","39","0.383006635645653","0.290025073725389","0.475988197565916"
"Acclaimed","2014","indirect migration background","middle vocational","155","0.588997062863898","0.533779504532178","0.644214621195617"
"Acclaimed","2014","indirect migration background","vocational + Abi","36","0.631455553362143","0.516796074399055","0.746115032325231"
"Acclaimed","2014","indirect migration background","higher vocational","19","","",""
"Acclaimed","2014","indirect migration background","higher education","74","0.488892946034897","0.409943233399763","0.567842658670031"
"Partly, partly","2014","no migration background","in school","","","",""
"Partly, partly","2014","no migration background","inadequately","3","","",""
"Partly, partly","2014","no migration background","general elemantary","84","0.290094065194649","0.243410436739271","0.336777693650027"
"Partly, partly","2014","no migration background","middle vocational","915","0.252609108962565","0.238585782692361","0.26663243523277"
"Partly, partly","2014","no migration background","vocational + Abi","160","0.273566960902122","0.240936881529875","0.306197040274369"
"Partly, partly","2014","no migration background","higher vocational","131","0.20151272701539","0.169912659842563","0.233112794188216"
"Partly, partly","2014","no migration background","higher education","331","0.14460999277147","0.129973111212555","0.159246874330385"
"Partly, partly","2014","direct migration background","in school","","","",""
"Partly, partly","2014","direct migration background","inadequately","7","","",""
"Partly, partly","2014","direct migration background","general elemantary","52","0.217560908177056","0.164697414217834","0.270424402136278"
"Partly, partly","2014","direct migration background","middle vocational","160","0.221593686574044","0.188716115901088","0.254471257247"
"Partly, partly","2014","direct migration background","vocational + Abi","66","0.287569439951069","0.231795610224782","0.343343269677357"
"Partly, partly","2014","direct migration background","higher vocational","13","","",""
"Partly, partly","2014","direct migration background","higher education","69","0.167596679473198","0.132456592408288","0.202736766538109"
"Partly, partly","2014","indirect migration background","in school","1","","",""
"Partly, partly","2014","indirect migration background","inadequately","","","",""
"Partly, partly","2014","indirect migration background","general elemantary","25","","",""
"Partly, partly","2014","indirect migration background","middle vocational","73","0.170669888890709","0.128447739193974","0.212892038587444"
"Partly, partly","2014","indirect migration background","vocational + Abi","19","","",""
"Partly, partly","2014","indirect migration background","higher vocational","12","","",""
"Partly, partly","2014","indirect migration background","higher education","22","","",""
"Paid","2014","no migration background","in school","3","","",""
"Paid","2014","no migration background","inadequately","7","","",""
"Paid","2014","no migration background","general elemantary","60","0.107300537066915","0.0754623475821915","0.139138726551639"
"Paid","2014","no migration background","middle vocational","488","0.128734043779446","0.117925312670169","0.139542774888723"
"Paid","2014","no migration background","vocational + Abi","48","0.0575945002660106","0.0405416127913261","0.074647387740695"
"Paid","2014","no migration background","higher vocational","48","0.10308262528472","0.0791289741395697","0.12703627642987"
"Paid","2014","no migration background","higher education","85","0.046598680512216","0.0378268142010844","0.0553705468233475"
"Paid","2014","direct migration background","in school","1","","",""
"Paid","2014","direct migration background","inadequately","20","","",""
"Paid","2014","direct migration background","general elemantary","78","0.365817041271137","0.304103649964265","0.427530432578008"
"Paid","2014","direct migration background","middle vocational","137","0.186980836559616","0.156115800109575","0.217845873009657"
"Paid","2014","direct migration background","vocational + Abi","53","0.223329903806983","0.172010741123227","0.27464906649074"
"Paid","2014","direct migration background","higher vocational","2","","",""
"Paid","2014","direct migration background","higher education","53","0.114685374197984","0.0847071389200544","0.144663609475913"
"Paid","2014","indirect migration background","in school","3","","",""
"Paid","2014","indirect migration background","inadequately","","","",""
"Paid","2014","indirect migration background","general elemantary","25","","",""
"Paid","2014","indirect migration background","middle vocational","49","0.155812583201366","0.115110290562696","0.196514875840036"
"Paid","2014","indirect migration background","vocational + Abi","5","","",""
"Paid","2014","indirect migration background","higher vocational","3","","",""
"Paid","2014","indirect migration background","higher education","9","","",""
"Not paid","2014","no migration background","in school","2","","",""
"Not paid","2014","no migration background","inadequately","3","","",""
"Not paid","2014","no migration background","general elemantary","35","0.102009306650901","0.0708741830438277","0.133144430257974"
"Not paid","2014","no migration background","middle vocational","342","0.101280660479655","0.0915435983545798","0.111017722604731"
"Not paid","2014","no migration background","vocational + Abi","98","0.131861548255776","0.107096333705299","0.156626762806252"
"Not paid","2014","no migration background","higher vocational","104","0.193463665122132","0.162345467055518","0.224581863188746"
"Not paid","2014","no migration background","higher education","683","0.286739410816131","0.267918738714921","0.305560082917341"
"Not paid","2014","direct migration background","in school","","","",""
"Not paid","2014","direct migration background","inadequately","1","","",""
"Not paid","2014","direct migration background","general elemantary","24","","",""
"Not paid","2014","direct migration background","middle vocational","50","0.101623153034536","0.077704128632025","0.125542177437047"
"Not paid","2014","direct migration background","vocational + Abi","29","","",""
"Not paid","2014","direct migration background","higher vocational","9","","",""
"Not paid","2014","direct migration background","higher education","102","0.300232785120009","0.257109773899926","0.343355796340092"
"Not paid","2014","indirect migration background","in school","","","",""
"Not paid","2014","indirect migration background","inadequately","1","","",""
"Not paid","2014","indirect migration background","general elemantary","16","","",""
"Not paid","2014","indirect migration background","middle vocational","28","","",""
"Not paid","2014","indirect migration background","vocational + Abi","8","","",""
"Not paid","2014","indirect migration background","higher vocational","2","","",""
"Not paid","2014","indirect migration background","higher education","49","0.256878832490475","0.187873650428687","0.325884014552262"
"Acclaimed","2015","no migration background","in school","","","",""
"Acclaimed","2015","no migration background","inadequately","","","",""
"Acclaimed","2015","no migration background","general elemantary","","","",""
"Acclaimed","2015","no migration background","middle vocational","","","",""
"Acclaimed","2015","no migration background","vocational + Abi","","","",""
"Acclaimed","2015","no migration background","higher vocational","","","",""
"Acclaimed","2015","no migration background","higher education","","","",""
"Acclaimed","2015","direct migration background","in school","","","",""
"Acclaimed","2015","direct migration background","inadequately","","","",""
"Acclaimed","2015","direct migration background","general elemantary","","","",""
"Acclaimed","2015","direct migration background","middle vocational","","","",""
"Acclaimed","2015","direct migration background","vocational + Abi","","","",""
"Acclaimed","2015","direct migration background","higher vocational","","","",""
"Acclaimed","2015","direct migration background","higher education","","","",""
"Acclaimed","2015","indirect migration background","in school","","","",""
"Acclaimed","2015","indirect migration background","inadequately","","","",""
"Acclaimed","2015","indirect migration background","general elemantary","","","",""
"Acclaimed","2015","indirect migration background","middle vocational","","","",""
"Acclaimed","2015","indirect migration background","vocational + Abi","","","",""
"Acclaimed","2015","indirect migration background","higher vocational","","","",""
"Acclaimed","2015","indirect migration background","higher education","","","",""
"Partly, partly","2015","no migration background","in school","","","",""
"Partly, partly","2015","no migration background","inadequately","","","",""
"Partly, partly","2015","no migration background","general elemantary","","","",""
"Partly, partly","2015","no migration background","middle vocational","","","",""
"Partly, partly","2015","no migration background","vocational + Abi","","","",""
"Partly, partly","2015","no migration background","higher vocational","","","",""
"Partly, partly","2015","no migration background","higher education","","","",""
"Partly, partly","2015","direct migration background","in school","","","",""
"Partly, partly","2015","direct migration background","inadequately","","","",""
"Partly, partly","2015","direct migration background","general elemantary","","","",""
"Partly, partly","2015","direct migration background","middle vocational","","","",""
"Partly, partly","2015","direct migration background","vocational + Abi","","","",""
"Partly, partly","2015","direct migration background","higher vocational","","","",""
"Partly, partly","2015","direct migration background","higher education","","","",""
"Partly, partly","2015","indirect migration background","in school","","","",""
"Partly, partly","2015","indirect migration background","inadequately","","","",""
"Partly, partly","2015","indirect migration background","general elemantary","","","",""
"Partly, partly","2015","indirect migration background","middle vocational","","","",""
"Partly, partly","2015","indirect migration background","vocational + Abi","","","",""
"Partly, partly","2015","indirect migration background","higher vocational","","","",""
"Partly, partly","2015","indirect migration background","higher education","","","",""
"Paid","2015","no migration background","in school","","","",""
"Paid","2015","no migration background","inadequately","","","",""
"Paid","2015","no migration background","general elemantary","","","",""
