"plb0195_h","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Acclaimed","2005","Not Employed","Couple + C. LE 16 ","3","","",""
"Acclaimed","2005","Not Employed","Couple + C. GT 16 ","1","","",""
"Acclaimed","2005","Not Employed","Couple + C. LE and GT 16","2","","",""
"Acclaimed","2005","Employed","1-pers.-HH","432","0.515699035796679","0.482043058007357","0.549355013586001"
"Acclaimed","2005","Employed","(Married) couple without C. ","977","0.533274680392973","0.510889269585923","0.555660091200022"
"Acclaimed","2005","Employed","Single parent ","201","0.614244160486529","0.561645229853378","0.66684309111968"
"Acclaimed","2005","Employed","Couple + C. LE 16 ","796","0.456299966066332","0.432382482139587","0.480217449993077"
"Acclaimed","2005","Employed","Couple + C. GT 16 ","628","0.50542123874055","0.478052892622621","0.532789584858479"
"Acclaimed","2005","Employed","Couple + C. LE and GT 16","277","0.44895126505877","0.408367270683078","0.489535259434463"
"Partly, partly","2005","Not Employed","1-pers.-HH","3","","",""
"Partly, partly","2005","Not Employed","(Married) couple without C. ","2","","",""
"Partly, partly","2005","Not Employed","Single parent ","1","","",""
"Partly, partly","2005","Not Employed","Couple + C. LE 16 ","2","","",""
"Partly, partly","2005","Not Employed","Couple + C. GT 16 ","2","","",""
"Partly, partly","2005","Not Employed","Couple + C. LE and GT 16","","","",""
"Partly, partly","2005","Employed","1-pers.-HH","180","0.202372221104273","0.175315076024886","0.229429366183661"
"Partly, partly","2005","Employed","(Married) couple without C. ","313","0.169991476990179","0.153137059184155","0.186845894796203"
"Partly, partly","2005","Employed","Single parent ","64","0.208903758518974","0.164976112657935","0.252831404380013"
"Partly, partly","2005","Employed","Couple + C. LE 16 ","352","0.238524237030503","0.218059560121039","0.258988913939967"
"Partly, partly","2005","Employed","Couple + C. GT 16 ","260","0.203862302673003","0.181809355593593","0.225915249752414"
"Partly, partly","2005","Employed","Couple + C. LE and GT 16","129","0.239791666536702","0.204954442579019","0.274628890494386"
"Paid","2005","Not Employed","1-pers.-HH","","","",""
"Paid","2005","Not Employed","(Married) couple without C. ","3","","",""
"Paid","2005","Not Employed","Single parent ","1","","",""
"Paid","2005","Not Employed","Couple + C. LE 16 ","1","","",""
"Paid","2005","Not Employed","Couple + C. GT 16 ","2","","",""
"Paid","2005","Not Employed","Couple + C. LE and GT 16","1","","",""
"Paid","2005","Employed","1-pers.-HH","69","0.0825512775581987","0.0640177031760784","0.101084851940319"
"Paid","2005","Employed","(Married) couple without C. ","171","0.097079375935589","0.0837948157627115","0.110363936108467"
"Paid","2005","Employed","Single parent ","30","0.102502363437087","0.0697280397610582","0.135276687113115"
"Paid","2005","Employed","Couple + C. LE 16 ","169","0.115101209242322","0.0997763202812257","0.130426098203419"
"Paid","2005","Employed","Couple + C. GT 16 ","144","0.144223425054628","0.124992411313498","0.163454438795757"
"Paid","2005","Employed","Couple + C. LE and GT 16","74","0.148249534605146","0.119255206874434","0.177243862335858"
"Not paid","2005","Not Employed","1-pers.-HH","3","","",""
"Not paid","2005","Not Employed","(Married) couple without C. ","","","",""
"Not paid","2005","Not Employed","Single parent ","1","","",""
"Not paid","2005","Not Employed","Couple + C. LE 16 ","4","","",""
"Not paid","2005","Not Employed","Couple + C. GT 16 ","2","","",""
"Not paid","2005","Not Employed","Couple + C. LE and GT 16","","","",""
"Not paid","2005","Employed","1-pers.-HH","166","0.199377465540849","0.172470896286779","0.226284034794919"
"Not paid","2005","Employed","(Married) couple without C. ","447","0.199654466681259","0.181717988071596","0.217590945290923"
"Not paid","2005","Employed","Single parent ","34","0.0743497175574109","0.046002314905061","0.102697120209761"
"Not paid","2005","Employed","Couple + C. LE 16 ","349","0.190074587660843","0.171233970110266","0.20891520521142"
"Not paid","2005","Employed","Couple + C. GT 16 ","250","0.146493033531819","0.127137011858752","0.165849055204886"
"Not paid","2005","Employed","Couple + C. LE and GT 16","97","0.163007533799381","0.132868814245461","0.193146253353301"
"Acclaimed","2006","Not Employed","1-pers.-HH","2","","",""
"Acclaimed","2006","Not Employed","(Married) couple without C. ","3","","",""
"Acclaimed","2006","Not Employed","Single parent ","2","","",""
"Acclaimed","2006","Not Employed","Couple + C. LE 16 ","16","","",""
"Acclaimed","2006","Not Employed","Couple + C. GT 16 ","5","","",""
"Acclaimed","2006","Not Employed","Couple + C. LE and GT 16","","","",""
"Acclaimed","2006","Employed","1-pers.-HH","452","0.471771064943284","0.440258313930802","0.503283815955766"
"Acclaimed","2006","Employed","(Married) couple without C. ","1056","0.506739991961656","0.485626708208248","0.527853275715064"
"Acclaimed","2006","Employed","Single parent ","222","0.562944136978455","0.512673612605364","0.613214661351547"
"Acclaimed","2006","Employed","Couple + C. LE 16 ","886","0.485886661978577","0.462707149999921","0.509066173957233"
"Acclaimed","2006","Employed","Couple + C. GT 16 ","723","0.516790759963179","0.490863233293511","0.542718286632847"
"Acclaimed","2006","Employed","Couple + C. LE and GT 16","294","0.448238379609193","0.408075882475353","0.488400876743033"
"Partly, partly","2006","Not Employed","1-pers.-HH","1","","",""
"Partly, partly","2006","Not Employed","(Married) couple without C. ","1","","",""
"Partly, partly","2006","Not Employed","Single parent ","3","","",""
"Partly, partly","2006","Not Employed","Couple + C. LE 16 ","4","","",""
"Partly, partly","2006","Not Employed","Couple + C. GT 16 ","5","","",""
"Partly, partly","2006","Not Employed","Couple + C. LE and GT 16","","","",""
"Partly, partly","2006","Employed","1-pers.-HH","199","0.205808580943882","0.18028721537911","0.231329946508654"
"Partly, partly","2006","Employed","(Married) couple without C. ","383","0.173981489650708","0.157972215054771","0.189990764246644"
"Partly, partly","2006","Employed","Single parent ","72","0.218327124682374","0.176459467594766","0.260194781769982"
"Partly, partly","2006","Employed","Couple + C. LE 16 ","319","0.195994626759488","0.17758440914827","0.214404844370705"
"Partly, partly","2006","Employed","Couple + C. GT 16 ","259","0.185730009365262","0.165552787961893","0.20590723076863"
"Partly, partly","2006","Employed","Couple + C. LE and GT 16","116","0.177392373709488","0.146542436678121","0.208242310740854"
"Paid","2006","Not Employed","1-pers.-HH","1","","",""
"Paid","2006","Not Employed","(Married) couple without C. ","3","","",""
"Paid","2006","Not Employed","Single parent ","","","",""
"Paid","2006","Not Employed","Couple + C. LE 16 ","6","","",""
"Paid","2006","Not Employed","Couple + C. GT 16 ","1","","",""
"Paid","2006","Not Employed","Couple + C. LE and GT 16","2","","",""
"Paid","2006","Employed","1-pers.-HH","91","0.104075678892301","0.0847995481424065","0.123351809642196"
"Paid","2006","Employed","(Married) couple without C. ","195","0.104235788313704","0.0913316050348586","0.117139971592549"
"Paid","2006","Employed","Single parent ","36","0.0942101979313701","0.0646045233309505","0.12381587253179"
"Paid","2006","Employed","Couple + C. LE 16 ","186","0.11850579595778","0.10351630480616","0.1334952871094"
"Paid","2006","Employed","Couple + C. GT 16 ","150","0.131539412757794","0.114003066553755","0.149075758961834"
"Paid","2006","Employed","Couple + C. LE and GT 16","74","0.168843780586965","0.138590372397818","0.199097188776112"
"Not paid","2006","Not Employed","1-pers.-HH","","","",""
"Not paid","2006","Not Employed","(Married) couple without C. ","3","","",""
"Not paid","2006","Not Employed","Single parent ","1","","",""
"Not paid","2006","Not Employed","Couple + C. LE 16 ","3","","",""
"Not paid","2006","Not Employed","Couple + C. GT 16 ","2","","",""
"Not paid","2006","Not Employed","Couple + C. LE and GT 16","1","","",""
"Not paid","2006","Employed","1-pers.-HH","222","0.218344675220533","0.192265820076456","0.24442353036461"
"Not paid","2006","Employed","(Married) couple without C. ","520","0.215042730073933","0.197692284510045","0.232393175637821"
"Not paid","2006","Employed","Single parent ","44","0.1245185404078","0.0910564724244369","0.157980608391164"
"Not paid","2006","Employed","Couple + C. LE 16 ","395","0.199612915304155","0.181075391635949","0.218150438972361"
"Not paid","2006","Employed","Couple + C. GT 16 ","295","0.165939817913765","0.146637471597116","0.185242164230414"
"Not paid","2006","Employed","Couple + C. LE and GT 16","105","0.205525466094354","0.172891996163652","0.238158936025057"
"Acclaimed","2007","Not Employed","1-pers.-HH","2","","",""
"Acclaimed","2007","Not Employed","(Married) couple without C. ","6","","",""
"Acclaimed","2007","Not Employed","Single parent ","3","","",""
"Acclaimed","2007","Not Employed","Couple + C. LE 16 ","17","","",""
"Acclaimed","2007","Not Employed","Couple + C. GT 16 ","5","","",""
"Acclaimed","2007","Not Employed","Couple + C. LE and GT 16","1","","",""
"Acclaimed","2007","Employed","1-pers.-HH","478","0.506020518633272","0.473766356914331","0.538274680352213"
"Acclaimed","2007","Employed","(Married) couple without C. ","972","0.498322748073308","0.476249190190034","0.520396305956583"
"Acclaimed","2007","Employed","Single parent ","179","0.513449927337876","0.460708562685046","0.566191291990706"
"Acclaimed","2007","Employed","Couple + C. LE 16 ","802","0.470639028598412","0.446699820265425","0.494578236931399"
"Acclaimed","2007","Employed","Couple + C. GT 16 ","676","0.477539448559795","0.450845161408437","0.504233735711154"
"Acclaimed","2007","Employed","Couple + C. LE and GT 16","242","0.472124276789111","0.428712231652815","0.515536321925407"
"Partly, partly","2007","Not Employed","1-pers.-HH","1","","",""
"Partly, partly","2007","Not Employed","(Married) couple without C. ","3","","",""
"Partly, partly","2007","Not Employed","Single parent ","2","","",""
"Partly, partly","2007","Not Employed","Couple + C. LE 16 ","6","","",""
"Partly, partly","2007","Not Employed","Couple + C. GT 16 ","2","","",""
"Partly, partly","2007","Not Employed","Couple + C. LE and GT 16","1","","",""
"Partly, partly","2007","Employed","1-pers.-HH","176","0.193533610990378","0.168046619352133","0.219020602628622"
"Partly, partly","2007","Employed","(Married) couple without C. ","341","0.183464805645611","0.166377695628456","0.200551915662766"
"Partly, partly","2007","Employed","Single parent ","77","0.229676437114238","0.185291730253296","0.27406114397518"
"Partly, partly","2007","Employed","Couple + C. LE 16 ","340","0.240385243489038","0.219890595944566","0.260879891033509"
"Partly, partly","2007","Employed","Couple + C. GT 16 ","277","0.239440086671558","0.216633930440968","0.262246242902147"
"Partly, partly","2007","Employed","Couple + C. LE and GT 16","125","0.26325482648544","0.224957976313614","0.301551676657267"
"Paid","2007","Not Employed","1-pers.-HH","2","","",""
"Paid","2007","Not Employed","(Married) couple without C. ","","","",""
"Paid","2007","Not Employed","Single parent ","","","",""
"Paid","2007","Not Employed","Couple + C. LE 16 ","4","","",""
"Paid","2007","Not Employed","Couple + C. GT 16 ","1","","",""
"Paid","2007","Not Employed","Couple + C. LE and GT 16","2","","",""
"Paid","2007","Employed","1-pers.-HH","69","0.0819987707747772","0.0642988002606451","0.0996987412889093"
"Paid","2007","Employed","(Married) couple without C. ","192","0.110378211548927","0.0965441672870758","0.124212255810777"
"Paid","2007","Employed","Single parent ","34","0.115495035963153","0.0817686085112043","0.149221463415101"
"Paid","2007","Employed","Couple + C. LE 16 ","157","0.102591122205431","0.0880385445166398","0.117143699894222"
"Paid","2007","Employed","Couple + C. GT 16 ","118","0.11103365243","0.0942434117233285","0.127823893136671"
"Paid","2007","Employed","Couple + C. LE and GT 16","50","0.0905350623083563","0.0655823581528732","0.115487766463839"
"Not paid","2007","Not Employed","1-pers.-HH","4","","",""
"Not paid","2007","Not Employed","(Married) couple without C. ","3","","",""
"Not paid","2007","Not Employed","Single parent ","","","",""
"Not paid","2007","Not Employed","Couple + C. LE 16 ","4","","",""
"Not paid","2007","Not Employed","Couple + C. GT 16 ","3","","",""
"Not paid","2007","Not Employed","Couple + C. LE and GT 16","","","",""
"Not paid","2007","Employed","1-pers.-HH","200","0.218447099601573","0.191790817769367","0.245103381433779"
"Not paid","2007","Employed","(Married) couple without C. ","466","0.207834234732154","0.189921109706858","0.22574735975745"
"Not paid","2007","Employed","Single parent ","55","0.141378599584734","0.104613881884166","0.178143317285301"
"Not paid","2007","Employed","Couple + C. LE 16 ","371","0.18638460570712","0.167707720320066","0.205061491094174"
"Not paid","2007","Employed","Couple + C. GT 16 ","274","0.171986812338647","0.151819262012667","0.192154362664628"
"Not paid","2007","Employed","Couple + C. LE and GT 16","91","0.174085834417092","0.141112307013351","0.207059361820833"
"Acclaimed","2008","Not Employed","1-pers.-HH","4","","",""
"Acclaimed","2008","Not Employed","(Married) couple without C. ","9","","",""
"Acclaimed","2008","Not Employed","Single parent ","3","","",""
"Acclaimed","2008","Not Employed","Couple + C. LE 16 ","9","","",""
"Acclaimed","2008","Not Employed","Couple + C. GT 16 ","4","","",""
"Acclaimed","2008","Not Employed","Couple + C. LE and GT 16","1","","",""
"Acclaimed","2008","Employed","1-pers.-HH","448","0.493718523748246","0.460816545503263","0.526620501993228"
"Acclaimed","2008","Employed","(Married) couple without C. ","970","0.48020886570716","0.45826354248186","0.502154188932459"
"Acclaimed","2008","Employed","Single parent ","189","0.54519090581954","0.49417607863428","0.5962057330048"
"Acclaimed","2008","Employed","Couple + C. LE 16 ","763","0.486493658180531","0.462132127157155","0.510855189203907"
"Acclaimed","2008","Employed","Couple + C. GT 16 ","655","0.475985569922508","0.449491402158321","0.502479737686696"
"Acclaimed","2008","Employed","Couple + C. LE and GT 16","211","0.455744150521025","0.410670391970303","0.500817909071748"
"Partly, partly","2008","Not Employed","1-pers.-HH","2","","",""
"Partly, partly","2008","Not Employed","(Married) couple without C. ","1","","",""
"Partly, partly","2008","Not Employed","Single parent ","1","","",""
"Partly, partly","2008","Not Employed","Couple + C. LE 16 ","2","","",""
"Partly, partly","2008","Not Employed","Couple + C. GT 16 ","1","","",""
"Partly, partly","2008","Not Employed","Couple + C. LE and GT 16","1","","",""
"Partly, partly","2008","Employed","1-pers.-HH","169","0.196167239120203","0.170034654092321","0.222299824148085"
"Partly, partly","2008","Employed","(Married) couple without C. ","386","0.217930885982953","0.199796852193398","0.236064919772508"
"Partly, partly","2008","Employed","Single parent ","78","0.191375958880214","0.151074147810673","0.231677769949756"
"Partly, partly","2008","Employed","Couple + C. LE 16 ","327","0.221029450778587","0.200804909844765","0.241253991712409"
"Partly, partly","2008","Employed","Couple + C. GT 16 ","267","0.217101533207409","0.195230669617315","0.238972396797503"
"Partly, partly","2008","Employed","Couple + C. LE and GT 16","113","0.272531519991486","0.23223411043067","0.312828929552302"
"Paid","2008","Not Employed","1-pers.-HH","1","","",""
"Paid","2008","Not Employed","(Married) couple without C. ","3","","",""
"Paid","2008","Not Employed","Single parent ","1","","",""
"Paid","2008","Not Employed","Couple + C. LE 16 ","","","",""
"Paid","2008","Not Employed","Couple + C. GT 16 ","1","","",""
"Paid","2008","Not Employed","Couple + C. LE and GT 16","1","","",""
"Paid","2008","Employed","1-pers.-HH","85","0.100612437427281","0.0808160677597688","0.120408807094793"
"Paid","2008","Employed","(Married) couple without C. ","170","0.0887588284262908","0.0762667440648901","0.101250912787691"
"Paid","2008","Employed","Single parent ","49","0.134920693761604","0.099920149896899","0.169921237626308"
"Paid","2008","Employed","Couple + C. LE 16 ","172","0.110306130334659","0.0950370385826752","0.125575222086644"
"Paid","2008","Employed","Couple + C. GT 16 ","151","0.142055470788771","0.123535497675802","0.160575443901741"
"Paid","2008","Employed","Couple + C. LE and GT 16","51","0.10077701690648","0.073532687776049","0.12802134603691"
"Not paid","2008","Not Employed","1-pers.-HH","2","","",""
"Not paid","2008","Not Employed","(Married) couple without C. ","2","","",""
"Not paid","2008","Not Employed","Single parent ","","","",""
"Not paid","2008","Not Employed","Couple + C. LE 16 ","5","","",""
"Not paid","2008","Not Employed","Couple + C. GT 16 ","8","","",""
"Not paid","2008","Not Employed","Couple + C. LE and GT 16","1","","",""
"Not paid","2008","Employed","1-pers.-HH","185","0.209501799704271","0.182720564547071","0.23628303486147"
"Not paid","2008","Employed","(Married) couple without C. ","465","0.213101419883597","0.195114159831659","0.231088679935534"
"Not paid","2008","Employed","Single parent ","50","0.128512441538642","0.0942269222777999","0.162797960799484"
"Not paid","2008","Employed","Couple + C. LE 16 ","355","0.182170760706222","0.163357514730547","0.200984006681896"
"Not paid","2008","Employed","Couple + C. GT 16 ","292","0.164857426081311","0.14517329109247","0.184541561070152"
"Not paid","2008","Employed","Couple + C. LE and GT 16","94","0.170947312581009","0.136876391522616","0.205018233639403"
"Acclaimed","2009","Not Employed","1-pers.-HH","2","","",""
"Acclaimed","2009","Not Employed","(Married) couple without C. ","1","","",""
"Acclaimed","2009","Not Employed","Single parent ","2","","",""
"Acclaimed","2009","Not Employed","Couple + C. LE 16 ","5","","",""
"Acclaimed","2009","Not Employed","Couple + C. GT 16 ","3","","",""
"Acclaimed","2009","Not Employed","Couple + C. LE and GT 16","2","","",""
"Acclaimed","2009","Employed","1-pers.-HH","415","0.492629513756421","0.45845243051541","0.526806596997432"
"Acclaimed","2009","Employed","(Married) couple without C. ","892","0.47817837287596","0.455210190411296","0.501146555340624"
"Acclaimed","2009","Employed","Single parent ","179","0.524413929982952","0.471252100957548","0.577575759008355"
"Acclaimed","2009","Employed","Couple + C. LE 16 ","651","0.4894720713674","0.462706938553076","0.516237204181723"
"Acclaimed","2009","Employed","Couple + C. GT 16 ","584","0.476821443733483","0.44865594274301","0.504986944723957"
"Acclaimed","2009","Employed","Couple + C. LE and GT 16","202","0.464725874171414","0.418281535864104","0.511170212478724"
"Partly, partly","2009","Not Employed","1-pers.-HH","","","",""
"Partly, partly","2009","Not Employed","(Married) couple without C. ","","","",""
"Partly, partly","2009","Not Employed","Single parent ","","","",""
"Partly, partly","2009","Not Employed","Couple + C. LE 16 ","","","",""
"Partly, partly","2009","Not Employed","Couple + C. GT 16 ","1","","",""
"Partly, partly","2009","Not Employed","Couple + C. LE and GT 16","","","",""
"Partly, partly","2009","Employed","1-pers.-HH","157","0.204105233739952","0.176552348885689","0.231658118594216"
"Partly, partly","2009","Employed","(Married) couple without C. ","346","0.213820898516369","0.194968941103937","0.232672855928802"
"Partly, partly","2009","Employed","Single parent ","66","0.200659181622339","0.158026391551282","0.243291971693397"
"Partly, partly","2009","Employed","Couple + C. LE 16 ","286","0.224662280010464","0.202315948912661","0.247008611108267"
"Partly, partly","2009","Employed","Couple + C. GT 16 ","256","0.247820710889173","0.223473786406927","0.27216763537142"
"Partly, partly","2009","Employed","Couple + C. LE and GT 16","97","0.248802627090167","0.208544762106718","0.289060492073615"
"Paid","2009","Not Employed","1-pers.-HH","","","",""
"Paid","2009","Not Employed","(Married) couple without C. ","2","","",""
"Paid","2009","Not Employed","Single parent ","1","","",""
"Paid","2009","Not Employed","Couple + C. LE 16 ","2","","",""
"Paid","2009","Not Employed","Couple + C. GT 16 ","1","","",""
"Paid","2009","Not Employed","Couple + C. LE and GT 16","","","",""
"Paid","2009","Employed","1-pers.-HH","84","0.0989712465295033","0.0785568743844734","0.119385618674533"
"Paid","2009","Employed","(Married) couple without C. ","169","0.103218088883378","0.0892289186856183","0.117207259081138"
"Paid","2009","Employed","Single parent ","42","0.126590587615195","0.0911942862751515","0.161986888955238"
"Paid","2009","Employed","Couple + C. LE 16 ","111","0.0981847966793381","0.0822525658213259","0.11411702753735"
"Paid","2009","Employed","Couple + C. GT 16 ","121","0.119804450334866","0.101492243561683","0.138116657108049"
"Paid","2009","Employed","Couple + C. LE and GT 16","49","0.107830077406508","0.0789472320238652","0.13671292278915"
"Not paid","2009","Not Employed","1-pers.-HH","3","","",""
"Not paid","2009","Not Employed","(Married) couple without C. ","2","","",""
"Not paid","2009","Not Employed","Single parent ","1","","",""
"Not paid","2009","Not Employed","Couple + C. LE 16 ","1","","",""
"Not paid","2009","Not Employed","Couple + C. GT 16 ","2","","",""
"Not paid","2009","Not Employed","Couple + C. LE and GT 16","","","",""
"Not paid","2009","Employed","1-pers.-HH","166","0.204294005974123","0.176731651784262","0.231856360163984"
"Not paid","2009","Employed","(Married) couple without C. ","410","0.204782639724292","0.186227675467733","0.223337603980851"
"Not paid","2009","Employed","Single parent ","52","0.148336300779514","0.110500229726634","0.186172371832394"
"Not paid","2009","Employed","Couple + C. LE 16 ","292","0.187680851942798","0.166774944648524","0.208586759237073"
"Not paid","2009","Employed","Couple + C. GT 16 ","247","0.155553395042478","0.135115297477381","0.175991492607575"
"Not paid","2009","Employed","Couple + C. LE and GT 16","95","0.178641421331911","0.142971372048021","0.214311470615802"
"Acclaimed","2010","Not Employed","1-pers.-HH","2","","",""
"Acclaimed","2010","Not Employed","(Married) couple without C. ","2","","",""
"Acclaimed","2010","Not Employed","Single parent ","9","","",""
"Acclaimed","2010","Not Employed","Couple + C. LE 16 ","44","0.421928510423813","0.318743415884337","0.52511360496329"
"Acclaimed","2010","Not Employed","Couple + C. GT 16 ","2","","",""
"Acclaimed","2010","Not Employed","Couple + C. LE and GT 16","5","","",""
"Acclaimed","2010","Employed","1-pers.-HH","427","0.563091250934972","0.527522177618736","0.598660324251207"
"Acclaimed","2010","Employed","(Married) couple without C. ","920","0.510433317415011","0.487105493155456","0.533761141674565"
"Acclaimed","2010","Employed","Single parent ","468","0.534726343514355","0.500460935257524","0.568991751771186"
"Acclaimed","2010","Employed","Couple + C. LE 16 ","1514","0.508915209742215","0.491639992494179","0.526190426990252"
"Acclaimed","2010","Employed","Couple + C. GT 16 ","557","0.516283870521121","0.486643997754852","0.545923743287389"
"Acclaimed","2010","Employed","Couple + C. LE and GT 16","269","0.471764811521898","0.430855090969008","0.512674532074788"
"Partly, partly","2010","Not Employed","1-pers.-HH","1","","",""
"Partly, partly","2010","Not Employed","(Married) couple without C. ","2","","",""
"Partly, partly","2010","Not Employed","Single parent ","2","","",""
"Partly, partly","2010","Not Employed","Couple + C. LE 16 ","16","","",""
"Partly, partly","2010","Not Employed","Couple + C. GT 16 ","4","","",""
"Partly, partly","2010","Not Employed","Couple + C. LE and GT 16","","","",""
"Partly, partly","2010","Employed","1-pers.-HH","119","0.155553126543665","0.129562704700417","0.181543548386913"
"Partly, partly","2010","Employed","(Married) couple without C. ","300","0.186958520145688","0.16876453721042","0.205152503080955"
"Partly, partly","2010","Employed","Single parent ","127","0.17637717246204","0.150194060422202","0.202560284501878"
"Partly, partly","2010","Employed","Couple + C. LE 16 ","645","0.19031632002589","0.176751367780376","0.203881272271404"
"Partly, partly","2010","Employed","Couple + C. GT 16 ","217","0.194404433275544","0.170932525619261","0.217876340931828"
"Partly, partly","2010","Employed","Couple + C. LE and GT 16","120","0.220645640516958","0.186662364983827","0.254628916050089"
"Paid","2010","Not Employed","1-pers.-HH","1","","",""
"Paid","2010","Not Employed","(Married) couple without C. ","2","","",""
"Paid","2010","Not Employed","Single parent ","4","","",""
"Paid","2010","Not Employed","Couple + C. LE 16 ","14","","",""
"Paid","2010","Not Employed","Couple + C. GT 16 ","1","","",""
"Paid","2010","Not Employed","Couple + C. LE and GT 16","2","","",""
"Paid","2010","Employed","1-pers.-HH","65","0.0939662507059295","0.0730421921342135","0.114890309277646"
"Paid","2010","Employed","(Married) couple without C. ","159","0.0923457419379221","0.0788353650988746","0.105856118776969"
"Paid","2010","Employed","Single parent ","97","0.118642805504469","0.096428508736619","0.140857102272318"
"Paid","2010","Employed","Couple + C. LE 16 ","430","0.118982707118963","0.107794597831682","0.130170816406245"
"Paid","2010","Employed","Couple + C. GT 16 ","112","0.136260972721367","0.115913344873688","0.156608600569046"
"Paid","2010","Employed","Couple + C. LE and GT 16","67","0.102409281406569","0.0775631422882566","0.127255420524882"
"Not paid","2010","Not Employed","1-pers.-HH","","","",""
"Not paid","2010","Not Employed","(Married) couple without C. ","1","","",""
"Not paid","2010","Not Employed","Single parent ","2","","",""
"Not paid","2010","Not Employed","Couple + C. LE 16 ","14","","",""
"Not paid","2010","Not Employed","Couple + C. GT 16 ","2","","",""
"Not paid","2010","Not Employed","Couple + C. LE and GT 16","3","","",""
"Not paid","2010","Employed","1-pers.-HH","136","0.187389371815434","0.159405905031607","0.21537283859926"
"Not paid","2010","Employed","(Married) couple without C. ","385","0.21026242050138","0.191246338889773","0.229278502112987"
"Not paid","2010","Employed","Single parent ","122","0.170253678519137","0.144433644597932","0.196073712440341"
"Not paid","2010","Employed","Couple + C. LE 16 ","628","0.181785763112931","0.168458652253103","0.19511287397276"
"Not paid","2010","Employed","Couple + C. GT 16 ","206","0.153050723481968","0.131696530364613","0.174404916599322"
"Not paid","2010","Employed","Couple + C. LE and GT 16","116","0.205180266554575","0.172086043326478","0.238274489782672"
"Acclaimed","2011","Not Employed","1-pers.-HH","7","","",""
"Acclaimed","2011","Not Employed","(Married) couple without C. ","7","","",""
"Acclaimed","2011","Not Employed","Single parent ","12","","",""
"Acclaimed","2011","Not Employed","Couple + C. LE 16 ","44","0.56192606774228","0.449638737888482","0.674213397596078"
"Acclaimed","2011","Not Employed","Couple + C. GT 16 ","2","","",""
"Acclaimed","2011","Not Employed","Couple + C. LE and GT 16","7","","",""
"Acclaimed","2011","Employed","1-pers.-HH","488","0.527437647655527","0.495247184290934","0.559628111020119"
"Acclaimed","2011","Employed","(Married) couple without C. ","1106","0.500861731251794","0.479824548320015","0.521898914183573"
"Acclaimed","2011","Employed","Single parent ","580","0.515738155125572","0.485681504031249","0.545794806219894"
"Acclaimed","2011","Employed","Couple + C. LE 16 ","1711","0.466576291895678","0.45047320958314","0.482679374208217"
"Acclaimed","2011","Employed","Couple + C. GT 16 ","629","0.495157321763737","0.467659653758431","0.522654989769043"
"Acclaimed","2011","Employed","Couple + C. LE and GT 16","355","0.430314132338886","0.395159615531717","0.465468649146055"
"Partly, partly","2011","Not Employed","1-pers.-HH","3","","",""
"Partly, partly","2011","Not Employed","(Married) couple without C. ","1","","",""
"Partly, partly","2011","Not Employed","Single parent ","2","","",""
"Partly, partly","2011","Not Employed","Couple + C. LE 16 ","11","","",""
"Partly, partly","2011","Not Employed","Couple + C. GT 16 ","1","","",""
"Partly, partly","2011","Not Employed","Couple + C. LE and GT 16","","","",""
"Partly, partly","2011","Employed","1-pers.-HH","171","0.17877492711077","0.154069264262378","0.203480589959161"
"Partly, partly","2011","Employed","(Married) couple without C. ","399","0.197141517739857","0.180402623245201","0.213880412234512"
"Partly, partly","2011","Employed","Single parent ","173","0.161978143702829","0.139819574500404","0.184136712905254"
"Partly, partly","2011","Employed","Couple + C. LE 16 ","733","0.204530403084467","0.191510664869337","0.217550141299596"
"Partly, partly","2011","Employed","Couple + C. GT 16 ","256","0.210207999137446","0.187798754633567","0.232617243641324"
"Partly, partly","2011","Employed","Couple + C. LE and GT 16","154","0.207367257462281","0.178581563651679","0.236152951272884"
"Paid","2011","Not Employed","1-pers.-HH","1","","",""
"Paid","2011","Not Employed","(Married) couple without C. ","","","",""
"Paid","2011","Not Employed","Single parent ","2","","",""
"Paid","2011","Not Employed","Couple + C. LE 16 ","13","","",""
"Paid","2011","Not Employed","Couple + C. GT 16 ","5","","",""
"Paid","2011","Not Employed","Couple + C. LE and GT 16","1","","",""
"Paid","2011","Employed","1-pers.-HH","97","0.116766086783636","0.0960595086060247","0.137472664961247"
"Paid","2011","Employed","(Married) couple without C. ","204","0.0975418847779002","0.0850586446998358","0.110025124855965"
"Paid","2011","Employed","Single parent ","174","0.179158359355642","0.15609438954658","0.202222329164705"
"Paid","2011","Employed","Couple + C. LE 16 ","474","0.121090083219756","0.110559849915267","0.131620316524246"
"Paid","2011","Employed","Couple + C. GT 16 ","139","0.125813487554716","0.107574031522005","0.144052943587428"
"Paid","2011","Employed","Couple + C. LE and GT 16","107","0.146446286837298","0.121343310563022","0.171549263111574"
"Not paid","2011","Not Employed","1-pers.-HH","2","","",""
"Not paid","2011","Not Employed","(Married) couple without C. ","2","","",""
"Not paid","2011","Not Employed","Single parent ","3","","",""
"Not paid","2011","Not Employed","Couple + C. LE 16 ","7","","",""
"Not paid","2011","Not Employed","Couple + C. GT 16 ","1","","",""
"Not paid","2011","Not Employed","Couple + C. LE and GT 16","","","",""
"Not paid","2011","Employed","1-pers.-HH","168","0.177021338450068","0.152410908393317","0.201631768506819"
"Not paid","2011","Employed","(Married) couple without C. ","461","0.204454866230449","0.187486135358529","0.221423597102369"
