"plb0195_h","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Paid","2008","Single parent ","in school","3","","","","3"
"Paid","2008","1-pers.-HH","middle vocational","48","0.110751081701203","0.0817879525275345","0.139714210874871","3"
"Paid","2008","1-pers.-HH","vocational + Abi","5","","","","3"
"Paid","2008","Couple + C. GT 16 ","in school","1","","","","3"
"Paid","2008","Couple + C. GT 16 ","inadequately","2","","","","3"
"Paid","2008","Couple + C. GT 16 ","general elemantary","14","","","","3"
"Paid","2008","Couple + C. GT 16 ","vocational + Abi","10","","","","3"
"Paid","2008","Couple + C. GT 16 ","higher vocational","11","","","","3"
"Paid","2008","Couple + C. GT 16 ","higher education","11","","","","3"
"Paid","2008","Couple + C. LE and GT 16","in school","2","","","","3"
"Paid","2008","Couple + C. LE and GT 16","inadequately","1","","","","3"
"Paid","2008","Couple + C. LE and GT 16","general elemantary","4","","","","3"
"Paid","2008","Couple + C. LE and GT 16","middle vocational","33","0.107890183995111","0.0675316587367274","0.148248709253494","3"
"Paid","2008","Couple + C. LE and GT 16","vocational + Abi","3","","","","3"
"Paid","2008","Couple + C. LE and GT 16","higher vocational","4","","","","3"
"Paid","2008","Couple + C. LE and GT 16","higher education","4","","","","3"
"Paid","2008","Couple + C. GT 16 ","middle vocational","100","0.171556133148139","0.14403824338161","0.199074022914667","3"
"Partly, partly","2008","(Married) couple without C. ","middle vocational","223","0.257067630619429","0.22978991663643","0.284345344602427","2"
"Partly, partly","2008","(Married) couple without C. ","vocational + Abi","23","","","","2"
"Partly, partly","2008","(Married) couple without C. ","higher vocational","31","0.187447279288797","0.127163496267014","0.247731062310581","2"
"Partly, partly","2008","(Married) couple without C. ","higher education","84","0.146245633693697","0.118498892015256","0.173992375372137","2"
"Partly, partly","2008","Single parent ","in school","","","","","2"
"Partly, partly","2008","Single parent ","inadequately","","","","","2"
"Partly, partly","2008","Single parent ","general elemantary","4","","","","2"
"Partly, partly","2008","1-pers.-HH","in school","","","","","2"
"Partly, partly","2008","1-pers.-HH","inadequately","2","","","","2"
"Partly, partly","2008","1-pers.-HH","general elemantary","6","","","","2"
"Partly, partly","2008","1-pers.-HH","middle vocational","105","0.236963355185752","0.197719369103743","0.276207341267762","2"
"Partly, partly","2008","1-pers.-HH","vocational + Abi","11","","","","2"
"Partly, partly","2008","1-pers.-HH","higher vocational","14","","","","2"
"Partly, partly","2008","1-pers.-HH","higher education","33","0.154649848958609","0.109467000685791","0.199832697231428","2"
"Partly, partly","2008","(Married) couple without C. ","in school","","","","","2"
"Partly, partly","2008","(Married) couple without C. ","inadequately","","","","","2"
"Partly, partly","2008","(Married) couple without C. ","general elemantary","23","","","","2"
"Partly, partly","2008","Single parent ","middle vocational","44","0.217135885110611","0.160419431555499","0.273852338665724","2"
"Partly, partly","2008","Single parent ","vocational + Abi","8","","","","2"
"Partly, partly","2008","Single parent ","higher vocational","8","","","","2"
"Partly, partly","2008","Single parent ","higher education","15","","","","2"
"Partly, partly","2008","Couple + C. LE 16 ","in school","","","","","2"
"Partly, partly","2008","Couple + C. LE 16 ","inadequately","1","","","","2"
"Partly, partly","2008","Couple + C. LE 16 ","general elemantary","11","","","","2"
"Partly, partly","2008","Couple + C. LE 16 ","middle vocational","186","0.262941728933254","0.231684442356577","0.294199015509932","2"
"Partly, partly","2008","Couple + C. LE 16 ","vocational + Abi","34","0.266663463556972","0.19877629301553","0.334550634098414","2"
"Partly, partly","2008","Couple + C. LE 16 ","higher vocational","39","0.23425832632004","0.174350144897331","0.294166507742749","2"
"Partly, partly","2008","Couple + C. LE 16 ","higher education","58","0.118533049200533","0.0887997631010762","0.148266335299991","2"
"Partly, partly","2008","Couple + C. GT 16 ","in school","1","","","","2"
"Partly, partly","2008","Couple + C. GT 16 ","inadequately","3","","","","2"
"Partly, partly","2008","Couple + C. GT 16 ","general elemantary","22","","","","2"
"Partly, partly","2008","Couple + C. GT 16 ","middle vocational","147","0.219184882912162","0.188988156513689","0.249381609310634","2"
"Partly, partly","2008","Couple + C. GT 16 ","vocational + Abi","23","","","","2"
"Partly, partly","2008","Couple + C. GT 16 ","higher vocational","23","","","","2"
"Partly, partly","2008","Couple + C. GT 16 ","higher education","44","0.18246679041572","0.140921321287812","0.224012259543628","2"
"Partly, partly","2008","Couple + C. LE and GT 16","in school","","","","","2"
"Partly, partly","2008","Couple + C. LE and GT 16","inadequately","","","","","2"
"Partly, partly","2008","Couple + C. LE and GT 16","general elemantary","9","","","","2"
"Partly, partly","2008","Couple + C. LE and GT 16","middle vocational","64","0.330712196767934","0.269510040442602","0.391914353093266","2"
"Partly, partly","2008","Couple + C. LE and GT 16","vocational + Abi","8","","","","2"
"Partly, partly","2008","Couple + C. LE and GT 16","higher vocational","9","","","","2"
"Partly, partly","2008","Couple + C. LE and GT 16","higher education","20","","","","2"
"Acclaimed","2009","1-pers.-HH","in school","","","","","1"
"Acclaimed","2009","1-pers.-HH","inadequately","2","","","","1"
"Acclaimed","2009","Single parent ","general elemantary","14","","","","1"
"Acclaimed","2009","Single parent ","middle vocational","98","0.538743564293312","0.4665190195311","0.610968109055524","1"
"Acclaimed","2009","Single parent ","vocational + Abi","14","","","","1"
"Acclaimed","2009","Single parent ","higher vocational","9","","","","1"
"Acclaimed","2009","Single parent ","higher education","44","0.583585874768493","0.474880840421995","0.692290909114991","1"
"Acclaimed","2009","Couple + C. LE 16 ","in school","","","","","1"
"Acclaimed","2009","Couple + C. LE 16 ","inadequately","3","","","","1"
"Acclaimed","2009","Couple + C. LE 16 ","general elemantary","12","","","","1"
"Acclaimed","2009","Couple + C. LE 16 ","middle vocational","338","0.509215201763389","0.470544967033544","0.547885436493234","1"
"Acclaimed","2009","Couple + C. LE 16 ","vocational + Abi","69","0.571130083028063","0.487333559410405","0.654926606645721","1"
"Acclaimed","2009","Couple + C. LE 16 ","higher vocational","82","0.564639635901284","0.485030102017432","0.644249169785136","1"
"Acclaimed","2009","Single parent ","inadequately","","","","","1"
"Acclaimed","2009","Couple + C. LE 16 ","higher education","152","0.389263607094642","0.340110498141929","0.438416716047355","1"
"Acclaimed","2009","Couple + C. GT 16 ","in school","","","","","1"
"Acclaimed","2009","Couple + C. GT 16 ","inadequately","3","","","","1"
"Acclaimed","2009","1-pers.-HH","general elemantary","13","","","","1"
"Acclaimed","2009","1-pers.-HH","middle vocational","199","0.513166035398","0.464061009775783","0.562271061020216","1"
"Acclaimed","2009","1-pers.-HH","vocational + Abi","50","0.726897515917853","0.625382181716007","0.828412850119699","1"
"Acclaimed","2009","1-pers.-HH","higher vocational","45","0.583203956801165","0.469322276246732","0.697085637355598","1"
"Acclaimed","2009","1-pers.-HH","higher education","106","0.401236859979141","0.339354408516966","0.463119311441317","1"
"Acclaimed","2009","(Married) couple without C. ","in school","","","","","1"
"Acclaimed","2009","(Married) couple without C. ","inadequately","2","","","","1"
"Acclaimed","2009","Couple + C. GT 16 ","general elemantary","35","0.48757269984411","0.377350172409827","0.597795227278393","1"
"Acclaimed","2009","Couple + C. GT 16 ","middle vocational","328","0.494760275458048","0.455437112132215","0.534083438783882","1"
"Acclaimed","2009","Couple + C. GT 16 ","vocational + Abi","37","0.633311647360095","0.522765412256144","0.743857882464046","1"
"Acclaimed","2009","Couple + C. GT 16 ","higher vocational","62","0.636766683617313","0.545212506704574","0.728320860530051","1"
"Acclaimed","2009","Couple + C. GT 16 ","higher education","115","0.307058344908846","0.25529087279709","0.358825817020603","1"
"Acclaimed","2009","Couple + C. LE and GT 16","in school","","","","","1"
"Acclaimed","2009","Couple + C. LE and GT 16","inadequately","","","","","1"
"Acclaimed","2009","(Married) couple without C. ","general elemantary","24","","","","1"
"Acclaimed","2009","(Married) couple without C. ","middle vocational","463","0.517149899038572","0.483829852050984","0.55046994602616","1"
"Acclaimed","2009","(Married) couple without C. ","vocational + Abi","70","0.472905519973119","0.388372357330116","0.557438682616121","1"
"Acclaimed","2009","(Married) couple without C. ","higher vocational","79","0.473326052164979","0.393424800227777","0.55322730410218","1"
"Acclaimed","2009","(Married) couple without C. ","higher education","252","0.41226626473136","0.372780538106414","0.451751991356306","1"
"Acclaimed","2009","Single parent ","in school","1","","","","1"
"Acclaimed","2009","Couple + C. LE and GT 16","general elemantary","12","","","","1"
"Acclaimed","2009","Couple + C. LE and GT 16","middle vocational","99","0.497466541097348","0.430633181891091","0.564299900303605","1"
"Acclaimed","2009","Couple + C. LE and GT 16","vocational + Abi","17","","","","1"
"Acclaimed","2009","Couple + C. LE and GT 16","higher vocational","17","","","","1"
"Acclaimed","2009","Couple + C. LE and GT 16","higher education","51","0.440650713577425","0.352191272922137","0.529110154232712","1"
"Not paid","2009","1-pers.-HH","in school","","","","","4"
"Not paid","2009","1-pers.-HH","inadequately","","","","","4"
"Not paid","2009","1-pers.-HH","general elemantary","5","","","","4"
"Not paid","2009","1-pers.-HH","middle vocational","53","0.114850481631962","0.0835261881660123","0.146174775097911","4"
"Not paid","2009","1-pers.-HH","vocational + Abi","12","","","","4"
"Not paid","2009","1-pers.-HH","higher vocational","16","","","","4"
"Not paid","2009","1-pers.-HH","higher education","82","0.356235919141738","0.295775410852782","0.416696427430694","4"
"Not paid","2009","(Married) couple without C. ","in school","","","","","4"
"Not paid","2009","(Married) couple without C. ","inadequately","","","","","4"
"Not paid","2009","(Married) couple without C. ","general elemantary","8","","","","4"
"Not paid","2009","(Married) couple without C. ","middle vocational","110","0.119573898435119","0.0979389497823165","0.141208847087922","4"
"Not paid","2009","(Married) couple without C. ","vocational + Abi","28","","","","4"
"Not paid","2009","(Married) couple without C. ","higher vocational","33","0.219091316019311","0.15289784275891","0.285284789279711","4"
"Not paid","2009","(Married) couple without C. ","higher education","232","0.368490099162881","0.329794291200555","0.407185907125207","4"
"Not paid","2009","Single parent ","in school","","","","","4"
"Not paid","2009","Single parent ","inadequately","1","","","","4"
"Not paid","2009","Single parent ","general elemantary","4","","","","4"
"Not paid","2009","Single parent ","middle vocational","22","","","","4"
"Not paid","2009","Single parent ","vocational + Abi","3","","","","4"
"Not paid","2009","Single parent ","higher vocational","1","","","","4"
"Not paid","2009","Single parent ","higher education","20","","","","4"
"Not paid","2009","Couple + C. LE 16 ","in school","","","","","4"
"Not paid","2009","Couple + C. LE 16 ","inadequately","1","","","","4"
"Not paid","2009","Couple + C. LE 16 ","general elemantary","7","","","","4"
"Not paid","2009","Couple + C. LE 16 ","middle vocational","86","0.113900509205257","0.089326011299409","0.138475007111104","4"
"Not paid","2009","Couple + C. LE 16 ","vocational + Abi","29","","","","4"
"Not paid","2009","Couple + C. LE 16 ","higher vocational","26","","","","4"
"Not paid","2009","Couple + C. LE 16 ","higher education","144","0.339022211702641","0.291301193628871","0.386743229776412","4"
"Not paid","2009","Couple + C. GT 16 ","in school","1","","","","4"
"Not paid","2009","Couple + C. GT 16 ","inadequately","","","","","4"
"Not paid","2009","Couple + C. GT 16 ","general elemantary","14","","","","4"
"Not paid","2009","Couple + C. GT 16 ","middle vocational","64","0.0851265534048513","0.0631775236447655","0.107075583164937","4"
"Not paid","2009","Couple + C. GT 16 ","vocational + Abi","11","","","","4"
"Not paid","2009","Couple + C. GT 16 ","higher vocational","14","","","","4"
"Not paid","2009","Couple + C. GT 16 ","higher education","138","0.42419700026436","0.368732011492416","0.479661989036303","4"
"Not paid","2009","Couple + C. LE and GT 16","in school","","","","","4"
"Not paid","2009","Couple + C. LE and GT 16","inadequately","","","","","4"
"Not paid","2009","Couple + C. LE and GT 16","general elemantary","6","","","","4"
"Not paid","2009","Couple + C. LE and GT 16","middle vocational","28","","","","4"
"Not paid","2009","Couple + C. LE and GT 16","vocational + Abi","4","","","","4"
"Not paid","2009","Couple + C. LE and GT 16","higher vocational","8","","","","4"
"Not paid","2009","Couple + C. LE and GT 16","higher education","47","0.33856135869564","0.254243633398451","0.422879083992828","4"
"Paid","2009","1-pers.-HH","in school","","","","","3"
"Paid","2009","1-pers.-HH","inadequately","1","","","","3"
"Paid","2009","1-pers.-HH","general elemantary","7","","","","3"
"Paid","2009","Single parent ","general elemantary","5","","","","3"
"Paid","2009","Single parent ","middle vocational","24","","","","3"
"Paid","2009","Single parent ","vocational + Abi","4","","","","3"
"Paid","2009","Single parent ","higher vocational","4","","","","3"
"Paid","2009","Single parent ","higher education","5","","","","3"
"Paid","2009","Couple + C. LE 16 ","in school","","","","","3"
"Paid","2009","Couple + C. LE 16 ","inadequately","3","","","","3"
"Paid","2009","Couple + C. LE 16 ","general elemantary","10","","","","3"
"Paid","2009","Couple + C. LE 16 ","middle vocational","68","0.121865952483411","0.0965611950449021","0.14717070992192","3"
"Paid","2009","Single parent ","inadequately","","","","","3"
"Paid","2009","Couple + C. LE 16 ","vocational + Abi","8","","","","3"
"Paid","2009","Couple + C. LE 16 ","higher vocational","7","","","","3"
"Paid","2009","Couple + C. LE 16 ","higher education","17","","","","3"
"Paid","2009","1-pers.-HH","higher vocational","2","","","","3"
"Paid","2009","1-pers.-HH","higher education","16","","","","3"
"Paid","2009","1-pers.-HH","middle vocational","54","0.138434236574722","0.104505121992014","0.17236335115743","3"
"Paid","2009","1-pers.-HH","vocational + Abi","2","","","","3"
"Paid","2009","(Married) couple without C. ","in school","","","","","3"
"Paid","2009","(Married) couple without C. ","inadequately","1","","","","3"
"Paid","2009","(Married) couple without C. ","general elemantary","14","","","","3"
"Paid","2009","(Married) couple without C. ","middle vocational","108","0.125792658569831","0.103680757005667","0.147904560133996","3"
"Paid","2009","(Married) couple without C. ","vocational + Abi","7","","","","3"
"Paid","2009","(Married) couple without C. ","higher vocational","8","","","","3"
"Paid","2009","(Married) couple without C. ","higher education","30","0.0671375794879683","0.047062717678531","0.0872124412974055","3"
"Paid","2009","Single parent ","in school","1","","","","3"
"Paid","2009","Couple + C. GT 16 ","middle vocational","73","0.121051683309891","0.095396839391146","0.146706527228635","3"
"Paid","2009","Couple + C. GT 16 ","vocational + Abi","8","","","","3"
"Paid","2009","Couple + C. GT 16 ","higher vocational","9","","","","3"
"Paid","2009","Couple + C. GT 16 ","higher education","19","","","","3"
"Paid","2009","Couple + C. LE and GT 16","in school","","","","","3"
"Paid","2009","Couple + C. GT 16 ","in school","1","","","","3"
"Paid","2009","Couple + C. GT 16 ","inadequately","1","","","","3"
"Paid","2009","Couple + C. GT 16 ","general elemantary","10","","","","3"
"Paid","2009","Couple + C. LE and GT 16","inadequately","1","","","","3"
"Paid","2009","Couple + C. LE and GT 16","general elemantary","3","","","","3"
"Paid","2009","Couple + C. LE and GT 16","middle vocational","36","0.143846724869627","0.0969378937402716","0.190755555998983","3"
"Paid","2009","Couple + C. LE and GT 16","vocational + Abi","3","","","","3"
"Paid","2009","Couple + C. LE and GT 16","higher vocational","5","","","","3"
"Paid","2009","Couple + C. LE and GT 16","higher education","","","","","3"
"Partly, partly","2009","1-pers.-HH","in school","","","","","2"
"Partly, partly","2009","1-pers.-HH","inadequately","2","","","","2"
"Partly, partly","2009","1-pers.-HH","general elemantary","6","","","","2"
"Partly, partly","2009","1-pers.-HH","middle vocational","92","0.233549246395316","0.191983276579358","0.275115216211275","2"
"Partly, partly","2009","1-pers.-HH","vocational + Abi","10","","","","2"
"Partly, partly","2009","1-pers.-HH","higher vocational","9","","","","2"
"Partly, partly","2009","1-pers.-HH","higher education","37","0.186318337201671","0.13716028867301","0.235476385730333","2"
"Partly, partly","2009","(Married) couple without C. ","in school","","","","","2"
"Partly, partly","2009","(Married) couple without C. ","inadequately","","","","","2"
"Partly, partly","2009","(Married) couple without C. ","general elemantary","15","","","","2"
"Partly, partly","2009","(Married) couple without C. ","middle vocational","183","0.237483543956477","0.209108758219754","0.265858329693201","2"
"Partly, partly","2009","(Married) couple without C. ","vocational + Abi","29","","","","2"
"Partly, partly","2009","(Married) couple without C. ","higher vocational","30","0.249744171728805","0.180472633534081","0.319015709923529","2"
"Partly, partly","2009","(Married) couple without C. ","higher education","83","0.15210605661779","0.123298598069994","0.180913515165587","2"
"Partly, partly","2009","Single parent ","in school","","","","","2"
"Partly, partly","2009","Single parent ","inadequately","","","","","2"
"Partly, partly","2009","Single parent ","general elemantary","5","","","","2"
"Partly, partly","2009","Single parent ","middle vocational","39","0.205513010856021","0.146968578182959","0.264057443529084","2"
"Partly, partly","2009","Single parent ","vocational + Abi","7","","","","2"
"Partly, partly","2009","Single parent ","higher vocational","3","","","","2"
"Partly, partly","2009","Single parent ","higher education","10","","","","2"
"Partly, partly","2009","Couple + C. LE 16 ","in school","","","","","2"
"Partly, partly","2009","Couple + C. LE 16 ","inadequately","1","","","","2"
"Partly, partly","2009","Couple + C. LE 16 ","general elemantary","7","","","","2"
"Partly, partly","2009","Couple + C. LE 16 ","middle vocational","150","0.255018336547943","0.221302101486212","0.288734571609674","2"
"Partly, partly","2009","Couple + C. LE 16 ","vocational + Abi","28","","","","2"
"Partly, partly","2009","Couple + C. LE 16 ","higher vocational","34","0.197688025158402","0.133741525700238","0.261634524616567","2"
"Partly, partly","2009","Couple + C. LE 16 ","higher education","65","0.198249269981675","0.158058375534503","0.238440164428846","2"
"Partly, partly","2009","Couple + C. GT 16 ","in school","","","","","2"
"Partly, partly","2009","Couple + C. GT 16 ","inadequately","2","","","","2"
"Partly, partly","2009","Couple + C. GT 16 ","general elemantary","20","","","","2"
"Partly, partly","2009","Couple + C. GT 16 ","middle vocational","156","0.29906148782721","0.263051539603805","0.335071436050614","2"
"Partly, partly","2009","Couple + C. GT 16 ","vocational + Abi","17","","","","2"
"Partly, partly","2009","Couple + C. GT 16 ","higher vocational","21","","","","2"
"Partly, partly","2009","Couple + C. GT 16 ","higher education","33","0.129691758825348","0.0919874564767299","0.167396061173965","2"
"Partly, partly","2009","Couple + C. LE and GT 16","in school","1","","","","2"
"Partly, partly","2009","Couple + C. LE and GT 16","inadequately","","","","","2"
"Partly, partly","2009","Couple + C. LE and GT 16","general elemantary","6","","","","2"
"Partly, partly","2009","Couple + C. LE and GT 16","middle vocational","52","0.255101195015739","0.196832707341699","0.313369682689778","2"
"Partly, partly","2009","Couple + C. LE and GT 16","vocational + Abi","3","","","","2"
"Partly, partly","2009","Couple + C. LE and GT 16","higher vocational","11","","","","2"
"Partly, partly","2009","Couple + C. LE and GT 16","higher education","23","","","","2"
"Acclaimed","2010","1-pers.-HH","in school","","","","","1"
"Acclaimed","2010","1-pers.-HH","inadequately","","","","","1"
"Acclaimed","2010","Single parent ","general elemantary","44","0.600318534872791","0.486381005691246","0.714256064054336","1"
"Acclaimed","2010","Single parent ","middle vocational","256","0.561462094267282","0.514341899029809","0.608582289504755","1"
"Acclaimed","2010","Single parent ","vocational + Abi","50","0.61571611600045","0.51685557947933","0.71457665252157","1"
"Acclaimed","2010","Single parent ","higher vocational","24","","","","1"
"Acclaimed","2010","Single parent ","higher education","100","0.526903462835773","0.455534468456237","0.598272457215308","1"
"Acclaimed","2010","Couple + C. LE 16 ","in school","","","","","1"
"Acclaimed","2010","Couple + C. LE 16 ","inadequately","7","","","","1"
"Acclaimed","2010","Couple + C. LE 16 ","general elemantary","59","0.500404539895431","0.418166304874488","0.582642774916373","1"
"Acclaimed","2010","Couple + C. LE 16 ","middle vocational","784","0.529729600326761","0.505025103980104","0.554434096673419","1"
"Acclaimed","2010","Couple + C. LE 16 ","vocational + Abi","180","0.603239409741816","0.550772682511388","0.655706136972245","1"
"Acclaimed","2010","Couple + C. LE 16 ","higher vocational","144","0.458383328792932","0.399169375348195","0.517597282237669","1"
"Acclaimed","2010","Single parent ","inadequately","","","","","1"
"Acclaimed","2010","Couple + C. LE 16 ","higher education","383","0.458632480936009","0.427046261586664","0.490218700285353","1"
"Acclaimed","2010","Couple + C. GT 16 ","in school","","","","","1"
"Acclaimed","2010","Couple + C. GT 16 ","inadequately","","","","","1"
"Acclaimed","2010","1-pers.-HH","general elemantary","19","","","","1"
"Acclaimed","2010","1-pers.-HH","middle vocational","210","0.592796326577293","0.541973424291083","0.643619228863504","1"
"Acclaimed","2010","1-pers.-HH","vocational + Abi","40","0.724517511962997","0.604240785895907","0.844794238030087","1"
"Acclaimed","2010","1-pers.-HH","higher vocational","41","0.552913841298153","0.433862297074843","0.671965385521463","1"
"Acclaimed","2010","1-pers.-HH","higher education","118","0.500220250338963","0.435881286745287","0.564559213932639","1"
"Acclaimed","2010","(Married) couple without C. ","in school","1","","","","1"
"Acclaimed","2010","(Married) couple without C. ","inadequately","1","","","","1"
"Acclaimed","2010","Couple + C. GT 16 ","higher education","112","0.386741826317324","0.329182727111602","0.444300925523046","1"
"Acclaimed","2010","(Married) couple without C. ","general elemantary","22","","","","1"
"Acclaimed","2010","Couple + C. LE and GT 16","in school","1","","","","1"
"Acclaimed","2010","Couple + C. LE and GT 16","higher education","42","0.435267148822937","0.347648811707884","0.52288548593799","1"
"Acclaimed","2010","(Married) couple without C. ","middle vocational","469","0.544685894202136","0.511207297558244","0.578164490846029","1"
"Acclaimed","2010","(Married) couple without C. ","vocational + Abi","86","0.560761621265228","0.48025882897517","0.641264413555285","1"
"Acclaimed","2010","(Married) couple without C. ","higher vocational","81","0.580199909610277","0.500146145823619","0.660253673396936","1"
"Acclaimed","2010","(Married) couple without C. ","higher education","253","0.412989936006513","0.372462505531416","0.45351736648161","1"
"Acclaimed","2010","Single parent ","in school","1","","","","1"
"Acclaimed","2010","Couple + C. GT 16 ","general elemantary","43","0.531719215565725","0.41953399628653","0.643904434844919","1"
"Acclaimed","2010","Couple + C. GT 16 ","middle vocational","294","0.517221900314465","0.475535846445613","0.558907954183318","1"
"Acclaimed","2010","Couple + C. GT 16 ","vocational + Abi","39","0.636896932087056","0.521747917088554","0.752045947085558","1"
"Acclaimed","2010","Couple + C. GT 16 ","higher vocational","58","0.597954546600721","0.501855350466416","0.694053742735026","1"
"Acclaimed","2010","Couple + C. LE and GT 16","inadequately","1","","","","1"
"Acclaimed","2010","Couple + C. LE and GT 16","general elemantary","27","","","","1"
"Acclaimed","2010","Couple + C. LE and GT 16","middle vocational","139","0.512532825164018","0.453348549020514","0.571717101307522","1"
"Acclaimed","2010","Couple + C. LE and GT 16","vocational + Abi","28","","","","1"
"Acclaimed","2010","Couple + C. LE and GT 16","higher vocational","30","0.437077626351066","0.310509127782213","0.563646124919918","1"
"Not paid","2010","1-pers.-HH","in school","","","","","4"
"Not paid","2010","1-pers.-HH","inadequately","","","","","4"
"Not paid","2010","1-pers.-HH","general elemantary","","","","","4"
"Not paid","2010","1-pers.-HH","middle vocational","36","0.109187661663302","0.0769264435603209","0.141448879766282","4"
"Not paid","2010","1-pers.-HH","vocational + Abi","3","","","","4"
"Not paid","2010","1-pers.-HH","higher vocational","17","","","","4"
"Not paid","2010","1-pers.-HH","higher education","79","0.346633711979817","0.285396154705405","0.407871269254228","4"
"Not paid","2010","(Married) couple without C. ","in school","","","","","4"
"Not paid","2010","(Married) couple without C. ","inadequately","","","","","4"
"Not paid","2010","(Married) couple without C. ","general elemantary","4","","","","4"
"Not paid","2010","(Married) couple without C. ","middle vocational","120","0.123284259940982","0.101182755026088","0.145385764855877","4"
"Not paid","2010","(Married) couple without C. ","vocational + Abi","22","","","","4"
"Not paid","2010","(Married) couple without C. ","higher vocational","38","0.247699242223248","0.177678009580295","0.317720474866201","4"
"Not paid","2010","(Married) couple without C. ","higher education","202","0.379522965627837","0.339580170949429","0.419465760306245","4"
"Not paid","2010","Single parent ","in school","","","","","4"
"Not paid","2010","Single parent ","inadequately","","","","","4"
"Not paid","2010","Single parent ","general elemantary","5","","","","4"
"Not paid","2010","Single parent ","middle vocational","44","0.136533389414184","0.10392829204197","0.169138486786399","4"
"Not paid","2010","Single parent ","vocational + Abi","11","","","","4"
"Not paid","2010","Single parent ","higher vocational","8","","","","4"
"Not paid","2010","Single parent ","higher education","53","0.229706857386817","0.169577832304191","0.289835882469443","4"
"Not paid","2010","Couple + C. LE 16 ","in school","","","","","4"
"Not paid","2010","Couple + C. LE 16 ","inadequately","2","","","","4"
"Not paid","2010","Couple + C. LE 16 ","general elemantary","11","","","","4"
"Not paid","2010","Couple + C. LE 16 ","middle vocational","149","0.0961106593554805","0.0815218962356398","0.110699422475321","4"
"Not paid","2010","Couple + C. LE 16 ","vocational + Abi","59","0.124582080842742","0.0891651956332292","0.159998966052254","4"
"Not paid","2010","Couple + C. LE 16 ","higher vocational","48","0.263440418126932","0.211091370592474","0.315789465661391","4"
"Not paid","2010","Couple + C. LE 16 ","higher education","373","0.342339466429886","0.312261496567301","0.372417436292471","4"
"Not paid","2010","Couple + C. GT 16 ","in school","","","","","4"
"Not paid","2010","Couple + C. GT 16 ","inadequately","1","","","","4"
"Not paid","2010","Couple + C. GT 16 ","general elemantary","10","","","","4"
"Not paid","2010","Couple + C. GT 16 ","middle vocational","63","0.0945130310806338","0.0701087791198153","0.118917283041452","4"
"Not paid","2010","Couple + C. GT 16 ","vocational + Abi","6","","","","4"
"Not paid","2010","Couple + C. GT 16 ","higher vocational","13","","","","4"
"Not paid","2010","Couple + C. GT 16 ","higher education","111","0.399225290178209","0.341342882480527","0.457107697875891","4"
"Not paid","2010","Couple + C. LE and GT 16","in school","","","","","4"
"Not paid","2010","Couple + C. LE and GT 16","inadequately","","","","","4"
"Not paid","2010","Couple + C. LE and GT 16","general elemantary","17","","","","4"
"Not paid","2010","Couple + C. LE and GT 16","middle vocational","27","","","","4"
"Not paid","2010","Couple + C. LE and GT 16","vocational + Abi","4","","","","4"
"Not paid","2010","Couple + C. LE and GT 16","higher vocational","18","","","","4"
"Not paid","2010","Couple + C. LE and GT 16","higher education","50","0.363175353576694","0.278186171263702","0.448164535889686","4"
"Paid","2010","1-pers.-HH","in school","","","","","3"
"Paid","2010","Single parent ","inadequately","1","","","","3"
"Paid","2010","Single parent ","general elemantary","12","","","","3"
"Paid","2010","Single parent ","middle vocational","60","0.151062209463678","0.117055928315664","0.185068490611691","3"
"Paid","2010","Single parent ","vocational + Abi","15","","","","3"
"Paid","2010","Single parent ","higher vocational","3","","","","3"
"Paid","2010","Single parent ","higher education","10","","","","3"
"Paid","2010","Couple + C. LE 16 ","in school","","","","","3"
"Paid","2010","Couple + C. LE 16 ","inadequately","12","","","","3"
"Paid","2010","Couple + C. LE 16 ","general elemantary","45","0.259388980845575","0.187299024103692","0.331478937587457","3"
"Paid","2010","Couple + C. LE 16 ","middle vocational","270","0.154620715165339","0.136725591600244","0.172515838730434","3"
"Paid","2010","1-pers.-HH","inadequately","1","","","","3"
"Paid","2010","1-pers.-HH","general elemantary","11","","","","3"
"Paid","2010","Single parent ","in school","","","","","3"
"Paid","2010","Couple + C. LE 16 ","vocational + Abi","45","0.0942225633799106","0.0628923708107334","0.125552755949088","3"
"Paid","2010","Couple + C. LE 16 ","higher vocational","21","","","","3"
"Paid","2010","Couple + C. LE 16 ","higher education","49","0.0570131096508844","0.0423150726255006","0.0717111466762682","3"
"Paid","2010","(Married) couple without C. ","higher education","28","","","","3"
"Paid","2010","Couple + C. GT 16 ","in school","1","","","","3"
"Paid","2010","Couple + C. GT 16 ","inadequately","1","","","","3"
"Paid","2010","Couple + C. GT 16 ","general elemantary","9","","","","3"
"Paid","2010","1-pers.-HH","higher vocational","2","","","","3"
"Paid","2010","1-pers.-HH","higher education","7","","","","3"
"Paid","2010","Couple + C. GT 16 ","vocational + Abi","3","","","","3"
"Paid","2010","Couple + C. GT 16 ","higher vocational","9","","","","3"
"Paid","2010","Couple + C. GT 16 ","higher education","15","","","","3"
"Paid","2010","Couple + C. LE and GT 16","in school","3","","","","3"
"Paid","2010","Couple + C. LE and GT 16","inadequately","","","","","3"
"Paid","2010","Couple + C. LE and GT 16","general elemantary","13","","","","3"
"Paid","2010","Couple + C. LE and GT 16","middle vocational","36","0.114480660546883","0.0767809602093373","0.152180360884429","3"
