"plb0195_h","year","education","sex","n","percent","lower_confidence","upper_confidence"
"Paid","2009","secondary school degree","Male","124","0.0993597914216207","0.0818481729651244","0.116871409878117"
"Paid","2009","secondary school degree","Female","91","0.0827324768192611","0.0672490414627986","0.0982159121757235"
"Paid","2009","college entrance qualification","Male","59","0.0598610820137332","0.0459862891027285","0.0737358749247378"
"Paid","2009","college entrance qualification","Female","52","0.0464451973513754","0.0334857463629996","0.0594046483397511"
"Paid","2009","Other degree","Male","26","","",""
"Paid","2009","Other degree","Female","14","","",""
"Paid","2009","no degree/no degree yet","Male","4","","",""
"Paid","2009","no degree/no degree yet","Female","3","","",""
"Not paid","2009","lower secondary degree","Male","117","0.139668973442238","0.116171145711297","0.16316680117318"
"Not paid","2009","lower secondary degree","Female","42","0.0813038765463465","0.0558251026491638","0.106782650443529"
"Not paid","2009","secondary school degree","Male","197","0.153733832013819","0.132619200796212","0.174848463231427"
"Not paid","2009","secondary school degree","Female","158","0.142568169198304","0.122916819192469","0.162219519204138"
"Not paid","2009","college entrance qualification","Male","450","0.343064240474934","0.315298619553753","0.370829861396116"
"Not paid","2009","college entrance qualification","Female","265","0.230328058243576","0.204400022372134","0.256256094115018"
"Not paid","2009","Other degree","Male","23","","",""
"Not paid","2009","Other degree","Female","11","","",""
"Not paid","2009","no degree/no degree yet","Male","2","","",""
"Not paid","2009","no degree/no degree yet","Female","","","",""
"Acclaimed","2010","lower secondary degree","Male","520","0.498061149607934","0.468998540690197","0.527123758525672"
"Acclaimed","2010","lower secondary degree","Female","320","0.575481598117139","0.534060805167945","0.616902391066334"
"Acclaimed","2010","secondary school degree","Male","741","0.497861214626044","0.472832240772632","0.522890188479456"
"Acclaimed","2010","secondary school degree","Female","1043","0.608879930849484","0.58524730264175","0.632512559057217"
"Acclaimed","2010","college entrance qualification","Male","625","0.409820342424161","0.385516630785979","0.434124054062343"
"Acclaimed","2010","college entrance qualification","Female","780","0.598927550572672","0.573235837330539","0.624619263814805"
"Acclaimed","2010","Other degree","Male","76","0.283762715632331","0.228752370928105","0.338773060336558"
"Acclaimed","2010","Other degree","Female","72","0.478018381684065","0.395274864684865","0.560761898683264"
"Acclaimed","2010","no degree/no degree yet","Male","12","","",""
"Acclaimed","2010","no degree/no degree yet","Female","5","","",""
"Partly, partly","2010","lower secondary degree","Male","291","0.217227289198726","0.193258677021733","0.24119590137572"
"Partly, partly","2010","lower secondary degree","Female","82","0.154492263393119","0.12420454290599","0.184779983880248"
"Partly, partly","2010","secondary school degree","Male","364","0.233726866246493","0.212542126591017","0.254911605901968"
"Partly, partly","2010","secondary school degree","Female","260","0.157980236595768","0.140317675999572","0.175642797191964"
"Partly, partly","2010","college entrance qualification","Male","252","0.194668325833433","0.175101572645815","0.214235079021052"
"Partly, partly","2010","college entrance qualification","Female","203","0.144785256082757","0.126339593316192","0.163230918849322"
"Partly, partly","2010","Other degree","Male","61","0.240267067571423","0.188133692924981","0.292400442217864"
"Partly, partly","2010","Other degree","Female","17","","",""
"Partly, partly","2010","no degree/no degree yet","Male","11","","",""
"Partly, partly","2010","no degree/no degree yet","Female","2","","",""
"Paid","2010","lower secondary degree","Male","201","0.176544234701109","0.154381937948845","0.198706531453373"
"Paid","2010","lower secondary degree","Female","97","0.174944149290048","0.143106146721759","0.206782151858337"
"Paid","2010","secondary school degree","Male","193","0.112953844951868","0.0971085389027419","0.128799151000994"
"Paid","2010","secondary school degree","Female","144","0.0736277780615423","0.0609802762140178","0.0862752799090669"
"Paid","2010","college entrance qualification","Male","88","0.0503684360339942","0.0395605555536458","0.0611763165143425"
"Paid","2010","college entrance qualification","Female","92","0.04342386191209","0.0327402402660181","0.054107483558162"
"Paid","2010","Other degree","Male","80","0.249440479437098","0.196642868253041","0.302238090621155"
"Paid","2010","Other degree","Female","24","","",""
"Paid","2010","no degree/no degree yet","Male","15","","",""
"Paid","2010","no degree/no degree yet","Female","6","","",""
"Not paid","2010","lower secondary degree","Male","125","0.10816732649223","0.0901139850454999","0.126220667938961"
"Not paid","2010","lower secondary degree","Female","48","0.0950819891996937","0.0705005009293564","0.119663477470031"
"Not paid","2010","secondary school degree","Male","235","0.155458074175595","0.13731987099872","0.173596277352471"
"Not paid","2010","secondary school degree","Female","191","0.159512054493206","0.141780221134887","0.177243887851524"
"Not paid","2010","college entrance qualification","Male","608","0.345142895708411","0.32164892242106","0.368636868995763"
"Not paid","2010","college entrance qualification","Female","323","0.212863331432481","0.191406281842609","0.234320381022352"
"Not paid","2010","Other degree","Male","41","0.226529737359148","0.175453057461978","0.277606417256318"
"Not paid","2010","Other degree","Female","27","","",""
"Not paid","2010","no degree/no degree yet","Male","3","","",""
"Not paid","2010","no degree/no degree yet","Female","3","","",""
"Acclaimed","2011","lower secondary degree","Male","533","0.428649992692612","0.40140025585007","0.455899729535155"
"Acclaimed","2011","lower secondary degree","Female","382","0.571958226455725","0.535225181121339","0.608691271790111"
"Acclaimed","2011","secondary school degree","Male","827","0.464867696065212","0.44167122719965","0.488064164930773"
"Acclaimed","2011","secondary school degree","Female","1228","0.576400415098435","0.554931713005527","0.597869117191343"
"Acclaimed","2011","college entrance qualification","Male","723","0.415027272585749","0.392346631994959","0.437707913176538"
"Acclaimed","2011","college entrance qualification","Female","978","0.593486072824792","0.570198724450372","0.616773421199212"
"Acclaimed","2011","Other degree","Male","94","0.265777735875527","0.216363512192803","0.315191959558251"
"Acclaimed","2011","Other degree","Female","103","0.515952849979111","0.445264748405963","0.58664095155226"
"Acclaimed","2011","no degree/no degree yet","Male","16","","",""
"Acclaimed","2011","no degree/no degree yet","Female","8","","",""
"Partly, partly","2011","lower secondary degree","Male","356","0.273893817068005","0.249338193604748","0.298449440531263"
"Partly, partly","2011","lower secondary degree","Female","111","0.170722190872812","0.142788603618403","0.198655778127221"
"Partly, partly","2011","secondary school degree","Male","439","0.2395675069273","0.219717032086472","0.259417981768127"
"Partly, partly","2011","secondary school degree","Female","334","0.166620459264055","0.150430287172707","0.182810631355403"
"Partly, partly","2011","college entrance qualification","Male","286","0.172437449397513","0.155048818102196","0.18982608069283"
"Partly, partly","2011","college entrance qualification","Female","247","0.148998606201571","0.132116240707404","0.165880971695739"
"Partly, partly","2011","Other degree","Male","64","0.201003841919714","0.15617542235097","0.245832261488458"
"Partly, partly","2011","Other degree","Female","27","","",""
"Partly, partly","2011","no degree/no degree yet","Male","14","","",""
"Partly, partly","2011","no degree/no degree yet","Female","1","","",""
"Paid","2011","lower secondary degree","Male","254","0.21508693812671","0.192462511568135","0.237711364685285"
"Paid","2011","lower secondary degree","Female","131","0.157555464883531","0.130508465171221","0.184602464595841"
"Paid","2011","secondary school degree","Male","216","0.119596574438997","0.104505267841815","0.134687881036179"
"Paid","2011","secondary school degree","Female","223","0.0989797582920447","0.0860047885859695","0.11195472799812"
"Paid","2011","college entrance qualification","Male","111","0.068339088896839","0.0567242626190306","0.0799539151746473"
"Paid","2011","college entrance qualification","Female","102","0.0421416345244475","0.0326162307073906","0.0516670383415044"
"Paid","2011","Other degree","Male","87","0.285547701067977","0.235022871605405","0.33607253053055"
"Paid","2011","Other degree","Female","33","0.166758040060846","0.114031844800175","0.219484235321517"
"Paid","2011","no degree/no degree yet","Male","24","","",""
"Paid","2011","no degree/no degree yet","Female","7","","",""
"Not paid","2011","lower secondary degree","Male","124","0.0823692521126727","0.0672309794356917","0.0975075247896537"
"Not paid","2011","lower secondary degree","Female","73","0.0997641177879319","0.077515806882763","0.122012428693101"
"Not paid","2011","secondary school degree","Male","294","0.175968222568492","0.158258338677577","0.193678106459407"
"Not paid","2011","secondary school degree","Female","250","0.157999367345465","0.142152268488644","0.173846466202286"
"Not paid","2011","college entrance qualification","Male","693","0.344196189119899","0.322326672408833","0.366065705830965"
"Not paid","2011","college entrance qualification","Female","382","0.215373686449189","0.195884001675942","0.234863371222437"
"Not paid","2011","Other degree","Male","62","0.247670721136781","0.199384833486561","0.295956608787001"
"Not paid","2011","Other degree","Female","29","","",""
"Not paid","2011","no degree/no degree yet","Male","10","","",""
"Not paid","2011","no degree/no degree yet","Female","5","","",""
"Acclaimed","2012","lower secondary degree","Male","577","0.457918436405514","0.430855869836521","0.484981002974508"
"Acclaimed","2012","lower secondary degree","Female","378","0.530057261639488","0.493626829360407","0.566487693918569"
"Acclaimed","2012","secondary school degree","Male","847","0.485610140736222","0.46217369704615","0.509046584426293"
"Acclaimed","2012","secondary school degree","Female","1313","0.623338956750906","0.602540431167014","0.644137482334798"
"Acclaimed","2012","college entrance qualification","Male","777","0.432907781160199","0.410188041139837","0.455627521180561"
"Acclaimed","2012","college entrance qualification","Female","1043","0.581590911470758","0.559014350601573","0.604167472339942"
"Acclaimed","2012","Other degree","Male","98","0.304547413598578","0.253067225582316","0.356027601614839"
"Acclaimed","2012","Other degree","Female","118","0.505562895134637","0.44052323159574","0.570602558673534"
"Acclaimed","2012","no degree/no degree yet","Male","19","","",""
"Acclaimed","2012","no degree/no degree yet","Female","12","","",""
"Partly, partly","2012","lower secondary degree","Male","360","0.282069895591746","0.257626471088789","0.306513320094703"
"Partly, partly","2012","lower secondary degree","Female","139","0.208028377529772","0.178400771581387","0.237655983478157"
"Partly, partly","2012","secondary school degree","Male","447","0.258486947557487","0.237957354177562","0.279016540937411"
"Partly, partly","2012","secondary school degree","Female","367","0.171420724246656","0.15524388173411","0.187597566759201"
"Partly, partly","2012","college entrance qualification","Male","294","0.189651930258012","0.17167592228822","0.207627938227804"
"Partly, partly","2012","college entrance qualification","Female","282","0.145039683793569","0.128923402981258","0.16115596460588"
"Partly, partly","2012","Other degree","Male","77","0.264976837017447","0.215610219457205","0.31434345457769"
"Partly, partly","2012","Other degree","Female","29","","",""
"Partly, partly","2012","no degree/no degree yet","Male","19","","",""
"Partly, partly","2012","no degree/no degree yet","Female","3","","",""
"Paid","2012","lower secondary degree","Male","236","0.178957731716832","0.158136779379293","0.199778684054371"
"Paid","2012","lower secondary degree","Female","139","0.197735619466348","0.168663167053182","0.226808071879514"
"Paid","2012","secondary school degree","Male","209","0.112411598934773","0.0975996225734495","0.127223575296096"
"Paid","2012","secondary school degree","Female","203","0.0852503736295298","0.0732638201528488","0.0972369271062108"
"Paid","2012","college entrance qualification","Male","114","0.0637310692469366","0.0525301226723272","0.0749320158215459"
"Paid","2012","college entrance qualification","Female","113","0.0544978984216757","0.0441089987511271","0.0648867980922242"
"Paid","2012","Other degree","Male","80","0.231593089691401","0.184404463641777","0.278781715741025"
"Paid","2012","Other degree","Female","45","0.209891980665858","0.156916327481824","0.262867633849892"
"Paid","2012","no degree/no degree yet","Male","32","0.446943869827312","0.333666455071507","0.560221284583117"
"Paid","2012","no degree/no degree yet","Female","9","","",""
"Not paid","2012","lower secondary degree","Male","129","0.0810539362859073","0.0662296202457484","0.0958782523260663"
"Not paid","2012","lower secondary degree","Female","65","0.0641787413643921","0.0462902996670362","0.082067183061748"
"Not paid","2012","secondary school degree","Male","244","0.143491312771519","0.12705212602261","0.159930499520427"
"Not paid","2012","secondary school degree","Female","202","0.119989945372909","0.106041965683621","0.133937925062196"
"Not paid","2012","college entrance qualification","Male","642","0.313709219334853","0.292432898003577","0.334985540666128"
"Not paid","2012","college entrance qualification","Female","396","0.218871506313998","0.199947883686394","0.237795128941601"
"Not paid","2012","Other degree","Male","52","0.198882659692574","0.154232251967437","0.243533067417711"
"Not paid","2012","Other degree","Female","35","0.1438493712413","0.0981969058006705","0.189501836681928"
"Not paid","2012","no degree/no degree yet","Male","4","","",""
"Not paid","2012","no degree/no degree yet","Female","5","","",""
"Acclaimed","2013","lower secondary degree","Male","590","0.488339202572727","0.461124884475666","0.515553520669788"
"Acclaimed","2013","lower secondary degree","Female","375","0.575626196300014","0.538748133088658","0.61250425951137"
"Acclaimed","2013","secondary school degree","Male","807","0.475157718237258","0.451377015206543","0.498938421267974"
"Acclaimed","2013","secondary school degree","Female","1268","0.60629950706718","0.585014714416441","0.627584299717919"
"Acclaimed","2013","college entrance qualification","Male","789","0.426019267040395","0.403288482299327","0.448750051781464"
"Acclaimed","2013","college entrance qualification","Female","1054","0.5908730422957","0.568178242073834","0.613567842517566"
"Acclaimed","2013","Other degree","Male","292","0.367060252261832","0.333212547330194","0.400907957193471"
"Acclaimed","2013","Other degree","Female","249","0.446820200130806","0.405606487092203","0.488033913169409"
"Acclaimed","2013","no degree/no degree yet","Male","24","","",""
"Acclaimed","2013","no degree/no degree yet","Female","28","","",""
"Partly, partly","2013","lower secondary degree","Male","353","0.26138159579882","0.237459834350973","0.285303357246666"
"Partly, partly","2013","lower secondary degree","Female","123","0.182490670816142","0.153670918891927","0.211310422740358"
"Partly, partly","2013","secondary school degree","Male","453","0.268497127019225","0.247392910804838","0.289601343233613"
"Partly, partly","2013","secondary school degree","Female","349","0.181305181536879","0.164520659994493","0.198089703079264"
"Partly, partly","2013","college entrance qualification","Male","297","0.187989046198866","0.170029375569686","0.205948716828047"
"Partly, partly","2013","college entrance qualification","Female","261","0.15342482781584","0.136789521057834","0.170060134573846"
"Partly, partly","2013","Other degree","Male","192","0.244484324358366","0.214303811790029","0.274664836926703"
"Partly, partly","2013","Other degree","Female","103","0.196667252096503","0.16371721198512","0.229617292207886"
"Partly, partly","2013","no degree/no degree yet","Male","26","","",""
"Partly, partly","2013","no degree/no degree yet","Female","4","","",""
"Paid","2013","lower secondary degree","Male","237","0.168584821785655","0.148202023801126","0.188967619770184"
"Paid","2013","lower secondary degree","Female","133","0.180968665284907","0.152242642803646","0.209694687766168"
"Paid","2013","secondary school degree","Male","194","0.104801656723755","0.0902156940794882","0.119387619368022"
"Paid","2013","secondary school degree","Female","214","0.0943054643905019","0.0815733028630674","0.107037625917937"
"Paid","2013","college entrance qualification","Male","106","0.0679854338762959","0.0564144460077169","0.0795564217448749"
"Paid","2013","college entrance qualification","Female","109","0.052178585697328","0.0419135695323011","0.0624436018623549"
"Paid","2013","Other degree","Male","191","0.214690689629335","0.18585659357536","0.243524785683311"
"Paid","2013","Other degree","Female","142","0.205102213432736","0.171630110026535","0.238574316838937"
"Paid","2013","no degree/no degree yet","Male","27","","",""
"Paid","2013","no degree/no degree yet","Female","23","","",""
"Not paid","2013","lower secondary degree","Male","116","0.0816943798427978","0.0667824002201703","0.0966063594654253"
"Not paid","2013","lower secondary degree","Female","59","0.060914467598937","0.0430686542250696","0.0787602809728043"
"Not paid","2013","secondary school degree","Male","240","0.151543498019761","0.134467942836865","0.168619053202657"
"Not paid","2013","secondary school degree","Female","193","0.118089847005439","0.104030625022085","0.132149068988794"
"Not paid","2013","college entrance qualification","Male","626","0.318006252884442","0.296599086836711","0.339413418932174"
"Not paid","2013","college entrance qualification","Female","379","0.203523544191132","0.184939337486183","0.222107750896081"
"Not paid","2013","Other degree","Male","104","0.173764733750466","0.147156745148623","0.20037272235231"
"Not paid","2013","Other degree","Female","65","0.151410334339955","0.121695807745631","0.181124860934279"
"Not paid","2013","no degree/no degree yet","Male","1","","",""
"Not paid","2013","no degree/no degree yet","Female","6","","",""
"Acclaimed","2014","lower secondary degree","Male","479","0.450842803694474","0.421689085046225","0.479996522342724"
"Acclaimed","2014","lower secondary degree","Female","338","0.510020047403906","0.472167643203324","0.547872451604488"
"Acclaimed","2014","secondary school degree","Male","738","0.477024383287941","0.452062293958539","0.501986472617342"
"Acclaimed","2014","secondary school degree","Female","1145","0.605754652468046","0.583419501409142","0.628089803526951"
"Acclaimed","2014","college entrance qualification","Male","737","0.450972464166734","0.427213898715694","0.474731029617774"
"Acclaimed","2014","college entrance qualification","Female","1034","0.580204623062853","0.557341740068138","0.603067506057568"
"Acclaimed","2014","Other degree","Male","223","0.376798748534223","0.33840670192374","0.415190795144705"
"Acclaimed","2014","Other degree","Female","215","0.455438690206513","0.408639125400867","0.502238255012158"
"Acclaimed","2014","no degree/no degree yet","Male","14","","",""
"Acclaimed","2014","no degree/no degree yet","Female","15","","",""
"Partly, partly","2014","lower secondary degree","Male","341","0.296232463303167","0.269479987023298","0.322984939583036"
"Partly, partly","2014","lower secondary degree","Female","141","0.232882383802124","0.200877961918531","0.264886805685718"
"Partly, partly","2014","secondary school degree","Male","437","0.274531642175792","0.252228021788015","0.296835262563569"
"Partly, partly","2014","secondary school degree","Female","342","0.180934581220099","0.163340065754999","0.198529096685199"
"Partly, partly","2014","college entrance qualification","Male","296","0.189713516003849","0.17099305358009","0.208433978427609"
"Partly, partly","2014","college entrance qualification","Female","305","0.179484322944894","0.161706512234955","0.197262133654834"
"Partly, partly","2014","Other degree","Male","149","0.215334818857963","0.182768272815164","0.247901364900761"
"Partly, partly","2014","Other degree","Female","80","0.184233771568232","0.147802783927235","0.220664759209229"
"Partly, partly","2014","no degree/no degree yet","Male","12","","",""
"Partly, partly","2014","no degree/no degree yet","Female","4","","",""
"Paid","2014","lower secondary degree","Male","209","0.182849136132374","0.160201095982187","0.20549717628256"
"Paid","2014","lower secondary degree","Female","137","0.171877799688142","0.14331059174632","0.200445007629964"
"Paid","2014","secondary school degree","Male","162","0.114922908698778","0.0989838093363477","0.130862008061209"
"Paid","2014","secondary school degree","Female","170","0.0802285647782383","0.0678131367443819","0.0926439928120947"
"Paid","2014","college entrance qualification","Male","106","0.0732439328682544","0.0608040387092889","0.0856838270272199"
"Paid","2014","college entrance qualification","Female","100","0.0502628506326085","0.0401413047919023","0.0603843964733147"
"Paid","2014","Other degree","Male","149","0.224239744284124","0.191195757668876","0.257283730899373"
"Paid","2014","Other degree","Female","89","0.219250281138602","0.180369994300236","0.258130567976968"
"Paid","2014","no degree/no degree yet","Male","25","","",""
"Paid","2014","no degree/no degree yet","Female","17","","",""
"Not paid","2014","lower secondary degree","Male","90","0.070075596869985","0.055118742232618","0.085032451507352"
"Not paid","2014","lower secondary degree","Female","54","0.0852197691058278","0.0640781009597898","0.106361437251866"
"Not paid","2014","secondary school degree","Male","201","0.133521065837489","0.116522048265651","0.150520083409327"
"Not paid","2014","secondary school degree","Female","182","0.133082201533616","0.117558110726989","0.148606292340243"
"Not paid","2014","college entrance qualification","Male","546","0.286070086961162","0.264492039109228","0.307648134813095"
"Not paid","2014","college entrance qualification","Female","351","0.190048203359644","0.171872842332807","0.208223564386482"
"Not paid","2014","Other degree","Male","91","0.18362668832369","0.152951680639891","0.21430169600749"
"Not paid","2014","Other degree","Female","51","0.141077257086653","0.108365112484138","0.173789401689168"
"Not paid","2014","no degree/no degree yet","Male","3","","",""
"Not paid","2014","no degree/no degree yet","Female","5","","",""
"Acclaimed","2015","lower secondary degree","Male","","","",""
"Acclaimed","2015","lower secondary degree","Female","","","",""
"Acclaimed","2015","secondary school degree","Male","","","",""
"Acclaimed","2015","secondary school degree","Female","","","",""
"Acclaimed","2015","college entrance qualification","Male","","","",""
"Acclaimed","2015","college entrance qualification","Female","","","",""
"Acclaimed","2015","Other degree","Male","","","",""
"Acclaimed","2015","Other degree","Female","","","",""
"Acclaimed","2015","no degree/no degree yet","Male","","","",""
"Acclaimed","2015","no degree/no degree yet","Female","","","",""
"Partly, partly","2015","lower secondary degree","Male","","","",""
"Partly, partly","2015","lower secondary degree","Female","","","",""
"Partly, partly","2015","secondary school degree","Male","","","",""
"Partly, partly","2015","secondary school degree","Female","","","",""
"Partly, partly","2015","college entrance qualification","Male","","","",""
"Partly, partly","2015","college entrance qualification","Female","","","",""
"Partly, partly","2015","Other degree","Male","","","",""
"Partly, partly","2015","Other degree","Female","","","",""
"Partly, partly","2015","no degree/no degree yet","Male","","","",""
"Partly, partly","2015","no degree/no degree yet","Female","","","",""
"Paid","2015","lower secondary degree","Male","","","",""
"Paid","2015","lower secondary degree","Female","","","",""
"Paid","2015","secondary school degree","Male","","","",""
"Paid","2015","secondary school degree","Female","","","",""
"Paid","2015","college entrance qualification","Male","","","",""
"Paid","2015","college entrance qualification","Female","","","",""
"Paid","2015","Other degree","Male","","","",""
"Paid","2015","Other degree","Female","","","",""
"Paid","2015","no degree/no degree yet","Male","","","",""
"Paid","2015","no degree/no degree yet","Female","","","",""
"Not paid","2015","lower secondary degree","Male","","","",""
"Not paid","2015","lower secondary degree","Female","","","",""
"Not paid","2015","secondary school degree","Male","","","",""
"Not paid","2015","secondary school degree","Female","","","",""
"Not paid","2015","college entrance qualification","Male","","","",""
"Not paid","2015","college entrance qualification","Female","","","",""
"Not paid","2015","Other degree","Male","","","",""
"Not paid","2015","Other degree","Female","","","",""
"Not paid","2015","no degree/no degree yet","Male","","","",""
"Not paid","2015","no degree/no degree yet","Female","","","",""
"Acclaimed","2016","lower secondary degree","Male","","","",""
"Acclaimed","2016","lower secondary degree","Female","","","",""
"Acclaimed","2016","secondary school degree","Male","","","",""
"Acclaimed","2016","secondary school degree","Female","","","",""
"Acclaimed","2016","college entrance qualification","Male","","","",""
"Acclaimed","2016","college entrance qualification","Female","","","",""
"Acclaimed","2016","Other degree","Male","","","",""
"Acclaimed","2016","Other degree","Female","","","",""
"Acclaimed","2016","no degree/no degree yet","Male","","","",""
"Acclaimed","2016","no degree/no degree yet","Female","","","",""
"Partly, partly","2016","lower secondary degree","Male","","","",""
"Partly, partly","2016","lower secondary degree","Female","","","",""
"Partly, partly","2016","secondary school degree","Male","","","",""
"Partly, partly","2016","secondary school degree","Female","","","",""
"Partly, partly","2016","college entrance qualification","Male","","","",""
"Partly, partly","2016","college entrance qualification","Female","","","",""
"Partly, partly","2016","Other degree","Male","","","",""
"Partly, partly","2016","Other degree","Female","","","",""
"Partly, partly","2016","no degree/no degree yet","Male","","","",""
"Partly, partly","2016","no degree/no degree yet","Female","","","",""
"Paid","2016","lower secondary degree","Male","","","",""
"Paid","2016","lower secondary degree","Female","","","",""
"Paid","2016","secondary school degree","Male","","","",""
"Paid","2016","secondary school degree","Female","","","",""
"Paid","2016","college entrance qualification","Male","","","",""
"Paid","2016","college entrance qualification","Female","","","",""
"Paid","2016","Other degree","Male","","","",""
"Paid","2016","Other degree","Female","","","",""
"Paid","2016","no degree/no degree yet","Male","","","",""
"Paid","2016","no degree/no degree yet","Female","","","",""
"Not paid","2016","lower secondary degree","Male","","","",""
"Not paid","2016","lower secondary degree","Female","","","",""
"Not paid","2016","secondary school degree","Male","","","",""
"Not paid","2016","secondary school degree","Female","","","",""
"Not paid","2016","college entrance qualification","Male","","","",""
"Not paid","2016","college entrance qualification","Female","","","",""
"Not paid","2016","Other degree","Male","","","",""
"Not paid","2016","Other degree","Female","","","",""
"Not paid","2016","no degree/no degree yet","Male","","","",""
"Not paid","2016","no degree/no degree yet","Female","","","",""
"Acclaimed","2017","lower secondary degree","Male","","","",""
"Acclaimed","2017","lower secondary degree","Female","","","",""
"Acclaimed","2017","secondary school degree","Male","","","",""
"Acclaimed","2017","secondary school degree","Female","","","",""
"Acclaimed","2017","college entrance qualification","Male","","","",""
"Acclaimed","2017","college entrance qualification","Female","","","",""
"Acclaimed","2017","Other degree","Male","","","",""
"Acclaimed","2017","Other degree","Female","","","",""
"Acclaimed","2017","no degree/no degree yet","Male","","","",""
"Acclaimed","2017","no degree/no degree yet","Female","","","",""
"Partly, partly","2017","lower secondary degree","Male","","","",""
"Partly, partly","2017","lower secondary degree","Female","","","",""
"Partly, partly","2017","secondary school degree","Male","","","",""
"Partly, partly","2017","secondary school degree","Female","","","",""
"Partly, partly","2017","college entrance qualification","Male","","","",""
"Partly, partly","2017","college entrance qualification","Female","","","",""
"Partly, partly","2017","Other degree","Male","","","",""
"Partly, partly","2017","Other degree","Female","","","",""
"Partly, partly","2017","no degree/no degree yet","Male","","","",""
"Partly, partly","2017","no degree/no degree yet","Female","","","",""
"Paid","2017","lower secondary degree","Male","","","",""
"Paid","2017","lower secondary degree","Female","","","",""
"Paid","2017","secondary school degree","Male","","","",""
"Paid","2017","secondary school degree","Female","","","",""
"Paid","2017","college entrance qualification","Male","","","",""
"Paid","2017","college entrance qualification","Female","","","",""
"Paid","2017","Other degree","Male","","","",""
"Paid","2017","Other degree","Female","","","",""
"Paid","2017","no degree/no degree yet","Male","","","",""
"Paid","2017","no degree/no degree yet","Female","","","",""
"Not paid","2017","lower secondary degree","Male","","","",""
"Not paid","2017","lower secondary degree","Female","","","",""
"Not paid","2017","secondary school degree","Male","","","",""
"Not paid","2017","secondary school degree","Female","","","",""
"Not paid","2017","college entrance qualification","Male","","","",""
"Not paid","2017","college entrance qualification","Female","","","",""
"Not paid","2017","Other degree","Male","","","",""
"Not paid","2017","Other degree","Female","","","",""
"Not paid","2017","no degree/no degree yet","Male","","","",""
"Not paid","2017","no degree/no degree yet","Female","","","",""
"Acclaimed","2018","lower secondary degree","Male","420","0.459153565202316","0.427313844801478","0.490993285603153"
"Acclaimed","2018","lower secondary degree","Female","307","0.536969177632677","0.497037798550447","0.576900556714906"
"Acclaimed","2018","secondary school degree","Male","689","0.492661007686735","0.466639455901108","0.518682559472362"
"Acclaimed","2018","secondary school degree","Female","1146","0.61753978377812","0.594975588740049","0.640103978816191"
"Acclaimed","2018","college entrance qualification","Male","875","0.514979598466981","0.491469835732527","0.538489361201435"
"Acclaimed","2018","college entrance qualification","Female","1157","0.614759588786071","0.592837024179514","0.636682153392627"
"Acclaimed","2018","Other degree","Male","174","0.35187463299472","0.311024645421101","0.39272462056834"
"Acclaimed","2018","Other degree","Female","221","0.550566222782133","0.50429678288497","0.596835662679296"
"Acclaimed","2018","no degree/no degree yet","Male","19","","",""
"Acclaimed","2018","no degree/no degree yet","Female","12","","",""
"Partly, partly","2018","lower secondary degree","Male","282","0.293069675765761","0.26398749115773","0.322151860373792"
"Partly, partly","2018","lower secondary degree","Female","136","0.230706182282006","0.196968874959487","0.264443489604525"
"Partly, partly","2018","secondary school degree","Male","420","0.27959927519761","0.256239693219304","0.302958857175915"
"Partly, partly","2018","secondary school degree","Female","339","0.214190898868974","0.195142728136222","0.233239069601726"
"Partly, partly","2018","college entrance qualification","Male","293","0.175967690683722","0.158054959108077","0.193880422259366"
"Partly, partly","2018","college entrance qualification","Female","303","0.171793305781154","0.154801275604296","0.188785335958012"
"Partly, partly","2018","Other degree","Male","157","0.27380281387563","0.235659829173367","0.311945798577892"
"Partly, partly","2018","Other degree","Female","90","0.167786813897076","0.133028970993434","0.202544656800717"
"Partly, partly","2018","no degree/no degree yet","Male","22","","",""
"Partly, partly","2018","no degree/no degree yet","Female","4","","",""
"Paid","2018","lower secondary degree","Male","181","0.178365041152225","0.153905539565171","0.20282454273928"
"Paid","2018","lower secondary degree","Female","125","0.176677963572383","0.146135030393052","0.207220896751714"
"Paid","2018","secondary school degree","Male","161","0.118043572744467","0.101249550924873","0.13483759456406"
"Paid","2018","secondary school degree","Female","176","0.0925291876743484","0.0790752333606494","0.105983141988047"
"Paid","2018","college entrance qualification","Male","125","0.0639550159958938","0.0524454513458758","0.0754645806459118"
"Paid","2018","college entrance qualification","Female","135","0.0614502236398301","0.0506318201977989","0.0722686270818612"
"Paid","2018","Other degree","Male","125","0.230960837295876","0.194910291832538","0.267011382759214"
"Paid","2018","Other degree","Female","83","0.161469496906584","0.127243091927018","0.19569590188615"
"Paid","2018","no degree/no degree yet","Male","18","","",""
"Paid","2018","no degree/no degree yet","Female","10","","",""
"Not paid","2018","lower secondary degree","Male","58","0.069411717879698","0.0531731223110192","0.0856503134483768"
"Not paid","2018","lower secondary degree","Female","31","0.0556466765129345","0.0372888377125432","0.0740045153133258"
"Not paid","2018","secondary school degree","Male","148","0.109696144371188","0.0934303684825009","0.125961920259876"
"Not paid","2018","secondary school degree","Female","121","0.0757401296785576","0.0634557194220212","0.0880245399350941"
"Not paid","2018","college entrance qualification","Male","443","0.245097694853403","0.224863393221128","0.265331996485678"
"Not paid","2018","college entrance qualification","Female","298","0.151996881792945","0.1358239465396","0.168169817046289"
"Not paid","2018","Other degree","Male","69","0.143361715833774","0.113385019103793","0.173338412563755"
