"plb0195_h","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Partly, partly","2014","no migration background","(2a) intermediate vocational","615","0.238248740370412","0.221778367679854","0.25471911306097"
"Partly, partly","2014","no migration background","(2c_gen) general maturity certificate","35","0.24687731000539","0.18540342741228","0.308351192598499"
"Partly, partly","2014","no migration background","(2c_voc) vocational maturity certificate","190","0.249871597608188","0.221850207599274","0.277892987617102"
"Partly, partly","2014","no migration background","(3a) lower tertiary education","113","0.150633512634493","0.12655894326976","0.174708081999227"
"Partly, partly","2014","no migration background","(3b) higher tertiary education","218","0.140642208460696","0.122233104275231","0.159051312646162"
"Partly, partly","2014","direct migration background","(0) in school","","","",""
"Partly, partly","2014","direct migration background","(1a) inadequately completed","7","","",""
"Partly, partly","2014","direct migration background","(1b) general elementary school","45","0.215262588073313","0.159541266842081","0.270983909304545"
"Partly, partly","2014","direct migration background","(1c) basic vocational qualification","100","0.245616805339421","0.200964999802594","0.290268610876248"
"Partly, partly","2014","direct migration background","(2b) intermediate general qualification","7","","",""
"Partly, partly","2014","direct migration background","(2a) intermediate vocational","35","0.286451536749546","0.207510989228386","0.365392084270706"
"Partly, partly","2014","direct migration background","(2c_gen) general maturity certificate","32","0.173600885660705","0.111520992323091","0.235680778998319"
"Partly, partly","2014","direct migration background","(2c_voc) vocational maturity certificate","71","0.253346048564514","0.201659159879886","0.305032937249142"
"Partly, partly","2014","direct migration background","(3a) lower tertiary education","9","","",""
"Partly, partly","2014","direct migration background","(3b) higher tertiary education","60","0.177125381575392","0.138329658215096","0.215921104935688"
"Partly, partly","2014","indirect migration background","(0) in school","1","","",""
"Partly, partly","2014","indirect migration background","(1a) inadequately completed","","","",""
"Partly, partly","2014","indirect migration background","(1b) general elementary school","12","","",""
"Partly, partly","2014","indirect migration background","(1c) basic vocational qualification","26","","",""
"Partly, partly","2014","indirect migration background","(2b) intermediate general qualification","13","","",""
"Partly, partly","2014","indirect migration background","(2a) intermediate vocational","47","0.206058895674668","0.142790314935939","0.269327476413397"
"Partly, partly","2014","indirect migration background","(2c_gen) general maturity certificate","5","","",""
"Partly, partly","2014","indirect migration background","(2c_voc) vocational maturity certificate","25","","",""
"Partly, partly","2014","indirect migration background","(3a) lower tertiary education","4","","",""
"Partly, partly","2014","indirect migration background","(3b) higher tertiary education","18","","",""
"Paid","2014","no migration background","(0) in school","4","","",""
"Paid","2014","no migration background","(1a) inadequately completed","12","","",""
"Paid","2014","no migration background","(1b) general elementary school","49","0.160395252233916","0.108215202603378","0.212575301864454"
"Paid","2014","no migration background","(1c) basic vocational qualification","216","0.166555069546132","0.145974726543115","0.18713541254915"
"Paid","2014","no migration background","(2b) intermediate general qualification","12","","",""
"Paid","2014","no migration background","(2a) intermediate vocational","262","0.104864830060646","0.093019674502907","0.116709985618385"
"Paid","2014","no migration background","(2c_gen) general maturity certificate","35","0.167745731568351","0.114477173186338","0.221014289950365"
"Paid","2014","no migration background","(2c_voc) vocational maturity certificate","58","0.0558720703686208","0.0410066830869209","0.0707374576503206"
"Paid","2014","no migration background","(3a) lower tertiary education","27","","",""
"Paid","2014","no migration background","(3b) higher tertiary education","58","0.0497991195508874","0.0382803429914827","0.0613178961102921"
"Paid","2014","direct migration background","(0) in school","1","","",""
"Paid","2014","direct migration background","(1a) inadequately completed","21","","",""
"Paid","2014","direct migration background","(1b) general elementary school","72","0.375648331577253","0.309991439921755","0.441305223232751"
"Paid","2014","direct migration background","(1c) basic vocational qualification","85","0.203827260730623","0.162039531821109","0.245614989640137"
"Paid","2014","direct migration background","(2b) intermediate general qualification","6","","",""
"Paid","2014","direct migration background","(2a) intermediate vocational","13","","",""
"Paid","2014","direct migration background","(2c_gen) general maturity certificate","38","0.235182919358977","0.165670604714963","0.304695234002991"
"Paid","2014","direct migration background","(2c_voc) vocational maturity certificate","53","0.188244264741694","0.141788758344804","0.234699771138584"
"Paid","2014","direct migration background","(3a) lower tertiary education","3","","",""
"Paid","2014","direct migration background","(3b) higher tertiary education","50","0.141021742611361","0.10565372280722","0.176389762415503"
"Paid","2014","indirect migration background","(0) in school","4","","",""
"Paid","2014","indirect migration background","(1a) inadequately completed","","","",""
"Paid","2014","indirect migration background","(1b) general elementary school","12","","",""
"Paid","2014","indirect migration background","(1c) basic vocational qualification","26","","",""
"Paid","2014","indirect migration background","(2b) intermediate general qualification","13","","",""
"Paid","2014","indirect migration background","(2a) intermediate vocational","15","","",""
"Paid","2014","indirect migration background","(2c_gen) general maturity certificate","8","","",""
"Paid","2014","indirect migration background","(2c_voc) vocational maturity certificate","5","","",""
"Paid","2014","indirect migration background","(3a) lower tertiary education","4","","",""
"Paid","2014","indirect migration background","(3b) higher tertiary education","5","","",""
"Not paid","2014","no migration background","(0) in school","2","","",""
"Not paid","2014","no migration background","(1a) inadequately completed","4","","",""
"Not paid","2014","no migration background","(1b) general elementary school","12","","",""
"Not paid","2014","no migration background","(1c) basic vocational qualification","104","0.0748777275714721","0.0603395113985273","0.0894159437444169"
"Not paid","2014","no migration background","(2b) intermediate general qualification","23","","",""
"Not paid","2014","no migration background","(2a) intermediate vocational","270","0.13137090236226","0.118310748074308","0.144431056650212"
"Not paid","2014","no migration background","(2c_gen) general maturity certificate","33","0.138500957098353","0.0892549553848882","0.187746958811819"
"Not paid","2014","no migration background","(2c_voc) vocational maturity certificate","132","0.142490203605008","0.119865886888858","0.165114520321158"
"Not paid","2014","no migration background","(3a) lower tertiary education","176","0.192292095375005","0.165766933228149","0.218817257521861"
"Not paid","2014","no migration background","(3b) higher tertiary education","507","0.348953296538069","0.323713983376089","0.37419260970005"
"Not paid","2014","direct migration background","(0) in school","","","",""
"Not paid","2014","direct migration background","(1a) inadequately completed","1","","",""
"Not paid","2014","direct migration background","(1b) general elementary school","20","","",""
"Not paid","2014","direct migration background","(1c) basic vocational qualification","26","","",""
"Not paid","2014","direct migration background","(2b) intermediate general qualification","4","","",""
"Not paid","2014","direct migration background","(2a) intermediate vocational","14","","",""
"Not paid","2014","direct migration background","(2c_gen) general maturity certificate","13","","",""
"Not paid","2014","direct migration background","(2c_voc) vocational maturity certificate","35","0.117197795234752","0.0789721289179717","0.155423461551533"
"Not paid","2014","direct migration background","(3a) lower tertiary education","18","","",""
"Not paid","2014","direct migration background","(3b) higher tertiary education","84","0.306805118063908","0.259941523734626","0.35366871239319"
"Not paid","2014","indirect migration background","(0) in school","","","",""
"Not paid","2014","indirect migration background","(1a) inadequately completed","1","","",""
"Not paid","2014","indirect migration background","(1b) general elementary school","8","","",""
"Not paid","2014","indirect migration background","(1c) basic vocational qualification","9","","",""
"Not paid","2014","indirect migration background","(2b) intermediate general qualification","8","","",""
"Not paid","2014","indirect migration background","(2a) intermediate vocational","11","","",""
"Not paid","2014","indirect migration background","(2c_gen) general maturity certificate","9","","",""
"Not paid","2014","indirect migration background","(2c_voc) vocational maturity certificate","9","","",""
"Not paid","2014","indirect migration background","(3a) lower tertiary education","12","","",""
"Not paid","2014","indirect migration background","(3b) higher tertiary education","37","0.301102202247528","0.212937402922153","0.389267001572902"
"Acclaimed","2015","no migration background","(0) in school","","","",""
"Acclaimed","2015","no migration background","(1a) inadequately completed","","","",""
"Acclaimed","2015","no migration background","(1b) general elementary school","","","",""
"Acclaimed","2015","no migration background","(1c) basic vocational qualification","","","",""
"Acclaimed","2015","no migration background","(2b) intermediate general qualification","","","",""
"Acclaimed","2015","no migration background","(2a) intermediate vocational","","","",""
"Acclaimed","2015","no migration background","(2c_gen) general maturity certificate","","","",""
"Acclaimed","2015","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Acclaimed","2015","no migration background","(3a) lower tertiary education","","","",""
"Acclaimed","2015","no migration background","(3b) higher tertiary education","","","",""
"Acclaimed","2015","direct migration background","(0) in school","","","",""
"Acclaimed","2015","direct migration background","(1a) inadequately completed","","","",""
"Acclaimed","2015","direct migration background","(1b) general elementary school","","","",""
"Acclaimed","2015","direct migration background","(1c) basic vocational qualification","","","",""
"Acclaimed","2015","direct migration background","(2b) intermediate general qualification","","","",""
"Acclaimed","2015","direct migration background","(2a) intermediate vocational","","","",""
"Acclaimed","2015","direct migration background","(2c_gen) general maturity certificate","","","",""
"Acclaimed","2015","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Acclaimed","2015","direct migration background","(3a) lower tertiary education","","","",""
"Acclaimed","2015","direct migration background","(3b) higher tertiary education","","","",""
"Acclaimed","2015","indirect migration background","(0) in school","","","",""
"Acclaimed","2015","indirect migration background","(1a) inadequately completed","","","",""
"Acclaimed","2015","indirect migration background","(1b) general elementary school","","","",""
"Acclaimed","2015","indirect migration background","(1c) basic vocational qualification","","","",""
"Acclaimed","2015","indirect migration background","(2b) intermediate general qualification","","","",""
"Acclaimed","2015","indirect migration background","(2a) intermediate vocational","","","",""
"Acclaimed","2015","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Acclaimed","2015","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Acclaimed","2015","indirect migration background","(3a) lower tertiary education","","","",""
"Acclaimed","2015","indirect migration background","(3b) higher tertiary education","","","",""
"Partly, partly","2015","no migration background","(0) in school","","","",""
"Partly, partly","2015","no migration background","(1a) inadequately completed","","","",""
"Partly, partly","2015","no migration background","(1b) general elementary school","","","",""
"Partly, partly","2015","no migration background","(1c) basic vocational qualification","","","",""
"Partly, partly","2015","no migration background","(2b) intermediate general qualification","","","",""
"Partly, partly","2015","no migration background","(2a) intermediate vocational","","","",""
"Partly, partly","2015","no migration background","(2c_gen) general maturity certificate","","","",""
"Partly, partly","2015","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Partly, partly","2015","no migration background","(3a) lower tertiary education","","","",""
"Partly, partly","2015","no migration background","(3b) higher tertiary education","","","",""
"Partly, partly","2015","direct migration background","(0) in school","","","",""
"Partly, partly","2015","direct migration background","(1a) inadequately completed","","","",""
"Partly, partly","2015","direct migration background","(1b) general elementary school","","","",""
"Partly, partly","2015","direct migration background","(1c) basic vocational qualification","","","",""
"Partly, partly","2015","direct migration background","(2b) intermediate general qualification","","","",""
"Partly, partly","2015","direct migration background","(2a) intermediate vocational","","","",""
"Partly, partly","2015","direct migration background","(2c_gen) general maturity certificate","","","",""
"Partly, partly","2015","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Partly, partly","2015","direct migration background","(3a) lower tertiary education","","","",""
"Partly, partly","2015","direct migration background","(3b) higher tertiary education","","","",""
"Partly, partly","2015","indirect migration background","(0) in school","","","",""
"Partly, partly","2015","indirect migration background","(1a) inadequately completed","","","",""
"Partly, partly","2015","indirect migration background","(1b) general elementary school","","","",""
"Partly, partly","2015","indirect migration background","(1c) basic vocational qualification","","","",""
"Partly, partly","2015","indirect migration background","(2b) intermediate general qualification","","","",""
"Partly, partly","2015","indirect migration background","(2a) intermediate vocational","","","",""
"Partly, partly","2015","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Partly, partly","2015","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Partly, partly","2015","indirect migration background","(3a) lower tertiary education","","","",""
"Partly, partly","2015","indirect migration background","(3b) higher tertiary education","","","",""
"Paid","2015","no migration background","(0) in school","","","",""
"Paid","2015","no migration background","(1a) inadequately completed","","","",""
"Paid","2015","no migration background","(1b) general elementary school","","","",""
"Paid","2015","no migration background","(1c) basic vocational qualification","","","",""
"Paid","2015","no migration background","(2b) intermediate general qualification","","","",""
"Paid","2015","no migration background","(2a) intermediate vocational","","","",""
"Paid","2015","no migration background","(2c_gen) general maturity certificate","","","",""
"Paid","2015","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Paid","2015","no migration background","(3a) lower tertiary education","","","",""
"Paid","2015","no migration background","(3b) higher tertiary education","","","",""
"Paid","2015","direct migration background","(0) in school","","","",""
"Paid","2015","direct migration background","(1a) inadequately completed","","","",""
"Paid","2015","direct migration background","(1b) general elementary school","","","",""
"Paid","2015","direct migration background","(1c) basic vocational qualification","","","",""
"Paid","2015","direct migration background","(2b) intermediate general qualification","","","",""
"Paid","2015","direct migration background","(2a) intermediate vocational","","","",""
"Paid","2015","direct migration background","(2c_gen) general maturity certificate","","","",""
"Paid","2015","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Paid","2015","direct migration background","(3a) lower tertiary education","","","",""
"Paid","2015","direct migration background","(3b) higher tertiary education","","","",""
"Paid","2015","indirect migration background","(0) in school","","","",""
"Paid","2015","indirect migration background","(1a) inadequately completed","","","",""
"Paid","2015","indirect migration background","(1b) general elementary school","","","",""
"Paid","2015","indirect migration background","(1c) basic vocational qualification","","","",""
"Paid","2015","indirect migration background","(2b) intermediate general qualification","","","",""
"Paid","2015","indirect migration background","(2a) intermediate vocational","","","",""
"Paid","2015","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Paid","2015","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Paid","2015","indirect migration background","(3a) lower tertiary education","","","",""
"Paid","2015","indirect migration background","(3b) higher tertiary education","","","",""
"Not paid","2015","no migration background","(0) in school","","","",""
"Not paid","2015","no migration background","(1a) inadequately completed","","","",""
"Not paid","2015","no migration background","(1b) general elementary school","","","",""
"Not paid","2015","no migration background","(1c) basic vocational qualification","","","",""
"Not paid","2015","no migration background","(2b) intermediate general qualification","","","",""
"Not paid","2015","no migration background","(2a) intermediate vocational","","","",""
"Not paid","2015","no migration background","(2c_gen) general maturity certificate","","","",""
"Not paid","2015","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Not paid","2015","no migration background","(3a) lower tertiary education","","","",""
"Not paid","2015","no migration background","(3b) higher tertiary education","","","",""
"Not paid","2015","direct migration background","(0) in school","","","",""
"Not paid","2015","direct migration background","(1a) inadequately completed","","","",""
"Not paid","2015","direct migration background","(1b) general elementary school","","","",""
"Not paid","2015","direct migration background","(1c) basic vocational qualification","","","",""
"Not paid","2015","direct migration background","(2b) intermediate general qualification","","","",""
"Not paid","2015","direct migration background","(2a) intermediate vocational","","","",""
"Not paid","2015","direct migration background","(2c_gen) general maturity certificate","","","",""
"Not paid","2015","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Not paid","2015","direct migration background","(3a) lower tertiary education","","","",""
"Not paid","2015","direct migration background","(3b) higher tertiary education","","","",""
"Not paid","2015","indirect migration background","(0) in school","","","",""
"Not paid","2015","indirect migration background","(1a) inadequately completed","","","",""
"Not paid","2015","indirect migration background","(1b) general elementary school","","","",""
"Not paid","2015","indirect migration background","(1c) basic vocational qualification","","","",""
"Not paid","2015","indirect migration background","(2b) intermediate general qualification","","","",""
"Not paid","2015","indirect migration background","(2a) intermediate vocational","","","",""
"Not paid","2015","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Not paid","2015","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Not paid","2015","indirect migration background","(3a) lower tertiary education","","","",""
"Not paid","2015","indirect migration background","(3b) higher tertiary education","","","",""
"Acclaimed","2016","no migration background","(0) in school","","","",""
"Acclaimed","2016","no migration background","(1a) inadequately completed","","","",""
"Acclaimed","2016","no migration background","(1b) general elementary school","","","",""
"Acclaimed","2016","no migration background","(1c) basic vocational qualification","","","",""
"Acclaimed","2016","no migration background","(2b) intermediate general qualification","","","",""
"Acclaimed","2016","no migration background","(2a) intermediate vocational","","","",""
"Acclaimed","2016","no migration background","(2c_gen) general maturity certificate","","","",""
"Acclaimed","2016","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Acclaimed","2016","no migration background","(3a) lower tertiary education","","","",""
"Acclaimed","2016","no migration background","(3b) higher tertiary education","","","",""
"Acclaimed","2016","direct migration background","(0) in school","","","",""
"Acclaimed","2016","direct migration background","(1a) inadequately completed","","","",""
"Acclaimed","2016","direct migration background","(1b) general elementary school","","","",""
"Acclaimed","2016","direct migration background","(1c) basic vocational qualification","","","",""
"Acclaimed","2016","direct migration background","(2b) intermediate general qualification","","","",""
"Acclaimed","2016","direct migration background","(2a) intermediate vocational","","","",""
"Acclaimed","2016","direct migration background","(2c_gen) general maturity certificate","","","",""
"Acclaimed","2016","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Acclaimed","2016","direct migration background","(3a) lower tertiary education","","","",""
"Acclaimed","2016","direct migration background","(3b) higher tertiary education","","","",""
"Acclaimed","2016","indirect migration background","(0) in school","","","",""
"Acclaimed","2016","indirect migration background","(1a) inadequately completed","","","",""
"Acclaimed","2016","indirect migration background","(1b) general elementary school","","","",""
"Acclaimed","2016","indirect migration background","(1c) basic vocational qualification","","","",""
"Acclaimed","2016","indirect migration background","(2b) intermediate general qualification","","","",""
"Acclaimed","2016","indirect migration background","(2a) intermediate vocational","","","",""
"Acclaimed","2016","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Acclaimed","2016","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Acclaimed","2016","indirect migration background","(3a) lower tertiary education","","","",""
"Acclaimed","2016","indirect migration background","(3b) higher tertiary education","","","",""
"Partly, partly","2016","no migration background","(0) in school","","","",""
"Partly, partly","2016","no migration background","(1a) inadequately completed","","","",""
"Partly, partly","2016","no migration background","(1b) general elementary school","","","",""
"Partly, partly","2016","no migration background","(1c) basic vocational qualification","","","",""
"Partly, partly","2016","no migration background","(2b) intermediate general qualification","","","",""
"Partly, partly","2016","no migration background","(2a) intermediate vocational","","","",""
"Partly, partly","2016","no migration background","(2c_gen) general maturity certificate","","","",""
"Partly, partly","2016","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Partly, partly","2016","no migration background","(3a) lower tertiary education","","","",""
"Partly, partly","2016","no migration background","(3b) higher tertiary education","","","",""
"Partly, partly","2016","direct migration background","(0) in school","","","",""
"Partly, partly","2016","direct migration background","(1a) inadequately completed","","","",""
"Partly, partly","2016","direct migration background","(1b) general elementary school","","","",""
"Partly, partly","2016","direct migration background","(1c) basic vocational qualification","","","",""
"Partly, partly","2016","direct migration background","(2b) intermediate general qualification","","","",""
"Partly, partly","2016","direct migration background","(2a) intermediate vocational","","","",""
"Partly, partly","2016","direct migration background","(2c_gen) general maturity certificate","","","",""
"Partly, partly","2016","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Partly, partly","2016","direct migration background","(3a) lower tertiary education","","","",""
"Partly, partly","2016","direct migration background","(3b) higher tertiary education","","","",""
"Partly, partly","2016","indirect migration background","(0) in school","","","",""
"Partly, partly","2016","indirect migration background","(1a) inadequately completed","","","",""
"Partly, partly","2016","indirect migration background","(1b) general elementary school","","","",""
"Partly, partly","2016","indirect migration background","(1c) basic vocational qualification","","","",""
"Partly, partly","2016","indirect migration background","(2b) intermediate general qualification","","","",""
"Partly, partly","2016","indirect migration background","(2a) intermediate vocational","","","",""
"Partly, partly","2016","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Partly, partly","2016","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Partly, partly","2016","indirect migration background","(3a) lower tertiary education","","","",""
"Partly, partly","2016","indirect migration background","(3b) higher tertiary education","","","",""
"Paid","2016","no migration background","(0) in school","","","",""
"Paid","2016","no migration background","(1a) inadequately completed","","","",""
"Paid","2016","no migration background","(1b) general elementary school","","","",""
"Paid","2016","no migration background","(1c) basic vocational qualification","","","",""
"Paid","2016","no migration background","(2b) intermediate general qualification","","","",""
"Paid","2016","no migration background","(2a) intermediate vocational","","","",""
"Paid","2016","no migration background","(2c_gen) general maturity certificate","","","",""
"Paid","2016","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Paid","2016","no migration background","(3a) lower tertiary education","","","",""
"Paid","2016","no migration background","(3b) higher tertiary education","","","",""
"Paid","2016","direct migration background","(0) in school","","","",""
"Paid","2016","direct migration background","(1a) inadequately completed","","","",""
"Paid","2016","direct migration background","(1b) general elementary school","","","",""
"Paid","2016","direct migration background","(1c) basic vocational qualification","","","",""
"Paid","2016","direct migration background","(2b) intermediate general qualification","","","",""
"Paid","2016","direct migration background","(2a) intermediate vocational","","","",""
"Paid","2016","direct migration background","(2c_gen) general maturity certificate","","","",""
"Paid","2016","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Paid","2016","direct migration background","(3a) lower tertiary education","","","",""
"Paid","2016","direct migration background","(3b) higher tertiary education","","","",""
"Paid","2016","indirect migration background","(0) in school","","","",""
"Paid","2016","indirect migration background","(1a) inadequately completed","","","",""
"Paid","2016","indirect migration background","(1b) general elementary school","","","",""
"Paid","2016","indirect migration background","(1c) basic vocational qualification","","","",""
"Paid","2016","indirect migration background","(2b) intermediate general qualification","","","",""
"Paid","2016","indirect migration background","(2a) intermediate vocational","","","",""
"Paid","2016","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Paid","2016","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Paid","2016","indirect migration background","(3a) lower tertiary education","","","",""
"Paid","2016","indirect migration background","(3b) higher tertiary education","","","",""
"Not paid","2016","no migration background","(0) in school","","","",""
"Not paid","2016","no migration background","(1a) inadequately completed","","","",""
"Not paid","2016","no migration background","(1b) general elementary school","","","",""
"Not paid","2016","no migration background","(1c) basic vocational qualification","","","",""
"Not paid","2016","no migration background","(2b) intermediate general qualification","","","",""
"Not paid","2016","no migration background","(2a) intermediate vocational","","","",""
"Not paid","2016","no migration background","(2c_gen) general maturity certificate","","","",""
"Not paid","2016","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Not paid","2016","no migration background","(3a) lower tertiary education","","","",""
"Not paid","2016","no migration background","(3b) higher tertiary education","","","",""
"Not paid","2016","direct migration background","(0) in school","","","",""
"Not paid","2016","direct migration background","(1a) inadequately completed","","","",""
"Not paid","2016","direct migration background","(1b) general elementary school","","","",""
"Not paid","2016","direct migration background","(1c) basic vocational qualification","","","",""
"Not paid","2016","direct migration background","(2b) intermediate general qualification","","","",""
"Not paid","2016","direct migration background","(2a) intermediate vocational","","","",""
"Not paid","2016","direct migration background","(2c_gen) general maturity certificate","","","",""
"Not paid","2016","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Not paid","2016","direct migration background","(3a) lower tertiary education","","","",""
"Not paid","2016","direct migration background","(3b) higher tertiary education","","","",""
"Not paid","2016","indirect migration background","(0) in school","","","",""
"Not paid","2016","indirect migration background","(1a) inadequately completed","","","",""
"Not paid","2016","indirect migration background","(1b) general elementary school","","","",""
"Not paid","2016","indirect migration background","(1c) basic vocational qualification","","","",""
"Not paid","2016","indirect migration background","(2b) intermediate general qualification","","","",""
"Not paid","2016","indirect migration background","(2a) intermediate vocational","","","",""
"Not paid","2016","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Not paid","2016","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Not paid","2016","indirect migration background","(3a) lower tertiary education","","","",""
"Not paid","2016","indirect migration background","(3b) higher tertiary education","","","",""
"Acclaimed","2017","no migration background","(0) in school","","","",""
"Acclaimed","2017","no migration background","(1a) inadequately completed","","","",""
"Acclaimed","2017","no migration background","(1b) general elementary school","","","",""
"Acclaimed","2017","no migration background","(1c) basic vocational qualification","","","",""
"Acclaimed","2017","no migration background","(2b) intermediate general qualification","","","",""
"Acclaimed","2017","no migration background","(2a) intermediate vocational","","","",""
"Acclaimed","2017","no migration background","(2c_gen) general maturity certificate","","","",""
"Acclaimed","2017","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Acclaimed","2017","no migration background","(3a) lower tertiary education","","","",""
"Acclaimed","2017","no migration background","(3b) higher tertiary education","","","",""
"Acclaimed","2017","direct migration background","(0) in school","","","",""
"Acclaimed","2017","direct migration background","(1a) inadequately completed","","","",""
"Acclaimed","2017","direct migration background","(1b) general elementary school","","","",""
"Acclaimed","2017","direct migration background","(1c) basic vocational qualification","","","",""
"Acclaimed","2017","direct migration background","(2b) intermediate general qualification","","","",""
"Acclaimed","2017","direct migration background","(2a) intermediate vocational","","","",""
"Acclaimed","2017","direct migration background","(2c_gen) general maturity certificate","","","",""
"Acclaimed","2017","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Acclaimed","2017","direct migration background","(3a) lower tertiary education","","","",""
"Acclaimed","2017","direct migration background","(3b) higher tertiary education","","","",""
"Acclaimed","2017","indirect migration background","(0) in school","","","",""
"Acclaimed","2017","indirect migration background","(1a) inadequately completed","","","",""
"Acclaimed","2017","indirect migration background","(1b) general elementary school","","","",""
"Acclaimed","2017","indirect migration background","(1c) basic vocational qualification","","","",""
"Acclaimed","2017","indirect migration background","(2b) intermediate general qualification","","","",""
"Acclaimed","2017","indirect migration background","(2a) intermediate vocational","","","",""
"Acclaimed","2017","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Acclaimed","2017","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Acclaimed","2017","indirect migration background","(3a) lower tertiary education","","","",""
"Acclaimed","2017","indirect migration background","(3b) higher tertiary education","","","",""
"Partly, partly","2017","no migration background","(0) in school","","","",""
"Partly, partly","2017","no migration background","(1a) inadequately completed","","","",""
"Partly, partly","2017","no migration background","(1b) general elementary school","","","",""
"Partly, partly","2017","no migration background","(1c) basic vocational qualification","","","",""
"Partly, partly","2017","no migration background","(2b) intermediate general qualification","","","",""
"Partly, partly","2017","no migration background","(2a) intermediate vocational","","","",""
"Partly, partly","2017","no migration background","(2c_gen) general maturity certificate","","","",""
"Partly, partly","2017","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Partly, partly","2017","no migration background","(3a) lower tertiary education","","","",""
"Partly, partly","2017","no migration background","(3b) higher tertiary education","","","",""
"Partly, partly","2017","direct migration background","(0) in school","","","",""
"Partly, partly","2017","direct migration background","(1a) inadequately completed","","","",""
"Partly, partly","2017","direct migration background","(1b) general elementary school","","","",""
"Partly, partly","2017","direct migration background","(1c) basic vocational qualification","","","",""
"Partly, partly","2017","direct migration background","(2b) intermediate general qualification","","","",""
"Partly, partly","2017","direct migration background","(2a) intermediate vocational","","","",""
"Partly, partly","2017","direct migration background","(2c_gen) general maturity certificate","","","",""
"Partly, partly","2017","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Partly, partly","2017","direct migration background","(3a) lower tertiary education","","","",""
"Partly, partly","2017","direct migration background","(3b) higher tertiary education","","","",""
"Partly, partly","2017","indirect migration background","(0) in school","","","",""
"Partly, partly","2017","indirect migration background","(1a) inadequately completed","","","",""
"Partly, partly","2017","indirect migration background","(1b) general elementary school","","","",""
"Partly, partly","2017","indirect migration background","(1c) basic vocational qualification","","","",""
"Partly, partly","2017","indirect migration background","(2b) intermediate general qualification","","","",""
"Partly, partly","2017","indirect migration background","(2a) intermediate vocational","","","",""
"Partly, partly","2017","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Partly, partly","2017","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Partly, partly","2017","indirect migration background","(3a) lower tertiary education","","","",""
"Partly, partly","2017","indirect migration background","(3b) higher tertiary education","","","",""
"Paid","2017","no migration background","(0) in school","","","",""
"Paid","2017","no migration background","(1a) inadequately completed","","","",""
"Paid","2017","no migration background","(1b) general elementary school","","","",""
"Paid","2017","no migration background","(1c) basic vocational qualification","","","",""
"Paid","2017","no migration background","(2b) intermediate general qualification","","","",""
"Paid","2017","no migration background","(2a) intermediate vocational","","","",""
"Paid","2017","no migration background","(2c_gen) general maturity certificate","","","",""
"Paid","2017","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Paid","2017","no migration background","(3a) lower tertiary education","","","",""
"Paid","2017","no migration background","(3b) higher tertiary education","","","",""
"Paid","2017","direct migration background","(0) in school","","","",""
"Paid","2017","direct migration background","(1a) inadequately completed","","","",""
"Paid","2017","direct migration background","(1b) general elementary school","","","",""
"Paid","2017","direct migration background","(1c) basic vocational qualification","","","",""
"Paid","2017","direct migration background","(2b) intermediate general qualification","","","",""
"Paid","2017","direct migration background","(2a) intermediate vocational","","","",""
