"plh0206i01","year","pgcasmin","sampreg","n","percent","lower_confidence","upper_confidence"
"3 on scale 1-7 ","2016","(0) in school","West Germany","1","","",""
"3 on scale 1-7 ","2016","(0) in school","East Germany","","","",""
"3 on scale 1-7 ","2016","(1a) inadequately completed","West Germany","2","","",""
"3 on scale 1-7 ","2016","(1a) inadequately completed","East Germany","2","","",""
"3 on scale 1-7 ","2016","(1b) general elementary school","West Germany","8","","",""
"3 on scale 1-7 ","2016","(1b) general elementary school","East Germany","1","","",""
"3 on scale 1-7 ","2016","(1c) basic vocational qualification","West Germany","","","",""
"3 on scale 1-7 ","2016","(1c) basic vocational qualification","East Germany","1","","",""
"3 on scale 1-7 ","2016","(2b) intermediate general qualification","West Germany","","","",""
"3 on scale 1-7 ","2016","(2b) intermediate general qualification","East Germany","","","",""
"3 on scale 1-7 ","2016","(2a) intermediate vocational","West Germany","","","",""
"3 on scale 1-7 ","2016","(2a) intermediate vocational","East Germany","","","",""
"3 on scale 1-7 ","2016","(2c_gen) general maturity certificate","West Germany","2","","",""
"3 on scale 1-7 ","2016","(2c_gen) general maturity certificate","East Germany","","","",""
"3 on scale 1-7 ","2016","(2c_voc) vocational maturity certificate","West Germany","2","","",""
"3 on scale 1-7 ","2016","(2c_voc) vocational maturity certificate","East Germany","","","",""
"3 on scale 1-7 ","2016","(3a) lower tertiary education","West Germany","","","",""
"3 on scale 1-7 ","2016","(3a) lower tertiary education","East Germany","","","",""
"3 on scale 1-7 ","2016","(3b) higher tertiary education","West Germany","3","","",""
"3 on scale 1-7 ","2016","(3b) higher tertiary education","East Germany","1","","",""
"4 on scale 1-7","2016","(0) in school","West Germany","1","","",""
"4 on scale 1-7","2016","(0) in school","East Germany","","","",""
"4 on scale 1-7","2016","(1a) inadequately completed","West Germany","12","","",""
"4 on scale 1-7","2016","(1a) inadequately completed","East Germany","7","","",""
"4 on scale 1-7","2016","(1b) general elementary school","West Germany","8","","",""
"4 on scale 1-7","2016","(1b) general elementary school","East Germany","3","","",""
"4 on scale 1-7","2016","(1c) basic vocational qualification","West Germany","1","","",""
"4 on scale 1-7","2016","(1c) basic vocational qualification","East Germany","2","","",""
"4 on scale 1-7","2016","(2b) intermediate general qualification","West Germany","","","",""
"4 on scale 1-7","2016","(2b) intermediate general qualification","East Germany","","","",""
"4 on scale 1-7","2016","(2a) intermediate vocational","West Germany","1","","",""
"4 on scale 1-7","2016","(2a) intermediate vocational","East Germany","","","",""
"4 on scale 1-7","2016","(2c_gen) general maturity certificate","West Germany","4","","",""
"4 on scale 1-7","2016","(2c_gen) general maturity certificate","East Germany","1","","",""
"4 on scale 1-7","2016","(2c_voc) vocational maturity certificate","West Germany","2","","",""
"4 on scale 1-7","2016","(2c_voc) vocational maturity certificate","East Germany","","","",""
"4 on scale 1-7","2016","(3a) lower tertiary education","West Germany","","","",""
"4 on scale 1-7","2016","(3a) lower tertiary education","East Germany","","","",""
"4 on scale 1-7","2016","(3b) higher tertiary education","West Germany","6","","",""
"4 on scale 1-7","2016","(3b) higher tertiary education","East Germany","3","","",""
"5 on scale 1-7","2016","(0) in school","West Germany","2","","",""
"5 on scale 1-7","2016","(0) in school","East Germany","","","",""
"5 on scale 1-7","2016","(1a) inadequately completed","West Germany","35","0.0569706830089442","0.0442777544288866","0.0696636115890018"
"5 on scale 1-7","2016","(1a) inadequately completed","East Germany","4","","",""
"5 on scale 1-7","2016","(1b) general elementary school","West Germany","13","","",""
"5 on scale 1-7","2016","(1b) general elementary school","East Germany","4","","",""
"5 on scale 1-7","2016","(1c) basic vocational qualification","West Germany","5","","",""
"5 on scale 1-7","2016","(1c) basic vocational qualification","East Germany","1","","",""
"5 on scale 1-7","2016","(2b) intermediate general qualification","West Germany","1","","",""
"5 on scale 1-7","2016","(2b) intermediate general qualification","East Germany","","","",""
"5 on scale 1-7","2016","(2a) intermediate vocational","West Germany","","","",""
"5 on scale 1-7","2016","(2a) intermediate vocational","East Germany","","","",""
"5 on scale 1-7","2016","(2c_gen) general maturity certificate","West Germany","6","","",""
"5 on scale 1-7","2016","(2c_gen) general maturity certificate","East Germany","1","","",""
"5 on scale 1-7","2016","(2c_voc) vocational maturity certificate","West Germany","5","","",""
"5 on scale 1-7","2016","(2c_voc) vocational maturity certificate","East Germany","","","",""
"5 on scale 1-7","2016","(3a) lower tertiary education","West Germany","","","",""
"5 on scale 1-7","2016","(3a) lower tertiary education","East Germany","","","",""
"5 on scale 1-7","2016","(3b) higher tertiary education","West Germany","15","","",""
"5 on scale 1-7","2016","(3b) higher tertiary education","East Germany","2","","",""
"6 on scale 1-7","2016","(0) in school","West Germany","6","","",""
"6 on scale 1-7","2016","(0) in school","East Germany","","","",""
"6 on scale 1-7","2016","(1a) inadequately completed","West Germany","61","0.0921547115239054","0.0763153299876856","0.107994093060125"
"6 on scale 1-7","2016","(1a) inadequately completed","East Germany","8","","",""
"6 on scale 1-7","2016","(1b) general elementary school","West Germany","38","0.128230178081806","0.103063303648647","0.153397052514964"
"6 on scale 1-7","2016","(1b) general elementary school","East Germany","6","","",""
"6 on scale 1-7","2016","(1c) basic vocational qualification","West Germany","5","","",""
"6 on scale 1-7","2016","(1c) basic vocational qualification","East Germany","","","",""
"6 on scale 1-7","2016","(2b) intermediate general qualification","West Germany","2","","",""
"6 on scale 1-7","2016","(2b) intermediate general qualification","East Germany","","","",""
"6 on scale 1-7","2016","(2a) intermediate vocational","West Germany","","","",""
"6 on scale 1-7","2016","(2a) intermediate vocational","East Germany","","","",""
"6 on scale 1-7","2016","(2c_gen) general maturity certificate","West Germany","30","0.162598472697308","0.131561933982302","0.193635011412314"
"6 on scale 1-7","2016","(2c_gen) general maturity certificate","East Germany","4","","",""
"6 on scale 1-7","2016","(2c_voc) vocational maturity certificate","West Germany","8","","",""
"6 on scale 1-7","2016","(2c_voc) vocational maturity certificate","East Germany","","","",""
"6 on scale 1-7","2016","(3a) lower tertiary education","West Germany","","","",""
"6 on scale 1-7","2016","(3a) lower tertiary education","East Germany","","","",""
"6 on scale 1-7","2016","(3b) higher tertiary education","West Germany","34","0.205331212786787","0.174253696236959","0.236408729336615"
"6 on scale 1-7","2016","(3b) higher tertiary education","East Germany","8","","",""
"7 Strongly agree","2016","(0) in school","West Germany","19","","",""
"7 Strongly agree","2016","(0) in school","East Germany","1","","",""
"7 Strongly agree","2016","(1a) inadequately completed","West Germany","1155","0.805218030485504","0.783530772382178","0.826905288588829"
"7 Strongly agree","2016","(1a) inadequately completed","East Germany","254","0.837265762604214","0.794107290258597","0.880424234949831"
"7 Strongly agree","2016","(1b) general elementary school","West Germany","609","0.780946826511699","0.749813985704805","0.812079667318592"
"7 Strongly agree","2016","(1b) general elementary school","East Germany","136","0.872162722816808","0.81872721047893","0.925598235154687"
"7 Strongly agree","2016","(1c) basic vocational qualification","West Germany","71","0.599419379597233","0.49400025580876","0.704838503385705"
"7 Strongly agree","2016","(1c) basic vocational qualification","East Germany","21","","",""
"7 Strongly agree","2016","(2b) intermediate general qualification","West Germany","15","","",""
"7 Strongly agree","2016","(2b) intermediate general qualification","East Germany","","","",""
"7 Strongly agree","2016","(2a) intermediate vocational","West Germany","4","","",""
"7 Strongly agree","2016","(2a) intermediate vocational","East Germany","","","",""
"7 Strongly agree","2016","(2c_gen) general maturity certificate","West Germany","499","0.804321878285873","0.770953565121163","0.837690191450583"
"7 Strongly agree","2016","(2c_gen) general maturity certificate","East Germany","95","0.935115309171332","0.887076624520223","0.98315399382244"
"7 Strongly agree","2016","(2c_voc) vocational maturity certificate","West Germany","78","0.63778748191145","0.541136557629382","0.734438406193517"
"7 Strongly agree","2016","(2c_voc) vocational maturity certificate","East Germany","16","","",""
"7 Strongly agree","2016","(3a) lower tertiary education","West Germany","1","","",""
"7 Strongly agree","2016","(3a) lower tertiary education","East Germany","1","","",""
"7 Strongly agree","2016","(3b) higher tertiary education","West Germany","585","0.69923215736466","0.663950243163471","0.73451407156585"
"7 Strongly agree","2016","(3b) higher tertiary education","East Germany","112","0.821740634101828","0.755176576058139","0.888304692145517"
"1 Strongly disagree","2017","(0) in school","West Germany","","","",""
"1 Strongly disagree","2017","(0) in school","East Germany","","","",""
"1 Strongly disagree","2017","(1a) inadequately completed","West Germany","2","","",""
"1 Strongly disagree","2017","(1a) inadequately completed","East Germany","","","",""
"1 Strongly disagree","2017","(1b) general elementary school","West Germany","4","","",""
"1 Strongly disagree","2017","(1b) general elementary school","East Germany","","","",""
"1 Strongly disagree","2017","(1c) basic vocational qualification","West Germany","1","","",""
"1 Strongly disagree","2017","(1c) basic vocational qualification","East Germany","","","",""
"1 Strongly disagree","2017","(2b) intermediate general qualification","West Germany","","","",""
"1 Strongly disagree","2017","(2b) intermediate general qualification","East Germany","","","",""
"1 Strongly disagree","2017","(2a) intermediate vocational","West Germany","","","",""
"1 Strongly disagree","2017","(2a) intermediate vocational","East Germany","","","",""
"1 Strongly disagree","2017","(2c_gen) general maturity certificate","West Germany","","","",""
"1 Strongly disagree","2017","(2c_gen) general maturity certificate","East Germany","","","",""
"1 Strongly disagree","2017","(2c_voc) vocational maturity certificate","West Germany","","","",""
"1 Strongly disagree","2017","(2c_voc) vocational maturity certificate","East Germany","","","",""
"1 Strongly disagree","2017","(3a) lower tertiary education","West Germany","","","",""
"1 Strongly disagree","2017","(3a) lower tertiary education","East Germany","","","",""
"1 Strongly disagree","2017","(3b) higher tertiary education","West Germany","1","","",""
"1 Strongly disagree","2017","(3b) higher tertiary education","East Germany","","","",""
"2 on scale 1-7 ","2017","(0) in school","West Germany","","","",""
"2 on scale 1-7 ","2017","(0) in school","East Germany","","","",""
"2 on scale 1-7 ","2017","(1a) inadequately completed","West Germany","1","","",""
"2 on scale 1-7 ","2017","(1a) inadequately completed","East Germany","","","",""
"2 on scale 1-7 ","2017","(1b) general elementary school","West Germany","1","","",""
"2 on scale 1-7 ","2017","(1b) general elementary school","East Germany","","","",""
"2 on scale 1-7 ","2017","(1c) basic vocational qualification","West Germany","","","",""
"2 on scale 1-7 ","2017","(1c) basic vocational qualification","East Germany","","","",""
"2 on scale 1-7 ","2017","(2b) intermediate general qualification","West Germany","","","",""
"2 on scale 1-7 ","2017","(2b) intermediate general qualification","East Germany","","","",""
"2 on scale 1-7 ","2017","(2a) intermediate vocational","West Germany","","","",""
"2 on scale 1-7 ","2017","(2a) intermediate vocational","East Germany","","","",""
"2 on scale 1-7 ","2017","(2c_gen) general maturity certificate","West Germany","","","",""
"2 on scale 1-7 ","2017","(2c_gen) general maturity certificate","East Germany","","","",""
"2 on scale 1-7 ","2017","(2c_voc) vocational maturity certificate","West Germany","","","",""
"2 on scale 1-7 ","2017","(2c_voc) vocational maturity certificate","East Germany","","","",""
"2 on scale 1-7 ","2017","(3a) lower tertiary education","West Germany","","","",""
"2 on scale 1-7 ","2017","(3a) lower tertiary education","East Germany","","","",""
"2 on scale 1-7 ","2017","(3b) higher tertiary education","West Germany","","","",""
"2 on scale 1-7 ","2017","(3b) higher tertiary education","East Germany","","","",""
"3 on scale 1-7 ","2017","(0) in school","West Germany","","","",""
"3 on scale 1-7 ","2017","(0) in school","East Germany","","","",""
"3 on scale 1-7 ","2017","(1a) inadequately completed","West Germany","3","","",""
"3 on scale 1-7 ","2017","(1a) inadequately completed","East Germany","","","",""
"3 on scale 1-7 ","2017","(1b) general elementary school","West Germany","","","",""
"3 on scale 1-7 ","2017","(1b) general elementary school","East Germany","","","",""
"3 on scale 1-7 ","2017","(1c) basic vocational qualification","West Germany","","","",""
"3 on scale 1-7 ","2017","(1c) basic vocational qualification","East Germany","","","",""
"3 on scale 1-7 ","2017","(2b) intermediate general qualification","West Germany","","","",""
"3 on scale 1-7 ","2017","(2b) intermediate general qualification","East Germany","","","",""
"3 on scale 1-7 ","2017","(2a) intermediate vocational","West Germany","","","",""
"3 on scale 1-7 ","2017","(2a) intermediate vocational","East Germany","","","",""
"3 on scale 1-7 ","2017","(2c_gen) general maturity certificate","West Germany","2","","",""
"3 on scale 1-7 ","2017","(2c_gen) general maturity certificate","East Germany","","","",""
"3 on scale 1-7 ","2017","(2c_voc) vocational maturity certificate","West Germany","","","",""
"3 on scale 1-7 ","2017","(2c_voc) vocational maturity certificate","East Germany","","","",""
"3 on scale 1-7 ","2017","(3a) lower tertiary education","West Germany","","","",""
"3 on scale 1-7 ","2017","(3a) lower tertiary education","East Germany","","","",""
"3 on scale 1-7 ","2017","(3b) higher tertiary education","West Germany","","","",""
"3 on scale 1-7 ","2017","(3b) higher tertiary education","East Germany","","","",""
"4 on scale 1-7","2017","(0) in school","West Germany","","","",""
"4 on scale 1-7","2017","(0) in school","East Germany","","","",""
"4 on scale 1-7","2017","(1a) inadequately completed","West Germany","12","","",""
"4 on scale 1-7","2017","(1a) inadequately completed","East Germany","1","","",""
"4 on scale 1-7","2017","(1b) general elementary school","West Germany","5","","",""
"4 on scale 1-7","2017","(1b) general elementary school","East Germany","","","",""
"4 on scale 1-7","2017","(1c) basic vocational qualification","West Germany","","","",""
"4 on scale 1-7","2017","(1c) basic vocational qualification","East Germany","","","",""
"4 on scale 1-7","2017","(2b) intermediate general qualification","West Germany","","","",""
"4 on scale 1-7","2017","(2b) intermediate general qualification","East Germany","","","",""
"4 on scale 1-7","2017","(2a) intermediate vocational","West Germany","","","",""
"4 on scale 1-7","2017","(2a) intermediate vocational","East Germany","","","",""
"4 on scale 1-7","2017","(2c_gen) general maturity certificate","West Germany","3","","",""
"4 on scale 1-7","2017","(2c_gen) general maturity certificate","East Germany","1","","",""
"4 on scale 1-7","2017","(2c_voc) vocational maturity certificate","West Germany","2","","",""
"4 on scale 1-7","2017","(2c_voc) vocational maturity certificate","East Germany","","","",""
"4 on scale 1-7","2017","(3a) lower tertiary education","West Germany","","","",""
"4 on scale 1-7","2017","(3a) lower tertiary education","East Germany","","","",""
"4 on scale 1-7","2017","(3b) higher tertiary education","West Germany","1","","",""
"4 on scale 1-7","2017","(3b) higher tertiary education","East Germany","","","",""
"5 on scale 1-7","2017","(0) in school","West Germany","3","","",""
"5 on scale 1-7","2017","(0) in school","East Germany","","","",""
"5 on scale 1-7","2017","(1a) inadequately completed","West Germany","33","0.0337592398361439","0.0232053918066991","0.0443130878655888"
"5 on scale 1-7","2017","(1a) inadequately completed","East Germany","2","","",""
"5 on scale 1-7","2017","(1b) general elementary school","West Germany","9","","",""
"5 on scale 1-7","2017","(1b) general elementary school","East Germany","2","","",""
"5 on scale 1-7","2017","(1c) basic vocational qualification","West Germany","1","","",""
"5 on scale 1-7","2017","(1c) basic vocational qualification","East Germany","","","",""
"5 on scale 1-7","2017","(2b) intermediate general qualification","West Germany","","","",""
"5 on scale 1-7","2017","(2b) intermediate general qualification","East Germany","","","",""
"5 on scale 1-7","2017","(2a) intermediate vocational","West Germany","","","",""
"5 on scale 1-7","2017","(2a) intermediate vocational","East Germany","","","",""
"5 on scale 1-7","2017","(2c_gen) general maturity certificate","West Germany","4","","",""
"5 on scale 1-7","2017","(2c_gen) general maturity certificate","East Germany","1","","",""
"5 on scale 1-7","2017","(2c_voc) vocational maturity certificate","West Germany","","","",""
"5 on scale 1-7","2017","(2c_voc) vocational maturity certificate","East Germany","","","",""
"5 on scale 1-7","2017","(3a) lower tertiary education","West Germany","","","",""
"5 on scale 1-7","2017","(3a) lower tertiary education","East Germany","","","",""
"5 on scale 1-7","2017","(3b) higher tertiary education","West Germany","9","","",""
"5 on scale 1-7","2017","(3b) higher tertiary education","East Germany","","","",""
"6 on scale 1-7","2017","(0) in school","West Germany","2","","",""
"6 on scale 1-7","2017","(0) in school","East Germany","","","",""
"6 on scale 1-7","2017","(1a) inadequately completed","West Germany","90","0.0770747411046029","0.0614895858436651","0.0926598963655408"
"6 on scale 1-7","2017","(1a) inadequately completed","East Germany","8","","",""
"6 on scale 1-7","2017","(1b) general elementary school","West Germany","41","0.0855759491440666","0.0611052760718821","0.110046622216251"
"6 on scale 1-7","2017","(1b) general elementary school","East Germany","","","",""
"6 on scale 1-7","2017","(1c) basic vocational qualification","West Germany","4","","",""
"6 on scale 1-7","2017","(1c) basic vocational qualification","East Germany","","","",""
"6 on scale 1-7","2017","(2b) intermediate general qualification","West Germany","","","",""
"6 on scale 1-7","2017","(2b) intermediate general qualification","East Germany","","","",""
"6 on scale 1-7","2017","(2a) intermediate vocational","West Germany","","","",""
"6 on scale 1-7","2017","(2a) intermediate vocational","East Germany","","","",""
"6 on scale 1-7","2017","(2c_gen) general maturity certificate","West Germany","28","","",""
"6 on scale 1-7","2017","(2c_gen) general maturity certificate","East Germany","3","","",""
"6 on scale 1-7","2017","(2c_voc) vocational maturity certificate","West Germany","4","","",""
"6 on scale 1-7","2017","(2c_voc) vocational maturity certificate","East Germany","","","",""
"6 on scale 1-7","2017","(3a) lower tertiary education","West Germany","","","",""
"6 on scale 1-7","2017","(3a) lower tertiary education","East Germany","","","",""
"6 on scale 1-7","2017","(3b) higher tertiary education","West Germany","28","","",""
"6 on scale 1-7","2017","(3b) higher tertiary education","East Germany","6","","",""
"7 Strongly agree","2017","(0) in school","West Germany","10","","",""
"7 Strongly agree","2017","(0) in school","East Germany","4","","",""
"7 Strongly agree","2017","(1a) inadequately completed","West Germany","984","0.867616440877386","0.847812448852147","0.887420432902626"
"7 Strongly agree","2017","(1a) inadequately completed","East Germany","91","0.896869121439043","0.837848075741303","0.955890167136782"
"7 Strongly agree","2017","(1b) general elementary school","West Germany","442","0.854175004329712","0.823301519870068","0.885048488789356"
"7 Strongly agree","2017","(1b) general elementary school","East Germany","49","0.976502327133717","0.934929259587791","1.01807539467964"
"7 Strongly agree","2017","(1c) basic vocational qualification","West Germany","26","","",""
"7 Strongly agree","2017","(1c) basic vocational qualification","East Germany","5","","",""
"7 Strongly agree","2017","(2b) intermediate general qualification","West Germany","3","","",""
"7 Strongly agree","2017","(2b) intermediate general qualification","East Germany","","","",""
"7 Strongly agree","2017","(2a) intermediate vocational","West Germany","","","",""
"7 Strongly agree","2017","(2a) intermediate vocational","East Germany","1","","",""
"7 Strongly agree","2017","(2c_gen) general maturity certificate","West Germany","310","0.883059625387878","0.849248423543843","0.916870827231914"
"7 Strongly agree","2017","(2c_gen) general maturity certificate","East Germany","35","0.847599540990606","0.736219701087243","0.95897938089397"
"7 Strongly agree","2017","(2c_voc) vocational maturity certificate","West Germany","60","0.869989067055394","0.788851317460147","0.95112681665064"
"7 Strongly agree","2017","(2c_voc) vocational maturity certificate","East Germany","3","","",""
"7 Strongly agree","2017","(3a) lower tertiary education","West Germany","","","",""
"7 Strongly agree","2017","(3a) lower tertiary education","East Germany","","","",""
"7 Strongly agree","2017","(3b) higher tertiary education","West Germany","368","0.889940941948442","0.859535986197568","0.920345897699315"
"7 Strongly agree","2017","(3b) higher tertiary education","East Germany","36","0.859390679133768","0.754260883380243","0.964520474887292"
"1 Strongly disagree","2018","(0) in school","West Germany","","","",""
"1 Strongly disagree","2018","(0) in school","East Germany","","","",""
"1 Strongly disagree","2018","(1a) inadequately completed","West Germany","1","","",""
"1 Strongly disagree","2018","(1a) inadequately completed","East Germany","","","",""
"1 Strongly disagree","2018","(1b) general elementary school","West Germany","","","",""
"1 Strongly disagree","2018","(1b) general elementary school","East Germany","","","",""
"1 Strongly disagree","2018","(1c) basic vocational qualification","West Germany","","","",""
"1 Strongly disagree","2018","(1c) basic vocational qualification","East Germany","","","",""
"1 Strongly disagree","2018","(2b) intermediate general qualification","West Germany","","","",""
"1 Strongly disagree","2018","(2b) intermediate general qualification","East Germany","","","",""
"1 Strongly disagree","2018","(2a) intermediate vocational","West Germany","","","",""
"1 Strongly disagree","2018","(2a) intermediate vocational","East Germany","","","",""
"1 Strongly disagree","2018","(2c_gen) general maturity certificate","West Germany","","","",""
"1 Strongly disagree","2018","(2c_gen) general maturity certificate","East Germany","","","",""
"1 Strongly disagree","2018","(2c_voc) vocational maturity certificate","West Germany","","","",""
"1 Strongly disagree","2018","(2c_voc) vocational maturity certificate","East Germany","","","",""
"1 Strongly disagree","2018","(3a) lower tertiary education","West Germany","","","",""
"1 Strongly disagree","2018","(3a) lower tertiary education","East Germany","","","",""
"1 Strongly disagree","2018","(3b) higher tertiary education","West Germany","","","",""
"1 Strongly disagree","2018","(3b) higher tertiary education","East Germany","","","",""
"2 on scale 1-7 ","2018","(0) in school","West Germany","","","",""
"2 on scale 1-7 ","2018","(0) in school","East Germany","","","",""
"2 on scale 1-7 ","2018","(1a) inadequately completed","West Germany","","","",""
"2 on scale 1-7 ","2018","(1a) inadequately completed","East Germany","","","",""
"2 on scale 1-7 ","2018","(1b) general elementary school","West Germany","","","",""
"2 on scale 1-7 ","2018","(1b) general elementary school","East Germany","","","",""
"2 on scale 1-7 ","2018","(1c) basic vocational qualification","West Germany","","","",""
"2 on scale 1-7 ","2018","(1c) basic vocational qualification","East Germany","","","",""
"2 on scale 1-7 ","2018","(2b) intermediate general qualification","West Germany","","","",""
"2 on scale 1-7 ","2018","(2b) intermediate general qualification","East Germany","","","",""
"2 on scale 1-7 ","2018","(2a) intermediate vocational","West Germany","","","",""
"2 on scale 1-7 ","2018","(2a) intermediate vocational","East Germany","","","",""
"2 on scale 1-7 ","2018","(2c_gen) general maturity certificate","West Germany","","","",""
"2 on scale 1-7 ","2018","(2c_gen) general maturity certificate","East Germany","","","",""
"2 on scale 1-7 ","2018","(2c_voc) vocational maturity certificate","West Germany","","","",""
"2 on scale 1-7 ","2018","(2c_voc) vocational maturity certificate","East Germany","","","",""
"2 on scale 1-7 ","2018","(3a) lower tertiary education","West Germany","","","",""
"2 on scale 1-7 ","2018","(3a) lower tertiary education","East Germany","","","",""
"2 on scale 1-7 ","2018","(3b) higher tertiary education","West Germany","1","","",""
"2 on scale 1-7 ","2018","(3b) higher tertiary education","East Germany","","","",""
"3 on scale 1-7 ","2018","(0) in school","West Germany","","","",""
"3 on scale 1-7 ","2018","(0) in school","East Germany","","","",""
"3 on scale 1-7 ","2018","(1a) inadequately completed","West Germany","1","","",""
"3 on scale 1-7 ","2018","(1a) inadequately completed","East Germany","","","",""
"3 on scale 1-7 ","2018","(1b) general elementary school","West Germany","","","",""
"3 on scale 1-7 ","2018","(1b) general elementary school","East Germany","","","",""
"3 on scale 1-7 ","2018","(1c) basic vocational qualification","West Germany","","","",""
"3 on scale 1-7 ","2018","(1c) basic vocational qualification","East Germany","","","",""
"3 on scale 1-7 ","2018","(2b) intermediate general qualification","West Germany","","","",""
"3 on scale 1-7 ","2018","(2b) intermediate general qualification","East Germany","","","",""
"3 on scale 1-7 ","2018","(2a) intermediate vocational","West Germany","","","",""
"3 on scale 1-7 ","2018","(2a) intermediate vocational","East Germany","","","",""
"3 on scale 1-7 ","2018","(2c_gen) general maturity certificate","West Germany","","","",""
"3 on scale 1-7 ","2018","(2c_gen) general maturity certificate","East Germany","","","",""
"3 on scale 1-7 ","2018","(2c_voc) vocational maturity certificate","West Germany","","","",""
"3 on scale 1-7 ","2018","(2c_voc) vocational maturity certificate","East Germany","","","",""
"3 on scale 1-7 ","2018","(3a) lower tertiary education","West Germany","","","",""
"3 on scale 1-7 ","2018","(3a) lower tertiary education","East Germany","","","",""
"3 on scale 1-7 ","2018","(3b) higher tertiary education","West Germany","","","",""
"3 on scale 1-7 ","2018","(3b) higher tertiary education","East Germany","","","",""
"4 on scale 1-7","2018","(0) in school","West Germany","","","",""
"4 on scale 1-7","2018","(0) in school","East Germany","","","",""
"4 on scale 1-7","2018","(1a) inadequately completed","West Germany","","","",""
"4 on scale 1-7","2018","(1a) inadequately completed","East Germany","","","",""
"4 on scale 1-7","2018","(1b) general elementary school","West Germany","1","","",""
"4 on scale 1-7","2018","(1b) general elementary school","East Germany","","","",""
"4 on scale 1-7","2018","(1c) basic vocational qualification","West Germany","","","",""
"4 on scale 1-7","2018","(1c) basic vocational qualification","East Germany","","","",""
"4 on scale 1-7","2018","(2b) intermediate general qualification","West Germany","","","",""
"4 on scale 1-7","2018","(2b) intermediate general qualification","East Germany","","","",""
"4 on scale 1-7","2018","(2a) intermediate vocational","West Germany","","","",""
"4 on scale 1-7","2018","(2a) intermediate vocational","East Germany","","","",""
"4 on scale 1-7","2018","(2c_gen) general maturity certificate","West Germany","","","",""
"4 on scale 1-7","2018","(2c_gen) general maturity certificate","East Germany","","","",""
"4 on scale 1-7","2018","(2c_voc) vocational maturity certificate","West Germany","","","",""
"4 on scale 1-7","2018","(2c_voc) vocational maturity certificate","East Germany","","","",""
"4 on scale 1-7","2018","(3a) lower tertiary education","West Germany","","","",""
"4 on scale 1-7","2018","(3a) lower tertiary education","East Germany","","","",""
"4 on scale 1-7","2018","(3b) higher tertiary education","West Germany","","","",""
"4 on scale 1-7","2018","(3b) higher tertiary education","East Germany","","","",""
"5 on scale 1-7","2018","(0) in school","West Germany","1","","",""
"5 on scale 1-7","2018","(0) in school","East Germany","","","",""
"5 on scale 1-7","2018","(1a) inadequately completed","West Germany","4","","",""
"5 on scale 1-7","2018","(1a) inadequately completed","East Germany","","","",""
"5 on scale 1-7","2018","(1b) general elementary school","West Germany","4","","",""
"5 on scale 1-7","2018","(1b) general elementary school","East Germany","1","","",""
"5 on scale 1-7","2018","(1c) basic vocational qualification","West Germany","","","",""
"5 on scale 1-7","2018","(1c) basic vocational qualification","East Germany","","","",""
"5 on scale 1-7","2018","(2b) intermediate general qualification","West Germany","","","",""
"5 on scale 1-7","2018","(2b) intermediate general qualification","East Germany","","","",""
"5 on scale 1-7","2018","(2a) intermediate vocational","West Germany","","","",""
"5 on scale 1-7","2018","(2a) intermediate vocational","East Germany","","","",""
"5 on scale 1-7","2018","(2c_gen) general maturity certificate","West Germany","","","",""
"5 on scale 1-7","2018","(2c_gen) general maturity certificate","East Germany","","","",""
"5 on scale 1-7","2018","(2c_voc) vocational maturity certificate","West Germany","1","","",""
"5 on scale 1-7","2018","(2c_voc) vocational maturity certificate","East Germany","","","",""
"5 on scale 1-7","2018","(3a) lower tertiary education","West Germany","","","",""
"5 on scale 1-7","2018","(3a) lower tertiary education","East Germany","","","",""
"5 on scale 1-7","2018","(3b) higher tertiary education","West Germany","2","","",""
"5 on scale 1-7","2018","(3b) higher tertiary education","East Germany","","","",""
"6 on scale 1-7","2018","(0) in school","West Germany","3","","",""
"6 on scale 1-7","2018","(0) in school","East Germany","","","",""
"6 on scale 1-7","2018","(1a) inadequately completed","West Germany","12","","",""
"6 on scale 1-7","2018","(1a) inadequately completed","East Germany","","","",""
"6 on scale 1-7","2018","(1b) general elementary school","West Germany","6","","",""
"6 on scale 1-7","2018","(1b) general elementary school","East Germany","3","","",""
"6 on scale 1-7","2018","(1c) basic vocational qualification","West Germany","","","",""
"6 on scale 1-7","2018","(1c) basic vocational qualification","East Germany","","","",""
"6 on scale 1-7","2018","(2b) intermediate general qualification","West Germany","","","",""
"6 on scale 1-7","2018","(2b) intermediate general qualification","East Germany","","","",""
"6 on scale 1-7","2018","(2a) intermediate vocational","West Germany","","","",""
"6 on scale 1-7","2018","(2a) intermediate vocational","East Germany","","","",""
"6 on scale 1-7","2018","(2c_gen) general maturity certificate","West Germany","6","","",""
"6 on scale 1-7","2018","(2c_gen) general maturity certificate","East Germany","2","","",""
"6 on scale 1-7","2018","(2c_voc) vocational maturity certificate","West Germany","","","",""
"6 on scale 1-7","2018","(2c_voc) vocational maturity certificate","East Germany","","","",""
"6 on scale 1-7","2018","(3a) lower tertiary education","West Germany","","","",""
"6 on scale 1-7","2018","(3a) lower tertiary education","East Germany","","","",""
"6 on scale 1-7","2018","(3b) higher tertiary education","West Germany","2","","",""
"6 on scale 1-7","2018","(3b) higher tertiary education","East Germany","1","","",""
"7 Strongly agree","2018","(0) in school","West Germany","4","","",""
"7 Strongly agree","2018","(0) in school","East Germany","","","",""
