"plh0206i01","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence"
"5 on scale 1-7","2013","16-34 y.","inadequately","","","",""
"5 on scale 1-7","2013","16-34 y.","general elemantary","","","",""
"5 on scale 1-7","2013","16-34 y.","middle vocational","","","",""
"5 on scale 1-7","2013","16-34 y.","vocational + Abi","","","",""
"5 on scale 1-7","2013","16-34 y.","higher vocational","","","",""
"5 on scale 1-7","2013","16-34 y.","higher education","","","",""
"5 on scale 1-7","2013","35-65 y.","in school","","","",""
"5 on scale 1-7","2013","35-65 y.","inadequately","","","",""
"5 on scale 1-7","2013","35-65 y.","general elemantary","","","",""
"5 on scale 1-7","2013","35-65 y.","middle vocational","","","",""
"5 on scale 1-7","2013","35-65 y.","vocational + Abi","","","",""
"5 on scale 1-7","2013","35-65 y.","higher vocational","","","",""
"5 on scale 1-7","2013","35-65 y.","higher education","","","",""
"5 on scale 1-7","2013","66 and older","in school","","","",""
"5 on scale 1-7","2013","66 and older","inadequately","","","",""
"5 on scale 1-7","2013","66 and older","general elemantary","","","",""
"5 on scale 1-7","2013","66 and older","middle vocational","","","",""
"5 on scale 1-7","2013","66 and older","vocational + Abi","","","",""
"5 on scale 1-7","2013","66 and older","higher vocational","","","",""
"5 on scale 1-7","2013","66 and older","higher education","","","",""
"6 on scale 1-7","2013","16-34 y.","in school","","","",""
"6 on scale 1-7","2013","16-34 y.","inadequately","","","",""
"6 on scale 1-7","2013","16-34 y.","general elemantary","","","",""
"6 on scale 1-7","2013","16-34 y.","middle vocational","","","",""
"6 on scale 1-7","2013","16-34 y.","vocational + Abi","","","",""
"6 on scale 1-7","2013","16-34 y.","higher vocational","","","",""
"6 on scale 1-7","2013","16-34 y.","higher education","","","",""
"6 on scale 1-7","2013","35-65 y.","in school","","","",""
"6 on scale 1-7","2013","35-65 y.","inadequately","","","",""
"6 on scale 1-7","2013","35-65 y.","general elemantary","","","",""
"6 on scale 1-7","2013","35-65 y.","middle vocational","","","",""
"6 on scale 1-7","2013","35-65 y.","vocational + Abi","","","",""
"6 on scale 1-7","2013","35-65 y.","higher vocational","","","",""
"6 on scale 1-7","2013","35-65 y.","higher education","","","",""
"6 on scale 1-7","2013","66 and older","in school","","","",""
"6 on scale 1-7","2013","66 and older","inadequately","","","",""
"6 on scale 1-7","2013","66 and older","general elemantary","","","",""
"6 on scale 1-7","2013","66 and older","middle vocational","","","",""
"6 on scale 1-7","2013","66 and older","vocational + Abi","","","",""
"6 on scale 1-7","2013","66 and older","higher vocational","","","",""
"6 on scale 1-7","2013","66 and older","higher education","","","",""
"7 Strongly agree","2013","16-34 y.","in school","","","",""
"7 Strongly agree","2013","16-34 y.","inadequately","","","",""
"7 Strongly agree","2013","16-34 y.","general elemantary","","","",""
"7 Strongly agree","2013","16-34 y.","middle vocational","","","",""
"7 Strongly agree","2013","16-34 y.","vocational + Abi","","","",""
"7 Strongly agree","2013","16-34 y.","higher vocational","","","",""
"7 Strongly agree","2013","16-34 y.","higher education","","","",""
"7 Strongly agree","2013","35-65 y.","in school","","","",""
"7 Strongly agree","2013","35-65 y.","inadequately","","","",""
"7 Strongly agree","2013","35-65 y.","general elemantary","","","",""
"7 Strongly agree","2013","35-65 y.","middle vocational","","","",""
"7 Strongly agree","2013","35-65 y.","vocational + Abi","","","",""
"7 Strongly agree","2013","35-65 y.","higher vocational","","","",""
"7 Strongly agree","2013","35-65 y.","higher education","","","",""
"7 Strongly agree","2013","66 and older","in school","","","",""
"7 Strongly agree","2013","66 and older","inadequately","","","",""
"7 Strongly agree","2013","66 and older","general elemantary","","","",""
"7 Strongly agree","2013","66 and older","middle vocational","","","",""
"7 Strongly agree","2013","66 and older","vocational + Abi","","","",""
"7 Strongly agree","2013","66 and older","higher vocational","","","",""
"7 Strongly agree","2013","66 and older","higher education","","","",""
"1 Strongly disagree","2014","16-34 y.","in school","","","",""
"1 Strongly disagree","2014","16-34 y.","inadequately","","","",""
"1 Strongly disagree","2014","16-34 y.","general elemantary","","","",""
"1 Strongly disagree","2014","16-34 y.","middle vocational","","","",""
"1 Strongly disagree","2014","16-34 y.","vocational + Abi","","","",""
"1 Strongly disagree","2014","16-34 y.","higher vocational","","","",""
"1 Strongly disagree","2014","16-34 y.","higher education","","","",""
"1 Strongly disagree","2014","35-65 y.","in school","","","",""
"1 Strongly disagree","2014","35-65 y.","inadequately","","","",""
"1 Strongly disagree","2014","35-65 y.","general elemantary","","","",""
"1 Strongly disagree","2014","35-65 y.","middle vocational","","","",""
"1 Strongly disagree","2014","35-65 y.","vocational + Abi","","","",""
"1 Strongly disagree","2014","35-65 y.","higher vocational","","","",""
"1 Strongly disagree","2014","35-65 y.","higher education","","","",""
"1 Strongly disagree","2014","66 and older","in school","","","",""
"1 Strongly disagree","2014","66 and older","inadequately","","","",""
"1 Strongly disagree","2014","66 and older","general elemantary","","","",""
"1 Strongly disagree","2014","66 and older","middle vocational","","","",""
"1 Strongly disagree","2014","66 and older","vocational + Abi","","","",""
"1 Strongly disagree","2014","66 and older","higher vocational","","","",""
"1 Strongly disagree","2014","66 and older","higher education","","","",""
"2 on scale 1-7 ","2014","16-34 y.","in school","","","",""
"2 on scale 1-7 ","2014","16-34 y.","inadequately","","","",""
"2 on scale 1-7 ","2014","16-34 y.","general elemantary","","","",""
"2 on scale 1-7 ","2014","16-34 y.","middle vocational","","","",""
"2 on scale 1-7 ","2014","16-34 y.","vocational + Abi","","","",""
"2 on scale 1-7 ","2014","16-34 y.","higher vocational","","","",""
"2 on scale 1-7 ","2014","16-34 y.","higher education","","","",""
"2 on scale 1-7 ","2014","35-65 y.","in school","","","",""
"2 on scale 1-7 ","2014","35-65 y.","inadequately","","","",""
"2 on scale 1-7 ","2014","35-65 y.","general elemantary","","","",""
"2 on scale 1-7 ","2014","35-65 y.","middle vocational","","","",""
"2 on scale 1-7 ","2014","35-65 y.","vocational + Abi","","","",""
"2 on scale 1-7 ","2014","35-65 y.","higher vocational","","","",""
"2 on scale 1-7 ","2014","35-65 y.","higher education","","","",""
"2 on scale 1-7 ","2014","66 and older","in school","","","",""
"2 on scale 1-7 ","2014","66 and older","inadequately","","","",""
"2 on scale 1-7 ","2014","66 and older","general elemantary","","","",""
"2 on scale 1-7 ","2014","66 and older","middle vocational","","","",""
"2 on scale 1-7 ","2014","66 and older","vocational + Abi","","","",""
"2 on scale 1-7 ","2014","66 and older","higher vocational","","","",""
"2 on scale 1-7 ","2014","66 and older","higher education","","","",""
"3 on scale 1-7 ","2014","16-34 y.","in school","","","",""
"3 on scale 1-7 ","2014","16-34 y.","inadequately","","","",""
"3 on scale 1-7 ","2014","16-34 y.","general elemantary","","","",""
"3 on scale 1-7 ","2014","16-34 y.","middle vocational","","","",""
"3 on scale 1-7 ","2014","16-34 y.","vocational + Abi","","","",""
"3 on scale 1-7 ","2014","16-34 y.","higher vocational","","","",""
"3 on scale 1-7 ","2014","16-34 y.","higher education","","","",""
"3 on scale 1-7 ","2014","35-65 y.","in school","","","",""
"3 on scale 1-7 ","2014","35-65 y.","inadequately","","","",""
"3 on scale 1-7 ","2014","35-65 y.","general elemantary","","","",""
"3 on scale 1-7 ","2014","35-65 y.","middle vocational","","","",""
"3 on scale 1-7 ","2014","35-65 y.","vocational + Abi","","","",""
"3 on scale 1-7 ","2014","35-65 y.","higher vocational","","","",""
"3 on scale 1-7 ","2014","35-65 y.","higher education","","","",""
"3 on scale 1-7 ","2014","66 and older","in school","","","",""
"3 on scale 1-7 ","2014","66 and older","inadequately","","","",""
"3 on scale 1-7 ","2014","66 and older","general elemantary","","","",""
"3 on scale 1-7 ","2014","66 and older","middle vocational","","","",""
"3 on scale 1-7 ","2014","66 and older","vocational + Abi","","","",""
"3 on scale 1-7 ","2014","66 and older","higher vocational","","","",""
"3 on scale 1-7 ","2014","66 and older","higher education","","","",""
"4 on scale 1-7","2014","16-34 y.","in school","","","",""
"4 on scale 1-7","2014","16-34 y.","inadequately","","","",""
"4 on scale 1-7","2014","16-34 y.","general elemantary","","","",""
"4 on scale 1-7","2014","16-34 y.","middle vocational","","","",""
"4 on scale 1-7","2014","16-34 y.","vocational + Abi","","","",""
"4 on scale 1-7","2014","16-34 y.","higher vocational","","","",""
"4 on scale 1-7","2014","16-34 y.","higher education","","","",""
"4 on scale 1-7","2014","35-65 y.","in school","","","",""
"4 on scale 1-7","2014","35-65 y.","inadequately","","","",""
"4 on scale 1-7","2014","35-65 y.","general elemantary","","","",""
"4 on scale 1-7","2014","35-65 y.","middle vocational","","","",""
"4 on scale 1-7","2014","35-65 y.","vocational + Abi","","","",""
"4 on scale 1-7","2014","35-65 y.","higher vocational","","","",""
"4 on scale 1-7","2014","35-65 y.","higher education","","","",""
"4 on scale 1-7","2014","66 and older","in school","","","",""
"4 on scale 1-7","2014","66 and older","inadequately","","","",""
"4 on scale 1-7","2014","66 and older","general elemantary","","","",""
"4 on scale 1-7","2014","66 and older","middle vocational","","","",""
"4 on scale 1-7","2014","66 and older","vocational + Abi","","","",""
"4 on scale 1-7","2014","66 and older","higher vocational","","","",""
"4 on scale 1-7","2014","66 and older","higher education","","","",""
"5 on scale 1-7","2014","16-34 y.","in school","","","",""
"5 on scale 1-7","2014","16-34 y.","inadequately","","","",""
"5 on scale 1-7","2014","16-34 y.","general elemantary","","","",""
"5 on scale 1-7","2014","16-34 y.","middle vocational","","","",""
"5 on scale 1-7","2014","16-34 y.","vocational + Abi","","","",""
"5 on scale 1-7","2014","16-34 y.","higher vocational","","","",""
"5 on scale 1-7","2014","16-34 y.","higher education","","","",""
"5 on scale 1-7","2014","35-65 y.","in school","","","",""
"5 on scale 1-7","2014","35-65 y.","inadequately","","","",""
"5 on scale 1-7","2014","35-65 y.","general elemantary","","","",""
"5 on scale 1-7","2014","35-65 y.","middle vocational","","","",""
"5 on scale 1-7","2014","35-65 y.","vocational + Abi","","","",""
"5 on scale 1-7","2014","35-65 y.","higher vocational","","","",""
"5 on scale 1-7","2014","35-65 y.","higher education","","","",""
"5 on scale 1-7","2014","66 and older","in school","","","",""
"5 on scale 1-7","2014","66 and older","inadequately","","","",""
"5 on scale 1-7","2014","66 and older","general elemantary","","","",""
"5 on scale 1-7","2014","66 and older","middle vocational","","","",""
"5 on scale 1-7","2014","66 and older","vocational + Abi","","","",""
"5 on scale 1-7","2014","66 and older","higher vocational","","","",""
"5 on scale 1-7","2014","66 and older","higher education","","","",""
"6 on scale 1-7","2014","16-34 y.","in school","","","",""
"6 on scale 1-7","2014","16-34 y.","inadequately","","","",""
"6 on scale 1-7","2014","16-34 y.","general elemantary","","","",""
"6 on scale 1-7","2014","16-34 y.","middle vocational","","","",""
"6 on scale 1-7","2014","16-34 y.","vocational + Abi","","","",""
"6 on scale 1-7","2014","16-34 y.","higher vocational","","","",""
"6 on scale 1-7","2014","16-34 y.","higher education","","","",""
"6 on scale 1-7","2014","35-65 y.","in school","","","",""
"6 on scale 1-7","2014","35-65 y.","inadequately","","","",""
"6 on scale 1-7","2014","35-65 y.","general elemantary","","","",""
"6 on scale 1-7","2014","35-65 y.","middle vocational","","","",""
"6 on scale 1-7","2014","35-65 y.","vocational + Abi","","","",""
"6 on scale 1-7","2014","35-65 y.","higher vocational","","","",""
"6 on scale 1-7","2014","35-65 y.","higher education","","","",""
"6 on scale 1-7","2014","66 and older","in school","","","",""
"6 on scale 1-7","2014","66 and older","inadequately","","","",""
"6 on scale 1-7","2014","66 and older","general elemantary","","","",""
"6 on scale 1-7","2014","66 and older","middle vocational","","","",""
"6 on scale 1-7","2014","66 and older","vocational + Abi","","","",""
"6 on scale 1-7","2014","66 and older","higher vocational","","","",""
"6 on scale 1-7","2014","66 and older","higher education","","","",""
"7 Strongly agree","2014","16-34 y.","in school","","","",""
"7 Strongly agree","2014","16-34 y.","inadequately","","","",""
"7 Strongly agree","2014","16-34 y.","general elemantary","","","",""
"7 Strongly agree","2014","16-34 y.","middle vocational","","","",""
"7 Strongly agree","2014","16-34 y.","vocational + Abi","","","",""
"7 Strongly agree","2014","16-34 y.","higher vocational","","","",""
"7 Strongly agree","2014","16-34 y.","higher education","","","",""
"7 Strongly agree","2014","35-65 y.","in school","","","",""
"7 Strongly agree","2014","35-65 y.","inadequately","","","",""
"7 Strongly agree","2014","35-65 y.","general elemantary","","","",""
"7 Strongly agree","2014","35-65 y.","middle vocational","","","",""
"7 Strongly agree","2014","35-65 y.","vocational + Abi","","","",""
"7 Strongly agree","2014","35-65 y.","higher vocational","","","",""
"7 Strongly agree","2014","35-65 y.","higher education","","","",""
"7 Strongly agree","2014","66 and older","in school","","","",""
"7 Strongly agree","2014","66 and older","inadequately","","","",""
"7 Strongly agree","2014","66 and older","general elemantary","","","",""
"7 Strongly agree","2014","66 and older","middle vocational","","","",""
"7 Strongly agree","2014","66 and older","vocational + Abi","","","",""
"7 Strongly agree","2014","66 and older","higher vocational","","","",""
"7 Strongly agree","2014","66 and older","higher education","","","",""
"1 Strongly disagree","2015","16-34 y.","in school","","","",""
"1 Strongly disagree","2015","16-34 y.","inadequately","","","",""
"1 Strongly disagree","2015","16-34 y.","general elemantary","","","",""
"1 Strongly disagree","2015","16-34 y.","middle vocational","","","",""
"1 Strongly disagree","2015","16-34 y.","vocational + Abi","","","",""
"1 Strongly disagree","2015","16-34 y.","higher vocational","","","",""
"1 Strongly disagree","2015","16-34 y.","higher education","","","",""
"1 Strongly disagree","2015","35-65 y.","in school","","","",""
"1 Strongly disagree","2015","35-65 y.","inadequately","","","",""
"1 Strongly disagree","2015","35-65 y.","general elemantary","","","",""
"1 Strongly disagree","2015","35-65 y.","middle vocational","","","",""
"1 Strongly disagree","2015","35-65 y.","vocational + Abi","","","",""
"1 Strongly disagree","2015","35-65 y.","higher vocational","","","",""
"1 Strongly disagree","2015","35-65 y.","higher education","","","",""
"1 Strongly disagree","2015","66 and older","in school","","","",""
"1 Strongly disagree","2015","66 and older","inadequately","","","",""
"1 Strongly disagree","2015","66 and older","general elemantary","","","",""
"1 Strongly disagree","2015","66 and older","middle vocational","","","",""
"1 Strongly disagree","2015","66 and older","vocational + Abi","","","",""
"1 Strongly disagree","2015","66 and older","higher vocational","","","",""
"1 Strongly disagree","2015","66 and older","higher education","","","",""
"2 on scale 1-7 ","2015","16-34 y.","in school","","","",""
"2 on scale 1-7 ","2015","16-34 y.","inadequately","","","",""
"2 on scale 1-7 ","2015","16-34 y.","general elemantary","","","",""
"2 on scale 1-7 ","2015","16-34 y.","middle vocational","","","",""
"2 on scale 1-7 ","2015","16-34 y.","vocational + Abi","","","",""
"2 on scale 1-7 ","2015","16-34 y.","higher vocational","","","",""
"2 on scale 1-7 ","2015","16-34 y.","higher education","","","",""
"2 on scale 1-7 ","2015","35-65 y.","in school","","","",""
"2 on scale 1-7 ","2015","35-65 y.","inadequately","","","",""
"2 on scale 1-7 ","2015","35-65 y.","general elemantary","","","",""
"2 on scale 1-7 ","2015","35-65 y.","middle vocational","32","0.0048433207410397","0.00321962705020715","0.00646701443187225"
"2 on scale 1-7 ","2015","35-65 y.","vocational + Abi","","","",""
"2 on scale 1-7 ","2015","35-65 y.","higher vocational","","","",""
"2 on scale 1-7 ","2015","35-65 y.","higher education","","","",""
"2 on scale 1-7 ","2015","66 and older","in school","","","",""
"2 on scale 1-7 ","2015","66 and older","inadequately","","","",""
"2 on scale 1-7 ","2015","66 and older","general elemantary","","","",""
"2 on scale 1-7 ","2015","66 and older","middle vocational","","","",""
"2 on scale 1-7 ","2015","66 and older","vocational + Abi","","","",""
"2 on scale 1-7 ","2015","66 and older","higher vocational","","","",""
"2 on scale 1-7 ","2015","66 and older","higher education","","","",""
"3 on scale 1-7 ","2015","16-34 y.","in school","","","",""
"3 on scale 1-7 ","2015","16-34 y.","inadequately","","","",""
"3 on scale 1-7 ","2015","16-34 y.","general elemantary","","","",""
"3 on scale 1-7 ","2015","16-34 y.","middle vocational","","","",""
"3 on scale 1-7 ","2015","16-34 y.","vocational + Abi","","","",""
"3 on scale 1-7 ","2015","16-34 y.","higher vocational","","","",""
"3 on scale 1-7 ","2015","16-34 y.","higher education","","","",""
"3 on scale 1-7 ","2015","35-65 y.","in school","","","",""
"3 on scale 1-7 ","2015","35-65 y.","inadequately","","","",""
"3 on scale 1-7 ","2015","35-65 y.","general elemantary","","","",""
"3 on scale 1-7 ","2015","35-65 y.","middle vocational","66","0.00807420965880522","0.00598117529334469","0.0101672440242657"
"3 on scale 1-7 ","2015","35-65 y.","vocational + Abi","","","",""
"3 on scale 1-7 ","2015","35-65 y.","higher vocational","","","",""
"3 on scale 1-7 ","2015","35-65 y.","higher education","","","",""
"3 on scale 1-7 ","2015","66 and older","in school","","","",""
"3 on scale 1-7 ","2015","66 and older","inadequately","","","",""
"3 on scale 1-7 ","2015","66 and older","general elemantary","","","",""
"3 on scale 1-7 ","2015","66 and older","middle vocational","","","",""
"3 on scale 1-7 ","2015","66 and older","vocational + Abi","","","",""
"3 on scale 1-7 ","2015","66 and older","higher vocational","","","",""
"3 on scale 1-7 ","2015","66 and older","higher education","","","",""
"4 on scale 1-7","2015","16-34 y.","in school","","","",""
"4 on scale 1-7","2015","16-34 y.","inadequately","","","",""
"4 on scale 1-7","2015","16-34 y.","general elemantary","43","0.034335625923215","0.0236810234256857","0.0449902284207442"
"4 on scale 1-7","2015","16-34 y.","middle vocational","82","0.0327845224704696","0.0259555155218697","0.0396135294190695"
"4 on scale 1-7","2015","16-34 y.","vocational + Abi","","","",""
"4 on scale 1-7","2015","16-34 y.","higher vocational","","","",""
"4 on scale 1-7","2015","16-34 y.","higher education","","","",""
"4 on scale 1-7","2015","35-65 y.","in school","","","",""
"4 on scale 1-7","2015","35-65 y.","inadequately","","","",""
"4 on scale 1-7","2015","35-65 y.","general elemantary","52","0.0386976578705892","0.0275792778345379","0.0498160379066406"
"4 on scale 1-7","2015","35-65 y.","middle vocational","203","0.0238377482735161","0.0202701135995924","0.0274053829474399"
"4 on scale 1-7","2015","35-65 y.","vocational + Abi","43","0.0257871041630386","0.0176928853255231","0.033881323000554"
"4 on scale 1-7","2015","35-65 y.","higher vocational","35","0.0259055159945395","0.0163695179293853","0.0354415140596937"
"4 on scale 1-7","2015","35-65 y.","higher education","103","0.026193781100158","0.0212774447477105","0.0311101174526054"
"4 on scale 1-7","2015","66 and older","in school","","","",""
"4 on scale 1-7","2015","66 and older","inadequately","","","",""
"4 on scale 1-7","2015","66 and older","general elemantary","34","0.0408334059520707","0.0257464303925297","0.0559203815116118"
"4 on scale 1-7","2015","66 and older","middle vocational","73","0.0299634507397445","0.0233411506934601","0.0365857507860289"
"4 on scale 1-7","2015","66 and older","vocational + Abi","","","",""
"4 on scale 1-7","2015","66 and older","higher vocational","","","",""
"4 on scale 1-7","2015","66 and older","higher education","","","",""
"5 on scale 1-7","2015","16-34 y.","in school","31","0.116805384003729","0.0843835891771037","0.149227178830355"
"5 on scale 1-7","2015","16-34 y.","inadequately","","","",""
"5 on scale 1-7","2015","16-34 y.","general elemantary","94","0.0826432421879065","0.0665321690860537","0.0987543152897592"
"5 on scale 1-7","2015","16-34 y.","middle vocational","198","0.0863569305650574","0.0755848799450613","0.0971289811850534"
"5 on scale 1-7","2015","16-34 y.","vocational + Abi","30","0.0500337779838576","0.0316286247034855","0.0684389312642296"
"5 on scale 1-7","2015","16-34 y.","higher vocational","","","",""
"5 on scale 1-7","2015","16-34 y.","higher education","73","0.0738410529732155","0.0588819432951315","0.0888001626512996"
"5 on scale 1-7","2015","35-65 y.","in school","","","",""
"5 on scale 1-7","2015","35-65 y.","inadequately","31","0.102947703004609","0.0685598805779807","0.137335525431236"
"5 on scale 1-7","2015","35-65 y.","general elemantary","102","0.096748450494371","0.0797074322782221","0.11378946871052"
"5 on scale 1-7","2015","35-65 y.","middle vocational","575","0.0830677549460578","0.0766131210236882","0.0895223888684273"
"5 on scale 1-7","2015","35-65 y.","vocational + Abi","112","0.085908697089945","0.0715980236249993","0.100219370554891"
"5 on scale 1-7","2015","35-65 y.","higher vocational","69","0.0625277006916788","0.0479937079137163","0.0770616934696413"
"5 on scale 1-7","2015","35-65 y.","higher education","302","0.0733886602577926","0.0653613600721933","0.0814159604433918"
"5 on scale 1-7","2015","66 and older","in school","","","",""
"5 on scale 1-7","2015","66 and older","inadequately","","","",""
"5 on scale 1-7","2015","66 and older","general elemantary","69","0.111840590331036","0.0878139776562975","0.135867203005775"
"5 on scale 1-7","2015","66 and older","middle vocational","253","0.0921154261228714","0.0808823062722537","0.103348545973489"
"5 on scale 1-7","2015","66 and older","vocational + Abi","","","",""
"5 on scale 1-7","2015","66 and older","higher vocational","37","0.0889268033688499","0.0589349698143996","0.1189186369233"
"5 on scale 1-7","2015","66 and older","higher education","92","0.0711076277302761","0.0565177800888783","0.0856974753716738"
"6 on scale 1-7","2015","16-34 y.","in school","109","0.310862021079799","0.264140783136534","0.357583259023063"
"6 on scale 1-7","2015","16-34 y.","inadequately","30","0.150233804949831","0.097447007352256","0.203020602547406"
"6 on scale 1-7","2015","16-34 y.","general elemantary","276","0.262302313272924","0.23656329763696","0.288041328908887"
"6 on scale 1-7","2015","16-34 y.","middle vocational","645","0.261193588868659","0.244347150835517","0.278040026901801"
"6 on scale 1-7","2015","16-34 y.","vocational + Abi","141","0.31425903604524","0.275068821389764","0.353449250700716"
"6 on scale 1-7","2015","16-34 y.","higher vocational","33","0.199365142774106","0.129880617997194","0.268849667551019"
"6 on scale 1-7","2015","16-34 y.","higher education","336","0.291042656334984","0.265058871095199","0.31702644157477"
"6 on scale 1-7","2015","35-65 y.","in school","","","",""
"6 on scale 1-7","2015","35-65 y.","inadequately","69","0.259522777688315","0.209917137823773","0.309128417552858"
"6 on scale 1-7","2015","35-65 y.","general elemantary","235","0.228844559616586","0.204628112110936","0.253061007122237"
"6 on scale 1-7","2015","35-65 y.","middle vocational","1833","0.271034260635059","0.26063859238689","0.281429928883228"
"6 on scale 1-7","2015","35-65 y.","vocational + Abi","387","0.296735937769918","0.273407212774608","0.320064662765228"
"6 on scale 1-7","2015","35-65 y.","higher vocational","324","0.310922235151105","0.283136013396215","0.338708456905995"
"6 on scale 1-7","2015","35-65 y.","higher education","1253","0.316548910341706","0.302230976531127","0.330866844152285"
"6 on scale 1-7","2015","66 and older","in school","","","",""
"6 on scale 1-7","2015","66 and older","inadequately","","","",""
"6 on scale 1-7","2015","66 and older","general elemantary","162","0.225561556031667","0.193699532497574","0.25742357956576"
"6 on scale 1-7","2015","66 and older","middle vocational","742","0.277324541541738","0.259935137574748","0.294713945508727"
"6 on scale 1-7","2015","66 and older","vocational + Abi","33","0.194136566572697","0.128382125866366","0.259891007279027"
"6 on scale 1-7","2015","66 and older","higher vocational","105","0.321236355607516","0.272034478360567","0.370438232854464"
"6 on scale 1-7","2015","66 and older","higher education","383","0.312078613656828","0.285775244937445","0.338381982376211"
"7 Strongly agree","2015","16-34 y.","in school","221","0.538897771628907","0.488579093888554","0.58921644936926"
"7 Strongly agree","2015","16-34 y.","inadequately","112","0.584918309959968","0.512122538390546","0.657714081529389"
"7 Strongly agree","2015","16-34 y.","general elemantary","686","0.608023529798722","0.579458028196079","0.636589031401365"
"7 Strongly agree","2015","16-34 y.","middle vocational","1661","0.605813703163104","0.58707317560498","0.624554230721228"
"7 Strongly agree","2015","16-34 y.","vocational + Abi","346","0.593244083195607","0.551773766145734","0.634714400245479"
"7 Strongly agree","2015","16-34 y.","higher vocational","85","0.74395898168468","0.668053087781998","0.819864875587363"
"7 Strongly agree","2015","16-34 y.","higher education","736","0.624294758559487","0.596591394206218","0.651998122912756"
"7 Strongly agree","2015","35-65 y.","in school","","","",""
"7 Strongly agree","2015","35-65 y.","inadequately","175","0.566943482424418","0.510873601115799","0.623013363733036"
"7 Strongly agree","2015","35-65 y.","general elemantary","732","0.608772813388091","0.580640120063379","0.636905506712803"
"7 Strongly agree","2015","35-65 y.","middle vocational","4289","0.60573888933386","0.594309541347277","0.617168237320443"
"7 Strongly agree","2015","35-65 y.","vocational + Abi","907","0.572331274984969","0.547065989912749","0.597596560057188"
"7 Strongly agree","2015","35-65 y.","higher vocational","623","0.578526985819969","0.548884393160196","0.608169578479742"
"7 Strongly agree","2015","35-65 y.","higher education","2332","0.570443962699985","0.555206150156113","0.585681775243857"
"7 Strongly agree","2015","66 and older","in school","","","",""
"7 Strongly agree","2015","66 and older","inadequately","","","",""
"7 Strongly agree","2015","66 and older","general elemantary","379","0.587763513517177","0.550238411057187","0.625288615977167"
"7 Strongly agree","2015","66 and older","middle vocational","1446","0.589417279554703","0.570308600897156","0.60852595821225"
"7 Strongly agree","2015","66 and older","vocational + Abi","86","0.622616163331716","0.542033329863004","0.703198996800428"
"7 Strongly agree","2015","66 and older","higher vocational","192","0.558432669054356","0.506109514738149","0.610755823370563"
"7 Strongly agree","2015","66 and older","higher education","673","0.575840730800555","0.547784738440015","0.603896723161095"
"1 Strongly disagree","2016","16-34 y.","in school","","","",""
"1 Strongly disagree","2016","16-34 y.","inadequately","","","",""
"1 Strongly disagree","2016","16-34 y.","general elemantary","","","",""
"1 Strongly disagree","2016","16-34 y.","middle vocational","","","",""
"1 Strongly disagree","2016","16-34 y.","vocational + Abi","","","",""
"1 Strongly disagree","2016","16-34 y.","higher vocational","","","",""
"1 Strongly disagree","2016","16-34 y.","higher education","","","",""
"1 Strongly disagree","2016","35-65 y.","in school","","","",""
"1 Strongly disagree","2016","35-65 y.","inadequately","","","",""
"1 Strongly disagree","2016","35-65 y.","general elemantary","","","",""
"1 Strongly disagree","2016","35-65 y.","middle vocational","","","",""
"1 Strongly disagree","2016","35-65 y.","vocational + Abi","","","",""
"1 Strongly disagree","2016","35-65 y.","higher vocational","","","",""
"1 Strongly disagree","2016","35-65 y.","higher education","","","",""
"1 Strongly disagree","2016","66 and older","in school","","","",""
"1 Strongly disagree","2016","66 and older","inadequately","","","",""
"1 Strongly disagree","2016","66 and older","general elemantary","","","",""
"1 Strongly disagree","2016","66 and older","middle vocational","","","",""
"1 Strongly disagree","2016","66 and older","vocational + Abi","","","",""
"1 Strongly disagree","2016","66 and older","higher vocational","","","",""
"1 Strongly disagree","2016","66 and older","higher education","","","",""
"2 on scale 1-7 ","2016","16-34 y.","in school","","","",""
"2 on scale 1-7 ","2016","16-34 y.","inadequately","","","",""
"2 on scale 1-7 ","2016","16-34 y.","general elemantary","","","",""
"2 on scale 1-7 ","2016","16-34 y.","middle vocational","","","",""
"2 on scale 1-7 ","2016","16-34 y.","vocational + Abi","","","",""
"2 on scale 1-7 ","2016","16-34 y.","higher vocational","","","",""
"2 on scale 1-7 ","2016","16-34 y.","higher education","","","",""
"2 on scale 1-7 ","2016","35-65 y.","in school","","","",""
"2 on scale 1-7 ","2016","35-65 y.","inadequately","","","",""
"2 on scale 1-7 ","2016","35-65 y.","general elemantary","","","",""
"2 on scale 1-7 ","2016","35-65 y.","middle vocational","","","",""
"2 on scale 1-7 ","2016","35-65 y.","vocational + Abi","","","",""
"2 on scale 1-7 ","2016","35-65 y.","higher vocational","","","",""
"2 on scale 1-7 ","2016","35-65 y.","higher education","","","",""
"2 on scale 1-7 ","2016","66 and older","in school","","","",""
"2 on scale 1-7 ","2016","66 and older","inadequately","","","",""
"2 on scale 1-7 ","2016","66 and older","general elemantary","","","",""
"2 on scale 1-7 ","2016","66 and older","middle vocational","","","",""
"2 on scale 1-7 ","2016","66 and older","vocational + Abi","","","",""
"2 on scale 1-7 ","2016","66 and older","higher vocational","","","",""
"2 on scale 1-7 ","2016","66 and older","higher education","","","",""
"3 on scale 1-7 ","2016","16-34 y.","in school","","","",""
"3 on scale 1-7 ","2016","16-34 y.","inadequately","","","",""
"3 on scale 1-7 ","2016","16-34 y.","general elemantary","","","",""
"3 on scale 1-7 ","2016","16-34 y.","middle vocational","","","",""
