"plh0206i01","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"2 on scale 1-7 ","2013","Not Working","(Married) couple without C. ","","","","","2"
"2 on scale 1-7 ","2013","Part Time","Couple + C. LE and GT 16","","","","","2"
"3 on scale 1-7 ","2013","Not Working","Couple + C. LE 16 ","","","","","3"
"3 on scale 1-7 ","2013","Not Working","Single parent ","","","","","3"
"3 on scale 1-7 ","2013","Not Working","(Married) couple without C. ","","","","","3"
"3 on scale 1-7 ","2013","Not Working","Couple + C. GT 16 ","","","","","3"
"3 on scale 1-7 ","2013","Not Working","Couple + C. LE and GT 16","","","","","3"
"3 on scale 1-7 ","2013","Part Time","Single parent ","","","","","3"
"3 on scale 1-7 ","2013","Part Time","Couple + C. LE 16 ","","","","","3"
"3 on scale 1-7 ","2013","Part Time","Couple + C. GT 16 ","","","","","3"
"3 on scale 1-7 ","2013","Part Time","Couple + C. LE and GT 16","","","","","3"
"3 on scale 1-7 ","2013","Not Working","1-pers.-HH","","","","","3"
"3 on scale 1-7 ","2013","Full Time","1-pers.-HH","","","","","3"
"3 on scale 1-7 ","2013","Full Time","(Married) couple without C. ","","","","","3"
"3 on scale 1-7 ","2013","Full Time","Couple + C. GT 16 ","","","","","3"
"3 on scale 1-7 ","2013","Full Time","Couple + C. LE and GT 16","","","","","3"
"3 on scale 1-7 ","2013","Part Time","1-pers.-HH","","","","","3"
"3 on scale 1-7 ","2013","Part Time","(Married) couple without C. ","","","","","3"
"3 on scale 1-7 ","2013","Full Time","Single parent ","","","","","3"
"3 on scale 1-7 ","2013","Full Time","Couple + C. LE 16 ","","","","","3"
"4 on scale 1-7","2013","Not Working","Couple + C. LE 16 ","","","","","4"
"4 on scale 1-7","2013","Not Working","Couple + C. GT 16 ","","","","","4"
"4 on scale 1-7","2013","Part Time","Single parent ","","","","","4"
"4 on scale 1-7","2013","Not Working","Single parent ","","","","","4"
"4 on scale 1-7","2013","Not Working","(Married) couple without C. ","","","","","4"
"4 on scale 1-7","2013","Not Working","Couple + C. LE and GT 16","","","","","4"
"4 on scale 1-7","2013","Part Time","1-pers.-HH","","","","","4"
"4 on scale 1-7","2013","Part Time","(Married) couple without C. ","","","","","4"
"4 on scale 1-7","2013","Not Working","1-pers.-HH","","","","","4"
"4 on scale 1-7","2013","Full Time","1-pers.-HH","","","","","4"
"4 on scale 1-7","2013","Full Time","(Married) couple without C. ","","","","","4"
"4 on scale 1-7","2013","Full Time","Couple + C. GT 16 ","","","","","4"
"4 on scale 1-7","2013","Full Time","Couple + C. LE and GT 16","","","","","4"
"4 on scale 1-7","2013","Part Time","Couple + C. LE 16 ","","","","","4"
"4 on scale 1-7","2013","Part Time","Couple + C. GT 16 ","","","","","4"
"4 on scale 1-7","2013","Part Time","Couple + C. LE and GT 16","","","","","4"
"4 on scale 1-7","2013","Full Time","Single parent ","","","","","4"
"4 on scale 1-7","2013","Full Time","Couple + C. LE 16 ","","","","","4"
"5 on scale 1-7","2013","Not Working","Single parent ","","","","","5"
"5 on scale 1-7","2013","Not Working","Couple + C. LE 16 ","","","","","5"
"5 on scale 1-7","2013","Not Working","Couple + C. GT 16 ","","","","","5"
"5 on scale 1-7","2013","Not Working","Couple + C. LE and GT 16","","","","","5"
"5 on scale 1-7","2013","Not Working","(Married) couple without C. ","","","","","5"
"5 on scale 1-7","2013","Part Time","Single parent ","","","","","5"
"5 on scale 1-7","2013","Part Time","Couple + C. LE and GT 16","","","","","5"
"5 on scale 1-7","2013","Not Working","1-pers.-HH","","","","","5"
"5 on scale 1-7","2013","Full Time","1-pers.-HH","","","","","5"
"5 on scale 1-7","2013","Full Time","Couple + C. LE and GT 16","","","","","5"
"5 on scale 1-7","2013","Part Time","1-pers.-HH","","","","","5"
"5 on scale 1-7","2013","Part Time","(Married) couple without C. ","","","","","5"
"5 on scale 1-7","2013","Part Time","Couple + C. LE 16 ","","","","","5"
"5 on scale 1-7","2013","Part Time","Couple + C. GT 16 ","","","","","5"
"5 on scale 1-7","2013","Full Time","(Married) couple without C. ","","","","","5"
"5 on scale 1-7","2013","Full Time","Couple + C. GT 16 ","","","","","5"
"5 on scale 1-7","2013","Full Time","Couple + C. LE 16 ","","","","","5"
"5 on scale 1-7","2013","Full Time","Single parent ","","","","","5"
"6 on scale 1-7","2013","Full Time","Couple + C. GT 16 ","","","","","6"
"6 on scale 1-7","2013","Full Time","Couple + C. LE and GT 16","","","","","6"
"6 on scale 1-7","2013","Part Time","1-pers.-HH","","","","","6"
"6 on scale 1-7","2013","Part Time","(Married) couple without C. ","","","","","6"
"6 on scale 1-7","2013","Not Working","Single parent ","","","","","6"
"6 on scale 1-7","2013","Not Working","Couple + C. LE 16 ","","","","","6"
"6 on scale 1-7","2013","Not Working","Couple + C. GT 16 ","","","","","6"
"6 on scale 1-7","2013","Not Working","Couple + C. LE and GT 16","","","","","6"
"6 on scale 1-7","2013","Full Time","1-pers.-HH","","","","","6"
"6 on scale 1-7","2013","Full Time","(Married) couple without C. ","","","","","6"
"6 on scale 1-7","2013","Full Time","Single parent ","","","","","6"
"6 on scale 1-7","2013","Part Time","Single parent ","","","","","6"
"6 on scale 1-7","2013","Part Time","Couple + C. LE 16 ","","","","","6"
"6 on scale 1-7","2013","Part Time","Couple + C. GT 16 ","","","","","6"
"6 on scale 1-7","2013","Part Time","Couple + C. LE and GT 16","","","","","6"
"6 on scale 1-7","2013","Not Working","(Married) couple without C. ","","","","","6"
"6 on scale 1-7","2013","Not Working","1-pers.-HH","","","","","6"
"6 on scale 1-7","2013","Full Time","Couple + C. LE 16 ","","","","","6"
"7 Strongly agree","2013","Not Working","Couple + C. GT 16 ","","","","","7"
"7 Strongly agree","2013","Not Working","Couple + C. LE 16 ","","","","","7"
"7 Strongly agree","2013","Not Working","Couple + C. LE and GT 16","","","","","7"
"7 Strongly agree","2013","Not Working","Single parent ","","","","","7"
"7 Strongly agree","2013","Full Time","1-pers.-HH","","","","","7"
"7 Strongly agree","2013","Full Time","(Married) couple without C. ","","","","","7"
"7 Strongly agree","2013","Full Time","Single parent ","","","","","7"
"7 Strongly agree","2013","Full Time","Couple + C. LE 16 ","","","","","7"
"7 Strongly agree","2013","Full Time","Couple + C. GT 16 ","","","","","7"
"7 Strongly agree","2013","Full Time","Couple + C. LE and GT 16","","","","","7"
"7 Strongly agree","2013","Part Time","1-pers.-HH","","","","","7"
"7 Strongly agree","2013","Part Time","(Married) couple without C. ","","","","","7"
"7 Strongly agree","2013","Part Time","Single parent ","","","","","7"
"7 Strongly agree","2013","Part Time","Couple + C. LE 16 ","","","","","7"
"7 Strongly agree","2013","Part Time","Couple + C. GT 16 ","","","","","7"
"7 Strongly agree","2013","Part Time","Couple + C. LE and GT 16","","","","","7"
"7 Strongly agree","2013","Not Working","1-pers.-HH","","","","","7"
"7 Strongly agree","2013","Not Working","(Married) couple without C. ","","","","","7"
"1 Strongly disagree","2014","Full Time","Couple + C. GT 16 ","","","","","1"
"1 Strongly disagree","2014","Full Time","Couple + C. LE and GT 16","","","","","1"
"1 Strongly disagree","2014","Part Time","1-pers.-HH","","","","","1"
"1 Strongly disagree","2014","Part Time","(Married) couple without C. ","","","","","1"
"1 Strongly disagree","2014","Part Time","Single parent ","","","","","1"
"1 Strongly disagree","2014","Part Time","Couple + C. LE 16 ","","","","","1"
"1 Strongly disagree","2014","Part Time","Couple + C. GT 16 ","","","","","1"
"1 Strongly disagree","2014","Part Time","Couple + C. LE and GT 16","","","","","1"
"1 Strongly disagree","2014","Not Working","1-pers.-HH","","","","","1"
"1 Strongly disagree","2014","Not Working","(Married) couple without C. ","","","","","1"
"1 Strongly disagree","2014","Not Working","Single parent ","","","","","1"
"1 Strongly disagree","2014","Not Working","Couple + C. LE 16 ","","","","","1"
"1 Strongly disagree","2014","Not Working","Couple + C. GT 16 ","","","","","1"
"1 Strongly disagree","2014","Not Working","Couple + C. LE and GT 16","","","","","1"
"1 Strongly disagree","2014","Full Time","1-pers.-HH","","","","","1"
"1 Strongly disagree","2014","Full Time","(Married) couple without C. ","","","","","1"
"1 Strongly disagree","2014","Full Time","Single parent ","","","","","1"
"1 Strongly disagree","2014","Full Time","Couple + C. LE 16 ","","","","","1"
"2 on scale 1-7 ","2014","Not Working","Single parent ","","","","","2"
"2 on scale 1-7 ","2014","Not Working","Couple + C. GT 16 ","","","","","2"
"2 on scale 1-7 ","2014","Not Working","Couple + C. LE 16 ","","","","","2"
"2 on scale 1-7 ","2014","Not Working","Couple + C. LE and GT 16","","","","","2"
"2 on scale 1-7 ","2014","Full Time","Couple + C. LE and GT 16","","","","","2"
"2 on scale 1-7 ","2014","Part Time","Couple + C. GT 16 ","","","","","2"
"2 on scale 1-7 ","2014","Part Time","Couple + C. LE and GT 16","","","","","2"
"2 on scale 1-7 ","2014","Not Working","1-pers.-HH","","","","","2"
"2 on scale 1-7 ","2014","Not Working","(Married) couple without C. ","","","","","2"
"2 on scale 1-7 ","2014","Full Time","Couple + C. GT 16 ","","","","","2"
"2 on scale 1-7 ","2014","Part Time","1-pers.-HH","","","","","2"
"2 on scale 1-7 ","2014","Part Time","(Married) couple without C. ","","","","","2"
"2 on scale 1-7 ","2014","Part Time","Single parent ","","","","","2"
"2 on scale 1-7 ","2014","Part Time","Couple + C. LE 16 ","","","","","2"
"2 on scale 1-7 ","2014","Full Time","1-pers.-HH","","","","","2"
"2 on scale 1-7 ","2014","Full Time","(Married) couple without C. ","","","","","2"
"2 on scale 1-7 ","2014","Full Time","Single parent ","","","","","2"
"2 on scale 1-7 ","2014","Full Time","Couple + C. LE 16 ","","","","","2"
"3 on scale 1-7 ","2014","Part Time","(Married) couple without C. ","","","","","3"
"3 on scale 1-7 ","2014","Not Working","Couple + C. LE 16 ","","","","","3"
"3 on scale 1-7 ","2014","Not Working","Single parent ","","","","","3"
"3 on scale 1-7 ","2014","Not Working","(Married) couple without C. ","","","","","3"
"3 on scale 1-7 ","2014","Not Working","Couple + C. GT 16 ","","","","","3"
"3 on scale 1-7 ","2014","Not Working","Couple + C. LE and GT 16","","","","","3"
"3 on scale 1-7 ","2014","Full Time","Couple + C. LE and GT 16","","","","","3"
"3 on scale 1-7 ","2014","Part Time","1-pers.-HH","","","","","3"
"3 on scale 1-7 ","2014","Part Time","Couple + C. GT 16 ","","","","","3"
"3 on scale 1-7 ","2014","Part Time","Couple + C. LE and GT 16","","","","","3"
"3 on scale 1-7 ","2014","Not Working","1-pers.-HH","","","","","3"
"3 on scale 1-7 ","2014","Part Time","Single parent ","","","","","3"
"3 on scale 1-7 ","2014","Full Time","1-pers.-HH","","","","","3"
"3 on scale 1-7 ","2014","Full Time","Couple + C. GT 16 ","","","","","3"
"3 on scale 1-7 ","2014","Part Time","Couple + C. LE 16 ","","","","","3"
"3 on scale 1-7 ","2014","Full Time","(Married) couple without C. ","","","","","3"
"3 on scale 1-7 ","2014","Full Time","Single parent ","","","","","3"
"3 on scale 1-7 ","2014","Full Time","Couple + C. LE 16 ","","","","","3"
"4 on scale 1-7","2014","Not Working","Couple + C. GT 16 ","","","","","4"
"4 on scale 1-7","2014","Not Working","Couple + C. LE 16 ","","","","","4"
"4 on scale 1-7","2014","Part Time","(Married) couple without C. ","","","","","4"
"4 on scale 1-7","2014","Part Time","Single parent ","","","","","4"
"4 on scale 1-7","2014","Not Working","Single parent ","","","","","4"
"4 on scale 1-7","2014","Not Working","(Married) couple without C. ","","","","","4"
"4 on scale 1-7","2014","Not Working","Couple + C. LE and GT 16","","","","","4"
"4 on scale 1-7","2014","Full Time","Couple + C. LE and GT 16","","","","","4"
"4 on scale 1-7","2014","Part Time","1-pers.-HH","","","","","4"
"4 on scale 1-7","2014","Part Time","Couple + C. GT 16 ","","","","","4"
"4 on scale 1-7","2014","Part Time","Couple + C. LE and GT 16","","","","","4"
"4 on scale 1-7","2014","Not Working","1-pers.-HH","","","","","4"
"4 on scale 1-7","2014","Full Time","1-pers.-HH","","","","","4"
"4 on scale 1-7","2014","Full Time","(Married) couple without C. ","","","","","4"
"4 on scale 1-7","2014","Full Time","Couple + C. GT 16 ","","","","","4"
"4 on scale 1-7","2014","Part Time","Couple + C. LE 16 ","","","","","4"
"4 on scale 1-7","2014","Full Time","Single parent ","","","","","4"
"4 on scale 1-7","2014","Full Time","Couple + C. LE 16 ","","","","","4"
"5 on scale 1-7","2014","Not Working","Single parent ","","","","","5"
"5 on scale 1-7","2014","Not Working","Couple + C. LE 16 ","","","","","5"
"5 on scale 1-7","2014","Not Working","Couple + C. GT 16 ","","","","","5"
"5 on scale 1-7","2014","Full Time","Couple + C. LE and GT 16","","","","","5"
"5 on scale 1-7","2014","Part Time","1-pers.-HH","","","","","5"
"5 on scale 1-7","2014","Part Time","(Married) couple without C. ","","","","","5"
"5 on scale 1-7","2014","Part Time","Single parent ","","","","","5"
"5 on scale 1-7","2014","Part Time","Couple + C. GT 16 ","","","","","5"
"5 on scale 1-7","2014","Part Time","Couple + C. LE and GT 16","","","","","5"
"5 on scale 1-7","2014","Not Working","Couple + C. LE and GT 16","","","","","5"
"5 on scale 1-7","2014","Full Time","1-pers.-HH","","","","","5"
"5 on scale 1-7","2014","Full Time","(Married) couple without C. ","","","","","5"
"5 on scale 1-7","2014","Full Time","Couple + C. GT 16 ","","","","","5"
"5 on scale 1-7","2014","Part Time","Couple + C. LE 16 ","","","","","5"
"5 on scale 1-7","2014","Full Time","Single parent ","","","","","5"
"5 on scale 1-7","2014","Full Time","Couple + C. LE 16 ","","","","","5"
"5 on scale 1-7","2014","Not Working","1-pers.-HH","","","","","5"
"5 on scale 1-7","2014","Not Working","(Married) couple without C. ","","","","","5"
"6 on scale 1-7","2014","Not Working","Couple + C. GT 16 ","","","","","6"
"6 on scale 1-7","2014","Not Working","Couple + C. LE and GT 16","","","","","6"
"6 on scale 1-7","2014","Not Working","Couple + C. LE 16 ","","","","","6"
"6 on scale 1-7","2014","Part Time","(Married) couple without C. ","","","","","6"
"6 on scale 1-7","2014","Not Working","Single parent ","","","","","6"
"6 on scale 1-7","2014","Full Time","Couple + C. LE and GT 16","","","","","6"
"6 on scale 1-7","2014","Part Time","1-pers.-HH","","","","","6"
"6 on scale 1-7","2014","Not Working","1-pers.-HH","","","","","6"
"6 on scale 1-7","2014","Not Working","(Married) couple without C. ","","","","","6"
"6 on scale 1-7","2014","Full Time","1-pers.-HH","","","","","6"
"6 on scale 1-7","2014","Full Time","(Married) couple without C. ","","","","","6"
"6 on scale 1-7","2014","Full Time","Couple + C. GT 16 ","","","","","6"
"6 on scale 1-7","2014","Part Time","Single parent ","","","","","6"
"6 on scale 1-7","2014","Part Time","Couple + C. LE 16 ","","","","","6"
"6 on scale 1-7","2014","Part Time","Couple + C. GT 16 ","","","","","6"
"6 on scale 1-7","2014","Part Time","Couple + C. LE and GT 16","","","","","6"
"6 on scale 1-7","2014","Full Time","Single parent ","","","","","6"
"6 on scale 1-7","2014","Full Time","Couple + C. LE 16 ","","","","","6"
"7 Strongly agree","2014","Not Working","Single parent ","","","","","7"
"7 Strongly agree","2014","Not Working","Couple + C. LE 16 ","","","","","7"
"7 Strongly agree","2014","Not Working","Couple + C. GT 16 ","","","","","7"
"7 Strongly agree","2014","Not Working","Couple + C. LE and GT 16","","","","","7"
"7 Strongly agree","2014","Full Time","Couple + C. GT 16 ","","","","","7"
"7 Strongly agree","2014","Full Time","Couple + C. LE and GT 16","","","","","7"
"7 Strongly agree","2014","Part Time","1-pers.-HH","","","","","7"
"7 Strongly agree","2014","Part Time","(Married) couple without C. ","","","","","7"
"7 Strongly agree","2014","Part Time","Single parent ","","","","","7"
"7 Strongly agree","2014","Part Time","Couple + C. LE 16 ","","","","","7"
"7 Strongly agree","2014","Part Time","Couple + C. GT 16 ","","","","","7"
"7 Strongly agree","2014","Part Time","Couple + C. LE and GT 16","","","","","7"
"7 Strongly agree","2014","Not Working","1-pers.-HH","","","","","7"
"7 Strongly agree","2014","Not Working","(Married) couple without C. ","","","","","7"
"7 Strongly agree","2014","Full Time","1-pers.-HH","","","","","7"
"7 Strongly agree","2014","Full Time","(Married) couple without C. ","","","","","7"
"7 Strongly agree","2014","Full Time","Single parent ","","","","","7"
"7 Strongly agree","2014","Full Time","Couple + C. LE 16 ","","","","","7"
"1 Strongly disagree","2015","Full Time","Couple + C. GT 16 ","4","","","","1"
"1 Strongly disagree","2015","Full Time","Couple + C. LE and GT 16","4","","","","1"
"1 Strongly disagree","2015","Part Time","1-pers.-HH","4","","","","1"
"1 Strongly disagree","2015","Part Time","(Married) couple without C. ","2","","","","1"
"1 Strongly disagree","2015","Part Time","Single parent ","9","","","","1"
"1 Strongly disagree","2015","Part Time","Couple + C. LE 16 ","3","","","","1"
"1 Strongly disagree","2015","Part Time","Couple + C. GT 16 ","4","","","","1"
"1 Strongly disagree","2015","Part Time","Couple + C. LE and GT 16","3","","","","1"
"1 Strongly disagree","2015","Not Working","1-pers.-HH","12","","","","1"
"1 Strongly disagree","2015","Not Working","(Married) couple without C. ","10","","","","1"
"1 Strongly disagree","2015","Not Working","Single parent ","4","","","","1"
"1 Strongly disagree","2015","Not Working","Couple + C. LE 16 ","5","","","","1"
"1 Strongly disagree","2015","Not Working","Couple + C. GT 16 ","3","","","","1"
"1 Strongly disagree","2015","Not Working","Couple + C. LE and GT 16","1","","","","1"
"1 Strongly disagree","2015","Full Time","1-pers.-HH","3","","","","1"
"1 Strongly disagree","2015","Full Time","Single parent ","6","","","","1"
"1 Strongly disagree","2015","Full Time","Couple + C. LE 16 ","5","","","","1"
"1 Strongly disagree","2015","Full Time","(Married) couple without C. ","11","","","","1"
"2 on scale 1-7 ","2015","Not Working","Single parent ","3","","","","2"
"2 on scale 1-7 ","2015","Not Working","Couple + C. GT 16 ","2","","","","2"
"2 on scale 1-7 ","2015","Not Working","Couple + C. LE 16 ","7","","","","2"
"2 on scale 1-7 ","2015","Not Working","Couple + C. LE and GT 16","4","","","","2"
"2 on scale 1-7 ","2015","Not Working","(Married) couple without C. ","20","","","","2"
"2 on scale 1-7 ","2015","Full Time","Couple + C. LE and GT 16","10","","","","2"
"2 on scale 1-7 ","2015","Part Time","1-pers.-HH","2","","","","2"
"2 on scale 1-7 ","2015","Part Time","(Married) couple without C. ","8","","","","2"
"2 on scale 1-7 ","2015","Part Time","Single parent ","6","","","","2"
"2 on scale 1-7 ","2015","Part Time","Couple + C. LE 16 ","11","","","","2"
"2 on scale 1-7 ","2015","Part Time","Couple + C. GT 16 ","5","","","","2"
"2 on scale 1-7 ","2015","Part Time","Couple + C. LE and GT 16","6","","","","2"
"2 on scale 1-7 ","2015","Not Working","1-pers.-HH","8","","","","2"
"2 on scale 1-7 ","2015","Full Time","Couple + C. GT 16 ","6","","","","2"
"2 on scale 1-7 ","2015","Full Time","1-pers.-HH","1","","","","2"
"2 on scale 1-7 ","2015","Full Time","Single parent ","2","","","","2"
"2 on scale 1-7 ","2015","Full Time","(Married) couple without C. ","7","","","","2"
"2 on scale 1-7 ","2015","Full Time","Couple + C. LE 16 ","14","","","","2"
"3 on scale 1-7 ","2015","Not Working","Couple + C. LE 16 ","12","","","","3"
"3 on scale 1-7 ","2015","Not Working","Single parent ","5","","","","3"
"3 on scale 1-7 ","2015","Part Time","(Married) couple without C. ","7","","","","3"
"3 on scale 1-7 ","2015","Not Working","(Married) couple without C. ","28","","","","3"
"3 on scale 1-7 ","2015","Not Working","Couple + C. GT 16 ","7","","","","3"
"3 on scale 1-7 ","2015","Not Working","Couple + C. LE and GT 16","5","","","","3"
"3 on scale 1-7 ","2015","Full Time","Couple + C. LE and GT 16","11","","","","3"
"3 on scale 1-7 ","2015","Part Time","1-pers.-HH","7","","","","3"
"3 on scale 1-7 ","2015","Part Time","Single parent ","10","","","","3"
"3 on scale 1-7 ","2015","Part Time","Couple + C. LE 16 ","15","","","","3"
"3 on scale 1-7 ","2015","Part Time","Couple + C. LE and GT 16","9","","","","3"
"3 on scale 1-7 ","2015","Not Working","1-pers.-HH","15","","","","3"
"3 on scale 1-7 ","2015","Full Time","1-pers.-HH","7","","","","3"
"3 on scale 1-7 ","2015","Full Time","Couple + C. GT 16 ","10","","","","3"
"3 on scale 1-7 ","2015","Part Time","Couple + C. GT 16 ","8","","","","3"
"3 on scale 1-7 ","2015","Full Time","(Married) couple without C. ","11","","","","3"
"3 on scale 1-7 ","2015","Full Time","Single parent ","8","","","","3"
"3 on scale 1-7 ","2015","Full Time","Couple + C. LE 16 ","27","","","","3"
"4 on scale 1-7","2015","Not Working","Couple + C. LE 16 ","49","0.0275787838074113","0.0194471252922431","0.0357104423225795","4"
"4 on scale 1-7","2015","Not Working","Couple + C. GT 16 ","23","","","","4"
"4 on scale 1-7","2015","Part Time","(Married) couple without C. ","35","0.0174717342370489","0.010716277740624","0.0242271907334739","4"
"4 on scale 1-7","2015","Part Time","Single parent ","15","","","","4"
"4 on scale 1-7","2015","Not Working","Single parent ","36","0.0412014252685815","0.0271170631293105","0.0552857874078524","4"
"4 on scale 1-7","2015","Not Working","(Married) couple without C. ","127","0.0306474815243095","0.0253786705242779","0.0359162925243411","4"
"4 on scale 1-7","2015","Not Working","Couple + C. LE and GT 16","24","","","","4"
"4 on scale 1-7","2015","Full Time","1-pers.-HH","25","","","","4"
"4 on scale 1-7","2015","Full Time","Couple + C. LE and GT 16","30","0.0342637379270858","0.0221062035955205","0.0464212722586512","4"
"4 on scale 1-7","2015","Part Time","1-pers.-HH","22","","","","4"
"4 on scale 1-7","2015","Part Time","Couple + C. LE 16 ","62","0.0244055368480585","0.0180183571777984","0.0307927165183186","4"
"4 on scale 1-7","2015","Not Working","1-pers.-HH","54","0.0262026945679723","0.0190389734767477","0.0333664156591969","4"
"4 on scale 1-7","2015","Full Time","Couple + C. GT 16 ","41","0.03210059709452","0.0223172709759906","0.0418839232130495","4"
"4 on scale 1-7","2015","Part Time","Couple + C. GT 16 ","30","0.033008057351826","0.0214823218008371","0.0445337929028149","4"
"4 on scale 1-7","2015","Part Time","Couple + C. LE and GT 16","21","","","","4"
"4 on scale 1-7","2015","Full Time","(Married) couple without C. ","55","0.0196774003480437","0.0140821782495155","0.025272622446572","4"
"4 on scale 1-7","2015","Full Time","Single parent ","25","","","","4"
"4 on scale 1-7","2015","Full Time","Couple + C. LE 16 ","100","0.0282348449312108","0.0222206613327775","0.0342490285296441","4"
"5 on scale 1-7","2015","Not Working","Single parent ","68","0.115830410439164","0.0931528434852236","0.138507977393104","5"
"5 on scale 1-7","2015","Not Working","Couple + C. LE 16 ","118","0.0703840369616556","0.0576825888888569","0.0830854850344544","5"
"5 on scale 1-7","2015","Not Working","Couple + C. GT 16 ","65","0.0932193126053188","0.0728679197075832","0.113570705503054","5"
"5 on scale 1-7","2015","Part Time","1-pers.-HH","57","0.100953644107808","0.0782263230405645","0.123680965175051","5"
"5 on scale 1-7","2015","Part Time","(Married) couple without C. ","125","0.0830439289396958","0.0688159774206157","0.0972718804587759","5"
"5 on scale 1-7","2015","Part Time","Single parent ","58","0.0601914068415707","0.0445392844930658","0.0758435291900755","5"
"5 on scale 1-7","2015","Part Time","Couple + C. LE 16 ","160","0.0609809962426874","0.0510757623448809","0.0708862301404938","5"
"5 on scale 1-7","2015","Part Time","Couple + C. GT 16 ","77","0.0813744695011303","0.0637360128835193","0.0990129261187412","5"
"5 on scale 1-7","2015","Part Time","Couple + C. LE and GT 16","57","0.0832459678775796","0.0636826854759628","0.102809250279196","5"
"5 on scale 1-7","2015","Not Working","Couple + C. LE and GT 16","42","0.0646862072833508","0.0450211430890324","0.0843512714776692","5"
"5 on scale 1-7","2015","Full Time","Couple + C. LE and GT 16","60","0.0747097390843338","0.0571375256036308","0.0922819525650368","5"
"5 on scale 1-7","2015","Not Working","(Married) couple without C. ","391","0.0936905744285661","0.0847829776037199","0.102598171253412","5"
"5 on scale 1-7","2015","Full Time","1-pers.-HH","85","0.0711904446977703","0.0562766132915981","0.0861042761039424","5"
"5 on scale 1-7","2015","Full Time","Couple + C. GT 16 ","114","0.104428825958001","0.0874551809403918","0.12140247097561","5"
"5 on scale 1-7","2015","Full Time","Couple + C. LE 16 ","199","0.055486579792042","0.0471746596578031","0.0637984999262809","5"
"5 on scale 1-7","2015","Not Working","1-pers.-HH","166","0.0918826414277343","0.0789281868705647","0.104837095984904","5"
"5 on scale 1-7","2015","Full Time","(Married) couple without C. ","198","0.0890729665009175","0.0775976752873332","0.100548257714502","5"
"5 on scale 1-7","2015","Full Time","Single parent ","59","0.0640839969678866","0.0464745013681715","0.0816934925676017","5"
"6 on scale 1-7","2015","Not Working","Couple + C. LE 16 ","359","0.265419963595687","0.243494402424113","0.287345524767261","6"
"6 on scale 1-7","2015","Not Working","Couple + C. GT 16 ","214","0.296169244160152","0.264210172282847","0.328128316037458","6"
"6 on scale 1-7","2015","Full Time","Couple + C. LE and GT 16","250","0.346656626472249","0.314849871452549","0.378463381491949","6"
"6 on scale 1-7","2015","Part Time","1-pers.-HH","182","0.261736579656686","0.228575085430976","0.294898073882395","6"
"6 on scale 1-7","2015","Part Time","(Married) couple without C. ","417","0.280096207840017","0.256943328278644","0.30324908740139","6"
"6 on scale 1-7","2015","Not Working","Single parent ","181","0.255965211879001","0.225040585119708","0.286889838638293","6"
"6 on scale 1-7","2015","Not Working","(Married) couple without C. ","1176","0.290669992270973","0.276789699757108","0.304550284784838","6"
"6 on scale 1-7","2015","Not Working","Couple + C. LE and GT 16","170","0.338703557321452","0.300866371551798","0.376540743091106","6"
"6 on scale 1-7","2015","Full Time","Couple + C. GT 16 ","364","0.289599861150394","0.264425088467312","0.314774633833476","6"
"6 on scale 1-7","2015","Full Time","1-pers.-HH","305","0.276122221638895","0.250192470957261","0.302051972320529","6"
"6 on scale 1-7","2015","Full Time","(Married) couple without C. ","691","0.284631492135654","0.266453105104935","0.302809879166372","6"
"6 on scale 1-7","2015","Full Time","Single parent ","185","0.233732141085161","0.203302053134726","0.264162229035596","6"
"6 on scale 1-7","2015","Part Time","Single parent ","201","0.227084887181729","0.199514282144083","0.254655492219374","6"
"6 on scale 1-7","2015","Part Time","Couple + C. LE 16 ","591","0.277332576219886","0.258801528734025","0.295863623705746","6"
"6 on scale 1-7","2015","Part Time","Couple + C. GT 16 ","260","0.285508137759348","0.25637044701685","0.314645828501846","6"
"6 on scale 1-7","2015","Part Time","Couple + C. LE and GT 16","206","0.270715509244673","0.239249710276835","0.302181308212511","6"
"6 on scale 1-7","2015","Not Working","1-pers.-HH","453","0.243559254871169","0.224309678221299","0.262808831521039","6"
"6 on scale 1-7","2015","Full Time","Couple + C. LE 16 ","873","0.325895769354975","0.308877860041644","0.342913678668307","6"
"7 Strongly agree","2015","Not Working","Couple + C. LE 16 ","1008","0.618778112910345","0.594661253614563","0.642894972206127","7"
"7 Strongly agree","2015","Not Working","Couple + C. GT 16 ","470","0.559741888373865","0.524993261537892","0.594490515209838","7"
"7 Strongly agree","2015","Not Working","Couple + C. LE and GT 16","355","0.544991327055393","0.505179190232504","0.584803463878281","7"
"7 Strongly agree","2015","Not Working","Single parent ","468","0.5731086286068","0.53805810296373","0.60815915424987","7"
"7 Strongly agree","2015","Full Time","1-pers.-HH","716","0.618006986635002","0.589827087040611","0.646186886229392","7"
"7 Strongly agree","2015","Full Time","(Married) couple without C. ","1394","0.590316592665658","0.570505170854436","0.610128014476879","7"
"7 Strongly agree","2015","Full Time","Single parent ","458","0.641886275689608","0.607412153884974","0.676360397494241","7"
"7 Strongly agree","2015","Full Time","Couple + C. LE 16 ","1696","0.57902489344952","0.561099027569831","0.596950759329208","7"
"7 Strongly agree","2015","Full Time","Couple + C. GT 16 ","708","0.556212822589656","0.52863736439232","0.583788280786992","7"
