"plh0206i01","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2018","Not Employed","higher vocational","","","",""
"1 Strongly disagree","2018","Not Employed","higher education","","","",""
"1 Strongly disagree","2018","Employed","in school","","","",""
"1 Strongly disagree","2018","Employed","inadequately","","","",""
"1 Strongly disagree","2018","Employed","general elemantary","","","",""
"1 Strongly disagree","2018","Employed","middle vocational","","","",""
"1 Strongly disagree","2018","Employed","vocational + Abi","","","",""
"1 Strongly disagree","2018","Employed","higher vocational","","","",""
"1 Strongly disagree","2018","Employed","higher education","","","",""
"2 on scale 1-7 ","2018","Not Employed","in school","","","",""
"2 on scale 1-7 ","2018","Not Employed","inadequately","","","",""
"2 on scale 1-7 ","2018","Not Employed","general elemantary","","","",""
"2 on scale 1-7 ","2018","Not Employed","middle vocational","","","",""
"2 on scale 1-7 ","2018","Not Employed","vocational + Abi","","","",""
"2 on scale 1-7 ","2018","Not Employed","higher vocational","","","",""
"2 on scale 1-7 ","2018","Not Employed","higher education","1","","",""
"2 on scale 1-7 ","2018","Employed","in school","","","",""
"2 on scale 1-7 ","2018","Employed","inadequately","","","",""
"2 on scale 1-7 ","2018","Employed","general elemantary","","","",""
"2 on scale 1-7 ","2018","Employed","middle vocational","","","",""
"2 on scale 1-7 ","2018","Employed","vocational + Abi","","","",""
"2 on scale 1-7 ","2018","Employed","higher vocational","","","",""
"2 on scale 1-7 ","2018","Employed","higher education","","","",""
"3 on scale 1-7 ","2018","Not Employed","in school","","","",""
"3 on scale 1-7 ","2018","Not Employed","inadequately","1","","",""
"3 on scale 1-7 ","2018","Not Employed","general elemantary","","","",""
"3 on scale 1-7 ","2018","Not Employed","middle vocational","","","",""
"3 on scale 1-7 ","2018","Not Employed","vocational + Abi","","","",""
"3 on scale 1-7 ","2018","Not Employed","higher vocational","","","",""
"3 on scale 1-7 ","2018","Not Employed","higher education","","","",""
"3 on scale 1-7 ","2018","Employed","in school","","","",""
"3 on scale 1-7 ","2018","Employed","inadequately","","","",""
"3 on scale 1-7 ","2018","Employed","general elemantary","","","",""
"3 on scale 1-7 ","2018","Employed","middle vocational","","","",""
"3 on scale 1-7 ","2018","Employed","vocational + Abi","","","",""
"3 on scale 1-7 ","2018","Employed","higher vocational","","","",""
"3 on scale 1-7 ","2018","Employed","higher education","","","",""
"4 on scale 1-7","2018","Not Employed","in school","","","",""
"4 on scale 1-7","2018","Not Employed","inadequately","","","",""
"4 on scale 1-7","2018","Not Employed","general elemantary","1","","",""
"4 on scale 1-7","2018","Not Employed","middle vocational","","","",""
"4 on scale 1-7","2018","Not Employed","vocational + Abi","","","",""
"4 on scale 1-7","2018","Not Employed","higher vocational","","","",""
"4 on scale 1-7","2018","Not Employed","higher education","","","",""
"4 on scale 1-7","2018","Employed","in school","","","",""
"4 on scale 1-7","2018","Employed","inadequately","","","",""
"4 on scale 1-7","2018","Employed","general elemantary","","","",""
"4 on scale 1-7","2018","Employed","middle vocational","","","",""
"4 on scale 1-7","2018","Employed","vocational + Abi","","","",""
"4 on scale 1-7","2018","Employed","higher vocational","","","",""
"4 on scale 1-7","2018","Employed","higher education","","","",""
"5 on scale 1-7","2018","Not Employed","in school","1","","",""
"5 on scale 1-7","2018","Not Employed","inadequately","4","","",""
"5 on scale 1-7","2018","Not Employed","general elemantary","5","","",""
"5 on scale 1-7","2018","Not Employed","middle vocational","","","",""
"5 on scale 1-7","2018","Not Employed","vocational + Abi","1","","",""
"5 on scale 1-7","2018","Not Employed","higher vocational","","","",""
"5 on scale 1-7","2018","Not Employed","higher education","2","","",""
"5 on scale 1-7","2018","Employed","in school","","","",""
"5 on scale 1-7","2018","Employed","inadequately","","","",""
"5 on scale 1-7","2018","Employed","general elemantary","","","",""
"5 on scale 1-7","2018","Employed","middle vocational","","","",""
"5 on scale 1-7","2018","Employed","vocational + Abi","","","",""
"5 on scale 1-7","2018","Employed","higher vocational","","","",""
"5 on scale 1-7","2018","Employed","higher education","","","",""
"6 on scale 1-7","2018","Not Employed","in school","3","","",""
"6 on scale 1-7","2018","Not Employed","inadequately","12","","",""
"6 on scale 1-7","2018","Not Employed","general elemantary","9","","",""
"6 on scale 1-7","2018","Not Employed","middle vocational","8","","",""
"6 on scale 1-7","2018","Not Employed","vocational + Abi","","","",""
"6 on scale 1-7","2018","Not Employed","higher vocational","","","",""
"6 on scale 1-7","2018","Not Employed","higher education","3","","",""
"6 on scale 1-7","2018","Employed","in school","","","",""
"6 on scale 1-7","2018","Employed","inadequately","","","",""
"6 on scale 1-7","2018","Employed","general elemantary","","","",""
"6 on scale 1-7","2018","Employed","middle vocational","","","",""
"6 on scale 1-7","2018","Employed","vocational + Abi","","","",""
"6 on scale 1-7","2018","Employed","higher vocational","","","",""
"6 on scale 1-7","2018","Employed","higher education","","","",""
"7 Strongly agree","2018","Not Employed","in school","4","","",""
"7 Strongly agree","2018","Not Employed","inadequately","145","0.869164015926136","0.817395136986034","0.920932894866237"
"7 Strongly agree","2018","Not Employed","general elemantary","84","0.888042009592771","0.825930112176048","0.950153907009495"
"7 Strongly agree","2018","Not Employed","middle vocational","50","0.950047257037189","0.893982961582835","1.00611155249154"
"7 Strongly agree","2018","Not Employed","vocational + Abi","6","","",""
"7 Strongly agree","2018","Not Employed","higher vocational","","","",""
"7 Strongly agree","2018","Not Employed","higher education","43","0.849732746826627","0.749681293257109","0.949784200396145"
"7 Strongly agree","2018","Employed","in school","","","",""
"7 Strongly agree","2018","Employed","inadequately","","","",""
"7 Strongly agree","2018","Employed","general elemantary","","","",""
"7 Strongly agree","2018","Employed","middle vocational","","","",""
"7 Strongly agree","2018","Employed","vocational + Abi","","","",""
"7 Strongly agree","2018","Employed","higher vocational","","","",""
"7 Strongly agree","2018","Employed","higher education","","","",""
"1 Strongly disagree","2019","Not Employed","in school","","","",""
"1 Strongly disagree","2019","Not Employed","inadequately","1","","",""
"1 Strongly disagree","2019","Not Employed","general elemantary","","","",""
"1 Strongly disagree","2019","Not Employed","middle vocational","","","",""
"1 Strongly disagree","2019","Not Employed","vocational + Abi","","","",""
"1 Strongly disagree","2019","Not Employed","higher vocational","","","",""
"1 Strongly disagree","2019","Not Employed","higher education","","","",""
"1 Strongly disagree","2019","Employed","in school","","","",""
"1 Strongly disagree","2019","Employed","inadequately","","","",""
"1 Strongly disagree","2019","Employed","general elemantary","","","",""
"1 Strongly disagree","2019","Employed","middle vocational","","","",""
"1 Strongly disagree","2019","Employed","vocational + Abi","","","",""
"1 Strongly disagree","2019","Employed","higher vocational","","","",""
"1 Strongly disagree","2019","Employed","higher education","","","",""
"2 on scale 1-7 ","2019","Not Employed","in school","","","",""
"2 on scale 1-7 ","2019","Not Employed","inadequately","1","","",""
"2 on scale 1-7 ","2019","Not Employed","general elemantary","","","",""
"2 on scale 1-7 ","2019","Not Employed","middle vocational","","","",""
"2 on scale 1-7 ","2019","Not Employed","vocational + Abi","","","",""
"2 on scale 1-7 ","2019","Not Employed","higher vocational","","","",""
"2 on scale 1-7 ","2019","Not Employed","higher education","","","",""
"2 on scale 1-7 ","2019","Employed","in school","","","",""
"2 on scale 1-7 ","2019","Employed","inadequately","","","",""
"2 on scale 1-7 ","2019","Employed","general elemantary","","","",""
"2 on scale 1-7 ","2019","Employed","middle vocational","","","",""
"2 on scale 1-7 ","2019","Employed","vocational + Abi","","","",""
"2 on scale 1-7 ","2019","Employed","higher vocational","","","",""
"2 on scale 1-7 ","2019","Employed","higher education","","","",""
"3 on scale 1-7 ","2019","Not Employed","in school","","","",""
"3 on scale 1-7 ","2019","Not Employed","inadequately","","","",""
"3 on scale 1-7 ","2019","Not Employed","general elemantary","","","",""
"3 on scale 1-7 ","2019","Not Employed","middle vocational","","","",""
"3 on scale 1-7 ","2019","Not Employed","vocational + Abi","","","",""
"3 on scale 1-7 ","2019","Not Employed","higher vocational","","","",""
"3 on scale 1-7 ","2019","Not Employed","higher education","","","",""
"3 on scale 1-7 ","2019","Employed","in school","","","",""
"3 on scale 1-7 ","2019","Employed","inadequately","","","",""
"3 on scale 1-7 ","2019","Employed","general elemantary","","","",""
"3 on scale 1-7 ","2019","Employed","middle vocational","","","",""
"3 on scale 1-7 ","2019","Employed","vocational + Abi","","","",""
"3 on scale 1-7 ","2019","Employed","higher vocational","","","",""
"3 on scale 1-7 ","2019","Employed","higher education","","","",""
"4 on scale 1-7","2019","Not Employed","in school","","","",""
"4 on scale 1-7","2019","Not Employed","inadequately","4","","",""
"4 on scale 1-7","2019","Not Employed","general elemantary","1","","",""
"4 on scale 1-7","2019","Not Employed","middle vocational","","","",""
"4 on scale 1-7","2019","Not Employed","vocational + Abi","","","",""
"4 on scale 1-7","2019","Not Employed","higher vocational","","","",""
"4 on scale 1-7","2019","Not Employed","higher education","","","",""
"4 on scale 1-7","2019","Employed","in school","","","",""
"4 on scale 1-7","2019","Employed","inadequately","","","",""
"4 on scale 1-7","2019","Employed","general elemantary","","","",""
"4 on scale 1-7","2019","Employed","middle vocational","","","",""
"4 on scale 1-7","2019","Employed","vocational + Abi","","","",""
"4 on scale 1-7","2019","Employed","higher vocational","","","",""
"4 on scale 1-7","2019","Employed","higher education","","","",""
"5 on scale 1-7","2019","Not Employed","in school","","","",""
"5 on scale 1-7","2019","Not Employed","inadequately","8","","",""
"5 on scale 1-7","2019","Not Employed","general elemantary","2","","",""
"5 on scale 1-7","2019","Not Employed","middle vocational","","","",""
"5 on scale 1-7","2019","Not Employed","vocational + Abi","","","",""
"5 on scale 1-7","2019","Not Employed","higher vocational","","","",""
"5 on scale 1-7","2019","Not Employed","higher education","1","","",""
"5 on scale 1-7","2019","Employed","in school","","","",""
"5 on scale 1-7","2019","Employed","inadequately","","","",""
"5 on scale 1-7","2019","Employed","general elemantary","","","",""
"5 on scale 1-7","2019","Employed","middle vocational","","","",""
"5 on scale 1-7","2019","Employed","vocational + Abi","","","",""
"5 on scale 1-7","2019","Employed","higher vocational","","","",""
"5 on scale 1-7","2019","Employed","higher education","","","",""
"6 on scale 1-7","2019","Not Employed","in school","","","",""
"6 on scale 1-7","2019","Not Employed","inadequately","16","","",""
"6 on scale 1-7","2019","Not Employed","general elemantary","5","","",""
"6 on scale 1-7","2019","Not Employed","middle vocational","3","","",""
"6 on scale 1-7","2019","Not Employed","vocational + Abi","","","",""
"6 on scale 1-7","2019","Not Employed","higher vocational","","","",""
"6 on scale 1-7","2019","Not Employed","higher education","5","","",""
"6 on scale 1-7","2019","Employed","in school","","","",""
"6 on scale 1-7","2019","Employed","inadequately","","","",""
"6 on scale 1-7","2019","Employed","general elemantary","","","",""
"6 on scale 1-7","2019","Employed","middle vocational","","","",""
"6 on scale 1-7","2019","Employed","vocational + Abi","","","",""
"6 on scale 1-7","2019","Employed","higher vocational","","","",""
"6 on scale 1-7","2019","Employed","higher education","","","",""
"7 Strongly agree","2019","Not Employed","in school","2","","",""
"7 Strongly agree","2019","Not Employed","inadequately","102","0.77198056727666","0.700407399377281","0.84355373517604"
"7 Strongly agree","2019","Not Employed","general elemantary","45","0.867651286474055","0.776420246444261","0.958882326503849"
"7 Strongly agree","2019","Not Employed","middle vocational","30","0.966870380484841","0.905806630223864","1.02793413074582"
"7 Strongly agree","2019","Not Employed","vocational + Abi","2","","",""
"7 Strongly agree","2019","Not Employed","higher vocational","","","",""
"7 Strongly agree","2019","Not Employed","higher education","21","","",""
"7 Strongly agree","2019","Employed","in school","","","",""
"7 Strongly agree","2019","Employed","inadequately","","","",""
"7 Strongly agree","2019","Employed","general elemantary","","","",""
"7 Strongly agree","2019","Employed","middle vocational","","","",""
"7 Strongly agree","2019","Employed","vocational + Abi","","","",""
"7 Strongly agree","2019","Employed","higher vocational","","","",""
"7 Strongly agree","2019","Employed","higher education","","","",""
