"plh0206i01","year","hgtyp1hh","regtyp","n","percent","lower_confidence","upper_confidence","value"
"7 Strongly agree","2016","Couple + C. LE and GT 16","Urban Area","276","0.850492132832654","0.809937820675857","0.891046444989452","7"
"7 Strongly agree","2016","Couple + C. LE and GT 16","Rural Area","111","0.988438317299604","0.968814613730642","1.00806202086857","7"
"7 Strongly agree","2016","(Married) couple without C. ","Rural Area","47","0.597805248511956","0.467022857693296","0.728587639330617","7"
"7 Strongly agree","2016","Single parent ","Urban Area","201","0.695044386571978","0.636306721896356","0.753782051247601","7"
"7 Strongly agree","2016","Single parent ","Rural Area","103","0.909458745622968","0.85678303287964","0.962134458366296","7"
"7 Strongly agree","2016","Couple + C. LE 16 ","Urban Area","1227","0.778097047665746","0.755697936384696","0.800496158946797","7"
"7 Strongly agree","2016","Couple + C. LE 16 ","Rural Area","518","0.933172171108169","0.912377465612366","0.953966876603973","7"
"7 Strongly agree","2016","Couple + C. GT 16 ","Urban Area","57","0.618886464552381","0.498961252471814","0.738811676632949","7"
"7 Strongly agree","2016","Couple + C. GT 16 ","Rural Area","18","","","","7"
"1 Strongly disagree","2017","(Married) couple without C. ","Urban Area","","","","","1"
"1 Strongly disagree","2017","(Married) couple without C. ","Rural Area","","","","","1"
"1 Strongly disagree","2017","Single parent ","Urban Area","","","","","1"
"1 Strongly disagree","2017","Single parent ","Rural Area","","","","","1"
"1 Strongly disagree","2017","Couple + C. LE 16 ","Urban Area","","","","","1"
"1 Strongly disagree","2017","Couple + C. LE 16 ","Rural Area","2","","","","1"
"1 Strongly disagree","2017","Couple + C. GT 16 ","Urban Area","","","","","1"
"1 Strongly disagree","2017","Couple + C. LE and GT 16","Urban Area","","","","","1"
"1 Strongly disagree","2017","1-pers.-HH","Urban Area","2","","","","1"
"1 Strongly disagree","2017","1-pers.-HH","Rural Area","","","","","1"
"1 Strongly disagree","2017","Couple + C. LE and GT 16","Rural Area","","","","","1"
"1 Strongly disagree","2017","Couple + C. GT 16 ","Rural Area","","","","","1"
"2 on scale 1-7 ","2017","(Married) couple without C. ","Rural Area","","","","","2"
"2 on scale 1-7 ","2017","Single parent ","Urban Area","","","","","2"
"2 on scale 1-7 ","2017","(Married) couple without C. ","Urban Area","","","","","2"
"2 on scale 1-7 ","2017","Single parent ","Rural Area","","","","","2"
"2 on scale 1-7 ","2017","1-pers.-HH","Urban Area","","","","","2"
"2 on scale 1-7 ","2017","1-pers.-HH","Rural Area","","","","","2"
"2 on scale 1-7 ","2017","Couple + C. LE 16 ","Urban Area","","","","","2"
"2 on scale 1-7 ","2017","Couple + C. LE 16 ","Rural Area","1","","","","2"
"2 on scale 1-7 ","2017","Couple + C. GT 16 ","Urban Area","","","","","2"
"2 on scale 1-7 ","2017","Couple + C. GT 16 ","Rural Area","","","","","2"
"2 on scale 1-7 ","2017","Couple + C. LE and GT 16","Urban Area","","","","","2"
"2 on scale 1-7 ","2017","Couple + C. LE and GT 16","Rural Area","","","","","2"
"3 on scale 1-7 ","2017","1-pers.-HH","Urban Area","1","","","","3"
"3 on scale 1-7 ","2017","1-pers.-HH","Rural Area","1","","","","3"
"3 on scale 1-7 ","2017","(Married) couple without C. ","Rural Area","","","","","3"
"3 on scale 1-7 ","2017","(Married) couple without C. ","Urban Area","","","","","3"
"3 on scale 1-7 ","2017","Single parent ","Rural Area","","","","","3"
"3 on scale 1-7 ","2017","Couple + C. LE 16 ","Urban Area","1","","","","3"
"3 on scale 1-7 ","2017","Couple + C. LE 16 ","Rural Area","","","","","3"
"3 on scale 1-7 ","2017","Couple + C. GT 16 ","Urban Area","","","","","3"
"3 on scale 1-7 ","2017","Couple + C. GT 16 ","Rural Area","1","","","","3"
"3 on scale 1-7 ","2017","Couple + C. LE and GT 16","Urban Area","","","","","3"
"3 on scale 1-7 ","2017","Couple + C. LE and GT 16","Rural Area","1","","","","3"
"3 on scale 1-7 ","2017","Single parent ","Urban Area","","","","","3"
"4 on scale 1-7","2017","Couple + C. LE 16 ","Urban Area","8","","","","4"
"4 on scale 1-7","2017","Couple + C. LE 16 ","Rural Area","3","","","","4"
"4 on scale 1-7","2017","Couple + C. GT 16 ","Urban Area","1","","","","4"
"4 on scale 1-7","2017","Couple + C. GT 16 ","Rural Area","","","","","4"
"4 on scale 1-7","2017","1-pers.-HH","Urban Area","2","","","","4"
"4 on scale 1-7","2017","(Married) couple without C. ","Urban Area","","","","","4"
"4 on scale 1-7","2017","(Married) couple without C. ","Rural Area","","","","","4"
"4 on scale 1-7","2017","Single parent ","Urban Area","1","","","","4"
"4 on scale 1-7","2017","Single parent ","Rural Area","","","","","4"
"4 on scale 1-7","2017","1-pers.-HH","Rural Area","1","","","","4"
"4 on scale 1-7","2017","Couple + C. LE and GT 16","Urban Area","2","","","","4"
"4 on scale 1-7","2017","Couple + C. LE and GT 16","Rural Area","2","","","","4"
"5 on scale 1-7","2017","1-pers.-HH","Urban Area","13","","","","5"
"5 on scale 1-7","2017","1-pers.-HH","Rural Area","5","","","","5"
"5 on scale 1-7","2017","(Married) couple without C. ","Urban Area","","","","","5"
"5 on scale 1-7","2017","(Married) couple without C. ","Rural Area","","","","","5"
"5 on scale 1-7","2017","Single parent ","Urban Area","2","","","","5"
"5 on scale 1-7","2017","Couple + C. LE 16 ","Urban Area","21","","","","5"
"5 on scale 1-7","2017","Couple + C. LE 16 ","Rural Area","5","","","","5"
"5 on scale 1-7","2017","Single parent ","Rural Area","2","","","","5"
"5 on scale 1-7","2017","Couple + C. GT 16 ","Urban Area","","","","","5"
"5 on scale 1-7","2017","Couple + C. GT 16 ","Rural Area","","","","","5"
"5 on scale 1-7","2017","Couple + C. LE and GT 16","Urban Area","4","","","","5"
"5 on scale 1-7","2017","Couple + C. LE and GT 16","Rural Area","2","","","","5"
"6 on scale 1-7","2017","1-pers.-HH","Urban Area","23","","","","6"
"6 on scale 1-7","2017","1-pers.-HH","Rural Area","10","","","","6"
"6 on scale 1-7","2017","(Married) couple without C. ","Urban Area","12","","","","6"
"6 on scale 1-7","2017","(Married) couple without C. ","Rural Area","","","","","6"
"6 on scale 1-7","2017","Single parent ","Urban Area","11","","","","6"
"6 on scale 1-7","2017","Single parent ","Rural Area","8","","","","6"
"6 on scale 1-7","2017","Couple + C. LE 16 ","Urban Area","73","0.118147212332351","0.0952290183570404","0.141065406307661","6"
"6 on scale 1-7","2017","Couple + C. LE 16 ","Rural Area","25","","","","6"
"6 on scale 1-7","2017","Couple + C. GT 16 ","Urban Area","5","","","","6"
"6 on scale 1-7","2017","Couple + C. GT 16 ","Rural Area","","","","","6"
"6 on scale 1-7","2017","Couple + C. LE and GT 16","Urban Area","13","","","","6"
"6 on scale 1-7","2017","Couple + C. LE and GT 16","Rural Area","8","","","","6"
"7 Strongly agree","2017","1-pers.-HH","Urban Area","390","0.906158661108217","0.878628504838263","0.933688817378171","7"
"7 Strongly agree","2017","1-pers.-HH","Rural Area","126","0.865282672220191","0.809323561333615","0.921241783106766","7"
"7 Strongly agree","2017","(Married) couple without C. ","Urban Area","88","0.837711858068183","0.765445059382397","0.90997865675397","7"
"7 Strongly agree","2017","(Married) couple without C. ","Rural Area","25","","","","7"
"7 Strongly agree","2017","Single parent ","Urban Area","117","0.816831691794591","0.750594196762023","0.883069186827159","7"
"7 Strongly agree","2017","Single parent ","Rural Area","36","0.737070529715147","0.609854062242286","0.864286997188007","7"
"7 Strongly agree","2017","Couple + C. LE 16 ","Urban Area","659","0.831461659201409","0.804882509929471","0.858040808473346","7"
"7 Strongly agree","2017","Couple + C. LE 16 ","Rural Area","276","0.90234191001126","0.869402905361528","0.935280914660991","7"
"7 Strongly agree","2017","Couple + C. GT 16 ","Urban Area","39","0.9177436513471","0.837467370765297","0.998019931928904","7"
"7 Strongly agree","2017","Couple + C. GT 16 ","Rural Area","12","","","","7"
"7 Strongly agree","2017","Couple + C. LE and GT 16","Urban Area","170","0.873539526233346","0.826155073225251","0.920923979241442","7"
"7 Strongly agree","2017","Couple + C. LE and GT 16","Rural Area","102","0.904589178216924","0.85089543481262","0.958282921621228","7"
"1 Strongly disagree","2018","(Married) couple without C. ","Urban Area","","","","","1"
"1 Strongly disagree","2018","(Married) couple without C. ","Rural Area","","","","","1"
"1 Strongly disagree","2018","Single parent ","Urban Area","","","","","1"
"1 Strongly disagree","2018","Single parent ","Rural Area","","","","","1"
"1 Strongly disagree","2018","Couple + C. LE 16 ","Urban Area","","","","","1"
"1 Strongly disagree","2018","Couple + C. LE 16 ","Rural Area","","","","","1"
"1 Strongly disagree","2018","Couple + C. GT 16 ","Urban Area","","","","","1"
"1 Strongly disagree","2018","Couple + C. LE and GT 16","Rural Area","","","","","1"
"1 Strongly disagree","2018","Couple + C. LE and GT 16","Urban Area","1","","","","1"
"1 Strongly disagree","2018","1-pers.-HH","Urban Area","","","","","1"
"1 Strongly disagree","2018","1-pers.-HH","Rural Area","","","","","1"
"1 Strongly disagree","2018","Couple + C. GT 16 ","Rural Area","","","","","1"
"2 on scale 1-7 ","2018","(Married) couple without C. ","Rural Area","","","","","2"
"2 on scale 1-7 ","2018","Single parent ","Urban Area","","","","","2"
"2 on scale 1-7 ","2018","Single parent ","Rural Area","","","","","2"
"2 on scale 1-7 ","2018","Couple + C. LE and GT 16","Rural Area","","","","","2"
"2 on scale 1-7 ","2018","(Married) couple without C. ","Urban Area","","","","","2"
"2 on scale 1-7 ","2018","1-pers.-HH","Urban Area","","","","","2"
"2 on scale 1-7 ","2018","1-pers.-HH","Rural Area","","","","","2"
"2 on scale 1-7 ","2018","Couple + C. GT 16 ","Urban Area","","","","","2"
"2 on scale 1-7 ","2018","Couple + C. GT 16 ","Rural Area","","","","","2"
"2 on scale 1-7 ","2018","Couple + C. LE and GT 16","Urban Area","1","","","","2"
"2 on scale 1-7 ","2018","Couple + C. LE 16 ","Urban Area","","","","","2"
"2 on scale 1-7 ","2018","Couple + C. LE 16 ","Rural Area","","","","","2"
"3 on scale 1-7 ","2018","(Married) couple without C. ","Rural Area","","","","","3"
"3 on scale 1-7 ","2018","Couple + C. LE and GT 16","Rural Area","","","","","3"
"3 on scale 1-7 ","2018","1-pers.-HH","Urban Area","","","","","3"
"3 on scale 1-7 ","2018","1-pers.-HH","Rural Area","","","","","3"
"3 on scale 1-7 ","2018","(Married) couple without C. ","Urban Area","","","","","3"
"3 on scale 1-7 ","2018","Couple + C. GT 16 ","Urban Area","","","","","3"
"3 on scale 1-7 ","2018","Couple + C. LE 16 ","Rural Area","","","","","3"
"3 on scale 1-7 ","2018","Single parent ","Urban Area","","","","","3"
"3 on scale 1-7 ","2018","Single parent ","Rural Area","","","","","3"
"3 on scale 1-7 ","2018","Couple + C. LE 16 ","Urban Area","1","","","","3"
"3 on scale 1-7 ","2018","Couple + C. GT 16 ","Rural Area","","","","","3"
"3 on scale 1-7 ","2018","Couple + C. LE and GT 16","Urban Area","","","","","3"
"4 on scale 1-7","2018","1-pers.-HH","Urban Area","","","","","4"
"4 on scale 1-7","2018","(Married) couple without C. ","Urban Area","","","","","4"
"4 on scale 1-7","2018","(Married) couple without C. ","Rural Area","","","","","4"
"4 on scale 1-7","2018","Single parent ","Urban Area","","","","","4"
"4 on scale 1-7","2018","Single parent ","Rural Area","","","","","4"
"4 on scale 1-7","2018","Couple + C. LE 16 ","Urban Area","","","","","4"
"4 on scale 1-7","2018","Couple + C. LE 16 ","Rural Area","","","","","4"
"4 on scale 1-7","2018","Couple + C. GT 16 ","Urban Area","","","","","4"
"4 on scale 1-7","2018","Couple + C. GT 16 ","Rural Area","","","","","4"
"4 on scale 1-7","2018","Couple + C. LE and GT 16","Rural Area","","","","","4"
"4 on scale 1-7","2018","1-pers.-HH","Rural Area","","","","","4"
"4 on scale 1-7","2018","Couple + C. LE and GT 16","Urban Area","1","","","","4"
"5 on scale 1-7","2018","1-pers.-HH","Urban Area","","","","","5"
"5 on scale 1-7","2018","1-pers.-HH","Rural Area","","","","","5"
"5 on scale 1-7","2018","(Married) couple without C. ","Rural Area","","","","","5"
"5 on scale 1-7","2018","Single parent ","Urban Area","1","","","","5"
"5 on scale 1-7","2018","Couple + C. LE 16 ","Urban Area","1","","","","5"
"5 on scale 1-7","2018","Couple + C. LE 16 ","Rural Area","3","","","","5"
"5 on scale 1-7","2018","Couple + C. LE and GT 16","Rural Area","","","","","5"
"5 on scale 1-7","2018","(Married) couple without C. ","Urban Area","","","","","5"
"5 on scale 1-7","2018","Single parent ","Rural Area","","","","","5"
"5 on scale 1-7","2018","Couple + C. LE and GT 16","Urban Area","2","","","","5"
"5 on scale 1-7","2018","Couple + C. GT 16 ","Urban Area","","","","","5"
"5 on scale 1-7","2018","Couple + C. GT 16 ","Rural Area","","","","","5"
"6 on scale 1-7","2018","Couple + C. LE and GT 16","Rural Area","6","","","","6"
"6 on scale 1-7","2018","(Married) couple without C. ","Rural Area","","","","","6"
"6 on scale 1-7","2018","Single parent ","Urban Area","2","","","","6"
"6 on scale 1-7","2018","(Married) couple without C. ","Urban Area","2","","","","6"
"6 on scale 1-7","2018","Couple + C. LE 16 ","Urban Area","11","","","","6"
"6 on scale 1-7","2018","1-pers.-HH","Urban Area","","","","","6"
"6 on scale 1-7","2018","1-pers.-HH","Rural Area","1","","","","6"
"6 on scale 1-7","2018","Single parent ","Rural Area","","","","","6"
"6 on scale 1-7","2018","Couple + C. LE 16 ","Rural Area","4","","","","6"
"6 on scale 1-7","2018","Couple + C. GT 16 ","Urban Area","2","","","","6"
"6 on scale 1-7","2018","Couple + C. GT 16 ","Rural Area","1","","","","6"
"6 on scale 1-7","2018","Couple + C. LE and GT 16","Urban Area","4","","","","6"
"7 Strongly agree","2018","1-pers.-HH","Urban Area","4","","","","7"
"7 Strongly agree","2018","1-pers.-HH","Rural Area","2","","","","7"
"7 Strongly agree","2018","(Married) couple without C. ","Urban Area","14","","","","7"
"7 Strongly agree","2018","(Married) couple without C. ","Rural Area","5","","","","7"
"7 Strongly agree","2018","Single parent ","Urban Area","17","","","","7"
"7 Strongly agree","2018","Single parent ","Rural Area","5","","","","7"
"7 Strongly agree","2018","Couple + C. LE 16 ","Urban Area","79","0.869754866521717","0.800979428721378","0.938530304322055","7"
"7 Strongly agree","2018","Couple + C. LE 16 ","Rural Area","52","0.913529889114782","0.841813820545205","0.98524595768436","7"
"7 Strongly agree","2018","Couple + C. GT 16 ","Urban Area","11","","","","7"
"7 Strongly agree","2018","Couple + C. GT 16 ","Rural Area","5","","","","7"
"7 Strongly agree","2018","Couple + C. LE and GT 16","Urban Area","51","0.813607363637965","0.715071511514168","0.912143215761762","7"
"7 Strongly agree","2018","Couple + C. LE and GT 16","Rural Area","41","0.898983441126067","0.812830264899775","0.985136617352359","7"
"1 Strongly disagree","2019","Couple + C. GT 16 ","Urban Area","","","","","1"
"1 Strongly disagree","2019","Couple + C. LE and GT 16","Urban Area","1","","","","1"
"1 Strongly disagree","2019","(Married) couple without C. ","Urban Area","","","","","1"
"1 Strongly disagree","2019","Single parent ","Rural Area","","","","","1"
"1 Strongly disagree","2019","Couple + C. LE 16 ","Urban Area","","","","","1"
"1 Strongly disagree","2019","Couple + C. LE 16 ","Rural Area","","","","","1"
"1 Strongly disagree","2019","(Married) couple without C. ","Rural Area","","","","","1"
"1 Strongly disagree","2019","Couple + C. GT 16 ","Rural Area","","","","","1"
"1 Strongly disagree","2019","Couple + C. LE and GT 16","Rural Area","","","","","1"
"1 Strongly disagree","2019","Single parent ","Urban Area","","","","","1"
"1 Strongly disagree","2019","1-pers.-HH","Urban Area","","","","","1"
"1 Strongly disagree","2019","1-pers.-HH","Rural Area","","","","","1"
"2 on scale 1-7 ","2019","Single parent ","Rural Area","","","","","2"
"2 on scale 1-7 ","2019","Couple + C. LE 16 ","Rural Area","","","","","2"
"2 on scale 1-7 ","2019","(Married) couple without C. ","Rural Area","","","","","2"
"2 on scale 1-7 ","2019","Couple + C. GT 16 ","Urban Area","","","","","2"
"2 on scale 1-7 ","2019","Couple + C. GT 16 ","Rural Area","","","","","2"
"2 on scale 1-7 ","2019","(Married) couple without C. ","Urban Area","","","","","2"
"2 on scale 1-7 ","2019","Single parent ","Urban Area","","","","","2"
"2 on scale 1-7 ","2019","Couple + C. LE and GT 16","Rural Area","","","","","2"
"2 on scale 1-7 ","2019","Couple + C. LE and GT 16","Urban Area","","","","","2"
"2 on scale 1-7 ","2019","Couple + C. LE 16 ","Urban Area","1","","","","2"
"2 on scale 1-7 ","2019","1-pers.-HH","Urban Area","","","","","2"
"2 on scale 1-7 ","2019","1-pers.-HH","Rural Area","","","","","2"
"3 on scale 1-7 ","2019","1-pers.-HH","Urban Area","","","","","3"
"3 on scale 1-7 ","2019","1-pers.-HH","Rural Area","","","","","3"
"3 on scale 1-7 ","2019","(Married) couple without C. ","Urban Area","","","","","3"
"3 on scale 1-7 ","2019","(Married) couple without C. ","Rural Area","","","","","3"
"3 on scale 1-7 ","2019","Couple + C. LE 16 ","Rural Area","","","","","3"
"3 on scale 1-7 ","2019","Couple + C. LE and GT 16","Rural Area","","","","","3"
"3 on scale 1-7 ","2019","Couple + C. LE and GT 16","Urban Area","","","","","3"
"3 on scale 1-7 ","2019","Couple + C. LE 16 ","Urban Area","","","","","3"
"3 on scale 1-7 ","2019","Single parent ","Urban Area","","","","","3"
"3 on scale 1-7 ","2019","Couple + C. GT 16 ","Urban Area","","","","","3"
"3 on scale 1-7 ","2019","Couple + C. GT 16 ","Rural Area","","","","","3"
"3 on scale 1-7 ","2019","Single parent ","Rural Area","","","","","3"
"4 on scale 1-7","2019","1-pers.-HH","Urban Area","","","","","4"
"4 on scale 1-7","2019","(Married) couple without C. ","Urban Area","","","","","4"
"4 on scale 1-7","2019","Couple + C. GT 16 ","Urban Area","","","","","4"
"4 on scale 1-7","2019","Couple + C. GT 16 ","Rural Area","","","","","4"
"4 on scale 1-7","2019","Couple + C. LE and GT 16","Rural Area","","","","","4"
"4 on scale 1-7","2019","(Married) couple without C. ","Rural Area","","","","","4"
"4 on scale 1-7","2019","Single parent ","Urban Area","1","","","","4"
"4 on scale 1-7","2019","Couple + C. LE 16 ","Rural Area","2","","","","4"
"4 on scale 1-7","2019","Single parent ","Rural Area","","","","","4"
"4 on scale 1-7","2019","Couple + C. LE and GT 16","Urban Area","1","","","","4"
"4 on scale 1-7","2019","1-pers.-HH","Rural Area","","","","","4"
"4 on scale 1-7","2019","Couple + C. LE 16 ","Urban Area","1","","","","4"
"5 on scale 1-7","2019","Couple + C. LE and GT 16","Rural Area","","","","","5"
"5 on scale 1-7","2019","1-pers.-HH","Urban Area","","","","","5"
"5 on scale 1-7","2019","1-pers.-HH","Rural Area","","","","","5"
"5 on scale 1-7","2019","(Married) couple without C. ","Urban Area","","","","","5"
"5 on scale 1-7","2019","(Married) couple without C. ","Rural Area","","","","","5"
"5 on scale 1-7","2019","Single parent ","Urban Area","","","","","5"
"5 on scale 1-7","2019","Single parent ","Rural Area","","","","","5"
"5 on scale 1-7","2019","Couple + C. LE 16 ","Urban Area","5","","","","5"
"5 on scale 1-7","2019","Couple + C. LE 16 ","Rural Area","","","","","5"
"5 on scale 1-7","2019","Couple + C. GT 16 ","Urban Area","","","","","5"
"5 on scale 1-7","2019","Couple + C. GT 16 ","Rural Area","","","","","5"
"5 on scale 1-7","2019","Couple + C. LE and GT 16","Urban Area","3","","","","5"
"6 on scale 1-7","2019","(Married) couple without C. ","Urban Area","2","","","","6"
"6 on scale 1-7","2019","(Married) couple without C. ","Rural Area","1","","","","6"
"6 on scale 1-7","2019","Single parent ","Urban Area","","","","","6"
"6 on scale 1-7","2019","Couple + C. LE 16 ","Rural Area","6","","","","6"
"6 on scale 1-7","2019","Couple + C. LE and GT 16","Rural Area","1","","","","6"
"6 on scale 1-7","2019","Couple + C. GT 16 ","Urban Area","2","","","","6"
"6 on scale 1-7","2019","1-pers.-HH","Urban Area","","","","","6"
"6 on scale 1-7","2019","Couple + C. LE 16 ","Urban Area","6","","","","6"
"6 on scale 1-7","2019","Couple + C. LE and GT 16","Urban Area","4","","","","6"
"6 on scale 1-7","2019","1-pers.-HH","Rural Area","","","","","6"
"6 on scale 1-7","2019","Single parent ","Rural Area","1","","","","6"
"6 on scale 1-7","2019","Couple + C. GT 16 ","Rural Area","1","","","","6"
"7 Strongly agree","2019","1-pers.-HH","Urban Area","3","","","","7"
"7 Strongly agree","2019","1-pers.-HH","Rural Area","2","","","","7"
"7 Strongly agree","2019","(Married) couple without C. ","Urban Area","11","","","","7"
"7 Strongly agree","2019","(Married) couple without C. ","Rural Area","3","","","","7"
"7 Strongly agree","2019","Single parent ","Urban Area","12","","","","7"
"7 Strongly agree","2019","Single parent ","Rural Area","5","","","","7"
"7 Strongly agree","2019","Couple + C. LE 16 ","Urban Area","49","0.837280277978126","0.745403073219535","0.929157482736718","7"
"7 Strongly agree","2019","Couple + C. LE 16 ","Rural Area","36","0.86603783913653","0.765395375636732","0.966680302636328","7"
"7 Strongly agree","2019","Couple + C. GT 16 ","Urban Area","10","","","","7"
"7 Strongly agree","2019","Couple + C. GT 16 ","Rural Area","6","","","","7"
"7 Strongly agree","2019","Couple + C. LE and GT 16","Urban Area","37","0.607193603800394","0.466062725377096","0.748324482223693","7"
"7 Strongly agree","2019","Couple + C. LE and GT 16","Rural Area","18","","","","7"
