"plh0206i01","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence","value"
"2 on scale 1-7 ","2016","Couple + C. LE 16 ","indirect migration background","","","","","2"
"2 on scale 1-7 ","2016","Couple + C. GT 16 ","no migration background","","","","","2"
"2 on scale 1-7 ","2016","(Married) couple without C. ","direct migration background","","","","","2"
"2 on scale 1-7 ","2016","(Married) couple without C. ","indirect migration background","","","","","2"
"2 on scale 1-7 ","2016","Single parent ","no migration background","","","","","2"
"2 on scale 1-7 ","2016","Single parent ","direct migration background","1","","","","2"
"2 on scale 1-7 ","2016","1-pers.-HH","indirect migration background","","","","","2"
"2 on scale 1-7 ","2016","(Married) couple without C. ","no migration background","","","","","2"
"2 on scale 1-7 ","2016","1-pers.-HH","direct migration background","4","","","","2"
"2 on scale 1-7 ","2016","1-pers.-HH","no migration background","","","","","2"
"3 on scale 1-7 ","2016","Couple + C. GT 16 ","indirect migration background","","","","","3"
"3 on scale 1-7 ","2016","Couple + C. LE and GT 16","no migration background","","","","","3"
"3 on scale 1-7 ","2016","Couple + C. LE and GT 16","direct migration background","1","","","","3"
"3 on scale 1-7 ","2016","Couple + C. LE and GT 16","indirect migration background","","","","","3"
"3 on scale 1-7 ","2016","(Married) couple without C. ","indirect migration background","1","","","","3"
"3 on scale 1-7 ","2016","Single parent ","no migration background","","","","","3"
"3 on scale 1-7 ","2016","Single parent ","indirect migration background","2","","","","3"
"3 on scale 1-7 ","2016","Couple + C. LE 16 ","no migration background","","","","","3"
"3 on scale 1-7 ","2016","Couple + C. LE 16 ","direct migration background","7","","","","3"
"3 on scale 1-7 ","2016","Couple + C. LE 16 ","indirect migration background","","","","","3"
"3 on scale 1-7 ","2016","Couple + C. GT 16 ","direct migration background","","","","","3"
"3 on scale 1-7 ","2016","1-pers.-HH","no migration background","","","","","3"
"3 on scale 1-7 ","2016","1-pers.-HH","direct migration background","7","","","","3"
"3 on scale 1-7 ","2016","(Married) couple without C. ","direct migration background","2","","","","3"
"3 on scale 1-7 ","2016","(Married) couple without C. ","no migration background","","","","","3"
"3 on scale 1-7 ","2016","Single parent ","direct migration background","3","","","","3"
"3 on scale 1-7 ","2016","Couple + C. GT 16 ","no migration background","","","","","3"
"3 on scale 1-7 ","2016","1-pers.-HH","indirect migration background","","","","","3"
"4 on scale 1-7","2016","Couple + C. GT 16 ","indirect migration background","","","","","4"
"4 on scale 1-7","2016","Couple + C. LE and GT 16","no migration background","","","","","4"
"4 on scale 1-7","2016","Couple + C. LE and GT 16","direct migration background","3","","","","4"
"4 on scale 1-7","2016","Couple + C. LE and GT 16","indirect migration background","","","","","4"
"4 on scale 1-7","2016","Single parent ","indirect migration background","","","","","4"
"4 on scale 1-7","2016","Couple + C. GT 16 ","direct migration background","1","","","","4"
"4 on scale 1-7","2016","1-pers.-HH","no migration background","","","","","4"
"4 on scale 1-7","2016","Single parent ","no migration background","","","","","4"
"4 on scale 1-7","2016","Single parent ","direct migration background","5","","","","4"
"4 on scale 1-7","2016","Couple + C. LE 16 ","no migration background","1","","","","4"
"4 on scale 1-7","2016","Couple + C. LE 16 ","direct migration background","15","","","","4"
"4 on scale 1-7","2016","Couple + C. LE 16 ","indirect migration background","1","","","","4"
"4 on scale 1-7","2016","Couple + C. GT 16 ","no migration background","","","","","4"
"4 on scale 1-7","2016","1-pers.-HH","direct migration background","21","","","","4"
"4 on scale 1-7","2016","(Married) couple without C. ","direct migration background","4","","","","4"
"4 on scale 1-7","2016","(Married) couple without C. ","indirect migration background","","","","","4"
"4 on scale 1-7","2016","1-pers.-HH","indirect migration background","","","","","4"
"4 on scale 1-7","2016","(Married) couple without C. ","no migration background","","","","","4"
"5 on scale 1-7","2016","Couple + C. GT 16 ","indirect migration background","","","","","5"
"5 on scale 1-7","2016","Couple + C. LE and GT 16","no migration background","","","","","5"
"5 on scale 1-7","2016","Single parent ","indirect migration background","","","","","5"
"5 on scale 1-7","2016","Couple + C. LE 16 ","no migration background","","","","","5"
"5 on scale 1-7","2016","Couple + C. LE 16 ","direct migration background","29","","","","5"
"5 on scale 1-7","2016","Couple + C. LE 16 ","indirect migration background","","","","","5"
"5 on scale 1-7","2016","Couple + C. GT 16 ","direct migration background","4","","","","5"
"5 on scale 1-7","2016","Couple + C. LE and GT 16","direct migration background","6","","","","5"
"5 on scale 1-7","2016","Couple + C. LE and GT 16","indirect migration background","","","","","5"
"5 on scale 1-7","2016","(Married) couple without C. ","direct migration background","6","","","","5"
"5 on scale 1-7","2016","(Married) couple without C. ","indirect migration background","","","","","5"
"5 on scale 1-7","2016","Single parent ","no migration background","","","","","5"
"5 on scale 1-7","2016","Single parent ","direct migration background","13","","","","5"
"5 on scale 1-7","2016","Couple + C. GT 16 ","no migration background","","","","","5"
"5 on scale 1-7","2016","1-pers.-HH","no migration background","","","","","5"
"5 on scale 1-7","2016","1-pers.-HH","direct migration background","28","","","","5"
"5 on scale 1-7","2016","1-pers.-HH","indirect migration background","","","","","5"
"5 on scale 1-7","2016","(Married) couple without C. ","no migration background","","","","","5"
"6 on scale 1-7","2016","Couple + C. GT 16 ","indirect migration background","","","","","6"
"6 on scale 1-7","2016","Couple + C. LE and GT 16","indirect migration background","1","","","","6"
"6 on scale 1-7","2016","Couple + C. LE and GT 16","no migration background","","","","","6"
"6 on scale 1-7","2016","Couple + C. LE and GT 16","direct migration background","11","","","","6"
"6 on scale 1-7","2016","(Married) couple without C. ","direct migration background","10","","","","6"
"6 on scale 1-7","2016","(Married) couple without C. ","indirect migration background","2","","","","6"
"6 on scale 1-7","2016","Single parent ","no migration background","","","","","6"
"6 on scale 1-7","2016","Single parent ","direct migration background","18","","","","6"
"6 on scale 1-7","2016","1-pers.-HH","direct migration background","69","0.0808267359615019","0.0635576904367413","0.0980957814862626","6"
"6 on scale 1-7","2016","1-pers.-HH","indirect migration background","","","","","6"
"6 on scale 1-7","2016","Single parent ","indirect migration background","","","","","6"
"6 on scale 1-7","2016","1-pers.-HH","no migration background","","","","","6"
"6 on scale 1-7","2016","Couple + C. LE 16 ","no migration background","1","","","","6"
"6 on scale 1-7","2016","Couple + C. LE 16 ","direct migration background","63","0.111242481181851","0.096983561180012","0.12550140118369","6"
"6 on scale 1-7","2016","Couple + C. LE 16 ","indirect migration background","","","","","6"
"6 on scale 1-7","2016","Couple + C. GT 16 ","direct migration background","2","","","","6"
"6 on scale 1-7","2016","(Married) couple without C. ","no migration background","1","","","","6"
"6 on scale 1-7","2016","Couple + C. GT 16 ","no migration background","","","","","6"
"7 Strongly agree","2016","Couple + C. GT 16 ","indirect migration background","","","","","7"
"7 Strongly agree","2016","Couple + C. LE and GT 16","no migration background","","","","","7"
"7 Strongly agree","2016","Couple + C. LE and GT 16","direct migration background","387","0.957751823340313","0.938257107195117","0.977246539485509","7"
"7 Strongly agree","2016","Couple + C. LE and GT 16","indirect migration background","","","","","7"
"7 Strongly agree","2016","1-pers.-HH","no migration background","","","","","7"
"7 Strongly agree","2016","1-pers.-HH","direct migration background","817","0.84036654589336","0.817161178150337","0.863571913636383","7"
"7 Strongly agree","2016","1-pers.-HH","indirect migration background","","","","","7"
"7 Strongly agree","2016","(Married) couple without C. ","no migration background","8","","","","7"
"7 Strongly agree","2016","(Married) couple without C. ","direct migration background","134","0.519379448265503","0.4412271392167","0.597531757314305","7"
"7 Strongly agree","2016","(Married) couple without C. ","indirect migration background","2","","","","7"
"7 Strongly agree","2016","Single parent ","no migration background","","","","","7"
"7 Strongly agree","2016","Single parent ","direct migration background","303","0.778123741420089","0.73440545774615","0.821842025094028","7"
"7 Strongly agree","2016","Single parent ","indirect migration background","1","","","","7"
"7 Strongly agree","2016","Couple + C. LE 16 ","no migration background","1","","","","7"
"7 Strongly agree","2016","Couple + C. LE 16 ","direct migration background","1740","0.845313705242237","0.828915567555216","0.861711842929258","7"
"7 Strongly agree","2016","Couple + C. LE 16 ","indirect migration background","4","","","","7"
"7 Strongly agree","2016","Couple + C. GT 16 ","no migration background","","","","","7"
"7 Strongly agree","2016","Couple + C. GT 16 ","direct migration background","75","0.666671216277003","0.5646399148916","0.768702517662405","7"
"1 Strongly disagree","2017","(Married) couple without C. ","direct migration background","","","","","1"
"1 Strongly disagree","2017","(Married) couple without C. ","indirect migration background","","","","","1"
"1 Strongly disagree","2017","Single parent ","no migration background","","","","","1"
"1 Strongly disagree","2017","Single parent ","direct migration background","","","","","1"
"1 Strongly disagree","2017","Single parent ","indirect migration background","","","","","1"
"1 Strongly disagree","2017","Couple + C. LE 16 ","no migration background","","","","","1"
"1 Strongly disagree","2017","Couple + C. LE 16 ","direct migration background","2","","","","1"
"1 Strongly disagree","2017","Couple + C. LE 16 ","indirect migration background","","","","","1"
"1 Strongly disagree","2017","Couple + C. GT 16 ","no migration background","","","","","1"
"1 Strongly disagree","2017","Couple + C. GT 16 ","direct migration background","","","","","1"
"1 Strongly disagree","2017","Couple + C. GT 16 ","indirect migration background","","","","","1"
"1 Strongly disagree","2017","Couple + C. LE and GT 16","no migration background","","","","","1"
"1 Strongly disagree","2017","Couple + C. LE and GT 16","direct migration background","","","","","1"
"1 Strongly disagree","2017","Couple + C. LE and GT 16","indirect migration background","","","","","1"
"1 Strongly disagree","2017","1-pers.-HH","indirect migration background","","","","","1"
"1 Strongly disagree","2017","1-pers.-HH","direct migration background","2","","","","1"
"1 Strongly disagree","2017","1-pers.-HH","no migration background","","","","","1"
"1 Strongly disagree","2017","(Married) couple without C. ","no migration background","","","","","1"
"2 on scale 1-7 ","2017","Couple + C. LE and GT 16","direct migration background","","","","","2"
"2 on scale 1-7 ","2017","Single parent ","direct migration background","","","","","2"
"2 on scale 1-7 ","2017","Couple + C. LE 16 ","indirect migration background","","","","","2"
"2 on scale 1-7 ","2017","Single parent ","no migration background","","","","","2"
"2 on scale 1-7 ","2017","Couple + C. LE 16 ","direct migration background","1","","","","2"
"2 on scale 1-7 ","2017","Couple + C. LE 16 ","no migration background","","","","","2"
"2 on scale 1-7 ","2017","Couple + C. LE and GT 16","indirect migration background","","","","","2"
"2 on scale 1-7 ","2017","(Married) couple without C. ","indirect migration background","","","","","2"
"2 on scale 1-7 ","2017","Single parent ","indirect migration background","","","","","2"
"2 on scale 1-7 ","2017","Couple + C. LE and GT 16","no migration background","","","","","2"
"2 on scale 1-7 ","2017","(Married) couple without C. ","direct migration background","","","","","2"
"2 on scale 1-7 ","2017","Couple + C. GT 16 ","no migration background","","","","","2"
"2 on scale 1-7 ","2017","Couple + C. GT 16 ","direct migration background","","","","","2"
"2 on scale 1-7 ","2017","Couple + C. GT 16 ","indirect migration background","","","","","2"
"2 on scale 1-7 ","2017","1-pers.-HH","no migration background","","","","","2"
"2 on scale 1-7 ","2017","1-pers.-HH","direct migration background","","","","","2"
"2 on scale 1-7 ","2017","1-pers.-HH","indirect migration background","","","","","2"
"2 on scale 1-7 ","2017","(Married) couple without C. ","no migration background","","","","","2"
"3 on scale 1-7 ","2017","Couple + C. LE and GT 16","indirect migration background","","","","","3"
"3 on scale 1-7 ","2017","Single parent ","direct migration background","","","","","3"
"3 on scale 1-7 ","2017","Couple + C. GT 16 ","no migration background","","","","","3"
"3 on scale 1-7 ","2017","Single parent ","no migration background","","","","","3"
"3 on scale 1-7 ","2017","Couple + C. LE 16 ","direct migration background","1","","","","3"
"3 on scale 1-7 ","2017","(Married) couple without C. ","indirect migration background","","","","","3"
"3 on scale 1-7 ","2017","Couple + C. LE 16 ","indirect migration background","","","","","3"
"3 on scale 1-7 ","2017","Couple + C. LE 16 ","no migration background","","","","","3"
"3 on scale 1-7 ","2017","Single parent ","indirect migration background","","","","","3"
"3 on scale 1-7 ","2017","Couple + C. GT 16 ","indirect migration background","","","","","3"
"3 on scale 1-7 ","2017","Couple + C. LE and GT 16","no migration background","","","","","3"
"3 on scale 1-7 ","2017","Couple + C. LE and GT 16","direct migration background","1","","","","3"
"3 on scale 1-7 ","2017","Couple + C. GT 16 ","direct migration background","1","","","","3"
"3 on scale 1-7 ","2017","1-pers.-HH","no migration background","","","","","3"
"3 on scale 1-7 ","2017","1-pers.-HH","direct migration background","2","","","","3"
"3 on scale 1-7 ","2017","(Married) couple without C. ","direct migration background","","","","","3"
"3 on scale 1-7 ","2017","(Married) couple without C. ","no migration background","","","","","3"
"3 on scale 1-7 ","2017","1-pers.-HH","indirect migration background","","","","","3"
"4 on scale 1-7","2017","Couple + C. GT 16 ","direct migration background","1","","","","4"
"4 on scale 1-7","2017","Single parent ","direct migration background","1","","","","4"
"4 on scale 1-7","2017","Single parent ","indirect migration background","","","","","4"
"4 on scale 1-7","2017","Couple + C. GT 16 ","no migration background","","","","","4"
"4 on scale 1-7","2017","Couple + C. LE 16 ","direct migration background","11","","","","4"
"4 on scale 1-7","2017","Couple + C. GT 16 ","indirect migration background","","","","","4"
"4 on scale 1-7","2017","Couple + C. LE 16 ","indirect migration background","","","","","4"
"4 on scale 1-7","2017","Couple + C. LE and GT 16","no migration background","","","","","4"
"4 on scale 1-7","2017","1-pers.-HH","no migration background","","","","","4"
"4 on scale 1-7","2017","(Married) couple without C. ","indirect migration background","","","","","4"
"4 on scale 1-7","2017","Single parent ","no migration background","","","","","4"
"4 on scale 1-7","2017","Couple + C. LE 16 ","no migration background","","","","","4"
"4 on scale 1-7","2017","1-pers.-HH","direct migration background","3","","","","4"
"4 on scale 1-7","2017","(Married) couple without C. ","direct migration background","","","","","4"
"4 on scale 1-7","2017","Couple + C. LE and GT 16","direct migration background","4","","","","4"
"4 on scale 1-7","2017","Couple + C. LE and GT 16","indirect migration background","","","","","4"
"4 on scale 1-7","2017","1-pers.-HH","indirect migration background","","","","","4"
"4 on scale 1-7","2017","(Married) couple without C. ","no migration background","","","","","4"
"5 on scale 1-7","2017","Single parent ","no migration background","","","","","5"
"5 on scale 1-7","2017","Couple + C. LE 16 ","direct migration background","26","","","","5"
"5 on scale 1-7","2017","Single parent ","direct migration background","4","","","","5"
"5 on scale 1-7","2017","Couple + C. LE 16 ","indirect migration background","","","","","5"
"5 on scale 1-7","2017","(Married) couple without C. ","indirect migration background","","","","","5"
"5 on scale 1-7","2017","Single parent ","indirect migration background","","","","","5"
"5 on scale 1-7","2017","Couple + C. LE 16 ","no migration background","","","","","5"
"5 on scale 1-7","2017","Couple + C. GT 16 ","indirect migration background","","","","","5"
"5 on scale 1-7","2017","Couple + C. LE and GT 16","no migration background","","","","","5"
"5 on scale 1-7","2017","(Married) couple without C. ","direct migration background","","","","","5"
"5 on scale 1-7","2017","Couple + C. GT 16 ","no migration background","","","","","5"
"5 on scale 1-7","2017","Couple + C. GT 16 ","direct migration background","","","","","5"
"5 on scale 1-7","2017","Couple + C. LE and GT 16","direct migration background","6","","","","5"
"5 on scale 1-7","2017","Couple + C. LE and GT 16","indirect migration background","","","","","5"
"5 on scale 1-7","2017","1-pers.-HH","indirect migration background","","","","","5"
"5 on scale 1-7","2017","(Married) couple without C. ","no migration background","","","","","5"
"5 on scale 1-7","2017","1-pers.-HH","no migration background","","","","","5"
"5 on scale 1-7","2017","1-pers.-HH","direct migration background","18","","","","5"
"6 on scale 1-7","2017","Single parent ","direct migration background","19","","","","6"
"6 on scale 1-7","2017","(Married) couple without C. ","indirect migration background","","","","","6"
"6 on scale 1-7","2017","Single parent ","no migration background","","","","","6"
"6 on scale 1-7","2017","(Married) couple without C. ","direct migration background","12","","","","6"
"6 on scale 1-7","2017","1-pers.-HH","no migration background","","","","","6"
"6 on scale 1-7","2017","1-pers.-HH","direct migration background","33","0.0547995245461317","0.0361811181475035","0.0734179309447599","6"
"6 on scale 1-7","2017","1-pers.-HH","indirect migration background","","","","","6"
"6 on scale 1-7","2017","(Married) couple without C. ","no migration background","","","","","6"
"6 on scale 1-7","2017","Single parent ","indirect migration background","","","","","6"
"6 on scale 1-7","2017","Couple + C. LE 16 ","no migration background","","","","","6"
"6 on scale 1-7","2017","Couple + C. LE 16 ","direct migration background","98","0.105679931551486","0.0872938704019127","0.124065992701059","6"
"6 on scale 1-7","2017","Couple + C. LE 16 ","indirect migration background","","","","","6"
"6 on scale 1-7","2017","Couple + C. GT 16 ","no migration background","","","","","6"
"6 on scale 1-7","2017","Couple + C. GT 16 ","direct migration background","5","","","","6"
"6 on scale 1-7","2017","Couple + C. GT 16 ","indirect migration background","","","","","6"
"6 on scale 1-7","2017","Couple + C. LE and GT 16","no migration background","","","","","6"
"6 on scale 1-7","2017","Couple + C. LE and GT 16","direct migration background","21","","","","6"
"6 on scale 1-7","2017","Couple + C. LE and GT 16","indirect migration background","","","","","6"
"7 Strongly agree","2017","1-pers.-HH","no migration background","","","","","7"
"7 Strongly agree","2017","1-pers.-HH","direct migration background","516","0.895696051055218","0.870691281862746","0.920700820247689","7"
"7 Strongly agree","2017","1-pers.-HH","indirect migration background","","","","","7"
"7 Strongly agree","2017","(Married) couple without C. ","no migration background","","","","","7"
"7 Strongly agree","2017","(Married) couple without C. ","direct migration background","113","0.872075692400574","0.813523021178357","0.930628363622791","7"
"7 Strongly agree","2017","(Married) couple without C. ","indirect migration background","","","","","7"
"7 Strongly agree","2017","Single parent ","no migration background","","","","","7"
"7 Strongly agree","2017","Single parent ","direct migration background","153","0.79113239829643","0.731246911683059","0.851017884909801","7"
"7 Strongly agree","2017","Single parent ","indirect migration background","","","","","7"
"7 Strongly agree","2017","Couple + C. LE 16 ","no migration background","","","","","7"
"7 Strongly agree","2017","Couple + C. LE 16 ","direct migration background","935","0.851323434384907","0.830046232968526","0.872600635801288","7"
"7 Strongly agree","2017","Couple + C. LE 16 ","indirect migration background","","","","","7"
"7 Strongly agree","2017","Couple + C. GT 16 ","no migration background","","","","","7"
"7 Strongly agree","2017","Couple + C. GT 16 ","direct migration background","51","0.920490466137572","0.850867367944269","0.990113564330876","7"
"7 Strongly agree","2017","Couple + C. GT 16 ","indirect migration background","","","","","7"
"7 Strongly agree","2017","Couple + C. LE and GT 16","no migration background","","","","","7"
"7 Strongly agree","2017","Couple + C. LE and GT 16","direct migration background","272","0.88358116833018","0.847527775288573","0.919634561371786","7"
"7 Strongly agree","2017","Couple + C. LE and GT 16","indirect migration background","","","","","7"
"1 Strongly disagree","2018","Couple + C. GT 16 ","direct migration background","","","","","1"
"1 Strongly disagree","2018","Couple + C. GT 16 ","indirect migration background","","","","","1"
"1 Strongly disagree","2018","Couple + C. LE and GT 16","no migration background","","","","","1"
"1 Strongly disagree","2018","Couple + C. LE and GT 16","direct migration background","1","","","","1"
"1 Strongly disagree","2018","Couple + C. LE and GT 16","indirect migration background","","","","","1"
"1 Strongly disagree","2018","(Married) couple without C. ","direct migration background","","","","","1"
"1 Strongly disagree","2018","(Married) couple without C. ","indirect migration background","","","","","1"
"1 Strongly disagree","2018","Single parent ","no migration background","","","","","1"
"1 Strongly disagree","2018","Single parent ","direct migration background","","","","","1"
"1 Strongly disagree","2018","Single parent ","indirect migration background","","","","","1"
"1 Strongly disagree","2018","Couple + C. LE 16 ","no migration background","","","","","1"
"1 Strongly disagree","2018","Couple + C. LE 16 ","direct migration background","","","","","1"
"1 Strongly disagree","2018","Couple + C. LE 16 ","indirect migration background","","","","","1"
"1 Strongly disagree","2018","Couple + C. GT 16 ","no migration background","","","","","1"
"1 Strongly disagree","2018","1-pers.-HH","no migration background","","","","","1"
"1 Strongly disagree","2018","1-pers.-HH","indirect migration background","","","","","1"
"1 Strongly disagree","2018","(Married) couple without C. ","no migration background","","","","","1"
"1 Strongly disagree","2018","1-pers.-HH","direct migration background","","","","","1"
"2 on scale 1-7 ","2018","Couple + C. LE and GT 16","direct migration background","1","","","","2"
"2 on scale 1-7 ","2018","Couple + C. LE 16 ","direct migration background","","","","","2"
"2 on scale 1-7 ","2018","(Married) couple without C. ","indirect migration background","","","","","2"
"2 on scale 1-7 ","2018","Couple + C. LE 16 ","no migration background","","","","","2"
"2 on scale 1-7 ","2018","Couple + C. LE 16 ","indirect migration background","","","","","2"
"2 on scale 1-7 ","2018","Couple + C. LE and GT 16","no migration background","","","","","2"
"2 on scale 1-7 ","2018","Couple + C. LE and GT 16","indirect migration background","","","","","2"
"2 on scale 1-7 ","2018","Single parent ","indirect migration background","","","","","2"
"2 on scale 1-7 ","2018","Couple + C. GT 16 ","direct migration background","","","","","2"
"2 on scale 1-7 ","2018","Couple + C. GT 16 ","indirect migration background","","","","","2"
"2 on scale 1-7 ","2018","(Married) couple without C. ","direct migration background","","","","","2"
"2 on scale 1-7 ","2018","Single parent ","no migration background","","","","","2"
"2 on scale 1-7 ","2018","Single parent ","direct migration background","","","","","2"
"2 on scale 1-7 ","2018","1-pers.-HH","no migration background","","","","","2"
"2 on scale 1-7 ","2018","1-pers.-HH","direct migration background","","","","","2"
"2 on scale 1-7 ","2018","1-pers.-HH","indirect migration background","","","","","2"
"2 on scale 1-7 ","2018","Couple + C. GT 16 ","no migration background","","","","","2"
"2 on scale 1-7 ","2018","(Married) couple without C. ","no migration background","","","","","2"
"3 on scale 1-7 ","2018","(Married) couple without C. ","indirect migration background","","","","","3"
"3 on scale 1-7 ","2018","Couple + C. LE and GT 16","direct migration background","","","","","3"
"3 on scale 1-7 ","2018","Couple + C. LE 16 ","indirect migration background","","","","","3"
"3 on scale 1-7 ","2018","Couple + C. LE and GT 16","indirect migration background","","","","","3"
"3 on scale 1-7 ","2018","Single parent ","no migration background","","","","","3"
"3 on scale 1-7 ","2018","Single parent ","direct migration background","","","","","3"
"3 on scale 1-7 ","2018","Single parent ","indirect migration background","","","","","3"
"3 on scale 1-7 ","2018","Couple + C. LE 16 ","no migration background","","","","","3"
"3 on scale 1-7 ","2018","Couple + C. LE 16 ","direct migration background","1","","","","3"
"3 on scale 1-7 ","2018","Couple + C. GT 16 ","direct migration background","","","","","3"
"3 on scale 1-7 ","2018","Couple + C. GT 16 ","indirect migration background","","","","","3"
"3 on scale 1-7 ","2018","Couple + C. LE and GT 16","no migration background","","","","","3"
"3 on scale 1-7 ","2018","(Married) couple without C. ","direct migration background","","","","","3"
"3 on scale 1-7 ","2018","1-pers.-HH","no migration background","","","","","3"
"3 on scale 1-7 ","2018","1-pers.-HH","direct migration background","","","","","3"
"3 on scale 1-7 ","2018","1-pers.-HH","indirect migration background","","","","","3"
"3 on scale 1-7 ","2018","(Married) couple without C. ","no migration background","","","","","3"
"3 on scale 1-7 ","2018","Couple + C. GT 16 ","no migration background","","","","","3"
"4 on scale 1-7","2018","Couple + C. GT 16 ","indirect migration background","","","","","4"
"4 on scale 1-7","2018","Couple + C. LE 16 ","direct migration background","","","","","4"
"4 on scale 1-7","2018","Couple + C. LE 16 ","indirect migration background","","","","","4"
"4 on scale 1-7","2018","Couple + C. LE and GT 16","no migration background","","","","","4"
"4 on scale 1-7","2018","(Married) couple without C. ","indirect migration background","","","","","4"
"4 on scale 1-7","2018","Single parent ","no migration background","","","","","4"
"4 on scale 1-7","2018","Single parent ","direct migration background","","","","","4"
"4 on scale 1-7","2018","Single parent ","indirect migration background","","","","","4"
"4 on scale 1-7","2018","Couple + C. LE 16 ","no migration background","","","","","4"
"4 on scale 1-7","2018","Couple + C. GT 16 ","no migration background","","","","","4"
"4 on scale 1-7","2018","Couple + C. GT 16 ","direct migration background","","","","","4"
"4 on scale 1-7","2018","Couple + C. LE and GT 16","indirect migration background","","","","","4"
"4 on scale 1-7","2018","1-pers.-HH","no migration background","","","","","4"
"4 on scale 1-7","2018","(Married) couple without C. ","direct migration background","","","","","4"
"4 on scale 1-7","2018","Couple + C. LE and GT 16","direct migration background","1","","","","4"
"4 on scale 1-7","2018","1-pers.-HH","direct migration background","","","","","4"
"4 on scale 1-7","2018","1-pers.-HH","indirect migration background","","","","","4"
"4 on scale 1-7","2018","(Married) couple without C. ","no migration background","","","","","4"
"5 on scale 1-7","2018","Couple + C. LE 16 ","direct migration background","4","","","","5"
"5 on scale 1-7","2018","Single parent ","no migration background","","","","","5"
"5 on scale 1-7","2018","Single parent ","direct migration background","1","","","","5"
"5 on scale 1-7","2018","Couple + C. LE 16 ","indirect migration background","","","","","5"
"5 on scale 1-7","2018","(Married) couple without C. ","indirect migration background","","","","","5"
"5 on scale 1-7","2018","Single parent ","indirect migration background","","","","","5"
"5 on scale 1-7","2018","Couple + C. LE 16 ","no migration background","","","","","5"
"5 on scale 1-7","2018","Couple + C. GT 16 ","direct migration background","","","","","5"
"5 on scale 1-7","2018","Couple + C. GT 16 ","indirect migration background","","","","","5"
"5 on scale 1-7","2018","Couple + C. LE and GT 16","no migration background","","","","","5"
"5 on scale 1-7","2018","Couple + C. LE and GT 16","direct migration background","2","","","","5"
"5 on scale 1-7","2018","(Married) couple without C. ","direct migration background","","","","","5"
"5 on scale 1-7","2018","(Married) couple without C. ","no migration background","","","","","5"
"5 on scale 1-7","2018","Couple + C. LE and GT 16","indirect migration background","","","","","5"
"5 on scale 1-7","2018","1-pers.-HH","no migration background","","","","","5"
"5 on scale 1-7","2018","1-pers.-HH","direct migration background","","","","","5"
"5 on scale 1-7","2018","1-pers.-HH","indirect migration background","","","","","5"
"5 on scale 1-7","2018","Couple + C. GT 16 ","no migration background","","","","","5"
"6 on scale 1-7","2018","Single parent ","direct migration background","2","","","","6"
"6 on scale 1-7","2018","Single parent ","no migration background","","","","","6"
"6 on scale 1-7","2018","(Married) couple without C. ","indirect migration background","","","","","6"
"6 on scale 1-7","2018","1-pers.-HH","no migration background","","","","","6"
"6 on scale 1-7","2018","(Married) couple without C. ","direct migration background","2","","","","6"
"6 on scale 1-7","2018","1-pers.-HH","direct migration background","1","","","","6"
"6 on scale 1-7","2018","1-pers.-HH","indirect migration background","","","","","6"
"6 on scale 1-7","2018","Couple + C. GT 16 ","direct migration background","3","","","","6"
"6 on scale 1-7","2018","Couple + C. GT 16 ","indirect migration background","","","","","6"
"6 on scale 1-7","2018","Couple + C. LE and GT 16","no migration background","","","","","6"
"6 on scale 1-7","2018","Couple + C. LE and GT 16","direct migration background","10","","","","6"
"6 on scale 1-7","2018","(Married) couple without C. ","no migration background","","","","","6"
"6 on scale 1-7","2018","Single parent ","indirect migration background","","","","","6"
"6 on scale 1-7","2018","Couple + C. LE 16 ","no migration background","","","","","6"
"6 on scale 1-7","2018","Couple + C. LE 16 ","direct migration background","15","","","","6"
"6 on scale 1-7","2018","Couple + C. LE 16 ","indirect migration background","","","","","6"
"6 on scale 1-7","2018","Couple + C. GT 16 ","no migration background","","","","","6"
"6 on scale 1-7","2018","Couple + C. LE and GT 16","indirect migration background","","","","","6"
"7 Strongly agree","2018","1-pers.-HH","no migration background","","","","","7"
"7 Strongly agree","2018","1-pers.-HH","direct migration background","6","","","","7"
"7 Strongly agree","2018","1-pers.-HH","indirect migration background","","","","","7"
"7 Strongly agree","2018","(Married) couple without C. ","no migration background","","","","","7"
"7 Strongly agree","2018","(Married) couple without C. ","direct migration background","19","","","","7"
"7 Strongly agree","2018","(Married) couple without C. ","indirect migration background","","","","","7"
"7 Strongly agree","2018","Single parent ","no migration background","","","","","7"
"7 Strongly agree","2018","Single parent ","direct migration background","22","","","","7"
"7 Strongly agree","2018","Single parent ","indirect migration background","","","","","7"
"7 Strongly agree","2018","Couple + C. LE 16 ","no migration background","","","","","7"
"7 Strongly agree","2018","Couple + C. LE 16 ","direct migration background","131","0.886588775488263","0.836012277869768","0.937165273106757","7"
"7 Strongly agree","2018","Couple + C. LE 16 ","indirect migration background","","","","","7"
"7 Strongly agree","2018","Couple + C. GT 16 ","no migration background","","","","","7"
"7 Strongly agree","2018","Couple + C. GT 16 ","direct migration background","16","","","","7"
"7 Strongly agree","2018","Couple + C. GT 16 ","indirect migration background","","","","","7"
"7 Strongly agree","2018","Couple + C. LE and GT 16","no migration background","","","","","7"
"7 Strongly agree","2018","Couple + C. LE and GT 16","direct migration background","92","0.838644429611443","0.768943733261425","0.90834512596146","7"
