"plh0206i01","year","e11103","pgisced97","n","percent","lower_confidence","upper_confidence"
"7 Strongly agree","2013","Part Time","higher vocational","","","",""
"7 Strongly agree","2013","Part Time","higher education","","","",""
"7 Strongly agree","2013","Not Working","in school","","","",""
"7 Strongly agree","2013","Not Working","inadequately","","","",""
"7 Strongly agree","2013","Not Working","general elemantary","","","",""
"7 Strongly agree","2013","Not Working","middle vocational","","","",""
"7 Strongly agree","2013","Not Working","vocational + Abi","","","",""
"7 Strongly agree","2013","Not Working","higher vocational","","","",""
"7 Strongly agree","2013","Not Working","higher education","","","",""
"1 Strongly disagree","2014","Full Time","in school","","","",""
"1 Strongly disagree","2014","Full Time","inadequately","","","",""
"1 Strongly disagree","2014","Full Time","general elemantary","","","",""
"1 Strongly disagree","2014","Full Time","middle vocational","","","",""
"1 Strongly disagree","2014","Full Time","vocational + Abi","","","",""
"1 Strongly disagree","2014","Full Time","higher vocational","","","",""
"1 Strongly disagree","2014","Full Time","higher education","","","",""
"1 Strongly disagree","2014","Part Time","in school","","","",""
"1 Strongly disagree","2014","Part Time","inadequately","","","",""
"1 Strongly disagree","2014","Part Time","general elemantary","","","",""
"1 Strongly disagree","2014","Part Time","middle vocational","","","",""
"1 Strongly disagree","2014","Part Time","vocational + Abi","","","",""
"1 Strongly disagree","2014","Part Time","higher vocational","","","",""
"1 Strongly disagree","2014","Part Time","higher education","","","",""
"1 Strongly disagree","2014","Not Working","in school","","","",""
"1 Strongly disagree","2014","Not Working","inadequately","","","",""
"1 Strongly disagree","2014","Not Working","general elemantary","","","",""
"1 Strongly disagree","2014","Not Working","middle vocational","","","",""
"1 Strongly disagree","2014","Not Working","vocational + Abi","","","",""
"1 Strongly disagree","2014","Not Working","higher vocational","","","",""
"1 Strongly disagree","2014","Not Working","higher education","","","",""
"2 on scale 1-7 ","2014","Full Time","in school","","","",""
"2 on scale 1-7 ","2014","Full Time","inadequately","","","",""
"2 on scale 1-7 ","2014","Full Time","general elemantary","","","",""
"2 on scale 1-7 ","2014","Full Time","middle vocational","","","",""
"2 on scale 1-7 ","2014","Full Time","vocational + Abi","","","",""
"2 on scale 1-7 ","2014","Full Time","higher vocational","","","",""
"2 on scale 1-7 ","2014","Full Time","higher education","","","",""
"2 on scale 1-7 ","2014","Part Time","in school","","","",""
"2 on scale 1-7 ","2014","Part Time","inadequately","","","",""
"2 on scale 1-7 ","2014","Part Time","general elemantary","","","",""
"2 on scale 1-7 ","2014","Part Time","middle vocational","","","",""
"2 on scale 1-7 ","2014","Part Time","vocational + Abi","","","",""
"2 on scale 1-7 ","2014","Part Time","higher vocational","","","",""
"2 on scale 1-7 ","2014","Part Time","higher education","","","",""
"2 on scale 1-7 ","2014","Not Working","in school","","","",""
"2 on scale 1-7 ","2014","Not Working","inadequately","","","",""
"2 on scale 1-7 ","2014","Not Working","general elemantary","","","",""
"2 on scale 1-7 ","2014","Not Working","middle vocational","","","",""
"2 on scale 1-7 ","2014","Not Working","vocational + Abi","","","",""
"2 on scale 1-7 ","2014","Not Working","higher vocational","","","",""
"2 on scale 1-7 ","2014","Not Working","higher education","","","",""
"3 on scale 1-7 ","2014","Full Time","in school","","","",""
"3 on scale 1-7 ","2014","Full Time","inadequately","","","",""
"3 on scale 1-7 ","2014","Full Time","general elemantary","","","",""
"3 on scale 1-7 ","2014","Full Time","middle vocational","","","",""
"3 on scale 1-7 ","2014","Full Time","vocational + Abi","","","",""
"3 on scale 1-7 ","2014","Full Time","higher vocational","","","",""
"3 on scale 1-7 ","2014","Full Time","higher education","","","",""
"3 on scale 1-7 ","2014","Part Time","in school","","","",""
"3 on scale 1-7 ","2014","Part Time","inadequately","","","",""
"3 on scale 1-7 ","2014","Part Time","general elemantary","","","",""
"3 on scale 1-7 ","2014","Part Time","middle vocational","","","",""
"3 on scale 1-7 ","2014","Part Time","vocational + Abi","","","",""
"3 on scale 1-7 ","2014","Part Time","higher vocational","","","",""
"3 on scale 1-7 ","2014","Part Time","higher education","","","",""
"3 on scale 1-7 ","2014","Not Working","in school","","","",""
"3 on scale 1-7 ","2014","Not Working","inadequately","","","",""
"3 on scale 1-7 ","2014","Not Working","general elemantary","","","",""
"3 on scale 1-7 ","2014","Not Working","middle vocational","","","",""
"3 on scale 1-7 ","2014","Not Working","vocational + Abi","","","",""
"3 on scale 1-7 ","2014","Not Working","higher vocational","","","",""
"3 on scale 1-7 ","2014","Not Working","higher education","","","",""
"4 on scale 1-7","2014","Full Time","in school","","","",""
"4 on scale 1-7","2014","Full Time","inadequately","","","",""
"4 on scale 1-7","2014","Full Time","general elemantary","","","",""
"4 on scale 1-7","2014","Full Time","middle vocational","","","",""
"4 on scale 1-7","2014","Full Time","vocational + Abi","","","",""
"4 on scale 1-7","2014","Full Time","higher vocational","","","",""
"4 on scale 1-7","2014","Full Time","higher education","","","",""
"4 on scale 1-7","2014","Part Time","in school","","","",""
"4 on scale 1-7","2014","Part Time","inadequately","","","",""
"4 on scale 1-7","2014","Part Time","general elemantary","","","",""
"4 on scale 1-7","2014","Part Time","middle vocational","","","",""
"4 on scale 1-7","2014","Part Time","vocational + Abi","","","",""
"4 on scale 1-7","2014","Part Time","higher vocational","","","",""
"4 on scale 1-7","2014","Part Time","higher education","","","",""
"4 on scale 1-7","2014","Not Working","in school","","","",""
"4 on scale 1-7","2014","Not Working","inadequately","","","",""
"4 on scale 1-7","2014","Not Working","general elemantary","","","",""
"4 on scale 1-7","2014","Not Working","middle vocational","","","",""
"4 on scale 1-7","2014","Not Working","vocational + Abi","","","",""
"4 on scale 1-7","2014","Not Working","higher vocational","","","",""
"4 on scale 1-7","2014","Not Working","higher education","","","",""
"5 on scale 1-7","2014","Full Time","in school","","","",""
"5 on scale 1-7","2014","Full Time","inadequately","","","",""
"5 on scale 1-7","2014","Full Time","general elemantary","","","",""
"5 on scale 1-7","2014","Full Time","middle vocational","","","",""
"5 on scale 1-7","2014","Full Time","vocational + Abi","","","",""
"5 on scale 1-7","2014","Full Time","higher vocational","","","",""
"5 on scale 1-7","2014","Full Time","higher education","","","",""
"5 on scale 1-7","2014","Part Time","in school","","","",""
"5 on scale 1-7","2014","Part Time","inadequately","","","",""
"5 on scale 1-7","2014","Part Time","general elemantary","","","",""
"5 on scale 1-7","2014","Part Time","middle vocational","","","",""
"5 on scale 1-7","2014","Part Time","vocational + Abi","","","",""
"5 on scale 1-7","2014","Part Time","higher vocational","","","",""
"5 on scale 1-7","2014","Part Time","higher education","","","",""
"5 on scale 1-7","2014","Not Working","in school","","","",""
"5 on scale 1-7","2014","Not Working","inadequately","","","",""
"5 on scale 1-7","2014","Not Working","general elemantary","","","",""
"5 on scale 1-7","2014","Not Working","middle vocational","","","",""
"5 on scale 1-7","2014","Not Working","vocational + Abi","","","",""
"5 on scale 1-7","2014","Not Working","higher vocational","","","",""
"5 on scale 1-7","2014","Not Working","higher education","","","",""
"6 on scale 1-7","2014","Full Time","in school","","","",""
"6 on scale 1-7","2014","Full Time","inadequately","","","",""
"6 on scale 1-7","2014","Full Time","general elemantary","","","",""
"6 on scale 1-7","2014","Full Time","middle vocational","","","",""
"6 on scale 1-7","2014","Full Time","vocational + Abi","","","",""
"6 on scale 1-7","2014","Full Time","higher vocational","","","",""
"6 on scale 1-7","2014","Full Time","higher education","","","",""
"6 on scale 1-7","2014","Part Time","in school","","","",""
"6 on scale 1-7","2014","Part Time","inadequately","","","",""
"6 on scale 1-7","2014","Part Time","general elemantary","","","",""
"6 on scale 1-7","2014","Part Time","middle vocational","","","",""
"6 on scale 1-7","2014","Part Time","vocational + Abi","","","",""
"6 on scale 1-7","2014","Part Time","higher vocational","","","",""
"6 on scale 1-7","2014","Part Time","higher education","","","",""
"6 on scale 1-7","2014","Not Working","in school","","","",""
"6 on scale 1-7","2014","Not Working","inadequately","","","",""
"6 on scale 1-7","2014","Not Working","general elemantary","","","",""
"6 on scale 1-7","2014","Not Working","middle vocational","","","",""
"6 on scale 1-7","2014","Not Working","vocational + Abi","","","",""
"6 on scale 1-7","2014","Not Working","higher vocational","","","",""
"6 on scale 1-7","2014","Not Working","higher education","","","",""
"7 Strongly agree","2014","Full Time","in school","","","",""
"7 Strongly agree","2014","Full Time","inadequately","","","",""
"7 Strongly agree","2014","Full Time","general elemantary","","","",""
"7 Strongly agree","2014","Full Time","middle vocational","","","",""
"7 Strongly agree","2014","Full Time","vocational + Abi","","","",""
"7 Strongly agree","2014","Full Time","higher vocational","","","",""
"7 Strongly agree","2014","Full Time","higher education","","","",""
"7 Strongly agree","2014","Part Time","in school","","","",""
"7 Strongly agree","2014","Part Time","inadequately","","","",""
"7 Strongly agree","2014","Part Time","general elemantary","","","",""
"7 Strongly agree","2014","Part Time","middle vocational","","","",""
"7 Strongly agree","2014","Part Time","vocational + Abi","","","",""
"7 Strongly agree","2014","Part Time","higher vocational","","","",""
"7 Strongly agree","2014","Part Time","higher education","","","",""
"7 Strongly agree","2014","Not Working","in school","","","",""
"7 Strongly agree","2014","Not Working","inadequately","","","",""
"7 Strongly agree","2014","Not Working","general elemantary","","","",""
"7 Strongly agree","2014","Not Working","middle vocational","","","",""
"7 Strongly agree","2014","Not Working","vocational + Abi","","","",""
"7 Strongly agree","2014","Not Working","higher vocational","","","",""
"7 Strongly agree","2014","Not Working","higher education","","","",""
"1 Strongly disagree","2015","Full Time","in school","","","",""
"1 Strongly disagree","2015","Full Time","inadequately","1","","",""
"1 Strongly disagree","2015","Full Time","general elemantary","3","","",""
"1 Strongly disagree","2015","Full Time","middle vocational","16","","",""
"1 Strongly disagree","2015","Full Time","vocational + Abi","3","","",""
"1 Strongly disagree","2015","Full Time","higher vocational","2","","",""
"1 Strongly disagree","2015","Full Time","higher education","7","","",""
"1 Strongly disagree","2015","Part Time","in school","1","","",""
"1 Strongly disagree","2015","Part Time","inadequately","","","",""
"1 Strongly disagree","2015","Part Time","general elemantary","3","","",""
"1 Strongly disagree","2015","Part Time","middle vocational","11","","",""
"1 Strongly disagree","2015","Part Time","vocational + Abi","3","","",""
"1 Strongly disagree","2015","Part Time","higher vocational","1","","",""
"1 Strongly disagree","2015","Part Time","higher education","3","","",""
"1 Strongly disagree","2015","Not Working","in school","","","",""
"1 Strongly disagree","2015","Not Working","inadequately","4","","",""
"1 Strongly disagree","2015","Not Working","general elemantary","10","","",""
"1 Strongly disagree","2015","Not Working","middle vocational","11","","",""
"1 Strongly disagree","2015","Not Working","vocational + Abi","1","","",""
"1 Strongly disagree","2015","Not Working","higher vocational","","","",""
"1 Strongly disagree","2015","Not Working","higher education","8","","",""
"2 on scale 1-7 ","2015","Full Time","in school","","","",""
"2 on scale 1-7 ","2015","Full Time","inadequately","2","","",""
"2 on scale 1-7 ","2015","Full Time","general elemantary","6","","",""
"2 on scale 1-7 ","2015","Full Time","middle vocational","14","","",""
"2 on scale 1-7 ","2015","Full Time","vocational + Abi","2","","",""
"2 on scale 1-7 ","2015","Full Time","higher vocational","3","","",""
"2 on scale 1-7 ","2015","Full Time","higher education","12","","",""
"2 on scale 1-7 ","2015","Part Time","in school","","","",""
"2 on scale 1-7 ","2015","Part Time","inadequately","2","","",""
"2 on scale 1-7 ","2015","Part Time","general elemantary","3","","",""
"2 on scale 1-7 ","2015","Part Time","middle vocational","16","","",""
"2 on scale 1-7 ","2015","Part Time","vocational + Abi","5","","",""
"2 on scale 1-7 ","2015","Part Time","higher vocational","","","",""
"2 on scale 1-7 ","2015","Part Time","higher education","11","","",""
"2 on scale 1-7 ","2015","Not Working","in school","","","",""
"2 on scale 1-7 ","2015","Not Working","inadequately","1","","",""
"2 on scale 1-7 ","2015","Not Working","general elemantary","17","","",""
"2 on scale 1-7 ","2015","Not Working","middle vocational","16","","",""
"2 on scale 1-7 ","2015","Not Working","vocational + Abi","3","","",""
"2 on scale 1-7 ","2015","Not Working","higher vocational","4","","",""
"2 on scale 1-7 ","2015","Not Working","higher education","7","","",""
"3 on scale 1-7 ","2015","Full Time","in school","","","",""
"3 on scale 1-7 ","2015","Full Time","inadequately","1","","",""
"3 on scale 1-7 ","2015","Full Time","general elemantary","7","","",""
"3 on scale 1-7 ","2015","Full Time","middle vocational","34","0.00687311357729601","0.00436731028170103","0.00937891687289098"
"3 on scale 1-7 ","2015","Full Time","vocational + Abi","10","","",""
"3 on scale 1-7 ","2015","Full Time","higher vocational","6","","",""
"3 on scale 1-7 ","2015","Full Time","higher education","18","","",""
"3 on scale 1-7 ","2015","Part Time","in school","1","","",""
"3 on scale 1-7 ","2015","Part Time","inadequately","2","","",""
"3 on scale 1-7 ","2015","Part Time","general elemantary","10","","",""
"3 on scale 1-7 ","2015","Part Time","middle vocational","26","","",""
"3 on scale 1-7 ","2015","Part Time","vocational + Abi","3","","",""
"3 on scale 1-7 ","2015","Part Time","higher vocational","2","","",""
"3 on scale 1-7 ","2015","Part Time","higher education","9","","",""
"3 on scale 1-7 ","2015","Not Working","in school","3","","",""
"3 on scale 1-7 ","2015","Not Working","inadequately","6","","",""
"3 on scale 1-7 ","2015","Not Working","general elemantary","16","","",""
"3 on scale 1-7 ","2015","Not Working","middle vocational","37","0.00731992939661615","0.00486509662057275","0.00977476217265956"
"3 on scale 1-7 ","2015","Not Working","vocational + Abi","1","","",""
"3 on scale 1-7 ","2015","Not Working","higher vocational","1","","",""
"3 on scale 1-7 ","2015","Not Working","higher education","15","","",""
"4 on scale 1-7","2015","Full Time","in school","1","","",""
"4 on scale 1-7","2015","Full Time","inadequately","5","","",""
"4 on scale 1-7","2015","Full Time","general elemantary","24","","",""
"4 on scale 1-7","2015","Full Time","middle vocational","142","0.0295801573767995","0.0244415206063567","0.0347187941472423"
"4 on scale 1-7","2015","Full Time","vocational + Abi","24","","",""
"4 on scale 1-7","2015","Full Time","higher vocational","24","","",""
"4 on scale 1-7","2015","Full Time","higher education","58","0.0150154157002683","0.0104946802847779","0.0195361511157587"
"4 on scale 1-7","2015","Part Time","in school","3","","",""
"4 on scale 1-7","2015","Part Time","inadequately","3","","",""
"4 on scale 1-7","2015","Part Time","general elemantary","26","","",""
"4 on scale 1-7","2015","Part Time","middle vocational","89","0.0222176760041339","0.0172436239485072","0.0271917280597606"
"4 on scale 1-7","2015","Part Time","vocational + Abi","21","","",""
"4 on scale 1-7","2015","Part Time","higher vocational","7","","",""
"4 on scale 1-7","2015","Part Time","higher education","37","0.0281857367336782","0.0201214648318546","0.0362500086355018"
"4 on scale 1-7","2015","Not Working","in school","7","","",""
"4 on scale 1-7","2015","Not Working","inadequately","21","","",""
"4 on scale 1-7","2015","Not Working","general elemantary","79","0.041147663597915","0.0313596783269118","0.0509356488689182"
"4 on scale 1-7","2015","Not Working","middle vocational","127","0.0282076432067046","0.0234396683560279","0.0329756180573813"
"4 on scale 1-7","2015","Not Working","vocational + Abi","20","","",""
"4 on scale 1-7","2015","Not Working","higher vocational","17","","",""
"4 on scale 1-7","2015","Not Working","higher education","55","0.0243228944218279","0.0176083245123804","0.0310374643312754"
"5 on scale 1-7","2015","Full Time","in school","","","",""
"5 on scale 1-7","2015","Full Time","inadequately","11","","",""
"5 on scale 1-7","2015","Full Time","general elemantary","55","0.0671990501135887","0.0482271386590569","0.0861709615681205"
"5 on scale 1-7","2015","Full Time","middle vocational","328","0.0875523159891404","0.0789798523435748","0.0961247796347059"
"5 on scale 1-7","2015","Full Time","vocational + Abi","71","0.0655609866344847","0.0492631690904268","0.0818588041785426"
"5 on scale 1-7","2015","Full Time","higher vocational","39","0.0465366680714015","0.0314813889612275","0.0615919471815756"
"5 on scale 1-7","2015","Full Time","higher education","217","0.0768762325012949","0.0669735762156121","0.0867788887869777"
"5 on scale 1-7","2015","Part Time","in school","5","","",""
"5 on scale 1-7","2015","Part Time","inadequately","9","","",""
"5 on scale 1-7","2015","Part Time","general elemantary","60","0.107140396769855","0.0840292186822607","0.13025157485745"
"5 on scale 1-7","2015","Part Time","middle vocational","272","0.0748671798544534","0.0659856516016718","0.0837487081072349"
"5 on scale 1-7","2015","Part Time","vocational + Abi","41","0.0737809706822598","0.0547260136244806","0.0928359277400391"
"5 on scale 1-7","2015","Part Time","higher vocational","32","0.102654299677498","0.0706279818796005","0.134680617475396"
"5 on scale 1-7","2015","Part Time","higher education","114","0.0725561128288248","0.0599163286750816","0.085195896982568"
"5 on scale 1-7","2015","Not Working","in school","26","","",""
"5 on scale 1-7","2015","Not Working","inadequately","32","0.109033652587082","0.0761447430459322","0.141922562128232"
"5 on scale 1-7","2015","Not Working","general elemantary","150","0.106547710584416","0.0913438949135298","0.121751526255302"
"5 on scale 1-7","2015","Not Working","middle vocational","426","0.0918355708124556","0.083518861459646","0.100152280165265"
"5 on scale 1-7","2015","Not Working","vocational + Abi","43","0.125437965490447","0.0975537610228018","0.153322169958092"
"5 on scale 1-7","2015","Not Working","higher vocational","39","0.0759073700570597","0.0512164836177105","0.100598256496409"
"5 on scale 1-7","2015","Not Working","higher education","136","0.0669790540280639","0.0560829129671235","0.0778751950890043"
"6 on scale 1-7","2015","Full Time","in school","","","",""
"6 on scale 1-7","2015","Full Time","inadequately","17","","",""
"6 on scale 1-7","2015","Full Time","general elemantary","156","0.251380533549781","0.218508133621591","0.284252933477971"
"6 on scale 1-7","2015","Full Time","middle vocational","1091","0.259761537126169","0.2464618601637","0.273061214088637"
"6 on scale 1-7","2015","Full Time","vocational + Abi","261","0.330979815653593","0.299994808891761","0.361964822415424"
"6 on scale 1-7","2015","Full Time","higher vocational","242","0.326669686851099","0.293149404188967","0.360189969513231"
"6 on scale 1-7","2015","Full Time","higher education","921","0.3319055976212","0.314401009433503","0.349410185808898"
"6 on scale 1-7","2015","Part Time","in school","24","","",""
"6 on scale 1-7","2015","Part Time","inadequately","14","","",""
"6 on scale 1-7","2015","Part Time","general elemantary","149","0.211915882836991","0.181379196142545","0.242452569531436"
"6 on scale 1-7","2015","Part Time","middle vocational","902","0.277759403456749","0.262644156267635","0.292874650645863"
"6 on scale 1-7","2015","Part Time","vocational + Abi","188","0.269075147496574","0.236749137695844","0.301401157297304"
"6 on scale 1-7","2015","Part Time","higher vocational","100","0.250105148298442","0.204406848205185","0.295803448391698"
"6 on scale 1-7","2015","Part Time","higher education","474","0.298605234192473","0.276306058938542","0.320904409446405"
"6 on scale 1-7","2015","Not Working","in school","85","0.307704205668063","0.255649837156248","0.359758574179878"
"6 on scale 1-7","2015","Not Working","inadequately","80","0.24740880074021","0.201875861763373","0.292941739717047"
"6 on scale 1-7","2015","Not Working","general elemantary","368","0.242115806694302","0.221007283603023","0.26322432978558"
"6 on scale 1-7","2015","Not Working","middle vocational","1227","0.276372549735868","0.263493945871655","0.28925115360008"
"6 on scale 1-7","2015","Not Working","vocational + Abi","112","0.226189102788861","0.19096810075859","0.261410104819132"
"6 on scale 1-7","2015","Not Working","higher vocational","120","0.296751982766354","0.254163905901312","0.339340059631397"
"6 on scale 1-7","2015","Not Working","higher education","577","0.283428565100731","0.263785508399708","0.303071621801755"
"7 Strongly agree","2015","Full Time","in school","1","","",""
"7 Strongly agree","2015","Full Time","inadequately","45","0.479380559763478","0.371251714675369","0.587509404851588"
"7 Strongly agree","2015","Full Time","general elemantary","418","0.620144373385514","0.583366152409573","0.656922594361454"
"7 Strongly agree","2015","Full Time","middle vocational","2551","0.60737019781565","0.592559135274464","0.622181260356836"
"7 Strongly agree","2015","Full Time","vocational + Abi","515","0.555427981012593","0.52270776441472","0.588148197610467"
"7 Strongly agree","2015","Full Time","higher vocational","436","0.583828551056063","0.548598118393254","0.619058983718873"
"7 Strongly agree","2015","Full Time","higher education","1547","0.567371865945418","0.548954947256732","0.585788784634103"
"7 Strongly agree","2015","Part Time","in school","39","0.512776286149271","0.398115520836616","0.627437051461926"
"7 Strongly agree","2015","Part Time","inadequately","61","0.739738637901371","0.649587462040631","0.82988981376211"
"7 Strongly agree","2015","Part Time","general elemantary","437","0.633762127064896","0.597762447115969","0.669761807013824"
"7 Strongly agree","2015","Part Time","middle vocational","2057","0.609211854719442","0.59274560173059","0.625678107708294"
"7 Strongly agree","2015","Part Time","vocational + Abi","462","0.627654146107418","0.592416052530862","0.662892239683974"
"7 Strongly agree","2015","Part Time","higher vocational","203","0.612876412151514","0.561477986809301","0.664274837493726"
"7 Strongly agree","2015","Part Time","higher education","970","0.588139517132638","0.564158142429754","0.612120891835521"
"7 Strongly agree","2015","Not Working","in school","181","0.544606025856278","0.488439251840821","0.600772799871736"
"7 Strongly agree","2015","Not Working","inadequately","201","0.550334415691607","0.497841982445159","0.602826848938055"
"7 Strongly agree","2015","Not Working","general elemantary","942","0.58111574954259","0.556803609411677","0.605427889673503"
"7 Strongly agree","2015","Not Working","middle vocational","2788","0.591178272397078","0.577020659541064","0.605335885253093"
"7 Strongly agree","2015","Not Working","vocational + Abi","362","0.591090354471338","0.549700961067491","0.632479747875186"
"7 Strongly agree","2015","Not Working","higher vocational","261","0.582800677387615","0.536831283496779","0.628770071278452"
"7 Strongly agree","2015","Not Working","higher education","1224","0.605887793867586","0.584588580708604","0.627187007026567"
"1 Strongly disagree","2016","Full Time","in school","","","",""
"1 Strongly disagree","2016","Full Time","inadequately","","","",""
"1 Strongly disagree","2016","Full Time","general elemantary","","","",""
"1 Strongly disagree","2016","Full Time","middle vocational","","","",""
"1 Strongly disagree","2016","Full Time","vocational + Abi","","","",""
"1 Strongly disagree","2016","Full Time","higher vocational","","","",""
"1 Strongly disagree","2016","Full Time","higher education","","","",""
"1 Strongly disagree","2016","Part Time","in school","","","",""
"1 Strongly disagree","2016","Part Time","inadequately","","","",""
"1 Strongly disagree","2016","Part Time","general elemantary","","","",""
"1 Strongly disagree","2016","Part Time","middle vocational","","","",""
"1 Strongly disagree","2016","Part Time","vocational + Abi","","","",""
"1 Strongly disagree","2016","Part Time","higher vocational","","","",""
"1 Strongly disagree","2016","Part Time","higher education","","","",""
"1 Strongly disagree","2016","Not Working","in school","","","",""
"1 Strongly disagree","2016","Not Working","inadequately","16","","",""
"1 Strongly disagree","2016","Not Working","general elemantary","1","","",""
"1 Strongly disagree","2016","Not Working","middle vocational","5","","",""
"1 Strongly disagree","2016","Not Working","vocational + Abi","","","",""
"1 Strongly disagree","2016","Not Working","higher vocational","","","",""
"1 Strongly disagree","2016","Not Working","higher education","6","","",""
"2 on scale 1-7 ","2016","Full Time","in school","","","",""
"2 on scale 1-7 ","2016","Full Time","inadequately","","","",""
"2 on scale 1-7 ","2016","Full Time","general elemantary","","","",""
"2 on scale 1-7 ","2016","Full Time","middle vocational","","","",""
"2 on scale 1-7 ","2016","Full Time","vocational + Abi","","","",""
"2 on scale 1-7 ","2016","Full Time","higher vocational","","","",""
"2 on scale 1-7 ","2016","Full Time","higher education","","","",""
"2 on scale 1-7 ","2016","Part Time","in school","","","",""
"2 on scale 1-7 ","2016","Part Time","inadequately","","","",""
"2 on scale 1-7 ","2016","Part Time","general elemantary","","","",""
"2 on scale 1-7 ","2016","Part Time","middle vocational","","","",""
"2 on scale 1-7 ","2016","Part Time","vocational + Abi","","","",""
"2 on scale 1-7 ","2016","Part Time","higher vocational","","","",""
"2 on scale 1-7 ","2016","Part Time","higher education","","","",""
"2 on scale 1-7 ","2016","Not Working","in school","","","",""
"2 on scale 1-7 ","2016","Not Working","inadequately","5","","",""
"2 on scale 1-7 ","2016","Not Working","general elemantary","1","","",""
"2 on scale 1-7 ","2016","Not Working","middle vocational","","","",""
"2 on scale 1-7 ","2016","Not Working","vocational + Abi","","","",""
"2 on scale 1-7 ","2016","Not Working","higher vocational","","","",""
"2 on scale 1-7 ","2016","Not Working","higher education","1","","",""
"3 on scale 1-7 ","2016","Full Time","in school","","","",""
"3 on scale 1-7 ","2016","Full Time","inadequately","","","",""
"3 on scale 1-7 ","2016","Full Time","general elemantary","","","",""
"3 on scale 1-7 ","2016","Full Time","middle vocational","","","",""
"3 on scale 1-7 ","2016","Full Time","vocational + Abi","","","",""
"3 on scale 1-7 ","2016","Full Time","higher vocational","","","",""
"3 on scale 1-7 ","2016","Full Time","higher education","","","",""
"3 on scale 1-7 ","2016","Part Time","in school","","","",""
"3 on scale 1-7 ","2016","Part Time","inadequately","","","",""
"3 on scale 1-7 ","2016","Part Time","general elemantary","","","",""
"3 on scale 1-7 ","2016","Part Time","middle vocational","","","",""
"3 on scale 1-7 ","2016","Part Time","vocational + Abi","","","",""
"3 on scale 1-7 ","2016","Part Time","higher vocational","","","",""
"3 on scale 1-7 ","2016","Part Time","higher education","","","",""
"3 on scale 1-7 ","2016","Not Working","in school","1","","",""
"3 on scale 1-7 ","2016","Not Working","inadequately","5","","",""
"3 on scale 1-7 ","2016","Not Working","general elemantary","8","","",""
"3 on scale 1-7 ","2016","Not Working","middle vocational","3","","",""
"3 on scale 1-7 ","2016","Not Working","vocational + Abi","2","","",""
"3 on scale 1-7 ","2016","Not Working","higher vocational","","","",""
"3 on scale 1-7 ","2016","Not Working","higher education","4","","",""
"4 on scale 1-7","2016","Full Time","in school","","","",""
"4 on scale 1-7","2016","Full Time","inadequately","","","",""
"4 on scale 1-7","2016","Full Time","general elemantary","","","",""
"4 on scale 1-7","2016","Full Time","middle vocational","","","",""
"4 on scale 1-7","2016","Full Time","vocational + Abi","","","",""
"4 on scale 1-7","2016","Full Time","higher vocational","","","",""
"4 on scale 1-7","2016","Full Time","higher education","","","",""
"4 on scale 1-7","2016","Part Time","in school","","","",""
"4 on scale 1-7","2016","Part Time","inadequately","","","",""
"4 on scale 1-7","2016","Part Time","general elemantary","","","",""
"4 on scale 1-7","2016","Part Time","middle vocational","","","",""
"4 on scale 1-7","2016","Part Time","vocational + Abi","","","",""
"4 on scale 1-7","2016","Part Time","higher vocational","","","",""
"4 on scale 1-7","2016","Part Time","higher education","","","",""
"4 on scale 1-7","2016","Not Working","in school","1","","",""
"4 on scale 1-7","2016","Not Working","inadequately","19","","",""
"4 on scale 1-7","2016","Not Working","general elemantary","11","","",""
"4 on scale 1-7","2016","Not Working","middle vocational","9","","",""
"4 on scale 1-7","2016","Not Working","vocational + Abi","2","","",""
"4 on scale 1-7","2016","Not Working","higher vocational","","","",""
"4 on scale 1-7","2016","Not Working","higher education","9","","",""
"5 on scale 1-7","2016","Full Time","in school","","","",""
"5 on scale 1-7","2016","Full Time","inadequately","","","",""
"5 on scale 1-7","2016","Full Time","general elemantary","","","",""
"5 on scale 1-7","2016","Full Time","middle vocational","","","",""
"5 on scale 1-7","2016","Full Time","vocational + Abi","","","",""
"5 on scale 1-7","2016","Full Time","higher vocational","","","",""
"5 on scale 1-7","2016","Full Time","higher education","","","",""
"5 on scale 1-7","2016","Part Time","in school","","","",""
"5 on scale 1-7","2016","Part Time","inadequately","","","",""
"5 on scale 1-7","2016","Part Time","general elemantary","","","",""
"5 on scale 1-7","2016","Part Time","middle vocational","","","",""
"5 on scale 1-7","2016","Part Time","vocational + Abi","","","",""
"5 on scale 1-7","2016","Part Time","higher vocational","","","",""
"5 on scale 1-7","2016","Part Time","higher education","","","",""
"5 on scale 1-7","2016","Not Working","in school","2","","",""
"5 on scale 1-7","2016","Not Working","inadequately","38","0.0474816120514846","0.0368738479106339","0.0580893761923353"
"5 on scale 1-7","2016","Not Working","general elemantary","18","","",""
"5 on scale 1-7","2016","Not Working","middle vocational","13","","",""
"5 on scale 1-7","2016","Not Working","vocational + Abi","5","","",""
"5 on scale 1-7","2016","Not Working","higher vocational","","","",""
"5 on scale 1-7","2016","Not Working","higher education","17","","",""
"6 on scale 1-7","2016","Full Time","in school","","","",""
"6 on scale 1-7","2016","Full Time","inadequately","","","",""
"6 on scale 1-7","2016","Full Time","general elemantary","","","",""
"6 on scale 1-7","2016","Full Time","middle vocational","","","",""
"6 on scale 1-7","2016","Full Time","vocational + Abi","","","",""
"6 on scale 1-7","2016","Full Time","higher vocational","","","",""
