"plh0206i01","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence","value"
"6 on scale 1-7","2017","Couple + C. LE 16 ","Female","53","0.1134106224262","0.0868131787148289","0.140008066137572","6"
"6 on scale 1-7","2017","Couple + C. GT 16 ","Male","3","","","","6"
"6 on scale 1-7","2017","Couple + C. GT 16 ","Female","2","","","","6"
"6 on scale 1-7","2017","Couple + C. LE and GT 16","Male","6","","","","6"
"6 on scale 1-7","2017","Couple + C. LE and GT 16","Female","15","","","","6"
"7 Strongly agree","2017","1-pers.-HH","Male","469","0.892252631516571","0.865679392037587","0.918825870995555","7"
"7 Strongly agree","2017","1-pers.-HH","Female","47","0.938368319643038","0.872367143329573","1.0043694959565","7"
"7 Strongly agree","2017","(Married) couple without C. ","Male","56","0.904988910943714","0.830792782771955","0.979185039115472","7"
"7 Strongly agree","2017","(Married) couple without C. ","Female","57","0.847206739472679","0.759740951513891","0.934672527431468","7"
"7 Strongly agree","2017","Single parent ","Male","45","0.912920282719774","0.833975218161035","0.991865347278513","7"
"7 Strongly agree","2017","Single parent ","Female","108","0.741997419725563","0.666199667234273","0.817795172216852","7"
"7 Strongly agree","2017","Couple + C. LE 16 ","Male","461","0.853908333146061","0.823781777782367","0.884034888509756","7"
"7 Strongly agree","2017","Couple + C. LE 16 ","Female","474","0.849030795468726","0.819000633505283","0.879060957432169","7"
"7 Strongly agree","2017","Couple + C. GT 16 ","Male","26","","","","7"
"7 Strongly agree","2017","Couple + C. GT 16 ","Female","25","","","","7"
"7 Strongly agree","2017","Couple + C. LE and GT 16","Male","135","0.871597366931618","0.817332769845344","0.925861964017892","7"
"7 Strongly agree","2017","Couple + C. LE and GT 16","Female","137","0.897014789685976","0.849622599523235","0.944406979848718","7"
"1 Strongly disagree","2018","(Married) couple without C. ","Male","","","","","1"
"1 Strongly disagree","2018","(Married) couple without C. ","Female","","","","","1"
"1 Strongly disagree","2018","Single parent ","Male","","","","","1"
"1 Strongly disagree","2018","Single parent ","Female","","","","","1"
"1 Strongly disagree","2018","Couple + C. LE 16 ","Male","","","","","1"
"1 Strongly disagree","2018","Couple + C. LE 16 ","Female","","","","","1"
"1 Strongly disagree","2018","Couple + C. GT 16 ","Male","","","","","1"
"1 Strongly disagree","2018","Couple + C. LE and GT 16","Female","","","","","1"
"1 Strongly disagree","2018","Couple + C. LE and GT 16","Male","1","","","","1"
"1 Strongly disagree","2018","1-pers.-HH","Male","","","","","1"
"1 Strongly disagree","2018","1-pers.-HH","Female","","","","","1"
"1 Strongly disagree","2018","Couple + C. GT 16 ","Female","","","","","1"
"2 on scale 1-7 ","2018","(Married) couple without C. ","Female","","","","","2"
"2 on scale 1-7 ","2018","Single parent ","Male","","","","","2"
"2 on scale 1-7 ","2018","Single parent ","Female","","","","","2"
"2 on scale 1-7 ","2018","Couple + C. LE and GT 16","Female","","","","","2"
"2 on scale 1-7 ","2018","(Married) couple without C. ","Male","","","","","2"
"2 on scale 1-7 ","2018","1-pers.-HH","Male","","","","","2"
"2 on scale 1-7 ","2018","1-pers.-HH","Female","","","","","2"
"2 on scale 1-7 ","2018","Couple + C. GT 16 ","Male","","","","","2"
"2 on scale 1-7 ","2018","Couple + C. GT 16 ","Female","","","","","2"
"2 on scale 1-7 ","2018","Couple + C. LE and GT 16","Male","1","","","","2"
"2 on scale 1-7 ","2018","Couple + C. LE 16 ","Male","","","","","2"
"2 on scale 1-7 ","2018","Couple + C. LE 16 ","Female","","","","","2"
"3 on scale 1-7 ","2018","(Married) couple without C. ","Female","","","","","3"
"3 on scale 1-7 ","2018","Couple + C. LE and GT 16","Female","","","","","3"
"3 on scale 1-7 ","2018","1-pers.-HH","Male","","","","","3"
"3 on scale 1-7 ","2018","1-pers.-HH","Female","","","","","3"
"3 on scale 1-7 ","2018","(Married) couple without C. ","Male","","","","","3"
"3 on scale 1-7 ","2018","Couple + C. GT 16 ","Male","","","","","3"
"3 on scale 1-7 ","2018","Couple + C. LE 16 ","Female","","","","","3"
"3 on scale 1-7 ","2018","Single parent ","Male","","","","","3"
"3 on scale 1-7 ","2018","Single parent ","Female","","","","","3"
"3 on scale 1-7 ","2018","Couple + C. LE 16 ","Male","1","","","","3"
"3 on scale 1-7 ","2018","Couple + C. GT 16 ","Female","","","","","3"
"3 on scale 1-7 ","2018","Couple + C. LE and GT 16","Male","","","","","3"
"4 on scale 1-7","2018","1-pers.-HH","Male","","","","","4"
"4 on scale 1-7","2018","(Married) couple without C. ","Male","","","","","4"
"4 on scale 1-7","2018","(Married) couple without C. ","Female","","","","","4"
"4 on scale 1-7","2018","Single parent ","Male","","","","","4"
"4 on scale 1-7","2018","Single parent ","Female","","","","","4"
"4 on scale 1-7","2018","Couple + C. LE 16 ","Male","","","","","4"
"4 on scale 1-7","2018","Couple + C. LE 16 ","Female","","","","","4"
"4 on scale 1-7","2018","Couple + C. GT 16 ","Male","","","","","4"
"4 on scale 1-7","2018","Couple + C. GT 16 ","Female","","","","","4"
"4 on scale 1-7","2018","Couple + C. LE and GT 16","Female","","","","","4"
"4 on scale 1-7","2018","1-pers.-HH","Female","","","","","4"
"4 on scale 1-7","2018","Couple + C. LE and GT 16","Male","1","","","","4"
"5 on scale 1-7","2018","1-pers.-HH","Male","","","","","5"
"5 on scale 1-7","2018","1-pers.-HH","Female","","","","","5"
"5 on scale 1-7","2018","(Married) couple without C. ","Female","","","","","5"
"5 on scale 1-7","2018","Single parent ","Male","","","","","5"
"5 on scale 1-7","2018","Couple + C. LE 16 ","Male","","","","","5"
"5 on scale 1-7","2018","Couple + C. LE 16 ","Female","4","","","","5"
"5 on scale 1-7","2018","Couple + C. LE and GT 16","Female","1","","","","5"
"5 on scale 1-7","2018","(Married) couple without C. ","Male","","","","","5"
"5 on scale 1-7","2018","Single parent ","Female","1","","","","5"
"5 on scale 1-7","2018","Couple + C. LE and GT 16","Male","1","","","","5"
"5 on scale 1-7","2018","Couple + C. GT 16 ","Male","","","","","5"
"5 on scale 1-7","2018","Couple + C. GT 16 ","Female","","","","","5"
"6 on scale 1-7","2018","Couple + C. LE and GT 16","Female","4","","","","6"
"6 on scale 1-7","2018","(Married) couple without C. ","Female","2","","","","6"
"6 on scale 1-7","2018","Single parent ","Male","1","","","","6"
"6 on scale 1-7","2018","(Married) couple without C. ","Male","","","","","6"
"6 on scale 1-7","2018","Couple + C. LE 16 ","Male","6","","","","6"
"6 on scale 1-7","2018","1-pers.-HH","Male","1","","","","6"
"6 on scale 1-7","2018","1-pers.-HH","Female","","","","","6"
"6 on scale 1-7","2018","Single parent ","Female","1","","","","6"
"6 on scale 1-7","2018","Couple + C. LE 16 ","Female","9","","","","6"
"6 on scale 1-7","2018","Couple + C. GT 16 ","Male","2","","","","6"
"6 on scale 1-7","2018","Couple + C. GT 16 ","Female","1","","","","6"
"6 on scale 1-7","2018","Couple + C. LE and GT 16","Male","6","","","","6"
"7 Strongly agree","2018","1-pers.-HH","Male","5","","","","7"
"7 Strongly agree","2018","1-pers.-HH","Female","1","","","","7"
"7 Strongly agree","2018","(Married) couple without C. ","Male","9","","","","7"
"7 Strongly agree","2018","(Married) couple without C. ","Female","10","","","","7"
"7 Strongly agree","2018","Single parent ","Male","10","","","","7"
"7 Strongly agree","2018","Single parent ","Female","12","","","","7"
"7 Strongly agree","2018","Couple + C. LE 16 ","Male","48","0.810463180017784","0.706882159427713","0.914044200607854","7"
"7 Strongly agree","2018","Couple + C. LE 16 ","Female","83","0.925986694857749","0.873618241582128","0.97835514813337","7"
"7 Strongly agree","2018","Couple + C. GT 16 ","Male","9","","","","7"
"7 Strongly agree","2018","Couple + C. GT 16 ","Female","7","","","","7"
"7 Strongly agree","2018","Couple + C. LE and GT 16","Male","53","0.871431998081075","0.788778542567436","0.954085453594714","7"
"7 Strongly agree","2018","Couple + C. LE and GT 16","Female","39","0.812426410778012","0.697081187580146","0.927771633975878","7"
"1 Strongly disagree","2019","Couple + C. GT 16 ","Male","","","","","1"
"1 Strongly disagree","2019","Couple + C. LE and GT 16","Male","","","","","1"
"1 Strongly disagree","2019","(Married) couple without C. ","Male","","","","","1"
"1 Strongly disagree","2019","Single parent ","Female","","","","","1"
"1 Strongly disagree","2019","Couple + C. LE 16 ","Male","","","","","1"
"1 Strongly disagree","2019","Couple + C. LE 16 ","Female","","","","","1"
"1 Strongly disagree","2019","(Married) couple without C. ","Female","","","","","1"
"1 Strongly disagree","2019","Couple + C. GT 16 ","Female","","","","","1"
"1 Strongly disagree","2019","Couple + C. LE and GT 16","Female","1","","","","1"
"1 Strongly disagree","2019","Single parent ","Male","","","","","1"
"1 Strongly disagree","2019","1-pers.-HH","Male","","","","","1"
"1 Strongly disagree","2019","1-pers.-HH","Female","","","","","1"
"2 on scale 1-7 ","2019","Single parent ","Female","","","","","2"
"2 on scale 1-7 ","2019","Couple + C. LE 16 ","Female","1","","","","2"
"2 on scale 1-7 ","2019","(Married) couple without C. ","Female","","","","","2"
"2 on scale 1-7 ","2019","Couple + C. GT 16 ","Male","","","","","2"
"2 on scale 1-7 ","2019","Couple + C. GT 16 ","Female","","","","","2"
"2 on scale 1-7 ","2019","(Married) couple without C. ","Male","","","","","2"
"2 on scale 1-7 ","2019","Single parent ","Male","","","","","2"
"2 on scale 1-7 ","2019","Couple + C. LE and GT 16","Female","","","","","2"
"2 on scale 1-7 ","2019","Couple + C. LE and GT 16","Male","","","","","2"
"2 on scale 1-7 ","2019","Couple + C. LE 16 ","Male","","","","","2"
"2 on scale 1-7 ","2019","1-pers.-HH","Male","","","","","2"
"2 on scale 1-7 ","2019","1-pers.-HH","Female","","","","","2"
"3 on scale 1-7 ","2019","1-pers.-HH","Male","","","","","3"
"3 on scale 1-7 ","2019","1-pers.-HH","Female","","","","","3"
"3 on scale 1-7 ","2019","(Married) couple without C. ","Male","","","","","3"
"3 on scale 1-7 ","2019","(Married) couple without C. ","Female","","","","","3"
"3 on scale 1-7 ","2019","Couple + C. LE 16 ","Female","","","","","3"
"3 on scale 1-7 ","2019","Couple + C. LE and GT 16","Female","","","","","3"
"3 on scale 1-7 ","2019","Couple + C. LE and GT 16","Male","","","","","3"
"3 on scale 1-7 ","2019","Couple + C. LE 16 ","Male","","","","","3"
"3 on scale 1-7 ","2019","Single parent ","Male","","","","","3"
"3 on scale 1-7 ","2019","Couple + C. GT 16 ","Male","","","","","3"
"3 on scale 1-7 ","2019","Couple + C. GT 16 ","Female","","","","","3"
"3 on scale 1-7 ","2019","Single parent ","Female","","","","","3"
"4 on scale 1-7","2019","1-pers.-HH","Male","","","","","4"
"4 on scale 1-7","2019","(Married) couple without C. ","Male","","","","","4"
"4 on scale 1-7","2019","Couple + C. GT 16 ","Male","","","","","4"
"4 on scale 1-7","2019","Couple + C. GT 16 ","Female","","","","","4"
"4 on scale 1-7","2019","Couple + C. LE and GT 16","Female","","","","","4"
"4 on scale 1-7","2019","(Married) couple without C. ","Female","","","","","4"
"4 on scale 1-7","2019","Single parent ","Male","","","","","4"
"4 on scale 1-7","2019","Couple + C. LE 16 ","Female","","","","","4"
"4 on scale 1-7","2019","Single parent ","Female","1","","","","4"
"4 on scale 1-7","2019","Couple + C. LE and GT 16","Male","1","","","","4"
"4 on scale 1-7","2019","1-pers.-HH","Female","","","","","4"
"4 on scale 1-7","2019","Couple + C. LE 16 ","Male","3","","","","4"
"5 on scale 1-7","2019","Couple + C. LE and GT 16","Female","2","","","","5"
"5 on scale 1-7","2019","1-pers.-HH","Male","","","","","5"
"5 on scale 1-7","2019","1-pers.-HH","Female","","","","","5"
"5 on scale 1-7","2019","(Married) couple without C. ","Male","","","","","5"
"5 on scale 1-7","2019","(Married) couple without C. ","Female","","","","","5"
"5 on scale 1-7","2019","Single parent ","Male","","","","","5"
"5 on scale 1-7","2019","Single parent ","Female","","","","","5"
"5 on scale 1-7","2019","Couple + C. LE 16 ","Male","1","","","","5"
"5 on scale 1-7","2019","Couple + C. LE 16 ","Female","4","","","","5"
"5 on scale 1-7","2019","Couple + C. GT 16 ","Male","","","","","5"
"5 on scale 1-7","2019","Couple + C. GT 16 ","Female","","","","","5"
"5 on scale 1-7","2019","Couple + C. LE and GT 16","Male","1","","","","5"
"6 on scale 1-7","2019","(Married) couple without C. ","Male","3","","","","6"
"6 on scale 1-7","2019","(Married) couple without C. ","Female","","","","","6"
"6 on scale 1-7","2019","Single parent ","Male","","","","","6"
"6 on scale 1-7","2019","Couple + C. LE 16 ","Female","10","","","","6"
"6 on scale 1-7","2019","Couple + C. LE and GT 16","Female","3","","","","6"
"6 on scale 1-7","2019","Couple + C. GT 16 ","Male","2","","","","6"
"6 on scale 1-7","2019","1-pers.-HH","Male","","","","","6"
"6 on scale 1-7","2019","Couple + C. LE 16 ","Male","2","","","","6"
"6 on scale 1-7","2019","Couple + C. LE and GT 16","Male","2","","","","6"
"6 on scale 1-7","2019","1-pers.-HH","Female","","","","","6"
"6 on scale 1-7","2019","Single parent ","Female","1","","","","6"
"6 on scale 1-7","2019","Couple + C. GT 16 ","Female","1","","","","6"
"7 Strongly agree","2019","1-pers.-HH","Male","4","","","","7"
"7 Strongly agree","2019","1-pers.-HH","Female","1","","","","7"
"7 Strongly agree","2019","(Married) couple without C. ","Male","8","","","","7"
"7 Strongly agree","2019","(Married) couple without C. ","Female","6","","","","7"
"7 Strongly agree","2019","Single parent ","Male","6","","","","7"
"7 Strongly agree","2019","Single parent ","Female","11","","","","7"
"7 Strongly agree","2019","Couple + C. LE 16 ","Male","35","0.908591628490853","0.820378441214148","0.996804815767558","7"
"7 Strongly agree","2019","Couple + C. LE 16 ","Female","51","0.822249393639976","0.730017006384447","0.914481780895506","7"
"7 Strongly agree","2019","Couple + C. GT 16 ","Male","13","","","","7"
"7 Strongly agree","2019","Couple + C. GT 16 ","Female","4","","","","7"
"7 Strongly agree","2019","Couple + C. LE and GT 16","Male","27","","","","7"
"7 Strongly agree","2019","Couple + C. LE and GT 16","Female","29","","","","7"
