"plh0206i01","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"2 on scale 1-7 ","2017","secondary school degree","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2017","secondary school degree","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2017","secondary school degree","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2017","college entrance qualification","1-pers.-HH","","","",""
"2 on scale 1-7 ","2017","college entrance qualification","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2017","college entrance qualification","Single parent ","","","",""
"2 on scale 1-7 ","2017","college entrance qualification","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2017","college entrance qualification","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2017","college entrance qualification","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2017","Other degree","1-pers.-HH","","","",""
"2 on scale 1-7 ","2017","Other degree","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2017","Other degree","Single parent ","","","",""
"2 on scale 1-7 ","2017","Other degree","Couple + C. LE 16 ","1","","",""
"2 on scale 1-7 ","2017","Other degree","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2017","Other degree","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2017","no degree/no degree yet","1-pers.-HH","","","",""
"2 on scale 1-7 ","2017","no degree/no degree yet","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2017","no degree/no degree yet","Single parent ","","","",""
"2 on scale 1-7 ","2017","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2017","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2017","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2017","lower secondary degree","1-pers.-HH","","","",""
"3 on scale 1-7 ","2017","lower secondary degree","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2017","lower secondary degree","Single parent ","","","",""
"3 on scale 1-7 ","2017","lower secondary degree","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2017","lower secondary degree","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2017","lower secondary degree","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2017","secondary school degree","1-pers.-HH","","","",""
"3 on scale 1-7 ","2017","secondary school degree","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2017","secondary school degree","Single parent ","","","",""
"3 on scale 1-7 ","2017","secondary school degree","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2017","secondary school degree","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2017","secondary school degree","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2017","college entrance qualification","1-pers.-HH","","","",""
"3 on scale 1-7 ","2017","college entrance qualification","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2017","college entrance qualification","Single parent ","","","",""
"3 on scale 1-7 ","2017","college entrance qualification","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2017","college entrance qualification","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2017","college entrance qualification","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2017","Other degree","1-pers.-HH","1","","",""
"3 on scale 1-7 ","2017","Other degree","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2017","Other degree","Single parent ","","","",""
"3 on scale 1-7 ","2017","Other degree","Couple + C. LE 16 ","1","","",""
"3 on scale 1-7 ","2017","Other degree","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2017","Other degree","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2017","no degree/no degree yet","1-pers.-HH","1","","",""
"3 on scale 1-7 ","2017","no degree/no degree yet","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2017","no degree/no degree yet","Single parent ","","","",""
"3 on scale 1-7 ","2017","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2017","no degree/no degree yet","Couple + C. GT 16 ","1","","",""
"3 on scale 1-7 ","2017","no degree/no degree yet","Couple + C. LE and GT 16","1","","",""
"4 on scale 1-7","2017","lower secondary degree","1-pers.-HH","","","",""
"4 on scale 1-7","2017","lower secondary degree","(Married) couple without C. ","","","",""
"4 on scale 1-7","2017","lower secondary degree","Single parent ","","","",""
"4 on scale 1-7","2017","lower secondary degree","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2017","lower secondary degree","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2017","lower secondary degree","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2017","secondary school degree","1-pers.-HH","","","",""
"4 on scale 1-7","2017","secondary school degree","(Married) couple without C. ","","","",""
"4 on scale 1-7","2017","secondary school degree","Single parent ","","","",""
"4 on scale 1-7","2017","secondary school degree","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2017","secondary school degree","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2017","secondary school degree","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2017","college entrance qualification","1-pers.-HH","","","",""
"4 on scale 1-7","2017","college entrance qualification","(Married) couple without C. ","","","",""
"4 on scale 1-7","2017","college entrance qualification","Single parent ","","","",""
"4 on scale 1-7","2017","college entrance qualification","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2017","college entrance qualification","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2017","college entrance qualification","Couple + C. LE and GT 16","1","","",""
"4 on scale 1-7","2017","Other degree","1-pers.-HH","2","","",""
"4 on scale 1-7","2017","Other degree","(Married) couple without C. ","","","",""
"4 on scale 1-7","2017","Other degree","Single parent ","","","",""
"4 on scale 1-7","2017","Other degree","Couple + C. LE 16 ","4","","",""
"4 on scale 1-7","2017","Other degree","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2017","Other degree","Couple + C. LE and GT 16","2","","",""
"4 on scale 1-7","2017","no degree/no degree yet","1-pers.-HH","1","","",""
"4 on scale 1-7","2017","no degree/no degree yet","(Married) couple without C. ","","","",""
"4 on scale 1-7","2017","no degree/no degree yet","Single parent ","1","","",""
"4 on scale 1-7","2017","no degree/no degree yet","Couple + C. LE 16 ","7","","",""
"4 on scale 1-7","2017","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2017","no degree/no degree yet","Couple + C. LE and GT 16","1","","",""
"5 on scale 1-7","2017","lower secondary degree","1-pers.-HH","1","","",""
"5 on scale 1-7","2017","lower secondary degree","(Married) couple without C. ","","","",""
"5 on scale 1-7","2017","lower secondary degree","Single parent ","","","",""
"5 on scale 1-7","2017","lower secondary degree","Couple + C. LE 16 ","1","","",""
"5 on scale 1-7","2017","lower secondary degree","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2017","lower secondary degree","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2017","secondary school degree","1-pers.-HH","","","",""
"5 on scale 1-7","2017","secondary school degree","(Married) couple without C. ","","","",""
"5 on scale 1-7","2017","secondary school degree","Single parent ","","","",""
"5 on scale 1-7","2017","secondary school degree","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2017","secondary school degree","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2017","secondary school degree","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2017","college entrance qualification","1-pers.-HH","","","",""
"5 on scale 1-7","2017","college entrance qualification","(Married) couple without C. ","","","",""
"5 on scale 1-7","2017","college entrance qualification","Single parent ","","","",""
"5 on scale 1-7","2017","college entrance qualification","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2017","college entrance qualification","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2017","college entrance qualification","Couple + C. LE and GT 16","1","","",""
"5 on scale 1-7","2017","Other degree","1-pers.-HH","5","","",""
"5 on scale 1-7","2017","Other degree","(Married) couple without C. ","","","",""
"5 on scale 1-7","2017","Other degree","Single parent ","2","","",""
"5 on scale 1-7","2017","Other degree","Couple + C. LE 16 ","5","","",""
"5 on scale 1-7","2017","Other degree","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2017","Other degree","Couple + C. LE and GT 16","1","","",""
"5 on scale 1-7","2017","no degree/no degree yet","1-pers.-HH","10","","",""
"5 on scale 1-7","2017","no degree/no degree yet","(Married) couple without C. ","","","",""
"5 on scale 1-7","2017","no degree/no degree yet","Single parent ","2","","",""
"5 on scale 1-7","2017","no degree/no degree yet","Couple + C. LE 16 ","17","","",""
"5 on scale 1-7","2017","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2017","no degree/no degree yet","Couple + C. LE and GT 16","4","","",""
"6 on scale 1-7","2017","lower secondary degree","1-pers.-HH","","","",""
"6 on scale 1-7","2017","lower secondary degree","(Married) couple without C. ","","","",""
"6 on scale 1-7","2017","lower secondary degree","Single parent ","","","",""
"6 on scale 1-7","2017","lower secondary degree","Couple + C. LE 16 ","1","","",""
"6 on scale 1-7","2017","lower secondary degree","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2017","lower secondary degree","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2017","secondary school degree","1-pers.-HH","","","",""
"6 on scale 1-7","2017","secondary school degree","(Married) couple without C. ","","","",""
"6 on scale 1-7","2017","secondary school degree","Single parent ","","","",""
"6 on scale 1-7","2017","secondary school degree","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2017","secondary school degree","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2017","secondary school degree","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2017","college entrance qualification","1-pers.-HH","","","",""
"6 on scale 1-7","2017","college entrance qualification","(Married) couple without C. ","","","",""
"6 on scale 1-7","2017","college entrance qualification","Single parent ","","","",""
"6 on scale 1-7","2017","college entrance qualification","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2017","college entrance qualification","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2017","college entrance qualification","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2017","Other degree","1-pers.-HH","19","","",""
"6 on scale 1-7","2017","Other degree","(Married) couple without C. ","5","","",""
"6 on scale 1-7","2017","Other degree","Single parent ","9","","",""
"6 on scale 1-7","2017","Other degree","Couple + C. LE 16 ","52","0.112640883374147","0.0861707857260754","0.13911098102222"
"6 on scale 1-7","2017","Other degree","Couple + C. GT 16 ","2","","",""
"6 on scale 1-7","2017","Other degree","Couple + C. LE and GT 16","3","","",""
"6 on scale 1-7","2017","no degree/no degree yet","1-pers.-HH","11","","",""
"6 on scale 1-7","2017","no degree/no degree yet","(Married) couple without C. ","7","","",""
"6 on scale 1-7","2017","no degree/no degree yet","Single parent ","8","","",""
"6 on scale 1-7","2017","no degree/no degree yet","Couple + C. LE 16 ","39","0.104482338850339","0.0763762177456649","0.132588459955014"
"6 on scale 1-7","2017","no degree/no degree yet","Couple + C. GT 16 ","3","","",""
"6 on scale 1-7","2017","no degree/no degree yet","Couple + C. LE and GT 16","16","","",""
"7 Strongly agree","2017","lower secondary degree","1-pers.-HH","3","","",""
"7 Strongly agree","2017","lower secondary degree","(Married) couple without C. ","","","",""
"7 Strongly agree","2017","lower secondary degree","Single parent ","","","",""
"7 Strongly agree","2017","lower secondary degree","Couple + C. LE 16 ","2","","",""
"7 Strongly agree","2017","lower secondary degree","Couple + C. GT 16 ","1","","",""
"7 Strongly agree","2017","lower secondary degree","Couple + C. LE and GT 16","5","","",""
"7 Strongly agree","2017","secondary school degree","1-pers.-HH","","","",""
"7 Strongly agree","2017","secondary school degree","(Married) couple without C. ","","","",""
"7 Strongly agree","2017","secondary school degree","Single parent ","2","","",""
"7 Strongly agree","2017","secondary school degree","Couple + C. LE 16 ","1","","",""
"7 Strongly agree","2017","secondary school degree","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2017","secondary school degree","Couple + C. LE and GT 16","2","","",""
"7 Strongly agree","2017","college entrance qualification","1-pers.-HH","1","","",""
"7 Strongly agree","2017","college entrance qualification","(Married) couple without C. ","","","",""
"7 Strongly agree","2017","college entrance qualification","Single parent ","1","","",""
"7 Strongly agree","2017","college entrance qualification","Couple + C. LE 16 ","1","","",""
"7 Strongly agree","2017","college entrance qualification","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2017","college entrance qualification","Couple + C. LE and GT 16","3","","",""
"7 Strongly agree","2017","Other degree","1-pers.-HH","280","0.89366804635339","0.859241556479217","0.928094536227564"
"7 Strongly agree","2017","Other degree","(Married) couple without C. ","62","0.86479403937057","0.782916467951029","0.946671610790112"
"7 Strongly agree","2017","Other degree","Single parent ","68","0.755223032939953","0.660412315403409","0.850033750476498"
"7 Strongly agree","2017","Other degree","Couple + C. LE 16 ","483","0.860676516942195","0.831683730926259","0.889669302958131"
"7 Strongly agree","2017","Other degree","Couple + C. GT 16 ","25","","",""
"7 Strongly agree","2017","Other degree","Couple + C. LE and GT 16","114","0.96872928712003","0.937588644255121","0.999869929984939"
"7 Strongly agree","2017","no degree/no degree yet","1-pers.-HH","208","0.905251866445475","0.867566378327333","0.942937354563617"
"7 Strongly agree","2017","no degree/no degree yet","(Married) couple without C. ","47","0.868417442851879","0.778257289611874","0.958577596091884"
"7 Strongly agree","2017","no degree/no degree yet","Single parent ","68","0.795387832152142","0.706428862292427","0.884346802011857"
"7 Strongly agree","2017","no degree/no degree yet","Couple + C. LE 16 ","392","0.845229196225239","0.811995843515143","0.878462548935336"
"7 Strongly agree","2017","no degree/no degree yet","Couple + C. GT 16 ","25","","",""
"7 Strongly agree","2017","no degree/no degree yet","Couple + C. LE and GT 16","138","0.833874413336741","0.776203518834534","0.891545307838947"
"1 Strongly disagree","2018","lower secondary degree","1-pers.-HH","","","",""
"1 Strongly disagree","2018","lower secondary degree","(Married) couple without C. ","","","",""
"1 Strongly disagree","2018","lower secondary degree","Single parent ","","","",""
"1 Strongly disagree","2018","lower secondary degree","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2018","lower secondary degree","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2018","lower secondary degree","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2018","secondary school degree","1-pers.-HH","","","",""
"1 Strongly disagree","2018","secondary school degree","(Married) couple without C. ","","","",""
"1 Strongly disagree","2018","secondary school degree","Single parent ","","","",""
"1 Strongly disagree","2018","secondary school degree","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2018","secondary school degree","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2018","secondary school degree","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2018","college entrance qualification","1-pers.-HH","","","",""
"1 Strongly disagree","2018","college entrance qualification","(Married) couple without C. ","","","",""
"1 Strongly disagree","2018","college entrance qualification","Single parent ","","","",""
"1 Strongly disagree","2018","college entrance qualification","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2018","college entrance qualification","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2018","college entrance qualification","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2018","Other degree","1-pers.-HH","","","",""
"1 Strongly disagree","2018","Other degree","(Married) couple without C. ","","","",""
"1 Strongly disagree","2018","Other degree","Single parent ","","","",""
"1 Strongly disagree","2018","Other degree","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2018","Other degree","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2018","Other degree","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2018","no degree/no degree yet","1-pers.-HH","","","",""
"1 Strongly disagree","2018","no degree/no degree yet","(Married) couple without C. ","","","",""
"1 Strongly disagree","2018","no degree/no degree yet","Single parent ","","","",""
"1 Strongly disagree","2018","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2018","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2018","no degree/no degree yet","Couple + C. LE and GT 16","1","","",""
"2 on scale 1-7 ","2018","lower secondary degree","1-pers.-HH","","","",""
"2 on scale 1-7 ","2018","lower secondary degree","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2018","lower secondary degree","Single parent ","","","",""
"2 on scale 1-7 ","2018","lower secondary degree","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2018","lower secondary degree","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2018","lower secondary degree","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2018","secondary school degree","1-pers.-HH","","","",""
"2 on scale 1-7 ","2018","secondary school degree","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2018","secondary school degree","Single parent ","","","",""
"2 on scale 1-7 ","2018","secondary school degree","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2018","secondary school degree","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2018","secondary school degree","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2018","college entrance qualification","1-pers.-HH","","","",""
"2 on scale 1-7 ","2018","college entrance qualification","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2018","college entrance qualification","Single parent ","","","",""
"2 on scale 1-7 ","2018","college entrance qualification","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2018","college entrance qualification","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2018","college entrance qualification","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2018","Other degree","1-pers.-HH","","","",""
"2 on scale 1-7 ","2018","Other degree","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2018","Other degree","Single parent ","","","",""
"2 on scale 1-7 ","2018","Other degree","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2018","Other degree","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2018","Other degree","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2018","no degree/no degree yet","1-pers.-HH","","","",""
"2 on scale 1-7 ","2018","no degree/no degree yet","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2018","no degree/no degree yet","Single parent ","","","",""
"2 on scale 1-7 ","2018","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2018","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2018","no degree/no degree yet","Couple + C. LE and GT 16","1","","",""
"3 on scale 1-7 ","2018","lower secondary degree","1-pers.-HH","","","",""
"3 on scale 1-7 ","2018","lower secondary degree","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2018","lower secondary degree","Single parent ","","","",""
"3 on scale 1-7 ","2018","lower secondary degree","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2018","lower secondary degree","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2018","lower secondary degree","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2018","secondary school degree","1-pers.-HH","","","",""
"3 on scale 1-7 ","2018","secondary school degree","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2018","secondary school degree","Single parent ","","","",""
"3 on scale 1-7 ","2018","secondary school degree","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2018","secondary school degree","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2018","secondary school degree","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2018","college entrance qualification","1-pers.-HH","","","",""
"3 on scale 1-7 ","2018","college entrance qualification","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2018","college entrance qualification","Single parent ","","","",""
"3 on scale 1-7 ","2018","college entrance qualification","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2018","college entrance qualification","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2018","college entrance qualification","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2018","Other degree","1-pers.-HH","","","",""
"3 on scale 1-7 ","2018","Other degree","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2018","Other degree","Single parent ","","","",""
"3 on scale 1-7 ","2018","Other degree","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2018","Other degree","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2018","Other degree","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2018","no degree/no degree yet","1-pers.-HH","","","",""
"3 on scale 1-7 ","2018","no degree/no degree yet","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2018","no degree/no degree yet","Single parent ","","","",""
"3 on scale 1-7 ","2018","no degree/no degree yet","Couple + C. LE 16 ","1","","",""
"3 on scale 1-7 ","2018","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2018","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2018","lower secondary degree","1-pers.-HH","","","",""
"4 on scale 1-7","2018","lower secondary degree","(Married) couple without C. ","","","",""
"4 on scale 1-7","2018","lower secondary degree","Single parent ","","","",""
"4 on scale 1-7","2018","lower secondary degree","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2018","lower secondary degree","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2018","lower secondary degree","Couple + C. LE and GT 16","1","","",""
"4 on scale 1-7","2018","secondary school degree","1-pers.-HH","","","",""
"4 on scale 1-7","2018","secondary school degree","(Married) couple without C. ","","","",""
"4 on scale 1-7","2018","secondary school degree","Single parent ","","","",""
"4 on scale 1-7","2018","secondary school degree","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2018","secondary school degree","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2018","secondary school degree","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2018","college entrance qualification","1-pers.-HH","","","",""
"4 on scale 1-7","2018","college entrance qualification","(Married) couple without C. ","","","",""
"4 on scale 1-7","2018","college entrance qualification","Single parent ","","","",""
"4 on scale 1-7","2018","college entrance qualification","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2018","college entrance qualification","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2018","college entrance qualification","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2018","Other degree","1-pers.-HH","","","",""
"4 on scale 1-7","2018","Other degree","(Married) couple without C. ","","","",""
"4 on scale 1-7","2018","Other degree","Single parent ","","","",""
"4 on scale 1-7","2018","Other degree","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2018","Other degree","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2018","Other degree","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2018","no degree/no degree yet","1-pers.-HH","","","",""
"4 on scale 1-7","2018","no degree/no degree yet","(Married) couple without C. ","","","",""
"4 on scale 1-7","2018","no degree/no degree yet","Single parent ","","","",""
"4 on scale 1-7","2018","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2018","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2018","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2018","lower secondary degree","1-pers.-HH","","","",""
"5 on scale 1-7","2018","lower secondary degree","(Married) couple without C. ","","","",""
"5 on scale 1-7","2018","lower secondary degree","Single parent ","","","",""
"5 on scale 1-7","2018","lower secondary degree","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2018","lower secondary degree","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2018","lower secondary degree","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2018","secondary school degree","1-pers.-HH","","","",""
"5 on scale 1-7","2018","secondary school degree","(Married) couple without C. ","","","",""
"5 on scale 1-7","2018","secondary school degree","Single parent ","","","",""
"5 on scale 1-7","2018","secondary school degree","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2018","secondary school degree","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2018","secondary school degree","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2018","college entrance qualification","1-pers.-HH","","","",""
"5 on scale 1-7","2018","college entrance qualification","(Married) couple without C. ","","","",""
"5 on scale 1-7","2018","college entrance qualification","Single parent ","","","",""
"5 on scale 1-7","2018","college entrance qualification","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2018","college entrance qualification","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2018","college entrance qualification","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2018","Other degree","1-pers.-HH","","","",""
"5 on scale 1-7","2018","Other degree","(Married) couple without C. ","","","",""
"5 on scale 1-7","2018","Other degree","Single parent ","1","","",""
"5 on scale 1-7","2018","Other degree","Couple + C. LE 16 ","2","","",""
"5 on scale 1-7","2018","Other degree","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2018","Other degree","Couple + C. LE and GT 16","2","","",""
"5 on scale 1-7","2018","no degree/no degree yet","1-pers.-HH","","","",""
"5 on scale 1-7","2018","no degree/no degree yet","(Married) couple without C. ","","","",""
"5 on scale 1-7","2018","no degree/no degree yet","Single parent ","","","",""
"5 on scale 1-7","2018","no degree/no degree yet","Couple + C. LE 16 ","2","","",""
"5 on scale 1-7","2018","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2018","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2018","lower secondary degree","1-pers.-HH","","","",""
"6 on scale 1-7","2018","lower secondary degree","(Married) couple without C. ","","","",""
"6 on scale 1-7","2018","lower secondary degree","Single parent ","1","","",""
"6 on scale 1-7","2018","lower secondary degree","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2018","lower secondary degree","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2018","lower secondary degree","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2018","secondary school degree","1-pers.-HH","","","",""
"6 on scale 1-7","2018","secondary school degree","(Married) couple without C. ","","","",""
"6 on scale 1-7","2018","secondary school degree","Single parent ","","","",""
"6 on scale 1-7","2018","secondary school degree","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2018","secondary school degree","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2018","secondary school degree","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2018","college entrance qualification","1-pers.-HH","","","",""
"6 on scale 1-7","2018","college entrance qualification","(Married) couple without C. ","","","",""
"6 on scale 1-7","2018","college entrance qualification","Single parent ","","","",""
"6 on scale 1-7","2018","college entrance qualification","Couple + C. LE 16 ","1","","",""
"6 on scale 1-7","2018","college entrance qualification","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2018","college entrance qualification","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2018","Other degree","1-pers.-HH","1","","",""
"6 on scale 1-7","2018","Other degree","(Married) couple without C. ","1","","",""
"6 on scale 1-7","2018","Other degree","Single parent ","","","",""
"6 on scale 1-7","2018","Other degree","Couple + C. LE 16 ","6","","",""
"6 on scale 1-7","2018","Other degree","Couple + C. GT 16 ","2","","",""
"6 on scale 1-7","2018","Other degree","Couple + C. LE and GT 16","3","","",""
"6 on scale 1-7","2018","no degree/no degree yet","1-pers.-HH","","","",""
"6 on scale 1-7","2018","no degree/no degree yet","(Married) couple without C. ","","","",""
"6 on scale 1-7","2018","no degree/no degree yet","Single parent ","1","","",""
"6 on scale 1-7","2018","no degree/no degree yet","Couple + C. LE 16 ","8","","",""
"6 on scale 1-7","2018","no degree/no degree yet","Couple + C. GT 16 ","1","","",""
"6 on scale 1-7","2018","no degree/no degree yet","Couple + C. LE and GT 16","5","","",""
"7 Strongly agree","2018","lower secondary degree","1-pers.-HH","2","","",""
"7 Strongly agree","2018","lower secondary degree","(Married) couple without C. ","","","",""
"7 Strongly agree","2018","lower secondary degree","Single parent ","1","","",""
"7 Strongly agree","2018","lower secondary degree","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2018","lower secondary degree","Couple + C. GT 16 ","2","","",""
"7 Strongly agree","2018","lower secondary degree","Couple + C. LE and GT 16","2","","",""
