"plh0206i01","year","age_gr","pgcasmin","n","percent","lower_confidence","upper_confidence"
"2 on scale 1-7 ","2017","66 and older","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2017","66 and older","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2017","66 and older","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2017","66 and older","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2017","66 and older","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2017","66 and older","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2017","66 and older","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2017","66 and older","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2017","16-34 y.","(0) in school","","","",""
"3 on scale 1-7 ","2017","16-34 y.","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2017","16-34 y.","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2017","16-34 y.","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2017","16-34 y.","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2017","16-34 y.","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2017","16-34 y.","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2017","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2017","16-34 y.","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2017","16-34 y.","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2017","35-65 y.","(0) in school","","","",""
"3 on scale 1-7 ","2017","35-65 y.","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2017","35-65 y.","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2017","35-65 y.","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2017","35-65 y.","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2017","35-65 y.","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2017","35-65 y.","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2017","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2017","35-65 y.","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2017","35-65 y.","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2017","66 and older","(0) in school","","","",""
"3 on scale 1-7 ","2017","66 and older","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2017","66 and older","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2017","66 and older","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2017","66 and older","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2017","66 and older","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2017","66 and older","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2017","66 and older","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2017","66 and older","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2017","66 and older","(3b) higher tertiary education","","","",""
"4 on scale 1-7","2017","16-34 y.","(0) in school","","","",""
"4 on scale 1-7","2017","16-34 y.","(1a) inadequately completed","","","",""
"4 on scale 1-7","2017","16-34 y.","(1b) general elementary school","","","",""
"4 on scale 1-7","2017","16-34 y.","(1c) basic vocational qualification","","","",""
"4 on scale 1-7","2017","16-34 y.","(2b) intermediate general qualification","","","",""
"4 on scale 1-7","2017","16-34 y.","(2a) intermediate vocational","","","",""
"4 on scale 1-7","2017","16-34 y.","(2c_gen) general maturity certificate","","","",""
"4 on scale 1-7","2017","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"4 on scale 1-7","2017","16-34 y.","(3a) lower tertiary education","","","",""
"4 on scale 1-7","2017","16-34 y.","(3b) higher tertiary education","","","",""
"4 on scale 1-7","2017","35-65 y.","(0) in school","","","",""
"4 on scale 1-7","2017","35-65 y.","(1a) inadequately completed","","","",""
"4 on scale 1-7","2017","35-65 y.","(1b) general elementary school","","","",""
"4 on scale 1-7","2017","35-65 y.","(1c) basic vocational qualification","","","",""
"4 on scale 1-7","2017","35-65 y.","(2b) intermediate general qualification","","","",""
"4 on scale 1-7","2017","35-65 y.","(2a) intermediate vocational","","","",""
"4 on scale 1-7","2017","35-65 y.","(2c_gen) general maturity certificate","","","",""
"4 on scale 1-7","2017","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"4 on scale 1-7","2017","35-65 y.","(3a) lower tertiary education","","","",""
"4 on scale 1-7","2017","35-65 y.","(3b) higher tertiary education","","","",""
"4 on scale 1-7","2017","66 and older","(0) in school","","","",""
"4 on scale 1-7","2017","66 and older","(1a) inadequately completed","","","",""
"4 on scale 1-7","2017","66 and older","(1b) general elementary school","","","",""
"4 on scale 1-7","2017","66 and older","(1c) basic vocational qualification","","","",""
"4 on scale 1-7","2017","66 and older","(2b) intermediate general qualification","","","",""
"4 on scale 1-7","2017","66 and older","(2a) intermediate vocational","","","",""
"4 on scale 1-7","2017","66 and older","(2c_gen) general maturity certificate","","","",""
"4 on scale 1-7","2017","66 and older","(2c_voc) vocational maturity certificate","","","",""
"4 on scale 1-7","2017","66 and older","(3a) lower tertiary education","","","",""
"4 on scale 1-7","2017","66 and older","(3b) higher tertiary education","","","",""
"5 on scale 1-7","2017","16-34 y.","(0) in school","","","",""
"5 on scale 1-7","2017","16-34 y.","(1a) inadequately completed","","","",""
"5 on scale 1-7","2017","16-34 y.","(1b) general elementary school","","","",""
"5 on scale 1-7","2017","16-34 y.","(1c) basic vocational qualification","","","",""
"5 on scale 1-7","2017","16-34 y.","(2b) intermediate general qualification","","","",""
"5 on scale 1-7","2017","16-34 y.","(2a) intermediate vocational","","","",""
"5 on scale 1-7","2017","16-34 y.","(2c_gen) general maturity certificate","","","",""
"5 on scale 1-7","2017","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"5 on scale 1-7","2017","16-34 y.","(3a) lower tertiary education","","","",""
"5 on scale 1-7","2017","16-34 y.","(3b) higher tertiary education","","","",""
"5 on scale 1-7","2017","35-65 y.","(0) in school","","","",""
"5 on scale 1-7","2017","35-65 y.","(1a) inadequately completed","","","",""
"5 on scale 1-7","2017","35-65 y.","(1b) general elementary school","","","",""
"5 on scale 1-7","2017","35-65 y.","(1c) basic vocational qualification","","","",""
"5 on scale 1-7","2017","35-65 y.","(2b) intermediate general qualification","","","",""
"5 on scale 1-7","2017","35-65 y.","(2a) intermediate vocational","","","",""
"5 on scale 1-7","2017","35-65 y.","(2c_gen) general maturity certificate","","","",""
"5 on scale 1-7","2017","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"5 on scale 1-7","2017","35-65 y.","(3a) lower tertiary education","","","",""
"5 on scale 1-7","2017","35-65 y.","(3b) higher tertiary education","","","",""
"5 on scale 1-7","2017","66 and older","(0) in school","","","",""
"5 on scale 1-7","2017","66 and older","(1a) inadequately completed","","","",""
"5 on scale 1-7","2017","66 and older","(1b) general elementary school","","","",""
"5 on scale 1-7","2017","66 and older","(1c) basic vocational qualification","","","",""
"5 on scale 1-7","2017","66 and older","(2b) intermediate general qualification","","","",""
"5 on scale 1-7","2017","66 and older","(2a) intermediate vocational","","","",""
"5 on scale 1-7","2017","66 and older","(2c_gen) general maturity certificate","","","",""
"5 on scale 1-7","2017","66 and older","(2c_voc) vocational maturity certificate","","","",""
"5 on scale 1-7","2017","66 and older","(3a) lower tertiary education","","","",""
"5 on scale 1-7","2017","66 and older","(3b) higher tertiary education","","","",""
"6 on scale 1-7","2017","16-34 y.","(0) in school","","","",""
"6 on scale 1-7","2017","16-34 y.","(1a) inadequately completed","61","0.0734059874903291","0.0550563403262322","0.0917556346544259"
"6 on scale 1-7","2017","16-34 y.","(1b) general elementary school","32","0.077386096873733","0.0504137407801893","0.104358452967277"
"6 on scale 1-7","2017","16-34 y.","(1c) basic vocational qualification","","","",""
"6 on scale 1-7","2017","16-34 y.","(2b) intermediate general qualification","","","",""
"6 on scale 1-7","2017","16-34 y.","(2a) intermediate vocational","","","",""
"6 on scale 1-7","2017","16-34 y.","(2c_gen) general maturity certificate","","","",""
"6 on scale 1-7","2017","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"6 on scale 1-7","2017","16-34 y.","(3a) lower tertiary education","","","",""
"6 on scale 1-7","2017","16-34 y.","(3b) higher tertiary education","","","",""
"6 on scale 1-7","2017","35-65 y.","(0) in school","","","",""
"6 on scale 1-7","2017","35-65 y.","(1a) inadequately completed","36","0.0931635466778307","0.065562167514706","0.120764925840956"
"6 on scale 1-7","2017","35-65 y.","(1b) general elementary school","","","",""
"6 on scale 1-7","2017","35-65 y.","(1c) basic vocational qualification","","","",""
"6 on scale 1-7","2017","35-65 y.","(2b) intermediate general qualification","","","",""
"6 on scale 1-7","2017","35-65 y.","(2a) intermediate vocational","","","",""
"6 on scale 1-7","2017","35-65 y.","(2c_gen) general maturity certificate","","","",""
"6 on scale 1-7","2017","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"6 on scale 1-7","2017","35-65 y.","(3a) lower tertiary education","","","",""
"6 on scale 1-7","2017","35-65 y.","(3b) higher tertiary education","","","",""
"6 on scale 1-7","2017","66 and older","(0) in school","","","",""
"6 on scale 1-7","2017","66 and older","(1a) inadequately completed","","","",""
"6 on scale 1-7","2017","66 and older","(1b) general elementary school","","","",""
"6 on scale 1-7","2017","66 and older","(1c) basic vocational qualification","","","",""
"6 on scale 1-7","2017","66 and older","(2b) intermediate general qualification","","","",""
"6 on scale 1-7","2017","66 and older","(2a) intermediate vocational","","","",""
"6 on scale 1-7","2017","66 and older","(2c_gen) general maturity certificate","","","",""
"6 on scale 1-7","2017","66 and older","(2c_voc) vocational maturity certificate","","","",""
"6 on scale 1-7","2017","66 and older","(3a) lower tertiary education","","","",""
"6 on scale 1-7","2017","66 and older","(3b) higher tertiary education","","","",""
"7 Strongly agree","2017","16-34 y.","(0) in school","","","",""
"7 Strongly agree","2017","16-34 y.","(1a) inadequately completed","679","0.873515152532262","0.850128304019836","0.896902001044689"
"7 Strongly agree","2017","16-34 y.","(1b) general elementary school","331","0.863032158907149","0.828326506675247","0.897737811139051"
"7 Strongly agree","2017","16-34 y.","(1c) basic vocational qualification","","","",""
"7 Strongly agree","2017","16-34 y.","(2b) intermediate general qualification","","","",""
"7 Strongly agree","2017","16-34 y.","(2a) intermediate vocational","","","",""
"7 Strongly agree","2017","16-34 y.","(2c_gen) general maturity certificate","237","0.87549980959001","0.836046359516299","0.914953259663722"
"7 Strongly agree","2017","16-34 y.","(2c_voc) vocational maturity certificate","30","0.823395797038482","0.695217802331612","0.951573791745351"
"7 Strongly agree","2017","16-34 y.","(3a) lower tertiary education","","","",""
"7 Strongly agree","2017","16-34 y.","(3b) higher tertiary education","268","0.894086814811399","0.85908949984658","0.929084129776217"
"7 Strongly agree","2017","35-65 y.","(0) in school","","","",""
"7 Strongly agree","2017","35-65 y.","(1a) inadequately completed","372","0.856290761124057","0.822979101886725","0.889602420361388"
"7 Strongly agree","2017","35-65 y.","(1b) general elementary school","157","0.904490040499215","0.860436962218535","0.948543118779895"
"7 Strongly agree","2017","35-65 y.","(1c) basic vocational qualification","","","",""
"7 Strongly agree","2017","35-65 y.","(2b) intermediate general qualification","","","",""
"7 Strongly agree","2017","35-65 y.","(2a) intermediate vocational","","","",""
"7 Strongly agree","2017","35-65 y.","(2c_gen) general maturity certificate","108","0.894619875657766","0.838984146431048","0.950255604884484"
"7 Strongly agree","2017","35-65 y.","(2c_voc) vocational maturity certificate","33","0.973126815272178","0.919552286767179","1.02670134377718"
"7 Strongly agree","2017","35-65 y.","(3a) lower tertiary education","","","",""
"7 Strongly agree","2017","35-65 y.","(3b) higher tertiary education","134","0.867534664458281","0.813103265384162","0.9219660635324"
"7 Strongly agree","2017","66 and older","(0) in school","","","",""
"7 Strongly agree","2017","66 and older","(1a) inadequately completed","","","",""
"7 Strongly agree","2017","66 and older","(1b) general elementary school","","","",""
"7 Strongly agree","2017","66 and older","(1c) basic vocational qualification","","","",""
"7 Strongly agree","2017","66 and older","(2b) intermediate general qualification","","","",""
"7 Strongly agree","2017","66 and older","(2a) intermediate vocational","","","",""
"7 Strongly agree","2017","66 and older","(2c_gen) general maturity certificate","","","",""
"7 Strongly agree","2017","66 and older","(2c_voc) vocational maturity certificate","","","",""
"7 Strongly agree","2017","66 and older","(3a) lower tertiary education","","","",""
"7 Strongly agree","2017","66 and older","(3b) higher tertiary education","","","",""
"1 Strongly disagree","2018","16-34 y.","(0) in school","","","",""
"1 Strongly disagree","2018","16-34 y.","(1a) inadequately completed","","","",""
"1 Strongly disagree","2018","16-34 y.","(1b) general elementary school","","","",""
"1 Strongly disagree","2018","16-34 y.","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2018","16-34 y.","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2018","16-34 y.","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2018","16-34 y.","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2018","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2018","16-34 y.","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2018","16-34 y.","(3b) higher tertiary education","","","",""
"1 Strongly disagree","2018","35-65 y.","(0) in school","","","",""
"1 Strongly disagree","2018","35-65 y.","(1a) inadequately completed","","","",""
"1 Strongly disagree","2018","35-65 y.","(1b) general elementary school","","","",""
"1 Strongly disagree","2018","35-65 y.","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2018","35-65 y.","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2018","35-65 y.","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2018","35-65 y.","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2018","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2018","35-65 y.","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2018","35-65 y.","(3b) higher tertiary education","","","",""
"1 Strongly disagree","2018","66 and older","(0) in school","","","",""
"1 Strongly disagree","2018","66 and older","(1a) inadequately completed","","","",""
"1 Strongly disagree","2018","66 and older","(1b) general elementary school","","","",""
"1 Strongly disagree","2018","66 and older","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2018","66 and older","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2018","66 and older","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2018","66 and older","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2018","66 and older","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2018","66 and older","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2018","66 and older","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2018","16-34 y.","(0) in school","","","",""
"2 on scale 1-7 ","2018","16-34 y.","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2018","16-34 y.","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2018","16-34 y.","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2018","16-34 y.","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2018","16-34 y.","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2018","16-34 y.","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2018","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2018","16-34 y.","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2018","16-34 y.","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2018","35-65 y.","(0) in school","","","",""
"2 on scale 1-7 ","2018","35-65 y.","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2018","35-65 y.","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2018","35-65 y.","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2018","35-65 y.","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2018","35-65 y.","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2018","35-65 y.","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2018","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2018","35-65 y.","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2018","35-65 y.","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2018","66 and older","(0) in school","","","",""
"2 on scale 1-7 ","2018","66 and older","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2018","66 and older","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2018","66 and older","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2018","66 and older","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2018","66 and older","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2018","66 and older","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2018","66 and older","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2018","66 and older","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2018","66 and older","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2018","16-34 y.","(0) in school","","","",""
"3 on scale 1-7 ","2018","16-34 y.","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2018","16-34 y.","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2018","16-34 y.","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2018","16-34 y.","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2018","16-34 y.","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2018","16-34 y.","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2018","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2018","16-34 y.","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2018","16-34 y.","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2018","35-65 y.","(0) in school","","","",""
"3 on scale 1-7 ","2018","35-65 y.","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2018","35-65 y.","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2018","35-65 y.","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2018","35-65 y.","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2018","35-65 y.","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2018","35-65 y.","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2018","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2018","35-65 y.","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2018","35-65 y.","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2018","66 and older","(0) in school","","","",""
"3 on scale 1-7 ","2018","66 and older","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2018","66 and older","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2018","66 and older","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2018","66 and older","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2018","66 and older","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2018","66 and older","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2018","66 and older","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2018","66 and older","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2018","66 and older","(3b) higher tertiary education","","","",""
"4 on scale 1-7","2018","16-34 y.","(0) in school","","","",""
"4 on scale 1-7","2018","16-34 y.","(1a) inadequately completed","","","",""
"4 on scale 1-7","2018","16-34 y.","(1b) general elementary school","","","",""
"4 on scale 1-7","2018","16-34 y.","(1c) basic vocational qualification","","","",""
"4 on scale 1-7","2018","16-34 y.","(2b) intermediate general qualification","","","",""
"4 on scale 1-7","2018","16-34 y.","(2a) intermediate vocational","","","",""
"4 on scale 1-7","2018","16-34 y.","(2c_gen) general maturity certificate","","","",""
"4 on scale 1-7","2018","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"4 on scale 1-7","2018","16-34 y.","(3a) lower tertiary education","","","",""
"4 on scale 1-7","2018","16-34 y.","(3b) higher tertiary education","","","",""
"4 on scale 1-7","2018","35-65 y.","(0) in school","","","",""
"4 on scale 1-7","2018","35-65 y.","(1a) inadequately completed","","","",""
"4 on scale 1-7","2018","35-65 y.","(1b) general elementary school","","","",""
"4 on scale 1-7","2018","35-65 y.","(1c) basic vocational qualification","","","",""
"4 on scale 1-7","2018","35-65 y.","(2b) intermediate general qualification","","","",""
"4 on scale 1-7","2018","35-65 y.","(2a) intermediate vocational","","","",""
"4 on scale 1-7","2018","35-65 y.","(2c_gen) general maturity certificate","","","",""
"4 on scale 1-7","2018","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"4 on scale 1-7","2018","35-65 y.","(3a) lower tertiary education","","","",""
"4 on scale 1-7","2018","35-65 y.","(3b) higher tertiary education","","","",""
"4 on scale 1-7","2018","66 and older","(0) in school","","","",""
"4 on scale 1-7","2018","66 and older","(1a) inadequately completed","","","",""
"4 on scale 1-7","2018","66 and older","(1b) general elementary school","","","",""
"4 on scale 1-7","2018","66 and older","(1c) basic vocational qualification","","","",""
"4 on scale 1-7","2018","66 and older","(2b) intermediate general qualification","","","",""
"4 on scale 1-7","2018","66 and older","(2a) intermediate vocational","","","",""
"4 on scale 1-7","2018","66 and older","(2c_gen) general maturity certificate","","","",""
"4 on scale 1-7","2018","66 and older","(2c_voc) vocational maturity certificate","","","",""
"4 on scale 1-7","2018","66 and older","(3a) lower tertiary education","","","",""
"4 on scale 1-7","2018","66 and older","(3b) higher tertiary education","","","",""
"5 on scale 1-7","2018","16-34 y.","(0) in school","","","",""
"5 on scale 1-7","2018","16-34 y.","(1a) inadequately completed","","","",""
"5 on scale 1-7","2018","16-34 y.","(1b) general elementary school","","","",""
"5 on scale 1-7","2018","16-34 y.","(1c) basic vocational qualification","","","",""
"5 on scale 1-7","2018","16-34 y.","(2b) intermediate general qualification","","","",""
"5 on scale 1-7","2018","16-34 y.","(2a) intermediate vocational","","","",""
"5 on scale 1-7","2018","16-34 y.","(2c_gen) general maturity certificate","","","",""
"5 on scale 1-7","2018","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"5 on scale 1-7","2018","16-34 y.","(3a) lower tertiary education","","","",""
"5 on scale 1-7","2018","16-34 y.","(3b) higher tertiary education","","","",""
"5 on scale 1-7","2018","35-65 y.","(0) in school","","","",""
"5 on scale 1-7","2018","35-65 y.","(1a) inadequately completed","","","",""
"5 on scale 1-7","2018","35-65 y.","(1b) general elementary school","","","",""
"5 on scale 1-7","2018","35-65 y.","(1c) basic vocational qualification","","","",""
"5 on scale 1-7","2018","35-65 y.","(2b) intermediate general qualification","","","",""
"5 on scale 1-7","2018","35-65 y.","(2a) intermediate vocational","","","",""
"5 on scale 1-7","2018","35-65 y.","(2c_gen) general maturity certificate","","","",""
"5 on scale 1-7","2018","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"5 on scale 1-7","2018","35-65 y.","(3a) lower tertiary education","","","",""
"5 on scale 1-7","2018","35-65 y.","(3b) higher tertiary education","","","",""
"5 on scale 1-7","2018","66 and older","(0) in school","","","",""
"5 on scale 1-7","2018","66 and older","(1a) inadequately completed","","","",""
"5 on scale 1-7","2018","66 and older","(1b) general elementary school","","","",""
"5 on scale 1-7","2018","66 and older","(1c) basic vocational qualification","","","",""
"5 on scale 1-7","2018","66 and older","(2b) intermediate general qualification","","","",""
"5 on scale 1-7","2018","66 and older","(2a) intermediate vocational","","","",""
"5 on scale 1-7","2018","66 and older","(2c_gen) general maturity certificate","","","",""
"5 on scale 1-7","2018","66 and older","(2c_voc) vocational maturity certificate","","","",""
"5 on scale 1-7","2018","66 and older","(3a) lower tertiary education","","","",""
"5 on scale 1-7","2018","66 and older","(3b) higher tertiary education","","","",""
"6 on scale 1-7","2018","16-34 y.","(0) in school","","","",""
"6 on scale 1-7","2018","16-34 y.","(1a) inadequately completed","","","",""
"6 on scale 1-7","2018","16-34 y.","(1b) general elementary school","","","",""
"6 on scale 1-7","2018","16-34 y.","(1c) basic vocational qualification","","","",""
"6 on scale 1-7","2018","16-34 y.","(2b) intermediate general qualification","","","",""
"6 on scale 1-7","2018","16-34 y.","(2a) intermediate vocational","","","",""
"6 on scale 1-7","2018","16-34 y.","(2c_gen) general maturity certificate","","","",""
"6 on scale 1-7","2018","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"6 on scale 1-7","2018","16-34 y.","(3a) lower tertiary education","","","",""
"6 on scale 1-7","2018","16-34 y.","(3b) higher tertiary education","","","",""
"6 on scale 1-7","2018","35-65 y.","(0) in school","","","",""
"6 on scale 1-7","2018","35-65 y.","(1a) inadequately completed","","","",""
"6 on scale 1-7","2018","35-65 y.","(1b) general elementary school","","","",""
"6 on scale 1-7","2018","35-65 y.","(1c) basic vocational qualification","","","",""
"6 on scale 1-7","2018","35-65 y.","(2b) intermediate general qualification","","","",""
"6 on scale 1-7","2018","35-65 y.","(2a) intermediate vocational","","","",""
"6 on scale 1-7","2018","35-65 y.","(2c_gen) general maturity certificate","","","",""
"6 on scale 1-7","2018","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"6 on scale 1-7","2018","35-65 y.","(3a) lower tertiary education","","","",""
"6 on scale 1-7","2018","35-65 y.","(3b) higher tertiary education","","","",""
"6 on scale 1-7","2018","66 and older","(0) in school","","","",""
"6 on scale 1-7","2018","66 and older","(1a) inadequately completed","","","",""
"6 on scale 1-7","2018","66 and older","(1b) general elementary school","","","",""
"6 on scale 1-7","2018","66 and older","(1c) basic vocational qualification","","","",""
"6 on scale 1-7","2018","66 and older","(2b) intermediate general qualification","","","",""
"6 on scale 1-7","2018","66 and older","(2a) intermediate vocational","","","",""
"6 on scale 1-7","2018","66 and older","(2c_gen) general maturity certificate","","","",""
"6 on scale 1-7","2018","66 and older","(2c_voc) vocational maturity certificate","","","",""
"6 on scale 1-7","2018","66 and older","(3a) lower tertiary education","","","",""
"6 on scale 1-7","2018","66 and older","(3b) higher tertiary education","","","",""
"7 Strongly agree","2018","16-34 y.","(0) in school","","","",""
"7 Strongly agree","2018","16-34 y.","(1a) inadequately completed","83","0.921758378955196","0.866581788330698","0.976934969579695"
"7 Strongly agree","2018","16-34 y.","(1b) general elementary school","63","0.896387952206651","0.825994060321628","0.966781844091674"
"7 Strongly agree","2018","16-34 y.","(1c) basic vocational qualification","","","",""
"7 Strongly agree","2018","16-34 y.","(2b) intermediate general qualification","","","",""
"7 Strongly agree","2018","16-34 y.","(2a) intermediate vocational","","","",""
"7 Strongly agree","2018","16-34 y.","(2c_gen) general maturity certificate","31","0.966278865174111","0.906476769982058","1.02608096036616"
"7 Strongly agree","2018","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"7 Strongly agree","2018","16-34 y.","(3a) lower tertiary education","","","",""
"7 Strongly agree","2018","16-34 y.","(3b) higher tertiary education","","","",""
"7 Strongly agree","2018","35-65 y.","(0) in school","","","",""
"7 Strongly agree","2018","35-65 y.","(1a) inadequately completed","60","0.75990506211756","0.659842817328697","0.859967306906423"
"7 Strongly agree","2018","35-65 y.","(1b) general elementary school","","","",""
"7 Strongly agree","2018","35-65 y.","(1c) basic vocational qualification","","","",""
"7 Strongly agree","2018","35-65 y.","(2b) intermediate general qualification","","","",""
"7 Strongly agree","2018","35-65 y.","(2a) intermediate vocational","","","",""
"7 Strongly agree","2018","35-65 y.","(2c_gen) general maturity certificate","","","",""
"7 Strongly agree","2018","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"7 Strongly agree","2018","35-65 y.","(3a) lower tertiary education","","","",""
"7 Strongly agree","2018","35-65 y.","(3b) higher tertiary education","","","",""
