"plh0206i01","year","pgisced97","regtyp","n","percent","lower_confidence","upper_confidence"
"5 on scale 1-7","2017","middle vocational","Urban Area","6","","",""
"5 on scale 1-7","2017","middle vocational","Rural Area","2","","",""
"5 on scale 1-7","2017","vocational + Abi","Urban Area","","","",""
"5 on scale 1-7","2017","vocational + Abi","Rural Area","","","",""
"5 on scale 1-7","2017","higher vocational","Urban Area","","","",""
"5 on scale 1-7","2017","higher vocational","Rural Area","","","",""
"5 on scale 1-7","2017","higher education","Urban Area","6","","",""
"5 on scale 1-7","2017","higher education","Rural Area","3","","",""
"6 on scale 1-7","2017","in school","Urban Area","2","","",""
"6 on scale 1-7","2017","in school","Rural Area","","","",""
"6 on scale 1-7","2017","inadequately","Urban Area","77","0.0797748421645831","0.0620832987132251","0.0974663856159411"
"6 on scale 1-7","2017","inadequately","Rural Area","21","","",""
"6 on scale 1-7","2017","general elemantary","Urban Area","31","0.0804804573765475","0.0532362357929213","0.107724678960174"
"6 on scale 1-7","2017","general elemantary","Rural Area","10","","",""
"6 on scale 1-7","2017","middle vocational","Urban Area","27","","",""
"6 on scale 1-7","2017","middle vocational","Rural Area","9","","",""
"6 on scale 1-7","2017","vocational + Abi","Urban Area","4","","",""
"6 on scale 1-7","2017","vocational + Abi","Rural Area","","","",""
"6 on scale 1-7","2017","higher vocational","Urban Area","","","",""
"6 on scale 1-7","2017","higher vocational","Rural Area","","","",""
"6 on scale 1-7","2017","higher education","Urban Area","24","","",""
"6 on scale 1-7","2017","higher education","Rural Area","10","","",""
"7 Strongly agree","2017","in school","Urban Area","8","","",""
"7 Strongly agree","2017","in school","Rural Area","6","","",""
"7 Strongly agree","2017","inadequately","Urban Area","787","0.872509006913594","0.850731387339277","0.894286626487911"
"7 Strongly agree","2017","inadequately","Rural Area","277","0.860733471417117","0.822377441978864","0.89908950085537"
"7 Strongly agree","2017","general elemantary","Urban Area","339","0.862493994710216","0.82800444083869","0.896983548581742"
"7 Strongly agree","2017","general elemantary","Rural Area","152","0.89676114119329","0.851022462082736","0.942499820303844"
"7 Strongly agree","2017","middle vocational","Urban Area","271","0.861494044951721","0.823041277004568","0.899946812898873"
"7 Strongly agree","2017","middle vocational","Rural Area","122","0.911266549154883","0.863120340698876","0.959412757610891"
"7 Strongly agree","2017","vocational + Abi","Urban Area","47","0.850871718756149","0.754053192006251","0.947690245506048"
"7 Strongly agree","2017","vocational + Abi","Rural Area","16","","",""
"7 Strongly agree","2017","higher vocational","Urban Area","","","",""
"7 Strongly agree","2017","higher vocational","Rural Area","","","",""
"7 Strongly agree","2017","higher education","Urban Area","314","0.907818366800925","0.877293046816112","0.938343686785738"
"7 Strongly agree","2017","higher education","Rural Area","90","0.826433859254211","0.753644486677632","0.899223231830789"
"1 Strongly disagree","2018","in school","Urban Area","","","",""
"1 Strongly disagree","2018","in school","Rural Area","","","",""
"1 Strongly disagree","2018","inadequately","Urban Area","1","","",""
"1 Strongly disagree","2018","inadequately","Rural Area","","","",""
"1 Strongly disagree","2018","general elemantary","Urban Area","","","",""
"1 Strongly disagree","2018","general elemantary","Rural Area","","","",""
"1 Strongly disagree","2018","middle vocational","Urban Area","","","",""
"1 Strongly disagree","2018","middle vocational","Rural Area","","","",""
"1 Strongly disagree","2018","vocational + Abi","Urban Area","","","",""
"1 Strongly disagree","2018","vocational + Abi","Rural Area","","","",""
"1 Strongly disagree","2018","higher vocational","Urban Area","","","",""
"1 Strongly disagree","2018","higher vocational","Rural Area","","","",""
"1 Strongly disagree","2018","higher education","Urban Area","","","",""
"1 Strongly disagree","2018","higher education","Rural Area","","","",""
"2 on scale 1-7 ","2018","in school","Urban Area","","","",""
"2 on scale 1-7 ","2018","in school","Rural Area","","","",""
"2 on scale 1-7 ","2018","inadequately","Urban Area","","","",""
"2 on scale 1-7 ","2018","inadequately","Rural Area","","","",""
"2 on scale 1-7 ","2018","general elemantary","Urban Area","","","",""
"2 on scale 1-7 ","2018","general elemantary","Rural Area","","","",""
"2 on scale 1-7 ","2018","middle vocational","Urban Area","","","",""
"2 on scale 1-7 ","2018","middle vocational","Rural Area","","","",""
"2 on scale 1-7 ","2018","vocational + Abi","Urban Area","","","",""
"2 on scale 1-7 ","2018","vocational + Abi","Rural Area","","","",""
"2 on scale 1-7 ","2018","higher vocational","Urban Area","","","",""
"2 on scale 1-7 ","2018","higher vocational","Rural Area","","","",""
"2 on scale 1-7 ","2018","higher education","Urban Area","1","","",""
"2 on scale 1-7 ","2018","higher education","Rural Area","","","",""
"3 on scale 1-7 ","2018","in school","Urban Area","","","",""
"3 on scale 1-7 ","2018","in school","Rural Area","","","",""
"3 on scale 1-7 ","2018","inadequately","Urban Area","1","","",""
"3 on scale 1-7 ","2018","inadequately","Rural Area","","","",""
"3 on scale 1-7 ","2018","general elemantary","Urban Area","","","",""
"3 on scale 1-7 ","2018","general elemantary","Rural Area","","","",""
"3 on scale 1-7 ","2018","middle vocational","Urban Area","","","",""
"3 on scale 1-7 ","2018","middle vocational","Rural Area","","","",""
"3 on scale 1-7 ","2018","vocational + Abi","Urban Area","","","",""
"3 on scale 1-7 ","2018","vocational + Abi","Rural Area","","","",""
"3 on scale 1-7 ","2018","higher vocational","Urban Area","","","",""
"3 on scale 1-7 ","2018","higher vocational","Rural Area","","","",""
"3 on scale 1-7 ","2018","higher education","Urban Area","","","",""
"3 on scale 1-7 ","2018","higher education","Rural Area","","","",""
"4 on scale 1-7","2018","in school","Urban Area","","","",""
"4 on scale 1-7","2018","in school","Rural Area","","","",""
"4 on scale 1-7","2018","inadequately","Urban Area","","","",""
"4 on scale 1-7","2018","inadequately","Rural Area","","","",""
"4 on scale 1-7","2018","general elemantary","Urban Area","1","","",""
"4 on scale 1-7","2018","general elemantary","Rural Area","","","",""
"4 on scale 1-7","2018","middle vocational","Urban Area","","","",""
"4 on scale 1-7","2018","middle vocational","Rural Area","","","",""
"4 on scale 1-7","2018","vocational + Abi","Urban Area","","","",""
"4 on scale 1-7","2018","vocational + Abi","Rural Area","","","",""
"4 on scale 1-7","2018","higher vocational","Urban Area","","","",""
"4 on scale 1-7","2018","higher vocational","Rural Area","","","",""
"4 on scale 1-7","2018","higher education","Urban Area","","","",""
"4 on scale 1-7","2018","higher education","Rural Area","","","",""
"5 on scale 1-7","2018","in school","Urban Area","1","","",""
"5 on scale 1-7","2018","in school","Rural Area","","","",""
"5 on scale 1-7","2018","inadequately","Urban Area","1","","",""
"5 on scale 1-7","2018","inadequately","Rural Area","3","","",""
"5 on scale 1-7","2018","general elemantary","Urban Area","4","","",""
"5 on scale 1-7","2018","general elemantary","Rural Area","1","","",""
"5 on scale 1-7","2018","middle vocational","Urban Area","","","",""
"5 on scale 1-7","2018","middle vocational","Rural Area","","","",""
"5 on scale 1-7","2018","vocational + Abi","Urban Area","1","","",""
"5 on scale 1-7","2018","vocational + Abi","Rural Area","","","",""
"5 on scale 1-7","2018","higher vocational","Urban Area","","","",""
"5 on scale 1-7","2018","higher vocational","Rural Area","","","",""
"5 on scale 1-7","2018","higher education","Urban Area","1","","",""
"5 on scale 1-7","2018","higher education","Rural Area","1","","",""
"6 on scale 1-7","2018","in school","Urban Area","1","","",""
"6 on scale 1-7","2018","in school","Rural Area","2","","",""
"6 on scale 1-7","2018","inadequately","Urban Area","10","","",""
"6 on scale 1-7","2018","inadequately","Rural Area","2","","",""
"6 on scale 1-7","2018","general elemantary","Urban Area","7","","",""
"6 on scale 1-7","2018","general elemantary","Rural Area","2","","",""
"6 on scale 1-7","2018","middle vocational","Urban Area","3","","",""
"6 on scale 1-7","2018","middle vocational","Rural Area","5","","",""
"6 on scale 1-7","2018","vocational + Abi","Urban Area","","","",""
"6 on scale 1-7","2018","vocational + Abi","Rural Area","","","",""
"6 on scale 1-7","2018","higher vocational","Urban Area","","","",""
"6 on scale 1-7","2018","higher vocational","Rural Area","","","",""
"6 on scale 1-7","2018","higher education","Urban Area","1","","",""
"6 on scale 1-7","2018","higher education","Rural Area","2","","",""
"7 Strongly agree","2018","in school","Urban Area","2","","",""
"7 Strongly agree","2018","in school","Rural Area","2","","",""
"7 Strongly agree","2018","inadequately","Urban Area","96","0.829153184918707","0.758496107101353","0.899810262736062"
"7 Strongly agree","2018","inadequately","Rural Area","49","0.947597016885827","0.88816218223908","1.00703185153257"
"7 Strongly agree","2018","general elemantary","Urban Area","51","0.867075992718521","0.783244324224092","0.950907661212951"
"7 Strongly agree","2018","general elemantary","Rural Area","33","0.941049562942128","0.864110551142638","1.01798857474162"
"7 Strongly agree","2018","middle vocational","Urban Area","28","","",""
"7 Strongly agree","2018","middle vocational","Rural Area","22","","",""
"7 Strongly agree","2018","vocational + Abi","Urban Area","4","","",""
"7 Strongly agree","2018","vocational + Abi","Rural Area","2","","",""
"7 Strongly agree","2018","higher vocational","Urban Area","","","",""
"7 Strongly agree","2018","higher vocational","Rural Area","","","",""
"7 Strongly agree","2018","higher education","Urban Area","28","","",""
"7 Strongly agree","2018","higher education","Rural Area","15","","",""
"1 Strongly disagree","2019","in school","Urban Area","","","",""
"1 Strongly disagree","2019","in school","Rural Area","","","",""
"1 Strongly disagree","2019","inadequately","Urban Area","1","","",""
"1 Strongly disagree","2019","inadequately","Rural Area","","","",""
"1 Strongly disagree","2019","general elemantary","Urban Area","","","",""
"1 Strongly disagree","2019","general elemantary","Rural Area","","","",""
"1 Strongly disagree","2019","middle vocational","Urban Area","","","",""
"1 Strongly disagree","2019","middle vocational","Rural Area","","","",""
"1 Strongly disagree","2019","vocational + Abi","Urban Area","","","",""
"1 Strongly disagree","2019","vocational + Abi","Rural Area","","","",""
"1 Strongly disagree","2019","higher vocational","Urban Area","","","",""
"1 Strongly disagree","2019","higher vocational","Rural Area","","","",""
"1 Strongly disagree","2019","higher education","Urban Area","","","",""
"1 Strongly disagree","2019","higher education","Rural Area","","","",""
"2 on scale 1-7 ","2019","in school","Urban Area","","","",""
"2 on scale 1-7 ","2019","in school","Rural Area","","","",""
"2 on scale 1-7 ","2019","inadequately","Urban Area","1","","",""
"2 on scale 1-7 ","2019","inadequately","Rural Area","","","",""
"2 on scale 1-7 ","2019","general elemantary","Urban Area","","","",""
"2 on scale 1-7 ","2019","general elemantary","Rural Area","","","",""
"2 on scale 1-7 ","2019","middle vocational","Urban Area","","","",""
"2 on scale 1-7 ","2019","middle vocational","Rural Area","","","",""
"2 on scale 1-7 ","2019","vocational + Abi","Urban Area","","","",""
"2 on scale 1-7 ","2019","vocational + Abi","Rural Area","","","",""
"2 on scale 1-7 ","2019","higher vocational","Urban Area","","","",""
"2 on scale 1-7 ","2019","higher vocational","Rural Area","","","",""
"2 on scale 1-7 ","2019","higher education","Urban Area","","","",""
"2 on scale 1-7 ","2019","higher education","Rural Area","","","",""
"3 on scale 1-7 ","2019","in school","Urban Area","","","",""
"3 on scale 1-7 ","2019","in school","Rural Area","","","",""
"3 on scale 1-7 ","2019","inadequately","Urban Area","","","",""
"3 on scale 1-7 ","2019","inadequately","Rural Area","","","",""
"3 on scale 1-7 ","2019","general elemantary","Urban Area","","","",""
"3 on scale 1-7 ","2019","general elemantary","Rural Area","","","",""
"3 on scale 1-7 ","2019","middle vocational","Urban Area","","","",""
"3 on scale 1-7 ","2019","middle vocational","Rural Area","","","",""
"3 on scale 1-7 ","2019","vocational + Abi","Urban Area","","","",""
"3 on scale 1-7 ","2019","vocational + Abi","Rural Area","","","",""
"3 on scale 1-7 ","2019","higher vocational","Urban Area","","","",""
"3 on scale 1-7 ","2019","higher vocational","Rural Area","","","",""
"3 on scale 1-7 ","2019","higher education","Urban Area","","","",""
"3 on scale 1-7 ","2019","higher education","Rural Area","","","",""
"4 on scale 1-7","2019","in school","Urban Area","","","",""
"4 on scale 1-7","2019","in school","Rural Area","","","",""
"4 on scale 1-7","2019","inadequately","Urban Area","2","","",""
"4 on scale 1-7","2019","inadequately","Rural Area","2","","",""
"4 on scale 1-7","2019","general elemantary","Urban Area","1","","",""
"4 on scale 1-7","2019","general elemantary","Rural Area","","","",""
"4 on scale 1-7","2019","middle vocational","Urban Area","","","",""
"4 on scale 1-7","2019","middle vocational","Rural Area","","","",""
"4 on scale 1-7","2019","vocational + Abi","Urban Area","","","",""
"4 on scale 1-7","2019","vocational + Abi","Rural Area","","","",""
"4 on scale 1-7","2019","higher vocational","Urban Area","","","",""
"4 on scale 1-7","2019","higher vocational","Rural Area","","","",""
"4 on scale 1-7","2019","higher education","Urban Area","","","",""
"4 on scale 1-7","2019","higher education","Rural Area","","","",""
"5 on scale 1-7","2019","in school","Urban Area","","","",""
"5 on scale 1-7","2019","in school","Rural Area","","","",""
"5 on scale 1-7","2019","inadequately","Urban Area","6","","",""
"5 on scale 1-7","2019","inadequately","Rural Area","2","","",""
"5 on scale 1-7","2019","general elemantary","Urban Area","2","","",""
"5 on scale 1-7","2019","general elemantary","Rural Area","","","",""
"5 on scale 1-7","2019","middle vocational","Urban Area","","","",""
"5 on scale 1-7","2019","middle vocational","Rural Area","","","",""
"5 on scale 1-7","2019","vocational + Abi","Urban Area","","","",""
"5 on scale 1-7","2019","vocational + Abi","Rural Area","","","",""
"5 on scale 1-7","2019","higher vocational","Urban Area","","","",""
"5 on scale 1-7","2019","higher vocational","Rural Area","","","",""
"5 on scale 1-7","2019","higher education","Urban Area","1","","",""
"5 on scale 1-7","2019","higher education","Rural Area","","","",""
"6 on scale 1-7","2019","in school","Urban Area","","","",""
"6 on scale 1-7","2019","in school","Rural Area","","","",""
"6 on scale 1-7","2019","inadequately","Urban Area","9","","",""
"6 on scale 1-7","2019","inadequately","Rural Area","7","","",""
"6 on scale 1-7","2019","general elemantary","Urban Area","3","","",""
"6 on scale 1-7","2019","general elemantary","Rural Area","2","","",""
"6 on scale 1-7","2019","middle vocational","Urban Area","2","","",""
"6 on scale 1-7","2019","middle vocational","Rural Area","1","","",""
"6 on scale 1-7","2019","vocational + Abi","Urban Area","","","",""
"6 on scale 1-7","2019","vocational + Abi","Rural Area","","","",""
"6 on scale 1-7","2019","higher vocational","Urban Area","","","",""
"6 on scale 1-7","2019","higher vocational","Rural Area","","","",""
"6 on scale 1-7","2019","higher education","Urban Area","3","","",""
"6 on scale 1-7","2019","higher education","Rural Area","2","","",""
"7 Strongly agree","2019","in school","Urban Area","1","","",""
"7 Strongly agree","2019","in school","Rural Area","1","","",""
"7 Strongly agree","2019","inadequately","Urban Area","56","0.751509750392949","0.653709617408487","0.84930988337741"
"7 Strongly agree","2019","inadequately","Rural Area","46","0.808699567146285","0.706590985204216","0.910808149088354"
"7 Strongly agree","2019","general elemantary","Urban Area","30","0.870267733493031","0.760506928312374","0.980028538673688"
"7 Strongly agree","2019","general elemantary","Rural Area","15","","",""
"7 Strongly agree","2019","middle vocational","Urban Area","22","","",""
"7 Strongly agree","2019","middle vocational","Rural Area","8","","",""
"7 Strongly agree","2019","vocational + Abi","Urban Area","","","",""
"7 Strongly agree","2019","vocational + Abi","Rural Area","1","","",""
"7 Strongly agree","2019","higher vocational","Urban Area","","","",""
"7 Strongly agree","2019","higher vocational","Rural Area","","","",""
"7 Strongly agree","2019","higher education","Urban Area","14","","",""
"7 Strongly agree","2019","higher education","Rural Area","6","","",""
