"plh0206i01","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"7 Strongly agree","2017","Not Employed","1-pers.-HH","516","0.895696051055218","0.870691281862746","0.920700820247689"
"7 Strongly agree","2017","Not Employed","(Married) couple without C. ","113","0.872075692400574","0.813523021178357","0.930628363622791"
"7 Strongly agree","2017","Not Employed","Single parent ","153","0.79113239829643","0.731246911683059","0.851017884909801"
"7 Strongly agree","2017","Not Employed","Couple + C. LE 16 ","935","0.851323434384907","0.830046232968526","0.872600635801288"
"7 Strongly agree","2017","Not Employed","Couple + C. GT 16 ","51","0.920490466137572","0.850867367944269","0.990113564330876"
"7 Strongly agree","2017","Not Employed","Couple + C. LE and GT 16","272","0.88358116833018","0.847527775288573","0.919634561371786"
"7 Strongly agree","2017","Employed","1-pers.-HH","","","",""
"7 Strongly agree","2017","Employed","(Married) couple without C. ","","","",""
"7 Strongly agree","2017","Employed","Single parent ","","","",""
"7 Strongly agree","2017","Employed","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2017","Employed","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2017","Employed","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2018","Not Employed","1-pers.-HH","","","",""
"1 Strongly disagree","2018","Not Employed","(Married) couple without C. ","","","",""
"1 Strongly disagree","2018","Not Employed","Single parent ","","","",""
"1 Strongly disagree","2018","Not Employed","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2018","Not Employed","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2018","Not Employed","Couple + C. LE and GT 16","1","","",""
"1 Strongly disagree","2018","Employed","1-pers.-HH","","","",""
"1 Strongly disagree","2018","Employed","(Married) couple without C. ","","","",""
"1 Strongly disagree","2018","Employed","Single parent ","","","",""
"1 Strongly disagree","2018","Employed","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2018","Employed","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2018","Employed","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2018","Not Employed","1-pers.-HH","","","",""
"2 on scale 1-7 ","2018","Not Employed","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2018","Not Employed","Single parent ","","","",""
"2 on scale 1-7 ","2018","Not Employed","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2018","Not Employed","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2018","Not Employed","Couple + C. LE and GT 16","1","","",""
"2 on scale 1-7 ","2018","Employed","1-pers.-HH","","","",""
"2 on scale 1-7 ","2018","Employed","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2018","Employed","Single parent ","","","",""
"2 on scale 1-7 ","2018","Employed","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2018","Employed","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2018","Employed","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2018","Not Employed","1-pers.-HH","","","",""
"3 on scale 1-7 ","2018","Not Employed","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2018","Not Employed","Single parent ","","","",""
"3 on scale 1-7 ","2018","Not Employed","Couple + C. LE 16 ","1","","",""
"3 on scale 1-7 ","2018","Not Employed","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2018","Not Employed","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2018","Employed","1-pers.-HH","","","",""
"3 on scale 1-7 ","2018","Employed","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2018","Employed","Single parent ","","","",""
"3 on scale 1-7 ","2018","Employed","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2018","Employed","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2018","Employed","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2018","Not Employed","1-pers.-HH","","","",""
"4 on scale 1-7","2018","Not Employed","(Married) couple without C. ","","","",""
"4 on scale 1-7","2018","Not Employed","Single parent ","","","",""
"4 on scale 1-7","2018","Not Employed","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2018","Not Employed","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2018","Not Employed","Couple + C. LE and GT 16","1","","",""
"4 on scale 1-7","2018","Employed","1-pers.-HH","","","",""
"4 on scale 1-7","2018","Employed","(Married) couple without C. ","","","",""
"4 on scale 1-7","2018","Employed","Single parent ","","","",""
"4 on scale 1-7","2018","Employed","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2018","Employed","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2018","Employed","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2018","Not Employed","1-pers.-HH","","","",""
"5 on scale 1-7","2018","Not Employed","(Married) couple without C. ","","","",""
"5 on scale 1-7","2018","Not Employed","Single parent ","1","","",""
"5 on scale 1-7","2018","Not Employed","Couple + C. LE 16 ","4","","",""
"5 on scale 1-7","2018","Not Employed","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2018","Not Employed","Couple + C. LE and GT 16","2","","",""
"5 on scale 1-7","2018","Employed","1-pers.-HH","","","",""
"5 on scale 1-7","2018","Employed","(Married) couple without C. ","","","",""
"5 on scale 1-7","2018","Employed","Single parent ","","","",""
"5 on scale 1-7","2018","Employed","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2018","Employed","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2018","Employed","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2018","Not Employed","1-pers.-HH","1","","",""
"6 on scale 1-7","2018","Not Employed","(Married) couple without C. ","2","","",""
"6 on scale 1-7","2018","Not Employed","Single parent ","2","","",""
"6 on scale 1-7","2018","Not Employed","Couple + C. LE 16 ","15","","",""
"6 on scale 1-7","2018","Not Employed","Couple + C. GT 16 ","3","","",""
"6 on scale 1-7","2018","Not Employed","Couple + C. LE and GT 16","10","","",""
"6 on scale 1-7","2018","Employed","1-pers.-HH","","","",""
"6 on scale 1-7","2018","Employed","(Married) couple without C. ","","","",""
"6 on scale 1-7","2018","Employed","Single parent ","","","",""
"6 on scale 1-7","2018","Employed","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2018","Employed","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2018","Employed","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2018","Not Employed","1-pers.-HH","6","","",""
"7 Strongly agree","2018","Not Employed","(Married) couple without C. ","19","","",""
"7 Strongly agree","2018","Not Employed","Single parent ","22","","",""
"7 Strongly agree","2018","Not Employed","Couple + C. LE 16 ","131","0.886588775488263","0.836012277869768","0.937165273106757"
"7 Strongly agree","2018","Not Employed","Couple + C. GT 16 ","16","","",""
"7 Strongly agree","2018","Not Employed","Couple + C. LE and GT 16","92","0.838644429611443","0.768943733261425","0.90834512596146"
"7 Strongly agree","2018","Employed","1-pers.-HH","","","",""
"7 Strongly agree","2018","Employed","(Married) couple without C. ","","","",""
"7 Strongly agree","2018","Employed","Single parent ","","","",""
"7 Strongly agree","2018","Employed","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2018","Employed","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2018","Employed","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2019","Not Employed","1-pers.-HH","","","",""
"1 Strongly disagree","2019","Not Employed","(Married) couple without C. ","","","",""
"1 Strongly disagree","2019","Not Employed","Single parent ","","","",""
"1 Strongly disagree","2019","Not Employed","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2019","Not Employed","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2019","Not Employed","Couple + C. LE and GT 16","1","","",""
"1 Strongly disagree","2019","Employed","1-pers.-HH","","","",""
"1 Strongly disagree","2019","Employed","(Married) couple without C. ","","","",""
"1 Strongly disagree","2019","Employed","Single parent ","","","",""
"1 Strongly disagree","2019","Employed","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2019","Employed","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2019","Employed","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2019","Not Employed","1-pers.-HH","","","",""
"2 on scale 1-7 ","2019","Not Employed","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2019","Not Employed","Single parent ","","","",""
"2 on scale 1-7 ","2019","Not Employed","Couple + C. LE 16 ","1","","",""
"2 on scale 1-7 ","2019","Not Employed","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2019","Not Employed","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2019","Employed","1-pers.-HH","","","",""
"2 on scale 1-7 ","2019","Employed","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2019","Employed","Single parent ","","","",""
"2 on scale 1-7 ","2019","Employed","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2019","Employed","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2019","Employed","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2019","Not Employed","1-pers.-HH","","","",""
"3 on scale 1-7 ","2019","Not Employed","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2019","Not Employed","Single parent ","","","",""
"3 on scale 1-7 ","2019","Not Employed","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2019","Not Employed","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2019","Not Employed","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2019","Employed","1-pers.-HH","","","",""
"3 on scale 1-7 ","2019","Employed","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2019","Employed","Single parent ","","","",""
"3 on scale 1-7 ","2019","Employed","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2019","Employed","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2019","Employed","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2019","Not Employed","1-pers.-HH","","","",""
"4 on scale 1-7","2019","Not Employed","(Married) couple without C. ","","","",""
"4 on scale 1-7","2019","Not Employed","Single parent ","1","","",""
"4 on scale 1-7","2019","Not Employed","Couple + C. LE 16 ","3","","",""
"4 on scale 1-7","2019","Not Employed","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2019","Not Employed","Couple + C. LE and GT 16","1","","",""
"4 on scale 1-7","2019","Employed","1-pers.-HH","","","",""
"4 on scale 1-7","2019","Employed","(Married) couple without C. ","","","",""
"4 on scale 1-7","2019","Employed","Single parent ","","","",""
"4 on scale 1-7","2019","Employed","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2019","Employed","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2019","Employed","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2019","Not Employed","1-pers.-HH","","","",""
"5 on scale 1-7","2019","Not Employed","(Married) couple without C. ","","","",""
"5 on scale 1-7","2019","Not Employed","Single parent ","","","",""
"5 on scale 1-7","2019","Not Employed","Couple + C. LE 16 ","5","","",""
"5 on scale 1-7","2019","Not Employed","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2019","Not Employed","Couple + C. LE and GT 16","3","","",""
"5 on scale 1-7","2019","Employed","1-pers.-HH","","","",""
"5 on scale 1-7","2019","Employed","(Married) couple without C. ","","","",""
"5 on scale 1-7","2019","Employed","Single parent ","","","",""
"5 on scale 1-7","2019","Employed","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2019","Employed","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2019","Employed","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2019","Not Employed","1-pers.-HH","","","",""
"6 on scale 1-7","2019","Not Employed","(Married) couple without C. ","3","","",""
"6 on scale 1-7","2019","Not Employed","Single parent ","1","","",""
"6 on scale 1-7","2019","Not Employed","Couple + C. LE 16 ","12","","",""
"6 on scale 1-7","2019","Not Employed","Couple + C. GT 16 ","3","","",""
"6 on scale 1-7","2019","Not Employed","Couple + C. LE and GT 16","5","","",""
"6 on scale 1-7","2019","Employed","1-pers.-HH","","","",""
"6 on scale 1-7","2019","Employed","(Married) couple without C. ","","","",""
"6 on scale 1-7","2019","Employed","Single parent ","","","",""
"6 on scale 1-7","2019","Employed","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2019","Employed","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2019","Employed","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2019","Not Employed","1-pers.-HH","5","","",""
"7 Strongly agree","2019","Not Employed","(Married) couple without C. ","14","","",""
"7 Strongly agree","2019","Not Employed","Single parent ","17","","",""
"7 Strongly agree","2019","Not Employed","Couple + C. LE 16 ","86","0.854564101225569","0.787765966682325","0.921362235768813"
"7 Strongly agree","2019","Not Employed","Couple + C. GT 16 ","17","","",""
"7 Strongly agree","2019","Not Employed","Couple + C. LE and GT 16","56","0.703648974363053","0.593480491177635","0.81381745754847"
"7 Strongly agree","2019","Employed","1-pers.-HH","","","",""
"7 Strongly agree","2019","Employed","(Married) couple without C. ","","","",""
"7 Strongly agree","2019","Employed","Single parent ","","","",""
"7 Strongly agree","2019","Employed","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2019","Employed","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2019","Employed","Couple + C. LE and GT 16","","","",""
