"plb0196_h","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Yes","2013","college entrance qualification","Couple + C. LE and GT 16","201","0.76754558340943","0.715802882107983","0.819288284710876"
"Yes","2013","Other degree","1-pers.-HH","66","0.76210770298422","0.672117085685327","0.852098320283112"
"Yes","2013","Other degree","(Married) couple without C. ","165","0.664238504277988","0.604738379436721","0.723738629119256"
"Yes","2013","Other degree","Single parent ","48","0.586281123124417","0.471723355827951","0.700838890420884"
"Yes","2013","Other degree","Couple + C. LE 16 ","373","0.689897834797434","0.650740737840818","0.72905493175405"
"Yes","2013","Other degree","Couple + C. GT 16 ","104","0.56256653201644","0.487553555275953","0.637579508756927"
"Yes","2013","Other degree","Couple + C. LE and GT 16","98","0.606173805950841","0.525811053905355","0.686536557996327"
"Yes","2013","no degree/no degree yet","1-pers.-HH","8","","",""
"Yes","2013","no degree/no degree yet","(Married) couple without C. ","15","","",""
"Yes","2013","no degree/no degree yet","Single parent ","11","","",""
"Yes","2013","no degree/no degree yet","Couple + C. LE 16 ","21","","",""
"Yes","2013","no degree/no degree yet","Couple + C. GT 16 ","11","","",""
"Yes","2013","no degree/no degree yet","Couple + C. LE and GT 16","19","","",""
"No","2013","lower secondary degree","1-pers.-HH","63","0.363401253416602","0.294647681391057","0.432154825442147"
"No","2013","lower secondary degree","(Married) couple without C. ","116","0.287074743974371","0.241408330017433","0.332741157931309"
"No","2013","lower secondary degree","Single parent ","68","0.334524051645232","0.269618786550871","0.399429316739594"
"No","2013","lower secondary degree","Couple + C. LE 16 ","179","0.303166657418952","0.267473616157197","0.338859698680707"
"No","2013","lower secondary degree","Couple + C. GT 16 ","98","0.333611220286353","0.279250734131367","0.387971706441339"
"No","2013","lower secondary degree","Couple + C. LE and GT 16","61","0.254277469041444","0.195241387977214","0.313313550105673"
"No","2013","secondary school degree","1-pers.-HH","106","0.277280396752136","0.231605307071865","0.322955486432407"
"No","2013","secondary school degree","(Married) couple without C. ","213","0.272122870070961","0.241530411779884","0.302715328362038"
"No","2013","secondary school degree","Single parent ","139","0.357855450480195","0.314471221048269","0.401239679912121"
"No","2013","secondary school degree","Couple + C. LE 16 ","313","0.249826373452019","0.22525044120411","0.274402305699928"
"No","2013","secondary school degree","Couple + C. GT 16 ","142","0.267311003442151","0.227595766830451","0.307026240053851"
"No","2013","secondary school degree","Couple + C. LE and GT 16","83","0.32374634412359","0.270078529039887","0.377414159207292"
"No","2013","college entrance qualification","1-pers.-HH","91","0.214480998163619","0.176514750260982","0.252447246066256"
"No","2013","college entrance qualification","(Married) couple without C. ","201","0.242172522478143","0.212992842178441","0.271352202777846"
"No","2013","college entrance qualification","Single parent ","77","0.255862309753699","0.207599447322805","0.304125172184593"
"No","2013","college entrance qualification","Couple + C. LE 16 ","327","0.223834566625585","0.201779327964636","0.245889805286535"
"No","2013","college entrance qualification","Couple + C. GT 16 ","88","0.232615721744947","0.187573923436499","0.277657520053395"
"No","2013","college entrance qualification","Couple + C. LE and GT 16","55","0.23245441659057","0.180711715289124","0.284197117892017"
"No","2013","Other degree","1-pers.-HH","20","","",""
"No","2013","Other degree","(Married) couple without C. ","77","0.335761495722012","0.276261370880744","0.395261620563279"
"No","2013","Other degree","Single parent ","23","","",""
"No","2013","Other degree","Couple + C. LE 16 ","163","0.310102165202566","0.27094506824595","0.349259262159182"
"No","2013","Other degree","Couple + C. GT 16 ","64","0.43743346798356","0.362420491243073","0.512446444724047"
"No","2013","Other degree","Couple + C. LE and GT 16","44","0.393826194049159","0.313463442003673","0.474188946094645"
"No","2013","no degree/no degree yet","1-pers.-HH","5","","",""
"No","2013","no degree/no degree yet","(Married) couple without C. ","5","","",""
"No","2013","no degree/no degree yet","Single parent ","2","","",""
"No","2013","no degree/no degree yet","Couple + C. LE 16 ","24","","",""
"No","2013","no degree/no degree yet","Couple + C. GT 16 ","4","","",""
"No","2013","no degree/no degree yet","Couple + C. LE and GT 16","5","","",""
"Yes","2014","lower secondary degree","1-pers.-HH","116","0.602504525795478","0.531793777953813","0.673215273637142"
"Yes","2014","lower secondary degree","(Married) couple without C. ","231","0.661936084369695","0.614057655109163","0.709814513630227"
"Yes","2014","lower secondary degree","Single parent ","130","0.680935630106378","0.613217558674162","0.748653701538595"
"Yes","2014","lower secondary degree","Couple + C. LE 16 ","383","0.720850513151728","0.682294915271815","0.759406111031641"
"Yes","2014","lower secondary degree","Couple + C. GT 16 ","166","0.64545866716233","0.587311431646173","0.703605902678488"
"Yes","2014","lower secondary degree","Couple + C. LE and GT 16","147","0.732586535721656","0.670622291541157","0.794550779902154"
"Yes","2014","secondary school degree","1-pers.-HH","248","0.730204704671707","0.6830949979033","0.777314411440114"
"Yes","2014","secondary school degree","(Married) couple without C. ","565","0.703832543816304","0.672467981743079","0.73519710588953"
"Yes","2014","secondary school degree","Single parent ","262","0.723789075136531","0.678230129280077","0.769348020992985"
"Yes","2014","secondary school degree","Couple + C. LE 16 ","759","0.766386411988973","0.740508107585309","0.792264716392637"
"Yes","2014","secondary school degree","Couple + C. GT 16 ","314","0.710999338202098","0.668787890730619","0.753210785673578"
"Yes","2014","secondary school degree","Couple + C. LE and GT 16","208","0.767257953033148","0.717761144240792","0.816754761825504"
"Yes","2014","college entrance qualification","1-pers.-HH","325","0.772680360962287","0.732646685979467","0.812714035945106"
"Yes","2014","college entrance qualification","(Married) couple without C. ","650","0.795615137560494","0.76845810780426","0.822772167316728"
"Yes","2014","college entrance qualification","Single parent ","195","0.691171251221906","0.63743830984592","0.744904192597893"
"Yes","2014","college entrance qualification","Couple + C. LE 16 ","963","0.786772468828895","0.764120837331396","0.809424100326394"
"Yes","2014","college entrance qualification","Couple + C. GT 16 ","235","0.714643959443872","0.665847474265599","0.763440444622145"
"Yes","2014","college entrance qualification","Couple + C. LE and GT 16","179","0.773529442560278","0.720686880194463","0.826372004926093"
"Yes","2014","Other degree","1-pers.-HH","49","0.790641058269014","0.690964383128107","0.89031773340992"
"Yes","2014","Other degree","(Married) couple without C. ","142","0.731761340205946","0.667745920747779","0.795776759664112"
"Yes","2014","Other degree","Single parent ","31","0.553640358368199","0.423440531067592","0.683840185668807"
"Yes","2014","Other degree","Couple + C. LE 16 ","313","0.735908330223609","0.695311866867501","0.776504793579717"
"Yes","2014","Other degree","Couple + C. GT 16 ","65","0.688222998320158","0.597433687419973","0.779012309220342"
"Yes","2014","Other degree","Couple + C. LE and GT 16","92","0.736701455093101","0.659800309095478","0.813602601090724"
"Yes","2014","no degree/no degree yet","1-pers.-HH","4","","",""
"Yes","2014","no degree/no degree yet","(Married) couple without C. ","8","","",""
"Yes","2014","no degree/no degree yet","Single parent ","10","","",""
"Yes","2014","no degree/no degree yet","Couple + C. LE 16 ","27","","",""
"Yes","2014","no degree/no degree yet","Couple + C. GT 16 ","6","","",""
"Yes","2014","no degree/no degree yet","Couple + C. LE and GT 16","10","","",""
"No","2014","lower secondary degree","1-pers.-HH","68","0.397495474204522","0.326784726362858","0.468206222046187"
"No","2014","lower secondary degree","(Married) couple without C. ","144","0.338063915630305","0.290185486369774","0.385942344890837"
"No","2014","lower secondary degree","Single parent ","52","0.319064369893622","0.251346298461405","0.386782441325838"
"No","2014","lower secondary degree","Couple + C. LE 16 ","137","0.279149486848272","0.24059388896836","0.317705084728185"
"No","2014","lower secondary degree","Couple + C. GT 16 ","94","0.35454133283767","0.296394097321512","0.412688568353827"
"No","2014","lower secondary degree","Couple + C. LE and GT 16","49","0.267413464278344","0.205449220097846","0.329377708458843"
"No","2014","secondary school degree","1-pers.-HH","93","0.269795295328293","0.222685588559886","0.3169050020967"
"No","2014","secondary school degree","(Married) couple without C. ","249","0.296167456183696","0.26480289411047","0.327532018256922"
"No","2014","secondary school degree","Single parent ","108","0.276210924863469","0.230651979007015","0.321769870719923"
"No","2014","secondary school degree","Couple + C. LE 16 ","268","0.233613588011027","0.207735283607363","0.259491892414691"
"No","2014","secondary school degree","Couple + C. GT 16 ","129","0.289000661797902","0.246789214326422","0.331212109269381"
"No","2014","secondary school degree","Couple + C. LE and GT 16","72","0.232742046966852","0.183245238174496","0.282238855759208"
"No","2014","college entrance qualification","1-pers.-HH","96","0.227319639037713","0.187285964054894","0.267353314020533"
"No","2014","college entrance qualification","(Married) couple without C. ","197","0.204384862439506","0.177227832683272","0.231541892195739"
"No","2014","college entrance qualification","Single parent ","89","0.308828748778094","0.255095807402107","0.36256169015408"
"No","2014","college entrance qualification","Couple + C. LE 16 ","293","0.213227531171105","0.190575899673606","0.235879162668604"
"No","2014","college entrance qualification","Couple + C. GT 16 ","94","0.285356040556128","0.236559555377855","0.334152525734401"
"No","2014","college entrance qualification","Couple + C. LE and GT 16","62","0.226470557439722","0.173627995073907","0.279313119805537"
"No","2014","Other degree","1-pers.-HH","15","","",""
"No","2014","Other degree","(Married) couple without C. ","42","0.268238659794054","0.204223240335888","0.332254079252221"
"No","2014","Other degree","Single parent ","25","","",""
"No","2014","Other degree","Couple + C. LE 16 ","140","0.264091669776391","0.223495206420283","0.304688133132499"
"No","2014","Other degree","Couple + C. GT 16 ","35","0.311777001679842","0.220987690779658","0.402566312580027"
"No","2014","Other degree","Couple + C. LE and GT 16","34","0.263298544906899","0.186397398909276","0.340199690904522"
"No","2014","no degree/no degree yet","1-pers.-HH","4","","",""
"No","2014","no degree/no degree yet","(Married) couple without C. ","8","","",""
"No","2014","no degree/no degree yet","Single parent ","4","","",""
"No","2014","no degree/no degree yet","Couple + C. LE 16 ","4","","",""
"No","2014","no degree/no degree yet","Couple + C. GT 16 ","2","","",""
"No","2014","no degree/no degree yet","Couple + C. LE and GT 16","8","","",""
"Yes","2015","lower secondary degree","1-pers.-HH","128","0.704886916408643","0.637504634564292","0.772269198252993"
"Yes","2015","lower secondary degree","(Married) couple without C. ","233","0.720436388684472","0.671719736907641","0.769153040461303"
"Yes","2015","lower secondary degree","Single parent ","109","0.658483622042336","0.583586352164261","0.733380891920412"
"Yes","2015","lower secondary degree","Couple + C. LE 16 ","328","0.730327054170285","0.689001031271574","0.771653077068997"
"Yes","2015","lower secondary degree","Couple + C. GT 16 ","155","0.735599290345737","0.677323427884662","0.793875152806812"
"Yes","2015","lower secondary degree","Couple + C. LE and GT 16","145","0.743063332814898","0.679583122663069","0.806543542966726"
"Yes","2015","secondary school degree","1-pers.-HH","247","0.731097232145799","0.683967622944223","0.778226841347374"
"Yes","2015","secondary school degree","(Married) couple without C. ","553","0.743809513179062","0.712630456844259","0.774988569513864"
"Yes","2015","secondary school degree","Single parent ","266","0.826355628791674","0.786091112857548","0.866620144725801"
"Yes","2015","secondary school degree","Couple + C. LE 16 ","705","0.779294542952499","0.75265476480381","0.805934321101188"
"Yes","2015","secondary school degree","Couple + C. GT 16 ","313","0.769669416947065","0.729062409632721","0.810276424261409"
"Yes","2015","secondary school degree","Couple + C. LE and GT 16","205","0.810967967145366","0.763284507107989","0.858651427182743"
"Yes","2015","college entrance qualification","1-pers.-HH","293","0.74136995922062","0.697285505629044","0.785454412812197"
"Yes","2015","college entrance qualification","(Married) couple without C. ","619","0.819365793190483","0.7920681762726","0.846663410108365"
"Yes","2015","college entrance qualification","Single parent ","212","0.799330957595791","0.751647586504333","0.847014328687249"
"Yes","2015","college entrance qualification","Couple + C. LE 16 ","988","0.826436107661212","0.804808435483547","0.848063779838876"
"Yes","2015","college entrance qualification","Couple + C. GT 16 ","243","0.778499911951393","0.732642551871378","0.824357272031408"
"Yes","2015","college entrance qualification","Couple + C. LE and GT 16","205","0.845510666171557","0.801409808714157","0.889611523628957"
"Yes","2015","Other degree","1-pers.-HH","106","0.757966896808301","0.687017848041401","0.828915945575202"
"Yes","2015","Other degree","(Married) couple without C. ","221","0.692650225532046","0.640869085150626","0.744431365913467"
"Yes","2015","Other degree","Single parent ","39","0.861035610675296","0.766100836582168","0.955970384768424"
"Yes","2015","Other degree","Couple + C. LE 16 ","367","0.762681125497199","0.725011813308894","0.800350437685503"
"Yes","2015","Other degree","Couple + C. GT 16 ","61","0.657804178755945","0.560324731078708","0.755283626433183"
"Yes","2015","Other degree","Couple + C. LE and GT 16","85","0.635624383162805","0.552576577085403","0.718672189240206"
"Yes","2015","no degree/no degree yet","1-pers.-HH","7","","",""
"Yes","2015","no degree/no degree yet","(Married) couple without C. ","10","","",""
"Yes","2015","no degree/no degree yet","Single parent ","7","","",""
"Yes","2015","no degree/no degree yet","Couple + C. LE 16 ","28","","",""
"Yes","2015","no degree/no degree yet","Couple + C. GT 16 ","8","","",""
"Yes","2015","no degree/no degree yet","Couple + C. LE and GT 16","7","","",""
"No","2015","lower secondary degree","1-pers.-HH","48","0.295113083591357","0.227730801747006","0.362495365435708"
"No","2015","lower secondary degree","(Married) couple without C. ","93","0.279563611315528","0.230846959538697","0.328280263092359"
"No","2015","lower secondary degree","Single parent ","45","0.341516377957664","0.266619108079588","0.416413647835739"
"No","2015","lower secondary degree","Couple + C. LE 16 ","115","0.269672945829715","0.228346922931003","0.310998968728426"
"No","2015","lower secondary degree","Couple + C. GT 16 ","65","0.264400709654263","0.206124847193188","0.322676572115338"
"No","2015","lower secondary degree","Couple + C. LE and GT 16","37","0.256936667185102","0.193456457033274","0.320416877336931"
"No","2015","secondary school degree","1-pers.-HH","93","0.268902767854201","0.221773158652626","0.316032377055777"
"No","2015","secondary school degree","(Married) couple without C. ","200","0.256190486820939","0.225011430486136","0.287369543155741"
"No","2015","secondary school degree","Single parent ","74","0.173644371208326","0.133379855274199","0.213908887142452"
"No","2015","secondary school degree","Couple + C. LE 16 ","226","0.220705457047501","0.194065678898812","0.24734523519619"
"No","2015","secondary school degree","Couple + C. GT 16 ","100","0.230330583052935","0.189723575738591","0.270937590367279"
"No","2015","secondary school degree","Couple + C. LE and GT 16","54","0.189032032854634","0.141348572817257","0.236715492892011"
"No","2015","college entrance qualification","1-pers.-HH","86","0.25863004077938","0.214545587187803","0.302714494370956"
"No","2015","college entrance qualification","(Married) couple without C. ","144","0.180634206809517","0.153336589891634","0.2079318237274"
"No","2015","college entrance qualification","Single parent ","59","0.200669042404209","0.152985671312751","0.248352413495667"
"No","2015","college entrance qualification","Couple + C. LE 16 ","190","0.173563892338789","0.151936220161124","0.195191564516453"
"No","2015","college entrance qualification","Couple + C. GT 16 ","72","0.221500088048607","0.175642727968592","0.267357448128622"
"No","2015","college entrance qualification","Couple + C. LE and GT 16","53","0.154489333828443","0.110388476371043","0.198590191285843"
"No","2015","Other degree","1-pers.-HH","34","0.242033103191698","0.171084054424798","0.312982151958599"
"No","2015","Other degree","(Married) couple without C. ","84","0.307349774467954","0.255568634086533","0.359130914849374"
"No","2015","Other degree","Single parent ","12","","",""
"No","2015","Other degree","Couple + C. LE 16 ","123","0.237318874502801","0.199649562314497","0.274988186691106"
"No","2015","Other degree","Couple + C. GT 16 ","30","0.342195821244055","0.244716373566817","0.439675268921292"
"No","2015","Other degree","Couple + C. LE and GT 16","44","0.364375616837195","0.281327810759794","0.447423422914597"
"No","2015","no degree/no degree yet","1-pers.-HH","1","","",""
"No","2015","no degree/no degree yet","(Married) couple without C. ","4","","",""
"No","2015","no degree/no degree yet","Single parent ","4","","",""
"No","2015","no degree/no degree yet","Couple + C. LE 16 ","9","","",""
"No","2015","no degree/no degree yet","Couple + C. GT 16 ","5","","",""
"No","2015","no degree/no degree yet","Couple + C. LE and GT 16","9","","",""
"Yes","2016","lower secondary degree","1-pers.-HH","105","0.637149415540337","0.560711144520492","0.713587686560182"
"Yes","2016","lower secondary degree","(Married) couple without C. ","229","0.697202553464572","0.647629381330856","0.746775725598289"
"Yes","2016","lower secondary degree","Single parent ","122","0.684582163375133","0.614105429448279","0.755058897301987"
"Yes","2016","lower secondary degree","Couple + C. LE 16 ","307","0.764064453834703","0.722508085117564","0.805620822551843"
"Yes","2016","lower secondary degree","Couple + C. GT 16 ","159","0.70905124286401","0.649571217324719","0.768531268403301"
"Yes","2016","lower secondary degree","Couple + C. LE and GT 16","118","0.731889297282559","0.662376371942368","0.801402222622751"
"Yes","2016","secondary school degree","1-pers.-HH","237","0.773554518938847","0.727408754728505","0.819700283149188"
"Yes","2016","secondary school degree","(Married) couple without C. ","574","0.744588459401637","0.71384613134138","0.775330787461895"
"Yes","2016","secondary school degree","Single parent ","216","0.683213244577162","0.631756191192011","0.734670297962313"
"Yes","2016","secondary school degree","Couple + C. LE 16 ","605","0.710188538574427","0.679060796469489","0.741316280679366"
"Yes","2016","secondary school degree","Couple + C. GT 16 ","301","0.809074261266096","0.770067290932904","0.848081231599289"
"Yes","2016","secondary school degree","Couple + C. LE and GT 16","225","0.846522154936767","0.803843097411123","0.889201212462411"
"Yes","2016","college entrance qualification","1-pers.-HH","315","0.799585379267659","0.759598745136901","0.839572013398416"
"Yes","2016","college entrance qualification","(Married) couple without C. ","614","0.829744788399298","0.80309315162652","0.856396425172076"
"Yes","2016","college entrance qualification","Single parent ","217","0.791073307692678","0.742759755596328","0.839386859789028"
"Yes","2016","college entrance qualification","Couple + C. LE 16 ","940","0.8204429495748","0.798162646697421","0.842723252452179"
"Yes","2016","college entrance qualification","Couple + C. GT 16 ","248","0.772565122995139","0.727270544418105","0.817859701572172"
"Yes","2016","college entrance qualification","Couple + C. LE and GT 16","208","0.772651119449669","0.723733910916947","0.821568327982392"
"Yes","2016","Other degree","1-pers.-HH","71","0.701245073324284","0.610624354530231","0.791865792118337"
"Yes","2016","Other degree","(Married) couple without C. ","191","0.74003657144139","0.685114391323745","0.794958751559035"
"Yes","2016","Other degree","Single parent ","39","0.63926561007392","0.515679819928239","0.762851400219602"
"Yes","2016","Other degree","Couple + C. LE 16 ","298","0.724408300987618","0.681263918421264","0.767552683553971"
"Yes","2016","Other degree","Couple + C. GT 16 ","64","0.684423799665569","0.588937279237672","0.779910320093467"
"Yes","2016","Other degree","Couple + C. LE and GT 16","76","0.727741233607821","0.644934428437739","0.810548038777903"
"Yes","2016","no degree/no degree yet","1-pers.-HH","4","","",""
"Yes","2016","no degree/no degree yet","(Married) couple without C. ","10","","",""
"Yes","2016","no degree/no degree yet","Single parent ","8","","",""
"Yes","2016","no degree/no degree yet","Couple + C. LE 16 ","24","","",""
"Yes","2016","no degree/no degree yet","Couple + C. GT 16 ","8","","",""
"Yes","2016","no degree/no degree yet","Couple + C. LE and GT 16","10","","",""
"No","2016","lower secondary degree","1-pers.-HH","47","0.362850584459663","0.286412313439818","0.439288855479509"
"No","2016","lower secondary degree","(Married) couple without C. ","101","0.302797446535428","0.253224274401711","0.352370618669144"
"No","2016","lower secondary degree","Single parent ","45","0.315417836624867","0.244941102698013","0.385894570551721"
"No","2016","lower secondary degree","Couple + C. LE 16 ","94","0.235935546165297","0.194379177448157","0.277491914882436"
"No","2016","lower secondary degree","Couple + C. GT 16 ","65","0.290948757135989","0.231468731596699","0.35042878267528"
"No","2016","lower secondary degree","Couple + C. LE and GT 16","38","0.268110702717441","0.198597777377249","0.337623628057632"
"No","2016","secondary school degree","1-pers.-HH","79","0.226445481061154","0.180299716850812","0.272591245271495"
"No","2016","secondary school degree","(Married) couple without C. ","199","0.255411540598363","0.224669212538105","0.28615386865862"
"No","2016","secondary school degree","Single parent ","98","0.316786755422838","0.265329702037687","0.368243808807989"
"No","2016","secondary school degree","Couple + C. LE 16 ","211","0.289811461425573","0.258683719320634","0.320939203530511"
"No","2016","secondary school degree","Couple + C. GT 16 ","89","0.190925738733904","0.151918768400711","0.229932709067096"
"No","2016","secondary school degree","Couple + C. LE and GT 16","49","0.153477845063233","0.110798787537589","0.196156902588877"
"No","2016","college entrance qualification","1-pers.-HH","70","0.200414620732341","0.160427986601584","0.240401254863099"
"No","2016","college entrance qualification","(Married) couple without C. ","150","0.170255211600702","0.143603574827924","0.19690684837348"
"No","2016","college entrance qualification","Single parent ","55","0.208926692307322","0.160613140210972","0.257240244403672"
"No","2016","college entrance qualification","Couple + C. LE 16 ","200","0.1795570504252","0.157276747547821","0.201837353302579"
"No","2016","college entrance qualification","Couple + C. GT 16 ","81","0.227434877004861","0.182140298427828","0.272729455581895"
"No","2016","college entrance qualification","Couple + C. LE and GT 16","74","0.227348880550331","0.178431672017608","0.276266089083053"
"No","2016","Other degree","1-pers.-HH","27","","",""
"No","2016","Other degree","(Married) couple without C. ","54","0.25996342855861","0.205041248440965","0.314885608676255"
"No","2016","Other degree","Single parent ","19","","",""
"No","2016","Other degree","Couple + C. LE 16 ","114","0.275591699012382","0.232447316446029","0.318736081578736"
"No","2016","Other degree","Couple + C. GT 16 ","27","","",""
"No","2016","Other degree","Couple + C. LE and GT 16","35","0.272258766392179","0.189451961222097","0.355065571562261"
"No","2016","no degree/no degree yet","1-pers.-HH","3","","",""
"No","2016","no degree/no degree yet","(Married) couple without C. ","1","","",""
"No","2016","no degree/no degree yet","Single parent ","3","","",""
"No","2016","no degree/no degree yet","Couple + C. LE 16 ","14","","",""
"No","2016","no degree/no degree yet","Couple + C. GT 16 ","4","","",""
"No","2016","no degree/no degree yet","Couple + C. LE and GT 16","5","","",""
"Yes","2017","lower secondary degree","1-pers.-HH","123","0.713566189237338","0.645805266999324","0.781327111475353"
"Yes","2017","lower secondary degree","(Married) couple without C. ","237","0.668829089064287","0.619940583700722","0.717717594427851"
"Yes","2017","lower secondary degree","Single parent ","102","0.555228490582186","0.47648643877462","0.633970542389751"
"Yes","2017","lower secondary degree","Couple + C. LE 16 ","280","0.701537597111551","0.656123981623678","0.746951212599424"
"Yes","2017","lower secondary degree","Couple + C. GT 16 ","180","0.735877094816602","0.682185799156463","0.789568390476741"
"Yes","2017","lower secondary degree","Couple + C. LE and GT 16","134","0.865399409640133","0.813004865216369","0.917793954063896"
"Yes","2017","secondary school degree","1-pers.-HH","292","0.78761704597558","0.746602888791281","0.828631203159879"
"Yes","2017","secondary school degree","(Married) couple without C. ","651","0.739329397886768","0.710600637656014","0.768058158117522"
"Yes","2017","secondary school degree","Single parent ","216","0.784728593271699","0.737424142426804","0.832033044116593"
"Yes","2017","secondary school degree","Couple + C. LE 16 ","651","0.789392760168437","0.76173684266972","0.817048677667153"
"Yes","2017","secondary school degree","Couple + C. GT 16 ","320","0.776021352164857","0.736244353543755","0.815798350785959"
"Yes","2017","secondary school degree","Couple + C. LE and GT 16","234","0.747551604553507","0.699805117117794","0.79529809198922"
"Yes","2017","college entrance qualification","1-pers.-HH","385","0.774984977263731","0.737666153080929","0.812303801446533"
"Yes","2017","college entrance qualification","(Married) couple without C. ","717","0.795757799779074","0.76936063530482","0.822154964253328"
"Yes","2017","college entrance qualification","Single parent ","193","0.718478834261099","0.664227722438715","0.772729946083483"
"Yes","2017","college entrance qualification","Couple + C. LE 16 ","979","0.832214504577339","0.811010264297073","0.853418744857605"
"Yes","2017","college entrance qualification","Couple + C. GT 16 ","318","0.787419512100887","0.747573453868846","0.827265570332929"
"Yes","2017","college entrance qualification","Couple + C. LE and GT 16","210","0.748772468172655","0.698240824763936","0.799304111581374"
"Yes","2017","Other degree","1-pers.-HH","90","0.675198802867111","0.592100372963132","0.758297232771091"
"Yes","2017","Other degree","(Married) couple without C. ","150","0.73738198738669","0.679099973358881","0.795664001414499"
"Yes","2017","Other degree","Single parent ","34","0.720938214668772","0.595349892459341","0.846526536878203"
"Yes","2017","Other degree","Couple + C. LE 16 ","305","0.782690073742738","0.742274123836706","0.82310602364877"
"Yes","2017","Other degree","Couple + C. GT 16 ","75","0.691862173390725","0.602257573267647","0.781466773513803"
"Yes","2017","Other degree","Couple + C. LE and GT 16","64","0.646790994054531","0.548043813914636","0.745538174194426"
"Yes","2017","no degree/no degree yet","1-pers.-HH","13","","",""
"Yes","2017","no degree/no degree yet","(Married) couple without C. ","7","","",""
"Yes","2017","no degree/no degree yet","Single parent ","8","","",""
"Yes","2017","no degree/no degree yet","Couple + C. LE 16 ","31","0.619115992322994","0.481740313134988","0.756491671511"
"Yes","2017","no degree/no degree yet","Couple + C. GT 16 ","7","","",""
"Yes","2017","no degree/no degree yet","Couple + C. LE and GT 16","13","","",""
"No","2017","lower secondary degree","1-pers.-HH","48","0.286433810762662","0.218672888524647","0.354194733000676"
"No","2017","lower secondary degree","(Married) couple without C. ","119","0.331170910935713","0.282282405572149","0.380059416299278"
"No","2017","lower secondary degree","Single parent ","51","0.444771509417814","0.366029457610249","0.52351356122538"
"No","2017","lower secondary degree","Couple + C. LE 16 ","110","0.298462402888449","0.253048787400576","0.343876018376322"
"No","2017","lower secondary degree","Couple + C. GT 16 ","79","0.264122905183398","0.210431609523259","0.317814200843537"
"No","2017","lower secondary degree","Couple + C. LE and GT 16","29","","",""
"No","2017","secondary school degree","1-pers.-HH","90","0.21238295402442","0.171368796840121","0.253397111208719"
"No","2017","secondary school degree","(Married) couple without C. ","246","0.260670602113232","0.231941841882478","0.289399362343986"
"No","2017","secondary school degree","Single parent ","74","0.215271406728301","0.167966955883407","0.262575857573196"
"No","2017","secondary school degree","Couple + C. LE 16 ","184","0.210607239831563","0.182951322332847","0.23826315733028"
"No","2017","secondary school degree","Couple + C. GT 16 ","102","0.223978647835143","0.184201649214042","0.263755646456245"
"No","2017","secondary school degree","Couple + C. LE and GT 16","84","0.252448395446493","0.20470190801078","0.300194882882205"
"No","2017","college entrance qualification","1-pers.-HH","96","0.225015022736269","0.187696198553467","0.262333846919071"
"No","2017","college entrance qualification","(Married) couple without C. ","179","0.204242200220926","0.177845035746672","0.23063936469518"
"No","2017","college entrance qualification","Single parent ","71","0.281521165738901","0.227270053916517","0.335772277561285"
"No","2017","college entrance qualification","Couple + C. LE 16 ","214","0.167785495422661","0.146581255142395","0.188989735702927"
"No","2017","college entrance qualification","Couple + C. GT 16 ","87","0.212580487899113","0.172734429667071","0.252426546131154"
"No","2017","college entrance qualification","Couple + C. LE and GT 16","73","0.251227531827345","0.200695888418626","0.301759175236064"
"No","2017","Other degree","1-pers.-HH","32","0.324801197132889","0.241702767228909","0.407899627036868"
"No","2017","Other degree","(Married) couple without C. ","69","0.26261801261331","0.204335998585501","0.320900026641119"
"No","2017","Other degree","Single parent ","15","","",""
"No","2017","Other degree","Couple + C. LE 16 ","95","0.217309926257262","0.17689397635123","0.257725876163294"
"No","2017","Other degree","Couple + C. GT 16 ","27","","",""
"No","2017","Other degree","Couple + C. LE and GT 16","26","","",""
"No","2017","no degree/no degree yet","1-pers.-HH","7","","",""
"No","2017","no degree/no degree yet","(Married) couple without C. ","7","","",""
"No","2017","no degree/no degree yet","Single parent ","7","","",""
"No","2017","no degree/no degree yet","Couple + C. LE 16 ","17","","",""
"No","2017","no degree/no degree yet","Couple + C. GT 16 ","6","","",""
"No","2017","no degree/no degree yet","Couple + C. LE and GT 16","5","","",""
"Yes","2018","lower secondary degree","1-pers.-HH","120","0.683618800820188","0.616421548920943","0.750816052719433"
"Yes","2018","lower secondary degree","(Married) couple without C. ","257","0.689967122541483","0.643767779469545","0.736166465613422"
"Yes","2018","lower secondary degree","Single parent ","107","0.762594294116931","0.694728338388037","0.830460249845824"
"Yes","2018","lower secondary degree","Couple + C. LE 16 ","271","0.732896874297641","0.688115916625403","0.77767783196988"
"Yes","2018","lower secondary degree","Couple + C. GT 16 ","173","0.748108595279631","0.693972290209813","0.802244900349448"
"Yes","2018","lower secondary degree","Couple + C. LE and GT 16","110","0.630921248303673","0.554458575658356","0.70738392094899"
"Yes","2018","secondary school degree","1-pers.-HH","289","0.706476072935708","0.662611045643668","0.750341100227749"
"Yes","2018","secondary school degree","(Married) couple without C. ","630","0.730801401477961","0.701260399068101","0.760342403887821"
"Yes","2018","secondary school degree","Single parent ","219","0.734921068450913","0.685467762170009","0.784374374731817"
"Yes","2018","secondary school degree","Couple + C. LE 16 ","643","0.776243139112091","0.748209381528588","0.804276896695593"
