"plb0196_h","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"No","2017","Full Time","Couple + C. GT 16 ","208","0.21898723865069","0.191506592919434","0.246467884381946"
"No","2017","Full Time","Couple + C. LE and GT 16","117","0.226440287750734","0.191807262380488","0.26107331312098"
"No","2017","Part Time","1-pers.-HH","79","0.307587025433064","0.251706040775377","0.363468010090751"
"No","2017","Part Time","(Married) couple without C. ","203","0.411697294896444","0.369559493012808","0.453835096780079"
"No","2017","Part Time","Single parent ","99","0.287005682073262","0.239202462057068","0.334808902089456"
"No","2017","Part Time","Couple + C. LE 16 ","234","0.228574081739206","0.202175805842793","0.254972357635618"
"No","2017","Part Time","Couple + C. GT 16 ","104","0.293066106029747","0.246935996150187","0.339196215909307"
"No","2017","Part Time","Couple + C. LE and GT 16","102","0.259648085966644","0.211907554393168","0.307388617540121"
"No","2017","Not Working","1-pers.-HH","14","","",""
"No","2017","Not Working","(Married) couple without C. ","14","","",""
"No","2017","Not Working","Single parent ","11","","",""
"No","2017","Not Working","Couple + C. LE 16 ","22","","",""
"No","2017","Not Working","Couple + C. GT 16 ","4","","",""
"No","2017","Not Working","Couple + C. LE and GT 16","5","","",""
"Yes","2018","Full Time","1-pers.-HH","756","0.764007860945794","0.737557708730515","0.790458013161072"
"Yes","2018","Full Time","(Married) couple without C. ","1436","0.775988331904601","0.757066133647264","0.794910530161937"
"Yes","2018","Full Time","Single parent ","352","0.777025966455306","0.739827891601071","0.814224041309541"
"Yes","2018","Full Time","Couple + C. LE 16 ","1447","0.784649971502076","0.765923526903455","0.803376416100698"
"Yes","2018","Full Time","Couple + C. GT 16 ","658","0.803724534475495","0.777179365981927","0.830269702969063"
"Yes","2018","Full Time","Couple + C. LE and GT 16","413","0.745499235479815","0.708963326511828","0.782035144447801"
"Yes","2018","Part Time","1-pers.-HH","208","0.638820415050175","0.587612071068071","0.690028759032279"
"Yes","2018","Part Time","(Married) couple without C. ","379","0.661974399267398","0.62458866395736","0.699360134577436"
"Yes","2018","Part Time","Single parent ","253","0.762910368227229","0.718162083448188","0.80765865300627"
"Yes","2018","Part Time","Couple + C. LE 16 ","729","0.727243978394715","0.700227727410953","0.754260229378476"
"Yes","2018","Part Time","Couple + C. GT 16 ","263","0.675595779974295","0.630335848538288","0.720855711410303"
"Yes","2018","Part Time","Couple + C. LE and GT 16","244","0.65124090968392","0.601595389538054","0.700886429829786"
"Yes","2018","Not Working","1-pers.-HH","65","0.603199513381995","0.5048204060252","0.70157862073879"
"Yes","2018","Not Working","(Married) couple without C. ","16","","",""
"Yes","2018","Not Working","Single parent ","18","","",""
"Yes","2018","Not Working","Couple + C. LE 16 ","65","0.662632337444656","0.564403019866353","0.760861655022959"
"Yes","2018","Not Working","Couple + C. GT 16 ","9","","",""
"Yes","2018","Not Working","Couple + C. LE and GT 16","23","","",""
"No","2018","Full Time","1-pers.-HH","234","0.235992139054206","0.209541986838928","0.262442291269485"
"No","2018","Full Time","(Married) couple without C. ","429","0.224011668095399","0.205089469838063","0.242933866352736"
"No","2018","Full Time","Single parent ","129","0.222974033544694","0.185775958690459","0.260172108398929"
"No","2018","Full Time","Couple + C. LE 16 ","404","0.215350028497924","0.196623583899302","0.234076473096545"
"No","2018","Full Time","Couple + C. GT 16 ","202","0.196275465524505","0.169730297030937","0.222820634018073"
"No","2018","Full Time","Couple + C. LE and GT 16","133","0.254500764520185","0.217964855552199","0.291036673488172"
"No","2018","Part Time","1-pers.-HH","130","0.361179584949825","0.309971240967721","0.41238792893193"
"No","2018","Part Time","(Married) couple without C. ","236","0.338025600732602","0.300639865422564","0.37541133604264"
"No","2018","Part Time","Single parent ","94","0.237089631772771","0.19234134699373","0.281837916551812"
"No","2018","Part Time","Couple + C. LE 16 ","315","0.272756021605285","0.245739770621524","0.299772272589047"
"No","2018","Part Time","Couple + C. GT 16 ","148","0.324404220025705","0.279144288589697","0.369664151461712"
"No","2018","Part Time","Couple + C. LE and GT 16","110","0.34875909031608","0.299113570170214","0.398404610461946"
"No","2018","Not Working","1-pers.-HH","30","0.396800486618005","0.29842137926121","0.4951795939748"
"No","2018","Not Working","(Married) couple without C. ","10","","",""
"No","2018","Not Working","Single parent ","13","","",""
"No","2018","Not Working","Couple + C. LE 16 ","24","","",""
"No","2018","Not Working","Couple + C. GT 16 ","5","","",""
"No","2018","Not Working","Couple + C. LE and GT 16","7","","",""
"Yes","2019","Full Time","1-pers.-HH","764","0.745487124252116","0.718530061041325","0.772444187462908"
"Yes","2019","Full Time","(Married) couple without C. ","1444","0.807416382122734","0.789153944437531","0.825678819807937"
"Yes","2019","Full Time","Single parent ","356","0.844866564583546","0.81152808753769","0.878205041629402"
"Yes","2019","Full Time","Couple + C. LE 16 ","1286","0.802890080490047","0.783421773068343","0.822358387911751"
"Yes","2019","Full Time","Couple + C. GT 16 ","569","0.771822370830749","0.741768363019071","0.801876378642427"
"Yes","2019","Full Time","Couple + C. LE and GT 16","416","0.804396403916728","0.77020426281112","0.838588545022336"
"Yes","2019","Part Time","1-pers.-HH","201","0.684594369653281","0.633033269368682","0.736155469937879"
"Yes","2019","Part Time","(Married) couple without C. ","389","0.750648113775138","0.714719122763453","0.786577104786823"
"Yes","2019","Part Time","Single parent ","196","0.689072058556915","0.635143716476158","0.743000400637672"
"Yes","2019","Part Time","Couple + C. LE 16 ","627","0.746958558836337","0.718119236623364","0.77579788104931"
"Yes","2019","Part Time","Couple + C. GT 16 ","245","0.699492274521929","0.65173211795187","0.747252431091988"
"Yes","2019","Part Time","Couple + C. LE and GT 16","220","0.733275066348772","0.683804808943867","0.782745323753677"
"Yes","2019","Not Working","1-pers.-HH","40","0.691796751972478","0.572962411775272","0.810631092169685"
"Yes","2019","Not Working","(Married) couple without C. ","23","","",""
"Yes","2019","Not Working","Single parent ","20","","",""
"Yes","2019","Not Working","Couple + C. LE 16 ","56","0.690376866999785","0.590912193673873","0.789841540325697"
"Yes","2019","Not Working","Couple + C. GT 16 ","17","","",""
"Yes","2019","Not Working","Couple + C. LE and GT 16","18","","",""
"No","2019","Full Time","1-pers.-HH","239","0.254512875747883","0.227555812537092","0.281469938958675"
"No","2019","Full Time","(Married) couple without C. ","347","0.192583617877266","0.174321180192064","0.210846055562469"
"No","2019","Full Time","Single parent ","97","0.155133435416454","0.121794958370598","0.18847191246231"
"No","2019","Full Time","Couple + C. LE 16 ","318","0.197109919509953","0.177641612088249","0.216578226931657"
"No","2019","Full Time","Couple + C. GT 16 ","180","0.228177629169251","0.198123621357573","0.258231636980929"
"No","2019","Full Time","Couple + C. LE and GT 16","101","0.195603596083272","0.161411454977664","0.22979573718888"
"No","2019","Part Time","1-pers.-HH","111","0.315405630346719","0.263844530062121","0.366966730631318"
"No","2019","Part Time","(Married) couple without C. ","168","0.249351886224862","0.213422895213177","0.285280877236547"
"No","2019","Part Time","Single parent ","87","0.310927941443085","0.256999599362328","0.364856283523842"
"No","2019","Part Time","Couple + C. LE 16 ","246","0.253041441163663","0.22420211895069","0.281880763376636"
"No","2019","Part Time","Couple + C. GT 16 ","109","0.300507725478071","0.252747568908012","0.34826788204813"
"No","2019","Part Time","Couple + C. LE and GT 16","87","0.266724933651228","0.217254676246323","0.316195191056134"
"No","2019","Not Working","1-pers.-HH","18","","",""
"No","2019","Not Working","(Married) couple without C. ","12","","",""
"No","2019","Not Working","Single parent ","11","","",""
"No","2019","Not Working","Couple + C. LE 16 ","27","","",""
"No","2019","Not Working","Couple + C. GT 16 ","13","","",""
"No","2019","Not Working","Couple + C. LE and GT 16","9","","",""
