"plj0046","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence"
"Big worries","2015","direct migration background","middle vocational","483","0.316371249723206","0.292637806743729","0.340104692702683"
"Big worries","2015","direct migration background","vocational + Abi","205","0.309225902321566","0.272609275428745","0.345842529214387"
"Big worries","2015","direct migration background","higher vocational","29","","",""
"Big worries","2015","direct migration background","higher education","209","0.189140867071246","0.164533957966361","0.213747776176131"
"Big worries","2015","indirect migration background","in school","13","","",""
"Big worries","2015","indirect migration background","inadequately","11","","",""
"Big worries","2015","indirect migration background","general elemantary","93","0.284964071942385","0.234470291266816","0.335457852617955"
"Big worries","2015","indirect migration background","middle vocational","208","0.313844315720147","0.278360209338704","0.34932842210159"
"Big worries","2015","indirect migration background","vocational + Abi","26","","",""
"Big worries","2015","indirect migration background","higher vocational","20","","",""
"Big worries","2015","indirect migration background","higher education","48","0.21790242437345","0.167134111217018","0.268670737529882"
"Some worries","2015","no migration background","in school","67","0.396397023129729","0.331315291040205","0.461478755219253"
"Some worries","2015","no migration background","inadequately","40","0.256257095845678","0.187968586540717","0.324545605150638"
"Some worries","2015","no migration background","general elemantary","625","0.40068113180974","0.376533570760523","0.424828692858958"
"Some worries","2015","no migration background","middle vocational","4028","0.427546499314635","0.417598217634943","0.437494780994326"
"Some worries","2015","no migration background","vocational + Abi","550","0.450448793353272","0.422552963535827","0.478344623170717"
"Some worries","2015","no migration background","higher vocational","605","0.429394424572308","0.403173827736061","0.455615021408554"
"Some worries","2015","no migration background","higher education","1948","0.390682829543946","0.376627586133273","0.404738072954618"
"Some worries","2015","direct migration background","in school","10","","",""
"Some worries","2015","direct migration background","inadequately","91","0.366238028288186","0.301232293737129","0.431243762839243"
"Some worries","2015","direct migration background","general elemantary","334","0.407227158399279","0.372227591750463","0.442226725048094"
"Some worries","2015","direct migration background","middle vocational","659","0.45016437992002","0.424774883891056","0.475553875948984"
"Some worries","2015","direct migration background","vocational + Abi","272","0.430461225212425","0.39123278438607","0.469689666038779"
"Some worries","2015","direct migration background","higher vocational","48","0.544970955921904","0.446379043491875","0.643562868351933"
"Some worries","2015","direct migration background","higher education","436","0.398998388367884","0.368229269475092","0.429767507260676"
"Some worries","2015","indirect migration background","in school","49","0.58019208809372","0.482480456800447","0.677903719386992"
"Some worries","2015","indirect migration background","inadequately","13","","",""
"Some worries","2015","indirect migration background","general elemantary","137","0.434547454610144","0.379098215609857","0.48999669361043"
"Some worries","2015","indirect migration background","middle vocational","280","0.42930275205053","0.391454124873826","0.467151379227234"
"Some worries","2015","indirect migration background","vocational + Abi","52","0.46769641394161","0.375700066397666","0.559692761485554"
"Some worries","2015","indirect migration background","higher vocational","17","","",""
"Some worries","2015","indirect migration background","higher education","95","0.313676308344943","0.256615675080735","0.370736941609152"
"No worries","2015","no migration background","in school","108","0.429610603868539","0.36374761398895","0.495473593748127"
"No worries","2015","no migration background","inadequately","29","","",""
"No worries","2015","no migration background","general elemantary","296","0.171394107793679","0.152823898267957","0.189964317319401"
"No worries","2015","no migration background","middle vocational","1692","0.175116210977851","0.16747352794005","0.182758894015651"
"No worries","2015","no migration background","vocational + Abi","393","0.319198593324386","0.293061746380077","0.345335440268694"
"No worries","2015","no migration background","higher vocational","327","0.242944334680002","0.220226671206956","0.265661998153049"
"No worries","2015","no migration background","higher education","1903","0.436649467440998","0.422361833240958","0.450937101641038"
"No worries","2015","direct migration background","in school","20","","",""
"No worries","2015","direct migration background","inadequately","62","0.32958483384197","0.266159554586106","0.393010113097835"
"No worries","2015","direct migration background","general elemantary","185","0.23652696145313","0.206255225258593","0.266798697647667"
"No worries","2015","direct migration background","middle vocational","333","0.233464370356774","0.211875567547132","0.255053173166417"
"No worries","2015","direct migration background","vocational + Abi","135","0.26031287246601","0.225547712452278","0.295078032479741"
"No worries","2015","direct migration background","higher vocational","21","","",""
"No worries","2015","direct migration background","higher education","328","0.41186074456087","0.380935940634824","0.442785548486916"
"No worries","2015","indirect migration background","in school","36","0.33609938879337","0.242575953963356","0.429622823623385"
"No worries","2015","indirect migration background","inadequately","11","","",""
"No worries","2015","indirect migration background","general elemantary","77","0.280488473447471","0.230236249034834","0.330740697860109"
"No worries","2015","indirect migration background","middle vocational","169","0.256852932229324","0.223445349349861","0.290260515108786"
"No worries","2015","indirect migration background","vocational + Abi","35","0.312741044779491","0.227261635073432","0.398220454485551"
"No worries","2015","indirect migration background","higher vocational","21","","",""
"No worries","2015","indirect migration background","higher education","111","0.468421267281607","0.407054487571957","0.529788046991256"
"Big worries","2016","no migration background","in school","41","0.171913725869525","0.120761090019704","0.223066361719345"
"Big worries","2016","no migration background","inadequately","75","0.496117100229352","0.411776222752022","0.580457977706682"
"Big worries","2016","no migration background","general elemantary","824","0.551250503781408","0.525996430083507","0.576504577479309"
"Big worries","2016","no migration background","middle vocational","4825","0.557900955541209","0.547524593992318","0.5682773170901"
"Big worries","2016","no migration background","vocational + Abi","422","0.358941362160687","0.331594973353714","0.386287750967661"
"Big worries","2016","no migration background","higher vocational","597","0.484307826320472","0.456691634902379","0.511924017738565"
"Big worries","2016","no migration background","higher education","1304","0.301196773695684","0.287688500838294","0.314705046553073"
"Big worries","2016","direct migration background","in school","12","","",""
"Big worries","2016","direct migration background","inadequately","113","0.468825433866324","0.405158152214546","0.532492715518101"
"Big worries","2016","direct migration background","general elemantary","359","0.507074514822975","0.471738997874339","0.542410031771611"
"Big worries","2016","direct migration background","middle vocational","685","0.441881202102095","0.417261392471191","0.466501011732999"
"Big worries","2016","direct migration background","vocational + Abi","324","0.417587270061236","0.381639827595493","0.453534712526979"
"Big worries","2016","direct migration background","higher vocational","44","0.524995412618545","0.42182539789411","0.628165427342979"
"Big worries","2016","direct migration background","higher education","423","0.307352767223279","0.28144087894981","0.333264655496747"
"Big worries","2016","indirect migration background","in school","19","","",""
"Big worries","2016","indirect migration background","inadequately","12","","",""
"Big worries","2016","indirect migration background","general elemantary","126","0.375481652844574","0.32022252268971","0.430740782999438"
"Big worries","2016","indirect migration background","middle vocational","265","0.363369779422761","0.325812351348817","0.400927207496705"
"Big worries","2016","indirect migration background","vocational + Abi","36","0.324157858196768","0.236689160635041","0.411626555758496"
"Big worries","2016","indirect migration background","higher vocational","28","","",""
"Big worries","2016","indirect migration background","higher education","53","0.216647771101229","0.164199693747872","0.269095848454587"
"Some worries","2016","no migration background","in school","103","0.4972861189043","0.429500345593074","0.565071892215526"
"Some worries","2016","no migration background","inadequately","40","0.313753774265003","0.235480109011175","0.39202743951883"
"Some worries","2016","no migration background","general elemantary","490","0.345577479490432","0.32143083482116","0.369724124159705"
"Some worries","2016","no migration background","middle vocational","2984","0.333882215526463","0.32402897889567","0.343735452157257"
"Some worries","2016","no migration background","vocational + Abi","520","0.463107614963614","0.434681079270522","0.491534150656705"
"Some worries","2016","no migration background","higher vocational","491","0.393501372213394","0.366505596743905","0.420497147682884"
"Some worries","2016","no migration background","higher education","2082","0.466611664397109","0.451922510916379","0.481300817877839"
"Some worries","2016","direct migration background","in school","15","","",""
"Some worries","2016","direct migration background","inadequately","87","0.417668763638542","0.35474812368705","0.480589403590035"
"Some worries","2016","direct migration background","general elemantary","282","0.339110397643478","0.30565086012462","0.372569935162335"
"Some worries","2016","direct migration background","middle vocational","644","0.402383426873497","0.378072587105554","0.42669426664144"
"Some worries","2016","direct migration background","vocational + Abi","291","0.383082410678438","0.347646905818963","0.418517915537913"
"Some worries","2016","direct migration background","higher vocational","34","0.35301213657901","0.25427745687466","0.451746816283361"
"Some worries","2016","direct migration background","higher education","554","0.476605425473586","0.448556350323067","0.504654500624104"
"Some worries","2016","indirect migration background","in school","36","0.522546215073057","0.410248914088342","0.634843516057773"
"Some worries","2016","indirect migration background","inadequately","11","","",""
"Some worries","2016","indirect migration background","general elemantary","119","0.38854374371344","0.332922622428095","0.444164864998786"
"Some worries","2016","indirect migration background","middle vocational","234","0.417028918815672","0.378526819652983","0.455531017978361"
"Some worries","2016","indirect migration background","vocational + Abi","53","0.472670833406746","0.379372895031717","0.565968771781776"
"Some worries","2016","indirect migration background","higher vocational","19","","",""
"Some worries","2016","indirect migration background","higher education","120","0.539005728485419","0.475543053660594","0.602468403310245"
"No worries","2016","no migration background","in school","65","0.330800155226176","0.267012635436678","0.394587675015674"
"No worries","2016","no migration background","inadequately","20","","",""
"No worries","2016","no migration background","general elemantary","176","0.103172016728159","0.0877269249901348","0.118617108466183"
"No worries","2016","no migration background","middle vocational","991","0.108216828932327","0.101726244660703","0.114707413203952"
"No worries","2016","no migration background","vocational + Abi","240","0.177951022875699","0.156146908889407","0.199755136861991"
"No worries","2016","no migration background","higher vocational","170","0.122190801466134","0.104092947024846","0.140288655907421"
"No worries","2016","no migration background","higher education","1045","0.232191561907207","0.219759393834523","0.244623729979891"
"No worries","2016","direct migration background","in school","17","","",""
"No worries","2016","direct migration background","inadequately","36","0.113505802495134","0.0730352559058159","0.153976349084452"
"No worries","2016","direct migration background","general elemantary","128","0.153815087533547","0.128316446891102","0.179313728175992"
"No worries","2016","direct migration background","middle vocational","234","0.155735371024408","0.137759020402417","0.1737117216464"
"No worries","2016","direct migration background","vocational + Abi","108","0.199330319260326","0.170210255928891","0.22845038259176"
"No worries","2016","direct migration background","higher vocational","12","","",""
"No worries","2016","direct migration background","higher education","241","0.216041807303135","0.19292968647731","0.239153928128961"
"No worries","2016","indirect migration background","in school","21","","",""
"No worries","2016","indirect migration background","inadequately","6","","",""
"No worries","2016","indirect migration background","general elemantary","50","0.235974603441986","0.187521275308142","0.28442793157583"
"No worries","2016","indirect migration background","middle vocational","131","0.219601301761567","0.187275184830314","0.25192741869282"
"No worries","2016","indirect migration background","vocational + Abi","21","","",""
"No worries","2016","indirect migration background","higher vocational","13","","",""
"No worries","2016","indirect migration background","higher education","64","0.244346500413351","0.189640076218332","0.299052924608371"
"Big worries","2017","no migration background","in school","42","0.108605933388767","0.0726712772995168","0.144540589478018"
"Big worries","2017","no migration background","inadequately","85","0.450343913871576","0.374885525574081","0.525802302169071"
"Big worries","2017","no migration background","general elemantary","796","0.464000414696839","0.440252099784392","0.487748729609286"
"Big worries","2017","no migration background","middle vocational","4555","0.472124369128668","0.462243980689187","0.482004757568149"
"Big worries","2017","no migration background","vocational + Abi","397","0.278850588937285","0.255673063967929","0.302028113906641"
"Big worries","2017","no migration background","higher vocational","555","0.39721103817785","0.371505791657965","0.422916284697735"
"Big worries","2017","no migration background","higher education","1096","0.216846396465242","0.205500746831223","0.22819204609926"
"Big worries","2017","direct migration background","in school","7","","",""
"Big worries","2017","direct migration background","inadequately","93","0.428296204290523","0.365951716872681","0.490640691708366"
"Big worries","2017","direct migration background","general elemantary","275","0.389328907652411","0.354525287128439","0.424132528176382"
"Big worries","2017","direct migration background","middle vocational","618","0.377535803967693","0.353316311310842","0.401755296624544"
"Big worries","2017","direct migration background","vocational + Abi","253","0.335089868511702","0.298690491063277","0.371489245960127"
"Big worries","2017","direct migration background","higher vocational","39","0.507834805976755","0.40511739247312","0.61055221948039"
"Big worries","2017","direct migration background","higher education","366","0.264022925918873","0.238945919308912","0.289099932528833"
"Big worries","2017","indirect migration background","in school","14","","",""
"Big worries","2017","indirect migration background","inadequately","17","","",""
"Big worries","2017","indirect migration background","general elemantary","102","0.334630533312095","0.279162865033445","0.390098201590746"
"Big worries","2017","indirect migration background","middle vocational","248","0.360013939844607","0.324903943463231","0.395123936225983"
"Big worries","2017","indirect migration background","vocational + Abi","39","0.236287200536777","0.163263884955771","0.309310516117783"
"Big worries","2017","indirect migration background","higher vocational","24","","",""
"Big worries","2017","indirect migration background","higher education","53","0.149755278193609","0.108181651247522","0.191328905139697"
"Some worries","2017","no migration background","in school","126","0.51790441724007","0.460195459487723","0.575613374992417"
"Some worries","2017","no migration background","inadequately","53","0.378752113847565","0.305182267309644","0.452321960385486"
"Some worries","2017","no migration background","general elemantary","645","0.401854621692581","0.378507720384422","0.42520152300074"
"Some worries","2017","no migration background","middle vocational","3900","0.394503137247456","0.384830137361923","0.40417613713299"
"Some worries","2017","no migration background","vocational + Abi","680","0.472203993059969","0.446401211502229","0.498006774617709"
"Some worries","2017","no migration background","higher vocational","618","0.439606489631193","0.41353252515249","0.465680454109897"
"Some worries","2017","no migration background","higher education","2423","0.473212871360784","0.459466893507539","0.486958849214028"
"Some worries","2017","direct migration background","in school","16","","",""
"Some worries","2017","direct migration background","inadequately","91","0.283915752362001","0.227106743453203","0.340724761270799"
"Some worries","2017","direct migration background","general elemantary","345","0.432100380937276","0.396742149728157","0.467458612146394"
"Some worries","2017","direct migration background","middle vocational","668","0.439511354104839","0.414714462693713","0.464308245515965"
"Some worries","2017","direct migration background","vocational + Abi","293","0.496337519203728","0.457781677815183","0.534893360592273"
"Some worries","2017","direct migration background","higher vocational","40","0.416692458108177","0.31539839060967","0.517986525606684"
"Some worries","2017","direct migration background","higher education","543","0.47146521298176","0.443067435820471","0.499862990143049"
"Some worries","2017","indirect migration background","in school","33","0.515444203060526","0.411027618947828","0.619860787173225"
"Some worries","2017","indirect migration background","inadequately","16","","",""
"Some worries","2017","indirect migration background","general elemantary","117","0.39873374586757","0.341176420519128","0.456291071216013"
"Some worries","2017","indirect migration background","middle vocational","306","0.434298091006372","0.398042611678358","0.470553570334385"
"Some worries","2017","indirect migration background","vocational + Abi","52","0.348861054736938","0.266931707351825","0.430790402122051"
"Some worries","2017","indirect migration background","higher vocational","21","","",""
"Some worries","2017","indirect migration background","higher education","132","0.461601647508225","0.403519801707173","0.519683493309278"
"No worries","2017","no migration background","in school","120","0.373489649371162","0.317622661358545","0.42935663738378"
"No worries","2017","no migration background","inadequately","29","","",""
"No worries","2017","no migration background","general elemantary","253","0.13414496361058","0.11791561206167","0.150374315159489"
"No worries","2017","no migration background","middle vocational","1352","0.133372493623876","0.126643821389722","0.140101165858029"
"No worries","2017","no migration background","vocational + Abi","361","0.248945418002747","0.226596501827208","0.271294334178285"
"No worries","2017","no migration background","higher vocational","219","0.163182472190957","0.143770010500215","0.182594933881698"
"No worries","2017","no migration background","higher education","1549","0.309940732173975","0.29720827242993","0.32267319191802"
"No worries","2017","direct migration background","in school","11","","",""
"No worries","2017","direct migration background","inadequately","58","0.287788043347476","0.230747794511864","0.344828292183087"
"No worries","2017","direct migration background","general elemantary","134","0.178570711410314","0.151233599892616","0.205907822928012"
"No worries","2017","direct migration background","middle vocational","253","0.182952841927468","0.163636631717282","0.202269052137654"
"No worries","2017","direct migration background","vocational + Abi","100","0.16857261228457","0.13970322918785","0.19744199538129"
"No worries","2017","direct migration background","higher vocational","12","","",""
"No worries","2017","direct migration background","higher education","278","0.264511861099367","0.239419984455103","0.289603737743631"
"No worries","2017","indirect migration background","in school","41","0.392039765345241","0.290037597425279","0.494041933265203"
"No worries","2017","indirect migration background","inadequately","6","","",""
"No worries","2017","indirect migration background","general elemantary","59","0.266635720820334","0.214654708303178","0.318616733337491"
"No worries","2017","indirect migration background","middle vocational","164","0.205687969149021","0.176122424472824","0.235253513825219"
"No worries","2017","indirect migration background","vocational + Abi","39","0.414851744726285","0.330157123021177","0.499546366431392"
"No worries","2017","indirect migration background","higher vocational","14","","",""
"No worries","2017","indirect migration background","higher education","98","0.388643074298165","0.331852304193752","0.445433844402579"
"Big worries","2018","no migration background","in school","22","","",""
"Big worries","2018","no migration background","inadequately","78","0.47155423125247","0.395843770193643","0.547264692311296"
"Big worries","2018","no migration background","general elemantary","662","0.395421712496088","0.371851245151859","0.418992179840317"
"Big worries","2018","no migration background","middle vocational","3663","0.404523192373414","0.39456962428638","0.414476760460447"
"Big worries","2018","no migration background","vocational + Abi","293","0.223587284513055","0.20170753210579","0.245467036920319"
"Big worries","2018","no migration background","higher vocational","434","0.342411989971128","0.316813605934571","0.368010374007684"
"Big worries","2018","no migration background","higher education","782","0.161932676438333","0.151626382728689","0.172238970147977"
"Big worries","2018","direct migration background","in school","5","","",""
"Big worries","2018","direct migration background","inadequately","82","0.307958539924346","0.252376134604239","0.363540945244452"
"Big worries","2018","direct migration background","general elemantary","222","0.328148449202638","0.294064008896973","0.362232889508304"
"Big worries","2018","direct migration background","middle vocational","485","0.29342102424433","0.269804827560672","0.317037220927989"
"Big worries","2018","direct migration background","vocational + Abi","192","0.29069397737859","0.254053854121913","0.327334100635268"
"Big worries","2018","direct migration background","higher vocational","25","","",""
"Big worries","2018","direct migration background","higher education","254","0.200455636522765","0.177246691751749","0.223664581293782"
"Big worries","2018","indirect migration background","in school","12","","",""
"Big worries","2018","indirect migration background","inadequately","16","","",""
"Big worries","2018","indirect migration background","general elemantary","88","0.258524302734167","0.207604340922691","0.309444264545642"
"Big worries","2018","indirect migration background","middle vocational","198","0.292518855546676","0.258818581023127","0.326219130070224"
"Big worries","2018","indirect migration background","vocational + Abi","17","","",""
"Big worries","2018","indirect migration background","higher vocational","16","","",""
"Big worries","2018","indirect migration background","higher education","33","0.0937097229918374","0.059266186876435","0.12815325910724"
"Some worries","2018","no migration background","in school","80","0.355000347834991","0.291479838217722","0.418520857452259"
"Some worries","2018","no migration background","inadequately","57","0.307636009825497","0.23763961432366","0.377632405327334"
"Some worries","2018","no migration background","general elemantary","666","0.425769990410276","0.401933509948489","0.449606470872063"
"Some worries","2018","no migration background","middle vocational","3972","0.419062812106151","0.409056390358167","0.429069233854136"
"Some worries","2018","no migration background","vocational + Abi","610","0.441983087574686","0.415903600867731","0.46806257428164"
"Some worries","2018","no migration background","higher vocational","597","0.425796052299668","0.399121629678091","0.452470474921245"
"Some worries","2018","no migration background","higher education","2193","0.437268480716873","0.423390684007797","0.45114627742595"
"Some worries","2018","direct migration background","in school","24","","",""
"Some worries","2018","direct migration background","inadequately","113","0.401221050414905","0.342207700071595","0.460234400758215"
"Some worries","2018","direct migration background","general elemantary","337","0.469775644033479","0.433546388342405","0.506004899724552"
"Some worries","2018","direct migration background","middle vocational","634","0.458213307666741","0.432370957731009","0.484055657602472"
"Some worries","2018","direct migration background","vocational + Abi","278","0.487385128260173","0.447052750833024","0.527717505687321"
"Some worries","2018","direct migration background","higher vocational","41","0.668714957869053","0.563585563872984","0.773844351865121"
"Some worries","2018","direct migration background","higher education","509","0.431272213560955","0.402560908187568","0.459983518934342"
"Some worries","2018","indirect migration background","in school","33","0.369919148383872","0.267883856206719","0.471954440561025"
"Some worries","2018","indirect migration background","inadequately","16","","",""
"Some worries","2018","indirect migration background","general elemantary","122","0.497745949185577","0.43959530740244","0.555896590968714"
"Some worries","2018","indirect migration background","middle vocational","323","0.460600421805841","0.423675759009402","0.497525084602281"
"Some worries","2018","indirect migration background","vocational + Abi","58","0.420167597560301","0.334323833971575","0.506011361149027"
"Some worries","2018","indirect migration background","higher vocational","19","","",""
"Some worries","2018","indirect migration background","higher education","124","0.463595539796345","0.404657246071297","0.522533833521393"
"No worries","2018","no migration background","in school","116","0.506503883083561","0.440136742934429","0.572871023232694"
"No worries","2018","no migration background","inadequately","32","0.220809758922033","0.15789960619191","0.283719911652157"
"No worries","2018","no migration background","general elemantary","325","0.178808297093636","0.160335707816218","0.197280886371054"
"No worries","2018","no migration background","middle vocational","1705","0.176413995520435","0.16868370795417","0.1841442830867"
"No worries","2018","no migration background","vocational + Abi","490","0.334429627912259","0.309654158243243","0.359205097581276"
"No worries","2018","no migration background","higher vocational","289","0.231791957729205","0.20902789718955","0.25455601826886"
"No worries","2018","no migration background","higher education","1933","0.400798842844794","0.387088593123648","0.414509092565939"
"No worries","2018","direct migration background","in school","11","","",""
"No worries","2018","direct migration background","inadequately","70","0.29082040966075","0.236142020808825","0.345498798512674"
"No worries","2018","direct migration background","general elemantary","170","0.202075906763883","0.172926992397265","0.231224821130501"
"No worries","2018","direct migration background","middle vocational","309","0.248365668088929","0.225956121322253","0.270775214855606"
"No worries","2018","direct migration background","vocational + Abi","120","0.221920894361237","0.188390932556996","0.255450856165478"
"No worries","2018","direct migration background","higher vocational","11","","",""
"No worries","2018","direct migration background","higher education","380","0.36827214991628","0.340309751065397","0.396234548767163"
"No worries","2018","indirect migration background","in school","41","0.461137366042589","0.355782874006438","0.56649185807874"
"No worries","2018","indirect migration background","inadequately","12","","",""
"No worries","2018","indirect migration background","general elemantary","74","0.243729748080256","0.193797433309164","0.293662062851349"
"No worries","2018","indirect migration background","middle vocational","179","0.246880722647483","0.214937807847266","0.2788236374477"
"No worries","2018","indirect migration background","vocational + Abi","52","0.45385914377824","0.367270864602782","0.540447422953698"
"No worries","2018","indirect migration background","higher vocational","17","","",""
"No worries","2018","indirect migration background","higher education","118","0.442694737211818","0.383989006814977","0.501400467608658"
"Big worries","2019","no migration background","in school","24","","",""
"Big worries","2019","no migration background","inadequately","78","0.507678236673011","0.426860215229114","0.588496258116908"
"Big worries","2019","no migration background","general elemantary","629","0.401089173375677","0.376868551966397","0.425309794784957"
"Big worries","2019","no migration background","middle vocational","3350","0.373641053817851","0.363751916726302","0.3835301909094"
"Big worries","2019","no migration background","vocational + Abi","294","0.195094690213242","0.175054204383985","0.215135176042499"
"Big worries","2019","no migration background","higher vocational","437","0.285143330663343","0.262438916529105","0.307847744797581"
"Big worries","2019","no migration background","higher education","817","0.156537517620784","0.147026545271601","0.166048489969967"
"Big worries","2019","direct migration background","in school","3","","",""
"Big worries","2019","direct migration background","inadequately","53","0.270580743318974","0.208385508713788","0.33277597792416"
"Big worries","2019","direct migration background","general elemantary","158","0.305057120759615","0.267873165680412","0.342241075838819"
"Big worries","2019","direct migration background","middle vocational","378","0.259369347390518","0.234805577049083","0.283933117731952"
"Big worries","2019","direct migration background","vocational + Abi","159","0.283510564895996","0.244585083195953","0.322436046596038"
"Big worries","2019","direct migration background","higher vocational","28","","",""
"Big worries","2019","direct migration background","higher education","235","0.181087697688831","0.157894358340972","0.20428103703669"
"Big worries","2019","indirect migration background","in school","4","","",""
"Big worries","2019","indirect migration background","inadequately","16","","",""
"Big worries","2019","indirect migration background","general elemantary","84","0.338830722518494","0.278186715998551","0.399474729038436"
"Big worries","2019","indirect migration background","middle vocational","202","0.294798919646606","0.260092424765564","0.329505414527647"
"Big worries","2019","indirect migration background","vocational + Abi","24","","",""
"Big worries","2019","indirect migration background","higher vocational","23","","",""
"Big worries","2019","indirect migration background","higher education","39","0.0912806970006762","0.0603471070164894","0.122214286984863"
"Some worries","2019","no migration background","in school","69","0.359801503754639","0.293451817402338","0.426151190106941"
"Some worries","2019","no migration background","inadequately","45","0.365688603062082","0.287831831043365","0.443545375080799"
"Some worries","2019","no migration background","general elemantary","645","0.428494137612329","0.404039202387732","0.452949072836926"
"Some worries","2019","no migration background","middle vocational","3891","0.428486716989491","0.418370892003749","0.438602541975233"
"Some worries","2019","no migration background","vocational + Abi","662","0.451696198022617","0.426528298533202","0.476864097512031"
"Some worries","2019","no migration background","higher vocational","684","0.452481410825234","0.427450940539824","0.477511881110645"
"Some worries","2019","no migration background","higher education","2400","0.427896145535838","0.414945559033692","0.440846732037984"
"Some worries","2019","direct migration background","in school","24","","",""
"Some worries","2019","direct migration background","inadequately","98","0.525486561887523","0.455578844706686","0.595394279068359"
"Some worries","2019","direct migration background","general elemantary","292","0.506249576186538","0.465873275994309","0.546625876378766"
"Some worries","2019","direct migration background","middle vocational","581","0.478014338736086","0.45001907190819","0.506009605563982"
"Some worries","2019","direct migration background","vocational + Abi","246","0.450358091658431","0.407388286839776","0.493327896477085"
"Some worries","2019","direct migration background","higher vocational","27","","",""
"Some worries","2019","direct migration background","higher education","454","0.444157312230854","0.414231601918962","0.474083022542746"
"Some worries","2019","indirect migration background","in school","41","0.515690017804795","0.407522406918565","0.623857628691026"
"Some worries","2019","indirect migration background","inadequately","11","","",""
"Some worries","2019","indirect migration background","general elemantary","96","0.400855280744643","0.338063928651041","0.463646632838246"
"Some worries","2019","indirect migration background","middle vocational","280","0.440992071048059","0.403198693911011","0.478785448185108"
"Some worries","2019","indirect migration background","vocational + Abi","68","0.464108015075803","0.382081911146088","0.546134119005518"
"Some worries","2019","indirect migration background","higher vocational","34","0.395165758157591","0.283777331719206","0.506554184595975"
"Some worries","2019","indirect migration background","higher education","129","0.349114370720172","0.297915288164037","0.400313453276307"
"No worries","2019","no migration background","in school","108","0.521277322253821","0.452217337408597","0.590337307099045"
"No worries","2019","no migration background","inadequately","24","","",""
"No worries","2019","no migration background","general elemantary","299","0.170416689011994","0.151835658579044","0.188997719444944"
"No worries","2019","no migration background","middle vocational","1952","0.197872229192658","0.189728306161716","0.2060161522236"
"No worries","2019","no migration background","vocational + Abi","546","0.353209111764142","0.329037198872012","0.377381024656271"
"No worries","2019","no migration background","higher vocational","398","0.262375258511423","0.240252036298554","0.284498480724291"
"No worries","2019","no migration background","higher education","2390","0.415566336843378","0.40266690433424","0.428465769352515"
"No worries","2019","direct migration background","in school","16","","",""
"No worries","2019","direct migration background","inadequately","45","0.203932694793503","0.147524996573054","0.260340393013953"
"No worries","2019","direct migration background","general elemantary","139","0.188693303053847","0.157095184989081","0.220291421118613"
"No worries","2019","direct migration background","middle vocational","264","0.262616313873396","0.237953508504079","0.287279119242714"
"No worries","2019","direct migration background","vocational + Abi","110","0.266131343445574","0.227963145192202","0.304299541698946"
"No worries","2019","direct migration background","higher vocational","19","","",""
"No worries","2019","direct migration background","higher education","370","0.374754990080314","0.345600936987703","0.403909043172926"
"No worries","2019","indirect migration background","in school","37","0.444876700666603","0.337315479731847","0.552437921601359"
"No worries","2019","indirect migration background","inadequately","11","","",""
"No worries","2019","indirect migration background","general elemantary","54","0.260313996736863","0.204091177016373","0.316536816457352"
"No worries","2019","indirect migration background","middle vocational","181","0.264209009305335","0.230647431403088","0.297770587207582"
"No worries","2019","indirect migration background","vocational + Abi","50","0.410936426135333","0.33001336130696","0.491859490963707"
"No worries","2019","indirect migration background","higher vocational","17","","",""
"No worries","2019","indirect migration background","higher education","165","0.559604932279152","0.506285199491455","0.612924665066848"
