"plj0046","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Some worries","2015","no migration background","(3a) lower tertiary education","784","0.415974730714482","0.392888431943178","0.439061029485786"
"Some worries","2015","no migration background","(3b) higher tertiary education","1164","0.374787402231945","0.357102239979587","0.392472564484302"
"Some worries","2015","direct migration background","(0) in school","10","","",""
"Some worries","2015","direct migration background","(1a) inadequately completed","110","0.364311413946187","0.305361021020035","0.42326180687234"
"Some worries","2015","direct migration background","(1b) general elementary school","298","0.411393585673865","0.374434962131812","0.448352209215917"
"Some worries","2015","direct migration background","(1c) basic vocational qualification","386","0.453210200026257","0.419939732370059","0.486480667682456"
"Some worries","2015","direct migration background","(2b) intermediate general qualification","40","0.37545297060947","0.270643262678081","0.480262678540858"
"Some worries","2015","direct migration background","(2a) intermediate vocational","123","0.510735291802102","0.4504354730135","0.571035110590703"
"Some worries","2015","direct migration background","(2c_gen) general maturity certificate","149","0.460677189918338","0.407221048592061","0.514133331244614"
"Some worries","2015","direct migration background","(2c_voc) vocational maturity certificate","289","0.442325324937802","0.404173179867465","0.480477470008139"
"Some worries","2015","direct migration background","(3a) lower tertiary education","46","0.429568929008999","0.335775110024912","0.523362747993085"
"Some worries","2015","direct migration background","(3b) higher tertiary education","390","0.393142165177869","0.360610414200806","0.425673916154931"
"Some worries","2015","indirect migration background","(0) in school","49","0.577918717943917","0.480630125381776","0.675207310506058"
"Some worries","2015","indirect migration background","(1a) inadequately completed","9","","",""
"Some worries","2015","indirect migration background","(1b) general elementary school","76","0.449952570566755","0.375168849876048","0.524736291257462"
"Some worries","2015","indirect migration background","(1c) basic vocational qualification","91","0.401781518515547","0.338005110806682","0.465557926224412"
"Some worries","2015","indirect migration background","(2b) intermediate general qualification","66","0.424626357791299","0.345260555165758","0.503992160416841"
"Some worries","2015","indirect migration background","(2a) intermediate vocational","108","0.466420087428282","0.404826403596665","0.528013771259898"
"Some worries","2015","indirect migration background","(2c_gen) general maturity certificate","71","0.368881525323154","0.298197630049202","0.439565420597105"
"Some worries","2015","indirect migration background","(2c_voc) vocational maturity certificate","59","0.459283817047704","0.375220511725821","0.543347122369587"
"Some worries","2015","indirect migration background","(3a) lower tertiary education","28","","",""
"Some worries","2015","indirect migration background","(3b) higher tertiary education","67","0.358781540170722","0.288516446626262","0.429046633715182"
"No worries","2015","no migration background","(0) in school","109","0.427591766569094","0.362068787228861","0.493114745909326"
"No worries","2015","no migration background","(1a) inadequately completed","25","","",""
"No worries","2015","no migration background","(1b) general elementary school","188","0.15207008486625","0.131049385665706","0.173090784066794"
"No worries","2015","no migration background","(1c) basic vocational qualification","595","0.13462366249404","0.124414731231923","0.144832593756157"
"No worries","2015","no migration background","(2b) intermediate general qualification","119","0.221977949528938","0.185624376424515","0.258331522633361"
"No worries","2015","no migration background","(2a) intermediate vocational","939","0.182815824848874","0.17233857818231","0.193293071515439"
"No worries","2015","no migration background","(2c_gen) general maturity certificate","320","0.428053469642374","0.392570944775751","0.463535994508996"
"No worries","2015","no migration background","(2c_voc) vocational maturity certificate","505","0.317843054131588","0.295034332734865","0.34065177552831"
"No worries","2015","no migration background","(3a) lower tertiary education","584","0.360352253993521","0.337864862729695","0.382839645257348"
"No worries","2015","no migration background","(3b) higher tertiary education","1319","0.484600659495924","0.466342095170119","0.502859223821729"
"No worries","2015","direct migration background","(0) in school","20","","",""
"No worries","2015","direct migration background","(1a) inadequately completed","73","0.333780548905884","0.276015216768635","0.391545881043132"
"No worries","2015","direct migration background","(1b) general elementary school","169","0.234716682335709","0.20288514328895","0.266548221382468"
"No worries","2015","direct migration background","(1c) basic vocational qualification","181","0.192347438280159","0.166005097958458","0.21868977860186"
"No worries","2015","direct migration background","(2b) intermediate general qualification","17","","",""
"No worries","2015","direct migration background","(2a) intermediate vocational","49","0.207665770882083","0.158734916857092","0.256596624907074"
"No worries","2015","direct migration background","(2c_gen) general maturity certificate","100","0.324678953204295","0.274461224208637","0.374896682199953"
"No worries","2015","direct migration background","(2c_voc) vocational maturity certificate","142","0.264473726474793","0.230593370921585","0.298354082028002"
"No worries","2015","direct migration background","(3a) lower tertiary education","48","0.484393320757915","0.389701047535803","0.579085593980027"
"No worries","2015","direct migration background","(3b) higher tertiary education","280","0.397966094814787","0.365365715222305","0.430566474407268"
"No worries","2015","indirect migration background","(0) in school","37","0.338700754552962","0.245474638890476","0.431926870215447"
"No worries","2015","indirect migration background","(1a) inadequately completed","7","","",""
"No worries","2015","indirect migration background","(1b) general elementary school","35","0.200835687282502","0.140612724908423","0.261058649656582"
"No worries","2015","indirect migration background","(1c) basic vocational qualification","41","0.202561839569248","0.150278600433444","0.254845078705052"
"No worries","2015","indirect migration background","(2b) intermediate general qualification","47","0.363490059748329","0.286256896723217","0.440723222773441"
"No worries","2015","indirect migration background","(2a) intermediate vocational","58","0.203577067067215","0.153862446889295","0.253291687245135"
"No worries","2015","indirect migration background","(2c_gen) general maturity certificate","75","0.421839991818697","0.349493167167531","0.494186816469863"
"No worries","2015","indirect migration background","(2c_voc) vocational maturity certificate","43","0.308338238676791","0.230437462736947","0.386239014616635"
"No worries","2015","indirect migration background","(3a) lower tertiary education","31","0.49531584767141","0.382162240061326","0.608469455281494"
"No worries","2015","indirect migration background","(3b) higher tertiary education","80","0.454960693163347","0.382011175318747","0.527910211007947"
"Big worries","2016","no migration background","(0) in school","41","0.171913725869525","0.120761090019704","0.223066361719345"
"Big worries","2016","no migration background","(1a) inadequately completed","97","0.571956457921821","0.494061795322011","0.649851120521631"
"Big worries","2016","no migration background","(1b) general elementary school","625","0.592811911409693","0.56300933329595","0.622614489523435"
"Big worries","2016","no migration background","(1c) basic vocational qualification","2402","0.602768973849799","0.58754198545202","0.617995962247578"
"Big worries","2016","no migration background","(2b) intermediate general qualification","216","0.436810525566909","0.392439314295165","0.481181736838652"
"Big worries","2016","no migration background","(2a) intermediate vocational","2606","0.549504757405646","0.535489167468779","0.563520347342513"
"Big worries","2016","no migration background","(2c_gen) general maturity certificate","161","0.264244176968795","0.231005455527506","0.297482898410085"
"Big worries","2016","no migration background","(2c_voc) vocational maturity certificate","558","0.368667900259901","0.344564662792195","0.392771137727607"
"Big worries","2016","no migration background","(3a) lower tertiary education","570","0.360027159284022","0.336908303889244","0.3831460146788"
"Big worries","2016","no migration background","(3b) higher tertiary education","734","0.265379381689919","0.248951493326846","0.281807270052992"
"Big worries","2016","direct migration background","(0) in school","12","","",""
"Big worries","2016","direct migration background","(1a) inadequately completed","138","0.440524157892637","0.384158381538121","0.496889934247153"
"Big worries","2016","direct migration background","(1b) general elementary school","323","0.506291647719649","0.469333853143838","0.54324944229546"
"Big worries","2016","direct migration background","(1c) basic vocational qualification","415","0.475961727840729","0.443187446076876","0.508736009604581"
"Big worries","2016","direct migration background","(2b) intermediate general qualification","37","0.503989057523013","0.387690293547829","0.620287821498196"
"Big worries","2016","direct migration background","(2a) intermediate vocational","111","0.517178125189702","0.454606333382846","0.579749916996559"
"Big worries","2016","direct migration background","(2c_gen) general maturity certificate","148","0.332298637832102","0.285308161184836","0.379289114479369"
"Big worries","2016","direct migration background","(2c_voc) vocational maturity certificate","343","0.428788918413482","0.393557220235938","0.464020616591026"
"Big worries","2016","direct migration background","(3a) lower tertiary education","31","0.291659030543856","0.205936475332375","0.377381585755336"
"Big worries","2016","direct migration background","(3b) higher tertiary education","392","0.309548411875038","0.28235163062305","0.336745193127027"
"Big worries","2016","indirect migration background","(0) in school","19","","",""
"Big worries","2016","indirect migration background","(1a) inadequately completed","12","","",""
"Big worries","2016","indirect migration background","(1b) general elementary school","73","0.354227052059169","0.281688206114028","0.42676589800431"
"Big worries","2016","indirect migration background","(1c) basic vocational qualification","111","0.46878166690365","0.400470296581447","0.537093037225852"
"Big worries","2016","indirect migration background","(2b) intermediate general qualification","56","0.381426112966168","0.300384224959191","0.462468000973146"
"Big worries","2016","indirect migration background","(2a) intermediate vocational","112","0.420166908211451","0.357590365991009","0.482743450431893"
"Big worries","2016","indirect migration background","(2c_gen) general maturity certificate","46","0.2081118365027","0.150235970088856","0.265987702916544"
"Big worries","2016","indirect migration background","(2c_voc) vocational maturity certificate","46","0.341471249929763","0.261181494679149","0.421761005180377"
"Big worries","2016","indirect migration background","(3a) lower tertiary education","14","","",""
"Big worries","2016","indirect migration background","(3b) higher tertiary education","39","0.207612410788419","0.146997515997341","0.268227305579496"
"Some worries","2016","no migration background","(0) in school","103","0.4972861189043","0.429500345593074","0.565071892215526"
"Some worries","2016","no migration background","(1a) inadequately completed","40","0.249770178430723","0.181622714939957","0.317917641921488"
"Some worries","2016","no migration background","(1b) general elementary school","322","0.324392653417715","0.29599512593844","0.35279018089699"
"Some worries","2016","no migration background","(1c) basic vocational qualification","1238","0.321688800541565","0.307152648551349","0.336224952531782"
"Some worries","2016","no migration background","(2b) intermediate general qualification","179","0.40408154828501","0.360182470326381","0.44798062624364"
"Some worries","2016","no migration background","(2a) intermediate vocational","1709","0.34618452714385","0.332782762916292","0.359586291371409"
"Some worries","2016","no migration background","(2c_gen) general maturity certificate","303","0.419580276857291","0.382379384599393","0.456781169115189"
"Some worries","2016","no migration background","(2c_voc) vocational maturity certificate","676","0.454917537590257","0.430038921091908","0.479796154088606"
"Some worries","2016","no migration background","(3a) lower tertiary education","774","0.466919270394849","0.442890291518413","0.490948249271285"
"Some worries","2016","no migration background","(3b) higher tertiary education","1308","0.466424386267037","0.447863222270094","0.48498555026398"
"Some worries","2016","direct migration background","(0) in school","15","","",""
"Some worries","2016","direct migration background","(1a) inadequately completed","111","0.408648269305716","0.352834965988447","0.464461572622985"
"Some worries","2016","direct migration background","(1b) general elementary school","264","0.351365786407491","0.316075913835353","0.386655658979629"
"Some worries","2016","direct migration background","(1c) basic vocational qualification","362","0.405982401094696","0.373755471987831","0.438209330201561"
"Some worries","2016","direct migration background","(2b) intermediate general qualification","22","","",""
"Some worries","2016","direct migration background","(2a) intermediate vocational","98","0.335734662324666","0.27660111463752","0.394868210011812"
"Some worries","2016","direct migration background","(2c_gen) general maturity certificate","163","0.417463946009892","0.368268451497707","0.466659440522077"
"Some worries","2016","direct migration background","(2c_voc) vocational maturity certificate","304","0.38538958015297","0.350742756003017","0.420036404302923"
"Some worries","2016","direct migration background","(3a) lower tertiary education","44","0.44748961559541","0.353712274135352","0.541266957055469"
"Some worries","2016","direct migration background","(3b) higher tertiary education","510","0.480678895899815","0.451286694489691","0.51007109730994"
"Some worries","2016","indirect migration background","(0) in school","37","0.523561721753552","0.412006476507229","0.635116966999874"
"Some worries","2016","indirect migration background","(1a) inadequately completed","7","","",""
"Some worries","2016","indirect migration background","(1b) general elementary school","63","0.44685114423925","0.371447505889325","0.522254782589175"
"Some worries","2016","indirect migration background","(1c) basic vocational qualification","57","0.368795774696564","0.302749385785411","0.434842163607718"
"Some worries","2016","indirect migration background","(2b) intermediate general qualification","61","0.354320133494628","0.274517892828695","0.434122374160561"
"Some worries","2016","indirect migration background","(2a) intermediate vocational","100","0.456074615086996","0.392929936853597","0.519219293320396"
"Some worries","2016","indirect migration background","(2c_gen) general maturity certificate","76","0.409550476550623","0.339443329384626","0.479657623716621"
"Some worries","2016","indirect migration background","(2c_voc) vocational maturity certificate","60","0.460971779032556","0.376572524097896","0.545371033967216"
"Some worries","2016","indirect migration background","(3a) lower tertiary education","40","0.622258985341071","0.504396913191852","0.740121057490291"
"Some worries","2016","indirect migration background","(3b) higher tertiary education","80","0.502515195211299","0.427793214256234","0.577237176166364"
"No worries","2016","no migration background","(0) in school","65","0.330800155226176","0.267012635436678","0.394587675015674"
"No worries","2016","no migration background","(1a) inadequately completed","18","","",""
"No worries","2016","no migration background","(1b) general elementary school","97","0.0827954351725923","0.0660793666781654","0.0995115036670193"
"No worries","2016","no migration background","(1c) basic vocational qualification","327","0.0755422256086356","0.0673187498183579","0.0837657013989134"
"No worries","2016","no migration background","(2b) intermediate general qualification","85","0.159107926148081","0.126385649704662","0.191830202591501"
"No worries","2016","no migration background","(2a) intermediate vocational","526","0.104310715450504","0.0957003080388855","0.112921122862122"
"No worries","2016","no migration background","(2c_gen) general maturity certificate","212","0.316175546173914","0.281123675924187","0.351227416423641"
"No worries","2016","no migration background","(2c_voc) vocational maturity certificate","305","0.176414562149842","0.157370906223136","0.195458218076548"
"No worries","2016","no migration background","(3a) lower tertiary education","312","0.173053570321129","0.154833632315426","0.191273508326832"
"No worries","2016","no migration background","(3b) higher tertiary education","733","0.268196232043044","0.251713080405734","0.284679383680353"
"No worries","2016","direct migration background","(0) in school","17","","",""
"No worries","2016","direct migration background","(1a) inadequately completed","49","0.150827572801647","0.110194630439166","0.191460515164129"
"No worries","2016","direct migration background","(1b) general elementary school","116","0.14234256587286","0.116514329529424","0.168170802216295"
"No worries","2016","direct migration background","(1c) basic vocational qualification","115","0.118055871064575","0.0968805504075393","0.139231191721612"
"No worries","2016","direct migration background","(2b) intermediate general qualification","12","","",""
"No worries","2016","direct migration background","(2a) intermediate vocational","36","0.147087212485632","0.102736069108197","0.191438355863068"
"No worries","2016","direct migration background","(2c_gen) general maturity certificate","75","0.250237416158006","0.207026602512259","0.293448229803752"
"No worries","2016","direct migration background","(2c_voc) vocational maturity certificate","111","0.185821501433548","0.158131607948963","0.213511394918134"
"No worries","2016","direct migration background","(3a) lower tertiary education","33","0.260851353860734","0.17803832793608","0.343664379785388"
"No worries","2016","direct migration background","(3b) higher tertiary education","208","0.209772692225146","0.185820950810064","0.233724433640228"
"No worries","2016","indirect migration background","(0) in school","21","","",""
"No worries","2016","indirect migration background","(1a) inadequately completed","5","","",""
"No worries","2016","indirect migration background","(1b) general elementary school","31","0.198921803701581","0.138378166863767","0.259465440539395"
"No worries","2016","indirect migration background","(1c) basic vocational qualification","37","0.162422558399786","0.111932389907101","0.212912726892471"
"No worries","2016","indirect migration background","(2b) intermediate general qualification","21","","",""
"No worries","2016","indirect migration background","(2a) intermediate vocational","27","","",""
"No worries","2016","indirect migration background","(2c_gen) general maturity certificate","67","0.382337686946677","0.313056344405999","0.451619029487355"
"No worries","2016","indirect migration background","(2c_voc) vocational maturity certificate","28","","",""
"No worries","2016","indirect migration background","(3a) lower tertiary education","11","","",""
"No worries","2016","indirect migration background","(3b) higher tertiary education","53","0.289872394000282","0.222068366049675","0.357676421950889"
"Big worries","2017","no migration background","(0) in school","42","0.107816882334039","0.0721208885482318","0.143512876119846"
"Big worries","2017","no migration background","(1a) inadequately completed","98","0.437450019865421","0.36709806258939","0.507801977141452"
"Big worries","2017","no migration background","(1b) general elementary school","579","0.500427933464803","0.471223503010346","0.529632363919259"
"Big worries","2017","no migration background","(1c) basic vocational qualification","2171","0.52102441282719","0.505792527542716","0.536256298111663"
"Big worries","2017","no migration background","(2b) intermediate general qualification","238","0.378706648628193","0.340181948878984","0.417231348377402"
"Big worries","2017","no migration background","(2a) intermediate vocational","2557","0.461844381239877","0.448765971283686","0.474922791196068"
"Big worries","2017","no migration background","(2c_gen) general maturity certificate","164","0.22850576958111","0.200345676758358","0.256665862403861"
"Big worries","2017","no migration background","(2c_voc) vocational maturity certificate","515","0.281815632380538","0.261180929575466","0.30245033518561"
"Big worries","2017","no migration background","(3a) lower tertiary education","501","0.261618798693203","0.241724792710664","0.281512804675742"
"Big worries","2017","no migration background","(3b) higher tertiary education","595","0.19008995944435","0.176480320234128","0.203699598654572"
"Big worries","2017","direct migration background","(0) in school","7","","",""
"Big worries","2017","direct migration background","(1a) inadequately completed","109","0.384657860564143","0.32866344365515","0.440652277473136"
"Big worries","2017","direct migration background","(1b) general elementary school","253","0.391193799792861","0.354701163619941","0.427686435965781"
"Big worries","2017","direct migration background","(1c) basic vocational qualification","380","0.434339632572942","0.40091917882447","0.467760086321414"
"Big worries","2017","direct migration background","(2b) intermediate general qualification","25","","",""
"Big worries","2017","direct migration background","(2a) intermediate vocational","109","0.411164476475614","0.351584237692523","0.470744715258705"
"Big worries","2017","direct migration background","(2c_gen) general maturity certificate","117","0.268450328707198","0.225291022053715","0.311609635360682"
"Big worries","2017","direct migration background","(2c_voc) vocational maturity certificate","273","0.357308103669326","0.321395831389422","0.393220375949231"
"Big worries","2017","direct migration background","(3a) lower tertiary education","25","","",""
"Big worries","2017","direct migration background","(3b) higher tertiary education","341","0.274299746849382","0.24778881556553","0.300810678133234"
"Big worries","2017","indirect migration background","(0) in school","15","","",""
"Big worries","2017","indirect migration background","(1a) inadequately completed","17","","",""
"Big worries","2017","indirect migration background","(1b) general elementary school","62","0.384297256581984","0.309622558524158","0.45897195463981"
"Big worries","2017","indirect migration background","(1c) basic vocational qualification","99","0.484587174330461","0.416506086464634","0.552668262196287"
"Big worries","2017","indirect migration background","(2b) intermediate general qualification","42","0.271652722730266","0.193675212170058","0.349630233290473"
"Big worries","2017","indirect migration background","(2a) intermediate vocational","104","0.382340148008715","0.325722149617632","0.438958146399798"
"Big worries","2017","indirect migration background","(2c_gen) general maturity certificate","52","0.207888550556418","0.155783651181471","0.259993449931365"
"Big worries","2017","indirect migration background","(2c_voc) vocational maturity certificate","46","0.244063214805573","0.175779018768044","0.312347410843101"
"Big worries","2017","indirect migration background","(3a) lower tertiary education","20","","",""
"Big worries","2017","indirect migration background","(3b) higher tertiary education","33","0.128283512523271","0.0828381601645883","0.173728864881953"
"Some worries","2017","no migration background","(0) in school","126","0.514141703602603","0.456618201348756","0.57166520585645"
"Some worries","2017","no migration background","(1a) inadequately completed","65","0.382288441709407","0.313372474605747","0.451204408813067"
"Some worries","2017","no migration background","(1b) general elementary school","407","0.386088188341315","0.357651753408935","0.414524623273695"
"Some worries","2017","no migration background","(1c) basic vocational qualification","1573","0.390063892088934","0.375191597421672","0.404936186756195"
"Some worries","2017","no migration background","(2b) intermediate general qualification","250","0.437380242483367","0.397982030298773","0.47677845466796"
"Some worries","2017","no migration background","(2a) intermediate vocational","2254","0.39498997706574","0.38216585930397","0.40781409482751"
"Some worries","2017","no migration background","(2c_gen) general maturity certificate","399","0.446617678311854","0.413275056150773","0.479960300472934"
"Some worries","2017","no migration background","(2c_voc) vocational maturity certificate","870","0.474177915746235","0.451275158111011","0.497080673381459"
"Some worries","2017","no migration background","(3a) lower tertiary education","912","0.478193839678278","0.455583658392137","0.500804020964418"
"Some worries","2017","no migration background","(3b) higher tertiary education","1511","0.470236194692609","0.452924172491189","0.48754821689403"
"Some worries","2017","direct migration background","(0) in school","16","","",""
"Some worries","2017","direct migration background","(1a) inadequately completed","115","0.329017402810782","0.274940207984532","0.383094597637032"
"Some worries","2017","direct migration background","(1b) general elementary school","317","0.441583772285946","0.404451178183204","0.478716366388687"
"Some worries","2017","direct migration background","(1c) basic vocational qualification","338","0.418089013085486","0.384832064996156","0.451345961174816"
"Some worries","2017","direct migration background","(2b) intermediate general qualification","30","0.324248725409943","0.216126638809614","0.432370812010273"
"Some worries","2017","direct migration background","(2a) intermediate vocational","115","0.460356468543463","0.400003580350547","0.520709356736379"
"Some worries","2017","direct migration background","(2c_gen) general maturity certificate","202","0.451329729697835","0.402865282351563","0.499794177044107"
"Some worries","2017","direct migration background","(2c_voc) vocational maturity certificate","307","0.488668853041793","0.451207928341984","0.526129777741601"
"Some worries","2017","direct migration background","(3a) lower tertiary education","41","0.499780182774515","0.401288296242252","0.598272069306778"
"Some worries","2017","direct migration background","(3b) higher tertiary education","502","0.468329344945137","0.438678936921268","0.497979752969005"
"Some worries","2017","indirect migration background","(0) in school","33","0.513861818171301","0.410023862691093","0.617699773651509"
"Some worries","2017","indirect migration background","(1a) inadequately completed","13","","",""
"Some worries","2017","indirect migration background","(1b) general elementary school","72","0.428782749861354","0.352807244332028","0.50475825539068"
"Some worries","2017","indirect migration background","(1c) basic vocational qualification","78","0.393460351657885","0.326911126430053","0.460009576885717"
"Some worries","2017","indirect migration background","(2b) intermediate general qualification","50","0.342172828885887","0.259001862336965","0.42534379543481"
"Some worries","2017","indirect migration background","(2a) intermediate vocational","132","0.514758306437102","0.456529805461708","0.572986807412496"
"Some worries","2017","indirect migration background","(2c_gen) general maturity certificate","97","0.437427180247417","0.373731147143666","0.501123213351168"
"Some worries","2017","indirect migration background","(2c_voc) vocational maturity certificate","61","0.368149346711028","0.291475803435536","0.44482288998652"
"Some worries","2017","indirect migration background","(3a) lower tertiary education","36","0.546914159887517","0.434254797740621","0.659573522034413"
"Some worries","2017","indirect migration background","(3b) higher tertiary education","96","0.427785501382955","0.360548415416442","0.495022587349469"
"No worries","2017","no migration background","(0) in school","122","0.378041414063358","0.322233021308048","0.433849806818668"
"No worries","2017","no migration background","(1a) inadequately completed","28","","",""
"No worries","2017","no migration background","(1b) general elementary school","140","0.113483878193882","0.0949575523088772","0.132010204078886"
"No worries","2017","no migration background","(1c) basic vocational qualification","388","0.0889116950838768","0.0802335358314996","0.0975898543362541"
"No worries","2017","no migration background","(2b) intermediate general qualification","121","0.18391310888844","0.153144065904101","0.214682151872779"
"No worries","2017","no migration background","(2a) intermediate vocational","771","0.143165641694383","0.133977641122779","0.152353642265987"
"No worries","2017","no migration background","(2c_gen) general maturity certificate","291","0.324876552107036","0.293466407538908","0.356286696675164"
"No worries","2017","no migration background","(2c_voc) vocational maturity certificate","441","0.244006451873227","0.224306852054949","0.263706051691505"
"No worries","2017","no migration background","(3a) lower tertiary education","462","0.260187361628519","0.240328633661197","0.280046089595841"
"No worries","2017","no migration background","(3b) higher tertiary education","1087","0.339673845863041","0.323246820203445","0.356100871522636"
"No worries","2017","direct migration background","(0) in school","11","","",""
"No worries","2017","direct migration background","(1a) inadequately completed","66","0.286324736625075","0.234297728856899","0.338351744393251"
"No worries","2017","direct migration background","(1b) general elementary school","117","0.167222427921193","0.139317462089293","0.195127393753094"
"No worries","2017","direct migration background","(1c) basic vocational qualification","127","0.147571354341572","0.123657488643084","0.17148522004006"
"No worries","2017","direct migration background","(2b) intermediate general qualification","17","","",""
"No worries","2017","direct migration background","(2a) intermediate vocational","38","0.128479054980923","0.0879606326791193","0.168997477282726"
"No worries","2017","direct migration background","(2c_gen) general maturity certificate","86","0.280219941594967","0.236480825363732","0.323959057826202"
"No worries","2017","direct migration background","(2c_voc) vocational maturity certificate","104","0.154023043288881","0.126971493120663","0.1810745934571"
"No worries","2017","direct migration background","(3a) lower tertiary education","33","0.328990296773448","0.23643816243217","0.421542431114725"
"No worries","2017","direct migration background","(3b) higher tertiary education","245","0.257370908205482","0.231393288781704","0.28334852762926"
"No worries","2017","indirect migration background","(0) in school","41","0.390836225181293","0.289464338987789","0.492208111374796"
"No worries","2017","indirect migration background","(1a) inadequately completed","3","","",""
"No worries","2017","indirect migration background","(1b) general elementary school","29","","",""
"No worries","2017","indirect migration background","(1c) basic vocational qualification","30","0.121952474011654","0.0773748170737845","0.166530130949524"
"No worries","2017","indirect migration background","(2b) intermediate general qualification","33","0.386174448383847","0.300823700032911","0.471525196734783"
"No worries","2017","indirect migration background","(2a) intermediate vocational","47","0.102901545554183","0.0675029626555162","0.13830012845285"
"No worries","2017","indirect migration background","(2c_gen) general maturity certificate","84","0.354684269196164","0.293254735291326","0.416113803101003"
"No worries","2017","indirect migration background","(2c_voc) vocational maturity certificate","45","0.387787438483399","0.310328010827336","0.465246866139462"
"No worries","2017","indirect migration background","(3a) lower tertiary education","19","","",""
"No worries","2017","indirect migration background","(3b) higher tertiary education","79","0.443930986093774","0.37641004278875","0.511451929398798"
"Big worries","2018","no migration background","(0) in school","22","","",""
"Big worries","2018","no migration background","(1a) inadequately completed","91","0.463329548795424","0.392795905411216","0.533863192179632"
"Big worries","2018","no migration background","(1b) general elementary school","484","0.426167425514598","0.39682348455341","0.455511366475786"
"Big worries","2018","no migration background","(1c) basic vocational qualification","1739","0.453331366652829","0.437626856258353","0.469035877047306"
"Big worries","2018","no migration background","(2b) intermediate general qualification","193","0.317728375224784","0.280442758101987","0.355013992347582"
"Big worries","2018","no migration background","(2a) intermediate vocational","2083","0.405846224397214","0.392607206147108","0.419085242647319"
"Big worries","2018","no migration background","(2c_gen) general maturity certificate","102","0.137278021223032","0.114344223712479","0.160211818733585"
"Big worries","2018","no migration background","(2c_voc) vocational maturity certificate","375","0.218128224454506","0.198916222928879","0.237340225980132"
"Big worries","2018","no migration background","(3a) lower tertiary education","370","0.194738481137569","0.176480053405176","0.212996908869962"
"Big worries","2018","no migration background","(3b) higher tertiary education","412","0.142490745807035","0.130187776359284","0.154793715254786"
"Big worries","2018","direct migration background","(0) in school","5","","",""
"Big worries","2018","direct migration background","(1a) inadequately completed","100","0.310940432227411","0.258907502233265","0.362973362221557"
"Big worries","2018","direct migration background","(1b) general elementary school","207","0.330952301994959","0.295295180924647","0.36660942306527"
"Big worries","2018","direct migration background","(1c) basic vocational qualification","287","0.342116641313323","0.308629162461694","0.375604120164952"
"Big worries","2018","direct migration background","(2b) intermediate general qualification","19","","",""
"Big worries","2018","direct migration background","(2a) intermediate vocational","74","0.250629234435721","0.195800691192751","0.305457777678691"
"Big worries","2018","direct migration background","(2c_gen) general maturity certificate","102","0.175479616594194","0.137631326400528","0.213327906787859"
"Big worries","2018","direct migration background","(2c_voc) vocational maturity certificate","205","0.307494218685664","0.271171158910679","0.343817278460649"
"Big worries","2018","direct migration background","(3a) lower tertiary education","21","","",""
"Big worries","2018","direct migration background","(3b) higher tertiary education","233","0.201483123586692","0.177187047590335","0.225779199583049"
"Big worries","2018","indirect migration background","(0) in school","12","","",""
"Big worries","2018","indirect migration background","(1a) inadequately completed","15","","",""
"Big worries","2018","indirect migration background","(1b) general elementary school","56","0.273791875193544","0.205754594292265","0.341829156094823"
"Big worries","2018","indirect migration background","(1c) basic vocational qualification","89","0.408127964341557","0.341654160563014","0.4746017681201"
"Big worries","2018","indirect migration background","(2b) intermediate general qualification","34","0.228759981789391","0.156555988092997","0.300963975485785"
"Big worries","2018","indirect migration background","(2a) intermediate vocational","87","0.3553787463664","0.298809579866007","0.411947912866794"
"Big worries","2018","indirect migration background","(2c_gen) general maturity certificate","27","","",""
"Big worries","2018","indirect migration background","(2c_voc) vocational maturity certificate","21","","",""
"Big worries","2018","indirect migration background","(3a) lower tertiary education","12","","",""
"Big worries","2018","indirect migration background","(3b) higher tertiary education","21","","",""
"Some worries","2018","no migration background","(0) in school","81","0.355649196285276","0.29224790011087","0.419050492459681"
"Some worries","2018","no migration background","(1a) inadequately completed","65","0.287091199361478","0.22309938786437","0.351083010858586"
"Some worries","2018","no migration background","(1b) general elementary school","425","0.418419029973024","0.389147425808251","0.447690634137797"
"Some worries","2018","no migration background","(1c) basic vocational qualification","1620","0.416640709510962","0.401088097095845","0.432193321926079"
"Some worries","2018","no migration background","(2b) intermediate general qualification","255","0.443138393897853","0.403357182188815","0.482919605606891"
"Some worries","2018","no migration background","(2a) intermediate vocational","2287","0.426792131042285","0.413457227799135","0.440127034285434"
"Some worries","2018","no migration background","(2c_gen) general maturity certificate","360","0.401266818051932","0.368602520348404","0.43393111575546"
"Some worries","2018","no migration background","(2c_voc) vocational maturity certificate","803","0.449212945832729","0.426072756600829","0.472353135064629"
"Some worries","2018","no migration background","(3a) lower tertiary education","811","0.443480869860794","0.420575014770376","0.466386724951213"
"Some worries","2018","no migration background","(3b) higher tertiary education","1382","0.433586789629029","0.416144563375092","0.451029015882967"
"Some worries","2018","direct migration background","(0) in school","24","","",""
"Some worries","2018","direct migration background","(1a) inadequately completed","126","0.402222063826847","0.347101432276543","0.457342695377152"
"Some worries","2018","direct migration background","(1b) general elementary school","311","0.470433649323195","0.432611656120693","0.508255642525697"
"Some worries","2018","direct migration background","(1c) basic vocational qualification","344","0.458093215969063","0.422924207356411","0.493262224581714"
"Some worries","2018","direct migration background","(2b) intermediate general qualification","27","","",""
"Some worries","2018","direct migration background","(2a) intermediate vocational","118","0.551543366661098","0.488622813914869","0.614463919407327"
