"pli0095_h","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Never","2009","direct migration background","in school","","","","","5"
"Never","2009","direct migration background","inadequately","32","0.365920150663387","0.26695266569718","0.464887635629595","5"
"Never","2009","direct migration background","general elemantary","72","0.172808527554292","0.133861042895122","0.211756012213461","5"
"Never","2009","direct migration background","higher vocational","13","","","","5"
"Never","2009","direct migration background","higher education","39","0.151005834109754","0.110007756137445","0.192003912082063","5"
"Never","2009","indirect migration background","in school","2","","","","5"
"Never","2009","indirect migration background","inadequately","3","","","","5"
"Never","2009","indirect migration background","general elemantary","15","","","","5"
"Never","2009","indirect migration background","middle vocational","12","","","","5"
"Never","2009","indirect migration background","vocational + Abi","2","","","","5"
"Rarely","2009","no migration background","in school","102","0.4137105950581","0.352538583477588","0.474882606638611","4"
"Rarely","2009","no migration background","inadequately","24","","","","4"
"Rarely","2009","no migration background","general elemantary","516","0.405094896922168","0.378316337921185","0.431873455923151","4"
"Rarely","2009","no migration background","middle vocational","3859","0.467574715796395","0.456747642284218","0.478401789308571","4"
"Rarely","2009","no migration background","vocational + Abi","390","0.474206911080907","0.439431131343044","0.50898269081877","4"
"Rarely","2009","no migration background","higher vocational","603","0.492252506290557","0.464060077894955","0.520444934686158","4"
"Rarely","2009","direct migration background","middle vocational","283","0.456762798988233","0.417265481574177","0.496260116402288","4"
"Rarely","2009","direct migration background","vocational + Abi","73","0.417322144051911","0.342976639967054","0.491667648136768","4"
"Rarely","2009","direct migration background","higher vocational","39","0.545954314128228","0.446358656784427","0.645549971472029","4"
"Rarely","2009","direct migration background","higher education","153","0.491419957521965","0.434177228189341","0.548662686854589","4"
"Rarely","2009","no migration background","higher education","1906","0.533569064933345","0.517376011341866","0.549762118524825","4"
"Rarely","2009","direct migration background","in school","5","","","","4"
"Rarely","2009","direct migration background","inadequately","24","","","","4"
"Rarely","2009","direct migration background","general elemantary","127","0.336836416986443","0.288149344683466","0.38552348928942","4"
"Rarely","2009","indirect migration background","higher education","41","0.454831805073526","0.350792504580712","0.55887110556634","4"
"Rarely","2009","indirect migration background","in school","16","","","","4"
"Rarely","2009","indirect migration background","inadequately","2","","","","4"
"Rarely","2009","indirect migration background","vocational + Abi","20","","","","4"
"Rarely","2009","indirect migration background","general elemantary","56","0.426810978124518","0.346304502892038","0.507317453356999","4"
"Rarely","2009","indirect migration background","middle vocational","124","0.395974990836743","0.339196087500507","0.452753894172979","4"
"Rarely","2009","indirect migration background","higher vocational","14","","","","4"
"Min 1x per month","2010","no migration background","in school","","","","","3"
"Min 1x per month","2010","no migration background","inadequately","","","","","3"
"Min 1x per month","2010","no migration background","general elemantary","","","","","3"
"Min 1x per month","2010","no migration background","middle vocational","","","","","3"
"Min 1x per month","2010","no migration background","higher vocational","","","","","3"
"Min 1x per month","2010","no migration background","higher education","","","","","3"
"Min 1x per month","2010","no migration background","vocational + Abi","","","","","3"
"Min 1x per month","2010","direct migration background","vocational + Abi","","","","","3"
"Min 1x per month","2010","direct migration background","higher vocational","","","","","3"
"Min 1x per month","2010","direct migration background","higher education","","","","","3"
"Min 1x per month","2010","indirect migration background","in school","","","","","3"
"Min 1x per month","2010","indirect migration background","inadequately","","","","","3"
"Min 1x per month","2010","indirect migration background","higher education","","","","","3"
"Min 1x per month","2010","direct migration background","in school","","","","","3"
"Min 1x per month","2010","direct migration background","inadequately","","","","","3"
"Min 1x per month","2010","direct migration background","general elemantary","","","","","3"
"Min 1x per month","2010","direct migration background","middle vocational","","","","","3"
"Min 1x per month","2010","indirect migration background","general elemantary","","","","","3"
"Min 1x per month","2010","indirect migration background","middle vocational","","","","","3"
"Min 1x per month","2010","indirect migration background","vocational + Abi","","","","","3"
"Min 1x per month","2010","indirect migration background","higher vocational","","","","","3"
"Min 1x per week","2010","no migration background","general elemantary","","","","","2"
"Min 1x per week","2010","no migration background","middle vocational","","","","","2"
"Min 1x per week","2010","no migration background","vocational + Abi","","","","","2"
"Min 1x per week","2010","no migration background","higher vocational","","","","","2"
"Min 1x per week","2010","no migration background","higher education","","","","","2"
"Min 1x per week","2010","direct migration background","in school","","","","","2"
"Min 1x per week","2010","direct migration background","vocational + Abi","","","","","2"
"Min 1x per week","2010","direct migration background","higher vocational","","","","","2"
"Min 1x per week","2010","direct migration background","higher education","","","","","2"
"Min 1x per week","2010","indirect migration background","in school","","","","","2"
"Min 1x per week","2010","indirect migration background","inadequately","","","","","2"
"Min 1x per week","2010","indirect migration background","general elemantary","","","","","2"
"Min 1x per week","2010","no migration background","inadequately","","","","","2"
"Min 1x per week","2010","direct migration background","inadequately","","","","","2"
"Min 1x per week","2010","direct migration background","middle vocational","","","","","2"
"Min 1x per week","2010","indirect migration background","middle vocational","","","","","2"
"Min 1x per week","2010","indirect migration background","higher education","","","","","2"
"Min 1x per week","2010","no migration background","in school","","","","","2"
"Min 1x per week","2010","direct migration background","general elemantary","","","","","2"
"Min 1x per week","2010","indirect migration background","vocational + Abi","","","","","2"
"Min 1x per week","2010","indirect migration background","higher vocational","","","","","2"
"Never","2010","no migration background","in school","","","","","5"
"Never","2010","no migration background","inadequately","","","","","5"
"Never","2010","no migration background","general elemantary","","","","","5"
"Never","2010","no migration background","middle vocational","","","","","5"
"Never","2010","no migration background","vocational + Abi","","","","","5"
"Never","2010","no migration background","higher vocational","","","","","5"
"Never","2010","no migration background","higher education","","","","","5"
"Never","2010","direct migration background","in school","","","","","5"
"Never","2010","direct migration background","inadequately","","","","","5"
"Never","2010","direct migration background","general elemantary","","","","","5"
"Never","2010","direct migration background","middle vocational","","","","","5"
"Never","2010","direct migration background","vocational + Abi","","","","","5"
"Never","2010","indirect migration background","higher vocational","","","","","5"
"Never","2010","indirect migration background","higher education","","","","","5"
"Never","2010","direct migration background","higher vocational","","","","","5"
"Never","2010","direct migration background","higher education","","","","","5"
"Never","2010","indirect migration background","in school","","","","","5"
"Never","2010","indirect migration background","inadequately","","","","","5"
"Never","2010","indirect migration background","general elemantary","","","","","5"
"Never","2010","indirect migration background","middle vocational","","","","","5"
"Never","2010","indirect migration background","vocational + Abi","","","","","5"
"Rarely","2010","no migration background","in school","","","","","4"
"Rarely","2010","no migration background","inadequately","","","","","4"
"Rarely","2010","no migration background","general elemantary","","","","","4"
"Rarely","2010","no migration background","middle vocational","","","","","4"
"Rarely","2010","no migration background","vocational + Abi","","","","","4"
"Rarely","2010","no migration background","higher vocational","","","","","4"
"Rarely","2010","direct migration background","middle vocational","","","","","4"
"Rarely","2010","direct migration background","vocational + Abi","","","","","4"
"Rarely","2010","direct migration background","higher vocational","","","","","4"
"Rarely","2010","direct migration background","higher education","","","","","4"
"Rarely","2010","no migration background","higher education","","","","","4"
"Rarely","2010","direct migration background","in school","","","","","4"
"Rarely","2010","direct migration background","inadequately","","","","","4"
"Rarely","2010","direct migration background","general elemantary","","","","","4"
"Rarely","2010","indirect migration background","higher education","","","","","4"
"Rarely","2010","indirect migration background","general elemantary","","","","","4"
"Rarely","2010","indirect migration background","middle vocational","","","","","4"
"Rarely","2010","indirect migration background","inadequately","","","","","4"
"Rarely","2010","indirect migration background","vocational + Abi","","","","","4"
"Rarely","2010","indirect migration background","in school","","","","","4"
"Rarely","2010","indirect migration background","higher vocational","","","","","4"
"Min 1x per month","2011","no migration background","in school","143","0.386354841521615","0.336196214375911","0.43651346866732","3"
"Min 1x per month","2011","no migration background","inadequately","43","0.179998045613929","0.127148481392421","0.232847609835437","3"
"Min 1x per month","2011","no migration background","general elemantary","537","0.217747188108245","0.200049003730865","0.235445372485625","3"
"Min 1x per month","2011","no migration background","middle vocational","3986","0.311337504504448","0.303115269131026","0.31955973987787","3"
"Min 1x per month","2011","no migration background","vocational + Abi","573","0.373158973344261","0.349081667285566","0.397236279402956","3"
"Min 1x per month","2011","no migration background","higher vocational","555","0.311621011086004","0.289407509424617","0.333834512747391","3"
"Min 1x per month","2011","no migration background","higher education","1683","0.296622446543019","0.284431732628508","0.30881316045753","3"
"Min 1x per month","2011","indirect migration background","higher education","68","0.365629160369377","0.297683542110264","0.43357477862849","3"
"Min 1x per month","2011","direct migration background","vocational + Abi","117","0.320612793667601","0.272535179028326","0.368690408306877","3"
"Min 1x per month","2011","direct migration background","higher vocational","29","","","","3"
"Min 1x per month","2011","direct migration background","higher education","188","0.295101214594263","0.259171675496649","0.331030753691877","3"
"Min 1x per month","2011","indirect migration background","in school","29","","","","3"
"Min 1x per month","2011","indirect migration background","inadequately","9","","","","3"
"Min 1x per month","2011","indirect migration background","higher vocational","20","","","","3"
"Min 1x per month","2011","direct migration background","inadequately","40","0.198830062145533","0.140523802121307","0.257136322169758","3"
"Min 1x per month","2011","indirect migration background","middle vocational","192","0.364553481848304","0.323769340107807","0.405337623588801","3"
"Min 1x per month","2011","indirect migration background","vocational + Abi","33","0.35732897179196","0.260964983909807","0.453692959674113","3"
"Min 1x per month","2011","direct migration background","general elemantary","199","0.277308856508786","0.243051455804054","0.311566257213518","3"
"Min 1x per month","2011","direct migration background","in school","13","","","","3"
"Min 1x per month","2011","direct migration background","middle vocational","400","0.319363976748073","0.292818572402794","0.345909381093352","3"
"Min 1x per month","2011","indirect migration background","general elemantary","75","0.371010188187503","0.305517974324873","0.436502402050132","3"
"Min 1x per week","2011","no migration background","general elemantary","299","0.12172464196081","0.107703497211244","0.135745786710376","2"
"Min 1x per week","2011","no migration background","middle vocational","1659","0.127746959160742","0.121819514602096","0.133674403719388","2"
"Min 1x per week","2011","no migration background","vocational + Abi","195","0.132314011558495","0.115445900467842","0.149182122649149","2"
"Min 1x per week","2011","no migration background","higher vocational","204","0.106535384700261","0.091738323386071","0.121332446014451","2"
"Min 1x per week","2011","no migration background","higher education","534","0.100648853793751","0.0926191052771268","0.108678602310376","2"
"Min 1x per week","2011","direct migration background","in school","4","","","","2"
"Min 1x per week","2011","direct migration background","vocational + Abi","45","0.114450931895718","0.0816557693686151","0.14724609442282","2"
"Min 1x per week","2011","direct migration background","higher vocational","17","","","","2"
"Min 1x per week","2011","direct migration background","higher education","71","0.115239489352172","0.0900849542991341","0.14039402440521","2"
"Min 1x per week","2011","indirect migration background","in school","20","","","","2"
"Min 1x per week","2011","indirect migration background","inadequately","6","","","","2"
"Min 1x per week","2011","indirect migration background","general elemantary","40","0.188056553745153","0.135080198599301","0.241032908891005","2"
"Min 1x per week","2011","indirect migration background","higher education","23","","","","2"
"Min 1x per week","2011","no migration background","inadequately","36","0.151239932897998","0.101953682481279","0.200526183314718","2"
"Min 1x per week","2011","no migration background","in school","82","0.241865216963103","0.197753524081705","0.285976909844502","2"
"Min 1x per week","2011","direct migration background","middle vocational","167","0.119688923789832","0.101207561527259","0.138170286052405","2"
"Min 1x per week","2011","direct migration background","inadequately","29","","","","2"
"Min 1x per week","2011","indirect migration background","middle vocational","100","0.157718140104183","0.126833627840396","0.188602652367969","2"
"Min 1x per week","2011","indirect migration background","higher vocational","11","","","","2"
"Min 1x per week","2011","direct migration background","general elemantary","101","0.130640430715552","0.104851419409325","0.156429442021779","2"
"Min 1x per week","2011","indirect migration background","vocational + Abi","20","","","","2"
"Never","2011","no migration background","in school","9","","","","5"
"Never","2011","no migration background","inadequately","53","0.301892914057462","0.238740849221625","0.365044978893299","5"
"Never","2011","no migration background","general elemantary","431","0.257747971756316","0.238991454724111","0.276504488788521","5"
"Never","2011","no migration background","middle vocational","1322","0.11983371794045","0.114066812245788","0.125600623635113","5"
"Never","2011","no migration background","vocational + Abi","108","0.0776241676047878","0.064303233571814","0.0909451016377617","5"
"Never","2011","no migration background","higher vocational","131","0.0851615672051945","0.0717745482419189","0.0985485861684702","5"
"Never","2011","no migration background","higher education","441","0.0896181309307266","0.0819948377605022","0.097241424100951","5"
"Never","2011","direct migration background","in school","1","","","","5"
"Never","2011","direct migration background","inadequately","46","0.267616803823428","0.202941613726682","0.332291993920173","5"
"Never","2011","direct migration background","general elemantary","135","0.197029792230047","0.166592091889054","0.227467492571039","5"
"Never","2011","direct migration background","middle vocational","153","0.115348452326732","0.0971606208054688","0.133536283847995","5"
"Never","2011","direct migration background","vocational + Abi","36","0.109560681176268","0.0773853273098472","0.141736035042689","5"
"Never","2011","indirect migration background","higher vocational","4","","","","5"
"Never","2011","indirect migration background","higher education","17","","","","5"
"Never","2011","direct migration background","higher vocational","17","","","","5"
"Never","2011","direct migration background","higher education","77","0.120131943754462","0.094520102934421","0.145743784574503","5"
"Never","2011","indirect migration background","in school","4","","","","5"
"Never","2011","indirect migration background","inadequately","4","","","","5"
"Never","2011","indirect migration background","general elemantary","22","","","","5"
"Never","2011","indirect migration background","middle vocational","32","0.0404854831121758","0.023784323064084","0.0571866431602675","5"
"Never","2011","indirect migration background","vocational + Abi","9","","","","5"
"Rarely","2011","no migration background","in school","128","0.35813999622268","0.308749842795684","0.407530149649676","4"
"Rarely","2011","no migration background","inadequately","71","0.36686910743061","0.30057080690106","0.43316740796016","4"
"Rarely","2011","no migration background","general elemantary","822","0.402780198174629","0.381748224660675","0.423812171688582","4"
"Rarely","2011","no migration background","middle vocational","5216","0.44108181839436","0.432265146771278","0.449898490017441","4"
"Rarely","2011","no migration background","vocational + Abi","674","0.416902847492456","0.392357446416366","0.441448248568545","4"
"Rarely","2011","no migration background","higher vocational","780","0.49668203700854","0.472701975242821","0.520662098774259","4"
"Rarely","2011","direct migration background","middle vocational","465","0.445598647135363","0.417299523382172","0.473897770888555","4"
"Rarely","2011","direct migration background","vocational + Abi","164","0.455375593260413","0.404074427896931","0.506676758623895","4"
"Rarely","2011","direct migration background","higher vocational","57","0.50387762784457","0.414420610931067","0.593334644758073","4"
"Rarely","2011","direct migration background","higher education","283","0.469527352299103","0.430211769947839","0.508842934650367","4"
"Rarely","2011","no migration background","higher education","2735","0.513110568732503","0.499770639222941","0.526450498242065","4"
"Rarely","2011","direct migration background","in school","4","","","","4"
"Rarely","2011","direct migration background","inadequately","65","0.368468860490296","0.297997992797977","0.438939728182615","4"
"Rarely","2011","direct migration background","general elemantary","221","0.395020920545616","0.357611894784022","0.43242994630721","4"
"Rarely","2011","indirect migration background","higher education","85","0.443898190142157","0.373802990352483","0.513993389931832","4"
"Rarely","2011","indirect migration background","general elemantary","72","0.349753057178341","0.285099136340863","0.414406978015819","4"
"Rarely","2011","indirect migration background","vocational + Abi","33","0.406027663398403","0.307275365600132","0.504779961196673","4"
"Rarely","2011","indirect migration background","higher vocational","26","","","","4"
"Rarely","2011","indirect migration background","in school","34","0.434394666017304","0.330237907692616","0.538551424341992","4"
"Rarely","2011","indirect migration background","inadequately","9","","","","4"
"Rarely","2011","indirect migration background","middle vocational","211","0.437242894935338","0.395209634953645","0.47927615491703","4"
"Min 1x per month","2012","no migration background","in school","","","","","3"
"Min 1x per month","2012","no migration background","inadequately","","","","","3"
"Min 1x per month","2012","no migration background","general elemantary","","","","","3"
"Min 1x per month","2012","no migration background","middle vocational","","","","","3"
"Min 1x per month","2012","no migration background","vocational + Abi","","","","","3"
"Min 1x per month","2012","no migration background","higher vocational","","","","","3"
"Min 1x per month","2012","no migration background","higher education","","","","","3"
"Min 1x per month","2012","indirect migration background","higher education","","","","","3"
"Min 1x per month","2012","direct migration background","vocational + Abi","","","","","3"
"Min 1x per month","2012","direct migration background","higher vocational","","","","","3"
"Min 1x per month","2012","direct migration background","higher education","","","","","3"
"Min 1x per month","2012","indirect migration background","in school","","","","","3"
"Min 1x per month","2012","indirect migration background","inadequately","","","","","3"
"Min 1x per month","2012","indirect migration background","higher vocational","","","","","3"
"Min 1x per month","2012","indirect migration background","middle vocational","","","","","3"
"Min 1x per month","2012","indirect migration background","general elemantary","","","","","3"
"Min 1x per month","2012","indirect migration background","vocational + Abi","","","","","3"
"Min 1x per month","2012","direct migration background","middle vocational","","","","","3"
"Min 1x per month","2012","direct migration background","general elemantary","","","","","3"
"Min 1x per month","2012","direct migration background","inadequately","","","","","3"
"Min 1x per month","2012","direct migration background","in school","","","","","3"
"Min 1x per week","2012","direct migration background","higher vocational","","","","","2"
"Min 1x per week","2012","no migration background","general elemantary","","","","","2"
"Min 1x per week","2012","no migration background","middle vocational","","","","","2"
"Min 1x per week","2012","no migration background","vocational + Abi","","","","","2"
"Min 1x per week","2012","no migration background","higher vocational","","","","","2"
"Min 1x per week","2012","no migration background","higher education","","","","","2"
"Min 1x per week","2012","direct migration background","in school","","","","","2"
"Min 1x per week","2012","direct migration background","vocational + Abi","","","","","2"
"Min 1x per week","2012","direct migration background","higher education","","","","","2"
"Min 1x per week","2012","indirect migration background","in school","","","","","2"
"Min 1x per week","2012","indirect migration background","inadequately","","","","","2"
"Min 1x per week","2012","indirect migration background","general elemantary","","","","","2"
"Min 1x per week","2012","indirect migration background","higher education","","","","","2"
"Min 1x per week","2012","no migration background","inadequately","","","","","2"
"Min 1x per week","2012","direct migration background","inadequately","","","","","2"
"Min 1x per week","2012","indirect migration background","middle vocational","","","","","2"
"Min 1x per week","2012","indirect migration background","higher vocational","","","","","2"
"Min 1x per week","2012","no migration background","in school","","","","","2"
"Min 1x per week","2012","direct migration background","middle vocational","","","","","2"
"Min 1x per week","2012","indirect migration background","vocational + Abi","","","","","2"
"Min 1x per week","2012","direct migration background","general elemantary","","","","","2"
"Never","2012","no migration background","in school","","","","","5"
"Never","2012","no migration background","inadequately","","","","","5"
"Never","2012","no migration background","general elemantary","","","","","5"
"Never","2012","no migration background","middle vocational","","","","","5"
"Never","2012","no migration background","vocational + Abi","","","","","5"
"Never","2012","no migration background","higher vocational","","","","","5"
"Never","2012","no migration background","higher education","","","","","5"
"Never","2012","direct migration background","in school","","","","","5"
"Never","2012","direct migration background","inadequately","","","","","5"
"Never","2012","direct migration background","general elemantary","","","","","5"
"Never","2012","direct migration background","middle vocational","","","","","5"
"Never","2012","direct migration background","vocational + Abi","","","","","5"
"Never","2012","direct migration background","higher vocational","","","","","5"
"Never","2012","direct migration background","higher education","","","","","5"
"Never","2012","indirect migration background","in school","","","","","5"
"Never","2012","indirect migration background","inadequately","","","","","5"
"Never","2012","indirect migration background","general elemantary","","","","","5"
"Never","2012","indirect migration background","middle vocational","","","","","5"
"Never","2012","indirect migration background","vocational + Abi","","","","","5"
"Never","2012","indirect migration background","higher vocational","","","","","5"
"Never","2012","indirect migration background","higher education","","","","","5"
"Rarely","2012","no migration background","in school","","","","","4"
"Rarely","2012","no migration background","inadequately","","","","","4"
"Rarely","2012","no migration background","general elemantary","","","","","4"
"Rarely","2012","no migration background","middle vocational","","","","","4"
"Rarely","2012","no migration background","vocational + Abi","","","","","4"
"Rarely","2012","direct migration background","middle vocational","","","","","4"
"Rarely","2012","direct migration background","vocational + Abi","","","","","4"
"Rarely","2012","direct migration background","higher vocational","","","","","4"
"Rarely","2012","direct migration background","higher education","","","","","4"
"Rarely","2012","no migration background","higher vocational","","","","","4"
"Rarely","2012","no migration background","higher education","","","","","4"
"Rarely","2012","direct migration background","in school","","","","","4"
"Rarely","2012","direct migration background","inadequately","","","","","4"
"Rarely","2012","direct migration background","general elemantary","","","","","4"
"Rarely","2012","indirect migration background","higher education","","","","","4"
"Rarely","2012","indirect migration background","higher vocational","","","","","4"
"Rarely","2012","indirect migration background","general elemantary","","","","","4"
"Rarely","2012","indirect migration background","vocational + Abi","","","","","4"
"Rarely","2012","indirect migration background","inadequately","","","","","4"
"Rarely","2012","indirect migration background","middle vocational","","","","","4"
"Rarely","2012","indirect migration background","in school","","","","","4"
"Min 1x per month","2013","no migration background","in school","","","","","3"
"Min 1x per month","2013","no migration background","inadequately","","","","","3"
"Min 1x per month","2013","no migration background","general elemantary","","","","","3"
"Min 1x per month","2013","no migration background","middle vocational","","","","","3"
"Min 1x per month","2013","no migration background","vocational + Abi","","","","","3"
"Min 1x per month","2013","no migration background","higher vocational","","","","","3"
"Min 1x per month","2013","no migration background","higher education","","","","","3"
"Min 1x per month","2013","direct migration background","vocational + Abi","","","","","3"
"Min 1x per month","2013","direct migration background","higher vocational","","","","","3"
"Min 1x per month","2013","direct migration background","higher education","","","","","3"
"Min 1x per month","2013","indirect migration background","in school","","","","","3"
"Min 1x per month","2013","indirect migration background","higher education","","","","","3"
"Min 1x per month","2013","indirect migration background","inadequately","","","","","3"
"Min 1x per month","2013","indirect migration background","general elemantary","","","","","3"
"Min 1x per month","2013","indirect migration background","higher vocational","","","","","3"
"Min 1x per month","2013","direct migration background","middle vocational","","","","","3"
"Min 1x per month","2013","indirect migration background","middle vocational","","","","","3"
"Min 1x per month","2013","indirect migration background","vocational + Abi","","","","","3"
"Min 1x per month","2013","direct migration background","in school","","","","","3"
"Min 1x per month","2013","direct migration background","inadequately","","","","","3"
"Min 1x per month","2013","direct migration background","general elemantary","","","","","3"
"Min 1x per week","2013","no migration background","inadequately","","","","","2"
"Min 1x per week","2013","no migration background","general elemantary","","","","","2"
"Min 1x per week","2013","no migration background","middle vocational","","","","","2"
"Min 1x per week","2013","no migration background","vocational + Abi","","","","","2"
"Min 1x per week","2013","no migration background","higher vocational","","","","","2"
"Min 1x per week","2013","no migration background","higher education","","","","","2"
"Min 1x per week","2013","no migration background","in school","","","","","2"
"Min 1x per week","2013","indirect migration background","inadequately","","","","","2"
"Min 1x per week","2013","direct migration background","in school","","","","","2"
"Min 1x per week","2013","direct migration background","higher education","","","","","2"
"Min 1x per week","2013","indirect migration background","in school","","","","","2"
"Min 1x per week","2013","indirect migration background","general elemantary","","","","","2"
"Min 1x per week","2013","indirect migration background","higher education","","","","","2"
"Min 1x per week","2013","direct migration background","higher vocational","","","","","2"
"Min 1x per week","2013","indirect migration background","middle vocational","","","","","2"
"Min 1x per week","2013","direct migration background","vocational + Abi","","","","","2"
"Min 1x per week","2013","direct migration background","general elemantary","","","","","2"
"Min 1x per week","2013","direct migration background","middle vocational","","","","","2"
"Min 1x per week","2013","direct migration background","inadequately","","","","","2"
"Min 1x per week","2013","indirect migration background","higher vocational","","","","","2"
"Min 1x per week","2013","indirect migration background","vocational + Abi","","","","","2"
"Never","2013","no migration background","in school","","","","","5"
"Never","2013","no migration background","inadequately","","","","","5"
"Never","2013","no migration background","general elemantary","","","","","5"
"Never","2013","direct migration background","middle vocational","","","","","5"
"Never","2013","direct migration background","vocational + Abi","","","","","5"
"Never","2013","indirect migration background","higher vocational","","","","","5"
"Never","2013","indirect migration background","higher education","","","","","5"
"Never","2013","no migration background","middle vocational","","","","","5"
"Never","2013","no migration background","vocational + Abi","","","","","5"
"Never","2013","no migration background","higher vocational","","","","","5"
"Never","2013","no migration background","higher education","","","","","5"
"Never","2013","direct migration background","in school","","","","","5"
"Never","2013","direct migration background","inadequately","","","","","5"
"Never","2013","direct migration background","general elemantary","","","","","5"
"Never","2013","direct migration background","higher vocational","","","","","5"
"Never","2013","direct migration background","higher education","","","","","5"
"Never","2013","indirect migration background","in school","","","","","5"
"Never","2013","indirect migration background","inadequately","","","","","5"
"Never","2013","indirect migration background","general elemantary","","","","","5"
"Never","2013","indirect migration background","middle vocational","","","","","5"
"Never","2013","indirect migration background","vocational + Abi","","","","","5"
"Rarely","2013","no migration background","in school","","","","","4"
"Rarely","2013","no migration background","inadequately","","","","","4"
"Rarely","2013","no migration background","general elemantary","","","","","4"
"Rarely","2013","no migration background","middle vocational","","","","","4"
"Rarely","2013","no migration background","vocational + Abi","","","","","4"
"Rarely","2013","direct migration background","middle vocational","","","","","4"
"Rarely","2013","direct migration background","vocational + Abi","","","","","4"
"Rarely","2013","direct migration background","higher vocational","","","","","4"
"Rarely","2013","direct migration background","higher education","","","","","4"
"Rarely","2013","no migration background","higher vocational","","","","","4"
"Rarely","2013","no migration background","higher education","","","","","4"
"Rarely","2013","direct migration background","in school","","","","","4"
"Rarely","2013","direct migration background","inadequately","","","","","4"
"Rarely","2013","direct migration background","general elemantary","","","","","4"
"Rarely","2013","indirect migration background","higher education","","","","","4"
"Rarely","2013","indirect migration background","higher vocational","","","","","4"
"Rarely","2013","indirect migration background","middle vocational","","","","","4"
"Rarely","2013","indirect migration background","in school","","","","","4"
"Rarely","2013","indirect migration background","inadequately","","","","","4"
"Rarely","2013","indirect migration background","general elemantary","","","","","4"
"Rarely","2013","indirect migration background","vocational + Abi","","","","","4"
"Min 1x per month","2014","no migration background","in school","","","","","3"
"Min 1x per month","2014","no migration background","inadequately","","","","","3"
"Min 1x per month","2014","no migration background","general elemantary","","","","","3"
"Min 1x per month","2014","no migration background","middle vocational","","","","","3"
"Min 1x per month","2014","no migration background","vocational + Abi","","","","","3"
"Min 1x per month","2014","no migration background","higher vocational","","","","","3"
"Min 1x per month","2014","no migration background","higher education","","","","","3"
"Min 1x per month","2014","direct migration background","vocational + Abi","","","","","3"
"Min 1x per month","2014","direct migration background","higher vocational","","","","","3"
"Min 1x per month","2014","direct migration background","higher education","","","","","3"
"Min 1x per month","2014","indirect migration background","in school","","","","","3"
"Min 1x per month","2014","indirect migration background","higher education","","","","","3"
"Min 1x per month","2014","indirect migration background","inadequately","","","","","3"
"Min 1x per month","2014","direct migration background","middle vocational","","","","","3"
"Min 1x per month","2014","indirect migration background","higher vocational","","","","","3"
"Min 1x per month","2014","indirect migration background","middle vocational","","","","","3"
"Min 1x per month","2014","direct migration background","general elemantary","","","","","3"
"Min 1x per month","2014","direct migration background","in school","","","","","3"
"Min 1x per month","2014","indirect migration background","general elemantary","","","","","3"
"Min 1x per month","2014","indirect migration background","vocational + Abi","","","","","3"
"Min 1x per month","2014","direct migration background","inadequately","","","","","3"
"Min 1x per week","2014","no migration background","general elemantary","","","","","2"
"Min 1x per week","2014","no migration background","inadequately","","","","","2"
"Min 1x per week","2014","indirect migration background","inadequately","","","","","2"
"Min 1x per week","2014","no migration background","middle vocational","","","","","2"
"Min 1x per week","2014","no migration background","vocational + Abi","","","","","2"
"Min 1x per week","2014","no migration background","higher vocational","","","","","2"
"Min 1x per week","2014","no migration background","higher education","","","","","2"
"Min 1x per week","2014","direct migration background","higher vocational","","","","","2"
"Min 1x per week","2014","direct migration background","higher education","","","","","2"
"Min 1x per week","2014","indirect migration background","in school","","","","","2"
"Min 1x per week","2014","no migration background","in school","","","","","2"
"Min 1x per week","2014","direct migration background","vocational + Abi","","","","","2"
"Min 1x per week","2014","indirect migration background","higher education","","","","","2"
"Min 1x per week","2014","direct migration background","middle vocational","","","","","2"
"Min 1x per week","2014","direct migration background","general elemantary","","","","","2"
"Min 1x per week","2014","indirect migration background","general elemantary","","","","","2"
"Min 1x per week","2014","direct migration background","in school","","","","","2"
"Min 1x per week","2014","indirect migration background","middle vocational","","","","","2"
"Min 1x per week","2014","direct migration background","inadequately","","","","","2"
"Min 1x per week","2014","indirect migration background","higher vocational","","","","","2"
"Min 1x per week","2014","indirect migration background","vocational + Abi","","","","","2"
"Never","2014","no migration background","in school","","","","","5"
"Never","2014","no migration background","inadequately","","","","","5"
"Never","2014","no migration background","general elemantary","","","","","5"
"Never","2014","direct migration background","middle vocational","","","","","5"
"Never","2014","direct migration background","vocational + Abi","","","","","5"
"Never","2014","indirect migration background","higher vocational","","","","","5"
"Never","2014","indirect migration background","higher education","","","","","5"
"Never","2014","no migration background","middle vocational","","","","","5"
"Never","2014","no migration background","vocational + Abi","","","","","5"
"Never","2014","no migration background","higher vocational","","","","","5"
"Never","2014","no migration background","higher education","","","","","5"
"Never","2014","direct migration background","in school","","","","","5"
"Never","2014","direct migration background","inadequately","","","","","5"
"Never","2014","direct migration background","general elemantary","","","","","5"
"Never","2014","direct migration background","higher vocational","","","","","5"
"Never","2014","direct migration background","higher education","","","","","5"
"Never","2014","indirect migration background","in school","","","","","5"
"Never","2014","indirect migration background","inadequately","","","","","5"
"Never","2014","indirect migration background","general elemantary","","","","","5"
"Never","2014","indirect migration background","middle vocational","","","","","5"
"Never","2014","indirect migration background","vocational + Abi","","","","","5"
"Rarely","2014","direct migration background","middle vocational","","","","","4"
