"pli0095_h","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","2009","no migration background","(2c_voc) vocational maturity certificate","120","0.127601726168374","0.107638353983387","0.14756509835336"
"Min 1x per week","2009","no migration background","(3a) lower tertiary education","133","0.0784141434746136","0.0647415794346401","0.0920867075145871"
"Min 1x per week","2009","no migration background","(3b) higher tertiary education","198","0.0889188308201615","0.0769184199798435","0.100919241660479"
"Min 1x per week","2009","direct migration background","(0) in school","2","","",""
"Min 1x per week","2009","direct migration background","(1a) inadequately completed","13","","",""
"Min 1x per week","2009","direct migration background","(1b) general elementary school","49","0.165086087597864","0.125565414882469","0.20460676031326"
"Min 1x per week","2009","direct migration background","(1c) basic vocational qualification","46","0.111156969810605","0.0816864186747003","0.140627520946511"
"Min 1x per week","2009","direct migration background","(2b) intermediate general qualification","1","","",""
"Min 1x per week","2009","direct migration background","(2a) intermediate vocational","13","","",""
"Min 1x per week","2009","direct migration background","(2c_gen) general maturity certificate","9","","",""
"Min 1x per week","2009","direct migration background","(2c_voc) vocational maturity certificate","25","","",""
"Min 1x per week","2009","direct migration background","(3a) lower tertiary education","7","","",""
"Min 1x per week","2009","direct migration background","(3b) higher tertiary education","26","","",""
"Min 1x per week","2009","indirect migration background","(0) in school","9","","",""
"Min 1x per week","2009","indirect migration background","(1a) inadequately completed","1","","",""
"Min 1x per week","2009","indirect migration background","(1b) general elementary school","8","","",""
"Min 1x per week","2009","indirect migration background","(1c) basic vocational qualification","15","","",""
"Min 1x per week","2009","indirect migration background","(2b) intermediate general qualification","9","","",""
"Min 1x per week","2009","indirect migration background","(2a) intermediate vocational","13","","",""
"Min 1x per week","2009","indirect migration background","(2c_gen) general maturity certificate","7","","",""
"Min 1x per week","2009","indirect migration background","(2c_voc) vocational maturity certificate","4","","",""
"Min 1x per week","2009","indirect migration background","(3a) lower tertiary education","3","","",""
"Min 1x per week","2009","indirect migration background","(3b) higher tertiary education","7","","",""
"Min 1x per month","2009","no migration background","(0) in school","101","0.450420297776283","0.388622537351466","0.5122180582011"
"Min 1x per month","2009","no migration background","(1a) inadequately completed","22","","",""
"Min 1x per month","2009","no migration background","(1b) general elementary school","202","0.183971940554017","0.159663812077894","0.20828006903014"
"Min 1x per month","2009","no migration background","(1c) basic vocational qualification","1145","0.259171806322554","0.246012078720903","0.272331533924206"
"Min 1x per month","2009","no migration background","(2b) intermediate general qualification","116","0.352734832819198","0.302314717367635","0.40315494827076"
"Min 1x per month","2009","no migration background","(2a) intermediate vocational","1388","0.348910428005304","0.334390056686036","0.363430799324571"
"Min 1x per month","2009","no migration background","(2c_gen) general maturity certificate","240","0.43734908518715","0.39566384895055","0.47903432142375"
"Min 1x per month","2009","no migration background","(2c_voc) vocational maturity certificate","345","0.30775504402825","0.280137775681954","0.335372312374547"
"Min 1x per month","2009","no migration background","(3a) lower tertiary education","460","0.282216694369368","0.259325266070408","0.305108122668327"
"Min 1x per month","2009","no migration background","(3b) higher tertiary education","630","0.287057107392375","0.267983526672707","0.306130688112044"
"Min 1x per month","2009","direct migration background","(0) in school","4","","",""
"Min 1x per month","2009","direct migration background","(1a) inadequately completed","25","","",""
"Min 1x per month","2009","direct migration background","(1b) general elementary school","104","0.32745052622642","0.277495038104902","0.377406014347938"
"Min 1x per month","2009","direct migration background","(1c) basic vocational qualification","145","0.346222143554034","0.301615463988043","0.390828823120025"
"Min 1x per month","2009","direct migration background","(2b) intermediate general qualification","9","","",""
"Min 1x per month","2009","direct migration background","(2a) intermediate vocational","36","0.34587552906722","0.26005381111748","0.43169724701696"
"Min 1x per month","2009","direct migration background","(2c_gen) general maturity certificate","30","0.358690679865451","0.258483099235922","0.458898260494979"
"Min 1x per month","2009","direct migration background","(2c_voc) vocational maturity certificate","69","0.296977534895033","0.234580941238399","0.359374128551667"
"Min 1x per month","2009","direct migration background","(3a) lower tertiary education","14","","",""
"Min 1x per month","2009","direct migration background","(3b) higher tertiary education","54","0.260976584722825","0.203336377879065","0.318616791566584"
"Min 1x per month","2009","indirect migration background","(0) in school","22","","",""
"Min 1x per month","2009","indirect migration background","(1a) inadequately completed","2","","",""
"Min 1x per month","2009","indirect migration background","(1b) general elementary school","30","0.291348439159378","0.194751948224875","0.38794493009388"
"Min 1x per month","2009","indirect migration background","(1c) basic vocational qualification","47","0.389326899551007","0.30384883397949","0.474804965122524"
"Min 1x per month","2009","indirect migration background","(2b) intermediate general qualification","28","","",""
"Min 1x per month","2009","indirect migration background","(2a) intermediate vocational","46","0.554644932225123","0.461341941253559","0.647947923196688"
"Min 1x per month","2009","indirect migration background","(2c_gen) general maturity certificate","24","","",""
"Min 1x per month","2009","indirect migration background","(2c_voc) vocational maturity certificate","15","","",""
"Min 1x per month","2009","indirect migration background","(3a) lower tertiary education","8","","",""
"Min 1x per month","2009","indirect migration background","(3b) higher tertiary education","25","","",""
"Rarely","2009","no migration background","(0) in school","102","0.4137105950581","0.352538583477588","0.474882606638611"
"Rarely","2009","no migration background","(1a) inadequately completed","21","","",""
"Rarely","2009","no migration background","(1b) general elementary school","395","0.418296846702615","0.387350015467669","0.449243677937562"
"Rarely","2009","no migration background","(1c) basic vocational qualification","2034","0.480059513023755","0.465055113162569","0.495063912884941"
"Rarely","2009","no migration background","(2b) intermediate general qualification","138","0.389685800654103","0.338225470139191","0.441146131169015"
"Rarely","2009","no migration background","(2a) intermediate vocational","2008","0.470483947158697","0.455278039522415","0.485689854794978"
"Rarely","2009","no migration background","(2c_gen) general maturity certificate","212","0.38411707324316","0.343244730721512","0.424989415764808"
"Rarely","2009","no migration background","(2c_voc) vocational maturity certificate","533","0.489380173623854","0.4594699092187","0.519290438029008"
"Rarely","2009","no migration background","(3a) lower tertiary education","779","0.555616211261272","0.530343524056382","0.580888898466162"
"Rarely","2009","no migration background","(3b) higher tertiary education","1127","0.517034436131225","0.495965697994639","0.538103174267812"
"Rarely","2009","direct migration background","(0) in school","5","","",""
"Rarely","2009","direct migration background","(1a) inadequately completed","28","","",""
"Rarely","2009","direct migration background","(1b) general elementary school","117","0.337715152991572","0.287371360930046","0.388058945053097"
"Rarely","2009","direct migration background","(1c) basic vocational qualification","186","0.42742701758873","0.381044557084472","0.473809478092988"
"Rarely","2009","direct migration background","(2b) intermediate general qualification","11","","",""
"Rarely","2009","direct migration background","(2a) intermediate vocational","63","0.545591133895587","0.455752293477792","0.635429974313381"
"Rarely","2009","direct migration background","(2c_gen) general maturity certificate","42","0.4607719224366","0.35662750202062","0.564916342852581"
"Rarely","2009","direct migration background","(2c_voc) vocational maturity certificate","90","0.453821525786332","0.38583477020067","0.521808281371993"
"Rarely","2009","direct migration background","(3a) lower tertiary education","40","0.573598636723869","0.457744267099456","0.689453006348281"
"Rarely","2009","direct migration background","(3b) higher tertiary education","113","0.467202727211336","0.401719610661259","0.532685843761412"
"Rarely","2009","indirect migration background","(0) in school","16","","",""
"Rarely","2009","indirect migration background","(1a) inadequately completed","2","","",""
"Rarely","2009","indirect migration background","(1b) general elementary school","33","0.410745239327261","0.306158542368464","0.515331936286058"
"Rarely","2009","indirect migration background","(1c) basic vocational qualification","57","0.449102403880022","0.36190547020519","0.536299337554854"
"Rarely","2009","indirect migration background","(2b) intermediate general qualification","23","","",""
"Rarely","2009","indirect migration background","(2a) intermediate vocational","47","0.3164242675753","0.229114455783477","0.403734079367122"
"Rarely","2009","indirect migration background","(2c_gen) general maturity certificate","24","","",""
"Rarely","2009","indirect migration background","(2c_voc) vocational maturity certificate","24","","",""
"Rarely","2009","indirect migration background","(3a) lower tertiary education","11","","",""
"Rarely","2009","indirect migration background","(3b) higher tertiary education","30","0.474630429192925","0.352290464584667","0.596970393801184"
"Never","2009","no migration background","(0) in school","11","","",""
"Never","2009","no migration background","(1a) inadequately completed","17","","",""
"Never","2009","no migration background","(1b) general elementary school","276","0.301252159530275","0.272468334506309","0.330035984554242"
"Never","2009","no migration background","(1c) basic vocational qualification","641","0.153193093660966","0.142376112832767","0.164010074489165"
"Never","2009","no migration background","(2b) intermediate general qualification","31","0.117544809422956","0.083559861985903","0.151529756860009"
"Never","2009","no migration background","(2a) intermediate vocational","326","0.0826012632200008","0.0742149169328232","0.0909876095071783"
"Never","2009","no migration background","(2c_gen) general maturity certificate","24","","",""
"Never","2009","no migration background","(2c_voc) vocational maturity certificate","75","0.0752630561795217","0.0594779226878851","0.0910481896711582"
"Never","2009","no migration background","(3a) lower tertiary education","113","0.0837529508947471","0.0696635924694007","0.0978423093200935"
"Never","2009","no migration background","(3b) higher tertiary education","206","0.106989625656238","0.0939573639185025","0.120021887393973"
"Never","2009","direct migration background","(0) in school","","","",""
"Never","2009","direct migration background","(1a) inadequately completed","35","0.381702582975995","0.286959247613762","0.476445918338229"
"Never","2009","direct migration background","(1b) general elementary school","69","0.169748233184144","0.129785445335683","0.209711021032605"
"Never","2009","direct migration background","(1c) basic vocational qualification","60","0.11519386904663","0.0852611536206097","0.145126584472651"
"Never","2009","direct migration background","(2b) intermediate general qualification","4","","",""
"Never","2009","direct migration background","(2a) intermediate vocational","6","","",""
"Never","2009","direct migration background","(2c_gen) general maturity certificate","7","","",""
"Never","2009","direct migration background","(2c_voc) vocational maturity certificate","22","","",""
"Never","2009","direct migration background","(3a) lower tertiary education","9","","",""
"Never","2009","direct migration background","(3b) higher tertiary education","30","0.155071059620089","0.107562580285343","0.202579538954836"
"Never","2009","indirect migration background","(0) in school","2","","",""
"Never","2009","indirect migration background","(1a) inadequately completed","2","","",""
"Never","2009","indirect migration background","(1b) general elementary school","14","","",""
"Never","2009","indirect migration background","(1c) basic vocational qualification","6","","",""
"Never","2009","indirect migration background","(2b) intermediate general qualification","2","","",""
"Never","2009","indirect migration background","(2a) intermediate vocational","3","","",""
"Never","2009","indirect migration background","(2c_gen) general maturity certificate","5","","",""
"Never","2009","indirect migration background","(2c_voc) vocational maturity certificate","2","","",""
"Never","2009","indirect migration background","(3a) lower tertiary education","2","","",""
"Never","2009","indirect migration background","(3b) higher tertiary education","2","","",""
"Min 1x per week","2010","no migration background","(0) in school","","","",""
"Min 1x per week","2010","no migration background","(1a) inadequately completed","","","",""
"Min 1x per week","2010","no migration background","(1b) general elementary school","","","",""
"Min 1x per week","2010","no migration background","(1c) basic vocational qualification","","","",""
"Min 1x per week","2010","no migration background","(2b) intermediate general qualification","","","",""
"Min 1x per week","2010","no migration background","(2a) intermediate vocational","","","",""
"Min 1x per week","2010","no migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2010","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2010","no migration background","(3a) lower tertiary education","","","",""
"Min 1x per week","2010","no migration background","(3b) higher tertiary education","","","",""
"Min 1x per week","2010","direct migration background","(0) in school","","","",""
"Min 1x per week","2010","direct migration background","(1a) inadequately completed","","","",""
"Min 1x per week","2010","direct migration background","(1b) general elementary school","","","",""
"Min 1x per week","2010","direct migration background","(1c) basic vocational qualification","","","",""
"Min 1x per week","2010","direct migration background","(2b) intermediate general qualification","","","",""
"Min 1x per week","2010","direct migration background","(2a) intermediate vocational","","","",""
"Min 1x per week","2010","direct migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2010","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2010","direct migration background","(3a) lower tertiary education","","","",""
"Min 1x per week","2010","direct migration background","(3b) higher tertiary education","","","",""
"Min 1x per week","2010","indirect migration background","(0) in school","","","",""
"Min 1x per week","2010","indirect migration background","(1a) inadequately completed","","","",""
"Min 1x per week","2010","indirect migration background","(1b) general elementary school","","","",""
"Min 1x per week","2010","indirect migration background","(1c) basic vocational qualification","","","",""
"Min 1x per week","2010","indirect migration background","(2b) intermediate general qualification","","","",""
"Min 1x per week","2010","indirect migration background","(2a) intermediate vocational","","","",""
"Min 1x per week","2010","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","2010","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","2010","indirect migration background","(3a) lower tertiary education","","","",""
"Min 1x per week","2010","indirect migration background","(3b) higher tertiary education","","","",""
"Min 1x per month","2010","no migration background","(0) in school","","","",""
"Min 1x per month","2010","no migration background","(1a) inadequately completed","","","",""
"Min 1x per month","2010","no migration background","(1b) general elementary school","","","",""
"Min 1x per month","2010","no migration background","(1c) basic vocational qualification","","","",""
"Min 1x per month","2010","no migration background","(2b) intermediate general qualification","","","",""
"Min 1x per month","2010","no migration background","(2a) intermediate vocational","","","",""
"Min 1x per month","2010","no migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","2010","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","2010","no migration background","(3a) lower tertiary education","","","",""
"Min 1x per month","2010","no migration background","(3b) higher tertiary education","","","",""
"Min 1x per month","2010","direct migration background","(0) in school","","","",""
"Min 1x per month","2010","direct migration background","(1a) inadequately completed","","","",""
"Min 1x per month","2010","direct migration background","(1b) general elementary school","","","",""
"Min 1x per month","2010","direct migration background","(1c) basic vocational qualification","","","",""
"Min 1x per month","2010","direct migration background","(2b) intermediate general qualification","","","",""
"Min 1x per month","2010","direct migration background","(2a) intermediate vocational","","","",""
"Min 1x per month","2010","direct migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","2010","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","2010","direct migration background","(3a) lower tertiary education","","","",""
"Min 1x per month","2010","direct migration background","(3b) higher tertiary education","","","",""
"Min 1x per month","2010","indirect migration background","(0) in school","","","",""
"Min 1x per month","2010","indirect migration background","(1a) inadequately completed","","","",""
"Min 1x per month","2010","indirect migration background","(1b) general elementary school","","","",""
"Min 1x per month","2010","indirect migration background","(1c) basic vocational qualification","","","",""
"Min 1x per month","2010","indirect migration background","(2b) intermediate general qualification","","","",""
"Min 1x per month","2010","indirect migration background","(2a) intermediate vocational","","","",""
"Min 1x per month","2010","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","2010","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","2010","indirect migration background","(3a) lower tertiary education","","","",""
"Min 1x per month","2010","indirect migration background","(3b) higher tertiary education","","","",""
"Rarely","2010","no migration background","(0) in school","","","",""
"Rarely","2010","no migration background","(1a) inadequately completed","","","",""
"Rarely","2010","no migration background","(1b) general elementary school","","","",""
"Rarely","2010","no migration background","(1c) basic vocational qualification","","","",""
"Rarely","2010","no migration background","(2b) intermediate general qualification","","","",""
"Rarely","2010","no migration background","(2a) intermediate vocational","","","",""
"Rarely","2010","no migration background","(2c_gen) general maturity certificate","","","",""
"Rarely","2010","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2010","no migration background","(3a) lower tertiary education","","","",""
"Rarely","2010","no migration background","(3b) higher tertiary education","","","",""
"Rarely","2010","direct migration background","(0) in school","","","",""
"Rarely","2010","direct migration background","(1a) inadequately completed","","","",""
"Rarely","2010","direct migration background","(1b) general elementary school","","","",""
"Rarely","2010","direct migration background","(1c) basic vocational qualification","","","",""
"Rarely","2010","direct migration background","(2b) intermediate general qualification","","","",""
"Rarely","2010","direct migration background","(2a) intermediate vocational","","","",""
"Rarely","2010","direct migration background","(2c_gen) general maturity certificate","","","",""
"Rarely","2010","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2010","direct migration background","(3a) lower tertiary education","","","",""
"Rarely","2010","direct migration background","(3b) higher tertiary education","","","",""
"Rarely","2010","indirect migration background","(0) in school","","","",""
"Rarely","2010","indirect migration background","(1a) inadequately completed","","","",""
"Rarely","2010","indirect migration background","(1b) general elementary school","","","",""
"Rarely","2010","indirect migration background","(1c) basic vocational qualification","","","",""
"Rarely","2010","indirect migration background","(2b) intermediate general qualification","","","",""
"Rarely","2010","indirect migration background","(2a) intermediate vocational","","","",""
"Rarely","2010","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Rarely","2010","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Rarely","2010","indirect migration background","(3a) lower tertiary education","","","",""
"Rarely","2010","indirect migration background","(3b) higher tertiary education","","","",""
"Never","2010","no migration background","(0) in school","","","",""
"Never","2010","no migration background","(1a) inadequately completed","","","",""
"Never","2010","no migration background","(1b) general elementary school","","","",""
"Never","2010","no migration background","(1c) basic vocational qualification","","","",""
"Never","2010","no migration background","(2b) intermediate general qualification","","","",""
"Never","2010","no migration background","(2a) intermediate vocational","","","",""
"Never","2010","no migration background","(2c_gen) general maturity certificate","","","",""
"Never","2010","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Never","2010","no migration background","(3a) lower tertiary education","","","",""
"Never","2010","no migration background","(3b) higher tertiary education","","","",""
"Never","2010","direct migration background","(0) in school","","","",""
"Never","2010","direct migration background","(1a) inadequately completed","","","",""
"Never","2010","direct migration background","(1b) general elementary school","","","",""
"Never","2010","direct migration background","(1c) basic vocational qualification","","","",""
"Never","2010","direct migration background","(2b) intermediate general qualification","","","",""
"Never","2010","direct migration background","(2a) intermediate vocational","","","",""
"Never","2010","direct migration background","(2c_gen) general maturity certificate","","","",""
"Never","2010","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Never","2010","direct migration background","(3a) lower tertiary education","","","",""
"Never","2010","direct migration background","(3b) higher tertiary education","","","",""
"Never","2010","indirect migration background","(0) in school","","","",""
"Never","2010","indirect migration background","(1a) inadequately completed","","","",""
"Never","2010","indirect migration background","(1b) general elementary school","","","",""
"Never","2010","indirect migration background","(1c) basic vocational qualification","","","",""
"Never","2010","indirect migration background","(2b) intermediate general qualification","","","",""
"Never","2010","indirect migration background","(2a) intermediate vocational","","","",""
"Never","2010","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Never","2010","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Never","2010","indirect migration background","(3a) lower tertiary education","","","",""
"Never","2010","indirect migration background","(3b) higher tertiary education","","","",""
"Min 1x per week","2011","no migration background","(0) in school","83","0.243410722183785","0.199264380319785","0.287557064047785"
"Min 1x per week","2011","no migration background","(1a) inadequately completed","30","0.141700525476692","0.093608002627001","0.189793048326384"
"Min 1x per week","2011","no migration background","(1b) general elementary school","201","0.107006263368889","0.0914250598144504","0.122587466923328"
"Min 1x per week","2011","no migration background","(1c) basic vocational qualification","756","0.120845576479138","0.11242219219687","0.129268960761405"
"Min 1x per week","2011","no migration background","(2b) intermediate general qualification","111","0.166890088556429","0.137910917634709","0.195869259478149"
"Min 1x per week","2011","no migration background","(2a) intermediate vocational","892","0.125434006663467","0.117480066587356","0.133387946739577"
"Min 1x per week","2011","no migration background","(2c_gen) general maturity certificate","127","0.163301564949074","0.137209974454958","0.189393155443191"
"Min 1x per week","2011","no migration background","(2c_voc) vocational maturity certificate","252","0.125802902547504","0.111265336369792","0.140340468725215"
"Min 1x per week","2011","no migration background","(3a) lower tertiary education","206","0.0977236934367875","0.0849718442165845","0.110475542656991"
"Min 1x per week","2011","no migration background","(3b) higher tertiary education","328","0.102751419118274","0.0924075170888633","0.113095321147685"
"Min 1x per week","2011","direct migration background","(0) in school","4","","",""
"Min 1x per week","2011","direct migration background","(1a) inadequately completed","31","0.141913097469262","0.0942599756569766","0.189566219281547"
"Min 1x per week","2011","direct migration background","(1b) general elementary school","92","0.128573991475113","0.102054560450828","0.155093422499398"
"Min 1x per week","2011","direct migration background","(1c) basic vocational qualification","97","0.124919573013663","0.100819510286752","0.149019635740574"
"Min 1x per week","2011","direct migration background","(2b) intermediate general qualification","9","","",""
"Min 1x per week","2011","direct migration background","(2a) intermediate vocational","42","0.125899945705604","0.0838425394511393","0.167957351960069"
"Min 1x per week","2011","direct migration background","(2c_gen) general maturity certificate","34","0.123410833423074","0.082392849876883","0.164428816969264"
"Min 1x per week","2011","direct migration background","(2c_voc) vocational maturity certificate","53","0.115718613569941","0.0846027451133399","0.146834482026542"
"Min 1x per week","2011","direct migration background","(3a) lower tertiary education","13","","",""
"Min 1x per week","2011","direct migration background","(3b) higher tertiary education","58","0.118457503919312","0.0908153835137139","0.14609962432491"
"Min 1x per week","2011","indirect migration background","(0) in school","20","","",""
"Min 1x per week","2011","indirect migration background","(1a) inadequately completed","4","","",""
"Min 1x per week","2011","indirect migration background","(1b) general elementary school","24","","",""
"Min 1x per week","2011","indirect migration background","(1c) basic vocational qualification","35","0.13989734921828","0.0910852919769826","0.188709406459578"
"Min 1x per week","2011","indirect migration background","(2b) intermediate general qualification","18","","",""
"Min 1x per week","2011","indirect migration background","(2a) intermediate vocational","47","0.132780361870444","0.0909665937685546","0.174594129972332"
"Min 1x per week","2011","indirect migration background","(2c_gen) general maturity certificate","20","","",""
"Min 1x per week","2011","indirect migration background","(2c_voc) vocational maturity certificate","25","","",""
"Min 1x per week","2011","indirect migration background","(3a) lower tertiary education","11","","",""
"Min 1x per week","2011","indirect migration background","(3b) higher tertiary education","12","","",""
"Min 1x per month","2011","no migration background","(0) in school","143","0.385567232988189","0.335496722188945","0.435637743787433"
"Min 1x per month","2011","no migration background","(1a) inadequately completed","52","0.228842297023469","0.170911146198996","0.286773447847942"
"Min 1x per month","2011","no migration background","(1b) general elementary school","322","0.171088898247871","0.152107111570232","0.190070684925509"
"Min 1x per month","2011","no migration background","(1c) basic vocational qualification","1655","0.26972636750522","0.258256902405609","0.28119583260483"
"Min 1x per month","2011","no migration background","(2b) intermediate general qualification","223","0.339183932645828","0.302389893517931","0.375977971773725"
"Min 1x per month","2011","no migration background","(2a) intermediate vocational","2328","0.33669596079076","0.325347063950786","0.348044857630734"
"Min 1x per month","2011","no migration background","(2c_gen) general maturity certificate","330","0.438469462635772","0.403444533306055","0.473494391965489"
"Min 1x per month","2011","no migration background","(2c_voc) vocational maturity certificate","726","0.356293379371325","0.335299651755657","0.377287106986993"
"Min 1x per month","2011","no migration background","(3a) lower tertiary education","687","0.309058687563267","0.289213988639301","0.328903386487233"
"Min 1x per month","2011","no migration background","(3b) higher tertiary education","996","0.287683446301775","0.272261895493127","0.303104997110423"
"Min 1x per month","2011","direct migration background","(0) in school","13","","",""
"Min 1x per month","2011","direct migration background","(1a) inadequately completed","46","0.204499514827904","0.149421174367677","0.259577855288131"
"Min 1x per month","2011","direct migration background","(1b) general elementary school","184","0.262424460335681","0.227568440892379","0.297280479778983"
"Min 1x per month","2011","direct migration background","(1c) basic vocational qualification","251","0.291576814252985","0.25844831068776","0.324705317818211"
"Min 1x per month","2011","direct migration background","(2b) intermediate general qualification","17","","",""
"Min 1x per month","2011","direct migration background","(2a) intermediate vocational","72","0.320826644358404","0.261646683312989","0.380006605403819"
"Min 1x per month","2011","direct migration background","(2c_gen) general maturity certificate","80","0.36096644124404","0.301070849335793","0.420862033152287"
"Min 1x per month","2011","direct migration background","(2c_voc) vocational maturity certificate","127","0.296642095336633","0.252210730851886","0.34107345982138"
"Min 1x per month","2011","direct migration background","(3a) lower tertiary education","24","","",""
"Min 1x per month","2011","direct migration background","(3b) higher tertiary education","164","0.301335391770068","0.262086456255703","0.340584327284432"
"Min 1x per month","2011","indirect migration background","(0) in school","29","","",""
"Min 1x per month","2011","indirect migration background","(1a) inadequately completed","7","","",""
"Min 1x per month","2011","indirect migration background","(1b) general elementary school","45","0.269066446693135","0.194258122210095","0.343874771176176"
"Min 1x per month","2011","indirect migration background","(1c) basic vocational qualification","64","0.346806931148042","0.279832058854389","0.413781803441695"
"Min 1x per month","2011","indirect migration background","(2b) intermediate general qualification","33","0.483383982946623","0.376518240014888","0.590249725878357"
"Min 1x per month","2011","indirect migration background","(2a) intermediate vocational","92","0.350940891603983","0.292131465352402","0.409750317855564"
"Min 1x per month","2011","indirect migration background","(2c_gen) general maturity certificate","44","0.395902658013547","0.305332161021614","0.486473155005479"
"Min 1x per month","2011","indirect migration background","(2c_voc) vocational maturity certificate","39","0.365560861983738","0.276766845981534","0.454354877985942"
"Min 1x per month","2011","indirect migration background","(3a) lower tertiary education","18","","",""
"Min 1x per month","2011","indirect migration background","(3b) higher tertiary education","50","0.438394452800567","0.353747886627655","0.523041018973479"
"Rarely","2011","no migration background","(0) in school","128","0.357409905417876","0.308110113738495","0.406709697097257"
"Rarely","2011","no migration background","(1a) inadequately completed","75","0.379833494556297","0.312903130199175","0.44676385891342"
"Rarely","2011","no migration background","(1b) general elementary school","588","0.40042802716781","0.375730407927919","0.4251256464077"
"Rarely","2011","no migration background","(1c) basic vocational qualification","2510","0.455458483855641","0.442588483808531","0.468328483902751"
"Rarely","2011","no migration background","(2b) intermediate general qualification","252","0.39859911084008","0.360547790675701","0.43665043100446"
"Rarely","2011","no migration background","(2a) intermediate vocational","2921","0.450353448171358","0.438405402493972","0.462301493848743"
"Rarely","2011","no migration background","(2c_gen) general maturity certificate","269","0.355138216973799","0.32135873953631","0.388917694411287"
"Rarely","2011","no migration background","(2c_voc) vocational maturity certificate","885","0.441562553430337","0.419794225147127","0.463330881713547"
"Rarely","2011","no migration background","(3a) lower tertiary education","1021","0.504347523395166","0.482876287537991","0.52581875925234"
"Rarely","2011","no migration background","(3b) higher tertiary education","1714","0.519409326070589","0.502388656715211","0.536429995425967"
"Rarely","2011","direct migration background","(0) in school","4","","",""
"Rarely","2011","direct migration background","(1a) inadequately completed","76","0.381606301235448","0.315269461610955","0.447943140859941"
"Rarely","2011","direct migration background","(1b) general elementary school","206","0.405860310866248","0.366955352569898","0.444765269162599"
"Rarely","2011","direct migration background","(1c) basic vocational qualification","276","0.456534568448644","0.420226617619353","0.492842519277935"
"Rarely","2011","direct migration background","(2b) intermediate general qualification","17","","",""
"Rarely","2011","direct migration background","(2a) intermediate vocational","104","0.471512677152674","0.40822588040892","0.534799473896428"
"Rarely","2011","direct migration background","(2c_gen) general maturity certificate","98","0.417404157368575","0.355906058526062","0.478902256211089"
"Rarely","2011","direct migration background","(2c_voc) vocational maturity certificate","183","0.447020763616996","0.398658865866818","0.495382661367175"
"Rarely","2011","direct migration background","(3a) lower tertiary education","43","0.550717661570566","0.450161580420571","0.651273742720561"
"Rarely","2011","direct migration background","(3b) higher tertiary education","240","0.456044152281913","0.413439825226571","0.498648479337255"
"Rarely","2011","indirect migration background","(0) in school","34","0.434394666017304","0.330237907692616","0.538551424341992"
"Rarely","2011","indirect migration background","(1a) inadequately completed","7","","",""
"Rarely","2011","indirect migration background","(1b) general elementary school","45","0.317255614734302","0.238747430335157","0.395763799133448"
"Rarely","2011","indirect migration background","(1c) basic vocational qualification","78","0.437514565258335","0.36770754113017","0.507321589386499"
"Rarely","2011","indirect migration background","(2b) intermediate general qualification","29","","",""
"Rarely","2011","indirect migration background","(2a) intermediate vocational","100","0.482622320226943","0.421048602493791","0.544196037960094"
"Rarely","2011","indirect migration background","(2c_gen) general maturity certificate","44","0.402109816931704","0.311302231289047","0.492917402574361"
"Rarely","2011","indirect migration background","(2c_voc) vocational maturity certificate","40","0.40381580849918","0.313348690429648","0.494282926568711"
"Rarely","2011","indirect migration background","(3a) lower tertiary education","27","","",""
"Rarely","2011","indirect migration background","(3b) higher tertiary education","58","0.416528323294048","0.332428848423984","0.500627798164112"
"Never","2011","no migration background","(0) in school","9","","",""
"Never","2011","no migration background","(1a) inadequately completed","45","0.249623682943542","0.189940103861364","0.309307262025719"
"Never","2011","no migration background","(1b) general elementary school","401","0.321476811215431","0.297935569392033","0.345018053038828"
"Never","2011","no migration background","(1c) basic vocational qualification","831","0.153969572160002","0.144642419280005","0.163296725039999"
"Never","2011","no migration background","(2b) intermediate general qualification","50","0.0953268679576632","0.0725038516036622","0.118149884311664"
"Never","2011","no migration background","(2a) intermediate vocational","520","0.0875165843744156","0.0807302376610597","0.0943029310877715"
"Never","2011","no migration background","(2c_gen) general maturity certificate","45","0.043090755441355","0.0287573848059678","0.0574241260767421"
