"plh0206i04","year","bula_h","migback","n","percent","lower_confidence","upper_confidence"
"6 on scale 1-7","2017","North Rhine-Westphalia","no migration background","","","",""
"6 on scale 1-7","2017","North Rhine-Westphalia","direct migration background","64","0.0914338164395747","0.0717661504224304","0.111101482456719"
"6 on scale 1-7","2017","North Rhine-Westphalia","indirect migration background","","","",""
"6 on scale 1-7","2017","Hesse","no migration background","","","",""
"6 on scale 1-7","2017","Hesse","direct migration background","22","","",""
"6 on scale 1-7","2017","Hesse","indirect migration background","","","",""
"6 on scale 1-7","2017","Rhineland-Palatinate,Saarland","no migration background","","","",""
"6 on scale 1-7","2017","Rhineland-Palatinate,Saarland","direct migration background","56","0.383756547347059","0.306700552169162","0.460812542524956"
"6 on scale 1-7","2017","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"6 on scale 1-7","2017","Baden-Württemberg","no migration background","","","",""
"6 on scale 1-7","2017","Baden-Württemberg","direct migration background","71","0.31247691328448","0.256565722918103","0.368388103650857"
"6 on scale 1-7","2017","Baden-Württemberg","indirect migration background","","","",""
"6 on scale 1-7","2017","Bavaria","no migration background","","","",""
"6 on scale 1-7","2017","Bavaria","direct migration background","48","0.154931030614643","0.116526170826993","0.193335890402292"
"6 on scale 1-7","2017","Bavaria","indirect migration background","","","",""
"6 on scale 1-7","2017","Berlin","no migration background","","","",""
"6 on scale 1-7","2017","Berlin","direct migration background","3","","",""
"6 on scale 1-7","2017","Berlin","indirect migration background","","","",""
"6 on scale 1-7","2017","Brandenburg","no migration background","","","",""
"6 on scale 1-7","2017","Brandenburg","direct migration background","2","","",""
"6 on scale 1-7","2017","Brandenburg","indirect migration background","","","",""
"6 on scale 1-7","2017","Mecklenburg-Western Pomerania","no migration background","","","",""
"6 on scale 1-7","2017","Mecklenburg-Western Pomerania","direct migration background","","","",""
"6 on scale 1-7","2017","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"6 on scale 1-7","2017","Saxony","no migration background","","","",""
"6 on scale 1-7","2017","Saxony","direct migration background","12","","",""
"6 on scale 1-7","2017","Saxony","indirect migration background","","","",""
"6 on scale 1-7","2017","Saxony-Anhalt","no migration background","","","",""
"6 on scale 1-7","2017","Saxony-Anhalt","direct migration background","2","","",""
"6 on scale 1-7","2017","Saxony-Anhalt","indirect migration background","","","",""
"6 on scale 1-7","2017","Thuringia","no migration background","","","",""
"6 on scale 1-7","2017","Thuringia","direct migration background","6","","",""
"6 on scale 1-7","2017","Thuringia","indirect migration background","","","",""
"7 Strongly agree","2017","Schleswig-Holstein","no migration background","","","",""
"7 Strongly agree","2017","Schleswig-Holstein","direct migration background","112","0.90055845448678","0.848097888581336","0.953019020392223"
"7 Strongly agree","2017","Schleswig-Holstein","indirect migration background","","","",""
"7 Strongly agree","2017","Hamburg","no migration background","","","",""
"7 Strongly agree","2017","Hamburg","direct migration background","83","0.841425065304131","0.769470974999873","0.913379155608388"
"7 Strongly agree","2017","Hamburg","indirect migration background","","","",""
"7 Strongly agree","2017","Lower Saxony","no migration background","","","",""
"7 Strongly agree","2017","Lower Saxony","direct migration background","346","0.960087619283031","0.940248538703311","0.979926699862752"
"7 Strongly agree","2017","Lower Saxony","indirect migration background","","","",""
"7 Strongly agree","2017","Bremen","no migration background","","","",""
"7 Strongly agree","2017","Bremen","direct migration background","11","","",""
"7 Strongly agree","2017","Bremen","indirect migration background","","","",""
"7 Strongly agree","2017","North Rhine-Westphalia","no migration background","","","",""
"7 Strongly agree","2017","North Rhine-Westphalia","direct migration background","729","0.864225230971657","0.840850634413609","0.887599827529705"
"7 Strongly agree","2017","North Rhine-Westphalia","indirect migration background","","","",""
"7 Strongly agree","2017","Hesse","no migration background","","","",""
"7 Strongly agree","2017","Hesse","direct migration background","319","0.913147264577445","0.883769219010616","0.942525310144275"
"7 Strongly agree","2017","Hesse","indirect migration background","","","",""
"7 Strongly agree","2017","Rhineland-Palatinate,Saarland","no migration background","","","",""
"7 Strongly agree","2017","Rhineland-Palatinate,Saarland","direct migration background","88","0.562929724521844","0.48433288150007","0.641526567543619"
"7 Strongly agree","2017","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"7 Strongly agree","2017","Baden-Württemberg","no migration background","","","",""
"7 Strongly agree","2017","Baden-Württemberg","direct migration background","171","0.585364265760019","0.525936063202076","0.644792468317962"
"7 Strongly agree","2017","Baden-Württemberg","indirect migration background","","","",""
"7 Strongly agree","2017","Bavaria","no migration background","","","",""
"7 Strongly agree","2017","Bavaria","direct migration background","280","0.81176188724206","0.770272309956709","0.853251464527412"
"7 Strongly agree","2017","Bavaria","indirect migration background","","","",""
"7 Strongly agree","2017","Berlin","no migration background","","","",""
"7 Strongly agree","2017","Berlin","direct migration background","41","0.751914826355959","0.627103526992602","0.876726125719316"
"7 Strongly agree","2017","Berlin","indirect migration background","","","",""
"7 Strongly agree","2017","Brandenburg","no migration background","","","",""
"7 Strongly agree","2017","Brandenburg","direct migration background","54","0.966418952947655","0.919651846628898","1.01318605926641"
"7 Strongly agree","2017","Brandenburg","indirect migration background","","","",""
"7 Strongly agree","2017","Mecklenburg-Western Pomerania","no migration background","","","",""
"7 Strongly agree","2017","Mecklenburg-Western Pomerania","direct migration background","14","","",""
"7 Strongly agree","2017","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"7 Strongly agree","2017","Saxony","no migration background","","","",""
"7 Strongly agree","2017","Saxony","direct migration background","62","0.8641162560312","0.786565274449534","0.941667237612867"
"7 Strongly agree","2017","Saxony","indirect migration background","","","",""
"7 Strongly agree","2017","Saxony-Anhalt","no migration background","","","",""
"7 Strongly agree","2017","Saxony-Anhalt","direct migration background","33","0.966618591908005","0.907108041512872","1.02612914230314"
"7 Strongly agree","2017","Saxony-Anhalt","indirect migration background","","","",""
"7 Strongly agree","2017","Thuringia","no migration background","","","",""
"7 Strongly agree","2017","Thuringia","direct migration background","53","0.76083392260444","0.654652883641795","0.867014961567085"
"7 Strongly agree","2017","Thuringia","indirect migration background","","","",""
"1 Strongly disagree","2018","Schleswig-Holstein","no migration background","","","",""
"1 Strongly disagree","2018","Schleswig-Holstein","direct migration background","","","",""
"1 Strongly disagree","2018","Schleswig-Holstein","indirect migration background","","","",""
"1 Strongly disagree","2018","Hamburg","no migration background","","","",""
"1 Strongly disagree","2018","Hamburg","direct migration background","","","",""
"1 Strongly disagree","2018","Hamburg","indirect migration background","","","",""
"1 Strongly disagree","2018","Lower Saxony","no migration background","","","",""
"1 Strongly disagree","2018","Lower Saxony","direct migration background","","","",""
"1 Strongly disagree","2018","Lower Saxony","indirect migration background","","","",""
"1 Strongly disagree","2018","Bremen","no migration background","","","",""
"1 Strongly disagree","2018","Bremen","direct migration background","1","","",""
"1 Strongly disagree","2018","Bremen","indirect migration background","","","",""
"1 Strongly disagree","2018","North Rhine-Westphalia","no migration background","","","",""
"1 Strongly disagree","2018","North Rhine-Westphalia","direct migration background","","","",""
"1 Strongly disagree","2018","North Rhine-Westphalia","indirect migration background","","","",""
"1 Strongly disagree","2018","Hesse","no migration background","","","",""
"1 Strongly disagree","2018","Hesse","direct migration background","1","","",""
"1 Strongly disagree","2018","Hesse","indirect migration background","","","",""
"1 Strongly disagree","2018","Rhineland-Palatinate,Saarland","no migration background","","","",""
"1 Strongly disagree","2018","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"1 Strongly disagree","2018","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"1 Strongly disagree","2018","Baden-Württemberg","no migration background","","","",""
"1 Strongly disagree","2018","Baden-Württemberg","direct migration background","","","",""
"1 Strongly disagree","2018","Baden-Württemberg","indirect migration background","","","",""
"1 Strongly disagree","2018","Bavaria","no migration background","","","",""
"1 Strongly disagree","2018","Bavaria","direct migration background","","","",""
"1 Strongly disagree","2018","Bavaria","indirect migration background","","","",""
"1 Strongly disagree","2018","Berlin","no migration background","","","",""
"1 Strongly disagree","2018","Berlin","direct migration background","","","",""
"1 Strongly disagree","2018","Berlin","indirect migration background","","","",""
"1 Strongly disagree","2018","Brandenburg","no migration background","","","",""
"1 Strongly disagree","2018","Brandenburg","direct migration background","","","",""
"1 Strongly disagree","2018","Brandenburg","indirect migration background","","","",""
"1 Strongly disagree","2018","Mecklenburg-Western Pomerania","no migration background","","","",""
"1 Strongly disagree","2018","Mecklenburg-Western Pomerania","direct migration background","","","",""
"1 Strongly disagree","2018","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"1 Strongly disagree","2018","Saxony","no migration background","","","",""
"1 Strongly disagree","2018","Saxony","direct migration background","","","",""
"1 Strongly disagree","2018","Saxony","indirect migration background","","","",""
"1 Strongly disagree","2018","Saxony-Anhalt","no migration background","","","",""
"1 Strongly disagree","2018","Saxony-Anhalt","direct migration background","","","",""
"1 Strongly disagree","2018","Saxony-Anhalt","indirect migration background","","","",""
"1 Strongly disagree","2018","Thuringia","no migration background","","","",""
"1 Strongly disagree","2018","Thuringia","direct migration background","1","","",""
"1 Strongly disagree","2018","Thuringia","indirect migration background","","","",""
"2 on scale 1-7 ","2018","Schleswig-Holstein","no migration background","","","",""
"2 on scale 1-7 ","2018","Schleswig-Holstein","direct migration background","","","",""
"2 on scale 1-7 ","2018","Schleswig-Holstein","indirect migration background","","","",""
"2 on scale 1-7 ","2018","Hamburg","no migration background","","","",""
"2 on scale 1-7 ","2018","Hamburg","direct migration background","","","",""
"2 on scale 1-7 ","2018","Hamburg","indirect migration background","","","",""
"2 on scale 1-7 ","2018","Lower Saxony","no migration background","","","",""
"2 on scale 1-7 ","2018","Lower Saxony","direct migration background","1","","",""
"2 on scale 1-7 ","2018","Lower Saxony","indirect migration background","","","",""
"2 on scale 1-7 ","2018","Bremen","no migration background","","","",""
"2 on scale 1-7 ","2018","Bremen","direct migration background","2","","",""
"2 on scale 1-7 ","2018","Bremen","indirect migration background","","","",""
"2 on scale 1-7 ","2018","North Rhine-Westphalia","no migration background","","","",""
"2 on scale 1-7 ","2018","North Rhine-Westphalia","direct migration background","","","",""
"2 on scale 1-7 ","2018","North Rhine-Westphalia","indirect migration background","","","",""
"2 on scale 1-7 ","2018","Hesse","no migration background","","","",""
"2 on scale 1-7 ","2018","Hesse","direct migration background","","","",""
"2 on scale 1-7 ","2018","Hesse","indirect migration background","","","",""
"2 on scale 1-7 ","2018","Rhineland-Palatinate,Saarland","no migration background","","","",""
"2 on scale 1-7 ","2018","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"2 on scale 1-7 ","2018","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"2 on scale 1-7 ","2018","Baden-Württemberg","no migration background","","","",""
"2 on scale 1-7 ","2018","Baden-Württemberg","direct migration background","","","",""
"2 on scale 1-7 ","2018","Baden-Württemberg","indirect migration background","","","",""
"2 on scale 1-7 ","2018","Bavaria","no migration background","","","",""
"2 on scale 1-7 ","2018","Bavaria","direct migration background","","","",""
"2 on scale 1-7 ","2018","Bavaria","indirect migration background","","","",""
"2 on scale 1-7 ","2018","Berlin","no migration background","","","",""
"2 on scale 1-7 ","2018","Berlin","direct migration background","","","",""
"2 on scale 1-7 ","2018","Berlin","indirect migration background","","","",""
"2 on scale 1-7 ","2018","Brandenburg","no migration background","","","",""
"2 on scale 1-7 ","2018","Brandenburg","direct migration background","","","",""
"2 on scale 1-7 ","2018","Brandenburg","indirect migration background","","","",""
"2 on scale 1-7 ","2018","Mecklenburg-Western Pomerania","no migration background","","","",""
"2 on scale 1-7 ","2018","Mecklenburg-Western Pomerania","direct migration background","","","",""
"2 on scale 1-7 ","2018","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"2 on scale 1-7 ","2018","Saxony","no migration background","","","",""
"2 on scale 1-7 ","2018","Saxony","direct migration background","","","",""
"2 on scale 1-7 ","2018","Saxony","indirect migration background","","","",""
"2 on scale 1-7 ","2018","Saxony-Anhalt","no migration background","","","",""
"2 on scale 1-7 ","2018","Saxony-Anhalt","direct migration background","","","",""
"2 on scale 1-7 ","2018","Saxony-Anhalt","indirect migration background","","","",""
"2 on scale 1-7 ","2018","Thuringia","no migration background","","","",""
"2 on scale 1-7 ","2018","Thuringia","direct migration background","","","",""
"2 on scale 1-7 ","2018","Thuringia","indirect migration background","","","",""
"3 on scale 1-7 ","2018","Schleswig-Holstein","no migration background","","","",""
"3 on scale 1-7 ","2018","Schleswig-Holstein","direct migration background","","","",""
"3 on scale 1-7 ","2018","Schleswig-Holstein","indirect migration background","","","",""
"3 on scale 1-7 ","2018","Hamburg","no migration background","","","",""
"3 on scale 1-7 ","2018","Hamburg","direct migration background","","","",""
"3 on scale 1-7 ","2018","Hamburg","indirect migration background","","","",""
"3 on scale 1-7 ","2018","Lower Saxony","no migration background","","","",""
"3 on scale 1-7 ","2018","Lower Saxony","direct migration background","","","",""
"3 on scale 1-7 ","2018","Lower Saxony","indirect migration background","","","",""
"3 on scale 1-7 ","2018","Bremen","no migration background","","","",""
"3 on scale 1-7 ","2018","Bremen","direct migration background","1","","",""
"3 on scale 1-7 ","2018","Bremen","indirect migration background","","","",""
"3 on scale 1-7 ","2018","North Rhine-Westphalia","no migration background","","","",""
"3 on scale 1-7 ","2018","North Rhine-Westphalia","direct migration background","1","","",""
"3 on scale 1-7 ","2018","North Rhine-Westphalia","indirect migration background","","","",""
"3 on scale 1-7 ","2018","Hesse","no migration background","","","",""
"3 on scale 1-7 ","2018","Hesse","direct migration background","","","",""
"3 on scale 1-7 ","2018","Hesse","indirect migration background","","","",""
"3 on scale 1-7 ","2018","Rhineland-Palatinate,Saarland","no migration background","","","",""
"3 on scale 1-7 ","2018","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"3 on scale 1-7 ","2018","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"3 on scale 1-7 ","2018","Baden-Württemberg","no migration background","","","",""
"3 on scale 1-7 ","2018","Baden-Württemberg","direct migration background","","","",""
"3 on scale 1-7 ","2018","Baden-Württemberg","indirect migration background","","","",""
"3 on scale 1-7 ","2018","Bavaria","no migration background","","","",""
"3 on scale 1-7 ","2018","Bavaria","direct migration background","","","",""
"3 on scale 1-7 ","2018","Bavaria","indirect migration background","","","",""
"3 on scale 1-7 ","2018","Berlin","no migration background","","","",""
"3 on scale 1-7 ","2018","Berlin","direct migration background","","","",""
"3 on scale 1-7 ","2018","Berlin","indirect migration background","","","",""
"3 on scale 1-7 ","2018","Brandenburg","no migration background","","","",""
"3 on scale 1-7 ","2018","Brandenburg","direct migration background","","","",""
"3 on scale 1-7 ","2018","Brandenburg","indirect migration background","","","",""
"3 on scale 1-7 ","2018","Mecklenburg-Western Pomerania","no migration background","","","",""
"3 on scale 1-7 ","2018","Mecklenburg-Western Pomerania","direct migration background","","","",""
"3 on scale 1-7 ","2018","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"3 on scale 1-7 ","2018","Saxony","no migration background","","","",""
"3 on scale 1-7 ","2018","Saxony","direct migration background","","","",""
"3 on scale 1-7 ","2018","Saxony","indirect migration background","","","",""
"3 on scale 1-7 ","2018","Saxony-Anhalt","no migration background","","","",""
"3 on scale 1-7 ","2018","Saxony-Anhalt","direct migration background","","","",""
"3 on scale 1-7 ","2018","Saxony-Anhalt","indirect migration background","","","",""
"3 on scale 1-7 ","2018","Thuringia","no migration background","","","",""
"3 on scale 1-7 ","2018","Thuringia","direct migration background","","","",""
"3 on scale 1-7 ","2018","Thuringia","indirect migration background","","","",""
"4 on scale 1-7","2018","Schleswig-Holstein","no migration background","","","",""
"4 on scale 1-7","2018","Schleswig-Holstein","direct migration background","","","",""
"4 on scale 1-7","2018","Schleswig-Holstein","indirect migration background","","","",""
"4 on scale 1-7","2018","Hamburg","no migration background","","","",""
"4 on scale 1-7","2018","Hamburg","direct migration background","","","",""
"4 on scale 1-7","2018","Hamburg","indirect migration background","","","",""
"4 on scale 1-7","2018","Lower Saxony","no migration background","","","",""
"4 on scale 1-7","2018","Lower Saxony","direct migration background","2","","",""
"4 on scale 1-7","2018","Lower Saxony","indirect migration background","","","",""
"4 on scale 1-7","2018","Bremen","no migration background","","","",""
"4 on scale 1-7","2018","Bremen","direct migration background","","","",""
"4 on scale 1-7","2018","Bremen","indirect migration background","","","",""
"4 on scale 1-7","2018","North Rhine-Westphalia","no migration background","","","",""
"4 on scale 1-7","2018","North Rhine-Westphalia","direct migration background","","","",""
"4 on scale 1-7","2018","North Rhine-Westphalia","indirect migration background","","","",""
"4 on scale 1-7","2018","Hesse","no migration background","","","",""
"4 on scale 1-7","2018","Hesse","direct migration background","","","",""
"4 on scale 1-7","2018","Hesse","indirect migration background","","","",""
"4 on scale 1-7","2018","Rhineland-Palatinate,Saarland","no migration background","","","",""
"4 on scale 1-7","2018","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"4 on scale 1-7","2018","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"4 on scale 1-7","2018","Baden-Württemberg","no migration background","","","",""
"4 on scale 1-7","2018","Baden-Württemberg","direct migration background","","","",""
"4 on scale 1-7","2018","Baden-Württemberg","indirect migration background","","","",""
"4 on scale 1-7","2018","Bavaria","no migration background","","","",""
"4 on scale 1-7","2018","Bavaria","direct migration background","","","",""
"4 on scale 1-7","2018","Bavaria","indirect migration background","","","",""
"4 on scale 1-7","2018","Berlin","no migration background","","","",""
"4 on scale 1-7","2018","Berlin","direct migration background","","","",""
"4 on scale 1-7","2018","Berlin","indirect migration background","","","",""
"4 on scale 1-7","2018","Brandenburg","no migration background","","","",""
"4 on scale 1-7","2018","Brandenburg","direct migration background","","","",""
"4 on scale 1-7","2018","Brandenburg","indirect migration background","","","",""
"4 on scale 1-7","2018","Mecklenburg-Western Pomerania","no migration background","","","",""
"4 on scale 1-7","2018","Mecklenburg-Western Pomerania","direct migration background","","","",""
"4 on scale 1-7","2018","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"4 on scale 1-7","2018","Saxony","no migration background","","","",""
"4 on scale 1-7","2018","Saxony","direct migration background","","","",""
"4 on scale 1-7","2018","Saxony","indirect migration background","","","",""
"4 on scale 1-7","2018","Saxony-Anhalt","no migration background","","","",""
"4 on scale 1-7","2018","Saxony-Anhalt","direct migration background","","","",""
"4 on scale 1-7","2018","Saxony-Anhalt","indirect migration background","","","",""
"4 on scale 1-7","2018","Thuringia","no migration background","","","",""
"4 on scale 1-7","2018","Thuringia","direct migration background","","","",""
"4 on scale 1-7","2018","Thuringia","indirect migration background","","","",""
"5 on scale 1-7","2018","Schleswig-Holstein","no migration background","","","",""
"5 on scale 1-7","2018","Schleswig-Holstein","direct migration background","1","","",""
"5 on scale 1-7","2018","Schleswig-Holstein","indirect migration background","","","",""
"5 on scale 1-7","2018","Hamburg","no migration background","","","",""
"5 on scale 1-7","2018","Hamburg","direct migration background","","","",""
"5 on scale 1-7","2018","Hamburg","indirect migration background","","","",""
"5 on scale 1-7","2018","Lower Saxony","no migration background","","","",""
"5 on scale 1-7","2018","Lower Saxony","direct migration background","2","","",""
"5 on scale 1-7","2018","Lower Saxony","indirect migration background","","","",""
"5 on scale 1-7","2018","Bremen","no migration background","","","",""
"5 on scale 1-7","2018","Bremen","direct migration background","2","","",""
"5 on scale 1-7","2018","Bremen","indirect migration background","","","",""
"5 on scale 1-7","2018","North Rhine-Westphalia","no migration background","","","",""
"5 on scale 1-7","2018","North Rhine-Westphalia","direct migration background","3","","",""
"5 on scale 1-7","2018","North Rhine-Westphalia","indirect migration background","","","",""
"5 on scale 1-7","2018","Hesse","no migration background","","","",""
"5 on scale 1-7","2018","Hesse","direct migration background","1","","",""
"5 on scale 1-7","2018","Hesse","indirect migration background","","","",""
"5 on scale 1-7","2018","Rhineland-Palatinate,Saarland","no migration background","","","",""
"5 on scale 1-7","2018","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"5 on scale 1-7","2018","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"5 on scale 1-7","2018","Baden-Württemberg","no migration background","","","",""
"5 on scale 1-7","2018","Baden-Württemberg","direct migration background","2","","",""
"5 on scale 1-7","2018","Baden-Württemberg","indirect migration background","","","",""
"5 on scale 1-7","2018","Bavaria","no migration background","","","",""
"5 on scale 1-7","2018","Bavaria","direct migration background","","","",""
"5 on scale 1-7","2018","Bavaria","indirect migration background","","","",""
"5 on scale 1-7","2018","Berlin","no migration background","","","",""
"5 on scale 1-7","2018","Berlin","direct migration background","1","","",""
"5 on scale 1-7","2018","Berlin","indirect migration background","","","",""
"5 on scale 1-7","2018","Brandenburg","no migration background","","","",""
"5 on scale 1-7","2018","Brandenburg","direct migration background","","","",""
"5 on scale 1-7","2018","Brandenburg","indirect migration background","","","",""
"5 on scale 1-7","2018","Mecklenburg-Western Pomerania","no migration background","","","",""
"5 on scale 1-7","2018","Mecklenburg-Western Pomerania","direct migration background","","","",""
"5 on scale 1-7","2018","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"5 on scale 1-7","2018","Saxony","no migration background","","","",""
"5 on scale 1-7","2018","Saxony","direct migration background","","","",""
"5 on scale 1-7","2018","Saxony","indirect migration background","","","",""
"5 on scale 1-7","2018","Saxony-Anhalt","no migration background","","","",""
"5 on scale 1-7","2018","Saxony-Anhalt","direct migration background","","","",""
"5 on scale 1-7","2018","Saxony-Anhalt","indirect migration background","","","",""
"5 on scale 1-7","2018","Thuringia","no migration background","","","",""
"5 on scale 1-7","2018","Thuringia","direct migration background","","","",""
"5 on scale 1-7","2018","Thuringia","indirect migration background","","","",""
"6 on scale 1-7","2018","Schleswig-Holstein","no migration background","","","",""
"6 on scale 1-7","2018","Schleswig-Holstein","direct migration background","","","",""
"6 on scale 1-7","2018","Schleswig-Holstein","indirect migration background","","","",""
"6 on scale 1-7","2018","Hamburg","no migration background","","","",""
"6 on scale 1-7","2018","Hamburg","direct migration background","","","",""
"6 on scale 1-7","2018","Hamburg","indirect migration background","","","",""
"6 on scale 1-7","2018","Lower Saxony","no migration background","","","",""
"6 on scale 1-7","2018","Lower Saxony","direct migration background","17","","",""
"6 on scale 1-7","2018","Lower Saxony","indirect migration background","","","",""
"6 on scale 1-7","2018","Bremen","no migration background","","","",""
"6 on scale 1-7","2018","Bremen","direct migration background","","","",""
"6 on scale 1-7","2018","Bremen","indirect migration background","","","",""
"6 on scale 1-7","2018","North Rhine-Westphalia","no migration background","","","",""
"6 on scale 1-7","2018","North Rhine-Westphalia","direct migration background","13","","",""
"6 on scale 1-7","2018","North Rhine-Westphalia","indirect migration background","","","",""
"6 on scale 1-7","2018","Hesse","no migration background","","","",""
"6 on scale 1-7","2018","Hesse","direct migration background","3","","",""
"6 on scale 1-7","2018","Hesse","indirect migration background","","","",""
"6 on scale 1-7","2018","Rhineland-Palatinate,Saarland","no migration background","","","",""
"6 on scale 1-7","2018","Rhineland-Palatinate,Saarland","direct migration background","2","","",""
"6 on scale 1-7","2018","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"6 on scale 1-7","2018","Baden-Württemberg","no migration background","","","",""
"6 on scale 1-7","2018","Baden-Württemberg","direct migration background","4","","",""
"6 on scale 1-7","2018","Baden-Württemberg","indirect migration background","","","",""
"6 on scale 1-7","2018","Bavaria","no migration background","","","",""
"6 on scale 1-7","2018","Bavaria","direct migration background","3","","",""
"6 on scale 1-7","2018","Bavaria","indirect migration background","","","",""
"6 on scale 1-7","2018","Berlin","no migration background","","","",""
"6 on scale 1-7","2018","Berlin","direct migration background","","","",""
"6 on scale 1-7","2018","Berlin","indirect migration background","","","",""
"6 on scale 1-7","2018","Brandenburg","no migration background","","","",""
"6 on scale 1-7","2018","Brandenburg","direct migration background","","","",""
"6 on scale 1-7","2018","Brandenburg","indirect migration background","","","",""
"6 on scale 1-7","2018","Mecklenburg-Western Pomerania","no migration background","","","",""
"6 on scale 1-7","2018","Mecklenburg-Western Pomerania","direct migration background","","","",""
"6 on scale 1-7","2018","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"6 on scale 1-7","2018","Saxony","no migration background","","","",""
"6 on scale 1-7","2018","Saxony","direct migration background","","","",""
"6 on scale 1-7","2018","Saxony","indirect migration background","","","",""
"6 on scale 1-7","2018","Saxony-Anhalt","no migration background","","","",""
"6 on scale 1-7","2018","Saxony-Anhalt","direct migration background","","","",""
"6 on scale 1-7","2018","Saxony-Anhalt","indirect migration background","","","",""
"6 on scale 1-7","2018","Thuringia","no migration background","","","",""
"6 on scale 1-7","2018","Thuringia","direct migration background","5","","",""
"6 on scale 1-7","2018","Thuringia","indirect migration background","","","",""
"7 Strongly agree","2018","Schleswig-Holstein","no migration background","","","",""
"7 Strongly agree","2018","Schleswig-Holstein","direct migration background","17","","",""
"7 Strongly agree","2018","Schleswig-Holstein","indirect migration background","","","",""
"7 Strongly agree","2018","Hamburg","no migration background","","","",""
"7 Strongly agree","2018","Hamburg","direct migration background","9","","",""
"7 Strongly agree","2018","Hamburg","indirect migration background","","","",""
"7 Strongly agree","2018","Lower Saxony","no migration background","","","",""
"7 Strongly agree","2018","Lower Saxony","direct migration background","81","0.862657090820486","0.796183108376046","0.929131073264926"
"7 Strongly agree","2018","Lower Saxony","indirect migration background","","","",""
"7 Strongly agree","2018","Bremen","no migration background","","","",""
"7 Strongly agree","2018","Bremen","direct migration background","3","","",""
"7 Strongly agree","2018","Bremen","indirect migration background","","","",""
"7 Strongly agree","2018","North Rhine-Westphalia","no migration background","","","",""
"7 Strongly agree","2018","North Rhine-Westphalia","direct migration background","71","0.818855026659336","0.738386989427622","0.899323063891049"
"7 Strongly agree","2018","North Rhine-Westphalia","indirect migration background","","","",""
"7 Strongly agree","2018","Hesse","no migration background","","","",""
"7 Strongly agree","2018","Hesse","direct migration background","44","0.930873709480954","0.859847758137764","1.00189966082414"
"7 Strongly agree","2018","Hesse","indirect migration background","","","",""
"7 Strongly agree","2018","Rhineland-Palatinate,Saarland","no migration background","","","",""
"7 Strongly agree","2018","Rhineland-Palatinate,Saarland","direct migration background","25","","",""
"7 Strongly agree","2018","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"7 Strongly agree","2018","Baden-Württemberg","no migration background","","","",""
"7 Strongly agree","2018","Baden-Württemberg","direct migration background","18","","",""
"7 Strongly agree","2018","Baden-Württemberg","indirect migration background","","","",""
"7 Strongly agree","2018","Bavaria","no migration background","","","",""
"7 Strongly agree","2018","Bavaria","direct migration background","34","0.951604468260487","0.882456711077291","1.02075222544368"
"7 Strongly agree","2018","Bavaria","indirect migration background","","","",""
"7 Strongly agree","2018","Berlin","no migration background","","","",""
"7 Strongly agree","2018","Berlin","direct migration background","7","","",""
"7 Strongly agree","2018","Berlin","indirect migration background","","","",""
"7 Strongly agree","2018","Brandenburg","no migration background","","","",""
"7 Strongly agree","2018","Brandenburg","direct migration background","11","","",""
"7 Strongly agree","2018","Brandenburg","indirect migration background","","","",""
"7 Strongly agree","2018","Mecklenburg-Western Pomerania","no migration background","","","",""
"7 Strongly agree","2018","Mecklenburg-Western Pomerania","direct migration background","6","","",""
"7 Strongly agree","2018","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"7 Strongly agree","2018","Saxony","no migration background","","","",""
"7 Strongly agree","2018","Saxony","direct migration background","8","","",""
"7 Strongly agree","2018","Saxony","indirect migration background","","","",""
"7 Strongly agree","2018","Saxony-Anhalt","no migration background","","","",""
"7 Strongly agree","2018","Saxony-Anhalt","direct migration background","3","","",""
"7 Strongly agree","2018","Saxony-Anhalt","indirect migration background","","","",""
"7 Strongly agree","2018","Thuringia","no migration background","","","",""
"7 Strongly agree","2018","Thuringia","direct migration background","13","","",""
"7 Strongly agree","2018","Thuringia","indirect migration background","","","",""
"1 Strongly disagree","2019","Schleswig-Holstein","no migration background","","","",""
"1 Strongly disagree","2019","Schleswig-Holstein","direct migration background","1","","",""
"1 Strongly disagree","2019","Schleswig-Holstein","indirect migration background","","","",""
