"plh0206i04","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"4 on scale 1-7","2016","Other degree","(Married) couple without C. ","4","","",""
"4 on scale 1-7","2016","Other degree","Single parent ","3","","",""
"4 on scale 1-7","2016","Other degree","Couple + C. LE 16 ","10","","",""
"4 on scale 1-7","2016","Other degree","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2016","Other degree","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2016","no degree/no degree yet","1-pers.-HH","6","","",""
"4 on scale 1-7","2016","no degree/no degree yet","(Married) couple without C. ","1","","",""
"4 on scale 1-7","2016","no degree/no degree yet","Single parent ","4","","",""
"4 on scale 1-7","2016","no degree/no degree yet","Couple + C. LE 16 ","7","","",""
"4 on scale 1-7","2016","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2016","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2016","lower secondary degree","1-pers.-HH","","","",""
"5 on scale 1-7","2016","lower secondary degree","(Married) couple without C. ","1","","",""
"5 on scale 1-7","2016","lower secondary degree","Single parent ","","","",""
"5 on scale 1-7","2016","lower secondary degree","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2016","lower secondary degree","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2016","lower secondary degree","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2016","secondary school degree","1-pers.-HH","","","",""
"5 on scale 1-7","2016","secondary school degree","(Married) couple without C. ","","","",""
"5 on scale 1-7","2016","secondary school degree","Single parent ","","","",""
"5 on scale 1-7","2016","secondary school degree","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2016","secondary school degree","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2016","secondary school degree","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2016","college entrance qualification","1-pers.-HH","","","",""
"5 on scale 1-7","2016","college entrance qualification","(Married) couple without C. ","","","",""
"5 on scale 1-7","2016","college entrance qualification","Single parent ","","","",""
"5 on scale 1-7","2016","college entrance qualification","Couple + C. LE 16 ","2","","",""
"5 on scale 1-7","2016","college entrance qualification","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2016","college entrance qualification","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2016","Other degree","1-pers.-HH","29","","",""
"5 on scale 1-7","2016","Other degree","(Married) couple without C. ","2","","",""
"5 on scale 1-7","2016","Other degree","Single parent ","7","","",""
"5 on scale 1-7","2016","Other degree","Couple + C. LE 16 ","13","","",""
"5 on scale 1-7","2016","Other degree","Couple + C. GT 16 ","1","","",""
"5 on scale 1-7","2016","Other degree","Couple + C. LE and GT 16","3","","",""
"5 on scale 1-7","2016","no degree/no degree yet","1-pers.-HH","15","","",""
"5 on scale 1-7","2016","no degree/no degree yet","(Married) couple without C. ","1","","",""
"5 on scale 1-7","2016","no degree/no degree yet","Single parent ","4","","",""
"5 on scale 1-7","2016","no degree/no degree yet","Couple + C. LE 16 ","11","","",""
"5 on scale 1-7","2016","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2016","no degree/no degree yet","Couple + C. LE and GT 16","5","","",""
"6 on scale 1-7","2016","lower secondary degree","1-pers.-HH","","","",""
"6 on scale 1-7","2016","lower secondary degree","(Married) couple without C. ","1","","",""
"6 on scale 1-7","2016","lower secondary degree","Single parent ","","","",""
"6 on scale 1-7","2016","lower secondary degree","Couple + C. LE 16 ","1","","",""
"6 on scale 1-7","2016","lower secondary degree","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2016","lower secondary degree","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2016","secondary school degree","1-pers.-HH","","","",""
"6 on scale 1-7","2016","secondary school degree","(Married) couple without C. ","3","","",""
"6 on scale 1-7","2016","secondary school degree","Single parent ","2","","",""
"6 on scale 1-7","2016","secondary school degree","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2016","secondary school degree","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2016","secondary school degree","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2016","college entrance qualification","1-pers.-HH","","","",""
"6 on scale 1-7","2016","college entrance qualification","(Married) couple without C. ","3","","",""
"6 on scale 1-7","2016","college entrance qualification","Single parent ","","","",""
"6 on scale 1-7","2016","college entrance qualification","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2016","college entrance qualification","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2016","college entrance qualification","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2016","Other degree","1-pers.-HH","59","0.115117074095937","0.0877113041114343","0.142522844080439"
"6 on scale 1-7","2016","Other degree","(Married) couple without C. ","9","","",""
"6 on scale 1-7","2016","Other degree","Single parent ","10","","",""
"6 on scale 1-7","2016","Other degree","Couple + C. LE 16 ","71","0.0885077616227967","0.0707790653514172","0.106236457894176"
"6 on scale 1-7","2016","Other degree","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2016","Other degree","Couple + C. LE and GT 16","17","","",""
"6 on scale 1-7","2016","no degree/no degree yet","1-pers.-HH","35","0.142366498919234","0.104948508574174","0.179784489264293"
"6 on scale 1-7","2016","no degree/no degree yet","(Married) couple without C. ","3","","",""
"6 on scale 1-7","2016","no degree/no degree yet","Single parent ","12","","",""
"6 on scale 1-7","2016","no degree/no degree yet","Couple + C. LE 16 ","41","0.0686957753419375","0.0502332433875709","0.0871583072963041"
"6 on scale 1-7","2016","no degree/no degree yet","Couple + C. GT 16 ","1","","",""
"6 on scale 1-7","2016","no degree/no degree yet","Couple + C. LE and GT 16","8","","",""
"7 Strongly agree","2016","lower secondary degree","1-pers.-HH","6","","",""
"7 Strongly agree","2016","lower secondary degree","(Married) couple without C. ","3","","",""
"7 Strongly agree","2016","lower secondary degree","Single parent ","1","","",""
"7 Strongly agree","2016","lower secondary degree","Couple + C. LE 16 ","4","","",""
"7 Strongly agree","2016","lower secondary degree","Couple + C. GT 16 ","2","","",""
"7 Strongly agree","2016","lower secondary degree","Couple + C. LE and GT 16","4","","",""
"7 Strongly agree","2016","secondary school degree","1-pers.-HH","3","","",""
"7 Strongly agree","2016","secondary school degree","(Married) couple without C. ","4","","",""
"7 Strongly agree","2016","secondary school degree","Single parent ","2","","",""
"7 Strongly agree","2016","secondary school degree","Couple + C. LE 16 ","1","","",""
"7 Strongly agree","2016","secondary school degree","Couple + C. GT 16 ","4","","",""
"7 Strongly agree","2016","secondary school degree","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2016","college entrance qualification","1-pers.-HH","4","","",""
"7 Strongly agree","2016","college entrance qualification","(Married) couple without C. ","1","","",""
"7 Strongly agree","2016","college entrance qualification","Single parent ","2","","",""
"7 Strongly agree","2016","college entrance qualification","Couple + C. LE 16 ","3","","",""
"7 Strongly agree","2016","college entrance qualification","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2016","college entrance qualification","Couple + C. LE and GT 16","7","","",""
"7 Strongly agree","2016","Other degree","1-pers.-HH","421","0.813267314924045","0.77980499403218","0.846729635815911"
"7 Strongly agree","2016","Other degree","(Married) couple without C. ","80","0.511880278542871","0.412406274387406","0.611354282698337"
"7 Strongly agree","2016","Other degree","Single parent ","154","0.805022135908957","0.746656392258328","0.863387879559586"
"7 Strongly agree","2016","Other degree","Couple + C. LE 16 ","882","0.763181232411631","0.736645472271446","0.789716992551815"
"7 Strongly agree","2016","Other degree","Couple + C. GT 16 ","47","0.902435689198405","0.819354314742951","0.98551706365386"
"7 Strongly agree","2016","Other degree","Couple + C. LE and GT 16","185","0.855251834344511","0.807204641137204","0.903299027551819"
"7 Strongly agree","2016","no degree/no degree yet","1-pers.-HH","272","0.74923143294901","0.702815163635585","0.795647702262435"
"7 Strongly agree","2016","no degree/no degree yet","(Married) couple without C. ","34","0.850512946766227","0.738605743430371","0.962420150102084"
"7 Strongly agree","2016","no degree/no degree yet","Single parent ","115","0.610092859736704","0.527819397807262","0.692366321666147"
"7 Strongly agree","2016","no degree/no degree yet","Couple + C. LE 16 ","660","0.866604613442934","0.841786923071043","0.891422303814826"
"7 Strongly agree","2016","no degree/no degree yet","Couple + C. GT 16 ","25","","",""
"7 Strongly agree","2016","no degree/no degree yet","Couple + C. LE and GT 16","149","0.636996944485829","0.562948762780626","0.711045126191033"
"1 Strongly disagree","2017","lower secondary degree","1-pers.-HH","","","",""
"1 Strongly disagree","2017","lower secondary degree","(Married) couple without C. ","","","",""
"1 Strongly disagree","2017","lower secondary degree","Single parent ","","","",""
"1 Strongly disagree","2017","lower secondary degree","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2017","lower secondary degree","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2017","lower secondary degree","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2017","secondary school degree","1-pers.-HH","","","",""
"1 Strongly disagree","2017","secondary school degree","(Married) couple without C. ","","","",""
"1 Strongly disagree","2017","secondary school degree","Single parent ","","","",""
"1 Strongly disagree","2017","secondary school degree","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2017","secondary school degree","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2017","secondary school degree","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2017","college entrance qualification","1-pers.-HH","","","",""
"1 Strongly disagree","2017","college entrance qualification","(Married) couple without C. ","","","",""
"1 Strongly disagree","2017","college entrance qualification","Single parent ","","","",""
"1 Strongly disagree","2017","college entrance qualification","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2017","college entrance qualification","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2017","college entrance qualification","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2017","Other degree","1-pers.-HH","","","",""
"1 Strongly disagree","2017","Other degree","(Married) couple without C. ","","","",""
"1 Strongly disagree","2017","Other degree","Single parent ","","","",""
"1 Strongly disagree","2017","Other degree","Couple + C. LE 16 ","3","","",""
"1 Strongly disagree","2017","Other degree","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2017","Other degree","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2017","no degree/no degree yet","1-pers.-HH","1","","",""
"1 Strongly disagree","2017","no degree/no degree yet","(Married) couple without C. ","","","",""
"1 Strongly disagree","2017","no degree/no degree yet","Single parent ","1","","",""
"1 Strongly disagree","2017","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2017","no degree/no degree yet","Couple + C. GT 16 ","1","","",""
"1 Strongly disagree","2017","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2017","lower secondary degree","1-pers.-HH","","","",""
"2 on scale 1-7 ","2017","lower secondary degree","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2017","lower secondary degree","Single parent ","","","",""
"2 on scale 1-7 ","2017","lower secondary degree","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2017","lower secondary degree","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2017","lower secondary degree","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2017","secondary school degree","1-pers.-HH","","","",""
"2 on scale 1-7 ","2017","secondary school degree","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2017","secondary school degree","Single parent ","","","",""
"2 on scale 1-7 ","2017","secondary school degree","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2017","secondary school degree","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2017","secondary school degree","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2017","college entrance qualification","1-pers.-HH","","","",""
"2 on scale 1-7 ","2017","college entrance qualification","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2017","college entrance qualification","Single parent ","","","",""
"2 on scale 1-7 ","2017","college entrance qualification","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2017","college entrance qualification","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2017","college entrance qualification","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2017","Other degree","1-pers.-HH","","","",""
"2 on scale 1-7 ","2017","Other degree","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2017","Other degree","Single parent ","1","","",""
"2 on scale 1-7 ","2017","Other degree","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2017","Other degree","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2017","Other degree","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2017","no degree/no degree yet","1-pers.-HH","","","",""
"2 on scale 1-7 ","2017","no degree/no degree yet","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2017","no degree/no degree yet","Single parent ","1","","",""
"2 on scale 1-7 ","2017","no degree/no degree yet","Couple + C. LE 16 ","1","","",""
"2 on scale 1-7 ","2017","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2017","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2017","lower secondary degree","1-pers.-HH","","","",""
"3 on scale 1-7 ","2017","lower secondary degree","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2017","lower secondary degree","Single parent ","","","",""
"3 on scale 1-7 ","2017","lower secondary degree","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2017","lower secondary degree","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2017","lower secondary degree","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2017","secondary school degree","1-pers.-HH","","","",""
"3 on scale 1-7 ","2017","secondary school degree","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2017","secondary school degree","Single parent ","","","",""
"3 on scale 1-7 ","2017","secondary school degree","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2017","secondary school degree","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2017","secondary school degree","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2017","college entrance qualification","1-pers.-HH","","","",""
"3 on scale 1-7 ","2017","college entrance qualification","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2017","college entrance qualification","Single parent ","","","",""
"3 on scale 1-7 ","2017","college entrance qualification","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2017","college entrance qualification","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2017","college entrance qualification","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2017","Other degree","1-pers.-HH","2","","",""
"3 on scale 1-7 ","2017","Other degree","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2017","Other degree","Single parent ","1","","",""
"3 on scale 1-7 ","2017","Other degree","Couple + C. LE 16 ","4","","",""
"3 on scale 1-7 ","2017","Other degree","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2017","Other degree","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2017","no degree/no degree yet","1-pers.-HH","","","",""
"3 on scale 1-7 ","2017","no degree/no degree yet","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2017","no degree/no degree yet","Single parent ","","","",""
"3 on scale 1-7 ","2017","no degree/no degree yet","Couple + C. LE 16 ","3","","",""
"3 on scale 1-7 ","2017","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2017","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2017","lower secondary degree","1-pers.-HH","","","",""
"4 on scale 1-7","2017","lower secondary degree","(Married) couple without C. ","","","",""
"4 on scale 1-7","2017","lower secondary degree","Single parent ","","","",""
"4 on scale 1-7","2017","lower secondary degree","Couple + C. LE 16 ","1","","",""
"4 on scale 1-7","2017","lower secondary degree","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2017","lower secondary degree","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2017","secondary school degree","1-pers.-HH","","","",""
"4 on scale 1-7","2017","secondary school degree","(Married) couple without C. ","","","",""
"4 on scale 1-7","2017","secondary school degree","Single parent ","","","",""
"4 on scale 1-7","2017","secondary school degree","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2017","secondary school degree","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2017","secondary school degree","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2017","college entrance qualification","1-pers.-HH","","","",""
"4 on scale 1-7","2017","college entrance qualification","(Married) couple without C. ","","","",""
"4 on scale 1-7","2017","college entrance qualification","Single parent ","","","",""
"4 on scale 1-7","2017","college entrance qualification","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2017","college entrance qualification","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2017","college entrance qualification","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2017","Other degree","1-pers.-HH","2","","",""
"4 on scale 1-7","2017","Other degree","(Married) couple without C. ","","","",""
"4 on scale 1-7","2017","Other degree","Single parent ","","","",""
"4 on scale 1-7","2017","Other degree","Couple + C. LE 16 ","5","","",""
"4 on scale 1-7","2017","Other degree","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2017","Other degree","Couple + C. LE and GT 16","2","","",""
"4 on scale 1-7","2017","no degree/no degree yet","1-pers.-HH","3","","",""
"4 on scale 1-7","2017","no degree/no degree yet","(Married) couple without C. ","","","",""
"4 on scale 1-7","2017","no degree/no degree yet","Single parent ","1","","",""
"4 on scale 1-7","2017","no degree/no degree yet","Couple + C. LE 16 ","9","","",""
"4 on scale 1-7","2017","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2017","no degree/no degree yet","Couple + C. LE and GT 16","1","","",""
"5 on scale 1-7","2017","lower secondary degree","1-pers.-HH","1","","",""
"5 on scale 1-7","2017","lower secondary degree","(Married) couple without C. ","","","",""
"5 on scale 1-7","2017","lower secondary degree","Single parent ","","","",""
"5 on scale 1-7","2017","lower secondary degree","Couple + C. LE 16 ","1","","",""
"5 on scale 1-7","2017","lower secondary degree","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2017","lower secondary degree","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2017","secondary school degree","1-pers.-HH","","","",""
"5 on scale 1-7","2017","secondary school degree","(Married) couple without C. ","","","",""
"5 on scale 1-7","2017","secondary school degree","Single parent ","","","",""
"5 on scale 1-7","2017","secondary school degree","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2017","secondary school degree","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2017","secondary school degree","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2017","college entrance qualification","1-pers.-HH","","","",""
"5 on scale 1-7","2017","college entrance qualification","(Married) couple without C. ","","","",""
"5 on scale 1-7","2017","college entrance qualification","Single parent ","","","",""
"5 on scale 1-7","2017","college entrance qualification","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2017","college entrance qualification","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2017","college entrance qualification","Couple + C. LE and GT 16","1","","",""
"5 on scale 1-7","2017","Other degree","1-pers.-HH","11","","",""
"5 on scale 1-7","2017","Other degree","(Married) couple without C. ","","","",""
"5 on scale 1-7","2017","Other degree","Single parent ","","","",""
"5 on scale 1-7","2017","Other degree","Couple + C. LE 16 ","15","","",""
"5 on scale 1-7","2017","Other degree","Couple + C. GT 16 ","1","","",""
"5 on scale 1-7","2017","Other degree","Couple + C. LE and GT 16","3","","",""
"5 on scale 1-7","2017","no degree/no degree yet","1-pers.-HH","9","","",""
"5 on scale 1-7","2017","no degree/no degree yet","(Married) couple without C. ","1","","",""
"5 on scale 1-7","2017","no degree/no degree yet","Single parent ","1","","",""
"5 on scale 1-7","2017","no degree/no degree yet","Couple + C. LE 16 ","13","","",""
"5 on scale 1-7","2017","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2017","no degree/no degree yet","Couple + C. LE and GT 16","6","","",""
"6 on scale 1-7","2017","lower secondary degree","1-pers.-HH","","","",""
"6 on scale 1-7","2017","lower secondary degree","(Married) couple without C. ","","","",""
"6 on scale 1-7","2017","lower secondary degree","Single parent ","","","",""
"6 on scale 1-7","2017","lower secondary degree","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2017","lower secondary degree","Couple + C. GT 16 ","1","","",""
"6 on scale 1-7","2017","lower secondary degree","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2017","secondary school degree","1-pers.-HH","","","",""
"6 on scale 1-7","2017","secondary school degree","(Married) couple without C. ","","","",""
"6 on scale 1-7","2017","secondary school degree","Single parent ","","","",""
"6 on scale 1-7","2017","secondary school degree","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2017","secondary school degree","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2017","secondary school degree","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2017","college entrance qualification","1-pers.-HH","","","",""
"6 on scale 1-7","2017","college entrance qualification","(Married) couple without C. ","","","",""
"6 on scale 1-7","2017","college entrance qualification","Single parent ","","","",""
"6 on scale 1-7","2017","college entrance qualification","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2017","college entrance qualification","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2017","college entrance qualification","Couple + C. LE and GT 16","1","","",""
"6 on scale 1-7","2017","Other degree","1-pers.-HH","42","0.140368990341914","0.101448437315631","0.179289543368197"
"6 on scale 1-7","2017","Other degree","(Married) couple without C. ","12","","",""
"6 on scale 1-7","2017","Other degree","Single parent ","4","","",""
"6 on scale 1-7","2017","Other degree","Couple + C. LE 16 ","71","0.129972684309784","0.101740639922655","0.158204728696912"
"6 on scale 1-7","2017","Other degree","Couple + C. GT 16 ","2","","",""
"6 on scale 1-7","2017","Other degree","Couple + C. LE and GT 16","6","","",""
"6 on scale 1-7","2017","no degree/no degree yet","1-pers.-HH","25","","",""
"6 on scale 1-7","2017","no degree/no degree yet","(Married) couple without C. ","8","","",""
"6 on scale 1-7","2017","no degree/no degree yet","Single parent ","9","","",""
"6 on scale 1-7","2017","no degree/no degree yet","Couple + C. LE 16 ","50","0.131084505061217","0.100040008971148","0.162129001151286"
"6 on scale 1-7","2017","no degree/no degree yet","Couple + C. GT 16 ","2","","",""
"6 on scale 1-7","2017","no degree/no degree yet","Couple + C. LE and GT 16","20","","",""
"7 Strongly agree","2017","lower secondary degree","1-pers.-HH","3","","",""
"7 Strongly agree","2017","lower secondary degree","(Married) couple without C. ","","","",""
"7 Strongly agree","2017","lower secondary degree","Single parent ","","","",""
"7 Strongly agree","2017","lower secondary degree","Couple + C. LE 16 ","2","","",""
"7 Strongly agree","2017","lower secondary degree","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2017","lower secondary degree","Couple + C. LE and GT 16","5","","",""
"7 Strongly agree","2017","secondary school degree","1-pers.-HH","","","",""
"7 Strongly agree","2017","secondary school degree","(Married) couple without C. ","","","",""
"7 Strongly agree","2017","secondary school degree","Single parent ","2","","",""
"7 Strongly agree","2017","secondary school degree","Couple + C. LE 16 ","1","","",""
"7 Strongly agree","2017","secondary school degree","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2017","secondary school degree","Couple + C. LE and GT 16","2","","",""
"7 Strongly agree","2017","college entrance qualification","1-pers.-HH","1","","",""
"7 Strongly agree","2017","college entrance qualification","(Married) couple without C. ","","","",""
"7 Strongly agree","2017","college entrance qualification","Single parent ","1","","",""
"7 Strongly agree","2017","college entrance qualification","Couple + C. LE 16 ","1","","",""
"7 Strongly agree","2017","college entrance qualification","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2017","college entrance qualification","Couple + C. LE and GT 16","3","","",""
"7 Strongly agree","2017","Other degree","1-pers.-HH","249","0.80249472142106","0.757888254756133","0.847101188085987"
"7 Strongly agree","2017","Other degree","(Married) couple without C. ","55","0.731817072686312","0.625738535640681","0.837895609731943"
"7 Strongly agree","2017","Other degree","Single parent ","75","0.935286703109571","0.881710155536215","0.988863250682926"
"7 Strongly agree","2017","Other degree","Couple + C. LE 16 ","447","0.81441102698958","0.781771207611141","0.84705084636802"
"7 Strongly agree","2017","Other degree","Couple + C. GT 16 ","24","","",""
"7 Strongly agree","2017","Other degree","Couple + C. LE and GT 16","109","0.882000316110414","0.824279526926781","0.939721105294048"
"7 Strongly agree","2017","no degree/no degree yet","1-pers.-HH","193","0.857978035474476","0.812962964015084","0.902993106933869"
"7 Strongly agree","2017","no degree/no degree yet","(Married) couple without C. ","43","0.803071982800204","0.694984000305496","0.911159965294912"
"7 Strongly agree","2017","no degree/no degree yet","Single parent ","65","0.84851553740554","0.768951880755988","0.928079194055092"
"7 Strongly agree","2017","no degree/no degree yet","Couple + C. LE 16 ","378","0.804568797755354","0.76809351145146","0.841044084059247"
"7 Strongly agree","2017","no degree/no degree yet","Couple + C. GT 16 ","26","","",""
"7 Strongly agree","2017","no degree/no degree yet","Couple + C. LE and GT 16","133","0.826211794025705","0.767497486287096","0.884926101764313"
"1 Strongly disagree","2018","lower secondary degree","1-pers.-HH","","","",""
"1 Strongly disagree","2018","lower secondary degree","(Married) couple without C. ","","","",""
"1 Strongly disagree","2018","lower secondary degree","Single parent ","","","",""
"1 Strongly disagree","2018","lower secondary degree","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2018","lower secondary degree","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2018","lower secondary degree","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2018","secondary school degree","1-pers.-HH","","","",""
"1 Strongly disagree","2018","secondary school degree","(Married) couple without C. ","","","",""
"1 Strongly disagree","2018","secondary school degree","Single parent ","","","",""
"1 Strongly disagree","2018","secondary school degree","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2018","secondary school degree","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2018","secondary school degree","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2018","college entrance qualification","1-pers.-HH","","","",""
"1 Strongly disagree","2018","college entrance qualification","(Married) couple without C. ","","","",""
"1 Strongly disagree","2018","college entrance qualification","Single parent ","","","",""
"1 Strongly disagree","2018","college entrance qualification","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2018","college entrance qualification","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2018","college entrance qualification","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2018","Other degree","1-pers.-HH","","","",""
"1 Strongly disagree","2018","Other degree","(Married) couple without C. ","","","",""
"1 Strongly disagree","2018","Other degree","Single parent ","","","",""
"1 Strongly disagree","2018","Other degree","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2018","Other degree","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2018","Other degree","Couple + C. LE and GT 16","1","","",""
"1 Strongly disagree","2018","no degree/no degree yet","1-pers.-HH","","","",""
"1 Strongly disagree","2018","no degree/no degree yet","(Married) couple without C. ","","","",""
"1 Strongly disagree","2018","no degree/no degree yet","Single parent ","","","",""
"1 Strongly disagree","2018","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2018","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2018","no degree/no degree yet","Couple + C. LE and GT 16","1","","",""
"2 on scale 1-7 ","2018","lower secondary degree","1-pers.-HH","","","",""
"2 on scale 1-7 ","2018","lower secondary degree","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2018","lower secondary degree","Single parent ","","","",""
"2 on scale 1-7 ","2018","lower secondary degree","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2018","lower secondary degree","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2018","lower secondary degree","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2018","secondary school degree","1-pers.-HH","","","",""
"2 on scale 1-7 ","2018","secondary school degree","(Married) couple without C. ","","","",""
