"plh0206i04","year","age_gr","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"3 on scale 1-7 ","2013","35-65 y.","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2013","35-65 y.","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2013","66 and older","1-pers.-HH","","","",""
"3 on scale 1-7 ","2013","66 and older","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2013","66 and older","Single parent ","","","",""
"3 on scale 1-7 ","2013","66 and older","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2013","66 and older","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2013","66 and older","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2013","16-34 y.","1-pers.-HH","","","",""
"4 on scale 1-7","2013","16-34 y.","(Married) couple without C. ","","","",""
"4 on scale 1-7","2013","16-34 y.","Single parent ","","","",""
"4 on scale 1-7","2013","16-34 y.","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2013","16-34 y.","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2013","16-34 y.","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2013","35-65 y.","1-pers.-HH","","","",""
"4 on scale 1-7","2013","35-65 y.","(Married) couple without C. ","","","",""
"4 on scale 1-7","2013","35-65 y.","Single parent ","","","",""
"4 on scale 1-7","2013","35-65 y.","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2013","35-65 y.","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2013","35-65 y.","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2013","66 and older","1-pers.-HH","","","",""
"4 on scale 1-7","2013","66 and older","(Married) couple without C. ","","","",""
"4 on scale 1-7","2013","66 and older","Single parent ","","","",""
"4 on scale 1-7","2013","66 and older","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2013","66 and older","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2013","66 and older","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2013","16-34 y.","1-pers.-HH","","","",""
"5 on scale 1-7","2013","16-34 y.","(Married) couple without C. ","","","",""
"5 on scale 1-7","2013","16-34 y.","Single parent ","","","",""
"5 on scale 1-7","2013","16-34 y.","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2013","16-34 y.","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2013","16-34 y.","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2013","35-65 y.","1-pers.-HH","","","",""
"5 on scale 1-7","2013","35-65 y.","(Married) couple without C. ","","","",""
"5 on scale 1-7","2013","35-65 y.","Single parent ","","","",""
"5 on scale 1-7","2013","35-65 y.","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2013","35-65 y.","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2013","35-65 y.","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2013","66 and older","1-pers.-HH","","","",""
"5 on scale 1-7","2013","66 and older","(Married) couple without C. ","","","",""
"5 on scale 1-7","2013","66 and older","Single parent ","","","",""
"5 on scale 1-7","2013","66 and older","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2013","66 and older","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2013","66 and older","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2013","16-34 y.","1-pers.-HH","","","",""
"6 on scale 1-7","2013","16-34 y.","(Married) couple without C. ","","","",""
"6 on scale 1-7","2013","16-34 y.","Single parent ","","","",""
"6 on scale 1-7","2013","16-34 y.","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2013","16-34 y.","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2013","16-34 y.","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2013","35-65 y.","1-pers.-HH","","","",""
"6 on scale 1-7","2013","35-65 y.","(Married) couple without C. ","","","",""
"6 on scale 1-7","2013","35-65 y.","Single parent ","","","",""
"6 on scale 1-7","2013","35-65 y.","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2013","35-65 y.","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2013","35-65 y.","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2013","66 and older","1-pers.-HH","","","",""
"6 on scale 1-7","2013","66 and older","(Married) couple without C. ","","","",""
"6 on scale 1-7","2013","66 and older","Single parent ","","","",""
"6 on scale 1-7","2013","66 and older","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2013","66 and older","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2013","66 and older","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2013","16-34 y.","1-pers.-HH","","","",""
"7 Strongly agree","2013","16-34 y.","(Married) couple without C. ","","","",""
"7 Strongly agree","2013","16-34 y.","Single parent ","","","",""
"7 Strongly agree","2013","16-34 y.","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2013","16-34 y.","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2013","16-34 y.","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2013","35-65 y.","1-pers.-HH","","","",""
"7 Strongly agree","2013","35-65 y.","(Married) couple without C. ","","","",""
"7 Strongly agree","2013","35-65 y.","Single parent ","","","",""
"7 Strongly agree","2013","35-65 y.","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2013","35-65 y.","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2013","35-65 y.","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2013","66 and older","1-pers.-HH","","","",""
"7 Strongly agree","2013","66 and older","(Married) couple without C. ","","","",""
"7 Strongly agree","2013","66 and older","Single parent ","","","",""
"7 Strongly agree","2013","66 and older","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2013","66 and older","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2013","66 and older","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2014","16-34 y.","1-pers.-HH","","","",""
"1 Strongly disagree","2014","16-34 y.","(Married) couple without C. ","","","",""
"1 Strongly disagree","2014","16-34 y.","Single parent ","","","",""
"1 Strongly disagree","2014","16-34 y.","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2014","16-34 y.","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2014","16-34 y.","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2014","35-65 y.","1-pers.-HH","","","",""
"1 Strongly disagree","2014","35-65 y.","(Married) couple without C. ","","","",""
"1 Strongly disagree","2014","35-65 y.","Single parent ","","","",""
"1 Strongly disagree","2014","35-65 y.","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2014","35-65 y.","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2014","35-65 y.","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2014","66 and older","1-pers.-HH","","","",""
"1 Strongly disagree","2014","66 and older","(Married) couple without C. ","","","",""
"1 Strongly disagree","2014","66 and older","Single parent ","","","",""
"1 Strongly disagree","2014","66 and older","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2014","66 and older","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2014","66 and older","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2014","16-34 y.","1-pers.-HH","","","",""
"2 on scale 1-7 ","2014","16-34 y.","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2014","16-34 y.","Single parent ","","","",""
"2 on scale 1-7 ","2014","16-34 y.","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2014","16-34 y.","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2014","16-34 y.","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2014","35-65 y.","1-pers.-HH","","","",""
"2 on scale 1-7 ","2014","35-65 y.","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2014","35-65 y.","Single parent ","","","",""
"2 on scale 1-7 ","2014","35-65 y.","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2014","35-65 y.","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2014","35-65 y.","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2014","66 and older","1-pers.-HH","","","",""
"2 on scale 1-7 ","2014","66 and older","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2014","66 and older","Single parent ","","","",""
"2 on scale 1-7 ","2014","66 and older","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2014","66 and older","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2014","66 and older","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2014","16-34 y.","1-pers.-HH","","","",""
"3 on scale 1-7 ","2014","16-34 y.","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2014","16-34 y.","Single parent ","","","",""
"3 on scale 1-7 ","2014","16-34 y.","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2014","16-34 y.","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2014","16-34 y.","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2014","35-65 y.","1-pers.-HH","","","",""
"3 on scale 1-7 ","2014","35-65 y.","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2014","35-65 y.","Single parent ","","","",""
"3 on scale 1-7 ","2014","35-65 y.","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2014","35-65 y.","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2014","35-65 y.","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2014","66 and older","1-pers.-HH","","","",""
"3 on scale 1-7 ","2014","66 and older","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2014","66 and older","Single parent ","","","",""
"3 on scale 1-7 ","2014","66 and older","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2014","66 and older","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2014","66 and older","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2014","16-34 y.","1-pers.-HH","","","",""
"4 on scale 1-7","2014","16-34 y.","(Married) couple without C. ","","","",""
"4 on scale 1-7","2014","16-34 y.","Single parent ","","","",""
"4 on scale 1-7","2014","16-34 y.","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2014","16-34 y.","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2014","16-34 y.","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2014","35-65 y.","1-pers.-HH","","","",""
"4 on scale 1-7","2014","35-65 y.","(Married) couple without C. ","","","",""
"4 on scale 1-7","2014","35-65 y.","Single parent ","","","",""
"4 on scale 1-7","2014","35-65 y.","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2014","35-65 y.","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2014","35-65 y.","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2014","66 and older","1-pers.-HH","","","",""
"4 on scale 1-7","2014","66 and older","(Married) couple without C. ","","","",""
"4 on scale 1-7","2014","66 and older","Single parent ","","","",""
"4 on scale 1-7","2014","66 and older","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2014","66 and older","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2014","66 and older","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2014","16-34 y.","1-pers.-HH","","","",""
"5 on scale 1-7","2014","16-34 y.","(Married) couple without C. ","","","",""
"5 on scale 1-7","2014","16-34 y.","Single parent ","","","",""
"5 on scale 1-7","2014","16-34 y.","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2014","16-34 y.","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2014","16-34 y.","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2014","35-65 y.","1-pers.-HH","","","",""
"5 on scale 1-7","2014","35-65 y.","(Married) couple without C. ","","","",""
"5 on scale 1-7","2014","35-65 y.","Single parent ","","","",""
"5 on scale 1-7","2014","35-65 y.","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2014","35-65 y.","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2014","35-65 y.","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2014","66 and older","1-pers.-HH","","","",""
"5 on scale 1-7","2014","66 and older","(Married) couple without C. ","","","",""
"5 on scale 1-7","2014","66 and older","Single parent ","","","",""
"5 on scale 1-7","2014","66 and older","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2014","66 and older","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2014","66 and older","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2014","16-34 y.","1-pers.-HH","","","",""
"6 on scale 1-7","2014","16-34 y.","(Married) couple without C. ","","","",""
"6 on scale 1-7","2014","16-34 y.","Single parent ","","","",""
"6 on scale 1-7","2014","16-34 y.","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2014","16-34 y.","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2014","16-34 y.","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2014","35-65 y.","1-pers.-HH","","","",""
"6 on scale 1-7","2014","35-65 y.","(Married) couple without C. ","","","",""
"6 on scale 1-7","2014","35-65 y.","Single parent ","","","",""
"6 on scale 1-7","2014","35-65 y.","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2014","35-65 y.","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2014","35-65 y.","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2014","66 and older","1-pers.-HH","","","",""
"6 on scale 1-7","2014","66 and older","(Married) couple without C. ","","","",""
"6 on scale 1-7","2014","66 and older","Single parent ","","","",""
"6 on scale 1-7","2014","66 and older","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2014","66 and older","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2014","66 and older","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2014","16-34 y.","1-pers.-HH","","","",""
"7 Strongly agree","2014","16-34 y.","(Married) couple without C. ","","","",""
"7 Strongly agree","2014","16-34 y.","Single parent ","","","",""
"7 Strongly agree","2014","16-34 y.","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2014","16-34 y.","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2014","16-34 y.","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2014","35-65 y.","1-pers.-HH","","","",""
"7 Strongly agree","2014","35-65 y.","(Married) couple without C. ","","","",""
"7 Strongly agree","2014","35-65 y.","Single parent ","","","",""
"7 Strongly agree","2014","35-65 y.","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2014","35-65 y.","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2014","35-65 y.","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2014","66 and older","1-pers.-HH","","","",""
"7 Strongly agree","2014","66 and older","(Married) couple without C. ","","","",""
"7 Strongly agree","2014","66 and older","Single parent ","","","",""
"7 Strongly agree","2014","66 and older","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2014","66 and older","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2014","66 and older","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2015","16-34 y.","1-pers.-HH","6","","",""
"1 Strongly disagree","2015","16-34 y.","(Married) couple without C. ","4","","",""
"1 Strongly disagree","2015","16-34 y.","Single parent ","6","","",""
"1 Strongly disagree","2015","16-34 y.","Couple + C. LE 16 ","11","","",""
"1 Strongly disagree","2015","16-34 y.","Couple + C. GT 16 ","2","","",""
"1 Strongly disagree","2015","16-34 y.","Couple + C. LE and GT 16","5","","",""
"1 Strongly disagree","2015","35-65 y.","1-pers.-HH","12","","",""
"1 Strongly disagree","2015","35-65 y.","(Married) couple without C. ","25","","",""
"1 Strongly disagree","2015","35-65 y.","Single parent ","14","","",""
"1 Strongly disagree","2015","35-65 y.","Couple + C. LE 16 ","31","0.00779227099605645","0.00532500479873781","0.0102595371933751"
"1 Strongly disagree","2015","35-65 y.","Couple + C. GT 16 ","12","","",""
"1 Strongly disagree","2015","35-65 y.","Couple + C. LE and GT 16","13","","",""
"1 Strongly disagree","2015","66 and older","1-pers.-HH","14","","",""
"1 Strongly disagree","2015","66 and older","(Married) couple without C. ","30","0.0106544922186188","0.00708720256099212","0.0142217818762455"
"1 Strongly disagree","2015","66 and older","Single parent ","","","",""
"1 Strongly disagree","2015","66 and older","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2015","66 and older","Couple + C. GT 16 ","5","","",""
"1 Strongly disagree","2015","66 and older","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2015","16-34 y.","1-pers.-HH","3","","",""
"2 on scale 1-7 ","2015","16-34 y.","(Married) couple without C. ","7","","",""
"2 on scale 1-7 ","2015","16-34 y.","Single parent ","9","","",""
"2 on scale 1-7 ","2015","16-34 y.","Couple + C. LE 16 ","11","","",""
"2 on scale 1-7 ","2015","16-34 y.","Couple + C. GT 16 ","8","","",""
"2 on scale 1-7 ","2015","16-34 y.","Couple + C. LE and GT 16","6","","",""
"2 on scale 1-7 ","2015","35-65 y.","1-pers.-HH","17","","",""
"2 on scale 1-7 ","2015","35-65 y.","(Married) couple without C. ","30","0.00873562800154518","0.00571137406315576","0.0117598819399346"
"2 on scale 1-7 ","2015","35-65 y.","Single parent ","23","","",""
"2 on scale 1-7 ","2015","35-65 y.","Couple + C. LE 16 ","49","0.00700070034040606","0.00466117422598746","0.00934022645482466"
"2 on scale 1-7 ","2015","35-65 y.","Couple + C. GT 16 ","25","","",""
"2 on scale 1-7 ","2015","35-65 y.","Couple + C. LE and GT 16","21","","",""
"2 on scale 1-7 ","2015","66 and older","1-pers.-HH","16","","",""
"2 on scale 1-7 ","2015","66 and older","(Married) couple without C. ","23","","",""
"2 on scale 1-7 ","2015","66 and older","Single parent ","3","","",""
"2 on scale 1-7 ","2015","66 and older","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2015","66 and older","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2015","66 and older","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2015","16-34 y.","1-pers.-HH","13","","",""
"3 on scale 1-7 ","2015","16-34 y.","(Married) couple without C. ","26","","",""
"3 on scale 1-7 ","2015","16-34 y.","Single parent ","16","","",""
"3 on scale 1-7 ","2015","16-34 y.","Couple + C. LE 16 ","37","0.020086148371269","0.0136477483583902","0.0265245483841479"
"3 on scale 1-7 ","2015","16-34 y.","Couple + C. GT 16 ","26","","",""
"3 on scale 1-7 ","2015","16-34 y.","Couple + C. LE and GT 16","12","","",""
"3 on scale 1-7 ","2015","35-65 y.","1-pers.-HH","36","0.0186273602491144","0.0118658281670678","0.025388892331161"
"3 on scale 1-7 ","2015","35-65 y.","(Married) couple without C. ","87","0.0211314279077991","0.0164572734961578","0.0258055823194404"
"3 on scale 1-7 ","2015","35-65 y.","Single parent ","37","0.0159503637775859","0.00956108787753588","0.0223396396776358"
"3 on scale 1-7 ","2015","35-65 y.","Couple + C. LE 16 ","104","0.0165762532142341","0.0129936706032317","0.0201588358252365"
"3 on scale 1-7 ","2015","35-65 y.","Couple + C. GT 16 ","27","","",""
"3 on scale 1-7 ","2015","35-65 y.","Couple + C. LE and GT 16","43","0.0304717112499663","0.0217296563599377","0.0392137661399949"
"3 on scale 1-7 ","2015","66 and older","1-pers.-HH","34","0.02965771851815","0.0206911124702393","0.0386243245660607"
"3 on scale 1-7 ","2015","66 and older","(Married) couple without C. ","67","0.023952380182691","0.0186397712898268","0.0292649890755551"
"3 on scale 1-7 ","2015","66 and older","Single parent ","","","",""
"3 on scale 1-7 ","2015","66 and older","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2015","66 and older","Couple + C. GT 16 ","4","","",""
"3 on scale 1-7 ","2015","66 and older","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2015","16-34 y.","1-pers.-HH","55","0.0713012357010115","0.0535471919497214","0.0890552794523016"
"4 on scale 1-7","2015","16-34 y.","(Married) couple without C. ","74","0.0882020631129806","0.0714509718019403","0.104953154424021"
"4 on scale 1-7","2015","16-34 y.","Single parent ","89","0.108310698610664","0.0872444401211485","0.129376957100179"
"4 on scale 1-7","2015","16-34 y.","Couple + C. LE 16 ","136","0.0684018950535628","0.0568172151264903","0.0799865749806353"
"4 on scale 1-7","2015","16-34 y.","Couple + C. GT 16 ","76","0.085879663253939","0.0683016400236567","0.103457686484221"
"4 on scale 1-7","2015","16-34 y.","Couple + C. LE and GT 16","58","0.0633951483587859","0.0458267534689783","0.0809635432485934"
"4 on scale 1-7","2015","35-65 y.","1-pers.-HH","115","0.0691397943629724","0.0564527996986754","0.0818267890272694"
"4 on scale 1-7","2015","35-65 y.","(Married) couple without C. ","282","0.0779387319102636","0.0692264283711823","0.0866510354493449"
"4 on scale 1-7","2015","35-65 y.","Single parent ","137","0.0758314588499144","0.0623307012622353","0.0893322164375935"
"4 on scale 1-7","2015","35-65 y.","Couple + C. LE 16 ","422","0.0894966558237575","0.0814867601723583","0.0975065514751567"
"4 on scale 1-7","2015","35-65 y.","Couple + C. GT 16 ","155","0.0808238713628167","0.0681581680739592","0.0934895746516742"
"4 on scale 1-7","2015","35-65 y.","Couple + C. LE and GT 16","119","0.0837753889980081","0.0696843159139532","0.0978664620820631"
"4 on scale 1-7","2015","66 and older","1-pers.-HH","129","0.0986348529982308","0.0828746312640858","0.114395074732376"
"4 on scale 1-7","2015","66 and older","(Married) couple without C. ","238","0.0773878681235831","0.0681036780021481","0.086672058245018"
"4 on scale 1-7","2015","66 and older","Single parent ","11","","",""
"4 on scale 1-7","2015","66 and older","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2015","66 and older","Couple + C. GT 16 ","18","","",""
"4 on scale 1-7","2015","66 and older","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2015","16-34 y.","1-pers.-HH","141","0.176457816072812","0.150156668474848","0.202758963670776"
"5 on scale 1-7","2015","16-34 y.","(Married) couple without C. ","186","0.194453956467038","0.171075921278949","0.217831991655127"
"5 on scale 1-7","2015","16-34 y.","Single parent ","147","0.174902205761652","0.149151134028754","0.20065327749455"
"5 on scale 1-7","2015","16-34 y.","Couple + C. LE 16 ","260","0.15662716476382","0.139947818625537","0.173306510902104"
"5 on scale 1-7","2015","16-34 y.","Couple + C. GT 16 ","201","0.231201795739419","0.20475183913924","0.257651752339598"
"5 on scale 1-7","2015","16-34 y.","Couple + C. LE and GT 16","111","0.149785723356417","0.124056582828644","0.17551486388419"
"5 on scale 1-7","2015","35-65 y.","1-pers.-HH","254","0.166777910837629","0.148135497399265","0.185420324275994"
"5 on scale 1-7","2015","35-65 y.","(Married) couple without C. ","630","0.175822808813795","0.163451252308097","0.188194365319493"
"5 on scale 1-7","2015","35-65 y.","Single parent ","196","0.130758192578544","0.113564759567735","0.147951625589352"
"5 on scale 1-7","2015","35-65 y.","Couple + C. LE 16 ","820","0.180167122195895","0.169383041767241","0.190951202624548"
"5 on scale 1-7","2015","35-65 y.","Couple + C. GT 16 ","336","0.195423580413365","0.176997530214388","0.213849630612342"
"5 on scale 1-7","2015","35-65 y.","Couple + C. LE and GT 16","269","0.177598569200736","0.158160795389839","0.197036343011633"
"5 on scale 1-7","2015","66 and older","1-pers.-HH","227","0.166070525354529","0.146400374815026","0.185740675894032"
"5 on scale 1-7","2015","66 and older","(Married) couple without C. ","489","0.146525163551233","0.134238061331612","0.158812265770853"
"5 on scale 1-7","2015","66 and older","Single parent ","12","","",""
"5 on scale 1-7","2015","66 and older","Couple + C. LE 16 ","3","","",""
"5 on scale 1-7","2015","66 and older","Couple + C. GT 16 ","35","0.202261029379534","0.146310782562","0.258211276197069"
"5 on scale 1-7","2015","66 and older","Couple + C. LE and GT 16","1","","",""
"6 on scale 1-7","2015","16-34 y.","1-pers.-HH","297","0.388321404727215","0.354695914060541","0.421946895393888"
"6 on scale 1-7","2015","16-34 y.","(Married) couple without C. ","398","0.379433474888988","0.35077081927521","0.408096130502766"
"6 on scale 1-7","2015","16-34 y.","Single parent ","260","0.277408764639094","0.247059275425827","0.307758253852362"
"6 on scale 1-7","2015","16-34 y.","Couple + C. LE 16 ","540","0.345834067767362","0.324006089030215","0.367662046504509"
"6 on scale 1-7","2015","16-34 y.","Couple + C. GT 16 ","362","0.365426273103995","0.335215342026779","0.39563720418121"
"6 on scale 1-7","2015","16-34 y.","Couple + C. LE and GT 16","290","0.408668382404666","0.37322567074792","0.444111094061411"
"6 on scale 1-7","2015","35-65 y.","1-pers.-HH","507","0.342156919456036","0.318430822421098","0.365883016490974"
"6 on scale 1-7","2015","35-65 y.","(Married) couple without C. ","1247","0.36026736080168","0.344665077693965","0.375869643909396"
"6 on scale 1-7","2015","35-65 y.","Single parent ","479","0.31772843789436","0.29398385625746","0.34147301953126"
"6 on scale 1-7","2015","35-65 y.","Couple + C. LE 16 ","1704","0.363544665536634","0.350047407968166","0.377041923105103"
"6 on scale 1-7","2015","35-65 y.","Couple + C. GT 16 ","574","0.334468202992364","0.312544094619636","0.356392311365092"
"6 on scale 1-7","2015","35-65 y.","Couple + C. LE and GT 16","457","0.320748040336171","0.297007952577918","0.344488128094425"
"6 on scale 1-7","2015","66 and older","1-pers.-HH","422","0.303451039412082","0.279150445896797","0.327751632927368"
"6 on scale 1-7","2015","66 and older","(Married) couple without C. ","1245","0.379060946091808","0.362204073191165","0.395917818992451"
"6 on scale 1-7","2015","66 and older","Single parent ","25","","",""
"6 on scale 1-7","2015","66 and older","Couple + C. LE 16 ","4","","",""
"6 on scale 1-7","2015","66 and older","Couple + C. GT 16 ","69","0.344449426171379","0.278261110483022","0.410637741859736"
"6 on scale 1-7","2015","66 and older","Couple + C. LE and GT 16","1","","",""
"7 Strongly agree","2015","16-34 y.","1-pers.-HH","292","0.324299199236464","0.292002251657026","0.356596146815902"
"7 Strongly agree","2015","16-34 y.","(Married) couple without C. ","406","0.314010892823391","0.286596072858221","0.341425712788561"
"7 Strongly agree","2015","16-34 y.","Single parent ","309","0.405695735106078","0.372410655739717","0.438980814472439"
"7 Strongly agree","2015","16-34 y.","Couple + C. LE 16 ","829","0.400864552738986","0.378374161583991","0.42335494389398"
"7 Strongly agree","2015","16-34 y.","Couple + C. GT 16 ","301","0.27772311956118","0.249624754126388","0.305821484995973"
"7 Strongly agree","2015","16-34 y.","Couple + C. LE and GT 16","257","0.341763139351526","0.307566802901074","0.375959475801978"
"7 Strongly agree","2015","35-65 y.","1-pers.-HH","595","0.386090202118202","0.361742994687686","0.410437409548719"
"7 Strongly agree","2015","35-65 y.","(Married) couple without C. ","1336","0.350024338342903","0.334522824603991","0.365525852081816"
"7 Strongly agree","2015","35-65 y.","Single parent ","591","0.430073029366807","0.404824356691192","0.455321702042421"
"7 Strongly agree","2015","35-65 y.","Couple + C. LE 16 ","1749","0.335422331893017","0.322174294639825","0.348670369146209"
"7 Strongly agree","2015","35-65 y.","Couple + C. GT 16 ","650","0.351621728234591","0.329434032824357","0.373809423644825"
"7 Strongly agree","2015","35-65 y.","Couple + C. LE and GT 16","563","0.362212144187554","0.337766330890448","0.38665795748466"
"7 Strongly agree","2015","66 and older","1-pers.-HH","533","0.37963795726021","0.353986965299377","0.405288949221043"
"7 Strongly agree","2015","66 and older","(Married) couple without C. ","1090","0.35692599956216","0.340279705157409","0.373572293966912"
"7 Strongly agree","2015","66 and older","Single parent ","23","","",""
"7 Strongly agree","2015","66 and older","Couple + C. LE 16 ","4","","",""
"7 Strongly agree","2015","66 and older","Couple + C. GT 16 ","67","0.343006631147373","0.276884438432599","0.409128823862146"
"7 Strongly agree","2015","66 and older","Couple + C. LE and GT 16","1","","",""
"1 Strongly disagree","2016","16-34 y.","1-pers.-HH","6","","",""
"1 Strongly disagree","2016","16-34 y.","(Married) couple without C. ","1","","",""
"1 Strongly disagree","2016","16-34 y.","Single parent ","1","","",""
