"plh0206i04","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence","value"
"2 on scale 1-7 ","2016","(Married) couple without C. ","direct migration background","1","","","","2"
"2 on scale 1-7 ","2016","(Married) couple without C. ","indirect migration background","","","","","2"
"2 on scale 1-7 ","2016","Single parent ","no migration background","","","","","2"
"2 on scale 1-7 ","2016","Single parent ","direct migration background","","","","","2"
"2 on scale 1-7 ","2016","1-pers.-HH","indirect migration background","","","","","2"
"2 on scale 1-7 ","2016","(Married) couple without C. ","no migration background","","","","","2"
"2 on scale 1-7 ","2016","1-pers.-HH","direct migration background","4","","","","2"
"2 on scale 1-7 ","2016","1-pers.-HH","no migration background","","","","","2"
"3 on scale 1-7 ","2016","Couple + C. GT 16 ","indirect migration background","","","","","3"
"3 on scale 1-7 ","2016","Couple + C. LE and GT 16","no migration background","","","","","3"
"3 on scale 1-7 ","2016","Couple + C. LE and GT 16","direct migration background","1","","","","3"
"3 on scale 1-7 ","2016","Couple + C. LE and GT 16","indirect migration background","","","","","3"
"3 on scale 1-7 ","2016","(Married) couple without C. ","indirect migration background","","","","","3"
"3 on scale 1-7 ","2016","Single parent ","no migration background","","","","","3"
"3 on scale 1-7 ","2016","Single parent ","indirect migration background","","","","","3"
"3 on scale 1-7 ","2016","Couple + C. LE 16 ","no migration background","","","","","3"
"3 on scale 1-7 ","2016","Couple + C. LE 16 ","direct migration background","6","","","","3"
"3 on scale 1-7 ","2016","Couple + C. LE 16 ","indirect migration background","","","","","3"
"3 on scale 1-7 ","2016","Couple + C. GT 16 ","direct migration background","","","","","3"
"3 on scale 1-7 ","2016","1-pers.-HH","no migration background","","","","","3"
"3 on scale 1-7 ","2016","1-pers.-HH","direct migration background","4","","","","3"
"3 on scale 1-7 ","2016","(Married) couple without C. ","direct migration background","1","","","","3"
"3 on scale 1-7 ","2016","(Married) couple without C. ","no migration background","","","","","3"
"3 on scale 1-7 ","2016","Single parent ","direct migration background","","","","","3"
"3 on scale 1-7 ","2016","Couple + C. GT 16 ","no migration background","","","","","3"
"3 on scale 1-7 ","2016","1-pers.-HH","indirect migration background","","","","","3"
"4 on scale 1-7","2016","Couple + C. GT 16 ","indirect migration background","","","","","4"
"4 on scale 1-7","2016","Couple + C. LE and GT 16","no migration background","","","","","4"
"4 on scale 1-7","2016","Couple + C. LE and GT 16","direct migration background","","","","","4"
"4 on scale 1-7","2016","Couple + C. LE and GT 16","indirect migration background","","","","","4"
"4 on scale 1-7","2016","Single parent ","indirect migration background","","","","","4"
"4 on scale 1-7","2016","Couple + C. GT 16 ","direct migration background","","","","","4"
"4 on scale 1-7","2016","1-pers.-HH","no migration background","","","","","4"
"4 on scale 1-7","2016","Single parent ","no migration background","","","","","4"
"4 on scale 1-7","2016","Single parent ","direct migration background","8","","","","4"
"4 on scale 1-7","2016","Couple + C. LE 16 ","no migration background","1","","","","4"
"4 on scale 1-7","2016","Couple + C. LE 16 ","direct migration background","18","","","","4"
"4 on scale 1-7","2016","Couple + C. LE 16 ","indirect migration background","","","","","4"
"4 on scale 1-7","2016","Couple + C. GT 16 ","no migration background","","","","","4"
"4 on scale 1-7","2016","1-pers.-HH","direct migration background","14","","","","4"
"4 on scale 1-7","2016","(Married) couple without C. ","direct migration background","5","","","","4"
"4 on scale 1-7","2016","(Married) couple without C. ","indirect migration background","","","","","4"
"4 on scale 1-7","2016","1-pers.-HH","indirect migration background","","","","","4"
"4 on scale 1-7","2016","(Married) couple without C. ","no migration background","1","","","","4"
"5 on scale 1-7","2016","Couple + C. GT 16 ","indirect migration background","","","","","5"
"5 on scale 1-7","2016","Couple + C. LE and GT 16","no migration background","","","","","5"
"5 on scale 1-7","2016","Single parent ","indirect migration background","2","","","","5"
"5 on scale 1-7","2016","Couple + C. LE 16 ","no migration background","1","","","","5"
"5 on scale 1-7","2016","Couple + C. LE 16 ","direct migration background","26","","","","5"
"5 on scale 1-7","2016","Couple + C. LE 16 ","indirect migration background","1","","","","5"
"5 on scale 1-7","2016","Couple + C. GT 16 ","direct migration background","1","","","","5"
"5 on scale 1-7","2016","Couple + C. LE and GT 16","direct migration background","9","","","","5"
"5 on scale 1-7","2016","Couple + C. LE and GT 16","indirect migration background","1","","","","5"
"5 on scale 1-7","2016","(Married) couple without C. ","direct migration background","4","","","","5"
"5 on scale 1-7","2016","(Married) couple without C. ","indirect migration background","1","","","","5"
"5 on scale 1-7","2016","Single parent ","no migration background","","","","","5"
"5 on scale 1-7","2016","Single parent ","direct migration background","9","","","","5"
"5 on scale 1-7","2016","Couple + C. GT 16 ","no migration background","","","","","5"
"5 on scale 1-7","2016","1-pers.-HH","no migration background","","","","","5"
"5 on scale 1-7","2016","1-pers.-HH","direct migration background","49","0.0549922366476401","0.0405188547814061","0.0694656185138741","5"
"5 on scale 1-7","2016","1-pers.-HH","indirect migration background","","","","","5"
"5 on scale 1-7","2016","(Married) couple without C. ","no migration background","","","","","5"
"6 on scale 1-7","2016","Couple + C. GT 16 ","indirect migration background","","","","","6"
"6 on scale 1-7","2016","Couple + C. LE and GT 16","indirect migration background","","","","","6"
"6 on scale 1-7","2016","Couple + C. LE and GT 16","no migration background","","","","","6"
"6 on scale 1-7","2016","Couple + C. LE and GT 16","direct migration background","29","","","","6"
"6 on scale 1-7","2016","(Married) couple without C. ","direct migration background","15","","","","6"
"6 on scale 1-7","2016","(Married) couple without C. ","indirect migration background","1","","","","6"
"6 on scale 1-7","2016","Single parent ","no migration background","","","","","6"
"6 on scale 1-7","2016","Single parent ","direct migration background","29","","","","6"
"6 on scale 1-7","2016","1-pers.-HH","direct migration background","107","0.12530819653563","0.104288864583949","0.146327528487311","6"
"6 on scale 1-7","2016","1-pers.-HH","indirect migration background","","","","","6"
"6 on scale 1-7","2016","Single parent ","indirect migration background","","","","","6"
"6 on scale 1-7","2016","1-pers.-HH","no migration background","","","","","6"
"6 on scale 1-7","2016","Couple + C. LE 16 ","no migration background","","","","","6"
"6 on scale 1-7","2016","Couple + C. LE 16 ","direct migration background","126","0.0824978365528996","0.0700182338251894","0.0949774392806097","6"
"6 on scale 1-7","2016","Couple + C. LE 16 ","indirect migration background","1","","","","6"
"6 on scale 1-7","2016","Couple + C. GT 16 ","direct migration background","1","","","","6"
"6 on scale 1-7","2016","(Married) couple without C. ","no migration background","5","","","","6"
"6 on scale 1-7","2016","Couple + C. GT 16 ","no migration background","","","","","6"
"7 Strongly agree","2016","Couple + C. GT 16 ","indirect migration background","","","","","7"
"7 Strongly agree","2016","Couple + C. LE and GT 16","no migration background","","","","","7"
"7 Strongly agree","2016","Couple + C. LE and GT 16","direct migration background","369","0.790500325185093","0.751061030457748","0.829939619912438","7"
"7 Strongly agree","2016","Couple + C. LE and GT 16","indirect migration background","1","","","","7"
"7 Strongly agree","2016","1-pers.-HH","no migration background","","","","","7"
"7 Strongly agree","2016","1-pers.-HH","direct migration background","769","0.790728220553942","0.764901420897092","0.816555020210792","7"
"7 Strongly agree","2016","1-pers.-HH","indirect migration background","","","","","7"
"7 Strongly agree","2016","(Married) couple without C. ","no migration background","3","","","","7"
"7 Strongly agree","2016","(Married) couple without C. ","direct migration background","128","0.562413136166122","0.484314741314572","0.640511531017673","7"
"7 Strongly agree","2016","(Married) couple without C. ","indirect migration background","3","","","","7"
"7 Strongly agree","2016","Single parent ","no migration background","","","","","7"
"7 Strongly agree","2016","Single parent ","direct migration background","298","0.820142215172177","0.779673515947701","0.860610914396652","7"
"7 Strongly agree","2016","Single parent ","indirect migration background","","","","","7"
"7 Strongly agree","2016","Couple + C. LE 16 ","no migration background","1","","","","7"
"7 Strongly agree","2016","Couple + C. LE 16 ","direct migration background","1681","0.8023773777538","0.784314639081342","0.820440116426257","7"
"7 Strongly agree","2016","Couple + C. LE 16 ","indirect migration background","3","","","","7"
"7 Strongly agree","2016","Couple + C. GT 16 ","no migration background","","","","","7"
"7 Strongly agree","2016","Couple + C. GT 16 ","direct migration background","79","0.9476326992759","0.899416688191914","0.995848710359885","7"
"1 Strongly disagree","2017","(Married) couple without C. ","direct migration background","","","","","1"
"1 Strongly disagree","2017","(Married) couple without C. ","indirect migration background","","","","","1"
"1 Strongly disagree","2017","Single parent ","no migration background","","","","","1"
"1 Strongly disagree","2017","Single parent ","direct migration background","1","","","","1"
"1 Strongly disagree","2017","Single parent ","indirect migration background","","","","","1"
"1 Strongly disagree","2017","Couple + C. LE 16 ","no migration background","","","","","1"
"1 Strongly disagree","2017","Couple + C. LE 16 ","direct migration background","3","","","","1"
"1 Strongly disagree","2017","Couple + C. LE 16 ","indirect migration background","","","","","1"
"1 Strongly disagree","2017","Couple + C. GT 16 ","no migration background","","","","","1"
"1 Strongly disagree","2017","Couple + C. GT 16 ","direct migration background","1","","","","1"
"1 Strongly disagree","2017","Couple + C. GT 16 ","indirect migration background","","","","","1"
"1 Strongly disagree","2017","Couple + C. LE and GT 16","no migration background","","","","","1"
"1 Strongly disagree","2017","Couple + C. LE and GT 16","direct migration background","","","","","1"
"1 Strongly disagree","2017","Couple + C. LE and GT 16","indirect migration background","","","","","1"
"1 Strongly disagree","2017","1-pers.-HH","indirect migration background","","","","","1"
"1 Strongly disagree","2017","1-pers.-HH","direct migration background","2","","","","1"
"1 Strongly disagree","2017","1-pers.-HH","no migration background","","","","","1"
"1 Strongly disagree","2017","(Married) couple without C. ","no migration background","","","","","1"
"2 on scale 1-7 ","2017","Couple + C. LE and GT 16","direct migration background","","","","","2"
"2 on scale 1-7 ","2017","Single parent ","direct migration background","2","","","","2"
"2 on scale 1-7 ","2017","Couple + C. LE 16 ","indirect migration background","","","","","2"
"2 on scale 1-7 ","2017","Single parent ","no migration background","","","","","2"
"2 on scale 1-7 ","2017","Couple + C. LE 16 ","direct migration background","2","","","","2"
"2 on scale 1-7 ","2017","Couple + C. LE 16 ","no migration background","","","","","2"
"2 on scale 1-7 ","2017","Couple + C. LE and GT 16","indirect migration background","","","","","2"
"2 on scale 1-7 ","2017","(Married) couple without C. ","indirect migration background","","","","","2"
"2 on scale 1-7 ","2017","Single parent ","indirect migration background","","","","","2"
"2 on scale 1-7 ","2017","Couple + C. LE and GT 16","no migration background","","","","","2"
"2 on scale 1-7 ","2017","(Married) couple without C. ","direct migration background","","","","","2"
"2 on scale 1-7 ","2017","Couple + C. GT 16 ","no migration background","","","","","2"
"2 on scale 1-7 ","2017","Couple + C. GT 16 ","direct migration background","","","","","2"
"2 on scale 1-7 ","2017","Couple + C. GT 16 ","indirect migration background","","","","","2"
"2 on scale 1-7 ","2017","1-pers.-HH","no migration background","","","","","2"
"2 on scale 1-7 ","2017","1-pers.-HH","direct migration background","","","","","2"
"2 on scale 1-7 ","2017","1-pers.-HH","indirect migration background","","","","","2"
"2 on scale 1-7 ","2017","(Married) couple without C. ","no migration background","","","","","2"
"3 on scale 1-7 ","2017","Couple + C. LE and GT 16","indirect migration background","","","","","3"
"3 on scale 1-7 ","2017","Single parent ","direct migration background","1","","","","3"
"3 on scale 1-7 ","2017","Couple + C. GT 16 ","no migration background","","","","","3"
"3 on scale 1-7 ","2017","Single parent ","no migration background","","","","","3"
"3 on scale 1-7 ","2017","Couple + C. LE 16 ","direct migration background","7","","","","3"
"3 on scale 1-7 ","2017","(Married) couple without C. ","indirect migration background","","","","","3"
"3 on scale 1-7 ","2017","Couple + C. LE 16 ","indirect migration background","","","","","3"
"3 on scale 1-7 ","2017","Couple + C. LE 16 ","no migration background","","","","","3"
"3 on scale 1-7 ","2017","Single parent ","indirect migration background","","","","","3"
"3 on scale 1-7 ","2017","Couple + C. GT 16 ","indirect migration background","","","","","3"
"3 on scale 1-7 ","2017","Couple + C. LE and GT 16","no migration background","","","","","3"
"3 on scale 1-7 ","2017","Couple + C. LE and GT 16","direct migration background","","","","","3"
"3 on scale 1-7 ","2017","Couple + C. GT 16 ","direct migration background","","","","","3"
"3 on scale 1-7 ","2017","1-pers.-HH","no migration background","","","","","3"
"3 on scale 1-7 ","2017","1-pers.-HH","direct migration background","2","","","","3"
"3 on scale 1-7 ","2017","(Married) couple without C. ","direct migration background","","","","","3"
"3 on scale 1-7 ","2017","(Married) couple without C. ","no migration background","","","","","3"
"3 on scale 1-7 ","2017","1-pers.-HH","indirect migration background","","","","","3"
"4 on scale 1-7","2017","Couple + C. GT 16 ","direct migration background","","","","","4"
"4 on scale 1-7","2017","Single parent ","direct migration background","1","","","","4"
"4 on scale 1-7","2017","Single parent ","indirect migration background","","","","","4"
"4 on scale 1-7","2017","Couple + C. GT 16 ","no migration background","","","","","4"
"4 on scale 1-7","2017","Couple + C. LE 16 ","direct migration background","17","","","","4"
"4 on scale 1-7","2017","Couple + C. GT 16 ","indirect migration background","","","","","4"
"4 on scale 1-7","2017","Couple + C. LE 16 ","indirect migration background","","","","","4"
"4 on scale 1-7","2017","Couple + C. LE and GT 16","no migration background","","","","","4"
"4 on scale 1-7","2017","1-pers.-HH","no migration background","","","","","4"
"4 on scale 1-7","2017","(Married) couple without C. ","indirect migration background","","","","","4"
"4 on scale 1-7","2017","Single parent ","no migration background","","","","","4"
"4 on scale 1-7","2017","Couple + C. LE 16 ","no migration background","","","","","4"
"4 on scale 1-7","2017","1-pers.-HH","direct migration background","6","","","","4"
"4 on scale 1-7","2017","(Married) couple without C. ","direct migration background","","","","","4"
"4 on scale 1-7","2017","Couple + C. LE and GT 16","direct migration background","3","","","","4"
"4 on scale 1-7","2017","Couple + C. LE and GT 16","indirect migration background","","","","","4"
"4 on scale 1-7","2017","1-pers.-HH","indirect migration background","","","","","4"
"4 on scale 1-7","2017","(Married) couple without C. ","no migration background","","","","","4"
"5 on scale 1-7","2017","Single parent ","no migration background","","","","","5"
"5 on scale 1-7","2017","Couple + C. LE 16 ","direct migration background","33","0.0378643684399113","0.0264226107445532","0.0493061261352693","5"
"5 on scale 1-7","2017","Single parent ","direct migration background","1","","","","5"
"5 on scale 1-7","2017","Couple + C. LE 16 ","indirect migration background","","","","","5"
"5 on scale 1-7","2017","(Married) couple without C. ","indirect migration background","","","","","5"
"5 on scale 1-7","2017","Single parent ","indirect migration background","","","","","5"
"5 on scale 1-7","2017","Couple + C. LE 16 ","no migration background","","","","","5"
"5 on scale 1-7","2017","Couple + C. GT 16 ","indirect migration background","","","","","5"
"5 on scale 1-7","2017","Couple + C. LE and GT 16","no migration background","","","","","5"
"5 on scale 1-7","2017","(Married) couple without C. ","direct migration background","1","","","","5"
"5 on scale 1-7","2017","Couple + C. GT 16 ","no migration background","","","","","5"
"5 on scale 1-7","2017","Couple + C. GT 16 ","direct migration background","1","","","","5"
"5 on scale 1-7","2017","Couple + C. LE and GT 16","direct migration background","11","","","","5"
"5 on scale 1-7","2017","Couple + C. LE and GT 16","indirect migration background","","","","","5"
"5 on scale 1-7","2017","1-pers.-HH","indirect migration background","","","","","5"
"5 on scale 1-7","2017","(Married) couple without C. ","no migration background","","","","","5"
"5 on scale 1-7","2017","1-pers.-HH","no migration background","","","","","5"
"5 on scale 1-7","2017","1-pers.-HH","direct migration background","22","","","","5"
"6 on scale 1-7","2017","Single parent ","direct migration background","15","","","","6"
"6 on scale 1-7","2017","(Married) couple without C. ","indirect migration background","","","","","6"
"6 on scale 1-7","2017","Single parent ","no migration background","","","","","6"
"6 on scale 1-7","2017","(Married) couple without C. ","direct migration background","20","","","","6"
"6 on scale 1-7","2017","1-pers.-HH","no migration background","","","","","6"
"6 on scale 1-7","2017","1-pers.-HH","direct migration background","70","0.125422353522497","0.098256916486176","0.152587790558818","6"
"6 on scale 1-7","2017","1-pers.-HH","indirect migration background","","","","","6"
"6 on scale 1-7","2017","(Married) couple without C. ","no migration background","","","","","6"
"6 on scale 1-7","2017","Single parent ","indirect migration background","","","","","6"
"6 on scale 1-7","2017","Couple + C. LE 16 ","no migration background","","","","","6"
"6 on scale 1-7","2017","Couple + C. LE 16 ","direct migration background","126","0.125293430633733","0.105448271630692","0.145138589636775","6"
"6 on scale 1-7","2017","Couple + C. LE 16 ","indirect migration background","","","","","6"
"6 on scale 1-7","2017","Couple + C. GT 16 ","no migration background","","","","","6"
"6 on scale 1-7","2017","Couple + C. GT 16 ","direct migration background","5","","","","6"
"6 on scale 1-7","2017","Couple + C. GT 16 ","indirect migration background","","","","","6"
"6 on scale 1-7","2017","Couple + C. LE and GT 16","no migration background","","","","","6"
"6 on scale 1-7","2017","Couple + C. LE and GT 16","direct migration background","30","0.114678166427088","0.0788600901610967","0.15049624269308","6"
"6 on scale 1-7","2017","Couple + C. LE and GT 16","indirect migration background","","","","","6"
"7 Strongly agree","2017","1-pers.-HH","no migration background","","","","","7"
"7 Strongly agree","2017","1-pers.-HH","direct migration background","469","0.822093068565791","0.790725058791022","0.85346107834056","7"
"7 Strongly agree","2017","1-pers.-HH","indirect migration background","","","","","7"
"7 Strongly agree","2017","(Married) couple without C. ","no migration background","","","","","7"
"7 Strongly agree","2017","(Married) couple without C. ","direct migration background","102","0.77403993983758","0.700131665633037","0.847948214042124","7"
"7 Strongly agree","2017","(Married) couple without C. ","indirect migration background","","","","","7"
"7 Strongly agree","2017","Single parent ","no migration background","","","","","7"
"7 Strongly agree","2017","Single parent ","direct migration background","157","0.888272493573265","0.841992717400211","0.934552269746319","7"
"7 Strongly agree","2017","Single parent ","indirect migration background","","","","","7"
"7 Strongly agree","2017","Couple + C. LE 16 ","no migration background","","","","","7"
"7 Strongly agree","2017","Couple + C. LE 16 ","direct migration background","881","0.802874165673304","0.779026012496459","0.826722318850148","7"
"7 Strongly agree","2017","Couple + C. LE 16 ","indirect migration background","","","","","7"
"7 Strongly agree","2017","Couple + C. GT 16 ","no migration background","","","","","7"
"7 Strongly agree","2017","Couple + C. GT 16 ","direct migration background","51","0.855321238668307","0.764789447429304","0.945853029907311","7"
"7 Strongly agree","2017","Couple + C. GT 16 ","indirect migration background","","","","","7"
"7 Strongly agree","2017","Couple + C. LE and GT 16","no migration background","","","","","7"
"7 Strongly agree","2017","Couple + C. LE and GT 16","direct migration background","260","0.84479158488969","0.804086963375133","0.885496206404247","7"
"7 Strongly agree","2017","Couple + C. LE and GT 16","indirect migration background","","","","","7"
"1 Strongly disagree","2018","Couple + C. GT 16 ","direct migration background","","","","","1"
"1 Strongly disagree","2018","Couple + C. GT 16 ","indirect migration background","","","","","1"
"1 Strongly disagree","2018","Couple + C. LE and GT 16","no migration background","","","","","1"
"1 Strongly disagree","2018","Couple + C. LE and GT 16","direct migration background","2","","","","1"
"1 Strongly disagree","2018","Couple + C. LE and GT 16","indirect migration background","","","","","1"
"1 Strongly disagree","2018","(Married) couple without C. ","direct migration background","","","","","1"
"1 Strongly disagree","2018","(Married) couple without C. ","indirect migration background","","","","","1"
"1 Strongly disagree","2018","Single parent ","no migration background","","","","","1"
"1 Strongly disagree","2018","Single parent ","direct migration background","","","","","1"
"1 Strongly disagree","2018","Single parent ","indirect migration background","","","","","1"
"1 Strongly disagree","2018","Couple + C. LE 16 ","no migration background","","","","","1"
"1 Strongly disagree","2018","Couple + C. LE 16 ","direct migration background","","","","","1"
"1 Strongly disagree","2018","Couple + C. LE 16 ","indirect migration background","","","","","1"
"1 Strongly disagree","2018","Couple + C. GT 16 ","no migration background","","","","","1"
"1 Strongly disagree","2018","1-pers.-HH","no migration background","","","","","1"
"1 Strongly disagree","2018","1-pers.-HH","indirect migration background","","","","","1"
"1 Strongly disagree","2018","(Married) couple without C. ","no migration background","","","","","1"
"1 Strongly disagree","2018","1-pers.-HH","direct migration background","","","","","1"
"2 on scale 1-7 ","2018","Couple + C. LE and GT 16","direct migration background","1","","","","2"
"2 on scale 1-7 ","2018","Couple + C. LE 16 ","direct migration background","2","","","","2"
"2 on scale 1-7 ","2018","(Married) couple without C. ","indirect migration background","","","","","2"
"2 on scale 1-7 ","2018","Couple + C. LE 16 ","no migration background","","","","","2"
"2 on scale 1-7 ","2018","Couple + C. LE 16 ","indirect migration background","","","","","2"
"2 on scale 1-7 ","2018","Couple + C. LE and GT 16","no migration background","","","","","2"
"2 on scale 1-7 ","2018","Couple + C. LE and GT 16","indirect migration background","","","","","2"
"2 on scale 1-7 ","2018","Single parent ","indirect migration background","","","","","2"
"2 on scale 1-7 ","2018","Couple + C. GT 16 ","direct migration background","","","","","2"
"2 on scale 1-7 ","2018","Couple + C. GT 16 ","indirect migration background","","","","","2"
"2 on scale 1-7 ","2018","(Married) couple without C. ","direct migration background","","","","","2"
"2 on scale 1-7 ","2018","Single parent ","no migration background","","","","","2"
"2 on scale 1-7 ","2018","Single parent ","direct migration background","","","","","2"
"2 on scale 1-7 ","2018","1-pers.-HH","no migration background","","","","","2"
"2 on scale 1-7 ","2018","1-pers.-HH","direct migration background","","","","","2"
"2 on scale 1-7 ","2018","1-pers.-HH","indirect migration background","","","","","2"
"2 on scale 1-7 ","2018","Couple + C. GT 16 ","no migration background","","","","","2"
"2 on scale 1-7 ","2018","(Married) couple without C. ","no migration background","","","","","2"
"3 on scale 1-7 ","2018","(Married) couple without C. ","indirect migration background","","","","","3"
"3 on scale 1-7 ","2018","Couple + C. LE and GT 16","direct migration background","","","","","3"
"3 on scale 1-7 ","2018","Couple + C. LE 16 ","indirect migration background","","","","","3"
"3 on scale 1-7 ","2018","Couple + C. LE and GT 16","indirect migration background","","","","","3"
"3 on scale 1-7 ","2018","Single parent ","no migration background","","","","","3"
"3 on scale 1-7 ","2018","Single parent ","direct migration background","","","","","3"
"3 on scale 1-7 ","2018","Single parent ","indirect migration background","","","","","3"
"3 on scale 1-7 ","2018","Couple + C. LE 16 ","no migration background","","","","","3"
"3 on scale 1-7 ","2018","Couple + C. LE 16 ","direct migration background","2","","","","3"
"3 on scale 1-7 ","2018","Couple + C. GT 16 ","direct migration background","","","","","3"
"3 on scale 1-7 ","2018","Couple + C. GT 16 ","indirect migration background","","","","","3"
"3 on scale 1-7 ","2018","Couple + C. LE and GT 16","no migration background","","","","","3"
"3 on scale 1-7 ","2018","(Married) couple without C. ","direct migration background","","","","","3"
"3 on scale 1-7 ","2018","1-pers.-HH","no migration background","","","","","3"
"3 on scale 1-7 ","2018","1-pers.-HH","direct migration background","","","","","3"
"3 on scale 1-7 ","2018","1-pers.-HH","indirect migration background","","","","","3"
"3 on scale 1-7 ","2018","(Married) couple without C. ","no migration background","","","","","3"
"3 on scale 1-7 ","2018","Couple + C. GT 16 ","no migration background","","","","","3"
"4 on scale 1-7","2018","Couple + C. GT 16 ","indirect migration background","","","","","4"
"4 on scale 1-7","2018","Couple + C. LE 16 ","direct migration background","","","","","4"
"4 on scale 1-7","2018","Couple + C. LE 16 ","indirect migration background","","","","","4"
"4 on scale 1-7","2018","Couple + C. LE and GT 16","no migration background","","","","","4"
"4 on scale 1-7","2018","(Married) couple without C. ","indirect migration background","","","","","4"
"4 on scale 1-7","2018","Single parent ","no migration background","","","","","4"
"4 on scale 1-7","2018","Single parent ","direct migration background","","","","","4"
"4 on scale 1-7","2018","Single parent ","indirect migration background","","","","","4"
"4 on scale 1-7","2018","Couple + C. LE 16 ","no migration background","","","","","4"
"4 on scale 1-7","2018","Couple + C. GT 16 ","no migration background","","","","","4"
"4 on scale 1-7","2018","Couple + C. GT 16 ","direct migration background","","","","","4"
"4 on scale 1-7","2018","Couple + C. LE and GT 16","indirect migration background","","","","","4"
"4 on scale 1-7","2018","1-pers.-HH","no migration background","","","","","4"
"4 on scale 1-7","2018","(Married) couple without C. ","direct migration background","","","","","4"
"4 on scale 1-7","2018","Couple + C. LE and GT 16","direct migration background","","","","","4"
"4 on scale 1-7","2018","1-pers.-HH","direct migration background","","","","","4"
"4 on scale 1-7","2018","1-pers.-HH","indirect migration background","","","","","4"
"4 on scale 1-7","2018","(Married) couple without C. ","no migration background","","","","","4"
"5 on scale 1-7","2018","Couple + C. LE 16 ","direct migration background","6","","","","5"
"5 on scale 1-7","2018","Single parent ","no migration background","","","","","5"
"5 on scale 1-7","2018","Single parent ","direct migration background","1","","","","5"
"5 on scale 1-7","2018","Couple + C. LE 16 ","indirect migration background","","","","","5"
"5 on scale 1-7","2018","(Married) couple without C. ","indirect migration background","","","","","5"
"5 on scale 1-7","2018","Single parent ","indirect migration background","","","","","5"
"5 on scale 1-7","2018","Couple + C. LE 16 ","no migration background","","","","","5"
"5 on scale 1-7","2018","Couple + C. GT 16 ","direct migration background","","","","","5"
"5 on scale 1-7","2018","Couple + C. GT 16 ","indirect migration background","","","","","5"
"5 on scale 1-7","2018","Couple + C. LE and GT 16","no migration background","","","","","5"
"5 on scale 1-7","2018","Couple + C. LE and GT 16","direct migration background","2","","","","5"
"5 on scale 1-7","2018","(Married) couple without C. ","direct migration background","1","","","","5"
"5 on scale 1-7","2018","(Married) couple without C. ","no migration background","","","","","5"
"5 on scale 1-7","2018","Couple + C. LE and GT 16","indirect migration background","","","","","5"
"5 on scale 1-7","2018","1-pers.-HH","no migration background","","","","","5"
"5 on scale 1-7","2018","1-pers.-HH","direct migration background","","","","","5"
"5 on scale 1-7","2018","1-pers.-HH","indirect migration background","","","","","5"
"5 on scale 1-7","2018","Couple + C. GT 16 ","no migration background","","","","","5"
"6 on scale 1-7","2018","Single parent ","direct migration background","3","","","","6"
"6 on scale 1-7","2018","Single parent ","no migration background","","","","","6"
"6 on scale 1-7","2018","(Married) couple without C. ","indirect migration background","","","","","6"
"6 on scale 1-7","2018","1-pers.-HH","no migration background","","","","","6"
"6 on scale 1-7","2018","(Married) couple without C. ","direct migration background","1","","","","6"
"6 on scale 1-7","2018","1-pers.-HH","direct migration background","","","","","6"
"6 on scale 1-7","2018","1-pers.-HH","indirect migration background","","","","","6"
"6 on scale 1-7","2018","Couple + C. GT 16 ","direct migration background","2","","","","6"
"6 on scale 1-7","2018","Couple + C. GT 16 ","indirect migration background","","","","","6"
"6 on scale 1-7","2018","Couple + C. LE and GT 16","no migration background","","","","","6"
"6 on scale 1-7","2018","Couple + C. LE and GT 16","direct migration background","11","","","","6"
"6 on scale 1-7","2018","(Married) couple without C. ","no migration background","","","","","6"
"6 on scale 1-7","2018","Single parent ","indirect migration background","","","","","6"
"6 on scale 1-7","2018","Couple + C. LE 16 ","no migration background","","","","","6"
"6 on scale 1-7","2018","Couple + C. LE 16 ","direct migration background","18","","","","6"
"6 on scale 1-7","2018","Couple + C. LE 16 ","indirect migration background","","","","","6"
"6 on scale 1-7","2018","Couple + C. GT 16 ","no migration background","","","","","6"
"6 on scale 1-7","2018","Couple + C. LE and GT 16","indirect migration background","","","","","6"
"7 Strongly agree","2018","1-pers.-HH","no migration background","","","","","7"
"7 Strongly agree","2018","1-pers.-HH","direct migration background","8","","","","7"
"7 Strongly agree","2018","1-pers.-HH","indirect migration background","","","","","7"
"7 Strongly agree","2018","(Married) couple without C. ","no migration background","","","","","7"
"7 Strongly agree","2018","(Married) couple without C. ","direct migration background","18","","","","7"
"7 Strongly agree","2018","(Married) couple without C. ","indirect migration background","","","","","7"
"7 Strongly agree","2018","Single parent ","no migration background","","","","","7"
"7 Strongly agree","2018","Single parent ","direct migration background","21","","","","7"
"7 Strongly agree","2018","Single parent ","indirect migration background","","","","","7"
"7 Strongly agree","2018","Couple + C. LE 16 ","no migration background","","","","","7"
"7 Strongly agree","2018","Couple + C. LE 16 ","direct migration background","121","0.860485547043645","0.804852051634539","0.916119042452752","7"
"7 Strongly agree","2018","Couple + C. LE 16 ","indirect migration background","","","","","7"
"7 Strongly agree","2018","Couple + C. GT 16 ","no migration background","","","","","7"
"7 Strongly agree","2018","Couple + C. GT 16 ","direct migration background","17","","","","7"
"7 Strongly agree","2018","Couple + C. GT 16 ","indirect migration background","","","","","7"
"7 Strongly agree","2018","Couple + C. LE and GT 16","no migration background","","","","","7"
"7 Strongly agree","2018","Couple + C. LE and GT 16","direct migration background","91","0.85078908369227","0.783279185145963","0.918298982238578","7"
