"plh0206i04","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence"
"5 on scale 1-7","2018","inadequately","Female","","","",""
"5 on scale 1-7","2018","general elemantary","Male","","","",""
"5 on scale 1-7","2018","general elemantary","Female","","","",""
"5 on scale 1-7","2018","middle vocational","Male","","","",""
"5 on scale 1-7","2018","middle vocational","Female","","","",""
"5 on scale 1-7","2018","vocational + Abi","Male","","","",""
"5 on scale 1-7","2018","vocational + Abi","Female","","","",""
"5 on scale 1-7","2018","higher vocational","Male","","","",""
"5 on scale 1-7","2018","higher vocational","Female","","","",""
"5 on scale 1-7","2018","higher education","Male","","","",""
"5 on scale 1-7","2018","higher education","Female","","","",""
"6 on scale 1-7","2018","in school","Male","","","",""
"6 on scale 1-7","2018","in school","Female","","","",""
"6 on scale 1-7","2018","inadequately","Male","","","",""
"6 on scale 1-7","2018","inadequately","Female","","","",""
"6 on scale 1-7","2018","general elemantary","Male","","","",""
"6 on scale 1-7","2018","general elemantary","Female","","","",""
"6 on scale 1-7","2018","middle vocational","Male","","","",""
"6 on scale 1-7","2018","middle vocational","Female","","","",""
"6 on scale 1-7","2018","vocational + Abi","Male","","","",""
"6 on scale 1-7","2018","vocational + Abi","Female","","","",""
"6 on scale 1-7","2018","higher vocational","Male","","","",""
"6 on scale 1-7","2018","higher vocational","Female","","","",""
"6 on scale 1-7","2018","higher education","Male","","","",""
"6 on scale 1-7","2018","higher education","Female","","","",""
"7 Strongly agree","2018","in school","Male","","","",""
"7 Strongly agree","2018","in school","Female","","","",""
"7 Strongly agree","2018","inadequately","Male","53","0.809893070059747","0.71522817911678","0.904557961002714"
"7 Strongly agree","2018","inadequately","Female","76","0.806624906913808","0.726784958788831","0.886464855038784"
"7 Strongly agree","2018","general elemantary","Male","38","0.903307780842878","0.817902875710084","0.988712685975672"
"7 Strongly agree","2018","general elemantary","Female","48","0.933302547976654","0.866132446622051","1.00047264933126"
"7 Strongly agree","2018","middle vocational","Male","","","",""
"7 Strongly agree","2018","middle vocational","Female","","","",""
"7 Strongly agree","2018","vocational + Abi","Male","","","",""
"7 Strongly agree","2018","vocational + Abi","Female","","","",""
"7 Strongly agree","2018","higher vocational","Male","","","",""
"7 Strongly agree","2018","higher vocational","Female","","","",""
"7 Strongly agree","2018","higher education","Male","","","",""
"7 Strongly agree","2018","higher education","Female","","","",""
"1 Strongly disagree","2019","in school","Male","","","",""
"1 Strongly disagree","2019","in school","Female","","","",""
"1 Strongly disagree","2019","inadequately","Male","","","",""
"1 Strongly disagree","2019","inadequately","Female","","","",""
"1 Strongly disagree","2019","general elemantary","Male","","","",""
"1 Strongly disagree","2019","general elemantary","Female","","","",""
"1 Strongly disagree","2019","middle vocational","Male","","","",""
"1 Strongly disagree","2019","middle vocational","Female","","","",""
"1 Strongly disagree","2019","vocational + Abi","Male","","","",""
"1 Strongly disagree","2019","vocational + Abi","Female","","","",""
"1 Strongly disagree","2019","higher vocational","Male","","","",""
"1 Strongly disagree","2019","higher vocational","Female","","","",""
"1 Strongly disagree","2019","higher education","Male","","","",""
"1 Strongly disagree","2019","higher education","Female","","","",""
"2 on scale 1-7 ","2019","in school","Male","","","",""
"2 on scale 1-7 ","2019","in school","Female","","","",""
"2 on scale 1-7 ","2019","inadequately","Male","","","",""
"2 on scale 1-7 ","2019","inadequately","Female","","","",""
"2 on scale 1-7 ","2019","general elemantary","Male","","","",""
"2 on scale 1-7 ","2019","general elemantary","Female","","","",""
"2 on scale 1-7 ","2019","middle vocational","Male","","","",""
"2 on scale 1-7 ","2019","middle vocational","Female","","","",""
"2 on scale 1-7 ","2019","vocational + Abi","Male","","","",""
"2 on scale 1-7 ","2019","vocational + Abi","Female","","","",""
"2 on scale 1-7 ","2019","higher vocational","Male","","","",""
"2 on scale 1-7 ","2019","higher vocational","Female","","","",""
"2 on scale 1-7 ","2019","higher education","Male","","","",""
"2 on scale 1-7 ","2019","higher education","Female","","","",""
"3 on scale 1-7 ","2019","in school","Male","","","",""
"3 on scale 1-7 ","2019","in school","Female","","","",""
"3 on scale 1-7 ","2019","inadequately","Male","","","",""
"3 on scale 1-7 ","2019","inadequately","Female","","","",""
"3 on scale 1-7 ","2019","general elemantary","Male","","","",""
"3 on scale 1-7 ","2019","general elemantary","Female","","","",""
"3 on scale 1-7 ","2019","middle vocational","Male","","","",""
"3 on scale 1-7 ","2019","middle vocational","Female","","","",""
"3 on scale 1-7 ","2019","vocational + Abi","Male","","","",""
"3 on scale 1-7 ","2019","vocational + Abi","Female","","","",""
"3 on scale 1-7 ","2019","higher vocational","Male","","","",""
"3 on scale 1-7 ","2019","higher vocational","Female","","","",""
"3 on scale 1-7 ","2019","higher education","Male","","","",""
"3 on scale 1-7 ","2019","higher education","Female","","","",""
"4 on scale 1-7","2019","in school","Male","","","",""
"4 on scale 1-7","2019","in school","Female","","","",""
"4 on scale 1-7","2019","inadequately","Male","","","",""
"4 on scale 1-7","2019","inadequately","Female","","","",""
"4 on scale 1-7","2019","general elemantary","Male","","","",""
"4 on scale 1-7","2019","general elemantary","Female","","","",""
"4 on scale 1-7","2019","middle vocational","Male","","","",""
"4 on scale 1-7","2019","middle vocational","Female","","","",""
"4 on scale 1-7","2019","vocational + Abi","Male","","","",""
"4 on scale 1-7","2019","vocational + Abi","Female","","","",""
"4 on scale 1-7","2019","higher vocational","Male","","","",""
"4 on scale 1-7","2019","higher vocational","Female","","","",""
"4 on scale 1-7","2019","higher education","Male","","","",""
"4 on scale 1-7","2019","higher education","Female","","","",""
"5 on scale 1-7","2019","in school","Male","","","",""
"5 on scale 1-7","2019","in school","Female","","","",""
"5 on scale 1-7","2019","inadequately","Male","","","",""
"5 on scale 1-7","2019","inadequately","Female","","","",""
"5 on scale 1-7","2019","general elemantary","Male","","","",""
"5 on scale 1-7","2019","general elemantary","Female","","","",""
"5 on scale 1-7","2019","middle vocational","Male","","","",""
"5 on scale 1-7","2019","middle vocational","Female","","","",""
"5 on scale 1-7","2019","vocational + Abi","Male","","","",""
"5 on scale 1-7","2019","vocational + Abi","Female","","","",""
"5 on scale 1-7","2019","higher vocational","Male","","","",""
"5 on scale 1-7","2019","higher vocational","Female","","","",""
"5 on scale 1-7","2019","higher education","Male","","","",""
"5 on scale 1-7","2019","higher education","Female","","","",""
"6 on scale 1-7","2019","in school","Male","","","",""
"6 on scale 1-7","2019","in school","Female","","","",""
"6 on scale 1-7","2019","inadequately","Male","","","",""
"6 on scale 1-7","2019","inadequately","Female","","","",""
"6 on scale 1-7","2019","general elemantary","Male","","","",""
"6 on scale 1-7","2019","general elemantary","Female","","","",""
"6 on scale 1-7","2019","middle vocational","Male","","","",""
"6 on scale 1-7","2019","middle vocational","Female","","","",""
"6 on scale 1-7","2019","vocational + Abi","Male","","","",""
"6 on scale 1-7","2019","vocational + Abi","Female","","","",""
"6 on scale 1-7","2019","higher vocational","Male","","","",""
"6 on scale 1-7","2019","higher vocational","Female","","","",""
"6 on scale 1-7","2019","higher education","Male","","","",""
"6 on scale 1-7","2019","higher education","Female","","","",""
"7 Strongly agree","2019","in school","Male","","","",""
"7 Strongly agree","2019","in school","Female","","","",""
"7 Strongly agree","2019","inadequately","Male","45","0.70637702372699","0.593015533401614","0.819738514052367"
"7 Strongly agree","2019","inadequately","Female","48","0.745831674848525","0.643836366238288","0.847826983458762"
"7 Strongly agree","2019","general elemantary","Male","","","",""
"7 Strongly agree","2019","general elemantary","Female","","","",""
"7 Strongly agree","2019","middle vocational","Male","","","",""
"7 Strongly agree","2019","middle vocational","Female","","","",""
"7 Strongly agree","2019","vocational + Abi","Male","","","",""
"7 Strongly agree","2019","vocational + Abi","Female","","","",""
"7 Strongly agree","2019","higher vocational","Male","","","",""
"7 Strongly agree","2019","higher vocational","Female","","","",""
"7 Strongly agree","2019","higher education","Male","","","",""
"7 Strongly agree","2019","higher education","Female","","","",""
