"plh0206i04","year","age_gr","pgcasmin","n","percent","lower_confidence","upper_confidence"
"5 on scale 1-7","2016","16-34 y.","(2c_voc) vocational maturity certificate","8","","",""
"5 on scale 1-7","2016","16-34 y.","(3a) lower tertiary education","","","",""
"5 on scale 1-7","2016","16-34 y.","(3b) higher tertiary education","11","","",""
"5 on scale 1-7","2016","35-65 y.","(0) in school","","","",""
"5 on scale 1-7","2016","35-65 y.","(1a) inadequately completed","11","","",""
"5 on scale 1-7","2016","35-65 y.","(1b) general elementary school","8","","",""
"5 on scale 1-7","2016","35-65 y.","(1c) basic vocational qualification","2","","",""
"5 on scale 1-7","2016","35-65 y.","(2b) intermediate general qualification","","","",""
"5 on scale 1-7","2016","35-65 y.","(2a) intermediate vocational","","","",""
"5 on scale 1-7","2016","35-65 y.","(2c_gen) general maturity certificate","6","","",""
"5 on scale 1-7","2016","35-65 y.","(2c_voc) vocational maturity certificate","1","","",""
"5 on scale 1-7","2016","35-65 y.","(3a) lower tertiary education","","","",""
"5 on scale 1-7","2016","35-65 y.","(3b) higher tertiary education","5","","",""
"5 on scale 1-7","2016","66 and older","(0) in school","","","",""
"5 on scale 1-7","2016","66 and older","(1a) inadequately completed","","","",""
"5 on scale 1-7","2016","66 and older","(1b) general elementary school","","","",""
"5 on scale 1-7","2016","66 and older","(1c) basic vocational qualification","","","",""
"5 on scale 1-7","2016","66 and older","(2b) intermediate general qualification","","","",""
"5 on scale 1-7","2016","66 and older","(2a) intermediate vocational","","","",""
"5 on scale 1-7","2016","66 and older","(2c_gen) general maturity certificate","","","",""
"5 on scale 1-7","2016","66 and older","(2c_voc) vocational maturity certificate","","","",""
"5 on scale 1-7","2016","66 and older","(3a) lower tertiary education","","","",""
"5 on scale 1-7","2016","66 and older","(3b) higher tertiary education","1","","",""
"6 on scale 1-7","2016","16-34 y.","(0) in school","2","","",""
"6 on scale 1-7","2016","16-34 y.","(1a) inadequately completed","72","0.108541830374114","0.0881627008998535","0.128920959848375"
"6 on scale 1-7","2016","16-34 y.","(1b) general elementary school","39","0.0675910384818822","0.0456085422647485","0.089573534699016"
"6 on scale 1-7","2016","16-34 y.","(1c) basic vocational qualification","7","","",""
"6 on scale 1-7","2016","16-34 y.","(2b) intermediate general qualification","6","","",""
"6 on scale 1-7","2016","16-34 y.","(2a) intermediate vocational","","","",""
"6 on scale 1-7","2016","16-34 y.","(2c_gen) general maturity certificate","34","0.113334545765627","0.0812073116455523","0.145461779885702"
"6 on scale 1-7","2016","16-34 y.","(2c_voc) vocational maturity certificate","10","","",""
"6 on scale 1-7","2016","16-34 y.","(3a) lower tertiary education","1","","",""
"6 on scale 1-7","2016","16-34 y.","(3b) higher tertiary education","43","0.159067574041488","0.124213842186677","0.193921305896299"
"6 on scale 1-7","2016","35-65 y.","(0) in school","","","",""
"6 on scale 1-7","2016","35-65 y.","(1a) inadequately completed","42","0.152709313270901","0.124970951344881","0.180447675196921"
"6 on scale 1-7","2016","35-65 y.","(1b) general elementary school","25","","",""
"6 on scale 1-7","2016","35-65 y.","(1c) basic vocational qualification","4","","",""
"6 on scale 1-7","2016","35-65 y.","(2b) intermediate general qualification","","","",""
"6 on scale 1-7","2016","35-65 y.","(2a) intermediate vocational","","","",""
"6 on scale 1-7","2016","35-65 y.","(2c_gen) general maturity certificate","12","","",""
"6 on scale 1-7","2016","35-65 y.","(2c_voc) vocational maturity certificate","7","","",""
"6 on scale 1-7","2016","35-65 y.","(3a) lower tertiary education","","","",""
"6 on scale 1-7","2016","35-65 y.","(3b) higher tertiary education","26","","",""
"6 on scale 1-7","2016","66 and older","(0) in school","","","",""
"6 on scale 1-7","2016","66 and older","(1a) inadequately completed","3","","",""
"6 on scale 1-7","2016","66 and older","(1b) general elementary school","","","",""
"6 on scale 1-7","2016","66 and older","(1c) basic vocational qualification","1","","",""
"6 on scale 1-7","2016","66 and older","(2b) intermediate general qualification","","","",""
"6 on scale 1-7","2016","66 and older","(2a) intermediate vocational","","","",""
"6 on scale 1-7","2016","66 and older","(2c_gen) general maturity certificate","","","",""
"6 on scale 1-7","2016","66 and older","(2c_voc) vocational maturity certificate","","","",""
"6 on scale 1-7","2016","66 and older","(3a) lower tertiary education","","","",""
"6 on scale 1-7","2016","66 and older","(3b) higher tertiary education","","","",""
"7 Strongly agree","2016","16-34 y.","(0) in school","23","","",""
"7 Strongly agree","2016","16-34 y.","(1a) inadequately completed","774","0.766161911683139","0.738431617409428","0.79389220595685"
"7 Strongly agree","2016","16-34 y.","(1b) general elementary school","434","0.847233914985249","0.815731462242202","0.878736367728297"
"7 Strongly agree","2016","16-34 y.","(1c) basic vocational qualification","37","0.682475638467844","0.549389977912026","0.815561299023662"
"7 Strongly agree","2016","16-34 y.","(2b) intermediate general qualification","10","","",""
"7 Strongly agree","2016","16-34 y.","(2a) intermediate vocational","4","","",""
"7 Strongly agree","2016","16-34 y.","(2c_gen) general maturity certificate","318","0.714942136420698","0.66918969751652","0.760694575324877"
"7 Strongly agree","2016","16-34 y.","(2c_voc) vocational maturity certificate","40","0.471530341271515","0.343061163408222","0.599999519134807"
"7 Strongly agree","2016","16-34 y.","(3a) lower tertiary education","","","",""
"7 Strongly agree","2016","16-34 y.","(3b) higher tertiary education","356","0.671879365035808","0.627134795889033","0.716623934182584"
"7 Strongly agree","2016","35-65 y.","(0) in school","4","","",""
"7 Strongly agree","2016","35-65 y.","(1a) inadequately completed","585","0.809288327563154","0.778993247285452","0.839583407840856"
"7 Strongly agree","2016","35-65 y.","(1b) general elementary school","288","0.675244084425388","0.6242541427329","0.726234026117876"
"7 Strongly agree","2016","35-65 y.","(1c) basic vocational qualification","54","0.712635224211994","0.599992627107944","0.825277821316044"
"7 Strongly agree","2016","35-65 y.","(2b) intermediate general qualification","1","","",""
"7 Strongly agree","2016","35-65 y.","(2a) intermediate vocational","","","",""
"7 Strongly agree","2016","35-65 y.","(2c_gen) general maturity certificate","250","0.879904324075879","0.841057692888278","0.918750955263479"
"7 Strongly agree","2016","35-65 y.","(2c_voc) vocational maturity certificate","42","0.880340973100885","0.794565141485582","0.966116804716188"
"7 Strongly agree","2016","35-65 y.","(3a) lower tertiary education","1","","",""
"7 Strongly agree","2016","35-65 y.","(3b) higher tertiary education","310","0.727991910014034","0.681035733069876","0.774948086958192"
"7 Strongly agree","2016","66 and older","(0) in school","","","",""
"7 Strongly agree","2016","66 and older","(1a) inadequately completed","12","","",""
"7 Strongly agree","2016","66 and older","(1b) general elementary school","2","","",""
"7 Strongly agree","2016","66 and older","(1c) basic vocational qualification","","","",""
"7 Strongly agree","2016","66 and older","(2b) intermediate general qualification","","","",""
"7 Strongly agree","2016","66 and older","(2a) intermediate vocational","","","",""
"7 Strongly agree","2016","66 and older","(2c_gen) general maturity certificate","","","",""
"7 Strongly agree","2016","66 and older","(2c_voc) vocational maturity certificate","","","",""
"7 Strongly agree","2016","66 and older","(3a) lower tertiary education","","","",""
"7 Strongly agree","2016","66 and older","(3b) higher tertiary education","4","","",""
"1 Strongly disagree","2017","16-34 y.","(0) in school","","","",""
"1 Strongly disagree","2017","16-34 y.","(1a) inadequately completed","3","","",""
"1 Strongly disagree","2017","16-34 y.","(1b) general elementary school","2","","",""
"1 Strongly disagree","2017","16-34 y.","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2017","16-34 y.","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2017","16-34 y.","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2017","16-34 y.","(2c_gen) general maturity certificate","2","","",""
"1 Strongly disagree","2017","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2017","16-34 y.","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2017","16-34 y.","(3b) higher tertiary education","","","",""
"1 Strongly disagree","2017","35-65 y.","(0) in school","","","",""
"1 Strongly disagree","2017","35-65 y.","(1a) inadequately completed","","","",""
"1 Strongly disagree","2017","35-65 y.","(1b) general elementary school","1","","",""
"1 Strongly disagree","2017","35-65 y.","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2017","35-65 y.","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2017","35-65 y.","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2017","35-65 y.","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2017","35-65 y.","(2c_voc) vocational maturity certificate","1","","",""
"1 Strongly disagree","2017","35-65 y.","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2017","35-65 y.","(3b) higher tertiary education","","","",""
"1 Strongly disagree","2017","66 and older","(0) in school","","","",""
"1 Strongly disagree","2017","66 and older","(1a) inadequately completed","","","",""
"1 Strongly disagree","2017","66 and older","(1b) general elementary school","","","",""
"1 Strongly disagree","2017","66 and older","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2017","66 and older","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2017","66 and older","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2017","66 and older","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2017","66 and older","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2017","66 and older","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2017","66 and older","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2017","16-34 y.","(0) in school","1","","",""
"2 on scale 1-7 ","2017","16-34 y.","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2017","16-34 y.","(1b) general elementary school","1","","",""
"2 on scale 1-7 ","2017","16-34 y.","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2017","16-34 y.","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2017","16-34 y.","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2017","16-34 y.","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2017","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2017","16-34 y.","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2017","16-34 y.","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2017","35-65 y.","(0) in school","","","",""
"2 on scale 1-7 ","2017","35-65 y.","(1a) inadequately completed","1","","",""
"2 on scale 1-7 ","2017","35-65 y.","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2017","35-65 y.","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2017","35-65 y.","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2017","35-65 y.","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2017","35-65 y.","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2017","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2017","35-65 y.","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2017","35-65 y.","(3b) higher tertiary education","1","","",""
"2 on scale 1-7 ","2017","66 and older","(0) in school","","","",""
"2 on scale 1-7 ","2017","66 and older","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2017","66 and older","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2017","66 and older","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2017","66 and older","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2017","66 and older","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2017","66 and older","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2017","66 and older","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2017","66 and older","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2017","66 and older","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2017","16-34 y.","(0) in school","","","",""
"3 on scale 1-7 ","2017","16-34 y.","(1a) inadequately completed","1","","",""
"3 on scale 1-7 ","2017","16-34 y.","(1b) general elementary school","1","","",""
"3 on scale 1-7 ","2017","16-34 y.","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2017","16-34 y.","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2017","16-34 y.","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2017","16-34 y.","(2c_gen) general maturity certificate","2","","",""
"3 on scale 1-7 ","2017","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2017","16-34 y.","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2017","16-34 y.","(3b) higher tertiary education","1","","",""
"3 on scale 1-7 ","2017","35-65 y.","(0) in school","1","","",""
"3 on scale 1-7 ","2017","35-65 y.","(1a) inadequately completed","1","","",""
"3 on scale 1-7 ","2017","35-65 y.","(1b) general elementary school","1","","",""
"3 on scale 1-7 ","2017","35-65 y.","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2017","35-65 y.","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2017","35-65 y.","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2017","35-65 y.","(2c_gen) general maturity certificate","2","","",""
"3 on scale 1-7 ","2017","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2017","35-65 y.","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2017","35-65 y.","(3b) higher tertiary education","2","","",""
"3 on scale 1-7 ","2017","66 and older","(0) in school","","","",""
"3 on scale 1-7 ","2017","66 and older","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2017","66 and older","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2017","66 and older","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2017","66 and older","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2017","66 and older","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2017","66 and older","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2017","66 and older","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2017","66 and older","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2017","66 and older","(3b) higher tertiary education","","","",""
"4 on scale 1-7","2017","16-34 y.","(0) in school","","","",""
"4 on scale 1-7","2017","16-34 y.","(1a) inadequately completed","5","","",""
"4 on scale 1-7","2017","16-34 y.","(1b) general elementary school","2","","",""
"4 on scale 1-7","2017","16-34 y.","(1c) basic vocational qualification","","","",""
"4 on scale 1-7","2017","16-34 y.","(2b) intermediate general qualification","","","",""
"4 on scale 1-7","2017","16-34 y.","(2a) intermediate vocational","","","",""
"4 on scale 1-7","2017","16-34 y.","(2c_gen) general maturity certificate","2","","",""
"4 on scale 1-7","2017","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"4 on scale 1-7","2017","16-34 y.","(3a) lower tertiary education","","","",""
"4 on scale 1-7","2017","16-34 y.","(3b) higher tertiary education","2","","",""
"4 on scale 1-7","2017","35-65 y.","(0) in school","1","","",""
"4 on scale 1-7","2017","35-65 y.","(1a) inadequately completed","10","","",""
"4 on scale 1-7","2017","35-65 y.","(1b) general elementary school","2","","",""
"4 on scale 1-7","2017","35-65 y.","(1c) basic vocational qualification","","","",""
"4 on scale 1-7","2017","35-65 y.","(2b) intermediate general qualification","","","",""
"4 on scale 1-7","2017","35-65 y.","(2a) intermediate vocational","","","",""
"4 on scale 1-7","2017","35-65 y.","(2c_gen) general maturity certificate","1","","",""
"4 on scale 1-7","2017","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"4 on scale 1-7","2017","35-65 y.","(3a) lower tertiary education","","","",""
"4 on scale 1-7","2017","35-65 y.","(3b) higher tertiary education","1","","",""
"4 on scale 1-7","2017","66 and older","(0) in school","","","",""
"4 on scale 1-7","2017","66 and older","(1a) inadequately completed","1","","",""
"4 on scale 1-7","2017","66 and older","(1b) general elementary school","","","",""
"4 on scale 1-7","2017","66 and older","(1c) basic vocational qualification","","","",""
"4 on scale 1-7","2017","66 and older","(2b) intermediate general qualification","","","",""
"4 on scale 1-7","2017","66 and older","(2a) intermediate vocational","","","",""
"4 on scale 1-7","2017","66 and older","(2c_gen) general maturity certificate","","","",""
"4 on scale 1-7","2017","66 and older","(2c_voc) vocational maturity certificate","","","",""
"4 on scale 1-7","2017","66 and older","(3a) lower tertiary education","","","",""
"4 on scale 1-7","2017","66 and older","(3b) higher tertiary education","1","","",""
"5 on scale 1-7","2017","16-34 y.","(0) in school","1","","",""
"5 on scale 1-7","2017","16-34 y.","(1a) inadequately completed","16","","",""
"5 on scale 1-7","2017","16-34 y.","(1b) general elementary school","13","","",""
"5 on scale 1-7","2017","16-34 y.","(1c) basic vocational qualification","1","","",""
"5 on scale 1-7","2017","16-34 y.","(2b) intermediate general qualification","","","",""
"5 on scale 1-7","2017","16-34 y.","(2a) intermediate vocational","","","",""
"5 on scale 1-7","2017","16-34 y.","(2c_gen) general maturity certificate","11","","",""
"5 on scale 1-7","2017","16-34 y.","(2c_voc) vocational maturity certificate","2","","",""
"5 on scale 1-7","2017","16-34 y.","(3a) lower tertiary education","","","",""
"5 on scale 1-7","2017","16-34 y.","(3b) higher tertiary education","8","","",""
"5 on scale 1-7","2017","35-65 y.","(0) in school","1","","",""
"5 on scale 1-7","2017","35-65 y.","(1a) inadequately completed","17","","",""
"5 on scale 1-7","2017","35-65 y.","(1b) general elementary school","3","","",""
"5 on scale 1-7","2017","35-65 y.","(1c) basic vocational qualification","","","",""
"5 on scale 1-7","2017","35-65 y.","(2b) intermediate general qualification","","","",""
"5 on scale 1-7","2017","35-65 y.","(2a) intermediate vocational","","","",""
"5 on scale 1-7","2017","35-65 y.","(2c_gen) general maturity certificate","1","","",""
"5 on scale 1-7","2017","35-65 y.","(2c_voc) vocational maturity certificate","2","","",""
"5 on scale 1-7","2017","35-65 y.","(3a) lower tertiary education","","","",""
"5 on scale 1-7","2017","35-65 y.","(3b) higher tertiary education","3","","",""
"5 on scale 1-7","2017","66 and older","(0) in school","","","",""
"5 on scale 1-7","2017","66 and older","(1a) inadequately completed","","","",""
"5 on scale 1-7","2017","66 and older","(1b) general elementary school","","","",""
"5 on scale 1-7","2017","66 and older","(1c) basic vocational qualification","","","",""
"5 on scale 1-7","2017","66 and older","(2b) intermediate general qualification","","","",""
"5 on scale 1-7","2017","66 and older","(2a) intermediate vocational","","","",""
"5 on scale 1-7","2017","66 and older","(2c_gen) general maturity certificate","","","",""
"5 on scale 1-7","2017","66 and older","(2c_voc) vocational maturity certificate","","","",""
"5 on scale 1-7","2017","66 and older","(3a) lower tertiary education","","","",""
"5 on scale 1-7","2017","66 and older","(3b) higher tertiary education","","","",""
"6 on scale 1-7","2017","16-34 y.","(0) in school","2","","",""
"6 on scale 1-7","2017","16-34 y.","(1a) inadequately completed","87","0.124029101165652","0.100762789607497","0.147295412723807"
"6 on scale 1-7","2017","16-34 y.","(1b) general elementary school","43","0.111565182981115","0.0797429028494581","0.143387463112772"
"6 on scale 1-7","2017","16-34 y.","(1c) basic vocational qualification","3","","",""
"6 on scale 1-7","2017","16-34 y.","(2b) intermediate general qualification","","","",""
"6 on scale 1-7","2017","16-34 y.","(2a) intermediate vocational","","","",""
"6 on scale 1-7","2017","16-34 y.","(2c_gen) general maturity certificate","28","","",""
"6 on scale 1-7","2017","16-34 y.","(2c_voc) vocational maturity certificate","8","","",""
"6 on scale 1-7","2017","16-34 y.","(3a) lower tertiary education","","","",""
"6 on scale 1-7","2017","16-34 y.","(3b) higher tertiary education","42","0.132865538412017","0.0942626976472195","0.171468379176814"
"6 on scale 1-7","2017","35-65 y.","(0) in school","","","",""
"6 on scale 1-7","2017","35-65 y.","(1a) inadequately completed","41","0.0821407053094169","0.0560665312491323","0.108214879369702"
"6 on scale 1-7","2017","35-65 y.","(1b) general elementary school","22","","",""
"6 on scale 1-7","2017","35-65 y.","(1c) basic vocational qualification","3","","",""
"6 on scale 1-7","2017","35-65 y.","(2b) intermediate general qualification","","","",""
"6 on scale 1-7","2017","35-65 y.","(2a) intermediate vocational","","","",""
"6 on scale 1-7","2017","35-65 y.","(2c_gen) general maturity certificate","13","","",""
"6 on scale 1-7","2017","35-65 y.","(2c_voc) vocational maturity certificate","5","","",""
"6 on scale 1-7","2017","35-65 y.","(3a) lower tertiary education","","","",""
"6 on scale 1-7","2017","35-65 y.","(3b) higher tertiary education","13","","",""
"6 on scale 1-7","2017","66 and older","(0) in school","","","",""
"6 on scale 1-7","2017","66 and older","(1a) inadequately completed","2","","",""
"6 on scale 1-7","2017","66 and older","(1b) general elementary school","3","","",""
"6 on scale 1-7","2017","66 and older","(1c) basic vocational qualification","","","",""
"6 on scale 1-7","2017","66 and older","(2b) intermediate general qualification","","","",""
"6 on scale 1-7","2017","66 and older","(2a) intermediate vocational","","","",""
"6 on scale 1-7","2017","66 and older","(2c_gen) general maturity certificate","","","",""
"6 on scale 1-7","2017","66 and older","(2c_voc) vocational maturity certificate","","","",""
"6 on scale 1-7","2017","66 and older","(3a) lower tertiary education","","","",""
"6 on scale 1-7","2017","66 and older","(3b) higher tertiary education","","","",""
"7 Strongly agree","2017","16-34 y.","(0) in school","11","","",""
"7 Strongly agree","2017","16-34 y.","(1a) inadequately completed","659","0.839108053486","0.813172411676165","0.865043695295836"
"7 Strongly agree","2017","16-34 y.","(1b) general elementary school","314","0.805820834428497","0.765837894013438","0.845803774843555"
"7 Strongly agree","2017","16-34 y.","(1c) basic vocational qualification","16","","",""
"7 Strongly agree","2017","16-34 y.","(2b) intermediate general qualification","3","","",""
"7 Strongly agree","2017","16-34 y.","(2a) intermediate vocational","1","","",""
"7 Strongly agree","2017","16-34 y.","(2c_gen) general maturity certificate","224","0.823386551439571","0.777815849207304","0.868957253671839"
"7 Strongly agree","2017","16-34 y.","(2c_voc) vocational maturity certificate","24","","",""
"7 Strongly agree","2017","16-34 y.","(3a) lower tertiary education","","","",""
"7 Strongly agree","2017","16-34 y.","(3b) higher tertiary education","244","0.820145237452081","0.776465881992064","0.863824592912098"
"7 Strongly agree","2017","35-65 y.","(0) in school","2","","",""
"7 Strongly agree","2017","35-65 y.","(1a) inadequately completed","356","0.863323060849272","0.830703539461564","0.89594258223698"
"7 Strongly agree","2017","35-65 y.","(1b) general elementary school","143","0.821916556509238","0.764741117966988","0.879091995051488"
"7 Strongly agree","2017","35-65 y.","(1c) basic vocational qualification","13","","",""
"7 Strongly agree","2017","35-65 y.","(2b) intermediate general qualification","","","",""
"7 Strongly agree","2017","35-65 y.","(2a) intermediate vocational","","","",""
"7 Strongly agree","2017","35-65 y.","(2c_gen) general maturity certificate","99","0.755256458015292","0.677017701275334","0.83349521475525"
"7 Strongly agree","2017","35-65 y.","(2c_voc) vocational maturity certificate","27","","",""
"7 Strongly agree","2017","35-65 y.","(3a) lower tertiary education","","","",""
"7 Strongly agree","2017","35-65 y.","(3b) higher tertiary education","128","0.887602358470596","0.836715568426475","0.938489148514717"
"7 Strongly agree","2017","66 and older","(0) in school","","","",""
"7 Strongly agree","2017","66 and older","(1a) inadequately completed","21","","",""
"7 Strongly agree","2017","66 and older","(1b) general elementary school","2","","",""
"7 Strongly agree","2017","66 and older","(1c) basic vocational qualification","1","","",""
"7 Strongly agree","2017","66 and older","(2b) intermediate general qualification","","","",""
"7 Strongly agree","2017","66 and older","(2a) intermediate vocational","","","",""
"7 Strongly agree","2017","66 and older","(2c_gen) general maturity certificate","1","","",""
"7 Strongly agree","2017","66 and older","(2c_voc) vocational maturity certificate","","","",""
"7 Strongly agree","2017","66 and older","(3a) lower tertiary education","","","",""
"7 Strongly agree","2017","66 and older","(3b) higher tertiary education","2","","",""
"1 Strongly disagree","2018","16-34 y.","(0) in school","","","",""
"1 Strongly disagree","2018","16-34 y.","(1a) inadequately completed","","","",""
"1 Strongly disagree","2018","16-34 y.","(1b) general elementary school","1","","",""
"1 Strongly disagree","2018","16-34 y.","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2018","16-34 y.","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2018","16-34 y.","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2018","16-34 y.","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2018","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2018","16-34 y.","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2018","16-34 y.","(3b) higher tertiary education","","","",""
"1 Strongly disagree","2018","35-65 y.","(0) in school","","","",""
"1 Strongly disagree","2018","35-65 y.","(1a) inadequately completed","2","","",""
"1 Strongly disagree","2018","35-65 y.","(1b) general elementary school","","","",""
"1 Strongly disagree","2018","35-65 y.","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2018","35-65 y.","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2018","35-65 y.","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2018","35-65 y.","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2018","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2018","35-65 y.","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2018","35-65 y.","(3b) higher tertiary education","","","",""
"1 Strongly disagree","2018","66 and older","(0) in school","","","",""
"1 Strongly disagree","2018","66 and older","(1a) inadequately completed","","","",""
"1 Strongly disagree","2018","66 and older","(1b) general elementary school","","","",""
"1 Strongly disagree","2018","66 and older","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2018","66 and older","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2018","66 and older","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2018","66 and older","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2018","66 and older","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2018","66 and older","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2018","66 and older","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2018","16-34 y.","(0) in school","","","",""
"2 on scale 1-7 ","2018","16-34 y.","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2018","16-34 y.","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2018","16-34 y.","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2018","16-34 y.","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2018","16-34 y.","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2018","16-34 y.","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2018","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2018","16-34 y.","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2018","16-34 y.","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2018","35-65 y.","(0) in school","","","",""
"2 on scale 1-7 ","2018","35-65 y.","(1a) inadequately completed","3","","",""
"2 on scale 1-7 ","2018","35-65 y.","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2018","35-65 y.","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2018","35-65 y.","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2018","35-65 y.","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2018","35-65 y.","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2018","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2018","35-65 y.","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2018","35-65 y.","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2018","66 and older","(0) in school","","","",""
"2 on scale 1-7 ","2018","66 and older","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2018","66 and older","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2018","66 and older","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2018","66 and older","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2018","66 and older","(2a) intermediate vocational","","","",""
