"plh0206i04","year","bula_h","education","n","percent","lower_confidence","upper_confidence"
"7 Strongly agree","2015","Hamburg","no degree/no degree yet","7","","",""
"7 Strongly agree","2015","Lower Saxony","lower secondary degree","250","0.356138404394652","0.318716280406535","0.39356052838277"
"7 Strongly agree","2015","Lower Saxony","secondary school degree","252","0.345890681691613","0.311025681713047","0.380755681670179"
"7 Strongly agree","2015","Lower Saxony","college entrance qualification","179","0.27352092575768","0.239817791689804","0.307224059825556"
"7 Strongly agree","2015","Lower Saxony","Other degree","172","0.457964161103164","0.40671054328304","0.509217778923289"
"7 Strongly agree","2015","Lower Saxony","no degree/no degree yet","43","0.245604322479319","0.168266452099362","0.322942192859277"
"7 Strongly agree","2015","Bremen","lower secondary degree","16","","",""
"7 Strongly agree","2015","Bremen","secondary school degree","14","","",""
"7 Strongly agree","2015","Bremen","college entrance qualification","14","","",""
"7 Strongly agree","2015","Bremen","Other degree","18","","",""
"7 Strongly agree","2015","Bremen","no degree/no degree yet","5","","",""
"7 Strongly agree","2015","North Rhine-Westphalia","lower secondary degree","571","0.429568111030971","0.403063977747347","0.456072244314596"
"7 Strongly agree","2015","North Rhine-Westphalia","secondary school degree","367","0.311836711978784","0.284183340864293","0.339490083093275"
"7 Strongly agree","2015","North Rhine-Westphalia","college entrance qualification","482","0.249627719695357","0.228975090594723","0.270280348795992"
"7 Strongly agree","2015","North Rhine-Westphalia","Other degree","465","0.489052833006323","0.457097006731014","0.521008659281632"
"7 Strongly agree","2015","North Rhine-Westphalia","no degree/no degree yet","116","0.350904126842794","0.294599742783821","0.407208510901768"
"7 Strongly agree","2015","Hesse","lower secondary degree","156","0.436398211914834","0.385025293256959","0.48777113057271"
"7 Strongly agree","2015","Hesse","secondary school degree","160","0.372539461804566","0.326301061974463","0.418777861634669"
"7 Strongly agree","2015","Hesse","college entrance qualification","159","0.285034479640954","0.249062722560003","0.321006236721905"
"7 Strongly agree","2015","Hesse","Other degree","206","0.600398653438428","0.550148778517002","0.650648528359854"
"7 Strongly agree","2015","Hesse","no degree/no degree yet","41","0.508986939067696","0.397325667341618","0.620648210793774"
"7 Strongly agree","2015","Rhineland-Palatinate,Saarland","lower secondary degree","188","0.360908458250959","0.319062559718579","0.402754356783338"
"7 Strongly agree","2015","Rhineland-Palatinate,Saarland","secondary school degree","119","0.329975557827754","0.27901191967992","0.380939195975589"
"7 Strongly agree","2015","Rhineland-Palatinate,Saarland","college entrance qualification","97","0.291228971592407","0.244100402954207","0.338357540230607"
"7 Strongly agree","2015","Rhineland-Palatinate,Saarland","Other degree","147","0.484283610739026","0.426263171326129","0.542304050151922"
"7 Strongly agree","2015","Rhineland-Palatinate,Saarland","no degree/no degree yet","19","","",""
"7 Strongly agree","2015","Baden-Württemberg","lower secondary degree","342","0.42385121350424","0.388625383536074","0.459077043472407"
"7 Strongly agree","2015","Baden-Württemberg","secondary school degree","309","0.402846547561356","0.368158466310317","0.437534628812395"
"7 Strongly agree","2015","Baden-Württemberg","college entrance qualification","270","0.292241163694401","0.262594404887261","0.32188792250154"
"7 Strongly agree","2015","Baden-Württemberg","Other degree","346","0.527846924213022","0.487530142910285","0.568163705515759"
"7 Strongly agree","2015","Baden-Württemberg","no degree/no degree yet","44","0.503021747472043","0.396098898730353","0.609944596213732"
"7 Strongly agree","2015","Bavaria","lower secondary degree","512","0.417543681543748","0.390356937870493","0.444730425217003"
"7 Strongly agree","2015","Bavaria","secondary school degree","365","0.415608509773805","0.385379120216618","0.445837899330992"
"7 Strongly agree","2015","Bavaria","college entrance qualification","264","0.281019715360035","0.253555494100293","0.308483936619778"
"7 Strongly agree","2015","Bavaria","Other degree","433","0.52341200799288","0.488495547956674","0.558328468029086"
"7 Strongly agree","2015","Bavaria","no degree/no degree yet","56","0.291196596843026","0.211869992718651","0.370523200967401"
"7 Strongly agree","2015","Berlin","lower secondary degree","61","0.386662483997415","0.308468968297908","0.464855999696923"
"7 Strongly agree","2015","Berlin","secondary school degree","93","0.284447411468902","0.230534383704799","0.338360439233004"
"7 Strongly agree","2015","Berlin","college entrance qualification","93","0.229041366593313","0.186281766245692","0.271800966940935"
"7 Strongly agree","2015","Berlin","Other degree","63","0.381399942817246","0.301225892481732","0.461573993152759"
"7 Strongly agree","2015","Berlin","no degree/no degree yet","11","","",""
"7 Strongly agree","2015","Brandenburg","lower secondary degree","86","0.461178487276858","0.395307566504554","0.527049408049162"
"7 Strongly agree","2015","Brandenburg","secondary school degree","140","0.325978333860763","0.280495312566761","0.371461355154765"
"7 Strongly agree","2015","Brandenburg","college entrance qualification","71","0.331296835006281","0.271748749542515","0.390844920470047"
"7 Strongly agree","2015","Brandenburg","Other degree","40","0.428432853853377","0.32995530370367","0.526910404003083"
"7 Strongly agree","2015","Brandenburg","no degree/no degree yet","5","","",""
"7 Strongly agree","2015","Mecklenburg-Western Pomerania","lower secondary degree","46","0.395892601718025","0.302794477964771","0.488990725471279"
"7 Strongly agree","2015","Mecklenburg-Western Pomerania","secondary school degree","98","0.358803382135377","0.301270472829153","0.416336291441601"
"7 Strongly agree","2015","Mecklenburg-Western Pomerania","college entrance qualification","25","","",""
"7 Strongly agree","2015","Mecklenburg-Western Pomerania","Other degree","8","","",""
"7 Strongly agree","2015","Mecklenburg-Western Pomerania","no degree/no degree yet","8","","",""
"7 Strongly agree","2015","Saxony","lower secondary degree","107","0.375732136518877","0.320087122414259","0.431377150623495"
"7 Strongly agree","2015","Saxony","secondary school degree","258","0.369442166734002","0.334429728564249","0.404454604903755"
"7 Strongly agree","2015","Saxony","college entrance qualification","112","0.321697182996696","0.275336350405811","0.36805801558758"
"7 Strongly agree","2015","Saxony","Other degree","31","0.407759665872161","0.293453399434074","0.522065932310247"
"7 Strongly agree","2015","Saxony","no degree/no degree yet","7","","",""
"7 Strongly agree","2015","Saxony-Anhalt","lower secondary degree","67","0.301225091232284","0.238267626525668","0.364182555938901"
"7 Strongly agree","2015","Saxony-Anhalt","secondary school degree","140","0.353364451948626","0.30592310572585","0.400805798171403"
"7 Strongly agree","2015","Saxony-Anhalt","college entrance qualification","64","0.315002413479851","0.25062484722468","0.379379979735022"
"7 Strongly agree","2015","Saxony-Anhalt","Other degree","18","","",""
"7 Strongly agree","2015","Saxony-Anhalt","no degree/no degree yet","4","","",""
"7 Strongly agree","2015","Thuringia","lower secondary degree","74","0.30426562539875","0.246297589729015","0.362233661068486"
"7 Strongly agree","2015","Thuringia","secondary school degree","142","0.318953753538758","0.274058535922559","0.363848971154958"
"7 Strongly agree","2015","Thuringia","college entrance qualification","44","0.216572287370961","0.158906136738492","0.274238438003429"
"7 Strongly agree","2015","Thuringia","Other degree","59","0.544269446820014","0.440213284321721","0.648325609318307"
"7 Strongly agree","2015","Thuringia","no degree/no degree yet","4","","",""
"1 Strongly disagree","2016","Schleswig-Holstein","lower secondary degree","","","",""
"1 Strongly disagree","2016","Schleswig-Holstein","secondary school degree","","","",""
"1 Strongly disagree","2016","Schleswig-Holstein","college entrance qualification","","","",""
"1 Strongly disagree","2016","Schleswig-Holstein","Other degree","","","",""
"1 Strongly disagree","2016","Schleswig-Holstein","no degree/no degree yet","","","",""
"1 Strongly disagree","2016","Hamburg","lower secondary degree","","","",""
"1 Strongly disagree","2016","Hamburg","secondary school degree","","","",""
"1 Strongly disagree","2016","Hamburg","college entrance qualification","","","",""
"1 Strongly disagree","2016","Hamburg","Other degree","","","",""
"1 Strongly disagree","2016","Hamburg","no degree/no degree yet","1","","",""
"1 Strongly disagree","2016","Lower Saxony","lower secondary degree","","","",""
"1 Strongly disagree","2016","Lower Saxony","secondary school degree","","","",""
"1 Strongly disagree","2016","Lower Saxony","college entrance qualification","","","",""
"1 Strongly disagree","2016","Lower Saxony","Other degree","","","",""
"1 Strongly disagree","2016","Lower Saxony","no degree/no degree yet","","","",""
"1 Strongly disagree","2016","Bremen","lower secondary degree","","","",""
"1 Strongly disagree","2016","Bremen","secondary school degree","","","",""
"1 Strongly disagree","2016","Bremen","college entrance qualification","","","",""
"1 Strongly disagree","2016","Bremen","Other degree","","","",""
"1 Strongly disagree","2016","Bremen","no degree/no degree yet","","","",""
"1 Strongly disagree","2016","North Rhine-Westphalia","lower secondary degree","","","",""
"1 Strongly disagree","2016","North Rhine-Westphalia","secondary school degree","","","",""
"1 Strongly disagree","2016","North Rhine-Westphalia","college entrance qualification","","","",""
"1 Strongly disagree","2016","North Rhine-Westphalia","Other degree","2","","",""
"1 Strongly disagree","2016","North Rhine-Westphalia","no degree/no degree yet","1","","",""
"1 Strongly disagree","2016","Hesse","lower secondary degree","","","",""
"1 Strongly disagree","2016","Hesse","secondary school degree","1","","",""
"1 Strongly disagree","2016","Hesse","college entrance qualification","","","",""
"1 Strongly disagree","2016","Hesse","Other degree","2","","",""
"1 Strongly disagree","2016","Hesse","no degree/no degree yet","1","","",""
"1 Strongly disagree","2016","Rhineland-Palatinate,Saarland","lower secondary degree","","","",""
"1 Strongly disagree","2016","Rhineland-Palatinate,Saarland","secondary school degree","","","",""
"1 Strongly disagree","2016","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"1 Strongly disagree","2016","Rhineland-Palatinate,Saarland","Other degree","","","",""
"1 Strongly disagree","2016","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"1 Strongly disagree","2016","Baden-Württemberg","lower secondary degree","","","",""
"1 Strongly disagree","2016","Baden-Württemberg","secondary school degree","","","",""
"1 Strongly disagree","2016","Baden-Württemberg","college entrance qualification","","","",""
"1 Strongly disagree","2016","Baden-Württemberg","Other degree","1","","",""
"1 Strongly disagree","2016","Baden-Württemberg","no degree/no degree yet","","","",""
"1 Strongly disagree","2016","Bavaria","lower secondary degree","","","",""
"1 Strongly disagree","2016","Bavaria","secondary school degree","","","",""
"1 Strongly disagree","2016","Bavaria","college entrance qualification","","","",""
"1 Strongly disagree","2016","Bavaria","Other degree","2","","",""
"1 Strongly disagree","2016","Bavaria","no degree/no degree yet","1","","",""
"1 Strongly disagree","2016","Berlin","lower secondary degree","","","",""
"1 Strongly disagree","2016","Berlin","secondary school degree","","","",""
"1 Strongly disagree","2016","Berlin","college entrance qualification","","","",""
"1 Strongly disagree","2016","Berlin","Other degree","","","",""
"1 Strongly disagree","2016","Berlin","no degree/no degree yet","1","","",""
"1 Strongly disagree","2016","Brandenburg","lower secondary degree","","","",""
"1 Strongly disagree","2016","Brandenburg","secondary school degree","","","",""
"1 Strongly disagree","2016","Brandenburg","college entrance qualification","","","",""
"1 Strongly disagree","2016","Brandenburg","Other degree","","","",""
"1 Strongly disagree","2016","Brandenburg","no degree/no degree yet","","","",""
"1 Strongly disagree","2016","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"1 Strongly disagree","2016","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"1 Strongly disagree","2016","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"1 Strongly disagree","2016","Mecklenburg-Western Pomerania","Other degree","","","",""
"1 Strongly disagree","2016","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"1 Strongly disagree","2016","Saxony","lower secondary degree","","","",""
"1 Strongly disagree","2016","Saxony","secondary school degree","","","",""
"1 Strongly disagree","2016","Saxony","college entrance qualification","","","",""
"1 Strongly disagree","2016","Saxony","Other degree","","","",""
"1 Strongly disagree","2016","Saxony","no degree/no degree yet","1","","",""
"1 Strongly disagree","2016","Saxony-Anhalt","lower secondary degree","","","",""
"1 Strongly disagree","2016","Saxony-Anhalt","secondary school degree","","","",""
"1 Strongly disagree","2016","Saxony-Anhalt","college entrance qualification","","","",""
"1 Strongly disagree","2016","Saxony-Anhalt","Other degree","","","",""
"1 Strongly disagree","2016","Saxony-Anhalt","no degree/no degree yet","","","",""
"1 Strongly disagree","2016","Thuringia","lower secondary degree","","","",""
"1 Strongly disagree","2016","Thuringia","secondary school degree","","","",""
"1 Strongly disagree","2016","Thuringia","college entrance qualification","","","",""
"1 Strongly disagree","2016","Thuringia","Other degree","","","",""
"1 Strongly disagree","2016","Thuringia","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2016","Schleswig-Holstein","lower secondary degree","","","",""
"2 on scale 1-7 ","2016","Schleswig-Holstein","secondary school degree","","","",""
"2 on scale 1-7 ","2016","Schleswig-Holstein","college entrance qualification","","","",""
"2 on scale 1-7 ","2016","Schleswig-Holstein","Other degree","","","",""
"2 on scale 1-7 ","2016","Schleswig-Holstein","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2016","Hamburg","lower secondary degree","","","",""
"2 on scale 1-7 ","2016","Hamburg","secondary school degree","","","",""
"2 on scale 1-7 ","2016","Hamburg","college entrance qualification","","","",""
"2 on scale 1-7 ","2016","Hamburg","Other degree","","","",""
"2 on scale 1-7 ","2016","Hamburg","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2016","Lower Saxony","lower secondary degree","","","",""
"2 on scale 1-7 ","2016","Lower Saxony","secondary school degree","","","",""
"2 on scale 1-7 ","2016","Lower Saxony","college entrance qualification","","","",""
"2 on scale 1-7 ","2016","Lower Saxony","Other degree","","","",""
"2 on scale 1-7 ","2016","Lower Saxony","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2016","Bremen","lower secondary degree","","","",""
"2 on scale 1-7 ","2016","Bremen","secondary school degree","","","",""
"2 on scale 1-7 ","2016","Bremen","college entrance qualification","","","",""
"2 on scale 1-7 ","2016","Bremen","Other degree","","","",""
"2 on scale 1-7 ","2016","Bremen","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2016","North Rhine-Westphalia","lower secondary degree","","","",""
"2 on scale 1-7 ","2016","North Rhine-Westphalia","secondary school degree","","","",""
"2 on scale 1-7 ","2016","North Rhine-Westphalia","college entrance qualification","","","",""
"2 on scale 1-7 ","2016","North Rhine-Westphalia","Other degree","2","","",""
"2 on scale 1-7 ","2016","North Rhine-Westphalia","no degree/no degree yet","1","","",""
"2 on scale 1-7 ","2016","Hesse","lower secondary degree","","","",""
"2 on scale 1-7 ","2016","Hesse","secondary school degree","","","",""
"2 on scale 1-7 ","2016","Hesse","college entrance qualification","","","",""
"2 on scale 1-7 ","2016","Hesse","Other degree","","","",""
"2 on scale 1-7 ","2016","Hesse","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2016","Rhineland-Palatinate,Saarland","lower secondary degree","","","",""
"2 on scale 1-7 ","2016","Rhineland-Palatinate,Saarland","secondary school degree","","","",""
"2 on scale 1-7 ","2016","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"2 on scale 1-7 ","2016","Rhineland-Palatinate,Saarland","Other degree","1","","",""
"2 on scale 1-7 ","2016","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2016","Baden-Württemberg","lower secondary degree","","","",""
"2 on scale 1-7 ","2016","Baden-Württemberg","secondary school degree","","","",""
"2 on scale 1-7 ","2016","Baden-Württemberg","college entrance qualification","","","",""
"2 on scale 1-7 ","2016","Baden-Württemberg","Other degree","1","","",""
"2 on scale 1-7 ","2016","Baden-Württemberg","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2016","Bavaria","lower secondary degree","","","",""
"2 on scale 1-7 ","2016","Bavaria","secondary school degree","","","",""
"2 on scale 1-7 ","2016","Bavaria","college entrance qualification","","","",""
"2 on scale 1-7 ","2016","Bavaria","Other degree","2","","",""
"2 on scale 1-7 ","2016","Bavaria","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2016","Berlin","lower secondary degree","","","",""
"2 on scale 1-7 ","2016","Berlin","secondary school degree","","","",""
"2 on scale 1-7 ","2016","Berlin","college entrance qualification","","","",""
"2 on scale 1-7 ","2016","Berlin","Other degree","1","","",""
"2 on scale 1-7 ","2016","Berlin","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2016","Brandenburg","lower secondary degree","","","",""
"2 on scale 1-7 ","2016","Brandenburg","secondary school degree","","","",""
"2 on scale 1-7 ","2016","Brandenburg","college entrance qualification","","","",""
"2 on scale 1-7 ","2016","Brandenburg","Other degree","","","",""
"2 on scale 1-7 ","2016","Brandenburg","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2016","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"2 on scale 1-7 ","2016","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"2 on scale 1-7 ","2016","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"2 on scale 1-7 ","2016","Mecklenburg-Western Pomerania","Other degree","1","","",""
"2 on scale 1-7 ","2016","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2016","Saxony","lower secondary degree","","","",""
"2 on scale 1-7 ","2016","Saxony","secondary school degree","","","",""
"2 on scale 1-7 ","2016","Saxony","college entrance qualification","","","",""
"2 on scale 1-7 ","2016","Saxony","Other degree","1","","",""
"2 on scale 1-7 ","2016","Saxony","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2016","Saxony-Anhalt","lower secondary degree","","","",""
"2 on scale 1-7 ","2016","Saxony-Anhalt","secondary school degree","","","",""
"2 on scale 1-7 ","2016","Saxony-Anhalt","college entrance qualification","","","",""
"2 on scale 1-7 ","2016","Saxony-Anhalt","Other degree","","","",""
"2 on scale 1-7 ","2016","Saxony-Anhalt","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2016","Thuringia","lower secondary degree","","","",""
"2 on scale 1-7 ","2016","Thuringia","secondary school degree","","","",""
"2 on scale 1-7 ","2016","Thuringia","college entrance qualification","","","",""
"2 on scale 1-7 ","2016","Thuringia","Other degree","","","",""
"2 on scale 1-7 ","2016","Thuringia","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2016","Schleswig-Holstein","lower secondary degree","","","",""
"3 on scale 1-7 ","2016","Schleswig-Holstein","secondary school degree","","","",""
"3 on scale 1-7 ","2016","Schleswig-Holstein","college entrance qualification","","","",""
"3 on scale 1-7 ","2016","Schleswig-Holstein","Other degree","","","",""
"3 on scale 1-7 ","2016","Schleswig-Holstein","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2016","Hamburg","lower secondary degree","","","",""
"3 on scale 1-7 ","2016","Hamburg","secondary school degree","","","",""
"3 on scale 1-7 ","2016","Hamburg","college entrance qualification","","","",""
"3 on scale 1-7 ","2016","Hamburg","Other degree","","","",""
"3 on scale 1-7 ","2016","Hamburg","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2016","Lower Saxony","lower secondary degree","1","","",""
"3 on scale 1-7 ","2016","Lower Saxony","secondary school degree","","","",""
"3 on scale 1-7 ","2016","Lower Saxony","college entrance qualification","","","",""
"3 on scale 1-7 ","2016","Lower Saxony","Other degree","1","","",""
"3 on scale 1-7 ","2016","Lower Saxony","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2016","Bremen","lower secondary degree","","","",""
"3 on scale 1-7 ","2016","Bremen","secondary school degree","","","",""
"3 on scale 1-7 ","2016","Bremen","college entrance qualification","","","",""
"3 on scale 1-7 ","2016","Bremen","Other degree","","","",""
"3 on scale 1-7 ","2016","Bremen","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2016","North Rhine-Westphalia","lower secondary degree","","","",""
"3 on scale 1-7 ","2016","North Rhine-Westphalia","secondary school degree","","","",""
"3 on scale 1-7 ","2016","North Rhine-Westphalia","college entrance qualification","","","",""
"3 on scale 1-7 ","2016","North Rhine-Westphalia","Other degree","1","","",""
"3 on scale 1-7 ","2016","North Rhine-Westphalia","no degree/no degree yet","1","","",""
"3 on scale 1-7 ","2016","Hesse","lower secondary degree","","","",""
"3 on scale 1-7 ","2016","Hesse","secondary school degree","","","",""
"3 on scale 1-7 ","2016","Hesse","college entrance qualification","","","",""
"3 on scale 1-7 ","2016","Hesse","Other degree","","","",""
"3 on scale 1-7 ","2016","Hesse","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2016","Rhineland-Palatinate,Saarland","lower secondary degree","","","",""
"3 on scale 1-7 ","2016","Rhineland-Palatinate,Saarland","secondary school degree","","","",""
"3 on scale 1-7 ","2016","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"3 on scale 1-7 ","2016","Rhineland-Palatinate,Saarland","Other degree","","","",""
"3 on scale 1-7 ","2016","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2016","Baden-Württemberg","lower secondary degree","","","",""
"3 on scale 1-7 ","2016","Baden-Württemberg","secondary school degree","","","",""
"3 on scale 1-7 ","2016","Baden-Württemberg","college entrance qualification","","","",""
"3 on scale 1-7 ","2016","Baden-Württemberg","Other degree","","","",""
"3 on scale 1-7 ","2016","Baden-Württemberg","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2016","Bavaria","lower secondary degree","","","",""
"3 on scale 1-7 ","2016","Bavaria","secondary school degree","","","",""
"3 on scale 1-7 ","2016","Bavaria","college entrance qualification","","","",""
"3 on scale 1-7 ","2016","Bavaria","Other degree","2","","",""
"3 on scale 1-7 ","2016","Bavaria","no degree/no degree yet","1","","",""
"3 on scale 1-7 ","2016","Berlin","lower secondary degree","","","",""
"3 on scale 1-7 ","2016","Berlin","secondary school degree","","","",""
"3 on scale 1-7 ","2016","Berlin","college entrance qualification","","","",""
"3 on scale 1-7 ","2016","Berlin","Other degree","","","",""
"3 on scale 1-7 ","2016","Berlin","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2016","Brandenburg","lower secondary degree","","","",""
"3 on scale 1-7 ","2016","Brandenburg","secondary school degree","","","",""
"3 on scale 1-7 ","2016","Brandenburg","college entrance qualification","","","",""
"3 on scale 1-7 ","2016","Brandenburg","Other degree","","","",""
"3 on scale 1-7 ","2016","Brandenburg","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2016","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"3 on scale 1-7 ","2016","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"3 on scale 1-7 ","2016","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"3 on scale 1-7 ","2016","Mecklenburg-Western Pomerania","Other degree","","","",""
"3 on scale 1-7 ","2016","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2016","Saxony","lower secondary degree","","","",""
"3 on scale 1-7 ","2016","Saxony","secondary school degree","","","",""
"3 on scale 1-7 ","2016","Saxony","college entrance qualification","","","",""
"3 on scale 1-7 ","2016","Saxony","Other degree","","","",""
"3 on scale 1-7 ","2016","Saxony","no degree/no degree yet","1","","",""
"3 on scale 1-7 ","2016","Saxony-Anhalt","lower secondary degree","","","",""
"3 on scale 1-7 ","2016","Saxony-Anhalt","secondary school degree","","","",""
"3 on scale 1-7 ","2016","Saxony-Anhalt","college entrance qualification","","","",""
"3 on scale 1-7 ","2016","Saxony-Anhalt","Other degree","1","","",""
"3 on scale 1-7 ","2016","Saxony-Anhalt","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2016","Thuringia","lower secondary degree","","","",""
"3 on scale 1-7 ","2016","Thuringia","secondary school degree","","","",""
"3 on scale 1-7 ","2016","Thuringia","college entrance qualification","","","",""
"3 on scale 1-7 ","2016","Thuringia","Other degree","","","",""
"3 on scale 1-7 ","2016","Thuringia","no degree/no degree yet","","","",""
"4 on scale 1-7","2016","Schleswig-Holstein","lower secondary degree","","","",""
"4 on scale 1-7","2016","Schleswig-Holstein","secondary school degree","","","",""
"4 on scale 1-7","2016","Schleswig-Holstein","college entrance qualification","","","",""
"4 on scale 1-7","2016","Schleswig-Holstein","Other degree","2","","",""
"4 on scale 1-7","2016","Schleswig-Holstein","no degree/no degree yet","3","","",""
"4 on scale 1-7","2016","Hamburg","lower secondary degree","","","",""
"4 on scale 1-7","2016","Hamburg","secondary school degree","","","",""
"4 on scale 1-7","2016","Hamburg","college entrance qualification","1","","",""
"4 on scale 1-7","2016","Hamburg","Other degree","1","","",""
"4 on scale 1-7","2016","Hamburg","no degree/no degree yet","1","","",""
"4 on scale 1-7","2016","Lower Saxony","lower secondary degree","","","",""
"4 on scale 1-7","2016","Lower Saxony","secondary school degree","","","",""
"4 on scale 1-7","2016","Lower Saxony","college entrance qualification","1","","",""
"4 on scale 1-7","2016","Lower Saxony","Other degree","2","","",""
"4 on scale 1-7","2016","Lower Saxony","no degree/no degree yet","1","","",""
"4 on scale 1-7","2016","Bremen","lower secondary degree","","","",""
"4 on scale 1-7","2016","Bremen","secondary school degree","","","",""
"4 on scale 1-7","2016","Bremen","college entrance qualification","","","",""
"4 on scale 1-7","2016","Bremen","Other degree","1","","",""
"4 on scale 1-7","2016","Bremen","no degree/no degree yet","","","",""
"4 on scale 1-7","2016","North Rhine-Westphalia","lower secondary degree","","","",""
"4 on scale 1-7","2016","North Rhine-Westphalia","secondary school degree","1","","",""
"4 on scale 1-7","2016","North Rhine-Westphalia","college entrance qualification","","","",""
"4 on scale 1-7","2016","North Rhine-Westphalia","Other degree","3","","",""
"4 on scale 1-7","2016","North Rhine-Westphalia","no degree/no degree yet","2","","",""
"4 on scale 1-7","2016","Hesse","lower secondary degree","","","",""
"4 on scale 1-7","2016","Hesse","secondary school degree","","","",""
"4 on scale 1-7","2016","Hesse","college entrance qualification","","","",""
"4 on scale 1-7","2016","Hesse","Other degree","2","","",""
"4 on scale 1-7","2016","Hesse","no degree/no degree yet","2","","",""
"4 on scale 1-7","2016","Rhineland-Palatinate,Saarland","lower secondary degree","","","",""
"4 on scale 1-7","2016","Rhineland-Palatinate,Saarland","secondary school degree","","","",""
"4 on scale 1-7","2016","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"4 on scale 1-7","2016","Rhineland-Palatinate,Saarland","Other degree","1","","",""
"4 on scale 1-7","2016","Rhineland-Palatinate,Saarland","no degree/no degree yet","1","","",""
"4 on scale 1-7","2016","Baden-Württemberg","lower secondary degree","","","",""
"4 on scale 1-7","2016","Baden-Württemberg","secondary school degree","","","",""
"4 on scale 1-7","2016","Baden-Württemberg","college entrance qualification","","","",""
"4 on scale 1-7","2016","Baden-Württemberg","Other degree","2","","",""
"4 on scale 1-7","2016","Baden-Württemberg","no degree/no degree yet","3","","",""
"4 on scale 1-7","2016","Bavaria","lower secondary degree","","","",""
"4 on scale 1-7","2016","Bavaria","secondary school degree","","","",""
"4 on scale 1-7","2016","Bavaria","college entrance qualification","","","",""
"4 on scale 1-7","2016","Bavaria","Other degree","6","","",""
"4 on scale 1-7","2016","Bavaria","no degree/no degree yet","3","","",""
"4 on scale 1-7","2016","Berlin","lower secondary degree","","","",""
"4 on scale 1-7","2016","Berlin","secondary school degree","","","",""
"4 on scale 1-7","2016","Berlin","college entrance qualification","","","",""
"4 on scale 1-7","2016","Berlin","Other degree","","","",""
"4 on scale 1-7","2016","Berlin","no degree/no degree yet","1","","",""
"4 on scale 1-7","2016","Brandenburg","lower secondary degree","","","",""
"4 on scale 1-7","2016","Brandenburg","secondary school degree","","","",""
"4 on scale 1-7","2016","Brandenburg","college entrance qualification","","","",""
"4 on scale 1-7","2016","Brandenburg","Other degree","3","","",""
"4 on scale 1-7","2016","Brandenburg","no degree/no degree yet","","","",""
"4 on scale 1-7","2016","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"4 on scale 1-7","2016","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"4 on scale 1-7","2016","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"4 on scale 1-7","2016","Mecklenburg-Western Pomerania","Other degree","","","",""
"4 on scale 1-7","2016","Mecklenburg-Western Pomerania","no degree/no degree yet","1","","",""
"4 on scale 1-7","2016","Saxony","lower secondary degree","","","",""
"4 on scale 1-7","2016","Saxony","secondary school degree","","","",""
"4 on scale 1-7","2016","Saxony","college entrance qualification","","","",""
"4 on scale 1-7","2016","Saxony","Other degree","1","","",""
"4 on scale 1-7","2016","Saxony","no degree/no degree yet","2","","",""
