"plh0206i04","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"5 on scale 1-7","2013","Full Time","1-pers.-HH","","","",""
"5 on scale 1-7","2013","Full Time","(Married) couple without C. ","","","",""
"5 on scale 1-7","2013","Full Time","Single parent ","","","",""
"5 on scale 1-7","2013","Full Time","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2013","Full Time","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2013","Full Time","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2013","Part Time","1-pers.-HH","","","",""
"5 on scale 1-7","2013","Part Time","(Married) couple without C. ","","","",""
"5 on scale 1-7","2013","Part Time","Single parent ","","","",""
"5 on scale 1-7","2013","Part Time","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2013","Part Time","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2013","Part Time","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2013","Not Working","1-pers.-HH","","","",""
"5 on scale 1-7","2013","Not Working","(Married) couple without C. ","","","",""
"5 on scale 1-7","2013","Not Working","Single parent ","","","",""
"5 on scale 1-7","2013","Not Working","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2013","Not Working","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2013","Not Working","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2013","Full Time","1-pers.-HH","","","",""
"6 on scale 1-7","2013","Full Time","(Married) couple without C. ","","","",""
"6 on scale 1-7","2013","Full Time","Single parent ","","","",""
"6 on scale 1-7","2013","Full Time","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2013","Full Time","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2013","Full Time","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2013","Part Time","1-pers.-HH","","","",""
"6 on scale 1-7","2013","Part Time","(Married) couple without C. ","","","",""
"6 on scale 1-7","2013","Part Time","Single parent ","","","",""
"6 on scale 1-7","2013","Part Time","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2013","Part Time","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2013","Part Time","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2013","Not Working","1-pers.-HH","","","",""
"6 on scale 1-7","2013","Not Working","(Married) couple without C. ","","","",""
"6 on scale 1-7","2013","Not Working","Single parent ","","","",""
"6 on scale 1-7","2013","Not Working","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2013","Not Working","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2013","Not Working","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2013","Full Time","1-pers.-HH","","","",""
"7 Strongly agree","2013","Full Time","(Married) couple without C. ","","","",""
"7 Strongly agree","2013","Full Time","Single parent ","","","",""
"7 Strongly agree","2013","Full Time","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2013","Full Time","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2013","Full Time","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2013","Part Time","1-pers.-HH","","","",""
"7 Strongly agree","2013","Part Time","(Married) couple without C. ","","","",""
"7 Strongly agree","2013","Part Time","Single parent ","","","",""
"7 Strongly agree","2013","Part Time","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2013","Part Time","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2013","Part Time","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2013","Not Working","1-pers.-HH","","","",""
"7 Strongly agree","2013","Not Working","(Married) couple without C. ","","","",""
"7 Strongly agree","2013","Not Working","Single parent ","","","",""
"7 Strongly agree","2013","Not Working","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2013","Not Working","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2013","Not Working","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2014","Full Time","1-pers.-HH","","","",""
"1 Strongly disagree","2014","Full Time","(Married) couple without C. ","","","",""
"1 Strongly disagree","2014","Full Time","Single parent ","","","",""
"1 Strongly disagree","2014","Full Time","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2014","Full Time","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2014","Full Time","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2014","Part Time","1-pers.-HH","","","",""
"1 Strongly disagree","2014","Part Time","(Married) couple without C. ","","","",""
"1 Strongly disagree","2014","Part Time","Single parent ","","","",""
"1 Strongly disagree","2014","Part Time","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2014","Part Time","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2014","Part Time","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2014","Not Working","1-pers.-HH","","","",""
"1 Strongly disagree","2014","Not Working","(Married) couple without C. ","","","",""
"1 Strongly disagree","2014","Not Working","Single parent ","","","",""
"1 Strongly disagree","2014","Not Working","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2014","Not Working","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2014","Not Working","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2014","Full Time","1-pers.-HH","","","",""
"2 on scale 1-7 ","2014","Full Time","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2014","Full Time","Single parent ","","","",""
"2 on scale 1-7 ","2014","Full Time","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2014","Full Time","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2014","Full Time","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2014","Part Time","1-pers.-HH","","","",""
"2 on scale 1-7 ","2014","Part Time","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2014","Part Time","Single parent ","","","",""
"2 on scale 1-7 ","2014","Part Time","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2014","Part Time","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2014","Part Time","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2014","Not Working","1-pers.-HH","","","",""
"2 on scale 1-7 ","2014","Not Working","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2014","Not Working","Single parent ","","","",""
"2 on scale 1-7 ","2014","Not Working","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2014","Not Working","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2014","Not Working","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2014","Full Time","1-pers.-HH","","","",""
"3 on scale 1-7 ","2014","Full Time","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2014","Full Time","Single parent ","","","",""
"3 on scale 1-7 ","2014","Full Time","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2014","Full Time","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2014","Full Time","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2014","Part Time","1-pers.-HH","","","",""
"3 on scale 1-7 ","2014","Part Time","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2014","Part Time","Single parent ","","","",""
"3 on scale 1-7 ","2014","Part Time","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2014","Part Time","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2014","Part Time","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2014","Not Working","1-pers.-HH","","","",""
"3 on scale 1-7 ","2014","Not Working","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2014","Not Working","Single parent ","","","",""
"3 on scale 1-7 ","2014","Not Working","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2014","Not Working","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2014","Not Working","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2014","Full Time","1-pers.-HH","","","",""
"4 on scale 1-7","2014","Full Time","(Married) couple without C. ","","","",""
"4 on scale 1-7","2014","Full Time","Single parent ","","","",""
"4 on scale 1-7","2014","Full Time","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2014","Full Time","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2014","Full Time","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2014","Part Time","1-pers.-HH","","","",""
"4 on scale 1-7","2014","Part Time","(Married) couple without C. ","","","",""
"4 on scale 1-7","2014","Part Time","Single parent ","","","",""
"4 on scale 1-7","2014","Part Time","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2014","Part Time","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2014","Part Time","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2014","Not Working","1-pers.-HH","","","",""
"4 on scale 1-7","2014","Not Working","(Married) couple without C. ","","","",""
"4 on scale 1-7","2014","Not Working","Single parent ","","","",""
"4 on scale 1-7","2014","Not Working","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2014","Not Working","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2014","Not Working","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2014","Full Time","1-pers.-HH","","","",""
"5 on scale 1-7","2014","Full Time","(Married) couple without C. ","","","",""
"5 on scale 1-7","2014","Full Time","Single parent ","","","",""
"5 on scale 1-7","2014","Full Time","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2014","Full Time","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2014","Full Time","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2014","Part Time","1-pers.-HH","","","",""
"5 on scale 1-7","2014","Part Time","(Married) couple without C. ","","","",""
"5 on scale 1-7","2014","Part Time","Single parent ","","","",""
"5 on scale 1-7","2014","Part Time","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2014","Part Time","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2014","Part Time","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2014","Not Working","1-pers.-HH","","","",""
"5 on scale 1-7","2014","Not Working","(Married) couple without C. ","","","",""
"5 on scale 1-7","2014","Not Working","Single parent ","","","",""
"5 on scale 1-7","2014","Not Working","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2014","Not Working","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2014","Not Working","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2014","Full Time","1-pers.-HH","","","",""
"6 on scale 1-7","2014","Full Time","(Married) couple without C. ","","","",""
"6 on scale 1-7","2014","Full Time","Single parent ","","","",""
"6 on scale 1-7","2014","Full Time","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2014","Full Time","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2014","Full Time","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2014","Part Time","1-pers.-HH","","","",""
"6 on scale 1-7","2014","Part Time","(Married) couple without C. ","","","",""
"6 on scale 1-7","2014","Part Time","Single parent ","","","",""
"6 on scale 1-7","2014","Part Time","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2014","Part Time","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2014","Part Time","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2014","Not Working","1-pers.-HH","","","",""
"6 on scale 1-7","2014","Not Working","(Married) couple without C. ","","","",""
"6 on scale 1-7","2014","Not Working","Single parent ","","","",""
"6 on scale 1-7","2014","Not Working","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2014","Not Working","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2014","Not Working","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2014","Full Time","1-pers.-HH","","","",""
"7 Strongly agree","2014","Full Time","(Married) couple without C. ","","","",""
"7 Strongly agree","2014","Full Time","Single parent ","","","",""
"7 Strongly agree","2014","Full Time","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2014","Full Time","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2014","Full Time","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2014","Part Time","1-pers.-HH","","","",""
"7 Strongly agree","2014","Part Time","(Married) couple without C. ","","","",""
"7 Strongly agree","2014","Part Time","Single parent ","","","",""
"7 Strongly agree","2014","Part Time","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2014","Part Time","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2014","Part Time","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2014","Not Working","1-pers.-HH","","","",""
"7 Strongly agree","2014","Not Working","(Married) couple without C. ","","","",""
"7 Strongly agree","2014","Not Working","Single parent ","","","",""
"7 Strongly agree","2014","Not Working","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2014","Not Working","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2014","Not Working","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2015","Full Time","1-pers.-HH","5","","",""
"1 Strongly disagree","2015","Full Time","(Married) couple without C. ","13","","",""
"1 Strongly disagree","2015","Full Time","Single parent ","7","","",""
"1 Strongly disagree","2015","Full Time","Couple + C. LE 16 ","15","","",""
"1 Strongly disagree","2015","Full Time","Couple + C. GT 16 ","8","","",""
"1 Strongly disagree","2015","Full Time","Couple + C. LE and GT 16","6","","",""
"1 Strongly disagree","2015","Part Time","1-pers.-HH","7","","",""
"1 Strongly disagree","2015","Part Time","(Married) couple without C. ","11","","",""
"1 Strongly disagree","2015","Part Time","Single parent ","10","","",""
"1 Strongly disagree","2015","Part Time","Couple + C. LE 16 ","13","","",""
"1 Strongly disagree","2015","Part Time","Couple + C. GT 16 ","5","","",""
"1 Strongly disagree","2015","Part Time","Couple + C. LE and GT 16","8","","",""
"1 Strongly disagree","2015","Not Working","1-pers.-HH","20","","",""
"1 Strongly disagree","2015","Not Working","(Married) couple without C. ","35","0.00968198223774955","0.00668653970995836","0.0126774247655408"
"1 Strongly disagree","2015","Not Working","Single parent ","3","","",""
"1 Strongly disagree","2015","Not Working","Couple + C. LE 16 ","14","","",""
"1 Strongly disagree","2015","Not Working","Couple + C. GT 16 ","6","","",""
"1 Strongly disagree","2015","Not Working","Couple + C. LE and GT 16","4","","",""
"2 on scale 1-7 ","2015","Full Time","1-pers.-HH","9","","",""
"2 on scale 1-7 ","2015","Full Time","(Married) couple without C. ","11","","",""
"2 on scale 1-7 ","2015","Full Time","Single parent ","11","","",""
"2 on scale 1-7 ","2015","Full Time","Couple + C. LE 16 ","27","","",""
"2 on scale 1-7 ","2015","Full Time","Couple + C. GT 16 ","10","","",""
"2 on scale 1-7 ","2015","Full Time","Couple + C. LE and GT 16","10","","",""
"2 on scale 1-7 ","2015","Part Time","1-pers.-HH","6","","",""
"2 on scale 1-7 ","2015","Part Time","(Married) couple without C. ","16","","",""
"2 on scale 1-7 ","2015","Part Time","Single parent ","13","","",""
"2 on scale 1-7 ","2015","Part Time","Couple + C. LE 16 ","14","","",""
"2 on scale 1-7 ","2015","Part Time","Couple + C. GT 16 ","15","","",""
"2 on scale 1-7 ","2015","Part Time","Couple + C. LE and GT 16","10","","",""
"2 on scale 1-7 ","2015","Not Working","1-pers.-HH","21","","",""
"2 on scale 1-7 ","2015","Not Working","(Married) couple without C. ","33","0.00674628497415803","0.00424217181402552","0.00925039813429053"
"2 on scale 1-7 ","2015","Not Working","Single parent ","11","","",""
"2 on scale 1-7 ","2015","Not Working","Couple + C. LE 16 ","19","","",""
"2 on scale 1-7 ","2015","Not Working","Couple + C. GT 16 ","8","","",""
"2 on scale 1-7 ","2015","Not Working","Couple + C. LE and GT 16","7","","",""
"3 on scale 1-7 ","2015","Full Time","1-pers.-HH","29","","",""
"3 on scale 1-7 ","2015","Full Time","(Married) couple without C. ","55","0.0180402086038856","0.012680598580027","0.0233998186277442"
"3 on scale 1-7 ","2015","Full Time","Single parent ","16","","",""
"3 on scale 1-7 ","2015","Full Time","Couple + C. LE 16 ","64","0.0192516340621908","0.0142668811116025","0.0242363870127791"
"3 on scale 1-7 ","2015","Full Time","Couple + C. GT 16 ","24","","",""
"3 on scale 1-7 ","2015","Full Time","Couple + C. LE and GT 16","19","","",""
"3 on scale 1-7 ","2015","Part Time","1-pers.-HH","12","","",""
"3 on scale 1-7 ","2015","Part Time","(Married) couple without C. ","43","0.0244391419243578","0.0164805890715614","0.0323976947771541"
"3 on scale 1-7 ","2015","Part Time","Single parent ","17","","",""
"3 on scale 1-7 ","2015","Part Time","Couple + C. LE 16 ","45","0.0163487635096267","0.0110972182977119","0.0216003087215414"
"3 on scale 1-7 ","2015","Part Time","Couple + C. GT 16 ","17","","",""
"3 on scale 1-7 ","2015","Part Time","Couple + C. LE and GT 16","23","","",""
"3 on scale 1-7 ","2015","Not Working","1-pers.-HH","42","0.0226470479121721","0.0159556458994891","0.0293384499248552"
"3 on scale 1-7 ","2015","Not Working","(Married) couple without C. ","82","0.0235092265888946","0.0188742797930711","0.0281441733847182"
"3 on scale 1-7 ","2015","Not Working","Single parent ","20","","",""
"3 on scale 1-7 ","2015","Not Working","Couple + C. LE 16 ","32","0.0146676388220908","0.00869241233966333","0.0206428653045184"
"3 on scale 1-7 ","2015","Not Working","Couple + C. GT 16 ","16","","",""
"3 on scale 1-7 ","2015","Not Working","Couple + C. LE and GT 16","13","","",""
"4 on scale 1-7","2015","Full Time","1-pers.-HH","76","0.0618553549810632","0.0478901109321443","0.0758205990299821"
"4 on scale 1-7","2015","Full Time","(Married) couple without C. ","175","0.0779705309075685","0.0671735282752667","0.0887675335398704"
"4 on scale 1-7","2015","Full Time","Single parent ","70","0.0800385667526878","0.0605140361987525","0.0995630973066232"
"4 on scale 1-7","2015","Full Time","Couple + C. LE 16 ","239","0.089805581091886","0.0794338847954951","0.100177277388277"
"4 on scale 1-7","2015","Full Time","Couple + C. GT 16 ","97","0.0645631064263345","0.0509231079890134","0.0782031048636557"
"4 on scale 1-7","2015","Full Time","Couple + C. LE and GT 16","61","0.0606245691484528","0.0446659452304077","0.0765831930664979"
"4 on scale 1-7","2015","Part Time","1-pers.-HH","49","0.0685549496919056","0.0495059238533287","0.0876039755304825"
"4 on scale 1-7","2015","Part Time","(Married) couple without C. ","113","0.080817729399763","0.0667696133460507","0.0948658454534753"
"4 on scale 1-7","2015","Part Time","Single parent ","83","0.0791404810051507","0.0613446615031521","0.0969363005071492"
"4 on scale 1-7","2015","Part Time","Couple + C. LE 16 ","206","0.0794038350067525","0.0682074093264723","0.0906002606870327"
"4 on scale 1-7","2015","Part Time","Couple + C. GT 16 ","79","0.0908089466780431","0.0722719600627173","0.109345933293369"
"4 on scale 1-7","2015","Part Time","Couple + C. LE and GT 16","64","0.0986432412599578","0.077554555872179","0.119731926647737"
"4 on scale 1-7","2015","Not Working","1-pers.-HH","174","0.0988620491780485","0.0854376130546073","0.11228648530149"
"4 on scale 1-7","2015","Not Working","(Married) couple without C. ","306","0.0793960406359073","0.0711256246903089","0.0876664565815058"
"4 on scale 1-7","2015","Not Working","Single parent ","84","0.118251061694137","0.0953090889394095","0.141193034448865"
"4 on scale 1-7","2015","Not Working","Couple + C. LE 16 ","113","0.0755913000571065","0.0624526479370676","0.0887299521771454"
"4 on scale 1-7","2015","Not Working","Couple + C. GT 16 ","73","0.109299152585067","0.0874446191085055","0.131153686061628"
"4 on scale 1-7","2015","Not Working","Couple + C. LE and GT 16","52","0.0743746438092325","0.0533802887997656","0.0953689988186993"
"5 on scale 1-7","2015","Full Time","1-pers.-HH","194","0.156620235313462","0.135550431089732","0.177690039537191"
"5 on scale 1-7","2015","Full Time","(Married) couple without C. ","438","0.182133796440864","0.166591973322523","0.197675619559205"
"5 on scale 1-7","2015","Full Time","Single parent ","113","0.13951413587288","0.114583858225983","0.164444413519778"
"5 on scale 1-7","2015","Full Time","Couple + C. LE 16 ","502","0.171902346372157","0.158215205950408","0.185589486793905"
"5 on scale 1-7","2015","Full Time","Couple + C. GT 16 ","247","0.225827205543953","0.202620048173083","0.249034362914822"
"5 on scale 1-7","2015","Full Time","Couple + C. LE and GT 16","160","0.184391850757814","0.158458230394258","0.210325471121371"
"5 on scale 1-7","2015","Part Time","1-pers.-HH","133","0.213063490623925","0.182196157478026","0.243930823769823"
"5 on scale 1-7","2015","Part Time","(Married) couple without C. ","240","0.17227794769966","0.152814442644122","0.191741452755197"
"5 on scale 1-7","2015","Part Time","Single parent ","121","0.123392858284971","0.101712349338896","0.145073367231047"
"5 on scale 1-7","2015","Part Time","Couple + C. LE 16 ","371","0.195402856728113","0.178982643995826","0.211823069460401"
"5 on scale 1-7","2015","Part Time","Couple + C. GT 16 ","181","0.185492535244874","0.160416550702302","0.210568519787447"
"5 on scale 1-7","2015","Part Time","Couple + C. LE and GT 16","128","0.176134691591587","0.149193423065833","0.20307596011734"
"5 on scale 1-7","2015","Not Working","1-pers.-HH","295","0.159838242963585","0.143356337769821","0.17632014815735"
"5 on scale 1-7","2015","Not Working","(Married) couple without C. ","627","0.154055082543051","0.143011739359533","0.165098425726569"
"5 on scale 1-7","2015","Not Working","Single parent ","121","0.18544363885553","0.157830085067588","0.213057192643473"
"5 on scale 1-7","2015","Not Working","Couple + C. LE 16 ","210","0.13523228179373","0.118235260564038","0.152229303023422"
"5 on scale 1-7","2015","Not Working","Couple + C. GT 16 ","144","0.207487348343942","0.179084223530389","0.235890473157494"
"5 on scale 1-7","2015","Not Working","Couple + C. LE and GT 16","93","0.134254078755936","0.106974890852195","0.161533266659677"
"6 on scale 1-7","2015","Full Time","1-pers.-HH","415","0.369033706625772","0.341059287764705","0.397008125486839"
"6 on scale 1-7","2015","Full Time","(Married) couple without C. ","850","0.379662401469093","0.360119978529351","0.399204824408835"
"6 on scale 1-7","2015","Full Time","Single parent ","255","0.309794491345413","0.276523005626665","0.343065977064161"
"6 on scale 1-7","2015","Full Time","Couple + C. LE 16 ","1046","0.37151178666391","0.353982432702196","0.389041140625625"
"6 on scale 1-7","2015","Full Time","Couple + C. GT 16 ","465","0.362568060854051","0.335885559115069","0.389250562593033"
"6 on scale 1-7","2015","Full Time","Couple + C. LE and GT 16","289","0.342482087980882","0.310748130570516","0.374216045391248"
"6 on scale 1-7","2015","Part Time","1-pers.-HH","234","0.352941350155975","0.316916860420773","0.388965839891178"
"6 on scale 1-7","2015","Part Time","(Married) couple without C. ","540","0.368714283432814","0.343847368595065","0.393581198270562"
"6 on scale 1-7","2015","Part Time","Single parent ","299","0.345876200568522","0.314520805750674","0.377231595386369"
"6 on scale 1-7","2015","Part Time","Couple + C. LE 16 ","770","0.356239946574177","0.336408362632945","0.376071530515409"
"6 on scale 1-7","2015","Part Time","Couple + C. GT 16 ","295","0.334782428078832","0.304337817430925","0.365227038726738"
"6 on scale 1-7","2015","Part Time","Couple + C. LE and GT 16","276","0.370605469526857","0.336448064024964","0.404762875028751"
"6 on scale 1-7","2015","Not Working","1-pers.-HH","577","0.306586493177375","0.285848904027516","0.327324082327234"
"6 on scale 1-7","2015","Not Working","(Married) couple without C. ","1500","0.364047975983711","0.349328816951172","0.378767135016251"
"6 on scale 1-7","2015","Not Working","Single parent ","210","0.260276755546805","0.229101638854604","0.291451872239006"
"6 on scale 1-7","2015","Not Working","Couple + C. LE 16 ","432","0.326244491777087","0.302941823510636","0.349547160043538"
"6 on scale 1-7","2015","Not Working","Couple + C. GT 16 ","245","0.331274286380132","0.298306856967714","0.364241715792551"
"6 on scale 1-7","2015","Not Working","Couple + C. LE and GT 16","183","0.33227520395435","0.294585720573219","0.36996468733548"
"7 Strongly agree","2015","Full Time","1-pers.-HH","415","0.369076231072922","0.34110114323455","0.397051318911295"
"7 Strongly agree","2015","Full Time","(Married) couple without C. ","827","0.332483309941352","0.313512688847777","0.351453931034926"
"7 Strongly agree","2015","Full Time","Single parent ","270","0.425691520345951","0.390114771954739","0.461268268737162"
"7 Strongly agree","2015","Full Time","Couple + C. LE 16 ","1026","0.330757985184823","0.313690174721156","0.34782579564849"
"7 Strongly agree","2015","Full Time","Couple + C. GT 16 ","396","0.307112462585214","0.281509220683713","0.332715704486715"
"7 Strongly agree","2015","Full Time","Couple + C. LE and GT 16","314","0.370137103668532","0.337848011611152","0.402426195725912"
"7 Strongly agree","2015","Part Time","1-pers.-HH","235","0.328679690826848","0.293269679074552","0.364089702579143"
"7 Strongly agree","2015","Part Time","(Married) couple without C. ","483","0.337730378646011","0.313354155038274","0.362106602253747"
"7 Strongly agree","2015","Part Time","Single parent ","341","0.413693145059299","0.381227532108116","0.446158758010482"
"7 Strongly agree","2015","Part Time","Couple + C. LE 16 ","821","0.345773561957192","0.326077290597424","0.36546983331696"
"7 Strongly agree","2015","Part Time","Couple + C. GT 16 ","331","0.35255087377791","0.321728863370745","0.383372884185074"
"7 Strongly agree","2015","Part Time","Couple + C. LE and GT 16","259","0.307491148413069","0.274855183714831","0.340127113111308"
"7 Strongly agree","2015","Not Working","1-pers.-HH","770","0.389880375613385","0.367944307111593","0.411816444115177"
"7 Strongly agree","2015","Not Working","(Married) couple without C. ","1522","0.362563407036528","0.347857155478889","0.377269658594167"
"7 Strongly agree","2015","Not Working","Single parent ","312","0.398158600773249","0.363378979969874","0.432938221576624"
"7 Strongly agree","2015","Not Working","Couple + C. LE 16 ","735","0.433099753778768","0.408471694765854","0.457727812791681"
"7 Strongly agree","2015","Not Working","Couple + C. GT 16 ","291","0.317241349040227","0.284642992175624","0.34983970590483"
"7 Strongly agree","2015","Not Working","Couple + C. LE and GT 16","248","0.395666248394812","0.356539352629998","0.434793144159626"
"1 Strongly disagree","2016","Full Time","1-pers.-HH","","","",""
"1 Strongly disagree","2016","Full Time","(Married) couple without C. ","","","",""
"1 Strongly disagree","2016","Full Time","Single parent ","","","",""
"1 Strongly disagree","2016","Full Time","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2016","Full Time","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2016","Full Time","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2016","Part Time","1-pers.-HH","","","",""
"1 Strongly disagree","2016","Part Time","(Married) couple without C. ","","","",""
"1 Strongly disagree","2016","Part Time","Single parent ","","","",""
"1 Strongly disagree","2016","Part Time","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2016","Part Time","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2016","Part Time","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2016","Not Working","1-pers.-HH","6","","",""
"1 Strongly disagree","2016","Not Working","(Married) couple without C. ","1","","",""
"1 Strongly disagree","2016","Not Working","Single parent ","2","","",""
"1 Strongly disagree","2016","Not Working","Couple + C. LE 16 ","5","","",""
"1 Strongly disagree","2016","Not Working","Couple + C. GT 16 ","1","","",""
"1 Strongly disagree","2016","Not Working","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2016","Full Time","1-pers.-HH","","","",""
"2 on scale 1-7 ","2016","Full Time","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2016","Full Time","Single parent ","","","",""
"2 on scale 1-7 ","2016","Full Time","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2016","Full Time","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2016","Full Time","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2016","Part Time","1-pers.-HH","","","",""
"2 on scale 1-7 ","2016","Part Time","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2016","Part Time","Single parent ","","","",""
"2 on scale 1-7 ","2016","Part Time","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2016","Part Time","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2016","Part Time","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2016","Not Working","1-pers.-HH","4","","",""
"2 on scale 1-7 ","2016","Not Working","(Married) couple without C. ","1","","",""
"2 on scale 1-7 ","2016","Not Working","Single parent ","1","","",""
"2 on scale 1-7 ","2016","Not Working","Couple + C. LE 16 ","5","","",""
