"plh0206i04","year","education","pgcasmin","n","percent","lower_confidence","upper_confidence"
"7 Strongly agree","2017","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
"7 Strongly agree","2017","college entrance qualification","(3a) lower tertiary education","","","",""
"7 Strongly agree","2017","college entrance qualification","(3b) higher tertiary education","2","","",""
"7 Strongly agree","2017","Other degree","(0) in school","","","",""
"7 Strongly agree","2017","Other degree","(1a) inadequately completed","","","",""
"7 Strongly agree","2017","Other degree","(1b) general elementary school","445","0.819203064753757","0.786592184901997","0.851813944605518"
"7 Strongly agree","2017","Other degree","(1c) basic vocational qualification","30","0.804392190347109","0.676579420458155","0.932204960236062"
"7 Strongly agree","2017","Other degree","(2b) intermediate general qualification","","","",""
"7 Strongly agree","2017","Other degree","(2a) intermediate vocational","","","",""
"7 Strongly agree","2017","Other degree","(2c_gen) general maturity certificate","316","0.806562767333336","0.766637917724331","0.846487616942341"
"7 Strongly agree","2017","Other degree","(2c_voc) vocational maturity certificate","51","0.665291669897392","0.553948687749651","0.776634652045133"
"7 Strongly agree","2017","Other degree","(3a) lower tertiary education","","","",""
"7 Strongly agree","2017","Other degree","(3b) higher tertiary education","354","0.833072095508453","0.797660209621061","0.868483981395844"
"7 Strongly agree","2017","no degree/no degree yet","(0) in school","13","","",""
"7 Strongly agree","2017","no degree/no degree yet","(1a) inadequately completed","1036","0.846781624052483","0.826577901365889","0.866985346739077"
"7 Strongly agree","2017","no degree/no degree yet","(1b) general elementary school","","","",""
"7 Strongly agree","2017","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"7 Strongly agree","2017","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"7 Strongly agree","2017","no degree/no degree yet","(2a) intermediate vocational","","","",""
"7 Strongly agree","2017","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"7 Strongly agree","2017","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"7 Strongly agree","2017","no degree/no degree yet","(3a) lower tertiary education","","","",""
"7 Strongly agree","2017","no degree/no degree yet","(3b) higher tertiary education","5","","",""
"1 Strongly disagree","2018","lower secondary degree","(0) in school","","","",""
"1 Strongly disagree","2018","lower secondary degree","(1a) inadequately completed","","","",""
"1 Strongly disagree","2018","lower secondary degree","(1b) general elementary school","","","",""
"1 Strongly disagree","2018","lower secondary degree","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2018","lower secondary degree","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2018","lower secondary degree","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2018","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2018","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2018","lower secondary degree","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2018","lower secondary degree","(3b) higher tertiary education","","","",""
"1 Strongly disagree","2018","secondary school degree","(0) in school","","","",""
"1 Strongly disagree","2018","secondary school degree","(1a) inadequately completed","","","",""
"1 Strongly disagree","2018","secondary school degree","(1b) general elementary school","","","",""
"1 Strongly disagree","2018","secondary school degree","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2018","secondary school degree","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2018","secondary school degree","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2018","secondary school degree","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2018","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2018","secondary school degree","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2018","secondary school degree","(3b) higher tertiary education","","","",""
"1 Strongly disagree","2018","college entrance qualification","(0) in school","","","",""
"1 Strongly disagree","2018","college entrance qualification","(1a) inadequately completed","","","",""
"1 Strongly disagree","2018","college entrance qualification","(1b) general elementary school","","","",""
"1 Strongly disagree","2018","college entrance qualification","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2018","college entrance qualification","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2018","college entrance qualification","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2018","college entrance qualification","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2018","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2018","college entrance qualification","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2018","college entrance qualification","(3b) higher tertiary education","","","",""
"1 Strongly disagree","2018","Other degree","(0) in school","","","",""
"1 Strongly disagree","2018","Other degree","(1a) inadequately completed","","","",""
"1 Strongly disagree","2018","Other degree","(1b) general elementary school","1","","",""
"1 Strongly disagree","2018","Other degree","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2018","Other degree","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2018","Other degree","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2018","Other degree","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2018","Other degree","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2018","Other degree","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2018","Other degree","(3b) higher tertiary education","","","",""
"1 Strongly disagree","2018","no degree/no degree yet","(0) in school","","","",""
"1 Strongly disagree","2018","no degree/no degree yet","(1a) inadequately completed","2","","",""
"1 Strongly disagree","2018","no degree/no degree yet","(1b) general elementary school","","","",""
"1 Strongly disagree","2018","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2018","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2018","no degree/no degree yet","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2018","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2018","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2018","no degree/no degree yet","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2018","no degree/no degree yet","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2018","lower secondary degree","(0) in school","","","",""
"2 on scale 1-7 ","2018","lower secondary degree","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2018","lower secondary degree","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2018","lower secondary degree","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2018","lower secondary degree","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2018","lower secondary degree","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2018","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2018","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2018","lower secondary degree","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2018","lower secondary degree","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2018","secondary school degree","(0) in school","","","",""
"2 on scale 1-7 ","2018","secondary school degree","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2018","secondary school degree","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2018","secondary school degree","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2018","secondary school degree","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2018","secondary school degree","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2018","secondary school degree","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2018","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2018","secondary school degree","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2018","secondary school degree","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2018","college entrance qualification","(0) in school","","","",""
"2 on scale 1-7 ","2018","college entrance qualification","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2018","college entrance qualification","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2018","college entrance qualification","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2018","college entrance qualification","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2018","college entrance qualification","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2018","college entrance qualification","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2018","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2018","college entrance qualification","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2018","college entrance qualification","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2018","Other degree","(0) in school","","","",""
"2 on scale 1-7 ","2018","Other degree","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2018","Other degree","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2018","Other degree","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2018","Other degree","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2018","Other degree","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2018","Other degree","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2018","Other degree","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2018","Other degree","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2018","Other degree","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2018","no degree/no degree yet","(0) in school","","","",""
"2 on scale 1-7 ","2018","no degree/no degree yet","(1a) inadequately completed","3","","",""
"2 on scale 1-7 ","2018","no degree/no degree yet","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2018","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2018","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2018","no degree/no degree yet","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2018","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2018","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2018","no degree/no degree yet","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2018","no degree/no degree yet","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2018","lower secondary degree","(0) in school","","","",""
"3 on scale 1-7 ","2018","lower secondary degree","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2018","lower secondary degree","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2018","lower secondary degree","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2018","lower secondary degree","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2018","lower secondary degree","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2018","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2018","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2018","lower secondary degree","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2018","lower secondary degree","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2018","secondary school degree","(0) in school","","","",""
"3 on scale 1-7 ","2018","secondary school degree","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2018","secondary school degree","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2018","secondary school degree","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2018","secondary school degree","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2018","secondary school degree","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2018","secondary school degree","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2018","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2018","secondary school degree","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2018","secondary school degree","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2018","college entrance qualification","(0) in school","","","",""
"3 on scale 1-7 ","2018","college entrance qualification","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2018","college entrance qualification","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2018","college entrance qualification","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2018","college entrance qualification","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2018","college entrance qualification","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2018","college entrance qualification","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2018","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2018","college entrance qualification","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2018","college entrance qualification","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2018","Other degree","(0) in school","","","",""
"3 on scale 1-7 ","2018","Other degree","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2018","Other degree","(1b) general elementary school","1","","",""
"3 on scale 1-7 ","2018","Other degree","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2018","Other degree","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2018","Other degree","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2018","Other degree","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2018","Other degree","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2018","Other degree","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2018","Other degree","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2018","no degree/no degree yet","(0) in school","","","",""
"3 on scale 1-7 ","2018","no degree/no degree yet","(1a) inadequately completed","1","","",""
"3 on scale 1-7 ","2018","no degree/no degree yet","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2018","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2018","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2018","no degree/no degree yet","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2018","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2018","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2018","no degree/no degree yet","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2018","no degree/no degree yet","(3b) higher tertiary education","","","",""
"4 on scale 1-7","2018","lower secondary degree","(0) in school","","","",""
"4 on scale 1-7","2018","lower secondary degree","(1a) inadequately completed","","","",""
"4 on scale 1-7","2018","lower secondary degree","(1b) general elementary school","","","",""
"4 on scale 1-7","2018","lower secondary degree","(1c) basic vocational qualification","","","",""
"4 on scale 1-7","2018","lower secondary degree","(2b) intermediate general qualification","","","",""
"4 on scale 1-7","2018","lower secondary degree","(2a) intermediate vocational","","","",""
"4 on scale 1-7","2018","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"4 on scale 1-7","2018","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"4 on scale 1-7","2018","lower secondary degree","(3a) lower tertiary education","","","",""
"4 on scale 1-7","2018","lower secondary degree","(3b) higher tertiary education","","","",""
"4 on scale 1-7","2018","secondary school degree","(0) in school","","","",""
"4 on scale 1-7","2018","secondary school degree","(1a) inadequately completed","","","",""
"4 on scale 1-7","2018","secondary school degree","(1b) general elementary school","","","",""
"4 on scale 1-7","2018","secondary school degree","(1c) basic vocational qualification","","","",""
"4 on scale 1-7","2018","secondary school degree","(2b) intermediate general qualification","","","",""
"4 on scale 1-7","2018","secondary school degree","(2a) intermediate vocational","","","",""
"4 on scale 1-7","2018","secondary school degree","(2c_gen) general maturity certificate","","","",""
"4 on scale 1-7","2018","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"4 on scale 1-7","2018","secondary school degree","(3a) lower tertiary education","","","",""
"4 on scale 1-7","2018","secondary school degree","(3b) higher tertiary education","","","",""
"4 on scale 1-7","2018","college entrance qualification","(0) in school","","","",""
"4 on scale 1-7","2018","college entrance qualification","(1a) inadequately completed","","","",""
"4 on scale 1-7","2018","college entrance qualification","(1b) general elementary school","","","",""
"4 on scale 1-7","2018","college entrance qualification","(1c) basic vocational qualification","","","",""
"4 on scale 1-7","2018","college entrance qualification","(2b) intermediate general qualification","","","",""
"4 on scale 1-7","2018","college entrance qualification","(2a) intermediate vocational","","","",""
"4 on scale 1-7","2018","college entrance qualification","(2c_gen) general maturity certificate","","","",""
"4 on scale 1-7","2018","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
"4 on scale 1-7","2018","college entrance qualification","(3a) lower tertiary education","","","",""
"4 on scale 1-7","2018","college entrance qualification","(3b) higher tertiary education","","","",""
"4 on scale 1-7","2018","Other degree","(0) in school","","","",""
"4 on scale 1-7","2018","Other degree","(1a) inadequately completed","","","",""
"4 on scale 1-7","2018","Other degree","(1b) general elementary school","","","",""
"4 on scale 1-7","2018","Other degree","(1c) basic vocational qualification","","","",""
"4 on scale 1-7","2018","Other degree","(2b) intermediate general qualification","","","",""
"4 on scale 1-7","2018","Other degree","(2a) intermediate vocational","","","",""
"4 on scale 1-7","2018","Other degree","(2c_gen) general maturity certificate","","","",""
"4 on scale 1-7","2018","Other degree","(2c_voc) vocational maturity certificate","","","",""
"4 on scale 1-7","2018","Other degree","(3a) lower tertiary education","","","",""
"4 on scale 1-7","2018","Other degree","(3b) higher tertiary education","","","",""
"4 on scale 1-7","2018","no degree/no degree yet","(0) in school","","","",""
"4 on scale 1-7","2018","no degree/no degree yet","(1a) inadequately completed","2","","",""
"4 on scale 1-7","2018","no degree/no degree yet","(1b) general elementary school","","","",""
"4 on scale 1-7","2018","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"4 on scale 1-7","2018","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"4 on scale 1-7","2018","no degree/no degree yet","(2a) intermediate vocational","","","",""
"4 on scale 1-7","2018","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"4 on scale 1-7","2018","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"4 on scale 1-7","2018","no degree/no degree yet","(3a) lower tertiary education","","","",""
"4 on scale 1-7","2018","no degree/no degree yet","(3b) higher tertiary education","","","",""
"5 on scale 1-7","2018","lower secondary degree","(0) in school","","","",""
"5 on scale 1-7","2018","lower secondary degree","(1a) inadequately completed","","","",""
"5 on scale 1-7","2018","lower secondary degree","(1b) general elementary school","","","",""
"5 on scale 1-7","2018","lower secondary degree","(1c) basic vocational qualification","","","",""
"5 on scale 1-7","2018","lower secondary degree","(2b) intermediate general qualification","","","",""
"5 on scale 1-7","2018","lower secondary degree","(2a) intermediate vocational","","","",""
"5 on scale 1-7","2018","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"5 on scale 1-7","2018","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"5 on scale 1-7","2018","lower secondary degree","(3a) lower tertiary education","","","",""
"5 on scale 1-7","2018","lower secondary degree","(3b) higher tertiary education","","","",""
"5 on scale 1-7","2018","secondary school degree","(0) in school","","","",""
"5 on scale 1-7","2018","secondary school degree","(1a) inadequately completed","","","",""
"5 on scale 1-7","2018","secondary school degree","(1b) general elementary school","","","",""
"5 on scale 1-7","2018","secondary school degree","(1c) basic vocational qualification","","","",""
"5 on scale 1-7","2018","secondary school degree","(2b) intermediate general qualification","","","",""
"5 on scale 1-7","2018","secondary school degree","(2a) intermediate vocational","","","",""
"5 on scale 1-7","2018","secondary school degree","(2c_gen) general maturity certificate","","","",""
"5 on scale 1-7","2018","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"5 on scale 1-7","2018","secondary school degree","(3a) lower tertiary education","","","",""
"5 on scale 1-7","2018","secondary school degree","(3b) higher tertiary education","","","",""
"5 on scale 1-7","2018","college entrance qualification","(0) in school","","","",""
"5 on scale 1-7","2018","college entrance qualification","(1a) inadequately completed","","","",""
"5 on scale 1-7","2018","college entrance qualification","(1b) general elementary school","","","",""
"5 on scale 1-7","2018","college entrance qualification","(1c) basic vocational qualification","","","",""
"5 on scale 1-7","2018","college entrance qualification","(2b) intermediate general qualification","","","",""
"5 on scale 1-7","2018","college entrance qualification","(2a) intermediate vocational","","","",""
"5 on scale 1-7","2018","college entrance qualification","(2c_gen) general maturity certificate","","","",""
"5 on scale 1-7","2018","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
"5 on scale 1-7","2018","college entrance qualification","(3a) lower tertiary education","","","",""
"5 on scale 1-7","2018","college entrance qualification","(3b) higher tertiary education","","","",""
"5 on scale 1-7","2018","Other degree","(0) in school","","","",""
"5 on scale 1-7","2018","Other degree","(1a) inadequately completed","","","",""
"5 on scale 1-7","2018","Other degree","(1b) general elementary school","4","","",""
"5 on scale 1-7","2018","Other degree","(1c) basic vocational qualification","","","",""
"5 on scale 1-7","2018","Other degree","(2b) intermediate general qualification","","","",""
"5 on scale 1-7","2018","Other degree","(2a) intermediate vocational","","","",""
"5 on scale 1-7","2018","Other degree","(2c_gen) general maturity certificate","1","","",""
"5 on scale 1-7","2018","Other degree","(2c_voc) vocational maturity certificate","","","",""
"5 on scale 1-7","2018","Other degree","(3a) lower tertiary education","","","",""
"5 on scale 1-7","2018","Other degree","(3b) higher tertiary education","2","","",""
"5 on scale 1-7","2018","no degree/no degree yet","(0) in school","","","",""
"5 on scale 1-7","2018","no degree/no degree yet","(1a) inadequately completed","4","","",""
"5 on scale 1-7","2018","no degree/no degree yet","(1b) general elementary school","","","",""
"5 on scale 1-7","2018","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"5 on scale 1-7","2018","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"5 on scale 1-7","2018","no degree/no degree yet","(2a) intermediate vocational","","","",""
"5 on scale 1-7","2018","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"5 on scale 1-7","2018","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"5 on scale 1-7","2018","no degree/no degree yet","(3a) lower tertiary education","","","",""
"5 on scale 1-7","2018","no degree/no degree yet","(3b) higher tertiary education","","","",""
"6 on scale 1-7","2018","lower secondary degree","(0) in school","","","",""
"6 on scale 1-7","2018","lower secondary degree","(1a) inadequately completed","","","",""
"6 on scale 1-7","2018","lower secondary degree","(1b) general elementary school","3","","",""
"6 on scale 1-7","2018","lower secondary degree","(1c) basic vocational qualification","","","",""
"6 on scale 1-7","2018","lower secondary degree","(2b) intermediate general qualification","","","",""
"6 on scale 1-7","2018","lower secondary degree","(2a) intermediate vocational","","","",""
"6 on scale 1-7","2018","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"6 on scale 1-7","2018","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"6 on scale 1-7","2018","lower secondary degree","(3a) lower tertiary education","","","",""
"6 on scale 1-7","2018","lower secondary degree","(3b) higher tertiary education","","","",""
"6 on scale 1-7","2018","secondary school degree","(0) in school","","","",""
"6 on scale 1-7","2018","secondary school degree","(1a) inadequately completed","","","",""
"6 on scale 1-7","2018","secondary school degree","(1b) general elementary school","","","",""
"6 on scale 1-7","2018","secondary school degree","(1c) basic vocational qualification","","","",""
"6 on scale 1-7","2018","secondary school degree","(2b) intermediate general qualification","","","",""
"6 on scale 1-7","2018","secondary school degree","(2a) intermediate vocational","","","",""
"6 on scale 1-7","2018","secondary school degree","(2c_gen) general maturity certificate","","","",""
"6 on scale 1-7","2018","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"6 on scale 1-7","2018","secondary school degree","(3a) lower tertiary education","","","",""
"6 on scale 1-7","2018","secondary school degree","(3b) higher tertiary education","","","",""
"6 on scale 1-7","2018","college entrance qualification","(0) in school","","","",""
"6 on scale 1-7","2018","college entrance qualification","(1a) inadequately completed","","","",""
"6 on scale 1-7","2018","college entrance qualification","(1b) general elementary school","","","",""
"6 on scale 1-7","2018","college entrance qualification","(1c) basic vocational qualification","","","",""
"6 on scale 1-7","2018","college entrance qualification","(2b) intermediate general qualification","","","",""
"6 on scale 1-7","2018","college entrance qualification","(2a) intermediate vocational","","","",""
"6 on scale 1-7","2018","college entrance qualification","(2c_gen) general maturity certificate","1","","",""
"6 on scale 1-7","2018","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
"6 on scale 1-7","2018","college entrance qualification","(3a) lower tertiary education","","","",""
"6 on scale 1-7","2018","college entrance qualification","(3b) higher tertiary education","","","",""
"6 on scale 1-7","2018","Other degree","(0) in school","","","",""
"6 on scale 1-7","2018","Other degree","(1a) inadequately completed","","","",""
"6 on scale 1-7","2018","Other degree","(1b) general elementary school","4","","",""
"6 on scale 1-7","2018","Other degree","(1c) basic vocational qualification","","","",""
"6 on scale 1-7","2018","Other degree","(2b) intermediate general qualification","","","",""
"6 on scale 1-7","2018","Other degree","(2a) intermediate vocational","","","",""
"6 on scale 1-7","2018","Other degree","(2c_gen) general maturity certificate","10","","",""
"6 on scale 1-7","2018","Other degree","(2c_voc) vocational maturity certificate","1","","",""
"6 on scale 1-7","2018","Other degree","(3a) lower tertiary education","","","",""
"6 on scale 1-7","2018","Other degree","(3b) higher tertiary education","3","","",""
"6 on scale 1-7","2018","no degree/no degree yet","(0) in school","3","","",""
"6 on scale 1-7","2018","no degree/no degree yet","(1a) inadequately completed","19","","",""
"6 on scale 1-7","2018","no degree/no degree yet","(1b) general elementary school","","","",""
"6 on scale 1-7","2018","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"6 on scale 1-7","2018","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"6 on scale 1-7","2018","no degree/no degree yet","(2a) intermediate vocational","","","",""
"6 on scale 1-7","2018","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"6 on scale 1-7","2018","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"6 on scale 1-7","2018","no degree/no degree yet","(3a) lower tertiary education","","","",""
"6 on scale 1-7","2018","no degree/no degree yet","(3b) higher tertiary education","1","","",""
"7 Strongly agree","2018","lower secondary degree","(0) in school","","","",""
"7 Strongly agree","2018","lower secondary degree","(1a) inadequately completed","","","",""
"7 Strongly agree","2018","lower secondary degree","(1b) general elementary school","13","","",""
"7 Strongly agree","2018","lower secondary degree","(1c) basic vocational qualification","","","",""
"7 Strongly agree","2018","lower secondary degree","(2b) intermediate general qualification","","","",""
"7 Strongly agree","2018","lower secondary degree","(2a) intermediate vocational","","","",""
"7 Strongly agree","2018","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"7 Strongly agree","2018","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"7 Strongly agree","2018","lower secondary degree","(3a) lower tertiary education","","","",""
"7 Strongly agree","2018","lower secondary degree","(3b) higher tertiary education","","","",""
"7 Strongly agree","2018","secondary school degree","(0) in school","","","",""
"7 Strongly agree","2018","secondary school degree","(1a) inadequately completed","","","",""
"7 Strongly agree","2018","secondary school degree","(1b) general elementary school","","","",""
"7 Strongly agree","2018","secondary school degree","(1c) basic vocational qualification","","","",""
"7 Strongly agree","2018","secondary school degree","(2b) intermediate general qualification","3","","",""
"7 Strongly agree","2018","secondary school degree","(2a) intermediate vocational","1","","",""
"7 Strongly agree","2018","secondary school degree","(2c_gen) general maturity certificate","","","",""
"7 Strongly agree","2018","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"7 Strongly agree","2018","secondary school degree","(3a) lower tertiary education","","","",""
"7 Strongly agree","2018","secondary school degree","(3b) higher tertiary education","","","",""
"7 Strongly agree","2018","college entrance qualification","(0) in school","","","",""
"7 Strongly agree","2018","college entrance qualification","(1a) inadequately completed","","","",""
"7 Strongly agree","2018","college entrance qualification","(1b) general elementary school","","","",""
"7 Strongly agree","2018","college entrance qualification","(1c) basic vocational qualification","","","",""
"7 Strongly agree","2018","college entrance qualification","(2b) intermediate general qualification","","","",""
"7 Strongly agree","2018","college entrance qualification","(2a) intermediate vocational","","","",""
"7 Strongly agree","2018","college entrance qualification","(2c_gen) general maturity certificate","1","","",""
"7 Strongly agree","2018","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
"7 Strongly agree","2018","college entrance qualification","(3a) lower tertiary education","","","",""
