"plh0206i04","year","pgcasmin","sampreg","n","percent","lower_confidence","upper_confidence"
"2 on scale 1-7 ","2016","(2b) intermediate general qualification","West Germany","","","",""
"2 on scale 1-7 ","2016","(2b) intermediate general qualification","East Germany","","","",""
"2 on scale 1-7 ","2016","(2a) intermediate vocational","West Germany","","","",""
"2 on scale 1-7 ","2016","(2a) intermediate vocational","East Germany","","","",""
"2 on scale 1-7 ","2016","(2c_gen) general maturity certificate","West Germany","","","",""
"2 on scale 1-7 ","2016","(2c_gen) general maturity certificate","East Germany","","","",""
"2 on scale 1-7 ","2016","(2c_voc) vocational maturity certificate","West Germany","","","",""
"2 on scale 1-7 ","2016","(2c_voc) vocational maturity certificate","East Germany","","","",""
"2 on scale 1-7 ","2016","(3a) lower tertiary education","West Germany","","","",""
"2 on scale 1-7 ","2016","(3a) lower tertiary education","East Germany","","","",""
"2 on scale 1-7 ","2016","(3b) higher tertiary education","West Germany","","","",""
"2 on scale 1-7 ","2016","(3b) higher tertiary education","East Germany","","","",""
"3 on scale 1-7 ","2016","(0) in school","West Germany","","","",""
"3 on scale 1-7 ","2016","(0) in school","East Germany","","","",""
"3 on scale 1-7 ","2016","(1a) inadequately completed","West Germany","","","",""
"3 on scale 1-7 ","2016","(1a) inadequately completed","East Germany","","","",""
"3 on scale 1-7 ","2016","(1b) general elementary school","West Germany","","","",""
"3 on scale 1-7 ","2016","(1b) general elementary school","East Germany","","","",""
"3 on scale 1-7 ","2016","(1c) basic vocational qualification","West Germany","","","",""
"3 on scale 1-7 ","2016","(1c) basic vocational qualification","East Germany","","","",""
"3 on scale 1-7 ","2016","(2b) intermediate general qualification","West Germany","","","",""
"3 on scale 1-7 ","2016","(2b) intermediate general qualification","East Germany","","","",""
"3 on scale 1-7 ","2016","(2a) intermediate vocational","West Germany","","","",""
"3 on scale 1-7 ","2016","(2a) intermediate vocational","East Germany","","","",""
"3 on scale 1-7 ","2016","(2c_gen) general maturity certificate","West Germany","","","",""
"3 on scale 1-7 ","2016","(2c_gen) general maturity certificate","East Germany","","","",""
"3 on scale 1-7 ","2016","(2c_voc) vocational maturity certificate","West Germany","","","",""
"3 on scale 1-7 ","2016","(2c_voc) vocational maturity certificate","East Germany","","","",""
"3 on scale 1-7 ","2016","(3a) lower tertiary education","West Germany","","","",""
"3 on scale 1-7 ","2016","(3a) lower tertiary education","East Germany","","","",""
"3 on scale 1-7 ","2016","(3b) higher tertiary education","West Germany","","","",""
"3 on scale 1-7 ","2016","(3b) higher tertiary education","East Germany","","","",""
"4 on scale 1-7","2016","(0) in school","West Germany","","","",""
"4 on scale 1-7","2016","(0) in school","East Germany","","","",""
"4 on scale 1-7","2016","(1a) inadequately completed","West Germany","","","",""
"4 on scale 1-7","2016","(1a) inadequately completed","East Germany","","","",""
"4 on scale 1-7","2016","(1b) general elementary school","West Germany","","","",""
"4 on scale 1-7","2016","(1b) general elementary school","East Germany","","","",""
"4 on scale 1-7","2016","(1c) basic vocational qualification","West Germany","","","",""
"4 on scale 1-7","2016","(1c) basic vocational qualification","East Germany","","","",""
"4 on scale 1-7","2016","(2b) intermediate general qualification","West Germany","","","",""
"4 on scale 1-7","2016","(2b) intermediate general qualification","East Germany","","","",""
"4 on scale 1-7","2016","(2a) intermediate vocational","West Germany","","","",""
"4 on scale 1-7","2016","(2a) intermediate vocational","East Germany","","","",""
"4 on scale 1-7","2016","(2c_gen) general maturity certificate","West Germany","","","",""
"4 on scale 1-7","2016","(2c_gen) general maturity certificate","East Germany","","","",""
"4 on scale 1-7","2016","(2c_voc) vocational maturity certificate","West Germany","","","",""
"4 on scale 1-7","2016","(2c_voc) vocational maturity certificate","East Germany","","","",""
"4 on scale 1-7","2016","(3a) lower tertiary education","West Germany","","","",""
"4 on scale 1-7","2016","(3a) lower tertiary education","East Germany","","","",""
"4 on scale 1-7","2016","(3b) higher tertiary education","West Germany","","","",""
"4 on scale 1-7","2016","(3b) higher tertiary education","East Germany","","","",""
"5 on scale 1-7","2016","(0) in school","West Germany","","","",""
"5 on scale 1-7","2016","(0) in school","East Germany","","","",""
"5 on scale 1-7","2016","(1a) inadequately completed","West Germany","34","0.0549743699982289","0.04246328649438","0.0674854535020779"
"5 on scale 1-7","2016","(1a) inadequately completed","East Germany","","","",""
"5 on scale 1-7","2016","(1b) general elementary school","West Germany","","","",""
"5 on scale 1-7","2016","(1b) general elementary school","East Germany","","","",""
"5 on scale 1-7","2016","(1c) basic vocational qualification","West Germany","","","",""
"5 on scale 1-7","2016","(1c) basic vocational qualification","East Germany","","","",""
"5 on scale 1-7","2016","(2b) intermediate general qualification","West Germany","","","",""
"5 on scale 1-7","2016","(2b) intermediate general qualification","East Germany","","","",""
"5 on scale 1-7","2016","(2a) intermediate vocational","West Germany","","","",""
"5 on scale 1-7","2016","(2a) intermediate vocational","East Germany","","","",""
"5 on scale 1-7","2016","(2c_gen) general maturity certificate","West Germany","","","",""
"5 on scale 1-7","2016","(2c_gen) general maturity certificate","East Germany","","","",""
"5 on scale 1-7","2016","(2c_voc) vocational maturity certificate","West Germany","","","",""
"5 on scale 1-7","2016","(2c_voc) vocational maturity certificate","East Germany","","","",""
"5 on scale 1-7","2016","(3a) lower tertiary education","West Germany","","","",""
"5 on scale 1-7","2016","(3a) lower tertiary education","East Germany","","","",""
"5 on scale 1-7","2016","(3b) higher tertiary education","West Germany","","","",""
"5 on scale 1-7","2016","(3b) higher tertiary education","East Germany","","","",""
"6 on scale 1-7","2016","(0) in school","West Germany","","","",""
"6 on scale 1-7","2016","(0) in school","East Germany","","","",""
"6 on scale 1-7","2016","(1a) inadequately completed","West Germany","107","0.138695975422204","0.119724410056311","0.157667540788096"
"6 on scale 1-7","2016","(1a) inadequately completed","East Germany","","","",""
"6 on scale 1-7","2016","(1b) general elementary school","West Germany","51","0.144238583614674","0.117773648593239","0.170703518636109"
"6 on scale 1-7","2016","(1b) general elementary school","East Germany","","","",""
"6 on scale 1-7","2016","(1c) basic vocational qualification","West Germany","","","",""
"6 on scale 1-7","2016","(1c) basic vocational qualification","East Germany","","","",""
"6 on scale 1-7","2016","(2b) intermediate general qualification","West Germany","","","",""
"6 on scale 1-7","2016","(2b) intermediate general qualification","East Germany","","","",""
"6 on scale 1-7","2016","(2a) intermediate vocational","West Germany","","","",""
"6 on scale 1-7","2016","(2a) intermediate vocational","East Germany","","","",""
"6 on scale 1-7","2016","(2c_gen) general maturity certificate","West Germany","39","0.0827774721564522","0.0596013051032682","0.105953639209636"
"6 on scale 1-7","2016","(2c_gen) general maturity certificate","East Germany","","","",""
"6 on scale 1-7","2016","(2c_voc) vocational maturity certificate","West Germany","","","",""
"6 on scale 1-7","2016","(2c_voc) vocational maturity certificate","East Germany","","","",""
"6 on scale 1-7","2016","(3a) lower tertiary education","West Germany","","","",""
"6 on scale 1-7","2016","(3a) lower tertiary education","East Germany","","","",""
"6 on scale 1-7","2016","(3b) higher tertiary education","West Germany","62","0.156590770082018","0.128631360429296","0.18455017973474"
"6 on scale 1-7","2016","(3b) higher tertiary education","East Germany","","","",""
"7 Strongly agree","2016","(0) in school","West Germany","","","",""
"7 Strongly agree","2016","(0) in school","East Germany","","","",""
"7 Strongly agree","2016","(1a) inadequately completed","West Germany","1111","0.761220253685034","0.737818580531132","0.784621926838937"
"7 Strongly agree","2016","(1a) inadequately completed","East Germany","260","0.861626002404314","0.821253880741646","0.901998124066982"
"7 Strongly agree","2016","(1b) general elementary school","West Germany","597","0.784116223144727","0.753123910815621","0.815108535473833"
"7 Strongly agree","2016","(1b) general elementary school","East Germany","127","0.844422083893717","0.786418313080626","0.902425854706808"
"7 Strongly agree","2016","(1c) basic vocational qualification","West Germany","68","0.641276168763353","0.538708351585577","0.743843985941129"
"7 Strongly agree","2016","(1c) basic vocational qualification","East Germany","","","",""
"7 Strongly agree","2016","(2b) intermediate general qualification","West Germany","","","",""
"7 Strongly agree","2016","(2b) intermediate general qualification","East Germany","","","",""
"7 Strongly agree","2016","(2a) intermediate vocational","West Germany","","","",""
"7 Strongly agree","2016","(2a) intermediate vocational","East Germany","","","",""
"7 Strongly agree","2016","(2c_gen) general maturity certificate","West Germany","479","0.756764723398778","0.720678461522357","0.7928509852752"
"7 Strongly agree","2016","(2c_gen) general maturity certificate","East Germany","89","0.7080484570791","0.619378952512352","0.796717961645849"
"7 Strongly agree","2016","(2c_voc) vocational maturity certificate","West Germany","68","0.577775743620418","0.478974202951819","0.676577284289016"
"7 Strongly agree","2016","(2c_voc) vocational maturity certificate","East Germany","","","",""
"7 Strongly agree","2016","(3a) lower tertiary education","West Germany","","","",""
"7 Strongly agree","2016","(3a) lower tertiary education","East Germany","","","",""
"7 Strongly agree","2016","(3b) higher tertiary education","West Germany","555","0.678890896521434","0.642969596629057","0.714812196413811"
"7 Strongly agree","2016","(3b) higher tertiary education","East Germany","115","0.717935268117649","0.638729960277758","0.79714057595754"
"1 Strongly disagree","2017","(0) in school","West Germany","","","",""
"1 Strongly disagree","2017","(0) in school","East Germany","","","",""
"1 Strongly disagree","2017","(1a) inadequately completed","West Germany","","","",""
"1 Strongly disagree","2017","(1a) inadequately completed","East Germany","","","",""
"1 Strongly disagree","2017","(1b) general elementary school","West Germany","","","",""
"1 Strongly disagree","2017","(1b) general elementary school","East Germany","","","",""
"1 Strongly disagree","2017","(1c) basic vocational qualification","West Germany","","","",""
"1 Strongly disagree","2017","(1c) basic vocational qualification","East Germany","","","",""
"1 Strongly disagree","2017","(2b) intermediate general qualification","West Germany","","","",""
"1 Strongly disagree","2017","(2b) intermediate general qualification","East Germany","","","",""
"1 Strongly disagree","2017","(2a) intermediate vocational","West Germany","","","",""
"1 Strongly disagree","2017","(2a) intermediate vocational","East Germany","","","",""
"1 Strongly disagree","2017","(2c_gen) general maturity certificate","West Germany","","","",""
"1 Strongly disagree","2017","(2c_gen) general maturity certificate","East Germany","","","",""
"1 Strongly disagree","2017","(2c_voc) vocational maturity certificate","West Germany","","","",""
"1 Strongly disagree","2017","(2c_voc) vocational maturity certificate","East Germany","","","",""
"1 Strongly disagree","2017","(3a) lower tertiary education","West Germany","","","",""
"1 Strongly disagree","2017","(3a) lower tertiary education","East Germany","","","",""
"1 Strongly disagree","2017","(3b) higher tertiary education","West Germany","","","",""
"1 Strongly disagree","2017","(3b) higher tertiary education","East Germany","","","",""
"2 on scale 1-7 ","2017","(0) in school","West Germany","","","",""
"2 on scale 1-7 ","2017","(0) in school","East Germany","","","",""
"2 on scale 1-7 ","2017","(1a) inadequately completed","West Germany","","","",""
"2 on scale 1-7 ","2017","(1a) inadequately completed","East Germany","","","",""
"2 on scale 1-7 ","2017","(1b) general elementary school","West Germany","","","",""
"2 on scale 1-7 ","2017","(1b) general elementary school","East Germany","","","",""
"2 on scale 1-7 ","2017","(1c) basic vocational qualification","West Germany","","","",""
"2 on scale 1-7 ","2017","(1c) basic vocational qualification","East Germany","","","",""
"2 on scale 1-7 ","2017","(2b) intermediate general qualification","West Germany","","","",""
"2 on scale 1-7 ","2017","(2b) intermediate general qualification","East Germany","","","",""
"2 on scale 1-7 ","2017","(2a) intermediate vocational","West Germany","","","",""
"2 on scale 1-7 ","2017","(2a) intermediate vocational","East Germany","","","",""
"2 on scale 1-7 ","2017","(2c_gen) general maturity certificate","West Germany","","","",""
"2 on scale 1-7 ","2017","(2c_gen) general maturity certificate","East Germany","","","",""
"2 on scale 1-7 ","2017","(2c_voc) vocational maturity certificate","West Germany","","","",""
"2 on scale 1-7 ","2017","(2c_voc) vocational maturity certificate","East Germany","","","",""
"2 on scale 1-7 ","2017","(3a) lower tertiary education","West Germany","","","",""
"2 on scale 1-7 ","2017","(3a) lower tertiary education","East Germany","","","",""
"2 on scale 1-7 ","2017","(3b) higher tertiary education","West Germany","","","",""
"2 on scale 1-7 ","2017","(3b) higher tertiary education","East Germany","","","",""
"3 on scale 1-7 ","2017","(0) in school","West Germany","","","",""
"3 on scale 1-7 ","2017","(0) in school","East Germany","","","",""
"3 on scale 1-7 ","2017","(1a) inadequately completed","West Germany","","","",""
"3 on scale 1-7 ","2017","(1a) inadequately completed","East Germany","","","",""
"3 on scale 1-7 ","2017","(1b) general elementary school","West Germany","","","",""
"3 on scale 1-7 ","2017","(1b) general elementary school","East Germany","","","",""
"3 on scale 1-7 ","2017","(1c) basic vocational qualification","West Germany","","","",""
"3 on scale 1-7 ","2017","(1c) basic vocational qualification","East Germany","","","",""
"3 on scale 1-7 ","2017","(2b) intermediate general qualification","West Germany","","","",""
"3 on scale 1-7 ","2017","(2b) intermediate general qualification","East Germany","","","",""
"3 on scale 1-7 ","2017","(2a) intermediate vocational","West Germany","","","",""
"3 on scale 1-7 ","2017","(2a) intermediate vocational","East Germany","","","",""
"3 on scale 1-7 ","2017","(2c_gen) general maturity certificate","West Germany","","","",""
"3 on scale 1-7 ","2017","(2c_gen) general maturity certificate","East Germany","","","",""
"3 on scale 1-7 ","2017","(2c_voc) vocational maturity certificate","West Germany","","","",""
"3 on scale 1-7 ","2017","(2c_voc) vocational maturity certificate","East Germany","","","",""
"3 on scale 1-7 ","2017","(3a) lower tertiary education","West Germany","","","",""
"3 on scale 1-7 ","2017","(3a) lower tertiary education","East Germany","","","",""
"3 on scale 1-7 ","2017","(3b) higher tertiary education","West Germany","","","",""
"3 on scale 1-7 ","2017","(3b) higher tertiary education","East Germany","","","",""
"4 on scale 1-7","2017","(0) in school","West Germany","","","",""
"4 on scale 1-7","2017","(0) in school","East Germany","","","",""
"4 on scale 1-7","2017","(1a) inadequately completed","West Germany","","","",""
"4 on scale 1-7","2017","(1a) inadequately completed","East Germany","","","",""
"4 on scale 1-7","2017","(1b) general elementary school","West Germany","","","",""
"4 on scale 1-7","2017","(1b) general elementary school","East Germany","","","",""
"4 on scale 1-7","2017","(1c) basic vocational qualification","West Germany","","","",""
"4 on scale 1-7","2017","(1c) basic vocational qualification","East Germany","","","",""
"4 on scale 1-7","2017","(2b) intermediate general qualification","West Germany","","","",""
"4 on scale 1-7","2017","(2b) intermediate general qualification","East Germany","","","",""
"4 on scale 1-7","2017","(2a) intermediate vocational","West Germany","","","",""
"4 on scale 1-7","2017","(2a) intermediate vocational","East Germany","","","",""
"4 on scale 1-7","2017","(2c_gen) general maturity certificate","West Germany","","","",""
"4 on scale 1-7","2017","(2c_gen) general maturity certificate","East Germany","","","",""
"4 on scale 1-7","2017","(2c_voc) vocational maturity certificate","West Germany","","","",""
"4 on scale 1-7","2017","(2c_voc) vocational maturity certificate","East Germany","","","",""
"4 on scale 1-7","2017","(3a) lower tertiary education","West Germany","","","",""
"4 on scale 1-7","2017","(3a) lower tertiary education","East Germany","","","",""
"4 on scale 1-7","2017","(3b) higher tertiary education","West Germany","","","",""
"4 on scale 1-7","2017","(3b) higher tertiary education","East Germany","","","",""
"5 on scale 1-7","2017","(0) in school","West Germany","","","",""
"5 on scale 1-7","2017","(0) in school","East Germany","","","",""
"5 on scale 1-7","2017","(1a) inadequately completed","West Germany","32","0.0244689319584648","0.0154206288853481","0.0335172350315815"
"5 on scale 1-7","2017","(1a) inadequately completed","East Germany","","","",""
"5 on scale 1-7","2017","(1b) general elementary school","West Germany","","","",""
"5 on scale 1-7","2017","(1b) general elementary school","East Germany","","","",""
"5 on scale 1-7","2017","(1c) basic vocational qualification","West Germany","","","",""
"5 on scale 1-7","2017","(1c) basic vocational qualification","East Germany","","","",""
"5 on scale 1-7","2017","(2b) intermediate general qualification","West Germany","","","",""
"5 on scale 1-7","2017","(2b) intermediate general qualification","East Germany","","","",""
"5 on scale 1-7","2017","(2a) intermediate vocational","West Germany","","","",""
"5 on scale 1-7","2017","(2a) intermediate vocational","East Germany","","","",""
"5 on scale 1-7","2017","(2c_gen) general maturity certificate","West Germany","","","",""
"5 on scale 1-7","2017","(2c_gen) general maturity certificate","East Germany","","","",""
"5 on scale 1-7","2017","(2c_voc) vocational maturity certificate","West Germany","","","",""
"5 on scale 1-7","2017","(2c_voc) vocational maturity certificate","East Germany","","","",""
"5 on scale 1-7","2017","(3a) lower tertiary education","West Germany","","","",""
"5 on scale 1-7","2017","(3a) lower tertiary education","East Germany","","","",""
"5 on scale 1-7","2017","(3b) higher tertiary education","West Germany","","","",""
"5 on scale 1-7","2017","(3b) higher tertiary education","East Germany","","","",""
"6 on scale 1-7","2017","(0) in school","West Germany","","","",""
"6 on scale 1-7","2017","(0) in school","East Germany","","","",""
"6 on scale 1-7","2017","(1a) inadequately completed","West Germany","121","0.114695335800448","0.0960333293822597","0.133357342218637"
"6 on scale 1-7","2017","(1a) inadequately completed","East Germany","","","",""
"6 on scale 1-7","2017","(1b) general elementary school","West Germany","63","0.130876525321649","0.101373411777143","0.160379638866154"
"6 on scale 1-7","2017","(1b) general elementary school","East Germany","","","",""
"6 on scale 1-7","2017","(1c) basic vocational qualification","West Germany","","","",""
"6 on scale 1-7","2017","(1c) basic vocational qualification","East Germany","","","",""
"6 on scale 1-7","2017","(2b) intermediate general qualification","West Germany","","","",""
"6 on scale 1-7","2017","(2b) intermediate general qualification","East Germany","","","",""
"6 on scale 1-7","2017","(2a) intermediate vocational","West Germany","","","",""
"6 on scale 1-7","2017","(2a) intermediate vocational","East Germany","","","",""
"6 on scale 1-7","2017","(2c_gen) general maturity certificate","West Germany","37","0.128466006208675","0.0932089280279937","0.163723084389356"
"6 on scale 1-7","2017","(2c_gen) general maturity certificate","East Germany","","","",""
"6 on scale 1-7","2017","(2c_voc) vocational maturity certificate","West Germany","","","",""
"6 on scale 1-7","2017","(2c_voc) vocational maturity certificate","East Germany","","","",""
"6 on scale 1-7","2017","(3a) lower tertiary education","West Germany","","","",""
"6 on scale 1-7","2017","(3a) lower tertiary education","East Germany","","","",""
"6 on scale 1-7","2017","(3b) higher tertiary education","West Germany","51","0.124945636561913","0.0927424651446357","0.15714880797919"
"6 on scale 1-7","2017","(3b) higher tertiary education","East Germany","","","",""
"7 Strongly agree","2017","(0) in school","West Germany","","","",""
"7 Strongly agree","2017","(0) in school","East Germany","","","",""
"7 Strongly agree","2017","(1a) inadequately completed","West Germany","946","0.843203614509807","0.821908825914828","0.864498403104785"
"7 Strongly agree","2017","(1a) inadequately completed","East Germany","90","0.875470273788594","0.811076389485379","0.939864158091808"
"7 Strongly agree","2017","(1b) general elementary school","West Germany","414","0.790298758107707","0.754687084570715","0.825910431644698"
"7 Strongly agree","2017","(1b) general elementary school","East Germany","45","0.907562968795405","0.82807079361755","0.98705514397326"
"7 Strongly agree","2017","(1c) basic vocational qualification","West Germany","","","",""
"7 Strongly agree","2017","(1c) basic vocational qualification","East Germany","","","",""
"7 Strongly agree","2017","(2b) intermediate general qualification","West Germany","","","",""
"7 Strongly agree","2017","(2b) intermediate general qualification","East Germany","","","",""
"7 Strongly agree","2017","(2a) intermediate vocational","West Germany","","","",""
"7 Strongly agree","2017","(2a) intermediate vocational","East Germany","","","",""
"7 Strongly agree","2017","(2c_gen) general maturity certificate","West Germany","290","0.803939739384798","0.762106973720426","0.84577250504917"
"7 Strongly agree","2017","(2c_gen) general maturity certificate","East Germany","34","0.828415216695132","0.711577916112098","0.945252517278166"
"7 Strongly agree","2017","(2c_voc) vocational maturity certificate","West Germany","48","0.631292137390671","0.514897622963214","0.747686651818127"
"7 Strongly agree","2017","(2c_voc) vocational maturity certificate","East Germany","","","",""
"7 Strongly agree","2017","(3a) lower tertiary education","West Germany","","","",""
"7 Strongly agree","2017","(3a) lower tertiary education","East Germany","","","",""
"7 Strongly agree","2017","(3b) higher tertiary education","West Germany","336","0.824293925562348","0.787229692580947","0.86135815854375"
"7 Strongly agree","2017","(3b) higher tertiary education","East Germany","38","0.953909968245684","0.891238328109795","1.01658160838157"
"1 Strongly disagree","2018","(0) in school","West Germany","","","",""
"1 Strongly disagree","2018","(0) in school","East Germany","","","",""
"1 Strongly disagree","2018","(1a) inadequately completed","West Germany","","","",""
"1 Strongly disagree","2018","(1a) inadequately completed","East Germany","","","",""
"1 Strongly disagree","2018","(1b) general elementary school","West Germany","","","",""
"1 Strongly disagree","2018","(1b) general elementary school","East Germany","","","",""
"1 Strongly disagree","2018","(1c) basic vocational qualification","West Germany","","","",""
"1 Strongly disagree","2018","(1c) basic vocational qualification","East Germany","","","",""
"1 Strongly disagree","2018","(2b) intermediate general qualification","West Germany","","","",""
"1 Strongly disagree","2018","(2b) intermediate general qualification","East Germany","","","",""
"1 Strongly disagree","2018","(2a) intermediate vocational","West Germany","","","",""
"1 Strongly disagree","2018","(2a) intermediate vocational","East Germany","","","",""
"1 Strongly disagree","2018","(2c_gen) general maturity certificate","West Germany","","","",""
"1 Strongly disagree","2018","(2c_gen) general maturity certificate","East Germany","","","",""
"1 Strongly disagree","2018","(2c_voc) vocational maturity certificate","West Germany","","","",""
"1 Strongly disagree","2018","(2c_voc) vocational maturity certificate","East Germany","","","",""
"1 Strongly disagree","2018","(3a) lower tertiary education","West Germany","","","",""
"1 Strongly disagree","2018","(3a) lower tertiary education","East Germany","","","",""
"1 Strongly disagree","2018","(3b) higher tertiary education","West Germany","","","",""
"1 Strongly disagree","2018","(3b) higher tertiary education","East Germany","","","",""
"2 on scale 1-7 ","2018","(0) in school","West Germany","","","",""
"2 on scale 1-7 ","2018","(0) in school","East Germany","","","",""
"2 on scale 1-7 ","2018","(1a) inadequately completed","West Germany","","","",""
"2 on scale 1-7 ","2018","(1a) inadequately completed","East Germany","","","",""
"2 on scale 1-7 ","2018","(1b) general elementary school","West Germany","","","",""
"2 on scale 1-7 ","2018","(1b) general elementary school","East Germany","","","",""
"2 on scale 1-7 ","2018","(1c) basic vocational qualification","West Germany","","","",""
"2 on scale 1-7 ","2018","(1c) basic vocational qualification","East Germany","","","",""
"2 on scale 1-7 ","2018","(2b) intermediate general qualification","West Germany","","","",""
"2 on scale 1-7 ","2018","(2b) intermediate general qualification","East Germany","","","",""
"2 on scale 1-7 ","2018","(2a) intermediate vocational","West Germany","","","",""
"2 on scale 1-7 ","2018","(2a) intermediate vocational","East Germany","","","",""
"2 on scale 1-7 ","2018","(2c_gen) general maturity certificate","West Germany","","","",""
"2 on scale 1-7 ","2018","(2c_gen) general maturity certificate","East Germany","","","",""
"2 on scale 1-7 ","2018","(2c_voc) vocational maturity certificate","West Germany","","","",""
"2 on scale 1-7 ","2018","(2c_voc) vocational maturity certificate","East Germany","","","",""
"2 on scale 1-7 ","2018","(3a) lower tertiary education","West Germany","","","",""
"2 on scale 1-7 ","2018","(3a) lower tertiary education","East Germany","","","",""
"2 on scale 1-7 ","2018","(3b) higher tertiary education","West Germany","","","",""
"2 on scale 1-7 ","2018","(3b) higher tertiary education","East Germany","","","",""
"3 on scale 1-7 ","2018","(0) in school","West Germany","","","",""
"3 on scale 1-7 ","2018","(0) in school","East Germany","","","",""
"3 on scale 1-7 ","2018","(1a) inadequately completed","West Germany","","","",""
"3 on scale 1-7 ","2018","(1a) inadequately completed","East Germany","","","",""
"3 on scale 1-7 ","2018","(1b) general elementary school","West Germany","","","",""
"3 on scale 1-7 ","2018","(1b) general elementary school","East Germany","","","",""
"3 on scale 1-7 ","2018","(1c) basic vocational qualification","West Germany","","","",""
"3 on scale 1-7 ","2018","(1c) basic vocational qualification","East Germany","","","",""
"3 on scale 1-7 ","2018","(2b) intermediate general qualification","West Germany","","","",""
"3 on scale 1-7 ","2018","(2b) intermediate general qualification","East Germany","","","",""
"3 on scale 1-7 ","2018","(2a) intermediate vocational","West Germany","","","",""
"3 on scale 1-7 ","2018","(2a) intermediate vocational","East Germany","","","",""
"3 on scale 1-7 ","2018","(2c_gen) general maturity certificate","West Germany","","","",""
"3 on scale 1-7 ","2018","(2c_gen) general maturity certificate","East Germany","","","",""
"3 on scale 1-7 ","2018","(2c_voc) vocational maturity certificate","West Germany","","","",""
"3 on scale 1-7 ","2018","(2c_voc) vocational maturity certificate","East Germany","","","",""
"3 on scale 1-7 ","2018","(3a) lower tertiary education","West Germany","","","",""
"3 on scale 1-7 ","2018","(3a) lower tertiary education","East Germany","","","",""
"3 on scale 1-7 ","2018","(3b) higher tertiary education","West Germany","","","",""
"3 on scale 1-7 ","2018","(3b) higher tertiary education","East Germany","","","",""
"4 on scale 1-7","2018","(0) in school","West Germany","","","",""
"4 on scale 1-7","2018","(0) in school","East Germany","","","",""
"4 on scale 1-7","2018","(1a) inadequately completed","West Germany","","","",""
"4 on scale 1-7","2018","(1a) inadequately completed","East Germany","","","",""
"4 on scale 1-7","2018","(1b) general elementary school","West Germany","","","",""
"4 on scale 1-7","2018","(1b) general elementary school","East Germany","","","",""
"4 on scale 1-7","2018","(1c) basic vocational qualification","West Germany","","","",""
"4 on scale 1-7","2018","(1c) basic vocational qualification","East Germany","","","",""
"4 on scale 1-7","2018","(2b) intermediate general qualification","West Germany","","","",""
"4 on scale 1-7","2018","(2b) intermediate general qualification","East Germany","","","",""
"4 on scale 1-7","2018","(2a) intermediate vocational","West Germany","","","",""
"4 on scale 1-7","2018","(2a) intermediate vocational","East Germany","","","",""
"4 on scale 1-7","2018","(2c_gen) general maturity certificate","West Germany","","","",""
"4 on scale 1-7","2018","(2c_gen) general maturity certificate","East Germany","","","",""
"4 on scale 1-7","2018","(2c_voc) vocational maturity certificate","West Germany","","","",""
"4 on scale 1-7","2018","(2c_voc) vocational maturity certificate","East Germany","","","",""
"4 on scale 1-7","2018","(3a) lower tertiary education","West Germany","","","",""
"4 on scale 1-7","2018","(3a) lower tertiary education","East Germany","","","",""
"4 on scale 1-7","2018","(3b) higher tertiary education","West Germany","","","",""
"4 on scale 1-7","2018","(3b) higher tertiary education","East Germany","","","",""
"5 on scale 1-7","2018","(0) in school","West Germany","","","",""
"5 on scale 1-7","2018","(0) in school","East Germany","","","",""
"5 on scale 1-7","2018","(1a) inadequately completed","West Germany","","","",""
"5 on scale 1-7","2018","(1a) inadequately completed","East Germany","","","",""
"5 on scale 1-7","2018","(1b) general elementary school","West Germany","","","",""
"5 on scale 1-7","2018","(1b) general elementary school","East Germany","","","",""
"5 on scale 1-7","2018","(1c) basic vocational qualification","West Germany","","","",""
"5 on scale 1-7","2018","(1c) basic vocational qualification","East Germany","","","",""
"5 on scale 1-7","2018","(2b) intermediate general qualification","West Germany","","","",""
"5 on scale 1-7","2018","(2b) intermediate general qualification","East Germany","","","",""
"5 on scale 1-7","2018","(2a) intermediate vocational","West Germany","","","",""
"5 on scale 1-7","2018","(2a) intermediate vocational","East Germany","","","",""
"5 on scale 1-7","2018","(2c_gen) general maturity certificate","West Germany","","","",""
"5 on scale 1-7","2018","(2c_gen) general maturity certificate","East Germany","","","",""
"5 on scale 1-7","2018","(2c_voc) vocational maturity certificate","West Germany","","","",""
"5 on scale 1-7","2018","(2c_voc) vocational maturity certificate","East Germany","","","",""
"5 on scale 1-7","2018","(3a) lower tertiary education","West Germany","","","",""
"5 on scale 1-7","2018","(3a) lower tertiary education","East Germany","","","",""
"5 on scale 1-7","2018","(3b) higher tertiary education","West Germany","","","",""
"5 on scale 1-7","2018","(3b) higher tertiary education","East Germany","","","",""
"6 on scale 1-7","2018","(0) in school","West Germany","","","",""
"6 on scale 1-7","2018","(0) in school","East Germany","","","",""
"6 on scale 1-7","2018","(1a) inadequately completed","West Germany","","","",""
"6 on scale 1-7","2018","(1a) inadequately completed","East Germany","","","",""
"6 on scale 1-7","2018","(1b) general elementary school","West Germany","","","",""
"6 on scale 1-7","2018","(1b) general elementary school","East Germany","","","",""
"6 on scale 1-7","2018","(1c) basic vocational qualification","West Germany","","","",""
"6 on scale 1-7","2018","(1c) basic vocational qualification","East Germany","","","",""
"6 on scale 1-7","2018","(2b) intermediate general qualification","West Germany","","","",""
"6 on scale 1-7","2018","(2b) intermediate general qualification","East Germany","","","",""
"6 on scale 1-7","2018","(2a) intermediate vocational","West Germany","","","",""
