"plh0206i04","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence"
"6 on scale 1-7","2018","Saxony-Anhalt","vocational + Abi","","","",""
"6 on scale 1-7","2018","Saxony-Anhalt","higher vocational","","","",""
"6 on scale 1-7","2018","Saxony-Anhalt","higher education","","","",""
"6 on scale 1-7","2018","Thuringia","in school","","","",""
"6 on scale 1-7","2018","Thuringia","inadequately","","","",""
"6 on scale 1-7","2018","Thuringia","general elemantary","","","",""
"6 on scale 1-7","2018","Thuringia","middle vocational","","","",""
"6 on scale 1-7","2018","Thuringia","vocational + Abi","","","",""
"6 on scale 1-7","2018","Thuringia","higher vocational","","","",""
"6 on scale 1-7","2018","Thuringia","higher education","","","",""
"7 Strongly agree","2018","Schleswig-Holstein","in school","","","",""
"7 Strongly agree","2018","Schleswig-Holstein","inadequately","","","",""
"7 Strongly agree","2018","Schleswig-Holstein","general elemantary","","","",""
"7 Strongly agree","2018","Schleswig-Holstein","middle vocational","","","",""
"7 Strongly agree","2018","Schleswig-Holstein","vocational + Abi","","","",""
"7 Strongly agree","2018","Schleswig-Holstein","higher vocational","","","",""
"7 Strongly agree","2018","Schleswig-Holstein","higher education","","","",""
"7 Strongly agree","2018","Hamburg","in school","","","",""
"7 Strongly agree","2018","Hamburg","inadequately","","","",""
"7 Strongly agree","2018","Hamburg","general elemantary","","","",""
"7 Strongly agree","2018","Hamburg","middle vocational","","","",""
"7 Strongly agree","2018","Hamburg","vocational + Abi","","","",""
"7 Strongly agree","2018","Hamburg","higher vocational","","","",""
"7 Strongly agree","2018","Hamburg","higher education","","","",""
"7 Strongly agree","2018","Lower Saxony","in school","","","",""
"7 Strongly agree","2018","Lower Saxony","inadequately","39","0.847480912753215","0.746816233840037","0.948145591666392"
"7 Strongly agree","2018","Lower Saxony","general elemantary","","","",""
"7 Strongly agree","2018","Lower Saxony","middle vocational","","","",""
"7 Strongly agree","2018","Lower Saxony","vocational + Abi","","","",""
"7 Strongly agree","2018","Lower Saxony","higher vocational","","","",""
"7 Strongly agree","2018","Lower Saxony","higher education","","","",""
"7 Strongly agree","2018","Bremen","in school","","","",""
"7 Strongly agree","2018","Bremen","inadequately","","","",""
"7 Strongly agree","2018","Bremen","general elemantary","","","",""
"7 Strongly agree","2018","Bremen","middle vocational","","","",""
"7 Strongly agree","2018","Bremen","vocational + Abi","","","",""
"7 Strongly agree","2018","Bremen","higher vocational","","","",""
"7 Strongly agree","2018","Bremen","higher education","","","",""
"7 Strongly agree","2018","North Rhine-Westphalia","in school","","","",""
"7 Strongly agree","2018","North Rhine-Westphalia","inadequately","","","",""
"7 Strongly agree","2018","North Rhine-Westphalia","general elemantary","","","",""
"7 Strongly agree","2018","North Rhine-Westphalia","middle vocational","","","",""
"7 Strongly agree","2018","North Rhine-Westphalia","vocational + Abi","","","",""
"7 Strongly agree","2018","North Rhine-Westphalia","higher vocational","","","",""
"7 Strongly agree","2018","North Rhine-Westphalia","higher education","","","",""
"7 Strongly agree","2018","Hesse","in school","","","",""
"7 Strongly agree","2018","Hesse","inadequately","","","",""
"7 Strongly agree","2018","Hesse","general elemantary","","","",""
"7 Strongly agree","2018","Hesse","middle vocational","","","",""
"7 Strongly agree","2018","Hesse","vocational + Abi","","","",""
"7 Strongly agree","2018","Hesse","higher vocational","","","",""
"7 Strongly agree","2018","Hesse","higher education","","","",""
"7 Strongly agree","2018","Rhineland-Palatinate,Saarland","in school","","","",""
"7 Strongly agree","2018","Rhineland-Palatinate,Saarland","inadequately","","","",""
"7 Strongly agree","2018","Rhineland-Palatinate,Saarland","general elemantary","","","",""
"7 Strongly agree","2018","Rhineland-Palatinate,Saarland","middle vocational","","","",""
"7 Strongly agree","2018","Rhineland-Palatinate,Saarland","vocational + Abi","","","",""
"7 Strongly agree","2018","Rhineland-Palatinate,Saarland","higher vocational","","","",""
"7 Strongly agree","2018","Rhineland-Palatinate,Saarland","higher education","","","",""
"7 Strongly agree","2018","Baden-Württemberg","in school","","","",""
"7 Strongly agree","2018","Baden-Württemberg","inadequately","","","",""
"7 Strongly agree","2018","Baden-Württemberg","general elemantary","","","",""
"7 Strongly agree","2018","Baden-Württemberg","middle vocational","","","",""
"7 Strongly agree","2018","Baden-Württemberg","vocational + Abi","","","",""
"7 Strongly agree","2018","Baden-Württemberg","higher vocational","","","",""
"7 Strongly agree","2018","Baden-Württemberg","higher education","","","",""
"7 Strongly agree","2018","Bavaria","in school","","","",""
"7 Strongly agree","2018","Bavaria","inadequately","","","",""
"7 Strongly agree","2018","Bavaria","general elemantary","","","",""
"7 Strongly agree","2018","Bavaria","middle vocational","","","",""
"7 Strongly agree","2018","Bavaria","vocational + Abi","","","",""
"7 Strongly agree","2018","Bavaria","higher vocational","","","",""
"7 Strongly agree","2018","Bavaria","higher education","","","",""
"7 Strongly agree","2018","Berlin","in school","","","",""
"7 Strongly agree","2018","Berlin","inadequately","","","",""
"7 Strongly agree","2018","Berlin","general elemantary","","","",""
"7 Strongly agree","2018","Berlin","middle vocational","","","",""
"7 Strongly agree","2018","Berlin","vocational + Abi","","","",""
"7 Strongly agree","2018","Berlin","higher vocational","","","",""
"7 Strongly agree","2018","Berlin","higher education","","","",""
"7 Strongly agree","2018","Brandenburg","in school","","","",""
"7 Strongly agree","2018","Brandenburg","inadequately","","","",""
"7 Strongly agree","2018","Brandenburg","general elemantary","","","",""
"7 Strongly agree","2018","Brandenburg","middle vocational","","","",""
"7 Strongly agree","2018","Brandenburg","vocational + Abi","","","",""
"7 Strongly agree","2018","Brandenburg","higher vocational","","","",""
"7 Strongly agree","2018","Brandenburg","higher education","","","",""
"7 Strongly agree","2018","Mecklenburg-Western Pomerania","in school","","","",""
"7 Strongly agree","2018","Mecklenburg-Western Pomerania","inadequately","","","",""
"7 Strongly agree","2018","Mecklenburg-Western Pomerania","general elemantary","","","",""
"7 Strongly agree","2018","Mecklenburg-Western Pomerania","middle vocational","","","",""
"7 Strongly agree","2018","Mecklenburg-Western Pomerania","vocational + Abi","","","",""
"7 Strongly agree","2018","Mecklenburg-Western Pomerania","higher vocational","","","",""
"7 Strongly agree","2018","Mecklenburg-Western Pomerania","higher education","","","",""
"7 Strongly agree","2018","Saxony","in school","","","",""
"7 Strongly agree","2018","Saxony","inadequately","","","",""
"7 Strongly agree","2018","Saxony","general elemantary","","","",""
"7 Strongly agree","2018","Saxony","middle vocational","","","",""
"7 Strongly agree","2018","Saxony","vocational + Abi","","","",""
"7 Strongly agree","2018","Saxony","higher vocational","","","",""
"7 Strongly agree","2018","Saxony","higher education","","","",""
"7 Strongly agree","2018","Saxony-Anhalt","in school","","","",""
"7 Strongly agree","2018","Saxony-Anhalt","inadequately","","","",""
"7 Strongly agree","2018","Saxony-Anhalt","general elemantary","","","",""
"7 Strongly agree","2018","Saxony-Anhalt","middle vocational","","","",""
"7 Strongly agree","2018","Saxony-Anhalt","vocational + Abi","","","",""
"7 Strongly agree","2018","Saxony-Anhalt","higher vocational","","","",""
"7 Strongly agree","2018","Saxony-Anhalt","higher education","","","",""
"7 Strongly agree","2018","Thuringia","in school","","","",""
"7 Strongly agree","2018","Thuringia","inadequately","","","",""
"7 Strongly agree","2018","Thuringia","general elemantary","","","",""
"7 Strongly agree","2018","Thuringia","middle vocational","","","",""
"7 Strongly agree","2018","Thuringia","vocational + Abi","","","",""
"7 Strongly agree","2018","Thuringia","higher vocational","","","",""
"7 Strongly agree","2018","Thuringia","higher education","","","",""
"1 Strongly disagree","2019","Schleswig-Holstein","in school","","","",""
"1 Strongly disagree","2019","Schleswig-Holstein","inadequately","","","",""
"1 Strongly disagree","2019","Schleswig-Holstein","general elemantary","","","",""
"1 Strongly disagree","2019","Schleswig-Holstein","middle vocational","","","",""
"1 Strongly disagree","2019","Schleswig-Holstein","vocational + Abi","","","",""
"1 Strongly disagree","2019","Schleswig-Holstein","higher vocational","","","",""
"1 Strongly disagree","2019","Schleswig-Holstein","higher education","","","",""
"1 Strongly disagree","2019","Hamburg","in school","","","",""
"1 Strongly disagree","2019","Hamburg","inadequately","","","",""
"1 Strongly disagree","2019","Hamburg","general elemantary","","","",""
"1 Strongly disagree","2019","Hamburg","middle vocational","","","",""
"1 Strongly disagree","2019","Hamburg","vocational + Abi","","","",""
"1 Strongly disagree","2019","Hamburg","higher vocational","","","",""
"1 Strongly disagree","2019","Hamburg","higher education","","","",""
"1 Strongly disagree","2019","Lower Saxony","in school","","","",""
"1 Strongly disagree","2019","Lower Saxony","inadequately","","","",""
"1 Strongly disagree","2019","Lower Saxony","general elemantary","","","",""
"1 Strongly disagree","2019","Lower Saxony","middle vocational","","","",""
"1 Strongly disagree","2019","Lower Saxony","vocational + Abi","","","",""
"1 Strongly disagree","2019","Lower Saxony","higher vocational","","","",""
"1 Strongly disagree","2019","Lower Saxony","higher education","","","",""
"1 Strongly disagree","2019","Bremen","in school","","","",""
"1 Strongly disagree","2019","Bremen","inadequately","","","",""
"1 Strongly disagree","2019","Bremen","general elemantary","","","",""
"1 Strongly disagree","2019","Bremen","middle vocational","","","",""
"1 Strongly disagree","2019","Bremen","vocational + Abi","","","",""
"1 Strongly disagree","2019","Bremen","higher vocational","","","",""
"1 Strongly disagree","2019","Bremen","higher education","","","",""
"1 Strongly disagree","2019","North Rhine-Westphalia","in school","","","",""
"1 Strongly disagree","2019","North Rhine-Westphalia","inadequately","","","",""
"1 Strongly disagree","2019","North Rhine-Westphalia","general elemantary","","","",""
"1 Strongly disagree","2019","North Rhine-Westphalia","middle vocational","","","",""
"1 Strongly disagree","2019","North Rhine-Westphalia","vocational + Abi","","","",""
"1 Strongly disagree","2019","North Rhine-Westphalia","higher vocational","","","",""
"1 Strongly disagree","2019","North Rhine-Westphalia","higher education","","","",""
"1 Strongly disagree","2019","Hesse","in school","","","",""
"1 Strongly disagree","2019","Hesse","inadequately","","","",""
"1 Strongly disagree","2019","Hesse","general elemantary","","","",""
"1 Strongly disagree","2019","Hesse","middle vocational","","","",""
"1 Strongly disagree","2019","Hesse","vocational + Abi","","","",""
"1 Strongly disagree","2019","Hesse","higher vocational","","","",""
"1 Strongly disagree","2019","Hesse","higher education","","","",""
"1 Strongly disagree","2019","Rhineland-Palatinate,Saarland","in school","","","",""
"1 Strongly disagree","2019","Rhineland-Palatinate,Saarland","inadequately","","","",""
"1 Strongly disagree","2019","Rhineland-Palatinate,Saarland","general elemantary","","","",""
"1 Strongly disagree","2019","Rhineland-Palatinate,Saarland","middle vocational","","","",""
"1 Strongly disagree","2019","Rhineland-Palatinate,Saarland","vocational + Abi","","","",""
"1 Strongly disagree","2019","Rhineland-Palatinate,Saarland","higher vocational","","","",""
"1 Strongly disagree","2019","Rhineland-Palatinate,Saarland","higher education","","","",""
"1 Strongly disagree","2019","Baden-Württemberg","in school","","","",""
"1 Strongly disagree","2019","Baden-Württemberg","inadequately","","","",""
"1 Strongly disagree","2019","Baden-Württemberg","general elemantary","","","",""
"1 Strongly disagree","2019","Baden-Württemberg","middle vocational","","","",""
"1 Strongly disagree","2019","Baden-Württemberg","vocational + Abi","","","",""
"1 Strongly disagree","2019","Baden-Württemberg","higher vocational","","","",""
"1 Strongly disagree","2019","Baden-Württemberg","higher education","","","",""
"1 Strongly disagree","2019","Bavaria","in school","","","",""
"1 Strongly disagree","2019","Bavaria","inadequately","","","",""
"1 Strongly disagree","2019","Bavaria","general elemantary","","","",""
"1 Strongly disagree","2019","Bavaria","middle vocational","","","",""
"1 Strongly disagree","2019","Bavaria","vocational + Abi","","","",""
"1 Strongly disagree","2019","Bavaria","higher vocational","","","",""
"1 Strongly disagree","2019","Bavaria","higher education","","","",""
"1 Strongly disagree","2019","Berlin","in school","","","",""
"1 Strongly disagree","2019","Berlin","inadequately","","","",""
"1 Strongly disagree","2019","Berlin","general elemantary","","","",""
"1 Strongly disagree","2019","Berlin","middle vocational","","","",""
"1 Strongly disagree","2019","Berlin","vocational + Abi","","","",""
"1 Strongly disagree","2019","Berlin","higher vocational","","","",""
"1 Strongly disagree","2019","Berlin","higher education","","","",""
"1 Strongly disagree","2019","Brandenburg","in school","","","",""
"1 Strongly disagree","2019","Brandenburg","inadequately","","","",""
"1 Strongly disagree","2019","Brandenburg","general elemantary","","","",""
"1 Strongly disagree","2019","Brandenburg","middle vocational","","","",""
"1 Strongly disagree","2019","Brandenburg","vocational + Abi","","","",""
"1 Strongly disagree","2019","Brandenburg","higher vocational","","","",""
"1 Strongly disagree","2019","Brandenburg","higher education","","","",""
"1 Strongly disagree","2019","Mecklenburg-Western Pomerania","in school","","","",""
"1 Strongly disagree","2019","Mecklenburg-Western Pomerania","inadequately","","","",""
"1 Strongly disagree","2019","Mecklenburg-Western Pomerania","general elemantary","","","",""
"1 Strongly disagree","2019","Mecklenburg-Western Pomerania","middle vocational","","","",""
"1 Strongly disagree","2019","Mecklenburg-Western Pomerania","vocational + Abi","","","",""
"1 Strongly disagree","2019","Mecklenburg-Western Pomerania","higher vocational","","","",""
"1 Strongly disagree","2019","Mecklenburg-Western Pomerania","higher education","","","",""
"1 Strongly disagree","2019","Saxony","in school","","","",""
"1 Strongly disagree","2019","Saxony","inadequately","","","",""
"1 Strongly disagree","2019","Saxony","general elemantary","","","",""
"1 Strongly disagree","2019","Saxony","middle vocational","","","",""
"1 Strongly disagree","2019","Saxony","vocational + Abi","","","",""
"1 Strongly disagree","2019","Saxony","higher vocational","","","",""
"1 Strongly disagree","2019","Saxony","higher education","","","",""
"1 Strongly disagree","2019","Saxony-Anhalt","in school","","","",""
"1 Strongly disagree","2019","Saxony-Anhalt","inadequately","","","",""
"1 Strongly disagree","2019","Saxony-Anhalt","general elemantary","","","",""
"1 Strongly disagree","2019","Saxony-Anhalt","middle vocational","","","",""
"1 Strongly disagree","2019","Saxony-Anhalt","vocational + Abi","","","",""
"1 Strongly disagree","2019","Saxony-Anhalt","higher vocational","","","",""
"1 Strongly disagree","2019","Saxony-Anhalt","higher education","","","",""
"1 Strongly disagree","2019","Thuringia","in school","","","",""
"1 Strongly disagree","2019","Thuringia","inadequately","","","",""
"1 Strongly disagree","2019","Thuringia","general elemantary","","","",""
"1 Strongly disagree","2019","Thuringia","middle vocational","","","",""
"1 Strongly disagree","2019","Thuringia","vocational + Abi","","","",""
"1 Strongly disagree","2019","Thuringia","higher vocational","","","",""
"1 Strongly disagree","2019","Thuringia","higher education","","","",""
"2 on scale 1-7 ","2019","Schleswig-Holstein","in school","","","",""
"2 on scale 1-7 ","2019","Schleswig-Holstein","inadequately","","","",""
"2 on scale 1-7 ","2019","Schleswig-Holstein","general elemantary","","","",""
"2 on scale 1-7 ","2019","Schleswig-Holstein","middle vocational","","","",""
"2 on scale 1-7 ","2019","Schleswig-Holstein","vocational + Abi","","","",""
"2 on scale 1-7 ","2019","Schleswig-Holstein","higher vocational","","","",""
"2 on scale 1-7 ","2019","Schleswig-Holstein","higher education","","","",""
"2 on scale 1-7 ","2019","Hamburg","in school","","","",""
"2 on scale 1-7 ","2019","Hamburg","inadequately","","","",""
"2 on scale 1-7 ","2019","Hamburg","general elemantary","","","",""
"2 on scale 1-7 ","2019","Hamburg","middle vocational","","","",""
"2 on scale 1-7 ","2019","Hamburg","vocational + Abi","","","",""
"2 on scale 1-7 ","2019","Hamburg","higher vocational","","","",""
"2 on scale 1-7 ","2019","Hamburg","higher education","","","",""
"2 on scale 1-7 ","2019","Lower Saxony","in school","","","",""
"2 on scale 1-7 ","2019","Lower Saxony","inadequately","","","",""
"2 on scale 1-7 ","2019","Lower Saxony","general elemantary","","","",""
"2 on scale 1-7 ","2019","Lower Saxony","middle vocational","","","",""
"2 on scale 1-7 ","2019","Lower Saxony","vocational + Abi","","","",""
"2 on scale 1-7 ","2019","Lower Saxony","higher vocational","","","",""
"2 on scale 1-7 ","2019","Lower Saxony","higher education","","","",""
"2 on scale 1-7 ","2019","Bremen","in school","","","",""
"2 on scale 1-7 ","2019","Bremen","inadequately","","","",""
"2 on scale 1-7 ","2019","Bremen","general elemantary","","","",""
"2 on scale 1-7 ","2019","Bremen","middle vocational","","","",""
"2 on scale 1-7 ","2019","Bremen","vocational + Abi","","","",""
"2 on scale 1-7 ","2019","Bremen","higher vocational","","","",""
"2 on scale 1-7 ","2019","Bremen","higher education","","","",""
"2 on scale 1-7 ","2019","North Rhine-Westphalia","in school","","","",""
"2 on scale 1-7 ","2019","North Rhine-Westphalia","inadequately","","","",""
"2 on scale 1-7 ","2019","North Rhine-Westphalia","general elemantary","","","",""
"2 on scale 1-7 ","2019","North Rhine-Westphalia","middle vocational","","","",""
"2 on scale 1-7 ","2019","North Rhine-Westphalia","vocational + Abi","","","",""
"2 on scale 1-7 ","2019","North Rhine-Westphalia","higher vocational","","","",""
"2 on scale 1-7 ","2019","North Rhine-Westphalia","higher education","","","",""
"2 on scale 1-7 ","2019","Hesse","in school","","","",""
"2 on scale 1-7 ","2019","Hesse","inadequately","","","",""
"2 on scale 1-7 ","2019","Hesse","general elemantary","","","",""
"2 on scale 1-7 ","2019","Hesse","middle vocational","","","",""
"2 on scale 1-7 ","2019","Hesse","vocational + Abi","","","",""
"2 on scale 1-7 ","2019","Hesse","higher vocational","","","",""
"2 on scale 1-7 ","2019","Hesse","higher education","","","",""
"2 on scale 1-7 ","2019","Rhineland-Palatinate,Saarland","in school","","","",""
"2 on scale 1-7 ","2019","Rhineland-Palatinate,Saarland","inadequately","","","",""
"2 on scale 1-7 ","2019","Rhineland-Palatinate,Saarland","general elemantary","","","",""
"2 on scale 1-7 ","2019","Rhineland-Palatinate,Saarland","middle vocational","","","",""
"2 on scale 1-7 ","2019","Rhineland-Palatinate,Saarland","vocational + Abi","","","",""
"2 on scale 1-7 ","2019","Rhineland-Palatinate,Saarland","higher vocational","","","",""
"2 on scale 1-7 ","2019","Rhineland-Palatinate,Saarland","higher education","","","",""
"2 on scale 1-7 ","2019","Baden-Württemberg","in school","","","",""
"2 on scale 1-7 ","2019","Baden-Württemberg","inadequately","","","",""
"2 on scale 1-7 ","2019","Baden-Württemberg","general elemantary","","","",""
"2 on scale 1-7 ","2019","Baden-Württemberg","middle vocational","","","",""
"2 on scale 1-7 ","2019","Baden-Württemberg","vocational + Abi","","","",""
"2 on scale 1-7 ","2019","Baden-Württemberg","higher vocational","","","",""
"2 on scale 1-7 ","2019","Baden-Württemberg","higher education","","","",""
"2 on scale 1-7 ","2019","Bavaria","in school","","","",""
"2 on scale 1-7 ","2019","Bavaria","inadequately","","","",""
"2 on scale 1-7 ","2019","Bavaria","general elemantary","","","",""
"2 on scale 1-7 ","2019","Bavaria","middle vocational","","","",""
"2 on scale 1-7 ","2019","Bavaria","vocational + Abi","","","",""
"2 on scale 1-7 ","2019","Bavaria","higher vocational","","","",""
"2 on scale 1-7 ","2019","Bavaria","higher education","","","",""
"2 on scale 1-7 ","2019","Berlin","in school","","","",""
"2 on scale 1-7 ","2019","Berlin","inadequately","","","",""
"2 on scale 1-7 ","2019","Berlin","general elemantary","","","",""
"2 on scale 1-7 ","2019","Berlin","middle vocational","","","",""
"2 on scale 1-7 ","2019","Berlin","vocational + Abi","","","",""
"2 on scale 1-7 ","2019","Berlin","higher vocational","","","",""
"2 on scale 1-7 ","2019","Berlin","higher education","","","",""
"2 on scale 1-7 ","2019","Brandenburg","in school","","","",""
"2 on scale 1-7 ","2019","Brandenburg","inadequately","","","",""
"2 on scale 1-7 ","2019","Brandenburg","general elemantary","","","",""
"2 on scale 1-7 ","2019","Brandenburg","middle vocational","","","",""
"2 on scale 1-7 ","2019","Brandenburg","vocational + Abi","","","",""
"2 on scale 1-7 ","2019","Brandenburg","higher vocational","","","",""
"2 on scale 1-7 ","2019","Brandenburg","higher education","","","",""
"2 on scale 1-7 ","2019","Mecklenburg-Western Pomerania","in school","","","",""
"2 on scale 1-7 ","2019","Mecklenburg-Western Pomerania","inadequately","","","",""
"2 on scale 1-7 ","2019","Mecklenburg-Western Pomerania","general elemantary","","","",""
"2 on scale 1-7 ","2019","Mecklenburg-Western Pomerania","middle vocational","","","",""
"2 on scale 1-7 ","2019","Mecklenburg-Western Pomerania","vocational + Abi","","","",""
"2 on scale 1-7 ","2019","Mecklenburg-Western Pomerania","higher vocational","","","",""
"2 on scale 1-7 ","2019","Mecklenburg-Western Pomerania","higher education","","","",""
"2 on scale 1-7 ","2019","Saxony","in school","","","",""
"2 on scale 1-7 ","2019","Saxony","inadequately","","","",""
"2 on scale 1-7 ","2019","Saxony","general elemantary","","","",""
"2 on scale 1-7 ","2019","Saxony","middle vocational","","","",""
"2 on scale 1-7 ","2019","Saxony","vocational + Abi","","","",""
"2 on scale 1-7 ","2019","Saxony","higher vocational","","","",""
"2 on scale 1-7 ","2019","Saxony","higher education","","","",""
"2 on scale 1-7 ","2019","Saxony-Anhalt","in school","","","",""
"2 on scale 1-7 ","2019","Saxony-Anhalt","inadequately","","","",""
"2 on scale 1-7 ","2019","Saxony-Anhalt","general elemantary","","","",""
"2 on scale 1-7 ","2019","Saxony-Anhalt","middle vocational","","","",""
"2 on scale 1-7 ","2019","Saxony-Anhalt","vocational + Abi","","","",""
"2 on scale 1-7 ","2019","Saxony-Anhalt","higher vocational","","","",""
"2 on scale 1-7 ","2019","Saxony-Anhalt","higher education","","","",""
"2 on scale 1-7 ","2019","Thuringia","in school","","","",""
"2 on scale 1-7 ","2019","Thuringia","inadequately","","","",""
"2 on scale 1-7 ","2019","Thuringia","general elemantary","","","",""
"2 on scale 1-7 ","2019","Thuringia","middle vocational","","","",""
"2 on scale 1-7 ","2019","Thuringia","vocational + Abi","","","",""
"2 on scale 1-7 ","2019","Thuringia","higher vocational","","","",""
"2 on scale 1-7 ","2019","Thuringia","higher education","","","",""
"3 on scale 1-7 ","2019","Schleswig-Holstein","in school","","","",""
"3 on scale 1-7 ","2019","Schleswig-Holstein","inadequately","","","",""
"3 on scale 1-7 ","2019","Schleswig-Holstein","general elemantary","","","",""
"3 on scale 1-7 ","2019","Schleswig-Holstein","middle vocational","","","",""
"3 on scale 1-7 ","2019","Schleswig-Holstein","vocational + Abi","","","",""
"3 on scale 1-7 ","2019","Schleswig-Holstein","higher vocational","","","",""
"3 on scale 1-7 ","2019","Schleswig-Holstein","higher education","","","",""
"3 on scale 1-7 ","2019","Hamburg","in school","","","",""
"3 on scale 1-7 ","2019","Hamburg","inadequately","","","",""
"3 on scale 1-7 ","2019","Hamburg","general elemantary","","","",""
"3 on scale 1-7 ","2019","Hamburg","middle vocational","","","",""
"3 on scale 1-7 ","2019","Hamburg","vocational + Abi","","","",""
"3 on scale 1-7 ","2019","Hamburg","higher vocational","","","",""
"3 on scale 1-7 ","2019","Hamburg","higher education","","","",""
"3 on scale 1-7 ","2019","Lower Saxony","in school","","","",""
"3 on scale 1-7 ","2019","Lower Saxony","inadequately","","","",""
"3 on scale 1-7 ","2019","Lower Saxony","general elemantary","","","",""
"3 on scale 1-7 ","2019","Lower Saxony","middle vocational","","","",""
"3 on scale 1-7 ","2019","Lower Saxony","vocational + Abi","","","",""
"3 on scale 1-7 ","2019","Lower Saxony","higher vocational","","","",""
"3 on scale 1-7 ","2019","Lower Saxony","higher education","","","",""
"3 on scale 1-7 ","2019","Bremen","in school","","","",""
"3 on scale 1-7 ","2019","Bremen","inadequately","","","",""
"3 on scale 1-7 ","2019","Bremen","general elemantary","","","",""
"3 on scale 1-7 ","2019","Bremen","middle vocational","","","",""
"3 on scale 1-7 ","2019","Bremen","vocational + Abi","","","",""
"3 on scale 1-7 ","2019","Bremen","higher vocational","","","",""
"3 on scale 1-7 ","2019","Bremen","higher education","","","",""
"3 on scale 1-7 ","2019","North Rhine-Westphalia","in school","","","",""
"3 on scale 1-7 ","2019","North Rhine-Westphalia","inadequately","","","",""
"3 on scale 1-7 ","2019","North Rhine-Westphalia","general elemantary","","","",""
"3 on scale 1-7 ","2019","North Rhine-Westphalia","middle vocational","","","",""
"3 on scale 1-7 ","2019","North Rhine-Westphalia","vocational + Abi","","","",""
"3 on scale 1-7 ","2019","North Rhine-Westphalia","higher vocational","","","",""
"3 on scale 1-7 ","2019","North Rhine-Westphalia","higher education","","","",""
"3 on scale 1-7 ","2019","Hesse","in school","","","",""
"3 on scale 1-7 ","2019","Hesse","inadequately","","","",""
"3 on scale 1-7 ","2019","Hesse","general elemantary","","","",""
"3 on scale 1-7 ","2019","Hesse","middle vocational","","","",""
"3 on scale 1-7 ","2019","Hesse","vocational + Abi","","","",""
"3 on scale 1-7 ","2019","Hesse","higher vocational","","","",""
"3 on scale 1-7 ","2019","Hesse","higher education","","","",""
"3 on scale 1-7 ","2019","Rhineland-Palatinate,Saarland","in school","","","",""
"3 on scale 1-7 ","2019","Rhineland-Palatinate,Saarland","inadequately","","","",""
"3 on scale 1-7 ","2019","Rhineland-Palatinate,Saarland","general elemantary","","","",""
"3 on scale 1-7 ","2019","Rhineland-Palatinate,Saarland","middle vocational","","","",""
"3 on scale 1-7 ","2019","Rhineland-Palatinate,Saarland","vocational + Abi","","","",""
"3 on scale 1-7 ","2019","Rhineland-Palatinate,Saarland","higher vocational","","","",""
"3 on scale 1-7 ","2019","Rhineland-Palatinate,Saarland","higher education","","","",""
"3 on scale 1-7 ","2019","Baden-Württemberg","in school","","","",""
"3 on scale 1-7 ","2019","Baden-Württemberg","inadequately","","","",""
"3 on scale 1-7 ","2019","Baden-Württemberg","general elemantary","","","",""
"3 on scale 1-7 ","2019","Baden-Württemberg","middle vocational","","","",""
"3 on scale 1-7 ","2019","Baden-Württemberg","vocational + Abi","","","",""
"3 on scale 1-7 ","2019","Baden-Württemberg","higher vocational","","","",""
"3 on scale 1-7 ","2019","Baden-Württemberg","higher education","","","",""
"3 on scale 1-7 ","2019","Bavaria","in school","","","",""
"3 on scale 1-7 ","2019","Bavaria","inadequately","","","",""
"3 on scale 1-7 ","2019","Bavaria","general elemantary","","","",""
"3 on scale 1-7 ","2019","Bavaria","middle vocational","","","",""
"3 on scale 1-7 ","2019","Bavaria","vocational + Abi","","","",""
"3 on scale 1-7 ","2019","Bavaria","higher vocational","","","",""
"3 on scale 1-7 ","2019","Bavaria","higher education","","","",""
"3 on scale 1-7 ","2019","Berlin","in school","","","",""
"3 on scale 1-7 ","2019","Berlin","inadequately","","","",""
"3 on scale 1-7 ","2019","Berlin","general elemantary","","","",""
"3 on scale 1-7 ","2019","Berlin","middle vocational","","","",""
"3 on scale 1-7 ","2019","Berlin","vocational + Abi","","","",""
"3 on scale 1-7 ","2019","Berlin","higher vocational","","","",""
"3 on scale 1-7 ","2019","Berlin","higher education","","","",""
"3 on scale 1-7 ","2019","Brandenburg","in school","","","",""
"3 on scale 1-7 ","2019","Brandenburg","inadequately","","","",""
"3 on scale 1-7 ","2019","Brandenburg","general elemantary","","","",""
"3 on scale 1-7 ","2019","Brandenburg","middle vocational","","","",""
"3 on scale 1-7 ","2019","Brandenburg","vocational + Abi","","","",""
"3 on scale 1-7 ","2019","Brandenburg","higher vocational","","","",""
"3 on scale 1-7 ","2019","Brandenburg","higher education","","","",""
"3 on scale 1-7 ","2019","Mecklenburg-Western Pomerania","in school","","","",""
"3 on scale 1-7 ","2019","Mecklenburg-Western Pomerania","inadequately","","","",""
"3 on scale 1-7 ","2019","Mecklenburg-Western Pomerania","general elemantary","","","",""
"3 on scale 1-7 ","2019","Mecklenburg-Western Pomerania","middle vocational","","","",""
"3 on scale 1-7 ","2019","Mecklenburg-Western Pomerania","vocational + Abi","","","",""
"3 on scale 1-7 ","2019","Mecklenburg-Western Pomerania","higher vocational","","","",""
"3 on scale 1-7 ","2019","Mecklenburg-Western Pomerania","higher education","","","",""
"3 on scale 1-7 ","2019","Saxony","in school","","","",""
"3 on scale 1-7 ","2019","Saxony","inadequately","","","",""
"3 on scale 1-7 ","2019","Saxony","general elemantary","","","",""
