"plh0206i04","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"5 on scale 1-7","2017","Not Employed","Couple + C. GT 16 ","1","","",""
"5 on scale 1-7","2017","Not Employed","Couple + C. LE and GT 16","11","","",""
"5 on scale 1-7","2017","Employed","1-pers.-HH","","","",""
"5 on scale 1-7","2017","Employed","(Married) couple without C. ","","","",""
"5 on scale 1-7","2017","Employed","Single parent ","","","",""
"5 on scale 1-7","2017","Employed","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2017","Employed","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2017","Employed","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2017","Not Employed","1-pers.-HH","70","0.125422353522497","0.098256916486176","0.152587790558818"
"6 on scale 1-7","2017","Not Employed","(Married) couple without C. ","20","","",""
"6 on scale 1-7","2017","Not Employed","Single parent ","15","","",""
"6 on scale 1-7","2017","Not Employed","Couple + C. LE 16 ","126","0.125293430633733","0.105448271630692","0.145138589636775"
"6 on scale 1-7","2017","Not Employed","Couple + C. GT 16 ","5","","",""
"6 on scale 1-7","2017","Not Employed","Couple + C. LE and GT 16","30","0.114678166427088","0.0788600901610967","0.15049624269308"
"6 on scale 1-7","2017","Employed","1-pers.-HH","","","",""
"6 on scale 1-7","2017","Employed","(Married) couple without C. ","","","",""
"6 on scale 1-7","2017","Employed","Single parent ","","","",""
"6 on scale 1-7","2017","Employed","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2017","Employed","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2017","Employed","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2017","Not Employed","1-pers.-HH","469","0.822093068565791","0.790725058791022","0.85346107834056"
"7 Strongly agree","2017","Not Employed","(Married) couple without C. ","102","0.77403993983758","0.700131665633037","0.847948214042124"
"7 Strongly agree","2017","Not Employed","Single parent ","157","0.888272493573265","0.841992717400211","0.934552269746319"
"7 Strongly agree","2017","Not Employed","Couple + C. LE 16 ","881","0.802874165673304","0.779026012496459","0.826722318850148"
"7 Strongly agree","2017","Not Employed","Couple + C. GT 16 ","51","0.855321238668307","0.764789447429304","0.945853029907311"
"7 Strongly agree","2017","Not Employed","Couple + C. LE and GT 16","260","0.84479158488969","0.804086963375133","0.885496206404247"
"7 Strongly agree","2017","Employed","1-pers.-HH","","","",""
"7 Strongly agree","2017","Employed","(Married) couple without C. ","","","",""
"7 Strongly agree","2017","Employed","Single parent ","","","",""
"7 Strongly agree","2017","Employed","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2017","Employed","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2017","Employed","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2018","Not Employed","1-pers.-HH","","","",""
"1 Strongly disagree","2018","Not Employed","(Married) couple without C. ","","","",""
"1 Strongly disagree","2018","Not Employed","Single parent ","","","",""
"1 Strongly disagree","2018","Not Employed","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2018","Not Employed","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2018","Not Employed","Couple + C. LE and GT 16","2","","",""
"1 Strongly disagree","2018","Employed","1-pers.-HH","","","",""
"1 Strongly disagree","2018","Employed","(Married) couple without C. ","","","",""
"1 Strongly disagree","2018","Employed","Single parent ","","","",""
"1 Strongly disagree","2018","Employed","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2018","Employed","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2018","Employed","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2018","Not Employed","1-pers.-HH","","","",""
"2 on scale 1-7 ","2018","Not Employed","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2018","Not Employed","Single parent ","","","",""
"2 on scale 1-7 ","2018","Not Employed","Couple + C. LE 16 ","2","","",""
"2 on scale 1-7 ","2018","Not Employed","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2018","Not Employed","Couple + C. LE and GT 16","1","","",""
"2 on scale 1-7 ","2018","Employed","1-pers.-HH","","","",""
"2 on scale 1-7 ","2018","Employed","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2018","Employed","Single parent ","","","",""
"2 on scale 1-7 ","2018","Employed","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2018","Employed","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2018","Employed","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2018","Not Employed","1-pers.-HH","","","",""
"3 on scale 1-7 ","2018","Not Employed","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2018","Not Employed","Single parent ","","","",""
"3 on scale 1-7 ","2018","Not Employed","Couple + C. LE 16 ","2","","",""
"3 on scale 1-7 ","2018","Not Employed","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2018","Not Employed","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2018","Employed","1-pers.-HH","","","",""
"3 on scale 1-7 ","2018","Employed","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2018","Employed","Single parent ","","","",""
"3 on scale 1-7 ","2018","Employed","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2018","Employed","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2018","Employed","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2018","Not Employed","1-pers.-HH","","","",""
"4 on scale 1-7","2018","Not Employed","(Married) couple without C. ","","","",""
"4 on scale 1-7","2018","Not Employed","Single parent ","","","",""
"4 on scale 1-7","2018","Not Employed","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2018","Not Employed","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2018","Not Employed","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2018","Employed","1-pers.-HH","","","",""
"4 on scale 1-7","2018","Employed","(Married) couple without C. ","","","",""
"4 on scale 1-7","2018","Employed","Single parent ","","","",""
"4 on scale 1-7","2018","Employed","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2018","Employed","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2018","Employed","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2018","Not Employed","1-pers.-HH","","","",""
"5 on scale 1-7","2018","Not Employed","(Married) couple without C. ","1","","",""
"5 on scale 1-7","2018","Not Employed","Single parent ","1","","",""
"5 on scale 1-7","2018","Not Employed","Couple + C. LE 16 ","6","","",""
"5 on scale 1-7","2018","Not Employed","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2018","Not Employed","Couple + C. LE and GT 16","2","","",""
"5 on scale 1-7","2018","Employed","1-pers.-HH","","","",""
"5 on scale 1-7","2018","Employed","(Married) couple without C. ","","","",""
"5 on scale 1-7","2018","Employed","Single parent ","","","",""
"5 on scale 1-7","2018","Employed","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2018","Employed","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2018","Employed","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2018","Not Employed","1-pers.-HH","","","",""
"6 on scale 1-7","2018","Not Employed","(Married) couple without C. ","1","","",""
"6 on scale 1-7","2018","Not Employed","Single parent ","3","","",""
"6 on scale 1-7","2018","Not Employed","Couple + C. LE 16 ","18","","",""
"6 on scale 1-7","2018","Not Employed","Couple + C. GT 16 ","2","","",""
"6 on scale 1-7","2018","Not Employed","Couple + C. LE and GT 16","11","","",""
"6 on scale 1-7","2018","Employed","1-pers.-HH","","","",""
"6 on scale 1-7","2018","Employed","(Married) couple without C. ","","","",""
"6 on scale 1-7","2018","Employed","Single parent ","","","",""
"6 on scale 1-7","2018","Employed","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2018","Employed","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2018","Employed","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2018","Not Employed","1-pers.-HH","8","","",""
"7 Strongly agree","2018","Not Employed","(Married) couple without C. ","18","","",""
"7 Strongly agree","2018","Not Employed","Single parent ","21","","",""
"7 Strongly agree","2018","Not Employed","Couple + C. LE 16 ","121","0.860485547043645","0.804852051634539","0.916119042452752"
"7 Strongly agree","2018","Not Employed","Couple + C. GT 16 ","17","","",""
"7 Strongly agree","2018","Not Employed","Couple + C. LE and GT 16","91","0.85078908369227","0.783279185145963","0.918298982238578"
"7 Strongly agree","2018","Employed","1-pers.-HH","","","",""
"7 Strongly agree","2018","Employed","(Married) couple without C. ","","","",""
"7 Strongly agree","2018","Employed","Single parent ","","","",""
"7 Strongly agree","2018","Employed","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2018","Employed","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2018","Employed","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2019","Not Employed","1-pers.-HH","","","",""
"1 Strongly disagree","2019","Not Employed","(Married) couple without C. ","","","",""
"1 Strongly disagree","2019","Not Employed","Single parent ","","","",""
"1 Strongly disagree","2019","Not Employed","Couple + C. LE 16 ","1","","",""
"1 Strongly disagree","2019","Not Employed","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2019","Not Employed","Couple + C. LE and GT 16","2","","",""
"1 Strongly disagree","2019","Employed","1-pers.-HH","","","",""
"1 Strongly disagree","2019","Employed","(Married) couple without C. ","","","",""
"1 Strongly disagree","2019","Employed","Single parent ","","","",""
"1 Strongly disagree","2019","Employed","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2019","Employed","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2019","Employed","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2019","Not Employed","1-pers.-HH","1","","",""
"2 on scale 1-7 ","2019","Not Employed","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2019","Not Employed","Single parent ","","","",""
"2 on scale 1-7 ","2019","Not Employed","Couple + C. LE 16 ","3","","",""
"2 on scale 1-7 ","2019","Not Employed","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2019","Not Employed","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2019","Employed","1-pers.-HH","","","",""
"2 on scale 1-7 ","2019","Employed","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2019","Employed","Single parent ","","","",""
"2 on scale 1-7 ","2019","Employed","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2019","Employed","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2019","Employed","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2019","Not Employed","1-pers.-HH","","","",""
"3 on scale 1-7 ","2019","Not Employed","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2019","Not Employed","Single parent ","","","",""
"3 on scale 1-7 ","2019","Not Employed","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2019","Not Employed","Couple + C. GT 16 ","1","","",""
"3 on scale 1-7 ","2019","Not Employed","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2019","Employed","1-pers.-HH","","","",""
"3 on scale 1-7 ","2019","Employed","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2019","Employed","Single parent ","","","",""
"3 on scale 1-7 ","2019","Employed","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2019","Employed","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2019","Employed","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2019","Not Employed","1-pers.-HH","","","",""
"4 on scale 1-7","2019","Not Employed","(Married) couple without C. ","","","",""
"4 on scale 1-7","2019","Not Employed","Single parent ","","","",""
"4 on scale 1-7","2019","Not Employed","Couple + C. LE 16 ","5","","",""
"4 on scale 1-7","2019","Not Employed","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2019","Not Employed","Couple + C. LE and GT 16","1","","",""
"4 on scale 1-7","2019","Employed","1-pers.-HH","","","",""
"4 on scale 1-7","2019","Employed","(Married) couple without C. ","","","",""
"4 on scale 1-7","2019","Employed","Single parent ","","","",""
"4 on scale 1-7","2019","Employed","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2019","Employed","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2019","Employed","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2019","Not Employed","1-pers.-HH","","","",""
"5 on scale 1-7","2019","Not Employed","(Married) couple without C. ","2","","",""
"5 on scale 1-7","2019","Not Employed","Single parent ","1","","",""
"5 on scale 1-7","2019","Not Employed","Couple + C. LE 16 ","10","","",""
"5 on scale 1-7","2019","Not Employed","Couple + C. GT 16 ","1","","",""
"5 on scale 1-7","2019","Not Employed","Couple + C. LE and GT 16","1","","",""
"5 on scale 1-7","2019","Employed","1-pers.-HH","","","",""
"5 on scale 1-7","2019","Employed","(Married) couple without C. ","","","",""
"5 on scale 1-7","2019","Employed","Single parent ","","","",""
"5 on scale 1-7","2019","Employed","Couple + C. LE 16 ","","","",""
"5 on scale 1-7","2019","Employed","Couple + C. GT 16 ","","","",""
"5 on scale 1-7","2019","Employed","Couple + C. LE and GT 16","","","",""
"6 on scale 1-7","2019","Not Employed","1-pers.-HH","","","",""
"6 on scale 1-7","2019","Not Employed","(Married) couple without C. ","2","","",""
"6 on scale 1-7","2019","Not Employed","Single parent ","4","","",""
"6 on scale 1-7","2019","Not Employed","Couple + C. LE 16 ","11","","",""
"6 on scale 1-7","2019","Not Employed","Couple + C. GT 16 ","1","","",""
"6 on scale 1-7","2019","Not Employed","Couple + C. LE and GT 16","9","","",""
"6 on scale 1-7","2019","Employed","1-pers.-HH","","","",""
"6 on scale 1-7","2019","Employed","(Married) couple without C. ","","","",""
"6 on scale 1-7","2019","Employed","Single parent ","","","",""
"6 on scale 1-7","2019","Employed","Couple + C. LE 16 ","","","",""
"6 on scale 1-7","2019","Employed","Couple + C. GT 16 ","","","",""
"6 on scale 1-7","2019","Employed","Couple + C. LE and GT 16","","","",""
"7 Strongly agree","2019","Not Employed","1-pers.-HH","4","","",""
"7 Strongly agree","2019","Not Employed","(Married) couple without C. ","12","","",""
"7 Strongly agree","2019","Not Employed","Single parent ","13","","",""
"7 Strongly agree","2019","Not Employed","Couple + C. LE 16 ","77","0.773655207065648","0.69436579772601","0.852944616405286"
"7 Strongly agree","2019","Not Employed","Couple + C. GT 16 ","17","","",""
"7 Strongly agree","2019","Not Employed","Couple + C. LE and GT 16","53","0.673227600745497","0.560071033775488","0.786384167715507"
"7 Strongly agree","2019","Employed","1-pers.-HH","","","",""
"7 Strongly agree","2019","Employed","(Married) couple without C. ","","","",""
"7 Strongly agree","2019","Employed","Single parent ","","","",""
"7 Strongly agree","2019","Employed","Couple + C. LE 16 ","","","",""
"7 Strongly agree","2019","Employed","Couple + C. GT 16 ","","","",""
"7 Strongly agree","2019","Employed","Couple + C. LE and GT 16","","","",""
