"plh0206i04","year","pgisced97","sampreg","n","percent","lower_confidence","upper_confidence"
"6 on scale 1-7","2017","higher vocational","East Germany","","","",""
"6 on scale 1-7","2017","higher education","West Germany","51","0.124945636561913","0.0927424651446357","0.15714880797919"
"6 on scale 1-7","2017","higher education","East Germany","4","","",""
"7 Strongly agree","2017","in school","West Germany","9","","",""
"7 Strongly agree","2017","in school","East Germany","4","","",""
"7 Strongly agree","2017","inadequately","West Germany","935","0.842101813086758","0.82061156642237","0.863592059751145"
"7 Strongly agree","2017","inadequately","East Germany","90","0.875470273788594","0.811076389485379","0.939864158091808"
"7 Strongly agree","2017","general elemantary","West Germany","415","0.790607873504266","0.755050895772784","0.826164851235748"
"7 Strongly agree","2017","general elemantary","East Germany","45","0.907562968795405","0.82807079361755","0.98705514397326"
"7 Strongly agree","2017","middle vocational","West Germany","330","0.806534763556593","0.767629038538584","0.845440488574602"
"7 Strongly agree","2017","middle vocational","East Germany","39","0.832092810447379","0.724076408636874","0.940109212257884"
"7 Strongly agree","2017","vocational + Abi","West Germany","48","0.631292137390671","0.514897622963214","0.747686651818127"
"7 Strongly agree","2017","vocational + Abi","East Germany","3","","",""
"7 Strongly agree","2017","higher vocational","West Germany","","","",""
"7 Strongly agree","2017","higher vocational","East Germany","","","",""
"7 Strongly agree","2017","higher education","West Germany","336","0.824293925562348","0.787229692580947","0.86135815854375"
"7 Strongly agree","2017","higher education","East Germany","38","0.953909968245684","0.891238328109795","1.01658160838157"
"1 Strongly disagree","2018","in school","West Germany","","","",""
"1 Strongly disagree","2018","in school","East Germany","","","",""
"1 Strongly disagree","2018","inadequately","West Germany","2","","",""
"1 Strongly disagree","2018","inadequately","East Germany","","","",""
"1 Strongly disagree","2018","general elemantary","West Germany","","","",""
"1 Strongly disagree","2018","general elemantary","East Germany","1","","",""
"1 Strongly disagree","2018","middle vocational","West Germany","","","",""
"1 Strongly disagree","2018","middle vocational","East Germany","","","",""
"1 Strongly disagree","2018","vocational + Abi","West Germany","","","",""
"1 Strongly disagree","2018","vocational + Abi","East Germany","","","",""
"1 Strongly disagree","2018","higher vocational","West Germany","","","",""
"1 Strongly disagree","2018","higher vocational","East Germany","","","",""
"1 Strongly disagree","2018","higher education","West Germany","","","",""
"1 Strongly disagree","2018","higher education","East Germany","","","",""
"2 on scale 1-7 ","2018","in school","West Germany","","","",""
"2 on scale 1-7 ","2018","in school","East Germany","","","",""
"2 on scale 1-7 ","2018","inadequately","West Germany","3","","",""
"2 on scale 1-7 ","2018","inadequately","East Germany","","","",""
"2 on scale 1-7 ","2018","general elemantary","West Germany","","","",""
"2 on scale 1-7 ","2018","general elemantary","East Germany","","","",""
"2 on scale 1-7 ","2018","middle vocational","West Germany","","","",""
"2 on scale 1-7 ","2018","middle vocational","East Germany","","","",""
"2 on scale 1-7 ","2018","vocational + Abi","West Germany","","","",""
"2 on scale 1-7 ","2018","vocational + Abi","East Germany","","","",""
"2 on scale 1-7 ","2018","higher vocational","West Germany","","","",""
"2 on scale 1-7 ","2018","higher vocational","East Germany","","","",""
"2 on scale 1-7 ","2018","higher education","West Germany","","","",""
"2 on scale 1-7 ","2018","higher education","East Germany","","","",""
"3 on scale 1-7 ","2018","in school","West Germany","","","",""
"3 on scale 1-7 ","2018","in school","East Germany","","","",""
"3 on scale 1-7 ","2018","inadequately","West Germany","1","","",""
"3 on scale 1-7 ","2018","inadequately","East Germany","","","",""
"3 on scale 1-7 ","2018","general elemantary","West Germany","1","","",""
"3 on scale 1-7 ","2018","general elemantary","East Germany","","","",""
"3 on scale 1-7 ","2018","middle vocational","West Germany","","","",""
"3 on scale 1-7 ","2018","middle vocational","East Germany","","","",""
"3 on scale 1-7 ","2018","vocational + Abi","West Germany","","","",""
"3 on scale 1-7 ","2018","vocational + Abi","East Germany","","","",""
"3 on scale 1-7 ","2018","higher vocational","West Germany","","","",""
"3 on scale 1-7 ","2018","higher vocational","East Germany","","","",""
"3 on scale 1-7 ","2018","higher education","West Germany","","","",""
"3 on scale 1-7 ","2018","higher education","East Germany","","","",""
"4 on scale 1-7","2018","in school","West Germany","","","",""
"4 on scale 1-7","2018","in school","East Germany","","","",""
"4 on scale 1-7","2018","inadequately","West Germany","2","","",""
"4 on scale 1-7","2018","inadequately","East Germany","","","",""
"4 on scale 1-7","2018","general elemantary","West Germany","","","",""
"4 on scale 1-7","2018","general elemantary","East Germany","","","",""
"4 on scale 1-7","2018","middle vocational","West Germany","","","",""
"4 on scale 1-7","2018","middle vocational","East Germany","","","",""
"4 on scale 1-7","2018","vocational + Abi","West Germany","","","",""
"4 on scale 1-7","2018","vocational + Abi","East Germany","","","",""
"4 on scale 1-7","2018","higher vocational","West Germany","","","",""
"4 on scale 1-7","2018","higher vocational","East Germany","","","",""
"4 on scale 1-7","2018","higher education","West Germany","","","",""
"4 on scale 1-7","2018","higher education","East Germany","","","",""
"5 on scale 1-7","2018","in school","West Germany","","","",""
"5 on scale 1-7","2018","in school","East Germany","","","",""
"5 on scale 1-7","2018","inadequately","West Germany","4","","",""
"5 on scale 1-7","2018","inadequately","East Germany","","","",""
"5 on scale 1-7","2018","general elemantary","West Germany","4","","",""
"5 on scale 1-7","2018","general elemantary","East Germany","","","",""
"5 on scale 1-7","2018","middle vocational","West Germany","1","","",""
"5 on scale 1-7","2018","middle vocational","East Germany","","","",""
"5 on scale 1-7","2018","vocational + Abi","West Germany","","","",""
"5 on scale 1-7","2018","vocational + Abi","East Germany","","","",""
"5 on scale 1-7","2018","higher vocational","West Germany","","","",""
"5 on scale 1-7","2018","higher vocational","East Germany","","","",""
"5 on scale 1-7","2018","higher education","West Germany","2","","",""
"5 on scale 1-7","2018","higher education","East Germany","","","",""
"6 on scale 1-7","2018","in school","West Germany","3","","",""
"6 on scale 1-7","2018","in school","East Germany","","","",""
"6 on scale 1-7","2018","inadequately","West Germany","18","","",""
"6 on scale 1-7","2018","inadequately","East Germany","1","","",""
"6 on scale 1-7","2018","general elemantary","West Germany","7","","",""
"6 on scale 1-7","2018","general elemantary","East Germany","","","",""
"6 on scale 1-7","2018","middle vocational","West Germany","9","","",""
"6 on scale 1-7","2018","middle vocational","East Germany","2","","",""
"6 on scale 1-7","2018","vocational + Abi","West Germany","1","","",""
"6 on scale 1-7","2018","vocational + Abi","East Germany","","","",""
"6 on scale 1-7","2018","higher vocational","West Germany","","","",""
"6 on scale 1-7","2018","higher vocational","East Germany","","","",""
"6 on scale 1-7","2018","higher education","West Germany","3","","",""
"6 on scale 1-7","2018","higher education","East Germany","2","","",""
"7 Strongly agree","2018","in school","West Germany","6","","",""
"7 Strongly agree","2018","in school","East Germany","","","",""
"7 Strongly agree","2018","inadequately","West Germany","117","0.791849616328811","0.726220072317135","0.857479160340488"
"7 Strongly agree","2018","inadequately","East Germany","12","","",""
"7 Strongly agree","2018","general elemantary","West Germany","69","0.899688784497945","0.834266383095522","0.965111185900368"
"7 Strongly agree","2018","general elemantary","East Germany","17","","",""
"7 Strongly agree","2018","middle vocational","West Germany","42","0.867660501787434","0.775559135074342","0.959761868500527"
"7 Strongly agree","2018","middle vocational","East Germany","3","","",""
"7 Strongly agree","2018","vocational + Abi","West Germany","6","","",""
"7 Strongly agree","2018","vocational + Abi","East Germany","","","",""
"7 Strongly agree","2018","higher vocational","West Germany","","","",""
"7 Strongly agree","2018","higher vocational","East Germany","","","",""
"7 Strongly agree","2018","higher education","West Germany","34","0.881732188999631","0.780383668158732","0.98308070984053"
"7 Strongly agree","2018","higher education","East Germany","8","","",""
"1 Strongly disagree","2019","in school","West Germany","","","",""
"1 Strongly disagree","2019","in school","East Germany","","","",""
"1 Strongly disagree","2019","inadequately","West Germany","3","","",""
"1 Strongly disagree","2019","inadequately","East Germany","1","","",""
"1 Strongly disagree","2019","general elemantary","West Germany","","","",""
"1 Strongly disagree","2019","general elemantary","East Germany","","","",""
"1 Strongly disagree","2019","middle vocational","West Germany","","","",""
"1 Strongly disagree","2019","middle vocational","East Germany","","","",""
"1 Strongly disagree","2019","vocational + Abi","West Germany","","","",""
"1 Strongly disagree","2019","vocational + Abi","East Germany","","","",""
"1 Strongly disagree","2019","higher vocational","West Germany","","","",""
"1 Strongly disagree","2019","higher vocational","East Germany","","","",""
"1 Strongly disagree","2019","higher education","West Germany","","","",""
"1 Strongly disagree","2019","higher education","East Germany","","","",""
"2 on scale 1-7 ","2019","in school","West Germany","","","",""
"2 on scale 1-7 ","2019","in school","East Germany","","","",""
"2 on scale 1-7 ","2019","inadequately","West Germany","2","","",""
"2 on scale 1-7 ","2019","inadequately","East Germany","","","",""
"2 on scale 1-7 ","2019","general elemantary","West Germany","","","",""
"2 on scale 1-7 ","2019","general elemantary","East Germany","","","",""
"2 on scale 1-7 ","2019","middle vocational","West Germany","1","","",""
"2 on scale 1-7 ","2019","middle vocational","East Germany","","","",""
"2 on scale 1-7 ","2019","vocational + Abi","West Germany","","","",""
"2 on scale 1-7 ","2019","vocational + Abi","East Germany","","","",""
"2 on scale 1-7 ","2019","higher vocational","West Germany","","","",""
"2 on scale 1-7 ","2019","higher vocational","East Germany","","","",""
"2 on scale 1-7 ","2019","higher education","West Germany","","","",""
"2 on scale 1-7 ","2019","higher education","East Germany","","","",""
"3 on scale 1-7 ","2019","in school","West Germany","","","",""
"3 on scale 1-7 ","2019","in school","East Germany","","","",""
"3 on scale 1-7 ","2019","inadequately","West Germany","1","","",""
"3 on scale 1-7 ","2019","inadequately","East Germany","","","",""
"3 on scale 1-7 ","2019","general elemantary","West Germany","","","",""
"3 on scale 1-7 ","2019","general elemantary","East Germany","","","",""
"3 on scale 1-7 ","2019","middle vocational","West Germany","","","",""
"3 on scale 1-7 ","2019","middle vocational","East Germany","","","",""
"3 on scale 1-7 ","2019","vocational + Abi","West Germany","","","",""
"3 on scale 1-7 ","2019","vocational + Abi","East Germany","","","",""
"3 on scale 1-7 ","2019","higher vocational","West Germany","","","",""
"3 on scale 1-7 ","2019","higher vocational","East Germany","","","",""
"3 on scale 1-7 ","2019","higher education","West Germany","","","",""
"3 on scale 1-7 ","2019","higher education","East Germany","","","",""
"4 on scale 1-7","2019","in school","West Germany","","","",""
"4 on scale 1-7","2019","in school","East Germany","","","",""
"4 on scale 1-7","2019","inadequately","West Germany","6","","",""
"4 on scale 1-7","2019","inadequately","East Germany","","","",""
"4 on scale 1-7","2019","general elemantary","West Germany","","","",""
"4 on scale 1-7","2019","general elemantary","East Germany","","","",""
"4 on scale 1-7","2019","middle vocational","West Germany","1","","",""
"4 on scale 1-7","2019","middle vocational","East Germany","","","",""
"4 on scale 1-7","2019","vocational + Abi","West Germany","","","",""
"4 on scale 1-7","2019","vocational + Abi","East Germany","","","",""
"4 on scale 1-7","2019","higher vocational","West Germany","","","",""
"4 on scale 1-7","2019","higher vocational","East Germany","","","",""
"4 on scale 1-7","2019","higher education","West Germany","2","","",""
"4 on scale 1-7","2019","higher education","East Germany","","","",""
"5 on scale 1-7","2019","in school","West Germany","","","",""
"5 on scale 1-7","2019","in school","East Germany","","","",""
"5 on scale 1-7","2019","inadequately","West Germany","9","","",""
"5 on scale 1-7","2019","inadequately","East Germany","1","","",""
"5 on scale 1-7","2019","general elemantary","West Germany","1","","",""
"5 on scale 1-7","2019","general elemantary","East Germany","","","",""
"5 on scale 1-7","2019","middle vocational","West Germany","4","","",""
"5 on scale 1-7","2019","middle vocational","East Germany","","","",""
"5 on scale 1-7","2019","vocational + Abi","West Germany","","","",""
"5 on scale 1-7","2019","vocational + Abi","East Germany","","","",""
"5 on scale 1-7","2019","higher vocational","West Germany","","","",""
"5 on scale 1-7","2019","higher vocational","East Germany","","","",""
"5 on scale 1-7","2019","higher education","West Germany","1","","",""
"5 on scale 1-7","2019","higher education","East Germany","","","",""
"6 on scale 1-7","2019","in school","West Germany","","","",""
"6 on scale 1-7","2019","in school","East Germany","","","",""
"6 on scale 1-7","2019","inadequately","West Germany","16","","",""
"6 on scale 1-7","2019","inadequately","East Germany","","","",""
"6 on scale 1-7","2019","general elemantary","West Germany","7","","",""
"6 on scale 1-7","2019","general elemantary","East Germany","","","",""
"6 on scale 1-7","2019","middle vocational","West Germany","3","","",""
"6 on scale 1-7","2019","middle vocational","East Germany","","","",""
"6 on scale 1-7","2019","vocational + Abi","West Germany","","","",""
"6 on scale 1-7","2019","vocational + Abi","East Germany","","","",""
"6 on scale 1-7","2019","higher vocational","West Germany","","","",""
"6 on scale 1-7","2019","higher vocational","East Germany","","","",""
"6 on scale 1-7","2019","higher education","West Germany","4","","",""
"6 on scale 1-7","2019","higher education","East Germany","","","",""
"7 Strongly agree","2019","in school","West Germany","2","","",""
"7 Strongly agree","2019","in school","East Germany","","","",""
"7 Strongly agree","2019","inadequately","West Germany","83","0.70624255387476","0.624747950411349","0.787737157338172"
"7 Strongly agree","2019","inadequately","East Germany","10","","",""
"7 Strongly agree","2019","general elemantary","West Germany","40","0.745494790502169","0.622269991903193","0.868719589101145"
"7 Strongly agree","2019","general elemantary","East Germany","3","","",""
"7 Strongly agree","2019","middle vocational","West Germany","23","","",""
"7 Strongly agree","2019","middle vocational","East Germany","1","","",""
"7 Strongly agree","2019","vocational + Abi","West Germany","","","",""
"7 Strongly agree","2019","vocational + Abi","East Germany","2","","",""
"7 Strongly agree","2019","higher vocational","West Germany","","","",""
"7 Strongly agree","2019","higher vocational","East Germany","","","",""
"7 Strongly agree","2019","higher education","West Germany","18","","",""
"7 Strongly agree","2019","higher education","East Germany","2","","",""
