"plh0206i04","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence"
"6 on scale 1-7","2016","Couple + C. LE 16 ","middle vocational","18","","",""
"6 on scale 1-7","2016","Couple + C. LE 16 ","vocational + Abi","6","","",""
"6 on scale 1-7","2016","Couple + C. LE 16 ","higher vocational","","","",""
"6 on scale 1-7","2016","Couple + C. LE 16 ","higher education","27","","",""
"6 on scale 1-7","2016","Couple + C. GT 16 ","in school","","","",""
"6 on scale 1-7","2016","Couple + C. GT 16 ","inadequately","1","","",""
"6 on scale 1-7","2016","Couple + C. GT 16 ","general elemantary","","","",""
"6 on scale 1-7","2016","Couple + C. GT 16 ","middle vocational","","","",""
"6 on scale 1-7","2016","Couple + C. GT 16 ","vocational + Abi","","","",""
"6 on scale 1-7","2016","Couple + C. GT 16 ","higher vocational","","","",""
"6 on scale 1-7","2016","Couple + C. GT 16 ","higher education","","","",""
"6 on scale 1-7","2016","Couple + C. LE and GT 16","in school","","","",""
"6 on scale 1-7","2016","Couple + C. LE and GT 16","inadequately","8","","",""
"6 on scale 1-7","2016","Couple + C. LE and GT 16","general elemantary","7","","",""
"6 on scale 1-7","2016","Couple + C. LE and GT 16","middle vocational","4","","",""
"6 on scale 1-7","2016","Couple + C. LE and GT 16","vocational + Abi","1","","",""
"6 on scale 1-7","2016","Couple + C. LE and GT 16","higher vocational","","","",""
"6 on scale 1-7","2016","Couple + C. LE and GT 16","higher education","6","","",""
"7 Strongly agree","2016","1-pers.-HH","in school","10","","",""
"7 Strongly agree","2016","1-pers.-HH","inadequately","256","0.737929949207165","0.689596165328285","0.786263733086046"
"7 Strongly agree","2016","1-pers.-HH","general elemantary","161","0.841094820968164","0.789517243278226","0.892672398658103"
"7 Strongly agree","2016","1-pers.-HH","middle vocational","130","0.805957187807383","0.745616412594238","0.866297963020528"
"7 Strongly agree","2016","1-pers.-HH","vocational + Abi","17","","",""
"7 Strongly agree","2016","1-pers.-HH","higher vocational","","","",""
"7 Strongly agree","2016","1-pers.-HH","higher education","140","0.828282652571069","0.771254432276356","0.885310872865782"
"7 Strongly agree","2016","(Married) couple without C. ","in school","1","","",""
"7 Strongly agree","2016","(Married) couple without C. ","inadequately","34","0.848407727248393","0.735854843335452","0.960960611161333"
"7 Strongly agree","2016","(Married) couple without C. ","general elemantary","26","","",""
"7 Strongly agree","2016","(Married) couple without C. ","middle vocational","29","","",""
"7 Strongly agree","2016","(Married) couple without C. ","vocational + Abi","4","","",""
"7 Strongly agree","2016","(Married) couple without C. ","higher vocational","","","",""
"7 Strongly agree","2016","(Married) couple without C. ","higher education","28","","",""
"7 Strongly agree","2016","Single parent ","in school","","","",""
"7 Strongly agree","2016","Single parent ","inadequately","114","0.584192799931781","0.501359924132296","0.667025675731267"
"7 Strongly agree","2016","Single parent ","general elemantary","53","0.906386669268026","0.832681479388348","0.980091859147704"
"7 Strongly agree","2016","Single parent ","middle vocational","65","0.911330678147462","0.845669823479192","0.976991532815732"
"7 Strongly agree","2016","Single parent ","vocational + Abi","7","","",""
"7 Strongly agree","2016","Single parent ","higher vocational","","","",""
"7 Strongly agree","2016","Single parent ","higher education","40","0.89539823870333","0.805981371346706","0.984815106059953"
"7 Strongly agree","2016","Couple + C. LE 16 ","in school","4","","",""
"7 Strongly agree","2016","Couple + C. LE 16 ","inadequately","641","0.865371951502285","0.840104684789213","0.890639218215357"
"7 Strongly agree","2016","Couple + C. LE 16 ","general elemantary","299","0.837115722034019","0.797455210890759","0.87677623317728"
"7 Strongly agree","2016","Couple + C. LE 16 ","middle vocational","290","0.686566160234166","0.635740007127914","0.737392313340418"
"7 Strongly agree","2016","Couple + C. LE 16 ","vocational + Abi","38","0.877538037542092","0.783817937264722","0.971258137819461"
"7 Strongly agree","2016","Couple + C. LE 16 ","higher vocational","1","","",""
"7 Strongly agree","2016","Couple + C. LE 16 ","higher education","296","0.66105640243324","0.610367993092913","0.711744811773566"
"7 Strongly agree","2016","Couple + C. GT 16 ","in school","2","","",""
"7 Strongly agree","2016","Couple + C. GT 16 ","inadequately","23","","",""
"7 Strongly agree","2016","Couple + C. GT 16 ","general elemantary","22","","",""
"7 Strongly agree","2016","Couple + C. GT 16 ","middle vocational","17","","",""
"7 Strongly agree","2016","Couple + C. GT 16 ","vocational + Abi","1","","",""
"7 Strongly agree","2016","Couple + C. GT 16 ","higher vocational","","","",""
"7 Strongly agree","2016","Couple + C. GT 16 ","higher education","13","","",""
"7 Strongly agree","2016","Couple + C. LE and GT 16","in school","3","","",""
"7 Strongly agree","2016","Couple + C. LE and GT 16","inadequately","142","0.82959776405484","0.770215170506961","0.888980357602719"
"7 Strongly agree","2016","Couple + C. LE and GT 16","general elemantary","76","0.887664621400903","0.820533892869651","0.954795349932154"
"7 Strongly agree","2016","Couple + C. LE and GT 16","middle vocational","71","0.877250160916769","0.803474435432984","0.951025886400553"
"7 Strongly agree","2016","Couple + C. LE and GT 16","vocational + Abi","5","","",""
"7 Strongly agree","2016","Couple + C. LE and GT 16","higher vocational","","","",""
"7 Strongly agree","2016","Couple + C. LE and GT 16","higher education","50","0.956954404264294","0.903796963777654","1.01011184475093"
"1 Strongly disagree","2017","1-pers.-HH","in school","","","",""
"1 Strongly disagree","2017","1-pers.-HH","inadequately","1","","",""
"1 Strongly disagree","2017","1-pers.-HH","general elemantary","","","",""
"1 Strongly disagree","2017","1-pers.-HH","middle vocational","","","",""
"1 Strongly disagree","2017","1-pers.-HH","vocational + Abi","","","",""
"1 Strongly disagree","2017","1-pers.-HH","higher vocational","","","",""
"1 Strongly disagree","2017","1-pers.-HH","higher education","","","",""
"1 Strongly disagree","2017","(Married) couple without C. ","in school","","","",""
"1 Strongly disagree","2017","(Married) couple without C. ","inadequately","","","",""
"1 Strongly disagree","2017","(Married) couple without C. ","general elemantary","","","",""
"1 Strongly disagree","2017","(Married) couple without C. ","middle vocational","","","",""
"1 Strongly disagree","2017","(Married) couple without C. ","vocational + Abi","","","",""
"1 Strongly disagree","2017","(Married) couple without C. ","higher vocational","","","",""
"1 Strongly disagree","2017","(Married) couple without C. ","higher education","","","",""
"1 Strongly disagree","2017","Single parent ","in school","","","",""
"1 Strongly disagree","2017","Single parent ","inadequately","1","","",""
"1 Strongly disagree","2017","Single parent ","general elemantary","","","",""
"1 Strongly disagree","2017","Single parent ","middle vocational","","","",""
"1 Strongly disagree","2017","Single parent ","vocational + Abi","","","",""
"1 Strongly disagree","2017","Single parent ","higher vocational","","","",""
"1 Strongly disagree","2017","Single parent ","higher education","","","",""
"1 Strongly disagree","2017","Couple + C. LE 16 ","in school","","","",""
"1 Strongly disagree","2017","Couple + C. LE 16 ","inadequately","","","",""
"1 Strongly disagree","2017","Couple + C. LE 16 ","general elemantary","2","","",""
"1 Strongly disagree","2017","Couple + C. LE 16 ","middle vocational","1","","",""
"1 Strongly disagree","2017","Couple + C. LE 16 ","vocational + Abi","","","",""
"1 Strongly disagree","2017","Couple + C. LE 16 ","higher vocational","","","",""
"1 Strongly disagree","2017","Couple + C. LE 16 ","higher education","","","",""
"1 Strongly disagree","2017","Couple + C. GT 16 ","in school","","","",""
"1 Strongly disagree","2017","Couple + C. GT 16 ","inadequately","1","","",""
"1 Strongly disagree","2017","Couple + C. GT 16 ","general elemantary","","","",""
"1 Strongly disagree","2017","Couple + C. GT 16 ","middle vocational","","","",""
"1 Strongly disagree","2017","Couple + C. GT 16 ","vocational + Abi","","","",""
"1 Strongly disagree","2017","Couple + C. GT 16 ","higher vocational","","","",""
"1 Strongly disagree","2017","Couple + C. GT 16 ","higher education","","","",""
"1 Strongly disagree","2017","Couple + C. LE and GT 16","in school","","","",""
"1 Strongly disagree","2017","Couple + C. LE and GT 16","inadequately","","","",""
"1 Strongly disagree","2017","Couple + C. LE and GT 16","general elemantary","","","",""
"1 Strongly disagree","2017","Couple + C. LE and GT 16","middle vocational","","","",""
"1 Strongly disagree","2017","Couple + C. LE and GT 16","vocational + Abi","","","",""
"1 Strongly disagree","2017","Couple + C. LE and GT 16","higher vocational","","","",""
"1 Strongly disagree","2017","Couple + C. LE and GT 16","higher education","","","",""
"2 on scale 1-7 ","2017","1-pers.-HH","in school","","","",""
"2 on scale 1-7 ","2017","1-pers.-HH","inadequately","","","",""
"2 on scale 1-7 ","2017","1-pers.-HH","general elemantary","","","",""
"2 on scale 1-7 ","2017","1-pers.-HH","middle vocational","","","",""
"2 on scale 1-7 ","2017","1-pers.-HH","vocational + Abi","","","",""
"2 on scale 1-7 ","2017","1-pers.-HH","higher vocational","","","",""
"2 on scale 1-7 ","2017","1-pers.-HH","higher education","","","",""
"2 on scale 1-7 ","2017","(Married) couple without C. ","in school","","","",""
"2 on scale 1-7 ","2017","(Married) couple without C. ","inadequately","","","",""
"2 on scale 1-7 ","2017","(Married) couple without C. ","general elemantary","","","",""
"2 on scale 1-7 ","2017","(Married) couple without C. ","middle vocational","","","",""
"2 on scale 1-7 ","2017","(Married) couple without C. ","vocational + Abi","","","",""
"2 on scale 1-7 ","2017","(Married) couple without C. ","higher vocational","","","",""
"2 on scale 1-7 ","2017","(Married) couple without C. ","higher education","","","",""
"2 on scale 1-7 ","2017","Single parent ","in school","","","",""
"2 on scale 1-7 ","2017","Single parent ","inadequately","1","","",""
"2 on scale 1-7 ","2017","Single parent ","general elemantary","1","","",""
"2 on scale 1-7 ","2017","Single parent ","middle vocational","","","",""
"2 on scale 1-7 ","2017","Single parent ","vocational + Abi","","","",""
"2 on scale 1-7 ","2017","Single parent ","higher vocational","","","",""
"2 on scale 1-7 ","2017","Single parent ","higher education","","","",""
"2 on scale 1-7 ","2017","Couple + C. LE 16 ","in school","1","","",""
"2 on scale 1-7 ","2017","Couple + C. LE 16 ","inadequately","","","",""
"2 on scale 1-7 ","2017","Couple + C. LE 16 ","general elemantary","","","",""
"2 on scale 1-7 ","2017","Couple + C. LE 16 ","middle vocational","","","",""
"2 on scale 1-7 ","2017","Couple + C. LE 16 ","vocational + Abi","","","",""
"2 on scale 1-7 ","2017","Couple + C. LE 16 ","higher vocational","","","",""
"2 on scale 1-7 ","2017","Couple + C. LE 16 ","higher education","","","",""
"2 on scale 1-7 ","2017","Couple + C. GT 16 ","in school","","","",""
"2 on scale 1-7 ","2017","Couple + C. GT 16 ","inadequately","","","",""
"2 on scale 1-7 ","2017","Couple + C. GT 16 ","general elemantary","","","",""
"2 on scale 1-7 ","2017","Couple + C. GT 16 ","middle vocational","","","",""
"2 on scale 1-7 ","2017","Couple + C. GT 16 ","vocational + Abi","","","",""
"2 on scale 1-7 ","2017","Couple + C. GT 16 ","higher vocational","","","",""
"2 on scale 1-7 ","2017","Couple + C. GT 16 ","higher education","","","",""
"2 on scale 1-7 ","2017","Couple + C. LE and GT 16","in school","","","",""
"2 on scale 1-7 ","2017","Couple + C. LE and GT 16","inadequately","","","",""
"2 on scale 1-7 ","2017","Couple + C. LE and GT 16","general elemantary","","","",""
"2 on scale 1-7 ","2017","Couple + C. LE and GT 16","middle vocational","","","",""
"2 on scale 1-7 ","2017","Couple + C. LE and GT 16","vocational + Abi","","","",""
"2 on scale 1-7 ","2017","Couple + C. LE and GT 16","higher vocational","","","",""
"2 on scale 1-7 ","2017","Couple + C. LE and GT 16","higher education","","","",""
"3 on scale 1-7 ","2017","1-pers.-HH","in school","","","",""
"3 on scale 1-7 ","2017","1-pers.-HH","inadequately","","","",""
"3 on scale 1-7 ","2017","1-pers.-HH","general elemantary","","","",""
"3 on scale 1-7 ","2017","1-pers.-HH","middle vocational","1","","",""
"3 on scale 1-7 ","2017","1-pers.-HH","vocational + Abi","","","",""
"3 on scale 1-7 ","2017","1-pers.-HH","higher vocational","","","",""
"3 on scale 1-7 ","2017","1-pers.-HH","higher education","1","","",""
"3 on scale 1-7 ","2017","(Married) couple without C. ","in school","","","",""
"3 on scale 1-7 ","2017","(Married) couple without C. ","inadequately","","","",""
"3 on scale 1-7 ","2017","(Married) couple without C. ","general elemantary","","","",""
"3 on scale 1-7 ","2017","(Married) couple without C. ","middle vocational","","","",""
"3 on scale 1-7 ","2017","(Married) couple without C. ","vocational + Abi","","","",""
"3 on scale 1-7 ","2017","(Married) couple without C. ","higher vocational","","","",""
"3 on scale 1-7 ","2017","(Married) couple without C. ","higher education","","","",""
"3 on scale 1-7 ","2017","Single parent ","in school","","","",""
"3 on scale 1-7 ","2017","Single parent ","inadequately","","","",""
"3 on scale 1-7 ","2017","Single parent ","general elemantary","","","",""
"3 on scale 1-7 ","2017","Single parent ","middle vocational","1","","",""
"3 on scale 1-7 ","2017","Single parent ","vocational + Abi","","","",""
"3 on scale 1-7 ","2017","Single parent ","higher vocational","","","",""
"3 on scale 1-7 ","2017","Single parent ","higher education","","","",""
"3 on scale 1-7 ","2017","Couple + C. LE 16 ","in school","1","","",""
"3 on scale 1-7 ","2017","Couple + C. LE 16 ","inadequately","2","","",""
"3 on scale 1-7 ","2017","Couple + C. LE 16 ","general elemantary","","","",""
"3 on scale 1-7 ","2017","Couple + C. LE 16 ","middle vocational","2","","",""
"3 on scale 1-7 ","2017","Couple + C. LE 16 ","vocational + Abi","","","",""
"3 on scale 1-7 ","2017","Couple + C. LE 16 ","higher vocational","","","",""
"3 on scale 1-7 ","2017","Couple + C. LE 16 ","higher education","2","","",""
"3 on scale 1-7 ","2017","Couple + C. GT 16 ","in school","","","",""
"3 on scale 1-7 ","2017","Couple + C. GT 16 ","inadequately","","","",""
"3 on scale 1-7 ","2017","Couple + C. GT 16 ","general elemantary","","","",""
"3 on scale 1-7 ","2017","Couple + C. GT 16 ","middle vocational","","","",""
"3 on scale 1-7 ","2017","Couple + C. GT 16 ","vocational + Abi","","","",""
"3 on scale 1-7 ","2017","Couple + C. GT 16 ","higher vocational","","","",""
"3 on scale 1-7 ","2017","Couple + C. GT 16 ","higher education","","","",""
"3 on scale 1-7 ","2017","Couple + C. LE and GT 16","in school","","","",""
"3 on scale 1-7 ","2017","Couple + C. LE and GT 16","inadequately","","","",""
"3 on scale 1-7 ","2017","Couple + C. LE and GT 16","general elemantary","","","",""
"3 on scale 1-7 ","2017","Couple + C. LE and GT 16","middle vocational","","","",""
"3 on scale 1-7 ","2017","Couple + C. LE and GT 16","vocational + Abi","","","",""
"3 on scale 1-7 ","2017","Couple + C. LE and GT 16","higher vocational","","","",""
"3 on scale 1-7 ","2017","Couple + C. LE and GT 16","higher education","","","",""
"4 on scale 1-7","2017","1-pers.-HH","in school","","","",""
"4 on scale 1-7","2017","1-pers.-HH","inadequately","3","","",""
"4 on scale 1-7","2017","1-pers.-HH","general elemantary","","","",""
"4 on scale 1-7","2017","1-pers.-HH","middle vocational","1","","",""
"4 on scale 1-7","2017","1-pers.-HH","vocational + Abi","","","",""
"4 on scale 1-7","2017","1-pers.-HH","higher vocational","","","",""
"4 on scale 1-7","2017","1-pers.-HH","higher education","1","","",""
"4 on scale 1-7","2017","(Married) couple without C. ","in school","","","",""
"4 on scale 1-7","2017","(Married) couple without C. ","inadequately","","","",""
"4 on scale 1-7","2017","(Married) couple without C. ","general elemantary","","","",""
"4 on scale 1-7","2017","(Married) couple without C. ","middle vocational","","","",""
"4 on scale 1-7","2017","(Married) couple without C. ","vocational + Abi","","","",""
"4 on scale 1-7","2017","(Married) couple without C. ","higher vocational","","","",""
"4 on scale 1-7","2017","(Married) couple without C. ","higher education","","","",""
"4 on scale 1-7","2017","Single parent ","in school","","","",""
"4 on scale 1-7","2017","Single parent ","inadequately","1","","",""
"4 on scale 1-7","2017","Single parent ","general elemantary","","","",""
"4 on scale 1-7","2017","Single parent ","middle vocational","","","",""
"4 on scale 1-7","2017","Single parent ","vocational + Abi","","","",""
"4 on scale 1-7","2017","Single parent ","higher vocational","","","",""
"4 on scale 1-7","2017","Single parent ","higher education","","","",""
"4 on scale 1-7","2017","Couple + C. LE 16 ","in school","1","","",""
"4 on scale 1-7","2017","Couple + C. LE 16 ","inadequately","8","","",""
"4 on scale 1-7","2017","Couple + C. LE 16 ","general elemantary","3","","",""
"4 on scale 1-7","2017","Couple + C. LE 16 ","middle vocational","1","","",""
"4 on scale 1-7","2017","Couple + C. LE 16 ","vocational + Abi","","","",""
"4 on scale 1-7","2017","Couple + C. LE 16 ","higher vocational","","","",""
"4 on scale 1-7","2017","Couple + C. LE 16 ","higher education","2","","",""
"4 on scale 1-7","2017","Couple + C. GT 16 ","in school","","","",""
"4 on scale 1-7","2017","Couple + C. GT 16 ","inadequately","","","",""
"4 on scale 1-7","2017","Couple + C. GT 16 ","general elemantary","","","",""
"4 on scale 1-7","2017","Couple + C. GT 16 ","middle vocational","","","",""
"4 on scale 1-7","2017","Couple + C. GT 16 ","vocational + Abi","","","",""
"4 on scale 1-7","2017","Couple + C. GT 16 ","higher vocational","","","",""
"4 on scale 1-7","2017","Couple + C. GT 16 ","higher education","","","",""
"4 on scale 1-7","2017","Couple + C. LE and GT 16","in school","","","",""
"4 on scale 1-7","2017","Couple + C. LE and GT 16","inadequately","1","","",""
"4 on scale 1-7","2017","Couple + C. LE and GT 16","general elemantary","1","","",""
"4 on scale 1-7","2017","Couple + C. LE and GT 16","middle vocational","1","","",""
"4 on scale 1-7","2017","Couple + C. LE and GT 16","vocational + Abi","","","",""
"4 on scale 1-7","2017","Couple + C. LE and GT 16","higher vocational","","","",""
"4 on scale 1-7","2017","Couple + C. LE and GT 16","higher education","","","",""
"5 on scale 1-7","2017","1-pers.-HH","in school","","","",""
"5 on scale 1-7","2017","1-pers.-HH","inadequately","9","","",""
"5 on scale 1-7","2017","1-pers.-HH","general elemantary","6","","",""
"5 on scale 1-7","2017","1-pers.-HH","middle vocational","3","","",""
"5 on scale 1-7","2017","1-pers.-HH","vocational + Abi","","","",""
"5 on scale 1-7","2017","1-pers.-HH","higher vocational","","","",""
"5 on scale 1-7","2017","1-pers.-HH","higher education","3","","",""
"5 on scale 1-7","2017","(Married) couple without C. ","in school","","","",""
"5 on scale 1-7","2017","(Married) couple without C. ","inadequately","1","","",""
"5 on scale 1-7","2017","(Married) couple without C. ","general elemantary","","","",""
"5 on scale 1-7","2017","(Married) couple without C. ","middle vocational","","","",""
"5 on scale 1-7","2017","(Married) couple without C. ","vocational + Abi","","","",""
"5 on scale 1-7","2017","(Married) couple without C. ","higher vocational","","","",""
"5 on scale 1-7","2017","(Married) couple without C. ","higher education","","","",""
"5 on scale 1-7","2017","Single parent ","in school","","","",""
"5 on scale 1-7","2017","Single parent ","inadequately","1","","",""
"5 on scale 1-7","2017","Single parent ","general elemantary","","","",""
"5 on scale 1-7","2017","Single parent ","middle vocational","","","",""
"5 on scale 1-7","2017","Single parent ","vocational + Abi","","","",""
"5 on scale 1-7","2017","Single parent ","higher vocational","","","",""
"5 on scale 1-7","2017","Single parent ","higher education","","","",""
"5 on scale 1-7","2017","Couple + C. LE 16 ","in school","","","",""
"5 on scale 1-7","2017","Couple + C. LE 16 ","inadequately","13","","",""
"5 on scale 1-7","2017","Couple + C. LE 16 ","general elemantary","5","","",""
"5 on scale 1-7","2017","Couple + C. LE 16 ","middle vocational","5","","",""
"5 on scale 1-7","2017","Couple + C. LE 16 ","vocational + Abi","2","","",""
"5 on scale 1-7","2017","Couple + C. LE 16 ","higher vocational","","","",""
"5 on scale 1-7","2017","Couple + C. LE 16 ","higher education","4","","",""
"5 on scale 1-7","2017","Couple + C. GT 16 ","in school","","","",""
"5 on scale 1-7","2017","Couple + C. GT 16 ","inadequately","","","",""
"5 on scale 1-7","2017","Couple + C. GT 16 ","general elemantary","1","","",""
"5 on scale 1-7","2017","Couple + C. GT 16 ","middle vocational","","","",""
"5 on scale 1-7","2017","Couple + C. GT 16 ","vocational + Abi","","","",""
"5 on scale 1-7","2017","Couple + C. GT 16 ","higher vocational","","","",""
"5 on scale 1-7","2017","Couple + C. GT 16 ","higher education","","","",""
"5 on scale 1-7","2017","Couple + C. LE and GT 16","in school","","","",""
"5 on scale 1-7","2017","Couple + C. LE and GT 16","inadequately","6","","",""
"5 on scale 1-7","2017","Couple + C. LE and GT 16","general elemantary","2","","",""
"5 on scale 1-7","2017","Couple + C. LE and GT 16","middle vocational","1","","",""
"5 on scale 1-7","2017","Couple + C. LE and GT 16","vocational + Abi","1","","",""
"5 on scale 1-7","2017","Couple + C. LE and GT 16","higher vocational","","","",""
"5 on scale 1-7","2017","Couple + C. LE and GT 16","higher education","","","",""
"6 on scale 1-7","2017","1-pers.-HH","in school","","","",""
"6 on scale 1-7","2017","1-pers.-HH","inadequately","23","","",""
"6 on scale 1-7","2017","1-pers.-HH","general elemantary","13","","",""
"6 on scale 1-7","2017","1-pers.-HH","middle vocational","14","","",""
"6 on scale 1-7","2017","1-pers.-HH","vocational + Abi","5","","",""
"6 on scale 1-7","2017","1-pers.-HH","higher vocational","","","",""
"6 on scale 1-7","2017","1-pers.-HH","higher education","12","","",""
"6 on scale 1-7","2017","(Married) couple without C. ","in school","","","",""
"6 on scale 1-7","2017","(Married) couple without C. ","inadequately","8","","",""
"6 on scale 1-7","2017","(Married) couple without C. ","general elemantary","2","","",""
"6 on scale 1-7","2017","(Married) couple without C. ","middle vocational","1","","",""
"6 on scale 1-7","2017","(Married) couple without C. ","vocational + Abi","1","","",""
"6 on scale 1-7","2017","(Married) couple without C. ","higher vocational","","","",""
"6 on scale 1-7","2017","(Married) couple without C. ","higher education","8","","",""
"6 on scale 1-7","2017","Single parent ","in school","1","","",""
"6 on scale 1-7","2017","Single parent ","inadequately","8","","",""
"6 on scale 1-7","2017","Single parent ","general elemantary","1","","",""
"6 on scale 1-7","2017","Single parent ","middle vocational","1","","",""
"6 on scale 1-7","2017","Single parent ","vocational + Abi","","","",""
"6 on scale 1-7","2017","Single parent ","higher vocational","","","",""
"6 on scale 1-7","2017","Single parent ","higher education","2","","",""
"6 on scale 1-7","2017","Couple + C. LE 16 ","in school","","","",""
"6 on scale 1-7","2017","Couple + C. LE 16 ","inadequately","50","0.136245398065609","0.104264322575819","0.168226473555399"
"6 on scale 1-7","2017","Couple + C. LE 16 ","general elemantary","26","","",""
"6 on scale 1-7","2017","Couple + C. LE 16 ","middle vocational","21","","",""
"6 on scale 1-7","2017","Couple + C. LE 16 ","vocational + Abi","5","","",""
"6 on scale 1-7","2017","Couple + C. LE 16 ","higher vocational","","","",""
"6 on scale 1-7","2017","Couple + C. LE 16 ","higher education","21","","",""
"6 on scale 1-7","2017","Couple + C. GT 16 ","in school","","","",""
"6 on scale 1-7","2017","Couple + C. GT 16 ","inadequately","2","","",""
"6 on scale 1-7","2017","Couple + C. GT 16 ","general elemantary","2","","",""
"6 on scale 1-7","2017","Couple + C. GT 16 ","middle vocational","","","",""
"6 on scale 1-7","2017","Couple + C. GT 16 ","vocational + Abi","1","","",""
"6 on scale 1-7","2017","Couple + C. GT 16 ","higher vocational","","","",""
"6 on scale 1-7","2017","Couple + C. GT 16 ","higher education","","","",""
"6 on scale 1-7","2017","Couple + C. LE and GT 16","in school","1","","",""
"6 on scale 1-7","2017","Couple + C. LE and GT 16","inadequately","18","","",""
"6 on scale 1-7","2017","Couple + C. LE and GT 16","general elemantary","5","","",""
"6 on scale 1-7","2017","Couple + C. LE and GT 16","middle vocational","3","","",""
"6 on scale 1-7","2017","Couple + C. LE and GT 16","vocational + Abi","","","",""
"6 on scale 1-7","2017","Couple + C. LE and GT 16","higher vocational","","","",""
"6 on scale 1-7","2017","Couple + C. LE and GT 16","higher education","","","",""
"7 Strongly agree","2017","1-pers.-HH","in school","4","","",""
"7 Strongly agree","2017","1-pers.-HH","inadequately","182","0.850376870111685","0.803026330636077","0.897727409587294"
"7 Strongly agree","2017","1-pers.-HH","general elemantary","83","0.830850820091025","0.758098896650307","0.903602743531744"
"7 Strongly agree","2017","1-pers.-HH","middle vocational","72","0.78215752497547","0.697347773586123","0.866967276364817"
"7 Strongly agree","2017","1-pers.-HH","vocational + Abi","10","","",""
"7 Strongly agree","2017","1-pers.-HH","higher vocational","","","",""
"7 Strongly agree","2017","1-pers.-HH","higher education","97","0.831600343899244","0.762905586264954","0.900295101533534"
"7 Strongly agree","2017","(Married) couple without C. ","in school","1","","",""
"7 Strongly agree","2017","(Married) couple without C. ","inadequately","42","0.80158411662031","0.692131594887431","0.91103663835319"
"7 Strongly agree","2017","(Married) couple without C. ","general elemantary","18","","",""
"7 Strongly agree","2017","(Married) couple without C. ","middle vocational","16","","",""
"7 Strongly agree","2017","(Married) couple without C. ","vocational + Abi","5","","",""
"7 Strongly agree","2017","(Married) couple without C. ","higher vocational","","","",""
"7 Strongly agree","2017","(Married) couple without C. ","higher education","16","","",""
"7 Strongly agree","2017","Single parent ","in school","","","",""
"7 Strongly agree","2017","Single parent ","inadequately","65","0.887091301011457","0.816402504095072","0.957780097927841"
"7 Strongly agree","2017","Single parent ","general elemantary","29","","",""
"7 Strongly agree","2017","Single parent ","middle vocational","21","","",""
"7 Strongly agree","2017","Single parent ","vocational + Abi","5","","",""
"7 Strongly agree","2017","Single parent ","higher vocational","","","",""
"7 Strongly agree","2017","Single parent ","higher education","26","","",""
"7 Strongly agree","2017","Couple + C. LE 16 ","in school","2","","",""
"7 Strongly agree","2017","Couple + C. LE 16 ","inadequately","369","0.80519095453934","0.768268466435891","0.842113442642789"
"7 Strongly agree","2017","Couple + C. LE 16 ","general elemantary","168","0.772150310791662","0.714591985024928","0.829708636558396"
"7 Strongly agree","2017","Couple + C. LE 16 ","middle vocational","149","0.832898344072289","0.778246105979515","0.887550582165062"
"7 Strongly agree","2017","Couple + C. LE 16 ","vocational + Abi","18","","",""
"7 Strongly agree","2017","Couple + C. LE 16 ","higher vocational","","","",""
"7 Strongly agree","2017","Couple + C. LE 16 ","higher education","127","0.823181739998402","0.763313400574045","0.883050079422758"
"7 Strongly agree","2017","Couple + C. GT 16 ","in school","1","","",""
"7 Strongly agree","2017","Couple + C. GT 16 ","inadequately","25","","",""
"7 Strongly agree","2017","Couple + C. GT 16 ","general elemantary","9","","",""
"7 Strongly agree","2017","Couple + C. GT 16 ","middle vocational","7","","",""
"7 Strongly agree","2017","Couple + C. GT 16 ","vocational + Abi","1","","",""
"7 Strongly agree","2017","Couple + C. GT 16 ","higher vocational","","","",""
"7 Strongly agree","2017","Couple + C. GT 16 ","higher education","7","","",""
"7 Strongly agree","2017","Couple + C. LE and GT 16","in school","2","","",""
"7 Strongly agree","2017","Couple + C. LE and GT 16","inadequately","131","0.826234969049065","0.766775809144819","0.885694128953312"
"7 Strongly agree","2017","Couple + C. LE and GT 16","general elemantary","63","0.895203940581383","0.823959269545781","0.966448611616984"
"7 Strongly agree","2017","Couple + C. LE and GT 16","middle vocational","31","0.779381415487543","0.64392707988664","0.914835751088446"
"7 Strongly agree","2017","Couple + C. LE and GT 16","vocational + Abi","3","","",""
"7 Strongly agree","2017","Couple + C. LE and GT 16","higher vocational","","","",""
"7 Strongly agree","2017","Couple + C. LE and GT 16","higher education","24","","",""
"1 Strongly disagree","2018","1-pers.-HH","in school","","","",""
"1 Strongly disagree","2018","1-pers.-HH","inadequately","","","",""
"1 Strongly disagree","2018","1-pers.-HH","general elemantary","","","",""
"1 Strongly disagree","2018","1-pers.-HH","middle vocational","","","",""
"1 Strongly disagree","2018","1-pers.-HH","vocational + Abi","","","",""
"1 Strongly disagree","2018","1-pers.-HH","higher vocational","","","",""
"1 Strongly disagree","2018","1-pers.-HH","higher education","","","",""
"1 Strongly disagree","2018","(Married) couple without C. ","in school","","","",""
"1 Strongly disagree","2018","(Married) couple without C. ","inadequately","","","",""
"1 Strongly disagree","2018","(Married) couple without C. ","general elemantary","","","",""
"1 Strongly disagree","2018","(Married) couple without C. ","middle vocational","","","",""
"1 Strongly disagree","2018","(Married) couple without C. ","vocational + Abi","","","",""
"1 Strongly disagree","2018","(Married) couple without C. ","higher vocational","","","",""
