"plh0206i04","year","hgtyp1hh","regtyp","n","percent","lower_confidence","upper_confidence","value"
"5 on scale 1-7","2016","Couple + C. GT 16 ","Rural Area","1","","","","5"
"5 on scale 1-7","2016","Couple + C. LE and GT 16","Rural Area","3","","","","5"
"6 on scale 1-7","2016","1-pers.-HH","Urban Area","76","0.142072739778797","0.114299000324504","0.16984647923309","6"
"6 on scale 1-7","2016","1-pers.-HH","Rural Area","31","0.0903969292452734","0.0601826082040638","0.120611250286483","6"
"6 on scale 1-7","2016","(Married) couple without C. ","Urban Area","15","","","","6"
"6 on scale 1-7","2016","(Married) couple without C. ","Rural Area","6","","","","6"
"6 on scale 1-7","2016","Single parent ","Urban Area","20","","","","6"
"6 on scale 1-7","2016","Single parent ","Rural Area","9","","","","6"
"6 on scale 1-7","2016","Couple + C. LE and GT 16","Urban Area","21","","","","6"
"6 on scale 1-7","2016","Couple + C. LE and GT 16","Rural Area","8","","","","6"
"6 on scale 1-7","2016","Couple + C. LE 16 ","Rural Area","28","","","","6"
"6 on scale 1-7","2016","Couple + C. GT 16 ","Urban Area","1","","","","6"
"6 on scale 1-7","2016","Couple + C. LE 16 ","Urban Area","99","0.0888631577668029","0.0735071484074833","0.104219167126123","6"
"6 on scale 1-7","2016","Couple + C. GT 16 ","Rural Area","","","","","6"
"7 Strongly agree","2016","1-pers.-HH","Urban Area","487","0.778229395775599","0.745180302337006","0.811278489214192","7"
"7 Strongly agree","2016","1-pers.-HH","Rural Area","282","0.816756356622006","0.775992922669491","0.857519790574521","7"
"7 Strongly agree","2016","(Married) couple without C. ","Urban Area","92","0.513488327099187","0.422532397571421","0.604444256626954","7"
"7 Strongly agree","2016","Couple + C. LE and GT 16","Urban Area","267","0.700389629407363","0.648291978573972","0.752487280240753","7"
"7 Strongly agree","2016","Couple + C. LE and GT 16","Rural Area","103","0.9122029418314","0.860253440666472","0.964152442996329","7"
"7 Strongly agree","2016","(Married) couple without C. ","Rural Area","42","0.527045189278521","0.392631374579703","0.661459003977339","7"
"7 Strongly agree","2016","Single parent ","Urban Area","199","0.670391661094509","0.61054535974863","0.730237962440387","7"
"7 Strongly agree","2016","Single parent ","Rural Area","99","0.91285026687952","0.860614029851734","0.965086503907306","7"
"7 Strongly agree","2016","Couple + C. LE 16 ","Urban Area","1176","0.739397785721369","0.715708399048436","0.763087172394302","7"
"7 Strongly agree","2016","Couple + C. LE 16 ","Rural Area","509","0.871775715626159","0.843985096595151","0.899566334657167","7"
"7 Strongly agree","2016","Couple + C. GT 16 ","Urban Area","61","0.972241657962565","0.931675704279687","1.01280761164544","7"
"7 Strongly agree","2016","Couple + C. GT 16 ","Rural Area","18","","","","7"
"1 Strongly disagree","2017","(Married) couple without C. ","Urban Area","","","","","1"
"1 Strongly disagree","2017","(Married) couple without C. ","Rural Area","","","","","1"
"1 Strongly disagree","2017","Single parent ","Urban Area","1","","","","1"
"1 Strongly disagree","2017","Single parent ","Rural Area","","","","","1"
"1 Strongly disagree","2017","Couple + C. LE 16 ","Urban Area","1","","","","1"
"1 Strongly disagree","2017","Couple + C. LE 16 ","Rural Area","2","","","","1"
"1 Strongly disagree","2017","Couple + C. GT 16 ","Urban Area","1","","","","1"
"1 Strongly disagree","2017","Couple + C. LE and GT 16","Urban Area","","","","","1"
"1 Strongly disagree","2017","1-pers.-HH","Urban Area","1","","","","1"
"1 Strongly disagree","2017","1-pers.-HH","Rural Area","1","","","","1"
"1 Strongly disagree","2017","Couple + C. LE and GT 16","Rural Area","","","","","1"
"1 Strongly disagree","2017","Couple + C. GT 16 ","Rural Area","","","","","1"
"2 on scale 1-7 ","2017","(Married) couple without C. ","Rural Area","","","","","2"
"2 on scale 1-7 ","2017","Single parent ","Urban Area","1","","","","2"
"2 on scale 1-7 ","2017","(Married) couple without C. ","Urban Area","","","","","2"
"2 on scale 1-7 ","2017","Single parent ","Rural Area","1","","","","2"
"2 on scale 1-7 ","2017","1-pers.-HH","Urban Area","","","","","2"
"2 on scale 1-7 ","2017","1-pers.-HH","Rural Area","","","","","2"
"2 on scale 1-7 ","2017","Couple + C. LE 16 ","Urban Area","2","","","","2"
"2 on scale 1-7 ","2017","Couple + C. LE 16 ","Rural Area","","","","","2"
"2 on scale 1-7 ","2017","Couple + C. GT 16 ","Urban Area","","","","","2"
"2 on scale 1-7 ","2017","Couple + C. GT 16 ","Rural Area","","","","","2"
"2 on scale 1-7 ","2017","Couple + C. LE and GT 16","Urban Area","","","","","2"
"2 on scale 1-7 ","2017","Couple + C. LE and GT 16","Rural Area","","","","","2"
"3 on scale 1-7 ","2017","1-pers.-HH","Urban Area","2","","","","3"
"3 on scale 1-7 ","2017","1-pers.-HH","Rural Area","","","","","3"
"3 on scale 1-7 ","2017","(Married) couple without C. ","Rural Area","","","","","3"
"3 on scale 1-7 ","2017","(Married) couple without C. ","Urban Area","","","","","3"
"3 on scale 1-7 ","2017","Single parent ","Rural Area","","","","","3"
"3 on scale 1-7 ","2017","Couple + C. LE 16 ","Urban Area","5","","","","3"
"3 on scale 1-7 ","2017","Couple + C. LE 16 ","Rural Area","2","","","","3"
"3 on scale 1-7 ","2017","Couple + C. GT 16 ","Urban Area","","","","","3"
"3 on scale 1-7 ","2017","Couple + C. GT 16 ","Rural Area","","","","","3"
"3 on scale 1-7 ","2017","Couple + C. LE and GT 16","Urban Area","","","","","3"
"3 on scale 1-7 ","2017","Couple + C. LE and GT 16","Rural Area","","","","","3"
"3 on scale 1-7 ","2017","Single parent ","Urban Area","1","","","","3"
"4 on scale 1-7","2017","Couple + C. LE 16 ","Urban Area","15","","","","4"
"4 on scale 1-7","2017","Couple + C. LE 16 ","Rural Area","2","","","","4"
"4 on scale 1-7","2017","Couple + C. GT 16 ","Urban Area","","","","","4"
"4 on scale 1-7","2017","Couple + C. GT 16 ","Rural Area","","","","","4"
"4 on scale 1-7","2017","1-pers.-HH","Urban Area","5","","","","4"
"4 on scale 1-7","2017","(Married) couple without C. ","Urban Area","","","","","4"
"4 on scale 1-7","2017","(Married) couple without C. ","Rural Area","","","","","4"
"4 on scale 1-7","2017","Single parent ","Urban Area","1","","","","4"
"4 on scale 1-7","2017","Single parent ","Rural Area","","","","","4"
"4 on scale 1-7","2017","1-pers.-HH","Rural Area","1","","","","4"
"4 on scale 1-7","2017","Couple + C. LE and GT 16","Urban Area","2","","","","4"
"4 on scale 1-7","2017","Couple + C. LE and GT 16","Rural Area","1","","","","4"
"5 on scale 1-7","2017","1-pers.-HH","Urban Area","19","","","","5"
"5 on scale 1-7","2017","1-pers.-HH","Rural Area","3","","","","5"
"5 on scale 1-7","2017","(Married) couple without C. ","Urban Area","1","","","","5"
"5 on scale 1-7","2017","(Married) couple without C. ","Rural Area","","","","","5"
"5 on scale 1-7","2017","Single parent ","Urban Area","1","","","","5"
"5 on scale 1-7","2017","Couple + C. LE 16 ","Urban Area","26","","","","5"
"5 on scale 1-7","2017","Couple + C. LE 16 ","Rural Area","7","","","","5"
"5 on scale 1-7","2017","Single parent ","Rural Area","","","","","5"
"5 on scale 1-7","2017","Couple + C. GT 16 ","Urban Area","","","","","5"
"5 on scale 1-7","2017","Couple + C. GT 16 ","Rural Area","1","","","","5"
"5 on scale 1-7","2017","Couple + C. LE and GT 16","Urban Area","9","","","","5"
"5 on scale 1-7","2017","Couple + C. LE and GT 16","Rural Area","2","","","","5"
"6 on scale 1-7","2017","1-pers.-HH","Urban Area","50","0.125349157734482","0.09397989758293","0.156718417886034","6"
"6 on scale 1-7","2017","1-pers.-HH","Rural Area","20","","","","6"
"6 on scale 1-7","2017","(Married) couple without C. ","Urban Area","17","","","","6"
"6 on scale 1-7","2017","(Married) couple without C. ","Rural Area","3","","","","6"
"6 on scale 1-7","2017","Single parent ","Urban Area","11","","","","6"
"6 on scale 1-7","2017","Single parent ","Rural Area","4","","","","6"
"6 on scale 1-7","2017","Couple + C. LE 16 ","Urban Area","100","0.147177931354857","0.121940176731165","0.172415685978549","6"
"6 on scale 1-7","2017","Couple + C. LE 16 ","Rural Area","26","","","","6"
"6 on scale 1-7","2017","Couple + C. GT 16 ","Urban Area","2","","","","6"
"6 on scale 1-7","2017","Couple + C. GT 16 ","Rural Area","3","","","","6"
"6 on scale 1-7","2017","Couple + C. LE and GT 16","Urban Area","20","","","","6"
"6 on scale 1-7","2017","Couple + C. LE and GT 16","Rural Area","10","","","","6"
"7 Strongly agree","2017","1-pers.-HH","Urban Area","351","0.814882757284938","0.778087045609544","0.851678468960332","7"
"7 Strongly agree","2017","1-pers.-HH","Rural Area","118","0.842960954463451","0.783327821694429","0.902594087232473","7"
"7 Strongly agree","2017","(Married) couple without C. ","Urban Area","81","0.735679228555595","0.648815115931749","0.82254334117944","7"
"7 Strongly agree","2017","(Married) couple without C. ","Rural Area","21","","","","7"
"7 Strongly agree","2017","Single parent ","Urban Area","115","0.878706030076972","0.82280061814296","0.934611442010984","7"
"7 Strongly agree","2017","Single parent ","Rural Area","42","0.907997316548035","0.825366567075051","0.990628066021018","7"
"7 Strongly agree","2017","Couple + C. LE 16 ","Urban Area","608","0.765342004131443","0.735153221211723","0.795530787051163","7"
"7 Strongly agree","2017","Couple + C. LE 16 ","Rural Area","273","0.899578006142725","0.866227331131283","0.932928681154168","7"
"7 Strongly agree","2017","Couple + C. GT 16 ","Urban Area","42","0.840210934597041","0.733155300782425","0.947266568411656","7"
"7 Strongly agree","2017","Couple + C. GT 16 ","Rural Area","9","","","","7"
"7 Strongly agree","2017","Couple + C. LE and GT 16","Urban Area","158","0.844645135132792","0.793001505222782","0.896288765042803","7"
"7 Strongly agree","2017","Couple + C. LE and GT 16","Rural Area","102","0.84509797082848","0.778970600316468","0.911225341340491","7"
"1 Strongly disagree","2018","(Married) couple without C. ","Urban Area","","","","","1"
"1 Strongly disagree","2018","(Married) couple without C. ","Rural Area","","","","","1"
"1 Strongly disagree","2018","Single parent ","Urban Area","","","","","1"
"1 Strongly disagree","2018","Single parent ","Rural Area","","","","","1"
"1 Strongly disagree","2018","Couple + C. LE 16 ","Urban Area","","","","","1"
"1 Strongly disagree","2018","Couple + C. LE 16 ","Rural Area","","","","","1"
"1 Strongly disagree","2018","Couple + C. GT 16 ","Urban Area","","","","","1"
"1 Strongly disagree","2018","Couple + C. LE and GT 16","Rural Area","1","","","","1"
"1 Strongly disagree","2018","Couple + C. LE and GT 16","Urban Area","1","","","","1"
"1 Strongly disagree","2018","1-pers.-HH","Urban Area","","","","","1"
"1 Strongly disagree","2018","1-pers.-HH","Rural Area","","","","","1"
"1 Strongly disagree","2018","Couple + C. GT 16 ","Rural Area","","","","","1"
"2 on scale 1-7 ","2018","(Married) couple without C. ","Rural Area","","","","","2"
"2 on scale 1-7 ","2018","Single parent ","Urban Area","","","","","2"
"2 on scale 1-7 ","2018","Single parent ","Rural Area","","","","","2"
"2 on scale 1-7 ","2018","Couple + C. LE and GT 16","Rural Area","","","","","2"
"2 on scale 1-7 ","2018","(Married) couple without C. ","Urban Area","","","","","2"
"2 on scale 1-7 ","2018","1-pers.-HH","Urban Area","","","","","2"
"2 on scale 1-7 ","2018","1-pers.-HH","Rural Area","","","","","2"
"2 on scale 1-7 ","2018","Couple + C. GT 16 ","Urban Area","","","","","2"
"2 on scale 1-7 ","2018","Couple + C. GT 16 ","Rural Area","","","","","2"
"2 on scale 1-7 ","2018","Couple + C. LE and GT 16","Urban Area","1","","","","2"
"2 on scale 1-7 ","2018","Couple + C. LE 16 ","Urban Area","1","","","","2"
"2 on scale 1-7 ","2018","Couple + C. LE 16 ","Rural Area","1","","","","2"
"3 on scale 1-7 ","2018","(Married) couple without C. ","Rural Area","","","","","3"
"3 on scale 1-7 ","2018","Couple + C. LE and GT 16","Rural Area","","","","","3"
"3 on scale 1-7 ","2018","1-pers.-HH","Urban Area","","","","","3"
"3 on scale 1-7 ","2018","1-pers.-HH","Rural Area","","","","","3"
"3 on scale 1-7 ","2018","(Married) couple without C. ","Urban Area","","","","","3"
"3 on scale 1-7 ","2018","Couple + C. GT 16 ","Urban Area","","","","","3"
"3 on scale 1-7 ","2018","Couple + C. LE 16 ","Rural Area","","","","","3"
"3 on scale 1-7 ","2018","Single parent ","Urban Area","","","","","3"
"3 on scale 1-7 ","2018","Single parent ","Rural Area","","","","","3"
"3 on scale 1-7 ","2018","Couple + C. LE 16 ","Urban Area","2","","","","3"
"3 on scale 1-7 ","2018","Couple + C. GT 16 ","Rural Area","","","","","3"
"3 on scale 1-7 ","2018","Couple + C. LE and GT 16","Urban Area","","","","","3"
"4 on scale 1-7","2018","1-pers.-HH","Urban Area","","","","","4"
"4 on scale 1-7","2018","(Married) couple without C. ","Urban Area","","","","","4"
"4 on scale 1-7","2018","(Married) couple without C. ","Rural Area","","","","","4"
"4 on scale 1-7","2018","Single parent ","Urban Area","","","","","4"
"4 on scale 1-7","2018","Single parent ","Rural Area","","","","","4"
"4 on scale 1-7","2018","Couple + C. LE 16 ","Urban Area","","","","","4"
"4 on scale 1-7","2018","Couple + C. LE 16 ","Rural Area","","","","","4"
"4 on scale 1-7","2018","Couple + C. GT 16 ","Urban Area","","","","","4"
"4 on scale 1-7","2018","Couple + C. GT 16 ","Rural Area","","","","","4"
"4 on scale 1-7","2018","Couple + C. LE and GT 16","Rural Area","","","","","4"
"4 on scale 1-7","2018","1-pers.-HH","Rural Area","","","","","4"
"4 on scale 1-7","2018","Couple + C. LE and GT 16","Urban Area","","","","","4"
"5 on scale 1-7","2018","1-pers.-HH","Urban Area","","","","","5"
"5 on scale 1-7","2018","1-pers.-HH","Rural Area","","","","","5"
"5 on scale 1-7","2018","(Married) couple without C. ","Rural Area","","","","","5"
"5 on scale 1-7","2018","Single parent ","Urban Area","1","","","","5"
"5 on scale 1-7","2018","Couple + C. LE 16 ","Urban Area","4","","","","5"
"5 on scale 1-7","2018","Couple + C. LE 16 ","Rural Area","2","","","","5"
"5 on scale 1-7","2018","Couple + C. LE and GT 16","Rural Area","","","","","5"
"5 on scale 1-7","2018","(Married) couple without C. ","Urban Area","1","","","","5"
"5 on scale 1-7","2018","Single parent ","Rural Area","","","","","5"
"5 on scale 1-7","2018","Couple + C. LE and GT 16","Urban Area","2","","","","5"
"5 on scale 1-7","2018","Couple + C. GT 16 ","Urban Area","","","","","5"
"5 on scale 1-7","2018","Couple + C. GT 16 ","Rural Area","","","","","5"
"6 on scale 1-7","2018","Couple + C. LE and GT 16","Rural Area","4","","","","6"
"6 on scale 1-7","2018","(Married) couple without C. ","Rural Area","1","","","","6"
"6 on scale 1-7","2018","Single parent ","Urban Area","2","","","","6"
"6 on scale 1-7","2018","(Married) couple without C. ","Urban Area","","","","","6"
"6 on scale 1-7","2018","Couple + C. LE 16 ","Urban Area","12","","","","6"
"6 on scale 1-7","2018","1-pers.-HH","Urban Area","","","","","6"
"6 on scale 1-7","2018","1-pers.-HH","Rural Area","","","","","6"
"6 on scale 1-7","2018","Single parent ","Rural Area","1","","","","6"
"6 on scale 1-7","2018","Couple + C. LE 16 ","Rural Area","6","","","","6"
"6 on scale 1-7","2018","Couple + C. GT 16 ","Urban Area","2","","","","6"
"6 on scale 1-7","2018","Couple + C. GT 16 ","Rural Area","","","","","6"
"6 on scale 1-7","2018","Couple + C. LE and GT 16","Urban Area","7","","","","6"
"7 Strongly agree","2018","1-pers.-HH","Urban Area","4","","","","7"
"7 Strongly agree","2018","1-pers.-HH","Rural Area","4","","","","7"
"7 Strongly agree","2018","(Married) couple without C. ","Urban Area","14","","","","7"
"7 Strongly agree","2018","(Married) couple without C. ","Rural Area","4","","","","7"
"7 Strongly agree","2018","Single parent ","Urban Area","17","","","","7"
"7 Strongly agree","2018","Single parent ","Rural Area","4","","","","7"
"7 Strongly agree","2018","Couple + C. LE 16 ","Urban Area","72","0.822460357359149","0.743948987925547","0.90097172679275","7"
"7 Strongly agree","2018","Couple + C. LE 16 ","Rural Area","49","0.92200589643133","0.852992749875459","0.991019042987201","7"
"7 Strongly agree","2018","Couple + C. GT 16 ","Urban Area","11","","","","7"
"7 Strongly agree","2018","Couple + C. GT 16 ","Rural Area","6","","","","7"
"7 Strongly agree","2018","Couple + C. LE and GT 16","Urban Area","49","0.805856918931295","0.705773439767116","0.905940398095475","7"
"7 Strongly agree","2018","Couple + C. LE and GT 16","Rural Area","42","0.963926683721691","0.910616006665867","1.01723736077751","7"
"1 Strongly disagree","2019","Couple + C. GT 16 ","Urban Area","","","","","1"
"1 Strongly disagree","2019","Couple + C. LE and GT 16","Urban Area","1","","","","1"
"1 Strongly disagree","2019","(Married) couple without C. ","Urban Area","","","","","1"
"1 Strongly disagree","2019","Single parent ","Rural Area","","","","","1"
"1 Strongly disagree","2019","Couple + C. LE 16 ","Urban Area","","","","","1"
"1 Strongly disagree","2019","Couple + C. LE 16 ","Rural Area","1","","","","1"
"1 Strongly disagree","2019","(Married) couple without C. ","Rural Area","","","","","1"
"1 Strongly disagree","2019","Couple + C. GT 16 ","Rural Area","","","","","1"
"1 Strongly disagree","2019","Couple + C. LE and GT 16","Rural Area","1","","","","1"
"1 Strongly disagree","2019","Single parent ","Urban Area","","","","","1"
"1 Strongly disagree","2019","1-pers.-HH","Urban Area","","","","","1"
"1 Strongly disagree","2019","1-pers.-HH","Rural Area","","","","","1"
"2 on scale 1-7 ","2019","Single parent ","Rural Area","","","","","2"
"2 on scale 1-7 ","2019","Couple + C. LE 16 ","Rural Area","1","","","","2"
"2 on scale 1-7 ","2019","(Married) couple without C. ","Rural Area","","","","","2"
"2 on scale 1-7 ","2019","Couple + C. GT 16 ","Urban Area","","","","","2"
"2 on scale 1-7 ","2019","Couple + C. GT 16 ","Rural Area","","","","","2"
"2 on scale 1-7 ","2019","(Married) couple without C. ","Urban Area","","","","","2"
"2 on scale 1-7 ","2019","Single parent ","Urban Area","","","","","2"
"2 on scale 1-7 ","2019","Couple + C. LE and GT 16","Rural Area","","","","","2"
"2 on scale 1-7 ","2019","Couple + C. LE and GT 16","Urban Area","","","","","2"
"2 on scale 1-7 ","2019","Couple + C. LE 16 ","Urban Area","2","","","","2"
"2 on scale 1-7 ","2019","1-pers.-HH","Urban Area","","","","","2"
"2 on scale 1-7 ","2019","1-pers.-HH","Rural Area","1","","","","2"
"3 on scale 1-7 ","2019","1-pers.-HH","Urban Area","","","","","3"
"3 on scale 1-7 ","2019","1-pers.-HH","Rural Area","","","","","3"
"3 on scale 1-7 ","2019","(Married) couple without C. ","Urban Area","","","","","3"
"3 on scale 1-7 ","2019","(Married) couple without C. ","Rural Area","","","","","3"
"3 on scale 1-7 ","2019","Couple + C. LE 16 ","Rural Area","","","","","3"
"3 on scale 1-7 ","2019","Couple + C. LE and GT 16","Rural Area","","","","","3"
"3 on scale 1-7 ","2019","Couple + C. LE and GT 16","Urban Area","","","","","3"
"3 on scale 1-7 ","2019","Couple + C. LE 16 ","Urban Area","","","","","3"
"3 on scale 1-7 ","2019","Single parent ","Urban Area","","","","","3"
"3 on scale 1-7 ","2019","Couple + C. GT 16 ","Urban Area","1","","","","3"
"3 on scale 1-7 ","2019","Couple + C. GT 16 ","Rural Area","","","","","3"
"3 on scale 1-7 ","2019","Single parent ","Rural Area","","","","","3"
"4 on scale 1-7","2019","1-pers.-HH","Urban Area","","","","","4"
"4 on scale 1-7","2019","(Married) couple without C. ","Urban Area","","","","","4"
"4 on scale 1-7","2019","Couple + C. GT 16 ","Urban Area","","","","","4"
"4 on scale 1-7","2019","Couple + C. GT 16 ","Rural Area","","","","","4"
"4 on scale 1-7","2019","Couple + C. LE and GT 16","Rural Area","","","","","4"
"4 on scale 1-7","2019","(Married) couple without C. ","Rural Area","","","","","4"
"4 on scale 1-7","2019","Single parent ","Urban Area","","","","","4"
"4 on scale 1-7","2019","Couple + C. LE 16 ","Rural Area","2","","","","4"
"4 on scale 1-7","2019","Single parent ","Rural Area","","","","","4"
"4 on scale 1-7","2019","Couple + C. LE and GT 16","Urban Area","1","","","","4"
"4 on scale 1-7","2019","1-pers.-HH","Rural Area","","","","","4"
"4 on scale 1-7","2019","Couple + C. LE 16 ","Urban Area","3","","","","4"
"5 on scale 1-7","2019","Couple + C. LE and GT 16","Rural Area","1","","","","5"
"5 on scale 1-7","2019","1-pers.-HH","Urban Area","","","","","5"
"5 on scale 1-7","2019","1-pers.-HH","Rural Area","","","","","5"
"5 on scale 1-7","2019","(Married) couple without C. ","Urban Area","1","","","","5"
"5 on scale 1-7","2019","(Married) couple without C. ","Rural Area","1","","","","5"
"5 on scale 1-7","2019","Single parent ","Urban Area","","","","","5"
"5 on scale 1-7","2019","Single parent ","Rural Area","1","","","","5"
"5 on scale 1-7","2019","Couple + C. LE 16 ","Urban Area","6","","","","5"
"5 on scale 1-7","2019","Couple + C. LE 16 ","Rural Area","4","","","","5"
"5 on scale 1-7","2019","Couple + C. GT 16 ","Urban Area","1","","","","5"
"5 on scale 1-7","2019","Couple + C. GT 16 ","Rural Area","","","","","5"
"5 on scale 1-7","2019","Couple + C. LE and GT 16","Urban Area","","","","","5"
"6 on scale 1-7","2019","(Married) couple without C. ","Urban Area","2","","","","6"
"6 on scale 1-7","2019","(Married) couple without C. ","Rural Area","","","","","6"
"6 on scale 1-7","2019","Single parent ","Urban Area","3","","","","6"
"6 on scale 1-7","2019","Couple + C. LE 16 ","Rural Area","7","","","","6"
"6 on scale 1-7","2019","Couple + C. LE and GT 16","Rural Area","","","","","6"
"6 on scale 1-7","2019","Couple + C. GT 16 ","Urban Area","","","","","6"
"6 on scale 1-7","2019","1-pers.-HH","Urban Area","","","","","6"
"6 on scale 1-7","2019","Couple + C. LE 16 ","Urban Area","4","","","","6"
"6 on scale 1-7","2019","Couple + C. LE and GT 16","Urban Area","9","","","","6"
"6 on scale 1-7","2019","1-pers.-HH","Rural Area","","","","","6"
"6 on scale 1-7","2019","Single parent ","Rural Area","1","","","","6"
"6 on scale 1-7","2019","Couple + C. GT 16 ","Rural Area","1","","","","6"
"7 Strongly agree","2019","1-pers.-HH","Urban Area","3","","","","7"
"7 Strongly agree","2019","1-pers.-HH","Rural Area","1","","","","7"
"7 Strongly agree","2019","(Married) couple without C. ","Urban Area","9","","","","7"
"7 Strongly agree","2019","(Married) couple without C. ","Rural Area","3","","","","7"
"7 Strongly agree","2019","Single parent ","Urban Area","9","","","","7"
"7 Strongly agree","2019","Single parent ","Rural Area","4","","","","7"
"7 Strongly agree","2019","Couple + C. LE 16 ","Urban Area","47","0.801412571615204","0.70211098269826","0.900714160532147","7"
"7 Strongly agree","2019","Couple + C. LE 16 ","Rural Area","29","","","","7"
"7 Strongly agree","2019","Couple + C. GT 16 ","Urban Area","10","","","","7"
"7 Strongly agree","2019","Couple + C. GT 16 ","Rural Area","6","","","","7"
"7 Strongly agree","2019","Couple + C. LE and GT 16","Urban Area","35","0.570926751021337","0.427897425431139","0.713956076611535","7"
"7 Strongly agree","2019","Couple + C. LE and GT 16","Rural Area","17","","","","7"
